"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-9064.446520511467,-2499.548515294126,-188.72077288362345,-3659.960593016879,-1008.9446003071561,-117.42212876218505,-10621.855129961652,-3701.1064767138428,-247.10173568099964,-3752.794777640816,-1391.6841192378229,-113.03669061130728,-8682.297732688367,-2340.726109759883,-162.47078412479658
-13086.20031681846,-2958.112503417019,-251.3781422635584,-1522.1809074800829,-988.7379677333118,-223.30027415232587,-12223.409893136522,-3028.7346827803644,-287.84921549240374,-4270.974826636713,-1888.3866697117887,-167.60176319890405,-8769.460165888571,-2128.272912950621,-265.7500207783776
-8280.116658279183,-2856.7506179054462,-235.0313725349538,-2777.2196039096207,-810.2794372578239,-164.85204328672972,-10184.043085733201,-3063.9687950203843,-203.62242062866335,-3484.261458165777,-1858.2498563861252,-142.69679045147097,-6257.674943506703,-2097.643144025507,-332.5527628544951
-8455.753671133449,-2572.8034407135115,-238.66045543546667,-1640.9030289857199,-1220.9696268717614,-158.7062168024516,-10271.537930927307,-3111.0473228606843,-201.25141434344667,-4782.372722506289,-1563.0106827586148,-119.87832906392686,-6769.481967180291,-2128.63569194251,-102.65231684272479
-9833.424666435476,-2673.9071995416957,-209.5368562566752,-1537.3343784088736,-824.8135838931541,-215.90250026512598,-10725.906464505739,-3109.949709281014,-235.7562414785281,-3596.0043255145683,-1890.8809564549692,-163.88621284592037,-10138.818527824391,-2252.3676440256863,-159.38277625974686
-8728.678523499102,-2700.4972387086386,-200.09082510825954,-2010.0420916370567,-1134.4149692285687,-172.38300981747105,-9502.852585663746,-3067.359992633447,-252.11871156561588,-2690.939124092527,-1668.4811805158793,-214.80189736990016,-7162.325442093078,-2366.5321929100073,-162.84251726157476
-9078.957369809727,-2735.1360793813365,-198.9187548614521,-1884.594988942108,-900.430961235988,-112.27605309260883,-9714.212202547295,-3091.8892056193818,-207.0582905247653,-3368.5393120977383,-2939.2760165843783,-128.98930732214188,-8576.728998770339,-2139.666492343826,-153.55428498246684
-8557.163830213085,-2996.895437207252,-194.03342450140104,-1880.6964928176785,-1021.8955074823066,-180.27725425988172,-9806.270814918109,-3178.9653422750616,-238.05849997537337,-2908.4842406745543,-1865.044475063637,-191.93565077571924,-8101.735521512077,-2291.902923123349,-264.98789768009317
-10339.76412384116,-2834.883661230592,-215.96376538458722,-1560.6575296318701,-831.1448634206068,-330.8442302196054,-11253.555093695304,-3236.012505460174,-278.0232012837308,-3712.696453174409,-1641.8210315315837,-175.15536008282268,-8155.26524914483,-2377.1402470051075,-175.6788304036148
-7944.89334045771,-2608.7567192299057,-175.38459149821725,-2836.9445903139604,-1065.901059959864,-207.960606635265,-10474.03515002143,-3218.252046007115,-219.39871837324753,-2631.5664163926594,-2102.8323914096413,-201.9071545856424,-7016.091448460752,-1947.4739993332273,-126.31143529655438
-9662.820143509076,-2650.9325078619618,-188.69112315706843,-2513.4352621582284,-888.367022803708,-88.90701516532619,-10761.574419655897,-3251.256505761592,-182.15906149448531,-2786.265576073097,-1775.7547222300625,-160.61814184095252,-7136.776027250549,-2257.084509875902,-131.39211908340786
-7621.423815980629,-2773.558379090795,-155.64731142608233,-1751.0702643854652,-908.9495316336227,-284.3813379222008,-9379.73269162506,-3472.048425941927,-173.3277854196587,-4722.007032099273,-1967.5576453012147,-221.17069078940807,-8079.5309052841685,-2073.230254069841,-168.0255943976469
-9953.180984376771,-2697.663949381386,-291.89304952946316,-2398.405427540655,-1035.891090315413,-181.44499137064648,-10565.26042531861,-2927.8653748832894,-164.5094271894177,-3696.850819233459,-1893.3235823048135,-209.09550075521287,-6942.064370109169,-2389.2603259707384,-262.4660223418367
-7958.30972763404,-2820.0418097585093,-246.0500364412782,-1893.3226776980182,-761.3750289941172,-314.88743937022116,-10784.9594956197,-3475.353826361235,-225.76241810627064,-3538.451631253393,-1530.184140656321,-180.78113771471263,-9201.76628949122,-2049.5317642242608,-226.9410050052701
-8533.398206294387,-2691.466164037697,-225.24628519929524,-1961.8018710743597,-962.8823636474383,-120.03485412593075,-9990.049066167645,-3376.991106352879,-152.29499598584377,-5462.503697685556,-1880.736511028024,-203.29072311929173,-5292.3349403593265,-2123.228962197842,-152.79352540412515
-8274.229460419381,-2753.566163802274,-273.59141591718145,-1580.6895611563623,-1332.74582834945,-165.16736267104176,-10020.57447927189,-3078.8683286086957,-187.13512206486376,-4757.976213790382,-1580.5742326948284,-109.84693492019342,-13287.34124593937,-2050.4177588356847,-231.01193061888375
-8684.13111661545,-2797.974741704673,-205.44018777232955,-1474.328510186204,-801.1649900390769,-139.35816708071275,-10435.628304673906,-3202.5763894373945,-255.75218282772397,-3148.163491651734,-1531.1309266775893,-245.6484828205213,-7618.711951261508,-2117.557942050137,-255.95557087470348
-8505.62104172268,-2817.732648571631,-292.10788913996765,-1628.8646293952436,-902.3944686720367,-134.19411253578318,-9830.554224816759,-3231.6444855997274,-211.65837532578217,-3166.0028814022244,-1696.0848010526756,-259.4243141400535,-7160.876044297802,-2101.3123793373347,-283.1323453869462
-11208.67925235611,-2695.866096371665,-247.1742524527268,-1850.5815146993746,-866.9652076649206,-123.12574740868018,-11093.85395855182,-3238.1350035085584,-210.77637468677506,-3998.005932494993,-1698.8044479994894,-225.72445059900588,-7462.03691272983,-2296.347937591208,-278.9030224131825
-7457.851878728789,-2863.1042521061377,-269.3022032244151,-2093.064634237765,-762.4738763276558,-71.18230720208116,-9640.148664383696,-3210.6216757734505,-201.78412866979968,-3132.3580618415745,-2252.394289166402,-204.04182417962528,-10708.01924958307,-2051.2798257619875,-107.23129501136934
-9566.70993971943,-2773.689069121845,-212.1509417865273,-1914.6725183424467,-1162.1222908197165,-169.51948994886692,-10967.2249295975,-3175.753827523096,-156.24734263430094,-5893.140573585846,-1558.171606237396,-201.85751354929664,-9215.6266900849,-2346.192602017554,-173.00300337984038
-7862.269714422613,-2660.942612134371,-224.35550346356356,-2412.6605555644496,-870.5297237915067,-202.6820987785594,-10407.297449489963,-3598.597550590823,-237.26176584055557,-3036.7471134009215,-3308.693793644306,-91.97872529775572,-7802.17564343026,-2311.110382707774,-262.6443444536153
-8254.804646081331,-2782.3247964588973,-259.71008567600666,-1741.040937311868,-876.4086233523007,-266.963048865365,-13920.845502435135,-3227.72746765924,-248.71052290478661,-4398.220112190411,-2246.0876791051332,-132.06259578956193,-7044.854915690885,-2451.186710848763,-240.59685033980125
-7757.346829186165,-2778.028518679422,-204.3789273794945,-1577.8171239992305,-865.0125281375691,-145.86156915940737,-10075.646845104482,-3233.5867488541808,-192.23195774611568,-5747.515490374834,-1500.6959032013551,-192.08753088417083,-7913.997240715422,-2079.5949045609796,-231.8907806754331
-9574.269122931644,-2735.360968326604,-226.60239881157622,-3374.9581907718443,-1112.9646629017113,-150.56760181630082,-10429.072595096437,-3205.8416688520842,-223.75429658062467,-2697.0844646625033,-1377.915364722033,-161.26602419094544,-6313.518683462161,-2276.019188737121,-199.78063718084923
-8849.56595028438,-2645.999976355575,-224.731503431255,-2038.0482974381973,-848.5277152861751,-201.5664252951588,-9470.820770658687,-3289.8828927902637,-181.25612073679645,-2498.616608729603,-1914.302593305041,-193.92823399054475,-5966.691462073867,-2249.808555970509,-229.89835345631064
-12238.021951432926,-2588.590614842564,-209.89705978547124,-2135.4247849745398,-1120.2939689895602,-155.52174450509466,-10432.221970504414,-3308.489034152863,-174.55492076066608,-6829.741298094062,-2061.9297072548397,-116.97176624350968,-8400.225815249527,-2063.3477942669833,-132.21689936374543
-8351.348243002258,-2778.2188968941364,-293.01115193364654,-1570.477240280383,-894.6075343999677,-229.6057588861227,-11966.967589405804,-3151.705533621093,-216.186301887798,-4846.650566523135,-2057.450971801768,-166.58538193278645,-6675.446403574252,-2156.695437284455,-169.6280624475157
-7753.355175703998,-2752.5114232001774,-197.14032016019627,-2064.515193339678,-758.5686349393617,-112.51368682722178,-9363.115263514797,-3438.234000563243,-221.7547901531513,-5047.327571757153,-2698.640520301448,-290.13893279388645,-7622.072807673266,-2064.9283902392453,-151.29169736386066
-9583.066142397252,-2634.646597481442,-279.51590334306593,-2372.405382499173,-823.8316488857271,-262.3965307247265,-10995.788746205126,-3114.923331521666,-312.4806320973784,-4043.6912462878654,-1842.6816814184344,-191.6610109894218,-5693.0185632550065,-2002.08698969135,-137.9262651280219
-7535.466114926904,-2609.294361599071,-139.3240674903676,-1831.4232556301358,-918.5663832146909,-185.99052488592304,-9126.348551636462,-3171.8669718784618,-189.11174467874807,-3870.1552022807664,-2002.7112752269152,-318.5537582826078,-11218.5890924924,-2604.306908424732,-160.33302158350293
-8727.923627597322,-2752.851990834337,-427.53676948510565,-2435.325340230758,-812.2457729374615,-132.27800649765953,-10427.02092122882,-3280.590893277137,-218.06226248528452,-7075.26230847147,-1673.3143834804023,-133.91672134223816,-8870.054662097722,-2101.0715959634176,-177.41135798512016
-10460.421930834675,-2708.161719424473,-247.40193086911128,-2741.136227974889,-1440.619143621877,-155.6307487832027,-11079.027480708817,-3094.3960993256933,-272.6665723555411,-3947.0231250459374,-1830.456309261127,-171.24277239163237,-6556.083102461376,-1998.3526765172364,-182.87534163449942
-9480.938683608896,-2590.1701553356015,-279.98193907862924,-3299.4909734498165,-918.9946280458657,-174.06636801593726,-10657.34045772119,-3237.0600951877773,-220.78501259825794,-4166.684203468088,-1670.5359656583398,-133.77659721991034,-8496.30092031728,-2240.0179446780367,-236.98174866262502
-9988.215500631728,-2839.170589750755,-244.81127345347414,-2562.947518302074,-935.3391730339688,-160.60687106557083,-11899.444851303597,-3231.8854408454145,-164.3687682281158,-2491.0255240163738,-1558.9458932562538,-134.7498818612216,-7778.286927686625,-2239.59143282438,-285.37543512648256
-7216.656781807433,-2777.1860103188424,-248.76682035693608,-1480.6434260024391,-2098.305255454294,-171.2781257495482,-12599.401221498489,-3320.2374850244864,-245.2336584905422,-2527.952350161841,-1689.4809625962846,-238.42451698056385,-8823.694179151387,-2206.92865544043,-218.64210789216554
-11848.864891035484,-2588.580303112649,-229.09317406231355,-1891.516942320264,-971.9177957682427,-196.34570884156813,-10484.504464830674,-3200.200513709168,-219.10483083099467,-3703.781039192991,-1368.968396515306,-216.62095454968227,-8687.749324322014,-2497.644102093993,-301.9770281029096
-8145.5846039409325,-2752.8398171188937,-196.53576879989282,-1954.3155873387684,-1297.2445761655574,-108.34705016755616,-10174.202479101747,-3286.5672310757127,-244.6594414954662,-4262.803088700507,-1966.1858011412048,-250.2412672887485,-9113.3034597916,-2206.793673599568,-154.15158521232854
-10270.454290245754,-2784.916309568035,-156.35459347544136,-1506.601655610918,-1550.2061118520364,-132.9355352436479,-12913.894866623672,-3185.572917595671,-161.64311851717105,-3736.279612365521,-2255.2155338388025,-147.8040170757267,-7595.058219876825,-2455.184237701469,-230.96888875800772
-7166.242499403201,-2493.197668591434,-287.61604180604,-1736.023139952776,-1153.2951078711194,-435.82257435292547,-10352.440548380082,-3084.2702365705086,-270.13058614576704,-4153.631108144179,-1902.187735696532,-116.32850658418555,-8488.585018258334,-2234.1938713972886,-196.05755159286463
-7112.690351407479,-2850.4089076421615,-298.39169060503394,-2079.7141220077347,-892.7779651204454,-255.676565884325,-11414.487882207122,-3154.646433627892,-231.43176915150275,-3704.5356452933884,-1648.629952870288,-235.13182939337295,-6175.237545285422,-2168.292989270643,-316.4252238130399
-7933.911990150997,-2719.1251216965597,-180.26735257252983,-1739.0330537079906,-781.2227987936548,-167.4743167678687,-10415.577127454984,-3115.0452557925805,-197.37680996540888,-4100.90078768509,-1764.3575638525786,-249.79876568912968,-6850.054994794174,-2363.3137453171144,-269.2912426431637
-8409.599034897112,-2562.2124037179437,-144.56185498139445,-2025.7237731991354,-845.1051006357661,-176.98395483714324,-11861.426036994771,-3284.8315039082754,-222.47970956880425,-2951.309809934307,-1483.434462895419,-182.49908773030901,-11235.169300688029,-2055.676927184286,-190.3376895471415
-9396.091285661269,-2835.3813599138934,-164.94547827229596,-2499.830465438492,-874.4908049726781,-130.25096453049576,-12572.180066482291,-3144.469690693064,-199.41060700942003,-2840.1273177248972,-1556.0234650970983,-133.38678237270815,-5534.503810898067,-2092.447390035979,-150.65596816072895
-8441.222514234592,-2907.076336775977,-202.14219424197364,-2592.443887821885,-864.6410849839964,-161.7664210256345,-11489.110648506568,-3157.003168320558,-157.34775824414314,-3127.2015352772346,-2107.207178434297,-170.4474539673658,-8278.886129525235,-2212.996650403831,-268.05478409669104
-7678.324458847185,-3035.9766869360988,-267.44827817826166,-3119.7715945987416,-838.2402439653673,-237.42094013879895,-13982.574525415968,-3385.8675123187727,-222.0830125165081,-3183.6765002634006,-2200.8429655830014,-416.75402200897565,-8629.345263329651,-2309.872152827868,-215.43763372810625
-8710.36433047034,-2637.6111317237787,-166.0742498640387,-1695.4902758095106,-867.9866016030447,-211.60518139974724,-11989.231791384636,-3533.112399087654,-365.8322382280323,-3907.918905255313,-1735.4022530182444,-164.05785180116555,-8093.112747874832,-1930.7744985150007,-155.93068255639776
-8149.550406673878,-2758.836192934148,-212.6938969159019,-1560.0645793067251,-909.8937224173471,-207.28073526579814,-9717.59709109858,-3186.4013462816547,-225.99432074267204,-2511.7134037425194,-1474.8593630669664,-239.08286368161737,-5661.533175234035,-2058.371579113626,-274.74837983789496
-9927.8869077909,-2732.8433924772025,-212.70136347287303,-2058.3221585517244,-889.8760480477964,-124.4638003661327,-9828.494642005198,-3058.1149769656063,-226.83771578046753,-3715.340747004895,-1499.5940723830747,-109.21247215806835,-6529.4191087047475,-2190.803044950762,-191.21219185305466
-8950.583872188103,-2817.083872074145,-213.54117792067638,-2412.8611657411047,-859.3423808391468,-139.64090792251227,-10389.543709611104,-3230.942269813394,-205.16202711661967,-4066.9397596705935,-1827.8218788877678,-196.2946557642567,-7638.589455553753,-2034.3414991682785,-209.93976131461994
-11539.079165913332,-2958.073255052941,-238.3098448224115,-1790.151633738769,-788.2822420088098,-226.85308227683666,-12487.349727060237,-3106.4113260340696,-193.61790860849737,-2890.5023871735693,-1859.788650518333,-145.46800975445672,-7280.269633415013,-1996.2030230958117,-193.79632475186145
-7608.9836797264425,-2604.6384781367333,-231.26236207917003,-1896.273562919384,-1145.2032489215737,-135.83302288475068,-10875.594998612227,-3226.546865055812,-182.62363165377158,-2492.133612064932,-1742.7584095172992,-162.96586773524936,-7990.517161458338,-2039.400310755213,-311.68360010080795
-7851.242735253367,-2703.74079024331,-167.99822074537224,-1669.783896064089,-935.180879988192,-250.23668281327508,-9740.944348036162,-3537.695388631513,-169.89871284661274,-4155.222780340088,-1427.7613713748685,-301.7597457545518,-8610.99379157562,-2009.0095365037641,-363.363666299684
-8849.492107057742,-2878.8540180179366,-136.16750959799884,-1924.5592428995478,-779.2476278563275,-264.29026635089275,-9565.548179349897,-3297.5727066676895,-246.81958340664096,-4074.0398096230483,-1452.1813819919143,-237.142293393746,-9190.806759826206,-2051.697380131972,-163.5985544020628
-9707.142374763369,-2563.078608723226,-184.60963523115512,-2356.707681083823,-879.7310431729139,-317.3005945394846,-10481.506934621171,-3209.374360269761,-203.96780596521018,-3570.471985450477,-1479.5852358536977,-131.79161486676128,-5659.064374358954,-2507.892678437702,-179.5645134953412
-9139.53959613583,-2826.6580273339355,-240.80717788942394,-1665.0568923710773,-1039.8933251185786,-177.84276207142858,-9548.508234435723,-3465.7163986688365,-263.5076977385948,-3548.003147635377,-1967.893960683853,-106.02058012386637,-6278.318632676819,-2288.9344130757263,-217.25026516155697
-8368.485304100059,-2765.7153902637447,-211.99114880206926,-2403.036923665714,-1392.3562857976801,-87.48156837994986,-9384.149123256659,-3339.41076846455,-155.46243186381298,-4455.367996044947,-1846.9717675456504,-151.6136035692335,-6636.25574262987,-2202.69948566577,-143.51952788743534
-14168.466534791636,-2620.869276070246,-251.71642617351733,-1678.1485401057446,-891.4179839955,-116.78779118348933,-10412.617040659032,-3062.820306631854,-263.55491285473215,-2888.922390736354,-1933.989589646825,-130.94425900315443,-11659.271480566957,-2592.704715836678,-191.62274994929626
-10281.271205188725,-3194.2910841052985,-186.4538054539077,-2144.715112926245,-900.0061683600733,-163.36646808380138,-9940.89153641527,-3185.4002060898847,-215.31281492271762,-3021.5297842701707,-1499.738624446599,-238.90493591483087,-7504.466158545203,-2246.2320281129805,-146.87844453980875
-8232.995374279093,-2666.935302592105,-139.9092361367249,-4190.391802322189,-814.8257958935778,-130.27145546237196,-12197.355719429419,-4066.497759608106,-195.85511603752633,-5186.200114728952,-1527.1836752238194,-281.9609885054348,-5964.424380425814,-2175.6034147761466,-140.55253591611506
-7389.807126759585,-3176.431450020468,-218.96589208774512,-2738.729073479545,-889.4576683093263,-150.45496627817707,-10605.96619889172,-3126.872779124261,-210.60752063366445,-4128.130245818955,-2109.294002944415,-189.26961800263365,-7729.787524422954,-2324.253016119663,-309.9234683527934
-8034.92195919382,-2801.2709927080437,-170.87476807114328,-2101.322912343445,-1059.8406104143507,-120.6176817055856,-11250.17822953297,-3539.7986224079305,-214.73028628429944,-2811.0490077892055,-1688.2726098323133,-291.78834251712,-6977.697799527009,-2409.7002117884695,-142.6619301712326
-9742.426220315248,-2700.4460895167354,-326.9881045843222,-2032.999986413505,-1209.4852743005717,-157.28970395836257,-9560.51008616108,-3077.5087219278344,-176.1437209758313,-4728.8137277108935,-1709.7476431832301,-186.41296187429725,-7265.156463536838,-2447.7637232494058,-147.90855819697765
-13546.685840724474,-2849.049366348949,-332.4245708643239,-2169.01102044254,-827.3707160626934,-251.76274818106464,-11908.887531024411,-3136.4619584950246,-240.07669867912787,-3190.233503694236,-1393.2387707238756,-191.74221558905091,-10331.555930677147,-2300.6834792565423,-270.67391574922624
-8418.085853597475,-2678.116605752296,-187.87716369188132,-1789.7243817844806,-804.9160094222111,-104.7272464398593,-9741.077501206295,-3190.619387629533,-182.71409597102286,-3018.9635331748495,-2681.82016614486,-238.19121413277955,-10266.55097053825,-2086.7098364372164,-181.45546942010523
-8726.769165658803,-2581.4477163195734,-189.1384207655625,-2670.712623685993,-1063.5969723363598,-182.39837343096744,-9448.424774758227,-3156.6204652383462,-182.2493364509117,-4626.128135593667,-1468.4382954468604,-174.10838279117937,-7809.399604091088,-2209.700982109115,-152.00857742549692
-11311.571236347616,-2727.4465462476323,-228.47365396116567,-2246.004787891112,-776.863658782465,-307.0188186926048,-11539.61133428343,-3206.9586786913956,-225.94307014881755,-8134.987544144222,-2511.7602818291625,-237.14876600716278,-8160.051061821398,-2220.4864375488974,-142.31768569507426
-8463.469384312604,-2655.5540358722324,-179.77029994767312,-1757.817813756636,-1086.5276154942967,-136.3918788683177,-9926.669143248746,-2985.6497971063636,-227.59993543414038,-4148.699821182007,-2448.3565120753633,-191.72326287782104,-7395.686558412016,-2446.1432486786243,-238.74219130675752
-8551.329870081074,-2682.0222833343532,-215.98483568693837,-1929.7916639363482,-939.0010522500456,-138.63567516513683,-10152.875606856538,-3172.048825113542,-211.32959171140138,-2602.584578828495,-1638.3911138035514,-118.21813273254315,-7396.072474261775,-2125.4391975051185,-217.2918981171301
-8746.58870378147,-2582.1006864792603,-213.04848380900205,-3633.3456338499627,-1313.6059636484872,-76.26510199024307,-9886.092528063755,-3200.1175907574534,-196.88350077679084,-4048.4215093165176,-1721.1060400562606,-143.03670384385322,-9521.042271661474,-2181.8857184905255,-206.4670880551498
-10684.80730639292,-2600.364172095043,-169.34020609244894,-2762.0178660095094,-822.5526641380495,-146.05933529790204,-9593.550259212921,-3263.643230169134,-240.99977905337045,-2474.4197654870472,-1440.4776164480245,-171.3934645119026,-9628.308338411125,-2289.784467640698,-271.9829474463198
-9275.446924826376,-2762.2336783652095,-174.2221202233699,-1647.7294797321038,-1337.6944164578306,-115.42571995777288,-11276.724183856313,-3625.77591651101,-174.1500720646521,-5041.306372791331,-2256.6401573417343,-175.7601457374061,-7656.039698049625,-2282.6376856574425,-156.50262221654842
-9879.92283511033,-2836.822920861815,-162.60643662474894,-1916.8288277637714,-898.398619142445,-122.78256679919659,-15663.839555248756,-3226.3893494599283,-198.11732196165266,-8432.02689262116,-1676.7503090489054,-170.26649783080862,-9526.56514323816,-2172.2346915010257,-160.59682444310403
-7561.378764099801,-2643.151111761381,-198.8979067806116,-2321.6653246169785,-1301.997988550981,-74.85916059945195,-9407.886206222849,-3310.0055538055462,-173.64699363115813,-2490.5613322529343,-1552.6917515176574,-179.725600647866,-7490.366856588331,-2229.1813626549997,-350.3402831342155
-7993.364450680273,-2861.4128505353733,-195.27658856923424,-2126.8679361214818,-1224.6976810902847,-261.4375416266354,-10350.637182893395,-3161.9560376241916,-197.7422586815118,-2994.39194961318,-2021.5833555435893,-124.8845424971694,-10643.97675236788,-1999.0875274453433,-166.12542541000826
-9982.394367502384,-2738.428251561628,-175.21481502081855,-1985.4762852101344,-1221.554309172397,-223.5599976831383,-11196.162220736318,-3224.8369347527164,-168.99807206896827,-3246.9468770081357,-2311.114438800611,-153.1034373317747,-8305.164061819827,-2339.0987959619024,-231.23447031560838
-10014.084983042078,-2864.3077954295513,-214.43537285241655,-1694.0074470538534,-859.5176908361084,-168.92644496129572,-9898.918605526736,-3214.0726561387964,-203.26881503454095,-3341.294108601002,-1665.0030695227638,-101.40889786209527,-10228.711686067667,-2120.2188875645024,-167.04892215275748
-7879.3670534729035,-2614.670258451686,-287.84235780526404,-1666.3288505955795,-821.679295686401,-126.46171012515217,-10337.540663360223,-3228.302135346375,-243.99417838286553,-5045.661330595037,-1755.4465341442065,-226.07568348890112,-8592.076167977082,-2082.180853977546,-213.011597080733
-8662.89684952856,-2994.6914048038975,-158.4502444509136,-2955.0536411690177,-981.4049215643668,-79.92655807951503,-10301.672735212256,-3113.9034833072483,-387.7540930770215,-6265.678391248175,-1621.3882834091528,-126.38286499357719,-9277.083224458698,-2372.3896884294672,-248.20378930062228
-9532.152754490311,-2698.8616385958894,-247.1427802912808,-2816.3044129527443,-816.6529337567567,-198.95086977357653,-9150.974947373008,-3205.046302943344,-221.04523180764926,-4762.529688804322,-1587.1490995043507,-158.22367444751058,-9701.0809654896,-2110.704212507578,-193.0517722073447
-10281.09561838773,-2601.2082263908205,-241.1734243239548,-1585.6326678983842,-1117.2020185378199,-221.76634950746455,-11501.309573965347,-3146.3841938277747,-221.8483453410018,-3380.349785402325,-1908.0614137882876,-106.9212884726985,-10398.56907423181,-2040.6791242168263,-162.07859623001076
-8523.215750192281,-2624.9042581081453,-188.1574446260738,-2683.270767514838,-1008.8945729451402,-118.97365118109389,-13744.795369594369,-3093.1583098912024,-198.51243906895564,-5232.092666744638,-1624.958868985639,-218.16615092659288,-9081.913517462206,-2037.9020949063083,-178.94331921090486
-10089.786031498019,-2548.211478590673,-215.89273644100388,-2247.352117260804,-834.2468435945779,-157.10464961265356,-10770.418302225156,-3043.752923134133,-195.8171796609616,-2911.7249388383525,-1468.1222645773926,-189.23654473063468,-7339.463238428873,-2173.8038651135817,-206.54594754376234
-8685.185563135092,-2851.5993601751334,-159.50264651351483,-2173.802517094903,-974.9373408839048,-144.94439745396733,-9420.773856606671,-3147.770832017744,-208.82128250894044,-4515.311807889449,-1829.4947201476675,-244.7628084495958,-8413.109667177887,-2020.9093214134616,-150.49137807515075
-6980.285804821927,-2642.2568160005285,-204.4100617725797,-2322.3380445985454,-795.5716895183605,-133.11944299669082,-11248.525442668939,-3491.035646563199,-175.35527717307477,-3039.3561676770396,-1545.7227784947324,-237.01518094978314,-11238.030266448948,-2375.738787664121,-188.9936920867482
-8063.618169841201,-2727.4088823110483,-168.10141232641425,-2327.8498180716006,-873.7762758639531,-184.04070086452165,-9201.088878513257,-3256.04169059623,-168.804551778805,-2666.131403417405,-1626.6856796631123,-145.38571085815153,-7337.554527934009,-2229.9801313814446,-250.3820150673897
-10351.595388787831,-2753.095319784315,-247.29401020618758,-1492.2071611378933,-856.6451360093432,-252.19533215534884,-10422.516763353637,-3043.578111254888,-171.06405754507546,-4984.15803552153,-2112.5464030925978,-127.31791286374288,-8810.777516820926,-2107.6909137635603,-187.59893386100333
-9787.687921063398,-2638.3404029685958,-286.9617511609295,-2084.5395904306433,-908.2269189714666,-252.8471384879247,-10058.526052635123,-3135.744631038696,-183.35807019112926,-3928.9716487838164,-1559.3564331494847,-301.19795772977375,-7326.838422088577,-2649.5787450148646,-157.44358094246942
-9006.204713210238,-2689.6547484489474,-131.3870271907613,-2455.4689131611776,-949.472765486679,-187.61734816883194,-10145.77726370637,-3262.3997051614,-221.55700076924614,-3435.554141432058,-1415.8184843022993,-91.25291890810698,-6967.103051658649,-2198.2522077764365,-218.29366025865875
-7701.752414588905,-2570.3523196780357,-281.50327136957776,-1649.183297317549,-960.9301970999111,-218.16471177536738,-9917.072910746132,-3186.8317066533596,-254.7361840482466,-2879.1587525567247,-2056.1498307231486,-195.93223266914475,-6953.241727662748,-2822.3164395264666,-176.97803037154162
-8513.00907795444,-2692.1645921942195,-188.49586086942935,-2700.351493990623,-830.8031655795803,-196.2264943881109,-9926.844856848642,-3160.974140506302,-211.25341188143452,-3190.5225760392123,-1513.3661504755758,-197.99665261717576,-8956.162110724097,-2488.1183213512495,-218.9270413301429
-8938.124250168214,-2704.684819725019,-222.49264603617752,-3187.935506298861,-802.2657721694637,-114.08493855532872,-9803.834105429394,-3180.7356983279747,-262.69625019231336,-3183.068458758254,-1796.613784881529,-95.9694953985631,-9467.35878252671,-2036.4381711460303,-206.32369188816546
-9411.880066434149,-2806.1266557882127,-206.17934477682167,-3763.067793750786,-849.5552717925787,-75.84928601843207,-12672.24966331479,-3164.9725032649617,-173.62003387845883,-6552.995990516777,-1766.4618466218383,-172.25549538831783,-5768.034825910487,-2128.6688207091224,-219.86383813003795
-7450.709202008773,-2682.7232239209893,-246.24979931932836,-6404.460950634317,-962.3886438985629,-161.63059558596876,-10881.615738750153,-3171.257304129978,-175.94947633354315,-3640.1639747251456,-1687.5766447428684,-272.0573250455753,-6600.2940647729465,-2348.4103508103663,-317.0953812680078
-9373.568045735687,-2664.0984504881612,-265.1380067443687,-2031.9632419217821,-940.203909511305,-182.57888953538048,-10079.760811177057,-3101.420998686153,-184.80545323666564,-4969.72242632686,-1611.8188214113504,-123.99740234194198,-8822.65849081547,-1983.482477619468,-166.63757488342375
-7700.274493103996,-2653.9432088698754,-198.0181243362092,-1605.2333948626115,-974.28294533878,-251.16390261742075,-9107.056333911307,-3259.5501348005646,-150.26603524233238,-2557.9404484243905,-1569.1770748999902,-175.050155405498,-6122.455269328845,-2122.0775957546857,-161.6295559210887
-7635.218296078513,-2669.9224204163074,-241.91530528574083,-1797.677064805638,-938.9158532739029,-213.91206572987915,-11958.736877955818,-3214.506079856713,-247.19871202327678,-4063.8715642071143,-1656.842593994599,-236.91252018508595,-6174.841165603328,-2110.9074497884885,-303.27441285155265
-9489.785400804383,-2599.9192857575695,-339.06117176863427,-1751.9777701324006,-1012.3712871106153,-152.0527750002869,-10211.317552792289,-3192.78822022388,-190.93549245122097,-2708.0925326813945,-2067.272728145167,-129.44168222462773,-10114.629897036797,-2050.474346444509,-153.9982250155113
-8748.928408179629,-3028.6558557214903,-165.65202863098776,-1551.8636033678465,-1070.2120501184972,-144.13432152766862,-10692.04515004974,-3105.5069698981356,-236.83817722817724,-3577.8466354073007,-2740.8485948751645,-132.1212540010065,-8382.032910706426,-2206.4674720601697,-154.99960792991604
