nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,1.0000e+00,1.0000e+00,4.9751e-01,-1.9278e+06,-1.9278e+06,-4.9875e-03,-inf,1.7294e-01,5.9963e+00,inf,7.1361e+02,-6.7717e-01,3.9915e-01,-3.2055e+00,-3.2871e+00,-2.0544e+00,-1.4558e+00,-1.6956e+00,-1.9153e-01,-1.2391e+00
2.0000e+03,2.0000e+00,2.0000e+00,9.9010e-01,-1.9165e+06,-1.9165e+06,-9.9751e-03,-inf,1.7301e-01,6.0016e+00,inf,7.1718e+02,-8.6463e-01,4.3827e-01,-4.0350e+00,-3.1794e+00,-2.8643e+00,-2.3077e+00,-3.6132e-01,-2.4079e-01,6.7262e-02
2.0000e+03,3.0000e+00,3.0000e+00,1.4778e+00,-1.8935e+06,-1.8935e+06,-1.4963e-02,-inf,1.7308e-01,6.0064e+00,inf,7.2074e+02,-1.6649e+00,4.8129e-01,-3.9410e+00,-2.6649e+00,-1.8634e+00,-2.4813e+00,-1.9870e-01,4.5448e-01,-3.8621e-01
2.0000e+03,4.0000e+00,4.0000e+00,1.9608e+00,-1.8236e+06,-1.8236e+06,-1.9950e-02,-inf,1.7315e-01,6.0113e+00,inf,7.2428e+02,-1.8072e+00,4.0199e-01,-2.5343e+00,-2.0391e+00,-1.1419e+00,-1.7037e+00,-1.0221e+00,-1.2839e-01,-9.3681e-01
2.0000e+03,5.0000e+00,5.0000e+00,2.4390e+00,-1.8144e+06,-1.8144e+06,-2.4938e-02,-inf,1.7323e-01,6.0166e+00,inf,7.2784e+02,2.5883e-02,3.7435e-01,-2.3846e+00,-2.1177e+00,-2.3770e+00,-6.6316e-01,-1.8987e+00,-1.0485e+00,-7.7459e-01
2.0000e+03,6.0000e+00,6.0000e+00,2.9126e+00,-1.7848e+06,-1.7848e+06,-2.9925e-02,-inf,1.7330e-01,6.0214e+00,inf,7.3143e+02,2.2336e-01,2.1350e-01,-3.9952e+00,-3.0620e+00,-2.9799e+00,-1.9403e+00,-1.7542e+00,-5.8473e-01,-1.1232e+00
2.0000e+03,7.0000e+00,7.0000e+00,3.3816e+00,-1.7651e+06,-1.7651e+06,-3.4913e-02,-inf,1.7337e-01,6.0263e+00,inf,7.3498e+02,-6.9682e-01,3.5649e-01,-2.7786e+00,-1.6931e+00,-2.3409e+00,-1.7464e+00,-6.2589e-01,-8.5494e-02,-1.2783e+00
2.0000e+03,8.0000e+00,8.0000e+00,3.8462e+00,-1.6768e+06,-1.6768e+06,-3.9900e-02,-inf,1.7344e-01,6.0315e+00,inf,7.3858e+02,-9.4598e-01,2.6258e-01,-2.5647e+00,-2.4097e+00,-2.9416e+00,-2.2856e+00,-1.6075e+00,-1.0235e+00,1.4902e-01
2.0000e+03,9.0000e+00,9.0000e+00,4.3062e+00,-1.6721e+06,-1.6721e+06,-4.4888e-02,-inf,1.7351e-01,6.0364e+00,9.3021e+05,7.4213e+02,3.5767e-02,3.6455e-01,-2.9723e+00,-3.2081e+00,-1.2489e+00,-6.1410e-01,-6.1788e-02,-1.3974e-03,3.6547e-01
2.0000e+03,1.0000e+01,1.0000e+01,4.7619e+00,-1.6316e+06,-1.6316e+06,-4.9875e-02,-inf,1.7358e-01,6.0412e+00,9.2550e+05,7.4567e+02,-1.7148e+00,3.2783e-01,-3.6486e+00,-2.9128e+00,-2.0844e+00,-6.5919e-01,-2.4186e-01,-9.9477e-01,-8.0398e-01
2.0000e+03,1.1000e+01,1.1000e+01,5.2133e+00,-1.6179e+06,-1.6179e+06,-5.4863e-02,-inf,1.7366e-01,6.0465e+00,8.8496e+05,7.4924e+02,5.9355e-03,3.0944e-01,-2.3419e+00,-1.5375e+00,-1.7446e+00,-6.3903e-01,-5.5042e-01,-6.6644e-02,-1.4178e+00
2.0000e+03,1.2000e+01,1.2000e+01,5.6604e+00,-1.5948e+06,-1.5948e+06,-5.9850e-02,-inf,1.7373e-01,6.0514e+00,8.7132e+05,7.5279e+02,-4.3031e-01,1.7579e-01,-4.1612e+00,-2.1992e+00,-2.6908e+00,-1.0629e+00,-1.7292e+00,-1.4909e+00,-4.2497e-01
2.0000e+03,1.3000e+01,1.3000e+01,6.1033e+00,-1.5900e+06,-1.5900e+06,-6.4838e-02,-inf,1.7380e-01,6.0562e+00,8.4817e+05,7.5634e+02,-7.5020e-01,1.9988e-01,-3.4752e+00,-2.8993e+00,-1.7129e+00,-1.7003e+00,-7.7154e-01,-6.2538e-01,-3.1379e-01
2.0000e+03,1.4000e+01,1.4000e+01,6.5421e+00,-1.5715e+06,-1.5715e+06,-6.9826e-02,-inf,1.7387e-01,6.0615e+00,8.4337e+05,7.5992e+02,-1.4530e+00,2.3704e-01,-3.4157e+00,-1.4814e+00,-2.8804e+00,-2.1314e+00,-1.9053e+00,-1.5024e-01,-3.1075e-01
2.0000e+03,1.5000e+01,1.5000e+01,6.9767e+00,-1.5663e+06,-1.5663e+06,-7.4813e-02,-inf,1.7394e-01,6.0663e+00,8.2494e+05,7.6350e+02,-1.3311e+00,2.6489e-01,-2.6477e+00,-3.0091e+00,-1.7060e+00,-7.3210e-01,-5.1728e-01,-4.6858e-01,-1.2295e+00
2.0000e+03,1.6000e+01,1.6000e+01,7.4074e+00,-1.5479e+06,-1.5479e+06,-7.9801e-02,-inf,1.7401e-01,6.0712e+00,8.1972e+05,7.6707e+02,-9.6936e-01,3.0617e-01,-3.1412e+00,-2.9265e+00,-1.8070e+00,-6.3249e-01,-1.7317e+00,4.6457e-01,-1.1922e+00
2.0000e+03,1.7000e+01,1.7000e+01,7.8341e+00,-1.5374e+06,-1.5374e+06,-8.4788e-02,-inf,1.7409e-01,6.0764e+00,8.0133e+05,7.7067e+02,2.3025e-01,2.0306e-01,-3.6852e+00,-2.7032e+00,-1.6815e+00,-1.3097e+00,-3.1262e-02,-2.6876e-01,-1.1906e+00
2.0000e+03,1.8000e+01,1.8000e+01,8.2569e+00,-1.5368e+06,-1.5368e+06,-8.9776e-02,-inf,1.7416e-01,6.0813e+00,7.9078e+05,7.7426e+02,-1.3469e+00,2.8459e-01,-2.4227e+00,-1.8099e+00,-1.1785e+00,-2.0256e+00,-1.0101e+00,1.1976e-01,4.0913e-01
2.0000e+03,1.9000e+01,1.9000e+01,8.6758e+00,-1.5362e+06,-1.5362e+06,-9.4763e-02,-inf,1.7423e-01,6.0862e+00,7.9022e+05,7.7783e+02,-8.1668e-01,1.5894e-01,-3.8480e+00,-2.6917e+00,-1.5700e+00,-1.0518e+00,-1.9626e+00,-9.2837e-01,-3.3903e-01
2.0000e+03,2.0000e+01,2.0000e+01,9.0909e+00,-1.5253e+06,-1.5253e+06,-9.9751e-02,-inf,1.7430e-01,6.0910e+00,7.8960e+05,7.8137e+02,-4.6963e-01,2.1369e-01,-3.0485e+00,-1.8880e+00,-2.7003e+00,-1.0079e+00,-3.3799e-01,-2.3255e-01,-6.2338e-01
2.0000e+03,2.1000e+01,2.1000e+01,9.5023e+00,-1.4941e+06,-1.4941e+06,-1.0474e-01,-inf,1.7437e-01,6.0963e+00,7.7875e+05,7.8494e+02,-1.5788e+00,9.2475e-02,-2.8944e+00,-2.4558e+00,-1.2734e+00,-2.0299e+00,-8.7250e-01,-1.4469e+00,-7.3990e-01
2.0000e+03,2.2000e+01,2.2000e+01,9.9099e+00,-1.4929e+06,-1.4929e+06,-1.0973e-01,-inf,1.7444e-01,6.1011e+00,7.4749e+05,7.8851e+02,-1.1787e+00,5.9150e-02,-3.8269e+00,-2.5431e+00,-1.9154e+00,-1.4684e+00,-1.1724e+00,-7.2227e-01,-8.1934e-01
2.0000e+03,2.3000e+01,2.3000e+01,1.0314e+01,-1.4922e+06,-1.4922e+06,-1.1471e-01,-inf,1.7451e-01,6.1060e+00,7.4632e+05,7.9210e+02,-4.0629e-01,1.8797e-01,-2.9157e+00,-3.2141e+00,-1.3328e+00,-1.7601e+00,-1.2689e-01,-5.3389e-01,-1.2493e+00
2.0000e+03,2.4000e+01,2.4000e+01,1.0714e+01,-1.4772e+06,-1.4772e+06,-1.1970e-01,-inf,1.7459e-01,6.1112e+00,7.4563e+05,7.9566e+02,2.7795e-01,6.7977e-02,-2.3691e+00,-2.8954e+00,-1.5472e+00,-1.3574e+00,-8.3215e-01,-5.8656e-01,-3.3578e-01
2.0000e+03,2.5000e+01,2.5000e+01,1.1111e+01,-1.4633e+06,-1.4633e+06,-1.2469e-01,-inf,1.7466e-01,6.1161e+00,7.3065e+05,7.9924e+02,-4.5640e-01,1.9243e-01,-2.7190e+00,-1.3158e+00,-1.0824e+00,-9.1607e-01,-1.4295e+00,-2.5017e-01,-5.4381e-01
2.0000e+03,2.6000e+01,2.6000e+01,1.1504e+01,-1.4626e+06,-1.4627e+06,-1.2968e-01,-inf,1.7472e-01,6.1210e+00,7.1666e+05,8.0280e+02,-1.5435e+00,1.5629e-01,-2.8869e+00,-1.8467e+00,-1.1998e+00,-9.4167e-01,-8.0169e-01,-9.1775e-01,-1.1972e+00
2.0000e+03,2.7000e+01,2.7000e+01,1.1894e+01,-1.4548e+06,-1.4548e+06,-1.3466e-01,-inf,1.7480e-01,6.1262e+00,7.1605e+05,8.0636e+02,3.8554e-01,7.8477e-02,-2.5681e+00,-1.8759e+00,-1.6725e+00,-1.7304e+00,-1.6414e+00,-1.0936e-02,3.4048e-02
2.0000e+03,2.8000e+01,2.8000e+01,1.2281e+01,-1.4384e+06,-1.4384e+06,-1.3965e-01,-inf,1.7487e-01,6.1311e+00,7.0822e+05,8.0993e+02,-1.5851e+00,5.9431e-02,-4.1089e+00,-2.1198e+00,-1.7345e+00,-1.8347e+00,-1.6776e+00,-2.1845e-01,-7.2452e-01
2.0000e+03,2.9000e+01,2.9000e+01,1.2664e+01,-1.4378e+06,-1.4378e+06,-1.4464e-01,-inf,1.7494e-01,6.1360e+00,6.9177e+05,8.1349e+02,-1.8896e-01,-3.7231e-01,-2.9038e+00,-3.0733e+00,-2.4261e+00,-1.9757e+00,-1.8675e+00,-1.4956e+00,-9.6131e-01
2.0000e+03,3.0000e+01,3.0000e+01,1.3043e+01,-1.4327e+06,-1.4327e+06,-1.4963e-01,-inf,1.7501e-01,6.1412e+00,6.9121e+05,8.1704e+02,-8.9012e-01,2.3669e-01,-2.9571e+00,-3.1370e+00,-1.8547e+00,-2.2587e+00,-7.2552e-05,4.9476e-01,-1.1058e-01
2.0000e+03,3.1000e+01,3.1000e+01,1.3420e+01,-1.4292e+06,-1.4292e+06,-1.5461e-01,-inf,1.7508e-01,6.1461e+00,6.8614e+05,8.2063e+02,-1.4518e+00,5.3833e-02,-3.0043e+00,-2.3540e+00,-2.5316e+00,-8.3236e-01,-1.8030e+00,-1.0899e+00,-1.0305e+00
2.0000e+03,3.2000e+01,3.2000e+01,1.3793e+01,-1.4187e+06,-1.4187e+06,-1.5960e-01,-inf,1.7515e-01,6.1509e+00,6.8258e+05,8.2420e+02,-6.7933e-02,8.9244e-02,-3.5702e+00,-2.0692e+00,-2.8492e+00,-1.7624e+00,-1.3372e-01,-1.9724e-01,-7.0559e-01
2.0000e+03,3.3000e+01,3.3000e+01,1.4163e+01,-1.3956e+06,-1.3956e+06,-1.6459e-01,-inf,1.7523e-01,6.1562e+00,6.7209e+05,8.2777e+02,-1.9810e+00,1.3718e-01,-2.3049e+00,-1.6880e+00,-2.9397e+00,-1.4294e+00,-7.8000e-01,2.0285e-01,-6.8008e-01
2.0000e+03,3.4000e+01,3.4000e+01,1.4530e+01,-1.3933e+06,-1.3933e+06,-1.6958e-01,-inf,1.7530e-01,6.1610e+00,6.4900e+05,8.3135e+02,3.8049e-01,1.1487e-01,-2.3129e+00,-1.6626e+00,-1.9098e+00,-1.5975e+00,-2.1889e-01,4.4653e-01,-3.1318e-01
2.0000e+03,3.5000e+01,3.5000e+01,1.4894e+01,-1.3870e+06,-1.3870e+06,-1.7456e-01,-inf,1.7536e-01,6.1659e+00,6.4673e+05,8.3491e+02,-9.4697e-01,4.2231e-03,-3.1499e+00,-1.4199e+00,-1.2395e+00,-1.5837e+00,-1.9654e+00,-1.3627e+00,-8.5878e-01
2.0000e+03,3.6000e+01,3.8000e+01,1.5126e+01,-1.3845e+06,-1.3845e+06,-1.7955e-01,-inf,1.7544e-01,6.1711e+00,6.4040e+05,8.4559e+02,-1.7790e+00,-7.9786e-02,-2.8372e+00,-1.3771e+00,-2.7707e+00,-1.9730e+00,-1.6051e+00,-1.2088e+00,-9.6090e-01
2.0000e+03,3.7000e+01,4.0000e+01,1.5417e+01,-1.3596e+06,-1.3596e+06,-1.8454e-01,-inf,1.7551e-01,6.1760e+00,6.3788e+05,8.5270e+02,1.2929e-01,-6.0110e-02,-3.2058e+00,-2.2105e+00,-2.9824e+00,-1.2606e+00,-1.7526e-01,-1.0748e+00,-8.5570e-01
2.0000e+03,3.8000e+01,4.2000e+01,1.5702e+01,-1.3467e+06,-1.3467e+06,-1.8953e-01,-inf,1.7558e-01,6.1809e+00,6.1302e+05,8.5980e+02,5.5663e-02,-1.7405e-01,-3.9168e+00,-2.0234e+00,-1.3351e+00,-1.5603e+00,-8.3929e-01,-1.2822e+00,-5.7516e-01
2.0000e+03,3.9000e+01,4.3000e+01,1.6049e+01,-1.3448e+06,-1.3448e+06,-1.9451e-01,-inf,1.7565e-01,6.1861e+00,6.0015e+05,8.6334e+02,-1.9003e+00,-7.9874e-02,-4.0659e+00,-2.2538e+00,-1.2539e+00,-2.4226e+00,-6.1522e-01,-5.4746e-01,-1.1615e+00
2.0000e+03,4.0000e+01,4.4000e+01,1.6393e+01,-1.3427e+06,-1.3427e+06,-1.9950e-01,-inf,1.7572e-01,6.1910e+00,5.9817e+05,8.6689e+02,-1.2754e+00,-2.8563e-02,-2.8117e+00,-2.6355e+00,-1.8653e+00,-1.1007e+00,-1.8161e+00,-1.3924e+00,2.2559e-01
2.0000e+03,4.1000e+01,4.5000e+01,1.6735e+01,-1.3415e+06,-1.3415e+06,-2.0449e-01,-inf,1.7579e-01,6.1959e+00,5.9612e+05,8.7044e+02,-2.1591e-01,9.4142e-02,-3.1659e+00,-1.3110e+00,-2.6425e+00,-2.4756e+00,-1.0860e+00,3.6350e-01,1.9205e-01
2.0000e+03,4.2000e+01,4.6000e+01,1.7073e+01,-1.3278e+06,-1.3278e+06,-2.0948e-01,-inf,1.7586e-01,6.2011e+00,5.9492e+05,8.7398e+02,-4.2507e-01,4.3786e-02,-4.1246e+00,-1.5682e+00,-2.9175e+00,-5.8365e-01,-1.5453e+00,3.7242e-03,-6.9850e-01
2.0000e+03,4.3000e+01,4.7000e+01,1.7409e+01,-1.3268e+06,-1.3268e+06,-2.1446e-01,-inf,1.7593e-01,6.2060e+00,5.8120e+05,8.7754e+02,2.3279e-01,-2.8442e-01,-3.8017e+00,-1.8369e+00,-2.3697e+00,-1.5077e+00,-1.8991e+00,-3.3496e-01,-9.3481e-01
2.0000e+03,4.4000e+01,4.8000e+01,1.7742e+01,-1.3266e+06,-1.3266e+06,-2.1945e-01,-inf,1.7600e-01,6.2108e+00,5.8017e+05,8.8114e+02,-1.8045e+00,-2.3731e-01,-3.5591e+00,-3.0781e+00,-2.1896e+00,-1.1974e+00,-1.1274e+00,-1.0950e+00,-6.1222e-01
2.0000e+03,4.5000e+01,4.9000e+01,1.8072e+01,-1.3246e+06,-1.3246e+06,-2.2444e-01,-inf,1.7608e-01,6.2160e+00,5.8003e+05,8.8469e+02,-1.1867e+00,-2.4087e-02,-3.0770e+00,-2.4178e+00,-1.9456e+00,-9.4036e-01,-1.4973e+00,-5.7422e-01,1.9437e-01
2.0000e+03,4.6000e+01,5.0000e+01,1.8400e+01,-1.3214e+06,-1.3214e+06,-2.2943e-01,-inf,1.7615e-01,6.2209e+00,5.7802e+05,8.8824e+02,-9.3353e-01,-1.0289e-01,-2.9988e+00,-3.2622e+00,-1.1906e+00,-1.4391e+00,-1.8402e+00,-2.5066e-01,-5.6805e-01
2.0000e+03,4.7000e+01,5.1000e+01,1.8725e+01,-1.3192e+06,-1.3192e+06,-2.3441e-01,-inf,1.7621e-01,6.2258e+00,5.7482e+05,8.9180e+02,-1.8568e+00,-1.3596e-01,-3.9708e+00,-2.4206e+00,-2.2670e+00,-2.3684e+00,-4.2438e-01,-4.7522e-01,-1.1463e+00
2.0000e+03,4.8000e+01,5.3000e+01,1.8972e+01,-1.3114e+06,-1.3114e+06,-2.3940e-01,-inf,1.7629e-01,6.2310e+00,5.7260e+05,8.9893e+02,-1.6812e+00,1.3461e-01,-2.4798e+00,-2.0422e+00,-2.6849e+00,-1.0388e+00,-2.1807e-02,5.9496e-02,4.5907e-01
2.0000e+03,4.9000e+01,5.5000e+01,1.9216e+01,-1.2936e+06,-1.2936e+06,-2.4439e-01,-inf,1.7636e-01,6.2359e+00,5.6485e+05,9.0603e+02,-2.6044e-01,-5.1184e-01,-3.5604e+00,-2.1435e+00,-2.8324e+00,-1.3116e+00,-1.6461e+00,-6.5827e-01,-1.0203e+00
2.0000e+03,5.0000e+01,5.7000e+01,1.9455e+01,-1.2925e+06,-1.2925e+06,-2.4938e-01,-inf,1.7643e-01,6.2408e+00,5.4698e+05,9.1314e+02,-5.8236e-01,1.5466e-02,-4.1177e+00,-2.9622e+00,-2.3388e+00,-5.9054e-01,-1.7926e+00,-5.0553e-01,4.7818e-01
2.0000e+03,5.1000e+01,5.8000e+01,1.9767e+01,-1.2916e+06,-1.2916e+06,-2.5436e-01,-inf,1.7650e-01,6.2457e+00,5.4593e+05,9.1671e+02,-6.8579e-01,3.3895e-03,-2.6623e+00,-1.6229e+00,-2.6232e+00,-6.5026e-01,-5.8736e-01,-1.3824e+00,2.6726e-01
2.0000e+03,5.2000e+01,5.9000e+01,2.0077e+01,-1.2864e+06,-1.2864e+06,-2.5935e-01,-inf,1.7657e-01,6.2509e+00,5.4499e+05,9.2027e+02,-1.4824e+00,-8.9665e-01,-4.2310e+00,-2.7140e+00,-2.9154e+00,-2.3055e+00,-1.3982e+00,-1.3795e+00,-3.3364e-01
2.0000e+03,5.3000e+01,6.0000e+01,2.0385e+01,-1.2839e+06,-1.2839e+06,-2.6434e-01,-inf,1.7664e-01,6.2558e+00,5.3979e+05,9.2383e+02,-1.3179e+00,-1.6809e-01,-2.3687e+00,-3.1152e+00,-1.8332e+00,-1.6891e+00,-2.0135e-01,-1.3304e+00,-1.1377e+00
2.0000e+03,5.4000e+01,6.2000e+01,2.0611e+01,-1.2817e+06,-1.2817e+06,-2.6933e-01,-inf,1.7671e-01,6.2607e+00,5.3730e+05,9.3096e+02,-7.2508e-01,-3.1126e-01,-3.7001e+00,-2.2062e+00,-2.5107e+00,-1.6128e+00,-3.7997e-01,-1.2923e+00,-1.0400e+00
2.0000e+03,5.5000e+01,6.3000e+01,2.0913e+01,-1.2782e+06,-1.2782e+06,-2.7431e-01,-inf,1.7678e-01,6.2658e+00,5.3507e+05,9.3453e+02,4.3402e-01,-2.0778e-01,-3.7317e+00,-2.1884e+00,-2.6048e+00,-9.1880e-01,-1.8248e+00,1.7585e-01,-1.0175e+00
2.0000e+03,5.6000e+01,6.5000e+01,2.1132e+01,-1.2765e+06,-1.2765e+06,-2.7930e-01,-inf,1.7685e-01,6.2707e+00,5.3161e+05,9.4165e+02,2.2308e-01,-2.8171e+00,-2.7336e+00,-3.0097e+00,-2.8826e+00,-2.3820e+00,-1.8961e+00,-4.6803e-01,-6.9001e-01
2.0000e+03,5.7000e+01,6.6000e+01,2.1429e+01,-1.2704e+06,-1.2705e+06,-2.8429e-01,-inf,1.7692e-01,6.2756e+00,5.2992e+05,9.4522e+02,-1.7975e+00,-1.2041e-01,-3.8196e+00,-3.2806e+00,-2.5499e+00,-2.3316e+00,-3.4807e-01,-7.0466e-02,-1.0109e+00
2.0000e+03,5.8000e+01,6.7000e+01,2.1723e+01,-1.2687e+06,-1.2687e+06,-2.8928e-01,-inf,1.7699e-01,6.2808e+00,5.2385e+05,9.4879e+02,-1.5857e+00,-1.2465e+00,-2.3196e+00,-2.5120e+00,-1.5720e+00,-2.1482e+00,-1.8586e+00,-1.1848e+00,-1.1769e+00
2.0000e+03,5.9000e+01,6.8000e+01,2.2015e+01,-1.2682e+06,-1.2682e+06,-2.9426e-01,-inf,1.7706e-01,6.2857e+00,5.2207e+05,9.5233e+02,-5.9880e-01,-6.8818e-01,-3.2564e+00,-1.7085e+00,-2.4967e+00,-1.4390e+00,-1.8874e+00,-1.2253e+00,-1.2160e+00
2.0000e+03,6.0000e+01,6.9000e+01,2.2305e+01,-1.2663e+06,-1.2664e+06,-2.9925e-01,-inf,1.7713e-01,6.2906e+00,5.2159e+05,9.5589e+02,-1.1940e+00,-1.6800e+00,-3.2955e+00,-2.4001e+00,-2.0653e+00,-2.2906e+00,-1.2525e+00,-1.4565e+00,-6.0332e-01
2.0000e+03,6.1000e+01,7.0000e+01,2.2593e+01,-1.2575e+06,-1.2575e+06,-3.0424e-01,-inf,1.7720e-01,6.2958e+00,5.1976e+05,9.5946e+02,-7.5895e-01,-7.1187e-01,-3.0868e+00,-1.8843e+00,-2.3716e+00,-1.6083e+00,-1.3978e+00,-6.2543e-01,-1.3985e+00
2.0000e+03,6.2000e+01,7.2000e+01,2.2794e+01,-1.2563e+06,-1.2563e+06,-3.0923e-01,-inf,1.7727e-01,6.3007e+00,5.1086e+05,9.6656e+02,-1.1546e+00,-1.3049e+00,-3.2076e+00,-3.2279e+00,-2.8776e+00,-2.4537e+00,-9.8522e-01,-9.6682e-01,-6.0939e-01
2.0000e+03,6.3000e+01,7.3000e+01,2.3077e+01,-1.2534e+06,-1.2534e+06,-3.1422e-01,-inf,1.7734e-01,6.3056e+00,5.0969e+05,9.7010e+02,-4.6117e-01,-1.0507e+00,-3.8251e+00,-2.3632e+00,-2.0623e+00,-1.3737e+00,-1.1767e+00,-1.1449e+00,-1.1953e+00
2.0000e+03,6.4000e+01,7.4000e+01,2.3358e+01,-1.2491e+06,-1.2491e+06,-3.1920e-01,-inf,1.7741e-01,6.3108e+00,5.0683e+05,9.7365e+02,-1.9487e+00,-8.3856e-01,-2.6909e+00,-2.8317e+00,-2.1997e+00,-1.5134e+00,-9.9624e-01,-8.3302e-01,-1.2892e+00
2.0000e+03,6.5000e+01,7.7000e+01,2.3466e+01,-1.2443e+06,-1.2443e+06,-3.2419e-01,-inf,1.7748e-01,6.3157e+00,5.0252e+05,9.8426e+02,4.4038e-02,-2.5204e+00,-3.9940e+00,-2.5815e+00,-2.4931e+00,-2.0625e+00,-8.7323e-01,-5.3988e-01,-1.3139e+00
2.0000e+03,6.6000e+01,7.8000e+01,2.3741e+01,-1.2434e+06,-1.2434e+06,-3.2918e-01,-inf,1.7755e-01,6.3205e+00,4.9766e+05,9.8781e+02,-1.4130e+00,-2.5154e-01,-3.5801e+00,-3.1574e+00,-1.4296e+00,-1.7230e+00,-1.2865e+00,-4.6781e-01,1.6514e-01
2.0000e+03,6.7000e+01,7.9000e+01,2.4014e+01,-1.2423e+06,-1.2423e+06,-3.3417e-01,-inf,1.7762e-01,6.3257e+00,4.9679e+05,9.9136e+02,-2.9676e-01,-1.6305e+00,-4.2476e+00,-2.2988e+00,-1.9437e+00,-2.0535e+00,-1.9966e+00,-6.0687e-01,-4.8935e-01
2.0000e+03,6.8000e+01,8.0000e+01,2.4286e+01,-1.2384e+06,-1.2384e+06,-3.3915e-01,-inf,1.7769e-01,6.3306e+00,4.9572e+05,9.9490e+02,-1.2067e+00,-1.3590e-01,-3.2849e+00,-3.2576e+00,-2.1330e+00,-1.6074e+00,-1.5224e+00,1.6049e-01,-1.0472e-02
2.0000e+03,6.9000e+01,8.1000e+01,2.4555e+01,-1.2375e+06,-1.2375e+06,-3.4414e-01,-inf,1.7776e-01,6.3355e+00,4.9182e+05,9.9849e+02,-1.2244e+00,-2.8550e-02,-2.4773e+00,-1.5002e+00,-1.2655e+00,-8.2448e-01,-1.4927e+00,1.8602e-01,-2.6474e-01
2.0000e+03,7.0000e+01,8.2000e+01,2.4823e+01,-1.2365e+06,-1.2365e+06,-3.4913e-01,-inf,1.7783e-01,6.3407e+00,4.9087e+05,1.0021e+03,3.5802e-01,-1.7513e+00,-4.2364e+00,-2.3529e+00,-2.8651e+00,-1.5015e+00,-6.1571e-01,-1.3478e+00,-1.0403e+00
2.0000e+03,7.1000e+01,8.3000e+01,2.5088e+01,-1.2348e+06,-1.2348e+06,-3.5412e-01,-inf,1.7790e-01,6.3456e+00,4.8986e+05,1.0057e+03,-8.6030e-01,-1.9190e+00,-3.5646e+00,-1.7734e+00,-2.6391e+00,-2.2245e+00,-9.9828e-01,-1.4702e+00,-8.0541e-01
2.0000e+03,7.2000e+01,8.4000e+01,2.5352e+01,-1.2305e+06,-1.2305e+06,-3.5910e-01,-inf,1.7797e-01,6.3505e+00,4.8818e+05,1.0092e+03,-1.0332e+00,-2.5175e-01,-4.0973e+00,-2.4941e+00,-1.5152e+00,-2.4751e+00,-1.4363e-01,-5.7955e-01,-1.3607e+00
2.0000e+03,7.3000e+01,8.5000e+01,2.5614e+01,-1.2263e+06,-1.2263e+06,-3.6409e-01,-inf,1.7804e-01,6.3557e+00,4.8392e+05,1.0128e+03,-1.2076e+00,-2.0318e+00,-2.4035e+00,-1.8664e+00,-2.4835e+00,-1.8022e+00,-1.0585e+00,-1.4237e+00,-9.0189e-01
2.0000e+03,7.4000e+01,8.6000e+01,2.5874e+01,-1.2224e+06,-1.2224e+06,-3.6908e-01,-inf,1.7811e-01,6.3606e+00,4.7974e+05,1.0164e+03,-6.6247e-02,-1.7957e+00,-3.5323e+00,-2.5441e+00,-2.1481e+00,-1.0862e+00,-1.5117e+00,-1.1444e+00,-1.0671e+00
2.0000e+03,7.5000e+01,8.7000e+01,2.6132e+01,-1.2213e+06,-1.2213e+06,-3.7407e-01,-inf,1.7818e-01,6.3655e+00,4.7578e+05,1.0199e+03,-1.7292e+00,-2.8337e-01,-2.7350e+00,-1.7768e+00,-1.1712e+00,-1.1828e+00,-8.6326e-01,-1.0965e+00,-1.0341e-01
2.0000e+03,7.6000e+01,8.9000e+01,2.6298e+01,-1.2208e+06,-1.2208e+06,-3.7905e-01,-inf,1.7825e-01,6.3706e+00,4.7473e+05,1.0270e+03,8.8187e-02,-1.8839e+00,-2.3439e+00,-2.3546e+00,-1.8677e+00,-2.2066e+00,-1.8005e+00,-1.3270e+00,6.0277e-03
2.0000e+03,7.7000e+01,9.0000e+01,2.6552e+01,-1.2138e+06,-1.2138e+06,-3.8404e-01,-inf,1.7832e-01,6.3755e+00,4.7422e+05,1.0306e+03,-2.1237e-01,-4.1552e-01,-2.3580e+00,-2.8079e+00,-2.9148e+00,-2.0044e+00,-1.9100e+00,-8.9077e-02,1.6941e-01
2.0000e+03,7.8000e+01,9.1000e+01,2.6804e+01,-1.2126e+06,-1.2126e+06,-3.8903e-01,-inf,1.7839e-01,6.3804e+00,4.6720e+05,1.0341e+03,-1.1390e+00,-7.5692e-01,-4.0476e+00,-2.9571e+00,-1.5258e+00,-2.2459e+00,-1.2607e+00,-2.9133e-01,-1.2938e+00
2.0000e+03,7.9000e+01,9.2000e+01,2.7055e+01,-1.2102e+06,-1.2103e+06,-3.9402e-01,-inf,1.7846e-01,6.3856e+00,4.6600e+05,1.0377e+03,1.3771e-01,-2.9305e+00,-3.0166e+00,-2.9753e+00,-2.4849e+00,-1.8148e+00,-1.9877e+00,-6.2290e-01,9.4088e-02
