nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau
2.0000e+03,1.0400e+02,1.0000e+00,2.4645e+01,-5.8456e+05,-5.8456e+05,-3.4609e-01,-5.8456e+05,1.4980e-01,6.7430e+00,2.7272e+05,3.3146e+03,-1.4956e+00,-1.9161e+00,2.7089e+00,1.2005e+01
2.0000e+03,1.0500e+02,1.0000e+00,2.4823e+01,-5.8450e+05,-5.8451e+05,-3.4942e-01,-5.8451e+05,1.4983e-01,6.7464e+00,2.7261e+05,3.3230e+03,-8.8663e-01,-1.8868e+00,6.6842e+00,1.8090e+01
2.0000e+03,1.0600e+02,1.0000e+00,2.5000e+01,-5.8441e+05,-5.8441e+05,-3.5275e-01,-5.8441e+05,1.4987e-01,6.7496e+00,2.7255e+05,3.3309e+03,-1.3876e+00,-1.4436e+00,6.6836e+00,1.6784e+01
2.0000e+03,1.0700e+02,1.0000e+00,2.5176e+01,-5.8435e+05,-5.8435e+05,-3.5607e-01,-5.8435e+05,1.4991e-01,6.7530e+00,2.7246e+05,3.3389e+03,-4.1432e-01,-1.5841e+00,2.4555e+00,1.7410e+01
2.0000e+03,1.0800e+02,2.0000e+00,2.5293e+01,-5.8429e+05,-5.8430e+05,-3.5940e-01,-5.8430e+05,1.4995e-01,6.7563e+00,2.7240e+05,3.3535e+03,-1.3805e+00,-1.6614e+00,2.3451e+00,1.8130e+01
2.0000e+03,1.0900e+02,1.0000e+00,2.5467e+01,-5.8357e+05,-5.8358e+05,-3.6273e-01,-5.8358e+05,1.4998e-01,6.7597e+00,2.7234e+05,3.3632e+03,-4.8821e-01,-1.3315e-01,2.7448e+00,1.1433e+01
2.0000e+03,1.1000e+02,2.0000e+00,2.5581e+01,-5.8310e+05,-5.8311e+05,-3.6606e-01,-5.8311e+05,1.5002e-01,6.7630e+00,2.7163e+05,3.3787e+03,-1.3139e+00,-9.7219e-01,2.9871e+00,9.6574e+00
2.0000e+03,1.1100e+02,1.0000e+00,2.5754e+01,-5.8282e+05,-5.8283e+05,-3.6938e-01,-5.8283e+05,1.5006e-01,6.7663e+00,2.7115e+05,3.3876e+03,-1.0103e+00,-6.7197e-01,4.4061e+00,7.9538e-01
2.0000e+03,1.1200e+02,1.0000e+00,2.5926e+01,-5.8281e+05,-5.8282e+05,-3.7271e-01,-5.8282e+05,1.5009e-01,6.7691e+00,2.7087e+05,3.3967e+03,-3.9535e-01,-1.6285e+00,6.9049e+00,2.0091e+00
2.0000e+03,1.1300e+02,1.0000e+00,2.6097e+01,-5.8266e+05,-5.8267e+05,-3.7604e-01,-5.8267e+05,1.5013e-01,6.7730e+00,2.7086e+05,3.4056e+03,-1.1131e+00,-5.1990e-01,6.7836e+00,1.0366e+01
2.0000e+03,1.1400e+02,2.0000e+00,2.6207e+01,-5.8256e+05,-5.8257e+05,-3.7937e-01,-5.8257e+05,1.5017e-01,6.7763e+00,2.7071e+05,3.4188e+03,-4.5834e-01,-8.1798e-01,4.2227e+00,2.9459e+00
2.0000e+03,1.1500e+02,1.0000e+00,2.6376e+01,-5.8237e+05,-5.8238e+05,-3.8270e-01,-5.8238e+05,1.5020e-01,6.7796e+00,2.7062e+05,3.4252e+03,-6.2538e-01,-8.1379e-01,6.7572e+00,1.1107e+01
2.0000e+03,1.1600e+02,1.0000e+00,2.6545e+01,-5.8207e+05,-5.8208e+05,-3.8602e-01,-5.8208e+05,1.5024e-01,6.7829e+00,2.7043e+05,3.4331e+03,-1.0376e+00,-1.9509e+00,3.2868e+00,8.2613e+00
2.0000e+03,1.1700e+02,1.0000e+00,2.6712e+01,-5.8178e+05,-5.8179e+05,-3.8935e-01,-5.8179e+05,1.5028e-01,6.7863e+00,2.7012e+05,3.4402e+03,-1.4756e+00,-1.0860e+00,6.6588e+00,1.6936e+01
2.0000e+03,1.1800e+02,1.0000e+00,2.6879e+01,-5.8146e+05,-5.8147e+05,-3.9268e-01,-5.8147e+05,1.5031e-01,6.7896e+00,2.6984e+05,3.4479e+03,-7.9152e-01,-1.7649e-01,4.1676e+00,3.6481e+00
2.0000e+03,1.1900e+02,3.0000e+00,2.6923e+01,-5.8129e+05,-5.8130e+05,-3.9601e-01,-5.8130e+05,1.5035e-01,6.7929e+00,2.6952e+05,3.4712e+03,-2.3255e-01,-1.1234e+00,2.7629e+00,1.1411e+01
2.0000e+03,1.2000e+02,2.0000e+00,2.7027e+01,-5.8118e+05,-5.8119e+05,-3.9933e-01,-5.8119e+05,1.5039e-01,6.7962e+00,2.6934e+05,3.4867e+03,4.2524e-01,-9.6073e-01,3.0390e+00,1.7514e+01
2.0000e+03,1.2100e+02,1.0000e+00,2.7191e+01,-5.8111e+05,-5.8111e+05,-4.0266e-01,-5.8111e+05,1.5042e-01,6.7996e+00,2.6924e+05,3.4944e+03,1.4453e-01,-3.8517e-01,2.9581e+00,1.2802e+01
2.0000e+03,1.2200e+02,1.0000e+00,2.7354e+01,-5.8091e+05,-5.8092e+05,-4.0599e-01,-5.8092e+05,1.5046e-01,6.8029e+00,2.6916e+05,3.5028e+03,-7.6010e-01,-1.2689e-01,4.4153e+00,2.5941e+00
2.0000e+03,1.2300e+02,1.0000e+00,2.7517e+01,-5.8071e+05,-5.8072e+05,-4.0932e-01,-5.8072e+05,1.5050e-01,6.8063e+00,2.6896e+05,3.5093e+03,-1.2240e+00,-1.1944e+00,6.6565e+00,1.3496e+01
2.0000e+03,1.2400e+02,4.0000e+00,2.7494e+01,-5.8064e+05,-5.8065e+05,-4.1265e-01,-5.8065e+05,1.5053e-01,6.8096e+00,2.6877e+05,3.5378e+03,4.3045e-01,-1.0059e-01,4.7589e+00,1.9415e+00
2.0000e+03,1.2500e+02,3.0000e+00,2.7533e+01,-5.8059e+05,-5.8060e+05,-4.1597e-01,-5.8060e+05,1.5057e-01,6.8129e+00,2.6869e+05,3.5595e+03,-1.2317e+00,-3.5433e-02,2.7694e+00,1.6432e+01
2.0000e+03,1.2600e+02,1.0000e+00,2.7692e+01,-5.8059e+05,-5.8060e+05,-4.1930e-01,-5.8060e+05,1.4129e-01,5.9989e+00,2.6865e+05,3.5672e+03,-3.6532e-01,-9.2803e-01,2.9213e+00,1.1777e+01
2.0000e+03,1.2700e+02,1.0000e+00,2.7851e+01,-5.8057e+05,-5.8058e+05,-4.2263e-01,-5.8058e+05,1.5065e-01,6.8196e+00,2.6865e+05,3.5768e+03,2.2996e-01,-5.7946e-01,2.8532e+00,1.7116e+01
2.0000e+03,1.2800e+02,1.0000e+00,2.8009e+01,-5.8055e+05,-5.8056e+05,-4.2596e-01,-5.8056e+05,1.5068e-01,6.8228e+00,2.6862e+05,3.5836e+03,-1.3612e+00,-8.9919e-01,2.7730e+00,1.4399e+01
2.0000e+03,1.2900e+02,1.0000e+00,2.8166e+01,-5.7907e+05,-5.7908e+05,-4.2928e-01,-5.7908e+05,1.5072e-01,6.8262e+00,2.6861e+05,3.5907e+03,-1.3022e+00,-4.0231e-01,2.7140e+00,1.6133e+01
2.0000e+03,1.3000e+02,5.0000e+00,2.8078e+01,-5.7901e+05,-5.7902e+05,-4.3261e-01,-5.7902e+05,1.5076e-01,6.8295e+00,2.6713e+05,3.6317e+03,-8.5381e-01,-2.5715e-01,3.0782e+00,1.4725e+01
2.0000e+03,1.3100e+02,1.0000e+00,2.8233e+01,-5.7880e+05,-5.7881e+05,-4.3594e-01,-5.7881e+05,1.5079e-01,6.8329e+00,2.6707e+05,3.6397e+03,-6.5578e-01,-2.7337e-01,3.1752e+00,1.1319e+01
2.0000e+03,1.3200e+02,1.0000e+00,2.8387e+01,-5.7871e+05,-5.7871e+05,-4.3927e-01,-5.7871e+05,1.5083e-01,6.8362e+00,2.6685e+05,3.6476e+03,-5.4723e-01,-1.4327e+00,2.7691e+00,1.5567e+01
2.0000e+03,1.3300e+02,5.0000e+00,2.8298e+01,-5.7847e+05,-5.7847e+05,-4.4260e-01,-5.7847e+05,1.5087e-01,6.8395e+00,2.6676e+05,3.6856e+03,-1.2958e+00,-1.8237e-01,2.7451e+00,1.8161e+01
2.0000e+03,1.3400e+02,1.0000e+00,2.8450e+01,-5.7832e+05,-5.7833e+05,-4.4592e-01,-5.7833e+05,1.5090e-01,6.8429e+00,2.6652e+05,3.6939e+03,2.6808e-01,-8.6589e-01,6.9724e+00,3.6569e+00
2.0000e+03,1.3500e+02,2.0000e+00,2.8541e+01,-5.7813e+05,-5.7814e+05,-4.4925e-01,-5.7814e+05,1.5094e-01,6.8462e+00,2.6637e+05,3.7107e+03,-5.1007e-01,-3.8024e-01,6.7728e+00,1.2786e+01
2.0000e+03,1.3600e+02,3.0000e+00,2.8571e+01,-5.7794e+05,-5.7795e+05,-4.5258e-01,-5.7795e+05,1.5098e-01,6.8495e+00,2.6618e+05,3.7339e+03,-7.5315e-01,-1.9752e+00,6.6095e+00,1.7478e+01
2.0000e+03,1.3700e+02,1.0000e+00,2.8721e+01,-5.7764e+05,-5.7765e+05,-4.5591e-01,-5.7765e+05,1.5101e-01,6.8528e+00,2.6599e+05,3.7421e+03,-3.0474e-01,-1.1543e+00,6.6674e+00,1.9880e+01
2.0000e+03,1.3800e+02,1.0000e+00,2.8870e+01,-5.7749e+05,-5.7749e+05,-4.5924e-01,-5.7749e+05,1.5105e-01,6.8562e+00,2.6570e+05,3.7513e+03,9.1492e-02,-1.4967e+00,4.6524e+00,1.2205e+00
2.0000e+03,1.3900e+02,1.0000e+00,2.9019e+01,-5.7748e+05,-5.7749e+05,-4.6256e-01,-5.7749e+05,1.5104e-01,6.8555e+00,2.6554e+05,3.7578e+03,-1.2355e+00,-5.1038e-02,2.9032e+00,1.5231e+01
2.0000e+03,1.4000e+02,1.0000e+00,2.9167e+01,-5.7746e+05,-5.7746e+05,-4.6589e-01,-5.7746e+05,1.5112e-01,6.8628e+00,2.6553e+05,3.7667e+03,-1.0993e+00,-6.8584e-01,6.7160e+00,7.1997e+00
2.0000e+03,1.4100e+02,1.0000e+00,2.9314e+01,-5.7708e+05,-5.7709e+05,-4.6922e-01,-5.7709e+05,1.5116e-01,6.8661e+00,2.6551e+05,3.7759e+03,-1.1571e-01,-1.8478e+00,3.1492e+00,9.9976e+00
2.0000e+03,1.4200e+02,1.0000e+00,2.9461e+01,-5.7676e+05,-5.7677e+05,-4.7255e-01,-5.7677e+05,1.5120e-01,6.8695e+00,2.6514e+05,3.7835e+03,-2.8205e-01,-2.2867e-02,3.1205e+00,1.1786e+01
2.0000e+03,1.4300e+02,1.0000e+00,2.9607e+01,-5.7662e+05,-5.7663e+05,-4.7587e-01,-5.7663e+05,1.5123e-01,6.8728e+00,2.6482e+05,3.7925e+03,-7.3779e-02,-1.3290e+00,2.8385e+00,1.5317e+01
2.0000e+03,1.4400e+02,1.0000e+00,2.9752e+01,-5.7599e+05,-5.7600e+05,-4.7920e-01,-5.7600e+05,1.5127e-01,6.8762e+00,2.6467e+05,3.8008e+03,-4.2897e-01,-1.9086e+00,2.7699e+00,1.6876e+01
2.0000e+03,1.4500e+02,1.0000e+00,2.9897e+01,-5.7580e+05,-5.7581e+05,-4.8253e-01,-5.7581e+05,1.5131e-01,6.8794e+00,2.6404e+05,3.8088e+03,1.7012e-01,-4.1500e-01,3.6461e+00,7.2083e+00
2.0000e+03,1.4600e+02,2.0000e+00,2.9979e+01,-5.7563e+05,-5.7564e+05,-4.8586e-01,-5.7564e+05,1.5134e-01,6.8828e+00,2.6385e+05,3.8235e+03,-1.4966e+00,-1.1069e+00,4.5266e+00,1.7123e+00
2.0000e+03,1.4700e+02,1.0000e+00,3.0123e+01,-5.7557e+05,-5.7558e+05,-4.8919e-01,-5.7558e+05,1.5138e-01,6.8861e+00,2.6368e+05,3.8301e+03,-1.0117e+00,-1.6444e+00,3.0823e+00,1.4515e+01
2.0000e+03,1.4800e+02,1.0000e+00,3.0266e+01,-5.7550e+05,-5.7551e+05,-4.9251e-01,-5.7551e+05,1.5142e-01,6.8895e+00,2.6362e+05,3.8375e+03,2.6790e-01,-5.1728e-01,4.5786e+00,2.7915e+00
2.0000e+03,1.4900e+02,1.0000e+00,3.0408e+01,-5.7438e+05,-5.7439e+05,-4.9584e-01,-5.7439e+05,1.5145e-01,6.8928e+00,2.6356e+05,3.8442e+03,2.8377e-01,-3.7929e-01,6.8205e+00,1.9159e+01
2.0000e+03,1.5000e+02,1.0000e+00,3.0550e+01,-5.7410e+05,-5.7411e+05,-4.9917e-01,-5.7411e+05,1.5149e-01,6.8961e+00,2.6243e+05,3.8531e+03,2.8623e-01,-4.4824e-01,3.2458e+00,1.4658e+01
2.0000e+03,1.5100e+02,3.0000e+00,3.0567e+01,-5.7374e+05,-5.7375e+05,-5.0250e-01,-5.7375e+05,1.5153e-01,6.8994e+00,2.6215e+05,3.8753e+03,2.7882e-03,-1.4738e+00,4.5379e+00,2.5714e+00
2.0000e+03,1.5200e+02,1.0000e+00,3.0707e+01,-5.7280e+05,-5.7281e+05,-5.0582e-01,-5.7281e+05,1.5156e-01,6.9028e+00,2.6179e+05,3.8844e+03,-1.1232e+00,-1.9848e+00,6.4817e+00,1.9951e+01
2.0000e+03,1.5300e+02,1.0000e+00,3.0847e+01,-5.7260e+05,-5.7261e+05,-5.0915e-01,-5.7261e+05,1.5160e-01,6.9061e+00,2.6085e+05,3.8910e+03,1.1372e-02,-1.3580e-01,3.8820e+00,6.0089e+00
2.0000e+03,1.5400e+02,4.0000e+00,3.0800e+01,-5.7210e+05,-5.7210e+05,-5.1248e-01,-5.7210e+05,1.5163e-01,6.9094e+00,2.6065e+05,3.9191e+03,3.0718e-01,-1.4448e+00,3.2833e+00,1.4024e+01
2.0000e+03,1.5500e+02,1.0000e+00,3.0938e+01,-5.7186e+05,-5.7186e+05,-5.1581e-01,-5.7186e+05,1.5167e-01,6.9127e+00,2.6015e+05,3.9261e+03,2.1359e-02,-3.9315e-01,3.6478e+00,7.5979e+00
2.0000e+03,1.5600e+02,1.0000e+00,3.1076e+01,-5.7173e+05,-5.7173e+05,-5.1914e-01,-5.7173e+05,1.5171e-01,6.9161e+00,2.5991e+05,3.9346e+03,-6.2621e-01,-7.7570e-01,6.5910e+00,1.2552e+01
2.0000e+03,1.5700e+02,1.0000e+00,3.1213e+01,-5.7168e+05,-5.7169e+05,-5.2246e-01,-5.7169e+05,1.5174e-01,6.9194e+00,2.5978e+05,3.9436e+03,2.2825e-03,-2.6866e-01,6.7711e+00,1.7603e+01
2.0000e+03,1.5800e+02,1.0000e+00,3.1349e+01,-5.7064e+05,-5.7065e+05,-5.2579e-01,-5.7065e+05,1.5178e-01,6.9227e+00,2.5973e+05,3.9513e+03,1.0280e-01,-1.3120e+00,3.6770e+00,7.0963e+00
2.0000e+03,1.5900e+02,1.0000e+00,3.1485e+01,-5.7058e+05,-5.7059e+05,-5.2912e-01,-5.7059e+05,1.5182e-01,6.9260e+00,2.5869e+05,3.9605e+03,-8.0398e-01,-1.6348e+00,6.5090e+00,1.4160e+01
2.0000e+03,1.6000e+02,1.0000e+00,3.1621e+01,-5.7042e+05,-5.7043e+05,-5.3245e-01,-5.7043e+05,1.5185e-01,6.9294e+00,2.5863e+05,3.9696e+03,-8.4249e-01,-9.0924e-01,3.1897e+00,1.7449e+01
2.0000e+03,1.6100e+02,1.0000e+00,3.1755e+01,-5.7038e+05,-5.7039e+05,-5.3577e-01,-5.7039e+05,1.5189e-01,6.9327e+00,2.5847e+05,3.9762e+03,-1.4493e-01,-1.1918e+00,3.0864e+00,1.5494e+01
2.0000e+03,1.6200e+02,2.0000e+00,3.1827e+01,-5.7014e+05,-5.7015e+05,-5.3910e-01,-5.7015e+05,1.5193e-01,6.9360e+00,2.5843e+05,3.9933e+03,2.8670e-01,-1.1028e+00,3.2219e+00,1.6302e+01
2.0000e+03,1.6300e+02,1.0000e+00,3.1961e+01,-5.6952e+05,-5.6952e+05,-5.4243e-01,-5.6952e+05,1.5196e-01,6.9393e+00,2.5819e+05,4.0013e+03,-1.3182e+00,-9.5270e-01,6.4730e+00,1.9278e+01
2.0000e+03,1.6400e+02,2.0000e+00,3.2031e+01,-5.6935e+05,-5.6936e+05,-5.4576e-01,-5.6936e+05,1.5200e-01,6.9427e+00,2.5757e+05,4.0170e+03,-2.8165e-01,-7.5996e-01,4.2075e+00,4.0556e+00
2.0000e+03,1.6500e+02,1.0000e+00,3.2164e+01,-5.6918e+05,-5.6919e+05,-5.4909e-01,-5.6919e+05,1.5204e-01,6.9460e+00,2.5740e+05,4.0252e+03,-1.2292e+00,-1.9909e+00,4.6876e+00,4.3020e-01
2.0000e+03,1.6600e+02,1.0000e+00,3.2296e+01,-5.6915e+05,-5.6916e+05,-5.5241e-01,-5.6916e+05,1.5207e-01,6.9494e+00,2.5724e+05,4.0333e+03,4.8931e-01,-1.6410e+00,3.5877e+00,1.1409e+01
2.0000e+03,1.6700e+02,1.0000e+00,3.2427e+01,-5.6912e+05,-5.6912e+05,-5.5574e-01,-5.6912e+05,1.5211e-01,6.9526e+00,2.5720e+05,4.0417e+03,-5.6398e-01,-4.1954e-01,6.6147e+00,1.4433e+01
2.0000e+03,1.6800e+02,1.0000e+00,3.2558e+01,-5.6911e+05,-5.6911e+05,-5.5907e-01,-5.6911e+05,1.5214e-01,6.9553e+00,2.5717e+05,4.0504e+03,-9.4809e-01,-8.3388e-01,6.6498e+00,1.2402e+00
2.0000e+03,1.6900e+02,1.0000e+00,3.2689e+01,-5.6872e+05,-5.6872e+05,-5.6240e-01,-5.6872e+05,1.5218e-01,6.9593e+00,2.5716e+05,4.0569e+03,-1.4453e+00,-6.2751e-02,3.6375e+00,8.2645e+00
2.0000e+03,1.7000e+02,3.0000e+00,3.2692e+01,-5.6863e+05,-5.6864e+05,-5.6572e-01,-5.6864e+05,1.5222e-01,6.9627e+00,2.5677e+05,4.0807e+03,3.1161e-01,-4.6283e-01,3.3062e+00,1.8775e+01
2.0000e+03,1.7100e+02,1.0000e+00,3.2821e+01,-5.6784e+05,-5.6785e+05,-5.6905e-01,-5.6785e+05,1.5225e-01,6.9660e+00,2.5669e+05,4.0892e+03,-1.4867e-01,-9.0995e-01,4.8211e+00,3.7828e-01
2.0000e+03,1.7200e+02,1.0000e+00,3.2950e+01,-5.6778e+05,-5.6779e+05,-5.7238e-01,-5.6779e+05,1.5229e-01,6.9693e+00,2.5590e+05,4.0963e+03,-8.2369e-01,-1.0314e+00,4.7310e+00,8.1718e-01
2.0000e+03,1.7300e+02,1.0000e+00,3.3078e+01,-5.6628e+05,-5.6628e+05,-5.7571e-01,-5.6628e+05,1.5233e-01,6.9726e+00,2.5583e+05,4.1030e+03,1.6869e-01,-5.3724e-01,6.8072e+00,2.3819e+00
2.0000e+03,1.7400e+02,1.0000e+00,3.3206e+01,-5.6612e+05,-5.6613e+05,-5.7904e-01,-5.6613e+05,1.5236e-01,6.9760e+00,2.5433e+05,4.1114e+03,-5.0821e-01,-1.4774e+00,4.7784e+00,1.5510e+00
2.0000e+03,1.7500e+02,2.0000e+00,3.3270e+01,-5.6611e+05,-5.6612e+05,-5.8236e-01,-5.6612e+05,1.5236e-01,6.9761e+00,2.5417e+05,4.1271e+03,-5.5673e-01,-1.7857e+00,3.1461e+00,1.8009e+01
2.0000e+03,1.7600e+02,1.0000e+00,3.3397e+01,-5.6590e+05,-5.6590e+05,-5.8569e-01,-5.6590e+05,1.5244e-01,6.9826e+00,2.5417e+05,4.1349e+03,4.1628e-01,-2.4813e-01,3.7891e+00,1.0070e+01
2.0000e+03,1.7700e+02,5.0000e+00,3.3271e+01,-5.6553e+05,-5.6553e+05,-5.8902e-01,-5.6553e+05,1.5247e-01,6.9859e+00,2.5395e+05,4.1703e+03,2.0285e-01,-1.1801e+00,3.3070e+00,1.5120e+01
2.0000e+03,1.7800e+02,2.0000e+00,3.3333e+01,-5.6541e+05,-5.6542e+05,-5.9235e-01,-5.6542e+05,1.5251e-01,6.9893e+00,2.5358e+05,4.1864e+03,8.2152e-02,-4.2542e-01,6.7389e+00,8.0641e+00
2.0000e+03,1.7900e+02,3.0000e+00,3.3333e+01,-5.6540e+05,-5.6541e+05,-5.9567e-01,-5.6541e+05,1.5254e-01,6.9917e+00,2.5347e+05,4.2086e+03,8.1048e-02,-1.5837e-02,6.7940e+00,1.5860e+01
2.0000e+03,1.8000e+02,2.0000e+00,3.3395e+01,-5.6517e+05,-5.6518e+05,-5.9900e-01,-5.6518e+05,1.5258e-01,6.9959e+00,2.5346e+05,4.2257e+03,-1.0888e+00,-1.5491e+00,4.1719e+00,4.7349e+00
2.0000e+03,1.8100e+02,2.0000e+00,3.3457e+01,-5.6503e+05,-5.6504e+05,-6.0233e-01,-5.6504e+05,1.5262e-01,6.9993e+00,2.5322e+05,4.2400e+03,-3.1767e-01,-1.3770e+00,6.5921e+00,1.1079e+00
2.0000e+03,1.8200e+02,1.0000e+00,3.3579e+01,-5.6488e+05,-5.6489e+05,-6.0566e-01,-5.6489e+05,1.5265e-01,7.0026e+00,2.5308e+05,4.2491e+03,-2.4102e-01,-6.2764e-01,3.2019e+00,1.5780e+01
2.0000e+03,1.8300e+02,1.0000e+00,3.3702e+01,-5.6471e+05,-5.6472e+05,-6.0899e-01,-5.6472e+05,1.5269e-01,7.0059e+00,2.5293e+05,4.2556e+03,-2.8677e-01,-5.8425e-01,3.5710e+00,8.9725e+00
2.0000e+03,1.8400e+02,1.0000e+00,3.3824e+01,-5.6440e+05,-5.6440e+05,-6.1231e-01,-5.6440e+05,1.5273e-01,7.0092e+00,2.5276e+05,4.2647e+03,-9.4596e-01,-1.9790e+00,6.4389e+00,7.5406e+00
2.0000e+03,1.8500e+02,2.0000e+00,3.3883e+01,-5.6426e+05,-5.6426e+05,-6.1564e-01,-5.6426e+05,1.5276e-01,7.0126e+00,2.5245e+05,4.2804e+03,-9.2950e-01,-7.5017e-01,4.3905e+00,3.9939e+00
2.0000e+03,1.8600e+02,1.0000e+00,3.4004e+01,-5.6403e+05,-5.6404e+05,-6.1897e-01,-5.6404e+05,1.5280e-01,7.0159e+00,2.5231e+05,4.2876e+03,-3.3624e-01,-1.8240e+00,3.1606e+00,1.6269e+01
2.0000e+03,1.8700e+02,1.0000e+00,3.4124e+01,-5.6369e+05,-5.6369e+05,-6.2230e-01,-5.6369e+05,1.5284e-01,7.0192e+00,2.5208e+05,4.2966e+03,2.1375e-01,-6.7051e-01,3.6669e+00,1.0411e+01
2.0000e+03,1.8800e+02,1.0000e+00,3.4244e+01,-5.6335e+05,-5.6335e+05,-6.2562e-01,-5.6335e+05,1.5287e-01,7.0225e+00,2.5174e+05,4.3055e+03,-2.6199e-01,-4.4107e-01,6.6567e+00,6.8982e+00
2.0000e+03,1.8900e+02,1.0000e+00,3.4364e+01,-5.6297e+05,-5.6297e+05,-6.2895e-01,-5.6297e+05,1.5291e-01,7.0259e+00,2.5140e+05,4.3146e+03,2.9401e-02,-1.8908e+00,4.4506e+00,3.6957e+00
2.0000e+03,1.9000e+02,2.0000e+00,3.4420e+01,-5.6259e+05,-5.6260e+05,-6.3228e-01,-5.6260e+05,1.5294e-01,7.0292e+00,2.5102e+05,4.3314e+03,-1.0936e+00,-6.6595e-01,4.8739e+00,1.1343e+00
2.0000e+03,1.9100e+02,1.0000e+00,3.4539e+01,-5.6252e+05,-5.6253e+05,-6.3561e-01,-5.6253e+05,1.5298e-01,7.0326e+00,2.5065e+05,4.3394e+03,1.6493e-01,-1.0603e+00,4.9018e+00,2.2672e+00
2.0000e+03,1.9200e+02,6.0000e+00,3.4347e+01,-5.6186e+05,-5.6187e+05,-6.3894e-01,-5.6187e+05,1.5302e-01,7.0359e+00,2.5058e+05,4.3861e+03,-6.7705e-01,-1.5737e+00,3.4722e+00,1.2496e+01
2.0000e+03,1.9300e+02,2.0000e+00,3.4403e+01,-5.6020e+05,-5.6021e+05,-6.4226e-01,-5.6021e+05,1.5305e-01,7.0392e+00,2.4992e+05,4.4000e+03,-4.7514e-01,-1.7105e+00,6.3840e+00,1.4791e+01
2.0000e+03,1.9400e+02,1.0000e+00,3.4520e+01,-5.6013e+05,-5.6013e+05,-6.4559e-01,-5.6013e+05,1.5309e-01,7.0425e+00,2.4825e+05,4.4079e+03,-9.1350e-01,-9.3977e-01,6.3316e+00,1.7389e+01
2.0000e+03,1.9500e+02,1.0000e+00,3.4636e+01,-5.6011e+05,-5.6011e+05,-6.4892e-01,-5.6011e+05,1.5313e-01,7.0459e+00,2.4818e+05,4.4157e+03,-1.3957e+00,-1.8145e+00,6.4349e+00,3.4462e+00
2.0000e+03,1.9600e+02,3.0000e+00,3.4629e+01,-5.5992e+05,-5.5992e+05,-6.5225e-01,-5.5992e+05,1.5316e-01,7.0492e+00,2.4816e+05,4.4384e+03,-1.2782e+00,-2.0926e-01,6.4605e+00,1.8312e+01
2.0000e+03,1.9700e+02,2.0000e+00,3.4683e+01,-5.5962e+05,-5.5962e+05,-6.5557e-01,-5.5962e+05,1.5320e-01,7.0525e+00,2.4797e+05,4.4527e+03,-7.5611e-01,-3.4460e-01,6.5057e+00,8.6033e+00
2.0000e+03,1.9800e+02,3.0000e+00,3.4676e+01,-5.5954e+05,-5.5955e+05,-6.5890e-01,-5.5955e+05,1.5323e-01,7.0558e+00,2.4767e+05,4.4771e+03,-7.3402e-01,-6.8382e-01,6.4061e+00,1.1496e+01
2.0000e+03,1.9900e+02,1.0000e+00,3.4790e+01,-5.5918e+05,-5.5918e+05,-6.6223e-01,-5.5918e+05,1.5327e-01,7.0592e+00,2.4760e+05,4.4864e+03,4.3821e-01,-5.0140e-01,6.6637e+00,1.8594e+00
2.0000e+03,2.0000e+02,4.0000e+00,3.4722e+01,-5.5916e+05,-5.5917e+05,-6.6556e-01,-5.5917e+05,1.5331e-01,7.0625e+00,2.4723e+05,4.5196e+03,-1.2718e+00,-5.8930e-01,3.7986e+00,8.5162e+00
2.0000e+03,2.0100e+02,5.0000e+00,3.4596e+01,-5.5903e+05,-5.5903e+05,-6.6889e-01,-5.5903e+05,1.5334e-01,7.0658e+00,2.4722e+05,4.5622e+03,2.5905e-01,-1.0002e+00,6.5713e+00,8.3070e+00
2.0000e+03,2.0200e+02,2.0000e+00,3.4648e+01,-5.5884e+05,-5.5884e+05,-6.7221e-01,-5.5884e+05,1.5338e-01,7.0691e+00,2.4708e+05,4.5780e+03,-9.6576e-01,-3.9567e-01,6.4982e+00,2.1216e+00
2.0000e+03,2.0300e+02,1.0000e+00,3.4760e+01,-5.5875e+05,-5.5875e+05,-6.7554e-01,-5.5875e+05,1.5341e-01,7.0725e+00,2.4689e+05,4.5866e+03,-9.3438e-01,-1.5164e+00,6.3568e+00,7.4052e+00
2.0000e+03,2.0400e+02,1.0000e+00,3.4872e+01,-5.5837e+05,-5.5838e+05,-6.7887e-01,-5.5838e+05,1.5345e-01,7.0758e+00,2.4680e+05,4.5961e+03,5.9952e-02,-1.4548e+00,3.3823e+00,1.6057e+01
2.0000e+03,2.0500e+02,1.0000e+00,3.4983e+01,-5.5835e+05,-5.5835e+05,-6.8220e-01,-5.5835e+05,1.5349e-01,7.0792e+00,2.4642e+05,4.6026e+03,-1.3574e+00,-4.2959e-01,3.9425e+00,7.1997e+00
2.0000e+03,2.0600e+02,2.0000e+00,3.5034e+01,-5.5833e+05,-5.5833e+05,-6.8552e-01,-5.5833e+05,1.5352e-01,7.0825e+00,2.4640e+05,4.6190e+03,-1.9344e-01,-1.6817e+00,6.4465e+00,8.6532e+00
2.0000e+03,2.0700e+02,2.0000e+00,3.5085e+01,-5.5813e+05,-5.5814e+05,-6.8885e-01,-5.5814e+05,1.5356e-01,7.0858e+00,2.4638e+05,4.6354e+03,-1.4576e+00,-1.1330e+00,4.2316e+00,4.8525e+00
