niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
8.8000e+01,1.0000e+00,1.4716e+01,-1.6257e+05,-1.6258e+05,-1.7582e-01,-1.6258e+05,1.1896e-01,7.0824e+00,1.4645e+05,1.2032e+03,-2.0449e-01,-8.3329e-01,1.4430e-01,3.6099e-01,1.6465e+00,3.2313e+00,4.5965e+00,2.8130e+01
8.9000e+01,1.0000e+00,1.4858e+01,-1.6256e+05,-1.6257e+05,-1.7782e-01,-1.6257e+05,1.1896e-01,7.0822e+00,1.4644e+05,1.2050e+03,-4.1807e-01,-2.8574e-01,9.0459e-02,2.2099e+00,2.5995e+00,2.8890e+00,4.7056e+00,2.8373e+01
9.0000e+01,1.0000e+00,1.5000e+01,-1.6256e+05,-1.6257e+05,-1.7982e-01,-1.6257e+05,1.1162e-01,6.2354e+00,1.4643e+05,1.2073e+03,-4.1603e-01,-5.2965e-01,-4.7758e-01,8.9321e-01,2.1278e+00,3.8920e+00,4.0955e+00,2.8635e+01
9.1000e+01,1.0000e+00,1.5141e+01,-1.6255e+05,-1.6256e+05,-1.8182e-01,-1.6256e+05,1.1901e-01,7.0890e+00,1.4643e+05,1.2092e+03,-9.7341e-02,-1.8080e-01,-6.5208e-01,1.6051e+00,2.4105e+00,3.5248e+00,4.5293e+00,2.7789e+01
9.2000e+01,2.0000e+00,1.5257e+01,-1.6254e+05,-1.6255e+05,-1.8382e-01,-1.6255e+05,1.1801e-01,6.9699e+00,1.4642e+05,1.2133e+03,-1.8735e-01,-8.4781e-01,6.5730e-01,4.7625e-01,1.0104e+00,3.9959e+00,4.5216e+00,2.9331e+01
9.3000e+01,1.0000e+00,1.5397e+01,-1.6254e+05,-1.6255e+05,-1.8581e-01,-1.6255e+05,1.0965e-01,6.0173e+00,1.4641e+05,1.2155e+03,-1.0457e-01,-8.0235e-01,-4.3490e-01,1.2682e+00,2.8567e+00,2.8966e+00,4.3636e+00,2.5880e+01
9.4000e+01,1.0000e+00,1.5537e+01,-1.6254e+05,-1.6255e+05,-1.8781e-01,-1.6255e+05,1.0553e-01,5.5744e+00,1.4641e+05,1.2174e+03,1.8624e-01,-6.8471e-01,-2.8391e-03,5.7181e-01,1.7815e+00,4.0013e+00,4.2030e+00,2.7907e+01
9.5000e+01,1.0000e+00,1.5677e+01,-1.6253e+05,-1.6254e+05,-1.8981e-01,-1.6254e+05,1.1901e-01,7.0888e+00,1.4641e+05,1.2193e+03,-1.7300e-04,-2.9878e-01,3.9753e-01,1.1454e+00,2.6863e+00,3.1565e+00,4.7085e+00,2.8226e+01
9.6000e+01,1.0000e+00,1.5815e+01,-1.6253e+05,-1.6254e+05,-1.9181e-01,-1.6254e+05,1.0947e-01,5.9980e+00,1.4640e+05,1.2215e+03,-4.9390e-01,-7.7171e-01,7.1573e-02,5.8172e-01,1.9984e+00,3.5887e+00,4.3353e+00,2.6153e+01
9.7000e+01,1.0000e+00,1.5954e+01,-1.6252e+05,-1.6253e+05,-1.9381e-01,-1.6253e+05,1.1912e-01,7.1016e+00,1.4640e+05,1.2233e+03,-4.3245e-01,-7.9275e-01,4.9675e-01,8.7042e-01,1.9304e+00,3.4192e+00,4.6413e+00,2.8363e+01
9.8000e+01,1.0000e+00,1.6092e+01,-1.6251e+05,-1.6252e+05,-1.9580e-01,-1.6252e+05,1.1904e-01,7.0921e+00,1.4639e+05,1.2256e+03,-2.5174e-01,-9.0714e-01,-5.5976e-01,3.5810e-01,1.1492e+00,3.3953e+00,4.1088e+00,2.8707e+01
9.9000e+01,1.0000e+00,1.6230e+01,-1.6251e+05,-1.6251e+05,-1.9780e-01,-1.6251e+05,1.1785e-01,6.9513e+00,1.4638e+05,1.2275e+03,-4.0698e-01,-8.5994e-01,-4.0276e-01,1.7136e+00,2.1440e+00,2.8906e+00,4.4478e+00,2.8155e+01
1.0000e+02,1.0000e+00,1.6367e+01,-1.6251e+05,-1.6251e+05,-1.9980e-01,-1.6251e+05,1.1132e-01,6.2026e+00,1.4638e+05,1.2294e+03,1.7557e-02,-3.0366e-01,6.6902e-02,1.7710e+00,1.7649e+00,2.3077e+00,4.7028e+00,2.7650e+01
1.0100e+02,1.0000e+00,1.6503e+01,-1.6250e+05,-1.6251e+05,-2.0180e-01,-1.6251e+05,1.1885e-01,7.0699e+00,1.4638e+05,1.2313e+03,1.2837e-01,-2.8291e-01,-2.8808e-01,1.4310e+00,2.6944e+00,3.3397e+00,4.4843e+00,2.7623e+01
1.0200e+02,1.0000e+00,1.6639e+01,-1.6250e+05,-1.6251e+05,-2.0380e-01,-1.6251e+05,1.0954e-01,6.0059e+00,1.4637e+05,1.2332e+03,5.0511e-02,-3.1643e-01,7.6254e-02,1.6526e+00,1.6107e+00,2.5735e+00,4.5056e+00,2.8634e+01
1.0300e+02,1.0000e+00,1.6775e+01,-1.6249e+05,-1.6250e+05,-2.0579e-01,-1.6250e+05,1.1655e-01,6.7993e+00,1.4637e+05,1.2350e+03,-4.2341e-01,-9.1186e-02,-4.6829e-01,2.0813e+00,8.9718e-01,2.4557e+00,4.6138e+00,2.6551e+01
1.0400e+02,1.0000e+00,1.6911e+01,-1.6249e+05,-1.6250e+05,-2.0779e-01,-1.6250e+05,1.1433e-01,6.5420e+00,1.4637e+05,1.2373e+03,-4.3960e-01,-7.4393e-01,-3.6330e-01,1.9610e+00,2.6378e+00,3.5546e+00,4.0384e+00,2.9588e+01
1.0500e+02,1.0000e+00,1.7045e+01,-1.6248e+05,-1.6249e+05,-2.0979e-01,-1.6249e+05,1.1922e-01,7.1137e+00,1.4636e+05,1.2392e+03,2.0899e-01,-7.2309e-03,-3.1154e-01,6.1691e-01,1.1858e+00,3.2122e+00,4.4172e+00,2.5464e+01
1.0600e+02,2.0000e+00,1.7152e+01,-1.6248e+05,-1.6249e+05,-2.1179e-01,-1.6249e+05,1.1877e-01,7.0596e+00,1.4635e+05,1.2433e+03,-3.1003e-01,-4.9316e-01,-3.9719e-01,3.8038e-01,1.6101e+00,3.5483e+00,3.8839e+00,2.9613e+01
1.0700e+02,1.0000e+00,1.7286e+01,-1.6248e+05,-1.6248e+05,-2.1379e-01,-1.6248e+05,1.0953e-01,6.0049e+00,1.4635e+05,1.2451e+03,-2.5275e-01,-4.9703e-01,-5.4252e-01,1.4806e+00,2.0082e+00,2.1221e+00,4.1704e+00,2.9561e+01
1.0800e+02,2.0000e+00,1.7391e+01,-1.6247e+05,-1.6248e+05,-2.1578e-01,-1.6248e+05,1.1680e-01,6.8282e+00,1.4635e+05,1.2489e+03,-4.3511e-01,-2.4699e-01,7.1827e-01,8.9723e-01,2.5669e+00,3.1777e+00,4.6007e+00,2.5930e+01
1.0900e+02,1.0000e+00,1.7524e+01,-1.6245e+05,-1.6246e+05,-2.1778e-01,-1.6246e+05,1.1932e-01,7.1255e+00,1.4634e+05,1.2511e+03,-1.5283e-01,-1.5281e-01,5.8973e-01,1.0019e+00,1.1522e+00,2.9142e+00,4.7981e+00,2.8366e+01
1.1000e+02,2.0000e+00,1.7628e+01,-1.6244e+05,-1.6245e+05,-2.1978e-01,-1.6245e+05,1.1913e-01,7.1034e+00,1.4632e+05,1.2552e+03,-3.0133e-01,-6.2746e-02,1.0970e+00,7.1881e-01,2.6510e+00,2.1820e+00,4.8188e+00,2.5639e+01
1.1100e+02,1.0000e+00,1.7760e+01,-1.6244e+05,-1.6245e+05,-2.2178e-01,-1.6245e+05,1.1260e-01,6.3461e+00,1.4631e+05,1.2571e+03,-2.7791e-01,-4.3939e-01,1.1311e+00,7.1626e-01,1.1560e+00,2.4613e+00,4.9159e+00,2.6584e+01
1.1200e+02,1.0000e+00,1.7891e+01,-1.6243e+05,-1.6243e+05,-2.2378e-01,-1.6243e+05,1.1937e-01,7.1315e+00,1.4631e+05,1.2590e+03,9.4762e-02,-9.5050e-01,6.6637e-01,1.3687e+00,1.5652e+00,3.9914e+00,4.4422e+00,2.9006e+01
1.1300e+02,1.0000e+00,1.8022e+01,-1.6240e+05,-1.6241e+05,-2.2577e-01,-1.6241e+05,1.1939e-01,7.1335e+00,1.4630e+05,1.2608e+03,-2.0598e-02,-1.4231e-02,6.6936e-01,1.2259e+00,2.3262e+00,3.3358e+00,4.5295e+00,2.9767e+01
1.1400e+02,1.0000e+00,1.8153e+01,-1.6239e+05,-1.6239e+05,-2.2777e-01,-1.6239e+05,1.1940e-01,7.1355e+00,1.4628e+05,1.2631e+03,-2.8789e-01,-7.5820e-01,9.7639e-01,1.0004e+00,2.6523e+00,4.0084e+00,4.6811e+00,2.6860e+01
1.1500e+02,1.0000e+00,1.8283e+01,-1.6239e+05,-1.6239e+05,-2.2977e-01,-1.6239e+05,1.1072e-01,6.1361e+00,1.4626e+05,1.2649e+03,-1.0881e-01,-8.9732e-01,-6.6153e-01,9.2338e-01,1.9958e+00,3.7841e+00,3.0478e+00,2.9475e+01
1.1600e+02,1.0000e+00,1.8413e+01,-1.6237e+05,-1.6238e+05,-2.3177e-01,-1.6238e+05,1.1944e-01,7.1395e+00,1.4626e+05,1.2668e+03,1.2131e-01,-1.0856e-01,8.6230e-01,2.1888e+00,2.2040e+00,2.2005e+00,4.6866e+00,2.9715e+01
1.1700e+02,1.0000e+00,1.8542e+01,-1.6237e+05,-1.6238e+05,-2.3377e-01,-1.6238e+05,1.0993e-01,6.0479e+00,1.4624e+05,1.2690e+03,3.2731e-02,-6.4228e-01,-1.0161e-02,1.4128e+00,2.7431e+00,2.5410e+00,4.2953e+00,2.8803e+01
1.1800e+02,2.0000e+00,1.8641e+01,-1.6237e+05,-1.6237e+05,-2.3576e-01,-1.6237e+05,1.1627e-01,6.7659e+00,1.4624e+05,1.2731e+03,-1.3095e-02,-2.1844e-01,-7.5564e-01,1.6910e+00,9.4405e-01,3.7646e+00,4.3577e+00,2.7467e+01
1.1900e+02,1.0000e+00,1.8770e+01,-1.6234e+05,-1.6234e+05,-2.3776e-01,-1.6234e+05,1.1949e-01,7.1455e+00,1.4624e+05,1.2749e+03,-1.4713e-01,-7.9943e-01,-3.4918e-01,6.2129e-01,1.5848e+00,3.9321e+00,3.8026e+00,2.5891e+01
1.2000e+02,1.0000e+00,1.8898e+01,-1.6233e+05,-1.6233e+05,-2.3976e-01,-1.6233e+05,1.1950e-01,7.1468e+00,1.4621e+05,1.2768e+03,-4.3941e-01,-3.1348e-01,4.6747e-01,3.6837e-01,2.3519e+00,2.5381e+00,4.6557e+00,2.8153e+01
1.2100e+02,1.0000e+00,1.9025e+01,-1.6232e+05,-1.6233e+05,-2.4176e-01,-1.6233e+05,1.1932e-01,7.1257e+00,1.4620e+05,1.2787e+03,-2.5773e-01,-8.7518e-01,-4.2754e-01,4.2740e-01,1.8023e+00,3.8259e+00,3.1442e+00,2.9265e+01
1.2200e+02,1.0000e+00,1.9152e+01,-1.6231e+05,-1.6232e+05,-2.4376e-01,-1.6232e+05,1.1869e-01,7.0510e+00,1.4619e+05,1.2806e+03,-4.9827e-01,-4.7831e-01,7.5083e-01,1.1486e+00,2.6534e+00,3.1672e+00,4.7055e+00,2.7263e+01
1.2300e+02,3.0000e+00,1.9219e+01,-1.6231e+05,-1.6231e+05,-2.4575e-01,-1.6231e+05,1.1936e-01,7.1305e+00,1.4618e+05,1.2862e+03,8.9268e-02,-1.3843e-01,9.2439e-02,1.6371e+00,1.4058e+00,2.4986e+00,4.5766e+00,2.7601e+01
1.2400e+02,1.0000e+00,1.9345e+01,-1.6231e+05,-1.6231e+05,-2.4775e-01,-1.6231e+05,1.1014e-01,6.0720e+00,1.4618e+05,1.2881e+03,8.8911e-02,-8.9866e-01,3.9564e-02,1.7510e+00,9.0114e-01,3.9650e+00,3.8560e+00,2.5348e+01
1.2500e+02,2.0000e+00,1.9440e+01,-1.6230e+05,-1.6231e+05,-2.4975e-01,-1.6231e+05,1.1827e-01,7.0014e+00,1.4618e+05,1.2925e+03,-3.3258e-01,-6.7368e-01,7.2226e-01,2.7619e-01,1.8842e+00,3.7446e+00,4.3514e+00,2.9651e+01
1.2600e+02,1.0000e+00,1.9565e+01,-1.6230e+05,-1.6231e+05,-2.5175e-01,-1.6231e+05,1.1117e-01,6.1860e+00,1.4617e+05,1.2944e+03,-2.9912e-01,-7.0967e-01,-2.6204e-01,1.3749e+00,1.3638e+00,4.0177e+00,3.8110e+00,2.8150e+01
1.2700e+02,1.0000e+00,1.9690e+01,-1.6230e+05,-1.6231e+05,-2.5375e-01,-1.6231e+05,1.0962e-01,6.0139e+00,1.4617e+05,1.2966e+03,-2.4706e-02,-5.6169e-01,-4.6117e-01,1.4030e+00,1.9327e+00,4.0115e+00,3.8963e+00,2.7513e+01
1.2800e+02,1.0000e+00,1.9814e+01,-1.6229e+05,-1.6230e+05,-2.5574e-01,-1.6230e+05,1.1951e-01,7.1490e+00,1.4617e+05,1.2985e+03,2.2438e-01,-8.5284e-01,-7.0702e-01,1.4540e+00,1.1044e+00,4.0102e+00,3.5869e+00,2.5968e+01
1.2900e+02,1.0000e+00,1.9938e+01,-1.6228e+05,-1.6229e+05,-2.5774e-01,-1.6229e+05,1.1964e-01,7.1640e+00,1.4616e+05,1.3003e+03,2.4837e-01,-5.9889e-01,1.0004e+00,1.4045e+00,2.7828e+00,3.8794e+00,4.4941e+00,2.5159e+01
1.3000e+02,1.0000e+00,2.0062e+01,-1.6228e+05,-1.6229e+05,-2.5974e-01,-1.6229e+05,1.1775e-01,6.9398e+00,1.4615e+05,1.3027e+03,-2.9727e-02,-4.5172e-01,6.6890e-01,1.3239e+00,1.9149e+00,2.5865e+00,4.3946e+00,2.9980e+01
1.3100e+02,1.0000e+00,2.0185e+01,-1.6224e+05,-1.6225e+05,-2.6174e-01,-1.6225e+05,1.1969e-01,7.1695e+00,1.4615e+05,1.3049e+03,-4.5598e-01,-9.4101e-01,-6.6237e-01,1.2982e+00,1.6863e+00,4.1079e+00,3.1527e+00,2.6637e+01
1.3200e+02,2.0000e+00,2.0276e+01,-1.6224e+05,-1.6225e+05,-2.6374e-01,-1.6225e+05,1.1539e-01,6.6637e+00,1.4611e+05,1.3090e+03,1.7878e-01,-2.6856e-01,-2.2967e-01,1.2102e+00,1.0339e+00,2.1264e+00,4.0522e+00,2.9779e+01
1.3300e+02,1.0000e+00,2.0399e+01,-1.6224e+05,-1.6225e+05,-2.6573e-01,-1.6225e+05,1.0910e-01,5.9573e+00,1.4611e+05,1.3109e+03,1.6892e-01,-1.8965e-01,1.1619e+00,2.1816e+00,2.0586e+00,2.7316e+00,4.7724e+00,2.5253e+01
1.3400e+02,2.0000e+00,2.0489e+01,-1.6224e+05,-1.6224e+05,-2.6773e-01,-1.6224e+05,1.1875e-01,7.0580e+00,1.4611e+05,1.3146e+03,-1.5164e-01,-3.5469e-01,3.5484e-01,4.0785e-01,2.4043e+00,2.4994e+00,4.4577e+00,2.5619e+01
1.3500e+02,1.0000e+00,2.0611e+01,-1.6223e+05,-1.6224e+05,-2.6973e-01,-1.6224e+05,1.1564e-01,6.6931e+00,1.4611e+05,1.3165e+03,-1.7944e-01,-9.6931e-01,-1.1500e-01,5.5289e-01,1.6619e+00,2.9097e+00,3.9843e+00,2.9714e+01
1.3600e+02,1.0000e+00,2.0732e+01,-1.6220e+05,-1.6221e+05,-2.7173e-01,-1.6221e+05,1.1977e-01,7.1795e+00,1.4610e+05,1.3187e+03,1.9126e-01,-4.1810e-01,6.7591e-01,1.5006e+00,2.3947e+00,3.9516e+00,4.4149e+00,2.6040e+01
1.3700e+02,2.0000e+00,2.0821e+01,-1.6220e+05,-1.6220e+05,-2.7373e-01,-1.6220e+05,1.1764e-01,6.9270e+00,1.4607e+05,1.3225e+03,-2.5343e-01,-4.5462e-01,-2.9044e-01,2.0098e+00,1.2297e+00,2.8499e+00,4.4547e+00,2.6531e+01
1.3800e+02,1.0000e+00,2.0941e+01,-1.6220e+05,-1.6220e+05,-2.7572e-01,-1.6220e+05,1.0977e-01,6.0310e+00,1.4607e+05,1.3244e+03,1.9027e-01,-1.3896e-01,-4.1317e-01,1.5429e+00,1.0442e+00,3.7767e+00,4.2820e+00,2.5951e+01
1.3900e+02,1.0000e+00,2.1061e+01,-1.6219e+05,-1.6219e+05,-2.7772e-01,-1.6219e+05,1.1981e-01,7.1848e+00,1.4607e+05,1.3262e+03,1.2287e-01,-5.7167e-01,-4.3506e-01,1.3558e+00,2.6450e+00,3.5322e+00,4.0483e+00,2.8226e+01
1.4000e+02,1.0000e+00,2.1180e+01,-1.6215e+05,-1.6216e+05,-2.7972e-01,-1.6216e+05,1.1984e-01,7.1875e+00,1.4606e+05,1.3285e+03,-9.9038e-02,-6.8236e-01,7.4093e-01,6.2488e-01,2.0033e+00,3.4041e+00,4.4793e+00,2.9229e+01
1.4100e+02,1.0000e+00,2.1299e+01,-1.6215e+05,-1.6215e+05,-2.8172e-01,-1.6215e+05,1.1124e-01,6.1933e+00,1.4602e+05,1.3303e+03,-2.5033e-01,-9.4632e-02,-6.3905e-01,1.6969e+00,2.3173e+00,2.9519e+00,4.2376e+00,2.9220e+01
1.4200e+02,1.0000e+00,2.1418e+01,-1.6215e+05,-1.6215e+05,-2.8372e-01,-1.6215e+05,1.1062e-01,6.1250e+00,1.4602e+05,1.3322e+03,1.6268e-02,-9.9640e-01,1.6209e-01,9.9015e-01,2.4141e+00,3.4047e+00,4.3419e+00,2.6414e+01
1.4300e+02,1.0000e+00,2.1536e+01,-1.6213e+05,-1.6213e+05,-2.8571e-01,-1.6213e+05,1.1989e-01,7.1935e+00,1.4602e+05,1.3340e+03,1.8314e-01,-3.0786e-01,-6.8043e-01,1.9334e+00,1.6162e+00,3.9817e+00,3.9016e+00,2.5627e+01
1.4400e+02,1.0000e+00,2.1654e+01,-1.6213e+05,-1.6213e+05,-2.8771e-01,-1.6213e+05,1.1147e-01,6.2188e+00,1.4600e+05,1.3363e+03,1.4947e-01,-2.8794e-01,5.6123e-01,1.0358e+00,1.2349e+00,3.5977e+00,4.4696e+00,2.5783e+01
1.4500e+02,2.0000e+00,2.1739e+01,-1.6212e+05,-1.6213e+05,-2.8971e-01,-1.6213e+05,1.0958e-01,6.0102e+00,1.4600e+05,1.3404e+03,-1.1766e-01,-1.1820e-01,9.0377e-01,1.5593e+00,1.3534e+00,2.3493e+00,4.6914e+00,2.5740e+01
1.4600e+02,1.0000e+00,2.1856e+01,-1.6212e+05,-1.6213e+05,-2.9171e-01,-1.6213e+05,1.1604e-01,6.7398e+00,1.4599e+05,1.3422e+03,-1.9538e-01,-9.0689e-01,3.4238e-01,1.6889e+00,2.4314e+00,2.9825e+00,4.3051e+00,2.9104e+01
1.4700e+02,1.0000e+00,2.1973e+01,-1.6210e+05,-1.6211e+05,-2.9371e-01,-1.6211e+05,1.1995e-01,7.2015e+00,1.4599e+05,1.3441e+03,9.9544e-02,-5.6481e-02,2.7570e-01,1.9982e+00,1.1961e+00,3.0424e+00,4.6303e+00,2.7444e+01
1.4800e+02,1.0000e+00,2.2090e+01,-1.6210e+05,-1.6211e+05,-2.9570e-01,-1.6211e+05,1.1081e-01,6.1452e+00,1.4597e+05,1.3459e+03,3.6245e-02,-2.7591e-01,-7.2896e-01,8.3784e-01,2.0372e+00,3.9702e+00,3.6135e+00,2.5600e+01
1.4900e+02,1.0000e+00,2.2206e+01,-1.6210e+05,-1.6211e+05,-2.9770e-01,-1.6211e+05,1.1830e-01,7.0040e+00,1.4597e+05,1.3482e+03,7.1520e-02,-5.8285e-01,7.8833e-01,1.1118e+00,1.3252e+00,2.9108e+00,4.7220e+00,2.6946e+01
1.5000e+02,1.0000e+00,2.2321e+01,-1.6209e+05,-1.6210e+05,-2.9970e-01,-1.6210e+05,1.1980e-01,7.1836e+00,1.4597e+05,1.3504e+03,1.2935e-02,-9.3880e-01,7.1476e-01,1.6114e+00,8.9706e-01,3.4550e+00,4.5154e+00,2.9154e+01
1.5100e+02,1.0000e+00,2.2437e+01,-1.6207e+05,-1.6208e+05,-3.0170e-01,-1.6208e+05,1.2002e-01,7.2094e+00,1.4596e+05,1.3523e+03,-3.7896e-02,-7.8071e-01,9.7874e-01,1.5619e+00,1.8223e+00,2.5770e+00,4.6032e+00,2.5493e+01
1.5200e+02,1.0000e+00,2.2552e+01,-1.6207e+05,-1.6208e+05,-3.0370e-01,-1.6208e+05,1.1788e-01,6.9543e+00,1.4594e+05,1.3541e+03,5.4124e-02,-4.4402e-01,5.1955e-01,9.9056e-01,1.1025e+00,2.6689e+00,4.5299e+00,2.6134e+01
1.5300e+02,1.0000e+00,2.2667e+01,-1.6206e+05,-1.6207e+05,-3.0569e-01,-1.6207e+05,1.2005e-01,7.2133e+00,1.4594e+05,1.3560e+03,8.7690e-02,-8.8841e-01,-5.8045e-01,4.5842e-01,1.5653e+00,2.9771e+00,4.0946e+00,2.7378e+01
1.5400e+02,1.0000e+00,2.2781e+01,-1.6205e+05,-1.6206e+05,-3.0769e-01,-1.6206e+05,1.1897e-01,7.0839e+00,1.4593e+05,1.3582e+03,-3.8574e-03,-5.5675e-01,-3.1638e-01,4.0113e-01,2.2783e+00,3.8173e+00,3.7610e+00,2.7997e+01
1.5500e+02,1.0000e+00,2.2895e+01,-1.6205e+05,-1.6206e+05,-3.0969e-01,-1.6206e+05,1.1149e-01,6.2217e+00,1.4592e+05,1.3601e+03,2.3696e-01,-7.0659e-01,-6.5358e-01,2.1353e+00,2.1738e+00,2.7998e+00,4.0222e+00,2.9387e+01
1.5600e+02,1.0000e+00,2.3009e+01,-1.6205e+05,-1.6206e+05,-3.1169e-01,-1.6206e+05,1.1328e-01,6.4221e+00,1.4592e+05,1.3623e+03,-2.5081e-01,-4.3267e-01,6.3298e-01,4.5008e-01,9.8387e-01,3.8342e+00,4.1955e+00,2.9348e+01
1.5700e+02,2.0000e+00,2.3088e+01,-1.6203e+05,-1.6204e+05,-3.1369e-01,-1.6204e+05,1.2012e-01,7.2214e+00,1.4592e+05,1.3661e+03,2.0398e-01,-2.5496e-01,1.0552e+00,7.4066e-01,1.8662e+00,3.7283e+00,4.8447e+00,2.8187e+01
1.5800e+02,1.0000e+00,2.3201e+01,-1.6203e+05,-1.6204e+05,-3.1568e-01,-1.6204e+05,1.1088e-01,6.1530e+00,1.4590e+05,1.3679e+03,-4.0284e-01,-1.7800e-02,1.7836e-01,1.9849e+00,2.2473e+00,3.5788e+00,4.4647e+00,2.7954e+01
1.5900e+02,1.0000e+00,2.3314e+01,-1.6203e+05,-1.6203e+05,-3.1768e-01,-1.6203e+05,1.1518e-01,6.6397e+00,1.4590e+05,1.3698e+03,2.3748e-01,-5.0911e-01,5.4746e-01,2.0943e+00,1.0115e+00,4.0512e+00,4.1670e+00,2.8173e+01
1.6000e+02,3.0000e+00,2.3358e+01,-1.6202e+05,-1.6203e+05,-3.1968e-01,-1.6203e+05,1.1954e-01,7.1519e+00,1.4590e+05,1.3755e+03,1.3945e-01,-4.0204e-01,6.2138e-01,1.3406e+00,2.6547e+00,2.2131e+00,4.5019e+00,2.5726e+01
1.6100e+02,1.0000e+00,2.3469e+01,-1.6202e+05,-1.6203e+05,-3.2168e-01,-1.6203e+05,1.1048e-01,6.1086e+00,1.4589e+05,1.3774e+03,-1.9042e-01,-5.6153e-01,-5.3371e-01,2.1767e+00,2.8254e+00,3.8735e+00,3.1500e+00,2.9624e+01
1.6200e+02,2.0000e+00,2.3547e+01,-1.6200e+05,-1.6201e+05,-3.2368e-01,-1.6201e+05,1.2020e-01,7.2314e+00,1.4589e+05,1.3812e+03,-4.5170e-01,-3.2462e-01,-1.3513e-01,9.9902e-01,1.9147e+00,3.7844e+00,3.1520e+00,2.9992e+01
1.6300e+02,1.0000e+00,2.3657e+01,-1.6200e+05,-1.6201e+05,-3.2567e-01,-1.6201e+05,1.1128e-01,6.1976e+00,1.4588e+05,1.3830e+03,-4.7858e-01,-8.5967e-01,3.3684e-02,1.9204e+00,1.7871e+00,3.4958e+00,4.2115e+00,2.8279e+01
1.6400e+02,1.0000e+00,2.3768e+01,-1.6199e+05,-1.6199e+05,-3.2767e-01,-1.6199e+05,1.2023e-01,7.2354e+00,1.4587e+05,1.3849e+03,1.4082e-01,-6.2752e-01,1.1101e+00,1.2282e+00,2.7316e+00,3.4682e+00,4.7834e+00,2.8854e+01
1.6500e+02,2.0000e+00,2.3844e+01,-1.6198e+05,-1.6199e+05,-3.2967e-01,-1.6199e+05,1.1900e-01,7.0876e+00,1.4586e+05,1.3890e+03,-3.5234e-02,-8.3588e-01,-6.6053e-01,1.0143e+00,2.1864e+00,3.2052e+00,4.0769e+00,2.7763e+01
1.6600e+02,1.0000e+00,2.3954e+01,-1.6196e+05,-1.6197e+05,-3.3167e-01,-1.6197e+05,1.2027e-01,7.2394e+00,1.4585e+05,1.3909e+03,-4.7665e-01,-9.7177e-02,4.5830e-01,1.3426e+00,2.2028e+00,2.4381e+00,4.5012e+00,2.5972e+01
1.6700e+02,1.0000e+00,2.4063e+01,-1.6196e+05,-1.6196e+05,-3.3367e-01,-1.6196e+05,1.1081e-01,6.1457e+00,1.4583e+05,1.3928e+03,-7.8640e-02,-8.6241e-01,2.8001e-01,1.3816e+00,1.5354e+00,2.1761e+00,4.3945e+00,2.6333e+01
1.6800e+02,1.0000e+00,2.4173e+01,-1.6196e+05,-1.6196e+05,-3.3566e-01,-1.6196e+05,1.0668e-01,5.6955e+00,1.4583e+05,1.3946e+03,1.3746e-01,-6.6047e-01,-4.8103e-01,1.6314e+00,2.0239e+00,3.8642e+00,3.8387e+00,2.7026e+01
1.6900e+02,1.0000e+00,2.4282e+01,-1.6195e+05,-1.6196e+05,-3.3766e-01,-1.6196e+05,1.1937e-01,7.1314e+00,1.4583e+05,1.3968e+03,-3.1005e-01,-7.6316e-02,6.2974e-01,1.1172e+00,2.5568e+00,3.5883e+00,4.4121e+00,2.5529e+01
1.7000e+02,1.0000e+00,2.4390e+01,-1.6195e+05,-1.6196e+05,-3.3966e-01,-1.6196e+05,1.1269e-01,6.3564e+00,1.4582e+05,1.3988e+03,-2.1276e-01,-3.4191e-01,9.9612e-01,1.4116e+00,1.7324e+00,2.6253e+00,4.6661e+00,2.5866e+01
1.7100e+02,1.0000e+00,2.4499e+01,-1.6195e+05,-1.6195e+05,-3.4166e-01,-1.6195e+05,1.1807e-01,6.9768e+00,1.4582e+05,1.4010e+03,-2.1326e-01,-9.4613e-01,1.3698e-01,2.2302e+00,1.1242e+00,2.3474e+00,4.4126e+00,2.7937e+01
1.7200e+02,1.0000e+00,2.4607e+01,-1.6194e+05,-1.6195e+05,-3.4366e-01,-1.6195e+05,1.2026e-01,7.2384e+00,1.4582e+05,1.4029e+03,-2.3761e-01,-4.6713e-01,-2.9238e-01,1.9600e+00,1.9184e+00,2.1432e+00,4.3355e+00,2.8079e+01
1.7300e+02,1.0000e+00,2.4714e+01,-1.6193e+05,-1.6194e+05,-3.4565e-01,-1.6194e+05,1.1921e-01,7.1124e+00,1.4581e+05,1.4047e+03,1.0161e-01,-8.5623e-01,6.4221e-01,1.6754e+00,1.3139e+00,3.9583e+00,3.8198e+00,2.9547e+01
1.7400e+02,1.0000e+00,2.4822e+01,-1.6193e+05,-1.6193e+05,-3.4765e-01,-1.6193e+05,1.2035e-01,7.2490e+00,1.4581e+05,1.4069e+03,-3.6362e-01,-5.8093e-01,-2.0881e-01,3.6464e-01,2.5438e+00,3.7362e+00,3.6294e+00,2.8759e+01
