nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
2.0000e+03,3.1600e+02,2.0000e+00,3.3797e+01,-4.8939e+05,-4.8940e+05,-6.3137e-01,-4.8940e+05,1.2271e-01,7.5358e+00,4.8353e+05,2.5854e+03,-3.3593e-01,-4.3662e-01,2.9202e+00,8.3507e-01,2.5083e+01
2.0000e+03,3.1700e+02,1.0000e+00,3.3868e+01,-4.8916e+05,-4.8917e+05,-6.3337e-01,-4.8917e+05,1.2275e-01,7.5411e+00,4.8353e+05,2.5882e+03,-2.8606e-01,-3.7508e-01,2.9124e+00,1.6458e+00,2.4294e+01
2.0000e+03,3.1800e+02,2.0000e+00,3.3902e+01,-4.8912e+05,-4.8912e+05,-6.3536e-01,-4.8912e+05,1.2276e-01,7.5431e+00,4.8330e+05,2.5936e+03,-2.1616e-01,-4.5771e-01,3.0632e+00,3.3690e+00,2.4333e+01
2.0000e+03,3.1900e+02,1.0000e+00,3.3972e+01,-4.8892e+05,-4.8893e+05,-6.3736e-01,-4.8893e+05,1.2278e-01,7.5451e+00,4.8325e+05,2.5963e+03,-4.1774e-01,-9.5535e-01,3.0159e+00,3.2878e+00,2.6436e+01
2.0000e+03,3.2000e+02,1.0000e+00,3.4043e+01,-4.8892e+05,-4.8893e+05,-6.3936e-01,-4.8893e+05,1.1985e-01,7.1897e+00,4.8306e+05,2.5990e+03,1.2880e-01,-9.1826e-02,3.3785e+00,6.2107e+00,2.4065e+01
2.0000e+03,3.2100e+02,1.0000e+00,3.4113e+01,-4.8782e+05,-4.8783e+05,-6.4136e-01,-4.8783e+05,1.2281e-01,7.5491e+00,4.8305e+05,2.6017e+03,-4.6872e-01,-4.3659e-03,3.4760e+00,6.2578e+00,2.7588e+01
2.0000e+03,3.2200e+02,3.0000e+00,3.4110e+01,-4.8751e+05,-4.8752e+05,-6.4336e-01,-4.8752e+05,1.2283e-01,7.5511e+00,4.8196e+05,2.6098e+03,-4.9694e-01,-2.1541e-01,3.2419e+00,5.3181e+00,2.5131e+01
2.0000e+03,3.2300e+02,2.0000e+00,3.4144e+01,-4.8716e+05,-4.8717e+05,-6.4535e-01,-4.8717e+05,1.2285e-01,7.5531e+00,4.8165e+05,2.6155e+03,-4.5318e-01,-7.4064e-01,3.1287e+00,3.9939e+00,2.7595e+01
2.0000e+03,3.2400e+02,1.0000e+00,3.4213e+01,-4.8707e+05,-4.8708e+05,-6.4735e-01,-4.8708e+05,1.2286e-01,7.5551e+00,4.8129e+05,2.6183e+03,-3.9326e-02,-5.6269e-01,3.3724e+00,7.6164e+00,2.5319e+01
2.0000e+03,3.2500e+02,1.0000e+00,3.4283e+01,-4.8703e+05,-4.8704e+05,-6.4935e-01,-4.8704e+05,1.2288e-01,7.5571e+00,4.8120e+05,2.6210e+03,-4.2912e-02,-9.6767e-01,3.1581e+00,5.1630e+00,2.4251e+01
2.0000e+03,3.2600e+02,1.0000e+00,3.4352e+01,-4.8621e+05,-4.8622e+05,-6.5135e-01,-4.8622e+05,1.2289e-01,7.5591e+00,4.8116e+05,2.6237e+03,3.7508e-02,-9.5892e-01,2.7579e+00,2.3284e+00,2.4010e+01
2.0000e+03,3.2700e+02,1.0000e+00,3.4421e+01,-4.8612e+05,-4.8612e+05,-6.5335e-01,-4.8612e+05,1.2291e-01,7.5611e+00,4.8034e+05,2.6264e+03,8.4244e-02,-3.6058e-01,3.2079e+00,4.5764e+00,2.6565e+01
2.0000e+03,3.2800e+02,1.0000e+00,3.4490e+01,-4.8548e+05,-4.8549e+05,-6.5534e-01,-4.8549e+05,1.2293e-01,7.5631e+00,4.8025e+05,2.6291e+03,-3.0977e-01,-1.5699e-01,3.4705e+00,7.8750e+00,2.5663e+01
2.0000e+03,3.2900e+02,3.0000e+00,3.4486e+01,-4.8514e+05,-4.8514e+05,-6.5734e-01,-4.8514e+05,1.2294e-01,7.5651e+00,4.7961e+05,2.6375e+03,1.0576e-01,-3.0364e-02,3.3341e+00,5.2203e+00,2.5668e+01
2.0000e+03,3.3000e+02,1.0000e+00,3.4555e+01,-4.8510e+05,-4.8511e+05,-6.5934e-01,-4.8511e+05,1.2296e-01,7.5671e+00,4.7927e+05,2.6403e+03,-9.8012e-02,-8.1574e-01,3.3471e+00,6.3087e+00,2.7988e+01
2.0000e+03,3.3100e+02,4.0000e+00,3.4515e+01,-4.8495e+05,-4.8496e+05,-6.6134e-01,-4.8496e+05,1.2298e-01,7.5691e+00,4.7924e+05,2.6514e+03,-2.0715e-01,-4.0386e-01,2.8677e+00,1.6898e+00,2.5175e+01
2.0000e+03,3.3200e+02,8.0000e+00,3.4333e+01,-4.8440e+05,-4.8441e+05,-6.6334e-01,-4.8441e+05,1.2299e-01,7.5711e+00,4.7909e+05,2.6739e+03,-3.0011e-01,-6.9488e-01,3.2306e+00,5.4120e+00,2.6313e+01
2.0000e+03,3.3300e+02,1.0000e+00,3.4401e+01,-4.8380e+05,-4.8380e+05,-6.6533e-01,-4.8380e+05,1.2301e-01,7.5731e+00,4.7853e+05,2.6766e+03,-1.0308e-02,-5.1892e-01,3.2537e+00,6.6368e+00,2.5530e+01
2.0000e+03,3.3400e+02,1.0000e+00,3.4469e+01,-4.8362e+05,-4.8363e+05,-6.6733e-01,-4.8363e+05,1.2302e-01,7.5751e+00,4.7793e+05,2.6793e+03,2.0411e-01,-3.1189e-01,3.2658e+00,5.5674e+00,2.6728e+01
2.0000e+03,3.3500e+02,2.0000e+00,3.4501e+01,-4.8356e+05,-4.8357e+05,-6.6933e-01,-4.8357e+05,1.2304e-01,7.5771e+00,4.7776e+05,2.6847e+03,-2.1946e-01,-3.4493e-01,3.1932e+00,4.6083e+00,2.5315e+01
2.0000e+03,3.3600e+02,1.0000e+00,3.4568e+01,-4.8349e+05,-4.8350e+05,-6.7133e-01,-4.8350e+05,1.2306e-01,7.5791e+00,4.7770e+05,2.6874e+03,-4.7127e-01,-2.7459e-01,2.8583e+00,1.7688e+00,2.2485e+01
2.0000e+03,3.3700e+02,1.0000e+00,3.4635e+01,-4.8330e+05,-4.8331e+05,-6.7333e-01,-4.8331e+05,1.2307e-01,7.5811e+00,4.7763e+05,2.6901e+03,-4.6229e-01,-8.7838e-01,3.0252e+00,4.8197e+00,2.3645e+01
2.0000e+03,3.3800e+02,1.0000e+00,3.4702e+01,-4.8254e+05,-4.8254e+05,-6.7532e-01,-4.8254e+05,1.2309e-01,7.5831e+00,4.7743e+05,2.6928e+03,-4.6178e-01,-7.5429e-01,2.9954e+00,5.0194e+00,2.2446e+01
2.0000e+03,3.3900e+02,1.0000e+00,3.4769e+01,-4.8146e+05,-4.8147e+05,-6.7732e-01,-4.8147e+05,1.2311e-01,7.5851e+00,4.7667e+05,2.6956e+03,-3.7059e-01,-1.8390e-01,3.1558e+00,4.1551e+00,2.5523e+01
2.0000e+03,3.4000e+02,4.0000e+00,3.4729e+01,-4.8122e+05,-4.8122e+05,-6.7932e-01,-4.8122e+05,1.2312e-01,7.5871e+00,4.7560e+05,2.7065e+03,2.5372e-02,-6.7611e-01,3.0733e+00,5.1692e+00,2.3760e+01
2.0000e+03,3.4100e+02,1.0000e+00,3.4796e+01,-4.8071e+05,-4.8072e+05,-6.8132e-01,-4.8072e+05,1.2314e-01,7.5891e+00,4.7535e+05,2.7092e+03,1.2574e-01,-8.8294e-01,3.0924e+00,6.9972e+00,2.2232e+01
2.0000e+03,3.4200e+02,1.0000e+00,3.4862e+01,-4.8029e+05,-4.8029e+05,-6.8332e-01,-4.8029e+05,1.2315e-01,7.5911e+00,4.7485e+05,2.7119e+03,-2.3648e-01,-5.4179e-01,3.1026e+00,5.5380e+00,2.2022e+01
2.0000e+03,3.4300e+02,1.0000e+00,3.4929e+01,-4.8019e+05,-4.8020e+05,-6.8531e-01,-4.8020e+05,1.2317e-01,7.5931e+00,4.7442e+05,2.7146e+03,-4.2021e-01,-3.3474e-01,3.0091e+00,3.3327e+00,2.6368e+01
2.0000e+03,3.4400e+02,3.0000e+00,3.4924e+01,-4.8005e+05,-4.8006e+05,-6.8731e-01,-4.8006e+05,1.2319e-01,7.5951e+00,4.7432e+05,2.7230e+03,1.5381e-01,-9.1406e-01,3.1826e+00,7.3328e+00,2.5676e+01
2.0000e+03,3.4500e+02,2.0000e+00,3.4954e+01,-4.7979e+05,-4.7980e+05,-6.8931e-01,-4.7980e+05,1.2320e-01,7.5971e+00,4.7419e+05,2.7287e+03,3.5580e-02,-2.4187e-01,3.3119e+00,7.8495e+00,2.5382e+01
2.0000e+03,3.4600e+02,1.0000e+00,3.5020e+01,-4.7976e+05,-4.7977e+05,-6.9131e-01,-4.7977e+05,1.2322e-01,7.5991e+00,4.7393e+05,2.7314e+03,-4.8704e-01,-8.2305e-01,2.6825e+00,1.2864e+00,2.3405e+01
2.0000e+03,3.4700e+02,1.0000e+00,3.5086e+01,-4.7882e+05,-4.7883e+05,-6.9331e-01,-4.7883e+05,1.2324e-01,7.6011e+00,4.7390e+05,2.7342e+03,7.7786e-02,-6.6939e-01,3.1726e+00,5.8995e+00,2.7297e+01
2.0000e+03,3.4800e+02,5.0000e+00,3.5010e+01,-4.7852e+05,-4.7853e+05,-6.9530e-01,-4.7853e+05,1.2325e-01,7.6031e+00,4.7295e+05,2.7479e+03,-4.2547e-01,-3.1598e-01,3.1339e+00,4.9530e+00,2.5872e+01
2.0000e+03,3.4900e+02,1.0000e+00,3.5075e+01,-4.7835e+05,-4.7836e+05,-6.9730e-01,-4.7836e+05,1.2327e-01,7.6050e+00,4.7266e+05,2.7506e+03,-2.4026e-01,-8.1816e-01,2.6763e+00,2.3021e+00,2.2295e+01
2.0000e+03,3.5000e+02,1.0000e+00,3.5141e+01,-4.7747e+05,-4.7748e+05,-6.9930e-01,-4.7748e+05,1.2328e-01,7.6071e+00,4.7249e+05,2.7534e+03,-4.1381e-02,-5.5889e-01,3.1088e+00,6.2606e+00,2.3508e+01
2.0000e+03,3.5100e+02,3.0000e+00,3.5135e+01,-4.7718e+05,-4.7719e+05,-7.0130e-01,-4.7719e+05,1.2330e-01,7.6091e+00,4.7161e+05,2.7615e+03,-1.8475e-01,-4.0671e-01,3.1713e+00,6.8634e+00,2.2754e+01
2.0000e+03,3.5200e+02,2.0000e+00,3.5165e+01,-4.7712e+05,-4.7713e+05,-7.0330e-01,-4.7713e+05,1.2332e-01,7.6110e+00,4.7131e+05,2.7669e+03,-3.8895e-01,-9.1231e-01,2.8343e+00,2.8794e+00,2.6761e+01
2.0000e+03,3.5300e+02,1.0000e+00,3.5230e+01,-4.7665e+05,-4.7665e+05,-7.0529e-01,-4.7665e+05,1.2333e-01,7.6131e+00,4.7125e+05,2.7696e+03,-2.6351e-02,-6.9790e-01,3.1082e+00,5.2770e+00,2.7117e+01
2.0000e+03,3.5400e+02,1.0000e+00,3.5294e+01,-4.7640e+05,-4.7641e+05,-7.0729e-01,-4.7641e+05,1.2335e-01,7.6151e+00,4.7078e+05,2.7722e+03,-3.7453e-02,-3.5232e-01,3.1003e+00,6.2433e+00,2.2068e+01
2.0000e+03,3.5500e+02,1.0000e+00,3.5359e+01,-4.7601e+05,-4.7602e+05,-7.0929e-01,-4.7602e+05,1.2336e-01,7.6170e+00,4.7053e+05,2.7750e+03,8.6342e-02,-2.4210e-01,2.9097e+00,3.5143e-01,2.6411e+01
2.0000e+03,3.5600e+02,1.0000e+00,3.5423e+01,-4.7599e+05,-4.7599e+05,-7.1129e-01,-4.7599e+05,1.2338e-01,7.6190e+00,4.7014e+05,2.7777e+03,-4.6905e-01,-8.2513e-01,2.6804e+00,2.7908e+00,2.2269e+01
2.0000e+03,3.5700e+02,1.0000e+00,3.5487e+01,-4.7598e+05,-4.7599e+05,-7.1329e-01,-4.7599e+05,1.1547e-01,6.6732e+00,4.7012e+05,2.7804e+03,-3.8520e-01,-5.1861e-01,3.0089e+00,3.9800e+00,2.6758e+01
2.0000e+03,3.5800e+02,1.0000e+00,3.5551e+01,-4.7584e+05,-4.7585e+05,-7.1528e-01,-4.7585e+05,1.2341e-01,7.6230e+00,4.7135e+05,2.7831e+03,-4.5748e-01,-8.9673e-01,2.9413e+00,5.4298e+00,2.2545e+01
2.0000e+03,3.5900e+02,1.0000e+00,3.5615e+01,-4.7577e+05,-4.7578e+05,-7.1728e-01,-4.7578e+05,1.2343e-01,7.6250e+00,4.7121e+05,2.7858e+03,-3.7102e-01,-5.2072e-01,2.8011e+00,2.9842e+00,2.3304e+01
2.0000e+03,3.6000e+02,3.0000e+00,3.5608e+01,-4.7484e+05,-4.7484e+05,-7.1928e-01,-4.7484e+05,1.2345e-01,7.6270e+00,4.7114e+05,2.7942e+03,-3.4185e-01,-6.7428e-01,3.1611e+00,7.4656e+00,2.5037e+01
2.0000e+03,3.6100e+02,1.0000e+00,3.5672e+01,-4.7454e+05,-4.7455e+05,-7.2128e-01,-4.7455e+05,1.2346e-01,7.6290e+00,4.7020e+05,2.7969e+03,-2.9869e-01,-8.2944e-01,2.9156e+00,4.2574e+00,2.3550e+01
2.0000e+03,3.6200e+02,1.0000e+00,3.5735e+01,-4.7439e+05,-4.7439e+05,-7.2328e-01,-4.7439e+05,1.2348e-01,7.6310e+00,4.6990e+05,2.7996e+03,-1.2902e-01,-1.3818e-01,3.3786e+00,7.5803e+00,2.7800e+01
2.0000e+03,3.6300e+02,2.0000e+00,3.5764e+01,-4.7438e+05,-4.7439e+05,-7.2527e-01,-4.7439e+05,1.2341e-01,7.6228e+00,4.6975e+05,2.8050e+03,2.0740e-01,-1.8182e-01,3.2224e+00,7.5325e+00,2.4384e+01
2.0000e+03,3.6400e+02,1.0000e+00,3.5827e+01,-4.7352e+05,-4.7352e+05,-7.2727e-01,-4.7352e+05,1.2351e-01,7.6350e+00,4.6974e+05,2.8078e+03,-3.9911e-02,-2.6573e-01,3.2655e+00,6.2242e+00,2.7919e+01
2.0000e+03,3.6500e+02,1.0000e+00,3.5890e+01,-4.7327e+05,-4.7328e+05,-7.2927e-01,-4.7328e+05,1.2353e-01,7.6370e+00,4.6888e+05,2.8104e+03,-1.9243e-01,-5.2314e-01,3.0324e+00,5.0640e+00,2.4329e+01
2.0000e+03,3.6600e+02,1.0000e+00,3.5953e+01,-4.7280e+05,-4.7281e+05,-7.3127e-01,-4.7281e+05,1.2354e-01,7.6390e+00,4.6864e+05,2.8131e+03,-8.2294e-02,-7.6257e-01,2.8735e+00,3.8039e+00,2.5379e+01
2.0000e+03,3.6700e+02,2.0000e+00,3.5980e+01,-4.7252e+05,-4.7253e+05,-7.3327e-01,-4.7253e+05,1.2356e-01,7.6410e+00,4.6817e+05,2.8186e+03,-1.2220e-01,-6.8043e-02,3.2965e+00,7.9190e+00,2.4579e+01
2.0000e+03,3.6800e+02,2.0000e+00,3.6008e+01,-4.7146e+05,-4.7147e+05,-7.3526e-01,-4.7147e+05,1.2357e-01,7.6430e+00,4.6788e+05,2.8241e+03,-4.1155e-01,-2.3641e-01,3.1346e+00,5.8041e+00,2.5586e+01
2.0000e+03,3.6900e+02,2.0000e+00,3.6035e+01,-4.7140e+05,-4.7140e+05,-7.3726e-01,-4.7140e+05,1.2359e-01,7.6450e+00,4.6682e+05,2.8295e+03,-2.4475e-01,-5.9777e-01,2.8284e+00,3.1256e+00,2.5949e+01
2.0000e+03,3.7000e+02,2.0000e+00,3.6062e+01,-4.7130e+05,-4.7131e+05,-7.3926e-01,-4.7131e+05,1.2361e-01,7.6470e+00,4.6676e+05,2.8349e+03,-1.9429e-01,-5.0171e-01,2.6180e+00,9.0744e-01,2.2505e+01
2.0000e+03,3.7100e+02,1.0000e+00,3.6125e+01,-4.7050e+05,-4.7051e+05,-7.4126e-01,-4.7051e+05,1.2362e-01,7.6490e+00,4.6667e+05,2.8377e+03,-2.0862e-01,-6.4323e-01,3.0644e+00,6.6773e+00,2.3810e+01
2.0000e+03,3.7200e+02,2.0000e+00,3.6152e+01,-4.7044e+05,-4.7045e+05,-7.4326e-01,-4.7045e+05,1.2364e-01,7.6510e+00,4.6587e+05,2.8432e+03,6.3897e-02,-5.9925e-01,2.6123e+00,2.1010e+00,2.5041e+01
2.0000e+03,3.7300e+02,1.0000e+00,3.6214e+01,-4.7027e+05,-4.7028e+05,-7.4525e-01,-4.7028e+05,1.2366e-01,7.6530e+00,4.6581e+05,2.8459e+03,7.0423e-02,-6.7415e-01,3.0867e+00,6.8261e+00,2.7233e+01
2.0000e+03,3.7400e+02,1.0000e+00,3.6275e+01,-4.6866e+05,-4.6867e+05,-7.4725e-01,-4.6867e+05,1.2367e-01,7.6550e+00,4.6563e+05,2.8486e+03,2.1604e-02,-9.0911e-01,3.0946e+00,7.1673e+00,2.7782e+01
2.0000e+03,3.7500e+02,2.0000e+00,3.6302e+01,-4.6847e+05,-4.6847e+05,-7.4925e-01,-4.6847e+05,1.2369e-01,7.6570e+00,4.6403e+05,2.8541e+03,-7.9789e-02,-2.3089e-01,2.7407e+00,7.5992e-01,2.5592e+01
2.0000e+03,3.7600e+02,2.0000e+00,3.6329e+01,-4.6820e+05,-4.6821e+05,-7.5125e-01,-4.6821e+05,1.2370e-01,7.6590e+00,4.6383e+05,2.8595e+03,-3.8557e-01,-4.3159e-01,3.1129e+00,7.6163e+00,2.4882e+01
2.0000e+03,3.7700e+02,6.0000e+00,3.6215e+01,-4.6735e+05,-4.6736e+05,-7.5325e-01,-4.6736e+05,1.2372e-01,7.6610e+00,4.6356e+05,2.8763e+03,-6.5003e-02,-2.7295e-01,2.9851e+00,4.7688e+00,2.4651e+01
2.0000e+03,3.7800e+02,1.0000e+00,3.6276e+01,-4.6722e+05,-4.6723e+05,-7.5525e-01,-4.6723e+05,1.2374e-01,7.6630e+00,4.6271e+05,2.8790e+03,-3.8351e-02,-2.2561e-01,3.0988e+00,6.7565e+00,2.4677e+01
2.0000e+03,3.7900e+02,1.0000e+00,3.6337e+01,-4.6701e+05,-4.6702e+05,-7.5724e-01,-4.6702e+05,1.2375e-01,7.6650e+00,4.6258e+05,2.8817e+03,-4.3735e-01,-2.3915e-01,3.0371e+00,5.3223e+00,2.5782e+01
2.0000e+03,3.8000e+02,1.0000e+00,3.6398e+01,-4.6685e+05,-4.6686e+05,-7.5924e-01,-4.6686e+05,1.2377e-01,7.6670e+00,4.6238e+05,2.8845e+03,9.5318e-02,-2.6121e-01,3.1301e+00,7.7694e+00,2.6527e+01
2.0000e+03,3.8100e+02,3.0000e+00,3.6390e+01,-4.6619e+05,-4.6619e+05,-7.6124e-01,-4.6619e+05,1.2378e-01,7.6690e+00,4.6222e+05,2.8928e+03,-3.1480e-01,-2.0724e-01,3.2462e+00,7.5681e+00,2.7957e+01
2.0000e+03,3.8200e+02,4.0000e+00,3.6346e+01,-4.6584e+05,-4.6585e+05,-7.6324e-01,-4.6585e+05,1.2380e-01,7.6710e+00,4.6155e+05,2.9037e+03,-1.6548e-01,-9.8658e-01,2.5396e+00,5.0920e-01,2.5183e+01
2.0000e+03,3.8300e+02,1.0000e+00,3.6407e+01,-4.6571e+05,-4.6571e+05,-7.6524e-01,-4.6571e+05,1.2382e-01,7.6730e+00,4.6121e+05,2.9066e+03,1.7773e-01,-6.3161e-01,2.4822e+00,6.6678e-01,2.4511e+01
2.0000e+03,3.8400e+02,6.0000e+00,3.6295e+01,-4.6403e+05,-4.6404e+05,-7.6723e-01,-4.6404e+05,1.2383e-01,7.6750e+00,4.6107e+05,2.9233e+03,2.4346e-01,-9.5287e-02,2.7457e+00,3.2284e+00,2.2273e+01
2.0000e+03,3.8500e+02,1.0000e+00,3.6355e+01,-4.6379e+05,-4.6380e+05,-7.6923e-01,-4.6380e+05,1.2385e-01,7.6770e+00,4.5940e+05,2.9260e+03,9.9761e-02,-9.8112e-01,2.9214e+00,5.8987e+00,2.6101e+01
2.0000e+03,3.8600e+02,1.0000e+00,3.6415e+01,-4.6339e+05,-4.6340e+05,-7.7123e-01,-4.6340e+05,1.2387e-01,7.6790e+00,4.5915e+05,2.9288e+03,-3.5176e-01,-8.3429e-01,3.0040e+00,7.9226e+00,2.4364e+01
2.0000e+03,3.8700e+02,1.0000e+00,3.6475e+01,-4.6309e+05,-4.6309e+05,-7.7323e-01,-4.6309e+05,1.2388e-01,7.6810e+00,4.5876e+05,2.9316e+03,-2.7544e-01,-5.1958e-01,3.0851e+00,7.6761e+00,2.6564e+01
2.0000e+03,3.8800e+02,1.0000e+00,3.6535e+01,-4.6306e+05,-4.6307e+05,-7.7523e-01,-4.6307e+05,1.2390e-01,7.6830e+00,4.5845e+05,2.9343e+03,-1.0755e-01,-1.8835e-01,3.0714e+00,7.5853e+00,2.2861e+01
2.0000e+03,3.8900e+02,3.0000e+00,3.6526e+01,-4.6300e+05,-4.6301e+05,-7.7722e-01,-4.6301e+05,1.2391e-01,7.6850e+00,4.5843e+05,2.9426e+03,2.1605e-01,-8.9630e-01,2.9889e+00,7.9138e+00,2.5693e+01
2.0000e+03,3.9000e+02,4.0000e+00,3.6483e+01,-4.5968e+05,-4.5968e+05,-7.7922e-01,-4.5968e+05,1.2393e-01,7.6870e+00,4.5837e+05,2.9536e+03,-6.3377e-03,-4.7436e-01,2.6726e+00,3.3195e+00,2.4228e+01
2.0000e+03,3.9100e+02,2.0000e+00,3.6508e+01,-4.5932e+05,-4.5933e+05,-7.8122e-01,-4.5933e+05,1.2395e-01,7.6890e+00,4.5504e+05,2.9590e+03,2.4188e-01,-9.9713e-01,2.8134e+00,2.1279e+00,2.6644e+01
2.0000e+03,3.9200e+02,2.0000e+00,3.6533e+01,-4.5929e+05,-4.5930e+05,-7.8322e-01,-4.5930e+05,1.2396e-01,7.6910e+00,4.5469e+05,2.9645e+03,1.7676e-01,-7.9299e-02,2.8618e+00,4.5686e+00,2.2171e+01
2.0000e+03,3.9300e+02,1.0000e+00,3.6592e+01,-4.5875e+05,-4.5875e+05,-7.8522e-01,-4.5875e+05,1.2398e-01,7.6930e+00,4.5466e+05,2.9673e+03,-2.4997e-01,-4.8185e-01,2.5788e+00,3.4529e-01,2.5461e+01
2.0000e+03,3.9400e+02,9.0000e+00,3.6380e+01,-4.5858e+05,-4.5859e+05,-7.8721e-01,-4.5859e+05,1.2399e-01,7.6950e+00,4.5411e+05,2.9919e+03,-1.1038e-01,-4.2601e-01,2.4867e+00,1.5805e+00,2.2781e+01
2.0000e+03,3.9500e+02,2.0000e+00,3.6406e+01,-4.5817e+05,-4.5818e+05,-7.8921e-01,-4.5818e+05,1.2401e-01,7.6970e+00,4.5395e+05,2.9973e+03,-4.3951e-01,-4.2122e-01,2.6497e+00,2.7123e+00,2.5570e+01
2.0000e+03,3.9600e+02,1.0000e+00,3.6464e+01,-4.5784e+05,-4.5785e+05,-7.9121e-01,-4.5785e+05,1.2403e-01,7.6990e+00,4.5354e+05,3.0000e+03,4.7950e-02,-3.0106e-01,2.7211e+00,3.2906e+00,2.5607e+01
2.0000e+03,3.9700e+02,1.0000e+00,3.6523e+01,-4.5760e+05,-4.5761e+05,-7.9321e-01,-4.5761e+05,1.2404e-01,7.7010e+00,4.5321e+05,3.0028e+03,-1.3005e-01,-8.6342e-01,2.8652e+00,5.3400e+00,2.6370e+01
2.0000e+03,3.9800e+02,4.0000e+00,3.6480e+01,-4.5727e+05,-4.5728e+05,-7.9521e-01,-4.5728e+05,1.2406e-01,7.7030e+00,4.5296e+05,3.0138e+03,9.8447e-02,-6.9641e-01,2.5940e+00,3.6494e+00,2.2123e+01
2.0000e+03,3.9900e+02,3.0000e+00,3.6472e+01,-4.5711e+05,-4.5712e+05,-7.9720e-01,-4.5712e+05,1.2407e-01,7.7050e+00,4.5263e+05,3.0220e+03,-6.7092e-02,-7.7058e-01,2.6870e+00,3.6664e+00,2.5878e+01
2.0000e+03,4.0000e+02,2.0000e+00,3.6496e+01,-4.5702e+05,-4.5703e+05,-7.9920e-01,-4.5703e+05,1.2409e-01,7.7069e+00,4.5248e+05,3.0274e+03,-2.8601e-01,-6.3709e-01,2.7019e+00,3.4136e+00,2.6140e+01
2.0000e+03,4.0100e+02,1.0000e+00,3.6554e+01,-4.5658e+05,-4.5659e+05,-8.0120e-01,-4.5659e+05,1.2411e-01,7.7090e+00,4.5238e+05,3.0302e+03,-1.3862e-01,-6.2244e-01,2.8963e+00,5.6924e+00,2.5853e+01
2.0000e+03,4.0200e+02,1.0000e+00,3.6612e+01,-4.5623e+05,-4.5624e+05,-8.0320e-01,-4.5624e+05,1.2412e-01,7.7110e+00,4.5195e+05,3.0329e+03,-1.7029e-01,-9.4963e-02,3.0958e+00,7.1033e+00,2.5871e+01
2.0000e+03,4.0300e+02,1.0000e+00,3.6670e+01,-4.5561e+05,-4.5561e+05,-8.0520e-01,-4.5561e+05,1.2414e-01,7.7129e+00,4.5159e+05,3.0356e+03,-4.2792e-01,-6.5547e-01,2.7370e+00,4.6783e+00,2.4853e+01
2.0000e+03,4.0400e+02,3.0000e+00,3.6661e+01,-4.5558e+05,-4.5559e+05,-8.0719e-01,-4.5559e+05,1.2415e-01,7.7149e+00,4.5097e+05,3.0439e+03,-9.2886e-03,-3.9518e-01,2.5800e+00,3.0594e+00,2.2378e+01
2.0000e+03,4.0500e+02,1.0000e+00,3.6718e+01,-4.5557e+05,-4.5557e+05,-8.0919e-01,-4.5557e+05,1.2417e-01,7.7170e+00,4.5095e+05,3.0466e+03,-3.9741e-01,-7.5333e-01,2.7162e+00,4.7748e+00,2.3308e+01
2.0000e+03,4.0600e+02,2.0000e+00,3.6742e+01,-4.5480e+05,-4.5480e+05,-8.1119e-01,-4.5480e+05,1.2419e-01,7.7189e+00,4.5093e+05,3.0520e+03,2.2051e-01,-2.8507e-01,2.9809e+00,7.8005e+00,2.6362e+01
2.0000e+03,4.0700e+02,2.0000e+00,3.6766e+01,-4.5328e+05,-4.5329e+05,-8.1319e-01,-4.5329e+05,1.2420e-01,7.7209e+00,4.5016e+05,3.0576e+03,-1.1026e-01,-5.0428e-02,2.8645e+00,4.3801e+00,2.4355e+01
2.0000e+03,4.0800e+02,1.0000e+00,3.6823e+01,-4.5327e+05,-4.5328e+05,-8.1519e-01,-4.5328e+05,1.2422e-01,7.7229e+00,4.4865e+05,3.0603e+03,2.3298e-01,-2.4604e-02,3.0194e+00,6.5384e+00,2.6554e+01
2.0000e+03,4.0900e+02,1.0000e+00,3.6880e+01,-4.5313e+05,-4.5314e+05,-8.1718e-01,-4.5314e+05,1.2424e-01,7.7249e+00,4.4863e+05,3.0630e+03,1.0371e-01,-5.8027e-01,2.8602e+00,6.0755e+00,2.6861e+01
2.0000e+03,4.1000e+02,1.0000e+00,3.6937e+01,-4.5289e+05,-4.5290e+05,-8.1918e-01,-4.5290e+05,1.2425e-01,7.7269e+00,4.4850e+05,3.0657e+03,-1.7278e-01,-7.9752e-01,2.7756e+00,5.9630e+00,2.2576e+01
2.0000e+03,4.1100e+02,1.0000e+00,3.6994e+01,-4.5214e+05,-4.5215e+05,-8.2118e-01,-4.5215e+05,1.2427e-01,7.7289e+00,4.4826e+05,3.0685e+03,-4.1094e-01,-7.9630e-01,2.3415e+00,2.4853e-01,2.3147e+01
2.0000e+03,4.1200e+02,2.0000e+00,3.7017e+01,-4.5205e+05,-4.5206e+05,-8.2318e-01,-4.5206e+05,1.2428e-01,7.7309e+00,4.4751e+05,3.0740e+03,4.5847e-02,-3.0765e-01,2.8894e+00,6.8693e+00,2.5988e+01
2.0000e+03,4.1300e+02,4.0000e+00,3.6974e+01,-4.5177e+05,-4.5178e+05,-8.2518e-01,-4.5178e+05,1.2430e-01,7.7329e+00,4.4741e+05,3.0850e+03,-4.2135e-02,-8.6103e-01,2.7437e+00,5.4047e+00,2.5013e+01
