nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,tau
2.0000e+03,4.6800e+02,2.4801e+04,1.8872e+00,-3.6643e+03,-3.6782e+03,-9.2874e+00,-3.6782e+03,4.2748e-01,1.3893e+01,2.7502e+03,-9.0596e-01,-7.2950e-01,3.0149e+00,3.2383e+00
2.0000e+03,4.6900e+02,2.5169e+04,1.8637e+00,-3.6404e+03,-3.6543e+03,-9.3072e+00,-3.6543e+03,4.2794e-01,1.3912e+01,2.7167e+03,-2.1526e-01,-1.6595e+00,3.0292e+00,2.0546e+00
2.0000e+03,4.7000e+02,2.5475e+04,1.8452e+00,-3.6163e+03,-3.6302e+03,-9.3270e+00,-3.6302e+03,4.2840e-01,1.3932e+01,2.6928e+03,-2.7404e-01,-1.4624e+00,3.0339e+00,1.9759e+00
2.0000e+03,4.7100e+02,2.5532e+04,1.8450e+00,-3.6068e+03,-3.6207e+03,-9.3468e+00,-3.6207e+03,4.2882e-01,1.3950e+01,2.6687e+03,-2.1872e-01,-1.5903e+00,3.0225e+00,2.2632e+00
2.0000e+03,4.7200e+02,2.5613e+04,1.8431e+00,-3.5991e+03,-3.6131e+03,-9.3666e+00,-3.6131e+03,4.2912e-01,1.3963e+01,2.6592e+03,-2.8952e-01,-1.5921e+00,3.0333e+00,8.2683e-01
2.0000e+03,4.7300e+02,2.5629e+04,1.8459e+00,-3.5941e+03,-3.6080e+03,-9.3864e+00,-3.6080e+03,4.2802e-01,1.3916e+01,2.6515e+03,-5.0824e-01,-1.2450e+00,3.0109e+00,6.1620e-01
2.0000e+03,4.7400e+02,2.5710e+04,1.8439e+00,-3.5827e+03,-3.5967e+03,-9.4062e+00,-3.5967e+03,4.3022e-01,1.4011e+01,2.6464e+03,-3.0723e-01,-1.0626e+00,3.0164e+00,3.3884e+00
2.0000e+03,4.7500e+02,2.6041e+04,1.8244e+00,-3.5716e+03,-3.5856e+03,-9.4261e+00,-3.5856e+03,4.3067e-01,1.4031e+01,2.6351e+03,-4.5221e-01,-1.0425e+00,3.0281e+00,2.6325e+00
2.0000e+03,4.7600e+02,2.6562e+04,1.7924e+00,-3.5266e+03,-3.5406e+03,-9.4459e+00,-3.5406e+03,4.3113e-01,1.4051e+01,2.6240e+03,-4.0541e-01,-1.3922e+00,3.0144e+00,1.8493e-01
2.0000e+03,4.7700e+02,2.6581e+04,1.7949e+00,-3.4965e+03,-3.5105e+03,-9.4657e+00,-3.5105e+03,4.3159e-01,1.4071e+01,2.5790e+03,-3.1172e-01,-1.5576e+00,3.0276e+00,5.1314e-01
2.0000e+03,4.7800e+02,2.7424e+04,1.7435e+00,-3.4746e+03,-3.4887e+03,-9.4855e+00,-3.4887e+03,4.3204e-01,1.4091e+01,2.5489e+03,-4.2402e-01,-1.3525e+00,3.0257e+00,5.6260e-01
2.0000e+03,4.7900e+02,2.7558e+04,1.7386e+00,-3.4280e+03,-3.4422e+03,-9.5053e+00,-3.4422e+03,4.3249e-01,1.4110e+01,2.5270e+03,-1.8440e-01,-1.5390e+00,3.0296e+00,2.4826e+00
2.0000e+03,4.8000e+02,2.7970e+04,1.7166e+00,-3.4113e+03,-3.4254e+03,-9.5251e+00,-3.4254e+03,4.3295e-01,1.4130e+01,2.4804e+03,-8.1727e-01,-7.5543e-01,2.9809e+00,3.7928e+00
2.0000e+03,4.8100e+02,2.8280e+04,1.7014e+00,-3.3859e+03,-3.4000e+03,-9.5449e+00,-3.4000e+03,4.3340e-01,1.4150e+01,2.4637e+03,-4.9260e-01,-1.2416e+00,3.0248e+00,3.1811e-01
2.0000e+03,4.8200e+02,2.8442e+04,1.6952e+00,-3.3779e+03,-3.3920e+03,-9.5647e+00,-3.3920e+03,4.3372e-01,1.4164e+01,2.4383e+03,-3.2126e-01,-1.4249e+00,3.0353e+00,1.5706e+00
2.0000e+03,4.8300e+02,2.8605e+04,1.6891e+00,-3.3507e+03,-3.3649e+03,-9.5845e+00,-3.3649e+03,4.3430e-01,1.4190e+01,2.4303e+03,-3.7423e-01,-1.4625e+00,3.0200e+00,2.6516e-01
2.0000e+03,4.8400e+02,2.8841e+04,1.6787e+00,-3.3391e+03,-3.3534e+03,-9.6043e+00,-3.3534e+03,4.3475e-01,1.4209e+01,2.4031e+03,-4.1102e-01,-1.1294e+00,3.0315e+00,2.3392e+00
2.0000e+03,4.8500e+02,2.9994e+04,1.6176e+00,-3.3381e+03,-3.3520e+03,-9.6241e+00,-3.3518e+03,4.1269e-01,1.3265e+01,2.3915e+03,-5.3743e-01,-1.1208e+00,3.0075e+00,2.0427e+00
2.0000e+03,4.8600e+02,3.0579e+04,1.5900e+00,-3.3015e+03,-3.3157e+03,-9.6439e+00,-3.3157e+03,4.3566e-01,1.4249e+01,2.3899e+03,-4.3099e-01,-1.2044e+00,3.0148e+00,2.2549e+00
2.0000e+03,4.8700e+02,3.1036e+04,1.5698e+00,-3.2866e+03,-3.3009e+03,-9.6637e+00,-3.3009e+03,4.3611e-01,1.4269e+01,2.3539e+03,-7.8895e-01,-7.1819e-01,2.9812e+00,4.2981e+00
2.0000e+03,4.8800e+02,3.1139e+04,1.5679e+00,-3.2643e+03,-3.2786e+03,-9.6835e+00,-3.2786e+03,4.3656e-01,1.4289e+01,2.3390e+03,-6.1020e-01,-9.2837e-01,3.0193e+00,2.6852e+00
2.0000e+03,4.8900e+02,3.1444e+04,1.5559e+00,-3.2432e+03,-3.2575e+03,-9.7033e+00,-3.2575e+03,4.3700e-01,1.4308e+01,2.3167e+03,-4.9765e-01,-1.1708e+00,3.0321e+00,4.3690e-01
2.0000e+03,4.9000e+02,3.1497e+04,1.5564e+00,-3.2431e+03,-3.2568e+03,-9.7231e+00,-3.2564e+03,4.1171e-01,1.3224e+01,2.2956e+03,-4.4915e-01,-1.2474e+00,3.0238e+00,8.5250e-01
2.0000e+03,4.9100e+02,3.1677e+04,1.5507e+00,-3.2125e+03,-3.2269e+03,-9.7429e+00,-3.2269e+03,4.3790e-01,1.4348e+01,2.2945e+03,-4.4954e-01,-1.2968e+00,3.0273e+00,6.7894e-01
2.0000e+03,4.9200e+02,3.1982e+04,1.5391e+00,-3.1948e+03,-3.2091e+03,-9.7627e+00,-3.2091e+03,4.3835e-01,1.4368e+01,2.2649e+03,-5.4553e-01,-9.6886e-01,2.9811e+00,3.1999e+00
2.0000e+03,4.9300e+02,3.2057e+04,1.5386e+00,-3.1917e+03,-3.2060e+03,-9.7825e+00,-3.2060e+03,4.3103e-01,1.4046e+01,2.2472e+03,-8.5991e-01,-8.4197e-01,3.0117e+00,2.2481e+00
2.0000e+03,4.9400e+02,3.2332e+04,1.5286e+00,-3.1879e+03,-3.2023e+03,-9.8023e+00,-3.2022e+03,4.3408e-01,1.4180e+01,2.2440e+03,-3.1144e-01,-1.5334e+00,3.0349e+00,7.2606e-01
2.0000e+03,4.9500e+02,3.2371e+04,1.5299e+00,-3.1665e+03,-3.1809e+03,-9.8221e+00,-3.1809e+03,4.3969e-01,1.4427e+01,2.2402e+03,-5.8848e-01,-8.3950e-01,3.0011e+00,3.7557e+00
2.0000e+03,4.9600e+02,3.2501e+04,1.5268e+00,-3.1508e+03,-3.1652e+03,-9.8419e+00,-3.1652e+03,4.4013e-01,1.4447e+01,2.2189e+03,-2.7415e-01,-1.4303e+00,3.0133e+00,2.3600e+00
2.0000e+03,4.9700e+02,3.2569e+04,1.5267e+00,-3.1498e+03,-3.1639e+03,-9.8617e+00,-3.1637e+03,4.1808e-01,1.3491e+01,2.2032e+03,-5.6745e-01,-1.1426e+00,3.0090e+00,8.0638e-01
2.0000e+03,4.9800e+02,3.3004e+04,1.5097e+00,-3.1046e+03,-3.1191e+03,-9.8815e+00,-3.1191e+03,4.4102e-01,1.4487e+01,2.2016e+03,-6.6420e-01,-1.0376e+00,3.0076e+00,7.6181e-01
2.0000e+03,4.9900e+02,3.3136e+04,1.5067e+00,-3.0806e+03,-3.0951e+03,-9.9013e+00,-3.0951e+03,4.4147e-01,1.4506e+01,2.1570e+03,-3.4943e-01,-1.4850e+00,3.0250e+00,7.1488e-01
2.0000e+03,5.0000e+02,3.3137e+04,1.5096e+00,-3.0536e+03,-3.0681e+03,-9.9211e+00,-3.0681e+03,4.4191e-01,1.4526e+01,2.1330e+03,-8.1725e-01,-8.0970e-01,3.0122e+00,2.7816e+00
2.0000e+03,5.0100e+02,3.3202e+04,1.5097e+00,-3.0401e+03,-3.0546e+03,-9.9409e+00,-3.0546e+03,4.4236e-01,1.4546e+01,2.1060e+03,-2.2506e-01,-1.3735e+00,3.0293e+00,2.5587e+00
2.0000e+03,5.0200e+02,3.3306e+04,1.5080e+00,-3.0095e+03,-3.0241e+03,-9.9607e+00,-3.0241e+03,4.4280e-01,1.4566e+01,2.0925e+03,-2.5387e-01,-1.4381e+00,3.0288e+00,2.2176e+00
2.0000e+03,5.0300e+02,3.3321e+04,1.5103e+00,-2.9863e+03,-3.0009e+03,-9.9805e+00,-3.0009e+03,4.4324e-01,1.4586e+01,2.0619e+03,-3.4052e-01,-1.1767e+00,3.0218e+00,2.7897e+00
2.0000e+03,5.0400e+02,3.3582e+04,1.5015e+00,-2.9514e+03,-2.9660e+03,-1.0000e+01,-2.9660e+03,4.4368e-01,1.4605e+01,2.0387e+03,-5.7516e-01,-9.8622e-01,2.9828e+00,2.8693e+00
2.0000e+03,5.0500e+02,3.3613e+04,1.5031e+00,-2.9380e+03,-2.9526e+03,-1.0020e+01,-2.9526e+03,4.4412e-01,1.4625e+01,2.0038e+03,-4.3302e-01,-1.2693e+00,3.0231e+00,1.2141e+00
2.0000e+03,5.0600e+02,3.3801e+04,1.4977e+00,-2.9355e+03,-2.9500e+03,-1.0040e+01,-2.9500e+03,4.3349e-01,1.4154e+01,1.9904e+03,-9.0423e-01,-7.9332e-01,3.0111e+00,2.6045e+00
2.0000e+03,5.0700e+02,3.3973e+04,1.4931e+00,-2.9141e+03,-2.9288e+03,-1.0060e+01,-2.9288e+03,4.4501e-01,1.4665e+01,1.9877e+03,-7.7390e-01,-7.6290e-01,2.9871e+00,3.8091e+00
2.0000e+03,5.0800e+02,3.3978e+04,1.4958e+00,-2.9132e+03,-2.9276e+03,-1.0080e+01,-2.9273e+03,4.2250e-01,1.3679e+01,1.9665e+03,-5.9751e-01,-1.0996e+00,3.0101e+00,1.4370e-01
2.0000e+03,5.0900e+02,3.4021e+04,1.4969e+00,-2.9094e+03,-2.9241e+03,-1.0099e+01,-2.9240e+03,4.3918e-01,1.4405e+01,1.9650e+03,-3.7910e-01,-9.9709e-01,3.0055e+00,3.5383e+00
2.0000e+03,5.1000e+02,3.4156e+04,1.4939e+00,-2.8999e+03,-2.9147e+03,-1.0119e+01,-2.9147e+03,4.4629e-01,1.4723e+01,1.9617e+03,-5.1470e-01,-1.1165e+00,3.0062e+00,1.9667e+00
2.0000e+03,5.1100e+02,3.4198e+04,1.4950e+00,-2.8927e+03,-2.9075e+03,-1.0139e+01,-2.9075e+03,4.4649e-01,1.4732e+01,1.9523e+03,-6.2088e-01,-1.0266e+00,3.0032e+00,1.8707e+00
2.0000e+03,5.1200e+02,3.4223e+04,1.4968e+00,-2.8664e+03,-2.8812e+03,-1.0159e+01,-2.8812e+03,4.4721e-01,1.4764e+01,1.9451e+03,-4.9163e-01,-1.1962e+00,3.0227e+00,1.3921e-01
2.0000e+03,5.1300e+02,3.4235e+04,1.4992e+00,-2.8641e+03,-2.8788e+03,-1.0179e+01,-2.8787e+03,4.3483e-01,1.4213e+01,1.9188e+03,-3.3851e-01,-1.3490e+00,3.0277e+00,1.9739e+00
2.0000e+03,5.1400e+02,3.4385e+04,1.4956e+00,-2.8635e+03,-2.8779e+03,-1.0198e+01,-2.8775e+03,4.1968e-01,1.3559e+01,1.9163e+03,-4.2131e-01,-1.2863e+00,3.0239e+00,1.2368e+00
2.0000e+03,5.1500e+02,3.4419e+04,1.4970e+00,-2.8616e+03,-2.8763e+03,-1.0218e+01,-2.8760e+03,4.2291e-01,1.3696e+01,1.9151e+03,-6.7717e-01,-1.0027e+00,3.0187e+00,1.0756e+00
2.0000e+03,5.1600e+02,3.4420e+04,1.4999e+00,-2.8447e+03,-2.8596e+03,-1.0238e+01,-2.8596e+03,4.4896e-01,1.4843e+01,1.9136e+03,-7.3615e-01,-8.7888e-01,2.9827e+00,2.7111e+00
2.0000e+03,5.1700e+02,3.4443e+04,1.5018e+00,-2.8436e+03,-2.8582e+03,-1.0258e+01,-2.8579e+03,4.2818e-01,1.3923e+01,1.8971e+03,-3.4611e-01,-1.0646e+00,3.0034e+00,3.2633e+00
2.0000e+03,5.1800e+02,3.4461e+04,1.5039e+00,-2.8406e+03,-2.8554e+03,-1.0278e+01,-2.8553e+03,4.3834e-01,1.4367e+01,1.8955e+03,-5.0028e-01,-1.2420e+00,3.0163e+00,4.1258e-01
2.0000e+03,5.1900e+02,3.4644e+04,1.4988e+00,-2.8383e+03,-2.8531e+03,-1.0297e+01,-2.8530e+03,4.3557e-01,1.4245e+01,1.8929e+03,-5.2430e-01,-1.1437e+00,3.0136e+00,1.8674e+00
2.0000e+03,5.2000e+02,3.4649e+04,1.5015e+00,-2.8299e+03,-2.8448e+03,-1.0317e+01,-2.8448e+03,4.5060e-01,1.4918e+01,1.8905e+03,-3.7252e-01,-1.4118e+00,3.0237e+00,1.1796e+00
2.0000e+03,5.2100e+02,3.4662e+04,1.5038e+00,-2.8165e+03,-2.8314e+03,-1.0337e+01,-2.8314e+03,4.5113e-01,1.4942e+01,1.8823e+03,-6.2718e-01,-1.0444e+00,3.0202e+00,3.4988e-01
2.0000e+03,5.2200e+02,3.4667e+04,1.5065e+00,-2.8073e+03,-2.8223e+03,-1.0357e+01,-2.8223e+03,4.5152e-01,1.4960e+01,1.8689e+03,-7.0629e-01,-8.9797e-01,3.0078e+00,2.3820e+00
2.0000e+03,5.2300e+02,3.4737e+04,1.5063e+00,-2.7951e+03,-2.8101e+03,-1.0377e+01,-2.8101e+03,4.5200e-01,1.4982e+01,1.8597e+03,-5.3904e-01,-1.1024e+00,2.9971e+00,2.2294e+00
2.0000e+03,5.2400e+02,3.4798e+04,1.5065e+00,-2.7390e+03,-2.7540e+03,-1.0396e+01,-2.7540e+03,4.5244e-01,1.5002e+01,1.8875e+03,-5.4398e-01,-9.9578e-01,3.0136e+00,2.4931e+00
2.0000e+03,5.2500e+02,3.4835e+04,1.5078e+00,-2.7345e+03,-2.7496e+03,-1.0416e+01,-2.7495e+03,4.5020e-01,1.4900e+01,1.8315e+03,-4.6262e-01,-1.2446e+00,3.0129e+00,1.4718e+00
2.0000e+03,5.2600e+02,3.5641e+04,1.4766e+00,-2.7315e+03,-2.7465e+03,-1.0436e+01,-2.7465e+03,4.4507e-01,1.4667e+01,1.8270e+03,-3.9210e-01,-1.3882e+00,3.0223e+00,2.5048e-01
2.0000e+03,5.2700e+02,3.6049e+04,1.4626e+00,-2.7113e+03,-2.7264e+03,-1.0456e+01,-2.7264e+03,4.5373e-01,1.5061e+01,1.8239e+03,-4.9815e-01,-1.1663e+00,3.0143e+00,1.9091e+00
2.0000e+03,5.2800e+02,3.7618e+04,1.4044e+00,-2.7039e+03,-2.7189e+03,-1.0476e+01,-2.7189e+03,4.5395e-01,1.5071e+01,1.8038e+03,-4.8023e-01,-1.1233e+00,3.0036e+00,2.4680e+00
2.0000e+03,5.2900e+02,3.7722e+04,1.4032e+00,-2.6893e+03,-2.7044e+03,-1.0495e+01,-2.7044e+03,4.5460e-01,1.5101e+01,1.7963e+03,-5.6181e-01,-1.0700e+00,3.0003e+00,2.0613e+00
2.0000e+03,5.3000e+02,3.7872e+04,1.4002e+00,-2.6764e+03,-2.6915e+03,-1.0515e+01,-2.6915e+03,4.5503e-01,1.5120e+01,1.7817e+03,-4.0551e-01,-1.3290e+00,3.0293e+00,1.1923e+00
2.0000e+03,5.3100e+02,3.8160e+04,1.3923e+00,-2.6641e+03,-2.6793e+03,-1.0535e+01,-2.6793e+03,4.5546e-01,1.5140e+01,1.7688e+03,-6.4647e-01,-1.0436e+00,3.0128e+00,6.9060e-01
2.0000e+03,5.3200e+02,3.8355e+04,1.3878e+00,-2.6600e+03,-2.6752e+03,-1.0555e+01,-2.6751e+03,4.5232e-01,1.4996e+01,1.7566e+03,-5.8345e-01,-1.0907e+00,3.0204e+00,7.8809e-01
2.0000e+03,5.3300e+02,3.9287e+04,1.3575e+00,-2.6520e+03,-2.6672e+03,-1.0575e+01,-2.6672e+03,4.5618e-01,1.5173e+01,1.7524e+03,-2.4329e-01,-1.3467e+00,3.0122e+00,2.6955e+00
2.0000e+03,5.3400e+02,4.0306e+04,1.3257e+00,-2.6076e+03,-2.6228e+03,-1.0594e+01,-2.6228e+03,4.5675e-01,1.5200e+01,1.7445e+03,-4.2049e-01,-1.1432e+00,3.0226e+00,2.2826e+00
2.0000e+03,5.3500e+02,4.0973e+04,1.3066e+00,-2.6032e+03,-2.6184e+03,-1.0614e+01,-2.6184e+03,4.5426e-01,1.5085e+01,1.7000e+03,-6.4101e-01,-1.0547e+00,3.0153e+00,8.5524e-01
2.0000e+03,5.3600e+02,4.1259e+04,1.3000e+00,-2.5929e+03,-2.6082e+03,-1.0634e+01,-2.6082e+03,4.5759e-01,1.5238e+01,1.6956e+03,-4.2572e-01,-1.2573e+00,3.0196e+00,1.8486e+00
2.0000e+03,5.3700e+02,4.1277e+04,1.3018e+00,-2.5756e+03,-2.5908e+03,-1.0654e+01,-2.5908e+03,4.5804e-01,1.5259e+01,1.6854e+03,-4.7034e-01,-1.2219e+00,3.0272e+00,4.1783e-01
2.0000e+03,5.3800e+02,4.1848e+04,1.2865e+00,-2.5716e+03,-2.5868e+03,-1.0674e+01,-2.5868e+03,4.5460e-01,1.5101e+01,1.6680e+03,-7.8870e-01,-8.6166e-01,2.9928e+00,2.5819e+00
2.0000e+03,5.3900e+02,4.2203e+04,1.2780e+00,-2.5669e+03,-2.5822e+03,-1.0693e+01,-2.5822e+03,4.5652e-01,1.5189e+01,1.6640e+03,-3.6746e-01,-1.0436e+00,2.9990e+00,3.3740e+00
2.0000e+03,5.4000e+02,4.2569e+04,1.2694e+00,-2.5626e+03,-2.5779e+03,-1.0713e+01,-2.5779e+03,4.5622e-01,1.5175e+01,1.6594e+03,-5.0539e-01,-1.1797e+00,3.0278e+00,9.9750e-01
2.0000e+03,5.4100e+02,4.2616e+04,1.2703e+00,-2.5559e+03,-2.5713e+03,-1.0733e+01,-2.5713e+03,4.5932e-01,1.5318e+01,1.6550e+03,-4.1475e-01,-1.2452e+00,3.0100e+00,2.1481e+00
2.0000e+03,5.4200e+02,4.2668e+04,1.2711e+00,-2.4344e+03,-2.4498e+03,-1.0753e+01,-2.4498e+03,4.6017e-01,1.5358e+01,1.6484e+03,-5.2106e-01,-1.0721e+00,2.9980e+00,2.3516e+00
2.0000e+03,5.4300e+02,4.2775e+04,1.2703e+00,-2.4054e+03,-2.4208e+03,-1.0773e+01,-2.4208e+03,4.6060e-01,1.5378e+01,1.5269e+03,-5.5856e-01,-1.0593e+00,2.9952e+00,2.3634e+00
2.0000e+03,5.4400e+02,4.2833e+04,1.2709e+00,-2.3625e+03,-2.3779e+03,-1.0792e+01,-2.3779e+03,4.6102e-01,1.5398e+01,1.4979e+03,-7.0325e-01,-9.3413e-01,3.0073e+00,2.1120e+00
2.0000e+03,5.4500e+02,4.2915e+04,1.2708e+00,-2.3416e+03,-2.3570e+03,-1.0812e+01,-2.3570e+03,4.6145e-01,1.5417e+01,1.4550e+03,-8.1555e-01,-8.1808e-01,2.9869e+00,2.9788e+00
2.0000e+03,5.4600e+02,4.2917e+04,1.2731e+00,-2.3408e+03,-2.3559e+03,-1.0832e+01,-2.3556e+03,4.3925e-01,1.4408e+01,1.4341e+03,-7.4865e-01,-7.8599e-01,2.9937e+00,3.5369e+00
2.0000e+03,5.4700e+02,4.2972e+04,1.2738e+00,-2.3293e+03,-2.3448e+03,-1.0852e+01,-2.3448e+03,4.6229e-01,1.5457e+01,1.4326e+03,-4.1176e-01,-1.1142e+00,3.0241e+00,2.5337e+00
2.0000e+03,5.4800e+02,4.3030e+04,1.2744e+00,-2.3013e+03,-2.3167e+03,-1.0872e+01,-2.3167e+03,4.6272e-01,1.5477e+01,1.4218e+03,-5.2791e-01,-1.0168e+00,3.0137e+00,2.4501e+00
2.0000e+03,5.4900e+02,4.3077e+04,1.2753e+00,-2.2988e+03,-2.3142e+03,-1.0891e+01,-2.3141e+03,4.5186e-01,1.4975e+01,1.3937e+03,-3.4105e-01,-1.0702e+00,3.0055e+00,3.3174e+00
2.0000e+03,5.5000e+02,4.3119e+04,1.2764e+00,-2.2651e+03,-2.2806e+03,-1.0911e+01,-2.2806e+03,4.6357e-01,1.5516e+01,1.3911e+03,-5.2435e-01,-8.8905e-01,2.9989e+00,3.6555e+00
2.0000e+03,5.5100e+02,4.3204e+04,1.2762e+00,-2.2617e+03,-2.2772e+03,-1.0931e+01,-2.2772e+03,4.5763e-01,1.5240e+01,1.3575e+03,-5.2942e-01,-1.1049e+00,3.0028e+00,2.0801e+00
2.0000e+03,5.5200e+02,4.3518e+04,1.2693e+00,-2.2610e+03,-2.2762e+03,-1.0951e+01,-2.2759e+03,4.3970e-01,1.4428e+01,1.3541e+03,-4.5375e-01,-1.1416e+00,3.0102e+00,2.4494e+00
2.0000e+03,5.5300e+02,4.4043e+04,1.2564e+00,-2.2480e+03,-2.2636e+03,-1.0971e+01,-2.2636e+03,4.6483e-01,1.5576e+01,1.3528e+03,-3.1216e-01,-1.3279e+00,3.0198e+00,2.2514e+00
2.0000e+03,5.5400e+02,4.4125e+04,1.2564e+00,-2.2431e+03,-2.2587e+03,-1.0990e+01,-2.2587e+03,4.6341e-01,1.5509e+01,1.3405e+03,-5.3841e-01,-1.0775e+00,2.9987e+00,2.3723e+00
2.0000e+03,5.5500e+02,4.4175e+04,1.2572e+00,-2.2264e+03,-2.2421e+03,-1.1010e+01,-2.2421e+03,4.6568e-01,1.5615e+01,1.3355e+03,-3.6811e-01,-1.2745e+00,3.0227e+00,2.0736e+00
2.0000e+03,5.5600e+02,4.4201e+04,1.2587e+00,-2.2216e+03,-2.2372e+03,-1.1030e+01,-2.2372e+03,4.6418e-01,1.5545e+01,1.3189e+03,-6.5463e-01,-8.3568e-01,2.9961e+00,3.3470e+00
2.0000e+03,5.5700e+02,4.4240e+04,1.2599e+00,-2.2138e+03,-2.2295e+03,-1.1050e+01,-2.2295e+03,4.6635e-01,1.5647e+01,1.3140e+03,-4.6863e-01,-1.0500e+00,3.0201e+00,2.6777e+00
2.0000e+03,5.5800e+02,4.4337e+04,1.2594e+00,-2.1912e+03,-2.2069e+03,-1.1070e+01,-2.2069e+03,4.6694e-01,1.5675e+01,1.3211e+03,-4.5912e-01,-9.5777e-01,2.9950e+00,3.5308e+00
2.0000e+03,5.5900e+02,4.4456e+04,1.2583e+00,-2.1784e+03,-2.1941e+03,-1.1089e+01,-2.1941e+03,4.6736e-01,1.5695e+01,1.2985e+03,-7.4369e-01,-7.9795e-01,2.9769e+00,3.6203e+00
2.0000e+03,5.6000e+02,4.4501e+04,1.2592e+00,-2.1542e+03,-2.1699e+03,-1.1109e+01,-2.1699e+03,4.6778e-01,1.5714e+01,1.2858e+03,-6.2874e-01,-9.9302e-01,3.0120e+00,2.1327e+00
2.0000e+03,5.6100e+02,4.4636e+04,1.2577e+00,-2.1504e+03,-2.1661e+03,-1.1129e+01,-2.1661e+03,4.6381e-01,1.5528e+01,1.2615e+03,-4.2157e-01,-1.0552e+00,3.0154e+00,2.9791e+00
2.0000e+03,5.6200e+02,4.4773e+04,1.2561e+00,-2.1215e+03,-2.1373e+03,-1.1149e+01,-2.1373e+03,4.6861e-01,1.5754e+01,1.2577e+03,-5.2233e-01,-1.0038e+00,3.0117e+00,2.8204e+00
2.0000e+03,5.6300e+02,4.4997e+04,1.2520e+00,-2.1170e+03,-2.1327e+03,-1.1169e+01,-2.1327e+03,4.6660e-01,1.5659e+01,1.2288e+03,-3.5870e-01,-1.1868e+00,3.0007e+00,2.7528e+00
2.0000e+03,5.6400e+02,4.5048e+04,1.2528e+00,-2.1074e+03,-2.1232e+03,-1.1188e+01,-2.1232e+03,4.6942e-01,1.5792e+01,1.2242e+03,-3.3179e-01,-1.1508e+00,3.0104e+00,2.8583e+00
2.0000e+03,5.6500e+02,4.5103e+04,1.2535e+00,-2.0888e+03,-2.1046e+03,-1.1208e+01,-2.1046e+03,4.6987e-01,1.5813e+01,1.2147e+03,-5.2763e-01,-1.0364e+00,3.0142e+00,2.5278e+00
2.0000e+03,5.6600e+02,4.5123e+04,1.2552e+00,-2.0801e+03,-2.0959e+03,-1.1228e+01,-2.0959e+03,4.7022e-01,1.5830e+01,1.1961e+03,-4.1288e-01,-1.2132e+00,3.0209e+00,2.1122e+00
2.0000e+03,5.6700e+02,4.5187e+04,1.2556e+00,-2.0575e+03,-2.0733e+03,-1.1248e+01,-2.0733e+03,4.7070e-01,1.5853e+01,1.1874e+03,-5.1506e-01,-1.1040e+00,3.0186e+00,1.9909e+00
2.0000e+03,5.6800e+02,4.5214e+04,1.2571e+00,-2.0523e+03,-2.0682e+03,-1.1268e+01,-2.0681e+03,4.6968e-01,1.5804e+01,1.1648e+03,-5.5217e-01,-8.8155e-01,2.9863e+00,3.6463e+00
2.0000e+03,5.6900e+02,4.5367e+04,1.2550e+00,-2.0284e+03,-2.0443e+03,-1.1287e+01,-2.0443e+03,4.7153e-01,1.5893e+01,1.2366e+03,-8.3342e-01,-7.9052e-01,2.9991e+00,3.1018e+00
2.0000e+03,5.7000e+02,4.5481e+04,1.2541e+00,-2.0280e+03,-2.0434e+03,-1.1307e+01,-2.0430e+03,4.4869e-01,1.4831e+01,1.2430e+03,-6.3307e-01,-9.3681e-01,2.9979e+00,2.8334e+00
2.0000e+03,5.7100e+02,4.5639e+04,1.2519e+00,-2.0187e+03,-2.0346e+03,-1.1327e+01,-2.0346e+03,4.7230e-01,1.5929e+01,1.2418e+03,-2.9689e-01,-1.2381e+00,3.0083e+00,2.8008e+00
2.0000e+03,5.7200e+02,4.5656e+04,1.2537e+00,-2.0152e+03,-2.0311e+03,-1.1347e+01,-2.0311e+03,4.6735e-01,1.5694e+01,1.2333e+03,-3.4286e-01,-1.1080e+00,3.0025e+00,3.1610e+00
2.0000e+03,5.7300e+02,4.5689e+04,1.2549e+00,-2.0021e+03,-2.0181e+03,-1.1367e+01,-2.0181e+03,4.7319e-01,1.5972e+01,1.2298e+03,-8.0151e-01,-8.0931e-01,2.9956e+00,2.9441e+00
2.0000e+03,5.7400e+02,4.5785e+04,1.2545e+00,-1.9751e+03,-1.9911e+03,-1.1387e+01,-1.9911e+03,4.7361e-01,1.5992e+01,1.2168e+03,-7.0772e-01,-9.0042e-01,2.9937e+00,2.5503e+00
2.0000e+03,5.7500e+02,4.5846e+04,1.2550e+00,-1.9680e+03,-1.9840e+03,-1.1406e+01,-1.9840e+03,4.7374e-01,1.5998e+01,1.1897e+03,-4.0553e-01,-1.0177e+00,3.0092e+00,3.2821e+00
2.0000e+03,5.7600e+02,4.6044e+04,1.2518e+00,-1.9503e+03,-1.9664e+03,-1.1426e+01,-1.9664e+03,4.7444e-01,1.6031e+01,1.1826e+03,-4.8390e-01,-9.3062e-01,3.0018e+00,3.5156e+00
2.0000e+03,5.7700e+02,4.6082e+04,1.2529e+00,-1.9342e+03,-1.9502e+03,-1.1446e+01,-1.9502e+03,4.7485e-01,1.6051e+01,1.1650e+03,-5.5513e-01,-9.9330e-01,3.0027e+00,2.8162e+00
