nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau
2.0000e+03,8.2500e+02,6.0000e+00,3.3687e+01,-5.6372e+05,-5.6373e+05,-2.7454e+00,-5.6373e+05,1.7442e-01,9.1424e+00,3.7113e+05,1.9488e+04,-1.3538e+00,-1.7388e-01,5.0004e+00,1.6898e+01
2.0000e+03,8.2600e+02,1.0000e+00,3.3714e+01,-5.6366e+05,-5.6367e+05,-2.7488e+00,-5.6367e+05,1.7446e-01,9.1457e+00,3.7112e+05,1.9496e+04,-6.1659e-01,-4.5104e-01,4.6036e+00,1.8789e+01
2.0000e+03,8.2700e+02,1.0000e+00,3.3741e+01,-5.6366e+05,-5.6366e+05,-2.7521e+00,-5.6366e+05,1.7442e-01,9.1417e+00,3.7106e+05,1.9505e+04,-3.0370e-01,-9.2686e-01,5.0123e+00,6.9192e+00
2.0000e+03,8.2800e+02,1.0000e+00,3.3768e+01,-5.6365e+05,-5.6366e+05,-2.7554e+00,-5.6366e+05,1.7303e-01,8.9972e+00,3.7105e+05,1.9514e+04,3.5121e-01,-1.0601e+00,5.4021e+00,1.0904e+01
2.0000e+03,8.2900e+02,1.0000e+00,3.3795e+01,-5.6363e+05,-5.6364e+05,-2.7587e+00,-5.6364e+05,1.7455e-01,9.1557e+00,3.7105e+05,1.9521e+04,-4.9384e-01,-6.3054e-01,4.5213e+00,1.6240e+01
2.0000e+03,8.3000e+02,1.0000e+00,3.3822e+01,-5.6361e+05,-5.6362e+05,-2.7621e+00,-5.6362e+05,1.7458e-01,9.1589e+00,3.7103e+05,1.9528e+04,-2.4242e-01,-1.6805e-01,5.4179e+00,1.7176e+01
2.0000e+03,8.3100e+02,3.0000e+00,3.3822e+01,-5.6360e+05,-5.6361e+05,-2.7654e+00,-5.6361e+05,1.7461e-01,9.1621e+00,3.7101e+05,1.9550e+04,4.7831e-01,-1.3620e+00,5.3217e+00,8.7624e+00
2.0000e+03,8.3200e+02,1.0000e+00,3.3849e+01,-5.6359e+05,-5.6360e+05,-2.7687e+00,-5.6360e+05,1.7464e-01,9.1651e+00,3.7100e+05,1.9559e+04,2.1708e-02,-1.1022e-01,4.5078e+00,1.3275e+01
2.0000e+03,8.3300e+02,1.0000e+00,3.3876e+01,-5.6355e+05,-5.6356e+05,-2.7720e+00,-5.6356e+05,1.7468e-01,9.1690e+00,3.7099e+05,1.9566e+04,-5.9479e-01,-1.0730e-01,5.1686e+00,1.1668e+01
2.0000e+03,8.3400e+02,1.0000e+00,3.3902e+01,-5.6352e+05,-5.6352e+05,-2.7754e+00,-5.6352e+05,1.7471e-01,9.1723e+00,3.7095e+05,1.9573e+04,-1.9778e-01,-1.8124e+00,4.3782e+00,1.4869e+01
2.0000e+03,8.3500e+02,1.0000e+00,3.3929e+01,-5.6351e+05,-5.6352e+05,-2.7787e+00,-5.6352e+05,1.6837e-01,8.5191e+00,3.7091e+05,1.9581e+04,-1.4632e+00,-2.8910e-01,4.8637e+00,1.7994e+01
2.0000e+03,8.3600e+02,3.0000e+00,3.3929e+01,-5.6351e+05,-5.6351e+05,-2.7820e+00,-5.6351e+05,1.7471e-01,9.1721e+00,3.7091e+05,1.9605e+04,-6.4227e-01,-1.0439e-01,5.1362e+00,1.4877e+01
2.0000e+03,8.3700e+02,5.0000e+00,3.3900e+01,-5.6348e+05,-5.6349e+05,-2.7854e+00,-5.6349e+05,1.7480e-01,9.1823e+00,3.7090e+05,1.9646e+04,-4.6431e-01,-2.3739e-02,4.9407e+00,8.5406e+00
2.0000e+03,8.3800e+02,3.0000e+00,3.3900e+01,-5.6347e+05,-5.6347e+05,-2.7887e+00,-5.6347e+05,1.7484e-01,9.1857e+00,3.7088e+05,1.9671e+04,-5.3904e-01,-7.1215e-01,5.1081e+00,1.5248e+01
2.0000e+03,8.3900e+02,3.0000e+00,3.3899e+01,-5.6345e+05,-5.6346e+05,-2.7920e+00,-5.6346e+05,1.7487e-01,9.1887e+00,3.7086e+05,1.9697e+04,-5.6467e-01,-1.4490e+00,4.9633e+00,1.2713e+01
2.0000e+03,8.4000e+02,1.0000e+00,3.3926e+01,-5.6342e+05,-5.6343e+05,-2.7953e+00,-5.6343e+05,1.7490e-01,9.1923e+00,3.7085e+05,1.9705e+04,-4.4530e-01,-1.4843e+00,4.9495e+00,8.7872e+00
2.0000e+03,8.4100e+02,4.0000e+00,3.3911e+01,-5.6342e+05,-5.6343e+05,-2.7987e+00,-5.6343e+05,1.6856e-01,8.5382e+00,3.7082e+05,1.9738e+04,-1.8931e-01,-1.1751e+00,5.2610e+00,1.9143e+01
2.0000e+03,8.4200e+02,4.0000e+00,3.3897e+01,-5.6339e+05,-5.6340e+05,-2.8020e+00,-5.6340e+05,1.7496e-01,9.1989e+00,3.7082e+05,1.9770e+04,-4.8030e-01,-9.8417e-01,4.5851e+00,1.4292e+01
2.0000e+03,8.4300e+02,3.0000e+00,3.3896e+01,-5.6336e+05,-5.6337e+05,-2.8053e+00,-5.6337e+05,1.7500e-01,9.2023e+00,3.7079e+05,1.9792e+04,-2.1083e-01,-8.8410e-01,4.6861e+00,8.1878e+00
2.0000e+03,8.4400e+02,3.0000e+00,3.3896e+01,-5.6334e+05,-5.6335e+05,-2.8087e+00,-5.6335e+05,1.7503e-01,9.2056e+00,3.7076e+05,1.9815e+04,-3.3454e-01,-8.3517e-01,4.7737e+00,8.3322e+00
2.0000e+03,8.4500e+02,6.0000e+00,3.3854e+01,-5.6334e+05,-5.6335e+05,-2.8120e+00,-5.6335e+05,1.6622e-01,8.3021e+00,3.7074e+05,1.9860e+04,-4.4359e-02,-1.8596e+00,4.2791e+00,1.7787e+01
2.0000e+03,8.4600e+02,5.0000e+00,3.3826e+01,-5.6333e+05,-5.6334e+05,-2.8153e+00,-5.6334e+05,1.7509e-01,9.2123e+00,3.7074e+05,1.9899e+04,-2.3201e-01,-7.1353e-01,4.7625e+00,7.8614e+00
2.0000e+03,8.4700e+02,1.0000e+00,3.3853e+01,-5.6333e+05,-5.6334e+05,-2.8186e+00,-5.6334e+05,1.6435e-01,8.1168e+00,3.7073e+05,1.9908e+04,-2.4754e-01,-6.4912e-02,5.4310e+00,1.8136e+01
2.0000e+03,8.4800e+02,3.0000e+00,3.3852e+01,-5.6331e+05,-5.6332e+05,-2.8220e+00,-5.6332e+05,1.7515e-01,9.2188e+00,3.7073e+05,1.9930e+04,-4.6087e-01,-8.3271e-01,5.1315e+00,1.5040e+01
2.0000e+03,8.4900e+02,2.0000e+00,3.3865e+01,-5.6330e+05,-5.6331e+05,-2.8253e+00,-5.6331e+05,1.7516e-01,9.2199e+00,3.7071e+05,1.9946e+04,2.8111e-01,-5.3470e-02,4.9671e+00,7.3849e+00
2.0000e+03,8.5000e+02,2.0000e+00,3.3878e+01,-5.6330e+05,-5.6330e+05,-2.8286e+00,-5.6330e+05,1.7517e-01,9.2207e+00,3.7070e+05,1.9962e+04,-5.2529e-01,-1.4665e+00,5.0251e+00,1.5096e+01
2.0000e+03,8.5100e+02,2.0000e+00,3.3891e+01,-5.6328e+05,-5.6329e+05,-2.8319e+00,-5.6329e+05,1.7525e-01,9.2286e+00,3.7069e+05,1.9977e+04,-1.5284e-02,-7.1143e-01,5.3614e+00,1.6906e+01
2.0000e+03,8.5200e+02,8.0000e+00,3.3823e+01,-5.6320e+05,-5.6321e+05,-2.8353e+00,-5.6321e+05,1.7528e-01,9.2322e+00,3.7068e+05,2.0041e+04,-2.0071e-01,-1.9540e+00,4.2874e+00,1.9719e+01
2.0000e+03,8.5300e+02,1.0000e+00,3.3849e+01,-5.6319e+05,-5.6320e+05,-2.8386e+00,-5.6320e+05,1.7531e-01,9.2351e+00,3.7060e+05,2.0048e+04,-2.9661e-01,-3.8373e-01,4.5184e+00,1.2632e+01
2.0000e+03,8.5400e+02,2.0000e+00,3.3862e+01,-5.6318e+05,-5.6319e+05,-2.8419e+00,-5.6319e+05,1.7532e-01,9.2369e+00,3.7059e+05,2.0063e+04,-2.4324e-01,-1.8940e+00,4.3292e+00,1.6389e+01
2.0000e+03,8.5500e+02,1.0000e+00,3.3888e+01,-5.6306e+05,-5.6307e+05,-2.8453e+00,-5.6307e+05,1.7537e-01,9.2422e+00,3.7058e+05,2.0072e+04,-4.3898e-01,-3.3552e-01,5.2156e+00,9.8847e+00
2.0000e+03,8.5600e+02,1.0000e+00,3.3914e+01,-5.6298e+05,-5.6299e+05,-2.8486e+00,-5.6299e+05,1.7541e-01,9.2455e+00,3.7046e+05,2.0079e+04,2.2304e-01,-9.6966e-01,5.0620e+00,6.2843e+00
2.0000e+03,8.5700e+02,2.0000e+00,3.3927e+01,-5.6297e+05,-5.6297e+05,-2.8519e+00,-5.6297e+05,1.7544e-01,9.2487e+00,3.7038e+05,2.0096e+04,-3.0583e-01,-8.7080e-01,5.1956e+00,1.1412e+01
2.0000e+03,8.5800e+02,1.0000e+00,3.3953e+01,-5.6296e+05,-5.6297e+05,-2.8552e+00,-5.6297e+05,1.7413e-01,9.1120e+00,3.7036e+05,2.0104e+04,3.6658e-01,-8.7321e-01,4.5371e+00,1.7167e+01
2.0000e+03,8.5900e+02,1.0000e+00,3.3979e+01,-5.6295e+05,-5.6296e+05,-2.8586e+00,-5.6296e+05,1.7534e-01,9.2381e+00,3.7036e+05,2.0111e+04,-6.5783e-01,-4.3540e-01,4.8443e+00,1.6642e+01
2.0000e+03,8.6000e+02,1.0000e+00,3.4006e+01,-5.6284e+05,-5.6285e+05,-2.8619e+00,-5.6285e+05,1.7553e-01,9.2589e+00,3.7035e+05,2.0119e+04,-5.8279e-02,-1.8913e+00,5.2895e+00,1.6369e+01
2.0000e+03,8.6100e+02,1.0000e+00,3.4032e+01,-5.6281e+05,-5.6282e+05,-2.8652e+00,-5.6282e+05,1.7556e-01,9.2621e+00,3.7024e+05,2.0128e+04,4.1684e-01,-8.8044e-01,5.0709e+00,7.2347e+00
2.0000e+03,8.6200e+02,2.0000e+00,3.4044e+01,-5.6279e+05,-5.6280e+05,-2.8686e+00,-5.6280e+05,1.7559e-01,9.2655e+00,3.7021e+05,2.0143e+04,2.5202e-01,-9.6103e-01,4.8700e+00,7.4962e+00
2.0000e+03,8.6300e+02,1.0000e+00,3.4070e+01,-5.6278e+05,-5.6278e+05,-2.8719e+00,-5.6278e+05,1.7563e-01,9.2689e+00,3.7019e+05,2.0150e+04,-1.6955e-01,-1.8806e+00,4.3311e+00,1.6927e+01
2.0000e+03,8.6400e+02,2.0000e+00,3.4083e+01,-5.6276e+05,-5.6277e+05,-2.8752e+00,-5.6277e+05,1.7566e-01,9.2722e+00,3.7017e+05,2.0167e+04,1.3327e-01,-1.8298e-01,5.1809e+00,5.8358e+00
2.0000e+03,8.6500e+02,1.0000e+00,3.4109e+01,-5.6276e+05,-5.6276e+05,-2.8785e+00,-5.6276e+05,1.7211e-01,8.9017e+00,3.7016e+05,2.0175e+04,-3.0764e-01,-1.5584e+00,4.3516e+00,1.7764e+01
2.0000e+03,8.6600e+02,1.0000e+00,3.4135e+01,-5.6269e+05,-5.6270e+05,-2.8819e+00,-5.6270e+05,1.7572e-01,9.2788e+00,3.7015e+05,2.0182e+04,-6.1661e-01,-1.4886e+00,4.7801e+00,1.8932e+01
2.0000e+03,8.6700e+02,1.0000e+00,3.4161e+01,-5.6268e+05,-5.6269e+05,-2.8852e+00,-5.6269e+05,1.7059e-01,8.7448e+00,3.7009e+05,2.0189e+04,1.4504e-01,-1.3963e-01,5.5103e+00,1.6032e+01
2.0000e+03,8.6800e+02,3.0000e+00,3.4160e+01,-5.6268e+05,-5.6269e+05,-2.8885e+00,-5.6269e+05,1.7521e-01,9.2249e+00,3.7008e+05,2.0212e+04,-6.1365e-01,-1.1722e+00,4.7215e+00,1.8394e+01
2.0000e+03,8.6900e+02,1.0000e+00,3.4186e+01,-5.6266e+05,-5.6266e+05,-2.8918e+00,-5.6266e+05,1.7581e-01,9.2887e+00,3.7008e+05,2.0219e+04,-2.8949e-01,-1.9869e+00,4.4925e+00,1.2013e+01
2.0000e+03,8.7000e+02,1.0000e+00,3.4212e+01,-5.6264e+05,-5.6264e+05,-2.8952e+00,-5.6264e+05,1.7585e-01,9.2920e+00,3.7005e+05,2.0228e+04,-2.3564e-01,-1.1314e+00,5.0614e+00,7.2834e+00
2.0000e+03,8.7100e+02,1.0000e+00,3.4237e+01,-5.6261e+05,-5.6262e+05,-2.8985e+00,-5.6262e+05,1.7588e-01,9.2955e+00,3.7003e+05,2.0235e+04,-3.7637e-01,-1.7248e+00,4.6158e+00,1.1198e+01
2.0000e+03,8.7200e+02,3.0000e+00,3.4236e+01,-5.6258e+05,-5.6259e+05,-2.9018e+00,-5.6259e+05,1.7591e-01,9.2988e+00,3.7001e+05,2.0260e+04,-3.8531e-01,-7.5484e-01,4.4874e+00,1.6113e+01
2.0000e+03,8.7300e+02,2.0000e+00,3.4249e+01,-5.6255e+05,-5.6256e+05,-2.9052e+00,-5.6256e+05,1.7594e-01,9.3021e+00,3.6998e+05,2.0274e+04,-3.4707e-01,-1.3649e+00,4.4032e+00,1.5827e+01
2.0000e+03,8.7400e+02,1.0000e+00,3.4275e+01,-5.6247e+05,-5.6248e+05,-2.9085e+00,-5.6248e+05,1.7597e-01,9.3054e+00,3.6995e+05,2.0281e+04,8.1309e-02,-9.8122e-01,5.3368e+00,1.0840e+01
2.0000e+03,8.7500e+02,1.0000e+00,3.4300e+01,-5.6246e+05,-5.6247e+05,-2.9118e+00,-5.6247e+05,1.7581e-01,9.2884e+00,3.6987e+05,2.0288e+04,-7.4409e-02,-1.0376e+00,4.3297e+00,1.9390e+01
2.0000e+03,8.7600e+02,2.0000e+00,3.4313e+01,-5.6243e+05,-5.6244e+05,-2.9151e+00,-5.6244e+05,1.7604e-01,9.3121e+00,3.6986e+05,2.0305e+04,2.9886e-01,-8.3897e-01,5.3706e+00,1.3958e+01
2.0000e+03,8.7700e+02,1.0000e+00,3.4338e+01,-5.6242e+05,-5.6243e+05,-2.9185e+00,-5.6243e+05,1.7586e-01,9.2930e+00,3.6983e+05,2.0313e+04,-4.4793e-01,-2.4540e-01,4.9924e+00,8.6204e+00
2.0000e+03,8.7800e+02,2.0000e+00,3.4351e+01,-5.6240e+05,-5.6241e+05,-2.9218e+00,-5.6241e+05,1.7610e-01,9.3187e+00,3.6982e+05,2.0330e+04,-1.5752e-01,-1.6793e+00,5.2303e+00,1.6550e+01
2.0000e+03,8.7900e+02,3.0000e+00,3.4349e+01,-5.6240e+05,-5.6241e+05,-2.9251e+00,-5.6241e+05,1.6674e-01,8.3547e+00,3.6980e+05,2.0355e+04,-5.4433e-01,-1.1854e+00,4.9562e+00,1.7086e+01
2.0000e+03,8.8000e+02,2.0000e+00,3.4362e+01,-5.6239e+05,-5.6240e+05,-2.9285e+00,-5.6240e+05,1.7554e-01,9.2593e+00,3.6980e+05,2.0371e+04,1.4566e-02,-3.4405e-01,4.4457e+00,1.3893e+01
2.0000e+03,8.8100e+02,3.0000e+00,3.4360e+01,-5.6239e+05,-5.6240e+05,-2.9318e+00,-5.6240e+05,1.7420e-01,9.1186e+00,3.6979e+05,2.0394e+04,4.4797e-01,-1.0669e+00,4.6496e+00,1.6929e+01
2.0000e+03,8.8200e+02,2.0000e+00,3.4373e+01,-5.6238e+05,-5.6239e+05,-2.9351e+00,-5.6239e+05,1.7616e-01,9.3254e+00,3.6979e+05,2.0410e+04,-3.1106e-01,-1.4809e+00,5.1578e+00,1.8187e+01
2.0000e+03,8.8300e+02,1.0000e+00,3.4398e+01,-5.6237e+05,-5.6238e+05,-2.9384e+00,-5.6238e+05,1.7555e-01,9.2606e+00,3.6978e+05,2.0416e+04,1.4531e-01,-8.7538e-01,4.3853e+00,1.9608e+01
2.0000e+03,8.8400e+02,1.0000e+00,3.4424e+01,-5.6233e+05,-5.6234e+05,-2.9418e+00,-5.6234e+05,1.7629e-01,9.3387e+00,3.6977e+05,2.0425e+04,3.0314e-01,-3.2615e-02,5.2046e+00,6.6671e+00
2.0000e+03,8.8500e+02,1.0000e+00,3.4449e+01,-5.6232e+05,-5.6233e+05,-2.9451e+00,-5.6233e+05,1.7610e-01,9.3187e+00,3.6973e+05,2.0432e+04,-3.2074e-01,-6.4090e-01,5.0545e+00,7.9556e+00
2.0000e+03,8.8600e+02,3.0000e+00,3.4448e+01,-5.6231e+05,-5.6232e+05,-2.9484e+00,-5.6232e+05,1.7635e-01,9.3454e+00,3.6972e+05,2.0457e+04,-2.7574e-01,-1.8798e+00,5.1305e+00,9.5971e+00
2.0000e+03,8.8700e+02,1.0000e+00,3.4473e+01,-5.6230e+05,-5.6230e+05,-2.9517e+00,-5.6230e+05,1.7638e-01,9.3480e+00,3.6971e+05,2.0465e+04,4.8338e-01,-3.4086e-01,5.1184e+00,7.9844e+00
2.0000e+03,8.8800e+02,1.0000e+00,3.4499e+01,-5.6225e+05,-5.6226e+05,-2.9551e+00,-5.6226e+05,1.7641e-01,9.3520e+00,3.6969e+05,2.0472e+04,3.4159e-01,-2.1148e-01,5.4571e+00,8.9327e+00
2.0000e+03,8.8900e+02,1.0000e+00,3.4524e+01,-5.6225e+05,-5.6225e+05,-2.9584e+00,-5.6225e+05,1.7504e-01,9.2070e+00,3.6965e+05,2.0480e+04,-1.4858e-01,-1.3680e+00,5.2357e+00,1.6799e+01
2.0000e+03,8.9000e+02,5.0000e+00,3.4496e+01,-5.6219e+05,-5.6219e+05,-2.9617e+00,-5.6219e+05,1.7648e-01,9.3587e+00,3.6964e+05,2.0518e+04,-5.0553e-01,-2.1825e-02,5.0777e+00,1.1183e+01
2.0000e+03,8.9100e+02,1.0000e+00,3.4522e+01,-5.6217e+05,-5.6218e+05,-2.9651e+00,-5.6218e+05,1.7651e-01,9.3619e+00,3.6958e+05,2.0525e+04,1.3221e-01,-9.2209e-01,4.5665e+00,1.1786e+01
2.0000e+03,8.9200e+02,1.0000e+00,3.4547e+01,-5.6217e+05,-5.6218e+05,-2.9684e+00,-5.6218e+05,1.7601e-01,9.3097e+00,3.6957e+05,2.0532e+04,-1.0240e-01,-9.7811e-01,4.4928e+00,1.1805e+01
2.0000e+03,8.9300e+02,1.0000e+00,3.4572e+01,-5.6216e+05,-5.6217e+05,-2.9717e+00,-5.6217e+05,1.7653e-01,9.3648e+00,3.6957e+05,2.0539e+04,-6.5575e-01,-1.6038e-01,5.0141e+00,1.7515e+01
2.0000e+03,8.9400e+02,1.0000e+00,3.4598e+01,-5.6213e+05,-5.6214e+05,-2.9750e+00,-5.6214e+05,1.7660e-01,9.3720e+00,3.6956e+05,2.0547e+04,3.6638e-01,-8.5278e-01,4.7864e+00,9.9050e+00
2.0000e+03,8.9500e+02,3.0000e+00,3.4596e+01,-5.6213e+05,-5.6213e+05,-2.9784e+00,-5.6213e+05,1.6747e-01,8.4274e+00,3.6953e+05,2.0569e+04,-4.6217e-01,-3.7073e-01,5.1793e+00,1.9863e+01
2.0000e+03,8.9600e+02,1.0000e+00,3.4621e+01,-5.6211e+05,-5.6212e+05,-2.9817e+00,-5.6212e+05,1.7666e-01,9.3786e+00,3.6952e+05,2.0576e+04,4.9424e-01,-8.4356e-01,4.8960e+00,1.0520e+01
2.0000e+03,8.9700e+02,2.0000e+00,3.4633e+01,-5.6206e+05,-5.6207e+05,-2.9850e+00,-5.6207e+05,1.7670e-01,9.3820e+00,3.6951e+05,2.0592e+04,-2.3610e-01,-6.1543e-01,4.5511e+00,1.1591e+01
2.0000e+03,8.9800e+02,1.0000e+00,3.4658e+01,-5.6205e+05,-5.6206e+05,-2.9884e+00,-5.6206e+05,1.7666e-01,9.3787e+00,3.6946e+05,2.0599e+04,5.0711e-02,-1.6196e+00,5.2936e+00,1.3082e+01
2.0000e+03,8.9900e+02,1.0000e+00,3.4684e+01,-5.6201e+05,-5.6202e+05,-2.9917e+00,-5.6202e+05,1.7676e-01,9.3886e+00,3.6945e+05,2.0606e+04,2.8441e-01,-4.4905e-01,5.1750e+00,6.1915e+00
2.0000e+03,9.0000e+02,9.0000e+00,3.4602e+01,-5.6199e+05,-5.6200e+05,-2.9950e+00,-5.6200e+05,1.7679e-01,9.3919e+00,3.6941e+05,2.0675e+04,4.8406e-03,-1.5803e+00,4.4478e+00,1.2954e+01
2.0000e+03,9.0100e+02,1.0000e+00,3.4627e+01,-5.6196e+05,-5.6197e+05,-2.9983e+00,-5.6197e+05,1.7682e-01,9.3953e+00,3.6939e+05,2.0682e+04,3.0488e-01,-1.0365e+00,5.3320e+00,9.3723e+00
2.0000e+03,9.0200e+02,4.0000e+00,3.4612e+01,-5.6193e+05,-5.6194e+05,-3.0017e+00,-5.6194e+05,1.7685e-01,9.3986e+00,3.6936e+05,2.0711e+04,-5.4914e-01,-1.3702e+00,4.7992e+00,1.7510e+01
2.0000e+03,9.0300e+02,1.0000e+00,3.4638e+01,-5.6193e+05,-5.6193e+05,-3.0050e+00,-5.6193e+05,1.7648e-01,9.3592e+00,3.6933e+05,2.0717e+04,2.2635e-01,-1.1791e+00,5.3279e+00,1.7731e+01
2.0000e+03,9.0400e+02,1.0000e+00,3.4663e+01,-5.6192e+05,-5.6193e+05,-3.0083e+00,-5.6193e+05,1.6712e-01,8.3924e+00,3.6932e+05,2.0726e+04,-5.4989e-02,-1.4049e+00,4.3723e+00,1.5622e+01
2.0000e+03,9.0500e+02,1.0000e+00,3.4688e+01,-5.6192e+05,-5.6193e+05,-3.0117e+00,-5.6193e+05,1.7063e-01,8.7492e+00,3.6932e+05,2.0734e+04,-2.2335e-02,-8.8805e-01,5.2146e+00,7.3072e+00
2.0000e+03,9.0600e+02,2.0000e+00,3.4699e+01,-5.6192e+05,-5.6193e+05,-3.0150e+00,-5.6193e+05,1.7613e-01,9.3224e+00,3.6932e+05,2.0751e+04,-2.9432e-01,-5.1018e-01,4.8825e+00,7.8267e+00
2.0000e+03,9.0700e+02,1.0000e+00,3.4724e+01,-5.6191e+05,-5.6192e+05,-3.0183e+00,-5.6192e+05,1.7164e-01,8.8532e+00,3.9518e+05,2.0758e+04,-3.2624e-01,-1.7076e+00,4.6515e+00,1.0776e+01
2.0000e+03,9.0800e+02,2.0000e+00,3.4736e+01,-5.6180e+05,-5.6181e+05,-3.0216e+00,-5.6181e+05,1.7704e-01,9.4185e+00,3.9518e+05,2.0771e+04,2.9518e-01,-1.2201e+00,4.4624e+00,1.9662e+01
2.0000e+03,9.0900e+02,2.0000e+00,3.4748e+01,-5.6180e+05,-5.6181e+05,-3.0250e+00,-5.6181e+05,1.7522e-01,9.2259e+00,3.9506e+05,2.0787e+04,-4.3812e-01,-6.8689e-02,5.0195e+00,9.8610e+00
2.0000e+03,9.1000e+02,3.0000e+00,3.4746e+01,-5.6179e+05,-5.6180e+05,-3.0283e+00,-5.6180e+05,1.7024e-01,8.7087e+00,3.9506e+05,2.0809e+04,-1.9908e-02,-1.3837e+00,5.0638e+00,6.6872e+00
2.0000e+03,9.1100e+02,1.0000e+00,3.4771e+01,-5.6178e+05,-5.6179e+05,-3.0316e+00,-5.6179e+05,1.7713e-01,9.4286e+00,3.9506e+05,2.0816e+04,4.9573e-01,-1.0380e+00,5.0332e+00,9.0515e+00
2.0000e+03,9.1200e+02,2.0000e+00,3.4783e+01,-5.6177e+05,-5.6178e+05,-3.0349e+00,-5.6178e+05,1.7716e-01,9.4309e+00,3.9504e+05,2.0831e+04,4.8435e-01,-8.1531e-01,5.3216e+00,1.5267e+01
2.0000e+03,9.1300e+02,1.0000e+00,3.4807e+01,-5.6171e+05,-5.6172e+05,-3.0383e+00,-5.6172e+05,1.7720e-01,9.4352e+00,3.9503e+05,2.0839e+04,-1.7917e-01,-5.6658e-01,4.4143e+00,1.6432e+01
2.0000e+03,9.1400e+02,3.0000e+00,3.4806e+01,-5.6171e+05,-5.6172e+05,-3.0416e+00,-5.6172e+05,1.7676e-01,9.3890e+00,3.9498e+05,2.0864e+04,3.1697e-01,-1.8622e+00,5.1704e+00,7.5598e+00
2.0000e+03,9.1500e+02,1.0000e+00,3.4831e+01,-5.6170e+05,-5.6171e+05,-3.0449e+00,-5.6171e+05,1.7623e-01,9.3326e+00,3.9497e+05,2.0872e+04,1.2506e-01,-1.8582e+00,5.2859e+00,1.0320e+01
2.0000e+03,9.1600e+02,2.0000e+00,3.4842e+01,-5.6169e+05,-5.6170e+05,-3.0483e+00,-5.6170e+05,1.7729e-01,9.4452e+00,3.9497e+05,2.0886e+04,-1.2652e-01,-2.0985e-01,4.5238e+00,1.3255e+01
2.0000e+03,9.1700e+02,2.0000e+00,3.4854e+01,-5.6165e+05,-5.6166e+05,-3.0516e+00,-5.6166e+05,1.7732e-01,9.4485e+00,3.9496e+05,2.0900e+04,-5.6281e-01,-3.9398e-01,4.6851e+00,1.8369e+01
2.0000e+03,9.1800e+02,1.0000e+00,3.4878e+01,-5.6162e+05,-5.6163e+05,-3.0549e+00,-5.6163e+05,1.7735e-01,9.4518e+00,3.9491e+05,2.0907e+04,3.1569e-01,-1.1238e+00,5.0733e+00,7.1995e+00
2.0000e+03,9.1900e+02,1.0000e+00,3.4903e+01,-5.6161e+05,-5.6162e+05,-3.0582e+00,-5.6162e+05,1.7736e-01,9.4525e+00,3.9488e+05,2.0914e+04,-5.0671e-01,-8.4421e-01,4.9845e+00,1.9103e+01
2.0000e+03,9.2000e+02,6.0000e+00,3.4862e+01,-5.6159e+05,-5.6160e+05,-3.0616e+00,-5.6160e+05,1.7741e-01,9.4584e+00,3.9487e+05,2.0961e+04,-1.7021e-01,-9.7276e-01,4.7770e+00,8.3914e+00
2.0000e+03,9.2100e+02,1.0000e+00,3.4886e+01,-5.6159e+05,-5.6160e+05,-3.0649e+00,-5.6160e+05,1.7650e-01,9.3608e+00,3.9486e+05,2.0968e+04,6.9178e-02,-8.7904e-01,5.3026e+00,1.0484e+01
2.0000e+03,9.2200e+02,2.0000e+00,3.4898e+01,-5.6158e+05,-5.6158e+05,-3.0682e+00,-5.6158e+05,1.7748e-01,9.4651e+00,3.9486e+05,2.0983e+04,-4.4277e-01,-2.5781e-01,4.5472e+00,1.8975e+01
2.0000e+03,9.2300e+02,1.0000e+00,3.4922e+01,-5.6157e+05,-5.6158e+05,-3.0716e+00,-5.6158e+05,1.6887e-01,8.5693e+00,3.9484e+05,2.0990e+04,2.0449e-03,-1.8881e+00,5.0932e+00,6.9918e+00
2.0000e+03,9.2400e+02,3.0000e+00,3.4921e+01,-5.6157e+05,-5.6158e+05,-3.0749e+00,-5.6158e+05,1.7732e-01,9.4486e+00,3.9484e+05,2.1013e+04,-3.6811e-01,-1.9865e+00,5.0872e+00,1.8251e+01
2.0000e+03,9.2500e+02,3.0000e+00,3.4919e+01,-5.6155e+05,-5.6156e+05,-3.0782e+00,-5.6156e+05,1.7757e-01,9.4751e+00,3.9483e+05,2.1037e+04,-4.7369e-01,-1.0697e+00,4.9832e+00,1.8060e+01
2.0000e+03,9.2600e+02,1.0000e+00,3.4943e+01,-5.6154e+05,-5.6155e+05,-3.0815e+00,-5.6155e+05,1.7759e-01,9.4774e+00,3.9482e+05,2.1045e+04,1.1865e-01,-1.9912e+00,4.5921e+00,1.0463e+01
2.0000e+03,9.2700e+02,2.0000e+00,3.4955e+01,-5.6151e+05,-5.6151e+05,-3.0849e+00,-5.6151e+05,1.7763e-01,9.4818e+00,3.9481e+05,2.1059e+04,-6.1728e-01,-3.0243e-01,4.8353e+00,1.8977e+01
2.0000e+03,9.2800e+02,4.0000e+00,3.4940e+01,-5.6148e+05,-5.6149e+05,-3.0882e+00,-5.6149e+05,1.7766e-01,9.4851e+00,3.9477e+05,2.1089e+04,2.3031e-01,-6.3449e-01,5.3704e+00,1.4631e+01
