nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.0000e+03,3.1700e+02,1.0000e+00,4.0641e+01,-9.9129e+05,-9.9130e+05,-1.0549e+00,-9.9130e+05,1.4581e-01,6.3890e+00,8.0126e+05,4.9872e+03,-3.4215e-01,4.9717e-01,-1.3492e+00,8.7803e-01,1.4593e+00,8.0926e-01,2.0033e+00,2.9053e+01
2.0000e+03,3.1800e+02,1.0000e+00,4.0717e+01,-9.8987e+05,-9.8988e+05,-1.0582e+00,-9.8988e+05,1.5751e-01,7.4551e+00,8.0126e+05,4.9939e+03,1.0280e-01,-1.1400e+00,-7.7579e-01,2.6264e-01,1.0139e+00,2.2181e+00,2.6534e+00,2.6708e+01
2.0000e+03,3.1900e+02,2.0000e+00,4.0741e+01,-9.8848e+05,-9.8849e+05,-1.0616e+00,-9.8849e+05,1.5754e-01,7.4585e+00,7.9984e+05,5.0060e+03,-1.0716e+00,2.5062e-01,-1.7866e-01,1.7414e+00,5.5302e-01,2.4243e+00,2.3775e+00,2.6448e+01
2.0000e+03,3.2000e+02,3.0000e+00,4.0712e+01,-9.8793e+05,-9.8794e+05,-1.0649e+00,-9.8794e+05,1.5758e-01,7.4618e+00,7.9845e+05,5.0260e+03,-1.4448e+00,2.5591e-01,8.1427e-01,-3.9778e-01,2.3807e+00,2.0542e+00,1.0176e+00,2.8689e+01
2.0000e+03,3.2100e+02,1.0000e+00,4.0788e+01,-9.8760e+05,-9.8761e+05,-1.0682e+00,-9.8761e+05,1.5762e-01,7.4652e+00,7.9789e+05,5.0327e+03,-6.6110e-01,-2.7505e-01,4.6580e-01,1.0215e+00,2.0433e+00,1.3583e+00,1.6943e+00,2.9530e+01
2.0000e+03,3.2200e+02,2.0000e+00,4.0811e+01,-9.8740e+05,-9.8740e+05,-1.0715e+00,-9.8740e+05,1.5765e-01,7.4684e+00,7.9757e+05,5.0449e+03,2.9126e-01,-1.4669e+00,-1.4089e+00,4.7894e-01,3.5773e-01,2.6225e+00,8.0242e-01,2.6708e+01
2.0000e+03,3.2300e+02,6.0000e+00,4.0629e+01,-9.8688e+05,-9.8689e+05,-1.0749e+00,-9.8689e+05,1.5768e-01,7.4718e+00,7.9736e+05,5.0840e+03,-2.0829e-01,-9.1827e-01,4.0984e-01,1.3048e+00,9.7582e-01,1.6912e+00,2.6041e+00,2.8596e+01
2.0000e+03,3.2400e+02,4.0000e+00,4.0551e+01,-9.8646e+05,-9.8647e+05,-1.0782e+00,-9.8647e+05,1.5772e-01,7.4751e+00,7.9684e+05,5.1110e+03,-7.6876e-01,4.0065e-03,5.6624e-01,1.3120e+00,1.5533e+00,1.9607e+00,3.3224e+00,2.8848e+01
2.0000e+03,3.2500e+02,1.0000e+00,4.0625e+01,-9.8554e+05,-9.8555e+05,-1.0815e+00,-9.8555e+05,1.5776e-01,7.4785e+00,7.9643e+05,5.1165e+03,-1.1232e+00,-1.9810e+00,9.0705e-01,2.2006e+00,2.1030e+00,5.7012e-01,2.4067e+00,2.8440e+01
2.0000e+03,3.2600e+02,1.0000e+00,4.0699e+01,-9.8553e+05,-9.8554e+05,-1.0849e+00,-9.8554e+05,1.5767e-01,7.4703e+00,7.9550e+05,5.1232e+03,-1.4546e+00,1.3764e-01,-8.6295e-01,1.4843e+00,1.3748e+00,5.9410e-01,2.4973e+00,2.8635e+01
2.0000e+03,3.2700e+02,4.0000e+00,4.0621e+01,-9.8369e+05,-9.8369e+05,-1.0882e+00,-9.8369e+05,1.5783e-01,7.4851e+00,7.9549e+05,5.1502e+03,-1.2317e+00,4.5571e-01,-1.3203e+00,1.6701e+00,1.7176e+00,1.6919e+00,1.4526e+00,2.9094e+01
2.0000e+03,3.2800e+02,4.0000e+00,4.0544e+01,-9.8282e+05,-9.8283e+05,-1.0915e+00,-9.8283e+05,1.5786e-01,7.4884e+00,7.9365e+05,5.1769e+03,-5.5094e-01,-1.5902e+00,1.1384e+00,8.4784e-01,2.1665e+00,2.7425e+00,2.5736e+00,2.7484e+01
2.0000e+03,3.2900e+02,3.0000e+00,4.0517e+01,-9.8217e+05,-9.8217e+05,-1.0948e+00,-9.8217e+05,1.5790e-01,7.4918e+00,7.9278e+05,5.1960e+03,-1.3059e+00,3.3029e-01,-1.6972e+00,5.9067e-01,1.5505e+00,2.0885e+00,1.0263e+00,2.7499e+01
2.0000e+03,3.3000e+02,2.0000e+00,4.0541e+01,-9.8187e+05,-9.8187e+05,-1.0982e+00,-9.8187e+05,1.5793e-01,7.4952e+00,7.9213e+05,5.2095e+03,3.7028e-01,4.8035e-01,-1.3157e-01,1.6587e+00,7.9247e-01,1.3122e+00,1.5029e+00,2.9660e+01
2.0000e+03,3.3100e+02,2.0000e+00,4.0564e+01,-9.8176e+05,-9.8177e+05,-1.1015e+00,-9.8177e+05,1.5797e-01,7.4984e+00,7.9183e+05,5.2229e+03,-1.4453e+00,4.2156e-01,-7.9947e-01,4.3876e-01,9.1649e-02,8.6081e-01,2.0427e+00,2.8470e+01
2.0000e+03,3.3200e+02,1.0000e+00,4.0636e+01,-9.8158e+05,-9.8159e+05,-1.1048e+00,-9.8159e+05,1.5800e-01,7.5018e+00,7.9172e+05,5.2295e+03,-5.6469e-01,-1.2416e+00,9.6198e-01,5.3079e-01,1.7429e+00,1.6519e+00,3.1037e+00,2.6852e+01
2.0000e+03,3.3300e+02,2.0000e+00,4.0659e+01,-9.8144e+05,-9.8145e+05,-1.1082e+00,-9.8145e+05,1.5804e-01,7.5051e+00,7.9155e+05,5.2428e+03,-1.4364e+00,-8.1618e-01,-1.5796e+00,7.0569e-01,1.7614e+00,7.0796e-01,1.4903e+00,2.7989e+01
2.0000e+03,3.3400e+02,1.0000e+00,4.0732e+01,-9.8093e+05,-9.8094e+05,-1.1115e+00,-9.8094e+05,1.5807e-01,7.5085e+00,7.9140e+05,5.2483e+03,-4.5180e-01,1.5279e-01,-7.1419e-01,-6.9291e-01,2.4325e+00,6.6418e-01,1.5927e+00,2.7732e+01
2.0000e+03,3.3500e+02,3.0000e+00,4.0705e+01,-9.7974e+05,-9.7975e+05,-1.1148e+00,-9.7975e+05,1.5811e-01,7.5117e+00,7.9089e+05,5.2662e+03,-3.0474e-01,-9.4284e-01,1.0185e+00,2.1898e+00,1.3285e+00,2.6703e+00,8.8471e-01,2.9454e+01
2.0000e+03,3.3600e+02,3.0000e+00,4.0678e+01,-9.7940e+05,-9.7941e+05,-1.1181e+00,-9.7941e+05,1.5814e-01,7.5151e+00,7.8970e+05,5.2850e+03,5.1635e-03,-1.8048e+00,-1.4125e+00,6.6317e-01,1.9744e+00,2.0174e+00,1.4951e+00,2.7603e+01
2.0000e+03,3.3700e+02,1.0000e+00,4.0750e+01,-9.7857e+05,-9.7857e+05,-1.1215e+00,-9.7857e+05,1.5818e-01,7.5184e+00,7.8937e+05,5.2917e+03,1.5947e-02,-6.2201e-01,-2.7941e-01,1.2582e+00,6.3839e-01,1.4897e+00,2.9753e+00,2.7863e+01
2.0000e+03,3.3800e+02,1.0000e+00,4.0821e+01,-9.7802e+05,-9.7802e+05,-1.1248e+00,-9.7802e+05,1.5821e-01,7.5218e+00,7.8853e+05,5.2984e+03,-1.9344e-01,-1.6021e+00,8.8591e-01,4.9735e-01,2.4560e+00,1.8572e+00,2.6895e+00,2.6487e+01
2.0000e+03,3.3900e+02,1.0000e+00,4.0893e+01,-9.7684e+05,-9.7685e+05,-1.1281e+00,-9.7685e+05,1.5825e-01,7.5250e+00,7.8798e+05,5.3051e+03,2.6999e-01,-1.3041e+00,-8.6682e-01,1.2000e+00,1.6037e+00,5.7872e-01,1.0335e+00,2.8718e+01
2.0000e+03,3.4000e+02,3.0000e+00,4.0865e+01,-9.7580e+05,-9.7581e+05,-1.1314e+00,-9.7581e+05,1.5828e-01,7.5284e+00,7.8681e+05,5.3242e+03,-1.0857e-02,-2.5949e-03,-7.9242e-02,2.0417e+00,2.2319e+00,3.4049e+00,3.5275e+00,2.9548e+01
2.0000e+03,3.4100e+02,1.0000e+00,4.0936e+01,-9.7478e+05,-9.7479e+05,-1.1348e+00,-9.7479e+05,1.5832e-01,7.5317e+00,7.8576e+05,5.3310e+03,4.1392e-02,-1.2095e+00,-5.0381e-01,1.1353e+00,3.6281e-01,9.9046e-01,1.9250e+00,2.9242e+01
2.0000e+03,3.4200e+02,3.0000e+00,4.0909e+01,-9.7427e+05,-9.7428e+05,-1.1381e+00,-9.7428e+05,1.5835e-01,7.5351e+00,7.8474e+05,5.3500e+03,2.6061e-02,4.7368e-01,9.2613e-01,1.8529e+00,2.5234e+00,1.4314e+00,2.6459e+00,2.6924e+01
2.0000e+03,3.4300e+02,1.0000e+00,4.0980e+01,-9.7321e+05,-9.7322e+05,-1.1414e+00,-9.7322e+05,1.5839e-01,7.5383e+00,7.8423e+05,5.3554e+03,-1.0154e+00,-1.9092e+00,-1.6667e+00,8.6604e-01,1.9331e+00,1.7038e+00,1.2110e+00,2.6282e+01
2.0000e+03,3.4400e+02,2.0000e+00,4.1001e+01,-9.7281e+05,-9.7282e+05,-1.1448e+00,-9.7282e+05,1.5842e-01,7.5417e+00,7.8317e+05,5.3688e+03,-1.1909e+00,-1.5480e+00,-7.0797e-01,3.6410e-01,1.2365e-01,1.7730e+00,1.1956e+00,2.7675e+01
2.0000e+03,3.4500e+02,2.0000e+00,4.1023e+01,-9.7235e+05,-9.7236e+05,-1.1481e+00,-9.7236e+05,1.5846e-01,7.5450e+00,7.8278e+05,5.3822e+03,1.4803e-01,-4.7868e-01,3.8262e-01,2.7687e-01,2.1866e+00,1.7951e+00,2.2865e+00,2.6116e+01
2.0000e+03,3.4600e+02,1.0000e+00,4.1093e+01,-9.7082e+05,-9.7082e+05,-1.1514e+00,-9.7082e+05,1.5849e-01,7.5484e+00,7.8231e+05,5.3888e+03,-1.3696e+00,-1.4105e+00,-7.9513e-01,1.9243e+00,1.9197e+00,5.5612e-01,8.1176e-01,2.7505e+01
2.0000e+03,3.4700e+02,2.0000e+00,4.1114e+01,-9.7071e+05,-9.7072e+05,-1.1547e+00,-9.7072e+05,1.5853e-01,7.5517e+00,7.8078e+05,5.4022e+03,8.9960e-02,-6.7362e-01,1.0234e+00,-4.5110e-01,2.6621e+00,2.3969e+00,2.0393e+00,2.9031e+01
2.0000e+03,3.4800e+02,1.0000e+00,4.1183e+01,-9.7041e+05,-9.7042e+05,-1.1581e+00,-9.7042e+05,1.5856e-01,7.5550e+00,7.8068e+05,5.4090e+03,-3.4432e-01,-4.2298e-01,2.9445e-01,-5.2938e-01,5.9001e-01,2.2365e+00,1.9931e+00,2.8102e+01
2.0000e+03,3.4900e+02,3.0000e+00,4.1156e+01,-9.7028e+05,-9.7029e+05,-1.1614e+00,-9.7029e+05,1.5860e-01,7.5583e+00,7.8037e+05,5.4291e+03,2.7358e-01,-5.9132e-01,-8.8699e-01,2.9256e-01,-2.5138e-01,2.7651e+00,1.6392e+00,2.7097e+01
2.0000e+03,3.5000e+02,1.0000e+01,4.0793e+01,-9.6991e+05,-9.6991e+05,-1.1647e+00,-9.6991e+05,1.5863e-01,7.5617e+00,7.8024e+05,5.4955e+03,3.3668e-02,8.4311e-03,-1.4450e-01,-5.6519e-01,1.8918e+00,2.9187e+00,1.3116e+00,2.7282e+01
2.0000e+03,3.5100e+02,1.0000e+00,4.0861e+01,-9.6947e+05,-9.6948e+05,-1.1681e+00,-9.6948e+05,1.5867e-01,7.5650e+00,7.7987e+05,5.5022e+03,6.9178e-02,-5.9880e-01,1.9959e-01,7.7339e-01,2.0723e+00,1.2345e+00,2.3922e+00,2.6225e+01
2.0000e+03,3.5200e+02,1.0000e+00,4.0930e+01,-9.6889e+05,-9.6890e+05,-1.1714e+00,-9.6890e+05,1.5870e-01,7.5683e+00,7.7944e+05,5.5089e+03,-1.6134e-01,2.1577e-01,-7.6293e-01,6.4764e-01,1.6287e+00,2.0722e+00,3.3867e+00,2.7928e+01
2.0000e+03,3.5300e+02,2.0000e+00,4.0951e+01,-9.6834e+05,-9.6834e+05,-1.1747e+00,-9.6834e+05,1.5873e-01,7.5716e+00,7.7886e+05,5.5223e+03,-1.2292e+00,-1.9886e+00,-1.6942e-01,-7.4229e-01,1.2916e+00,6.1669e-01,1.2627e+00,2.9372e+01
2.0000e+03,3.5400e+02,1.0000e+00,4.1020e+01,-9.6799e+05,-9.6800e+05,-1.1780e+00,-9.6800e+05,1.5877e-01,7.5750e+00,7.7830e+05,5.5290e+03,-9.7304e-01,-1.5064e+00,-1.3452e+00,1.6584e-02,-6.3268e-02,1.0668e+00,3.6433e+00,2.9879e+01
2.0000e+03,3.5500e+02,1.0000e+00,4.1088e+01,-9.6783e+05,-9.6783e+05,-1.1814e+00,-9.6783e+05,1.5881e-01,7.5783e+00,7.7796e+05,5.5345e+03,-3.5468e-01,-1.6983e+00,1.2179e+00,2.2001e+00,1.7692e+00,1.6013e+00,2.0053e+00,2.9700e+01
2.0000e+03,3.5600e+02,2.0000e+00,4.1109e+01,-9.6773e+05,-9.6774e+05,-1.1847e+00,-9.6774e+05,1.5884e-01,7.5816e+00,7.7779e+05,5.5478e+03,-1.0703e+00,6.1053e-02,-1.0427e+00,1.6716e+00,4.1501e-01,2.4305e+00,1.9217e+00,2.6688e+01
2.0000e+03,3.5700e+02,4.0000e+00,4.1034e+01,-9.6728e+05,-9.6728e+05,-1.1880e+00,-9.6728e+05,1.5887e-01,7.5849e+00,7.7770e+05,5.5734e+03,2.9021e-01,-1.7236e-01,-1.6309e+00,-3.2872e-01,1.3846e+00,6.0252e-01,2.0530e+00,2.6147e+01
2.0000e+03,3.5800e+02,6.0000e+00,4.0868e+01,-9.6722e+05,-9.6723e+05,-1.1913e+00,-9.6723e+05,1.5891e-01,7.5883e+00,7.7724e+05,5.6124e+03,-1.4823e+00,2.9072e-01,1.0413e+00,2.1195e+00,2.0635e+00,1.5588e+00,2.3500e+00,2.8754e+01
2.0000e+03,3.5900e+02,6.0000e+00,4.0703e+01,-9.6499e+05,-9.6500e+05,-1.1947e+00,-9.6500e+05,1.5894e-01,7.5916e+00,7.7718e+05,5.6505e+03,-3.7177e-01,-1.9960e-01,-1.1090e+00,2.0944e+00,6.5457e-01,1.7980e+00,3.7261e+00,2.9146e+01
2.0000e+03,3.6000e+02,2.0000e+00,4.0724e+01,-9.6486e+05,-9.6487e+05,-1.1980e+00,-9.6487e+05,1.5898e-01,7.5950e+00,7.7495e+05,5.6640e+03,1.1143e-01,-7.8931e-01,8.4806e-01,-3.3541e-01,3.4417e-01,2.6794e+00,9.9732e-01,2.9262e+01
2.0000e+03,3.6100e+02,7.0000e+00,4.0516e+01,-9.6451e+05,-9.6452e+05,-1.2013e+00,-9.6452e+05,1.5901e-01,7.5982e+00,7.7482e+05,5.7099e+03,1.8519e-01,-8.8453e-01,9.1242e-02,7.1979e-01,2.6051e+00,1.6434e+00,1.0451e+00,2.7383e+01
2.0000e+03,3.6200e+02,2.0000e+00,4.0538e+01,-9.6321e+05,-9.6322e+05,-1.2047e+00,-9.6322e+05,1.5905e-01,7.6016e+00,7.7447e+05,5.7234e+03,-1.2144e+00,1.8265e-01,-1.0580e+00,1.9963e+00,1.8692e+00,1.5842e+00,1.8198e+00,2.6260e+01
2.0000e+03,3.6300e+02,7.0000e+00,4.0333e+01,-9.6248e+05,-9.6249e+05,-1.2080e+00,-9.6249e+05,1.5908e-01,7.6049e+00,7.7317e+05,5.7693e+03,-9.9975e-01,-2.4906e-01,-7.0060e-01,1.2444e+00,-2.4962e-01,1.0823e+00,1.9813e+00,2.9076e+01
2.0000e+03,3.6400e+02,2.0000e+00,4.0355e+01,-9.6193e+05,-9.6194e+05,-1.2113e+00,-9.6194e+05,1.5912e-01,7.6083e+00,7.7244e+05,5.7816e+03,-7.4309e-01,-6.4427e-01,-2.3458e-01,4.4933e-01,8.5162e-01,1.5006e+00,2.0075e+00,2.7828e+01
2.0000e+03,3.6500e+02,3.0000e+00,4.0331e+01,-9.6126e+05,-9.6127e+05,-1.2146e+00,-9.6127e+05,1.5915e-01,7.6115e+00,7.7189e+05,5.8004e+03,-1.3459e+00,-1.0399e+00,9.2940e-01,1.3094e+00,6.5667e-01,2.0346e+00,2.7258e+00,2.7173e+01
2.0000e+03,3.6600e+02,1.0000e+00,4.0397e+01,-9.6049e+05,-9.6050e+05,-1.2180e+00,-9.6050e+05,1.5919e-01,7.6149e+00,7.7123e+05,5.8070e+03,2.8623e-01,-6.0297e-02,-1.0345e+00,1.4026e+00,6.3043e-01,1.9680e+00,9.5204e-01,2.8330e+01
2.0000e+03,3.6700e+02,1.0000e+00,4.0463e+01,-9.6013e+05,-9.6014e+05,-1.2213e+00,-9.6014e+05,1.5922e-01,7.6182e+00,7.7045e+05,5.8137e+03,4.3837e-01,-8.2900e-01,4.8544e-01,1.1899e+00,3.2874e-01,2.3221e+00,1.7167e+00,2.8664e+01
2.0000e+03,3.6800e+02,6.0000e+00,4.0307e+01,-9.5984e+05,-9.5985e+05,-1.2246e+00,-9.5985e+05,1.5926e-01,7.6216e+00,7.7010e+05,5.8513e+03,-3.2659e-01,-1.0722e+00,1.0076e+00,1.3618e+00,1.7620e+00,1.8658e+00,3.4648e+00,2.8719e+01
2.0000e+03,3.6900e+02,2.0000e+00,4.0328e+01,-9.5981e+05,-9.5982e+05,-1.2280e+00,-9.5982e+05,1.5929e-01,7.6248e+00,7.6980e+05,5.8647e+03,-1.0936e+00,-3.3243e-01,-5.7613e-02,-6.3615e-01,1.3135e+00,1.1035e+00,1.0740e+00,2.9479e+01
2.0000e+03,3.7000e+02,2.0000e+00,4.0349e+01,-9.5956e+05,-9.5957e+05,-1.2313e+00,-9.5957e+05,1.5933e-01,7.6282e+00,7.6978e+05,5.8782e+03,-9.3486e-01,3.9913e-02,1.1691e+00,-7.5762e-01,1.9816e-02,2.2413e+00,3.1491e+00,2.6507e+01
2.0000e+03,3.7100e+02,1.0000e+00,4.0414e+01,-9.5870e+05,-9.5871e+05,-1.2346e+00,-9.5871e+05,1.5936e-01,7.6315e+00,7.6953e+05,5.8837e+03,-1.3329e+00,-5.0352e-01,7.5623e-01,-2.4231e-01,2.4239e+00,7.9057e-01,1.1812e+00,2.6016e+01
2.0000e+03,3.7200e+02,2.0000e+00,4.0435e+01,-9.5866e+05,-9.5866e+05,-1.2379e+00,-9.5866e+05,1.5940e-01,7.6349e+00,7.6867e+05,5.8960e+03,-7.9693e-02,3.1245e-01,-1.9457e-01,2.1215e+00,1.3268e+00,4.9893e-01,2.2191e+00,2.8088e+01
2.0000e+03,3.7300e+02,3.0000e+00,4.0412e+01,-9.5733e+05,-9.5734e+05,-1.2413e+00,-9.5734e+05,1.5943e-01,7.6382e+00,7.6862e+05,5.9160e+03,3.2269e-01,-1.0879e+00,-1.6789e+00,1.5437e+00,2.4140e+00,1.0033e+00,1.6438e+00,2.8228e+01
2.0000e+03,3.7400e+02,2.0000e+00,4.0432e+01,-9.5703e+05,-9.5704e+05,-1.2446e+00,-9.5704e+05,1.5947e-01,7.6415e+00,7.6730e+05,5.9282e+03,3.2507e-01,2.0201e-01,-1.1666e+00,1.1849e+00,1.9214e+00,5.0542e-01,1.3839e+00,2.7871e+01
2.0000e+03,3.7500e+02,1.0000e+00,4.0497e+01,-9.5602e+05,-9.5603e+05,-1.2479e+00,-9.5603e+05,1.5950e-01,7.6448e+00,7.6700e+05,5.9337e+03,-1.2094e+00,-1.5247e+00,7.3253e-01,-1.2264e-01,1.9399e+00,1.0977e+00,2.8907e+00,2.8853e+01
2.0000e+03,3.7600e+02,1.0000e+00,4.0561e+01,-9.5520e+05,-9.5520e+05,-1.2512e+00,-9.5520e+05,1.5954e-01,7.6482e+00,7.6598e+05,5.9392e+03,-8.3819e-01,-2.9202e-01,5.4759e-02,1.5311e+00,1.5740e-01,6.3218e-01,1.1679e+00,2.9568e+01
2.0000e+03,3.7700e+02,1.0000e+00,4.0625e+01,-9.5482e+05,-9.5483e+05,-1.2546e+00,-9.5483e+05,1.5957e-01,7.6515e+00,7.6516e+05,5.9460e+03,3.7484e-01,-1.0945e-01,1.0767e+00,1.7869e+00,2.2762e+00,1.6961e+00,2.8903e+00,2.6494e+01
2.0000e+03,3.7800e+02,1.0000e+00,4.0689e+01,-9.5461e+05,-9.5461e+05,-1.2579e+00,-9.5461e+05,1.5960e-01,7.6548e+00,7.6478e+05,5.9527e+03,3.1963e-01,-6.4790e-01,1.7680e-01,6.5116e-01,1.3753e+00,2.9620e+00,2.5657e+00,2.7880e+01
2.0000e+03,3.7900e+02,1.0000e+00,4.0753e+01,-9.5433e+05,-9.5434e+05,-1.2612e+00,-9.5434e+05,1.5964e-01,7.6581e+00,7.6457e+05,5.9594e+03,4.1863e-01,-4.7455e-01,-6.6656e-01,4.5992e-01,1.1832e-02,1.5389e+00,1.8440e+00,2.7874e+01
2.0000e+03,3.8000e+02,3.0000e+00,4.0729e+01,-9.5377e+05,-9.5378e+05,-1.2646e+00,-9.5378e+05,1.5967e-01,7.6615e+00,7.6429e+05,5.9784e+03,-1.4879e+00,-1.5954e+00,1.0570e+00,2.0952e+00,1.8906e+00,2.3392e+00,2.6141e+00,2.8675e+01
2.0000e+03,3.8100e+02,1.0000e+00,4.0792e+01,-9.5332e+05,-9.5332e+05,-1.2679e+00,-9.5332e+05,1.5971e-01,7.6649e+00,7.6373e+05,5.9839e+03,-1.6960e-01,5.9540e-02,1.1019e+00,-6.7858e-01,1.9121e+00,2.4125e+00,2.8176e+00,2.9378e+01
2.0000e+03,3.8200e+02,3.0000e+00,4.0768e+01,-9.5296e+05,-9.5297e+05,-1.2712e+00,-9.5297e+05,1.5974e-01,7.6681e+00,7.6328e+05,6.0028e+03,2.5438e-01,-1.0727e+00,-1.5400e+00,9.4427e-01,9.2230e-01,1.4716e+00,2.5858e+00,2.7159e+01
2.0000e+03,3.8300e+02,2.0000e+00,4.0788e+01,-9.5285e+05,-9.5286e+05,-1.2745e+00,-9.5286e+05,1.5978e-01,7.6714e+00,7.6292e+05,6.0149e+03,-5.0553e-01,4.7272e-01,6.4635e-02,8.7875e-01,3.9731e-01,1.8847e+00,2.2073e+00,2.8253e+01
2.0000e+03,3.8400e+02,3.0000e+00,4.0764e+01,-9.5251e+05,-9.5252e+05,-1.2779e+00,-9.5252e+05,1.5981e-01,7.6748e+00,7.6281e+05,6.0350e+03,7.2923e-03,-1.0207e+00,6.8568e-01,2.0969e+00,2.3205e-01,1.0054e+00,8.0471e-01,2.7352e+01
2.0000e+03,3.8500e+02,1.0000e+00,4.0827e+01,-9.5243e+05,-9.5244e+05,-1.2812e+00,-9.5244e+05,1.5985e-01,7.6782e+00,7.6247e+05,6.0418e+03,-1.0463e+00,-1.6155e+00,1.1926e+00,1.9339e+00,1.6970e+00,2.0888e+00,2.4031e+00,2.6023e+01
2.0000e+03,3.8600e+02,4.0000e+00,4.0760e+01,-9.5213e+05,-9.5214e+05,-1.2845e+00,-9.5214e+05,1.5988e-01,7.6815e+00,7.6239e+05,6.0685e+03,-7.3227e-01,-1.0551e+00,-5.0407e-01,1.3286e+00,4.1753e-01,1.0130e+00,1.4502e+00,2.8898e+01
2.0000e+03,3.8700e+02,1.0000e+00,4.0823e+01,-9.5129e+05,-9.5130e+05,-1.2879e+00,-9.5130e+05,1.5992e-01,7.6848e+00,7.6210e+05,6.0751e+03,-5.2390e-01,-1.6590e+00,1.7549e-01,1.1155e+00,1.5689e+00,2.4382e+00,2.6072e+00,2.8606e+01
2.0000e+03,3.8800e+02,3.0000e+00,4.0799e+01,-9.5110e+05,-9.5111e+05,-1.2912e+00,-9.5111e+05,1.5995e-01,7.6881e+00,7.6126e+05,6.0952e+03,-1.4609e+00,2.5241e-01,3.1219e-01,2.1088e+00,1.8494e-03,1.7526e+00,1.0417e+00,2.6309e+01
2.0000e+03,3.8900e+02,5.0000e+00,4.0690e+01,-9.5108e+05,-9.5109e+05,-1.2945e+00,-9.5109e+05,1.5999e-01,7.6914e+00,7.6106e+05,6.1261e+03,3.7077e-01,-9.7804e-01,4.0583e-01,-7.0895e-01,2.0908e-01,2.8731e+00,1.2327e+00,2.8031e+01
2.0000e+03,3.9000e+02,3.0000e+00,4.0667e+01,-9.5093e+05,-9.5094e+05,-1.2978e+00,-9.5094e+05,1.6002e-01,7.6948e+00,7.6105e+05,6.1449e+03,-2.4151e-01,-9.8970e-01,1.0930e+00,1.6675e+00,1.2091e+00,2.1261e+00,2.7039e+00,2.9456e+01
2.0000e+03,3.9100e+02,2.0000e+00,4.0687e+01,-9.5045e+05,-9.5046e+05,-1.3012e+00,-9.5046e+05,1.6005e-01,7.6981e+00,7.6089e+05,6.1582e+03,-1.3957e+00,-1.7682e+00,8.7900e-01,-2.8762e-01,7.7368e-01,2.4425e+00,2.6152e+00,2.7580e+01
2.0000e+03,3.9200e+02,1.0000e+01,4.0371e+01,-9.4984e+05,-9.4985e+05,-1.3045e+00,-9.4985e+05,1.6009e-01,7.7014e+00,7.6041e+05,6.2206e+03,-1.3715e+00,3.0477e-01,-6.5472e-01,1.6152e+00,-9.9540e-02,1.5150e+00,1.5698e+00,2.9113e+01
2.0000e+03,3.9300e+02,1.0000e+00,4.0432e+01,-9.4980e+05,-9.4981e+05,-1.3078e+00,-9.4981e+05,1.6012e-01,7.7048e+00,7.5980e+05,6.2273e+03,2.6283e-01,-1.2551e+00,-1.1214e+00,-5.2916e-01,1.2041e+00,1.0157e+00,1.1985e+00,2.7036e+01
2.0000e+03,3.9400e+02,4.0000e+00,4.0369e+01,-9.4832e+05,-9.4832e+05,-1.3111e+00,-9.4832e+05,1.6016e-01,7.7081e+00,7.5976e+05,6.2506e+03,-1.0893e+00,2.0796e-01,3.0550e-01,1.3406e+00,7.9439e-01,2.2144e+00,1.0522e+00,2.8377e+01
2.0000e+03,3.9500e+02,5.0000e+00,4.0265e+01,-9.4737e+05,-9.4738e+05,-1.3145e+00,-9.4738e+05,1.6019e-01,7.7114e+00,7.5828e+05,6.2818e+03,2.4420e-01,-1.0411e-01,-2.2876e-01,4.9129e-01,5.0849e-01,7.7166e-01,1.6126e+00,2.9815e+01
2.0000e+03,3.9600e+02,6.0000e+00,4.0122e+01,-9.4553e+05,-9.4554e+05,-1.3178e+00,-9.4554e+05,1.6023e-01,7.7147e+00,7.5733e+05,6.3211e+03,-9.0735e-01,-1.4437e+00,1.1699e+00,-5.4247e-02,2.4429e+00,7.4315e-01,2.6509e+00,2.6779e+01
2.0000e+03,3.9700e+02,1.0000e+00,4.0182e+01,-9.4516e+05,-9.4517e+05,-1.3211e+00,-9.4517e+05,1.6026e-01,7.7181e+00,7.5550e+05,6.3267e+03,-2.0159e-01,-4.6092e-02,-1.7660e+00,1.3451e+00,-2.1331e-01,2.9637e+00,2.9340e+00,2.7974e+01
2.0000e+03,3.9800e+02,4.0000e+00,4.0121e+01,-9.4377e+05,-9.4378e+05,-1.3245e+00,-9.4378e+05,1.6030e-01,7.7214e+00,7.5512e+05,6.3499e+03,-8.4855e-01,-6.4931e-01,1.0151e+00,7.2639e-01,-2.0008e-01,2.6559e+00,2.1945e+00,2.6845e+01
2.0000e+03,3.9900e+02,2.0000e+00,4.0141e+01,-9.4204e+05,-9.4204e+05,-1.3278e+00,-9.4204e+05,1.6033e-01,7.7248e+00,7.5373e+05,6.3621e+03,-4.9383e-01,-1.9656e+00,5.3651e-01,1.8559e+00,7.7967e-01,2.3258e+00,1.0269e+00,2.7475e+01
