nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix
2.0000e+03,1.1100e+02,2.9600e+02,3.2370e+01,-9.1383e+04,-9.1390e+04,-2.2179e+00,-9.1390e+04,3.6758e-01,6.8231e+00,8.6275e+04,6.5448e+02,-8.3325e-01,-9.6371e-01,2.7894e+00
2.0000e+03,1.1200e+02,2.9900e+02,3.2378e+01,-9.1345e+04,-9.1352e+04,-2.2377e+00,-9.1352e+04,3.6811e-01,6.8429e+00,8.5679e+04,6.6123e+02,-7.4719e-01,-1.4061e+00,2.7439e+00
2.0000e+03,1.1300e+02,3.0700e+02,3.1933e+01,-9.1051e+04,-9.1058e+04,-2.2575e+00,-9.1058e+04,3.6864e-01,6.8627e+00,8.5641e+04,6.7924e+02,7.8516e-02,-1.8030e+00,2.8847e+00
2.0000e+03,1.1400e+02,3.0900e+02,3.2033e+01,-9.0180e+04,-9.0187e+04,-2.2773e+00,-9.0187e+04,3.6918e-01,6.8825e+00,8.5346e+04,6.8382e+02,-1.2298e+00,-1.7544e+00,2.9043e+00
2.0000e+03,1.1500e+02,3.1300e+02,3.1956e+01,-8.8444e+04,-8.8451e+04,-2.2971e+00,-8.8451e+04,3.6971e-01,6.9023e+00,8.4476e+04,6.9314e+02,1.9416e-01,-1.2025e+00,2.9417e+00
2.0000e+03,1.1600e+02,3.1500e+02,3.2055e+01,-8.8184e+04,-8.8191e+04,-2.3169e+00,-8.8191e+04,3.7024e-01,6.9221e+00,8.2740e+04,6.9770e+02,-3.8863e-01,-1.8542e+00,2.7570e+00
2.0000e+03,1.1700e+02,3.1800e+02,3.2065e+01,-8.7523e+04,-8.7530e+04,-2.3367e+00,-8.7530e+04,3.7077e-01,6.9419e+00,8.2480e+04,7.0453e+02,1.8585e-02,-1.6387e+00,3.1726e+00
2.0000e+03,1.1800e+02,3.1900e+02,3.2249e+01,-8.4583e+04,-8.4590e+04,-2.3565e+00,-8.4590e+04,3.7129e-01,6.9617e+00,8.1818e+04,7.0681e+02,-5.5519e-01,-1.4137e+00,2.7511e+00
2.0000e+03,1.1900e+02,3.2200e+02,3.2258e+01,-8.2584e+04,-8.2591e+04,-2.3763e+00,-8.2591e+04,3.7182e-01,6.9815e+00,7.8879e+04,7.1372e+02,-6.5194e-01,-1.7624e+00,3.0676e+00
2.0000e+03,1.2000e+02,3.2400e+02,3.2353e+01,-8.0556e+04,-8.0563e+04,-2.3961e+00,-8.0563e+04,3.7235e-01,7.0013e+00,7.6879e+04,7.1824e+02,-6.4521e-01,-1.5292e+00,3.0868e+00
2.0000e+03,1.2100e+02,3.3200e+02,3.1937e+01,-8.0134e+04,-8.0141e+04,-2.4159e+00,-8.0141e+04,3.7288e-01,7.0211e+00,7.4852e+04,7.3638e+02,-1.4576e+00,-1.1330e+00,2.8926e+00
2.0000e+03,1.2200e+02,3.3900e+02,3.1620e+01,-7.9680e+04,-7.9687e+04,-2.4357e+00,-7.9687e+04,3.7340e-01,7.0409e+00,7.4430e+04,7.5232e+02,-1.1792e+00,-1.6873e+00,2.8967e+00
2.0000e+03,1.2300e+02,3.4300e+02,3.1552e+01,-7.7665e+04,-7.7672e+04,-2.4555e+00,-7.7672e+04,3.7393e-01,7.0607e+00,7.3975e+04,7.6146e+02,-1.1074e+00,-1.6922e+00,2.8382e+00
2.0000e+03,1.2400e+02,3.5300e+02,3.1017e+01,-7.7394e+04,-7.7401e+04,-2.4753e+00,-7.7401e+04,3.7445e-01,7.0805e+00,7.1961e+04,7.8445e+02,-1.2612e+00,-5.2295e-01,3.1746e+00
2.0000e+03,1.2500e+02,3.5700e+02,3.0958e+01,-7.6391e+04,-7.6398e+04,-2.4951e+00,-7.6398e+04,3.7497e-01,7.1003e+00,7.4718e+04,7.9355e+02,9.7115e-02,-8.3174e-01,3.0075e+00
2.0000e+03,1.2600e+02,3.6400e+02,3.0676e+01,-7.0883e+04,-7.0890e+04,-2.5149e+00,-7.0890e+04,3.7550e-01,7.1201e+00,7.3715e+04,8.0925e+02,-2.6472e-01,-1.3974e+00,2.8130e+00
2.0000e+03,1.2700e+02,3.6600e+02,3.0769e+01,-7.0630e+04,-7.0637e+04,-2.5347e+00,-7.0637e+04,3.7602e-01,7.1399e+00,6.8207e+04,8.1375e+02,-1.0438e+00,-8.5744e-01,2.8410e+00
2.0000e+03,1.2800e+02,3.7100e+02,3.0641e+01,-6.9599e+04,-6.9606e+04,-2.5545e+00,-6.9606e+04,3.7654e-01,7.1597e+00,6.7954e+04,8.2505e+02,4.3436e-02,-6.4225e-01,3.1160e+00
2.0000e+03,1.2900e+02,3.7500e+02,3.0588e+01,-6.9041e+04,-6.9048e+04,-2.5743e+00,-6.9048e+04,3.7706e-01,7.1795e+00,6.6923e+04,8.3433e+02,-3.0409e-01,-6.1231e-01,3.0744e+00
2.0000e+03,1.3000e+02,3.8400e+02,3.0184e+01,-6.3735e+04,-6.3743e+04,-2.5941e+00,-6.3743e+04,3.7758e-01,7.1993e+00,6.6365e+04,8.5530e+02,-1.1170e+00,-7.5578e-01,2.8755e+00
2.0000e+03,1.3100e+02,3.8600e+02,3.0275e+01,-6.2430e+04,-6.2437e+04,-2.6139e+00,-6.2437e+04,3.7810e-01,7.2191e+00,6.1059e+04,8.5988e+02,-1.7014e-01,-1.0924e+00,2.8831e+00
2.0000e+03,1.3200e+02,3.8700e+02,3.0435e+01,-6.1537e+04,-6.1544e+04,-2.6337e+00,-6.1544e+04,3.7862e-01,7.2389e+00,5.9753e+04,8.6220e+02,-8.2498e-01,-5.5371e-01,3.0502e+00
2.0000e+03,1.3300e+02,3.8800e+02,3.0594e+01,-5.9885e+04,-5.9892e+04,-2.6536e+00,-5.9892e+04,3.7913e-01,7.2587e+00,5.8861e+04,8.6448e+02,1.2848e-01,-7.4130e-01,3.2145e+00
2.0000e+03,1.3400e+02,3.9100e+02,3.0612e+01,-5.7415e+04,-5.7423e+04,-2.6734e+00,-5.7423e+04,3.7965e-01,7.2785e+00,5.7209e+04,8.7137e+02,-6.8476e-03,-1.3113e+00,3.1578e+00
2.0000e+03,1.3500e+02,3.9200e+02,3.0769e+01,-5.1513e+04,-5.1520e+04,-2.6932e+00,-5.1520e+04,3.8017e-01,7.2983e+00,5.4739e+04,8.7363e+02,-6.6412e-01,-6.0818e-01,3.1154e+00
2.0000e+03,1.3600e+02,3.9700e+02,3.0649e+01,-5.1281e+04,-5.1288e+04,-2.7130e+00,-5.1288e+04,3.8068e-01,7.3181e+00,4.8837e+04,8.8509e+02,1.4923e-01,-1.1126e+00,2.9928e+00
2.0000e+03,1.3700e+02,3.9800e+02,3.0804e+01,-5.0473e+04,-5.0480e+04,-2.7328e+00,-5.0480e+04,3.8120e-01,7.3379e+00,4.8605e+04,8.8737e+02,-3.1606e-01,-9.9776e-01,3.1488e+00
2.0000e+03,1.3800e+02,3.9900e+02,3.0958e+01,-4.9935e+04,-4.9942e+04,-2.7526e+00,-4.9942e+04,3.8171e-01,7.3577e+00,4.7797e+04,8.8966e+02,4.9233e-01,-1.7272e+00,3.0581e+00
2.0000e+03,1.3900e+02,4.0100e+02,3.1042e+01,-4.8768e+04,-4.8776e+04,-2.7724e+00,-4.8776e+04,3.8222e-01,7.3775e+00,4.7259e+04,8.9421e+02,2.5187e-01,-1.2844e+00,3.0020e+00
2.0000e+03,1.4000e+02,4.0300e+02,3.1126e+01,-4.8128e+04,-4.8135e+04,-2.7922e+00,-4.8135e+04,3.8274e-01,7.3973e+00,4.6092e+04,8.9881e+02,-8.9420e-01,-1.9696e+00,2.9267e+00
2.0000e+03,1.4100e+02,4.0500e+02,3.1209e+01,-4.7922e+04,-4.7929e+04,-2.8120e+00,-4.7929e+04,3.8325e-01,7.4171e+00,4.5452e+04,9.0340e+02,-8.8356e-01,-1.6454e+00,2.9651e+00
2.0000e+03,1.4200e+02,4.0700e+02,3.1291e+01,-4.7157e+04,-4.7165e+04,-2.8318e+00,-4.7165e+04,3.8376e-01,7.4369e+00,4.5246e+04,9.0800e+02,-8.8348e-01,-9.4362e-01,2.8540e+00
2.0000e+03,1.4300e+02,4.1800e+02,3.0769e+01,-4.6548e+04,-4.6555e+04,-2.8516e+00,-4.6555e+04,3.8427e-01,7.4567e+00,4.4481e+04,9.3339e+02,1.6737e-01,-1.8835e+00,3.1402e+00
2.0000e+03,1.4400e+02,4.2600e+02,3.0462e+01,-4.5994e+04,-4.6001e+04,-2.8714e+00,-4.6001e+04,3.8478e-01,7.4766e+00,4.3872e+04,9.5187e+02,-2.2640e-01,-1.3991e+00,2.8635e+00
2.0000e+03,1.4500e+02,4.3500e+02,3.0103e+01,-4.3788e+04,-4.3796e+04,-2.8912e+00,-4.3796e+04,3.8529e-01,7.4964e+00,4.3318e+04,9.7269e+02,-1.4974e-01,-1.6449e+00,3.0998e+00
2.0000e+03,1.4600e+02,4.4600e+02,2.9637e+01,-4.1565e+04,-4.1573e+04,-2.9110e+00,-4.1573e+04,3.8580e-01,7.5162e+00,4.1112e+04,9.9819e+02,-4.6035e-01,-1.4350e+00,2.8309e+00
2.0000e+03,1.4700e+02,4.5100e+02,2.9541e+01,-4.1153e+04,-4.1160e+04,-2.9308e+00,-4.1160e+04,3.8631e-01,7.5360e+00,3.8909e+04,1.0097e+03,-1.2307e+00,-6.2962e-01,2.9591e+00
2.0000e+03,1.4800e+02,4.5200e+02,2.9681e+01,-3.7714e+04,-3.7721e+04,-2.9506e+00,-3.7721e+04,3.8681e-01,7.5558e+00,3.8496e+04,1.0120e+03,-7.9532e-01,-1.8006e+00,2.8565e+00
2.0000e+03,1.4900e+02,4.5300e+02,2.9821e+01,-3.7074e+04,-3.7082e+04,-2.9704e+00,-3.7082e+04,3.8732e-01,7.5756e+00,3.5057e+04,1.0144e+03,4.0696e-01,-1.6576e+00,3.0528e+00
2.0000e+03,1.5000e+02,4.5600e+02,2.9842e+01,-3.6085e+04,-3.6092e+04,-2.9902e+00,-3.6092e+04,3.8782e-01,7.5954e+00,3.4418e+04,1.0213e+03,4.7881e-01,-1.3800e+00,3.0879e+00
2.0000e+03,1.5100e+02,4.6400e+02,2.9572e+01,-3.5806e+04,-3.5813e+04,-3.0100e+00,-3.5813e+04,3.8833e-01,7.6152e+00,3.3428e+04,1.0394e+03,-1.1386e+00,-7.3815e-01,3.1025e+00
2.0000e+03,1.5200e+02,4.6700e+02,2.9594e+01,-3.5694e+04,-3.5702e+04,-3.0298e+00,-3.5702e+04,3.8883e-01,7.6350e+00,3.3149e+04,1.0463e+03,-1.0103e+00,-6.7197e-01,2.9624e+00
2.0000e+03,1.5300e+02,4.7800e+02,2.9167e+01,-3.4967e+04,-3.4975e+04,-3.0496e+00,-3.4975e+04,3.8934e-01,7.6548e+00,3.3038e+04,1.0714e+03,-9.2825e-01,-1.1028e+00,2.8640e+00
2.0000e+03,1.5400e+02,4.8000e+02,2.9245e+01,-3.4718e+04,-3.4725e+04,-3.0694e+00,-3.4725e+04,3.8984e-01,7.6746e+00,3.2311e+04,1.0761e+03,7.7460e-02,-1.3663e+00,3.1362e+00
2.0000e+03,1.5500e+02,4.8400e+02,2.9213e+01,-3.4191e+04,-3.4199e+04,-3.0892e+00,-3.4199e+04,3.9034e-01,7.6944e+00,3.2061e+04,1.0853e+03,9.3198e-03,-1.7655e+00,3.1036e+00
2.0000e+03,1.5600e+02,4.8500e+02,2.9346e+01,-3.3665e+04,-3.3673e+04,-3.1090e+00,-3.3673e+04,3.9085e-01,7.7142e+00,3.1679e+04,1.0876e+03,-1.1949e+00,-8.6318e-01,3.0564e+00
2.0000e+03,1.5700e+02,4.9300e+02,2.9098e+01,-3.3300e+04,-3.3308e+04,-3.1288e+00,-3.3308e+04,3.9135e-01,7.7340e+00,3.1154e+04,1.1059e+03,-8.7599e-01,-1.1821e+00,3.0209e+00
2.0000e+03,1.5800e+02,5.0000e+02,2.8909e+01,-3.1149e+04,-3.1157e+04,-3.1486e+00,-3.1157e+04,3.9185e-01,7.7538e+00,3.0788e+04,1.1220e+03,-4.2397e-01,-8.4385e-01,3.1254e+00
2.0000e+03,1.5900e+02,5.0100e+02,2.9038e+01,-3.0850e+04,-3.0858e+04,-3.1684e+00,-3.0858e+04,3.9235e-01,7.7736e+00,2.8637e+04,1.1243e+03,-2.8807e-02,-7.7549e-01,3.1600e+00
2.0000e+03,1.6000e+02,5.0700e+02,2.8905e+01,-3.0031e+04,-3.0039e+04,-3.1882e+00,-3.0039e+04,3.9285e-01,7.7934e+00,2.8338e+04,1.1380e+03,-9.2754e-01,-1.0132e+00,3.0399e+00
2.0000e+03,1.6100e+02,5.1400e+02,2.8723e+01,-2.8682e+04,-2.8690e+04,-3.2080e+00,-2.8690e+04,3.9335e-01,7.8132e+00,2.7519e+04,1.1540e+03,-6.7977e-01,-1.9832e+00,2.9431e+00
2.0000e+03,1.6200e+02,5.1700e+02,2.8748e+01,-2.8308e+04,-2.8316e+04,-3.2278e+00,-2.8316e+04,3.9385e-01,7.8330e+00,2.6170e+04,1.1608e+03,-4.1840e-01,-1.9989e+00,3.0110e+00
2.0000e+03,1.6300e+02,5.2000e+02,2.8772e+01,-2.7676e+04,-2.7684e+04,-3.2476e+00,-2.7684e+04,3.9434e-01,7.8528e+00,2.5796e+04,1.1677e+03,-6.9384e-01,-7.2653e-01,2.9651e+00
2.0000e+03,1.6400e+02,5.2200e+02,2.8846e+01,-2.7372e+04,-2.7380e+04,-3.2674e+00,-2.7380e+04,3.9484e-01,7.8726e+00,2.5164e+04,1.1723e+03,2.4041e-01,-8.5699e-01,3.1715e+00
2.0000e+03,1.6500e+02,5.2400e+02,2.8920e+01,-2.7237e+04,-2.7244e+04,-3.2872e+00,-2.7244e+04,3.9534e-01,7.8924e+00,2.4860e+04,1.1768e+03,3.0914e-01,-1.3902e+00,3.1575e+00
2.0000e+03,1.6600e+02,5.2500e+02,2.9043e+01,-2.6097e+04,-2.6105e+04,-3.3070e+00,-2.6105e+04,3.9583e-01,7.9122e+00,2.4725e+04,1.1790e+03,-8.2922e-01,-1.2969e+00,2.8859e+00
2.0000e+03,1.6700e+02,5.2900e+02,2.9016e+01,-2.5878e+04,-2.5885e+04,-3.3268e+00,-2.5885e+04,3.9633e-01,7.9320e+00,2.3585e+04,1.1879e+03,-7.2875e-01,-1.7216e+00,2.9046e+00
2.0000e+03,1.6800e+02,5.3200e+02,2.9038e+01,-2.5764e+04,-2.5772e+04,-3.3466e+00,-2.5772e+04,3.9682e-01,7.9518e+00,2.3366e+04,1.1945e+03,-6.8769e-01,-1.2530e+00,2.8650e+00
2.0000e+03,1.6900e+02,5.4300e+02,2.8668e+01,-2.5699e+04,-2.5707e+04,-3.3664e+00,-2.5707e+04,3.9731e-01,7.9716e+00,2.3252e+04,1.2192e+03,-7.6612e-01,-1.0296e+00,2.8764e+00
2.0000e+03,1.7000e+02,5.6000e+02,2.8033e+01,-2.5308e+04,-2.5316e+04,-3.3862e+00,-2.5316e+04,3.9781e-01,7.9914e+00,2.3187e+04,1.2568e+03,1.3320e-01,-1.6455e+00,3.1086e+00
2.0000e+03,1.7100e+02,5.7300e+02,2.7608e+01,-2.4132e+04,-2.4140e+04,-3.4061e+00,-2.4140e+04,3.9830e-01,8.0112e+00,2.2796e+04,1.2856e+03,2.9993e-01,-1.1665e+00,3.0717e+00
2.0000e+03,1.7200e+02,5.7700e+02,2.7592e+01,-2.3805e+04,-2.3813e+04,-3.4259e+00,-2.3813e+04,3.9879e-01,8.0310e+00,2.1621e+04,1.2944e+03,-9.5885e-03,-8.8063e-01,3.0358e+00
2.0000e+03,1.7300e+02,5.8000e+02,2.7619e+01,-2.3388e+04,-2.3396e+04,-3.4457e+00,-2.3396e+04,3.9928e-01,8.0508e+00,2.1293e+04,1.3010e+03,-1.5841e-01,-1.1605e+00,2.9459e+00
2.0000e+03,1.7400e+02,5.9200e+02,2.7259e+01,-2.2929e+04,-2.2937e+04,-3.4655e+00,-2.2937e+04,3.9977e-01,8.0706e+00,2.0876e+04,1.3276e+03,-3.9316e-01,-1.0568e+00,3.0888e+00
2.0000e+03,1.7500e+02,5.9300e+02,2.7372e+01,-2.2651e+04,-2.2659e+04,-3.4853e+00,-2.2659e+04,4.0026e-01,8.0904e+00,2.0417e+04,1.3299e+03,-7.2639e-01,-1.0482e+00,2.8844e+00
2.0000e+03,1.7600e+02,6.1100e+02,2.6778e+01,-2.2598e+04,-2.2606e+04,-3.5051e+00,-2.2606e+04,4.0075e-01,8.1102e+00,2.0139e+04,1.3698e+03,-5.4906e-01,-1.9064e+00,2.9622e+00
2.0000e+03,1.7700e+02,6.1200e+02,2.6888e+01,-2.2533e+04,-2.2541e+04,-3.5249e+00,-2.2541e+04,4.0124e-01,8.1300e+00,2.0086e+04,1.3720e+03,2.9401e-02,-1.8908e+00,2.9802e+00
2.0000e+03,1.7800e+02,6.2300e+02,2.6597e+01,-2.2526e+04,-2.2534e+04,-3.5447e+00,-2.2534e+04,4.0133e-01,8.1334e+00,2.0021e+04,1.3965e+03,-1.1919e+00,-6.4986e-01,2.9921e+00
2.0000e+03,1.7900e+02,6.2700e+02,2.6588e+01,-2.2239e+04,-2.2247e+04,-3.5645e+00,-2.2247e+04,4.0222e-01,8.1696e+00,2.0014e+04,1.4053e+03,2.9988e-01,-1.1717e+00,3.0789e+00
2.0000e+03,1.8000e+02,6.3700e+02,2.6346e+01,-2.1787e+04,-2.1795e+04,-3.5843e+00,-2.1795e+04,4.0271e-01,8.1894e+00,1.9727e+04,1.4273e+03,-1.4867e-01,-9.0995e-01,3.1285e+00
2.0000e+03,1.8100e+02,6.7500e+02,2.5103e+01,-2.0836e+04,-2.0844e+04,-3.6041e+00,-2.0844e+04,4.0319e-01,8.2092e+00,1.9275e+04,1.5113e+03,-3.1540e-01,-7.7990e-01,3.0249e+00
2.0000e+03,1.8200e+02,6.8300e+02,2.4966e+01,-2.0834e+04,-2.0842e+04,-3.6239e+00,-2.0842e+04,3.8795e-01,7.6002e+00,1.8324e+04,1.5292e+03,-4.6726e-01,-1.6585e+00,2.9979e+00
2.0000e+03,1.8300e+02,6.9300e+02,2.4764e+01,-2.0705e+04,-2.0714e+04,-3.6437e+00,-2.0714e+04,4.0416e-01,8.2489e+00,1.8322e+04,1.5513e+03,-8.3784e-01,-1.1347e+00,2.8959e+00
2.0000e+03,1.8400e+02,6.9900e+02,2.4700e+01,-2.0598e+04,-2.0606e+04,-3.6635e+00,-2.0606e+04,4.0465e-01,8.2687e+00,1.8193e+04,1.5645e+03,-1.0348e+00,-7.8569e-01,2.9386e+00
2.0000e+03,1.8500e+02,7.1700e+02,2.4250e+01,-2.0578e+04,-2.0586e+04,-3.6833e+00,-2.0586e+04,4.0513e-01,8.2885e+00,1.8086e+04,1.6045e+03,-3.8290e-01,-1.9764e+00,2.9912e+00
2.0000e+03,1.8600e+02,7.2300e+02,2.4191e+01,-2.0473e+04,-2.0481e+04,-3.7031e+00,-2.0481e+04,4.0562e-01,8.3083e+00,1.8066e+04,1.6178e+03,-9.2950e-01,-7.5017e-01,2.9562e+00
2.0000e+03,1.8700e+02,7.2600e+02,2.4227e+01,-2.0345e+04,-2.0354e+04,-3.7229e+00,-2.0354e+04,4.0610e-01,8.3281e+00,1.7961e+04,1.6245e+03,-1.4735e-02,-1.2131e+00,3.1142e+00
2.0000e+03,1.8800e+02,7.3000e+02,2.4231e+01,-2.0293e+04,-2.0302e+04,-3.7427e+00,-2.0302e+04,4.0658e-01,8.3479e+00,1.7833e+04,1.6335e+03,1.5746e-01,-1.9832e+00,3.0882e+00
2.0000e+03,1.8900e+02,7.3300e+02,2.4266e+01,-2.0269e+04,-2.0277e+04,-3.7625e+00,-2.0277e+04,4.0706e-01,8.3677e+00,1.7782e+04,1.6401e+03,-8.6566e-01,-1.0311e+00,2.8971e+00
2.0000e+03,1.9000e+02,7.3500e+02,2.4331e+01,-2.0143e+04,-2.0151e+04,-3.7823e+00,-2.0151e+04,4.0755e-01,8.3875e+00,1.7757e+04,1.6445e+03,-6.4711e-02,-9.3810e-01,3.1339e+00
2.0000e+03,1.9100e+02,7.3900e+02,2.4335e+01,-1.9942e+04,-1.9951e+04,-3.8021e+00,-1.9951e+04,4.0803e-01,8.4073e+00,1.7631e+04,1.6532e+03,-6.2667e-02,-1.7762e+00,2.9613e+00
2.0000e+03,1.9200e+02,7.4000e+02,2.4430e+01,-1.9875e+04,-1.9883e+04,-3.8219e+00,-1.9883e+04,4.0851e-01,8.4271e+00,1.7431e+04,1.6554e+03,-7.3691e-01,-1.4003e+00,2.9602e+00
2.0000e+03,1.9300e+02,7.5200e+02,2.4190e+01,-1.9038e+04,-1.9047e+04,-3.8417e+00,-1.9047e+04,4.0899e-01,8.4469e+00,1.7363e+04,1.6817e+03,-6.3559e-01,-1.4355e+00,2.9808e+00
2.0000e+03,1.9400e+02,7.5800e+02,2.4134e+01,-1.9017e+04,-1.9025e+04,-3.8615e+00,-1.9025e+04,4.0947e-01,8.4667e+00,1.6526e+04,1.6949e+03,-7.4063e-01,-1.1038e+00,2.8901e+00
2.0000e+03,1.9500e+02,7.6400e+02,2.4079e+01,-1.8268e+04,-1.8277e+04,-3.8813e+00,-1.8277e+04,4.0994e-01,8.4865e+00,1.6505e+04,1.7081e+03,-1.0801e+00,-8.8074e-01,3.0337e+00
2.0000e+03,1.9600e+02,7.7100e+02,2.3995e+01,-1.7979e+04,-1.7988e+04,-3.9011e+00,-1.7988e+04,4.1042e-01,8.5063e+00,1.5756e+04,1.7234e+03,-3.7101e-01,-1.9622e+00,2.9112e+00
2.0000e+03,1.9700e+02,7.7800e+02,2.3913e+01,-1.7927e+04,-1.7936e+04,-3.9209e+00,-1.7936e+04,4.1090e-01,8.5261e+00,1.5467e+04,1.7387e+03,-9.8141e-01,-6.8217e-01,2.9930e+00
2.0000e+03,1.9800e+02,8.0400e+02,2.3302e+01,-1.7510e+04,-1.7518e+04,-3.9407e+00,-1.7518e+04,4.1138e-01,8.5459e+00,1.5415e+04,1.7958e+03,-1.2352e+00,-7.8895e-01,2.9580e+00
2.0000e+03,1.9900e+02,8.0600e+02,2.3364e+01,-1.7222e+04,-1.7231e+04,-3.9605e+00,-1.7231e+04,4.1185e-01,8.5657e+00,1.4998e+04,1.8002e+03,-6.3163e-01,-1.0002e+00,2.9063e+00
2.0000e+03,2.0000e+02,8.0700e+02,2.3454e+01,-1.7129e+04,-1.7138e+04,-3.9803e+00,-1.7138e+04,4.1233e-01,8.5855e+00,1.4710e+04,1.8025e+03,-7.7535e-01,-6.8788e-01,3.0297e+00
2.0000e+03,2.0100e+02,8.1000e+02,2.3488e+01,-1.6433e+04,-1.6441e+04,-4.0001e+00,-1.6441e+04,4.1280e-01,8.6053e+00,1.4617e+04,1.8090e+03,-1.3620e-01,-8.3317e-01,3.0387e+00
2.0000e+03,2.0200e+02,8.1100e+02,2.3577e+01,-1.6409e+04,-1.6417e+04,-4.0199e+00,-1.6417e+04,4.1328e-01,8.6251e+00,1.3921e+04,1.8112e+03,-3.8289e-01,-1.0385e+00,3.0782e+00
2.0000e+03,2.0300e+02,8.1900e+02,2.3475e+01,-1.6394e+04,-1.6403e+04,-4.0397e+00,-1.6403e+04,4.1375e-01,8.6449e+00,1.3897e+04,1.8287e+03,-4.3441e-01,-1.9599e+00,2.9486e+00
2.0000e+03,2.0400e+02,8.2000e+02,2.3563e+01,-1.6042e+04,-1.6051e+04,-4.0595e+00,-1.6051e+04,4.1423e-01,8.6647e+00,1.3882e+04,1.8309e+03,7.1064e-02,-9.2497e-01,3.0794e+00
2.0000e+03,2.0500e+02,8.2100e+02,2.3651e+01,-1.5764e+04,-1.5773e+04,-4.0793e+00,-1.5773e+04,4.1470e-01,8.6845e+00,1.3530e+04,1.8331e+03,-2.7678e-01,-1.6800e+00,3.0133e+00
2.0000e+03,2.0600e+02,8.2500e+02,2.3657e+01,-1.5674e+04,-1.5683e+04,-4.0991e+00,-1.5683e+04,4.1517e-01,8.7043e+00,1.3252e+04,1.8418e+03,-1.4709e-02,-1.3768e+00,3.0851e+00
2.0000e+03,2.0700e+02,8.2800e+02,2.3690e+01,-1.5507e+04,-1.5515e+04,-4.1189e+00,-1.5515e+04,4.1564e-01,8.7241e+00,1.3162e+04,1.8484e+03,-2.3242e-01,-1.4211e+00,2.9300e+00
2.0000e+03,2.0800e+02,8.3900e+02,2.3510e+01,-1.5381e+04,-1.5390e+04,-4.1387e+00,-1.5390e+04,4.1612e-01,8.7439e+00,1.3282e+04,1.8723e+03,-1.2734e+00,-7.7116e-01,3.0441e+00
2.0000e+03,2.0900e+02,8.4600e+02,2.3438e+01,-1.5108e+04,-1.5117e+04,-4.1586e+00,-1.5117e+04,4.1659e-01,8.7637e+00,1.3156e+04,1.8877e+03,-1.8101e-01,-1.3480e+00,3.0592e+00
2.0000e+03,2.1000e+02,8.4900e+02,2.3471e+01,-1.4711e+04,-1.4720e+04,-4.1784e+00,-1.4720e+04,4.1706e-01,8.7835e+00,1.2883e+04,1.8942e+03,-1.2584e-01,-9.7542e-01,3.1131e+00
2.0000e+03,2.1100e+02,8.5100e+02,2.3529e+01,-1.4520e+04,-1.4529e+04,-4.1982e+00,-1.4529e+04,4.1753e-01,8.8033e+00,1.2486e+04,1.8986e+03,-1.0280e-01,-1.0231e+00,3.1100e+00
2.0000e+03,2.1200e+02,8.5300e+02,2.3588e+01,-1.3965e+04,-1.3974e+04,-4.2180e+00,-1.3974e+04,4.1800e-01,8.8231e+00,1.2295e+04,1.9029e+03,-9.4543e-01,-1.0319e+00,2.9785e+00
2.0000e+03,2.1300e+02,8.5400e+02,2.3673e+01,-1.3694e+04,-1.3703e+04,-4.2378e+00,-1.3703e+04,4.1847e-01,8.8429e+00,1.1740e+04,1.9051e+03,-1.3965e+00,-7.2976e-01,2.9916e+00
2.0000e+03,2.1400e+02,8.6100e+02,2.3600e+01,-1.3461e+04,-1.3469e+04,-4.2576e+00,-1.3469e+04,4.1893e-01,8.8627e+00,1.1469e+04,1.9204e+03,-6.9194e-01,-7.9374e-01,3.0669e+00
2.0000e+03,2.1500e+02,8.6500e+02,2.3607e+01,-1.3158e+04,-1.3167e+04,-4.2774e+00,-1.3167e+04,4.1940e-01,8.8825e+00,1.1236e+04,1.9291e+03,-7.4408e-01,-1.1538e+00,2.9122e+00
2.0000e+03,2.1600e+02,8.6700e+02,2.3664e+01,-1.3105e+04,-1.3113e+04,-4.2972e+00,-1.3113e+04,4.1987e-01,8.9023e+00,1.0933e+04,1.9334e+03,-1.2147e+00,-7.4147e-01,3.0552e+00
2.0000e+03,2.1700e+02,8.6800e+02,2.3747e+01,-1.2808e+04,-1.2817e+04,-4.3170e+00,-1.2817e+04,4.2034e-01,8.9221e+00,1.0879e+04,1.9356e+03,1.1280e-01,-1.6888e+00,3.0402e+00
2.0000e+03,2.1800e+02,8.7200e+02,2.3753e+01,-1.2636e+04,-1.2645e+04,-4.3368e+00,-1.2645e+04,4.2080e-01,8.9419e+00,1.0583e+04,1.9444e+03,-9.0326e-01,-7.3214e-01,3.0637e+00
2.0000e+03,2.1900e+02,8.7600e+02,2.3758e+01,-1.2175e+04,-1.2184e+04,-4.3566e+00,-1.2184e+04,4.2127e-01,8.9617e+00,1.0411e+04,1.9532e+03,-5.1730e-01,-1.4945e+00,2.9290e+00
2.0000e+03,2.2000e+02,8.8200e+02,2.3712e+01,-1.2086e+04,-1.2095e+04,-4.3764e+00,-1.2095e+04,4.2173e-01,8.9816e+00,9.9502e+03,1.9665e+03,-1.3396e-01,-1.7495e+00,2.9774e+00
