nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
2.0000e+03,1.0400e+02,1.0000e+00,1.6828e+01,-6.9257e+05,-6.9258e+05,-2.0779e-01,-6.9258e+05,1.1923e-01,7.1156e+00,6.4697e+05,3.2959e+03,-7.6560e-01,-1.7676e+00,5.9253e+00,1.4561e+01
2.0000e+03,1.0500e+02,1.0000e+00,1.6963e+01,-6.9149e+05,-6.9150e+05,-2.0979e-01,-6.9150e+05,1.1925e-01,7.1175e+00,6.4672e+05,3.3011e+03,-5.9745e-01,-1.3491e+00,6.0465e+00,5.7310e+00
2.0000e+03,1.0600e+02,1.0000e+00,1.7097e+01,-6.9036e+05,-6.9036e+05,-2.1179e-01,-6.9036e+05,1.1927e-01,7.1195e+00,6.4564e+05,3.3057e+03,-1.4589e+00,-1.3824e+00,6.0228e+00,4.7600e+00
2.0000e+03,1.0700e+02,1.0000e+00,1.7230e+01,-6.9017e+05,-6.9017e+05,-2.1379e-01,-6.9017e+05,1.1928e-01,7.1215e+00,6.4451e+05,3.3115e+03,-9.8869e-01,-1.8917e+00,5.8809e+00,1.5671e+01
2.0000e+03,1.0800e+02,2.0000e+00,1.7335e+01,-6.8934e+05,-6.8935e+05,-2.1578e-01,-6.8935e+05,1.1930e-01,7.1236e+00,6.4432e+05,3.3229e+03,-7.6876e-01,-1.1984e+00,5.9137e+00,1.4057e+01
2.0000e+03,1.0900e+02,1.0000e+00,1.7468e+01,-6.8906e+05,-6.8907e+05,-2.1778e-01,-6.8907e+05,1.1932e-01,7.1256e+00,6.4349e+05,3.3284e+03,-7.4297e-01,-1.5389e+00,5.8927e+00,1.4437e+01
2.0000e+03,1.1000e+02,1.0000e+00,1.7600e+01,-6.8865e+05,-6.8866e+05,-2.1978e-01,-6.8866e+05,1.1933e-01,7.1275e+00,6.4321e+05,3.3341e+03,-4.1442e-01,-1.5051e+00,6.0064e+00,6.2284e+00
2.0000e+03,1.1100e+02,1.0000e+00,1.7732e+01,-6.8841e+05,-6.8842e+05,-2.2178e-01,-6.8842e+05,1.1935e-01,7.1295e+00,6.4280e+05,3.3394e+03,-2.1845e-01,-1.6123e+00,6.0826e+00,4.6635e+00
2.0000e+03,1.1200e+02,2.0000e+00,1.7834e+01,-6.8774e+05,-6.8775e+05,-2.2378e-01,-6.8775e+05,1.1937e-01,7.1315e+00,6.4256e+05,3.3499e+03,4.8876e-01,-1.4329e+00,6.3078e+00,1.9143e+00
2.0000e+03,1.1300e+02,1.0000e+00,1.7965e+01,-6.8760e+05,-6.8761e+05,-2.2577e-01,-6.8761e+05,1.1939e-01,7.1335e+00,6.4189e+05,3.3556e+03,-4.9383e-01,-1.9862e+00,5.8641e+00,1.7665e+01
2.0000e+03,1.1400e+02,1.0000e+00,1.8095e+01,-6.8740e+05,-6.8740e+05,-2.2777e-01,-6.8740e+05,1.1940e-01,7.1356e+00,6.4175e+05,3.3610e+03,-1.2677e+00,-1.8027e+00,5.8964e+00,9.1720e+00
2.0000e+03,1.1500e+02,1.0000e+00,1.8225e+01,-6.8683e+05,-6.8684e+05,-2.2977e-01,-6.8684e+05,1.1942e-01,7.1375e+00,6.4155e+05,3.3659e+03,2.1622e-01,-1.1812e+00,6.1928e+00,3.8488e+00
2.0000e+03,1.1600e+02,1.0000e+00,1.8354e+01,-6.8680e+05,-6.8681e+05,-2.3177e-01,-6.8681e+05,1.1943e-01,7.1395e+00,6.4098e+05,3.3707e+03,-7.6154e-01,-1.9231e+00,5.8383e+00,1.8553e+01
2.0000e+03,1.1700e+02,1.0000e+00,1.8483e+01,-6.8628e+05,-6.8629e+05,-2.3377e-01,-6.8629e+05,1.1945e-01,7.1415e+00,6.4095e+05,3.3754e+03,3.4233e-02,-1.2919e+00,5.9843e+00,1.1199e+01
2.0000e+03,1.1800e+02,1.0000e+00,1.8612e+01,-6.8616e+05,-6.8616e+05,-2.3576e-01,-6.8616e+05,1.1947e-01,7.1435e+00,6.4043e+05,3.3809e+03,1.9063e-01,-1.4655e+00,6.1629e+00,3.8021e+00
2.0000e+03,1.1900e+02,2.0000e+00,1.8711e+01,-6.8615e+05,-6.8616e+05,-2.3776e-01,-6.8616e+05,1.1939e-01,7.1340e+00,6.4031e+05,3.3914e+03,-1.2041e+00,-1.9835e+00,5.9121e+00,7.0475e+00
2.0000e+03,1.2000e+02,1.0000e+00,1.8838e+01,-6.8465e+05,-6.8466e+05,-2.3976e-01,-6.8466e+05,1.1950e-01,7.1476e+00,6.4030e+05,3.3969e+03,-6.0939e-01,-1.0264e+00,5.9889e+00,5.7541e+00
2.0000e+03,1.2100e+02,1.0000e+00,1.8966e+01,-6.8206e+05,-6.8207e+05,-2.4176e-01,-6.8207e+05,1.1952e-01,7.1495e+00,6.3880e+05,3.4021e+03,-3.8821e-02,-1.0109e+00,5.8987e+00,1.9593e+01
2.0000e+03,1.2200e+02,1.0000e+00,1.9092e+01,-6.8192e+05,-6.8193e+05,-2.4376e-01,-6.8193e+05,1.1954e-01,7.1515e+00,6.3621e+05,3.4068e+03,-1.2720e+00,-1.4397e+00,5.8455e+00,8.7602e+00
2.0000e+03,1.2300e+02,1.0000e+00,1.9219e+01,-6.8158e+05,-6.8158e+05,-2.4575e-01,-6.8158e+05,1.1955e-01,7.1535e+00,6.3607e+05,3.4113e+03,-4.5960e-01,-1.9580e+00,5.7874e+00,1.9768e+01
2.0000e+03,1.2400e+02,1.0000e+00,1.9345e+01,-6.8097e+05,-6.8098e+05,-2.4775e-01,-6.8098e+05,1.1957e-01,7.1555e+00,6.3572e+05,3.4158e+03,-1.2892e+00,-1.6106e+00,5.7732e+00,1.5818e+01
2.0000e+03,1.2500e+02,1.0000e+00,1.9470e+01,-6.7888e+05,-6.7889e+05,-2.4975e-01,-6.7889e+05,1.1959e-01,7.1575e+00,6.3512e+05,3.4210e+03,-4.6683e-02,-1.0999e+00,5.8958e+00,1.2023e+01
2.0000e+03,1.2600e+02,1.0000e+00,1.9596e+01,-6.7881e+05,-6.7882e+05,-2.5175e-01,-6.7882e+05,1.1960e-01,7.1595e+00,6.3303e+05,3.4254e+03,-8.4361e-02,-1.7652e+00,5.9264e+00,7.2631e+00
2.0000e+03,1.2700e+02,1.0000e+00,1.9720e+01,-6.7840e+05,-6.7840e+05,-2.5375e-01,-6.7840e+05,1.1962e-01,7.1615e+00,6.3296e+05,3.4306e+03,-6.1777e-01,-1.4728e+00,5.8991e+00,5.1019e+00
2.0000e+03,1.2800e+02,1.0000e+00,1.9845e+01,-6.7830e+05,-6.7831e+05,-2.5574e-01,-6.7831e+05,1.1964e-01,7.1635e+00,6.3255e+05,3.4353e+03,-1.4954e+00,-1.4783e+00,5.7929e+00,8.8793e+00
2.0000e+03,1.2900e+02,1.0000e+00,1.9969e+01,-6.7736e+05,-6.7737e+05,-2.5774e-01,-6.7737e+05,1.1965e-01,7.1655e+00,6.3245e+05,3.4405e+03,-8.1106e-01,-1.0586e+00,5.7666e+00,1.6044e+01
2.0000e+03,1.3000e+02,2.0000e+00,2.0062e+01,-6.7726e+05,-6.7726e+05,-2.5974e-01,-6.7726e+05,1.1967e-01,7.1675e+00,6.3151e+05,3.4508e+03,-6.6757e-01,-1.1224e+00,5.8039e+00,1.1007e+01
2.0000e+03,1.3100e+02,1.0000e+00,2.0185e+01,-6.7678e+05,-6.7679e+05,-2.6174e-01,-6.7679e+05,1.1969e-01,7.1695e+00,6.3141e+05,3.4563e+03,-1.4306e+00,-1.8447e+00,5.7846e+00,7.4388e+00
2.0000e+03,1.3200e+02,1.0000e+00,2.0308e+01,-6.7663e+05,-6.7663e+05,-2.6374e-01,-6.7663e+05,1.1970e-01,7.1715e+00,6.3093e+05,3.4617e+03,2.5966e-01,-1.0030e+00,5.9186e+00,1.4531e+01
2.0000e+03,1.3300e+02,1.0000e+00,2.0430e+01,-6.7635e+05,-6.7636e+05,-2.6573e-01,-6.7636e+05,1.1972e-01,7.1735e+00,6.3078e+05,3.4671e+03,-3.8843e-01,-1.8024e+00,5.9530e+00,1.8436e+00
2.0000e+03,1.3400e+02,2.0000e+00,2.0521e+01,-6.7516e+05,-6.7517e+05,-2.6773e-01,-6.7517e+05,1.1974e-01,7.1755e+00,6.3050e+05,3.4772e+03,-1.1465e+00,-1.6294e+00,5.7979e+00,6.1931e+00
2.0000e+03,1.3500e+02,1.0000e+00,2.0642e+01,-6.7413e+05,-6.7414e+05,-2.6973e-01,-6.7414e+05,1.1975e-01,7.1775e+00,6.2931e+05,3.4819e+03,-6.5386e-02,-1.1261e+00,6.0266e+00,2.0676e+00
2.0000e+03,1.3600e+02,2.0000e+00,2.0732e+01,-6.7386e+05,-6.7387e+05,-2.7173e-01,-6.7387e+05,1.1977e-01,7.1795e+00,6.2828e+05,3.4929e+03,2.3928e-01,-1.1678e+00,5.8928e+00,1.1014e+01
2.0000e+03,1.3700e+02,1.0000e+00,2.0852e+01,-6.7321e+05,-6.7322e+05,-2.7373e-01,-6.7322e+05,1.1979e-01,7.1815e+00,6.2801e+05,3.4984e+03,-1.2521e+00,-1.8806e+00,5.6926e+00,1.1787e+01
2.0000e+03,1.3800e+02,2.0000e+00,2.0941e+01,-6.7137e+05,-6.7138e+05,-2.7572e-01,-6.7138e+05,1.1980e-01,7.1835e+00,6.2736e+05,3.5089e+03,-8.8230e-01,-1.6323e+00,5.8165e+00,3.6909e+00
2.0000e+03,1.3900e+02,1.0000e+00,2.1061e+01,-6.7132e+05,-6.7133e+05,-2.7772e-01,-6.7133e+05,1.1982e-01,7.1855e+00,6.2552e+05,3.5135e+03,-7.8137e-01,-1.9120e+00,5.6478e+00,1.7633e+01
2.0000e+03,1.4000e+02,2.0000e+00,2.1148e+01,-6.7122e+05,-6.7123e+05,-2.7972e-01,-6.7123e+05,1.1984e-01,7.1875e+00,6.2547e+05,3.5237e+03,-1.1414e+00,-1.2555e+00,5.8351e+00,3.2153e+00
2.0000e+03,1.4100e+02,1.0000e+00,2.1267e+01,-6.7117e+05,-6.7118e+05,-2.8172e-01,-6.7118e+05,1.1985e-01,7.1895e+00,6.2537e+05,3.5289e+03,-2.3703e-01,-1.2055e+00,5.9286e+00,2.9850e+00
2.0000e+03,1.4200e+02,1.0000e+00,2.1386e+01,-6.7086e+05,-6.7087e+05,-2.8372e-01,-6.7087e+05,1.1987e-01,7.1914e+00,6.2532e+05,3.5336e+03,-1.0517e+00,-1.8613e+00,5.6262e+00,1.9478e+01
2.0000e+03,1.4300e+02,1.0000e+00,2.1504e+01,-6.7080e+05,-6.7080e+05,-2.8571e-01,-6.7080e+05,1.1989e-01,7.1934e+00,6.2501e+05,3.5389e+03,-8.8005e-02,-1.8502e+00,5.7303e+00,1.6637e+01
2.0000e+03,1.4400e+02,2.0000e+00,2.1589e+01,-6.7055e+05,-6.7056e+05,-2.8771e-01,-6.7056e+05,1.1990e-01,7.1955e+00,6.2494e+05,3.5505e+03,3.4374e-02,-1.2016e+00,5.9822e+00,1.9027e+00
2.0000e+03,1.4500e+02,2.0000e+00,2.1674e+01,-6.7026e+05,-6.7026e+05,-2.8971e-01,-6.7026e+05,1.1992e-01,7.1975e+00,6.2470e+05,3.5606e+03,-4.6138e-01,-1.7610e+00,5.6477e+00,1.9922e+01
2.0000e+03,1.4600e+02,2.0000e+00,2.1759e+01,-6.6950e+05,-6.6951e+05,-2.9171e-01,-6.6951e+05,1.1994e-01,7.1995e+00,6.2441e+05,3.5714e+03,-6.2501e-01,-1.0291e+00,5.8693e+00,2.7224e+00
2.0000e+03,1.4700e+02,1.0000e+00,2.1875e+01,-6.6830e+05,-6.6831e+05,-2.9371e-01,-6.6831e+05,1.1995e-01,7.2015e+00,6.2365e+05,3.5769e+03,-1.3270e+00,-1.2470e+00,5.7114e+00,6.3786e+00
2.0000e+03,1.4800e+02,1.0000e+00,2.1991e+01,-6.6776e+05,-6.6777e+05,-2.9570e-01,-6.6777e+05,1.1997e-01,7.2034e+00,6.2245e+05,3.5823e+03,-1.3217e-01,-1.9388e+00,5.7027e+00,1.3485e+01
2.0000e+03,1.4900e+02,1.0000e+00,2.2107e+01,-6.6696e+05,-6.6697e+05,-2.9770e-01,-6.6697e+05,1.1999e-01,7.2054e+00,6.2191e+05,3.5879e+03,4.6530e-01,-1.8237e+00,5.9999e+00,3.1898e+00
2.0000e+03,1.5000e+02,1.0000e+00,2.2222e+01,-6.6600e+05,-6.6601e+05,-2.9970e-01,-6.6601e+05,1.2000e-01,7.2075e+00,6.2111e+05,3.5935e+03,3.1635e-01,-1.4054e+00,5.8675e+00,6.9476e+00
2.0000e+03,1.5100e+02,1.0000e+00,2.2337e+01,-6.6546e+05,-6.6546e+05,-3.0170e-01,-6.6546e+05,1.2002e-01,7.2095e+00,6.2015e+05,3.5989e+03,-4.3077e-01,-1.6824e+00,5.7681e+00,3.6687e+00
2.0000e+03,1.5200e+02,4.0000e+00,2.2353e+01,-6.6489e+05,-6.6490e+05,-3.0370e-01,-6.6490e+05,1.2004e-01,7.2115e+00,6.1960e+05,3.6245e+03,-2.0829e-01,-1.5673e+00,5.6530e+00,1.4009e+01
2.0000e+03,1.5300e+02,1.0000e+00,2.2467e+01,-6.6467e+05,-6.6468e+05,-3.0569e-01,-6.6468e+05,1.2005e-01,7.2134e+00,6.1904e+05,3.6290e+03,-1.9138e-02,-1.4357e+00,5.7293e+00,9.1623e+00
2.0000e+03,1.5400e+02,1.0000e+00,2.2581e+01,-6.6398e+05,-6.6399e+05,-3.0769e-01,-6.6399e+05,1.2007e-01,7.2154e+00,6.1882e+05,3.6336e+03,2.7846e-01,-1.9477e+00,5.9159e+00,2.9889e+00
2.0000e+03,1.5500e+02,1.0000e+00,2.2694e+01,-6.6318e+05,-6.6319e+05,-3.0969e-01,-6.6319e+05,1.2009e-01,7.2174e+00,6.1813e+05,3.6392e+03,-1.2450e+00,-1.8871e+00,5.6521e+00,4.8636e+00
2.0000e+03,1.5600e+02,1.0000e+00,2.2807e+01,-6.6308e+05,-6.6309e+05,-3.1169e-01,-6.6309e+05,1.2010e-01,7.2195e+00,6.1733e+05,3.6446e+03,-1.0044e+00,-1.9550e+00,5.5273e+00,1.6711e+01
2.0000e+03,1.5700e+02,1.0000e+00,2.2920e+01,-6.6253e+05,-6.6254e+05,-3.1369e-01,-6.6254e+05,1.2012e-01,7.2215e+00,6.1723e+05,3.6499e+03,-1.3723e+00,-1.5732e+00,5.5302e+00,1.4391e+01
2.0000e+03,1.5800e+02,1.0000e+00,2.3032e+01,-6.6252e+05,-6.6252e+05,-3.1568e-01,-6.6252e+05,1.2013e-01,7.2234e+00,6.1668e+05,3.6557e+03,-8.0544e-01,-1.6165e+00,5.5831e+00,9.6669e+00
2.0000e+03,1.5900e+02,1.0000e+00,2.3144e+01,-6.6201e+05,-6.6202e+05,-3.1768e-01,-6.6202e+05,1.2015e-01,7.2254e+00,6.1666e+05,3.6612e+03,-3.4009e-01,-1.2726e+00,5.6520e+00,8.1395e+00
2.0000e+03,1.6000e+02,1.0000e+00,2.3256e+01,-6.6156e+05,-6.6157e+05,-3.1968e-01,-6.6157e+05,1.2017e-01,7.2274e+00,6.1616e+05,3.6668e+03,-7.1942e-01,-1.3774e+00,5.5822e+00,1.0067e+01
2.0000e+03,1.6100e+02,1.0000e+00,2.3367e+01,-6.6064e+05,-6.6065e+05,-3.2168e-01,-6.6065e+05,1.2019e-01,7.2294e+00,6.1571e+05,3.6714e+03,4.7456e-01,-1.0505e+00,5.7608e+00,1.2841e+01
2.0000e+03,1.6200e+02,1.0000e+00,2.3478e+01,-6.5942e+05,-6.5943e+05,-3.2368e-01,-6.5943e+05,1.2020e-01,7.2315e+00,6.1479e+05,3.6762e+03,-1.3305e+00,-1.6670e+00,5.6421e+00,2.9345e+00
2.0000e+03,1.6300e+02,1.0000e+00,2.3589e+01,-6.5852e+05,-6.5853e+05,-3.2567e-01,-6.5853e+05,1.2022e-01,7.2335e+00,6.1357e+05,3.6816e+03,-2.4594e-01,-1.4517e+00,5.5880e+00,1.0624e+01
2.0000e+03,1.6400e+02,2.0000e+00,2.3665e+01,-6.5776e+05,-6.5776e+05,-3.2767e-01,-6.5776e+05,1.2023e-01,7.2354e+00,6.1267e+05,3.6928e+03,-1.3704e+00,-1.6948e+00,5.4704e+00,1.1816e+01
2.0000e+03,1.6500e+02,2.0000e+00,2.3741e+01,-6.5774e+05,-6.5774e+05,-3.2967e-01,-6.5774e+05,1.2025e-01,7.2374e+00,6.1191e+05,3.7040e+03,4.0648e-01,-1.1146e+00,5.8964e+00,7.3298e-01
2.0000e+03,1.6600e+02,1.0000e+00,2.3851e+01,-6.5714e+05,-6.5714e+05,-3.3167e-01,-6.5714e+05,1.2027e-01,7.2394e+00,6.1189e+05,3.7090e+03,-4.2517e-01,-1.0797e+00,5.5512e+00,1.0771e+01
2.0000e+03,1.6700e+02,1.0000e+00,2.3960e+01,-6.5696e+05,-6.5696e+05,-3.3367e-01,-6.5696e+05,1.2028e-01,7.2414e+00,6.1129e+05,3.7146e+03,-1.0893e+00,-1.1168e+00,5.4791e+00,1.4247e+01
2.0000e+03,1.6800e+02,1.0000e+00,2.4069e+01,-6.5688e+05,-6.5689e+05,-3.3566e-01,-6.5689e+05,1.2030e-01,7.2435e+00,6.1110e+05,3.7198e+03,-1.3316e+00,-1.1740e+00,5.5738e+00,4.9667e+00
2.0000e+03,1.6900e+02,1.0000e+00,2.4177e+01,-6.5544e+05,-6.5544e+05,-3.3766e-01,-6.5544e+05,1.2032e-01,7.2454e+00,6.1103e+05,3.7252e+03,8.6032e-02,-1.9505e+00,5.5817e+00,1.1070e+01
2.0000e+03,1.7000e+02,1.0000e+00,2.4286e+01,-6.5421e+05,-6.5422e+05,-3.3966e-01,-6.5422e+05,1.2033e-01,7.2474e+00,6.0959e+05,3.7306e+03,-2.1772e-01,-1.9773e+00,5.4760e+00,1.7705e+01
2.0000e+03,1.7100e+02,2.0000e+00,2.4359e+01,-6.5359e+05,-6.5359e+05,-3.4166e-01,-6.5359e+05,1.2035e-01,7.2494e+00,6.0836e+05,3.7422e+03,1.8438e-02,-1.0785e+00,5.6984e+00,4.2383e+00
2.0000e+03,1.7200e+02,1.0000e+00,2.4467e+01,-6.5321e+05,-6.5322e+05,-3.4366e-01,-6.5322e+05,1.2037e-01,7.2514e+00,6.0774e+05,3.7478e+03,-1.3602e+00,-1.1122e+00,5.5295e+00,4.3949e+00
2.0000e+03,1.7300e+02,1.0000e+00,2.4574e+01,-6.5320e+05,-6.5321e+05,-3.4565e-01,-6.5321e+05,1.2038e-01,7.2533e+00,6.0736e+05,3.7532e+03,-9.3155e-02,-1.0393e+00,5.5747e+00,9.9548e+00
2.0000e+03,1.7400e+02,1.0000e+00,2.4681e+01,-6.5268e+05,-6.5269e+05,-3.4765e-01,-6.5269e+05,1.2040e-01,7.2554e+00,6.0735e+05,3.7586e+03,1.0430e-01,-1.8562e+00,5.5213e+00,1.4121e+01
2.0000e+03,1.7500e+02,2.0000e+00,2.4752e+01,-6.5234e+05,-6.5235e+05,-3.4965e-01,-6.5235e+05,1.2042e-01,7.2574e+00,6.0683e+05,3.7700e+03,-6.6627e-01,-1.8478e+00,5.5590e+00,2.1899e+00
2.0000e+03,1.7600e+02,1.0000e+00,2.4859e+01,-6.5217e+05,-6.5218e+05,-3.5165e-01,-6.5218e+05,1.2043e-01,7.2594e+00,6.0649e+05,3.7747e+03,3.4336e-01,-1.4181e+00,5.6056e+00,1.2382e+01
2.0000e+03,1.7700e+02,1.0000e+00,2.4965e+01,-6.5205e+05,-6.5206e+05,-3.5365e-01,-6.5206e+05,1.2045e-01,7.2614e+00,6.0632e+05,3.7801e+03,-9.2670e-01,-1.5076e+00,5.4096e+00,1.0248e+01
2.0000e+03,1.7800e+02,2.0000e+00,2.5035e+01,-6.5049e+05,-6.5050e+05,-3.5564e-01,-6.5050e+05,1.2047e-01,7.2634e+00,6.0620e+05,3.7911e+03,3.7797e-01,-1.8071e+00,5.5642e+00,1.3989e+01
2.0000e+03,1.7900e+02,1.0000e+00,2.5140e+01,-6.5000e+05,-6.5001e+05,-3.5764e-01,-6.5001e+05,1.2048e-01,7.2654e+00,6.0464e+05,3.7964e+03,-8.0519e-01,-1.8714e+00,5.4065e+00,7.8865e+00
2.0000e+03,1.8000e+02,1.0000e+00,2.5245e+01,-6.4985e+05,-6.4986e+05,-3.5964e-01,-6.4986e+05,1.2050e-01,7.2674e+00,6.0415e+05,3.8017e+03,1.4504e-01,-1.0698e+00,5.5103e+00,1.6032e+01
2.0000e+03,1.8100e+02,1.0000e+00,2.5350e+01,-6.4933e+05,-6.4934e+05,-3.6164e-01,-6.4934e+05,1.2052e-01,7.2694e+00,6.0400e+05,3.8064e+03,-8.3549e-01,-1.4327e+00,5.4982e+00,1.9295e+00
2.0000e+03,1.8200e+02,2.0000e+00,2.5419e+01,-6.4851e+05,-6.4852e+05,-3.6364e-01,-6.4852e+05,1.2053e-01,7.2714e+00,6.0348e+05,3.8177e+03,-1.3821e+00,-1.9209e+00,5.3212e+00,1.0515e+01
2.0000e+03,1.8300e+02,1.0000e+00,2.5523e+01,-6.4785e+05,-6.4786e+05,-3.6563e-01,-6.4786e+05,1.2055e-01,7.2734e+00,6.0266e+05,3.8232e+03,3.3307e-02,-1.7783e+00,5.5338e+00,6.1606e+00
2.0000e+03,1.8400e+02,1.0000e+00,2.5627e+01,-6.4760e+05,-6.4761e+05,-3.6763e-01,-6.4761e+05,1.2057e-01,7.2754e+00,6.0200e+05,3.8286e+03,-5.9244e-01,-1.6060e+00,5.3582e+00,1.1120e+01
2.0000e+03,1.8500e+02,1.0000e+00,2.5730e+01,-6.4721e+05,-6.4721e+05,-3.6963e-01,-6.4721e+05,1.2058e-01,7.2774e+00,6.0175e+05,3.8332e+03,-1.2887e+00,-1.4227e+00,5.2716e+00,1.9325e+01
2.0000e+03,1.8600e+02,1.0000e+00,2.5833e+01,-6.4671e+05,-6.4672e+05,-3.7163e-01,-6.4672e+05,1.2060e-01,7.2794e+00,6.0136e+05,3.8387e+03,-1.3190e+00,-1.4007e+00,5.4408e+00,1.2465e+00
2.0000e+03,1.8700e+02,3.0000e+00,2.5864e+01,-6.4652e+05,-6.4653e+05,-3.7363e-01,-6.4653e+05,1.2062e-01,7.2814e+00,6.0086e+05,3.8551e+03,-7.1203e-01,-1.5434e+00,5.3439e+00,9.5700e+00
2.0000e+03,1.8800e+02,1.0000e+00,2.5967e+01,-6.4635e+05,-6.4635e+05,-3.7562e-01,-6.4635e+05,1.2063e-01,7.2834e+00,6.0067e+05,3.8597e+03,-8.8520e-01,-1.7016e+00,5.2963e+00,1.1943e+01
2.0000e+03,1.8900e+02,1.0000e+00,2.6069e+01,-6.4623e+05,-6.4624e+05,-3.7762e-01,-6.4624e+05,1.2065e-01,7.2854e+00,6.0050e+05,3.8644e+03,4.1789e-01,-1.6141e+00,5.6626e+00,2.6576e+00
2.0000e+03,1.9000e+02,1.0000e+00,2.6171e+01,-6.4575e+05,-6.4575e+05,-3.7962e-01,-6.4575e+05,1.2067e-01,7.2873e+00,6.0038e+05,3.8698e+03,-5.7422e-01,-1.1528e+00,5.3901e+00,7.4205e+00
2.0000e+03,1.9100e+02,1.0000e+00,2.6272e+01,-6.4555e+05,-6.4555e+05,-3.8162e-01,-6.4555e+05,1.2068e-01,7.2894e+00,5.9989e+05,3.8752e+03,-6.0518e-01,-1.8936e+00,5.3263e+00,1.0095e+01
2.0000e+03,1.9200e+02,3.0000e+00,2.6301e+01,-6.4500e+05,-6.4501e+05,-3.8362e-01,-6.4501e+05,1.2070e-01,7.2914e+00,5.9970e+05,3.8913e+03,1.4069e-02,-1.5457e+00,5.4706e+00,7.1989e+00
2.0000e+03,1.9300e+02,1.0000e+00,2.6402e+01,-6.4499e+05,-6.4499e+05,-3.8561e-01,-6.4499e+05,1.2072e-01,7.2934e+00,5.9915e+05,3.8958e+03,2.0520e-01,-1.4020e+00,5.4692e+00,1.0790e+01
2.0000e+03,1.9400e+02,1.0000e+00,2.6503e+01,-6.4419e+05,-6.4420e+05,-3.8761e-01,-6.4420e+05,1.2073e-01,7.2954e+00,5.9914e+05,3.9010e+03,-1.3929e+00,-1.7868e+00,5.2124e+00,1.5347e+01
2.0000e+03,1.9500e+02,1.0000e+00,2.6603e+01,-6.4400e+05,-6.4400e+05,-3.8961e-01,-6.4400e+05,1.2075e-01,7.2974e+00,5.9834e+05,3.9056e+03,-1.2935e+00,-1.5147e+00,5.3733e+00,1.9088e+00
2.0000e+03,1.9600e+02,1.0000e+00,2.6703e+01,-6.4371e+05,-6.4371e+05,-3.9161e-01,-6.4371e+05,1.2076e-01,7.2993e+00,5.9815e+05,3.9119e+03,2.4612e-01,-1.9613e+00,5.4620e+00,9.5777e+00
2.0000e+03,1.9700e+02,1.0000e+00,2.6803e+01,-6.4324e+05,-6.4325e+05,-3.9361e-01,-6.4325e+05,1.2078e-01,7.3013e+00,5.9786e+05,3.9174e+03,2.1295e-01,-1.2722e+00,5.4617e+00,9.4998e+00
2.0000e+03,1.9800e+02,1.0000e+00,2.6902e+01,-6.4320e+05,-6.4321e+05,-3.9560e-01,-6.4321e+05,1.2080e-01,7.3034e+00,5.9739e+05,3.9219e+03,-9.5886e-01,-1.7733e+00,5.2400e+00,1.0917e+01
2.0000e+03,1.9900e+02,1.0000e+00,2.7001e+01,-6.4287e+05,-6.4287e+05,-3.9760e-01,-6.4287e+05,1.2081e-01,7.3054e+00,5.9735e+05,3.9265e+03,-1.1395e+00,-1.0889e+00,5.2233e+00,1.8258e+01
2.0000e+03,2.0000e+02,1.0000e+00,2.7100e+01,-6.4256e+05,-6.4257e+05,-3.9960e-01,-6.4257e+05,1.2083e-01,7.3074e+00,5.9702e+05,3.9311e+03,-5.1167e-02,-1.2492e+00,5.4905e+00,2.3558e+00
2.0000e+03,2.0100e+02,1.0000e+00,2.7199e+01,-6.4218e+05,-6.4219e+05,-4.0160e-01,-6.4219e+05,1.2085e-01,7.3093e+00,5.9671e+05,3.9356e+03,-1.3250e+00,-1.7432e+00,5.2006e+00,1.1437e+01
2.0000e+03,2.0200e+02,2.0000e+00,2.7260e+01,-6.4191e+05,-6.4192e+05,-4.0360e-01,-6.4192e+05,1.2086e-01,7.3113e+00,5.9633e+05,3.9466e+03,-1.2253e+00,-1.8580e+00,5.3188e+00,2.2460e+00
2.0000e+03,2.0300e+02,2.0000e+00,2.7322e+01,-6.4168e+05,-6.4169e+05,-4.0559e-01,-6.4169e+05,1.2088e-01,7.3133e+00,5.9606e+05,3.9571e+03,-4.8684e-01,-1.7088e+00,5.3582e+00,6.0478e-01
2.0000e+03,2.0400e+02,1.0000e+00,2.7419e+01,-6.4131e+05,-6.4132e+05,-4.0759e-01,-6.4132e+05,1.2090e-01,7.3154e+00,5.9583e+05,3.9617e+03,4.8041e-01,-1.6060e+00,5.5701e+00,3.6005e+00
2.0000e+03,2.0500e+02,2.0000e+00,2.7480e+01,-6.4062e+05,-6.4063e+05,-4.0959e-01,-6.4063e+05,1.2091e-01,7.3174e+00,5.9546e+05,3.9730e+03,-6.1209e-01,-1.0752e+00,5.3572e+00,1.7223e+00
2.0000e+03,2.0600e+02,1.0000e+00,2.7577e+01,-6.4048e+05,-6.4049e+05,-4.1159e-01,-6.4049e+05,1.2093e-01,7.3193e+00,5.9477e+05,3.9776e+03,-1.1818e+00,-1.5606e+00,5.1466e+00,1.8509e+01
2.0000e+03,2.0700e+02,1.0000e+00,2.7674e+01,-6.4044e+05,-6.4045e+05,-4.1359e-01,-6.4045e+05,1.2095e-01,7.3213e+00,5.9463e+05,3.9821e+03,2.2745e-01,-1.5945e+00,5.4825e+00,2.5575e+00
