nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,logage
2.0000e+03,2.3300e+02,7.5200e+02,2.7465e+01,-4.3450e+08,-4.3450e+08,-2.3284e+00,-4.3450e+08,1.5098e-01,2.2909e+00,inf,-1.4751e+00,-1.4363e-01,5.9204e+00,8.1393e+00
2.0000e+03,2.3400e+02,7.5700e+02,2.7421e+01,-4.3314e+08,-4.3314e+08,-2.3383e+00,-4.3314e+08,,-1.5551e+00,inf,-1.0321e+00,-6.3410e-01,6.2687e+00,9.1880e+00
2.0000e+03,2.3500e+02,7.5900e+02,2.7474e+01,-4.3043e+08,-4.3043e+08,-2.3483e+00,-4.3043e+08,4.4965e-01,2.0320e+01,inf,2.6354e-01,-4.7466e-01,5.9288e+00,8.1478e+00
2.0000e+03,2.3600e+02,7.6100e+02,2.7526e+01,-4.2635e+08,-4.2635e+08,-2.3582e+00,-4.2635e+08,4.0393e-01,1.6397e+01,inf,-1.4487e+00,-1.2919e+00,5.5656e+00,8.1114e+00
2.0000e+03,2.3700e+02,7.6700e+02,2.7451e+01,-4.2325e+08,-4.2325e+08,-2.3682e+00,-4.2325e+08,3.5351e-01,1.2560e+01,inf,1.0454e-01,-6.5293e-01,5.9016e+00,8.4062e+00
2.0000e+03,2.3800e+02,7.7500e+02,2.7314e+01,-4.2055e+08,-4.2055e+08,-2.3781e+00,-4.2055e+08,2.9554e-01,8.7781e+00,inf,-1.3684e+00,-4.2438e-01,6.0248e+00,8.3537e+00
2.0000e+03,2.3900e+02,7.8100e+02,2.7242e+01,-4.1464e+08,-4.1464e+08,-2.3881e+00,-4.1464e+08,2.2450e-01,5.0653e+00,inf,-1.0761e+00,-1.3466e+00,5.0001e+00,8.5336e+00
2.0000e+03,2.4000e+02,7.8400e+02,2.7262e+01,-4.0971e+08,-4.0971e+08,-2.3980e+00,-4.0971e+08,1.1983e-01,1.4432e+00,inf,1.3659e-01,-1.6708e+00,5.8794e+00,8.7330e+00
2.0000e+03,2.4100e+02,7.8700e+02,2.7283e+01,-4.0503e+08,-4.0503e+08,-2.4080e+00,-4.0503e+08,,-2.0969e+00,inf,2.3541e-01,-9.8540e-01,5.2566e+00,8.2262e+00
2.0000e+03,2.4200e+02,7.9100e+02,2.7273e+01,-3.9752e+08,-3.9752e+08,-2.4179e+00,-3.9752e+08,4.2596e-01,1.8235e+01,inf,-1.4832e+00,-1.0569e+00,6.7048e+00,9.8464e+00
2.0000e+03,2.4300e+02,7.9300e+02,2.7324e+01,-3.8520e+08,-3.8520e+08,-2.4279e+00,-3.8520e+08,3.7951e-01,1.4475e+01,inf,1.9110e-01,-7.3336e-01,5.3373e+00,8.2064e+00
2.0000e+03,2.4400e+02,8.0000e+02,2.7222e+01,-3.7221e+08,-3.7221e+08,-2.4378e+00,-3.7221e+08,3.2977e-01,1.0929e+01,inf,4.4949e-01,-5.4611e-01,5.9938e+00,8.6612e+00
2.0000e+03,2.4500e+02,8.1500e+02,2.6885e+01,-3.6534e+08,-3.6534e+08,-2.4478e+00,-3.6534e+08,2.7524e-01,7.6136e+00,inf,3.2474e-01,-1.5748e+00,5.6443e+00,8.5233e+00
2.0000e+03,2.4600e+02,8.2600e+02,2.6674e+01,-3.6509e+08,-3.6509e+08,-2.4577e+00,-3.6509e+08,2.0827e-01,4.3593e+00,inf,-3.0469e-02,-1.4457e+00,5.7151e+00,8.5547e+00
2.0000e+03,2.4700e+02,8.4600e+02,2.6216e+01,-3.6004e+08,-3.6004e+08,-2.4677e+00,-3.6004e+08,1.0914e-01,1.1972e+00,inf,-1.1939e+00,-1.0372e+00,6.0044e+00,8.9823e+00
2.0000e+03,2.4800e+02,8.5000e+02,2.6211e+01,-3.5849e+08,-3.5849e+08,-2.4776e+00,-3.5849e+08,,-1.9698e+00,inf,-1.1363e+00,-1.1619e+00,5.5575e+00,8.0984e+00
2.0000e+03,2.4900e+02,8.5700e+02,2.6123e+01,-3.5698e+08,-3.5698e+08,-2.4876e+00,-3.5698e+08,4.0108e-01,1.6167e+01,inf,3.8012e-01,-2.3949e-01,5.9163e+00,8.0346e+00
2.0000e+03,2.5000e+02,8.5800e+02,2.6200e+01,-3.5326e+08,-3.5326e+08,-2.4975e+00,-3.5326e+08,3.5871e-01,1.2931e+01,inf,-1.7043e-01,-4.4831e-01,5.1644e+00,8.0189e+00
2.0000e+03,2.5100e+02,8.6100e+02,2.6223e+01,-3.5190e+08,-3.5190e+08,-2.5075e+00,-3.5190e+08,3.1187e-01,9.7750e+00,inf,1.9440e-01,-1.2216e+00,5.6779e+00,8.4434e+00
2.0000e+03,2.5200e+02,8.6300e+02,2.6272e+01,-3.4857e+08,-3.4857e+08,-2.5174e+00,-3.4857e+08,2.5723e-01,6.6498e+00,inf,3.6094e-01,-1.9786e+00,5.1862e+00,8.2682e+00
2.0000e+03,2.5300e+02,8.6600e+02,2.6294e+01,-3.4831e+08,-3.4831e+08,-2.5274e+00,-3.4831e+08,1.8785e-01,3.5464e+00,inf,2.6823e-01,-1.7162e+00,5.6145e+00,8.6700e+00
2.0000e+03,2.5400e+02,8.7300e+02,2.6208e+01,-3.3702e+08,-3.3702e+08,-2.5373e+00,-3.3702e+08,8.2363e-02,6.8175e-01,inf,-1.3590e+00,-1.3192e+00,5.0781e+00,8.6024e+00
2.0000e+03,2.5500e+02,8.8500e+02,2.5990e+01,-3.3314e+08,-3.3314e+08,-2.5473e+00,-3.3314e+08,4.1910e-01,1.7652e+01,inf,-7.1074e-01,-1.3909e+00,5.9103e+00,8.9193e+00
2.0000e+03,2.5600e+02,8.8600e+02,2.6065e+01,-3.3237e+08,-3.3237e+08,-2.5572e+00,-3.3237e+08,3.8203e-01,1.4668e+01,inf,-5.7422e-01,-3.0563e-01,6.3560e+00,8.7357e+00
2.0000e+03,2.5700e+02,8.8800e+02,2.6113e+01,-3.3155e+08,-3.3155e+08,-2.5672e+00,-3.3155e+08,3.4115e-01,1.1696e+01,inf,-2.1801e-01,-1.7564e+00,5.7444e+00,8.9011e+00
2.0000e+03,2.5800e+02,8.9700e+02,2.5978e+01,-3.2489e+08,-3.2489e+08,-2.5771e+00,-3.2489e+08,2.9464e-01,8.7246e+00,inf,-1.0251e+00,-1.0632e+00,5.9377e+00,9.1263e+00
2.0000e+03,2.5900e+02,9.2700e+02,2.5316e+01,-3.1586e+08,-3.1586e+08,-2.5871e+00,-3.1586e+08,2.4203e-01,5.8869e+00,inf,4.6472e-01,-1.7350e+00,5.1206e+00,8.1357e+00
2.0000e+03,2.6000e+02,9.4200e+02,2.5048e+01,-3.1273e+08,-3.1273e+08,-2.5970e+00,-3.1273e+08,1.7621e-01,3.1205e+00,inf,3.8377e-01,-1.3247e+00,5.9679e+00,8.8865e+00
2.0000e+03,2.6100e+02,9.5300e+02,2.4881e+01,-3.1172e+08,-3.1172e+08,-2.6070e+00,-3.1172e+08,5.9740e-02,3.5867e-01,inf,-2.4057e-01,-1.8809e+00,5.3938e+00,8.5584e+00
2.0000e+03,2.6200e+02,9.6400e+02,2.4718e+01,-3.1168e+08,-3.1168e+08,-2.6169e+00,-3.1168e+08,4.0100e-01,1.6160e+01,inf,1.0280e-01,-1.3120e+00,5.6708e+00,8.7031e+00
2.0000e+03,2.6300e+02,9.6700e+02,2.4742e+01,-3.0828e+08,-3.0828e+08,-2.6269e+00,-3.0828e+08,3.6412e-01,1.3324e+01,inf,-8.0904e-01,-8.1656e-01,5.4581e+00,8.5351e+00
2.0000e+03,2.6400e+02,9.6800e+02,2.4813e+01,-3.0096e+08,-3.0096e+08,-2.6368e+00,-3.0096e+08,3.2346e-01,1.0515e+01,inf,2.3780e-01,-1.2484e+00,5.5622e+00,8.2027e+00
2.0000e+03,2.6500e+02,9.7300e+02,2.4790e+01,-2.9658e+08,-2.9658e+08,-2.6468e+00,-2.9658e+08,2.7923e-01,7.8358e+00,inf,-3.9727e-01,-1.5969e+00,6.3303e+00,9.2907e+00
2.0000e+03,2.6600e+02,9.7400e+02,2.4860e+01,-2.9204e+08,-2.9204e+08,-2.6567e+00,-2.9204e+08,2.2826e-01,5.2363e+00,inf,-1.1067e+00,-1.1798e+00,5.9537e+00,9.0162e+00
2.0000e+03,2.6700e+02,9.7500e+02,2.4930e+01,-2.7584e+08,-2.7584e+08,-2.6667e+00,-2.7584e+08,1.7077e-01,2.9307e+00,inf,5.2743e-02,-1.5547e+00,5.5700e+00,8.3523e+00
2.0000e+03,2.6800e+02,9.9300e+02,2.4611e+01,-2.7233e+08,-2.7233e+08,-2.6766e+00,-2.7233e+08,7.5294e-02,5.6975e-01,inf,-1.4603e+00,-7.1663e-01,5.3247e+00,8.5151e+00
2.0000e+03,2.6900e+02,1.0010e+03,2.4523e+01,-2.7077e+08,-2.7077e+08,-2.6866e+00,-2.7077e+08,3.7775e-01,1.4340e+01,inf,-1.2666e+00,-1.7853e+00,6.0938e+00,9.2411e+00
2.0000e+03,2.7000e+02,1.0060e+03,2.4503e+01,-2.6659e+08,-2.6659e+08,-2.6965e+00,-2.6659e+08,3.4365e-01,1.1869e+01,inf,1.6100e-01,-1.8782e+00,5.5648e+00,8.5213e+00
2.0000e+03,2.7100e+02,1.0150e+03,2.4395e+01,-2.6605e+08,-2.6605e+08,-2.7065e+00,-2.6605e+08,3.0733e-01,9.4920e+00,inf,4.2023e-01,-1.5524e+00,5.4231e+00,8.3078e+00
2.0000e+03,2.7200e+02,1.0160e+03,2.4462e+01,-2.5414e+08,-2.5414e+08,-2.7164e+00,-2.5414e+08,2.6698e-01,7.1632e+00,inf,-1.3804e+00,-7.9718e-01,5.6471e+00,8.2596e+00
2.0000e+03,2.7300e+02,1.0170e+03,2.4530e+01,-2.4608e+08,-2.4608e+08,-2.7264e+00,-2.4608e+08,2.2305e-01,4.9998e+00,inf,-1.1996e+00,-1.5318e+00,5.2303e+00,8.5863e+00
2.0000e+03,2.7400e+02,1.0270e+03,2.4401e+01,-2.4545e+08,-2.4545e+08,-2.7363e+00,-2.4545e+08,3.1761e-01,1.0138e+01,inf,-6.7787e-01,-5.4438e-01,5.2179e+00,8.0348e+00
2.0000e+03,2.7500e+02,1.0280e+03,2.4468e+01,-2.4345e+08,-2.4345e+08,-2.7463e+00,-2.4345e+08,2.8133e-01,7.9541e+00,inf,-5.3834e-01,-1.3604e+00,5.5473e+00,8.2765e+00
2.0000e+03,2.7600e+02,1.0320e+03,2.4470e+01,-2.4131e+08,-2.4131e+08,-2.7562e+00,-2.4131e+08,2.4038e-01,5.8073e+00,inf,-1.3495e+00,-1.6491e+00,5.2533e+00,8.6361e+00
2.0000e+03,2.7700e+02,1.0350e+03,2.4493e+01,-2.3973e+08,-2.3973e+08,-2.7662e+00,-2.3973e+08,3.2832e-01,1.0833e+01,inf,-1.1124e+00,-1.4141e+00,5.9928e+00,9.3075e+00
2.0000e+03,2.7800e+02,1.0450e+03,2.4367e+01,-2.3397e+08,-2.3397e+08,-2.7761e+00,-2.3397e+08,2.9396e-01,8.6846e+00,inf,-1.0376e+00,-1.9509e+00,5.5147e+00,8.8202e+00
2.0000e+03,2.7900e+02,1.0500e+03,2.4348e+01,-2.3257e+08,-2.3257e+08,-2.7861e+00,-2.3257e+08,2.5649e-01,6.6115e+00,inf,1.6425e-01,-1.1522e+00,5.7582e+00,8.6216e+00
2.0000e+03,2.8000e+02,1.0550e+03,2.4329e+01,-2.3166e+08,-2.3166e+08,-2.7960e+00,-2.3166e+08,3.3768e-01,1.1460e+01,inf,-1.3927e-01,-1.9388e+00,5.1478e+00,8.2935e+00
2.0000e+03,2.8100e+02,1.0650e+03,2.4206e+01,-2.2775e+08,-2.2775e+08,-2.8060e+00,-2.2775e+08,3.0545e-01,9.3768e+00,inf,-1.1615e+00,-1.8737e+00,5.0644e+00,8.4849e+00
2.0000e+03,2.8200e+02,1.0690e+03,2.4209e+01,-2.1585e+08,-2.1585e+08,-2.8159e+00,-2.1585e+08,2.7118e-01,7.3903e+00,inf,2.6108e-01,-1.8836e+00,5.3000e+00,8.2424e+00
2.0000e+03,2.8300e+02,1.0700e+03,2.4274e+01,-2.0990e+08,-2.0990e+08,-2.8259e+00,-2.0990e+08,2.3486e-01,5.5435e+00,inf,-1.4357e+00,-1.7070e+00,5.9150e+00,9.0729e+00
2.0000e+03,2.8400e+02,1.0780e+03,2.4194e+01,-2.0498e+08,-2.0498e+08,-2.8358e+00,-2.0498e+08,3.1370e-01,9.8901e+00,inf,2.1404e-01,-1.7049e+00,5.2062e+00,8.2127e+00
2.0000e+03,2.8500e+02,1.0980e+03,2.3873e+01,-2.0451e+08,-2.0451e+08,-2.8458e+00,-2.0451e+08,2.8333e-01,8.0675e+00,inf,-8.9971e-01,-1.0765e+00,5.9912e+00,9.1713e+00
2.0000e+03,2.8600e+02,1.1020e+03,2.3877e+01,-2.0204e+08,-2.0204e+08,-2.8557e+00,-2.0204e+08,2.4982e-01,6.2719e+00,inf,-1.2955e+00,-1.9553e+00,5.4434e+00,8.2833e+00
2.0000e+03,2.8700e+02,1.1080e+03,2.3841e+01,-1.9605e+08,-1.9605e+08,-2.8657e+00,-1.9605e+08,3.2211e-01,1.0428e+01,inf,3.0487e-01,-1.4129e+00,5.8015e+00,8.6910e+00
2.0000e+03,2.8800e+02,1.1110e+03,2.3865e+01,-1.9566e+08,-1.9566e+08,-2.8756e+00,-1.9566e+08,2.9395e-01,8.6836e+00,inf,-1.2892e+00,-7.1838e-01,5.3029e+00,8.3904e+00
2.0000e+03,2.8900e+02,1.1170e+03,2.3829e+01,-1.9200e+08,-1.9200e+08,-2.8856e+00,-1.9200e+08,2.6330e-01,6.9673e+00,inf,-7.8692e-02,-1.1610e+00,6.1557e+00,9.0474e+00
2.0000e+03,2.9000e+02,1.1190e+03,2.3872e+01,-1.8977e+08,-1.8977e+08,-2.8955e+00,-1.8977e+08,3.3009e-01,1.0950e+01,inf,4.7852e-01,-1.6864e+00,5.3956e+00,8.1528e+00
2.0000e+03,2.9100e+02,1.1220e+03,2.3895e+01,-1.8947e+08,-1.8947e+08,-2.9055e+00,-1.8947e+08,3.0358e-01,9.2619e+00,inf,-1.3987e+00,-1.3974e+00,5.3804e+00,8.0172e+00
2.0000e+03,2.9200e+02,1.1260e+03,2.3899e+01,-1.8866e+08,-1.8866e+08,-2.9154e+00,-1.8866e+08,2.7464e-01,7.5805e+00,inf,-1.4632e+00,-1.7952e+00,5.2229e+00,8.6010e+00
2.0000e+03,2.9300e+02,1.1450e+03,2.3614e+01,-1.8678e+08,-1.8678e+08,-2.9254e+00,-1.8678e+08,2.4284e-01,5.9267e+00,inf,-1.0062e+00,-1.1316e+00,5.6421e+00,8.8188e+00
2.0000e+03,2.9400e+02,1.1530e+03,2.3543e+01,-1.8295e+08,-1.8295e+08,-2.9353e+00,-1.8295e+08,3.1228e-01,9.8004e+00,inf,2.0855e-01,-1.1553e+00,5.1769e+00,8.1134e+00
2.0000e+03,2.9500e+02,1.1590e+03,2.3511e+01,-1.7969e+08,-1.7969e+08,-2.9453e+00,-1.7969e+08,2.8522e-01,8.1758e+00,inf,-6.7925e-02,-1.6834e+00,5.5494e+00,8.4490e+00
2.0000e+03,2.9600e+02,1.1610e+03,2.3553e+01,-1.7944e+08,-1.7944e+08,-2.9552e+00,-1.7944e+08,2.5590e-01,6.5814e+00,inf,6.3026e-02,-8.8343e-01,5.9558e+00,8.8279e+00
2.0000e+03,2.9700e+02,1.1630e+03,2.3595e+01,-1.7895e+08,-1.7895e+08,-2.9652e+00,-1.7895e+08,3.2059e-01,1.0329e+01,inf,1.0111e-01,-1.8069e+00,5.1123e+00,8.1539e+00
2.0000e+03,2.9800e+02,1.1700e+03,2.3543e+01,-1.7880e+08,-1.7880e+08,-2.9751e+00,-1.7880e+08,2.9488e-01,8.7387e+00,inf,-9.7304e-01,-1.6051e+00,5.2912e+00,8.5391e+00
2.0000e+03,2.9900e+02,1.1760e+03,2.3511e+01,-1.7878e+08,-1.7878e+08,-2.9851e+00,-1.7878e+08,2.6673e-01,7.1501e+00,inf,2.0780e-01,-1.4259e+00,5.3461e+00,8.2680e+00
2.0000e+03,3.0000e+02,1.1830e+03,2.3461e+01,-1.7420e+08,-1.7420e+08,-2.9950e+00,-1.7420e+08,3.2817e-01,1.0823e+01,inf,-3.4742e-03,-9.5076e-01,5.5815e+00,8.4564e+00
2.0000e+03,3.0100e+02,1.2010e+03,2.3213e+01,-1.7221e+08,-1.7221e+08,-3.0050e+00,-1.7221e+08,3.0362e-01,9.2644e+00,inf,8.3766e-02,-6.7904e-01,5.7156e+00,8.4286e+00
2.0000e+03,3.0200e+02,1.2040e+03,2.3236e+01,-1.7160e+08,-1.7160e+08,-3.0150e+00,-1.7160e+08,2.7746e-01,7.7367e+00,inf,-1.4579e+00,-4.5006e-01,5.9283e+00,8.3312e+00
2.0000e+03,3.0300e+02,1.2060e+03,2.3277e+01,-1.7009e+08,-1.7009e+08,-3.0249e+00,-1.7009e+08,2.4900e-01,6.2309e+00,inf,-7.8917e-01,-1.5068e+00,5.7703e+00,8.8147e+00
2.0000e+03,3.0400e+02,1.2120e+03,2.3247e+01,-1.7008e+08,-1.7008e+08,-3.0349e+00,-1.7008e+08,3.1210e-01,9.7892e+00,inf,-1.6977e-01,-8.4879e-01,5.1587e+00,8.0846e+00
2.0000e+03,3.0500e+02,1.2250e+03,2.3094e+01,-1.6739e+08,-1.6739e+08,-3.0448e+00,-1.6739e+08,2.8702e-01,8.2794e+00,inf,-4.9618e-01,-1.7556e+00,5.8211e+00,8.8308e+00
2.0000e+03,3.0600e+02,1.2360e+03,2.2979e+01,-1.6472e+08,-1.6472e+08,-3.0548e+00,-1.6472e+08,2.6046e-01,6.8176e+00,inf,4.4056e-03,-8.2792e-01,5.8241e+00,8.5265e+00
2.0000e+03,3.0700e+02,1.2420e+03,2.2951e+01,-1.6373e+08,-1.6373e+08,-3.0647e+00,-1.6373e+08,3.1940e-01,1.0252e+01,inf,-4.1394e-01,-1.8669e+00,5.8198e+00,8.9794e+00
2.0000e+03,3.0800e+02,1.2470e+03,2.2940e+01,-1.6246e+08,-1.6246e+08,-3.0747e+00,-1.6246e+08,2.9583e-01,8.7952e+00,inf,-1.1461e+00,-1.1583e+00,5.4797e+00,8.2551e+00
2.0000e+03,3.0900e+02,1.2510e+03,2.2946e+01,-1.6201e+08,-1.6201e+08,-3.0846e+00,-1.6201e+08,2.7053e-01,7.3554e+00,inf,4.8039e-01,-1.8974e+00,5.3095e+00,8.1214e+00
2.0000e+03,3.1000e+02,1.2520e+03,2.3003e+01,-1.6178e+08,-1.6178e+08,-3.0946e+00,-1.6178e+08,3.2693e-01,1.0742e+01,inf,-5.2310e-01,-1.2804e+00,6.1011e+00,9.1920e+00
2.0000e+03,3.1100e+02,1.2540e+03,2.3043e+01,-1.6130e+08,-1.6130e+08,-3.1045e+00,-1.6130e+08,3.0424e-01,9.3026e+00,inf,-1.1861e+00,-4.4852e-01,5.0673e+00,8.0219e+00
2.0000e+03,3.1200e+02,1.2580e+03,2.3049e+01,-1.6079e+08,-1.6079e+08,-3.1145e+00,-1.6079e+08,2.7987e-01,7.8721e+00,inf,-1.1421e+00,-2.7598e-01,6.2586e+00,8.6301e+00
2.0000e+03,3.1300e+02,1.2620e+03,2.3054e+01,-1.5998e+08,-1.5998e+08,-3.1244e+00,-1.5998e+08,2.5342e-01,6.4544e+00,inf,2.8834e-01,-3.5140e-01,6.1517e+00,8.5495e+00
2.0000e+03,3.1400e+02,1.2650e+03,2.3077e+01,-1.5985e+08,-1.5985e+08,-3.1344e+00,-1.5985e+08,3.1228e-01,9.8006e+00,inf,-1.8357e-01,-9.4873e-01,5.8363e+00,8.8151e+00
2.0000e+03,3.1500e+02,1.2660e+03,2.3133e+01,-1.5722e+08,-1.5722e+08,-3.1443e+00,-1.5722e+08,2.8880e-01,8.3823e+00,inf,-1.4095e+00,-1.9800e+00,5.5460e+00,8.8562e+00
2.0000e+03,3.1600e+02,1.2690e+03,2.3156e+01,-1.5494e+08,-1.5494e+08,-3.1543e+00,-1.5494e+08,2.6407e-01,7.0078e+00,inf,-6.3946e-01,-1.1923e+00,6.2022e+00,9.2978e+00
2.0000e+03,3.1700e+02,1.2920e+03,2.2845e+01,-1.5431e+08,-1.5431e+08,-3.1642e+00,-1.5431e+08,3.1925e-01,1.0243e+01,inf,-1.4925e+00,-8.1134e-01,5.2384e+00,8.3384e+00
2.0000e+03,3.1800e+02,1.3040e+03,2.2721e+01,-1.5281e+08,-1.5281e+08,-3.1742e+00,-1.5281e+08,2.9707e-01,8.8692e+00,inf,-9.0220e-01,-1.2047e+00,6.2441e+00,9.3247e+00
2.0000e+03,3.1900e+02,1.3390e+03,2.2238e+01,-1.5248e+08,-1.5248e+08,-3.1841e+00,-1.5248e+08,2.7345e-01,7.5149e+00,inf,-6.0349e-01,-1.6385e+00,5.6556e+00,8.6290e+00
2.0000e+03,3.2000e+02,1.3540e+03,2.2077e+01,-1.4719e+08,-1.4719e+08,-3.1941e+00,-1.4719e+08,3.2521e-01,1.0629e+01,inf,-9.5632e-01,-1.8017e+00,5.1966e+00,8.4610e+00
2.0000e+03,3.2100e+02,1.3600e+03,2.2055e+01,-1.4680e+08,-1.4680e+08,-3.2040e+00,-1.4680e+08,3.0454e-01,9.3208e+00,inf,1.7585e-01,-1.5175e+00,5.8685e+00,8.8557e+00
2.0000e+03,3.2200e+02,1.3760e+03,2.1883e+01,-1.4654e+08,-1.4654e+08,-3.2140e+00,-1.4654e+08,2.8248e-01,8.0191e+00,inf,-1.2993e+00,-7.9395e-01,5.7963e+00,8.6706e+00
2.0000e+03,3.2300e+02,1.3870e+03,2.1789e+01,-1.4405e+08,-1.4405e+08,-3.2239e+00,-1.4405e+08,2.5915e-01,6.7495e+00,inf,-2.1330e-01,-1.8404e+00,5.0800e+00,8.2008e+00
2.0000e+03,3.2400e+02,1.3920e+03,2.1783e+01,-1.4376e+08,-1.4376e+08,-3.2339e+00,-1.4376e+08,3.1167e-01,9.7620e+00,inf,-1.4185e+00,-1.8271e+00,6.6198e+00,9.8903e+00
2.0000e+03,3.2500e+02,1.4080e+03,2.1618e+01,-1.4143e+08,-1.4143e+08,-3.2438e+00,-1.4143e+08,2.9061e-01,8.4875e+00,inf,-6.5501e-02,-1.8513e+00,5.8273e+00,8.8068e+00
2.0000e+03,3.2600e+02,1.4170e+03,2.1556e+01,-1.4127e+08,-1.4127e+08,-3.2538e+00,-1.4127e+08,2.6830e-01,7.2344e+00,inf,-8.6820e-01,-1.5204e+00,5.7167e+00,8.7688e+00
2.0000e+03,3.2700e+02,1.4250e+03,2.1508e+01,-1.4056e+08,-1.4056e+08,-3.2637e+00,-1.4056e+08,3.1832e-01,1.0183e+01,inf,-9.7893e-01,-1.1706e+00,6.3163e+00,9.5159e+00
2.0000e+03,3.2800e+02,1.4570e+03,2.1130e+01,-1.3910e+08,-1.3910e+08,-3.2737e+00,-1.3910e+08,2.9813e-01,8.9327e+00,inf,-1.2306e+00,-8.2371e-01,5.8803e+00,9.0079e+00
2.0000e+03,3.2900e+02,1.4820e+03,2.0860e+01,-1.3788e+08,-1.3788e+08,-3.2836e+00,-1.3788e+08,2.7692e-01,7.7067e+00,inf,-1.3994e+00,-1.7568e+00,6.0126e+00,9.1949e+00
2.0000e+03,3.3000e+02,1.4840e+03,2.0896e+01,-1.3538e+08,-1.3538e+08,-3.2936e+00,-1.3538e+08,3.2410e-01,1.0557e+01,inf,-1.3608e-01,-1.1054e+00,5.2945e+00,8.2709e+00
2.0000e+03,3.3100e+02,1.4900e+03,2.0881e+01,-1.3527e+08,-1.3527e+08,-3.3035e+00,-1.3527e+08,3.0511e-01,9.3556e+00,inf,-1.3964e+00,-9.3894e-01,5.4190e+00,8.5475e+00
2.0000e+03,3.3200e+02,1.4920e+03,2.0917e+01,-1.3366e+08,-1.3366e+08,-3.3135e+00,-1.3366e+08,2.8497e-01,8.1615e+00,inf,-1.4691e+00,-1.9699e-01,5.9491e+00,8.1756e+00
2.0000e+03,3.3300e+02,1.4960e+03,2.0927e+01,-1.3362e+08,-1.3362e+08,-3.3234e+00,-1.3362e+08,2.9872e-01,8.9680e+00,inf,2.0763e-01,-7.9713e-01,5.5250e+00,8.2443e+00
2.0000e+03,3.3400e+02,1.5070e+03,2.0846e+01,-1.3294e+08,-1.3294e+08,-3.3334e+00,-1.3294e+08,2.7837e-01,7.7876e+00,inf,-8.7208e-01,-1.4902e+00,5.1034e+00,8.3200e+00
2.0000e+03,3.3500e+02,1.5080e+03,2.0896e+01,-1.3281e+08,-1.3281e+08,-3.3433e+00,-1.3281e+08,2.9236e-01,8.5899e+00,inf,-1.1897e+00,-1.6323e+00,6.5589e+00,9.8051e+00
2.0000e+03,3.3600e+02,1.5150e+03,2.0867e+01,-1.3276e+08,-1.3276e+08,-3.3533e+00,-1.3276e+08,3.0569e-01,9.3912e+00,inf,-1.3352e+00,-7.9519e-01,6.1161e+00,9.0427e+00
2.0000e+03,3.3700e+02,1.5190e+03,2.0877e+01,-1.3267e+08,-1.3267e+08,-3.3632e+00,-1.3267e+08,2.8590e-01,8.2144e+00,inf,-9.2830e-01,-3.5418e-01,5.5495e+00,8.1034e+00
2.0000e+03,3.3800e+02,1.5250e+03,2.0862e+01,-1.2913e+08,-1.2913e+08,-3.3732e+00,-1.2913e+08,2.9935e-01,9.0059e+00,inf,1.6520e-01,-5.7608e-01,5.7100e+00,8.0493e+00
2.0000e+03,3.3900e+02,1.5260e+03,2.0910e+01,-1.2906e+08,-1.2906e+08,-3.3831e+00,-1.2906e+08,2.7969e-01,7.8618e+00,inf,-1.0714e+00,-1.5970e+00,5.3000e+00,8.4767e+00
2.0000e+03,3.4000e+02,1.5270e+03,2.0959e+01,-1.2880e+08,-1.2880e+08,-3.3931e+00,-1.2880e+08,2.9323e-01,8.6411e+00,inf,-9.9866e-01,-5.0840e-01,5.1651e+00,8.0678e+00
2.0000e+03,3.4100e+02,1.5340e+03,2.0930e+01,-1.2835e+08,-1.2835e+08,-3.4030e+00,-1.2835e+08,3.0610e-01,9.4162e+00,inf,-9.8888e-01,-1.8055e+00,5.5530e+00,8.5818e+00
2.0000e+03,3.4200e+02,1.5400e+03,2.0915e+01,-1.2690e+08,-1.2690e+08,-3.4130e+00,-1.2690e+08,2.8709e-01,8.2834e+00,inf,1.5609e-02,-4.5981e-01,5.8959e+00,8.4636e+00
2.0000e+03,3.4300e+02,1.5490e+03,2.0861e+01,-1.2606e+08,-1.2606e+08,-3.4229e+00,-1.2606e+08,3.0004e-01,9.0476e+00,inf,-1.1378e+00,-1.8681e+00,5.2640e+00,8.4819e+00
2.0000e+03,3.4400e+02,1.5640e+03,2.0733e+01,-1.2593e+08,-1.2593e+08,-3.4329e+00,-1.2593e+08,2.8092e-01,7.9312e+00,inf,-9.5770e-01,-7.8081e-01,5.3178e+00,8.2963e+00
2.0000e+03,3.4500e+02,1.5940e+03,2.0425e+01,-1.2575e+08,-1.2575e+08,-3.4428e+00,-1.2575e+08,2.9409e-01,8.6918e+00,inf,-3.6930e-01,-1.0214e+00,5.3750e+00,8.3311e+00
2.0000e+03,3.4600e+02,1.5950e+03,2.0472e+01,-1.2427e+08,-1.2427e+08,-3.4528e+00,-1.2427e+08,3.0653e-01,9.4430e+00,inf,2.4492e-02,-1.3799e+00,5.4444e+00,8.2098e+00
2.0000e+03,3.4700e+02,1.6110e+03,2.0339e+01,-1.2419e+08,-1.2419e+08,-3.4627e+00,-1.2419e+08,2.8811e-01,8.3421e+00,inf,-4.2644e-01,-1.3834e+00,5.4375e+00,8.1750e+00
