niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.7600e+02,1.0000e+00,2.4513e+01,-1.6341e+05,-1.6341e+05,-3.5165e-01,-1.6341e+05,1.2043e-01,7.2594e+00,1.3047e+05,1.4953e+03,-4.5598e-01,-9.4101e-01,3.3763e-01,2.2982e+00,2.6863e+00,5.1079e+00,4.1527e+00,2.6637e+01
1.7700e+02,1.0000e+00,2.4618e+01,-1.6340e+05,-1.6340e+05,-3.5365e-01,-1.6340e+05,1.2045e-01,7.2608e+00,1.3046e+05,1.4972e+03,-2.4706e-02,-5.6169e-01,5.3883e-01,2.4030e+00,2.9327e+00,5.0115e+00,4.8963e+00,2.7513e+01
1.7800e+02,1.0000e+00,2.4722e+01,-1.6340e+05,-1.6340e+05,-3.5564e-01,-1.6340e+05,1.1276e-01,6.3643e+00,1.3045e+05,1.4992e+03,-3.2698e-01,-9.7951e-01,3.9954e-01,1.5903e+00,2.5708e+00,3.8756e+00,5.3688e+00,2.7404e+01
1.7900e+02,1.0000e+00,2.4827e+01,-1.6340e+05,-1.6340e+05,-3.5764e-01,-1.6340e+05,1.0763e-01,5.7982e+00,1.3045e+05,1.5015e+03,2.2438e-01,-8.5284e-01,2.9298e-01,2.4540e+00,2.1044e+00,5.0102e+00,4.5869e+00,2.5968e+01
1.8000e+02,1.0000e+00,2.4931e+01,-1.6339e+05,-1.6340e+05,-3.5964e-01,-1.6340e+05,1.0824e-01,5.8638e+00,1.3045e+05,1.5036e+03,9.8447e-02,-6.9641e-01,1.0307e+00,2.1648e+00,1.9173e+00,4.3437e+00,5.5446e+00,2.6171e+01
1.8100e+02,1.0000e+00,2.5035e+01,-1.6339e+05,-1.6340e+05,-3.6164e-01,-1.6340e+05,1.1026e-01,6.0848e+00,1.3219e+05,1.5056e+03,-9.6490e-03,-6.5349e-01,3.5591e-01,2.9756e+00,3.1806e+00,3.8113e+00,4.8519e+00,2.7628e+01
1.8200e+02,2.0000e+00,2.5103e+01,-1.6339e+05,-1.6340e+05,-3.6364e-01,-1.6340e+05,1.1199e-01,6.2770e+00,1.3219e+05,1.5094e+03,-4.0436e-01,-8.8714e-01,1.6945e+00,1.7450e+00,3.6794e+00,3.7656e+00,5.6836e+00,2.6183e+01
1.8300e+02,2.0000e+00,2.5172e+01,-1.6339e+05,-1.6340e+05,-3.6563e-01,-1.6340e+05,1.0954e-01,6.0052e+00,1.3219e+05,1.5133e+03,-4.1807e-01,-2.8574e-01,1.0905e+00,3.2099e+00,3.5995e+00,3.8890e+00,5.7056e+00,2.8373e+01
1.8400e+02,1.0000e+00,2.5275e+01,-1.6339e+05,-1.6340e+05,-3.6763e-01,-1.6339e+05,1.0721e-01,5.7523e+00,1.3219e+05,1.5156e+03,-1.0522e-01,-9.8257e-01,1.0685e+00,1.4443e+00,3.8508e+00,5.0076e+00,5.4398e+00,2.8201e+01
1.8500e+02,1.0000e+00,2.5377e+01,-1.6339e+05,-1.6339e+05,-3.6963e-01,-1.6339e+05,1.1506e-01,6.6258e+00,1.3218e+05,1.5179e+03,-1.4271e-01,-7.1635e-01,5.4131e-01,2.8207e+00,1.9942e+00,3.2668e+00,5.2640e+00,2.7617e+01
1.8600e+02,1.0000e+00,2.5479e+01,-1.6338e+05,-1.6339e+05,-3.7163e-01,-1.6339e+05,1.1913e-01,7.1029e+00,1.3218e+05,1.5199e+03,-1.6054e-01,-2.4291e-01,7.3323e-01,1.7583e+00,3.7217e+00,3.2563e+00,4.6514e+00,2.8099e+01
1.8700e+02,1.0000e+00,2.5581e+01,-1.6338e+05,-1.6339e+05,-3.7363e-01,-1.6339e+05,1.1067e-01,6.1296e+00,1.3218e+05,1.5219e+03,-4.5519e-01,-8.3072e-01,3.7174e-01,3.0783e+00,2.7711e+00,3.3214e+00,5.2661e+00,2.7511e+01
1.8800e+02,3.0000e+00,2.5613e+01,-1.6338e+05,-1.6339e+05,-3.7562e-01,-1.6339e+05,1.1093e-01,6.1586e+00,1.3218e+05,1.5285e+03,3.6245e-02,-2.7591e-01,2.7104e-01,1.8378e+00,3.0372e+00,4.9702e+00,4.6135e+00,2.5600e+01
1.8900e+02,1.0000e+00,2.5714e+01,-1.6337e+05,-1.6338e+05,-3.7762e-01,-1.6338e+05,1.1960e-01,7.1591e+00,1.3218e+05,1.5308e+03,-1.8735e-01,-8.4781e-01,1.6573e+00,1.4763e+00,2.0104e+00,4.9959e+00,5.5216e+00,2.9331e+01
1.9000e+02,1.0000e+00,2.5815e+01,-1.6337e+05,-1.6338e+05,-3.7962e-01,-1.6338e+05,1.1107e-01,6.1741e+00,1.3217e+05,1.5328e+03,8.8911e-02,-8.9866e-01,1.0396e+00,2.7510e+00,1.9011e+00,4.9650e+00,4.8560e+00,2.5348e+01
1.9100e+02,1.0000e+00,2.5916e+01,-1.6337e+05,-1.6338e+05,-3.8162e-01,-1.6338e+05,1.1505e-01,6.6254e+00,1.3217e+05,1.5351e+03,1.8624e-01,-6.8471e-01,9.9716e-01,1.5718e+00,2.7815e+00,5.0013e+00,5.2030e+00,2.7907e+01
1.9200e+02,1.0000e+00,2.6016e+01,-1.6337e+05,-1.6338e+05,-3.8362e-01,-1.6338e+05,1.1013e-01,6.0700e+00,1.3217e+05,1.5370e+03,-1.4713e-01,-7.9943e-01,6.5082e-01,1.6213e+00,2.5848e+00,4.9321e+00,4.8026e+00,2.5891e+01
1.9300e+02,2.0000e+00,2.6081e+01,-1.6337e+05,-1.6337e+05,-3.8561e-01,-1.6337e+05,1.1698e-01,6.8491e+00,1.3217e+05,1.5408e+03,-4.7947e-01,-3.1375e-02,8.8869e-01,2.0868e+00,2.1474e+00,3.3627e+00,4.7635e+00,2.8087e+01
1.9400e+02,1.0000e+00,2.6181e+01,-1.6336e+05,-1.6337e+05,-3.8761e-01,-1.6337e+05,1.1561e-01,6.6891e+00,1.3216e+05,1.5427e+03,1.3995e-01,-3.7622e-01,4.6804e-01,1.4869e+00,3.3523e+00,4.6460e+00,4.3071e+00,2.7160e+01
1.9500e+02,1.0000e+00,2.6280e+01,-1.6336e+05,-1.6337e+05,-3.8961e-01,-1.6337e+05,1.1571e-01,6.7016e+00,1.3216e+05,1.5450e+03,2.1860e-01,-1.2407e-01,9.4932e-01,2.2682e+00,3.2432e+00,4.5340e+00,4.6760e+00,2.7806e+01
1.9600e+02,1.0000e+00,2.6380e+01,-1.6336e+05,-1.6337e+05,-3.9161e-01,-1.6337e+05,1.1110e-01,6.1774e+00,1.3216e+05,1.5469e+03,-4.7009e-01,-1.6568e-01,4.6780e-01,2.3124e+00,3.6224e+00,3.1860e+00,5.3203e+00,2.7381e+01
1.9700e+02,1.0000e+00,2.6478e+01,-1.6336e+05,-1.6337e+05,-3.9361e-01,-1.6337e+05,1.0841e-01,5.8817e+00,1.3216e+05,1.5489e+03,-2.6369e-01,-2.0511e-01,1.1867e+00,2.8098e+00,2.0053e+00,3.5674e+00,5.9028e+00,2.7489e+01
1.9800e+02,1.0000e+00,2.6577e+01,-1.6336e+05,-1.6337e+05,-3.9560e-01,-1.6337e+05,1.0541e-01,5.5616e+00,1.3216e+05,1.5512e+03,-3.5636e-01,-3.7789e-01,1.1091e+00,2.8369e+00,3.4362e+00,3.6538e+00,4.4885e+00,2.9009e+01
1.9900e+02,2.0000e+00,2.6640e+01,-1.6336e+05,-1.6337e+05,-3.9760e-01,-1.6337e+05,1.0599e-01,5.6231e+00,1.3216e+05,1.5555e+03,1.9027e-01,-1.3896e-01,5.8683e-01,2.5429e+00,2.0442e+00,4.7767e+00,5.2820e+00,2.5951e+01
2.0000e+02,2.0000e+00,2.6702e+01,-1.6336e+05,-1.6336e+05,-3.9960e-01,-1.6336e+05,1.0625e-01,5.6500e+00,1.3215e+05,1.5594e+03,1.3746e-01,-6.6047e-01,5.1897e-01,2.6314e+00,3.0239e+00,4.8642e+00,4.8387e+00,2.7026e+01
2.0100e+02,1.0000e+00,2.6800e+01,-1.6335e+05,-1.6336e+05,-4.0160e-01,-1.6336e+05,1.1840e-01,7.0158e+00,1.3215e+05,1.5614e+03,1.3406e-01,-9.7065e-01,1.6357e+00,2.9090e+00,2.4687e+00,4.1179e+00,5.8973e+00,2.6962e+01
2.0200e+02,1.0000e+00,2.6897e+01,-1.6335e+05,-1.6336e+05,-4.0360e-01,-1.6336e+05,1.2025e-01,7.2368e+00,1.3215e+05,1.5636e+03,-4.5869e-01,-2.6709e-01,5.7121e-01,1.5519e+00,2.7059e+00,3.6727e+00,5.0651e+00,2.7539e+01
2.0300e+02,2.0000e+00,2.6959e+01,-1.6334e+05,-1.6335e+05,-4.0559e-01,-1.6335e+05,1.2085e-01,7.3097e+00,1.3215e+05,1.5679e+03,2.4599e-01,-8.2050e-01,8.6878e-01,2.4028e+00,1.8950e+00,4.9099e+00,5.8900e+00,2.7784e+01
2.0400e+02,1.0000e+00,2.7056e+01,-1.6334e+05,-1.6335e+05,-4.0759e-01,-1.6334e+05,1.1501e-01,6.6206e+00,1.3214e+05,1.5698e+03,1.5123e-01,-9.3837e-01,1.1363e+00,2.5417e+00,2.1955e+00,4.0105e+00,5.2361e+00,2.8206e+01
2.0500e+02,1.0000e+00,2.7152e+01,-1.6333e+05,-1.6334e+05,-4.0959e-01,-1.6334e+05,1.1910e-01,7.0994e+00,1.3213e+05,1.5722e+03,-3.3858e-01,-9.8160e-01,1.9597e+00,1.4886e+00,2.3804e+00,5.0935e+00,5.5913e+00,2.6225e+01
2.0600e+02,1.0000e+00,2.7249e+01,-1.6333e+05,-1.6334e+05,-4.1159e-01,-1.6334e+05,1.1981e-01,7.1848e+00,1.3213e+05,1.5744e+03,1.7868e-01,-2.9497e-01,1.5303e+00,2.5371e+00,3.2299e+00,3.5595e+00,5.0334e+00,2.8858e+01
2.0700e+02,1.0000e+00,2.7345e+01,-1.6333e+05,-1.6333e+05,-4.1359e-01,-1.6333e+05,1.1927e-01,7.1201e+00,1.3213e+05,1.5764e+03,-4.1691e-01,-3.4637e-01,4.6728e-01,1.8687e+00,3.7051e+00,3.2939e+00,4.4260e+00,2.7811e+01
2.0800e+02,1.0000e+00,2.7441e+01,-1.6332e+05,-1.6333e+05,-4.1558e-01,-1.6333e+05,1.1225e-01,6.3060e+00,1.3212e+05,1.5787e+03,-4.6857e-01,-8.2581e-01,1.3645e+00,1.6120e+00,3.0095e+00,4.1366e+00,5.6733e+00,2.8602e+01
2.0900e+02,3.0000e+00,2.7464e+01,-1.6331e+05,-1.6332e+05,-4.1758e-01,-1.6332e+05,1.2097e-01,7.3240e+00,1.3212e+05,1.5849e+03,1.3219e-01,-3.3848e-01,1.4682e+00,3.2419e+00,3.2087e+00,3.5395e+00,5.7725e+00,2.6309e+01
2.1000e+02,1.0000e+00,2.7559e+01,-1.6331e+05,-1.6332e+05,-4.1958e-01,-1.6332e+05,1.1166e-01,6.2405e+00,1.3211e+05,1.5869e+03,-4.9390e-01,-7.7171e-01,1.0716e+00,1.5817e+00,2.9984e+00,4.5887e+00,5.3353e+00,2.6153e+01
2.1100e+02,4.0000e+00,2.7546e+01,-1.6331e+05,-1.6332e+05,-4.2158e-01,-1.6332e+05,1.0939e-01,5.9893e+00,1.3211e+05,1.5954e+03,1.7557e-02,-3.0366e-01,1.0669e+00,2.7710e+00,2.7649e+00,3.3077e+00,5.7028e+00,2.7650e+01
2.1200e+02,3.0000e+00,2.7568e+01,-1.6331e+05,-1.6332e+05,-4.2358e-01,-1.6332e+05,1.1537e-01,6.6621e+00,1.3211e+05,1.6017e+03,-4.7408e-01,-9.3486e-01,1.3915e+00,1.8042e+00,2.8347e+00,3.7358e+00,5.6801e+00,2.7035e+01
2.1300e+02,1.0000e+00,2.7662e+01,-1.6331e+05,-1.6332e+05,-4.2557e-01,-1.6332e+05,1.1014e-01,6.0717e+00,1.3211e+05,1.6037e+03,-2.5081e-01,-4.3267e-01,1.6330e+00,1.4501e+00,1.9839e+00,4.8342e+00,5.1955e+00,2.9348e+01
2.1400e+02,3.0000e+00,2.7684e+01,-1.6331e+05,-1.6332e+05,-4.2757e-01,-1.6332e+05,1.0661e-01,5.6886e+00,1.3211e+05,1.6096e+03,-2.0708e-01,-1.8432e-01,2.1810e+00,3.1074e+00,2.0742e+00,3.3455e+00,5.8965e+00,2.5722e+01
2.1500e+02,1.0000e+00,2.7778e+01,-1.6331e+05,-1.6332e+05,-4.2957e-01,-1.6331e+05,1.0402e-01,5.4159e+00,1.3211e+05,1.6119e+03,-2.0449e-01,-8.3329e-01,1.1443e+00,1.3610e+00,2.6465e+00,4.2313e+00,5.5965e+00,2.8130e+01
2.1600e+02,1.0000e+00,2.7871e+01,-1.6331e+05,-1.6331e+05,-4.3157e-01,-1.6331e+05,1.1078e-01,6.1423e+00,1.3210e+05,1.6139e+03,2.4837e-01,-5.9889e-01,2.0004e+00,2.4045e+00,3.7828e+00,4.8794e+00,5.4941e+00,2.5159e+01
2.1700e+02,2.0000e+00,2.7928e+01,-1.6330e+05,-1.6331e+05,-4.3357e-01,-1.6331e+05,1.1583e-01,6.7149e+00,1.3210e+05,1.6182e+03,-2.6513e-01,-9.1259e-01,7.8038e-01,2.8084e+00,2.2298e+00,4.8469e+00,4.5109e+00,2.5290e+01
2.1800e+02,1.0000e+00,2.8021e+01,-1.6330e+05,-1.6331e+05,-4.3556e-01,-1.6331e+05,1.2082e-01,7.3063e+00,1.3210e+05,1.6205e+03,-1.1106e-01,-6.5319e-01,9.3969e-01,3.0369e+00,2.3616e+00,3.1795e+00,4.1524e+00,2.8783e+01
2.1900e+02,1.0000e+00,2.8113e+01,-1.6330e+05,-1.6330e+05,-4.3756e-01,-1.6330e+05,1.1161e-01,6.2350e+00,1.3209e+05,1.6224e+03,-3.0133e-01,-6.2746e-02,2.0970e+00,1.7188e+00,3.6510e+00,3.1820e+00,5.8188e+00,2.5639e+01
2.2000e+02,1.0000e+00,2.8205e+01,-1.6329e+05,-1.6330e+05,-4.3956e-01,-1.6330e+05,1.1983e-01,7.1869e+00,1.3209e+05,1.6244e+03,-4.4851e-01,-6.7939e-01,1.4183e+00,2.4863e+00,2.9011e+00,3.3981e+00,5.6892e+00,2.8691e+01
2.2100e+02,1.0000e+00,2.8297e+01,-1.6329e+05,-1.6330e+05,-4.4156e-01,-1.6330e+05,1.1433e-01,6.5419e+00,1.3209e+05,1.6281e+03,-4.4913e-01,-8.9832e-01,1.4671e+00,1.6703e+00,3.6359e+00,5.1026e+00,5.5030e+00,2.8626e+01
2.2200e+02,1.0000e+00,2.8389e+01,-1.6329e+05,-1.6329e+05,-4.4356e-01,-1.6329e+05,1.1921e-01,7.1123e+00,1.3209e+05,1.6301e+03,2.1218e-01,-5.3388e-01,1.3173e+00,2.0513e+00,2.4170e+00,4.6738e+00,5.7555e+00,2.7996e+01
2.2300e+02,1.0000e+00,2.8480e+01,-1.6329e+05,-1.6329e+05,-4.4555e-01,-1.6329e+05,1.1473e-01,6.5886e+00,1.3208e+05,1.6324e+03,1.9981e-03,-1.1369e-01,9.1305e-01,2.2260e+00,3.1721e+00,4.1703e+00,5.6595e+00,2.7410e+01
2.2400e+02,3.0000e+00,2.8499e+01,-1.6328e+05,-1.6329e+05,-4.4755e-01,-1.6329e+05,1.1747e-01,6.9071e+00,1.3208e+05,1.6385e+03,-4.7858e-01,-8.5967e-01,1.0337e+00,2.9204e+00,2.7871e+00,4.4958e+00,5.2115e+00,2.8279e+01
2.2500e+02,1.0000e+00,2.8590e+01,-1.6328e+05,-1.6329e+05,-4.4955e-01,-1.6329e+05,1.1500e-01,6.6190e+00,1.3208e+05,1.6404e+03,-2.5343e-01,-4.5462e-01,7.0956e-01,3.0098e+00,2.2297e+00,3.8499e+00,5.4547e+00,2.6531e+01
2.2600e+02,4.0000e+00,2.8571e+01,-1.6328e+05,-1.6329e+05,-4.5155e-01,-1.6329e+05,1.0988e-01,6.0433e+00,1.3208e+05,1.6485e+03,-4.8622e-01,-1.4455e-01,1.3792e+00,3.0646e+00,3.3346e+00,5.0491e+00,5.7195e+00,2.7545e+01
2.2700e+02,2.0000e+00,2.8625e+01,-1.6327e+05,-1.6328e+05,-4.5355e-01,-1.6328e+05,1.2112e-01,7.3429e+00,1.3208e+05,1.6528e+03,2.2334e-01,-9.8297e-01,1.5868e+00,1.5471e+00,2.1869e+00,4.4077e+00,5.8988e+00,2.8474e+01
2.2800e+02,2.0000e+00,2.8679e+01,-1.6327e+05,-1.6328e+05,-4.5554e-01,-1.6328e+05,1.1463e-01,6.5768e+00,1.3207e+05,1.6570e+03,-3.2486e-01,-8.6321e-01,7.2703e-01,2.1243e+00,3.0598e+00,3.5445e+00,4.6058e+00,2.7959e+01
2.2900e+02,1.0000e+00,2.8769e+01,-1.6327e+05,-1.6328e+05,-4.5754e-01,-1.6328e+05,1.1710e-01,6.8636e+00,1.3207e+05,1.6594e+03,-4.9836e-01,-9.5803e-01,5.1726e-01,2.4627e+00,2.0892e+00,3.7029e+00,4.0523e+00,2.8107e+01
2.3000e+02,1.0000e+00,2.8858e+01,-1.6326e+05,-1.6327e+05,-4.5954e-01,-1.6327e+05,1.2059e-01,7.2777e+00,1.4893e+05,1.6618e+03,8.9268e-02,-1.3843e-01,1.0924e+00,2.6371e+00,2.4058e+00,3.4986e+00,5.5766e+00,2.7601e+01
2.3100e+02,1.0000e+00,2.8947e+01,-1.6326e+05,-1.6327e+05,-4.6154e-01,-1.6327e+05,1.1171e-01,6.2454e+00,1.4892e+05,1.6638e+03,-2.6933e-02,-7.1453e-01,4.8573e-01,1.2929e+00,2.5526e+00,4.0772e+00,5.0279e+00,2.5180e+01
2.3200e+02,1.0000e+00,2.9036e+01,-1.6326e+05,-1.6327e+05,-4.6354e-01,-1.6327e+05,1.1932e-01,7.1252e+00,1.4892e+05,1.6661e+03,-6.8207e-02,-2.2790e-01,1.0533e+00,2.6000e+00,3.6129e+00,3.7676e+00,4.0426e+00,2.8970e+01
2.3300e+02,1.0000e+00,2.9125e+01,-1.6325e+05,-1.6326e+05,-4.6553e-01,-1.6326e+05,1.2136e-01,7.3713e+00,1.4892e+05,1.6681e+03,2.0145e-01,-1.8957e-01,6.1037e-01,2.4408e+00,3.6833e+00,5.0433e+00,4.0706e+00,2.6588e+01
2.3400e+02,1.0000e+00,2.9213e+01,-1.6325e+05,-1.6325e+05,-4.6753e-01,-1.6325e+05,1.1692e-01,6.8415e+00,1.4891e+05,1.6703e+03,-2.5332e-01,-1.6740e-01,7.2402e-01,1.8423e+00,3.0815e+00,3.8872e+00,4.7602e+00,2.7664e+01
2.3500e+02,1.0000e+00,2.9302e+01,-1.6325e+05,-1.6325e+05,-4.6953e-01,-1.6325e+05,1.1221e-01,6.3024e+00,1.4891e+05,1.6723e+03,-1.5164e-01,-3.5469e-01,1.3548e+00,1.4079e+00,3.4043e+00,3.4994e+00,5.4577e+00,2.5619e+01
2.3600e+02,1.0000e+00,2.9390e+01,-1.6324e+05,-1.6325e+05,-4.7153e-01,-1.6325e+05,1.1628e-01,6.7676e+00,1.4891e+05,1.6746e+03,-2.6279e-01,-1.5437e-01,4.2739e-01,2.1779e+00,3.0555e+00,4.4677e+00,5.1573e+00,2.6974e+01
2.3700e+02,1.0000e+00,2.9478e+01,-1.6324e+05,-1.6325e+05,-4.7353e-01,-1.6325e+05,1.2047e-01,7.2639e+00,1.4890e+05,1.6769e+03,-3.7571e-01,-4.5284e-01,1.3113e+00,2.2815e+00,3.1624e+00,4.1980e+00,4.5720e+00,2.8941e+01
2.3800e+02,5.0000e+00,2.9419e+01,-1.6324e+05,-1.6324e+05,-4.7552e-01,-1.6324e+05,1.1346e-01,6.4427e+00,1.4890e+05,1.6874e+03,-2.1417e-01,-8.0683e-01,9.0748e-01,2.5205e+00,2.9511e+00,4.9492e+00,5.3560e+00,2.7681e+01
2.3900e+02,1.0000e+00,2.9506e+01,-1.6323e+05,-1.6324e+05,-4.7752e-01,-1.6324e+05,1.2072e-01,7.2943e+00,1.4890e+05,1.6894e+03,1.8106e-01,-7.2692e-01,2.0668e+00,2.1055e+00,3.8018e+00,4.9303e+00,4.0419e+00,2.9918e+01
2.4000e+02,1.0000e+00,2.9593e+01,-1.6322e+05,-1.6323e+05,-4.7952e-01,-1.6323e+05,1.2149e-01,7.3870e+00,1.4889e+05,1.6914e+03,1.5789e-01,-6.2907e-01,3.9499e-01,2.4238e+00,2.7011e+00,3.7699e+00,5.1256e+00,2.6449e+01
2.4100e+02,1.0000e+00,2.9680e+01,-1.6322e+05,-1.6323e+05,-4.8152e-01,-1.6323e+05,1.1278e-01,6.3660e+00,1.4888e+05,1.6933e+03,5.5323e-02,-4.3570e-01,1.7254e+00,2.1770e+00,2.1876e+00,5.1005e+00,5.7149e+00,2.9019e+01
2.4200e+02,1.0000e+00,2.9766e+01,-1.6322e+05,-1.6322e+05,-4.8352e-01,-1.6322e+05,1.1944e-01,7.1400e+00,1.4888e+05,1.6956e+03,-2.9942e-01,-8.9617e-01,5.6791e-01,1.7380e+00,3.7779e+00,4.2730e+00,4.7174e+00,2.7494e+01
2.4300e+02,1.0000e+00,2.9853e+01,-1.6320e+05,-1.6321e+05,-4.8551e-01,-1.6321e+05,1.2154e-01,7.3932e+00,1.4888e+05,1.6979e+03,-1.7300e-04,-2.9878e-01,1.3975e+00,2.1454e+00,3.6863e+00,4.1565e+00,5.7085e+00,2.8226e+01
2.4400e+02,1.0000e+00,2.9939e+01,-1.6320e+05,-1.6321e+05,-4.8751e-01,-1.6321e+05,1.1819e-01,6.9912e+00,1.4886e+05,1.7002e+03,1.2935e-02,-9.3880e-01,1.7148e+00,2.6114e+00,1.8971e+00,4.4550e+00,5.5154e+00,2.9154e+01
2.4500e+02,1.0000e+00,3.0025e+01,-1.6320e+05,-1.6321e+05,-4.8951e-01,-1.6321e+05,1.1111e-01,6.1789e+00,1.4886e+05,1.7025e+03,1.6984e-01,-2.2412e-01,7.3201e-01,2.7293e+00,2.5065e+00,4.1009e+00,4.0364e+00,2.7913e+01
2.4600e+02,1.0000e+00,3.0110e+01,-1.6320e+05,-1.6321e+05,-4.9151e-01,-1.6321e+05,1.0874e-01,5.9177e+00,1.4886e+05,1.7044e+03,-2.7298e-01,-7.4800e-01,3.8077e-01,3.0994e+00,3.0203e+00,3.9561e+00,4.5724e+00,2.7554e+01
2.4700e+02,2.0000e+00,3.0159e+01,-1.6319e+05,-1.6320e+05,-4.9351e-01,-1.6320e+05,1.2044e-01,7.2603e+00,1.4886e+05,1.7090e+03,-4.2789e-01,-1.8066e-01,1.4929e+00,2.8335e+00,2.0305e+00,5.0526e+00,5.7012e+00,2.8152e+01
2.4800e+02,1.0000e+00,3.0244e+01,-1.6319e+05,-1.6320e+05,-4.9550e-01,-1.6320e+05,1.2125e-01,7.3587e+00,1.4885e+05,1.7109e+03,-4.0284e-01,-1.7800e-02,1.1784e+00,2.9849e+00,3.2473e+00,4.5788e+00,5.4647e+00,2.7954e+01
2.4900e+02,3.0000e+00,3.0255e+01,-1.6319e+05,-1.6319e+05,-4.9750e-01,-1.6319e+05,1.1222e-01,6.3030e+00,1.4885e+05,1.7168e+03,6.6765e-02,-6.7899e-02,9.8650e-01,1.8601e+00,2.6202e+00,4.7640e+00,5.7378e+00,2.7137e+01
2.5000e+02,1.0000e+00,3.0340e+01,-1.6319e+05,-1.6319e+05,-4.9950e-01,-1.6319e+05,1.1142e-01,6.2137e+00,1.4885e+05,1.7192e+03,1.3819e-01,-7.8800e-02,1.9073e+00,1.4102e+00,3.2916e+00,4.5509e+00,5.1295e+00,2.9611e+01
2.5100e+02,2.0000e+00,3.0387e+01,-1.6318e+05,-1.6319e+05,-5.0150e-01,-1.6319e+05,1.1071e-01,6.1347e+00,1.4885e+05,1.7234e+03,-2.6806e-02,-4.4876e-01,1.3679e+00,2.9029e+00,3.7542e+00,3.4944e+00,5.3612e+00,2.8490e+01
2.5200e+02,1.0000e+00,3.0472e+01,-1.6318e+05,-1.6319e+05,-5.0350e-01,-1.6319e+05,1.0754e-01,5.7887e+00,1.4884e+05,1.7253e+03,6.7628e-02,-9.8746e-01,4.7841e-01,3.1830e+00,3.2389e+00,4.5956e+00,4.2649e+00,2.7152e+01
2.5300e+02,1.0000e+00,3.0556e+01,-1.6318e+05,-1.6319e+05,-5.0549e-01,-1.6319e+05,1.1473e-01,6.5878e+00,1.4884e+05,1.7273e+03,-3.9669e-01,-4.9914e-01,2.6349e-01,1.9608e+00,2.5517e+00,4.1179e+00,4.9203e+00,2.6751e+01
2.5400e+02,1.0000e+00,3.0639e+01,-1.6318e+05,-1.6319e+05,-5.0749e-01,-1.6319e+05,1.1869e-01,7.0503e+00,1.4884e+05,1.7292e+03,-6.3377e-03,-4.7436e-01,1.0700e+00,2.0813e+00,2.6188e+00,4.7964e+00,4.8772e+00,2.7924e+01
2.5500e+02,3.0000e+00,3.0649e+01,-1.6317e+05,-1.6318e+05,-5.0949e-01,-1.6318e+05,1.2136e-01,7.3715e+00,1.4884e+05,1.7358e+03,-1.9425e-01,-9.3342e-01,1.0072e+00,2.0409e+00,3.6373e+00,3.8755e+00,4.9911e+00,2.8052e+01
2.5600e+02,1.0000e+00,3.0732e+01,-1.6317e+05,-1.6318e+05,-5.1149e-01,-1.6318e+05,1.1769e-01,6.9330e+00,1.4883e+05,1.7381e+03,-4.4651e-01,-2.1480e-01,1.0107e+00,1.9797e+00,2.9085e+00,4.7737e+00,4.5388e+00,2.7707e+01
2.5700e+02,4.0000e+00,3.0705e+01,-1.6317e+05,-1.6318e+05,-5.1349e-01,-1.6318e+05,1.1191e-01,6.2679e+00,1.4883e+05,1.7464e+03,9.4762e-02,-9.5050e-01,1.6664e+00,2.3687e+00,2.5652e+00,4.9914e+00,5.4422e+00,2.9006e+01
2.5800e+02,2.0000e+00,3.0751e+01,-1.6317e+05,-1.6317e+05,-5.1548e-01,-1.6317e+05,1.1878e-01,7.0618e+00,1.4883e+05,1.7507e+03,1.6441e-01,-9.1036e-01,2.0854e+00,2.9099e+00,3.4838e+00,3.1884e+00,5.9241e+00,2.9552e+01
2.5900e+02,2.0000e+00,3.0797e+01,-1.6316e+05,-1.6317e+05,-5.1748e-01,-1.6317e+05,1.1999e-01,7.2056e+00,1.4883e+05,1.7550e+03,-6.3673e-02,-2.3993e-01,1.1066e+00,2.1623e+00,2.6615e+00,4.7847e+00,5.1484e+00,2.7714e+01
2.6000e+02,1.0000e+00,3.0879e+01,-1.6316e+05,-1.6317e+05,-5.1948e-01,-1.6317e+05,1.1277e-01,6.3645e+00,1.4882e+05,1.7570e+03,-2.1326e-01,-9.4613e-01,1.1370e+00,3.2302e+00,2.1242e+00,3.3474e+00,5.4126e+00,2.7937e+01
2.6100e+02,2.0000e+00,3.0924e+01,-1.6316e+05,-1.6317e+05,-5.2148e-01,-1.6317e+05,1.0876e-01,5.9198e+00,1.4882e+05,1.7613e+03,-3.1625e-01,-2.2594e-02,4.6508e-01,2.8272e+00,2.8491e+00,4.7205e+00,4.8384e+00,2.5352e+01
2.6200e+02,1.0000e+00,3.1006e+01,-1.6316e+05,-1.6317e+05,-5.2348e-01,-1.6317e+05,1.1191e-01,6.2678e+00,1.4882e+05,1.7636e+03,-4.7137e-01,-7.0094e-01,9.7722e-01,2.5096e+00,1.9302e+00,4.9477e+00,4.4133e+00,2.5687e+01
2.6300e+02,1.0000e+00,3.1087e+01,-1.6315e+05,-1.6316e+05,-5.2547e-01,-1.6316e+05,1.2148e-01,7.3863e+00,1.4882e+05,1.7660e+03,2.8491e-02,-1.8407e-01,9.6523e-01,2.5479e+00,3.0500e+00,3.4010e+00,4.9962e+00,2.7682e+01
