logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.9714e-01,-4.9200e-01,-1.9552e+00,-8.4285e-01,-3.8950e-01,8.3367e-01,1.9886e+00,2.6061e+01,-3.7363e+02
-3.0106e-01,-4.8661e-01,-2.6301e+00,-5.9596e-01,-6.7864e-01,8.6094e-01,1.9928e+00,2.6070e+01,-3.7153e+02
-2.7291e-01,-5.2940e-01,-2.2415e+00,-5.6945e-01,-9.6643e-01,7.5119e-01,1.9785e+00,2.6012e+01,-3.7458e+02
-2.7804e-01,-5.2876e-01,-1.1959e+00,-1.2940e+00,-5.7664e-03,6.7197e-01,2.0158e+00,2.6121e+01,-3.7525e+02
-3.2908e-01,-4.4284e-01,-1.3071e+00,-1.2308e+00,1.5758e-02,7.1470e-01,2.0287e+00,2.6140e+01,-3.7169e+02
-2.7392e-01,-5.2639e-01,-1.2343e+00,-9.4293e-01,-7.0870e-01,8.2518e-01,1.9840e+00,2.6044e+01,-3.6435e+02
-2.5837e-01,-5.4461e-01,-1.9013e+00,-5.7381e-01,-3.9215e-01,7.8318e-01,1.9884e+00,2.6067e+01,-3.7340e+02
-2.5366e-01,-5.3072e-01,-1.9245e+00,-6.3139e-01,-1.0909e+00,9.4880e-01,1.9654e+00,2.6026e+01,-3.6721e+02
-2.7531e-01,-5.4662e-01,-2.3504e+00,-7.7544e-01,-3.3921e-02,4.8828e-01,2.0006e+00,2.6051e+01,-3.6939e+02
-2.8308e-01,-5.3310e-01,-2.6148e+00,-6.3738e-01,-7.9172e-01,7.2831e-01,1.9946e+00,2.6050e+01,-3.7246e+02
-2.7517e-01,-5.3895e-01,-2.2980e+00,-8.0521e-01,-1.0075e-01,6.2766e-01,2.0051e+00,2.6078e+01,-3.6326e+02
-3.1833e-01,-4.8466e-01,-2.5245e+00,-6.5732e-01,-6.5027e-01,7.0186e-01,1.9994e+00,2.6055e+01,-3.6902e+02
-2.9486e-01,-4.8758e-01,-2.2819e+00,-6.5566e-01,-4.9742e-01,8.9706e-01,1.9969e+00,2.6094e+01,-3.7476e+02
-2.8070e-01,-4.9625e-01,-2.0883e+00,-6.8947e-01,-1.3704e-01,7.7326e-01,1.9881e+00,2.6051e+01,-3.6948e+02
-2.7343e-01,-5.4509e-01,-1.9348e+00,-6.9397e-01,-8.6005e-01,7.5876e-01,1.9824e+00,2.6025e+01,-3.7531e+02
-2.5983e-01,-5.0926e-01,-1.8875e+00,-6.7066e-01,-1.0056e+00,9.5971e-01,1.9674e+00,2.6028e+01,-3.6914e+02
-3.4098e-01,-4.6968e-01,-2.5687e+00,-6.7129e-01,-9.3561e-01,7.1768e-01,2.0024e+00,2.6063e+01,-3.7380e+02
-2.9255e-01,-4.8696e-01,-1.2413e+00,-9.9671e-01,-8.7996e-01,9.6377e-01,1.9733e+00,2.6039e+01,-3.7036e+02
-2.6863e-01,-5.4482e-01,-2.5569e+00,-7.7360e-01,-2.1589e-01,7.3096e-01,1.9920e+00,2.6060e+01,-3.7117e+02
-2.9557e-01,-4.9001e-01,-1.9721e+00,-5.6296e-01,-1.0424e+00,7.8613e-01,1.9984e+00,2.6063e+01,-3.6812e+02
-3.0445e-01,-4.7160e-01,-1.2385e+00,-1.2065e+00,-4.8226e-01,9.2919e-01,1.9843e+00,2.6060e+01,-3.7148e+02
-3.0220e-01,-4.9049e-01,-1.6139e+00,-9.1052e-01,-1.0297e-01,7.2720e-01,1.9973e+00,2.6061e+01,-3.7460e+02
-2.7715e-01,-5.4425e-01,-2.3977e+00,-7.4280e-01,-6.6636e-01,7.4336e-01,1.9961e+00,2.6068e+01,-3.6316e+02
-2.4575e-01,-5.4634e-01,-2.5046e+00,-6.2436e-01,-7.7502e-01,8.9966e-01,1.9640e+00,2.6016e+01,-3.5717e+02
-2.6758e-01,-5.1938e-01,-2.2764e+00,-5.8640e-01,-3.7312e-01,8.2633e-01,1.9901e+00,2.6075e+01,-3.7241e+02
-2.6981e-01,-5.1578e-01,-1.6352e+00,-7.2791e-01,-1.3037e-01,7.6349e-01,1.9842e+00,2.6044e+01,-3.6252e+02
-3.0833e-01,-4.9585e-01,-2.5252e+00,-6.3672e-01,-8.3794e-01,7.6620e-01,1.9943e+00,2.6054e+01,-3.7512e+02
-2.9113e-01,-4.9263e-01,-1.7577e+00,-8.9280e-01,-2.4971e-01,8.7862e-01,1.9813e+00,2.6053e+01,-3.6747e+02
-2.5801e-01,-5.0226e-01,-2.0520e+00,-7.5077e-01,-6.8385e-01,1.0598e+00,1.9629e+00,2.6063e+01,-3.4535e+02
-3.2297e-01,-4.5678e-01,-1.6924e+00,-9.0629e-01,-3.9417e-01,8.8174e-01,1.9877e+00,2.6058e+01,-3.7262e+02
-2.6077e-01,-5.0571e-01,-1.6835e+00,-6.7161e-01,-6.5300e-01,9.8023e-01,1.9809e+00,2.6070e+01,-3.7472e+02
-2.6363e-01,-5.4277e-01,-2.0777e+00,-6.8612e-01,-4.9367e-01,7.7321e-01,1.9710e+00,2.6005e+01,-3.7407e+02
-3.2696e-01,-4.8247e-01,-1.2176e+00,-1.3021e+00,-2.9453e-01,7.1320e-01,2.0325e+00,2.6153e+01,-3.7283e+02
-2.5959e-01,-5.5964e-01,-1.2282e+00,-1.1421e+00,-2.5148e-01,7.4965e-01,1.9868e+00,2.6059e+01,-3.6151e+02
-2.7985e-01,-5.2714e-01,-2.2465e+00,-7.7419e-01,-6.1033e-01,7.4679e-01,1.9914e+00,2.6047e+01,-3.7007e+02
-3.1761e-01,-5.2722e-01,-1.4466e+00,-7.6114e-01,-8.6465e-01,3.1787e-01,2.0242e+00,2.6086e+01,-3.7308e+02
-2.9077e-01,-5.0970e-01,-1.6317e+00,-7.4343e-01,-4.9546e-01,7.1475e-01,1.9933e+00,2.6044e+01,-3.6335e+02
-3.1976e-01,-4.6912e-01,-1.4419e+00,-7.0677e-01,-7.2281e-01,7.5995e-01,2.0031e+00,2.6072e+01,-3.7462e+02
