niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logNpix,tau,dmod
6.4900e+02,9.0000e+00,3.3333e+01,-1.4058e+05,-1.4059e+05,-1.2967e+00,-1.4059e+05,1.2795e-01,8.1941e+00,1.2883e+05,2.3266e+03,1.3674e-01,-2.5583e-01,2.3290e+00,4.5819e+00,2.6198e+01
6.5000e+02,6.0000e+00,3.3282e+01,-1.4054e+05,-1.4055e+05,-1.2987e+00,-1.4055e+05,1.2805e-01,8.2065e+00,1.2883e+05,2.3337e+03,-1.3629e-01,-4.9713e-01,2.0284e+00,8.6388e-01,2.7613e+01
6.5100e+02,2.0000e+00,3.3299e+01,-1.4045e+05,-1.4046e+05,-1.3007e+00,-1.4046e+05,1.2806e-01,8.2085e+00,1.2879e+05,2.3361e+03,2.0145e-01,-1.8957e-01,1.7534e+00,4.7398e+00,2.7421e+01
6.5200e+02,3.0000e+00,3.3299e+01,-1.4041e+05,-1.4042e+05,-1.3027e+00,-1.4042e+05,1.2808e-01,8.2105e+00,1.2870e+05,2.3397e+03,5.8660e-02,-9.7450e-01,1.0147e+00,3.0729e+00,2.7003e+01
6.5300e+02,1.0000e+00,3.3333e+01,-1.4041e+05,-1.4041e+05,-1.3047e+00,-1.4041e+05,1.2808e-01,8.2101e+00,1.2866e+05,2.3409e+03,-1.2183e-01,-4.6167e-01,1.6646e+00,5.5095e+00,2.2209e+01
6.5400e+02,9.0000e+00,3.3232e+01,-1.4040e+05,-1.4041e+05,-1.3067e+00,-1.4041e+05,1.1945e-01,7.1417e+00,1.2865e+05,2.3514e+03,-1.3505e-01,-2.8274e-01,1.7721e+00,7.4453e-01,2.2821e+01
6.5500e+02,2.0000e+00,3.3249e+01,-1.4038e+05,-1.4039e+05,-1.3087e+00,-1.4039e+05,1.2813e-01,8.2165e+00,1.2865e+05,2.3538e+03,-1.9340e-02,-8.7379e-01,1.6859e+00,5.9230e+00,2.2762e+01
6.5600e+02,2.0000e+00,3.3266e+01,-1.4036e+05,-1.4037e+05,-1.3107e+00,-1.4037e+05,1.2814e-01,8.2184e+00,1.2862e+05,2.3561e+03,6.1976e-02,-6.7264e-02,1.3536e+00,6.6913e+00,2.6388e+01
6.5700e+02,2.0000e+00,3.3283e+01,-1.4032e+05,-1.4033e+05,-1.3127e+00,-1.4033e+05,1.2816e-01,8.2204e+00,1.2860e+05,2.3585e+03,-2.3943e-01,-3.3531e-01,2.3257e+00,4.1152e+00,2.4855e+01
6.5800e+02,3.0000e+00,3.3283e+01,-1.4030e+05,-1.4031e+05,-1.3147e+00,-1.4031e+05,1.2817e-01,8.2224e+00,1.2856e+05,2.3621e+03,-2.1163e-02,-4.7619e-02,2.3080e+00,5.6004e+00,2.7066e+01
6.5900e+02,8.0000e+00,3.3199e+01,-1.4029e+05,-1.4030e+05,-1.3167e+00,-1.4030e+05,1.2802e-01,8.2029e+00,1.2854e+05,2.3715e+03,-1.9916e-01,-1.0678e-01,2.5569e+00,5.9368e+00,2.5336e+01
6.6000e+02,1.0000e+00,3.3233e+01,-1.4017e+05,-1.4018e+05,-1.3187e+00,-1.4018e+05,1.2820e-01,8.2264e+00,1.2854e+05,2.3727e+03,-3.1338e-01,-1.1908e-01,2.4834e+00,4.9998e+00,2.5685e+01
6.6100e+02,9.0000e+00,3.3133e+01,-1.4010e+05,-1.4011e+05,-1.3207e+00,-1.4011e+05,1.2822e-01,8.2284e+00,1.2842e+05,2.3833e+03,-4.2723e-01,-6.7884e-02,1.1130e+00,3.7412e+00,2.5731e+01
6.6200e+02,5.0000e+00,3.3100e+01,-1.4009e+05,-1.4010e+05,-1.3227e+00,-1.4010e+05,1.2823e-01,8.2302e+00,1.2835e+05,2.3892e+03,7.1237e-02,-6.2905e-01,1.0047e+00,1.0017e+00,2.6385e+01
6.6300e+02,4.0000e+00,3.3084e+01,-1.4006e+05,-1.4006e+05,-1.3247e+00,-1.4006e+05,1.2825e-01,8.2324e+00,1.2834e+05,2.3939e+03,-2.0081e-01,-3.4845e-01,2.1132e+00,5.1233e+00,2.7061e+01
6.6400e+02,4.0000e+00,3.3068e+01,-1.3998e+05,-1.3999e+05,-1.3267e+00,-1.3999e+05,1.2827e-01,8.2344e+00,1.2830e+05,2.3986e+03,-2.4664e-01,-8.5470e-01,1.7605e+00,6.7215e+00,2.3339e+01
6.6500e+02,1.0000e+00,3.3101e+01,-1.3997e+05,-1.3998e+05,-1.3287e+00,-1.3998e+05,1.2317e-01,7.5930e+00,1.2822e+05,2.3998e+03,-9.9543e-02,-9.9343e-01,1.6494e+00,6.2633e+00,2.2198e+01
6.6600e+02,4.0000e+00,3.3085e+01,-1.3981e+05,-1.3982e+05,-1.3307e+00,-1.3982e+05,1.2830e-01,8.2384e+00,1.2822e+05,2.4046e+03,2.3373e-01,-3.1580e-01,1.5210e+00,1.4779e+00,2.4108e+01
6.6700e+02,1.0000e+00,3.3118e+01,-1.3981e+05,-1.3982e+05,-1.3327e+00,-1.3982e+05,1.2198e-01,7.4472e+00,1.2805e+05,2.4058e+03,7.2344e-02,-4.8742e-01,1.9257e+00,3.2657e+00,2.6937e+01
6.6800e+02,5.0000e+00,3.3086e+01,-1.3978e+05,-1.3978e+05,-1.3347e+00,-1.3978e+05,1.2833e-01,8.2424e+00,1.2805e+05,2.4116e+03,9.7581e-02,-8.2752e-01,2.5850e+00,1.7817e+00,2.6031e+01
6.6900e+02,7.0000e+00,3.3021e+01,-1.3971e+05,-1.3972e+05,-1.3367e+00,-1.3972e+05,1.2834e-01,8.2444e+00,1.2802e+05,2.4199e+03,-4.5863e-01,-6.5109e-02,1.8599e+00,2.2411e+00,2.6993e+01
6.7000e+02,3.0000e+00,3.3021e+01,-1.3969e+05,-1.3970e+05,-1.3387e+00,-1.3970e+05,1.2836e-01,8.2464e+00,1.2795e+05,2.4235e+03,-3.9745e-01,-9.2942e-01,1.9015e+00,1.1169e+00,2.7914e+01
6.7100e+02,2.0000e+00,3.3038e+01,-1.3965e+05,-1.3966e+05,-1.3407e+00,-1.3966e+05,1.2838e-01,8.2484e+00,1.2794e+05,2.4259e+03,3.9056e-03,-4.2866e-01,2.4284e+00,6.0776e-01,2.6247e+01
6.7200e+02,3.0000e+00,3.3038e+01,-1.3959e+05,-1.3959e+05,-1.3427e+00,-1.3959e+05,1.2839e-01,8.2504e+00,1.3049e+05,2.4294e+03,-4.4494e-01,-5.9255e-01,2.2714e+00,1.2282e+00,2.7238e+01
6.7300e+02,4.0000e+00,3.3023e+01,-1.3945e+05,-1.3946e+05,-1.3447e+00,-1.3946e+05,1.2841e-01,8.2524e+00,1.3043e+05,2.4342e+03,-4.9215e-03,-4.5069e-01,1.6710e+00,6.5144e+00,2.2392e+01
6.7400e+02,1.0000e+00,3.3055e+01,-1.3940e+05,-1.3940e+05,-1.3467e+00,-1.3940e+05,1.2842e-01,8.2544e+00,1.3030e+05,2.4354e+03,-4.3028e-01,-6.1049e-01,2.0944e+00,5.3355e+00,2.7611e+01
6.7500e+02,3.0000e+00,3.3056e+01,-1.3938e+05,-1.3939e+05,-1.3487e+00,-1.3939e+05,1.2844e-01,8.2564e+00,1.3024e+05,2.4390e+03,-4.5737e-01,-9.7685e-01,2.8002e+00,3.1608e+00,2.7360e+01
6.7600e+02,2.0000e+00,3.3072e+01,-1.3936e+05,-1.3937e+05,-1.3506e+00,-1.3937e+05,1.2845e-01,8.2584e+00,1.3023e+05,2.4414e+03,-1.3253e-01,-2.2221e-02,2.2687e+00,6.8213e+00,2.6756e+01
6.7700e+02,3.0000e+00,3.3073e+01,-1.3929e+05,-1.3929e+05,-1.3526e+00,-1.3929e+05,1.2847e-01,8.2604e+00,1.3020e+05,2.4450e+03,-3.5283e-01,-4.6383e-02,1.5052e+00,2.3274e+00,2.6136e+01
6.7800e+02,6.0000e+00,3.3025e+01,-1.3928e+05,-1.3929e+05,-1.3546e+00,-1.3929e+05,1.2371e-01,7.6596e+00,1.3013e+05,2.4521e+03,-3.0334e-02,-6.0073e-01,1.8806e+00,3.3587e+00,2.7060e+01
6.7900e+02,5.0000e+00,3.2993e+01,-1.3928e+05,-1.3929e+05,-1.3566e+00,-1.3929e+05,1.2838e-01,8.2490e+00,1.3013e+05,2.4580e+03,-1.4952e-01,-8.8449e-02,1.4160e+00,2.3069e-01,2.2305e+01
6.8000e+02,2.0000e+00,3.3010e+01,-1.3919e+05,-1.3920e+05,-1.3586e+00,-1.3920e+05,1.2852e-01,8.2664e+00,1.3012e+05,2.4604e+03,-2.7853e-01,-1.6380e-01,1.7555e+00,1.2397e+00,2.3769e+01
6.8100e+02,1.0000e+00,3.3042e+01,-1.3914e+05,-1.3915e+05,-1.3606e+00,-1.3915e+05,1.2853e-01,8.2684e+00,1.3004e+05,2.4616e+03,-2.0320e-01,-3.3130e-01,2.1726e+00,6.5687e+00,2.7603e+01
6.8200e+02,5.0000e+00,3.3011e+01,-1.3913e+05,-1.3914e+05,-1.3626e+00,-1.3914e+05,1.2854e-01,8.2697e+00,1.2998e+05,2.4675e+03,1.2628e-01,-3.5347e-01,1.9542e+00,1.0507e+00,2.7268e+01
6.8300e+02,6.0000e+00,3.2963e+01,-1.3872e+05,-1.3873e+05,-1.3646e+00,-1.3873e+05,1.2856e-01,8.2724e+00,1.2997e+05,2.4747e+03,-1.2591e-01,-5.8314e-01,1.6088e+00,5.7233e+00,2.2630e+01
6.8400e+02,1.0000e+00,3.2996e+01,-1.3869e+05,-1.3870e+05,-1.3666e+00,-1.3870e+05,1.2858e-01,8.2744e+00,1.2957e+05,2.4759e+03,-9.9090e-02,-1.6743e-01,1.7441e+00,2.2800e+00,2.5498e+01
6.8500e+02,1.0000e+00,3.3028e+01,-1.3868e+05,-1.3869e+05,-1.3686e+00,-1.3869e+05,1.2859e-01,8.2756e+00,1.2954e+05,2.4771e+03,-3.1751e-02,-1.6087e-01,1.9241e+00,4.1580e+00,2.5848e+01
6.8600e+02,2.0000e+00,3.3044e+01,-1.3867e+05,-1.3868e+05,-1.3706e+00,-1.3868e+05,1.2861e-01,8.2779e+00,1.2953e+05,2.4795e+03,-1.1263e-01,-7.8435e-01,1.3119e+00,4.0554e+00,2.2028e+01
6.8700e+02,4.0000e+00,3.3029e+01,-1.3867e+05,-1.3868e+05,-1.3726e+00,-1.3868e+05,1.2742e-01,8.1262e+00,1.2952e+05,2.4842e+03,5.8399e-02,-2.3298e-01,1.6262e+00,1.1819e-01,2.5130e+01
6.8800e+02,2.0000e+00,3.3045e+01,-1.3857e+05,-1.3858e+05,-1.3746e+00,-1.3858e+05,1.2864e-01,8.2824e+00,1.2951e+05,2.4866e+03,-3.2985e-01,-4.0495e-01,1.9876e+00,4.0883e+00,2.7407e+01
6.8900e+02,7.0000e+00,3.2982e+01,-1.3852e+05,-1.3853e+05,-1.3766e+00,-1.3853e+05,1.2866e-01,8.2844e+00,1.2941e+05,2.4948e+03,-1.8323e-01,-9.8938e-01,1.6600e+00,1.8791e-01,2.6759e+01
6.9000e+02,5.0000e+00,3.2951e+01,-1.3851e+05,-1.3852e+05,-1.3786e+00,-1.3852e+05,1.2447e-01,7.7535e+00,1.2936e+05,2.5008e+03,1.4874e-01,-2.8973e-01,1.6825e+00,6.8552e+00,2.2119e+01
6.9100e+02,1.0000e+00,3.2983e+01,-1.3849e+05,-1.3850e+05,-1.3806e+00,-1.3850e+05,1.2869e-01,8.2884e+00,1.2936e+05,2.5020e+03,-3.0073e-02,-5.8352e-01,1.9446e+00,7.0298e+00,2.4226e+01
6.9200e+02,1.0000e+01,3.2874e+01,-1.3841e+05,-1.3842e+05,-1.3826e+00,-1.3842e+05,1.2870e-01,8.2904e+00,1.2934e+05,2.5138e+03,2.2887e-01,-1.3836e-01,2.5609e+00,7.0919e+00,2.6047e+01
6.9300e+02,1.0000e+00,3.2906e+01,-1.3836e+05,-1.3837e+05,-1.3846e+00,-1.3837e+05,1.2872e-01,8.2924e+00,1.2926e+05,2.5150e+03,-4.1363e-01,-7.7763e-01,1.4205e+00,5.2371e+00,2.2611e+01
6.9400e+02,4.0000e+00,3.2891e+01,-1.3836e+05,-1.3837e+05,-1.3866e+00,-1.3837e+05,1.2574e-01,7.9136e+00,1.2921e+05,2.5197e+03,-2.9072e-01,-6.7648e-01,1.7137e+00,7.8129e+00,2.3417e+01
6.9500e+02,5.0000e+00,3.2861e+01,-1.3828e+05,-1.3829e+05,-1.3886e+00,-1.3829e+05,1.2875e-01,8.2964e+00,1.2921e+05,2.5258e+03,-2.5033e-01,-9.4632e-02,1.2545e+00,5.7512e+00,2.6323e+01
6.9600e+02,1.0000e+00,3.2892e+01,-1.3826e+05,-1.3827e+05,-1.3906e+00,-1.3827e+05,1.2876e-01,8.2984e+00,1.2913e+05,2.5270e+03,-2.5174e-01,-9.0714e-01,1.4131e+00,4.6295e-01,2.2819e+01
6.9700e+02,5.0000e+00,3.2862e+01,-1.3822e+05,-1.3823e+05,-1.3926e+00,-1.3823e+05,1.2878e-01,8.3004e+00,1.2911e+05,2.5331e+03,-2.3426e-02,-3.2320e-01,1.9019e+00,4.4365e+00,2.6629e+01
6.9800e+02,3.0000e+00,3.2863e+01,-1.3822e+05,-1.3823e+05,-1.3946e+00,-1.3823e+05,1.2011e-01,7.2206e+00,1.2906e+05,2.5367e+03,-2.3915e-01,-8.9043e-01,1.4429e+00,1.9493e-01,2.7863e+01
6.9900e+02,1.0000e+01,3.2755e+01,-1.3807e+05,-1.3808e+05,-1.3966e+00,-1.3808e+05,1.2881e-01,8.3044e+00,1.2906e+05,2.5487e+03,-3.8405e-01,-2.8144e-01,1.5416e+00,1.3592e-01,2.5225e+01
7.0000e+02,2.0000e+00,3.2772e+01,-1.3802e+05,-1.3803e+05,-1.3986e+00,-1.3803e+05,1.2883e-01,8.3064e+00,1.2892e+05,2.5512e+03,-1.9975e-01,-9.6035e-01,1.4195e+00,4.8775e+00,2.2449e+01
7.0100e+02,1.0000e+00,3.2803e+01,-1.3793e+05,-1.3794e+05,-1.4006e+00,-1.3794e+05,1.2884e-01,8.3084e+00,1.2886e+05,2.5524e+03,4.8424e-02,-2.0537e-01,1.6740e+00,2.3031e+00,2.6627e+01
7.0200e+02,2.0000e+00,3.2819e+01,-1.3791e+05,-1.3792e+05,-1.4026e+00,-1.3792e+05,1.2886e-01,8.3104e+00,1.2878e+05,2.5548e+03,-2.9863e-01,-3.8065e-01,1.5271e+00,6.0578e+00,2.2142e+01
7.0300e+02,1.0000e+00,3.2850e+01,-1.3791e+05,-1.3791e+05,-1.4046e+00,-1.3791e+05,1.2009e-01,7.2182e+00,1.2875e+05,2.5560e+03,1.6074e-01,-1.6027e-01,1.8705e+00,3.4684e+00,2.5967e+01
7.0400e+02,1.0000e+00,3.2882e+01,-1.3787e+05,-1.3788e+05,-1.4066e+00,-1.3788e+05,1.2889e-01,8.3143e+00,1.2875e+05,2.5572e+03,-3.2945e-01,-1.2374e-01,1.8292e+00,2.1565e+00,2.6077e+01
7.0500e+02,2.0000e+00,3.2898e+01,-1.3778e+05,-1.3779e+05,-1.4086e+00,-1.3779e+05,1.2890e-01,8.3163e+00,1.2871e+05,2.5596e+03,-1.0356e-01,-6.7820e-01,1.8794e+00,4.0067e+00,2.7482e+01
7.0600e+02,1.0000e+00,3.2929e+01,-1.3766e+05,-1.3767e+05,-1.4106e+00,-1.3767e+05,1.2892e-01,8.3183e+00,1.2863e+05,2.5608e+03,-3.5561e-01,-7.6251e-01,1.6115e+00,1.8967e+00,2.6595e+01
7.0700e+02,1.0000e+00,3.2960e+01,-1.3765e+05,-1.3766e+05,-1.4126e+00,-1.3766e+05,1.2893e-01,8.3202e+00,1.2851e+05,2.5620e+03,-5.4999e-02,-2.4138e-02,1.7752e+00,2.4142e+00,2.4979e+01
7.0800e+02,7.0000e+00,3.2900e+01,-1.3765e+05,-1.3765e+05,-1.4146e+00,-1.3765e+05,1.2063e-01,7.2832e+00,1.2849e+05,2.5704e+03,6.4667e-02,-2.7692e-01,1.9740e+00,3.8798e+00,2.7625e+01
7.0900e+02,1.0000e+00,3.2931e+01,-1.3762e+05,-1.3763e+05,-1.4166e+00,-1.3763e+05,1.2897e-01,8.3243e+00,1.2849e+05,2.5716e+03,-8.6374e-02,-2.9901e-01,2.3505e+00,3.3144e+00,2.4841e+01
