nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau,dmod
2.0000e+03,9.8000e+01,1.0000e+00,1.6145e+01,-5.3996e+05,-5.3996e+05,-1.9580e-01,-5.3996e+05,1.1913e-01,7.1036e+00,5.2231e+05,1.4329e+03,8.6858e-02,-2.3840e-01,4.6576e+00,5.3031e+00,2.5410e+01
2.0000e+03,9.9000e+01,1.0000e+00,1.6283e+01,-5.3945e+05,-5.3946e+05,-1.9780e-01,-5.3946e+05,1.1915e-01,7.1055e+00,5.2222e+05,1.4352e+03,-2.7602e-01,-1.3839e-01,4.6232e+00,6.1718e+00,2.3567e+01
2.0000e+03,1.0000e+02,1.0000e+00,1.6420e+01,-5.3941e+05,-5.3942e+05,-1.9980e-01,-5.3942e+05,1.1917e-01,7.1075e+00,5.2172e+05,1.4377e+03,1.8409e-01,-2.0948e-01,4.9683e+00,7.6745e+00,2.6752e+01
2.0000e+03,1.0100e+02,1.0000e+00,1.6557e+01,-5.3933e+05,-5.3934e+05,-2.0180e-01,-5.3934e+05,1.1918e-01,7.1095e+00,5.2168e+05,1.4401e+03,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.2764e+01
2.0000e+03,1.0200e+02,1.0000e+00,1.6694e+01,-5.3933e+05,-5.3934e+05,-2.0380e-01,-5.3934e+05,1.1194e-01,6.2717e+00,5.2160e+05,1.4424e+03,-4.8272e-01,-4.9267e-01,3.7462e+00,1.1916e+00,2.6035e+01
2.0000e+03,1.0300e+02,2.0000e+00,1.6803e+01,-5.3924e+05,-5.3925e+05,-2.0579e-01,-5.3925e+05,1.1922e-01,7.1136e+00,5.2159e+05,1.4471e+03,-4.9708e-01,-8.1571e-01,4.7119e+00,5.5234e+00,2.6889e+01
2.0000e+03,1.0400e+02,1.0000e+00,1.6938e+01,-5.3923e+05,-5.3923e+05,-2.0779e-01,-5.3923e+05,1.1923e-01,7.1156e+00,5.2151e+05,1.4495e+03,6.8928e-02,-5.5883e-01,4.5542e+00,4.2816e+00,2.7310e+01
2.0000e+03,1.0500e+02,1.0000e+00,1.7073e+01,-5.3897e+05,-5.3898e+05,-2.0979e-01,-5.3898e+05,1.1925e-01,7.1175e+00,5.2149e+05,1.4519e+03,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.5027e+01
2.0000e+03,1.0600e+02,1.0000e+00,1.7208e+01,-5.3890e+05,-5.3891e+05,-2.1179e-01,-5.3891e+05,1.1927e-01,7.1195e+00,5.2124e+05,1.4542e+03,2.0794e-01,-8.5923e-01,3.6244e+00,1.0017e+00,2.6480e+01
2.0000e+03,1.0700e+02,1.0000e+00,1.7342e+01,-5.3880e+05,-5.3880e+05,-2.1379e-01,-5.3880e+05,1.1928e-01,7.1215e+00,5.2116e+05,1.4568e+03,-2.5249e-01,-3.9332e-01,4.2886e+00,5.0609e+00,2.2708e+01
2.0000e+03,1.0800e+02,1.0000e+00,1.7476e+01,-5.3876e+05,-5.3877e+05,-2.1578e-01,-5.3877e+05,1.1930e-01,7.1236e+00,5.2106e+05,1.4591e+03,-1.5097e-01,-8.4326e-01,4.6663e+00,5.8011e+00,2.5357e+01
2.0000e+03,1.0900e+02,2.0000e+00,1.7581e+01,-5.3823e+05,-5.3824e+05,-2.1778e-01,-5.3824e+05,1.1932e-01,7.1256e+00,5.2102e+05,1.4637e+03,8.6715e-02,-2.0449e-01,4.4103e+00,4.3967e+00,2.5544e+01
2.0000e+03,1.1000e+02,2.0000e+00,1.7685e+01,-5.3784e+05,-5.3785e+05,-2.1978e-01,-5.3785e+05,1.1933e-01,7.1275e+00,5.2049e+05,1.4684e+03,-1.5846e-01,-8.4434e-01,4.9838e+00,7.1286e+00,2.6822e+01
2.0000e+03,1.1100e+02,1.0000e+00,1.7817e+01,-5.3777e+05,-5.3778e+05,-2.2178e-01,-5.3778e+05,1.1935e-01,7.1295e+00,5.2011e+05,1.4708e+03,-4.3511e-01,-2.4699e-01,3.9692e+00,2.5925e+00,2.7072e+01
2.0000e+03,1.1200e+02,1.0000e+00,1.7949e+01,-5.3774e+05,-5.3774e+05,-2.2378e-01,-5.3774e+05,1.1937e-01,7.1315e+00,5.2003e+05,1.4732e+03,-8.2124e-02,-5.4473e-01,4.7784e+00,6.0018e+00,2.5557e+01
2.0000e+03,1.1300e+02,1.0000e+00,1.8080e+01,-5.3766e+05,-5.3767e+05,-2.2577e-01,-5.3767e+05,1.1939e-01,7.1335e+00,5.2000e+05,1.4757e+03,-1.7233e-01,-3.8785e-01,4.6728e+00,5.0433e+00,2.6236e+01
2.0000e+03,1.1400e+02,1.0000e+00,1.8211e+01,-5.3759e+05,-5.3760e+05,-2.2777e-01,-5.3760e+05,1.1940e-01,7.1355e+00,5.1992e+05,1.4781e+03,-3.7896e-02,-7.8071e-01,4.4901e+00,5.2181e+00,2.4838e+01
2.0000e+03,1.1500e+02,1.0000e+00,1.8341e+01,-5.3751e+05,-5.3752e+05,-2.2977e-01,-5.3752e+05,1.1942e-01,7.1375e+00,5.1986e+05,1.4804e+03,-4.4759e-01,-1.1216e-01,3.8236e+00,1.8050e+00,2.6335e+01
2.0000e+03,1.1600e+02,1.0000e+00,1.8471e+01,-5.3738e+05,-5.3739e+05,-2.3177e-01,-5.3739e+05,1.1944e-01,7.1395e+00,5.1977e+05,1.4828e+03,4.6212e-03,-9.1253e-01,4.5479e+00,6.2815e+00,2.3904e+01
2.0000e+03,1.1700e+02,1.0000e+00,1.8601e+01,-5.3728e+05,-5.3728e+05,-2.3377e-01,-5.3728e+05,1.1945e-01,7.1415e+00,5.1964e+05,1.4852e+03,7.3235e-02,-1.4828e-01,4.3599e+00,4.4220e+00,2.5268e+01
2.0000e+03,1.1800e+02,2.0000e+00,1.8700e+01,-5.3717e+05,-5.3717e+05,-2.3576e-01,-5.3717e+05,1.1947e-01,7.1435e+00,5.1954e+05,1.4898e+03,1.4779e-01,-5.9450e-01,3.7860e+00,1.0756e+00,2.7896e+01
2.0000e+03,1.1900e+02,3.0000e+00,1.8770e+01,-5.3710e+05,-5.3711e+05,-2.3776e-01,-5.3711e+05,1.1949e-01,7.1455e+00,5.1943e+05,1.4967e+03,-8.5881e-02,-9.4463e-01,4.4108e+00,5.1560e+00,2.4573e+01
2.0000e+03,1.2000e+02,1.0000e+00,1.8898e+01,-5.3702e+05,-5.3702e+05,-2.3976e-01,-5.3702e+05,1.1950e-01,7.1475e+00,5.1937e+05,1.4991e+03,-1.3336e-02,-8.8592e-01,3.8214e+00,2.9419e+00,2.4538e+01
2.0000e+03,1.2100e+02,1.0000e+00,1.9025e+01,-5.3689e+05,-5.3690e+05,-2.4176e-01,-5.3690e+05,1.1952e-01,7.1495e+00,5.1928e+05,1.5015e+03,-1.2877e-01,-1.9012e-01,4.8183e+00,5.1361e+00,2.7465e+01
2.0000e+03,1.2200e+02,2.0000e+00,1.9122e+01,-5.3671e+05,-5.3671e+05,-2.4376e-01,-5.3671e+05,1.1954e-01,7.1515e+00,5.1916e+05,1.5063e+03,4.9953e-02,-9.3448e-01,4.2620e+00,6.8922e+00,2.2190e+01
2.0000e+03,1.2300e+02,2.0000e+00,1.9219e+01,-5.3664e+05,-5.3665e+05,-2.4575e-01,-5.3665e+05,1.1955e-01,7.1535e+00,5.1897e+05,1.5110e+03,-6.6710e-02,-4.2428e-01,4.0884e+00,3.3375e+00,2.6001e+01
2.0000e+03,1.2400e+02,1.0000e+00,1.9345e+01,-5.3654e+05,-5.3655e+05,-2.4775e-01,-5.3655e+05,1.1957e-01,7.1555e+00,5.1891e+05,1.5134e+03,3.7461e-02,-5.1925e-01,4.4911e+00,4.1135e+00,2.7898e+01
2.0000e+03,1.2500e+02,2.0000e+00,1.9440e+01,-5.3644e+05,-5.3645e+05,-2.4975e-01,-5.3645e+05,1.1959e-01,7.1575e+00,5.1881e+05,1.5183e+03,-4.9370e-01,-5.2845e-01,4.4097e+00,7.3931e+00,2.3389e+01
2.0000e+03,1.2600e+02,1.0000e+00,1.9565e+01,-5.3638e+05,-5.3639e+05,-2.5175e-01,-5.3639e+05,1.1960e-01,7.1595e+00,5.1871e+05,1.5207e+03,-7.0506e-02,-8.7934e-01,4.9999e+00,7.9793e+00,2.6168e+01
2.0000e+03,1.2700e+02,1.0000e+00,1.9690e+01,-5.3623e+05,-5.3623e+05,-2.5375e-01,-5.3623e+05,1.1962e-01,7.1615e+00,5.1864e+05,1.5232e+03,9.3356e-02,-7.8117e-01,3.9848e+00,3.6875e+00,2.4450e+01
2.0000e+03,1.2800e+02,1.0000e+00,1.9814e+01,-5.3580e+05,-5.3581e+05,-2.5574e-01,-5.3581e+05,1.1964e-01,7.1635e+00,5.1849e+05,1.5256e+03,-3.8183e-01,-2.6941e-01,4.9564e+00,6.2600e+00,2.7877e+01
2.0000e+03,1.2900e+02,1.0000e+00,1.9938e+01,-5.3543e+05,-5.3544e+05,-2.5774e-01,-5.3544e+05,1.1965e-01,7.1655e+00,5.1806e+05,1.5279e+03,-4.9328e-01,-2.9152e-01,3.6011e+00,7.0558e-01,2.5049e+01
2.0000e+03,1.3000e+02,1.0000e+00,2.0062e+01,-5.3543e+05,-5.3543e+05,-2.5974e-01,-5.3543e+05,1.1356e-01,6.4546e+00,5.1769e+05,1.5303e+03,-4.6448e-01,-1.5554e-01,3.6627e+00,1.0464e+00,2.5503e+01
2.0000e+03,1.3100e+02,2.0000e+00,2.0154e+01,-5.3527e+05,-5.3527e+05,-2.6174e-01,-5.3527e+05,1.1969e-01,7.1695e+00,5.1769e+05,1.5351e+03,-1.5283e-01,-1.5281e-01,3.7121e+00,3.0061e+00,2.2828e+01
2.0000e+03,1.3200e+02,1.0000e+00,2.0276e+01,-5.3510e+05,-5.3511e+05,-2.6374e-01,-5.3511e+05,1.1970e-01,7.1715e+00,5.1753e+05,1.5376e+03,-4.7672e-01,-6.3676e-01,3.9229e+00,3.8570e+00,2.4067e+01
2.0000e+03,1.3300e+02,1.0000e+00,2.0399e+01,-5.3489e+05,-5.3490e+05,-2.6573e-01,-5.3490e+05,1.1972e-01,7.1735e+00,5.1737e+05,1.5399e+03,-3.7578e-01,-4.5523e-01,4.5375e+00,5.7233e+00,2.5338e+01
2.0000e+03,1.3400e+02,1.0000e+00,2.0521e+01,-5.3433e+05,-5.3434e+05,-2.6773e-01,-5.3434e+05,1.1974e-01,7.1755e+00,5.1715e+05,1.5423e+03,-3.8762e-01,-2.5394e-01,4.3240e+00,5.1064e+00,2.4630e+01
2.0000e+03,1.3500e+02,2.0000e+00,2.0611e+01,-5.3430e+05,-5.3431e+05,-2.6973e-01,-5.3431e+05,1.1975e-01,7.1775e+00,5.1659e+05,1.5471e+03,-2.4379e-01,-1.8870e-01,4.4908e+00,5.3613e+00,2.5533e+01
2.0000e+03,1.3600e+02,1.0000e+00,2.0732e+01,-5.3428e+05,-5.3429e+05,-2.7173e-01,-5.3429e+05,1.1977e-01,7.1795e+00,5.1657e+05,1.5494e+03,-2.1958e-01,-5.8378e-01,4.5103e+00,6.1101e+00,2.5289e+01
2.0000e+03,1.3700e+02,1.0000e+00,2.0852e+01,-5.3355e+05,-5.3355e+05,-2.7373e-01,-5.3355e+05,1.1979e-01,7.1815e+00,5.1654e+05,1.5517e+03,-2.8006e-01,-4.6988e-01,4.4653e+00,6.9634e+00,2.4139e+01
2.0000e+03,1.3800e+02,1.0000e+00,2.0973e+01,-5.3350e+05,-5.3351e+05,-2.7572e-01,-5.3351e+05,1.1980e-01,7.1835e+00,5.1581e+05,1.5541e+03,-1.6825e-01,-6.1933e-01,4.3304e+00,5.7245e+00,2.4130e+01
2.0000e+03,1.3900e+02,2.0000e+00,2.1061e+01,-5.3337e+05,-5.3337e+05,-2.7772e-01,-5.3337e+05,1.1982e-01,7.1855e+00,5.1577e+05,1.5587e+03,-1.2722e-01,-9.8285e-01,4.3599e+00,6.1214e+00,2.4025e+01
2.0000e+03,1.4000e+02,1.0000e+00,2.1180e+01,-5.3316e+05,-5.3317e+05,-2.7972e-01,-5.3317e+05,1.1984e-01,7.1875e+00,5.1563e+05,1.5610e+03,-4.3105e-01,-9.4620e-01,4.4512e+00,5.0768e+00,2.7218e+01
2.0000e+03,1.4100e+02,1.0000e+00,2.1299e+01,-5.3295e+05,-5.3296e+05,-2.8172e-01,-5.3296e+05,1.1985e-01,7.1895e+00,5.1543e+05,1.5634e+03,-4.3797e-01,-8.6417e-01,4.6508e+00,6.9882e+00,2.6702e+01
2.0000e+03,1.4200e+02,1.0000e+00,2.1418e+01,-5.3285e+05,-5.3286e+05,-2.8372e-01,-5.3286e+05,1.1987e-01,7.1914e+00,5.1521e+05,1.5657e+03,2.3355e-01,-5.2729e-01,3.2646e+00,1.2588e+00,2.2598e+01
2.0000e+03,1.4300e+02,1.0000e+00,2.1536e+01,-5.3284e+05,-5.3284e+05,-2.8571e-01,-5.3284e+05,1.1989e-01,7.1934e+00,5.1511e+05,1.5681e+03,3.4300e-02,-9.6611e-01,4.3121e+00,5.7175e+00,2.4961e+01
2.0000e+03,1.4400e+02,1.0000e+00,2.1654e+01,-5.3254e+05,-5.3255e+05,-2.8771e-01,-5.3255e+05,1.1990e-01,7.1955e+00,5.1510e+05,1.5704e+03,-2.8374e-01,-3.3480e-01,4.2953e+00,7.6941e+00,2.2227e+01
2.0000e+03,1.4500e+02,1.0000e+00,2.1772e+01,-5.3242e+05,-5.3243e+05,-2.8971e-01,-5.3243e+05,1.1992e-01,7.1975e+00,5.1481e+05,1.5729e+03,-3.2009e-01,-8.7247e-01,4.5824e+00,7.2896e+00,2.5773e+01
2.0000e+03,1.4600e+02,1.0000e+00,2.1889e+01,-5.3225e+05,-5.3226e+05,-2.9171e-01,-5.3226e+05,1.1994e-01,7.1995e+00,5.1468e+05,1.5752e+03,-3.2918e-02,-5.0632e-01,4.3622e+00,5.7256e+00,2.4663e+01
2.0000e+03,1.4700e+02,1.0000e+00,2.2006e+01,-5.3208e+05,-5.3208e+05,-2.9371e-01,-5.3208e+05,1.1995e-01,7.2015e+00,5.1451e+05,1.5775e+03,-1.9290e-01,-7.2097e-01,4.2770e+00,5.0650e+00,2.5521e+01
2.0000e+03,1.4800e+02,1.0000e+00,2.2123e+01,-5.3204e+05,-5.3205e+05,-2.9570e-01,-5.3205e+05,1.1997e-01,7.2034e+00,5.1434e+05,1.5800e+03,1.4947e-01,-2.8794e-01,3.6551e+00,3.1399e+00,2.3076e+01
2.0000e+03,1.4900e+02,1.0000e+00,2.2239e+01,-5.3190e+05,-5.3191e+05,-2.9770e-01,-5.3191e+05,1.1999e-01,7.2054e+00,5.1430e+05,1.5824e+03,-1.4932e-01,-6.6130e-01,4.6813e+00,7.5070e+00,2.6028e+01
2.0000e+03,1.5000e+02,1.0000e+00,2.2355e+01,-5.3180e+05,-5.3181e+05,-2.9970e-01,-5.3181e+05,1.2000e-01,7.2075e+00,5.1416e+05,1.5848e+03,4.4994e-02,-9.9912e-02,4.1167e+00,4.8333e+00,2.3747e+01
2.0000e+03,1.5100e+02,1.0000e+00,2.2470e+01,-5.3173e+05,-5.3174e+05,-3.0170e-01,-5.3174e+05,1.2002e-01,7.2095e+00,5.1407e+05,1.5872e+03,1.6738e-01,-5.4908e-01,3.7888e+00,3.1833e+00,2.5736e+01
2.0000e+03,1.5200e+02,1.0000e+00,2.2585e+01,-5.3172e+05,-5.3173e+05,-3.0370e-01,-5.3173e+05,1.2004e-01,7.2115e+00,5.1400e+05,1.5897e+03,-6.1121e-02,-9.5565e-01,4.7766e+00,7.1725e+00,2.7288e+01
2.0000e+03,1.5300e+02,1.0000e+00,2.2700e+01,-5.3131e+05,-5.3131e+05,-3.0569e-01,-5.3131e+05,1.2005e-01,7.2134e+00,5.1398e+05,1.5920e+03,1.3674e-01,-8.8656e-02,4.5996e+00,6.9511e+00,2.7027e+01
2.0000e+03,1.5400e+02,1.0000e+00,2.2815e+01,-5.3086e+05,-5.3087e+05,-3.0769e-01,-5.3087e+05,1.2007e-01,7.2154e+00,5.1357e+05,1.5943e+03,-3.4868e-01,-3.0170e-01,4.8088e+00,7.1307e+00,2.7961e+01
2.0000e+03,1.5500e+02,1.0000e+00,2.2929e+01,-5.3084e+05,-5.3085e+05,-3.0969e-01,-5.3085e+05,1.2008e-01,7.2174e+00,5.1313e+05,1.5967e+03,-2.0748e-01,-7.3288e-01,4.2087e+00,7.2071e+00,2.2610e+01
2.0000e+03,1.5600e+02,1.0000e+00,2.3043e+01,-5.3072e+05,-5.3073e+05,-3.1169e-01,-5.3073e+05,1.2010e-01,7.2195e+00,5.1310e+05,1.5990e+03,-4.8303e-01,-7.8718e-01,3.9050e+00,5.4184e+00,2.2230e+01
2.0000e+03,1.5700e+02,1.0000e+00,2.3156e+01,-5.3060e+05,-5.3060e+05,-3.1369e-01,-5.3060e+05,1.2012e-01,7.2215e+00,5.1298e+05,1.6014e+03,-5.8449e-03,-8.1673e-01,4.1896e+00,4.9377e+00,2.5334e+01
2.0000e+03,1.5800e+02,1.0000e+00,2.3270e+01,-5.3050e+05,-5.3051e+05,-3.1568e-01,-5.3051e+05,1.2013e-01,7.2234e+00,5.1286e+05,1.6038e+03,-3.5871e-01,-7.5131e-02,3.8253e+00,5.6443e-01,2.7302e+01
2.0000e+03,1.5900e+02,2.0000e+00,2.3348e+01,-5.3045e+05,-5.3046e+05,-3.1768e-01,-5.3046e+05,1.2015e-01,7.2254e+00,5.1276e+05,1.6087e+03,-4.5673e-01,-5.4956e-01,4.0917e+00,6.6740e+00,2.2401e+01
2.0000e+03,1.6000e+02,1.0000e+00,2.3460e+01,-5.3005e+05,-5.3006e+05,-3.1968e-01,-5.3006e+05,1.2017e-01,7.2274e+00,5.1271e+05,1.6111e+03,-3.0750e-01,-3.0030e-01,4.6063e+00,7.8712e+00,2.5845e+01
2.0000e+03,1.6100e+02,1.0000e+00,2.3572e+01,-5.2994e+05,-5.2995e+05,-3.2168e-01,-5.2995e+05,1.2019e-01,7.2294e+00,5.1231e+05,1.6134e+03,-6.6294e-02,-9.1619e-01,3.3767e+00,1.4981e+00,2.4525e+01
2.0000e+03,1.6200e+02,1.0000e+00,2.3684e+01,-5.2992e+05,-5.2993e+05,-3.2368e-01,-5.2993e+05,1.2020e-01,7.2315e+00,5.1220e+05,1.6158e+03,4.6958e-02,-5.7503e-01,3.9025e+00,4.7453e+00,2.2822e+01
2.0000e+03,1.6300e+02,1.0000e+00,2.3796e+01,-5.2985e+05,-5.2986e+05,-3.2567e-01,-5.2986e+05,1.2022e-01,7.2335e+00,5.1219e+05,1.6181e+03,-7.5094e-02,-1.7258e-01,4.8997e+00,7.7253e+00,2.7698e+01
2.0000e+03,1.6400e+02,1.0000e+00,2.3907e+01,-5.2920e+05,-5.2921e+05,-3.2767e-01,-5.2921e+05,1.2023e-01,7.2354e+00,5.1211e+05,1.6205e+03,2.3058e-01,-4.7432e-01,4.4324e+00,6.5688e+00,2.7031e+01
2.0000e+03,1.6500e+02,1.0000e+00,2.4017e+01,-5.2911e+05,-5.2911e+05,-3.2967e-01,-5.2911e+05,1.2025e-01,7.2374e+00,5.1146e+05,1.6230e+03,-3.5804e-01,-6.5245e-01,4.2645e+00,6.9209e+00,2.4061e+01
2.0000e+03,1.6600e+02,1.0000e+00,2.4128e+01,-5.2868e+05,-5.2868e+05,-3.3167e-01,-5.2868e+05,1.2027e-01,7.2394e+00,5.1137e+05,1.6254e+03,-4.9299e-01,-3.3875e-01,4.1046e+00,7.4203e+00,2.2656e+01
2.0000e+03,1.6700e+02,2.0000e+00,2.4203e+01,-5.2857e+05,-5.2858e+05,-3.3367e-01,-5.2858e+05,1.2028e-01,7.2414e+00,5.1094e+05,1.6302e+03,1.3292e-01,-5.2917e-01,3.3396e+00,1.4092e+00,2.5283e+01
2.0000e+03,1.6800e+02,1.0000e+00,2.4313e+01,-5.2856e+05,-5.2857e+05,-3.3566e-01,-5.2857e+05,1.2021e-01,7.2323e+00,5.1083e+05,1.6325e+03,-1.4182e-02,-2.2809e-01,4.3833e+00,6.6609e+00,2.4570e+01
2.0000e+03,1.6900e+02,1.0000e+00,2.4422e+01,-5.2848e+05,-5.2849e+05,-3.3766e-01,-5.2849e+05,1.2032e-01,7.2454e+00,5.1082e+05,1.6349e+03,7.5337e-02,-2.9188e-01,4.1875e+00,4.5063e+00,2.7795e+01
2.0000e+03,1.7000e+02,1.0000e+00,2.4531e+01,-5.2845e+05,-5.2846e+05,-3.3966e-01,-5.2846e+05,1.2033e-01,7.2474e+00,5.1075e+05,1.6374e+03,1.5987e-01,-2.9916e-03,4.1349e+00,5.8290e+00,2.3723e+01
2.0000e+03,1.7100e+02,4.0000e+00,2.4534e+01,-5.2835e+05,-5.2835e+05,-3.4166e-01,-5.2835e+05,1.2035e-01,7.2494e+00,5.1071e+05,1.6470e+03,-2.7730e-01,-6.2806e-01,4.3108e+00,7.2190e+00,2.4564e+01
2.0000e+03,1.7200e+02,1.0000e+00,2.4642e+01,-5.2806e+05,-5.2806e+05,-3.4366e-01,-5.2806e+05,1.2037e-01,7.2514e+00,5.1061e+05,1.6492e+03,9.9135e-02,-8.5720e-01,4.2227e+00,7.0483e+00,2.5000e+01
2.0000e+03,1.7300e+02,1.0000e+00,2.4750e+01,-5.2785e+05,-5.2785e+05,-3.4565e-01,-5.2785e+05,1.2038e-01,7.2534e+00,5.1032e+05,1.6516e+03,2.9380e-02,-6.2144e-01,4.2658e+00,5.1442e+00,2.7588e+01
2.0000e+03,1.7400e+02,1.0000e+00,2.4857e+01,-5.2769e+05,-5.2769e+05,-3.4765e-01,-5.2769e+05,1.2040e-01,7.2554e+00,5.1011e+05,1.6539e+03,-1.6537e-01,-1.4470e-01,4.6447e+00,7.0249e+00,2.7793e+01
2.0000e+03,1.7500e+02,1.0000e+00,2.4964e+01,-5.2764e+05,-5.2765e+05,-3.4965e-01,-5.2765e+05,1.2042e-01,7.2574e+00,5.0995e+05,1.6562e+03,-2.4040e-02,-8.0197e-01,4.0813e+00,5.8809e+00,2.3637e+01
2.0000e+03,1.7600e+02,2.0000e+00,2.5036e+01,-5.2752e+05,-5.2753e+05,-3.5165e-01,-5.2753e+05,1.2043e-01,7.2594e+00,5.0990e+05,1.6610e+03,1.4749e-01,-7.6496e-01,3.2550e+00,3.0983e-01,2.4280e+01
2.0000e+03,1.7700e+02,1.0000e+00,2.5142e+01,-5.2727e+05,-5.2728e+05,-3.5365e-01,-5.2728e+05,1.2045e-01,7.2614e+00,5.0978e+05,1.6633e+03,-2.7713e-01,-9.4161e-01,3.4853e+00,2.7918e-01,2.7130e+01
2.0000e+03,1.7800e+02,1.0000e+00,2.5248e+01,-5.2723e+05,-5.2724e+05,-3.5564e-01,-5.2724e+05,1.2047e-01,7.2634e+00,5.0954e+05,1.6657e+03,-3.2532e-01,-1.7159e-01,4.5658e+00,6.5330e+00,2.7768e+01
2.0000e+03,1.7900e+02,1.0000e+00,2.5354e+01,-5.2705e+05,-5.2705e+05,-3.5764e-01,-5.2705e+05,1.2048e-01,7.2654e+00,5.0949e+05,1.6680e+03,-6.0756e-02,-1.3036e-01,4.3289e+00,6.2506e+00,2.5291e+01
2.0000e+03,1.8000e+02,2.0000e+00,2.5424e+01,-5.2695e+05,-5.2696e+05,-3.5964e-01,-5.2696e+05,1.2050e-01,7.2674e+00,5.0931e+05,1.6729e+03,-3.0795e-01,-7.9849e-01,4.3896e+00,7.0582e+00,2.6338e+01
2.0000e+03,1.8100e+02,4.0000e+00,2.5421e+01,-5.2676e+05,-5.2677e+05,-3.6164e-01,-5.2677e+05,1.2052e-01,7.2694e+00,5.0921e+05,1.6826e+03,-6.0228e-02,-5.1757e-01,4.4430e+00,6.3941e+00,2.6937e+01
2.0000e+03,1.8200e+02,1.0000e+00,2.5526e+01,-5.2591e+05,-5.2592e+05,-3.6364e-01,-5.2592e+05,1.2053e-01,7.2714e+00,5.0903e+05,1.6850e+03,5.1209e-02,-6.3438e-01,4.2064e+00,6.2836e+00,2.6208e+01
2.0000e+03,1.8300e+02,1.0000e+00,2.5630e+01,-5.2559e+05,-5.2560e+05,-3.6563e-01,-5.2560e+05,1.2055e-01,7.2734e+00,5.0818e+05,1.6874e+03,-3.2089e-01,-1.6975e-01,3.9791e+00,4.7332e+00,2.4957e+01
2.0000e+03,1.8400e+02,1.0000e+00,2.5734e+01,-5.2501e+05,-5.2502e+05,-3.6763e-01,-5.2502e+05,1.2057e-01,7.2754e+00,5.0786e+05,1.6898e+03,-3.9355e-01,-5.3413e-01,3.2829e+00,1.6709e+00,2.3118e+01
2.0000e+03,1.8500e+02,1.0000e+00,2.5838e+01,-5.2465e+05,-5.2466e+05,-3.6963e-01,-5.2466e+05,1.2058e-01,7.2774e+00,5.0728e+05,1.6921e+03,-4.4970e-01,-5.6337e-02,4.1720e+00,6.9437e+00,2.4364e+01
2.0000e+03,1.8600e+02,3.0000e+00,2.5869e+01,-5.2440e+05,-5.2440e+05,-3.7163e-01,-5.2440e+05,1.2060e-01,7.2794e+00,5.0692e+05,1.6992e+03,-2.3098e-01,-2.4886e-01,4.4627e+00,7.6383e+00,2.7277e+01
2.0000e+03,1.8700e+02,1.0000e+00,2.5972e+01,-5.2437e+05,-5.2438e+05,-3.7363e-01,-5.2438e+05,1.2062e-01,7.2814e+00,5.0666e+05,1.7015e+03,-6.9834e-03,-3.6961e-01,4.3289e+00,7.0219e+00,2.5641e+01
2.0000e+03,1.8800e+02,2.0000e+00,2.6039e+01,-5.2428e+05,-5.2428e+05,-3.7562e-01,-5.2428e+05,1.2063e-01,7.2834e+00,5.0663e+05,1.7064e+03,-2.1145e-03,-9.5404e-01,4.5022e+00,7.5493e+00,2.7815e+01
2.0000e+03,1.8900e+02,1.0000e+00,2.6141e+01,-5.2422e+05,-5.2423e+05,-3.7762e-01,-5.2423e+05,1.2065e-01,7.2854e+00,5.0654e+05,1.7088e+03,-8.6160e-02,-9.0746e-01,3.9617e+00,4.5579e+00,2.6475e+01
2.0000e+03,1.9000e+02,1.0000e+00,2.6243e+01,-5.2393e+05,-5.2393e+05,-3.7962e-01,-5.2393e+05,1.2067e-01,7.2874e+00,5.0649e+05,1.7112e+03,6.6093e-02,-2.0892e-01,4.1492e+00,7.5875e+00,2.4401e+01
2.0000e+03,1.9100e+02,1.0000e+00,2.6345e+01,-5.2388e+05,-5.2388e+05,-3.8162e-01,-5.2388e+05,1.2068e-01,7.2894e+00,5.0619e+05,1.7136e+03,-1.5185e-01,-6.3803e-01,4.0756e+00,5.2194e+00,2.6219e+01
2.0000e+03,1.9200e+02,2.0000e+00,2.6410e+01,-5.2322e+05,-5.2322e+05,-3.8362e-01,-5.2322e+05,1.2070e-01,7.2914e+00,5.0614e+05,1.7182e+03,-1.9789e-01,-6.8703e-02,3.6927e+00,3.4119e+00,2.5412e+01
2.0000e+03,1.9300e+02,1.0000e+00,2.6511e+01,-5.2297e+05,-5.2298e+05,-3.8561e-01,-5.2298e+05,1.2072e-01,7.2934e+00,5.0548e+05,1.7205e+03,-2.0598e-02,-1.4231e-02,3.8713e+00,3.8909e+00,2.6350e+01
2.0000e+03,1.9400e+02,1.0000e+00,2.6612e+01,-5.2263e+05,-5.2264e+05,-3.8761e-01,-5.2264e+05,1.2073e-01,7.2954e+00,5.0524e+05,1.7229e+03,1.9197e-01,-8.2988e-01,3.8735e+00,6.9714e+00,2.2776e+01
2.0000e+03,1.9500e+02,1.0000e+00,2.6712e+01,-5.2258e+05,-5.2259e+05,-3.8961e-01,-5.2259e+05,1.2075e-01,7.2974e+00,5.0490e+05,1.7252e+03,-3.5058e-01,-4.9523e-01,4.0313e+00,7.3169e+00,2.3412e+01
