logfeh,logdust_med,logNpix,tau,dmod,logl
-2.8969e-01,-5.0274e-01,1.9877e+00,2.9914e+00,2.5976e+01,-9.0171e+02
-2.3897e-01,-5.3128e-01,1.9976e+00,2.8551e+00,2.6008e+01,-9.1165e+02
-2.1098e-01,-5.2009e-01,1.9987e+00,2.9364e+00,2.6013e+01,-9.1243e+02
-2.3624e-01,-5.2245e-01,2.0010e+00,2.8937e+00,2.6011e+01,-9.1778e+02
-2.2724e-01,-5.1517e-01,2.0006e+00,2.9630e+00,2.6017e+01,-9.1987e+02
-2.8362e-01,-5.3592e-01,1.9955e+00,2.8733e+00,2.5996e+01,-9.1868e+02
-2.7877e-01,-5.3572e-01,1.9956e+00,2.8356e+00,2.5995e+01,-8.9940e+02
-2.4515e-01,-5.1981e-01,2.0035e+00,3.0113e+00,2.6037e+01,-9.0823e+02
-2.1422e-01,-4.8705e-01,2.0088e+00,3.0824e+00,2.6035e+01,-9.1327e+02
-2.7581e-01,-5.1016e-01,2.0030e+00,2.9942e+00,2.6023e+01,-9.0637e+02
-2.2655e-01,-5.2554e-01,1.9972e+00,2.8914e+00,2.6000e+01,-9.1780e+02
-2.2504e-01,-5.5436e-01,1.9945e+00,2.7454e+00,2.6000e+01,-9.1543e+02
-2.2137e-01,-5.4761e-01,1.9924e+00,2.7893e+00,2.5988e+01,-9.1722e+02
-2.3001e-01,-5.4484e-01,2.0070e+00,2.8876e+00,2.6049e+01,-9.1598e+02
-2.4961e-01,-5.4623e-01,1.9973e+00,2.8078e+00,2.6012e+01,-8.9754e+02
-2.1303e-01,-4.9549e-01,2.0014e+00,3.0011e+00,2.6006e+01,-9.2056e+02
-2.1492e-01,-5.2814e-01,2.0010e+00,2.8642e+00,2.6015e+01,-9.1604e+02
-2.1586e-01,-5.4348e-01,1.9955e+00,2.8367e+00,2.6001e+01,-9.1595e+02
-2.0627e-01,-5.0031e-01,2.0018e+00,3.0151e+00,2.6016e+01,-9.0361e+02
-2.5703e-01,-5.2980e-01,1.9918e+00,2.8518e+00,2.5986e+01,-9.1704e+02
-2.7333e-01,-5.3345e-01,1.9954e+00,2.8435e+00,2.5999e+01,-9.1050e+02
-2.5105e-01,-4.9746e-01,1.9933e+00,2.9986e+00,2.5989e+01,-9.1644e+02
-2.8383e-01,-5.2389e-01,1.9944e+00,2.9238e+00,2.5995e+01,-9.1536e+02
-2.4616e-01,-5.2547e-01,1.9907e+00,2.8387e+00,2.5980e+01,-9.0965e+02
-2.2904e-01,-4.9941e-01,2.0025e+00,2.9683e+00,2.6017e+01,-9.1476e+02
-2.5113e-01,-5.1841e-01,2.0016e+00,2.9236e+00,2.6015e+01,-9.1195e+02
-2.2466e-01,-5.1462e-01,1.9979e+00,2.9118e+00,2.6006e+01,-9.1925e+02
-2.7097e-01,-5.1109e-01,1.9972e+00,2.8937e+00,2.5993e+01,-9.0602e+02
-2.1824e-01,-5.3204e-01,1.9974e+00,2.8725e+00,2.6009e+01,-9.0645e+02
-2.5860e-01,-5.2566e-01,1.9955e+00,2.9105e+00,2.5999e+01,-9.1569e+02
-2.3803e-01,-5.0648e-01,1.9947e+00,2.9340e+00,2.5995e+01,-9.1755e+02
-2.6271e-01,-5.1618e-01,1.9927e+00,2.9109e+00,2.5986e+01,-9.1900e+02
-2.6444e-01,-5.3606e-01,1.9899e+00,2.7808e+00,2.5980e+01,-9.1965e+02
-2.2302e-01,-5.2649e-01,1.9938e+00,2.8748e+00,2.5995e+01,-9.0766e+02
-2.9593e-01,-5.0817e-01,2.0230e+00,2.9672e+00,2.6083e+01,-9.1230e+02
-2.8879e-01,-5.1156e-01,2.0020e+00,2.9779e+00,2.6018e+01,-9.1435e+02
-2.8917e-01,-5.0563e-01,2.0028e+00,2.9758e+00,2.6027e+01,-9.1971e+02
-2.8367e-01,-5.2900e-01,1.9965e+00,2.8655e+00,2.6000e+01,-9.1039e+02
-2.8110e-01,-5.3254e-01,2.0015e+00,2.9037e+00,2.6026e+01,-9.1657e+02
-2.7812e-01,-5.0645e-01,2.0027e+00,2.9562e+00,2.6013e+01,-9.1744e+02
-2.3468e-01,-5.3323e-01,1.9973e+00,2.8132e+00,2.5999e+01,-9.1880e+02
-2.5197e-01,-5.2409e-01,2.0004e+00,2.9705e+00,2.6022e+01,-9.1992e+02
-2.5913e-01,-5.1568e-01,2.0012e+00,2.9251e+00,2.6013e+01,-9.2025e+02
-2.2848e-01,-5.0658e-01,2.0016e+00,2.9843e+00,2.6020e+01,-9.2054e+02
-2.7206e-01,-5.2497e-01,1.9938e+00,2.8801e+00,2.5989e+01,-8.9833e+02
-2.8888e-01,-5.2751e-01,1.9937e+00,2.8800e+00,2.5994e+01,-9.1490e+02
-2.3361e-01,-5.2510e-01,1.9971e+00,2.8796e+00,2.6006e+01,-8.9944e+02
-2.7618e-01,-5.1834e-01,1.9995e+00,2.9354e+00,2.6011e+01,-9.1562e+02
-2.6604e-01,-5.1980e-01,1.9897e+00,2.8873e+00,2.5970e+01,-9.0393e+02
-2.6950e-01,-5.1621e-01,1.9919e+00,2.9549e+00,2.5993e+01,-9.0688e+02
-2.9119e-01,-5.4210e-01,1.9980e+00,2.7839e+00,2.6007e+01,-9.1684e+02
-2.5727e-01,-5.4318e-01,1.9944e+00,2.8149e+00,2.5998e+01,-9.1201e+02
-2.5743e-01,-5.3996e-01,2.0024e+00,2.9000e+00,2.6033e+01,-9.1973e+02
-2.0594e-01,-4.9211e-01,2.0027e+00,3.0235e+00,2.6016e+01,-9.1894e+02
-2.9927e-01,-5.1420e-01,1.9977e+00,2.9527e+00,2.6002e+01,-9.1903e+02
-2.8733e-01,-5.2169e-01,1.9955e+00,2.8220e+00,2.5985e+01,-9.1471e+02
-2.3921e-01,-4.9762e-01,2.0006e+00,3.0359e+00,2.6017e+01,-9.1948e+02
-2.7218e-01,-5.0363e-01,1.9975e+00,2.9324e+00,2.5999e+01,-9.2031e+02
-2.8177e-01,-5.3530e-01,1.9968e+00,2.9344e+00,2.6017e+01,-9.1656e+02
-2.1348e-01,-5.2472e-01,2.0005e+00,2.9219e+00,2.6021e+01,-8.9287e+02
-2.6669e-01,-5.2459e-01,2.0051e+00,2.9243e+00,2.6036e+01,-9.1753e+02
-2.6654e-01,-5.2006e-01,1.9980e+00,2.9126e+00,2.6001e+01,-9.2033e+02
-2.5717e-01,-5.4049e-01,1.9917e+00,2.8189e+00,2.5992e+01,-9.1834e+02
-2.8343e-01,-5.3107e-01,1.9994e+00,2.8737e+00,2.6012e+01,-9.1959e+02
-2.6049e-01,-5.2705e-01,1.9997e+00,2.9278e+00,2.6013e+01,-8.9162e+02
-2.5105e-01,-5.1938e-01,1.9982e+00,2.9279e+00,2.6005e+01,-9.1996e+02
-2.9128e-01,-5.2026e-01,1.9979e+00,2.8970e+00,2.6001e+01,-9.0602e+02
-2.3490e-01,-5.3770e-01,1.9884e+00,2.8348e+00,2.5981e+01,-9.1649e+02
-2.1806e-01,-5.2107e-01,1.9975e+00,2.9350e+00,2.6006e+01,-9.1802e+02
-2.9596e-01,-4.8950e-01,1.9961e+00,3.0204e+00,2.5993e+01,-9.2005e+02
-2.1822e-01,-5.0188e-01,2.0063e+00,3.0165e+00,2.6034e+01,-9.1784e+02
-2.6114e-01,-5.2693e-01,1.9919e+00,2.9217e+00,2.5992e+01,-9.0266e+02
-2.5035e-01,-5.2040e-01,2.0061e+00,2.9615e+00,2.6033e+01,-9.1358e+02
-2.2398e-01,-5.0717e-01,2.0008e+00,2.9893e+00,2.6008e+01,-9.0835e+02
-2.0029e-01,-5.4233e-01,1.9972e+00,2.8482e+00,2.6011e+01,-9.1083e+02
-2.5479e-01,-5.3627e-01,2.0005e+00,2.8372e+00,2.6017e+01,-9.1228e+02
-2.6471e-01,-5.3262e-01,2.0021e+00,2.9145e+00,2.6025e+01,-9.1574e+02
-2.6079e-01,-5.1624e-01,2.0008e+00,2.9360e+00,2.6017e+01,-9.1544e+02
-2.4045e-01,-4.9128e-01,2.0015e+00,3.0154e+00,2.6015e+01,-9.0509e+02
-2.8523e-01,-5.1318e-01,1.9956e+00,2.8506e+00,2.5991e+01,-9.2000e+02
-2.1132e-01,-5.3231e-01,2.0001e+00,2.8909e+00,2.6023e+01,-9.1362e+02
-2.2159e-01,-5.4513e-01,1.9971e+00,2.8588e+00,2.6013e+01,-9.1167e+02
-2.5416e-01,-5.4655e-01,1.9925e+00,2.8089e+00,2.5993e+01,-9.1870e+02
-2.1830e-01,-5.2133e-01,2.0045e+00,2.9321e+00,2.6027e+01,-9.1744e+02
-2.4578e-01,-5.0681e-01,1.9986e+00,2.9791e+00,2.6009e+01,-9.0989e+02
-2.9559e-01,-5.0535e-01,1.9991e+00,2.9345e+00,2.6006e+01,-9.1861e+02
-2.0483e-01,-5.1039e-01,2.0012e+00,3.0158e+00,2.6023e+01,-9.1575e+02
-2.8339e-01,-5.1113e-01,2.0014e+00,2.9925e+00,2.6016e+01,-9.1194e+02
-2.1661e-01,-5.1337e-01,1.9897e+00,2.9423e+00,2.5983e+01,-9.1872e+02
-2.8038e-01,-5.4184e-01,2.0037e+00,2.9429e+00,2.6040e+01,-9.1957e+02
-2.2304e-01,-5.1714e-01,1.9925e+00,2.8883e+00,2.5984e+01,-9.1692e+02
-2.8099e-01,-5.2525e-01,2.0025e+00,2.9056e+00,2.6022e+01,-9.1916e+02
-2.2406e-01,-5.3690e-01,2.0025e+00,2.9015e+00,2.6032e+01,-9.2019e+02
-3.1440e-01,-4.8029e-01,2.0152e+00,2.7799e+00,2.6049e+01,-9.0658e+02
-2.8122e-01,-5.1995e-01,1.9956e+00,2.8466e+00,2.5992e+01,-9.1596e+02
-2.0752e-01,-5.2037e-01,1.9922e+00,2.9334e+00,2.5991e+01,-8.8953e+02
-2.9115e-01,-5.2563e-01,1.9937e+00,2.8397e+00,2.5990e+01,-9.1772e+02
-2.4576e-01,-5.2291e-01,1.9924e+00,2.8529e+00,2.5989e+01,-9.1205e+02
-2.1755e-01,-5.1388e-01,1.9836e+00,2.9463e+00,2.5965e+01,-9.1835e+02
-2.2503e-01,-5.4215e-01,1.9936e+00,2.8399e+00,2.5997e+01,-9.1406e+02
-2.1258e-01,-5.0619e-01,2.0005e+00,2.9733e+00,2.6006e+01,-9.2034e+02
-2.6935e-01,-5.3502e-01,1.9941e+00,2.8540e+00,2.5995e+01,-9.0413e+02
-2.9921e-01,-5.2796e-01,2.0024e+00,2.9123e+00,2.6027e+01,-9.1360e+02
-2.7306e-01,-5.2776e-01,2.0017e+00,2.9814e+00,2.6026e+01,-8.9235e+02
-2.8286e-01,-5.2352e-01,2.0003e+00,2.8789e+00,2.6014e+01,-9.1459e+02
-2.2116e-01,-5.0602e-01,2.0021e+00,2.9649e+00,2.6018e+01,-9.2011e+02
-2.3281e-01,-5.1338e-01,2.0196e+00,2.9704e+00,2.6078e+01,-9.1993e+02
-2.4902e-01,-5.3257e-01,2.0003e+00,2.8633e+00,2.6012e+01,-9.1506e+02
-2.8796e-01,-5.2600e-01,2.0004e+00,2.9147e+00,2.6016e+01,-9.1819e+02
-2.8886e-01,-5.1356e-01,1.9995e+00,2.9394e+00,2.6004e+01,-9.1876e+02
-2.5271e-01,-5.0199e-01,2.0077e+00,3.0856e+00,2.6046e+01,-9.1718e+02
-2.9749e-01,-5.1555e-01,1.9994e+00,2.9982e+00,2.6018e+01,-9.1951e+02
-2.1773e-01,-4.9962e-01,2.0018e+00,2.9916e+00,2.6012e+01,-9.0917e+02
-2.1600e-01,-5.2059e-01,1.9991e+00,2.9300e+00,2.6014e+01,-9.1534e+02
-2.6752e-01,-5.2737e-01,2.0021e+00,2.9291e+00,2.6030e+01,-9.2033e+02
-2.3288e-01,-5.3866e-01,2.0019e+00,2.9127e+00,2.6033e+01,-9.1692e+02
-2.6635e-01,-5.3145e-01,1.9945e+00,2.8186e+00,2.5991e+01,-9.1985e+02
-2.0246e-01,-5.1981e-01,1.9966e+00,2.8878e+00,2.6001e+01,-9.1265e+02
-2.9037e-01,-5.0347e-01,2.0036e+00,3.0253e+00,2.6027e+01,-9.1416e+02
-2.2014e-01,-5.1572e-01,1.9956e+00,2.9319e+00,2.6001e+01,-9.1503e+02
-2.7778e-01,-5.1811e-01,2.0050e+00,2.9567e+00,2.6030e+01,-9.0517e+02
-2.7844e-01,-4.9015e-01,2.0181e+00,3.1050e+00,2.6070e+01,-9.1560e+02
-2.5782e-01,-5.3311e-01,1.9983e+00,2.9238e+00,2.6015e+01,-9.1623e+02
-2.7594e-01,-4.9604e-01,1.9976e+00,3.0269e+00,2.6001e+01,-9.1690e+02
-2.8085e-01,-5.3168e-01,1.9934e+00,2.8751e+00,2.5996e+01,-9.0016e+02
-2.1159e-01,-5.3326e-01,1.9993e+00,2.9337e+00,2.6025e+01,-9.1474e+02
-2.3153e-01,-5.2474e-01,1.9906e+00,2.9069e+00,2.5984e+01,-9.1669e+02
-2.1373e-01,-5.2437e-01,1.9978e+00,2.9400e+00,2.6012e+01,-9.1479e+02
-2.3387e-01,-4.9435e-01,1.9958e+00,3.0164e+00,2.5996e+01,-9.1330e+02
-2.6906e-01,-5.0479e-01,2.0002e+00,3.0004e+00,2.6013e+01,-9.2051e+02
-2.8338e-01,-5.1687e-01,1.9901e+00,2.8728e+00,2.5983e+01,-9.1918e+02
-2.5587e-01,-5.2047e-01,2.0025e+00,2.9441e+00,2.6022e+01,-9.1203e+02
-2.9987e-01,-4.9137e-01,2.0165e+00,3.0545e+00,2.6061e+01,-9.1063e+02
-2.0184e-01,-5.1449e-01,2.0017e+00,2.9831e+00,2.6023e+01,-9.1799e+02
-2.3708e-01,-5.3436e-01,1.9982e+00,2.8747e+00,2.6012e+01,-9.1608e+02
-2.1503e-01,-5.3663e-01,1.9987e+00,2.8565e+00,2.6009e+01,-9.1259e+02
-2.2243e-01,-5.2480e-01,1.9894e+00,2.8979e+00,2.5977e+01,-9.1109e+02
-2.3828e-01,-5.1710e-01,1.9965e+00,2.9345e+00,2.6002e+01,-9.0268e+02
-2.2009e-01,-5.1252e-01,1.9956e+00,2.8915e+00,2.5989e+01,-9.2015e+02
-2.5026e-01,-5.3084e-01,2.0005e+00,2.8913e+00,2.6017e+01,-9.1748e+02
-2.0047e-01,-5.4325e-01,2.0016e+00,2.8382e+00,2.6026e+01,-9.1962e+02
-2.1436e-01,-5.2659e-01,1.9980e+00,2.8652e+00,2.6004e+01,-9.1434e+02
-2.0830e-01,-5.1961e-01,1.9959e+00,2.8990e+00,2.6003e+01,-9.1924e+02
-2.9215e-01,-5.2652e-01,1.9964e+00,2.9262e+00,2.6004e+01,-9.2019e+02
-2.4632e-01,-5.3175e-01,1.9936e+00,2.8577e+00,2.5994e+01,-9.0860e+02
-2.2577e-01,-4.8715e-01,2.0082e+00,3.0650e+00,2.6031e+01,-9.1785e+02
-3.2200e-01,-4.8162e-01,2.0335e+00,2.7054e+00,2.6097e+01,-9.1688e+02
-2.7220e-01,-4.9453e-01,2.0081e+00,2.9909e+00,2.6028e+01,-9.0911e+02
-2.1104e-01,-5.0498e-01,1.9919e+00,3.0072e+00,2.5991e+01,-9.1244e+02
-2.3348e-01,-5.3213e-01,1.9927e+00,2.8591e+00,2.5989e+01,-9.1906e+02
-2.7381e-01,-5.3581e-01,1.9909e+00,2.8337e+00,2.5989e+01,-9.1965e+02
-2.9376e-01,-5.1187e-01,1.9981e+00,2.9176e+00,2.5995e+01,-9.0475e+02
-2.8857e-01,-4.9871e-01,1.9977e+00,3.0154e+00,2.6002e+01,-9.2007e+02
-2.2440e-01,-5.3378e-01,1.9932e+00,2.8628e+00,2.5994e+01,-9.0919e+02
-2.8386e-01,-5.1987e-01,2.0113e+00,3.0657e+00,2.6063e+01,-9.2053e+02
-2.6960e-01,-5.1020e-01,2.0015e+00,3.0001e+00,2.6020e+01,-9.1103e+02
-2.4933e-01,-5.4682e-01,1.9951e+00,2.8175e+00,2.6001e+01,-9.1791e+02
-2.5878e-01,-5.1484e-01,2.0029e+00,2.9280e+00,2.6020e+01,-9.1863e+02
-2.4435e-01,-5.1792e-01,1.9972e+00,2.8941e+00,2.6007e+01,-9.1301e+02
-2.4448e-01,-5.1348e-01,2.0002e+00,2.9649e+00,2.6015e+01,-9.0963e+02
-2.9883e-01,-5.0822e-01,1.9998e+00,2.9668e+00,2.6010e+01,-9.1956e+02
-2.4098e-01,-5.1715e-01,2.0187e+00,2.9994e+00,2.6082e+01,-9.1913e+02
-2.5820e-01,-5.2191e-01,1.9989e+00,2.9516e+00,2.6010e+01,-9.0603e+02
-2.9668e-01,-5.0734e-01,1.9992e+00,2.9742e+00,2.6013e+01,-9.1965e+02
-2.0017e-01,-5.2906e-01,1.9997e+00,2.8923e+00,2.6014e+01,-9.1420e+02
-2.1569e-01,-5.1875e-01,1.9967e+00,2.8727e+00,2.6003e+01,-9.1609e+02
-3.0745e-01,-4.7698e-01,2.0228e+00,2.7523e+00,2.6068e+01,-9.1779e+02
-2.8670e-01,-5.3404e-01,1.9969e+00,2.8198e+00,2.6006e+01,-9.2049e+02
-2.1576e-01,-5.0440e-01,1.9967e+00,2.9361e+00,2.5993e+01,-9.1592e+02
-1.9637e-01,-5.7096e-01,1.9590e+00,2.9081e+00,2.5887e+01,-9.2009e+02
-2.9266e-01,-5.1996e-01,1.9988e+00,2.8942e+00,2.6008e+01,-9.1831e+02
-2.1210e-01,-4.9980e-01,2.0000e+00,2.9852e+00,2.6006e+01,-9.1526e+02
-2.8071e-01,-4.9541e-01,2.0174e+00,3.0674e+00,2.6065e+01,-9.1698e+02
-2.5894e-01,-5.2814e-01,2.0027e+00,2.9214e+00,2.6025e+01,-9.1965e+02
-2.5746e-01,-5.3489e-01,1.9971e+00,2.8824e+00,2.6005e+01,-9.1361e+02
-2.3881e-01,-5.2005e-01,2.0007e+00,2.9324e+00,2.6024e+01,-9.1902e+02
-2.2844e-01,-5.1742e-01,1.9923e+00,2.8685e+00,2.5983e+01,-9.1842e+02
-2.6193e-01,-5.1005e-01,2.0005e+00,2.9872e+00,2.6017e+01,-9.1584e+02
-2.2303e-01,-5.2317e-01,1.9966e+00,2.9081e+00,2.6001e+01,-9.1082e+02
-2.1560e-01,-5.1321e-01,2.0086e+00,3.0135e+00,2.6050e+01,-9.1962e+02
-2.5751e-01,-5.2009e-01,1.9882e+00,2.8708e+00,2.5981e+01,-8.9484e+02
-2.9293e-01,-5.4307e-01,2.0049e+00,2.8815e+00,2.6037e+01,-9.1064e+02
-2.3178e-01,-4.9921e-01,2.0030e+00,2.9991e+00,2.6014e+01,-9.1973e+02
-2.9697e-01,-4.9960e-01,2.0026e+00,3.0444e+00,2.6021e+01,-9.2034e+02
-2.6841e-01,-5.1498e-01,1.9896e+00,2.8780e+00,2.5976e+01,-9.2016e+02
-2.8049e-01,-5.4879e-01,1.9941e+00,2.7667e+00,2.6001e+01,-9.1594e+02
-2.7443e-01,-5.1773e-01,2.0020e+00,2.9596e+00,2.6022e+01,-9.1595e+02
-2.8911e-01,-5.4195e-01,1.9955e+00,2.8437e+00,2.6000e+01,-9.1709e+02
-2.6645e-01,-5.2382e-01,2.0015e+00,2.8896e+00,2.6024e+01,-9.1586e+02
-2.9265e-01,-5.2259e-01,1.9994e+00,2.9436e+00,2.6012e+01,-9.1450e+02
-2.0097e-01,-5.1824e-01,1.9892e+00,2.8624e+00,2.5974e+01,-9.0991e+02
-2.3478e-01,-5.1550e-01,1.9962e+00,2.9048e+00,2.5998e+01,-9.0228e+02
-2.5593e-01,-5.2455e-01,2.0013e+00,2.8769e+00,2.6011e+01,-9.1717e+02
-2.7815e-01,-5.2511e-01,1.9999e+00,2.8975e+00,2.6016e+01,-9.1330e+02
-2.3470e-01,-5.1861e-01,1.9998e+00,2.8949e+00,2.6008e+01,-9.0759e+02
-2.6470e-01,-5.1411e-01,2.0028e+00,2.9834e+00,2.6027e+01,-9.2031e+02
-2.8669e-01,-5.1779e-01,1.9942e+00,2.8680e+00,2.5983e+01,-9.1701e+02
-2.8413e-01,-4.9228e-01,2.0113e+00,3.0532e+00,2.6039e+01,-9.1280e+02
-2.9603e-01,-5.3127e-01,1.9877e+00,2.8285e+00,2.5974e+01,-9.1973e+02
-2.6605e-01,-5.2414e-01,2.0037e+00,2.9501e+00,2.6024e+01,-9.1115e+02
-2.5239e-01,-5.1888e-01,1.9985e+00,2.8754e+00,2.6007e+01,-9.1087e+02
-2.5137e-01,-5.4165e-01,2.0023e+00,2.8586e+00,2.6028e+01,-9.1819e+02
-2.7707e-01,-5.4081e-01,1.9882e+00,2.8087e+00,2.5977e+01,-9.1570e+02
-2.0888e-01,-5.0948e-01,2.0003e+00,3.0036e+00,2.6016e+01,-9.1644e+02
-2.8052e-01,-5.2801e-01,2.0009e+00,2.9460e+00,2.6021e+01,-9.1288e+02
-2.6453e-01,-5.1686e-01,2.0060e+00,2.8902e+00,2.6032e+01,-9.2047e+02
-2.2222e-01,-5.4197e-01,2.0008e+00,2.9126e+00,2.6027e+01,-9.1897e+02
-2.7466e-01,-5.3175e-01,1.9946e+00,2.8519e+00,2.5997e+01,-9.1740e+02
-2.4782e-01,-5.3830e-01,1.9966e+00,2.8390e+00,2.6011e+01,-9.2008e+02
-2.0059e-01,-5.4816e-01,1.9868e+00,2.7797e+00,2.5976e+01,-9.1506e+02
-2.1586e-01,-5.1878e-01,1.9941e+00,2.8812e+00,2.5990e+01,-9.1598e+02
-2.6176e-01,-5.1718e-01,1.9999e+00,2.8989e+00,2.6011e+01,-9.2051e+02
-2.1326e-01,-5.4224e-01,1.9953e+00,2.8146e+00,2.6001e+01,-9.1593e+02
-2.8489e-01,-5.2584e-01,1.9959e+00,2.8564e+00,2.5993e+01,-9.1529e+02
-2.5989e-01,-5.1911e-01,1.9984e+00,2.9868e+00,2.6011e+01,-9.1692e+02
-2.4235e-01,-5.3314e-01,1.9946e+00,2.8390e+00,2.5994e+01,-9.2018e+02
-2.1738e-01,-5.3281e-01,1.9976e+00,2.8541e+00,2.6002e+01,-9.1975e+02
-2.8153e-01,-5.1058e-01,2.0017e+00,3.0004e+00,2.6016e+01,-9.1333e+02
-2.4615e-01,-5.1096e-01,1.9866e+00,2.9419e+00,2.5970e+01,-9.1663e+02
-2.3942e-01,-5.3249e-01,2.0000e+00,2.8694e+00,2.6017e+01,-9.2032e+02
-2.2514e-01,-5.3669e-01,1.9984e+00,2.8628e+00,2.6013e+01,-9.1783e+02
-2.2767e-01,-5.3969e-01,1.9974e+00,2.8592e+00,2.6007e+01,-9.1171e+02
-2.0368e-01,-5.2703e-01,1.9959e+00,2.8671e+00,2.5994e+01,-9.1613e+02
-2.0920e-01,-5.1731e-01,1.9942e+00,2.9410e+00,2.5994e+01,-9.2048e+02
-2.1423e-01,-4.9871e-01,2.0013e+00,2.9990e+00,2.6013e+01,-9.0861e+02
-2.6776e-01,-5.1727e-01,1.9994e+00,2.9597e+00,2.6009e+01,-9.2055e+02
-2.9084e-01,-5.2366e-01,2.0000e+00,2.9359e+00,2.6019e+01,-9.1566e+02
