nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,dmod
2.0000e+03,2.0800e+02,2.0000e+00,3.3548e+01,-1.1997e+06,-1.1997e+06,-6.9218e-01,-inf,1.5359e-01,7.0891e+00,9.9200e+05,2.0638e+03,-1.3688e+00,-1.3627e-01,5.6645e-01,8.9842e-01,1.5682e+00,1.9482e+00,2.8207e+00,2.6282e+00,2.8652e+01
2.0000e+03,2.0900e+02,5.0000e+00,3.3440e+01,-1.1994e+06,-1.1994e+06,-6.9551e-01,-inf,1.5363e-01,7.0924e+00,9.9138e+05,2.0958e+03,-1.3032e+00,3.2548e-01,7.2735e-01,6.8776e-01,1.1572e+00,1.8913e+00,2.4836e+00,2.7425e+00,2.7953e+01
2.0000e+03,2.1000e+02,5.0000e+00,3.3333e+01,-1.1929e+06,-1.1929e+06,-6.9884e-01,-inf,1.5367e-01,7.0959e+00,9.9104e+05,2.1283e+03,-1.3717e+00,-4.3317e-01,5.3745e-01,6.7598e-01,1.4990e+00,1.9593e+00,2.4558e+00,2.3372e+00,2.8135e+01
2.0000e+03,2.1100e+02,1.0000e+00,3.3439e+01,-1.1926e+06,-1.1926e+06,-7.0216e-01,-inf,1.5370e-01,7.0991e+00,9.8450e+05,2.1349e+03,-1.3814e+00,-1.9556e-01,5.2551e-01,9.7470e-01,1.0980e+00,2.0823e+00,2.6712e+00,2.6183e+00,2.8457e+01
2.0000e+03,2.1200e+02,3.0000e+00,3.3438e+01,-1.1922e+06,-1.1922e+06,-7.0549e-01,-inf,1.5374e-01,7.1023e+00,9.8421e+05,2.1543e+03,-1.4320e+00,5.5106e-01,5.1545e-01,1.0117e+00,1.5753e+00,1.8945e+00,2.7483e+00,2.4810e+00,2.8097e+01
2.0000e+03,2.1300e+02,6.0000e+00,3.3281e+01,-1.1859e+06,-1.1859e+06,-7.0882e-01,-inf,1.5377e-01,7.1058e+00,9.8382e+05,2.1929e+03,-1.3386e+00,-2.2584e-01,4.3801e-01,7.8095e-01,1.3283e+00,2.0531e+00,2.4950e+00,2.4303e+00,2.8113e+01
2.0000e+03,2.1400e+02,2.0000e+00,3.3333e+01,-1.1801e+06,-1.1801e+06,-7.1215e-01,-inf,1.5381e-01,7.1090e+00,9.7756e+05,2.2059e+03,-1.4593e+00,3.0488e-01,6.6824e-01,1.0126e+00,1.6242e+00,1.8779e+00,2.7327e+00,2.6327e+00,2.8261e+01
2.0000e+03,2.1500e+02,8.0000e+00,3.3077e+01,-1.1765e+06,-1.1765e+06,-7.1547e-01,-inf,1.5385e-01,7.1125e+00,9.7173e+05,2.2579e+03,-1.4007e+00,3.2222e-01,3.9056e-01,8.7654e-01,1.2254e+00,1.9026e+00,2.8198e+00,2.3873e+00,2.8123e+01
2.0000e+03,2.1600e+02,6.0000e+00,3.2927e+01,-1.1688e+06,-1.1688e+06,-7.1880e-01,-inf,1.5388e-01,7.1157e+00,9.6817e+05,2.2970e+03,-1.2904e+00,2.1366e-01,2.9461e-01,6.6579e-01,1.2860e+00,1.8946e+00,2.4225e+00,2.7788e+00,2.8038e+01
2.0000e+03,2.1700e+02,1.0000e+00,3.3029e+01,-1.1663e+06,-1.1663e+06,-7.2213e-01,-inf,1.5392e-01,7.1190e+00,9.6046e+05,2.3035e+03,-1.4627e+00,-1.1605e-01,5.5554e-01,6.9042e-01,1.2768e+00,1.9873e+00,2.6857e+00,2.5117e+00,2.8307e+01
2.0000e+03,2.1800e+02,1.0000e+00,3.3131e+01,-1.1640e+06,-1.1640e+06,-7.2546e-01,-inf,1.5395e-01,7.1225e+00,9.5797e+05,2.3100e+03,-1.5193e+00,-2.6323e-02,5.5944e-01,7.3693e-01,1.3486e+00,1.9324e+00,2.6910e+00,2.8329e+00,2.8567e+01
2.0000e+03,2.1900e+02,2.0000e+00,3.3182e+01,-1.1606e+06,-1.1606e+06,-7.2879e-01,-inf,1.5399e-01,7.1257e+00,9.5560e+05,2.3231e+03,-1.4301e+00,-4.8156e-01,4.6473e-01,6.4157e-01,1.3242e+00,1.9123e+00,2.5681e+00,2.4177e+00,2.8290e+01
2.0000e+03,2.2000e+02,1.0000e+00,3.3283e+01,-1.1603e+06,-1.1603e+06,-7.3211e-01,-inf,1.5403e-01,7.1292e+00,9.5226e+05,2.3296e+03,-1.3342e+00,-2.4505e-01,4.2293e-01,1.1104e+00,1.2136e+00,1.7701e+00,2.4432e+00,2.6154e+00,2.8146e+01
2.0000e+03,2.2100e+02,2.0000e+00,3.3333e+01,-1.1571e+06,-1.1571e+06,-7.3544e-01,-inf,1.5406e-01,7.1324e+00,9.5196e+05,2.3426e+03,-1.4526e+00,4.2659e-01,6.4172e-01,7.5510e-01,1.4085e+00,2.0489e+00,2.4076e+00,2.3582e+00,2.8589e+01
2.0000e+03,2.2200e+02,1.0000e+00,3.3434e+01,-1.1562e+06,-1.1562e+06,-7.3877e-01,-inf,1.5410e-01,7.1356e+00,9.4873e+05,2.3491e+03,-1.4901e+00,-6.1900e-01,6.9579e-01,5.7991e-01,1.4969e+00,2.0905e+00,2.5247e+00,2.4380e+00,2.8455e+01
2.0000e+03,2.2300e+02,2.0000e+00,3.3483e+01,-1.1540e+06,-1.1540e+06,-7.4210e-01,-inf,1.5413e-01,7.1391e+00,9.4783e+05,2.3622e+03,-1.2931e+00,3.8066e-02,4.0190e-01,6.4311e-01,1.3262e+00,2.1980e+00,2.5721e+00,2.8757e+00,2.8556e+01
2.0000e+03,2.2400e+02,1.0000e+00,3.3583e+01,-1.1470e+06,-1.1470e+06,-7.4542e-01,-inf,1.5417e-01,7.1423e+00,9.4563e+05,2.3687e+03,-1.3724e+00,-2.0810e-01,3.4130e-01,6.9346e-01,1.3247e+00,1.6909e+00,2.7284e+00,2.7666e+00,2.8640e+01
2.0000e+03,2.2500e+02,2.0000e+00,3.3632e+01,-1.1470e+06,-1.1470e+06,-7.4875e-01,-inf,1.5420e-01,7.1456e+00,9.3866e+05,2.3817e+03,-1.5044e+00,-4.7349e-01,3.9478e-01,1.0631e+00,1.2915e+00,2.1893e+00,2.6639e+00,2.4420e+00,2.8582e+01
2.0000e+03,2.2600e+02,3.0000e+00,3.3631e+01,-1.1419e+06,-1.1419e+06,-7.5208e-01,-inf,1.5424e-01,7.1491e+00,9.3863e+05,2.4012e+03,-1.4265e+00,3.9273e-01,6.5343e-01,6.5291e-01,1.2860e+00,1.9132e+00,2.8357e+00,2.3566e+00,2.8134e+01
2.0000e+03,2.2700e+02,1.0000e+00,3.3730e+01,-1.1410e+06,-1.1410e+06,-7.5541e-01,-inf,1.5428e-01,7.1523e+00,9.3352e+05,2.4077e+03,-1.4739e+00,-1.8206e-02,6.4944e-01,1.0840e+00,1.2202e+00,2.0199e+00,2.6924e+00,2.7284e+00,2.8466e+01
2.0000e+03,2.2800e+02,2.0000e+00,3.3778e+01,-1.1404e+06,-1.1404e+06,-7.5874e-01,-inf,1.5431e-01,7.1558e+00,9.3267e+05,2.4207e+03,-1.3282e+00,2.4434e-01,7.4691e-01,1.0506e+00,1.2979e+00,2.1852e+00,2.6309e+00,2.8666e+00,2.8454e+01
2.0000e+03,2.2900e+02,1.0000e+00,3.3876e+01,-1.1320e+06,-1.1320e+06,-7.6206e-01,-inf,1.5435e-01,7.1590e+00,9.3208e+05,2.4273e+03,-1.3080e+00,-1.9445e-01,4.3047e-01,6.0769e-01,1.3241e+00,1.9408e+00,2.8523e+00,2.5220e+00,2.8653e+01
2.0000e+03,2.3000e+02,1.0000e+00,3.3973e+01,-1.1215e+06,-1.1215e+06,-7.6539e-01,-inf,1.5438e-01,7.1622e+00,9.2367e+05,2.4338e+03,-1.4687e+00,7.8857e-02,5.8373e-01,1.0935e+00,1.6386e+00,1.7892e+00,2.9159e+00,2.3942e+00,2.8528e+01
2.0000e+03,2.3100e+02,2.0000e+00,3.4021e+01,-1.1212e+06,-1.1213e+06,-7.6872e-01,-inf,1.5442e-01,7.1657e+00,9.1313e+05,2.4470e+03,-1.3443e+00,-3.8777e-02,6.3330e-01,8.0756e-01,1.4982e+00,1.9852e+00,2.4335e+00,2.6555e+00,2.8170e+01
2.0000e+03,2.3200e+02,1.0000e+00,3.4118e+01,-1.1177e+06,-1.1177e+06,-7.7205e-01,-inf,1.5446e-01,7.1689e+00,9.1289e+05,2.4536e+03,-1.4259e+00,-3.4319e-01,5.0753e-01,6.7153e-01,1.1191e+00,1.8588e+00,2.7680e+00,2.6028e+00,2.8633e+01
2.0000e+03,2.3300e+02,3.0000e+00,3.4114e+01,-1.1166e+06,-1.1166e+06,-7.7538e-01,-inf,1.5449e-01,7.1724e+00,9.0934e+05,2.4734e+03,-1.3373e+00,9.5197e-02,5.6922e-01,6.3979e-01,1.1179e+00,2.0986e+00,2.6107e+00,2.8557e+00,2.8465e+01
2.0000e+03,2.3400e+02,2.0000e+00,3.4161e+01,-1.1152e+06,-1.1152e+06,-7.7870e-01,-inf,1.5453e-01,7.1757e+00,9.0824e+05,2.4861e+03,-1.4861e+00,7.9074e-02,2.6818e-01,8.2472e-01,1.5740e+00,1.8352e+00,2.5486e+00,2.8611e+00,2.8423e+01
2.0000e+03,2.3500e+02,3.0000e+00,3.4157e+01,-1.1134e+06,-1.1134e+06,-7.8203e-01,-inf,1.5456e-01,7.1789e+00,9.0686e+05,2.5055e+03,-1.4083e+00,3.1423e-01,4.5683e-01,1.0069e+00,1.3265e+00,1.7775e+00,2.5851e+00,2.8466e+00,2.8240e+01
2.0000e+03,2.3600e+02,3.0000e+00,3.4153e+01,-1.1059e+06,-1.1059e+06,-7.8536e-01,-inf,1.5460e-01,7.1824e+00,9.0508e+05,2.5243e+03,-1.3114e+00,-6.0296e-01,6.6378e-01,6.4924e-01,1.1200e+00,1.6829e+00,2.3847e+00,2.6271e+00,2.8252e+01
2.0000e+03,2.3700e+02,1.0000e+00,3.4249e+01,-1.0999e+06,-1.0999e+06,-7.8869e-01,-inf,1.5464e-01,7.1856e+00,8.9754e+05,2.5307e+03,-1.4192e+00,2.4404e-01,7.4462e-01,1.0758e+00,1.2715e+00,1.7530e+00,2.8020e+00,2.6989e+00,2.8360e+01
2.0000e+03,2.3800e+02,2.0000e+00,3.4294e+01,-1.0975e+06,-1.0975e+06,-7.9201e-01,-inf,1.5467e-01,7.1888e+00,8.9158e+05,2.5436e+03,-1.3350e+00,-2.6107e-01,5.4217e-01,1.0589e+00,1.3341e+00,2.1075e+00,2.4374e+00,2.7367e+00,2.8472e+01
2.0000e+03,2.3900e+02,2.0000e+00,3.4339e+01,-1.0972e+06,-1.0972e+06,-7.9534e-01,-inf,1.5471e-01,7.1923e+00,8.8911e+05,2.5560e+03,-1.3153e+00,-1.8972e-01,5.8613e-01,8.1193e-01,1.5011e+00,2.0485e+00,2.6018e+00,2.5619e+00,2.8396e+01
2.0000e+03,2.4000e+02,3.0000e+00,3.4335e+01,-1.0927e+06,-1.0927e+06,-7.9867e-01,-inf,1.5474e-01,7.1955e+00,8.8882e+05,2.5754e+03,-1.4022e+00,6.5403e-02,5.5661e-01,1.0440e+00,1.5151e+00,1.7694e+00,2.4900e+00,2.6954e+00,2.8151e+01
2.0000e+03,2.4100e+02,3.0000e+00,3.4330e+01,-1.0916e+06,-1.0916e+06,-8.0200e-01,-inf,1.5478e-01,7.1990e+00,8.8437e+05,2.5949e+03,-1.2877e+00,-6.3449e-01,7.1502e-01,1.0271e+00,1.3175e+00,1.7373e+00,2.6017e+00,2.7236e+00,2.8682e+01
2.0000e+03,2.4200e+02,1.0000e+00,3.4424e+01,-1.0858e+06,-1.0858e+06,-8.0533e-01,-inf,1.5481e-01,7.2023e+00,8.8328e+05,2.6013e+03,-1.2900e+00,-9.6308e-02,6.7763e-01,1.1158e+00,1.4176e+00,2.0195e+00,2.7057e+00,2.7010e+00,2.8565e+01
2.0000e+03,2.4300e+02,3.0000e+00,3.4419e+01,-1.0818e+06,-1.0818e+06,-8.0865e-01,-inf,1.5485e-01,7.2055e+00,8.7743e+05,2.6208e+03,-1.3290e+00,5.7174e-01,5.9630e-01,5.9310e-01,1.5833e+00,2.1879e+00,2.9111e+00,2.7629e+00,2.8641e+01
2.0000e+03,2.4400e+02,2.0000e+00,3.4463e+01,-1.0774e+06,-1.0775e+06,-8.1198e-01,-inf,1.5489e-01,7.2090e+00,8.7347e+05,2.6337e+03,-1.4244e+00,-3.9981e-02,5.8806e-01,8.9656e-01,1.3345e+00,1.7305e+00,2.8034e+00,2.6964e+00,2.8561e+01
2.0000e+03,2.4500e+02,1.0000e+00,3.4556e+01,-1.0759e+06,-1.0759e+06,-8.1531e-01,-inf,1.5492e-01,7.2122e+00,8.6909e+05,2.6401e+03,-1.3741e+00,-3.2539e-02,6.9620e-01,9.7003e-01,1.3385e+00,1.6669e+00,2.5633e+00,2.7521e+00,2.8304e+01
2.0000e+03,2.4600e+02,3.0000e+00,3.4551e+01,-1.0664e+06,-1.0664e+06,-8.1864e-01,-inf,1.5496e-01,7.2157e+00,8.6750e+05,2.6595e+03,-1.3803e+00,7.5378e-02,4.0669e-01,6.2467e-01,1.5331e+00,2.2002e+00,2.9119e+00,2.4079e+00,2.8626e+01
2.0000e+03,2.4700e+02,3.0000e+00,3.4545e+01,-1.0660e+06,-1.0660e+06,-8.2196e-01,-inf,1.5499e-01,7.2189e+00,8.5805e+05,2.6789e+03,-1.3660e+00,-5.0326e-01,3.4446e-01,7.3739e-01,1.5325e+00,2.0790e+00,2.4758e+00,2.5614e+00,2.8488e+01
2.0000e+03,2.4800e+02,1.0000e+00,3.4637e+01,-1.0599e+06,-1.0599e+06,-8.2529e-01,-inf,1.5503e-01,7.2222e+00,8.5763e+05,2.6853e+03,-1.4876e+00,-3.2138e-01,4.8672e-01,7.2627e-01,1.3741e+00,2.1787e+00,2.5903e+00,2.6320e+00,2.8582e+01
2.0000e+03,2.4900e+02,1.0000e+00,3.4728e+01,-1.0594e+06,-1.0594e+06,-8.2862e-01,-inf,1.5507e-01,7.2256e+00,8.5159e+05,2.6917e+03,-1.4157e+00,-2.7400e-01,2.3075e-01,7.3319e-01,1.2386e+00,1.6702e+00,2.8164e+00,2.5211e+00,2.8611e+01
2.0000e+03,2.5000e+02,1.0000e+00,3.4819e+01,-1.0570e+06,-1.0570e+06,-8.3195e-01,-inf,1.5510e-01,7.2289e+00,8.5102e+05,2.6981e+03,-1.4748e+00,-1.7645e-01,2.5144e-01,8.2266e-01,1.6436e+00,1.7200e+00,2.4234e+00,2.7566e+00,2.8386e+01
2.0000e+03,2.5100e+02,4.0000e+00,3.4765e+01,-1.0567e+06,-1.0567e+06,-8.3528e-01,-inf,1.5514e-01,7.2321e+00,8.4864e+05,2.7233e+03,-1.3741e+00,-1.3685e-01,4.2625e-01,5.8781e-01,1.5791e+00,2.0336e+00,2.4051e+00,2.8430e+00,2.8530e+01
2.0000e+03,2.5200e+02,3.0000e+00,3.4759e+01,-1.0547e+06,-1.0547e+06,-8.3860e-01,-inf,1.5517e-01,7.2356e+00,8.4835e+05,2.7428e+03,-1.3654e+00,-4.5048e-01,7.8590e-01,1.0461e+00,1.4745e+00,1.6639e+00,2.4300e+00,2.7959e+00,2.8571e+01
2.0000e+03,2.5300e+02,1.0000e+00,3.4848e+01,-1.0540e+06,-1.0540e+06,-8.4193e-01,-inf,1.5521e-01,7.2388e+00,8.4636e+05,2.7492e+03,-1.3203e+00,4.5649e-01,6.8575e-01,8.2469e-01,1.3044e+00,2.1973e+00,2.7753e+00,2.6339e+00,2.8338e+01
2.0000e+03,2.5400e+02,1.0000e+00,3.4938e+01,-1.0495e+06,-1.0495e+06,-8.4526e-01,-inf,1.5524e-01,7.2423e+00,8.4567e+05,2.7556e+03,-1.5135e+00,4.9617e-01,5.6716e-01,8.7162e-01,1.4629e+00,1.7433e+00,2.8042e+00,2.4400e+00,2.8140e+01
2.0000e+03,2.5500e+02,1.0000e+00,3.5027e+01,-1.0492e+06,-1.0492e+06,-8.4859e-01,-inf,1.5528e-01,7.2455e+00,8.4117e+05,2.7621e+03,-1.3291e+00,-2.2215e-01,6.4601e-01,5.7793e-01,1.4942e+00,1.7297e+00,2.7311e+00,2.5801e+00,2.8519e+01
2.0000e+03,2.5600e+02,1.0000e+00,3.5117e+01,-1.0478e+06,-1.0478e+06,-8.5191e-01,-inf,1.5532e-01,7.2489e+00,8.4083e+05,2.7687e+03,-1.3650e+00,1.2718e-01,7.7949e-01,9.4407e-01,1.2089e+00,2.1740e+00,2.5052e+00,2.7869e+00,2.8329e+01
2.0000e+03,2.5700e+02,3.0000e+00,3.5109e+01,-1.0411e+06,-1.0411e+06,-8.5524e-01,-inf,1.5535e-01,7.2521e+00,8.3941e+05,2.7885e+03,-1.2915e+00,3.6042e-01,3.8162e-01,8.8158e-01,1.1988e+00,2.1009e+00,2.4051e+00,2.8144e+00,2.8131e+01
2.0000e+03,2.5800e+02,1.0000e+00,3.5198e+01,-1.0392e+06,-1.0392e+06,-8.5857e-01,-inf,1.5539e-01,7.2555e+00,8.3270e+05,2.7950e+03,-1.4264e+00,1.7732e-01,7.4370e-01,6.4162e-01,1.5918e+00,1.6734e+00,2.8917e+00,2.5647e+00,2.8491e+01
2.0000e+03,2.5900e+02,3.0000e+00,3.5190e+01,-1.0309e+06,-1.0309e+06,-8.6190e-01,-inf,1.5542e-01,7.2588e+00,8.3087e+05,2.8145e+03,-1.3410e+00,4.5150e-01,6.5730e-01,7.5177e-01,1.1628e+00,1.8327e+00,2.8055e+00,2.3908e+00,2.8077e+01
2.0000e+03,2.6000e+02,3.0000e+00,3.5183e+01,-1.0197e+06,-1.0197e+06,-8.6523e-01,-inf,1.5546e-01,7.2622e+00,8.2254e+05,2.8339e+03,-1.4204e+00,1.8380e-01,2.8811e-01,6.8236e-01,1.2769e+00,1.6599e+00,2.4646e+00,2.6935e+00,2.7963e+01
2.0000e+03,2.6100e+02,2.0000e+00,3.5223e+01,-1.0193e+06,-1.0193e+06,-8.6855e-01,-inf,1.5549e-01,7.2655e+00,8.1131e+05,2.8468e+03,-1.4715e+00,-2.3398e-01,5.0739e-01,7.3187e-01,1.4676e+00,1.6637e+00,2.5407e+00,2.3810e+00,2.8089e+01
2.0000e+03,2.6200e+02,1.0000e+00,3.5310e+01,-1.0169e+06,-1.0169e+06,-8.7188e-01,-inf,1.5553e-01,7.2688e+00,8.1091e+05,2.8533e+03,-1.4765e+00,8.8461e-02,7.3181e-01,1.1145e+00,1.1250e+00,1.8307e+00,2.7548e+00,2.6994e+00,2.8419e+01
2.0000e+03,2.6300e+02,2.0000e+00,3.5349e+01,-1.0163e+06,-1.0163e+06,-8.7521e-01,-inf,1.5556e-01,7.2721e+00,8.0855e+05,2.8663e+03,-1.4322e+00,-2.8680e-01,4.3127e-01,1.0354e+00,1.5978e+00,1.8933e+00,2.3561e+00,2.3513e+00,2.8057e+01
2.0000e+03,2.6400e+02,4.0000e+00,3.5294e+01,-1.0118e+06,-1.0118e+06,-8.7854e-01,-inf,1.5560e-01,7.2755e+00,8.0790e+05,2.8922e+03,-1.5058e+00,-2.7658e-01,3.6906e-01,1.0181e+00,1.5220e+00,1.9702e+00,2.4338e+00,2.6313e+00,2.8364e+01
2.0000e+03,2.6500e+02,2.0000e+00,3.5333e+01,-1.0117e+06,-1.0117e+06,-8.8186e-01,-inf,1.5564e-01,7.2788e+00,8.0345e+05,2.9045e+03,-1.4479e+00,1.2979e-01,5.1565e-01,6.9400e-01,1.2303e+00,1.9784e+00,2.4694e+00,2.8677e+00,2.8339e+01
2.0000e+03,2.6600e+02,1.0000e+00,3.5419e+01,-1.0082e+06,-1.0082e+06,-8.8519e-01,-inf,1.5567e-01,7.2821e+00,8.0335e+05,2.9109e+03,-1.4039e+00,1.7431e-01,5.6395e-01,9.6764e-01,1.2649e+00,1.9039e+00,2.5277e+00,2.5813e+00,2.7990e+01
2.0000e+03,2.6700e+02,3.0000e+00,3.5411e+01,-1.0082e+06,-1.0082e+06,-8.8852e-01,-inf,1.5571e-01,7.2854e+00,7.9987e+05,2.9303e+03,-1.4333e+00,1.3285e-01,2.3623e-01,1.0874e+00,1.2222e+00,1.7277e+00,2.8929e+00,2.7669e+00,2.8656e+01
2.0000e+03,2.6800e+02,1.0000e+00,3.5497e+01,-1.0049e+06,-1.0049e+06,-8.9185e-01,-inf,1.5574e-01,7.2888e+00,7.9983e+05,2.9362e+03,-1.4280e+00,1.9743e-01,5.3408e-01,1.0440e+00,1.0901e+00,2.0182e+00,2.4208e+00,2.7670e+00,2.8121e+01
2.0000e+03,2.6900e+02,2.0000e+00,3.5535e+01,-1.0048e+06,-1.0048e+06,-8.9518e-01,-inf,1.5578e-01,7.2921e+00,7.9653e+05,2.9490e+03,-1.3583e+00,2.0487e-02,3.0904e-01,7.4443e-01,1.1708e+00,1.9281e+00,2.5561e+00,2.8091e+00,2.8403e+01
2.0000e+03,2.7000e+02,2.0000e+00,3.5573e+01,-1.0021e+06,-1.0021e+06,-8.9850e-01,-inf,1.5581e-01,7.2954e+00,7.9648e+05,2.9614e+03,-1.5065e+00,-3.0558e-01,3.6833e-01,1.1306e+00,1.4628e+00,2.1165e+00,2.5106e+00,2.4968e+00,2.8395e+01
2.0000e+03,2.7100e+02,2.0000e+00,3.5611e+01,-9.9630e+05,-9.9631e+05,-9.0183e-01,-9.9631e+05,1.5585e-01,7.2987e+00,7.9379e+05,2.9743e+03,-1.3363e+00,-5.2630e-01,2.7352e-01,6.2148e-01,1.2821e+00,1.8973e+00,2.6875e+00,2.6036e+00,2.8689e+01
2.0000e+03,2.7200e+02,1.0000e+00,3.5696e+01,-9.9053e+05,-9.9053e+05,-9.0516e-01,-9.9053e+05,1.5588e-01,7.3021e+00,7.8795e+05,2.9808e+03,-1.3911e+00,1.3233e-01,5.1553e-01,9.5239e-01,1.3293e+00,2.1538e+00,2.6896e+00,2.8909e+00,2.8648e+01
2.0000e+03,2.7300e+02,1.0000e+00,3.5780e+01,-9.8390e+05,-9.8391e+05,-9.0849e-01,-9.8391e+05,1.5592e-01,7.3054e+00,7.8217e+05,2.9873e+03,-1.4579e+00,-4.7016e-01,5.8916e-01,6.5884e-01,1.1417e+00,2.1818e+00,2.3711e+00,2.5951e+00,2.8411e+01
2.0000e+03,2.7400e+02,1.0000e+00,3.5864e+01,-9.8292e+05,-9.8293e+05,-9.1181e-01,-9.8293e+05,1.5596e-01,7.3088e+00,7.7555e+05,2.9938e+03,-1.3304e+00,-1.5888e-01,7.4734e-01,7.2610e-01,1.5455e+00,2.0691e+00,2.6589e+00,2.6242e+00,2.8552e+01
2.0000e+03,2.7500e+02,1.0000e+00,3.5948e+01,-9.7911e+05,-9.7912e+05,-9.1514e-01,-9.7912e+05,1.5599e-01,7.3120e+00,7.7456e+05,3.0002e+03,-1.3758e+00,4.9207e-02,3.5522e-01,8.3212e-01,1.3526e+00,1.9709e+00,2.5911e+00,2.4302e+00,2.8065e+01
2.0000e+03,2.7600e+02,4.0000e+00,3.5891e+01,-9.7699e+05,-9.7699e+05,-9.1847e-01,-9.7699e+05,1.5603e-01,7.3154e+00,7.7076e+05,3.0249e+03,-1.2879e+00,-3.9399e-01,4.7638e-01,1.0385e+00,1.6223e+00,1.9129e+00,2.3743e+00,2.5951e+00,2.8384e+01
2.0000e+03,2.7700e+02,1.0000e+00,3.5974e+01,-9.7603e+05,-9.7604e+05,-9.2180e-01,-9.7604e+05,1.5606e-01,7.3187e+00,7.6863e+05,3.0314e+03,-1.4135e+00,-2.7139e-01,4.2885e-01,9.9901e-01,1.1890e+00,1.7279e+00,2.6423e+00,2.3356e+00,2.8209e+01
2.0000e+03,2.7800e+02,1.0000e+00,3.6057e+01,-9.7180e+05,-9.7181e+05,-9.2513e-01,-9.7181e+05,1.5610e-01,7.3221e+00,7.6768e+05,3.0379e+03,-1.2858e+00,1.6115e-01,6.3108e-01,8.5723e-01,1.5565e+00,2.0019e+00,2.9114e+00,2.5011e+00,2.8577e+01
2.0000e+03,2.7900e+02,2.0000e+00,3.6093e+01,-9.6807e+05,-9.6808e+05,-9.2845e-01,-9.6808e+05,1.5613e-01,7.3253e+00,7.6345e+05,3.0503e+03,-1.4592e+00,-5.2734e-01,5.9053e-01,6.3319e-01,1.2575e+00,2.1716e+00,2.4080e+00,2.4696e+00,2.8368e+01
2.0000e+03,2.8000e+02,2.0000e+00,3.6129e+01,-9.6552e+05,-9.6553e+05,-9.3178e-01,-9.6553e+05,1.5617e-01,7.3287e+00,7.5972e+05,3.0633e+03,-1.3349e+00,-5.4320e-01,4.7106e-01,7.8250e-01,1.5589e+00,2.0560e+00,2.5586e+00,2.3412e+00,2.8464e+01
2.0000e+03,2.8100e+02,3.0000e+00,3.6118e+01,-9.5801e+05,-9.5802e+05,-9.3511e-01,-9.5802e+05,1.5620e-01,7.3321e+00,7.5717e+05,3.0816e+03,-1.4530e+00,-2.0505e-01,2.5458e-01,1.0965e+00,1.2516e+00,2.1955e+00,2.7718e+00,2.3307e+00,2.8576e+01
2.0000e+03,2.8200e+02,3.0000e+00,3.6108e+01,-9.5587e+05,-9.5588e+05,-9.3844e-01,-9.5588e+05,1.5624e-01,7.3354e+00,7.4966e+05,3.1009e+03,-1.4125e+00,1.2428e-01,6.3316e-01,6.7901e-01,1.3485e+00,1.6560e+00,2.7132e+00,2.5438e+00,2.8189e+01
2.0000e+03,2.8300e+02,2.0000e+00,3.6143e+01,-9.5466e+05,-9.5466e+05,-9.4176e-01,-9.5466e+05,1.5627e-01,7.3386e+00,7.4751e+05,3.1133e+03,-1.5187e+00,-1.1441e-01,3.0751e-01,8.3949e-01,1.3715e+00,1.9298e+00,2.8100e+00,2.3557e+00,2.8481e+01
2.0000e+03,2.8400e+02,4.0000e+00,3.6086e+01,-9.5124e+05,-9.5125e+05,-9.4509e-01,-9.5125e+05,1.5631e-01,7.3420e+00,7.4630e+05,3.1386e+03,-1.4100e+00,-4.1131e-01,3.3890e-01,6.6756e-01,1.2876e+00,2.1701e+00,2.6037e+00,2.4306e+00,2.8508e+01
2.0000e+03,2.8500e+02,1.0000e+00,3.6168e+01,-9.4497e+05,-9.4498e+05,-9.4842e-01,-9.4498e+05,1.5635e-01,7.3454e+00,7.4289e+05,3.1450e+03,-1.3362e+00,2.5325e-01,5.9998e-01,9.2595e-01,1.3083e+00,2.0872e+00,2.4821e+00,2.7381e+00,2.8177e+01
2.0000e+03,2.8600e+02,1.0000e+00,3.6248e+01,-9.3550e+05,-9.3551e+05,-9.5175e-01,-9.3551e+05,1.5638e-01,7.3487e+00,7.3662e+05,3.1515e+03,-1.4097e+00,-5.3206e-01,3.5057e-01,1.0763e+00,1.3231e+00,1.9554e+00,2.3584e+00,2.5018e+00,2.8275e+01
2.0000e+03,2.8700e+02,3.0000e+00,3.6237e+01,-9.2725e+05,-9.2726e+05,-9.5508e-01,-9.2726e+05,1.5642e-01,7.3520e+00,7.2714e+05,3.1709e+03,-1.4511e+00,4.4009e-01,5.2999e-01,6.2916e-01,1.1120e+00,1.9371e+00,2.5865e+00,2.7570e+00,2.8151e+01
2.0000e+03,2.8800e+02,2.0000e+00,3.6272e+01,-9.2599e+05,-9.2600e+05,-9.5840e-01,-9.2600e+05,1.5645e-01,7.3553e+00,7.1890e+05,3.1838e+03,-1.2873e+00,5.0371e-01,6.0016e-01,8.7061e-01,1.3896e+00,1.6525e+00,2.4555e+00,2.3764e+00,2.8414e+01
