niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
6.4700e+02,4.0000e+00,3.4124e+01,-8.2902e+04,-8.2910e+04,-1.2927e+00,-8.2910e+04,1.2800e-01,8.2005e+00,8.1072e+04,7.0545e+03,1.7258e-01,-5.5240e-01,-2.2981e+00,-4.2904e-01,-6.3535e-01,1.2735e-01,1.4265e+00,2.5065e+01
6.4800e+02,1.0000e+00,3.4159e+01,-8.2827e+04,-8.2835e+04,-1.2947e+00,-8.2835e+04,1.2802e-01,8.2025e+00,8.1056e+04,7.0587e+03,-2.1468e-01,-7.0388e-01,-2.5700e+00,-2.6355e-01,4.9643e-01,2.0240e+00,1.0267e+00,2.7619e+01
6.4900e+02,1.0000e+00,3.4194e+01,-8.2285e+04,-8.2293e+04,-1.2967e+00,-8.2293e+04,1.2803e-01,8.2045e+00,8.0981e+04,7.0622e+03,6.3484e-02,-2.2282e-01,-1.1243e+00,-1.0669e+00,-1.0115e+00,2.0896e+00,2.1856e+00,2.7715e+01
6.5000e+02,6.0000e+00,3.4139e+01,-8.2237e+04,-8.2246e+04,-1.2987e+00,-8.2246e+04,1.2805e-01,8.2065e+00,8.0439e+04,7.0847e+03,-4.6936e-01,-2.9296e-01,-1.9096e+00,-1.8036e-01,4.7598e-01,8.8481e-01,2.3164e+00,2.5994e+01
6.5100e+02,1.0000e+00,3.4173e+01,-8.2159e+04,-8.2167e+04,-1.3007e+00,-8.2167e+04,1.2806e-01,8.2085e+00,8.0391e+04,7.0882e+03,9.1944e-02,-9.0149e-01,-1.8816e+00,-9.7245e-01,5.4147e-01,1.5325e+00,1.6455e+00,2.5123e+01
6.5200e+02,4.0000e+00,3.4154e+01,-8.2126e+04,-8.2134e+04,-1.3027e+00,-8.2134e+04,1.2808e-01,8.2105e+00,8.0313e+04,7.1034e+03,-3.4768e-01,-8.0912e-02,-1.7332e+00,-3.6363e-01,-1.0728e+00,2.5064e-01,2.4908e+00,2.7760e+01
6.5300e+02,3.0000e+00,3.4153e+01,-8.2065e+04,-8.2073e+04,-1.3047e+00,-8.2073e+04,1.2810e-01,8.2125e+00,8.0280e+04,7.1158e+03,-4.0284e-01,-1.7800e-02,-1.8216e+00,-1.5149e-02,2.4731e-01,1.5788e+00,2.4647e+00,2.7954e+01
6.5400e+02,5.0000e+00,3.4116e+01,-8.2065e+04,-8.2072e+04,-1.3067e+00,-8.2072e+04,1.1937e-01,7.1320e+00,8.0219e+04,7.1344e+03,1.4483e-01,-9.6839e-01,-2.6327e+00,-7.8770e-01,-7.1249e-01,5.5948e-01,1.8043e+00,2.6165e+01
6.5500e+02,4.0000e+00,3.4097e+01,-8.1950e+04,-8.1958e+04,-1.3087e+00,-8.1958e+04,1.2813e-01,8.2164e+00,8.0218e+04,7.1497e+03,7.6013e-02,-1.8267e-01,-9.1282e-01,-1.3197e+00,7.8183e-02,1.7755e-01,1.5215e+00,2.5212e+01
6.5600e+02,1.1000e+01,3.3954e+01,-8.1774e+04,-8.1782e+04,-1.3107e+00,-8.1782e+04,1.2814e-01,8.2184e+00,8.0104e+04,7.1927e+03,1.4410e-02,-4.2672e-01,-1.7464e+00,-1.2826e-01,7.5486e-01,4.1630e-01,1.8128e+00,2.6477e+01
6.5700e+02,1.0000e+00,3.3989e+01,-8.1739e+04,-8.1747e+04,-1.3127e+00,-8.1747e+04,1.2816e-01,8.2204e+00,7.9928e+04,7.1961e+03,-2.2152e-01,-3.3692e-01,-8.9721e-01,-1.7086e+00,6.2973e-01,1.9655e+00,2.3394e+00,2.6563e+01
6.5800e+02,2.0000e+00,3.4005e+01,-8.1611e+04,-8.1619e+04,-1.3147e+00,-8.1619e+04,1.2817e-01,8.2224e+00,7.9893e+04,7.2038e+03,-4.8509e-01,-8.9436e-01,-1.9386e+00,-2.5069e-01,5.5753e-01,1.5027e+00,2.0350e+00,2.7612e+01
6.5900e+02,3.0000e+00,3.4004e+01,-8.1608e+04,-8.1616e+04,-1.3167e+00,-8.1616e+04,1.2563e-01,7.8998e+00,7.9765e+04,7.2149e+03,-3.0836e-01,-1.1119e-01,-8.5811e-01,-6.6141e-01,6.9645e-01,1.9973e+00,1.7505e+00,2.5876e+01
6.6000e+02,5.0000e+00,3.3968e+01,-8.1582e+04,-8.1590e+04,-1.3187e+00,-8.1590e+04,1.2820e-01,8.2264e+00,7.9762e+04,7.2336e+03,2.4669e-02,-3.6352e-02,-2.6954e+00,-3.4570e-01,2.4996e-01,1.2025e+00,1.9850e+00,2.6523e+01
6.6100e+02,1.0000e+00,3.4002e+01,-8.1402e+04,-8.1410e+04,-1.3207e+00,-8.1410e+04,1.2822e-01,8.2284e+00,7.9736e+04,7.2371e+03,8.9268e-02,-1.3843e-01,-1.9076e+00,-3.6291e-01,-5.9420e-01,4.9860e-01,2.5766e+00,2.7601e+01
6.6200e+02,8.0000e+00,3.3914e+01,-8.1217e+04,-8.1225e+04,-1.3227e+00,-8.1225e+04,1.2824e-01,8.2304e+00,7.9556e+04,7.2662e+03,-1.4419e-01,-2.7285e-01,-1.2688e+00,-1.1014e+00,5.8699e-01,1.8155e+00,1.0341e+00,2.5152e+01
6.6300e+02,1.0000e+00,3.3948e+01,-8.1101e+04,-8.1109e+04,-1.3247e+00,-8.1109e+04,1.2825e-01,8.2324e+00,7.9371e+04,7.2704e+03,1.7078e-01,-7.3735e-01,-7.7181e-01,-4.8487e-01,-7.9339e-01,1.6801e+00,1.9824e+00,2.7186e+01
6.6400e+02,4.0000e+00,3.3929e+01,-8.0815e+04,-8.0824e+04,-1.3267e+00,-8.0824e+04,1.2827e-01,8.2344e+00,7.9255e+04,7.2856e+03,-4.9708e-01,-8.1571e-01,-9.1038e-01,-3.6079e-01,5.0586e-01,2.0888e+00,1.0969e+00,2.7868e+01
6.6500e+02,2.0000e+00,3.3946e+01,-8.0738e+04,-8.0747e+04,-1.3287e+00,-8.0747e+04,1.2828e-01,8.2364e+00,7.8969e+04,7.2934e+03,-3.0709e-01,-9.8058e-01,-1.1427e+00,-1.4474e+00,-7.5299e-01,6.0356e-01,2.1144e+00,2.5651e+01
6.6600e+02,8.0000e+00,3.3859e+01,-8.0502e+04,-8.0510e+04,-1.3307e+00,-8.0510e+04,1.2830e-01,8.2384e+00,7.8892e+04,7.3246e+03,1.2837e-01,-2.8291e-01,-2.2881e+00,-5.6898e-01,6.9439e-01,1.3397e+00,2.4843e+00,2.7623e+01
6.6700e+02,1.2000e+01,3.3704e+01,-8.0240e+04,-8.0248e+04,-1.3327e+00,-8.0248e+04,1.2831e-01,8.2404e+00,7.8656e+04,7.3710e+03,-4.3779e-01,-3.9337e-02,-1.9854e+00,-1.3615e+00,2.3257e-01,1.1506e+00,2.8309e+00,2.8675e+01
6.6800e+02,2.0000e+00,3.3720e+01,-8.0080e+04,-8.0089e+04,-1.3347e+00,-8.0089e+04,1.2833e-01,8.2424e+00,7.8393e+04,7.3787e+03,5.7914e-02,-3.8623e-01,-7.9672e-01,-1.5784e+00,-3.8856e-01,1.7267e+00,2.8445e+00,2.7462e+01
6.6900e+02,3.0000e+00,3.3720e+01,-8.0012e+04,-8.0020e+04,-1.3367e+00,-8.0020e+04,1.2834e-01,8.2444e+00,7.8234e+04,7.3898e+03,-1.7193e-01,-2.7510e-01,-1.5092e+00,-1.1039e+00,4.3830e-02,3.8783e-01,2.2664e+00,2.7183e+01
6.7000e+02,3.0000e+00,3.3719e+01,-7.9844e+04,-7.9853e+04,-1.3387e+00,-7.9853e+04,1.2836e-01,8.2464e+00,7.8166e+04,7.4009e+03,2.4691e-01,-3.3678e-01,-1.1305e+00,-1.1909e+00,-5.3989e-01,1.3082e+00,2.1315e+00,2.6714e+01
6.7100e+02,5.0000e+00,3.3685e+01,-7.9761e+04,-7.9770e+04,-1.3407e+00,-7.9770e+04,1.2838e-01,8.2484e+00,7.7998e+04,7.4209e+03,2.0545e-01,-7.2353e-01,-2.0117e+00,-3.8341e-01,-2.6520e-01,1.4413e+00,1.0078e+00,2.5928e+01
6.7200e+02,2.0000e+00,3.3701e+01,-7.9344e+04,-7.9353e+04,-1.3427e+00,-7.9353e+04,1.2839e-01,8.2504e+00,7.7915e+04,7.4278e+03,-4.0698e-01,-8.5994e-01,-2.4028e+00,-2.8635e-01,1.4404e-01,8.9062e-01,2.4478e+00,2.8155e+01
6.7300e+02,3.0000e+00,3.3701e+01,-7.9216e+04,-7.9224e+04,-1.3447e+00,-7.9224e+04,1.2841e-01,8.2524e+00,7.7498e+04,7.4397e+03,-4.9827e-01,-4.7831e-01,-1.2492e+00,-8.5145e-01,6.5339e-01,1.1672e+00,2.7055e+00,2.7263e+01
6.7400e+02,1.0000e+00,3.3734e+01,-7.9144e+04,-7.9152e+04,-1.3467e+00,-7.9152e+04,1.2842e-01,8.2544e+00,7.7370e+04,7.4432e+03,-2.0412e-01,-1.5669e-01,-1.4617e+00,-9.2198e-01,-8.7830e-01,7.4464e-01,1.5043e+00,2.5365e+01
6.7500e+02,7.0000e+00,3.3666e+01,-7.9071e+04,-7.9080e+04,-1.3487e+00,-7.9080e+04,1.2844e-01,8.2564e+00,7.7298e+04,7.4702e+03,1.6509e-01,-4.3653e-01,-2.1697e+00,-1.0107e+00,-1.0813e+00,1.6323e+00,1.4945e+00,2.6372e+01
6.7600e+02,3.0000e+00,3.3665e+01,-7.8778e+04,-7.8786e+04,-1.3506e+00,-7.8786e+04,1.2845e-01,8.2584e+00,7.7225e+04,7.4814e+03,-3.2904e-01,-8.7660e-01,-1.7869e+00,-1.0431e+00,9.9639e-02,9.2048e-01,1.7320e+00,2.6432e+01
6.7700e+02,5.0000e+00,3.3631e+01,-7.8621e+04,-7.8629e+04,-1.3526e+00,-7.8629e+04,1.2847e-01,8.2604e+00,7.6932e+04,7.5021e+03,-2.8690e-03,-7.7583e-01,-1.8964e+00,-3.9596e-01,-4.7686e-01,1.0771e+00,1.6143e+00,2.6103e+01
6.7800e+02,8.0000e+00,3.3548e+01,-7.8492e+04,-7.8500e+04,-1.3546e+00,-7.8500e+04,1.2848e-01,8.2624e+00,7.6775e+04,7.5328e+03,-4.4499e-01,-9.4499e-01,-2.1199e+00,-5.5282e-01,5.8407e-01,6.8272e-01,1.2817e+00,2.5670e+01
6.7900e+02,3.0000e+00,3.3547e+01,-7.8382e+04,-7.8390e+04,-1.3566e+00,-7.8390e+04,1.2850e-01,8.2644e+00,7.6646e+04,7.5434e+03,2.2943e-01,-1.0709e-01,-1.7709e+00,-7.5554e-01,-4.2639e-01,4.3274e-01,2.5196e+00,2.7241e+01
6.8000e+02,6.0000e+00,3.3498e+01,-7.8249e+04,-7.8258e+04,-1.3586e+00,-7.8258e+04,1.2852e-01,8.2664e+00,7.6536e+04,7.5658e+03,1.7765e-01,-4.4087e-01,-1.3028e+00,-1.1162e+00,-4.9754e-01,8.7442e-01,2.4972e+00,2.6311e+01
6.8100e+02,7.0000e+00,3.3432e+01,-7.7853e+04,-7.7862e+04,-1.3606e+00,-7.7862e+04,1.2853e-01,8.2684e+00,7.6403e+04,7.5922e+03,-2.6369e-01,-2.0511e-01,-1.8133e+00,-1.9023e-01,-9.9470e-01,5.6743e-01,2.9028e+00,2.7489e+01
6.8200e+02,3.0000e+00,3.3431e+01,-7.7794e+04,-7.7802e+04,-1.3626e+00,-7.7802e+04,1.2855e-01,8.2704e+00,7.6007e+04,7.6039e+03,1.6659e-01,-3.3320e-01,-1.3876e+00,-1.5150e-01,3.7588e-01,1.2292e+00,2.0034e+00,2.5033e+01
6.8300e+02,3.0000e+00,3.3431e+01,-7.7439e+04,-7.7447e+04,-1.3646e+00,-7.7447e+04,1.2856e-01,8.2724e+00,7.5948e+04,7.6152e+03,-1.9990e-01,-5.0669e-01,-1.7625e+00,-1.0668e+00,-9.1289e-01,1.3902e+00,1.2385e+00,2.5976e+01
6.8400e+02,1.0000e+00,3.3464e+01,-7.7097e+04,-7.7105e+04,-1.3666e+00,-7.7105e+04,1.2858e-01,8.2744e+00,7.5593e+04,7.6187e+03,2.3492e-01,-9.3751e-01,-1.4104e+00,-1.7256e+00,-7.6133e-01,8.8707e-01,1.4757e+00,2.5490e+01
6.8500e+02,7.0000e+00,3.3398e+01,-7.6763e+04,-7.6772e+04,-1.3686e+00,-7.6772e+04,1.2859e-01,8.2764e+00,7.5250e+04,7.6457e+03,-4.2275e-01,-4.9316e-01,-1.6197e+00,1.3154e-01,8.4291e-01,7.8571e-01,1.6992e+00,2.6643e+01
6.8600e+02,7.0000e+00,3.3333e+01,-7.6479e+04,-7.6487e+04,-1.3706e+00,-7.6487e+04,1.2861e-01,8.2784e+00,7.4917e+04,7.6728e+03,-1.5283e-01,-1.5281e-01,-1.4103e+00,-9.9806e-01,-8.4776e-01,9.1421e-01,2.7981e+00,2.8366e+01
6.8700e+02,4.0000e+00,3.3317e+01,-7.6415e+04,-7.6423e+04,-1.3726e+00,-7.6423e+04,1.2862e-01,8.2804e+00,7.4633e+04,7.6874e+03,-2.5678e-01,-5.1004e-01,-8.1075e-01,-1.0994e+00,5.7788e-01,1.6940e+00,1.1567e+00,2.6805e+01
6.8800e+02,6.0000e+00,3.3269e+01,-7.6310e+04,-7.6318e+04,-1.3746e+00,-7.6318e+04,1.2864e-01,8.2824e+00,7.4569e+04,7.7090e+03,2.0646e-01,-8.9282e-01,-9.7846e-01,-8.3227e-01,3.7559e-01,1.4687e+00,1.7968e+00,2.6743e+01
6.8900e+02,1.1000e+01,3.3141e+01,-7.6290e+04,-7.6298e+04,-1.3766e+00,-7.6298e+04,1.2866e-01,8.2844e+00,7.4463e+04,7.7489e+03,2.4599e-01,-8.2050e-01,-2.1312e+00,-5.9720e-01,-1.1050e+00,1.9099e+00,2.8900e+00,2.7784e+01
6.9000e+02,1.1000e+01,3.3014e+01,-7.6278e+04,-7.6286e+04,-1.3786e+00,-7.6286e+04,1.2867e-01,8.2863e+00,7.4444e+04,7.7894e+03,4.1109e-02,-9.9065e-01,-8.5978e-01,-5.0762e-01,3.6990e-01,1.7923e+00,9.7039e-01,2.5491e+01
6.9100e+02,1.0000e+00,3.3046e+01,-7.6168e+04,-7.6177e+04,-1.3806e+00,-7.6177e+04,1.2869e-01,8.2884e+00,7.4432e+04,7.7935e+03,-2.2598e-02,-6.4020e-01,-9.3676e-01,6.5239e-02,-6.8360e-01,1.0861e+00,1.0028e+00,2.5344e+01
6.9200e+02,6.0000e+00,3.3000e+01,-7.6032e+04,-7.6040e+04,-1.3826e+00,-7.6040e+04,1.2870e-01,8.2904e+00,7.4322e+04,7.8159e+03,2.0034e-01,-3.3193e-01,-1.0859e+00,6.6568e-02,-8.9802e-02,1.6787e+00,2.5883e+00,2.6694e+01
6.9300e+02,3.0000e+00,3.3000e+01,-7.5699e+04,-7.5708e+04,-1.3846e+00,-7.5708e+04,1.2872e-01,8.2924e+00,7.4186e+04,7.8278e+03,-3.1625e-01,-2.2594e-02,-2.5349e+00,-1.7285e-01,-1.5094e-01,1.7205e+00,1.8384e+00,2.5352e+01
6.9400e+02,1.0000e+01,3.2891e+01,-7.5362e+04,-7.5370e+04,-1.3866e+00,-7.5370e+04,1.2873e-01,8.2944e+00,7.3853e+04,7.8661e+03,-7.2874e-02,-9.8568e-02,-1.8747e+00,2.3681e-01,3.3433e-01,1.2191e+00,1.9993e+00,2.5075e+01
6.9500e+02,4.0000e+00,3.2876e+01,-7.5331e+04,-7.5339e+04,-1.3886e+00,-7.5339e+04,1.2875e-01,8.2964e+00,7.3516e+04,7.8820e+03,-4.2739e-01,-9.4326e-01,-1.6528e+00,1.4266e-01,8.2503e-01,2.0541e+00,1.1432e+00,2.6858e+01
6.9600e+02,3.0000e+00,3.2877e+01,-7.5268e+04,-7.5276e+04,-1.3906e+00,-7.5276e+04,1.2876e-01,8.2984e+00,7.3485e+04,7.8937e+03,-4.5389e-02,-3.7897e-01,-1.2116e+00,-1.1333e+00,-4.0599e-01,1.9901e+00,2.2572e+00,2.7815e+01
6.9700e+02,1.0000e+00,3.2908e+01,-7.5215e+04,-7.5223e+04,-1.3926e+00,-7.5223e+04,1.2878e-01,8.3004e+00,7.3422e+04,7.8979e+03,2.5552e-02,-4.7819e-02,-2.0735e+00,-4.2696e-01,-2.0052e-01,1.9007e+00,2.8946e+00,2.8542e+01
6.9800e+02,2.0000e+00,3.2925e+01,-7.4929e+04,-7.4938e+04,-1.3946e+00,-7.4938e+04,1.2879e-01,8.3024e+00,7.3369e+04,7.9055e+03,-3.2396e-01,-7.9507e-01,-2.7109e+00,-7.9401e-01,-6.4116e-01,1.6226e+00,1.4627e+00,2.6753e+01
6.9900e+02,3.0000e+00,3.2925e+01,-7.4924e+04,-7.4932e+04,-1.3966e+00,-7.4932e+04,1.2831e-01,8.2404e+00,7.3083e+04,7.9181e+03,-2.2946e-01,-1.2969e-01,-1.8704e+00,-3.4254e-02,-5.4159e-01,7.7201e-01,2.1295e+00,2.6841e+01
7.0000e+02,2.0000e+00,3.2941e+01,-7.4841e+04,-7.4849e+04,-1.3986e+00,-7.4849e+04,1.2883e-01,8.3064e+00,7.3078e+04,7.9264e+03,-1.6519e-01,-6.9317e-01,-2.7317e+00,-1.1467e+00,-5.8814e-01,1.8204e-01,2.5436e+00,2.6669e+01
7.0100e+02,6.0000e+00,3.2895e+01,-7.4581e+04,-7.4589e+04,-1.4006e+00,-7.4589e+04,1.2884e-01,8.3084e+00,7.2995e+04,7.9498e+03,-2.1326e-01,-9.4613e-01,-1.8630e+00,2.3022e-01,-8.7584e-01,3.4735e-01,2.4126e+00,2.7937e+01
7.0200e+02,3.0000e+00,3.2896e+01,-7.4554e+04,-7.4562e+04,-1.4026e+00,-7.4562e+04,1.2886e-01,8.3104e+00,7.2735e+04,7.9605e+03,2.3912e-01,-3.0015e-01,-9.3878e-01,-1.0952e+00,-1.0866e-01,1.9528e+00,2.8619e+00,2.7680e+01
7.0300e+02,1.0000e+00,3.2927e+01,-7.4340e+04,-7.4348e+04,-1.4046e+00,-7.4348e+04,1.2887e-01,8.3124e+00,7.2708e+04,7.9640e+03,-1.3932e-02,-3.3408e-02,-1.4272e+00,-1.7046e+00,5.1257e-01,5.6165e-01,2.4658e+00,2.7387e+01
7.0400e+02,3.0000e+00,3.2928e+01,-7.4312e+04,-7.4320e+04,-1.4066e+00,-7.4320e+04,1.2889e-01,8.3143e+00,7.2494e+04,7.9764e+03,-2.5401e-01,-7.1306e-01,-1.7382e+00,-5.7817e-01,-9.5386e-01,5.8785e-01,1.9248e+00,2.6609e+01
7.0500e+02,1.0000e+00,3.2959e+01,-7.4102e+04,-7.4111e+04,-1.4086e+00,-7.4111e+04,1.2890e-01,8.3163e+00,7.2466e+04,7.9799e+03,-3.9669e-01,-4.9914e-01,-2.7365e+00,-1.0392e+00,-4.4826e-01,1.1179e+00,1.9203e+00,2.6751e+01
7.0600e+02,7.0000e+00,3.2898e+01,-7.3857e+04,-7.3865e+04,-1.4106e+00,-7.3865e+04,1.2892e-01,8.3183e+00,7.2256e+04,8.0077e+03,1.3497e-01,-6.0917e-01,-2.5220e+00,-1.3448e-01,1.2217e-01,2.0506e+00,2.4172e+00,2.8095e+01
7.0700e+02,6.0000e+00,3.2853e+01,-7.3845e+04,-7.3853e+04,-1.4126e+00,-7.3853e+04,1.2893e-01,8.3201e+00,7.2011e+04,8.0306e+03,-4.5696e-01,-8.5255e-02,-1.1050e+00,-1.4158e+00,6.1168e-01,1.1232e+00,1.1921e+00,2.5566e+01
7.0800e+02,1.0000e+00,3.2884e+01,-7.3819e+04,-7.3827e+04,-1.4146e+00,-7.3827e+04,1.2895e-01,8.3223e+00,7.1999e+04,8.0348e+03,2.0846e-01,-8.4155e-02,-1.6545e+00,-1.0921e+00,-3.5493e-01,2.8579e-01,2.6281e+00,2.7459e+01
7.0900e+02,1.0000e+00,3.2916e+01,-7.3765e+04,-7.3774e+04,-1.4166e+00,-7.3774e+04,1.2897e-01,8.3243e+00,7.1973e+04,8.0382e+03,-4.7312e-01,-6.6782e-01,-9.0155e-01,-3.6522e-01,-1.0559e+00,3.0733e-01,2.3036e+00,2.7667e+01
7.1000e+02,3.0000e+00,3.2916e+01,-7.3539e+04,-7.3547e+04,-1.4186e+00,-7.3547e+04,1.2898e-01,8.3263e+00,7.1919e+04,8.0501e+03,1.9355e-01,-6.6134e-01,-1.5818e+00,1.3258e-01,-2.0376e-01,1.2168e+00,2.8327e+00,2.8474e+01
7.1100e+02,1.0000e+00,3.2947e+01,-7.3375e+04,-7.3384e+04,-1.4206e+00,-7.3384e+04,1.2900e-01,8.3283e+00,7.1693e+04,8.0536e+03,-2.5537e-01,-9.5215e-01,-2.5481e+00,-1.1217e+00,3.5077e-01,1.2068e+00,1.8772e+00,2.5459e+01
7.1200e+02,1.0000e+00,3.2978e+01,-7.3362e+04,-7.3370e+04,-1.4226e+00,-7.3370e+04,1.2901e-01,8.3303e+00,7.1529e+04,8.0571e+03,1.7185e-01,-5.4774e-01,-9.5646e-01,-1.4274e+00,3.4919e-01,1.0580e+00,2.8837e+00,2.7628e+01
7.1300e+02,6.0000e+00,3.2933e+01,-7.3314e+04,-7.3322e+04,-1.4246e+00,-7.3322e+04,1.2903e-01,8.3323e+00,7.1516e+04,8.0787e+03,-2.3287e-01,-9.5190e-01,-1.5723e+00,-3.7685e-01,-1.3282e-01,1.9396e+00,1.4279e+00,2.6194e+01
7.1400e+02,2.0000e+00,3.2949e+01,-7.3287e+04,-7.3295e+04,-1.4266e+00,-7.3295e+04,1.2904e-01,8.3343e+00,7.1468e+04,8.0859e+03,-2.4838e-01,-5.5983e-01,-2.6040e+00,-1.6025e+00,-7.0900e-01,9.6381e-01,2.5592e+00,2.8126e+01
7.1500e+02,3.0000e+00,3.2949e+01,-7.3283e+04,-7.3291e+04,-1.4286e+00,-7.3291e+04,1.2780e-01,8.1744e+00,7.1441e+04,8.0984e+03,8.3222e-02,-5.4783e-01,-2.5635e+00,8.3153e-02,-7.7239e-01,7.8484e-01,2.0878e+00,2.6797e+01
7.1600e+02,7.0000e+00,3.2889e+01,-7.3099e+04,-7.3107e+04,-1.4306e+00,-7.3107e+04,1.2907e-01,8.3383e+00,7.1437e+04,8.1248e+03,-2.1214e-01,-4.9072e-02,-2.0552e+00,1.4757e-01,7.1944e-02,9.0040e-01,2.1722e+00,2.5370e+01
7.1700e+02,1.0000e+00,3.2920e+01,-7.3070e+04,-7.3078e+04,-1.4326e+00,-7.3078e+04,1.2909e-01,8.3403e+00,7.1253e+04,8.1290e+03,-8.5774e-02,-8.5906e-01,-1.7502e+00,-7.6631e-01,-7.6881e-01,1.7522e+00,1.9408e+00,2.5924e+01
7.1800e+02,2.0000e+00,3.2936e+01,-7.2222e+04,-7.2231e+04,-1.4346e+00,-7.2231e+04,1.2910e-01,8.3423e+00,7.1224e+04,8.1360e+03,3.6245e-02,-2.7591e-01,-2.7290e+00,-1.1622e+00,3.7242e-02,1.9702e+00,1.6135e+00,2.5600e+01
7.1900e+02,3.0000e+00,3.2936e+01,-7.1923e+04,-7.1931e+04,-1.4366e+00,-7.1931e+04,1.2912e-01,8.3443e+00,7.0376e+04,8.1471e+03,2.0494e-01,-6.1966e-01,-1.7439e+00,-1.1227e+00,-8.2883e-01,1.2905e+00,1.6502e+00,2.6014e+01
7.2000e+02,5.0000e+00,3.2907e+01,-7.1728e+04,-7.1737e+04,-1.4386e+00,-7.1737e+04,1.2914e-01,8.3463e+00,7.0077e+04,8.1668e+03,6.8480e-02,-4.4880e-01,-1.7646e+00,-3.6695e-01,-4.8815e-01,7.8201e-01,2.3852e+00,2.7329e+01
7.2100e+02,4.0000e+00,3.2892e+01,-7.1708e+04,-7.1716e+04,-1.4406e+00,-7.1716e+04,1.2915e-01,8.3483e+00,6.9882e+04,8.1821e+03,-1.7341e-01,-5.2474e-01,-2.3903e+00,1.3109e-01,1.5504e-01,1.3402e+00,2.5800e+00,2.6861e+01
7.2200e+02,2.0000e+00,3.2908e+01,-7.1580e+04,-7.1588e+04,-1.4426e+00,-7.1588e+04,1.2917e-01,8.3503e+00,6.9862e+04,8.1897e+03,-6.5664e-02,-5.9626e-01,-2.2276e+00,-1.5877e+00,-9.3587e-01,1.6230e+00,2.7180e+00,2.7287e+01
7.2300e+02,3.0000e+00,3.2909e+01,-7.1356e+04,-7.1364e+04,-1.4446e+00,-7.1364e+04,1.2918e-01,8.3523e+00,6.9734e+04,8.2002e+03,2.0398e-01,-2.5496e-01,-9.4484e-01,-1.2593e+00,-1.3380e-01,1.7283e+00,2.8447e+00,2.8187e+01
7.2400e+02,5.0000e+00,3.2879e+01,-7.1339e+04,-7.1347e+04,-1.4466e+00,-7.1347e+04,1.2920e-01,8.3543e+00,6.9510e+04,8.2199e+03,6.5129e-02,-8.3541e-01,-2.7344e+00,-1.2304e-01,-1.1707e-02,1.9798e+00,2.6759e+00,2.7388e+01
7.2500e+02,3.0000e+00,3.2880e+01,-7.1053e+04,-7.1061e+04,-1.4486e+00,-7.1061e+04,1.2921e-01,8.3563e+00,6.9493e+04,8.2323e+03,-5.9969e-02,-6.2888e-01,-9.0661e-01,-2.9785e-01,2.6091e-01,1.0327e+00,2.7115e+00,2.8399e+01
7.2600e+02,1.0000e+00,3.2910e+01,-7.0848e+04,-7.0857e+04,-1.4505e+00,-7.0857e+04,1.2923e-01,8.3583e+00,6.9207e+04,8.2357e+03,-1.9705e-01,-4.1399e-01,-2.4750e+00,-7.3117e-01,-7.9979e-01,2.1021e+00,1.0889e+00,2.7476e+01
7.2700e+02,6.0000e+00,3.2866e+01,-7.0397e+04,-7.0406e+04,-1.4525e+00,-7.0406e+04,1.2924e-01,8.3603e+00,6.9002e+04,8.2592e+03,1.9027e-01,-1.3896e-01,-2.4132e+00,-4.5711e-01,-9.5576e-01,1.7767e+00,2.2820e+00,2.5951e+01
7.2800e+02,1.0000e+01,3.2763e+01,-7.0373e+04,-7.0382e+04,-1.4545e+00,-7.0382e+04,1.2926e-01,8.3623e+00,6.8551e+04,8.2956e+03,1.2985e-01,-9.7736e-01,-1.3197e+00,-1.8903e-01,-5.3175e-01,4.9059e-01,2.2967e+00,2.5921e+01
7.2900e+02,1.1000e+01,3.2647e+01,-7.0351e+04,-7.0360e+04,-1.4565e+00,-7.0360e+04,1.2927e-01,8.3643e+00,6.8527e+04,8.3390e+03,-1.9917e-01,-6.9386e-02,-1.7356e+00,-1.1462e-01,6.3981e-01,1.6339e+00,1.8644e+00,2.5370e+01
7.3000e+02,2.0000e+00,3.2662e+01,-7.0302e+04,-7.0310e+04,-1.4585e+00,-7.0310e+04,1.2929e-01,8.3663e+00,6.8505e+04,8.3460e+03,9.7751e-02,-9.9191e-02,-1.7134e+00,4.7489e-02,-2.6882e-01,7.9083e-01,2.3464e+00,2.7046e+01
7.3100e+02,3.0000e+00,3.2663e+01,-7.0136e+04,-7.0145e+04,-1.4605e+00,-7.0145e+04,1.2931e-01,8.3683e+00,6.8456e+04,8.3577e+03,-1.1832e-01,-2.5508e-02,-9.6847e-01,-5.5723e-01,7.3453e-01,7.0610e-01,2.1822e+00,2.6908e+01
7.3200e+02,1.0000e+00,3.2693e+01,-6.9664e+04,-6.9672e+04,-1.4625e+00,-6.9672e+04,1.2932e-01,8.3703e+00,6.8290e+04,8.3619e+03,5.4288e-02,-1.4890e-01,-1.4083e+00,-4.0104e-01,-1.3052e-02,2.2846e-01,2.1268e+00,2.6475e+01
