nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,tau
2.0000e+03,3.5300e+02,3.9810e+03,8.7819e+00,-2.7033e+05,-2.7034e+05,-7.0101e+00,-2.7034e+05,4.7960e-01,1.1615e+01,3.8359e+04,-1.4170e+00,-1.9907e+00,1.6625e+00,5.4443e+00
2.0000e+03,3.5400e+02,3.9920e+03,8.7828e+00,-2.7030e+05,-2.7031e+05,-7.0299e+00,-2.7031e+05,4.8001e-01,1.1635e+01,3.8108e+04,-1.4141e+00,-1.3981e+00,1.7756e+00,6.9192e+00
2.0000e+03,3.5500e+02,3.9960e+03,8.7988e+00,-2.6923e+05,-2.6924e+05,-7.0497e+00,-2.6924e+05,4.8041e-01,1.1655e+01,3.8081e+04,-1.3943e+00,-1.6936e+00,1.7077e+00,5.6699e+00
2.0000e+03,3.5600e+02,4.0020e+03,8.8105e+00,-2.6887e+05,-2.6889e+05,-7.0695e+00,-2.6889e+05,4.8082e-01,1.1675e+01,3.7014e+04,-1.3965e+00,-1.7941e+00,1.5999e+00,6.3461e+00
2.0000e+03,3.5700e+02,4.0090e+03,8.8199e+00,-2.6865e+05,-2.6867e+05,-7.0893e+00,-2.6867e+05,4.8123e-01,1.1695e+01,3.6656e+04,-1.2734e+00,-1.8163e+00,1.7578e+00,6.4257e+00
2.0000e+03,3.5800e+02,4.0320e+03,8.7947e+00,-2.6782e+05,-2.6783e+05,-7.1091e+00,-2.6783e+05,4.8164e-01,1.1714e+01,3.6437e+04,-1.3602e+00,-1.6902e+00,1.6144e+00,6.4739e+00
2.0000e+03,3.5900e+02,4.0440e+03,8.7934e+00,-2.6754e+05,-2.6755e+05,-7.1289e+00,-2.6755e+05,4.8204e-01,1.1734e+01,3.5600e+04,-1.2176e+00,-1.6551e+00,1.7491e+00,6.8824e+00
2.0000e+03,3.6000e+02,4.0510e+03,8.8027e+00,-2.6735e+05,-2.6736e+05,-7.1487e+00,-2.6736e+05,4.8245e-01,1.1754e+01,3.5318e+04,-1.2526e+00,-1.9955e+00,1.5933e+00,6.7913e+00
2.0000e+03,3.6100e+02,4.0600e+03,8.8078e+00,-2.6709e+05,-2.6710e+05,-7.1686e+00,-2.6710e+05,4.8286e-01,1.1774e+01,3.5128e+04,-1.4849e+00,-1.3645e+00,1.7501e+00,6.2824e+00
2.0000e+03,3.6200e+02,4.1270e+03,8.6904e+00,-2.6630e+05,-2.6631e+05,-7.1884e+00,-2.6631e+05,4.8326e-01,1.1794e+01,3.4871e+04,-1.3286e+00,-1.9093e+00,1.5957e+00,6.5525e+00
2.0000e+03,3.6300e+02,4.1280e+03,8.7123e+00,-2.6604e+05,-2.6606e+05,-7.2082e+00,-2.6606e+05,4.8367e-01,1.1813e+01,3.4083e+04,-1.4927e+00,-1.9770e+00,1.7738e+00,5.1974e+00
2.0000e+03,3.6400e+02,4.1690e+03,8.6513e+00,-2.6588e+05,-2.6589e+05,-7.2280e+00,-2.6589e+05,4.8407e-01,1.1833e+01,3.3827e+04,-1.1209e+00,-1.8550e+00,1.6776e+00,6.7929e+00
2.0000e+03,3.6500e+02,4.2100e+03,8.5915e+00,-2.6472e+05,-2.6473e+05,-7.2478e+00,-2.6473e+05,4.8448e-01,1.1853e+01,3.3661e+04,-1.1664e+00,-1.9105e+00,1.6488e+00,6.7236e+00
2.0000e+03,3.6600e+02,4.2240e+03,8.5868e+00,-2.6430e+05,-2.6431e+05,-7.2676e+00,-2.6431e+05,4.8488e-01,1.1873e+01,3.2504e+04,-1.4622e+00,-1.5840e+00,1.7858e+00,6.8563e+00
2.0000e+03,3.6700e+02,4.2280e+03,8.6022e+00,-2.6357e+05,-2.6359e+05,-7.2874e+00,-2.6359e+05,4.8529e-01,1.1893e+01,3.2083e+04,-1.4023e+00,-1.6487e+00,1.5899e+00,6.8463e+00
2.0000e+03,3.6800e+02,4.2610e+03,8.5595e+00,-2.6356e+05,-2.6358e+05,-7.3072e+00,-2.6358e+05,4.8568e-01,1.1912e+01,3.1357e+04,-1.1070e+00,-1.9124e+00,1.7348e+00,6.8651e+00
2.0000e+03,3.6900e+02,4.2660e+03,8.5728e+00,-2.6342e+05,-2.6343e+05,-7.3270e+00,-2.6343e+05,4.8609e-01,1.1932e+01,3.1346e+04,-1.4774e+00,-1.5666e+00,1.6156e+00,6.4173e+00
2.0000e+03,3.7000e+02,4.2680e+03,8.5919e+00,-2.6295e+05,-2.6296e+05,-7.3468e+00,-2.6296e+05,4.8650e-01,1.1952e+01,3.1203e+04,-1.3394e+00,-1.8055e+00,1.7642e+00,6.7148e+00
2.0000e+03,3.7100e+02,4.2790e+03,8.5932e+00,-2.6226e+05,-2.6227e+05,-7.3666e+00,-2.6227e+05,4.8690e-01,1.1972e+01,3.0734e+04,-1.3088e+00,-1.7828e+00,1.6384e+00,6.4872e+00
2.0000e+03,3.7200e+02,4.3190e+03,8.5374e+00,-2.6204e+05,-2.6205e+05,-7.3864e+00,-2.6205e+05,4.8730e-01,1.1992e+01,3.0045e+04,-1.3009e+00,-1.9598e+00,1.6903e+00,5.9570e+00
2.0000e+03,3.7300e+02,4.3220e+03,8.5544e+00,-2.6186e+05,-2.6187e+05,-7.4062e+00,-2.6187e+05,4.8771e-01,1.2011e+01,2.9822e+04,-1.3795e+00,-1.9579e+00,1.5853e+00,6.5362e+00
2.0000e+03,3.7400e+02,4.3300e+03,8.5616e+00,-2.6150e+05,-2.6151e+05,-7.4260e+00,-2.6151e+05,4.8811e-01,1.2031e+01,2.9638e+04,-1.4999e+00,-1.9460e+00,1.7885e+00,5.9085e+00
2.0000e+03,3.7500e+02,4.3330e+03,8.5786e+00,-2.6140e+05,-2.6142e+05,-7.4458e+00,-2.6142e+05,4.8851e-01,1.2051e+01,2.9278e+04,-1.3827e+00,-1.7512e+00,1.6732e+00,6.0616e+00
2.0000e+03,3.7600e+02,4.3410e+03,8.5857e+00,-2.6094e+05,-2.6095e+05,-7.4656e+00,-2.6095e+05,4.8891e-01,1.2071e+01,2.9186e+04,-1.4621e+00,-1.4062e+00,1.7516e+00,6.6234e+00
2.0000e+03,3.7700e+02,4.3450e+03,8.6007e+00,-2.6065e+05,-2.6066e+05,-7.4854e+00,-2.6066e+05,4.8931e-01,1.2091e+01,3.2439e+04,-1.1177e+00,-1.9831e+00,1.7270e+00,6.7469e+00
2.0000e+03,3.7800e+02,4.3640e+03,8.5863e+00,-2.6050e+05,-2.6051e+05,-7.5052e+00,-2.6051e+05,4.8971e-01,1.2110e+01,3.2151e+04,-1.3179e+00,-1.9555e+00,1.7596e+00,6.4579e+00
2.0000e+03,3.7900e+02,4.3820e+03,8.5740e+00,-2.6004e+05,-2.6006e+05,-7.5250e+00,-2.6006e+05,4.9011e-01,1.2130e+01,3.2001e+04,-1.4748e+00,-1.7651e+00,1.7740e+00,5.9439e+00
2.0000e+03,3.8000e+02,4.3850e+03,8.5908e+00,-2.5993e+05,-2.5994e+05,-7.5448e+00,-2.5994e+05,4.9051e-01,1.2150e+01,3.1546e+04,-1.4919e+00,-1.3767e+00,1.6796e+00,6.4978e+00
2.0000e+03,3.8100e+02,4.3940e+03,8.5959e+00,-2.5970e+05,-2.5971e+05,-7.5646e+00,-2.5971e+05,4.9091e-01,1.2170e+01,3.1427e+04,-1.3609e+00,-1.5591e+00,1.6950e+00,6.4985e+00
2.0000e+03,3.8200e+02,4.3950e+03,8.6164e+00,-2.5965e+05,-2.5966e+05,-7.5844e+00,-2.5966e+05,4.9131e-01,1.2190e+01,3.1201e+04,-1.4809e+00,-1.8379e+00,1.5908e+00,6.2916e+00
2.0000e+03,3.8300e+02,4.4240e+03,8.5829e+00,-2.5938e+05,-2.5939e+05,-7.6042e+00,-2.5939e+05,4.9171e-01,1.2209e+01,3.1148e+04,-1.2131e+00,-1.8915e+00,1.6692e+00,6.5562e+00
2.0000e+03,3.8400e+02,4.4310e+03,8.5918e+00,-2.5930e+05,-2.5931e+05,-7.6240e+00,-2.5931e+05,4.9211e-01,1.2229e+01,3.0877e+04,-1.4888e+00,-1.4368e+00,1.7357e+00,6.2022e+00
2.0000e+03,3.8500e+02,4.4370e+03,8.6026e+00,-2.5910e+05,-2.5912e+05,-7.6438e+00,-2.5912e+05,4.9251e-01,1.2249e+01,3.0803e+04,-1.3868e+00,-1.9669e+00,1.7602e+00,6.0845e+00
2.0000e+03,3.8600e+02,4.4390e+03,8.6211e+00,-2.5905e+05,-2.5906e+05,-7.6636e+00,-2.5906e+05,4.9290e-01,1.2269e+01,3.0606e+04,-1.3204e+00,-1.6487e+00,1.7436e+00,6.7797e+00
2.0000e+03,3.8700e+02,4.4440e+03,8.6337e+00,-2.5866e+05,-2.5868e+05,-7.6834e+00,-2.5868e+05,4.9330e-01,1.2289e+01,3.0548e+04,-1.3122e+00,-1.9128e+00,1.6122e+00,6.6449e+00
2.0000e+03,3.8800e+02,4.4750e+03,8.5967e+00,-2.5823e+05,-2.5824e+05,-7.7032e+00,-2.5824e+05,4.9370e-01,1.2308e+01,3.0164e+04,-1.4352e+00,-1.5677e+00,1.7328e+00,6.0787e+00
2.0000e+03,3.8900e+02,4.4920e+03,8.5865e+00,-2.5768e+05,-2.5769e+05,-7.7230e+00,-2.5769e+05,4.9410e-01,1.2328e+01,2.9733e+04,-1.4972e+00,-1.9668e+00,1.7822e+00,6.2206e+00
2.0000e+03,3.9000e+02,4.5030e+03,8.5877e+00,-2.5762e+05,-2.5764e+05,-7.7428e+00,-2.5764e+05,4.9449e-01,1.2348e+01,2.9178e+04,-1.4730e+00,-1.9045e+00,1.5962e+00,6.1141e+00
2.0000e+03,3.9100e+02,4.5100e+03,8.5965e+00,-2.5734e+05,-2.5735e+05,-7.7626e+00,-2.5735e+05,4.9489e-01,1.2368e+01,2.9126e+04,-1.4748e+00,-1.8797e+00,1.7743e+00,6.1719e+00
2.0000e+03,3.9200e+02,4.5120e+03,8.6146e+00,-2.5726e+05,-2.5727e+05,-7.7824e+00,-2.5727e+05,4.9528e-01,1.2388e+01,2.8840e+04,-1.1551e+00,-1.9245e+00,1.6926e+00,6.8736e+00
2.0000e+03,3.9300e+02,4.5200e+03,8.6214e+00,-2.5720e+05,-2.5721e+05,-7.8022e+00,-2.5721e+05,4.9568e-01,1.2407e+01,2.8761e+04,-1.3821e+00,-1.5478e+00,1.6994e+00,6.4718e+00
2.0000e+03,3.9400e+02,4.5250e+03,8.6339e+00,-2.5702e+05,-2.5704e+05,-7.8220e+00,-2.5704e+05,4.9608e-01,1.2427e+01,2.8702e+04,-1.3016e+00,-1.7674e+00,1.6912e+00,6.4414e+00
2.0000e+03,3.9500e+02,4.5370e+03,8.6331e+00,-2.5682e+05,-2.5684e+05,-7.8418e+00,-2.5684e+05,4.9647e-01,1.2447e+01,2.8525e+04,-1.3823e+00,-1.4067e+00,1.6970e+00,6.9513e+00
2.0000e+03,3.9600e+02,4.5580e+03,8.6155e+00,-2.5670e+05,-2.5671e+05,-7.8616e+00,-2.5671e+05,4.9687e-01,1.2467e+01,2.8325e+04,-1.3598e+00,-1.8504e+00,1.7357e+00,6.1172e+00
2.0000e+03,3.9700e+02,4.5650e+03,8.6241e+00,-2.5622e+05,-2.5623e+05,-7.8814e+00,-2.5623e+05,4.9726e-01,1.2487e+01,2.8198e+04,-1.4071e+00,-1.9471e+00,1.7421e+00,5.7705e+00
2.0000e+03,3.9800e+02,4.5740e+03,8.6289e+00,-2.5576e+05,-2.5578e+05,-7.9012e+00,-2.5578e+05,4.9765e-01,1.2506e+01,2.8907e+04,-1.4492e+00,-1.8825e+00,1.7692e+00,6.4032e+00
2.0000e+03,3.9900e+02,4.5750e+03,8.6486e+00,-2.5555e+05,-2.5557e+05,-7.9211e+00,-2.5557e+05,4.9805e-01,1.2526e+01,2.8456e+04,-1.1137e+00,-1.9965e+00,1.7097e+00,6.8751e+00
2.0000e+03,4.0000e+02,4.5780e+03,8.6646e+00,-2.5552e+05,-2.5554e+05,-7.9409e+00,-2.5554e+05,4.9844e-01,1.2546e+01,2.8245e+04,-1.4103e+00,-1.8699e+00,1.5769e+00,6.8208e+00
2.0000e+03,4.0100e+02,4.5840e+03,8.6750e+00,-2.5547e+05,-2.5548e+05,-7.9607e+00,-2.5548e+05,4.9883e-01,1.2566e+01,2.8216e+04,-1.4573e+00,-1.6908e+00,1.6228e+00,6.3993e+00
2.0000e+03,4.0200e+02,4.5870e+03,8.6910e+00,-2.5522e+05,-2.5523e+05,-7.9805e+00,-2.5523e+05,4.9923e-01,1.2586e+01,2.8163e+04,-1.2749e+00,-1.7444e+00,1.6834e+00,6.7372e+00
2.0000e+03,4.0300e+02,4.5880e+03,8.7107e+00,-2.5500e+05,-2.5501e+05,-8.0003e+00,-2.5501e+05,4.9962e-01,1.2605e+01,2.7909e+04,-1.4733e+00,-1.6317e+00,1.7160e+00,5.9599e+00
2.0000e+03,4.0400e+02,4.5920e+03,8.7247e+00,-2.5486e+05,-2.5487e+05,-8.0201e+00,-2.5487e+05,5.0001e-01,1.2625e+01,2.7690e+04,-1.4674e+00,-1.5524e+00,1.6138e+00,6.7904e+00
2.0000e+03,4.0500e+02,4.5930e+03,8.7443e+00,-2.5462e+05,-2.5464e+05,-8.0399e+00,-2.5464e+05,5.0040e-01,1.2645e+01,2.7551e+04,-1.4504e+00,-1.7029e+00,1.5815e+00,6.8806e+00
2.0000e+03,4.0600e+02,4.6060e+03,8.7414e+00,-2.5424e+05,-2.5426e+05,-8.0597e+00,-2.5426e+05,5.0080e-01,1.2665e+01,2.7315e+04,-1.3710e+00,-1.7575e+00,1.7102e+00,6.2648e+00
2.0000e+03,4.0700e+02,4.6430e+03,8.6938e+00,-2.5414e+05,-2.5415e+05,-8.0795e+00,-2.5415e+05,5.0119e-01,1.2685e+01,2.6934e+04,-1.4040e+00,-1.9570e+00,1.7500e+00,6.0028e+00
2.0000e+03,4.0800e+02,4.6590e+03,8.6855e+00,-2.5381e+05,-2.5383e+05,-8.0993e+00,-2.5383e+05,5.0158e-01,1.2704e+01,2.6831e+04,-1.1599e+00,-1.9705e+00,1.6957e+00,6.9592e+00
2.0000e+03,4.0900e+02,4.6620e+03,8.7012e+00,-2.5375e+05,-2.5376e+05,-8.1191e+00,-2.5376e+05,5.0197e-01,1.2724e+01,2.6505e+04,-1.3482e+00,-1.8050e+00,1.7260e+00,6.3341e+00
2.0000e+03,4.1000e+02,4.6660e+03,8.7150e+00,-2.5353e+05,-2.5354e+05,-8.1389e+00,-2.5354e+05,5.0236e-01,1.2744e+01,2.6436e+04,-1.4696e+00,-1.7194e+00,1.6001e+00,6.6600e+00
2.0000e+03,4.1100e+02,4.6670e+03,8.7344e+00,-2.5326e+05,-2.5328e+05,-8.1587e+00,-2.5328e+05,5.0275e-01,1.2764e+01,2.6221e+04,-1.3436e+00,-1.6634e+00,1.7015e+00,6.6734e+00
2.0000e+03,4.1200e+02,4.6750e+03,8.7407e+00,-2.5255e+05,-2.5257e+05,-8.1785e+00,-2.5257e+05,5.0314e-01,1.2784e+01,2.5955e+04,-1.1550e+00,-1.9436e+00,1.6811e+00,6.9907e+00
2.0000e+03,4.1300e+02,4.6770e+03,8.7582e+00,-2.5243e+05,-2.5244e+05,-8.1983e+00,-2.5244e+05,5.0353e-01,1.2803e+01,2.5245e+04,-1.3759e+00,-1.8073e+00,1.6119e+00,6.7265e+00
2.0000e+03,4.1400e+02,4.7030e+03,8.7313e+00,-2.5223e+05,-2.5225e+05,-8.2181e+00,-2.5225e+05,5.0392e-01,1.2823e+01,2.5120e+04,-1.4226e+00,-1.5788e+00,1.6543e+00,6.6229e+00
2.0000e+03,4.1500e+02,4.7060e+03,8.7468e+00,-2.5212e+05,-2.5213e+05,-8.2379e+00,-2.5213e+05,5.0431e-01,1.2843e+01,2.4924e+04,-1.3427e+00,-1.9796e+00,1.6309e+00,6.4589e+00
2.0000e+03,4.1600e+02,4.7070e+03,8.7660e+00,-2.5202e+05,-2.5203e+05,-8.2577e+00,-2.5203e+05,5.0470e-01,1.2863e+01,2.4812e+04,-1.4438e+00,-1.9622e+00,1.7627e+00,6.4168e+00
2.0000e+03,4.1700e+02,4.7180e+03,8.7668e+00,-2.5165e+05,-2.5166e+05,-8.2775e+00,-2.5166e+05,5.0508e-01,1.2883e+01,2.4713e+04,-1.2398e+00,-1.8559e+00,1.7054e+00,6.8563e+00
2.0000e+03,4.1800e+02,4.7190e+03,8.7859e+00,-2.5074e+05,-2.5075e+05,-8.2973e+00,-2.5075e+05,5.0547e-01,1.2902e+01,2.4343e+04,-1.3471e+00,-1.7156e+00,1.7256e+00,6.6990e+00
2.0000e+03,4.1900e+02,4.7320e+03,8.7829e+00,-2.5063e+05,-2.5065e+05,-8.3171e+00,-2.5065e+05,5.0586e-01,1.2922e+01,2.3428e+04,-1.3579e+00,-1.9953e+00,1.7469e+00,6.6588e+00
2.0000e+03,4.2000e+02,4.7390e+03,8.7910e+00,-2.5053e+05,-2.5054e+05,-8.3369e+00,-2.5054e+05,5.0625e-01,1.2942e+01,2.3326e+04,-1.4910e+00,-1.7583e+00,1.6545e+00,5.9474e+00
2.0000e+03,4.2100e+02,4.7450e+03,8.8008e+00,-2.5020e+05,-2.5021e+05,-8.3567e+00,-2.5021e+05,5.0664e-01,1.2962e+01,2.3220e+04,-1.3801e+00,-1.8615e+00,1.6386e+00,6.3973e+00
2.0000e+03,4.2200e+02,4.7580e+03,8.7978e+00,-2.5015e+05,-2.5016e+05,-8.3765e+00,-2.5016e+05,5.0702e-01,1.2982e+01,2.2893e+04,-1.3959e+00,-1.8931e+00,1.7495e+00,6.7861e+00
2.0000e+03,4.2300e+02,4.7590e+03,8.8168e+00,-2.4997e+05,-2.4998e+05,-8.3963e+00,-2.4998e+05,5.0741e-01,1.3001e+01,2.2842e+04,-1.3759e+00,-1.7970e+00,1.6894e+00,6.3297e+00
2.0000e+03,4.2400e+02,4.7620e+03,8.8321e+00,-2.4990e+05,-2.4991e+05,-8.4161e+00,-2.4991e+05,5.0779e-01,1.3021e+01,2.2662e+04,-1.3620e+00,-1.7620e+00,1.7383e+00,6.9025e+00
2.0000e+03,4.2500e+02,4.7720e+03,8.8345e+00,-2.4987e+05,-2.4988e+05,-8.4359e+00,-2.4988e+05,5.0818e-01,1.3041e+01,2.2592e+04,-1.3899e+00,-1.7459e+00,1.6798e+00,6.3546e+00
2.0000e+03,4.2600e+02,4.7760e+03,8.8479e+00,-2.4972e+05,-2.4973e+05,-8.4557e+00,-2.4973e+05,5.0857e-01,1.3061e+01,2.2556e+04,-1.4163e+00,-1.4637e+00,1.6826e+00,6.9399e+00
2.0000e+03,4.2700e+02,4.7990e+03,8.8266e+00,-2.4949e+05,-2.4951e+05,-8.4755e+00,-2.4951e+05,5.0895e-01,1.3081e+01,2.2407e+04,-1.2515e+00,-1.9613e+00,1.6678e+00,6.6467e+00
2.0000e+03,4.2800e+02,4.8030e+03,8.8399e+00,-2.4945e+05,-2.4947e+05,-8.4953e+00,-2.4947e+05,5.0934e-01,1.3100e+01,2.2184e+04,-1.3705e+00,-1.6208e+00,1.6399e+00,6.9352e+00
2.0000e+03,4.2900e+02,4.8100e+03,8.8477e+00,-2.4907e+05,-2.4908e+05,-8.5151e+00,-2.4908e+05,5.0972e-01,1.3120e+01,2.2144e+04,-1.4908e+00,-1.6329e+00,1.6072e+00,6.7354e+00
2.0000e+03,4.3000e+02,4.8160e+03,8.8574e+00,-2.4854e+05,-2.4856e+05,-8.5349e+00,-2.4856e+05,5.1011e-01,1.3140e+01,2.1762e+04,-1.4952e+00,-1.8083e+00,1.6893e+00,5.7123e+00
2.0000e+03,4.3100e+02,4.8170e+03,8.8761e+00,-2.4832e+05,-2.4833e+05,-8.5547e+00,-2.4833e+05,5.1049e-01,1.3160e+01,2.1235e+04,-1.4914e+00,-1.6327e+00,1.7275e+00,6.0912e+00
2.0000e+03,4.3200e+02,4.8270e+03,8.8784e+00,-2.4789e+05,-2.4790e+05,-8.5745e+00,-2.4790e+05,5.1087e-01,1.3180e+01,2.1010e+04,-1.3522e+00,-1.8706e+00,1.6604e+00,6.4746e+00
2.0000e+03,4.3300e+02,4.8500e+03,8.8571e+00,-2.4728e+05,-2.4730e+05,-8.5943e+00,-2.4730e+05,5.1126e-01,1.3200e+01,2.0581e+04,-1.3692e+00,-1.8961e+00,1.7179e+00,6.3693e+00
2.0000e+03,4.3400e+02,4.8540e+03,8.8703e+00,-2.4723e+05,-2.4725e+05,-8.6141e+00,-2.4725e+05,5.1164e-01,1.3219e+01,1.9975e+04,-1.4160e+00,-1.7745e+00,1.7133e+00,6.1954e+00
2.0000e+03,4.3500e+02,4.8560e+03,8.8871e+00,-2.4682e+05,-2.4683e+05,-8.6339e+00,-2.4683e+05,5.1202e-01,1.3239e+01,1.9924e+04,-1.4824e+00,-1.9050e+00,1.5963e+00,6.5564e+00
2.0000e+03,4.3600e+02,4.8580e+03,8.9038e+00,-2.4639e+05,-2.4640e+05,-8.6537e+00,-2.4640e+05,5.1241e-01,1.3259e+01,1.9509e+04,-1.4691e+00,-1.6681e+00,1.6408e+00,6.4935e+00
2.0000e+03,4.3700e+02,4.8690e+03,8.9042e+00,-2.4628e+05,-2.4629e+05,-8.6736e+00,-2.4629e+05,5.1279e-01,1.3279e+01,1.9080e+04,-1.4531e+00,-1.5343e+00,1.7222e+00,6.7867e+00
2.0000e+03,4.3800e+02,4.8780e+03,8.9083e+00,-2.4530e+05,-2.4531e+05,-8.6934e+00,-2.4531e+05,5.1317e-01,1.3299e+01,1.8972e+04,-1.4146e+00,-1.8266e+00,1.6933e+00,6.2099e+00
2.0000e+03,4.3900e+02,4.8880e+03,8.9105e+00,-2.4504e+05,-2.4506e+05,-8.7132e+00,-2.4506e+05,5.1355e-01,1.3318e+01,1.7990e+04,-1.4048e+00,-1.9715e+00,1.6753e+00,6.1004e+00
2.0000e+03,4.4000e+02,4.9000e+03,8.9091e+00,-2.4488e+05,-2.4489e+05,-8.7330e+00,-2.4489e+05,5.1394e-01,1.3338e+01,1.7735e+04,-1.3663e+00,-1.8893e+00,1.6269e+00,6.7785e+00
2.0000e+03,4.4100e+02,4.9090e+03,8.9131e+00,-2.4479e+05,-2.4480e+05,-8.7528e+00,-2.4480e+05,5.1432e-01,1.3358e+01,1.7571e+04,-1.4954e+00,-1.8991e+00,1.6279e+00,6.1673e+00
2.0000e+03,4.4200e+02,4.9120e+03,8.9279e+00,-2.4477e+05,-2.4478e+05,-8.7726e+00,-2.4478e+05,5.1470e-01,1.3378e+01,1.7476e+04,-1.3265e+00,-1.9433e+00,1.6989e+00,6.6308e+00
2.0000e+03,4.4300e+02,4.9190e+03,8.9354e+00,-2.4438e+05,-2.4439e+05,-8.7924e+00,-2.4439e+05,5.1508e-01,1.3398e+01,1.7462e+04,-1.4726e+00,-1.8664e+00,1.7509e+00,6.5928e+00
2.0000e+03,4.4400e+02,4.9250e+03,8.9447e+00,-2.4432e+05,-2.4434e+05,-8.8122e+00,-2.4434e+05,5.1546e-01,1.3417e+01,1.7070e+04,-1.4799e+00,-1.6971e+00,1.7006e+00,6.1655e+00
2.0000e+03,4.4500e+02,4.9380e+03,8.9415e+00,-2.4413e+05,-2.4414e+05,-8.8320e+00,-2.4414e+05,5.1584e-01,1.3437e+01,1.7016e+04,-1.3698e+00,-1.9202e+00,1.7272e+00,6.6696e+00
2.0000e+03,4.4600e+02,4.9460e+03,8.9472e+00,-2.4390e+05,-2.4391e+05,-8.8518e+00,-2.4391e+05,5.1622e-01,1.3457e+01,1.6820e+04,-1.4709e+00,-1.9891e+00,1.7414e+00,6.0131e+00
2.0000e+03,4.4700e+02,4.9690e+03,8.9261e+00,-2.4389e+05,-2.4390e+05,-8.8716e+00,-2.4390e+05,5.1654e-01,1.3473e+01,1.6587e+04,-1.4909e+00,-1.8251e+00,1.6738e+00,5.9469e+00
2.0000e+03,4.4800e+02,4.9720e+03,8.9407e+00,-2.4339e+05,-2.4340e+05,-8.8914e+00,-2.4340e+05,5.1698e-01,1.3497e+01,1.6578e+04,-1.3737e+00,-1.8175e+00,1.7082e+00,6.6086e+00
2.0000e+03,4.4900e+02,4.9770e+03,8.9517e+00,-2.4330e+05,-2.4331e+05,-8.9112e+00,-2.4331e+05,5.1736e-01,1.3516e+01,1.6082e+04,-1.4570e+00,-1.9139e+00,1.6697e+00,6.0089e+00
2.0000e+03,4.5000e+02,4.9850e+03,8.9573e+00,-2.4297e+05,-2.4298e+05,-8.9310e+00,-2.4298e+05,5.1774e-01,1.3536e+01,1.5990e+04,-1.4114e+00,-1.8180e+00,1.6912e+00,6.3917e+00
2.0000e+03,4.5100e+02,4.9880e+03,8.9718e+00,-2.4290e+05,-2.4291e+05,-8.9508e+00,-2.4291e+05,5.1812e-01,1.3556e+01,1.5660e+04,-1.4902e+00,-1.7802e+00,1.6634e+00,6.1221e+00
2.0000e+03,4.5200e+02,4.9890e+03,8.9899e+00,-2.4259e+05,-2.4261e+05,-8.9706e+00,-2.4261e+05,5.1849e-01,1.3576e+01,1.5587e+04,-1.3877e+00,-1.9956e+00,1.7106e+00,6.2894e+00
2.0000e+03,4.5300e+02,4.9990e+03,8.9919e+00,-2.4244e+05,-2.4245e+05,-8.9904e+00,-2.4245e+05,5.1887e-01,1.3596e+01,1.5283e+04,-1.3405e+00,-1.9437e+00,1.6909e+00,6.6030e+00
2.0000e+03,4.5400e+02,5.0010e+03,9.0081e+00,-2.4239e+05,-2.4240e+05,-9.0102e+00,-2.4240e+05,5.1925e-01,1.3615e+01,1.5126e+04,-1.3491e+00,-1.9749e+00,1.6852e+00,6.5074e+00
2.0000e+03,4.5500e+02,5.0150e+03,9.0030e+00,-2.4233e+05,-2.4235e+05,-9.0300e+00,-2.4235e+05,5.1963e-01,1.3635e+01,1.5081e+04,-1.3889e+00,-1.8996e+00,1.6136e+00,6.9081e+00
2.0000e+03,4.5600e+02,5.0340e+03,8.9890e+00,-2.4225e+05,-2.4226e+05,-9.0498e+00,-2.4226e+05,5.2000e-01,1.3655e+01,1.5023e+04,-1.4451e+00,-1.8745e+00,1.6694e+00,6.2360e+00
2.0000e+03,4.5700e+02,5.0380e+03,9.0016e+00,-2.4208e+05,-2.4209e+05,-9.0696e+00,-2.4209e+05,5.2038e-01,1.3675e+01,1.4938e+04,-1.4776e+00,-1.8260e+00,1.7240e+00,5.9726e+00
2.0000e+03,4.5800e+02,5.0480e+03,9.0035e+00,-2.4207e+05,-2.4208e+05,-9.0894e+00,-2.4208e+05,5.2074e-01,1.3694e+01,1.4770e+04,-1.4317e+00,-1.9650e+00,1.7007e+00,6.0848e+00
2.0000e+03,4.5900e+02,5.0550e+03,9.0108e+00,-2.4203e+05,-2.4205e+05,-9.1092e+00,-2.4205e+05,5.2113e-01,1.3714e+01,1.4759e+04,-1.4155e+00,-1.7018e+00,1.7270e+00,6.9778e+00
2.0000e+03,4.6000e+02,5.0590e+03,9.0233e+00,-2.4192e+05,-2.4193e+05,-9.1290e+00,-2.4193e+05,5.2151e-01,1.3734e+01,1.4725e+04,-1.4773e+00,-1.8515e+00,1.6250e+00,6.5174e+00
2.0000e+03,4.6100e+02,5.0730e+03,9.0182e+00,-2.4191e+05,-2.4193e+05,-9.1488e+00,-2.4193e+05,5.0872e-01,1.3069e+01,1.4607e+04,-1.4963e+00,-1.4734e+00,1.6667e+00,6.8952e+00
2.0000e+03,4.6200e+02,5.0750e+03,9.0341e+00,-2.4185e+05,-2.4186e+05,-9.1686e+00,-2.4186e+05,5.2226e-01,1.3774e+01,1.4605e+04,-1.2985e+00,-1.8819e+00,1.6873e+00,6.9716e+00
