nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
2.0000e+03,1.0400e+02,1.0000e+00,1.6828e+01,-4.8484e+05,-4.8485e+05,-2.0779e-01,-4.8485e+05,1.1923e-01,7.1155e+00,4.7603e+05,3.2844e+03,-2.5445e-01,-1.5063e+00,6.2027e+00,1.4271e+01
2.0000e+03,1.0500e+02,1.0000e+00,1.6963e+01,-4.8449e+05,-4.8449e+05,-2.0979e-01,-4.8449e+05,1.1925e-01,7.1176e+00,4.7586e+05,3.2896e+03,-6.2501e-01,-1.0291e+00,5.8693e+00,2.7224e+00
2.0000e+03,1.0600e+02,1.0000e+00,1.7097e+01,-4.8441e+05,-4.8442e+05,-2.1179e-01,-4.8442e+05,1.1927e-01,7.1195e+00,4.7550e+05,3.2944e+03,-2.3703e-01,-1.2055e+00,5.9286e+00,2.9850e+00
2.0000e+03,1.0700e+02,1.0000e+00,1.7230e+01,-4.8418e+05,-4.8418e+05,-2.1379e-01,-4.8418e+05,1.1928e-01,7.1215e+00,4.7543e+05,3.3000e+03,2.1622e-01,-1.1812e+00,6.1928e+00,3.8488e+00
2.0000e+03,1.0800e+02,2.0000e+00,1.7335e+01,-4.8309e+05,-4.8310e+05,-2.1578e-01,-4.8310e+05,1.1930e-01,7.1236e+00,4.7519e+05,3.3113e+03,-9.8869e-01,-1.8917e+00,5.8809e+00,1.5671e+01
2.0000e+03,1.0900e+02,1.0000e+00,1.7468e+01,-4.8226e+05,-4.8227e+05,-2.1778e-01,-4.8227e+05,1.1932e-01,7.1255e+00,4.7410e+05,3.3168e+03,-4.1659e-01,-1.2194e+00,6.1075e+00,1.9073e+01
2.0000e+03,1.1000e+02,1.0000e+00,1.7600e+01,-4.8172e+05,-4.8173e+05,-2.1978e-01,-4.8173e+05,1.1934e-01,7.1275e+00,4.7328e+05,3.3225e+03,4.9726e-01,-1.6747e+00,6.2513e+00,1.2269e+01
2.0000e+03,1.1100e+02,1.0000e+00,1.7732e+01,-4.8120e+05,-4.8121e+05,-2.2178e-01,-4.8121e+05,1.1935e-01,7.1295e+00,4.7274e+05,3.3278e+03,-1.4306e+00,-1.8447e+00,5.7846e+00,7.4388e+00
2.0000e+03,1.1200e+02,1.0000e+00,1.7863e+01,-4.8107e+05,-4.8107e+05,-2.2378e-01,-4.8107e+05,1.1937e-01,7.1315e+00,4.7222e+05,3.3328e+03,-1.4954e+00,-1.4783e+00,5.7929e+00,8.8793e+00
2.0000e+03,1.1300e+02,1.0000e+00,1.7994e+01,-4.7992e+05,-4.7993e+05,-2.2577e-01,-4.7993e+05,1.1939e-01,7.1335e+00,4.7208e+05,3.3382e+03,-1.3305e+00,-1.6670e+00,5.6421e+00,2.9345e+00
2.0000e+03,1.1400e+02,1.0000e+00,1.8124e+01,-4.7951e+05,-4.7952e+05,-2.2777e-01,-4.7952e+05,1.1940e-01,7.1355e+00,4.7094e+05,3.3439e+03,-6.0939e-01,-1.0264e+00,5.9889e+00,5.7541e+00
2.0000e+03,1.1500e+02,1.0000e+00,1.8254e+01,-4.7923e+05,-4.7923e+05,-2.2977e-01,-4.7923e+05,1.1942e-01,7.1375e+00,4.7052e+05,3.3491e+03,-2.8009e-01,-1.7099e+00,6.1340e+00,7.5827e+00
2.0000e+03,1.1600e+02,1.0000e+00,1.8384e+01,-4.7866e+05,-4.7867e+05,-2.3177e-01,-4.7867e+05,1.1944e-01,7.1395e+00,4.7024e+05,3.3540e+03,-2.1845e-01,-1.6123e+00,6.0826e+00,4.6635e+00
2.0000e+03,1.1700e+02,1.0000e+00,1.8513e+01,-4.7855e+05,-4.7856e+05,-2.3377e-01,-4.7856e+05,1.1945e-01,7.1415e+00,4.6968e+05,3.3588e+03,-1.1465e+00,-1.6294e+00,5.7979e+00,6.1931e+00
2.0000e+03,1.1800e+02,1.0000e+00,1.8641e+01,-4.7722e+05,-4.7723e+05,-2.3576e-01,-4.7723e+05,1.1947e-01,7.1435e+00,4.6957e+05,3.3636e+03,-1.2892e+00,-1.6106e+00,5.7732e+00,1.5818e+01
2.0000e+03,1.1900e+02,1.0000e+00,1.8770e+01,-4.7677e+05,-4.7678e+05,-2.3776e-01,-4.7678e+05,1.1949e-01,7.1455e+00,4.6824e+05,3.3693e+03,1.9422e-02,-1.7943e+00,6.2030e+00,1.5520e+01
2.0000e+03,1.2000e+02,2.0000e+00,1.8868e+01,-4.7662e+05,-4.7663e+05,-2.3976e-01,-4.7663e+05,1.1950e-01,7.1475e+00,4.6779e+05,3.3801e+03,-1.3270e+00,-1.2470e+00,5.7114e+00,6.3786e+00
2.0000e+03,1.2100e+02,1.0000e+00,1.8995e+01,-4.7659e+05,-4.7659e+05,-2.4176e-01,-4.7659e+05,1.1952e-01,7.1495e+00,4.6764e+05,3.3855e+03,-7.6560e-01,-1.7676e+00,5.9253e+00,1.4561e+01
2.0000e+03,1.2200e+02,1.0000e+00,1.9122e+01,-4.7656e+05,-4.7656e+05,-2.4376e-01,-4.7656e+05,1.1954e-01,7.1515e+00,4.6760e+05,3.3910e+03,2.2786e-01,-1.1012e+00,6.2518e+00,1.3092e+01
2.0000e+03,1.2300e+02,1.0000e+00,1.9249e+01,-4.7572e+05,-4.7572e+05,-2.4575e-01,-4.7572e+05,1.1955e-01,7.1535e+00,4.6757e+05,3.3957e+03,-6.1777e-01,-1.4728e+00,5.8991e+00,5.1019e+00
2.0000e+03,1.2400e+02,1.0000e+00,1.9375e+01,-4.7562e+05,-4.7563e+05,-2.4775e-01,-4.7563e+05,1.1957e-01,7.1555e+00,4.6673e+05,3.4005e+03,4.6530e-01,-1.8237e+00,5.9999e+00,3.1898e+00
2.0000e+03,1.2500e+02,1.0000e+00,1.9501e+01,-4.7558e+05,-4.7559e+05,-2.4975e-01,-4.7559e+05,1.1959e-01,7.1575e+00,4.6664e+05,3.4050e+03,2.7846e-01,-1.9477e+00,5.9159e+00,2.9889e+00
2.0000e+03,1.2600e+02,1.0000e+00,1.9626e+01,-4.7479e+05,-4.7479e+05,-2.5175e-01,-4.7479e+05,1.1960e-01,7.1595e+00,4.6660e+05,3.4103e+03,-7.6876e-01,-1.1984e+00,5.9137e+00,1.4057e+01
2.0000e+03,1.2700e+02,1.0000e+00,1.9751e+01,-4.7469e+05,-4.7470e+05,-2.5375e-01,-4.7470e+05,1.1962e-01,7.1615e+00,4.6580e+05,3.4149e+03,-4.1442e-01,-1.5051e+00,6.0064e+00,6.2284e+00
2.0000e+03,1.2800e+02,1.0000e+00,1.9876e+01,-4.7464e+05,-4.7465e+05,-2.5574e-01,-4.7465e+05,1.1964e-01,7.1635e+00,4.6571e+05,3.4201e+03,2.5185e-01,-1.2357e+00,6.2586e+00,1.6815e+01
2.0000e+03,1.2900e+02,1.0000e+00,2.0000e+01,-4.7362e+05,-4.7363e+05,-2.5774e-01,-4.7363e+05,1.1965e-01,7.1655e+00,4.6566e+05,3.4248e+03,-1.2450e+00,-1.8871e+00,5.6521e+00,4.8636e+00
2.0000e+03,1.3000e+02,1.0000e+00,2.0124e+01,-4.7340e+05,-4.7340e+05,-2.5974e-01,-4.7340e+05,1.1967e-01,7.1675e+00,4.6464e+05,3.4301e+03,1.7552e-01,-1.7464e+00,6.2150e+00,1.2391e+01
2.0000e+03,1.3100e+02,1.0000e+00,2.0247e+01,-4.7164e+05,-4.7165e+05,-2.6174e-01,-4.7165e+05,1.1969e-01,7.1695e+00,4.6441e+05,3.4351e+03,4.0648e-01,-1.1146e+00,5.8964e+00,7.3298e-01
2.0000e+03,1.3200e+02,1.0000e+00,2.0370e+01,-4.7157e+05,-4.7158e+05,-2.6374e-01,-4.7158e+05,1.1970e-01,7.1715e+00,4.6266e+05,3.4405e+03,4.8157e-01,-1.3846e+00,6.1786e+00,9.2493e+00
2.0000e+03,1.3300e+02,1.0000e+00,2.0493e+01,-4.7084e+05,-4.7085e+05,-2.6573e-01,-4.7085e+05,1.1972e-01,7.1735e+00,4.6259e+05,3.4460e+03,-1.2521e+00,-1.8806e+00,5.6926e+00,1.1787e+01
2.0000e+03,1.3400e+02,1.0000e+00,2.0615e+01,-4.7059e+05,-4.7059e+05,-2.6773e-01,-4.7059e+05,1.1974e-01,7.1755e+00,4.6186e+05,3.4515e+03,-7.4297e-01,-1.5389e+00,5.8927e+00,1.4437e+01
2.0000e+03,1.3500e+02,2.0000e+00,2.0706e+01,-4.6727e+05,-4.6728e+05,-2.6973e-01,-4.6728e+05,1.1975e-01,7.1775e+00,4.6160e+05,3.4633e+03,-7.6154e-01,-1.9231e+00,5.8383e+00,1.8553e+01
2.0000e+03,1.3600e+02,1.0000e+00,2.0827e+01,-4.6637e+05,-4.6638e+05,-2.7173e-01,-4.6638e+05,1.1977e-01,7.1795e+00,4.5829e+05,3.4678e+03,-1.3316e+00,-1.1740e+00,5.5738e+00,4.9667e+00
2.0000e+03,1.3700e+02,1.0000e+00,2.0948e+01,-4.6501e+05,-4.6501e+05,-2.7373e-01,-4.6501e+05,1.1979e-01,7.1815e+00,4.5738e+05,3.4727e+03,-8.3549e-01,-1.4327e+00,5.4982e+00,1.9295e+00
2.0000e+03,1.3800e+02,2.0000e+00,2.1037e+01,-4.6440e+05,-4.6441e+05,-2.7572e-01,-4.6441e+05,1.1980e-01,7.1835e+00,4.5602e+05,3.4839e+03,-2.9133e-01,-1.8969e+00,6.0119e+00,1.8917e+01
2.0000e+03,1.3900e+02,1.0000e+00,2.1157e+01,-4.6421e+05,-4.6422e+05,-2.7772e-01,-4.6422e+05,1.1982e-01,7.1855e+00,4.5542e+05,3.4896e+03,8.3529e-02,-1.4335e+00,6.1371e+00,1.9501e+01
2.0000e+03,1.4000e+02,1.0000e+00,2.1277e+01,-4.6402e+05,-4.6403e+05,-2.7972e-01,-4.6403e+05,1.1984e-01,7.1875e+00,4.5522e+05,3.4947e+03,-1.3602e+00,-1.1122e+00,5.5295e+00,4.3949e+00
2.0000e+03,1.4100e+02,1.0000e+00,2.1396e+01,-4.6291e+05,-4.6292e+05,-2.8172e-01,-4.6292e+05,1.1985e-01,7.1895e+00,4.5504e+05,3.5003e+03,-1.3190e+00,-1.4007e+00,5.4408e+00,1.2465e+00
2.0000e+03,1.4200e+02,1.0000e+00,2.1515e+01,-4.6114e+05,-4.6115e+05,-2.8372e-01,-4.6115e+05,1.1987e-01,7.1915e+00,4.5393e+05,3.5049e+03,-8.1106e-01,-1.0586e+00,5.7666e+00,1.6044e+01
2.0000e+03,1.4300e+02,2.0000e+00,2.1601e+01,-4.6099e+05,-4.6100e+05,-2.8571e-01,-4.6100e+05,1.1989e-01,7.1935e+00,4.5216e+05,3.5153e+03,-1.3723e+00,-1.5732e+00,5.5302e+00,1.4391e+01
2.0000e+03,1.4400e+02,1.0000e+00,2.1719e+01,-4.6053e+05,-4.6053e+05,-2.8771e-01,-4.6053e+05,1.1990e-01,7.1955e+00,4.5201e+05,3.5207e+03,6.4929e-02,-1.6827e+00,6.0916e+00,1.0200e+01
2.0000e+03,1.4500e+02,1.0000e+00,2.1837e+01,-4.6038e+05,-4.6039e+05,-2.8971e-01,-4.6039e+05,1.1992e-01,7.1975e+00,4.5154e+05,3.5254e+03,-1.0517e+00,-1.8613e+00,5.6262e+00,1.9478e+01
2.0000e+03,1.4600e+02,3.0000e+00,2.1889e+01,-4.5997e+05,-4.5997e+05,-2.9171e-01,-4.5997e+05,1.1994e-01,7.1995e+00,4.5140e+05,3.5422e+03,-4.9383e-01,-1.9862e+00,5.8641e+00,1.7665e+01
2.0000e+03,1.4700e+02,2.0000e+00,2.1973e+01,-4.5739e+05,-4.5739e+05,-2.9371e-01,-4.5739e+05,1.1995e-01,7.2015e+00,4.5098e+05,3.5525e+03,-1.2935e+00,-1.5147e+00,5.3733e+00,1.9088e+00
2.0000e+03,1.4800e+02,2.0000e+00,2.2057e+01,-4.5707e+05,-4.5708e+05,-2.9570e-01,-4.5708e+05,1.1997e-01,7.2035e+00,4.4840e+05,3.5634e+03,-6.6757e-01,-1.1224e+00,5.8039e+00,1.1007e+01
2.0000e+03,1.4900e+02,1.0000e+00,2.2173e+01,-4.5656e+05,-4.5657e+05,-2.9770e-01,-4.5657e+05,1.1999e-01,7.2055e+00,4.4808e+05,3.5689e+03,-1.3704e+00,-1.6948e+00,5.4704e+00,1.1816e+01
2.0000e+03,1.5000e+02,1.0000e+00,2.2288e+01,-4.5521e+05,-4.5521e+05,-2.9970e-01,-4.5521e+05,1.2000e-01,7.2075e+00,4.4758e+05,3.5743e+03,4.5984e-01,-1.5557e+00,6.0384e+00,1.9396e+01
2.0000e+03,1.5100e+02,1.0000e+00,2.2404e+01,-4.5259e+05,-4.5260e+05,-3.0170e-01,-4.5260e+05,1.2002e-01,7.2095e+00,4.4622e+05,3.5799e+03,1.5682e-01,-1.1086e+00,6.0715e+00,1.9230e+01
2.0000e+03,1.5200e+02,1.0000e+00,2.2519e+01,-4.5256e+05,-4.5257e+05,-3.0370e-01,-4.5257e+05,1.2004e-01,7.2114e+00,4.4361e+05,3.5856e+03,-1.2253e+00,-1.8580e+00,5.3188e+00,2.2460e+00
2.0000e+03,1.5300e+02,1.0000e+00,2.2633e+01,-4.5220e+05,-4.5220e+05,-3.0569e-01,-4.5220e+05,1.2005e-01,7.2135e+00,4.4358e+05,3.5910e+03,-3.7300e-01,-1.3522e+00,5.8595e+00,1.6932e+01
2.0000e+03,1.5400e+02,4.0000e+00,2.2647e+01,-4.5142e+05,-4.5143e+05,-3.0769e-01,-4.5143e+05,1.2007e-01,7.2154e+00,4.4321e+05,3.6143e+03,-7.8137e-01,-1.9120e+00,5.6478e+00,1.7633e+01
2.0000e+03,1.5500e+02,1.0000e+00,2.2761e+01,-4.5043e+05,-4.5044e+05,-3.0969e-01,-4.5044e+05,1.2009e-01,7.2174e+00,4.4244e+05,3.6189e+03,-1.0044e+00,-1.9550e+00,5.5273e+00,1.6711e+01
2.0000e+03,1.5600e+02,1.0000e+00,2.2874e+01,-4.4948e+05,-4.4949e+05,-3.1169e-01,-4.4949e+05,1.2010e-01,7.2195e+00,4.4144e+05,3.6235e+03,-8.4361e-02,-1.7652e+00,5.9264e+00,7.2631e+00
2.0000e+03,1.5700e+02,1.0000e+00,2.2987e+01,-4.4892e+05,-4.4893e+05,-3.1369e-01,-4.4893e+05,1.2012e-01,7.2214e+00,4.4050e+05,3.6291e+03,-4.5960e-01,-1.9580e+00,5.7874e+00,1.9768e+01
2.0000e+03,1.5800e+02,1.0000e+00,2.3099e+01,-4.4837e+05,-4.4838e+05,-3.1568e-01,-4.4838e+05,1.2014e-01,7.2234e+00,4.3994e+05,3.6347e+03,-8.0544e-01,-1.6165e+00,5.5831e+00,9.6669e+00
2.0000e+03,1.5900e+02,1.0000e+00,2.3212e+01,-4.4786e+05,-4.4787e+05,-3.1768e-01,-4.4787e+05,1.2015e-01,7.2254e+00,4.3939e+05,3.6399e+03,1.1801e-01,-1.3856e+00,6.0196e+00,1.5595e+01
2.0000e+03,1.6000e+02,1.0000e+00,2.3324e+01,-4.4624e+05,-4.4625e+05,-3.1968e-01,-4.4625e+05,1.2017e-01,7.2274e+00,4.3888e+05,3.6456e+03,3.4233e-02,-1.2919e+00,5.9843e+00,1.1199e+01
2.0000e+03,1.6100e+02,1.0000e+00,2.3435e+01,-4.4539e+05,-4.4539e+05,-3.2168e-01,-4.4539e+05,1.2019e-01,7.2294e+00,4.3726e+05,3.6509e+03,-1.0893e+00,-1.1168e+00,5.4791e+00,1.4247e+01
2.0000e+03,1.6200e+02,1.0000e+00,2.3547e+01,-4.4530e+05,-4.4530e+05,-3.2368e-01,-4.4530e+05,1.2020e-01,7.2314e+00,4.3640e+05,3.6562e+03,-1.0904e+00,-1.7712e+00,5.2667e+00,4.9048e-01
2.0000e+03,1.6300e+02,1.0000e+00,2.3657e+01,-4.4439e+05,-4.4440e+05,-3.2567e-01,-4.4440e+05,1.2022e-01,7.2334e+00,4.3631e+05,3.6609e+03,-1.3821e+00,-1.9209e+00,5.3212e+00,1.0515e+01
2.0000e+03,1.6400e+02,1.0000e+00,2.3768e+01,-4.4357e+05,-4.4358e+05,-3.2767e-01,-4.4358e+05,1.2023e-01,7.2354e+00,4.3541e+05,3.6656e+03,-6.1209e-01,-1.0752e+00,5.3572e+00,1.7223e+00
2.0000e+03,1.6500e+02,1.0000e+00,2.3878e+01,-4.4325e+05,-4.4326e+05,-3.2967e-01,-4.4326e+05,1.2025e-01,7.2374e+00,4.3459e+05,3.6709e+03,1.8438e-02,-1.0785e+00,5.6984e+00,4.2383e+00
2.0000e+03,1.6600e+02,2.0000e+00,2.3954e+01,-4.4249e+05,-4.4249e+05,-3.3167e-01,-4.4249e+05,1.2027e-01,7.2394e+00,4.3427e+05,3.6821e+03,-7.1942e-01,-1.3774e+00,5.5822e+00,1.0067e+01
2.0000e+03,1.6700e+02,2.0000e+00,2.4029e+01,-4.4105e+05,-4.4106e+05,-3.3367e-01,-4.4106e+05,1.2028e-01,7.2414e+00,4.3350e+05,3.6935e+03,-4.4947e-01,-1.7139e+00,5.2932e+00,1.8970e+00
2.0000e+03,1.6800e+02,1.0000e+00,2.4138e+01,-4.4061e+05,-4.4062e+05,-3.3566e-01,-4.4062e+05,1.2030e-01,7.2434e+00,4.3207e+05,3.6983e+03,3.1635e-01,-1.4054e+00,5.8675e+00,6.9476e+00
2.0000e+03,1.6900e+02,1.0000e+00,2.4247e+01,-4.3993e+05,-4.3994e+05,-3.3766e-01,-4.3994e+05,1.2032e-01,7.2454e+00,4.3163e+05,3.7039e+03,-4.8684e-01,-1.7088e+00,5.3582e+00,6.0478e-01
2.0000e+03,1.7000e+02,1.0000e+00,2.4355e+01,-4.3927e+05,-4.3928e+05,-3.3966e-01,-4.3928e+05,1.2033e-01,7.2474e+00,4.3095e+05,3.7093e+03,-9.2557e-01,-1.2829e+00,5.2537e+00,2.7838e+00
2.0000e+03,1.7100e+02,1.0000e+00,2.4464e+01,-4.3891e+05,-4.3892e+05,-3.4166e-01,-4.3892e+05,1.2035e-01,7.2494e+00,4.3029e+05,3.7146e+03,-9.2670e-01,-1.5076e+00,5.4096e+00,1.0248e+01
2.0000e+03,1.7200e+02,1.0000e+00,2.4571e+01,-4.3693e+05,-4.3693e+05,-3.4366e-01,-4.3693e+05,1.2037e-01,7.2514e+00,4.2992e+05,3.7199e+03,-4.6683e-02,-1.0999e+00,5.8958e+00,1.2023e+01
2.0000e+03,1.7300e+02,2.0000e+00,2.4644e+01,-4.3621e+05,-4.3622e+05,-3.4565e-01,-4.3622e+05,1.2038e-01,7.2534e+00,4.2794e+05,3.7313e+03,-3.4009e-01,-1.2726e+00,5.6520e+00,8.1395e+00
2.0000e+03,1.7400e+02,1.0000e+00,2.4751e+01,-4.3537e+05,-4.3538e+05,-3.4765e-01,-4.3538e+05,1.2040e-01,7.2554e+00,4.2722e+05,3.7368e+03,-8.0519e-01,-1.8714e+00,5.4065e+00,7.8865e+00
2.0000e+03,1.7500e+02,1.0000e+00,2.4858e+01,-4.3501e+05,-4.3502e+05,-3.4965e-01,-4.3502e+05,1.2042e-01,7.2574e+00,4.2639e+05,3.7421e+03,-4.6138e-01,-1.7610e+00,5.6477e+00,1.9922e+01
2.0000e+03,1.7600e+02,1.0000e+00,2.4965e+01,-4.3498e+05,-4.3498e+05,-3.5165e-01,-4.3498e+05,1.2043e-01,7.2594e+00,4.2603e+05,3.7476e+03,-3.8821e-02,-1.0109e+00,5.8987e+00,1.9593e+01
2.0000e+03,1.7700e+02,2.0000e+00,2.5035e+01,-4.3482e+05,-4.3483e+05,-3.5365e-01,-4.3483e+05,1.2045e-01,7.2614e+00,4.2599e+05,3.7589e+03,2.3928e-01,-1.1678e+00,5.8928e+00,1.1014e+01
2.0000e+03,1.7800e+02,1.0000e+00,2.5141e+01,-4.3417e+05,-4.3418e+05,-3.5564e-01,-4.3418e+05,1.2047e-01,7.2634e+00,4.2584e+05,3.7636e+03,2.2745e-01,-1.5945e+00,5.4825e+00,2.5575e+00
2.0000e+03,1.7900e+02,1.0000e+00,2.5247e+01,-4.3399e+05,-4.3399e+05,-3.5764e-01,-4.3399e+05,1.2048e-01,7.2654e+00,4.2519e+05,3.7691e+03,-6.4682e-01,-1.1723e+00,5.2529e+00,4.7577e-01
2.0000e+03,1.8000e+02,2.0000e+00,2.5316e+01,-4.3386e+05,-4.3387e+05,-3.5964e-01,-4.3387e+05,1.2050e-01,7.2674e+00,4.2500e+05,3.7799e+03,-1.2887e+00,-1.4227e+00,5.2716e+00,1.9325e+01
2.0000e+03,1.8100e+02,1.0000e+00,2.5421e+01,-4.3369e+05,-4.3370e+05,-3.6164e-01,-4.3370e+05,1.2052e-01,7.2694e+00,4.2488e+05,3.7852e+03,-1.3929e+00,-1.7868e+00,5.2124e+00,1.5347e+01
2.0000e+03,1.8200e+02,1.0000e+00,2.5526e+01,-4.3364e+05,-4.3365e+05,-3.6364e-01,-4.3365e+05,1.2053e-01,7.2714e+00,4.2471e+05,3.7904e+03,2.5966e-01,-1.0030e+00,5.9186e+00,1.4531e+01
2.0000e+03,1.8300e+02,1.0000e+00,2.5630e+01,-4.3220e+05,-4.3220e+05,-3.6563e-01,-4.3220e+05,1.2055e-01,7.2734e+00,4.2466e+05,3.7950e+03,-2.3516e-01,-1.1557e+00,5.3551e+00,3.0229e+00
2.0000e+03,1.8400e+02,2.0000e+00,2.5698e+01,-4.3051e+05,-4.3052e+05,-3.6763e-01,-4.3052e+05,1.2057e-01,7.2754e+00,4.2321e+05,3.8065e+03,-1.3250e+00,-1.7432e+00,5.2006e+00,1.1437e+01
2.0000e+03,1.8500e+02,1.0000e+00,2.5802e+01,-4.3022e+05,-4.3022e+05,-3.6963e-01,-4.3022e+05,1.2058e-01,7.2774e+00,4.2153e+05,3.8118e+03,-5.4887e-01,-1.6556e+00,5.2044e+00,2.6115e+00
2.0000e+03,1.8600e+02,1.0000e+00,2.5905e+01,-4.2649e+05,-4.2650e+05,-3.7163e-01,-4.2650e+05,1.2060e-01,7.2794e+00,4.2123e+05,3.8171e+03,-1.3644e+00,-1.8983e+00,5.0835e+00,4.1211e+00
2.0000e+03,1.8700e+02,1.0000e+00,2.6008e+01,-4.2607e+05,-4.2608e+05,-3.7363e-01,-4.2608e+05,1.2062e-01,7.2814e+00,4.1751e+05,3.8218e+03,-8.8520e-01,-1.7016e+00,5.2963e+00,1.1943e+01
2.0000e+03,1.8800e+02,1.0000e+00,2.6111e+01,-4.2522e+05,-4.2523e+05,-3.7562e-01,-4.2523e+05,1.2063e-01,7.2834e+00,4.1709e+05,3.8272e+03,-4.2517e-01,-1.0797e+00,5.5512e+00,1.0771e+01
2.0000e+03,1.8900e+02,3.0000e+00,2.6141e+01,-4.2461e+05,-4.2462e+05,-3.7762e-01,-4.2462e+05,1.2065e-01,7.2854e+00,4.1623e+05,3.8437e+03,-1.3924e+00,-1.1372e+00,5.1499e+00,1.7406e+01
2.0000e+03,1.9000e+02,1.0000e+00,2.6243e+01,-4.2441e+05,-4.2441e+05,-3.7962e-01,-4.2441e+05,1.2067e-01,7.2874e+00,4.1562e+05,3.8483e+03,4.7456e-01,-1.0505e+00,5.7608e+00,1.2841e+01
2.0000e+03,1.9100e+02,1.0000e+00,2.6345e+01,-4.2400e+05,-4.2400e+05,-3.8162e-01,-4.2400e+05,1.2068e-01,7.2894e+00,4.1542e+05,3.8530e+03,-9.5886e-01,-1.7733e+00,5.2400e+00,1.0917e+01
2.0000e+03,1.9200e+02,1.0000e+00,2.6446e+01,-4.2383e+05,-4.2384e+05,-3.8362e-01,-4.2384e+05,1.2070e-01,7.2914e+00,4.1501e+05,3.8585e+03,-1.9138e-02,-1.4357e+00,5.7293e+00,9.1623e+00
2.0000e+03,1.9300e+02,1.0000e+00,2.6547e+01,-4.2206e+05,-4.2207e+05,-3.8561e-01,-4.2207e+05,1.2072e-01,7.2934e+00,4.1484e+05,3.8639e+03,-1.3077e+00,-1.1807e+00,5.1480e+00,1.5694e+01
2.0000e+03,1.9400e+02,3.0000e+00,2.6575e+01,-4.2194e+05,-4.2195e+05,-3.8761e-01,-4.2195e+05,1.2073e-01,7.2954e+00,4.1308e+05,3.8801e+03,-8.8617e-01,-1.6913e+00,5.2010e+00,6.7483e+00
2.0000e+03,1.9500e+02,1.0000e+00,2.6676e+01,-4.2158e+05,-4.2158e+05,-3.8961e-01,-4.2158e+05,1.2075e-01,7.2974e+00,4.1296e+05,3.8846e+03,-1.3217e-01,-1.9388e+00,5.7027e+00,1.3485e+01
2.0000e+03,1.9600e+02,1.0000e+00,2.6776e+01,-4.2135e+05,-4.2136e+05,-3.9161e-01,-4.2136e+05,1.2076e-01,7.2994e+00,4.1259e+05,3.8899e+03,4.2891e-01,-1.9830e+00,5.3829e+00,2.8948e+00
2.0000e+03,1.9700e+02,1.0000e+00,2.6876e+01,-4.2106e+05,-4.2106e+05,-3.9361e-01,-4.2106e+05,1.2078e-01,7.3014e+00,4.1237e+05,3.8947e+03,-1.1395e+00,-1.0889e+00,5.2233e+00,1.8258e+01
2.0000e+03,1.9800e+02,1.0000e+00,2.6975e+01,-4.2090e+05,-4.2091e+05,-3.9560e-01,-4.2091e+05,1.2080e-01,7.3034e+00,4.1207e+05,3.9004e+03,-2.0829e-01,-1.5673e+00,5.6530e+00,1.4009e+01
2.0000e+03,1.9900e+02,1.0000e+00,2.7075e+01,-4.2088e+05,-4.2089e+05,-3.9760e-01,-4.2089e+05,1.2081e-01,7.3054e+00,4.1191e+05,3.9059e+03,-7.1203e-01,-1.5434e+00,5.3439e+00,9.5700e+00
2.0000e+03,2.0000e+02,1.0000e+00,2.7174e+01,-4.2070e+05,-4.2071e+05,-3.9960e-01,-4.2071e+05,1.2083e-01,7.3074e+00,4.1190e+05,3.9106e+03,-1.1365e+00,-1.2210e+00,5.1971e+00,1.1084e+01
2.0000e+03,2.0100e+02,1.0000e+00,2.7273e+01,-4.2055e+05,-4.2056e+05,-4.0160e-01,-4.2056e+05,1.2085e-01,7.3094e+00,4.1172e+05,3.9153e+03,-8.8005e-02,-1.8502e+00,5.7303e+00,1.6637e+01
2.0000e+03,2.0200e+02,1.0000e+00,2.7371e+01,-4.1996e+05,-4.1997e+05,-4.0360e-01,-4.1997e+05,1.2086e-01,7.3113e+00,4.1157e+05,3.9199e+03,-5.7422e-01,-1.1528e+00,5.3901e+00,7.4205e+00
2.0000e+03,2.0300e+02,1.0000e+00,2.7470e+01,-4.1986e+05,-4.1987e+05,-4.0559e-01,-4.1987e+05,1.2088e-01,7.3133e+00,4.1098e+05,3.9244e+03,-2.4594e-01,-1.4517e+00,5.5880e+00,1.0624e+01
2.0000e+03,2.0400e+02,2.0000e+00,2.7530e+01,-4.1887e+05,-4.1888e+05,-4.0759e-01,-4.1888e+05,1.2090e-01,7.3154e+00,4.1087e+05,3.9355e+03,-1.4911e+00,-1.6852e+00,5.0523e+00,1.9878e+01
2.0000e+03,2.0500e+02,2.0000e+00,2.7591e+01,-4.1854e+05,-4.1855e+05,-4.0959e-01,-4.1855e+05,1.2091e-01,7.3173e+00,4.0989e+05,3.9459e+03,-1.1421e+00,-1.1380e+00,5.1464e+00,6.3696e+00
2.0000e+03,2.0600e+02,1.0000e+00,2.7688e+01,-4.1819e+05,-4.1820e+05,-4.1159e-01,-4.1820e+05,1.2093e-01,7.3193e+00,4.0956e+05,3.9505e+03,3.3307e-02,-1.7783e+00,5.5338e+00,6.1606e+00
2.0000e+03,2.0700e+02,2.0000e+00,2.7748e+01,-4.1771e+05,-4.1772e+05,-4.1359e-01,-4.1772e+05,1.2095e-01,7.3214e+00,4.0921e+05,3.9619e+03,-1.1818e+00,-1.5606e+00,5.1466e+00,1.8509e+01
