nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau
2.0000e+03,2.6300e+02,1.0000e+00,3.7787e+01,-8.3638e+05,-8.3639e+05,-8.7521e-01,-8.3639e+05,1.5556e-01,7.2721e+00,3.2617e+05,5.4394e+03,-8.4249e-01,-9.0924e-01,3.1897e+00,1.7449e+01
2.0000e+03,2.6400e+02,1.0000e+00,3.7877e+01,-8.3626e+05,-8.3626e+05,-8.7854e-01,-8.3626e+05,1.5560e-01,7.2755e+00,3.2604e+05,5.4478e+03,1.0430e-01,-1.7125e+00,5.5213e+00,1.4121e+01
2.0000e+03,2.6500e+02,1.0000e+00,3.7966e+01,-8.3584e+05,-8.3585e+05,-8.8186e-01,-8.3585e+05,1.5564e-01,7.2788e+00,3.2592e+05,5.4555e+03,3.4336e-01,-8.3620e-01,5.6056e+00,1.2382e+01
2.0000e+03,2.6600e+02,4.0000e+00,3.7892e+01,-8.3574e+05,-8.3575e+05,-8.8519e-01,-8.3575e+05,1.5567e-01,7.2821e+00,3.2550e+05,5.4887e+03,-7.6170e-01,-1.4450e+00,3.1702e+00,1.8310e+01
2.0000e+03,2.6700e+02,1.0000e+00,3.7980e+01,-8.3558e+05,-8.3558e+05,-8.8852e-01,-8.3558e+05,1.5571e-01,7.2854e+00,3.2540e+05,5.4970e+03,3.7797e-01,-1.6142e+00,5.5642e+00,1.3989e+01
2.0000e+03,2.6800e+02,2.0000e+00,3.8014e+01,-8.3435e+05,-8.3435e+05,-8.9185e-01,-8.3435e+05,1.5574e-01,7.2888e+00,3.2524e+05,5.5127e+03,-1.0376e+00,-1.9509e+00,3.2868e+00,8.2613e+00
2.0000e+03,2.6900e+02,3.0000e+00,3.7994e+01,-8.3413e+05,-8.3414e+05,-8.9518e-01,-8.3414e+05,1.5578e-01,7.2921e+00,3.2400e+05,5.5363e+03,-3.3903e-01,-1.3843e-01,3.6950e+00,2.4897e+00
2.0000e+03,2.7000e+02,5.0000e+00,3.7868e+01,-8.3398e+05,-8.3398e+05,-8.9850e-01,-8.3398e+05,1.5581e-01,7.2954e+00,3.2379e+05,5.5756e+03,2.0285e-01,-1.1801e+00,3.3070e+00,1.5120e+01
2.0000e+03,2.7100e+02,3.0000e+00,3.7849e+01,-8.3380e+05,-8.3381e+05,-9.0183e-01,-8.3381e+05,1.5585e-01,7.2987e+00,3.2363e+05,5.5996e+03,-7.7985e-02,-1.0139e+00,3.6322e+00,2.4055e+00
2.0000e+03,2.7200e+02,1.0000e+00,3.7936e+01,-8.3330e+05,-8.3331e+05,-9.0516e-01,-8.3331e+05,1.5588e-01,7.3021e+00,3.2346e+05,5.6074e+03,4.0648e-01,-2.2923e-01,5.8964e+00,7.3298e-01
2.0000e+03,2.7300e+02,1.0000e+00,3.8022e+01,-8.3307e+05,-8.3308e+05,-9.0849e-01,-8.3308e+05,1.5592e-01,7.3054e+00,3.2296e+05,5.6152e+03,-1.0893e+00,-2.3364e-01,5.4791e+00,1.4247e+01
2.0000e+03,2.7400e+02,1.0000e+00,3.8108e+01,-8.3290e+05,-8.3290e+05,-9.1181e-01,-8.3290e+05,1.5596e-01,7.3088e+00,3.2273e+05,5.6217e+03,-1.3316e+00,-3.4807e-01,5.5738e+00,4.9667e+00
2.0000e+03,2.7500e+02,1.0000e+00,3.8194e+01,-8.3282e+05,-8.3283e+05,-9.1514e-01,-8.3283e+05,1.5599e-01,7.3120e+00,3.2255e+05,5.6298e+03,-4.2517e-01,-1.5939e-01,5.5512e+00,1.0771e+01
2.0000e+03,2.7600e+02,3.0000e+00,3.8174e+01,-8.3282e+05,-8.3283e+05,-9.1847e-01,-8.3283e+05,1.5512e-01,7.2311e+00,3.2248e+05,5.6547e+03,3.7814e-01,-1.9603e+00,3.7238e+00,2.4038e+00
2.0000e+03,2.7700e+02,1.0000e+00,3.8260e+01,-8.3280e+05,-8.3281e+05,-9.2180e-01,-8.3281e+05,1.5606e-01,7.3187e+00,3.2248e+05,5.6611e+03,-9.2670e-01,-1.0152e+00,5.4096e+00,1.0248e+01
2.0000e+03,2.7800e+02,2.0000e+00,3.8292e+01,-8.3269e+05,-8.3270e+05,-9.2513e-01,-8.3270e+05,1.5610e-01,7.3221e+00,3.2246e+05,5.6758e+03,1.6520e-01,-5.7608e-01,3.7750e+00,5.9026e-01
2.0000e+03,2.7900e+02,1.0000e+00,3.8377e+01,-8.3179e+05,-8.3180e+05,-9.2845e-01,-8.3180e+05,1.5613e-01,7.3253e+00,3.2235e+05,5.6840e+03,-6.6627e-01,-1.6956e+00,5.5590e+00,2.1899e+00
2.0000e+03,2.8000e+02,6.0000e+00,3.8199e+01,-8.3172e+05,-8.3172e+05,-9.3178e-01,-8.3172e+05,1.5617e-01,7.3287e+00,3.2145e+05,5.7278e+03,-8.0519e-01,-1.7429e+00,5.4065e+00,7.8865e+00
2.0000e+03,2.8100e+02,1.0000e+00,3.8283e+01,-8.3111e+05,-8.3112e+05,-9.3511e-01,-8.3112e+05,1.5620e-01,7.3321e+00,3.2138e+05,5.7364e+03,3.3307e-02,-1.5566e+00,5.5338e+00,6.1606e+00
2.0000e+03,2.8200e+02,1.0000e+00,3.8367e+01,-8.3088e+05,-8.3088e+05,-9.3844e-01,-8.3088e+05,1.5624e-01,7.3354e+00,3.2077e+05,5.7443e+03,-1.2719e+00,-9.8380e-02,3.6285e+00,3.9530e+00
2.0000e+03,2.8300e+02,1.0000e+00,3.8451e+01,-8.3020e+05,-8.3021e+05,-9.4176e-01,-8.3021e+05,1.5627e-01,7.3387e+00,3.2053e+05,5.7508e+03,-5.9244e-01,-1.2120e+00,5.3582e+00,1.1120e+01
2.0000e+03,2.8400e+02,1.0000e+00,3.8535e+01,-8.3003e+05,-8.3004e+05,-9.4509e-01,-8.3004e+05,1.5631e-01,7.3420e+00,3.1986e+05,5.7572e+03,-9.3155e-02,-7.8641e-02,5.5747e+00,9.9548e+00
2.0000e+03,2.8500e+02,4.0000e+00,3.8462e+01,-8.3003e+05,-8.3003e+05,-9.4842e-01,-8.3003e+05,1.5631e-01,7.3425e+00,3.1969e+05,5.7865e+03,-1.3821e+00,-1.8418e+00,5.3212e+00,1.0515e+01
2.0000e+03,2.8600e+02,2.0000e+00,3.8493e+01,-8.2965e+05,-8.2966e+05,-9.5175e-01,-8.2966e+05,1.5638e-01,7.3487e+00,3.1968e+05,5.8021e+03,1.8438e-02,-1.5697e-01,5.6984e+00,4.2383e+00
2.0000e+03,2.8700e+02,1.0000e+00,3.8575e+01,-8.2920e+05,-8.2920e+05,-9.5508e-01,-8.2920e+05,1.5642e-01,7.3520e+00,3.1931e+05,5.8085e+03,3.2474e-01,-1.5748e+00,3.6108e+00,5.3068e+00
2.0000e+03,2.8800e+02,2.0000e+00,3.8606e+01,-8.2887e+05,-8.2888e+05,-9.5840e-01,-8.2888e+05,1.5645e-01,7.3553e+00,3.1886e+05,5.8255e+03,2.4612e-01,-1.9226e+00,5.4620e+00,9.5777e+00
2.0000e+03,2.8900e+02,3.0000e+00,3.8585e+01,-8.2864e+05,-8.2865e+05,-9.6173e-01,-8.2865e+05,1.5649e-01,7.3587e+00,3.1853e+05,5.8459e+03,-7.1203e-01,-1.0867e+00,5.3439e+00,9.5700e+00
2.0000e+03,2.9000e+02,3.0000e+00,3.8564e+01,-8.2864e+05,-8.2865e+05,-9.6506e-01,-8.2865e+05,1.5595e-01,7.3085e+00,3.1830e+05,5.8679e+03,-6.0518e-01,-1.7872e+00,5.3263e+00,1.0095e+01
2.0000e+03,2.9100e+02,1.0000e+00,3.8645e+01,-8.2861e+05,-8.2862e+05,-9.6839e-01,-8.2862e+05,1.5656e-01,7.3654e+00,3.1830e+05,5.8765e+03,2.0520e-01,-8.0409e-01,5.4692e+00,1.0790e+01
2.0000e+03,2.9200e+02,1.0000e+00,3.8727e+01,-8.2858e+05,-8.2858e+05,-9.7171e-01,-8.2858e+05,1.5659e-01,7.3686e+00,3.1827e+05,5.8834e+03,1.4069e-02,-1.0915e+00,5.4706e+00,7.1989e+00
2.0000e+03,2.9300e+02,2.0000e+00,3.8757e+01,-8.2836e+05,-8.2836e+05,-9.7504e-01,-8.2836e+05,1.5663e-01,7.3720e+00,3.1823e+05,5.8999e+03,-1.3602e+00,-2.2431e-01,5.5295e+00,4.3949e+00
2.0000e+03,2.9400e+02,1.0000e+00,3.8838e+01,-8.2836e+05,-8.2836e+05,-9.7837e-01,-8.2836e+05,1.4772e-01,6.5575e+00,3.1801e+05,5.9081e+03,-1.2887e+00,-8.4543e-01,5.2716e+00,1.9325e+01
2.0000e+03,2.9500e+02,7.0000e+00,3.8613e+01,-8.2835e+05,-8.2836e+05,-9.8170e-01,-8.2836e+05,1.5523e-01,7.2405e+00,3.1801e+05,5.9619e+03,-3.1975e-01,-7.3450e-01,3.6633e+00,3.3075e+00
2.0000e+03,2.9600e+02,2.0000e+00,3.8642e+01,-8.2834e+05,-8.2835e+05,-9.8503e-01,-8.2835e+05,1.5673e-01,7.3817e+00,3.1801e+05,5.9778e+03,-8.8520e-01,-1.4032e+00,5.2963e+00,1.1943e+01
2.0000e+03,2.9700e+02,2.0000e+00,3.8672e+01,-8.2793e+05,-8.2793e+05,-9.8835e-01,-8.2793e+05,1.5677e-01,7.3853e+00,3.1800e+05,5.9938e+03,1.4504e-01,-1.3963e-01,5.5103e+00,1.6032e+01
2.0000e+03,2.9800e+02,1.0000e+00,3.8752e+01,-8.2768e+05,-8.2769e+05,-9.9168e-01,-8.2769e+05,1.5680e-01,7.3886e+00,3.1758e+05,6.0020e+03,4.1789e-01,-1.2282e+00,5.6626e+00,2.6576e+00
2.0000e+03,2.9900e+02,1.0000e+00,3.8831e+01,-8.2766e+05,-8.2767e+05,-9.9501e-01,-8.2767e+05,1.5684e-01,7.3920e+00,3.1734e+05,6.0098e+03,-8.3549e-01,-8.6533e-01,5.4982e+00,1.9295e+00
2.0000e+03,3.0000e+02,2.0000e+00,3.8860e+01,-8.2753e+05,-8.2754e+05,-9.9834e-01,-8.2754e+05,1.5687e-01,7.3952e+00,3.1732e+05,6.0271e+03,1.9752e-01,-3.3540e-01,3.7283e+00,4.8754e+00
2.0000e+03,3.0100e+02,3.0000e+00,3.8839e+01,-8.2746e+05,-8.2746e+05,-1.0017e+00,-8.2746e+05,1.5691e-01,7.3986e+00,3.1719e+05,6.0504e+03,-1.5625e-01,-8.5732e-01,3.7855e+00,1.3790e+00
2.0000e+03,3.0200e+02,2.0000e+00,3.8867e+01,-8.2726e+05,-8.2727e+05,-1.0050e+00,-8.2727e+05,1.5695e-01,7.4019e+00,3.1711e+05,6.0679e+03,5.9952e-02,-1.4548e+00,3.3823e+00,1.6057e+01
2.0000e+03,3.0300e+02,1.0000e+00,3.8946e+01,-8.2721e+05,-8.2722e+05,-1.0083e+00,-8.2722e+05,1.5698e-01,7.4053e+00,3.1692e+05,6.0749e+03,3.6398e-01,-1.0041e+00,3.8000e+00,3.3013e+00
2.0000e+03,3.0400e+02,1.0000e+00,3.9024e+01,-8.2713e+05,-8.2714e+05,-1.0116e+00,-8.2714e+05,1.5702e-01,7.4086e+00,3.1687e+05,6.0830e+03,-1.5284e-02,-7.1143e-01,5.3614e+00,1.6906e+01
2.0000e+03,3.0500e+02,4.0000e+00,3.8953e+01,-8.2637e+05,-8.2638e+05,-1.0150e+00,-8.2638e+05,1.5705e-01,7.4119e+00,3.1679e+05,6.1137e+03,5.4807e-03,-3.9045e-01,3.4722e+00,1.5634e+01
2.0000e+03,3.0600e+02,3.0000e+00,3.8931e+01,-8.2618e+05,-8.2619e+05,-1.0183e+00,-8.2619e+05,1.5709e-01,7.4152e+00,3.1603e+05,6.1353e+03,-1.3929e+00,-1.5736e+00,5.2124e+00,1.5347e+01
2.0000e+03,3.0700e+02,1.0000e+00,3.9009e+01,-8.2580e+05,-8.2580e+05,-1.0216e+00,-8.2580e+05,1.5712e-01,7.4186e+00,3.1584e+05,6.1421e+03,2.1295e-01,-5.4441e-01,5.4617e+00,9.4998e+00
2.0000e+03,3.0800e+02,2.0000e+00,3.9037e+01,-8.2554e+05,-8.2554e+05,-1.0250e+00,-8.2554e+05,1.5716e-01,7.4219e+00,3.1545e+05,6.1577e+03,-4.6781e-01,-3.3486e-01,3.5082e+00,1.0873e+01
2.0000e+03,3.0900e+02,3.0000e+00,3.9015e+01,-8.2546e+05,-8.2546e+05,-1.0283e+00,-8.2546e+05,1.5719e-01,7.4252e+00,3.1519e+05,6.1812e+03,1.7012e-01,-4.1500e-01,3.6461e+00,7.2083e+00
2.0000e+03,3.1000e+02,1.0000e+00,3.9092e+01,-8.2537e+05,-8.2538e+05,-1.0316e+00,-8.2538e+05,1.5723e-01,7.4285e+00,3.1511e+05,6.1896e+03,-9.5886e-01,-1.5467e+00,5.2400e+00,1.0917e+01
2.0000e+03,3.1100e+02,2.0000e+00,3.9119e+01,-8.2537e+05,-8.2538e+05,-1.0349e+00,-8.2538e+05,1.5142e-01,6.8900e+00,3.1503e+05,6.2042e+03,-1.3501e+00,-1.0932e+00,3.3709e+00,1.7680e+01
2.0000e+03,3.1200e+02,2.0000e+00,3.9147e+01,-8.2515e+05,-8.2515e+05,-1.0383e+00,-8.2515e+05,1.5730e-01,7.4352e+00,3.1503e+05,6.2205e+03,-1.3190e+00,-8.0138e-01,5.4408e+00,1.2465e+00
2.0000e+03,3.1300e+02,3.0000e+00,3.9125e+01,-8.2480e+05,-8.2480e+05,-1.0416e+00,-8.2480e+05,1.5733e-01,7.4385e+00,3.1480e+05,6.2441e+03,9.5254e-02,-1.5985e+00,3.4385e+00,1.6586e+01
2.0000e+03,3.1400e+02,3.0000e+00,3.9103e+01,-8.2464e+05,-8.2465e+05,-1.0449e+00,-8.2465e+05,1.5737e-01,7.4418e+00,3.1445e+05,6.2704e+03,-1.0022e+00,-1.6039e+00,3.4339e+00,1.1597e+01
2.0000e+03,3.1500e+02,2.0000e+00,3.9130e+01,-8.2459e+05,-8.2460e+05,-1.0483e+00,-8.2460e+05,1.5740e-01,7.4452e+00,3.1430e+05,6.2877e+03,-2.5408e-01,-1.1741e+00,3.8153e+00,8.2840e-01
2.0000e+03,3.1600e+02,2.0000e+00,3.9157e+01,-8.2452e+05,-8.2452e+05,-1.0516e+00,-8.2452e+05,1.5744e-01,7.4485e+00,3.1425e+05,6.3026e+03,-1.2017e+00,-4.0198e-01,5.2868e+00,1.2645e+01
2.0000e+03,3.1700e+02,6.0000e+00,3.8991e+01,-8.2444e+05,-8.2445e+05,-1.0549e+00,-8.2445e+05,1.5747e-01,7.4519e+00,3.1417e+05,6.3533e+03,-5.7422e-01,-3.0563e-01,5.3901e+00,7.4205e+00
2.0000e+03,3.1800e+02,1.0000e+00,3.9066e+01,-8.2431e+05,-8.2431e+05,-1.0582e+00,-8.2431e+05,1.5751e-01,7.4551e+00,3.1410e+05,6.3617e+03,3.5436e-01,-3.4441e-01,3.9637e+00,2.8974e+00
2.0000e+03,3.1900e+02,4.0000e+00,3.8998e+01,-8.2423e+05,-8.2424e+05,-1.0616e+00,-8.2424e+05,1.5754e-01,7.4585e+00,3.1396e+05,6.3929e+03,-1.3250e+00,-1.4865e+00,5.2006e+00,1.1437e+01
2.0000e+03,3.2000e+02,1.0000e+00,3.9072e+01,-8.2419e+05,-8.2419e+05,-1.0649e+00,-8.2419e+05,1.5758e-01,7.4618e+00,3.1389e+05,6.4011e+03,2.1359e-02,-3.9315e-01,3.6478e+00,7.5979e+00
2.0000e+03,3.2100e+02,1.0000e+00,3.9146e+01,-8.2418e+05,-8.2418e+05,-1.0682e+00,-8.2418e+05,1.5757e-01,7.4610e+00,3.1384e+05,6.4091e+03,4.8041e-01,-1.2120e+00,5.5701e+00,3.6005e+00
2.0000e+03,3.2200e+02,1.0000e+00,3.9220e+01,-8.2397e+05,-8.2398e+05,-1.0715e+00,-8.2398e+05,1.5765e-01,7.4684e+00,3.1383e+05,6.4172e+03,4.8931e-01,-1.6410e+00,3.5877e+00,1.1409e+01
2.0000e+03,3.2300e+02,1.0000e+00,3.9294e+01,-8.2395e+05,-8.2396e+05,-1.0749e+00,-8.2396e+05,1.5768e-01,7.4718e+00,3.1363e+05,6.4254e+03,-7.6101e-01,-1.3711e+00,5.4008e+00,1.4610e+00
2.0000e+03,3.2400e+02,1.0000e+00,3.9368e+01,-8.2382e+05,-8.2383e+05,-1.0782e+00,-8.2383e+05,1.5772e-01,7.4751e+00,3.1361e+05,6.4332e+03,8.1309e-02,-9.8122e-01,5.3368e+00,1.0840e+01
2.0000e+03,3.2500e+02,1.0000e+00,3.9442e+01,-8.2368e+05,-8.2369e+05,-1.0815e+00,-8.2369e+05,1.5776e-01,7.4785e+00,3.1348e+05,6.4396e+03,-5.6805e-01,-1.3660e+00,3.3832e+00,1.8970e+01
2.0000e+03,3.2600e+02,1.0000e+00,3.9515e+01,-8.2363e+05,-8.2363e+05,-1.0849e+00,-8.2363e+05,1.5779e-01,7.4817e+00,3.1334e+05,6.4459e+03,-8.8624e-02,-4.7194e-01,3.7230e+00,5.1118e+00
2.0000e+03,3.2700e+02,1.0000e+00,3.9588e+01,-8.2344e+05,-8.2345e+05,-1.0882e+00,-8.2345e+05,1.5783e-01,7.4851e+00,3.1328e+05,6.4541e+03,-1.4453e+00,-6.2751e-02,3.6375e+00,8.2645e+00
2.0000e+03,3.2800e+02,2.0000e+00,3.9614e+01,-8.2340e+05,-8.2341e+05,-1.0915e+00,-8.2341e+05,1.5786e-01,7.4884e+00,3.1310e+05,6.4719e+03,-8.8946e-01,-1.0053e+00,3.6495e+00,4.4399e+00
2.0000e+03,3.2900e+02,1.0000e+00,3.9686e+01,-8.2315e+05,-8.2316e+05,-1.0948e+00,-8.2316e+05,1.5790e-01,7.4918e+00,3.1306e+05,6.4804e+03,-1.3630e+00,-1.0625e+00,3.7722e+00,1.7458e+00
2.0000e+03,3.3000e+02,5.0000e+00,3.9568e+01,-8.2308e+05,-8.2309e+05,-1.0982e+00,-8.2309e+05,1.5793e-01,7.4951e+00,3.1281e+05,6.5199e+03,-1.2935e+00,-1.0294e+00,5.3733e+00,1.9088e+00
2.0000e+03,3.3100e+02,1.0000e+00,3.9641e+01,-8.2304e+05,-8.2305e+05,-1.1015e+00,-8.2305e+05,1.5797e-01,7.4984e+00,3.1274e+05,6.5276e+03,8.2563e-02,-1.2238e-01,5.4406e+00,1.1372e+01
2.0000e+03,3.3200e+02,1.0000e+00,3.9713e+01,-8.2287e+05,-8.2288e+05,-1.1048e+00,-8.2288e+05,1.5800e-01,7.5018e+00,3.1270e+05,6.5357e+03,-1.1818e+00,-1.1212e+00,5.1466e+00,1.8509e+01
2.0000e+03,3.3300e+02,6.0000e+00,3.9549e+01,-8.2261e+05,-8.2262e+05,-1.1082e+00,-8.2262e+05,1.5804e-01,7.5051e+00,3.1253e+05,6.5855e+03,-3.2419e-01,-1.4905e+00,3.4372e+00,1.6125e+01
2.0000e+03,3.3400e+02,1.0000e+00,3.9620e+01,-8.2257e+05,-8.2258e+05,-1.1115e+00,-8.2258e+05,1.5807e-01,7.5085e+00,3.1227e+05,6.5935e+03,3.0943e-01,-1.1272e+00,3.9800e+00,1.0041e+00
2.0000e+03,3.3500e+02,3.0000e+00,3.9598e+01,-8.2227e+05,-8.2228e+05,-1.1148e+00,-8.2228e+05,1.5811e-01,7.5117e+00,3.1223e+05,6.6162e+03,-1.4546e+00,-2.8989e-01,3.5317e+00,1.5200e+01
2.0000e+03,3.3600e+02,2.0000e+00,3.9623e+01,-8.2218e+05,-8.2219e+05,-1.1181e+00,-8.2219e+05,1.5814e-01,7.5151e+00,3.1193e+05,6.6307e+03,-6.7705e-01,-1.5737e+00,3.4722e+00,1.2496e+01
2.0000e+03,3.3700e+02,1.0000e+00,3.9694e+01,-8.2214e+05,-8.2215e+05,-1.1215e+00,-8.2215e+05,1.5818e-01,7.5184e+00,3.1184e+05,6.6389e+03,-2.8677e-01,-5.8425e-01,3.5710e+00,8.9725e+00
2.0000e+03,3.3800e+02,2.0000e+00,3.9718e+01,-8.2195e+05,-8.2196e+05,-1.1248e+00,-8.2196e+05,1.5821e-01,7.5218e+00,3.1180e+05,6.6543e+03,-8.5975e-01,-9.4655e-01,5.1486e+00,1.7642e+01
2.0000e+03,3.3900e+02,2.0000e+00,3.9742e+01,-8.2187e+05,-8.2188e+05,-1.1281e+00,-8.2188e+05,1.5825e-01,7.5250e+00,3.1161e+05,6.6701e+03,3.2997e-01,-1.3694e+00,3.9087e+00,3.1407e+00
2.0000e+03,3.4000e+02,3.0000e+00,3.9720e+01,-8.2183e+05,-8.2184e+05,-1.1314e+00,-8.2184e+05,1.5828e-01,7.5284e+00,3.1153e+05,6.6942e+03,6.9178e-02,-8.7904e-01,5.3026e+00,1.0484e+01
2.0000e+03,3.4100e+02,6.0000e+00,3.9559e+01,-8.2173e+05,-8.2174e+05,-1.1348e+00,-8.2174e+05,1.5832e-01,7.5317e+00,3.1149e+05,6.7419e+03,-6.4045e-01,-1.1673e+00,5.1394e+00,1.8157e+01
2.0000e+03,3.4200e+02,8.0000e+00,3.9310e+01,-8.2170e+05,-8.2171e+05,-1.1381e+00,-8.2171e+05,1.5835e-01,7.5351e+00,3.1139e+05,6.7993e+03,-1.2253e+00,-1.7160e+00,5.3188e+00,2.2460e+00
2.0000e+03,3.4300e+02,1.0000e+00,3.9380e+01,-8.2158e+05,-8.2159e+05,-1.1414e+00,-8.2159e+05,1.5839e-01,7.5383e+00,3.1136e+05,6.8072e+03,-4.6745e-01,-6.0159e-01,3.4932e+00,1.7246e+01
2.0000e+03,3.4400e+02,3.0000e+00,3.9359e+01,-8.2140e+05,-8.2140e+05,-1.1448e+00,-8.2140e+05,1.5842e-01,7.5417e+00,3.1124e+05,6.8307e+03,3.8638e-02,-1.9995e+00,3.5035e+00,1.3940e+01
2.0000e+03,3.4500e+02,2.0000e+00,3.9384e+01,-8.2122e+05,-8.2122e+05,-1.1481e+00,-8.2122e+05,1.5846e-01,7.5450e+00,3.1105e+05,6.8483e+03,-4.8684e-01,-1.4176e+00,5.3582e+00,6.0478e-01
2.0000e+03,3.4600e+02,1.0000e+00,3.9453e+01,-8.2121e+05,-8.2121e+05,-1.1514e+00,-8.2121e+05,1.5847e-01,7.5467e+00,3.1087e+05,6.8566e+03,4.4118e-01,-1.4355e+00,5.2891e+00,1.5564e+01
2.0000e+03,3.4700e+02,4.0000e+00,3.9387e+01,-8.2117e+05,-8.2118e+05,-1.1547e+00,-8.2118e+05,1.5853e-01,7.5517e+00,3.1087e+05,6.8879e+03,-5.1167e-02,-4.9846e-01,5.4905e+00,2.3558e+00
2.0000e+03,3.4800e+02,1.0000e+00,3.9456e+01,-8.2115e+05,-8.2115e+05,-1.1581e+00,-8.2115e+05,1.5856e-01,7.5550e+00,3.1083e+05,6.8957e+03,-1.3320e+00,-3.3189e-01,5.3662e+00,3.8863e+00
2.0000e+03,3.4900e+02,1.0000e+00,3.9524e+01,-8.2112e+05,-8.2113e+05,-1.1614e+00,-8.2113e+05,1.5860e-01,7.5583e+00,3.1080e+05,6.9040e+03,-1.4469e+00,-1.2399e+00,3.8092e+00,1.9157e+00
2.0000e+03,3.5000e+02,2.0000e+00,3.9548e+01,-8.2106e+05,-8.2107e+05,-1.1647e+00,-8.2107e+05,1.5863e-01,7.5617e+00,3.1078e+05,6.9197e+03,2.2745e-01,-1.1890e+00,5.4825e+00,2.5575e+00
2.0000e+03,3.5100e+02,4.0000e+00,3.9483e+01,-8.2105e+05,-8.2106e+05,-1.1681e+00,-8.2106e+05,1.5866e-01,7.5643e+00,3.1072e+05,6.9500e+03,-6.0012e-01,-7.6335e-01,5.2370e+00,7.8969e+00
2.0000e+03,3.5200e+02,3.0000e+00,3.9462e+01,-8.2078e+05,-8.2078e+05,-1.1714e+00,-8.2078e+05,1.5870e-01,7.5683e+00,3.1071e+05,6.9752e+03,4.6663e-01,-1.0182e+00,5.2844e+00,1.8289e+01
2.0000e+03,3.5300e+02,1.0000e+00,3.9530e+01,-8.2075e+05,-8.2076e+05,-1.1747e+00,-8.2076e+05,1.5873e-01,7.5716e+00,3.1043e+05,6.9835e+03,-8.8617e-01,-1.3825e+00,5.2010e+00,6.7483e+00
2.0000e+03,3.5400e+02,1.0000e+00,3.9597e+01,-8.2075e+05,-8.2075e+05,-1.1780e+00,-8.2075e+05,1.5693e-01,7.4000e+00,3.1041e+05,6.9913e+03,-1.1395e+00,-1.7788e-01,5.2233e+00,1.8258e+01
2.0000e+03,3.5500e+02,3.0000e+00,3.9576e+01,-8.2074e+05,-8.2075e+05,-1.1814e+00,-8.2075e+05,1.5642e-01,7.3527e+00,3.1040e+05,7.0153e+03,-5.8922e-01,-6.1283e-01,5.1899e+00,1.3152e+01
2.0000e+03,3.5600e+02,3.0000e+00,3.9556e+01,-8.2072e+05,-8.2073e+05,-1.1847e+00,-8.2073e+05,1.5884e-01,7.5815e+00,3.1040e+05,7.0409e+03,-7.4287e-01,-3.6710e-01,5.1925e+00,1.8634e+01
2.0000e+03,3.5700e+02,2.0000e+00,3.9579e+01,-8.2063e+05,-8.2064e+05,-1.1880e+00,-8.2064e+05,1.5887e-01,7.5849e+00,3.1038e+05,7.0560e+03,1.7997e-01,-4.7560e-01,3.6874e+00,9.6886e+00
2.0000e+03,3.5800e+02,3.0000e+00,3.9558e+01,-8.2052e+05,-8.2052e+05,-1.1913e+00,-8.2052e+05,1.5891e-01,7.5883e+00,3.1029e+05,7.0818e+03,1.0280e-01,-1.3120e+00,3.6770e+00,7.0963e+00
2.0000e+03,3.5900e+02,2.0000e+00,3.9581e+01,-8.2048e+05,-8.2049e+05,-1.1947e+00,-8.2049e+05,1.5894e-01,7.5916e+00,3.1017e+05,7.0973e+03,-1.0321e+00,-6.3410e-01,5.1719e+00,1.1920e+01
2.0000e+03,3.6000e+02,1.0000e+00,3.9648e+01,-8.2047e+05,-8.2048e+05,-1.1980e+00,-8.2048e+05,1.5888e-01,7.5851e+00,3.1014e+05,7.1052e+03,-1.2622e+00,-4.9176e-01,5.3581e+00,2.1143e+00
2.0000e+03,3.6100e+02,2.0000e+00,3.9670e+01,-8.2024e+05,-8.2024e+05,-1.2013e+00,-8.2024e+05,1.5901e-01,7.5982e+00,3.1013e+05,7.1207e+03,4.1628e-01,-2.4813e-01,3.7891e+00,1.0070e+01
2.0000e+03,3.6200e+02,7.0000e+00,3.9477e+01,-8.2023e+05,-8.2023e+05,-1.2047e+00,-8.2023e+05,1.5905e-01,7.6015e+00,3.0990e+05,7.1718e+03,-7.8602e-01,-3.6173e-01,5.2007e+00,1.4330e+01
2.0000e+03,3.6300e+02,6.0000e+00,3.9328e+01,-8.2020e+05,-8.2021e+05,-1.2080e+00,-8.2021e+05,1.5908e-01,7.6049e+00,3.0988e+05,7.2183e+03,2.1375e-01,-6.7051e-01,3.6669e+00,1.0411e+01
2.0000e+03,3.6400e+02,2.0000e+00,3.9351e+01,-8.2018e+05,-8.2019e+05,-1.2113e+00,-8.2019e+05,1.5912e-01,7.6083e+00,3.0986e+05,7.2321e+03,-1.1365e+00,-4.4202e-01,5.1971e+00,1.1084e+01
2.0000e+03,3.6500e+02,8.0000e+00,3.9121e+01,-8.1994e+05,-8.1994e+05,-1.2146e+00,-8.1994e+05,1.5915e-01,7.6115e+00,3.0984e+05,7.2936e+03,-9.6555e-01,-1.6899e+00,5.2561e+00,3.3263e+00
2.0000e+03,3.6600e+02,4.0000e+00,3.9061e+01,-8.1964e+05,-8.1964e+05,-1.2180e+00,-8.1964e+05,1.5919e-01,7.6149e+00,3.0959e+05,7.3272e+03,-1.4911e+00,-1.3704e+00,5.0523e+00,1.9878e+01
