nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix
2.0000e+03,6.6600e+02,9.2050e+03,7.2069e+00,-1.3513e+03,-1.3691e+03,-1.3208e+01,-1.3690e+03,5.8162e-01,1.7083e+01,1.6379e+02,-4.7961e-01,-9.9904e-01,3.0036e+00
2.0000e+03,6.6700e+02,9.2440e+03,7.1874e+00,-1.3477e+03,-1.3655e+03,-1.3228e+01,-1.3654e+03,5.8973e-01,1.7562e+01,1.6164e+02,-4.3291e-01,-1.0241e+00,3.0044e+00
2.0000e+03,6.6800e+02,9.2610e+03,7.1850e+00,-1.3467e+03,-1.3642e+03,-1.3248e+01,-1.3640e+03,5.7671e-01,1.6796e+01,1.5810e+02,-5.6278e-01,-9.5991e-01,3.0027e+00
2.0000e+03,6.6900e+02,9.2710e+03,7.1881e+00,-1.3465e+03,-1.3638e+03,-1.3268e+01,-1.3632e+03,5.6848e-01,1.6319e+01,1.5661e+02,-5.9200e-01,-9.4862e-01,2.9986e+00
2.0000e+03,6.7000e+02,9.2750e+03,7.1957e+00,-1.3444e+03,-1.3622e+03,-1.3288e+01,-1.3619e+03,5.7423e-01,1.6651e+01,1.5580e+02,-5.3704e-01,-9.8836e-01,2.9996e+00
2.0000e+03,6.7100e+02,9.2800e+03,7.2026e+00,-1.3428e+03,-1.3606e+03,-1.3307e+01,-1.3603e+03,5.7593e-01,1.6750e+01,1.5445e+02,-5.9005e-01,-9.5322e-01,2.9983e+00
2.0000e+03,6.7200e+02,9.3500e+03,7.1596e+00,-1.3427e+03,-1.3600e+03,-1.3327e+01,-1.3595e+03,5.6895e-01,1.6347e+01,1.5290e+02,-5.4232e-01,-9.6538e-01,3.0043e+00
2.0000e+03,6.7300e+02,9.4100e+03,7.1247e+00,-1.3392e+03,-1.3572e+03,-1.3347e+01,-1.3571e+03,5.8680e-01,1.7388e+01,1.5203e+02,-5.0719e-01,-9.9388e-01,2.9975e+00
2.0000e+03,6.7400e+02,9.7450e+03,6.8913e+00,-1.3392e+03,-1.3565e+03,-1.3367e+01,-1.3560e+03,5.7447e-01,1.6665e+01,1.4960e+02,-5.2026e-01,-9.9697e-01,2.9981e+00
2.0000e+03,6.7500e+02,9.7500e+03,6.8980e+00,-1.3391e+03,-1.3564e+03,-1.3387e+01,-1.3555e+03,5.6720e-01,1.6246e+01,1.4855e+02,-4.9220e-01,-9.8073e-01,3.0070e+00
2.0000e+03,6.7600e+02,9.7530e+03,6.9060e+00,-1.3386e+03,-1.3561e+03,-1.3406e+01,-1.3551e+03,5.6262e-01,1.5985e+01,1.4802e+02,-5.6324e-01,-9.5864e-01,2.9981e+00
2.0000e+03,6.7700e+02,9.7650e+03,6.9078e+00,-1.3385e+03,-1.3559e+03,-1.3426e+01,-1.3547e+03,5.5912e-01,1.5786e+01,1.4757e+02,-5.7886e-01,-9.5297e-01,3.0002e+00
2.0000e+03,6.7800e+02,9.8070e+03,6.8885e+00,-1.3377e+03,-1.3554e+03,-1.3446e+01,-1.3543e+03,5.5767e-01,1.5705e+01,1.4718e+02,-5.7628e-01,-9.5806e-01,2.9997e+00
2.0000e+03,6.7900e+02,9.8340e+03,6.8798e+00,-1.3377e+03,-1.3551e+03,-1.3466e+01,-1.3539e+03,5.5602e-01,1.5612e+01,1.4674e+02,-5.6695e-01,-9.6844e-01,2.9969e+00
2.0000e+03,6.8000e+02,9.8410e+03,6.8850e+00,-1.3369e+03,-1.3546e+03,-1.3486e+01,-1.3535e+03,5.5557e-01,1.5587e+01,1.4634e+02,-5.1208e-01,-9.8403e-01,3.0007e+00
2.0000e+03,6.8100e+02,9.8460e+03,6.8917e+00,-1.3345e+03,-1.3525e+03,-1.3505e+01,-1.3522e+03,5.7466e-01,1.6676e+01,1.4592e+02,-4.9445e-01,-1.0060e+00,3.0012e+00
2.0000e+03,6.8200e+02,9.8480e+03,6.9004e+00,-1.3337e+03,-1.3515e+03,-1.3525e+01,-1.3511e+03,5.7335e-01,1.6600e+01,1.4456e+02,-5.9530e-01,-9.5726e-01,2.9953e+00
2.0000e+03,6.8300e+02,9.8610e+03,6.9014e+00,-1.3306e+03,-1.3487e+03,-1.3545e+01,-1.3486e+03,5.8985e-01,1.7570e+01,1.4342e+02,-4.8151e-01,-9.9721e-01,3.0043e+00
2.0000e+03,6.8400e+02,9.8810e+03,6.8976e+00,-1.3301e+03,-1.3478e+03,-1.3565e+01,-1.3474e+03,5.7855e-01,1.6903e+01,1.4093e+02,-4.9689e-01,-9.9423e-01,3.0000e+00
2.0000e+03,6.8500e+02,9.9520e+03,6.8586e+00,-1.3283e+03,-1.3464e+03,-1.3585e+01,-1.3461e+03,5.7983e-01,1.6978e+01,1.3975e+02,-4.6569e-01,-1.0029e+00,3.0058e+00
2.0000e+03,6.8600e+02,1.0017e+04,6.8243e+00,-1.3268e+03,-1.3448e+03,-1.3604e+01,-1.3445e+03,5.8139e-01,1.7069e+01,1.3838e+02,-5.3331e-01,-9.7076e-01,3.0033e+00
2.0000e+03,6.8700e+02,1.0204e+04,6.7096e+00,-1.3265e+03,-1.3442e+03,-1.3624e+01,-1.3436e+03,5.7455e-01,1.6670e+01,1.3682e+02,-5.1742e-01,-9.8617e-01,2.9981e+00
2.0000e+03,6.8800e+02,1.0267e+04,6.6783e+00,-1.3258e+03,-1.3437e+03,-1.3644e+01,-1.3430e+03,5.7067e-01,1.6446e+01,1.3591e+02,-4.8828e-01,-9.8831e-01,3.0067e+00
2.0000e+03,6.8900e+02,1.0323e+04,6.6519e+00,-1.3255e+03,-1.3432e+03,-1.3664e+01,-1.3424e+03,5.6745e-01,1.6261e+01,1.3521e+02,-4.9282e-01,-9.9131e-01,3.0012e+00
2.0000e+03,6.9000e+02,1.0424e+04,6.5973e+00,-1.3241e+03,-1.3421e+03,-1.3684e+01,-1.3416e+03,5.7061e-01,1.6442e+01,1.3461e+02,-5.1535e-01,-9.7267e-01,3.0025e+00
2.0000e+03,6.9100e+02,1.0449e+04,6.5911e+00,-1.3223e+03,-1.3404e+03,-1.3703e+01,-1.3402e+03,5.7988e-01,1.6981e+01,1.3376e+02,-5.4856e-01,-9.6458e-01,3.0015e+00
2.0000e+03,6.9200e+02,1.0523e+04,6.5544e+00,-1.3198e+03,-1.3381e+03,-1.3723e+01,-1.3380e+03,5.8997e-01,1.7576e+01,1.3234e+02,-5.4351e-01,-9.8656e-01,2.9977e+00
2.0000e+03,6.9300e+02,1.0594e+04,6.5201e+00,-1.3194e+03,-1.3373e+03,-1.3743e+01,-1.3369e+03,5.8045e-01,1.7014e+01,1.3013e+02,-5.8764e-01,-9.6096e-01,2.9963e+00
2.0000e+03,6.9400e+02,1.0668e+04,6.4844e+00,-1.3183e+03,-1.3363e+03,-1.3763e+01,-1.3359e+03,5.7769e-01,1.6853e+01,1.2900e+02,-4.9189e-01,-1.0030e+00,3.0002e+00
2.0000e+03,6.9500e+02,1.0671e+04,6.4919e+00,-1.3183e+03,-1.3359e+03,-1.3783e+01,-1.3352e+03,5.7276e-01,1.6566e+01,1.2800e+02,-5.3040e-01,-9.6826e-01,3.0052e+00
2.0000e+03,6.9600e+02,1.0676e+04,6.4982e+00,-1.3179e+03,-1.3358e+03,-1.3802e+01,-1.3348e+03,5.6878e-01,1.6337e+01,1.2732e+02,-5.4127e-01,-9.6772e-01,3.0037e+00
2.0000e+03,6.9700e+02,1.0687e+04,6.5009e+00,-1.3155e+03,-1.3338e+03,-1.3822e+01,-1.3335e+03,5.8059e-01,1.7022e+01,1.2684e+02,-4.9810e-01,-9.9313e-01,3.0034e+00
2.0000e+03,6.9800e+02,1.0696e+04,6.5047e+00,-1.3140e+03,-1.3323e+03,-1.3842e+01,-1.3320e+03,5.8403e-01,1.7225e+01,1.2557e+02,-5.5693e-01,-9.6502e-01,3.0009e+00
2.0000e+03,6.9900e+02,1.0706e+04,6.5080e+00,-1.3128e+03,-1.3310e+03,-1.3862e+01,-1.3307e+03,5.8272e-01,1.7147e+01,1.2406e+02,-4.5933e-01,-9.9813e-01,3.0084e+00
2.0000e+03,7.0000e+02,1.0725e+04,6.5058e+00,-1.3123e+03,-1.3303e+03,-1.3882e+01,-1.3298e+03,5.7811e-01,1.6877e+01,1.2274e+02,-5.7801e-01,-9.5729e-01,2.9994e+00
2.0000e+03,7.0100e+02,1.0727e+04,6.5139e+00,-1.3122e+03,-1.3300e+03,-1.3901e+01,-1.3292e+03,5.7342e-01,1.6604e+01,1.2181e+02,-5.2369e-01,-9.8978e-01,2.9977e+00
2.0000e+03,7.0200e+02,1.0742e+04,6.5141e+00,-1.3118e+03,-1.3298e+03,-1.3921e+01,-1.3288e+03,5.6990e-01,1.6401e+01,1.2121e+02,-4.8237e-01,-1.0034e+00,3.0012e+00
2.0000e+03,7.0300e+02,1.0791e+04,6.4939e+00,-1.3105e+03,-1.3288e+03,-1.3941e+01,-1.3281e+03,5.7167e-01,1.6503e+01,1.2074e+02,-5.1261e-01,-9.7483e-01,3.0027e+00
2.0000e+03,7.0400e+02,1.1008e+04,6.3755e+00,-1.3100e+03,-1.3281e+03,-1.3961e+01,-1.3274e+03,5.7182e-01,1.6512e+01,1.2005e+02,-5.7875e-01,-9.5188e-01,3.0024e+00
2.0000e+03,7.0500e+02,1.1099e+04,6.3324e+00,-1.3099e+03,-1.3279e+03,-1.3981e+01,-1.3269e+03,5.6959e-01,1.6383e+01,1.4678e+02,-5.6191e-01,-9.6932e-01,2.9994e+00
2.0000e+03,7.0600e+02,1.1102e+04,6.3397e+00,-1.3092e+03,-1.3274e+03,-1.4000e+01,-1.3264e+03,5.6872e-01,1.6333e+01,1.4627e+02,-5.2132e-01,-9.7498e-01,3.0040e+00
2.0000e+03,7.0700e+02,1.1528e+04,6.1150e+00,-1.3071e+03,-1.3256e+03,-1.4020e+01,-1.3252e+03,5.8118e-01,1.7057e+01,1.4576e+02,-4.6588e-01,-1.0085e+00,3.0046e+00
2.0000e+03,7.0800e+02,1.1541e+04,6.1168e+00,-1.3067e+03,-1.3249e+03,-1.4040e+01,-1.3243e+03,5.7892e-01,1.6924e+01,1.4456e+02,-5.6228e-01,-9.7091e-01,2.9989e+00
2.0000e+03,7.0900e+02,1.1575e+04,6.1075e+00,-1.3062e+03,-1.3244e+03,-1.4060e+01,-1.3237e+03,5.7604e-01,1.6757e+01,1.4364e+02,-5.0646e-01,-9.8627e-01,2.9996e+00
2.0000e+03,7.1000e+02,1.1675e+04,6.0640e+00,-1.3056e+03,-1.3238e+03,-1.4080e+01,-1.3231e+03,5.7424e-01,1.6652e+01,1.4295e+02,-5.0610e-01,-9.8864e-01,3.0024e+00
2.0000e+03,7.1100e+02,1.1749e+04,6.0344e+00,-1.3052e+03,-1.3234e+03,-1.4099e+01,-1.3225e+03,5.7264e-01,1.6560e+01,1.4232e+02,-4.8675e-01,-9.8745e-01,3.0071e+00
2.0000e+03,7.1200e+02,1.1771e+04,6.0316e+00,-1.3040e+03,-1.3225e+03,-1.4119e+01,-1.3218e+03,5.7490e-01,1.6690e+01,1.4175e+02,-5.9505e-01,-9.5106e-01,2.9976e+00
2.0000e+03,7.1300e+02,1.1781e+04,6.0350e+00,-1.3038e+03,-1.3220e+03,-1.4139e+01,-1.3212e+03,5.7381e-01,1.6627e+01,1.4101e+02,-5.2842e-01,-9.6705e-01,3.0019e+00
2.0000e+03,7.1400e+02,1.1785e+04,6.0414e+00,-1.3022e+03,-1.3208e+03,-1.4159e+01,-1.3203e+03,5.7940e-01,1.6953e+01,1.4038e+02,-5.5018e-01,-9.6258e-01,3.0029e+00
2.0000e+03,7.1500e+02,1.1820e+04,6.0320e+00,-1.3016e+03,-1.3199e+03,-1.4179e+01,-1.3194e+03,5.7961e-01,1.6965e+01,1.3945e+02,-5.4998e-01,-9.6288e-01,3.0033e+00
2.0000e+03,7.1600e+02,1.1840e+04,6.0303e+00,-1.3003e+03,-1.3189e+03,-1.4198e+01,-1.3184e+03,5.8234e-01,1.7125e+01,1.3856e+02,-5.1419e-01,-9.9356e-01,3.0002e+00
2.0000e+03,7.1700e+02,1.1924e+04,5.9963e+00,-1.2994e+03,-1.3179e+03,-1.4218e+01,-1.3174e+03,5.8279e-01,1.7151e+01,1.3755e+02,-5.4236e-01,-9.7761e-01,2.9986e+00
2.0000e+03,7.1800e+02,1.2039e+04,5.9476e+00,-1.2986e+03,-1.3171e+03,-1.4238e+01,-1.3165e+03,5.8207e-01,1.7109e+01,1.3655e+02,-5.1606e-01,-9.8269e-01,3.0002e+00
2.0000e+03,7.1900e+02,1.2162e+04,5.8958e+00,-1.2982e+03,-1.3165e+03,-1.4258e+01,-1.3159e+03,5.7946e-01,1.6956e+01,1.3564e+02,-5.1005e-01,-9.8793e-01,2.9997e+00
2.0000e+03,7.2000e+02,1.2215e+04,5.8785e+00,-1.2979e+03,-1.3162e+03,-1.4278e+01,-1.3153e+03,5.7665e-01,1.6792e+01,1.3493e+02,-4.9075e-01,-9.8177e-01,3.0051e+00
2.0000e+03,7.2100e+02,1.2342e+04,5.8263e+00,-1.2974e+03,-1.3158e+03,-1.4297e+01,-1.3148e+03,5.7472e-01,1.6680e+01,1.3438e+02,-5.7380e-01,-9.5877e-01,2.9976e+00
2.0000e+03,7.2200e+02,1.2520e+04,5.7518e+00,-1.2962e+03,-1.3148e+03,-1.4317e+01,-1.3142e+03,5.7739e-01,1.6835e+01,1.3388e+02,-5.0290e-01,-9.9541e-01,3.0020e+00
2.0000e+03,7.2300e+02,1.2527e+04,5.7565e+00,-1.2947e+03,-1.3134e+03,-1.4337e+01,-1.3130e+03,5.8518e-01,1.7293e+01,1.3317e+02,-5.2521e-01,-9.8365e-01,2.9994e+00
2.0000e+03,7.2400e+02,1.2568e+04,5.7458e+00,-1.2946e+03,-1.3129e+03,-1.4357e+01,-1.3123e+03,5.8236e-01,1.7126e+01,1.3204e+02,-4.7283e-01,-9.9376e-01,3.0052e+00
2.0000e+03,7.2500e+02,1.2569e+04,5.7532e+00,-1.2932e+03,-1.3120e+03,-1.4377e+01,-1.3114e+03,5.8390e-01,1.7217e+01,1.3125e+02,-5.1790e-01,-9.6885e-01,3.0042e+00
2.0000e+03,7.2600e+02,1.2593e+04,5.7502e+00,-1.2920e+03,-1.3107e+03,-1.4397e+01,-1.3103e+03,5.8728e-01,1.7417e+01,1.3038e+02,-5.1214e-01,-9.9941e-01,2.9974e+00
2.0000e+03,7.2700e+02,1.2635e+04,5.7391e+00,-1.2917e+03,-1.3101e+03,-1.4416e+01,-1.3095e+03,5.8414e-01,1.7231e+01,1.2926e+02,-5.2560e-01,-9.7271e-01,3.0053e+00
2.0000e+03,7.2800e+02,1.2861e+04,5.6463e+00,-1.2911e+03,-1.3097e+03,-1.4436e+01,-1.3089e+03,5.8155e-01,1.7079e+01,1.2845e+02,-5.5762e-01,-9.6035e-01,3.0020e+00
2.0000e+03,7.2900e+02,1.3033e+04,5.5798e+00,-1.2907e+03,-1.3093e+03,-1.4456e+01,-1.3084e+03,5.7921e-01,1.6941e+01,1.2781e+02,-5.6549e-01,-9.6111e-01,3.0003e+00
2.0000e+03,7.3000e+02,1.3034e+04,5.5870e+00,-1.2891e+03,-1.3080e+03,-1.4476e+01,-1.3075e+03,5.8510e-01,1.7288e+01,1.2725e+02,-5.5422e-01,-9.7285e-01,2.9976e+00
2.0000e+03,7.3100e+02,1.3393e+04,5.4452e+00,-1.2886e+03,-1.3072e+03,-1.4496e+01,-1.3066e+03,5.8442e-01,1.7247e+01,1.2632e+02,-5.3387e-01,-9.7035e-01,3.0034e+00
2.0000e+03,7.3200e+02,1.3425e+04,5.4397e+00,-1.2875e+03,-1.3063e+03,-1.4515e+01,-1.3058e+03,5.8580e-01,1.7329e+01,1.2547e+02,-5.3722e-01,-9.8714e-01,2.9986e+00
2.0000e+03,7.3300e+02,1.3489e+04,5.4214e+00,-1.2875e+03,-1.3059e+03,-1.4535e+01,-1.3051e+03,5.8285e-01,1.7155e+01,1.2458e+02,-5.1966e-01,-9.9555e-01,2.9974e+00
2.0000e+03,7.3400e+02,1.3746e+04,5.3276e+00,-1.2873e+03,-1.3059e+03,-1.4555e+01,-1.3047e+03,5.7940e-01,1.6953e+01,1.2394e+02,-5.5834e-01,-9.6564e-01,2.9991e+00
2.0000e+03,7.3500e+02,1.3917e+04,5.2696e+00,-1.2870e+03,-1.3056e+03,-1.4575e+01,-1.3044e+03,5.7686e-01,1.6804e+01,1.2353e+02,-5.5108e-01,-9.8239e-01,2.9961e+00
2.0000e+03,7.3600e+02,1.4344e+04,5.1202e+00,-1.2844e+03,-1.3035e+03,-1.4595e+01,-1.3031e+03,5.9270e-01,1.7740e+01,1.2316e+02,-5.4498e-01,-9.7992e-01,2.9992e+00
2.0000e+03,7.3700e+02,1.6127e+04,4.5620e+00,-1.2842e+03,-1.3028e+03,-1.4614e+01,-1.3023e+03,5.8899e-01,1.7518e+01,1.2188e+02,-4.8170e-01,-1.0053e+00,3.0004e+00
2.0000e+03,7.3800e+02,1.6130e+04,4.5674e+00,-1.2825e+03,-1.3016e+03,-1.4634e+01,-1.3012e+03,5.9265e-01,1.7737e+01,1.2099e+02,-5.5488e-01,-9.7603e-01,2.9964e+00
2.0000e+03,7.3900e+02,1.6226e+04,4.5466e+00,-1.2784e+03,-1.2977e+03,-1.4654e+01,-1.2976e+03,6.1349e-01,1.9006e+01,1.1989e+02,-4.9871e-01,-9.9159e-01,3.0012e+00
2.0000e+03,7.4000e+02,1.6646e+04,4.4382e+00,-1.2782e+03,-1.2969e+03,-1.4674e+01,-1.2965e+03,5.9867e-01,1.8099e+01,1.1631e+02,-5.0192e-01,-9.8918e-01,3.0008e+00
2.0000e+03,7.4100e+02,1.6773e+04,4.4106e+00,-1.2751e+03,-1.2943e+03,-1.4694e+01,-1.2942e+03,6.0832e-01,1.8687e+01,1.1515e+02,-5.7072e-01,-9.7207e-01,2.9978e+00
2.0000e+03,7.4200e+02,1.6811e+04,4.4066e+00,-1.2744e+03,-1.2933e+03,-1.4713e+01,-1.2930e+03,5.9824e-01,1.8073e+01,1.1285e+02,-5.1700e-01,-9.7294e-01,3.0047e+00
2.0000e+03,7.4300e+02,1.7000e+04,4.3636e+00,-1.2740e+03,-1.2928e+03,-1.4733e+01,-1.2922e+03,5.9199e-01,1.7697e+01,1.1160e+02,-5.6688e-01,-9.7760e-01,2.9959e+00
2.0000e+03,7.4400e+02,1.7087e+04,4.3473e+00,-1.2730e+03,-1.2921e+03,-1.4753e+01,-1.2915e+03,5.9000e-01,1.7578e+01,1.1082e+02,-5.1025e-01,-9.7490e-01,3.0041e+00
2.0000e+03,7.4500e+02,1.7498e+04,4.2512e+00,-1.2725e+03,-1.2914e+03,-1.4773e+01,-1.2907e+03,5.8828e-01,1.7476e+01,1.1004e+02,-5.2572e-01,-9.8608e-01,2.9993e+00
2.0000e+03,7.4600e+02,1.8420e+04,4.0444e+00,-1.2708e+03,-1.2901e+03,-1.4793e+01,-1.2897e+03,5.9383e-01,1.7807e+01,1.0929e+02,-5.6023e-01,-9.6769e-01,3.0019e+00
2.0000e+03,7.4700e+02,1.8449e+04,4.0435e+00,-1.2696e+03,-1.2888e+03,-1.4812e+01,-1.2884e+03,5.9651e-01,1.7969e+01,1.0819e+02,-4.9644e-01,-1.0003e+00,3.0002e+00
2.0000e+03,7.4800e+02,1.8502e+04,4.0373e+00,-1.2690e+03,-1.2880e+03,-1.4832e+01,-1.2875e+03,5.9345e-01,1.7785e+01,1.0694e+02,-4.9775e-01,-9.9688e-01,2.9995e+00
2.0000e+03,7.4900e+02,1.8532e+04,4.0362e+00,-1.2680e+03,-1.2871e+03,-1.4852e+01,-1.2866e+03,5.9291e-01,1.7752e+01,1.0601e+02,-5.6386e-01,-9.7037e-01,2.9973e+00
2.0000e+03,7.5000e+02,1.8560e+04,4.0355e+00,-1.2680e+03,-1.2868e+03,-1.4872e+01,-1.2860e+03,5.8931e-01,1.7538e+01,1.0510e+02,-5.6553e-01,-9.7211e-01,2.9987e+00
2.0000e+03,7.5100e+02,1.8815e+04,3.9862e+00,-1.2669e+03,-1.2861e+03,-1.4892e+01,-1.2854e+03,5.8866e-01,1.7498e+01,1.0446e+02,-5.5239e-01,-9.7336e-01,2.9969e+00
2.0000e+03,7.5200e+02,1.8912e+04,3.9711e+00,-1.2666e+03,-1.2856e+03,-1.4911e+01,-1.2848e+03,5.8713e-01,1.7408e+01,1.0381e+02,-4.9166e-01,-9.9475e-01,3.0035e+00
2.0000e+03,7.5300e+02,2.0165e+04,3.7299e+00,-1.2665e+03,-1.2854e+03,-1.4931e+01,-1.2843e+03,5.8462e-01,1.7259e+01,1.1170e+02,-5.7282e-01,-9.6783e-01,2.9967e+00
2.0000e+03,7.5400e+02,2.0773e+04,3.6258e+00,-1.2652e+03,-1.2846e+03,-1.4951e+01,-1.2838e+03,5.8644e-01,1.7367e+01,1.1126e+02,-5.3336e-01,-9.8253e-01,2.9971e+00
2.0000e+03,7.5500e+02,2.0834e+04,3.6200e+00,-1.2647e+03,-1.2838e+03,-1.4971e+01,-1.2831e+03,5.8754e-01,1.7432e+01,1.1064e+02,-5.3137e-01,-9.7554e-01,3.0009e+00
2.0000e+03,7.5600e+02,2.0851e+04,3.6218e+00,-1.2639e+03,-1.2831e+03,-1.4991e+01,-1.2824e+03,5.8878e-01,1.7506e+01,1.0995e+02,-5.0902e-01,-9.7875e-01,3.0035e+00
2.0000e+03,7.5700e+02,2.0877e+04,3.6221e+00,-1.2636e+03,-1.2826e+03,-1.5010e+01,-1.2818e+03,5.8788e-01,1.7452e+01,1.0925e+02,-5.5594e-01,-9.6706e-01,3.0010e+00
2.0000e+03,7.5800e+02,2.0993e+04,3.6069e+00,-1.2629e+03,-1.2821e+03,-1.5030e+01,-1.2813e+03,5.8733e-01,1.7420e+01,1.0864e+02,-4.9574e-01,-9.9493e-01,3.0027e+00
2.0000e+03,7.5900e+02,2.1010e+04,3.6087e+00,-1.2619e+03,-1.2813e+03,-1.5050e+01,-1.2806e+03,5.8956e-01,1.7552e+01,1.0807e+02,-5.2622e-01,-9.8193e-01,2.9986e+00
2.0000e+03,7.6000e+02,2.1061e+04,3.6048e+00,-1.2617e+03,-1.2808e+03,-1.5070e+01,-1.2800e+03,5.8867e-01,1.7499e+01,1.0736e+02,-4.5564e-01,-1.0068e+00,3.0061e+00
2.0000e+03,7.6100e+02,2.1064e+04,3.6090e+00,-1.2617e+03,-1.2807e+03,-1.5090e+01,-1.2796e+03,5.8626e-01,1.7357e+01,1.0676e+02,-5.0868e-01,-9.9327e-01,3.0028e+00
2.0000e+03,7.6200e+02,2.1088e+04,3.6096e+00,-1.2612e+03,-1.2805e+03,-1.5109e+01,-1.2792e+03,5.8451e-01,1.7253e+01,1.0635e+02,-4.8979e-01,-9.8478e-01,3.0061e+00
2.0000e+03,7.6300e+02,2.1110e+04,3.6106e+00,-1.2605e+03,-1.2798e+03,-1.5129e+01,-1.2788e+03,5.8485e-01,1.7273e+01,1.0597e+02,-5.4843e-01,-9.7539e-01,2.9974e+00
2.0000e+03,7.6400e+02,2.1113e+04,3.6148e+00,-1.2585e+03,-1.2781e+03,-1.5149e+01,-1.2777e+03,5.9740e-01,1.8022e+01,1.0550e+02,-4.6766e-01,-1.0068e+00,3.0033e+00
2.0000e+03,7.6500e+02,2.1114e+04,3.6194e+00,-1.2576e+03,-1.2771e+03,-1.5169e+01,-1.2766e+03,5.9920e-01,1.8131e+01,1.0440e+02,-5.5073e-01,-9.7237e-01,2.9979e+00
2.0000e+03,7.6600e+02,2.1119e+04,3.6232e+00,-1.2565e+03,-1.2760e+03,-1.5189e+01,-1.2756e+03,6.0057e-01,1.8214e+01,1.0331e+02,-5.4283e-01,-9.7209e-01,3.0020e+00
2.0000e+03,7.6700e+02,2.1126e+04,3.6267e+00,-1.2559e+03,-1.2753e+03,-1.5208e+01,-1.2747e+03,5.9831e-01,1.8077e+01,1.0223e+02,-5.4567e-01,-9.6346e-01,3.0028e+00
2.0000e+03,7.6800e+02,2.1131e+04,3.6306e+00,-1.2558e+03,-1.2750e+03,-1.5228e+01,-1.2742e+03,5.9459e-01,1.7853e+01,1.0135e+02,-5.1481e-01,-9.8131e-01,3.0005e+00
2.0000e+03,7.6900e+02,2.1140e+04,3.6338e+00,-1.2556e+03,-1.2748e+03,-1.5248e+01,-1.2737e+03,5.9131e-01,1.7657e+01,1.0077e+02,-5.3058e-01,-9.8378e-01,2.9977e+00
2.0000e+03,7.7000e+02,2.1179e+04,3.6318e+00,-1.2530e+03,-1.2728e+03,-1.5268e+01,-1.2725e+03,6.0487e-01,1.8476e+01,1.0034e+02,-5.4430e-01,-9.7351e-01,2.9991e+00
2.0000e+03,7.7100e+02,2.1201e+04,3.6328e+00,-1.2528e+03,-1.2721e+03,-1.5288e+01,-1.2716e+03,6.0080e-01,1.8228e+01,9.9041e+01,-5.4098e-01,-9.7938e-01,2.9979e+00
2.0000e+03,7.7200e+02,2.1205e+04,3.6368e+00,-1.2522e+03,-1.2717e+03,-1.5307e+01,-1.2709e+03,5.9757e-01,1.8033e+01,9.8130e+01,-4.8995e-01,-9.8597e-01,3.0052e+00
2.0000e+03,7.7300e+02,2.1215e+04,3.6398e+00,-1.2519e+03,-1.2713e+03,-1.5327e+01,-1.2704e+03,5.9475e-01,1.7863e+01,9.7462e+01,-5.2584e-01,-9.7287e-01,3.0024e+00
2.0000e+03,7.7400e+02,2.1336e+04,3.6239e+00,-1.2516e+03,-1.2710e+03,-1.5347e+01,-1.2700e+03,5.9222e-01,1.7711e+01,9.6899e+01,-5.2039e-01,-9.7387e-01,3.0033e+00
2.0000e+03,7.7500e+02,2.1354e+04,3.6255e+00,-1.2511e+03,-1.2706e+03,-1.5367e+01,-1.2695e+03,5.9054e-01,1.7610e+01,9.6442e+01,-5.4643e-01,-9.7533e-01,3.0007e+00
2.0000e+03,7.7600e+02,2.1360e+04,3.6291e+00,-1.2500e+03,-1.2697e+03,-1.5387e+01,-1.2689e+03,5.9267e-01,1.7738e+01,9.6009e+01,-5.6600e-01,-9.6750e-01,2.9991e+00
2.0000e+03,7.7700e+02,2.1396e+04,3.6277e+00,-1.2473e+03,-1.2672e+03,-1.5406e+01,-1.2671e+03,6.1400e-01,1.9038e+01,9.5394e+01,-5.3199e-01,-9.7173e-01,3.0030e+00
2.0000e+03,7.7800e+02,2.1463e+04,3.6211e+00,-1.2472e+03,-1.2666e+03,-1.5426e+01,-1.2661e+03,6.0630e-01,1.8563e+01,9.3507e+01,-5.0845e-01,-9.9802e-01,2.9986e+00
2.0000e+03,7.7900e+02,2.1537e+04,3.6133e+00,-1.2460e+03,-1.2658e+03,-1.5446e+01,-1.2652e+03,6.0405e-01,1.8425e+01,9.2513e+01,-5.0010e-01,-9.8287e-01,3.0033e+00
2.0000e+03,7.8000e+02,2.1595e+04,3.6082e+00,-1.2453e+03,-1.2650e+03,-1.5466e+01,-1.2644e+03,6.0224e-01,1.8315e+01,9.1632e+01,-4.8906e-01,-9.8706e-01,3.0061e+00
2.0000e+03,7.8100e+02,2.1610e+04,3.6103e+00,-1.2450e+03,-1.2645e+03,-1.5486e+01,-1.2638e+03,5.9926e-01,1.8135e+01,9.0774e+01,-5.4954e-01,-9.6770e-01,2.9996e+00
2.0000e+03,7.8200e+02,2.1636e+04,3.6106e+00,-1.2445e+03,-1.2641e+03,-1.5505e+01,-1.2632e+03,5.9692e-01,1.7993e+01,9.0126e+01,-5.2103e-01,-9.7468e-01,3.0027e+00
2.0000e+03,7.8300e+02,2.1656e+04,3.6119e+00,-1.2444e+03,-1.2639e+03,-1.5525e+01,-1.2628e+03,5.9451e-01,1.7848e+01,8.9582e+01,-5.0078e-01,-9.8607e-01,3.0013e+00
