niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
3.5300e+02,2.0000e+00,2.4807e+01,-1.8777e+05,-1.8778e+05,-3.5282e-01,-1.8778e+05,8.8868e-02,7.9015e+00,1.8030e+05,1.1612e+03,1.9322e-01,-5.6094e-01,2.5129e+00,2.3133e-01
3.5400e+02,1.0000e+00,2.4860e+01,-1.8777e+05,-1.8778e+05,-3.5382e-01,-1.8778e+05,8.3833e-02,7.0316e+00,1.8029e+05,1.1639e+03,-1.0953e-01,-1.1058e+00,2.6673e+00,1.0861e+00
3.5500e+02,4.0000e+00,2.4860e+01,-1.8776e+05,-1.8777e+05,-3.5482e-01,-1.8777e+05,8.9096e-02,7.9420e+00,1.8029e+05,1.1751e+03,-1.6226e-01,-1.2431e+00,2.7309e+00,1.8164e+00
3.5600e+02,2.0000e+00,2.4895e+01,-1.8776e+05,-1.8777e+05,-3.5582e-01,-1.8777e+05,8.6327e-02,7.4561e+00,1.8028e+05,1.1804e+03,-4.8985e-01,-1.1607e+00,2.7026e+00,1.5881e+00
3.5700e+02,2.0000e+00,2.4930e+01,-1.8774e+05,-1.8775e+05,-3.5682e-01,-1.8775e+05,8.9184e-02,7.9577e+00,1.8028e+05,1.1861e+03,4.3344e-01,-1.6757e+00,3.1998e+00,3.8268e+00
3.5800e+02,2.0000e+00,2.4965e+01,-1.8774e+05,-1.8775e+05,-3.5782e-01,-1.8775e+05,8.7934e-02,7.7363e+00,1.8026e+05,1.1922e+03,4.7059e-01,-1.5766e+00,3.1446e+00,3.9077e+00
3.5900e+02,2.0000e+00,2.5000e+01,-1.8774e+05,-1.8774e+05,-3.5882e-01,-1.8774e+05,8.3704e-02,7.0098e+00,1.8026e+05,1.1976e+03,-7.1960e-02,-1.6124e+00,3.6632e+00,9.4906e-01
3.6000e+02,1.0000e+00,2.5052e+01,-1.8774e+05,-1.8774e+05,-3.5982e-01,-1.8774e+05,8.2233e-02,6.7656e+00,1.8026e+05,1.2008e+03,-1.4148e-01,-1.7174e+00,3.1819e+00,3.6254e-01
3.6100e+02,3.0000e+00,2.5069e+01,-1.8773e+05,-1.8774e+05,-3.6082e-01,-1.8774e+05,8.2248e-02,6.7682e+00,1.8026e+05,1.2080e+03,6.6610e-02,-1.2290e+00,3.6722e+00,3.6297e+00
3.6200e+02,1.0000e+00,2.5121e+01,-1.8772e+05,-1.8773e+05,-3.6182e-01,-1.8773e+05,8.9209e-02,7.9622e+00,1.8025e+05,1.2107e+03,-4.3758e-01,-1.6110e+00,2.8304e+00,2.5152e+00
3.6300e+02,2.0000e+00,2.5156e+01,-1.8771e+05,-1.8771e+05,-3.6282e-01,-1.8771e+05,8.9217e-02,7.9637e+00,1.8024e+05,1.2161e+03,7.3812e-02,-6.8329e-01,2.6289e+00,2.0858e+00
3.6400e+02,2.0000e+00,2.5190e+01,-1.8769e+05,-1.8770e+05,-3.6382e-01,-1.8770e+05,8.9223e-02,7.9647e+00,1.8023e+05,1.2211e+03,-5.4289e-02,-6.3658e-01,3.2374e+00,4.0936e+00
3.6500e+02,2.0000e+00,2.5225e+01,-1.8769e+05,-1.8769e+05,-3.6482e-01,-1.8769e+05,8.5464e-02,7.3078e+00,1.8021e+05,1.2260e+03,4.5013e-01,-1.3732e+00,2.8623e+00,3.0929e+00
3.6600e+02,1.0000e+00,2.5276e+01,-1.8768e+05,-1.8769e+05,-3.6582e-01,-1.8769e+05,8.1685e-02,6.6758e+00,1.8021e+05,1.2292e+03,-3.3428e-01,-1.1793e+00,2.8470e+00,2.5874e+00
3.6700e+02,1.0000e+00,2.5328e+01,-1.8766e+05,-1.8767e+05,-3.6682e-01,-1.8767e+05,8.9240e-02,7.9677e+00,1.8020e+05,1.2314e+03,-4.8757e-01,-6.0773e-01,2.6506e+00,4.4116e-01
3.6800e+02,1.0000e+00,2.5379e+01,-1.8766e+05,-1.8767e+05,-3.6782e-01,-1.8767e+05,8.8812e-02,7.8915e+00,1.8018e+05,1.2345e+03,3.3793e-01,-1.6381e+00,2.5857e+00,2.1965e+00
3.6900e+02,1.0000e+00,2.5431e+01,-1.8765e+05,-1.8766e+05,-3.6882e-01,-1.8766e+05,8.8008e-02,7.7492e+00,1.8018e+05,1.2368e+03,4.3199e-01,-1.2531e+00,2.4000e+00,8.8827e-01
3.7000e+02,1.0000e+00,2.5482e+01,-1.8765e+05,-1.8766e+05,-3.6982e-01,-1.8766e+05,8.5373e-02,7.2921e+00,1.8018e+05,1.2396e+03,-1.4301e-01,-7.7130e-01,3.1004e+00,3.6038e+00
3.7100e+02,2.0000e+00,2.5516e+01,-1.8764e+05,-1.8765e+05,-3.7081e-01,-1.8765e+05,8.9253e-02,7.9701e+00,1.8017e+05,1.2449e+03,-1.0598e-01,-1.7499e+00,2.6383e+00,3.3222e-01
3.7200e+02,1.0000e+00,2.5567e+01,-1.8763e+05,-1.8764e+05,-3.7181e-01,-1.8764e+05,8.9267e-02,7.9726e+00,1.8016e+05,1.2476e+03,3.1771e-01,-5.2824e-01,2.3808e+00,4.9520e-01
3.7300e+02,1.0000e+00,2.5618e+01,-1.8762e+05,-1.8763e+05,-3.7281e-01,-1.8763e+05,8.9273e-02,7.9737e+00,1.8015e+05,1.2503e+03,-4.6170e-01,-9.1188e-01,2.6615e+00,1.1351e+00
3.7400e+02,1.0000e+00,2.5669e+01,-1.8761e+05,-1.8761e+05,-3.7381e-01,-1.8761e+05,8.9278e-02,7.9746e+00,1.8014e+05,1.2530e+03,4.7081e-01,-8.6832e-01,3.4963e+00,2.9776e+00
3.7500e+02,1.0000e+00,2.5720e+01,-1.8760e+05,-1.8761e+05,-3.7481e-01,-1.8761e+05,8.6911e-02,7.5573e+00,1.8013e+05,1.2557e+03,-6.4087e-02,-9.9278e-01,2.7556e+00,2.3727e+00
3.7600e+02,1.0000e+00,2.5771e+01,-1.8760e+05,-1.8761e+05,-3.7581e-01,-1.8761e+05,8.5504e-02,7.3145e+00,1.8012e+05,1.2584e+03,-1.6238e-01,-1.3897e+00,2.6836e+00,1.8893e+00
3.7700e+02,1.0000e+00,2.5822e+01,-1.8758e+05,-1.8759e+05,-3.7681e-01,-1.8759e+05,8.9296e-02,7.9777e+00,1.8012e+05,1.2615e+03,-7.1137e-02,-5.7829e-01,3.0681e+00,3.7386e+00
3.7800e+02,1.0000e+00,2.5873e+01,-1.8758e+05,-1.8758e+05,-3.7781e-01,-1.8758e+05,8.9289e-02,7.9766e+00,1.8010e+05,1.2642e+03,-1.4576e-01,-6.3237e-01,2.5838e+00,9.7365e-01
3.7900e+02,4.0000e+00,2.5870e+01,-1.8757e+05,-1.8758e+05,-3.7881e-01,-1.8758e+05,8.9138e-02,7.9495e+00,1.8010e+05,1.2745e+03,-2.9769e-01,-9.1044e-01,2.9283e+00,2.9612e+00
3.8000e+02,3.0000e+00,2.5886e+01,-1.8756e+05,-1.8757e+05,-3.7981e-01,-1.8757e+05,8.9069e-02,7.9372e+00,1.8009e+05,1.2831e+03,4.9388e-01,-8.2623e-01,3.4209e+00,3.6870e+00
3.8100e+02,3.0000e+00,2.5901e+01,-1.8755e+05,-1.8756e+05,-3.8081e-01,-1.8756e+05,8.9300e-02,7.9785e+00,1.8008e+05,1.2920e+03,4.0321e-01,-8.8113e-01,2.3711e+00,1.4578e-01
3.8200e+02,1.0000e+00,2.5951e+01,-1.8755e+05,-1.8756e+05,-3.8181e-01,-1.8756e+05,8.8514e-02,7.8386e+00,1.8007e+05,1.2942e+03,3.0600e-01,-1.9547e+00,2.8383e+00,3.0890e+00
3.8300e+02,3.0000e+00,2.5966e+01,-1.8754e+05,-1.8755e+05,-3.8281e-01,-1.8755e+05,8.9165e-02,7.9544e+00,1.8007e+05,1.3023e+03,-4.1663e-02,-6.8875e-01,2.5842e+00,1.6917e+00
3.8400e+02,1.0000e+00,2.6016e+01,-1.8754e+05,-1.8755e+05,-3.8381e-01,-1.8755e+05,8.3105e-02,6.9099e+00,1.8006e+05,1.3046e+03,3.8437e-01,-9.3229e-01,2.8909e+00,3.2616e+00
3.8500e+02,1.0000e+00,2.6066e+01,-1.8754e+05,-1.8755e+05,-3.8481e-01,-1.8755e+05,8.1791e-02,6.6931e+00,1.8006e+05,1.3073e+03,4.3907e-01,-1.9702e+00,2.3619e+00,6.6728e-01
3.8600e+02,1.0000e+00,2.6116e+01,-1.8754e+05,-1.8755e+05,-3.8581e-01,-1.8755e+05,8.4090e-02,7.0747e+00,1.8006e+05,1.3104e+03,-3.2471e-01,-1.8723e+00,3.0624e+00,1.2494e+00
3.8700e+02,2.0000e+00,2.6149e+01,-1.8753e+05,-1.8754e+05,-3.8681e-01,-1.8754e+05,8.9118e-02,7.9460e+00,1.8006e+05,1.3162e+03,2.5569e-01,-6.0185e-01,2.4410e+00,1.5549e+00
3.8800e+02,2.0000e+00,2.6181e+01,-1.8753e+05,-1.8753e+05,-3.8781e-01,-1.8753e+05,8.9293e-02,7.9772e+00,1.8005e+05,1.3225e+03,2.2293e-01,-9.9438e-01,2.4690e+00,1.2105e+00
3.8900e+02,3.0000e+00,2.6195e+01,-1.8752e+05,-1.8752e+05,-3.8881e-01,-1.8752e+05,8.9357e-02,7.9887e+00,1.8005e+05,1.3305e+03,-2.3277e-01,-1.7675e+00,3.1280e+00,8.9443e-01
3.9000e+02,1.0000e+00,2.6245e+01,-1.8750e+05,-1.8751e+05,-3.8981e-01,-1.8751e+05,8.9368e-02,7.9907e+00,1.8004e+05,1.3333e+03,-6.9732e-02,-1.3942e+00,3.0028e+00,3.2795e+00
3.9100e+02,1.0000e+00,2.6295e+01,-1.8749e+05,-1.8750e+05,-3.9080e-01,-1.8750e+05,8.8540e-02,7.8433e+00,1.8002e+05,1.3356e+03,3.1610e-01,-1.1916e+00,2.7833e+00,2.9775e+00
3.9200e+02,1.0000e+00,2.6344e+01,-1.8748e+05,-1.8749e+05,-3.9180e-01,-1.8749e+05,8.9380e-02,7.9927e+00,1.8001e+05,1.3383e+03,-2.4170e-01,-6.2629e-01,2.8309e+00,2.8340e+00
3.9300e+02,2.0000e+00,2.6376e+01,-1.8748e+05,-1.8749e+05,-3.9280e-01,-1.8749e+05,8.4771e-02,7.1897e+00,1.8000e+05,1.3441e+03,1.0648e-01,-1.1164e+00,2.6150e+00,2.2405e+00
3.9400e+02,1.0000e+00,2.6425e+01,-1.8748e+05,-1.8748e+05,-3.9380e-01,-1.8748e+05,8.2756e-02,6.8520e+00,1.8000e+05,1.3469e+03,4.0234e-01,-6.1895e-01,2.6636e+00,2.8717e+00
3.9500e+02,1.0000e+00,2.6475e+01,-1.8747e+05,-1.8748e+05,-3.9480e-01,-1.8748e+05,8.9341e-02,7.9859e+00,1.8000e+05,1.3500e+03,2.8224e-02,-5.7286e-01,2.7009e+00,2.5625e+00
3.9600e+02,1.0000e+00,2.6524e+01,-1.8747e+05,-1.8747e+05,-3.9580e-01,-1.8747e+05,8.8079e-02,7.7618e+00,1.7999e+05,1.3523e+03,-4.7881e-01,-1.3497e+00,2.6158e+00,1.2702e+00
3.9700e+02,1.0000e+00,2.6573e+01,-1.8746e+05,-1.8747e+05,-3.9680e-01,-1.8747e+05,8.9372e-02,7.9913e+00,1.7999e+05,1.3550e+03,3.0582e-01,-8.7297e-01,2.4899e+00,2.0956e+00
3.9800e+02,1.0000e+00,2.6622e+01,-1.8744e+05,-1.8745e+05,-3.9780e-01,-1.8745e+05,8.9413e-02,7.9987e+00,1.7998e+05,1.3577e+03,3.4876e-01,-7.5155e-01,2.3641e+00,1.2759e+00
3.9900e+02,7.0000e+00,2.6565e+01,-1.8743e+05,-1.8744e+05,-3.9880e-01,-1.8744e+05,8.9405e-02,7.9973e+00,1.7996e+05,1.3765e+03,4.8331e-01,-1.2637e+00,3.1422e+00,4.5787e+00
4.0000e+02,2.0000e+00,2.6596e+01,-1.8743e+05,-1.8743e+05,-3.9980e-01,-1.8743e+05,8.8894e-02,7.9061e+00,1.7995e+05,1.3820e+03,6.6542e-02,-1.9385e+00,2.5435e+00,2.8002e-01
4.0100e+02,1.0000e+00,2.6645e+01,-1.8742e+05,-1.8743e+05,-4.0080e-01,-1.8743e+05,8.8904e-02,7.9079e+00,1.7995e+05,1.3851e+03,3.3260e-01,-9.3206e-01,2.3875e+00,2.2072e-01
4.0200e+02,1.0000e+00,2.6693e+01,-1.8741e+05,-1.8742e+05,-4.0180e-01,-1.8742e+05,8.9327e-02,7.9832e+00,1.7994e+05,1.3878e+03,6.1813e-02,-1.7936e+00,2.8079e+00,2.8327e+00
4.0300e+02,1.0000e+00,2.6742e+01,-1.8740e+05,-1.8741e+05,-4.0280e-01,-1.8741e+05,8.9441e-02,8.0036e+00,1.7993e+05,1.3901e+03,-3.7345e-01,-1.0999e+00,2.8769e+00,3.1442e+00
4.0400e+02,3.0000e+00,2.6755e+01,-1.8739e+05,-1.8739e+05,-4.0380e-01,-1.8739e+05,8.9447e-02,8.0047e+00,1.7992e+05,1.3981e+03,-3.4694e-01,-1.2779e+00,2.7556e+00,2.5066e+00
4.0500e+02,1.0000e+00,2.6803e+01,-1.8738e+05,-1.8739e+05,-4.0480e-01,-1.8739e+05,8.9373e-02,7.9915e+00,1.7991e+05,1.4008e+03,4.7932e-01,-6.5387e-01,2.7785e+00,3.3443e+00
4.0600e+02,1.0000e+00,2.6852e+01,-1.8738e+05,-1.8738e+05,-4.0580e-01,-1.8738e+05,8.4589e-02,7.1589e+00,1.7990e+05,1.4035e+03,-3.7581e-02,-6.7047e-01,2.6625e+00,2.3845e+00
4.0700e+02,1.0000e+00,2.6900e+01,-1.8738e+05,-1.8738e+05,-4.0680e-01,-1.8738e+05,8.1119e-02,6.5836e+00,1.7990e+05,1.4066e+03,4.0729e-01,-1.3903e+00,2.7832e+00,3.0661e+00
4.0800e+02,1.0000e+00,2.6948e+01,-1.8737e+05,-1.8738e+05,-4.0780e-01,-1.8738e+05,8.1221e-02,6.6001e+00,1.7990e+05,1.4090e+03,2.6370e-02,-1.9739e+00,2.5435e+00,5.3621e-01
4.0900e+02,2.0000e+00,2.6979e+01,-1.8737e+05,-1.8738e+05,-4.0880e-01,-1.8738e+05,8.3038e-02,6.8988e+00,1.7989e+05,1.4152e+03,-2.3524e-01,-1.7075e+00,3.5513e+00,2.6494e+00
4.1000e+02,1.0000e+00,2.7027e+01,-1.8737e+05,-1.8738e+05,-4.0980e-01,-1.8738e+05,8.2298e-02,6.7764e+00,1.7989e+05,1.4184e+03,1.9686e-01,-1.0396e+00,3.0816e+00,4.1609e+00
4.1100e+02,1.0000e+00,2.7075e+01,-1.8737e+05,-1.8737e+05,-4.1079e-01,-1.8737e+05,8.9336e-02,7.9849e+00,1.7989e+05,1.4207e+03,-4.5523e-01,-1.8307e+00,2.5951e+00,4.4826e-01
4.1200e+02,2.0000e+00,2.7105e+01,-1.8736e+05,-1.8737e+05,-4.1179e-01,-1.8737e+05,8.8626e-02,7.8584e+00,1.7989e+05,1.4269e+03,1.2576e-01,-6.6247e-01,2.9500e+00,3.6626e+00
4.1300e+02,1.0000e+00,2.7153e+01,-1.8736e+05,-1.8737e+05,-4.1279e-01,-1.8737e+05,8.3667e-02,7.0037e+00,1.7988e+05,1.4296e+03,-4.3862e-01,-1.6217e+00,2.6163e+00,8.6625e-01
4.1400e+02,1.0000e+00,2.7201e+01,-1.8736e+05,-1.8737e+05,-4.1379e-01,-1.8737e+05,8.4498e-02,7.1434e+00,1.7988e+05,1.4323e+03,2.3477e-01,-1.5843e+00,2.3938e+00,1.4590e+00
4.1500e+02,1.0000e+00,2.7249e+01,-1.8736e+05,-1.8736e+05,-4.1479e-01,-1.8736e+05,8.1341e-02,6.6197e+00,1.7988e+05,1.4350e+03,1.5822e-01,-1.2115e+00,2.5454e+00,2.0969e+00
4.1600e+02,1.0000e+00,2.7297e+01,-1.8735e+05,-1.8736e+05,-4.1579e-01,-1.8736e+05,8.8689e-02,7.8697e+00,1.7988e+05,1.4378e+03,-3.9635e-01,-1.4881e+00,2.6881e+00,2.2051e+00
4.1700e+02,1.0000e+00,2.7344e+01,-1.8735e+05,-1.8736e+05,-4.1679e-01,-1.8736e+05,8.3372e-02,6.9543e+00,1.7987e+05,1.4406e+03,1.6568e-01,-1.8203e+00,2.9594e+00,3.5586e+00
4.1800e+02,1.0000e+00,2.7392e+01,-1.8734e+05,-1.8735e+05,-4.1779e-01,-1.8735e+05,8.9436e-02,8.0027e+00,1.7987e+05,1.4437e+03,-2.9058e-01,-1.9573e+00,2.5968e+00,1.6108e+00
4.1900e+02,1.0000e+00,2.7439e+01,-1.8734e+05,-1.8734e+05,-4.1879e-01,-1.8734e+05,8.9518e-02,8.0174e+00,1.7986e+05,1.4465e+03,4.6700e-01,-1.1775e+00,2.3000e+00,7.5824e-01
4.2000e+02,2.0000e+00,2.7469e+01,-1.8733e+05,-1.8734e+05,-4.1979e-01,-1.8734e+05,8.7997e-02,7.7473e+00,1.7986e+05,1.4515e+03,-4.1647e-01,-1.1021e+00,3.6152e+00,9.9795e-01
4.2100e+02,1.0000e+00,2.7516e+01,-1.8731e+05,-1.8732e+05,-4.2079e-01,-1.8732e+05,8.9542e-02,8.0217e+00,1.7985e+05,1.4542e+03,-4.1044e-01,-1.8186e+00,2.8146e+00,2.9014e+00
4.2200e+02,5.0000e+00,2.7492e+01,-1.8731e+05,-1.8732e+05,-4.2179e-01,-1.8732e+05,8.9409e-02,7.9980e+00,1.7983e+05,1.4681e+03,-2.9467e-01,-6.7523e-01,3.2396e+00,3.5834e+00
4.2300e+02,1.0000e+00,2.7539e+01,-1.8731e+05,-1.8731e+05,-4.2279e-01,-1.8731e+05,8.3182e-02,6.9228e+00,1.7983e+05,1.4703e+03,-2.9438e-01,-1.6618e+00,2.5859e+00,1.2413e+00
4.2400e+02,2.0000e+00,2.7568e+01,-1.8731e+05,-1.8731e+05,-4.2379e-01,-1.8731e+05,8.0436e-02,6.4732e+00,1.7983e+05,1.4753e+03,-3.5092e-01,-1.6603e+00,2.6002e+00,5.7051e-01
4.2500e+02,2.0000e+00,2.7597e+01,-1.8729e+05,-1.8730e+05,-4.2479e-01,-1.8730e+05,8.9563e-02,8.0255e+00,1.7983e+05,1.4803e+03,4.3899e-01,-1.7106e+00,3.2821e+00,3.5199e+00
4.2600e+02,1.0000e+00,2.7644e+01,-1.8728e+05,-1.8729e+05,-4.2579e-01,-1.8729e+05,8.9569e-02,8.0267e+00,1.7981e+05,1.4825e+03,4.7904e-01,-6.7815e-01,3.0692e+00,4.6594e+00
4.2700e+02,1.0000e+00,2.7691e+01,-1.8728e+05,-1.8728e+05,-4.2679e-01,-1.8728e+05,8.6046e-02,7.4077e+00,1.7980e+05,1.4853e+03,3.6826e-01,-8.4242e-01,2.3159e+00,7.5760e-01
4.2800e+02,1.0000e+00,2.7738e+01,-1.8727e+05,-1.8728e+05,-4.2779e-01,-1.8728e+05,8.5895e-02,7.3816e+00,1.7979e+05,1.4880e+03,-3.2559e-01,-1.4730e+00,2.5739e+00,6.7766e-01
4.2900e+02,1.0000e+00,2.7785e+01,-1.8726e+05,-1.8727e+05,-4.2879e-01,-1.8727e+05,8.9586e-02,8.0297e+00,1.7979e+05,1.4907e+03,-2.8117e-01,-8.8071e-01,2.6353e+00,2.1005e+00
4.3000e+02,1.0000e+00,2.7832e+01,-1.8725e+05,-1.8726e+05,-4.2979e-01,-1.8726e+05,8.9413e-02,7.9987e+00,1.7978e+05,1.4930e+03,1.7187e-01,-1.1430e+00,2.3927e+00,4.1494e-01
4.3100e+02,3.0000e+00,2.7842e+01,-1.8724e+05,-1.8725e+05,-4.3078e-01,-1.8725e+05,8.9597e-02,8.0317e+00,1.7977e+05,1.5011e+03,4.2010e-01,-1.3417e+00,2.3042e+00,7.3352e-01
4.3200e+02,1.0000e+00,2.7889e+01,-1.8723e+05,-1.8724e+05,-4.3178e-01,-1.8724e+05,8.9366e-02,7.9902e+00,1.7976e+05,1.5033e+03,8.1769e-02,-8.5989e-01,2.5912e+00,2.2954e+00
4.3300e+02,1.0000e+00,2.7935e+01,-1.8722e+05,-1.8723e+05,-4.3278e-01,-1.8723e+05,8.9606e-02,8.0333e+00,1.7975e+05,1.5056e+03,-7.7670e-02,-1.8870e+00,2.6720e+00,2.3483e+00
4.3400e+02,1.0000e+00,2.7982e+01,-1.8721e+05,-1.8721e+05,-4.3378e-01,-1.8721e+05,8.9614e-02,8.0347e+00,1.7974e+05,1.5083e+03,-1.9519e-02,-1.0341e+00,3.0541e+00,3.8298e+00
4.3500e+02,3.0000e+00,2.7992e+01,-1.8720e+05,-1.8721e+05,-4.3478e-01,-1.8721e+05,8.4899e-02,7.2115e+00,1.7973e+05,1.5159e+03,1.6919e-01,-8.5559e-01,2.8346e+00,3.2425e+00
4.3600e+02,1.0000e+00,2.8039e+01,-1.8720e+05,-1.8721e+05,-4.3578e-01,-1.8721e+05,8.9470e-02,8.0090e+00,1.7972e+05,1.5191e+03,4.1237e-01,-1.6811e+00,2.3054e+00,1.3821e+00
4.3700e+02,1.0000e+00,2.8085e+01,-1.8720e+05,-1.8720e+05,-4.3678e-01,-1.8720e+05,8.5180e-02,7.2592e+00,1.7972e+05,1.5218e+03,-4.9187e-01,-1.6576e+00,2.5474e+00,8.7300e-01
4.3800e+02,1.0000e+00,2.8131e+01,-1.8719e+05,-1.8720e+05,-4.3778e-01,-1.8720e+05,8.2437e-02,6.7993e+00,1.7972e+05,1.5249e+03,6.3275e-02,-1.9428e+00,2.9138e+00,3.3285e+00
4.3900e+02,1.0000e+00,2.8177e+01,-1.8717e+05,-1.8718e+05,-4.3878e-01,-1.8718e+05,8.9642e-02,8.0397e+00,1.7971e+05,1.5281e+03,-1.5651e-01,-1.8899e+00,2.5186e+00,1.6575e+00
4.4000e+02,2.0000e+00,2.8205e+01,-1.8717e+05,-1.8718e+05,-4.3978e-01,-1.8718e+05,8.4527e-02,7.1484e+00,1.7969e+05,1.5330e+03,1.0615e-01,-1.0684e+00,3.4433e+00,1.5712e+00
4.4100e+02,1.0000e+00,2.8251e+01,-1.8717e+05,-1.8717e+05,-4.4078e-01,-1.8717e+05,8.9304e-02,7.9791e+00,1.7969e+05,1.5362e+03,1.5563e-01,-1.0217e+00,2.8788e+00,3.5348e+00
4.4200e+02,1.0000e+00,2.8297e+01,-1.8716e+05,-1.8717e+05,-4.4178e-01,-1.8717e+05,8.3684e-02,7.0065e+00,1.7969e+05,1.5393e+03,-3.5134e-01,-7.9350e-01,2.5494e+00,1.7622e+00
4.4300e+02,1.0000e+00,2.8343e+01,-1.8716e+05,-1.8717e+05,-4.4278e-01,-1.8717e+05,8.0728e-02,6.5203e+00,1.7968e+05,1.5415e+03,-4.5083e-01,-1.0601e+00,2.5412e+00,1.2571e+00
4.4400e+02,1.0000e+00,2.8389e+01,-1.8715e+05,-1.8716e+05,-4.4378e-01,-1.8716e+05,8.9670e-02,8.0447e+00,1.7968e+05,1.5439e+03,2.9462e-01,-6.5288e-01,2.3104e+00,1.4064e+00
4.4500e+02,1.0000e+00,2.8435e+01,-1.8715e+05,-1.8715e+05,-4.4478e-01,-1.8715e+05,8.6074e-02,7.4124e+00,1.7967e+05,1.5466e+03,1.9347e-01,-1.8866e+00,2.4067e+00,1.0845e+00
4.4600e+02,1.0000e+00,2.8480e+01,-1.8714e+05,-1.8715e+05,-4.4578e-01,-1.8715e+05,8.5904e-02,7.3833e+00,1.7967e+05,1.5493e+03,2.4236e-01,-1.0336e+00,3.1807e+00,4.2382e+00
4.4700e+02,2.0000e+00,2.8508e+01,-1.8714e+05,-1.8715e+05,-4.4678e-01,-1.8715e+05,8.6897e-02,7.5548e+00,1.7966e+05,1.5551e+03,2.6085e-01,-5.8267e-01,2.7539e+00,3.3442e+00
4.4800e+02,1.0000e+00,2.8553e+01,-1.8714e+05,-1.8715e+05,-4.4778e-01,-1.8715e+05,8.2356e-02,6.7858e+00,1.7966e+05,1.5578e+03,-1.3210e-01,-1.4289e+00,2.7205e+00,2.5939e+00
4.4900e+02,2.0000e+00,2.8581e+01,-1.8712e+05,-1.8713e+05,-4.4878e-01,-1.8713e+05,8.9698e-02,8.0497e+00,1.7966e+05,1.5636e+03,2.0569e-01,-8.5396e-01,2.3615e+00,1.3341e+00
4.5000e+02,1.0000e+00,2.8626e+01,-1.8710e+05,-1.8711e+05,-4.4978e-01,-1.8711e+05,8.9703e-02,8.0506e+00,1.7964e+05,1.5668e+03,-4.5874e-01,-1.7377e+00,2.5502e+00,1.7690e+00
4.5100e+02,3.0000e+00,2.8635e+01,-1.8710e+05,-1.8711e+05,-4.5077e-01,-1.8711e+05,8.3843e-02,7.0332e+00,1.7962e+05,1.5753e+03,3.2466e-01,-1.0940e+00,2.2734e+00,1.3828e-01
4.5200e+02,1.0000e+00,2.8680e+01,-1.8710e+05,-1.8711e+05,-4.5177e-01,-1.8711e+05,8.9508e-02,8.0157e+00,1.7962e+05,1.5785e+03,3.3506e-01,-8.1125e-01,2.3231e+00,1.8503e+00
4.5300e+02,2.0000e+00,2.8707e+01,-1.8708e+05,-1.8709e+05,-4.5277e-01,-1.8709e+05,8.9720e-02,8.0537e+00,1.7962e+05,1.5839e+03,4.3514e-01,-5.1179e-01,2.8753e+00,4.1029e+00
4.5400e+02,1.0000e+00,2.8752e+01,-1.8708e+05,-1.8709e+05,-4.5377e-01,-1.8709e+05,8.8552e-02,7.8453e+00,1.7960e+05,1.5870e+03,2.2807e-01,-1.4477e+00,2.3492e+00,4.1895e-01
4.5500e+02,1.0000e+00,2.8797e+01,-1.8707e+05,-1.8708e+05,-4.5477e-01,-1.8708e+05,8.8709e-02,7.8732e+00,1.7960e+05,1.5901e+03,4.7253e-02,-1.9903e+00,2.6819e+00,2.6582e+00
4.5600e+02,1.0000e+00,2.8843e+01,-1.8707e+05,-1.8708e+05,-4.5577e-01,-1.8708e+05,8.3224e-02,6.9297e+00,1.7959e+05,1.5929e+03,1.4088e-01,-1.4373e+00,2.4208e+00,1.4978e+00
4.5700e+02,2.0000e+00,2.8869e+01,-1.8707e+05,-1.8708e+05,-4.5677e-01,-1.8708e+05,8.2168e-02,6.7550e+00,1.7959e+05,1.5991e+03,-4.6220e-02,-1.4090e+00,3.1791e+00,2.8136e+00
4.5800e+02,1.0000e+00,2.8914e+01,-1.8707e+05,-1.8707e+05,-4.5777e-01,-1.8707e+05,8.9345e-02,7.9865e+00,1.7959e+05,1.6022e+03,2.9793e-01,-1.5446e+00,2.4962e+00,2.3015e+00
4.5900e+02,1.0000e+00,2.8959e+01,-1.8705e+05,-1.8706e+05,-4.5877e-01,-1.8706e+05,8.9753e-02,8.0597e+00,1.7959e+05,1.6049e+03,-3.0333e-01,-1.3849e+00,2.6921e+00,2.5897e+00
4.6000e+02,2.0000e+00,2.8986e+01,-1.8705e+05,-1.8705e+05,-4.5977e-01,-1.8705e+05,8.4441e-02,7.1339e+00,1.7957e+05,1.6109e+03,1.5214e-01,-1.4730e+00,2.6455e+00,2.6756e+00
4.6100e+02,1.0000e+00,2.9030e+01,-1.8704e+05,-1.8705e+05,-4.6077e-01,-1.8705e+05,8.9634e-02,8.0382e+00,1.7957e+05,1.6136e+03,8.0486e-02,-6.0382e-01,2.3475e+00,6.8841e-01
4.6200e+02,2.0000e+00,2.9057e+01,-1.8702e+05,-1.8703e+05,-4.6177e-01,-1.8703e+05,8.9770e-02,8.0627e+00,1.7956e+05,1.6194e+03,-3.3293e-01,-8.8163e-01,2.6590e+00,2.5885e+00
4.6300e+02,1.0000e+00,2.9101e+01,-1.8701e+05,-1.8702e+05,-4.6277e-01,-1.8702e+05,8.9760e-02,8.0608e+00,1.7954e+05,1.6221e+03,-5.2590e-02,-1.8404e+00,3.1631e+00,2.5611e+00
