nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,tau
2.0000e+03,6.7100e+02,6.4750e+03,1.0221e+01,1.4369e+05,1.4368e+05,-6.6866e+00,1.4368e+05,3.4533e-01,1.1985e+01,5.8645e+04,-2.9881e-01,-1.4366e+00,5.9834e+00,6.4341e+00
2.0000e+03,6.7200e+02,6.6000e+03,1.0045e+01,1.4448e+05,1.4447e+05,-6.6966e+00,1.4447e+05,3.4548e-01,1.1995e+01,5.8359e+04,-3.4229e-01,-1.1014e+00,6.0040e+00,4.7757e+00
2.0000e+03,6.7300e+02,6.6050e+03,1.0052e+01,1.4452e+05,1.4451e+05,-6.7065e+00,1.4451e+05,3.4562e-01,1.2005e+01,5.7567e+04,-6.8465e-01,-6.9823e-01,6.0118e+00,5.1931e+00
2.0000e+03,6.7400e+02,6.6220e+03,1.0042e+01,1.4650e+05,1.4649e+05,-6.7165e+00,1.4649e+05,3.4576e-01,1.2015e+01,5.7530e+04,-8.4305e-02,-1.9005e+00,6.0117e+00,6.0576e+00
2.0000e+03,6.7500e+02,6.7630e+03,9.8499e+00,1.4671e+05,1.4670e+05,-6.7264e+00,1.4670e+05,3.4590e-01,1.2025e+01,5.5551e+04,-4.7736e-01,-1.1385e+00,5.9669e+00,5.8211e+00
2.0000e+03,6.7600e+02,6.8330e+03,9.7649e+00,1.4704e+05,1.4703e+05,-6.7364e+00,1.4703e+05,3.4605e-01,1.2035e+01,5.5340e+04,-2.5941e-01,-1.1162e+00,6.0203e+00,5.6564e+00
2.0000e+03,6.7700e+02,6.8510e+03,9.7540e+00,1.4712e+05,1.4711e+05,-6.7463e+00,1.4711e+05,3.4619e-01,1.2045e+01,5.5009e+04,-3.0862e-01,-7.2310e-01,5.9805e+00,8.3712e+00
2.0000e+03,6.7800e+02,6.8550e+03,9.7628e+00,1.4755e+05,1.4754e+05,-6.7563e+00,1.4754e+05,3.4633e-01,1.2055e+01,5.4927e+04,-4.7779e-01,-1.7106e+00,6.0201e+00,3.4603e+00
2.0000e+03,6.7900e+02,6.8600e+03,9.7701e+00,1.4771e+05,1.4770e+05,-6.7662e+00,1.4770e+05,3.4648e-01,1.2065e+01,5.4503e+04,-4.6754e-02,-7.0821e-01,6.0569e+00,8.7941e+00
2.0000e+03,6.8000e+02,6.8640e+03,9.7789e+00,1.4787e+05,1.4785e+05,-6.7762e+00,1.4785e+05,3.4662e-01,1.2074e+01,5.4338e+04,-4.8205e-01,-6.5417e-01,5.9923e+00,8.9810e+00
2.0000e+03,6.8100e+02,6.8650e+03,9.7918e+00,1.4790e+05,1.4788e+05,-6.7861e+00,1.4788e+05,3.4676e-01,1.2084e+01,5.4185e+04,-7.2779e-01,-9.0841e-01,5.9489e+00,7.5330e+00
2.0000e+03,6.8200e+02,6.8870e+03,9.7753e+00,1.4921e+05,1.4919e+05,-6.7961e+00,1.4919e+05,3.4691e-01,1.2094e+01,5.4156e+04,-1.5710e-02,-1.6198e+00,6.0744e+00,4.4191e+00
2.0000e+03,6.8300e+02,6.9020e+03,9.7686e+00,1.4979e+05,1.4978e+05,-6.8060e+00,1.4978e+05,3.4705e-01,1.2104e+01,5.2844e+04,-1.3926e-01,-1.1443e+00,6.0086e+00,7.6287e+00
2.0000e+03,6.8400e+02,6.9090e+03,9.7731e+00,1.4997e+05,1.4996e+05,-6.8160e+00,1.4996e+05,3.4719e-01,1.2114e+01,5.2259e+04,-6.9560e-01,-8.2220e-01,5.9676e+00,7.7076e+00
2.0000e+03,6.8500e+02,6.9640e+03,9.7112e+00,1.5034e+05,1.5033e+05,-6.8259e+00,1.5033e+05,3.4733e-01,1.2124e+01,5.2080e+04,-1.3987e-01,-8.5043e-01,6.0542e+00,5.6108e+00
2.0000e+03,6.8600e+02,6.9650e+03,9.7240e+00,1.5052e+05,1.5051e+05,-6.8359e+00,1.5051e+05,3.4748e-01,1.2134e+01,5.1710e+04,-7.4936e-01,-1.0438e+00,5.9718e+00,4.8655e+00
2.0000e+03,6.8700e+02,6.9750e+03,9.7244e+00,1.5062e+05,1.5061e+05,-6.8458e+00,1.5061e+05,3.4762e-01,1.2144e+01,5.1531e+04,-1.9905e-01,-1.5954e+00,5.9988e+00,5.4367e+00
2.0000e+03,6.8800e+02,7.0600e+03,9.6229e+00,1.5065e+05,1.5063e+05,-6.8558e+00,1.5063e+05,3.4776e-01,1.2154e+01,5.1432e+04,-4.6663e-01,-9.1674e-01,5.9865e+00,5.4928e+00
2.0000e+03,6.8900e+02,7.0870e+03,9.6007e+00,1.5082e+05,1.5081e+05,-6.8657e+00,1.5081e+05,3.4790e-01,1.2164e+01,5.1405e+04,-1.0051e-01,-9.6971e-01,6.0223e+00,8.3345e+00
2.0000e+03,6.9000e+02,7.1020e+03,9.5946e+00,1.5118e+05,1.5116e+05,-6.8757e+00,1.5116e+05,3.4804e-01,1.2174e+01,5.1226e+04,-2.9213e-01,-1.5397e+00,5.9776e+00,6.1628e+00
2.0000e+03,6.9100e+02,7.1100e+03,9.5978e+00,1.5149e+05,1.5148e+05,-6.8856e+00,1.5148e+05,3.4819e-01,1.2184e+01,5.0876e+04,-3.6382e-01,-1.2371e+00,5.9840e+00,6.4324e+00
2.0000e+03,6.9200e+02,7.1210e+03,9.5970e+00,1.5152e+05,1.5151e+05,-6.8956e+00,1.5151e+05,3.4833e-01,1.2194e+01,5.0557e+04,-9.7415e-02,-1.1532e+00,6.0043e+00,7.2984e+00
2.0000e+03,6.9300e+02,7.1500e+03,9.5724e+00,1.5241e+05,1.5239e+05,-6.9055e+00,1.5239e+05,3.4847e-01,1.2204e+01,5.0529e+04,-8.3919e-01,-6.8676e-01,5.9573e+00,7.9900e+00
2.0000e+03,6.9400e+02,7.1860e+03,9.5388e+00,1.5272e+05,1.5271e+05,-6.9155e+00,1.5271e+05,3.4861e-01,1.2214e+01,4.9645e+04,-7.6980e-01,-7.2229e-01,6.0070e+00,5.5503e+00
2.0000e+03,6.9500e+02,7.2570e+03,9.4604e+00,1.5280e+05,1.5279e+05,-6.9254e+00,1.5279e+05,3.4876e-01,1.2224e+01,4.9328e+04,-6.3748e-01,-5.6551e-01,5.9922e+00,8.5545e+00
2.0000e+03,6.9600e+02,7.2640e+03,9.4650e+00,1.5282e+05,1.5281e+05,-6.9354e+00,1.5281e+05,3.4890e-01,1.2234e+01,4.9252e+04,-2.2939e-02,-1.9850e+00,6.0663e+00,4.2772e+00
2.0000e+03,6.9700e+02,7.2940e+03,9.4401e+00,1.5329e+05,1.5328e+05,-6.9453e+00,1.5328e+05,3.4904e-01,1.2244e+01,4.9231e+04,-7.3083e-01,-7.6007e-01,5.9495e+00,7.7191e+00
2.0000e+03,6.9800e+02,7.3080e+03,9.4357e+00,1.5337e+05,1.5336e+05,-6.9553e+00,1.5336e+05,3.4918e-01,1.2254e+01,4.8757e+04,-1.5548e-01,-1.0842e+00,6.0127e+00,7.3640e+00
2.0000e+03,6.9900e+02,7.3460e+03,9.4010e+00,1.5341e+05,1.5340e+05,-6.9652e+00,1.5340e+05,3.4932e-01,1.2264e+01,4.8678e+04,-5.0914e-01,-8.0432e-01,6.0214e+00,5.1570e+00
2.0000e+03,7.0000e+02,7.4850e+03,9.2419e+00,1.5386e+05,1.5384e+05,-6.9752e+00,1.5384e+05,3.4946e-01,1.2273e+01,4.8637e+04,-3.9971e-01,-1.5248e+00,5.9859e+00,5.4180e+00
2.0000e+03,7.0100e+02,7.4890e+03,9.2502e+00,1.5393e+05,1.5392e+05,-6.9851e+00,1.5392e+05,3.4961e-01,1.2283e+01,4.8194e+04,-3.1750e-01,-1.0821e+00,5.9645e+00,8.3804e+00
2.0000e+03,7.0200e+02,7.5440e+03,9.1968e+00,1.5452e+05,1.5450e+05,-6.9951e+00,1.5450e+05,3.4975e-01,1.2293e+01,4.8123e+04,-4.4496e-01,-7.8101e-01,6.0285e+00,5.1577e+00
2.0000e+03,7.0300e+02,7.6250e+03,9.1133e+00,1.5579e+05,1.5577e+05,-7.0050e+00,1.5577e+05,3.4989e-01,1.2303e+01,4.7534e+04,-2.2934e-01,-1.0738e+00,6.0297e+00,5.5287e+00
2.0000e+03,7.0400e+02,7.7530e+03,8.9775e+00,1.5629e+05,1.5628e+05,-7.0150e+00,1.5628e+05,3.5003e-01,1.2313e+01,4.6266e+04,-1.2423e-01,-1.6030e+00,6.0054e+00,6.1874e+00
2.0000e+03,7.0500e+02,7.7740e+03,8.9662e+00,1.5632e+05,1.5631e+05,-7.0249e+00,1.5631e+05,3.5017e-01,1.2323e+01,4.5760e+04,2.2036e-02,-7.5944e-01,6.0668e+00,8.2399e+00
2.0000e+03,7.0600e+02,7.8670e+03,8.8741e+00,1.5641e+05,1.5640e+05,-7.0349e+00,1.5640e+05,3.5031e-01,1.2333e+01,4.5732e+04,-8.6595e-02,-1.1449e+00,6.0152e+00,6.6915e+00
2.0000e+03,7.0700e+02,7.8920e+03,8.8589e+00,1.5646e+05,1.5644e+05,-7.0448e+00,1.5644e+05,3.5045e-01,1.2343e+01,4.5640e+04,-4.9265e-01,-1.1122e+00,5.9859e+00,5.9027e+00
2.0000e+03,7.0800e+02,7.9340e+03,8.8250e+00,1.5694e+05,1.5693e+05,-7.0548e+00,1.5693e+05,3.5060e-01,1.2353e+01,4.5595e+04,-4.9630e-01,-1.5471e+00,6.0170e+00,3.3419e+00
2.0000e+03,7.0900e+02,7.9690e+03,8.7991e+00,1.5703e+05,1.5702e+05,-7.0647e+00,1.5702e+05,3.5074e-01,1.2363e+01,4.5107e+04,-4.0773e-02,-1.1865e+00,6.0688e+00,4.8608e+00
2.0000e+03,7.1000e+02,7.9830e+03,8.7962e+00,1.5890e+05,1.5888e+05,-7.0747e+00,1.5888e+05,3.5088e-01,1.2373e+01,4.5021e+04,-5.1116e-01,-9.4044e-01,5.9480e+00,8.3650e+00
2.0000e+03,7.1100e+02,8.0060e+03,8.7836e+00,1.5894e+05,1.5892e+05,-7.0846e+00,1.5892e+05,3.5102e-01,1.2383e+01,4.3154e+04,-5.8235e-01,-6.6786e-01,5.9891e+00,8.2794e+00
2.0000e+03,7.1200e+02,8.0740e+03,8.7228e+00,1.5896e+05,1.5894e+05,-7.0946e+00,1.5894e+05,3.5116e-01,1.2393e+01,4.3114e+04,-4.4850e-01,-7.6120e-01,5.9580e+00,8.6124e+00
2.0000e+03,7.1300e+02,8.1070e+03,8.6999e+00,1.5976e+05,1.5975e+05,-7.1045e+00,1.5975e+05,3.5130e-01,1.2403e+01,4.3095e+04,-4.3236e-01,-1.2568e+00,5.9857e+00,5.7783e+00
2.0000e+03,7.1400e+02,8.2630e+03,8.5496e+00,1.6047e+05,1.6046e+05,-7.1145e+00,1.6046e+05,3.5144e-01,1.2413e+01,4.2288e+04,-6.1356e-01,-7.4105e-01,5.9750e+00,6.5685e+00
2.0000e+03,7.1500e+02,8.2700e+03,8.5544e+00,1.6056e+05,1.6055e+05,-7.1244e+00,1.6055e+05,3.5158e-01,1.2423e+01,4.1578e+04,-7.0706e-01,-1.1531e+00,5.9782e+00,4.6085e+00
2.0000e+03,7.1600e+02,8.3010e+03,8.5347e+00,1.6128e+05,1.6127e+05,-7.1344e+00,1.6127e+05,3.5172e-01,1.2433e+01,4.1493e+04,-8.0013e-01,-8.9244e-01,5.9765e+00,5.9875e+00
2.0000e+03,7.1700e+02,8.3430e+03,8.5041e+00,1.6143e+05,1.6142e+05,-7.1443e+00,1.6142e+05,3.5186e-01,1.2443e+01,4.0769e+04,-4.9493e-01,-6.4833e-01,5.9994e+00,7.8947e+00
2.0000e+03,7.1800e+02,8.4110e+03,8.4479e+00,1.6249e+05,1.6247e+05,-7.1543e+00,1.6247e+05,3.5201e-01,1.2453e+01,4.0617e+04,-6.9299e-01,-6.9934e-01,5.9979e+00,6.4566e+00
2.0000e+03,7.1900e+02,8.4180e+03,8.4527e+00,1.6252e+05,1.6250e+05,-7.1642e+00,1.6250e+05,3.5215e-01,1.2463e+01,3.9565e+04,-3.0723e-01,-6.5392e-01,6.0077e+00,8.9616e+00
2.0000e+03,7.2000e+02,8.4670e+03,8.4160e+00,1.6306e+05,1.6305e+05,-7.1742e+00,1.6305e+05,3.5229e-01,1.2473e+01,3.9534e+04,-6.5193e-02,-1.4459e+00,6.0576e+00,4.7239e+00
2.0000e+03,7.2100e+02,8.4920e+03,8.4032e+00,1.6351e+05,1.6350e+05,-7.1841e+00,1.6350e+05,3.5243e-01,1.2482e+01,3.8991e+04,-3.6696e-01,-1.4543e+00,5.9812e+00,5.3796e+00
2.0000e+03,7.2200e+02,8.5250e+03,8.3826e+00,1.6370e+05,1.6369e+05,-7.1941e+00,1.6369e+05,3.5257e-01,1.2492e+01,3.8540e+04,-4.7841e-01,-9.7920e-01,5.9551e+00,8.0108e+00
2.0000e+03,7.2300e+02,8.5610e+03,8.3593e+00,1.6427e+05,1.6426e+05,-7.2040e+00,1.6426e+05,3.5271e-01,1.2502e+01,3.8349e+04,-4.7727e-02,-1.4791e+00,6.0652e+00,4.6435e+00
2.0000e+03,7.2400e+02,8.5810e+03,8.3516e+00,1.6446e+05,1.6445e+05,-7.2140e+00,1.6445e+05,3.5285e-01,1.2512e+01,3.7780e+04,-4.8393e-01,-7.5098e-01,5.9875e+00,8.1195e+00
2.0000e+03,7.2500e+02,8.5820e+03,8.3621e+00,1.6453e+05,1.6452e+05,-7.2239e+00,1.6452e+05,3.5299e-01,1.2522e+01,3.7589e+04,-2.9903e-01,-1.5027e+00,6.0165e+00,4.6681e+00
2.0000e+03,7.2600e+02,8.6020e+03,8.3544e+00,1.6490e+05,1.6489e+05,-7.2339e+00,1.6489e+05,3.5313e-01,1.2532e+01,3.7522e+04,-4.2183e-01,-1.3795e+00,5.9980e+00,4.9322e+00
2.0000e+03,7.2700e+02,8.6860e+03,8.2859e+00,1.6512e+05,1.6511e+05,-7.2438e+00,1.6511e+05,3.5327e-01,1.2542e+01,3.7148e+04,-1.8139e-01,-1.0551e+00,5.9816e+00,8.6159e+00
2.0000e+03,7.2800e+02,8.6990e+03,8.2850e+00,1.6549e+05,1.6548e+05,-7.2538e+00,1.6548e+05,3.5341e-01,1.2552e+01,3.6931e+04,-4.3311e-01,-1.2157e+00,6.0005e+00,5.1377e+00
2.0000e+03,7.2900e+02,8.7190e+03,8.2776e+00,1.6565e+05,1.6564e+05,-7.2637e+00,1.6564e+05,3.5355e-01,1.2562e+01,3.6557e+04,-7.4506e-01,-7.1172e-01,5.9492e+00,8.3024e+00
2.0000e+03,7.3000e+02,8.7210e+03,8.2870e+00,1.6582e+05,1.6581e+05,-7.2737e+00,1.6581e+05,3.5369e-01,1.2572e+01,3.6402e+04,-6.7720e-01,-1.0893e+00,6.0167e+00,3.6252e+00
2.0000e+03,7.3100e+02,8.7730e+03,8.2497e+00,1.6585e+05,1.6584e+05,-7.2836e+00,1.6584e+05,3.5383e-01,1.2582e+01,3.6227e+04,-6.2918e-01,-6.5038e-01,5.9916e+00,7.7670e+00
2.0000e+03,7.3200e+02,8.9380e+03,8.1102e+00,1.6585e+05,1.6584e+05,-7.2936e+00,1.6584e+05,3.5157e-01,1.2422e+01,3.6202e+04,-6.0287e-02,-1.4253e+00,6.0315e+00,6.1307e+00
2.0000e+03,7.3300e+02,9.0920e+03,7.9852e+00,1.6607e+05,1.6606e+05,-7.3035e+00,1.6606e+05,3.5411e-01,1.2602e+01,3.6198e+04,-3.6165e-01,-7.2679e-01,6.0110e+00,6.2555e+00
2.0000e+03,7.3400e+02,9.1510e+03,7.9451e+00,1.6720e+05,1.6719e+05,-7.3135e+00,1.6719e+05,3.5425e-01,1.2612e+01,3.5978e+04,-5.3719e-01,-7.7724e-01,6.0167e+00,5.0382e+00
2.0000e+03,7.3500e+02,9.1670e+03,7.9422e+00,1.6724e+05,1.6723e+05,-7.3234e+00,1.6723e+05,3.5439e-01,1.2622e+01,3.4851e+04,-5.5506e-01,-1.5478e+00,5.9890e+00,4.2119e+00
2.0000e+03,7.3600e+02,9.2230e+03,7.9052e+00,1.6748e+05,1.6747e+05,-7.3334e+00,1.6747e+05,3.5453e-01,1.2632e+01,3.4808e+04,-4.3224e-01,-8.5428e-01,6.0022e+00,6.5391e+00
2.0000e+03,7.3700e+02,9.2730e+03,7.8737e+00,1.6785e+05,1.6784e+05,-7.3433e+00,1.6784e+05,3.5467e-01,1.2642e+01,3.4572e+04,-9.6624e-01,-6.2806e-01,5.9764e+00,8.2242e+00
2.0000e+03,7.3800e+02,9.2870e+03,7.8726e+00,1.6790e+05,1.6789e+05,-7.3533e+00,1.6789e+05,3.5481e-01,1.2652e+01,3.4200e+04,-4.5883e-01,-9.4636e-01,6.0215e+00,4.7921e+00
2.0000e+03,7.3900e+02,9.2900e+03,7.8807e+00,1.6858e+05,1.6857e+05,-7.3632e+00,1.6857e+05,3.5495e-01,1.2662e+01,3.4151e+04,-1.5285e-01,-9.2665e-01,6.0002e+00,7.8310e+00
2.0000e+03,7.4000e+02,9.3250e+03,7.8621e+00,1.6876e+05,1.6874e+05,-7.3732e+00,1.6874e+05,3.5509e-01,1.2672e+01,3.3469e+04,-4.8790e-01,-1.8973e+00,6.0007e+00,3.8655e+00
2.0000e+03,7.4100e+02,9.3290e+03,7.8693e+00,1.6892e+05,1.6891e+05,-7.3831e+00,1.6891e+05,3.5522e-01,1.2681e+01,3.3295e+04,-1.9604e-01,-1.5082e+00,6.0229e+00,4.5059e+00
2.0000e+03,7.4200e+02,9.4880e+03,7.7493e+00,1.6930e+05,1.6929e+05,-7.3931e+00,1.6929e+05,3.5536e-01,1.2691e+01,3.3128e+04,-6.9878e-01,-9.9564e-01,6.0040e+00,3.9755e+00
2.0000e+03,7.4300e+02,9.4890e+03,7.7589e+00,1.6933e+05,1.6932e+05,-7.4030e+00,1.6932e+05,3.5550e-01,1.2701e+01,3.2747e+04,3.4290e-02,-7.9576e-01,6.0583e+00,8.0556e+00
2.0000e+03,7.4400e+02,9.5020e+03,7.7588e+00,1.6987e+05,1.6985e+05,-7.4130e+00,1.6985e+05,3.5564e-01,1.2711e+01,3.2719e+04,-5.4962e-01,-1.1247e+00,6.0248e+00,3.5977e+00
2.0000e+03,7.4500e+02,9.5420e+03,7.7370e+00,1.7019e+05,1.7018e+05,-7.4229e+00,1.7018e+05,3.5578e-01,1.2721e+01,3.2185e+04,-3.7347e-01,-1.2620e+00,6.0208e+00,4.4603e+00
2.0000e+03,7.4600e+02,9.5620e+03,7.7313e+00,1.7026e+05,1.7025e+05,-7.4329e+00,1.7025e+05,3.5592e-01,1.2731e+01,3.1862e+04,-3.4988e-01,-1.7758e+00,5.9991e+00,4.2820e+00
2.0000e+03,7.4700e+02,9.6240e+03,7.6923e+00,1.7084e+05,1.7083e+05,-7.4428e+00,1.7083e+05,3.5606e-01,1.2741e+01,3.1792e+04,-2.3819e-01,-9.2384e-01,5.9864e+00,8.9838e+00
2.0000e+03,7.4800e+02,9.6540e+03,7.6789e+00,1.7115e+05,1.7114e+05,-7.4528e+00,1.7114e+05,3.5620e-01,1.2751e+01,3.1211e+04,-9.3681e-01,-6.4660e-01,5.9915e+00,7.3291e+00
2.0000e+03,7.4900e+02,9.6620e+03,7.6829e+00,1.7133e+05,1.7132e+05,-7.4627e+00,1.7132e+05,3.5634e-01,1.2761e+01,3.0901e+04,-7.9283e-01,-8.9530e-01,5.9770e+00,5.3685e+00
2.0000e+03,7.5000e+02,9.7200e+03,7.6477e+00,1.7134e+05,1.7133e+05,-7.4727e+00,1.7133e+05,3.5646e-01,1.2770e+01,3.0718e+04,-7.0499e-01,-6.6705e-01,5.9662e+00,7.6857e+00
2.0000e+03,7.5100e+02,9.7260e+03,7.6532e+00,1.7210e+05,1.7209e+05,-7.4826e+00,1.7209e+05,3.5662e-01,1.2781e+01,3.0708e+04,-6.4049e-01,-8.8026e-01,5.9648e+00,7.2497e+00
2.0000e+03,7.5200e+02,9.7770e+03,7.6238e+00,1.7237e+05,1.7236e+05,-7.4926e+00,1.7236e+05,3.5675e-01,1.2791e+01,2.9953e+04,-4.2785e-02,-1.8403e+00,6.0391e+00,5.3359e+00
2.0000e+03,7.5300e+02,9.8330e+03,7.5909e+00,1.7249e+05,1.7248e+05,-7.5025e+00,1.7248e+05,3.5689e-01,1.2801e+01,2.9676e+04,-1.2727e-01,-1.7201e+00,6.0183e+00,5.5437e+00
2.0000e+03,7.5400e+02,9.8380e+03,7.5971e+00,1.7249e+05,1.7248e+05,-7.5125e+00,1.7248e+05,3.5494e-01,1.2661e+01,2.9562e+04,-7.8466e-01,-8.6259e-01,6.0035e+00,4.4669e+00
2.0000e+03,7.5500e+02,9.8580e+03,7.5919e+00,1.7267e+05,1.7266e+05,-7.5225e+00,1.7266e+05,3.5717e-01,1.2821e+01,2.9558e+04,-2.3651e-01,-6.5372e-01,6.0023e+00,8.9697e+00
2.0000e+03,7.5600e+02,9.9180e+03,7.5564e+00,1.7270e+05,1.7269e+05,-7.5324e+00,1.7269e+05,3.5731e-01,1.2831e+01,2.9382e+04,-7.0416e-01,-1.0231e+00,5.9738e+00,5.3589e+00
2.0000e+03,7.5700e+02,9.9220e+03,7.5634e+00,1.7319e+05,1.7318e+05,-7.5424e+00,1.7318e+05,3.5745e-01,1.2841e+01,2.9346e+04,-1.3742e-01,-9.3266e-01,6.0276e+00,7.3803e+00
2.0000e+03,7.5800e+02,9.9690e+03,7.5380e+00,1.7335e+05,1.7334e+05,-7.5523e+00,1.7334e+05,3.5759e-01,1.2851e+01,2.8858e+04,-4.0586e-01,-1.1711e+00,5.9846e+00,6.0718e+00
2.0000e+03,7.5900e+02,1.0040e+04,7.4951e+00,1.7344e+05,1.7343e+05,-7.5623e+00,1.7343e+05,3.5772e-01,1.2861e+01,2.8701e+04,-3.9808e-01,-9.9649e-01,5.9990e+00,6.1309e+00
2.0000e+03,7.6000e+02,1.0047e+04,7.4998e+00,1.7346e+05,1.7345e+05,-7.5722e+00,1.7345e+05,3.5786e-01,1.2871e+01,2.8610e+04,-3.1238e-01,-1.0722e+00,6.0014e+00,6.2452e+00
2.0000e+03,7.6100e+02,1.0103e+04,7.4684e+00,1.7365e+05,1.7364e+05,-7.5822e+00,1.7364e+05,3.5800e-01,1.2880e+01,2.8587e+04,-2.2517e-01,-1.2288e+00,5.9934e+00,6.7000e+00
2.0000e+03,7.6200e+02,1.0106e+04,7.4760e+00,1.7367e+05,1.7365e+05,-7.5921e+00,1.7365e+05,3.5814e-01,1.2890e+01,2.8397e+04,-4.5315e-01,-6.2906e-01,5.9930e+00,8.1370e+00
2.0000e+03,7.6300e+02,1.0124e+04,7.4726e+00,1.7375e+05,1.7374e+05,-7.6021e+00,1.7374e+05,3.5828e-01,1.2900e+01,2.8385e+04,-4.2974e-01,-1.8373e+00,6.0009e+00,4.2373e+00
2.0000e+03,7.6400e+02,1.0147e+04,7.4656e+00,1.7385e+05,1.7384e+05,-7.6120e+00,1.7384e+05,3.5842e-01,1.2910e+01,2.8299e+04,-4.4400e-01,-7.6317e-01,5.9810e+00,8.7610e+00
2.0000e+03,7.6500e+02,1.0181e+04,7.4506e+00,1.7395e+05,1.7394e+05,-7.6220e+00,1.7394e+05,3.5855e-01,1.2920e+01,2.8202e+04,-3.5194e-01,-7.2947e-01,6.0088e+00,7.4572e+00
2.0000e+03,7.6600e+02,1.0190e+04,7.4538e+00,1.7395e+05,1.7394e+05,-7.6319e+00,1.7394e+05,3.5183e-01,1.2440e+01,2.8099e+04,-4.9886e-01,-7.2548e-01,5.9571e+00,8.9350e+00
2.0000e+03,7.6700e+02,1.0275e+04,7.4024e+00,1.7451e+05,1.7450e+05,-7.6419e+00,1.7450e+05,3.5883e-01,1.2940e+01,2.8096e+04,-8.4292e-01,-6.3223e-01,5.9906e+00,6.8549e+00
2.0000e+03,7.6800e+02,1.0361e+04,7.3511e+00,1.7467e+05,1.7466e+05,-7.6518e+00,1.7466e+05,3.5897e-01,1.2950e+01,2.7541e+04,-3.2533e-01,-1.9556e+00,6.0044e+00,4.5514e+00
2.0000e+03,7.6900e+02,1.0363e+04,7.3593e+00,1.7491e+05,1.7490e+05,-7.6618e+00,1.7490e+05,3.5911e-01,1.2960e+01,2.7377e+04,-5.8756e-01,-8.0784e-01,6.0091e+00,5.3824e+00
2.0000e+03,7.7000e+02,1.0400e+04,7.3429e+00,1.7550e+05,1.7549e+05,-7.6717e+00,1.7549e+05,3.5924e-01,1.2970e+01,2.7141e+04,-3.2861e-01,-1.1699e+00,5.9804e+00,6.3033e+00
2.0000e+03,7.7100e+02,1.0402e+04,7.3510e+00,1.7578e+05,1.7577e+05,-7.6817e+00,1.7577e+05,3.5938e-01,1.2980e+01,2.6552e+04,-2.0027e-01,-1.2000e+00,6.0044e+00,5.8516e+00
2.0000e+03,7.7200e+02,1.0405e+04,7.3584e+00,1.7605e+05,1.7603e+05,-7.6916e+00,1.7603e+05,3.5952e-01,1.2990e+01,2.6268e+04,-4.1867e-01,-9.5736e-01,6.0093e+00,5.5849e+00
2.0000e+03,7.7300e+02,1.0408e+04,7.3658e+00,1.7612e+05,1.7610e+05,-7.7016e+00,1.7610e+05,3.5966e-01,1.3000e+01,2.6004e+04,-4.5798e-01,-9.3618e-01,6.0009e+00,5.9304e+00
2.0000e+03,7.7400e+02,1.0489e+04,7.3189e+00,1.7632e+05,1.7630e+05,-7.7115e+00,1.7630e+05,3.5979e-01,1.3010e+01,2.5933e+04,-2.3042e-01,-1.0639e+00,6.0208e+00,5.8492e+00
2.0000e+03,7.7500e+02,1.0560e+04,7.2795e+00,1.7663e+05,1.7662e+05,-7.7215e+00,1.7662e+05,3.5993e-01,1.3020e+01,2.5734e+04,-8.3172e-01,-7.4100e-01,5.9717e+00,6.6744e+00
2.0000e+03,7.7600e+02,1.0597e+04,7.2637e+00,1.7668e+05,1.7667e+05,-7.7314e+00,1.7667e+05,3.6007e-01,1.3030e+01,2.5421e+04,-2.7240e-01,-1.1203e+00,5.9908e+00,6.8434e+00
2.0000e+03,7.7700e+02,1.0608e+04,7.2656e+00,1.7685e+05,1.7684e+05,-7.7414e+00,1.7684e+05,3.6021e-01,1.3040e+01,2.5369e+04,-6.4228e-01,-1.1847e+00,5.9879e+00,4.5780e+00
2.0000e+03,7.7800e+02,1.0625e+04,7.2634e+00,1.7685e+05,1.7684e+05,-7.7513e+00,1.7684e+05,3.5042e-01,1.2340e+01,2.5198e+04,-6.5314e-01,-9.0283e-01,5.9851e+00,5.9606e+00
2.0000e+03,7.7900e+02,1.0647e+04,7.2578e+00,1.7686e+05,1.7685e+05,-7.7613e+00,1.7685e+05,3.6040e-01,1.3054e+01,2.5196e+04,-5.2084e-01,-6.8632e-01,6.0012e+00,7.0281e+00
2.0000e+03,7.8000e+02,1.0676e+04,7.2476e+00,1.7762e+05,1.7760e+05,-7.7712e+00,1.7760e+05,3.6062e-01,1.3070e+01,2.5188e+04,-2.4040e-01,-1.0269e+00,5.9963e+00,7.3053e+00
2.0000e+03,7.8100e+02,1.0735e+04,7.2174e+00,1.7762e+05,1.7760e+05,-7.7812e+00,1.7760e+05,3.5100e-01,1.2381e+01,2.4435e+04,-3.7460e-01,-8.8835e-01,6.0148e+00,5.1156e+00
2.0000e+03,7.8200e+02,1.0790e+04,7.1901e+00,1.7770e+05,1.7768e+05,-7.7911e+00,1.7768e+05,3.6089e-01,1.3089e+01,2.4433e+04,-7.2847e-01,-1.0305e+00,5.9836e+00,4.6807e+00
2.0000e+03,7.8300e+02,1.0839e+04,7.1670e+00,1.7770e+05,1.7769e+05,-7.8011e+00,1.7769e+05,3.6079e-01,1.3082e+01,2.4353e+04,-2.9433e-01,-8.2783e-01,6.0272e+00,5.7394e+00
