niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
3.3700e+02,2.0000e+00,2.3986e+01,-2.0135e+05,-2.0136e+05,-3.3683e-01,-2.0136e+05,8.9072e-02,7.9377e+00,1.8498e+05,1.1029e+03,-4.1362e-01,-1.9245e+00,3.2401e+00,3.4804e+00
3.3800e+02,1.0000e+00,2.4040e+01,-2.0135e+05,-2.0135e+05,-3.3783e-01,-2.0135e+05,8.7617e-02,7.6805e+00,1.8493e+05,1.1055e+03,-2.1335e-01,-1.2614e+00,3.2048e+00,2.5989e+00
3.3900e+02,1.0000e+00,2.4094e+01,-2.0134e+05,-2.0135e+05,-3.3883e-01,-2.0135e+05,8.2859e-02,6.8690e+00,1.8493e+05,1.1078e+03,3.4291e-01,-1.9911e+00,3.1148e+00,6.6280e-01
3.4000e+02,3.0000e+00,2.4113e+01,-2.0134e+05,-2.0134e+05,-3.3983e-01,-2.0134e+05,8.9061e-02,7.9359e+00,1.8492e+05,1.1156e+03,-3.7108e-02,-7.2922e-01,3.1951e+00,1.9025e+00
3.4100e+02,1.0000e+00,2.4167e+01,-2.0133e+05,-2.0134e+05,-3.4083e-01,-2.0134e+05,8.3676e-02,7.0052e+00,1.8492e+05,1.1183e+03,-4.4104e-01,-1.8813e+00,3.1606e+00,2.6644e+00
3.4200e+02,1.0000e+00,2.4221e+01,-2.0133e+05,-2.0134e+05,-3.4183e-01,-2.0134e+05,8.7489e-02,7.6582e+00,1.8491e+05,1.1216e+03,1.3920e-01,-5.2135e-01,3.2946e+00,2.4513e+00
3.4300e+02,3.0000e+00,2.4240e+01,-2.0132e+05,-2.0133e+05,-3.4283e-01,-2.0133e+05,8.9105e-02,7.9436e+00,1.8491e+05,1.1288e+03,2.0200e-02,-1.9371e+00,3.3937e+00,4.9429e+00
3.4400e+02,1.0000e+00,2.4294e+01,-2.0131e+05,-2.0132e+05,-3.4383e-01,-2.0132e+05,8.8797e-02,7.8889e+00,1.8490e+05,1.1319e+03,-1.5553e-01,-5.8788e-01,3.3833e+00,4.0259e+00
3.4500e+02,1.0000e+00,2.4347e+01,-2.0128e+05,-2.0129e+05,-3.4483e-01,-2.0129e+05,8.9117e-02,7.9457e+00,1.8489e+05,1.1350e+03,-1.2244e-01,-1.2889e+00,3.2697e+00,3.2466e+00
3.4600e+02,2.0000e+00,2.4383e+01,-2.0128e+05,-2.0129e+05,-3.4583e-01,-2.0129e+05,8.7222e-02,7.6114e+00,1.8486e+05,1.1403e+03,2.0342e-01,-5.5898e-01,3.2873e+00,2.5265e+00
3.4700e+02,1.0000e+00,2.4437e+01,-2.0127e+05,-2.0128e+05,-3.4683e-01,-2.0128e+05,8.8538e-02,7.8429e+00,1.8486e+05,1.1434e+03,3.5648e-01,-9.0831e-01,3.2309e+00,2.4145e+00
3.4800e+02,2.0000e+00,2.4473e+01,-2.0127e+05,-2.0128e+05,-3.4783e-01,-2.0128e+05,8.4610e-02,7.1625e+00,1.8486e+05,1.1487e+03,1.3242e-01,-7.3361e-01,3.1776e+00,8.1970e-01
3.4900e+02,1.0000e+00,2.4526e+01,-2.0126e+05,-2.0127e+05,-3.4883e-01,-2.0127e+05,8.9138e-02,7.9496e+00,1.8485e+05,1.1509e+03,-4.4764e-01,-1.7010e+00,3.0970e+00,1.3248e+00
3.5000e+02,1.0000e+00,2.4579e+01,-2.0125e+05,-2.0125e+05,-3.4983e-01,-2.0125e+05,8.9145e-02,7.9507e+00,1.8484e+05,1.1536e+03,-3.8213e-01,-1.9934e+00,3.1779e+00,2.8094e+00
3.5100e+02,1.0000e+00,2.4632e+01,-2.0124e+05,-2.0125e+05,-3.5082e-01,-2.0125e+05,8.7023e-02,7.5767e+00,1.8483e+05,1.1567e+03,1.4586e-01,-1.3510e+00,3.3265e+00,3.5248e+00
3.5200e+02,1.0000e+00,2.4684e+01,-2.0123e+05,-2.0124e+05,-3.5182e-01,-2.0124e+05,8.9147e-02,7.9512e+00,1.8482e+05,1.1590e+03,4.8728e-01,-5.7577e-01,3.3804e+00,3.2373e+00
3.5300e+02,2.0000e+00,2.4720e+01,-2.0122e+05,-2.0123e+05,-3.5282e-01,-2.0123e+05,8.9161e-02,7.9537e+00,1.8481e+05,1.1647e+03,2.0600e-01,-1.7752e+00,3.3652e+00,4.1719e+00
3.5400e+02,1.0000e+00,2.4773e+01,-2.0121e+05,-2.0121e+05,-3.5382e-01,-2.0121e+05,8.9166e-02,7.9546e+00,1.8480e+05,1.1674e+03,3.2707e-01,-1.2104e+00,3.1087e+00,1.0220e+00
3.5500e+02,1.0000e+00,2.4825e+01,-2.0120e+05,-2.0121e+05,-3.5482e-01,-2.0121e+05,8.6413e-02,7.4709e+00,1.8479e+05,1.1701e+03,-1.6939e-01,-1.1853e+00,3.3353e+00,4.4259e+00
3.5600e+02,2.0000e+00,2.4860e+01,-2.0120e+05,-2.0121e+05,-3.5582e-01,-2.0121e+05,8.4035e-02,7.0654e+00,1.8478e+05,1.1758e+03,4.2168e-01,-1.1271e+00,3.3028e+00,3.1241e+00
3.5700e+02,2.0000e+00,2.4895e+01,-2.0120e+05,-2.0121e+05,-3.5682e-01,-2.0121e+05,8.7904e-02,7.7311e+00,1.8478e+05,1.1822e+03,-1.4068e-01,-1.8680e+00,3.3239e+00,4.4171e+00
3.5800e+02,3.0000e+00,2.4913e+01,-2.0119e+05,-2.0120e+05,-3.5782e-01,-2.0120e+05,8.9103e-02,7.9434e+00,1.8478e+05,1.1906e+03,1.8570e-01,-5.3254e-01,3.2105e+00,7.3818e-01
3.5900e+02,1.0000e+00,2.4965e+01,-2.0119e+05,-2.0120e+05,-3.5882e-01,-2.0120e+05,8.2860e-02,6.8691e+00,1.8477e+05,1.1928e+03,-5.6046e-02,-6.1285e-01,3.1786e+00,4.9946e-01
3.6000e+02,1.0000e+00,2.5017e+01,-2.0119e+05,-2.0119e+05,-3.5982e-01,-2.0119e+05,8.7751e-02,7.7040e+00,1.8477e+05,1.1952e+03,-2.1279e-01,-9.2435e-01,3.1268e+00,7.6083e-01
3.6100e+02,1.0000e+00,2.5069e+01,-2.0118e+05,-2.0119e+05,-3.6082e-01,-2.0119e+05,8.8520e-02,7.8398e+00,1.8477e+05,1.1978e+03,-1.0601e-01,-1.3151e+00,3.1719e+00,2.4318e+00
3.6200e+02,1.0000e+00,2.5121e+01,-2.0118e+05,-2.0119e+05,-3.6182e-01,-2.0119e+05,8.7830e-02,7.7179e+00,1.8476e+05,1.2005e+03,-2.7585e-01,-1.7920e+00,3.3131e+00,4.8716e+00
3.6300e+02,3.0000e+00,2.5139e+01,-2.0118e+05,-2.0118e+05,-3.6282e-01,-2.0118e+05,8.7259e-02,7.6179e+00,1.8476e+05,1.2081e+03,-2.4433e-02,-1.4834e+00,3.1022e+00,7.1841e-01
3.6400e+02,1.0000e+00,2.5190e+01,-2.0117e+05,-2.0118e+05,-3.6382e-01,-2.0118e+05,8.4579e-02,7.1572e+00,1.8476e+05,1.2108e+03,-4.0993e-01,-1.6891e+00,3.0788e+00,1.5803e+00
3.6500e+02,1.0000e+00,2.5242e+01,-2.0117e+05,-2.0118e+05,-3.6482e-01,-2.0118e+05,8.1486e-02,6.6434e+00,1.8475e+05,1.2134e+03,2.1060e-02,-1.9740e+00,3.2499e+00,3.1177e+00
3.6600e+02,1.0000e+00,2.5294e+01,-2.0116e+05,-2.0116e+05,-3.6582e-01,-2.0116e+05,8.9234e-02,7.9667e+00,1.8475e+05,1.2157e+03,3.7416e-02,-6.1954e-01,3.2756e+00,2.7275e+00
3.6700e+02,1.0000e+00,2.5345e+01,-2.0116e+05,-2.0116e+05,-3.6682e-01,-2.0116e+05,8.2975e-02,6.8883e+00,1.8474e+05,1.2187e+03,-1.9309e-01,-1.5369e+00,3.1005e+00,1.7370e+00
3.6800e+02,2.0000e+00,2.5379e+01,-2.0115e+05,-2.0116e+05,-3.6782e-01,-2.0116e+05,8.4133e-02,7.0818e+00,1.8474e+05,1.2241e+03,-1.7611e-01,-1.2225e+00,3.1042e+00,1.5374e+00
3.6900e+02,1.0000e+00,2.5431e+01,-2.0115e+05,-2.0116e+05,-3.6882e-01,-2.0116e+05,8.8395e-02,7.8176e+00,1.8473e+05,1.2263e+03,-1.7363e-01,-1.6221e+00,3.0938e+00,1.1174e+00
3.7000e+02,1.0000e+00,2.5482e+01,-2.0113e+05,-2.0114e+05,-3.6982e-01,-2.0114e+05,8.9257e-02,7.9707e+00,1.8473e+05,1.2291e+03,3.5260e-01,-1.1031e+00,3.2346e+00,2.7322e+00
3.7100e+02,1.0000e+00,2.5533e+01,-2.0113e+05,-2.0114e+05,-3.7081e-01,-2.0114e+05,8.3121e-02,6.9126e+00,1.8471e+05,1.2313e+03,-2.8959e-01,-1.6467e+00,3.0833e+00,1.4153e+00
3.7200e+02,1.0000e+00,2.5585e+01,-2.0112e+05,-2.0113e+05,-3.7181e-01,-2.0113e+05,8.9253e-02,7.9700e+00,1.8471e+05,1.2344e+03,1.9207e-01,-8.1798e-01,3.2850e+00,3.0771e+00
3.7300e+02,1.0000e+00,2.5636e+01,-2.0111e+05,-2.0111e+05,-3.7281e-01,-2.0111e+05,8.9273e-02,7.9737e+00,1.8470e+05,1.2370e+03,-4.9590e-01,-6.0266e-01,3.1279e+00,1.5353e+00
3.7400e+02,1.0000e+00,2.5687e+01,-2.0110e+05,-2.0111e+05,-3.7381e-01,-2.0111e+05,8.9200e-02,7.9605e+00,1.8469e+05,1.2397e+03,3.6596e-01,-9.3191e-01,3.1594e+00,1.9855e+00
3.7500e+02,1.0000e+00,2.5738e+01,-2.0107e+05,-2.0107e+05,-3.7481e-01,-2.0107e+05,8.9285e-02,7.9757e+00,1.8468e+05,1.2424e+03,-5.2590e-02,-1.8404e+00,3.1631e+00,2.5611e+00
3.7600e+02,2.0000e+00,2.5771e+01,-2.0106e+05,-2.0106e+05,-3.7581e-01,-2.0106e+05,8.9287e-02,7.9762e+00,1.8465e+05,1.2477e+03,-3.3773e-01,-1.0437e+00,3.0879e+00,3.8345e-01
3.7700e+02,1.0000e+00,2.5822e+01,-2.0105e+05,-2.0106e+05,-3.7681e-01,-2.0106e+05,8.9253e-02,7.9702e+00,1.8464e+05,1.2509e+03,-1.1661e-01,-1.0284e+00,3.0982e+00,1.1687e+00
3.7800e+02,1.0000e+00,2.5873e+01,-2.0104e+05,-2.0105e+05,-3.7781e-01,-2.0105e+05,8.9205e-02,7.9616e+00,1.8463e+05,1.2535e+03,-1.2457e-01,-1.9314e+00,3.1736e+00,2.7455e+00
3.7900e+02,1.0000e+00,2.5923e+01,-2.0104e+05,-2.0105e+05,-3.7881e-01,-2.0105e+05,8.4340e-02,7.1168e+00,1.8462e+05,1.2557e+03,-7.3412e-02,-7.5838e-01,3.1264e+00,1.9253e-01
3.8000e+02,1.0000e+00,2.5974e+01,-2.0103e+05,-2.0104e+05,-3.7981e-01,-2.0104e+05,8.9294e-02,7.9774e+00,1.8462e+05,1.2585e+03,-2.5220e-01,-1.9325e+00,3.2637e+00,4.1901e+00
3.8100e+02,2.0000e+00,2.6007e+01,-2.0103e+05,-2.0104e+05,-3.8081e-01,-2.0104e+05,8.3940e-02,7.0494e+00,1.8461e+05,1.2638e+03,-3.2471e-01,-1.8723e+00,3.0624e+00,1.2494e+00
3.8200e+02,3.0000e+00,2.6022e+01,-2.0100e+05,-2.0101e+05,-3.8181e-01,-2.0101e+05,8.9324e-02,7.9827e+00,1.8461e+05,1.2722e+03,-5.0058e-02,-1.0725e+00,3.1185e+00,2.0198e+00
3.8300e+02,2.0000e+00,2.6054e+01,-2.0100e+05,-2.0101e+05,-3.8281e-01,-2.0101e+05,8.7224e-02,7.6118e+00,1.8458e+05,1.2780e+03,2.6438e-01,-1.8885e+00,3.0709e+00,8.8811e-01
3.8400e+02,1.0000e+00,2.6105e+01,-2.0098e+05,-2.0099e+05,-3.8381e-01,-2.0099e+05,8.9335e-02,7.9847e+00,1.8458e+05,1.2811e+03,-2.1140e-01,-6.8194e-01,3.1284e+00,4.4078e-01
3.8500e+02,1.0000e+00,2.6155e+01,-2.0098e+05,-2.0099e+05,-3.8481e-01,-2.0099e+05,8.3168e-02,6.9204e+00,1.8457e+05,1.2833e+03,4.2368e-01,-1.3112e+00,3.0740e+00,6.9687e-01
3.8600e+02,2.0000e+00,2.6187e+01,-2.0098e+05,-2.0099e+05,-3.8581e-01,-2.0099e+05,8.8953e-02,7.9166e+00,1.8456e+05,1.2887e+03,-4.3218e-01,-1.8475e+00,3.0417e+00,1.0901e+00
3.8700e+02,1.0000e+00,2.6237e+01,-2.0098e+05,-2.0099e+05,-3.8681e-01,-2.0098e+05,8.2998e-02,6.8921e+00,1.8456e+05,1.2913e+03,2.3883e-01,-1.1660e+00,3.1073e+00,1.8746e+00
3.8800e+02,1.0000e+00,2.6287e+01,-2.0096e+05,-2.0097e+05,-3.8781e-01,-2.0097e+05,8.9357e-02,7.9887e+00,1.8456e+05,1.2936e+03,3.3981e-01,-1.9660e+00,3.3083e+00,3.8847e+00
3.8900e+02,1.0000e+00,2.6337e+01,-2.0094e+05,-2.0095e+05,-3.8881e-01,-2.0095e+05,8.9363e-02,7.9897e+00,1.8454e+05,1.2962e+03,4.3899e-01,-1.7106e+00,3.2821e+00,3.5199e+00
3.9000e+02,1.0000e+00,2.6387e+01,-2.0092e+05,-2.0093e+05,-3.8981e-01,-2.0093e+05,8.9368e-02,7.9907e+00,1.8452e+05,1.2994e+03,-4.6220e-02,-1.4090e+00,3.1791e+00,2.8136e+00
3.9100e+02,2.0000e+00,2.6419e+01,-2.0092e+05,-2.0093e+05,-3.9080e-01,-2.0093e+05,8.8788e-02,7.8872e+00,1.8450e+05,1.3054e+03,4.1930e-01,-1.8682e+00,3.0417e+00,1.0542e+00
3.9200e+02,1.0000e+00,2.6469e+01,-2.0090e+05,-2.0091e+05,-3.9180e-01,-2.0091e+05,8.9380e-02,7.9927e+00,1.8450e+05,1.3085e+03,-2.9800e-02,-9.8025e-01,3.0834e+00,9.9989e-01
3.9300e+02,1.0000e+00,2.6518e+01,-2.0089e+05,-2.0090e+05,-3.9280e-01,-2.0090e+05,8.9384e-02,7.9934e+00,1.8448e+05,1.3115e+03,2.3059e-01,-5.1636e-01,3.4494e+00,4.8997e+00
3.9400e+02,1.0000e+00,2.6568e+01,-2.0089e+05,-2.0090e+05,-3.9380e-01,-2.0090e+05,8.9034e-02,7.9310e+00,1.8447e+05,1.3142e+03,4.2561e-01,-1.2951e+00,3.2010e+00,2.7602e+00
3.9500e+02,1.0000e+00,2.6617e+01,-2.0089e+05,-2.0089e+05,-3.9480e-01,-2.0089e+05,8.5006e-02,7.2297e+00,1.8447e+05,1.3173e+03,-2.0840e-01,-1.1746e+00,3.0629e+00,1.7460e-01
3.9600e+02,1.0000e+00,2.6667e+01,-2.0088e+05,-2.0088e+05,-3.9580e-01,-2.0088e+05,8.9384e-02,7.9934e+00,1.8447e+05,1.3196e+03,-3.6217e-02,-8.2979e-01,3.1047e+00,1.8419e+00
3.9700e+02,1.0000e+00,2.6716e+01,-2.0084e+05,-2.0085e+05,-3.9680e-01,-2.0085e+05,8.9408e-02,7.9977e+00,1.8446e+05,1.3222e+03,1.9311e-02,-1.6415e+00,3.3239e+00,4.9808e+00
3.9800e+02,1.0000e+00,2.6765e+01,-2.0083e+05,-2.0084e+05,-3.9780e-01,-2.0084e+05,8.9413e-02,7.9987e+00,1.8443e+05,1.3244e+03,4.4612e-01,-1.5241e+00,3.0376e+00,1.2325e+00
3.9900e+02,1.0000e+00,2.6815e+01,-2.0083e+05,-2.0083e+05,-3.9880e-01,-2.0083e+05,8.8570e-02,7.8485e+00,1.8441e+05,1.3271e+03,-2.9467e-01,-6.7523e-01,3.2396e+00,3.5834e+00
4.0000e+02,1.0000e+00,2.6864e+01,-2.0083e+05,-2.0083e+05,-3.9980e-01,-2.0083e+05,8.5184e-02,7.2599e+00,1.8441e+05,1.3298e+03,-5.3003e-02,-6.0914e-01,3.1984e+00,2.5170e+00
4.0100e+02,1.0000e+00,2.6913e+01,-2.0082e+05,-2.0083e+05,-4.0080e-01,-2.0083e+05,8.3790e-02,7.0242e+00,1.8441e+05,1.3329e+03,1.8180e-01,-5.1662e-01,3.3184e+00,3.4482e+00
4.0200e+02,1.0000e+00,2.6962e+01,-2.0082e+05,-2.0083e+05,-4.0180e-01,-2.0083e+05,8.1306e-02,6.6140e+00,1.8440e+05,1.3355e+03,2.9065e-01,-1.2359e+00,3.1684e+00,2.7446e+00
4.0300e+02,1.0000e+00,2.7011e+01,-2.0081e+05,-2.0082e+05,-4.0280e-01,-2.0082e+05,8.9441e-02,8.0036e+00,1.8440e+05,1.3386e+03,3.0215e-01,-1.7843e+00,3.2607e+00,3.5524e+00
4.0400e+02,1.0000e+00,2.7060e+01,-2.0077e+05,-2.0078e+05,-4.0380e-01,-2.0078e+05,8.9447e-02,8.0047e+00,1.8439e+05,1.3409e+03,-2.2943e-01,-1.6600e+00,3.1200e+00,2.7636e+00
4.0500e+02,1.0000e+00,2.7108e+01,-2.0077e+05,-2.0078e+05,-4.0480e-01,-2.0078e+05,8.7289e-02,7.6231e+00,1.8436e+05,1.3435e+03,-1.9260e-01,-1.5524e+00,3.1481e+00,3.0162e+00
4.0600e+02,4.0000e+00,2.7103e+01,-2.0076e+05,-2.0077e+05,-4.0580e-01,-2.0077e+05,8.9457e-02,8.0065e+00,1.8435e+05,1.3550e+03,2.5102e-01,-1.9161e+00,3.0466e+00,1.7970e+00
4.0700e+02,2.0000e+00,2.7133e+01,-2.0076e+05,-2.0077e+05,-4.0680e-01,-2.0077e+05,8.5941e-02,7.3895e+00,1.8434e+05,1.3595e+03,-4.1921e-01,-9.7022e-01,3.0422e+00,3.5029e-01
4.0800e+02,1.0000e+00,2.7182e+01,-2.0075e+05,-2.0076e+05,-4.0780e-01,-2.0076e+05,8.9465e-02,8.0081e+00,1.8434e+05,1.3622e+03,-4.1251e-01,-1.6149e+00,3.1003e+00,2.8916e+00
4.0900e+02,2.0000e+00,2.7212e+01,-2.0074e+05,-2.0075e+05,-4.0880e-01,-2.0075e+05,8.8657e-02,7.8641e+00,1.8433e+05,1.3677e+03,2.8459e-01,-1.1593e+00,3.1513e+00,2.6569e+00
4.1000e+02,2.0000e+00,2.7243e+01,-2.0074e+05,-2.0075e+05,-4.0980e-01,-2.0075e+05,8.8898e-02,7.9069e+00,1.8432e+05,1.3734e+03,9.2724e-03,-1.0084e+00,3.0758e+00,1.9175e+00
4.1100e+02,1.0000e+00,2.7291e+01,-2.0072e+05,-2.0073e+05,-4.1079e-01,-2.0073e+05,8.9486e-02,8.0117e+00,1.8432e+05,1.3761e+03,-3.2103e-01,-7.0698e-01,3.0732e+00,1.6438e+00
4.1200e+02,1.0000e+00,2.7339e+01,-2.0070e+05,-2.0071e+05,-4.1179e-01,-2.0071e+05,8.9491e-02,8.0127e+00,1.8430e+05,1.3784e+03,-1.9485e-01,-5.4784e-01,3.3161e+00,4.8218e+00
4.1300e+02,1.0000e+00,2.7387e+01,-2.0070e+05,-2.0070e+05,-4.1279e-01,-2.0070e+05,8.9448e-02,8.0049e+00,1.8428e+05,1.3806e+03,-5.7054e-02,-1.1308e+00,3.0439e+00,9.6788e-01
4.1400e+02,2.0000e+00,2.7417e+01,-2.0070e+05,-2.0070e+05,-4.1379e-01,-2.0070e+05,8.3740e-02,7.0158e+00,1.8428e+05,1.3863e+03,2.5162e-01,-1.6910e+00,3.2416e+00,3.5954e+00
4.1500e+02,2.0000e+00,2.7447e+01,-2.0069e+05,-2.0069e+05,-4.1479e-01,-2.0069e+05,8.9490e-02,8.0125e+00,1.8428e+05,1.3917e+03,-3.7449e-01,-1.6194e+00,3.2127e+00,4.6953e+00
4.1600e+02,1.0000e+00,2.7495e+01,-2.0068e+05,-2.0069e+05,-4.1579e-01,-2.0069e+05,8.6408e-02,7.4701e+00,1.8427e+05,1.3948e+03,4.0982e-01,-1.1887e+00,3.1323e+00,2.4573e+00
4.1700e+02,1.0000e+00,2.7543e+01,-2.0067e+05,-2.0068e+05,-4.1679e-01,-2.0068e+05,8.9512e-02,8.0164e+00,1.8426e+05,1.3970e+03,-3.4039e-01,-1.3235e+00,3.1258e+00,3.2423e+00
4.1800e+02,1.0000e+00,2.7591e+01,-2.0067e+05,-2.0068e+05,-4.1779e-01,-2.0068e+05,8.8006e-02,7.7489e+00,1.8425e+05,1.4001e+03,2.1484e-01,-9.9449e-01,3.0855e+00,2.0143e+00
4.1900e+02,1.0000e+00,2.7639e+01,-2.0066e+05,-2.0067e+05,-4.1879e-01,-2.0067e+05,8.9530e-02,8.0196e+00,1.8425e+05,1.4032e+03,6.6637e-02,-8.5876e-01,3.0645e+00,1.4991e+00
4.2000e+02,1.0000e+00,2.7686e+01,-2.0065e+05,-2.0066e+05,-4.1979e-01,-2.0066e+05,8.8810e-02,7.8911e+00,1.8424e+05,1.4063e+03,-3.6342e-01,-1.3005e+00,3.1582e+00,3.6687e+00
4.2100e+02,1.0000e+00,2.7734e+01,-2.0064e+05,-2.0065e+05,-4.2079e-01,-2.0065e+05,8.9541e-02,8.0217e+00,1.8423e+05,1.4086e+03,-3.7407e-01,-9.2136e-01,3.0387e+00,1.9949e+00
4.2200e+02,1.0000e+00,2.7781e+01,-2.0063e+05,-2.0063e+05,-4.2179e-01,-2.0063e+05,8.9547e-02,8.0227e+00,1.8422e+05,1.4118e+03,7.2133e-02,-1.5439e+00,3.2807e+00,4.8040e+00
4.2300e+02,1.0000e+00,2.7829e+01,-2.0063e+05,-2.0063e+05,-4.2279e-01,-2.0063e+05,8.3196e-02,6.9250e+00,1.8421e+05,1.4149e+03,-4.1587e-01,-9.1824e-01,3.0262e+00,7.8097e-01
4.2400e+02,2.0000e+00,2.7858e+01,-2.0059e+05,-2.0059e+05,-4.2379e-01,-2.0059e+05,8.9558e-02,8.0247e+00,1.8421e+05,1.4202e+03,3.8450e-01,-7.7881e-01,3.0772e+00,9.6384e-01
4.2500e+02,1.0000e+00,2.7905e+01,-2.0057e+05,-2.0058e+05,-4.2479e-01,-2.0058e+05,8.9564e-02,8.0257e+00,1.8417e+05,1.4228e+03,-3.5085e-01,-8.0148e-01,3.1434e+00,3.1889e+00
4.2600e+02,1.0000e+00,2.7953e+01,-2.0056e+05,-2.0056e+05,-4.2579e-01,-2.0056e+05,8.9569e-02,8.0267e+00,1.8415e+05,1.4257e+03,4.0785e-01,-1.3429e+00,3.0366e+00,1.8481e+00
4.2700e+02,1.0000e+00,2.8000e+01,-2.0055e+05,-2.0056e+05,-4.2679e-01,-2.0056e+05,8.6756e-02,7.5303e+00,1.8414e+05,1.4283e+03,2.9128e-01,-5.9179e-01,3.2203e+00,2.8756e+00
4.2800e+02,2.0000e+00,2.8029e+01,-2.0055e+05,-2.0056e+05,-4.2779e-01,-2.0056e+05,8.5672e-02,7.3434e+00,1.8413e+05,1.4341e+03,-3.2432e-01,-1.6466e+00,2.9844e+00,3.4508e-01
4.2900e+02,2.0000e+00,2.8058e+01,-2.0054e+05,-2.0055e+05,-4.2879e-01,-2.0055e+05,8.9521e-02,8.0180e+00,1.8413e+05,1.4390e+03,-1.5985e-01,-1.0099e+00,3.1855e+00,3.3677e+00
4.3000e+02,1.0000e+00,2.8105e+01,-2.0051e+05,-2.0052e+05,-4.2979e-01,-2.0052e+05,8.9592e-02,8.0307e+00,1.8412e+05,1.4418e+03,3.4541e-01,-1.9560e+00,3.2525e+00,4.1248e+00
4.3100e+02,2.0000e+00,2.8133e+01,-2.0051e+05,-2.0052e+05,-4.3078e-01,-2.0052e+05,8.6648e-02,7.5116e+00,1.8410e+05,1.4479e+03,1.0668e-01,-7.6676e-01,3.0699e+00,6.7782e-01
4.3200e+02,1.0000e+00,2.8180e+01,-2.0050e+05,-2.0051e+05,-4.3178e-01,-2.0051e+05,8.9564e-02,8.0258e+00,1.8409e+05,1.4507e+03,-3.2353e-01,-1.1169e+00,3.2069e+00,4.3009e+00
4.3300e+02,1.0000e+00,2.8227e+01,-2.0049e+05,-2.0050e+05,-4.3278e-01,-2.0050e+05,8.9608e-02,8.0336e+00,1.8408e+05,1.4529e+03,-3.1825e-01,-8.3151e-01,3.0985e+00,2.8046e+00
4.3400e+02,1.0000e+00,2.8274e+01,-2.0048e+05,-2.0049e+05,-4.3378e-01,-2.0049e+05,8.9590e-02,8.0303e+00,1.8407e+05,1.4555e+03,-1.9488e-01,-1.1635e+00,3.1810e+00,3.6220e+00
4.3500e+02,3.0000e+00,2.8283e+01,-2.0046e+05,-2.0047e+05,-4.3478e-01,-2.0047e+05,8.9620e-02,8.0357e+00,1.8406e+05,1.4627e+03,-8.7571e-02,-1.5040e+00,2.9875e+00,1.5199e+00
4.3600e+02,2.0000e+00,2.8312e+01,-2.0044e+05,-2.0045e+05,-4.3578e-01,-2.0045e+05,8.9625e-02,8.0367e+00,1.8404e+05,1.4675e+03,3.9826e-03,-7.7302e-01,3.2699e+00,4.6581e+00
4.3700e+02,1.0000e+00,2.8358e+01,-2.0044e+05,-2.0045e+05,-4.3678e-01,-2.0045e+05,8.7561e-02,7.6707e+00,1.8403e+05,1.4698e+03,-4.2242e-01,-6.0607e-01,3.0996e+00,2.7487e+00
4.3800e+02,2.0000e+00,2.8386e+01,-2.0044e+05,-2.0045e+05,-4.3778e-01,-2.0045e+05,8.3847e-02,7.0338e+00,1.8402e+05,1.4751e+03,5.5339e-02,-1.9101e+00,2.9890e+00,1.5459e+00
4.3900e+02,1.0000e+00,2.8433e+01,-2.0043e+05,-2.0044e+05,-4.3878e-01,-2.0044e+05,8.9641e-02,8.0395e+00,1.8402e+05,1.4778e+03,-3.0370e-01,-1.8085e+00,3.1701e+00,4.4189e+00
4.4000e+02,2.0000e+00,2.8461e+01,-2.0042e+05,-2.0043e+05,-4.3978e-01,-2.0043e+05,8.9537e-02,8.0208e+00,1.8401e+05,1.4832e+03,3.0508e-02,-7.5164e-01,3.1078e+00,2.5093e+00
4.4100e+02,2.0000e+00,2.8488e+01,-2.0042e+05,-2.0042e+05,-4.4078e-01,-2.0042e+05,8.9436e-02,8.0029e+00,1.8400e+05,1.4882e+03,-3.1463e-01,-1.6288e+00,2.9736e+00,7.3788e-01
4.4200e+02,1.0000e+00,2.8535e+01,-2.0041e+05,-2.0042e+05,-4.4178e-01,-2.0042e+05,8.9635e-02,8.0385e+00,1.8400e+05,1.4905e+03,-1.4113e-01,-5.8887e-01,3.1521e+00,2.8589e+00
4.4300e+02,1.0000e+00,2.8581e+01,-2.0037e+05,-2.0037e+05,-4.4278e-01,-2.0037e+05,8.9664e-02,8.0437e+00,1.8399e+05,1.4928e+03,3.7937e-01,-5.8611e-01,3.2999e+00,4.4935e+00
4.4400e+02,1.0000e+00,2.8627e+01,-2.0036e+05,-2.0037e+05,-4.4378e-01,-2.0037e+05,8.9596e-02,8.0314e+00,1.8395e+05,1.4954e+03,-1.3711e-01,-1.0186e+00,3.0121e+00,2.0355e+00
4.4500e+02,5.0000e+00,2.8599e+01,-2.0035e+05,-2.0036e+05,-4.4478e-01,-2.0036e+05,8.9144e-02,7.9505e+00,1.8394e+05,1.5086e+03,-4.6544e-01,-1.9023e+00,2.9473e+00,1.4181e+00
4.4600e+02,1.0000e+00,2.8645e+01,-2.0035e+05,-2.0036e+05,-4.4578e-01,-2.0036e+05,8.8802e-02,7.8898e+00,1.8393e+05,1.5118e+03,-4.7032e-01,-1.8376e+00,2.9487e+00,1.5532e+00
