niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau,dmod
2.5000e+01,1.0000e+00,2.4366e+00,7.9144e+05,7.9143e+05,-2.4988e-02,7.9143e+05,8.7305e-02,7.6259e+00,1.7376e+05,6.7115e+01,-3.6190e-02,-7.2310e-01,3.8229e+00,7.2998e-01,2.2623e+01
2.6000e+01,1.0000e+00,2.5316e+00,7.9147e+05,7.9146e+05,-2.5987e-02,7.9146e+05,8.7310e-02,7.6269e+00,1.7364e+05,6.9640e+01,-1.0829e-01,-7.6618e-01,3.9075e+00,9.9348e-01,2.3052e+01
2.7000e+01,1.0000e+00,2.6265e+00,7.9149e+05,7.9148e+05,-2.6987e-02,7.9148e+05,8.7316e-02,7.6279e+00,1.7361e+05,7.2559e+01,-3.6224e-01,-1.0565e+00,3.6293e+00,7.9690e-01,2.2115e+01
2.8000e+01,1.0000e+00,2.7211e+00,7.9155e+05,7.9155e+05,-2.7986e-02,7.9155e+05,8.7322e-02,7.6289e+00,1.7359e+05,7.5095e+01,4.3557e-01,-1.5639e+00,3.8903e+00,3.6590e+00,2.2039e+01
2.9000e+01,1.0000e+00,2.8155e+00,7.9159e+05,7.9158e+05,-2.8986e-02,7.9158e+05,8.7328e-02,7.6299e+00,1.7352e+05,7.7248e+01,3.4606e-01,-1.7251e+00,3.7824e+00,6.0790e-01,2.2761e+01
3.0000e+01,1.0000e+00,2.9098e+00,7.9169e+05,7.9168e+05,-2.9985e-02,7.9168e+05,8.7333e-02,7.6309e+00,1.7349e+05,7.9804e+01,6.9708e-02,-6.6599e-01,3.7954e+00,8.4669e-01,2.2714e+01
3.1000e+01,1.0000e+00,3.0039e+00,7.9180e+05,7.9179e+05,-3.0985e-02,7.9179e+05,8.7339e-02,7.6319e+00,1.7339e+05,8.2331e+01,3.1568e-01,-5.3953e-01,3.8015e+00,5.8500e-01,2.2711e+01
3.2000e+01,1.0000e+00,3.0978e+00,7.9180e+05,7.9179e+05,-3.1984e-02,7.9179e+05,8.5379e-02,7.2933e+00,1.7328e+05,8.4501e+01,1.1361e-01,-8.0450e-01,3.8834e+00,5.4134e-01,2.3244e+01
3.3000e+01,1.0000e+00,3.1915e+00,7.9181e+05,7.9180e+05,-3.2984e-02,7.9180e+05,8.7293e-02,7.6238e+00,1.7327e+05,8.7182e+01,-3.0123e-01,-1.3341e+00,3.8119e+00,3.3900e+00,2.2489e+01
3.4000e+01,1.0000e+00,3.2850e+00,7.9182e+05,7.9181e+05,-3.3983e-02,7.9181e+05,8.7348e-02,7.6336e+00,1.7327e+05,8.9284e+01,-1.5971e-01,-1.2823e+00,3.9680e+00,7.0812e-01,2.3814e+01
3.5000e+01,1.0000e+00,3.3784e+00,7.9182e+05,7.9182e+05,-3.4983e-02,7.9182e+05,8.6750e-02,7.5293e+00,1.7326e+05,9.2231e+01,-3.4474e-01,-1.4585e+00,3.8877e+00,7.3778e-01,2.3637e+01
3.6000e+01,2.0000e+00,3.4682e+00,7.9186e+05,7.9185e+05,-3.5982e-02,7.9185e+05,8.7367e-02,7.6369e+00,1.7325e+05,9.7721e+01,4.2392e-01,-8.4390e-01,3.7391e+00,1.1449e+00,2.2746e+01
3.7000e+01,1.0000e+00,3.5611e+00,7.9195e+05,7.9194e+05,-3.6982e-02,7.9194e+05,8.7373e-02,7.6379e+00,1.7322e+05,1.0066e+02,-4.6069e-01,-1.3523e+00,3.6357e+00,2.1694e+00,2.2531e+01
3.8000e+01,1.0000e+00,3.6538e+00,7.9198e+05,7.9197e+05,-3.7981e-02,7.9197e+05,8.7379e-02,7.6389e+00,1.7313e+05,1.0361e+02,1.9635e-02,-1.6883e+00,3.6877e+00,1.1983e+00,2.2832e+01
3.9000e+01,1.0000e+00,3.7464e+00,7.9199e+05,7.9198e+05,-3.8981e-02,7.9198e+05,8.7364e-02,7.6363e+00,1.7310e+05,1.0614e+02,4.1558e-01,-1.7334e+00,3.9553e+00,3.3065e+00,2.2852e+01
4.0000e+01,1.0000e+00,3.8388e+00,7.9200e+05,7.9199e+05,-3.9980e-02,7.9199e+05,8.7388e-02,7.6404e+00,1.7309e+05,1.0872e+02,-7.8392e-02,-6.0175e-01,3.6691e+00,2.2814e+00,2.2175e+01
4.1000e+01,1.0000e+00,3.9310e+00,7.9208e+05,7.9208e+05,-4.0980e-02,7.9208e+05,8.7396e-02,7.6419e+00,1.7308e+05,1.1124e+02,-4.0187e-01,-1.3427e+00,3.8687e+00,3.0382e-01,2.3865e+01
4.2000e+01,1.0000e+00,4.0230e+00,7.9212e+05,7.9212e+05,-4.1979e-02,7.9212e+05,8.7402e-02,7.6429e+00,1.7299e+05,1.1376e+02,3.8739e-01,-1.9449e+00,3.8540e+00,7.2669e-01,2.3746e+01
4.3000e+01,1.0000e+00,4.1148e+00,7.9217e+05,7.9216e+05,-4.2979e-02,7.9216e+05,8.7408e-02,7.6439e+00,1.7295e+05,1.1671e+02,4.5324e-01,-6.7192e-01,3.4482e+00,2.5586e-01,2.7776e+01
4.4000e+01,1.0000e+00,4.2065e+00,7.9225e+05,7.9224e+05,-4.3978e-02,7.9224e+05,8.7413e-02,7.6449e+00,1.7291e+05,1.1881e+02,3.1960e-01,-1.9937e+00,3.7215e+00,9.1797e-01,2.7881e+01
4.5000e+01,1.0000e+00,4.2980e+00,7.9229e+05,7.9228e+05,-4.4978e-02,7.9228e+05,8.7419e-02,7.6459e+00,1.7283e+05,1.2174e+02,2.6727e-02,-1.0554e+00,3.7038e+00,3.2416e+00,2.2136e+01
4.6000e+01,1.0000e+00,4.3893e+00,7.9229e+05,7.9228e+05,-4.5977e-02,7.9228e+05,8.1473e-02,6.6412e+00,1.7279e+05,1.2427e+02,2.0771e-01,-6.1074e-01,3.7476e+00,1.6964e+00,2.3091e+01
4.7000e+01,1.0000e+00,4.4805e+00,7.9233e+05,7.9232e+05,-4.6977e-02,7.9232e+05,8.7430e-02,7.6478e+00,1.7279e+05,1.2678e+02,2.0755e-01,-1.4338e+00,1.5385e+00,1.7481e+00,2.7447e+01
4.8000e+01,1.0000e+00,4.5714e+00,7.9234e+05,7.9234e+05,-4.7976e-02,7.9234e+05,8.7436e-02,7.6489e+00,1.7275e+05,1.2928e+02,2.8715e-01,-5.5335e-01,3.9262e+00,7.8197e-01,2.7475e+01
4.9000e+01,1.0000e+00,4.6622e+00,7.9235e+05,7.9235e+05,-4.8976e-02,7.9235e+05,8.7431e-02,7.6480e+00,1.7273e+05,1.3181e+02,4.7406e-01,-8.6868e-01,3.7917e+00,2.8474e-01,2.3715e+01
5.0000e+01,1.0000e+00,4.7529e+00,7.9238e+05,7.9238e+05,-4.9975e-02,7.9238e+05,8.7447e-02,7.6509e+00,1.7272e+05,1.3440e+02,1.3464e-01,-1.5362e+00,3.9173e+00,2.9709e-01,2.7943e+01
5.1000e+01,1.0000e+00,4.8433e+00,7.9239e+05,7.9238e+05,-5.0975e-02,7.9238e+05,8.2889e-02,6.8740e+00,1.7269e+05,1.3689e+02,-1.7681e-01,-1.1143e+00,3.6347e+00,1.5066e+00,2.3038e+01
5.2000e+01,1.0000e+00,4.9336e+00,7.9239e+05,7.9238e+05,-5.1974e-02,7.9238e+05,8.4371e-02,7.1221e+00,1.7269e+05,1.3978e+02,3.0572e-01,-1.2736e+00,3.6917e+00,8.4589e-01,2.3318e+01
5.3000e+01,1.0000e+00,5.0237e+00,7.9240e+05,7.9239e+05,-5.2974e-02,7.9239e+05,8.7424e-02,7.6467e+00,1.7269e+05,1.4268e+02,3.7228e-01,-1.3895e+00,1.7717e+00,2.4374e+00,2.7893e+01
5.4000e+01,1.0000e+00,5.1136e+00,7.9244e+05,7.9244e+05,-5.3973e-02,7.9244e+05,8.7470e-02,7.6549e+00,1.7268e+05,1.4518e+02,-4.9118e-01,-1.0704e+00,3.7809e+00,1.1417e+00,2.3933e+01
5.5000e+01,1.0000e+00,5.2034e+00,7.9246e+05,7.9246e+05,-5.4973e-02,7.9246e+05,8.7476e-02,7.6558e+00,1.7263e+05,1.4778e+02,3.6372e-01,-1.3918e+00,3.2413e+00,7.0512e-01,2.7896e+01
5.6000e+01,1.0000e+00,5.2930e+00,7.9249e+05,7.9249e+05,-5.5972e-02,7.9249e+05,8.7482e-02,7.6569e+00,1.7261e+05,1.5071e+02,3.4602e-01,-1.2900e+00,3.7564e+00,1.2074e+00,2.3825e+01
5.7000e+01,1.0000e+00,5.3824e+00,7.9260e+05,7.9259e+05,-5.6972e-02,7.9259e+05,8.7487e-02,7.6578e+00,1.7258e+05,1.5365e+02,-2.8477e-01,-1.9724e+00,3.6575e+00,6.4490e-01,2.3512e+01
5.8000e+01,2.0000e+00,5.4665e+00,7.9260e+05,7.9260e+05,-5.7971e-02,7.9260e+05,8.5717e-02,7.3511e+00,1.7248e+05,1.5918e+02,3.8262e-01,-7.4267e-01,1.8767e+00,2.4967e+00,2.7799e+01
5.9000e+01,1.0000e+00,5.5556e+00,7.9261e+05,7.9260e+05,-5.8971e-02,7.9260e+05,8.7444e-02,7.6503e+00,1.7247e+05,1.6130e+02,4.3391e-01,-1.3619e+00,3.4590e+00,6.4678e-01,2.2558e+01
6.0000e+01,1.0000e+00,5.6444e+00,7.9264e+05,7.9264e+05,-5.9970e-02,7.9264e+05,8.7505e-02,7.6609e+00,1.7247e+05,1.6385e+02,3.2831e-01,-1.0741e+00,3.9240e+00,1.5674e+00,2.7074e+01
6.1000e+01,1.0000e+00,5.7331e+00,7.9265e+05,7.9264e+05,-6.0970e-02,7.9264e+05,8.7486e-02,7.6576e+00,1.7243e+05,1.6674e+02,4.2791e-02,-1.2576e+00,3.5032e+00,1.6090e+00,2.2684e+01
6.2000e+01,1.0000e+00,5.8216e+00,7.9267e+05,7.9266e+05,-6.1969e-02,7.9266e+05,8.7516e-02,7.6630e+00,1.7242e+05,1.6923e+02,-4.4698e-01,-1.5594e+00,3.6940e+00,1.8274e+00,2.3804e+01
6.3000e+01,1.0000e+00,5.9099e+00,7.9271e+05,7.9270e+05,-6.2969e-02,7.9270e+05,8.7522e-02,7.6638e+00,1.7241e+05,1.7216e+02,4.4871e-01,-1.6625e+00,1.8497e+00,9.6416e-01,2.7941e+01
6.4000e+01,1.0000e+00,5.9981e+00,7.9271e+05,7.9271e+05,-6.3968e-02,7.9271e+05,8.2808e-02,6.8606e+00,1.7236e+05,1.7432e+02,-3.6100e-01,-6.0656e-01,3.4675e+00,2.3534e+00,2.2059e+01
6.5000e+01,1.0000e+00,6.0861e+00,7.9272e+05,7.9271e+05,-6.4968e-02,7.9271e+05,8.7516e-02,7.6628e+00,1.7236e+05,1.7683e+02,1.9214e-01,-1.9356e+00,3.5840e+00,1.9127e+00,2.7619e+01
6.6000e+01,1.0000e+00,6.1740e+00,7.9275e+05,7.9274e+05,-6.5967e-02,7.9274e+05,8.7539e-02,7.6669e+00,1.7235e+05,1.7896e+02,-4.8602e-01,-1.0865e+00,3.9714e+00,1.1981e+00,2.5523e+01
6.7000e+01,1.0000e+00,6.2617e+00,7.9275e+05,7.9274e+05,-6.6967e-02,7.9274e+05,8.6725e-02,7.5249e+00,1.7233e+05,1.8190e+02,9.6974e-02,-1.0573e+00,3.9566e+00,9.6395e-01,2.6800e+01
6.8000e+01,1.0000e+00,6.3492e+00,7.9276e+05,7.9275e+05,-6.7966e-02,7.9275e+05,8.6689e-02,7.5188e+00,1.7232e+05,1.8481e+02,-4.4786e-01,-1.8609e+00,3.7175e+00,9.2394e-01,2.4177e+01
6.9000e+01,1.0000e+00,6.4366e+00,7.9276e+05,7.9276e+05,-6.8966e-02,7.9276e+05,8.7439e-02,7.6495e+00,1.7232e+05,1.8776e+02,-3.6822e-01,-6.0923e-01,3.5695e+00,2.0244e+00,2.2843e+01
7.0000e+01,1.0000e+00,6.5238e+00,7.9277e+05,7.9276e+05,-6.9965e-02,7.9276e+05,8.6233e-02,7.4398e+00,1.7231e+05,1.9031e+02,-2.4755e-02,-1.3556e+00,3.3838e+00,9.0649e-01,2.2096e+01
7.1000e+01,1.0000e+00,6.6108e+00,7.9279e+05,7.9278e+05,-7.0965e-02,7.9278e+05,8.7567e-02,7.6719e+00,1.7231e+05,1.9281e+02,4.7905e-01,-1.9096e+00,3.2873e+00,9.7695e-01,2.7172e+01
7.2000e+01,1.0000e+00,6.6977e+00,7.9279e+05,7.9278e+05,-7.1964e-02,7.9278e+05,8.5486e-02,7.3115e+00,1.7229e+05,1.9530e+02,1.1721e-02,-7.3458e-01,3.9839e+00,3.1907e+00,2.3713e+01
7.3000e+01,1.0000e+00,6.7844e+00,7.9283e+05,7.9282e+05,-7.2964e-02,7.9282e+05,8.7579e-02,7.6739e+00,1.7229e+05,1.9821e+02,-3.0482e-01,-1.9139e+00,3.7869e+00,4.1703e+00,2.2954e+01
7.4000e+01,1.0000e+00,6.8709e+00,7.9283e+05,7.9282e+05,-7.3963e-02,7.9282e+05,8.7321e-02,7.6288e+00,1.7225e+05,2.0074e+02,-1.7475e-02,-1.8654e+00,3.5498e+00,1.5669e+00,2.3209e+01
7.5000e+01,1.0000e+00,6.9573e+00,7.9284e+05,7.9284e+05,-7.4963e-02,7.9284e+05,8.7589e-02,7.6756e+00,1.7224e+05,2.0286e+02,-4.7202e-01,-7.0461e-01,3.9966e+00,1.6940e+00,2.7102e+01
7.6000e+01,1.0000e+00,7.0436e+00,7.9291e+05,7.9291e+05,-7.5962e-02,7.9291e+05,8.7596e-02,7.6769e+00,1.7223e+05,2.0539e+02,1.6622e-01,-1.6768e+00,3.7962e+00,1.3832e+00,2.6744e+01
7.7000e+01,1.0000e+00,7.1296e+00,7.9292e+05,7.9291e+05,-7.6962e-02,7.9291e+05,8.5712e-02,7.3503e+00,1.7216e+05,2.0806e+02,2.1661e-01,-1.2789e+00,3.6820e+00,2.5894e+00,2.7898e+01
7.8000e+01,1.0000e+00,7.2155e+00,7.9294e+05,7.9293e+05,-7.7961e-02,7.9293e+05,8.7608e-02,7.6790e+00,1.7216e+05,2.1062e+02,-6.9539e-02,-7.3622e-01,3.5659e+00,2.0307e+00,2.3000e+01
7.9000e+01,1.0000e+00,7.3013e+00,7.9294e+05,7.9294e+05,-7.8961e-02,7.9294e+05,8.7562e-02,7.6709e+00,1.7214e+05,2.1317e+02,6.7081e-02,-7.7248e-01,3.8475e+00,1.0452e+00,2.6277e+01
8.0000e+01,1.0000e+00,7.3869e+00,7.9297e+05,7.9296e+05,-7.9960e-02,7.9296e+05,8.7619e-02,7.6810e+00,1.7213e+05,2.1572e+02,-2.4939e-01,-1.1255e+00,3.5888e+00,1.3077e+00,2.3576e+01
8.1000e+01,1.0000e+00,7.4723e+00,7.9297e+05,7.9296e+05,-8.0960e-02,7.9296e+05,8.7167e-02,7.6019e+00,1.7211e+05,2.1822e+02,-3.3289e-01,-1.6461e+00,3.8771e+00,2.9529e+00,2.4346e+01
8.2000e+01,1.0000e+00,7.5576e+00,7.9297e+05,7.9297e+05,-8.1959e-02,7.9297e+05,8.3665e-02,7.0034e+00,1.7210e+05,2.2033e+02,2.0458e-01,-1.6718e+00,3.8122e+00,2.2665e+00,2.7456e+01
8.3000e+01,1.0000e+00,7.6427e+00,7.9298e+05,7.9297e+05,-8.2959e-02,7.9297e+05,8.7235e-02,7.6138e+00,1.7210e+05,2.2322e+02,-7.3785e-02,-1.2170e+00,3.8669e+00,2.6226e+00,2.4251e+01
8.4000e+01,1.0000e+00,7.7277e+00,7.9298e+05,7.9297e+05,-8.3958e-02,7.9297e+05,8.0996e-02,6.5636e+00,1.7210e+05,2.2538e+02,-3.3576e-02,-1.9358e+00,3.6464e+00,2.1236e+00,2.7565e+01
8.5000e+01,1.0000e+00,7.8125e+00,7.9299e+05,7.9298e+05,-8.4958e-02,7.9298e+05,8.7646e-02,7.6857e+00,1.7209e+05,2.2828e+02,-2.3835e-01,-6.5996e-01,3.5561e+00,1.3821e+00,2.3241e+01
8.6000e+01,2.0000e+00,7.8899e+00,7.9300e+05,7.9299e+05,-8.5957e-02,7.9299e+05,8.7075e-02,7.5859e+00,1.7208e+05,2.3328e+02,2.8242e-01,-1.4763e+00,3.3742e+00,3.6927e-01,2.2469e+01
8.7000e+01,1.0000e+00,7.9743e+00,7.9300e+05,7.9300e+05,-8.6957e-02,7.9300e+05,8.7467e-02,7.6543e+00,1.7208e+05,2.3579e+02,-3.0657e-01,-8.8993e-01,3.8918e+00,2.6279e+00,2.4580e+01
8.8000e+01,1.0000e+00,8.0586e+00,7.9302e+05,7.9301e+05,-8.7956e-02,7.9301e+05,8.7664e-02,7.6888e+00,1.7207e+05,2.3831e+02,5.9332e-02,-1.5066e+00,3.5815e+00,1.3013e+00,2.3728e+01
8.9000e+01,2.0000e+00,8.1353e+00,7.9302e+05,7.9301e+05,-8.8956e-02,7.9301e+05,8.1178e-02,6.5931e+00,1.7206e+05,2.4336e+02,-6.0596e-02,-1.0560e+00,3.8126e+00,1.8492e+00,2.6915e+01
9.0000e+01,1.0000e+00,8.2192e+00,7.9305e+05,7.9304e+05,-8.9955e-02,7.9304e+05,8.7675e-02,7.6908e+00,1.7206e+05,2.4594e+02,4.8515e-02,-1.5623e+00,3.5072e+00,2.3218e+00,2.7740e+01
9.1000e+01,1.0000e+00,8.3029e+00,7.9305e+05,7.9304e+05,-9.0955e-02,7.9304e+05,8.7275e-02,7.6207e+00,1.7203e+05,2.4847e+02,3.5323e-02,-1.0850e+00,3.6286e+00,2.1088e+00,2.3568e+01
9.2000e+01,1.0000e+00,8.3865e+00,7.9306e+05,7.9306e+05,-9.1954e-02,7.9306e+05,8.7686e-02,7.6926e+00,1.7202e+05,2.5138e+02,-4.3600e-01,-1.2412e+00,3.8336e+00,8.2991e-01,2.5417e+01
9.3000e+01,1.0000e+00,8.4699e+00,7.9307e+05,7.9306e+05,-9.2954e-02,7.9306e+05,8.5880e-02,7.3791e+00,1.7201e+05,2.5386e+02,-2.8052e-01,-1.9532e+00,3.8069e+00,1.0045e+00,2.6982e+01
9.4000e+01,1.0000e+00,8.5532e+00,7.9309e+05,7.9308e+05,-9.3953e-02,7.9308e+05,8.7698e-02,7.6948e+00,1.7201e+05,2.5676e+02,-4.2384e-01,-1.2176e+00,3.9602e+00,2.1788e+00,2.5815e+01
9.5000e+01,1.0000e+00,8.6364e+00,7.9310e+05,7.9309e+05,-9.4953e-02,7.9309e+05,8.7701e-02,7.6953e+00,1.7199e+05,2.5928e+02,-2.1719e-01,-1.6373e+00,3.6784e+00,1.8988e+00,2.7328e+01
9.6000e+01,1.0000e+00,8.7193e+00,7.9311e+05,7.9310e+05,-9.5952e-02,7.9310e+05,8.7703e-02,7.6957e+00,1.7198e+05,2.6179e+02,4.4780e-01,-1.0592e+00,3.3564e+00,2.3891e+00,2.7448e+01
9.7000e+01,1.0000e+00,8.8022e+00,7.9312e+05,7.9312e+05,-9.6952e-02,7.9312e+05,8.7715e-02,7.6978e+00,1.7197e+05,2.6469e+02,2.8063e-01,-7.6776e-01,3.8835e+00,3.0888e+00,2.3740e+01
9.8000e+01,1.0000e+00,8.8849e+00,7.9314e+05,7.9313e+05,-9.7951e-02,7.9313e+05,8.7720e-02,7.6987e+00,1.7195e+05,2.6760e+02,3.6913e-01,-1.3457e+00,3.5054e+00,8.0446e-01,2.6226e+01
9.9000e+01,2.0000e+00,8.9593e+00,7.9315e+05,7.9314e+05,-9.8951e-02,7.9314e+05,8.7727e-02,7.6998e+00,1.7194e+05,2.7265e+02,4.9588e-01,-1.0052e+00,3.5448e+00,1.4300e+00,2.3752e+01
1.0000e+02,1.0000e+00,9.0416e+00,7.9315e+05,7.9314e+05,-9.9950e-02,7.9314e+05,8.6855e-02,7.5476e+00,1.7193e+05,2.7482e+02,5.6029e-02,-5.8048e-01,3.5802e+00,3.0094e+00,2.2289e+01
1.0100e+02,1.0000e+00,9.1238e+00,7.9318e+05,7.9318e+05,-1.0095e-01,7.9318e+05,8.7738e-02,7.7019e+00,1.7192e+05,2.7694e+02,-2.0659e-01,-1.9155e+00,3.8364e+00,3.2790e+00,2.4073e+01
1.0200e+02,1.0000e+00,9.2058e+00,7.9319e+05,7.9318e+05,-1.0195e-01,7.9318e+05,8.7044e-02,7.5804e+00,1.7189e+05,2.7944e+02,-4.1298e-01,-1.7301e+00,3.3600e+00,1.7252e+00,2.7876e+01
1.0300e+02,1.0000e+00,9.2876e+00,7.9319e+05,7.9318e+05,-1.0295e-01,7.9318e+05,8.4645e-02,7.1684e+00,1.7189e+05,2.8155e+02,-2.3221e-01,-1.9449e+00,3.5101e+00,1.7356e+00,2.7351e+01
1.0400e+02,1.0000e+00,9.3694e+00,7.9320e+05,7.9319e+05,-1.0395e-01,7.9319e+05,8.7747e-02,7.7034e+00,1.7188e+05,2.8406e+02,-2.4010e-01,-9.9983e-01,3.8009e+00,4.3191e+00,2.3059e+01
1.0500e+02,1.0000e+00,9.4509e+00,7.9321e+05,7.9320e+05,-1.0495e-01,7.9320e+05,8.7747e-02,7.7034e+00,1.7187e+05,2.8660e+02,-1.9115e-01,-1.4485e+00,3.4083e+00,9.8419e-01,2.2826e+01
1.0600e+02,1.0000e+00,9.5324e+00,7.9321e+05,7.9320e+05,-1.0595e-01,7.9320e+05,8.4342e-02,7.1170e+00,1.7187e+05,2.8912e+02,-3.3677e-01,-1.4398e+00,3.6749e+00,2.5477e+00,2.3972e+01
