nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,9.9400e+02,2.0000e+00,2.1455e+01,-4.7597e+05,-4.7598e+05,-3.3078e+00,-4.7598e+05,1.7971e-01,9.7048e+00,4.5913e+05,1.8762e+04,-3.1638e-01,-1.0812e+00,6.0085e-01,2.0551e+00,6.8488e-01,3.0299e+00,3.0129e+00,3.3871e+00,3.7757e+00
2.0000e+03,9.9500e+02,9.0000e+00,2.1435e+01,-4.7586e+05,-4.7586e+05,-3.3112e+00,-4.7586e+05,1.7974e-01,9.7081e+00,4.5687e+05,1.8801e+04,-7.0483e-01,3.3295e-02,1.2467e+00,1.7990e+00,2.4286e+00,1.6881e+00,2.2580e+00,3.9158e+00,2.6456e+00
2.0000e+03,9.9600e+02,1.3000e+01,2.1396e+01,-4.7390e+05,-4.7391e+05,-3.3145e+00,-4.7391e+05,1.7977e-01,9.7114e+00,4.5676e+05,1.8858e+04,-8.3538e-01,-3.8382e-01,4.7423e-01,9.4482e-01,9.6282e-01,2.4144e+00,3.6295e+00,3.5048e+00,3.1881e+00
2.0000e+03,9.9700e+02,1.0000e+00,2.1413e+01,-4.7350e+05,-4.7351e+05,-3.3178e+00,-4.7351e+05,1.7980e-01,9.7147e+00,4.5481e+05,1.8862e+04,3.0301e-01,-1.3955e+00,1.5536e+00,2.1752e+00,1.1840e+00,2.8341e+00,3.3410e+00,2.5768e+00,4.2742e+00
2.0000e+03,9.9800e+02,6.0000e+00,2.1407e+01,-4.7201e+05,-4.7202e+05,-3.3211e+00,-4.7202e+05,1.7983e-01,9.7181e+00,4.5440e+05,1.8888e+04,-4.3445e-01,-8.4005e-01,-3.7518e-02,2.0819e+00,2.3627e+00,2.0119e+00,3.4683e+00,2.3763e+00,2.5775e+00
2.0000e+03,9.9900e+02,1.0000e+00,2.1424e+01,-4.6865e+05,-4.6866e+05,-3.3245e+00,-4.6866e+05,1.7986e-01,9.7214e+00,4.5291e+05,1.8892e+04,-5.0336e-02,-9.6318e-01,2.0091e-01,8.8743e-01,2.7027e+00,1.9221e+00,1.9657e+00,4.1325e+00,3.0845e+00
2.0000e+03,1.0000e+03,6.0000e+00,2.1418e+01,-4.6822e+05,-4.6823e+05,-3.3278e+00,-4.6823e+05,1.7989e-01,9.7247e+00,4.4955e+05,1.8918e+04,-8.8356e-01,-1.5567e+00,4.6067e-01,1.8286e+00,7.8382e-01,1.6272e+00,2.3330e+00,3.9045e+00,2.8857e+00
2.0000e+03,1.0010e+03,2.0000e+01,2.1348e+01,-4.6748e+05,-4.6749e+05,-3.3311e+00,-4.6749e+05,1.7992e-01,9.7281e+00,4.4912e+05,1.9005e+04,-1.2532e+00,-7.7572e-01,1.1769e-01,1.7835e+00,1.6498e+00,2.1306e+00,2.3511e+00,3.1829e+00,4.2353e+00
2.0000e+03,1.0020e+03,3.0000e+00,2.1355e+01,-4.6741e+05,-4.6742e+05,-3.3344e+00,-4.6742e+05,1.7996e-01,9.7314e+00,4.4838e+05,1.9018e+04,1.9905e-01,-5.2677e-01,1.9115e-01,2.3307e+00,8.0259e-01,2.7225e+00,3.3716e+00,3.8467e+00,3.1229e+00
2.0000e+03,1.0030e+03,9.0000e+00,2.1336e+01,-4.6587e+05,-4.6588e+05,-3.3378e+00,-4.6588e+05,1.7999e-01,9.7347e+00,4.4831e+05,1.9057e+04,-2.9450e-01,-7.7796e-02,1.5371e+00,2.0685e+00,2.1343e+00,1.2293e+00,2.8566e+00,3.8845e+00,3.6235e+00
2.0000e+03,1.0040e+03,4.0000e+00,2.1339e+01,-4.6568e+05,-4.6569e+05,-3.3411e+00,-4.6569e+05,1.8002e-01,9.7380e+00,4.4677e+05,1.9075e+04,-3.6892e-01,-7.8824e-03,4.5664e-01,7.9813e-01,2.8411e+00,1.4225e+00,3.3075e+00,2.2272e+00,3.3837e+00
2.0000e+03,1.0050e+03,1.4000e+01,2.1297e+01,-4.6156e+05,-4.6157e+05,-3.3444e+00,-4.6157e+05,1.8005e-01,9.7414e+00,4.4658e+05,1.9136e+04,-7.6068e-01,-8.8790e-01,-2.8376e-01,6.5484e-01,2.5986e+00,1.8892e+00,2.5287e+00,3.5656e+00,3.8112e+00
2.0000e+03,1.0060e+03,4.0000e+00,2.1300e+01,-4.6047e+05,-4.6048e+05,-3.3478e+00,-4.6048e+05,1.8008e-01,9.7447e+00,4.4246e+05,1.9153e+04,2.2018e-01,1.2564e-01,2.2151e-01,2.4591e+00,8.4545e-01,1.6172e+00,3.0125e+00,3.9966e+00,2.7335e+00
2.0000e+03,1.0070e+03,8.0000e+00,2.1285e+01,-4.5934e+05,-4.5934e+05,-3.3511e+00,-4.5934e+05,1.8011e-01,9.7480e+00,4.4138e+05,1.9188e+04,3.5735e-01,-1.5453e+00,1.3745e+00,1.6388e+00,2.3361e+00,1.3763e+00,2.3139e+00,4.3057e+00,2.2212e+00
2.0000e+03,1.0080e+03,6.0000e+00,2.1279e+01,-4.5800e+05,-4.5801e+05,-3.3544e+00,-4.5801e+05,1.8014e-01,9.7513e+00,4.4024e+05,1.9214e+04,-7.4487e-01,-1.8703e+00,1.5817e+00,1.5654e+00,2.1777e+00,1.9913e+00,3.1239e+00,2.8200e+00,4.0816e+00
2.0000e+03,1.0090e+03,1.0000e+00,2.1296e+01,-4.5638e+05,-4.5639e+05,-3.3577e+00,-4.5639e+05,1.8017e-01,9.7547e+00,4.3890e+05,1.9218e+04,-1.2006e+00,-1.5400e-02,1.0779e+00,1.2637e+00,2.0139e+00,1.4891e+00,2.0932e+00,3.6567e+00,3.8703e+00
2.0000e+03,1.0100e+03,9.0000e+00,2.1277e+01,-4.5626e+05,-4.5627e+05,-3.3611e+00,-4.5627e+05,1.8020e-01,9.7580e+00,4.3729e+05,1.9257e+04,-2.1470e-02,-1.4199e+00,1.5100e+00,1.4373e+00,1.4370e+00,2.4131e+00,3.7197e+00,3.0965e+00,2.3975e+00
2.0000e+03,1.0110e+03,4.0000e+00,2.1280e+01,-4.5532e+05,-4.5533e+05,-3.3644e+00,-4.5533e+05,1.8023e-01,9.7613e+00,4.3851e+05,1.9275e+04,-2.1024e-01,-1.7790e+00,-1.5534e-02,2.2974e+00,6.8809e-01,2.9656e+00,3.3727e+00,2.8283e+00,2.9173e+00
2.0000e+03,1.0120e+03,1.0000e+00,2.1296e+01,-4.5500e+05,-4.5501e+05,-3.3677e+00,-4.5501e+05,1.8026e-01,9.7647e+00,4.3757e+05,1.9279e+04,-3.9069e-01,-5.5458e-01,1.0273e+00,2.2778e+00,1.0779e+00,2.7770e+00,3.3579e+00,3.4175e+00,2.4145e+00
2.0000e+03,1.0130e+03,5.0000e+00,2.1295e+01,-4.5447e+05,-4.5448e+05,-3.3711e+00,-4.5448e+05,1.8029e-01,9.7680e+00,4.3725e+05,1.9301e+04,-6.3745e-01,-7.0689e-01,1.3395e+00,1.9225e+00,1.0302e+00,2.0749e+00,1.9699e+00,3.9162e+00,2.8725e+00
2.0000e+03,1.0140e+03,1.1000e+01,2.1267e+01,-4.5413e+05,-4.5414e+05,-3.3744e+00,-4.5414e+05,1.8032e-01,9.7713e+00,4.3672e+05,1.9349e+04,-1.8303e-01,-1.4778e+00,1.6452e+00,1.0087e+00,1.1023e+00,2.0642e+00,2.1813e+00,4.1573e+00,2.1781e+00
2.0000e+03,1.0150e+03,2.6000e+01,2.1172e+01,-4.5093e+05,-4.5094e+05,-3.3777e+00,-4.5094e+05,1.8035e-01,9.7746e+00,4.3638e+05,1.9461e+04,-5.2070e-01,-8.1345e-02,1.5452e+00,9.6332e-01,1.1131e+00,1.6592e+00,2.9143e+00,2.3301e+00,4.3697e+00
2.0000e+03,1.0160e+03,3.0000e+00,2.1180e+01,-4.5008e+05,-4.5009e+05,-3.3810e+00,-4.5009e+05,1.8039e-01,9.7780e+00,4.3318e+05,1.9474e+04,-1.4162e-01,-1.8787e+00,1.5199e+00,1.9228e+00,2.6579e+00,2.0596e+00,3.2058e+00,3.5127e+00,3.5631e+00
2.0000e+03,1.0170e+03,3.0000e+00,2.1188e+01,-4.4518e+05,-4.4519e+05,-3.3844e+00,-4.4519e+05,1.8042e-01,9.7813e+00,4.3233e+05,1.9487e+04,-5.4267e-02,-7.4438e-01,7.6747e-01,1.8341e+00,2.5086e+00,2.6171e+00,3.5497e+00,2.9900e+00,3.2109e+00
2.0000e+03,1.0180e+03,1.0000e+00,2.1204e+01,-4.4448e+05,-4.4449e+05,-3.3877e+00,-4.4449e+05,1.8045e-01,9.7846e+00,4.2743e+05,1.9492e+04,-8.3563e-01,3.3095e-01,9.6498e-01,3.3903e-01,8.8336e-01,2.8450e+00,2.9686e+00,3.6707e+00,3.6806e+00
2.0000e+03,1.0190e+03,9.0000e+00,2.1185e+01,-4.4429e+05,-4.4430e+05,-3.3910e+00,-4.4430e+05,1.8048e-01,9.7879e+00,4.2673e+05,1.9531e+04,-9.0848e-01,-7.0947e-01,-1.4750e-01,1.7922e+00,1.7469e+00,2.1967e+00,1.7062e+00,2.3101e+00,4.1773e+00
2.0000e+03,1.0200e+03,7.0000e+00,2.1175e+01,-4.4417e+05,-4.4418e+05,-3.3943e+00,-4.4418e+05,1.8051e-01,9.7913e+00,4.2653e+05,1.9561e+04,3.4919e-01,-1.5428e-01,1.6990e+00,1.6516e+00,1.9497e+00,2.1719e+00,3.7774e+00,3.5645e+00,3.2512e+00
2.0000e+03,1.0210e+03,5.0000e+00,2.1174e+01,-4.4402e+05,-4.4403e+05,-3.3977e+00,-4.4403e+05,1.8054e-01,9.7946e+00,4.2641e+05,1.9583e+04,-5.0863e-01,-1.6180e+00,1.3871e+00,1.9449e+00,9.0631e-01,2.2104e+00,1.7324e+00,3.5342e+00,4.2203e+00
2.0000e+03,1.0220e+03,1.0000e+00,2.1190e+01,-4.4297e+05,-4.4298e+05,-3.4010e+00,-4.4298e+05,1.8057e-01,9.7979e+00,4.2626e+05,1.9587e+04,5.4028e-02,-1.3657e+00,1.4326e-01,2.3001e+00,1.7214e+00,1.8489e+00,3.3192e+00,2.6321e+00,4.3613e+00
2.0000e+03,1.0230e+03,1.8000e+01,2.1132e+01,-4.4258e+05,-4.4259e+05,-3.4043e+00,-4.4259e+05,1.8060e-01,9.8013e+00,4.2522e+05,1.9665e+04,-3.2372e-01,-2.1415e-02,1.3777e+00,9.4713e-01,1.8854e+00,1.6908e+00,3.3138e+00,2.7539e+00,4.1611e+00
2.0000e+03,1.0240e+03,1.0000e+00,2.1148e+01,-4.4234e+05,-4.4235e+05,-3.4077e+00,-4.4235e+05,1.8063e-01,9.8046e+00,4.2482e+05,1.9670e+04,2.4004e-01,-6.1011e-01,6.7255e-01,1.4334e+00,2.8021e+00,1.9365e+00,2.1663e+00,2.1540e+00,4.3147e+00
2.0000e+03,1.0250e+03,6.0000e+00,2.1143e+01,-4.4177e+05,-4.4178e+05,-3.4110e+00,-4.4178e+05,1.8066e-01,9.8079e+00,4.2459e+05,1.9696e+04,-3.7243e-01,-1.4734e+00,6.5698e-01,1.8350e+00,1.9934e+00,1.8691e+00,2.9495e+00,2.5840e+00,4.3234e+00
2.0000e+03,1.0260e+03,1.5000e+01,2.1098e+01,-4.4065e+05,-4.4066e+05,-3.4143e+00,-4.4066e+05,1.8069e-01,9.8112e+00,4.2402e+05,1.9761e+04,-1.0705e+00,-1.9966e+00,-1.2096e-01,3.7750e-01,2.0308e+00,1.3029e+00,2.1980e+00,3.2319e+00,4.1549e+00
2.0000e+03,1.0270e+03,8.0000e+00,2.1084e+01,-4.4009e+05,-4.4010e+05,-3.4176e+00,-4.4010e+05,1.8072e-01,9.8146e+00,4.2290e+05,1.9795e+04,-7.8967e-02,-1.6468e+00,1.3696e+00,1.6831e+00,1.3947e+00,1.1964e+00,3.6232e+00,3.8541e+00,3.1661e+00
2.0000e+03,1.0280e+03,1.0000e+00,2.1100e+01,-4.3983e+05,-4.3984e+05,-3.4210e+00,-4.3984e+05,1.8075e-01,9.8179e+00,4.2234e+05,1.9799e+04,-3.2923e-01,-5.3644e-01,1.1532e+00,3.3602e-01,2.5011e+00,2.1734e+00,2.8963e+00,2.3957e+00,4.0798e+00
2.0000e+03,1.0290e+03,1.7000e+01,2.1047e+01,-4.3962e+05,-4.3963e+05,-3.4243e+00,-4.3963e+05,1.8078e-01,9.8212e+00,4.2207e+05,1.9873e+04,-9.6048e-02,-1.1682e+00,8.1523e-01,1.9432e+00,2.7992e+00,1.4165e+00,3.1944e+00,3.7253e+00,2.4424e+00
2.0000e+03,1.0300e+03,3.0000e+00,2.1055e+01,-4.3957e+05,-4.3958e+05,-3.4276e+00,-4.3958e+05,1.8081e-01,9.8245e+00,4.2186e+05,1.9886e+04,-3.5531e-01,-1.7170e+00,1.2535e-01,2.3657e+00,1.9609e+00,2.6322e+00,3.2707e+00,3.4136e+00,3.1362e+00
2.0000e+03,1.0310e+03,1.0000e+00,2.1071e+01,-4.3774e+05,-4.3775e+05,-3.4310e+00,-4.3775e+05,1.8085e-01,9.8279e+00,4.2182e+05,1.9890e+04,-1.5288e-02,-8.6058e-01,1.8260e-01,1.3559e+00,2.7019e+00,2.6639e+00,3.3936e+00,3.6416e+00,3.7353e+00
2.0000e+03,1.0320e+03,4.0000e+00,2.1074e+01,-4.3702e+05,-4.3703e+05,-3.4343e+00,-4.3703e+05,1.8088e-01,9.8312e+00,4.1999e+05,1.9907e+04,-6.4335e-01,-1.9761e+00,1.5183e+00,1.7665e+00,2.0135e+00,2.1751e+00,1.7399e+00,2.4571e+00,4.3060e+00
2.0000e+03,1.0330e+03,1.0000e+00,2.1090e+01,-4.3299e+05,-4.3300e+05,-3.4376e+00,-4.3300e+05,1.8091e-01,9.8345e+00,4.1926e+05,1.9912e+04,-2.9211e-01,-1.2227e+00,1.5725e-02,2.0701e+00,2.2359e+00,1.1479e+00,3.2746e+00,3.6535e+00,3.8214e+00
2.0000e+03,1.0340e+03,5.0000e+00,2.1089e+01,-4.3227e+05,-4.3228e+05,-3.4409e+00,-4.3228e+05,1.8094e-01,9.8379e+00,4.1524e+05,1.9933e+04,-9.9391e-01,7.3525e-02,1.5359e-01,1.7522e+00,1.5404e+00,2.1443e+00,3.3351e+00,3.5629e+00,3.7064e+00
2.0000e+03,1.0350e+03,2.0000e+00,2.1101e+01,-4.2992e+05,-4.2993e+05,-3.4443e+00,-4.2993e+05,1.8097e-01,9.8412e+00,4.1452e+05,1.9942e+04,-6.6828e-01,-5.9777e-02,3.8968e-01,1.9383e+00,1.8085e+00,2.2481e+00,2.9386e+00,3.4759e+00,4.1433e+00
2.0000e+03,1.0360e+03,4.0000e+00,2.1104e+01,-4.2834e+05,-4.2835e+05,-3.4476e+00,-4.2835e+05,1.8100e-01,9.8445e+00,4.1217e+05,1.9959e+04,-8.3688e-01,-1.2972e+00,1.5612e-01,1.0233e+00,2.6880e+00,2.0393e+00,2.3751e+00,3.4346e+00,4.0912e+00
2.0000e+03,1.0370e+03,1.1000e+01,2.1077e+01,-4.2699e+05,-4.2700e+05,-3.4509e+00,-4.2700e+05,1.8103e-01,9.8478e+00,4.1059e+05,2.0007e+04,-1.6072e-01,-7.9225e-01,1.2205e+00,2.0915e+00,2.0590e+00,1.8423e+00,3.3052e+00,3.8371e+00,3.5061e+00
2.0000e+03,1.0380e+03,1.0000e+00,2.1093e+01,-4.2612e+05,-4.2613e+05,-3.4542e+00,-4.2613e+05,1.8106e-01,9.8512e+00,4.0923e+05,2.0011e+04,-7.1521e-01,-3.2124e-01,4.1595e-01,1.3247e+00,2.3196e+00,1.6781e+00,2.9971e+00,3.9930e+00,2.8539e+00
2.0000e+03,1.0390e+03,2.2000e+01,2.1020e+01,-4.2527e+05,-4.2528e+05,-3.4576e+00,-4.2528e+05,1.8109e-01,9.8545e+00,4.0836e+05,2.0107e+04,-2.7880e-01,-1.8906e+00,-5.4010e-02,1.8842e+00,1.1619e+00,3.0191e+00,3.2890e+00,3.4465e+00,3.2942e+00
2.0000e+03,1.0400e+03,6.0000e+00,2.1014e+01,-4.2513e+05,-4.2514e+05,-3.4609e+00,-4.2514e+05,1.8112e-01,9.8578e+00,4.0752e+05,2.0132e+04,1.9183e-02,2.3649e-01,1.5306e+00,1.9913e+00,1.0405e+00,1.6692e+00,2.9430e+00,3.9366e+00,3.0907e+00
2.0000e+03,1.0410e+03,8.0000e+00,2.1001e+01,-4.2313e+05,-4.2314e+05,-3.4642e+00,-4.2314e+05,1.8115e-01,9.8612e+00,4.0738e+05,2.0167e+04,-2.6851e-01,-1.1092e+00,7.4541e-01,2.4630e+00,1.7919e+00,1.3851e+00,2.6119e+00,3.8275e+00,3.2022e+00
2.0000e+03,1.0420e+03,1.7000e+01,2.0949e+01,-4.2263e+05,-4.2264e+05,-3.4676e+00,-4.2264e+05,1.8118e-01,9.8645e+00,4.0537e+05,2.0249e+04,-5.2632e-01,-1.4212e+00,9.5787e-01,1.6300e+00,2.6046e+00,1.9694e+00,3.1603e+00,2.2037e+00,4.0257e+00
2.0000e+03,1.0430e+03,3.0000e+00,2.0956e+01,-4.1985e+05,-4.1986e+05,-3.4709e+00,-4.1986e+05,1.8121e-01,9.8678e+00,4.0488e+05,2.0262e+04,-1.0796e+00,-1.2287e+00,6.4469e-01,5.8528e-01,1.4705e+00,2.1879e+00,1.8847e+00,3.8058e+00,3.9922e+00
2.0000e+03,1.0440e+03,2.0000e+00,2.0968e+01,-4.1837e+05,-4.1838e+05,-3.4742e+00,-4.1838e+05,1.8124e-01,9.8711e+00,4.0210e+05,2.0271e+04,-5.1226e-01,2.0559e-03,9.4628e-01,1.0006e+00,1.2468e+00,1.7235e+00,3.9071e+00,2.5340e+00,2.6833e+00
2.0000e+03,1.0450e+03,1.8000e+01,2.0913e+01,-4.1835e+05,-4.1836e+05,-3.4775e+00,-4.1836e+05,1.8127e-01,9.8744e+00,4.0062e+05,2.0349e+04,-1.0422e+00,4.8771e-01,1.0893e+00,1.8479e+00,1.7598e+00,1.2909e+00,1.9165e+00,3.3907e+00,4.2276e+00
2.0000e+03,1.0460e+03,2.6000e+01,2.0824e+01,-4.1820e+05,-4.1821e+05,-3.4809e+00,-4.1821e+05,1.8130e-01,9.8778e+00,4.0060e+05,2.0462e+04,2.3189e-02,-3.7520e-01,7.5541e-01,1.2480e+00,1.0794e+00,3.1270e+00,2.7679e+00,3.8263e+00,3.3451e+00
2.0000e+03,1.0470e+03,1.7000e+01,2.0774e+01,-4.1815e+05,-4.1816e+05,-3.4842e+00,-4.1816e+05,1.8133e-01,9.8811e+00,4.0045e+05,2.0535e+04,-4.8616e-01,-5.7491e-01,5.0685e-01,1.7811e+00,1.0208e+00,1.4367e+00,3.8901e+00,2.2673e+00,2.2191e+00
2.0000e+03,1.0480e+03,2.0000e+00,2.0785e+01,-4.1809e+05,-4.1810e+05,-3.4875e+00,-4.1810e+05,1.8137e-01,9.8845e+00,4.0040e+05,2.0544e+04,-1.8619e-01,-8.9201e-01,3.9125e-01,2.0235e+00,2.7179e+00,1.9192e+00,2.4222e+00,3.4689e+00,3.9174e+00
2.0000e+03,1.0490e+03,2.0000e+00,2.0797e+01,-4.1773e+05,-4.1774e+05,-3.4909e+00,-4.1774e+05,1.8140e-01,9.8878e+00,4.0034e+05,2.0552e+04,-7.8062e-01,-1.4484e+00,5.0820e-01,1.9901e+00,1.4702e+00,2.2208e+00,3.4374e+00,3.0878e+00,3.8591e+00
2.0000e+03,1.0500e+03,1.3000e+01,2.0763e+01,-4.1740e+05,-4.1741e+05,-3.4942e+00,-4.1741e+05,1.8143e-01,9.8911e+00,3.9998e+05,2.0609e+04,5.6717e-02,-2.4299e-03,2.6381e-01,1.0322e+00,2.5953e+00,2.5462e+00,3.2498e+00,3.7890e+00,4.0344e+00
2.0000e+03,1.0510e+03,4.0000e+00,2.0767e+01,-4.1636e+05,-4.1637e+05,-3.4975e+00,-4.1637e+05,1.8146e-01,9.8944e+00,3.9965e+05,2.0627e+04,3.0850e-01,-8.0818e-01,1.4595e+00,1.3397e+00,1.9629e+00,1.2819e+00,3.2802e+00,4.0908e+00,2.7327e+00
2.0000e+03,1.0520e+03,1.0000e+00,2.0782e+01,-4.1576e+05,-4.1577e+05,-3.5008e+00,-4.1577e+05,1.8149e-01,9.8978e+00,3.9860e+05,2.0631e+04,-7.5550e-01,-6.8965e-01,-3.8567e-02,1.6303e+00,2.1238e+00,1.5120e+00,2.8014e+00,3.2701e+00,4.0547e+00
2.0000e+03,1.0530e+03,8.0000e+00,2.0769e+01,-4.1264e+05,-4.1265e+05,-3.5042e+00,-4.1265e+05,1.8152e-01,9.9011e+00,3.9801e+05,2.0666e+04,-2.7741e-01,8.8093e-02,1.6587e+00,1.1178e+00,7.4438e-01,2.7548e+00,2.4277e+00,3.5939e+00,3.8979e+00
2.0000e+03,1.0540e+03,1.0000e+01,2.0748e+01,-4.1122e+05,-4.1123e+05,-3.5075e+00,-4.1123e+05,1.8155e-01,9.9044e+00,3.9489e+05,2.0709e+04,-8.7213e-01,-4.7130e-01,-2.7660e-01,7.4625e-01,1.7877e+00,2.3125e+00,3.5462e+00,2.4381e+00,3.8583e+00
2.0000e+03,1.0550e+03,1.0000e+00,2.0764e+01,-4.0738e+05,-4.0739e+05,-3.5108e+00,-4.0739e+05,1.8158e-01,9.9078e+00,3.9347e+05,2.0713e+04,-8.8547e-01,-2.2462e-01,-1.4932e-02,1.6843e+00,1.3734e+00,1.3467e+00,3.5726e+00,3.5619e+00,3.6653e+00
2.0000e+03,1.0560e+03,1.6000e+01,2.0718e+01,-4.0690e+05,-4.0691e+05,-3.5141e+00,-4.0691e+05,1.8161e-01,9.9111e+00,3.8963e+05,2.0782e+04,-8.0188e-01,4.7467e-02,1.7220e+00,7.1803e-01,1.8801e+00,1.6826e+00,1.7519e+00,2.9114e+00,4.1873e+00
2.0000e+03,1.0570e+03,5.0000e+00,2.0717e+01,-4.0645e+05,-4.0646e+05,-3.5175e+00,-4.0646e+05,1.8164e-01,9.9144e+00,3.8915e+05,2.0804e+04,4.9680e-02,-1.2939e+00,-6.0090e-01,1.4853e+00,1.7962e+00,1.4827e+00,3.6412e+00,3.9221e+00,2.3366e+00
2.0000e+03,1.0580e+03,1.0000e+01,2.0696e+01,-4.0292e+05,-4.0292e+05,-3.5208e+00,-4.0292e+05,1.8167e-01,9.9177e+00,3.8870e+05,2.0848e+04,7.8093e-02,-5.0064e-02,-1.4083e-02,2.1105e+00,2.0992e+00,2.0174e+00,2.2917e+00,3.3258e+00,4.2521e+00
2.0000e+03,1.0590e+03,8.0000e+00,2.0684e+01,-4.0278e+05,-4.0279e+05,-3.5241e+00,-4.0279e+05,1.8170e-01,9.9211e+00,3.8516e+05,2.0888e+04,3.5744e-01,-2.7110e-01,1.0032e+00,1.0539e+00,2.5056e+00,2.2475e+00,3.1805e+00,4.1462e+00,3.7039e+00
2.0000e+03,1.0600e+03,3.0000e+00,2.0691e+01,-4.0211e+05,-4.0212e+05,-3.5275e+00,-4.0212e+05,1.8173e-01,9.9244e+00,3.8502e+05,2.0901e+04,2.4880e-01,-2.2238e-02,7.0228e-01,1.9450e+00,2.0060e+00,1.8089e+00,1.7521e+00,4.1213e+00,3.6826e+00
2.0000e+03,1.0610e+03,2.0000e+00,2.0702e+01,-4.0173e+05,-4.0174e+05,-3.5308e+00,-4.0174e+05,1.8176e-01,9.9277e+00,3.8436e+05,2.0910e+04,-4.6129e-01,-8.6246e-01,4.5267e-01,2.3598e+00,7.1978e-01,1.7176e+00,1.8597e+00,3.7559e+00,3.5547e+00
2.0000e+03,1.0620e+03,6.0000e+00,2.0698e+01,-4.0114e+05,-4.0115e+05,-3.5341e+00,-4.0115e+05,1.8179e-01,9.9310e+00,3.8398e+05,2.0936e+04,-8.8013e-01,-1.3191e+00,-2.1928e-01,8.9668e-01,1.5443e+00,2.1159e+00,2.7695e+00,3.2125e+00,4.1500e+00
2.0000e+03,1.0630e+03,8.0000e+00,2.0685e+01,-4.0077e+05,-4.0078e+05,-3.5374e+00,-4.0078e+05,1.8182e-01,9.9344e+00,3.8338e+05,2.0971e+04,7.6717e-02,-1.8080e+00,1.1442e+00,1.7448e+00,8.8389e-01,2.2180e+00,3.9444e+00,2.9406e+00,3.3966e+00
2.0000e+03,1.0640e+03,1.0000e+00,2.0700e+01,-4.0023e+05,-4.0024e+05,-3.5408e+00,-4.0024e+05,1.8185e-01,9.9377e+00,3.8302e+05,2.0975e+04,-2.0759e-01,-1.8900e-02,2.8968e-01,2.1173e+00,1.3535e+00,2.9951e+00,3.2396e+00,3.0030e+00,3.1700e+00
2.0000e+03,1.0650e+03,1.0000e+01,2.0680e+01,-3.9998e+05,-3.9999e+05,-3.5441e+00,-3.9999e+05,1.8188e-01,9.9410e+00,3.8248e+05,2.1018e+04,2.9142e-01,-1.2233e+00,1.5246e+00,3.4035e-01,1.8404e+00,2.0657e+00,3.4750e+00,3.9386e+00,3.4083e+00
2.0000e+03,1.0660e+03,4.0000e+00,2.0683e+01,-3.9827e+05,-3.9828e+05,-3.5474e+00,-3.9828e+05,1.8191e-01,9.9444e+00,3.8223e+05,2.1036e+04,-1.5124e-01,-1.3380e+00,1.5003e+00,2.1482e+00,9.6779e-01,1.2594e+00,2.4135e+00,4.0936e+00,2.2873e+00
2.0000e+03,1.0670e+03,8.0000e+00,2.0670e+01,-3.9811e+05,-3.9812e+05,-3.5508e+00,-3.9812e+05,1.8194e-01,9.9477e+00,3.8051e+05,2.1071e+04,-1.2809e-01,-6.1724e-01,-6.8545e-01,1.8052e+00,2.1072e+00,2.0608e+00,3.5665e+00,3.5420e+00,2.5770e+00
2.0000e+03,1.0680e+03,5.0000e+00,2.0670e+01,-3.9725e+05,-3.9726e+05,-3.5541e+00,-3.9726e+05,1.8197e-01,9.9510e+00,3.8036e+05,2.1092e+04,-1.8717e-01,3.6145e-01,5.2781e-01,1.0487e+00,2.8810e+00,1.4073e+00,2.3324e+00,3.9231e+00,2.4272e+00
2.0000e+03,1.0690e+03,5.0000e+00,2.0669e+01,-3.9611e+05,-3.9612e+05,-3.5574e+00,-3.9612e+05,1.8201e-01,9.9543e+00,3.7950e+05,2.1114e+04,-1.2173e-02,-3.9798e-01,-7.1628e-01,2.1989e+00,1.1925e+00,2.8117e+00,2.9797e+00,3.8345e+00,3.1283e+00
2.0000e+03,1.0700e+03,1.3000e+01,2.0636e+01,-3.9551e+05,-3.9552e+05,-3.5607e+00,-3.9552e+05,1.8204e-01,9.9577e+00,3.7835e+05,2.1170e+04,-5.6434e-01,2.3981e-02,3.9615e-01,1.3092e+00,1.1422e+00,2.9437e+00,2.3702e+00,3.4296e+00,3.8987e+00
2.0000e+03,1.0710e+03,1.0000e+00,2.0652e+01,-3.9334e+05,-3.9335e+05,-3.5641e+00,-3.9335e+05,1.8207e-01,9.9610e+00,3.7775e+05,2.1174e+04,-1.0373e-02,-1.3950e-01,1.3619e+00,1.5400e+00,9.2818e-01,2.0739e+00,2.9923e+00,3.8744e+00,3.7111e+00
2.0000e+03,1.0720e+03,5.0000e+00,2.0651e+01,-3.9196e+05,-3.9197e+05,-3.5674e+00,-3.9197e+05,1.8210e-01,9.9643e+00,3.7559e+05,2.1196e+04,-5.7535e-01,-3.2667e-01,-1.9477e-01,1.3483e+00,7.9948e-01,2.1199e+00,3.8543e+00,2.6258e+00,2.8094e+00
