nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau
2.0000e+03,1.0400e+02,1.0000e+00,2.4528e+01,-7.4623e+05,-7.4624e+05,-3.4609e-01,-7.4624e+05,1.4980e-01,6.7430e+00,3.7708e+05,3.3079e+03,-8.6633e-01,-8.6380e-01,6.3456e+00,8.7799e+00
2.0000e+03,1.0500e+02,1.0000e+00,2.4706e+01,-7.4568e+05,-7.4569e+05,-3.4942e-01,-7.4569e+05,1.4983e-01,6.7464e+00,3.7702e+05,3.3159e+03,-2.3155e-02,-5.8001e-02,3.2302e+00,9.4737e-01
2.0000e+03,1.0600e+02,2.0000e+00,2.4824e+01,-7.4566e+05,-7.4566e+05,-3.5275e-01,-7.4566e+05,1.4987e-01,6.7496e+00,3.7647e+05,3.3302e+03,4.6874e-01,-7.6876e-01,2.7736e+00,1.6646e+01
2.0000e+03,1.0700e+02,3.0000e+00,2.4884e+01,-7.4511e+05,-7.4512e+05,-3.5607e-01,-7.4512e+05,1.4991e-01,6.7530e+00,3.7645e+05,3.3553e+03,-1.3457e+00,-5.6003e-02,6.4142e+00,1.2646e+01
2.0000e+03,1.0800e+02,1.0000e+00,2.5058e+01,-7.4483e+05,-7.4483e+05,-3.5940e-01,-7.4483e+05,1.4995e-01,6.7563e+00,3.7590e+05,3.3642e+03,-1.4603e+00,-7.1663e-01,2.8117e+00,5.2253e+00
2.0000e+03,1.0900e+02,1.0000e+00,2.5231e+01,-7.4481e+05,-7.4481e+05,-3.6273e-01,-7.4481e+05,1.4998e-01,6.7597e+00,3.7562e+05,3.3733e+03,-1.0504e+00,-1.4203e+00,6.2449e+00,1.4909e+01
2.0000e+03,1.1000e+02,1.0000e+00,2.5404e+01,-7.4339e+05,-7.4340e+05,-3.6606e-01,-7.4340e+05,1.5002e-01,6.7630e+00,3.7560e+05,3.3820e+03,-1.3080e+00,-9.7656e-01,6.2181e+00,1.9872e+01
2.0000e+03,1.1100e+02,2.0000e+00,2.5517e+01,-7.4161e+05,-7.4161e+05,-3.6938e-01,-7.4161e+05,1.5006e-01,6.7663e+00,3.7418e+05,3.3951e+03,4.9566e-01,-1.1978e+00,6.4167e+00,1.1426e+01
2.0000e+03,1.1200e+02,1.0000e+00,2.5688e+01,-7.4143e+05,-7.4144e+05,-3.7271e-01,-7.4144e+05,1.5009e-01,6.7696e+00,3.7240e+05,3.4015e+03,-1.2317e+00,-3.5433e-02,2.7694e+00,1.6432e+01
2.0000e+03,1.1300e+02,1.0000e+00,2.5858e+01,-7.4120e+05,-7.4120e+05,-3.7604e-01,-7.4120e+05,1.5013e-01,6.7730e+00,3.7222e+05,3.4094e+03,-9.3481e-01,-1.4133e+00,2.6303e+00,1.7874e+01
2.0000e+03,1.1400e+02,1.0000e+00,2.6027e+01,-7.4040e+05,-7.4040e+05,-3.7937e-01,-7.4040e+05,1.5017e-01,6.7763e+00,3.7199e+05,3.4165e+03,-1.3586e+00,-1.6848e+00,2.8078e+00,5.7444e+00
2.0000e+03,1.1500e+02,2.0000e+00,2.6136e+01,-7.3996e+05,-7.3997e+05,-3.8270e-01,-7.3997e+05,1.5020e-01,6.7796e+00,3.7118e+05,3.4319e+03,-1.1297e-01,-1.1576e+00,6.2917e+00,1.1544e+01
2.0000e+03,1.1600e+02,2.0000e+00,2.6244e+01,-7.3990e+05,-7.3990e+05,-3.8602e-01,-7.3990e+05,1.5024e-01,6.7829e+00,3.7075e+05,3.4474e+03,-1.2958e+00,-1.8237e-01,2.7451e+00,1.8161e+01
2.0000e+03,1.1700e+02,2.0000e+00,2.6351e+01,-7.3907e+05,-7.3908e+05,-3.8935e-01,-7.3908e+05,1.5028e-01,6.7863e+00,3.7069e+05,3.4631e+03,-1.3022e+00,-4.0231e-01,2.7140e+00,1.6133e+01
2.0000e+03,1.1800e+02,1.0000e+00,2.6517e+01,-7.3826e+05,-7.3826e+05,-3.9268e-01,-7.3826e+05,1.5031e-01,6.7896e+00,3.6986e+05,3.4708e+03,3.7728e-01,-5.0991e-01,6.5537e+00,4.8208e+00
2.0000e+03,1.1900e+02,1.0000e+00,2.6682e+01,-7.3775e+05,-7.3776e+05,-3.9601e-01,-7.3776e+05,1.5035e-01,6.7929e+00,3.6905e+05,3.4789e+03,3.7053e-01,-3.7915e-01,2.9417e+00,1.1788e+01
2.0000e+03,1.2000e+02,1.0000e+00,2.6846e+01,-7.3735e+05,-7.3736e+05,-3.9933e-01,-7.3736e+05,1.5039e-01,6.7962e+00,3.6854e+05,3.4854e+03,-2.3255e-01,-1.1234e+00,2.7629e+00,1.1411e+01
2.0000e+03,1.2100e+02,3.0000e+00,2.6889e+01,-7.3678e+05,-7.3678e+05,-4.0266e-01,-7.3678e+05,1.5042e-01,6.7996e+00,3.6814e+05,3.5069e+03,-6.8159e-01,-5.4401e-01,2.8605e+00,7.7508e+00
2.0000e+03,1.2200e+02,1.0000e+00,2.7051e+01,-7.3673e+05,-7.3674e+05,-4.0599e-01,-7.3674e+05,1.5046e-01,6.8029e+00,3.6757e+05,3.5140e+03,2.1060e-01,-1.7764e-01,6.3828e+00,1.9312e+01
2.0000e+03,1.2300e+02,3.0000e+00,2.7093e+01,-7.3613e+05,-7.3614e+05,-4.0932e-01,-7.3614e+05,1.5050e-01,6.8063e+00,3.6752e+05,3.5355e+03,3.1986e-01,-1.7534e+00,6.4739e+00,4.1807e+00
2.0000e+03,1.2400e+02,1.0000e+00,2.7253e+01,-7.3590e+05,-7.3591e+05,-4.1265e-01,-7.3591e+05,1.5053e-01,6.8095e+00,3.6692e+05,3.5431e+03,-1.4956e+00,-1.9161e+00,2.7089e+00,1.2005e+01
2.0000e+03,1.2500e+02,8.0000e+00,2.6998e+01,-7.3557e+05,-7.3558e+05,-4.1597e-01,-7.3558e+05,1.5057e-01,6.8129e+00,3.6669e+05,3.6072e+03,-1.1075e+00,-1.5235e+00,6.1226e+00,1.7940e+01
2.0000e+03,1.2600e+02,1.0000e+00,2.7155e+01,-7.3532e+05,-7.3533e+05,-4.1930e-01,-7.3533e+05,1.5061e-01,6.8162e+00,3.6636e+05,3.6153e+03,-2.5445e-01,-1.0126e+00,6.2027e+00,1.4271e+01
2.0000e+03,1.2700e+02,1.0000e+00,2.7312e+01,-7.3494e+05,-7.3495e+05,-4.2263e-01,-7.3495e+05,1.5065e-01,6.8196e+00,3.6611e+05,3.6231e+03,2.2996e-01,-5.7946e-01,2.8532e+00,1.7116e+01
2.0000e+03,1.2800e+02,5.0000e+00,2.7234e+01,-7.3452e+05,-7.3453e+05,-4.2596e-01,-7.3453e+05,1.5068e-01,6.8229e+00,3.6573e+05,3.6605e+03,-6.4392e-01,-1.4832e+00,6.3263e+00,3.5482e+00
2.0000e+03,1.2900e+02,1.0000e+00,2.7389e+01,-7.3441e+05,-7.3441e+05,-4.2928e-01,-7.3441e+05,1.5072e-01,6.8262e+00,3.6531e+05,3.6689e+03,4.2959e-01,-6.4817e-02,6.6501e+00,3.7751e+00
2.0000e+03,1.3000e+02,1.0000e+00,2.7542e+01,-7.3401e+05,-7.3402e+05,-4.3261e-01,-7.3402e+05,1.5076e-01,6.8295e+00,3.6520e+05,3.6767e+03,1.9422e-02,-1.5887e+00,6.2030e+00,1.5520e+01
2.0000e+03,1.3100e+02,1.0000e+00,2.7696e+01,-7.3328e+05,-7.3329e+05,-4.3594e-01,-7.3329e+05,1.5079e-01,6.8329e+00,3.6480e+05,3.6856e+03,-5.5900e-01,-1.5989e+00,3.0428e+00,3.6330e+00
2.0000e+03,1.3200e+02,4.0000e+00,2.7673e+01,-7.3285e+05,-7.3286e+05,-4.3927e-01,-7.3286e+05,1.5083e-01,6.8362e+00,3.6407e+05,3.7167e+03,-5.8438e-01,-1.5919e-01,6.3953e+00,5.1271e+00
2.0000e+03,1.3300e+02,1.0000e+00,2.7824e+01,-7.3284e+05,-7.3285e+05,-4.4260e-01,-7.3285e+05,1.5087e-01,6.8395e+00,3.6364e+05,3.7259e+03,-1.4791e+00,-1.6529e+00,6.1957e+00,6.2741e+00
2.0000e+03,1.3400e+02,1.0000e+00,2.7975e+01,-7.3260e+05,-7.3260e+05,-4.4592e-01,-7.3260e+05,1.5090e-01,6.8429e+00,3.6363e+05,3.7324e+03,-1.2835e+00,-5.1673e-01,2.9174e+00,7.0380e+00
2.0000e+03,1.3500e+02,1.0000e+00,2.8125e+01,-7.3167e+05,-7.3168e+05,-4.4925e-01,-7.3168e+05,1.5094e-01,6.8462e+00,3.6339e+05,3.7412e+03,-1.3612e+00,-8.9919e-01,2.7730e+00,1.4399e+01
2.0000e+03,1.3600e+02,2.0000e+00,2.8216e+01,-7.3166e+05,-7.3166e+05,-4.5258e-01,-7.3166e+05,1.5098e-01,6.8494e+00,3.6246e+05,3.7581e+03,-1.2355e+00,-5.1038e-02,2.9032e+00,1.5231e+01
2.0000e+03,1.3700e+02,1.0000e+00,2.8364e+01,-7.3131e+05,-7.3131e+05,-4.5591e-01,-7.3131e+05,1.5101e-01,6.8528e+00,3.6245e+05,3.7671e+03,-1.1598e+00,-5.6324e-01,6.3490e+00,2.6733e+00
2.0000e+03,1.3800e+02,1.0000e+00,2.8512e+01,-7.3117e+05,-7.3117e+05,-4.5924e-01,-7.3117e+05,1.5105e-01,6.8562e+00,3.6210e+05,3.7755e+03,-4.4552e-01,-1.6047e+00,2.8285e+00,1.0070e+01
2.0000e+03,1.3900e+02,1.0000e+00,2.8660e+01,-7.3087e+05,-7.3088e+05,-4.6256e-01,-7.3088e+05,1.5109e-01,6.8595e+00,3.6196e+05,3.7833e+03,1.4453e-01,-3.8517e-01,2.9581e+00,1.2802e+01
2.0000e+03,1.4000e+02,2.0000e+00,2.8747e+01,-7.3074e+05,-7.3075e+05,-4.6589e-01,-7.3075e+05,1.5112e-01,6.8629e+00,3.6166e+05,3.7978e+03,4.4811e-01,-4.9157e-01,6.5834e+00,8.5029e-01
2.0000e+03,1.4100e+02,1.0000e+00,2.8893e+01,-7.3068e+05,-7.3069e+05,-4.6922e-01,-7.3069e+05,1.5116e-01,6.8661e+00,3.6153e+05,3.8045e+03,-2.4057e-01,-1.8809e+00,2.9844e+00,5.6562e+00
2.0000e+03,1.4200e+02,1.0000e+00,2.9039e+01,-7.3044e+05,-7.3045e+05,-4.7255e-01,-7.3045e+05,1.5120e-01,6.8695e+00,3.6147e+05,3.8117e+03,1.7552e-01,-1.4927e+00,6.2150e+00,1.2391e+01
2.0000e+03,1.4300e+02,1.0000e+00,2.9184e+01,-7.3042e+05,-7.3043e+05,-4.7587e-01,-7.3043e+05,1.5123e-01,6.8728e+00,3.6123e+05,3.8184e+03,-2.2559e-01,-1.6681e+00,6.3706e+00,2.0018e+00
2.0000e+03,1.4400e+02,1.0000e+00,2.9328e+01,-7.3024e+05,-7.3024e+05,-4.7920e-01,-7.3024e+05,1.5127e-01,6.8762e+00,3.6121e+05,3.8271e+03,-5.4723e-01,-1.4327e+00,2.7691e+00,1.5567e+01
2.0000e+03,1.4500e+02,2.0000e+00,2.9412e+01,-7.2978e+05,-7.2978e+05,-4.8253e-01,-7.2978e+05,1.5131e-01,6.8794e+00,3.6103e+05,3.8425e+03,1.3139e-01,-1.8159e+00,6.4389e+00,4.2714e-01
2.0000e+03,1.4600e+02,1.0000e+00,2.9555e+01,-7.2976e+05,-7.2977e+05,-4.8586e-01,-7.2977e+05,1.5134e-01,6.8828e+00,3.6057e+05,3.8491e+03,-4.2897e-01,-1.9086e+00,2.7699e+00,1.6876e+01
2.0000e+03,1.4700e+02,1.0000e+00,2.9697e+01,-7.2894e+05,-7.2895e+05,-4.8919e-01,-7.2895e+05,1.5138e-01,6.8861e+00,3.6055e+05,3.8582e+03,3.0314e-01,-1.3430e+00,6.3702e+00,4.8069e+00
2.0000e+03,1.4800e+02,1.0000e+00,2.9839e+01,-7.2847e+05,-7.2847e+05,-4.9251e-01,-7.2847e+05,1.5142e-01,6.8895e+00,3.5973e+05,3.8649e+03,4.9726e-01,-1.3494e+00,6.2513e+00,1.2269e+01
2.0000e+03,1.4900e+02,5.0000e+00,2.9741e+01,-7.2783e+05,-7.2784e+05,-4.9584e-01,-7.2784e+05,1.5145e-01,6.8928e+00,3.5926e+05,3.8999e+03,-9.6600e-01,-1.3836e+00,2.8865e+00,9.7029e+00
2.0000e+03,1.5000e+02,1.0000e+00,2.9880e+01,-7.2747e+05,-7.2748e+05,-4.9917e-01,-7.2748e+05,1.5149e-01,6.8961e+00,3.5862e+05,3.9083e+03,-7.3779e-02,-1.3290e+00,2.8385e+00,1.5317e+01
2.0000e+03,1.5100e+02,1.0000e+00,3.0020e+01,-7.2720e+05,-7.2721e+05,-5.0250e-01,-7.2721e+05,1.5153e-01,6.8994e+00,3.5826e+05,3.9171e+03,1.1143e-01,-1.0315e+00,6.3834e+00,3.1292e+00
2.0000e+03,1.5200e+02,2.0000e+00,3.0099e+01,-7.2683e+05,-7.2683e+05,-5.0582e-01,-7.2683e+05,1.5156e-01,6.9028e+00,3.5799e+05,3.9338e+03,8.3529e-02,-8.6692e-01,6.1371e+00,1.9501e+01
2.0000e+03,1.5300e+02,1.0000e+00,3.0237e+01,-7.2681e+05,-7.2682e+05,-5.0915e-01,-7.2682e+05,1.5160e-01,6.9061e+00,3.5762e+05,3.9429e+03,-1.3329e+00,-8.0281e-01,6.2303e+00,3.7468e+00
2.0000e+03,1.5400e+02,1.0000e+00,3.0375e+01,-7.2666e+05,-7.2667e+05,-5.1248e-01,-7.2667e+05,1.5163e-01,6.9094e+00,3.5760e+05,3.9496e+03,-5.6944e-01,-7.9234e-01,2.9089e+00,1.0429e+01
2.0000e+03,1.5500e+02,2.0000e+00,3.0452e+01,-7.2574e+05,-7.2575e+05,-5.1581e-01,-7.2575e+05,1.5167e-01,6.9127e+00,3.5745e+05,3.9665e+03,-4.1659e-01,-4.3874e-01,6.1075e+00,1.9073e+01
2.0000e+03,1.5600e+02,1.0000e+00,3.0588e+01,-7.2503e+05,-7.2504e+05,-5.1914e-01,-7.2504e+05,1.5171e-01,6.9161e+00,3.5653e+05,3.9745e+03,-5.5334e-01,-1.9489e-01,3.1300e+00,6.1527e+00
2.0000e+03,1.5700e+02,2.0000e+00,3.0664e+01,-7.2495e+05,-7.2496e+05,-5.2246e-01,-7.2496e+05,1.5174e-01,6.9194e+00,3.5582e+05,3.9902e+03,-1.1461e+00,-1.1583e+00,3.1994e+00,2.6378e+00
2.0000e+03,1.5800e+02,1.0000e+00,3.0799e+01,-7.2459e+05,-7.2460e+05,-5.2579e-01,-7.2460e+05,1.5178e-01,6.9227e+00,3.5574e+05,3.9984e+03,2.3780e-01,-1.2484e+00,3.4056e+00,2.1169e+00
2.0000e+03,1.5900e+02,1.0000e+00,3.0934e+01,-7.2456e+05,-7.2457e+05,-5.2912e-01,-7.2457e+05,1.5182e-01,6.9260e+00,3.5538e+05,4.0066e+03,-2.8009e-01,-1.4198e+00,6.1340e+00,7.5827e+00
2.0000e+03,1.6000e+02,2.0000e+00,3.1008e+01,-7.2380e+05,-7.2381e+05,-5.3245e-01,-7.2381e+05,1.5185e-01,6.9294e+00,3.5535e+05,4.0237e+03,-3.6532e-01,-9.2803e-01,2.9213e+00,1.1777e+01
2.0000e+03,1.6100e+02,1.0000e+00,3.1141e+01,-7.2351e+05,-7.2351e+05,-5.3577e-01,-7.2351e+05,1.5189e-01,6.9327e+00,3.5459e+05,4.0302e+03,-2.9133e-01,-1.7938e+00,6.0119e+00,1.8917e+01
2.0000e+03,1.6200e+02,1.0000e+00,3.1274e+01,-7.2311e+05,-7.2312e+05,-5.3910e-01,-7.2312e+05,1.5193e-01,6.9360e+00,3.5429e+05,4.0365e+03,2.7607e-01,-1.0024e-01,6.3638e+00,7.5037e+00
2.0000e+03,1.6300e+02,1.0000e+00,3.1407e+01,-7.2290e+05,-7.2291e+05,-5.4243e-01,-7.2291e+05,1.5196e-01,6.9393e+00,3.5390e+05,4.0444e+03,2.2786e-01,-2.0246e-01,6.2518e+00,1.3092e+01
2.0000e+03,1.6400e+02,2.0000e+00,3.1478e+01,-7.2225e+05,-7.2226e+05,-5.4576e-01,-7.2226e+05,1.5200e-01,6.9427e+00,3.5369e+05,4.0624e+03,4.2524e-01,-9.6073e-01,3.0390e+00,1.7514e+01
2.0000e+03,1.6500e+02,1.0000e+00,3.1609e+01,-7.2155e+05,-7.2155e+05,-5.4909e-01,-7.2155e+05,1.5204e-01,6.9460e+00,3.5304e+05,4.0696e+03,-9.2830e-01,-3.5418e-01,3.3737e+00,1.1293e+00
2.0000e+03,1.6600e+02,2.0000e+00,3.1679e+01,-7.2140e+05,-7.2140e+05,-5.5241e-01,-7.2140e+05,1.5207e-01,6.9494e+00,3.5234e+05,4.0847e+03,3.6062e-02,-1.6113e+00,6.3144e+00,6.7157e-01
2.0000e+03,1.6700e+02,1.0000e+00,3.1810e+01,-7.2023e+05,-7.2024e+05,-5.5574e-01,-7.2024e+05,1.5211e-01,6.9526e+00,3.5219e+05,4.0925e+03,-2.8205e-01,-2.2867e-02,3.1205e+00,1.1786e+01
2.0000e+03,1.6800e+02,1.0000e+00,3.1939e+01,-7.2023e+05,-7.2023e+05,-5.5907e-01,-7.2023e+05,1.5213e-01,6.9550e+00,3.5102e+05,4.1006e+03,-1.4442e+00,-8.5340e-01,6.0282e+00,8.4682e+00
2.0000e+03,1.6900e+02,3.0000e+00,3.1947e+01,-7.1998e+05,-7.1999e+05,-5.6240e-01,-7.1999e+05,1.5218e-01,6.9593e+00,3.5101e+05,4.1222e+03,6.4929e-02,-1.3654e+00,6.0916e+00,1.0200e+01
2.0000e+03,1.7000e+02,2.0000e+00,3.2015e+01,-7.1971e+05,-7.1972e+05,-5.6572e-01,-7.1972e+05,1.5222e-01,6.9627e+00,3.5077e+05,4.1364e+03,-8.0904e-01,-8.1656e-01,3.1453e+00,5.4246e+00
2.0000e+03,1.7100e+02,1.0000e+00,3.2143e+01,-7.1928e+05,-7.1929e+05,-5.6905e-01,-7.1929e+05,1.5225e-01,6.9659e+00,3.5050e+05,4.1436e+03,-1.3139e+00,-9.7219e-01,2.9871e+00,9.6574e+00
2.0000e+03,1.7200e+02,2.0000e+00,3.2210e+01,-7.1891e+05,-7.1892e+05,-5.7238e-01,-7.1892e+05,1.5229e-01,6.9693e+00,3.5007e+05,4.1598e+03,-9.6441e-01,-1.9265e+00,6.0202e+00,6.7426e+00
2.0000e+03,1.7300e+02,5.0000e+00,3.2096e+01,-7.1853e+05,-7.1853e+05,-5.7571e-01,-7.1853e+05,1.5233e-01,6.9726e+00,3.4970e+05,4.1991e+03,1.2751e-02,-1.5439e+00,3.0927e+00,8.2857e+00
2.0000e+03,1.7400e+02,2.0000e+00,3.2163e+01,-7.1832e+05,-7.1833e+05,-5.7904e-01,-7.1833e+05,1.5236e-01,6.9760e+00,3.4931e+05,4.2131e+03,-5.5399e-01,-1.5316e+00,6.1691e+00,2.0605e+00
2.0000e+03,1.7500e+02,1.0000e+00,3.2288e+01,-7.1816e+05,-7.1817e+05,-5.8236e-01,-7.1817e+05,1.5240e-01,6.9793e+00,3.4911e+05,4.2220e+03,-1.4168e+00,-1.3783e+00,5.9114e+00,1.5931e+01
2.0000e+03,1.7600e+02,1.0000e+00,3.2413e+01,-7.1790e+05,-7.1791e+05,-5.8569e-01,-7.1791e+05,1.5244e-01,6.9826e+00,3.4895e+05,4.2285e+03,-1.4792e+00,-6.5356e-01,5.9496e+00,1.6632e+01
2.0000e+03,1.7700e+02,1.0000e+00,3.2537e+01,-7.1749e+05,-7.1750e+05,-5.8902e-01,-7.1750e+05,1.5247e-01,6.9859e+00,3.4869e+05,4.2376e+03,-7.6560e-01,-1.5351e+00,5.9253e+00,1.4561e+01
2.0000e+03,1.7800e+02,2.0000e+00,3.2601e+01,-7.1709e+05,-7.1710e+05,-5.9235e-01,-7.1710e+05,1.5251e-01,6.9893e+00,3.4828e+05,4.2532e+03,-8.4219e-01,-3.3479e-01,3.2258e+00,5.8316e+00
2.0000e+03,1.7900e+02,1.0000e+00,3.2724e+01,-7.1636e+05,-7.1637e+05,-5.9567e-01,-7.1637e+05,1.5255e-01,6.9926e+00,3.4788e+05,4.2604e+03,-8.5381e-01,-2.5715e-01,3.0782e+00,1.4725e+01
2.0000e+03,1.8000e+02,1.0000e+00,3.2847e+01,-7.1542e+05,-7.1543e+05,-5.9900e-01,-7.1543e+05,1.5258e-01,6.9959e+00,3.4715e+05,4.2695e+03,-9.8869e-01,-1.7834e+00,5.8809e+00,1.5671e+01
2.0000e+03,1.8100e+02,1.0000e+00,3.2969e+01,-7.1422e+05,-7.1423e+05,-6.0233e-01,-7.1423e+05,1.5262e-01,6.9993e+00,3.4621e+05,4.2784e+03,-5.9745e-01,-6.9826e-01,6.0465e+00,5.7310e+00
2.0000e+03,1.8200e+02,1.0000e+00,3.3091e+01,-7.1392e+05,-7.1392e+05,-6.0566e-01,-7.1392e+05,1.5265e-01,7.0026e+00,3.4501e+05,4.2873e+03,-7.4297e-01,-1.0778e+00,5.8927e+00,1.4437e+01
2.0000e+03,1.8300e+02,1.0000e+00,3.3212e+01,-7.1367e+05,-7.1368e+05,-6.0899e-01,-7.1368e+05,1.5269e-01,7.0059e+00,3.4471e+05,4.2950e+03,-2.1845e-01,-1.2245e+00,6.0826e+00,4.6635e+00
2.0000e+03,1.8400e+02,1.0000e+00,3.3333e+01,-7.1346e+05,-7.1346e+05,-6.1231e-01,-7.1346e+05,1.5273e-01,7.0092e+00,3.4446e+05,4.3040e+03,-4.9383e-01,-1.9725e+00,5.8641e+00,1.7665e+01
2.0000e+03,1.8500e+02,1.0000e+00,3.3454e+01,-7.1341e+05,-7.1342e+05,-6.1564e-01,-7.1342e+05,1.5276e-01,7.0126e+00,3.4425e+05,4.3119e+03,-2.9809e-01,-1.9310e+00,3.4649e+00,9.4179e-01
2.0000e+03,1.8600e+02,1.0000e+00,3.3574e+01,-7.1336e+05,-7.1336e+05,-6.1897e-01,-7.1336e+05,1.5280e-01,7.0159e+00,3.4420e+05,4.3197e+03,-1.4589e+00,-7.6489e-01,6.0228e+00,4.7600e+00
2.0000e+03,1.8700e+02,5.0000e+00,3.3453e+01,-7.1316e+05,-7.1317e+05,-6.2230e-01,-7.1317e+05,1.5284e-01,7.0193e+00,3.4414e+05,4.3580e+03,-1.2677e+00,-1.6054e+00,5.8964e+00,9.1720e+00
2.0000e+03,1.8800e+02,2.0000e+00,3.3512e+01,-7.1310e+05,-7.1311e+05,-6.2562e-01,-7.1311e+05,1.5287e-01,7.0225e+00,3.4395e+05,4.3719e+03,1.5682e-01,-2.1712e-01,6.0715e+00,1.9230e+01
2.0000e+03,1.8900e+02,1.0000e+00,3.3630e+01,-7.1304e+05,-7.1305e+05,-6.2895e-01,-7.1305e+05,1.5291e-01,7.0259e+00,3.4389e+05,4.3798e+03,4.8876e-01,-8.6589e-01,6.3078e+00,1.9143e+00
2.0000e+03,1.9000e+02,1.0000e+00,3.3748e+01,-7.1277e+05,-7.1278e+05,-6.3228e-01,-7.1278e+05,1.5294e-01,7.0292e+00,3.4383e+05,4.3879e+03,-7.6154e-01,-1.8463e+00,5.8383e+00,1.8553e+01
2.0000e+03,1.9100e+02,3.0000e+00,3.3746e+01,-7.1274e+05,-7.1275e+05,-6.3561e-01,-7.1275e+05,1.5298e-01,7.0326e+00,3.4356e+05,4.4102e+03,-5.3568e-01,-4.6384e-01,3.5145e+00,4.0198e-01
2.0000e+03,1.9200e+02,2.0000e+00,3.3803e+01,-7.1273e+05,-7.1274e+05,-6.3894e-01,-7.1274e+05,1.5286e-01,7.0215e+00,3.4353e+05,4.4247e+03,-4.1442e-01,-1.0101e+00,6.0064e+00,6.2284e+00
2.0000e+03,1.9300e+02,3.0000e+00,3.3800e+01,-7.1229e+05,-7.1230e+05,-6.4226e-01,-7.1230e+05,1.5305e-01,7.0392e+00,3.4352e+05,4.4493e+03,-1.3852e+00,-1.7051e-01,6.1534e+00,3.2642e+00
2.0000e+03,1.9400e+02,4.0000e+00,3.3739e+01,-7.1203e+05,-7.1204e+05,-6.4559e-01,-7.1204e+05,1.5309e-01,7.0425e+00,3.4308e+05,4.4836e+03,-1.2041e+00,-1.9670e+00,5.9121e+00,7.0475e+00
2.0000e+03,1.9500e+02,1.0000e+00,3.3854e+01,-7.1182e+05,-7.1183e+05,-6.4892e-01,-7.1183e+05,1.5312e-01,7.0459e+00,3.4282e+05,4.4914e+03,-6.5578e-01,-2.7337e-01,3.1752e+00,1.1319e+01
2.0000e+03,1.9600e+02,3.0000e+00,3.3851e+01,-7.1084e+05,-7.1085e+05,-6.5225e-01,-7.1085e+05,1.5316e-01,7.0492e+00,3.4261e+05,4.5171e+03,-8.7085e-02,-1.9365e+00,3.1972e+00,7.4840e+00
2.0000e+03,1.9700e+02,2.0000e+00,3.3907e+01,-7.1073e+05,-7.1073e+05,-6.5557e-01,-7.1073e+05,1.5320e-01,7.0525e+00,3.4163e+05,4.5353e+03,-4.1603e-01,-1.1126e-01,3.6163e+00,2.0391e+00
2.0000e+03,1.9800e+02,2.0000e+00,3.3962e+01,-7.1072e+05,-7.1073e+05,-6.5890e-01,-7.1073e+05,1.5315e-01,7.0485e+00,3.4152e+05,4.5510e+03,1.9063e-01,-9.3091e-01,6.1629e+00,3.8021e+00
2.0000e+03,1.9900e+02,1.0000e+00,3.4075e+01,-7.1013e+05,-7.1014e+05,-6.6223e-01,-7.1014e+05,1.5327e-01,7.0592e+00,3.4151e+05,4.5597e+03,-7.6876e-01,-3.9679e-01,5.9137e+00,1.4057e+01
2.0000e+03,2.0000e+02,2.0000e+00,3.4130e+01,-7.0978e+05,-7.0979e+05,-6.6556e-01,-7.0979e+05,1.5331e-01,7.0625e+00,3.4092e+05,4.5757e+03,-1.4493e-01,-1.1918e+00,3.0864e+00,1.5494e+01
2.0000e+03,2.0100e+02,2.0000e+00,3.4184e+01,-7.0955e+05,-7.0956e+05,-6.6889e-01,-7.0956e+05,1.5334e-01,7.0658e+00,3.4057e+05,4.5921e+03,2.8623e-01,-4.4824e-01,3.2458e+00,1.4658e+01
2.0000e+03,2.0200e+02,2.0000e+00,3.4237e+01,-7.0944e+05,-7.0945e+05,-6.7221e-01,-7.0945e+05,1.5338e-01,7.0691e+00,3.4034e+05,4.6084e+03,3.4233e-02,-5.8377e-01,5.9843e+00,1.1199e+01
2.0000e+03,2.0300e+02,3.0000e+00,3.4233e+01,-7.0931e+05,-7.0932e+05,-6.7554e-01,-7.0932e+05,1.5341e-01,7.0725e+00,3.4023e+05,4.6343e+03,-1.1571e-01,-1.8478e+00,3.1492e+00,9.9976e+00
2.0000e+03,2.0400e+02,2.0000e+00,3.4286e+01,-7.0835e+05,-7.0836e+05,-6.7887e-01,-7.0836e+05,1.5345e-01,7.0758e+00,3.4010e+05,4.6502e+03,-1.0117e+00,-1.6444e+00,3.0823e+00,1.4515e+01
2.0000e+03,2.0500e+02,1.0000e+00,3.4396e+01,-7.0834e+05,-7.0834e+05,-6.8220e-01,-7.0834e+05,1.5349e-01,7.0791e+00,3.3914e+05,4.6577e+03,-4.5960e-01,-1.9161e+00,5.7874e+00,1.9768e+01
2.0000e+03,2.0600e+02,1.0000e+00,3.4506e+01,-7.0830e+05,-7.0830e+05,-6.8552e-01,-7.0830e+05,1.5352e-01,7.0824e+00,3.3913e+05,4.6658e+03,3.0643e-01,-5.0817e-01,3.7423e+00,2.8594e-01
2.0000e+03,2.0700e+02,1.0000e+00,3.4615e+01,-7.0771e+05,-7.0772e+05,-6.8885e-01,-7.0772e+05,1.5356e-01,7.0858e+00,3.3908e+05,4.6745e+03,2.1622e-01,-3.6234e-01,6.1928e+00,3.8488e+00
