nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logNpix,tau
2.0000e+03,3.0500e+02,2.0000e+00,3.3370e+01,-4.8511e+05,-4.8512e+05,-6.0939e-01,-4.8512e+05,1.2255e-01,7.5171e+00,3.6880e+05,4.9136e+03,-9.8341e-01,-1.0842e+00,4.6618e+00,1.1203e+01
2.0000e+03,3.0600e+02,3.0000e+00,3.3370e+01,-4.8498e+05,-4.8498e+05,-6.1139e-01,-4.8498e+05,1.2257e-01,7.5192e+00,3.6809e+05,4.9291e+03,-3.2398e-01,-1.8629e+00,4.8237e+00,5.9600e+00
2.0000e+03,3.0700e+02,1.0000e+00,3.3442e+01,-4.8390e+05,-4.8390e+05,-6.1339e-01,-4.8390e+05,1.2259e-01,7.5211e+00,3.6795e+05,4.9347e+03,-2.4304e-01,-1.4132e+00,4.9509e+00,1.1257e+01
2.0000e+03,3.0800e+02,2.0000e+00,3.3478e+01,-4.8372e+05,-4.8372e+05,-6.1538e-01,-4.8372e+05,1.2260e-01,7.5231e+00,3.6687e+05,4.9468e+03,-1.2641e+00,-1.3608e+00,4.5268e+00,8.1531e+00
2.0000e+03,3.0900e+02,1.0000e+00,3.3550e+01,-4.8292e+05,-4.8293e+05,-6.1738e-01,-4.8293e+05,1.2262e-01,7.5251e+00,3.6670e+05,4.9515e+03,-4.9252e-01,-1.0680e+00,4.8706e+00,1.9796e+01
2.0000e+03,3.1000e+02,3.0000e+00,3.3550e+01,-4.8189e+05,-4.8189e+05,-6.1938e-01,-4.8189e+05,1.2263e-01,7.5271e+00,3.6590e+05,4.9661e+03,-2.4533e-01,-1.7383e+00,4.9127e+00,1.1143e+01
2.0000e+03,3.1100e+02,1.0000e+00,3.3622e+01,-4.8188e+05,-4.8189e+05,-6.2138e-01,-4.8189e+05,1.2160e-01,7.4011e+00,3.6487e+05,4.9715e+03,9.1492e-02,-1.7484e+00,4.6524e+00,1.2205e+00
2.0000e+03,3.1200e+02,1.0000e+00,3.3693e+01,-4.8181e+05,-4.8182e+05,-6.2338e-01,-4.8182e+05,1.2267e-01,7.5311e+00,3.6486e+05,4.9769e+03,-1.0557e+00,-1.7078e+00,4.5765e+00,1.7543e+01
2.0000e+03,3.1300e+02,1.0000e+00,3.3765e+01,-4.8159e+05,-4.8160e+05,-6.2537e-01,-4.8160e+05,1.2268e-01,7.5331e+00,3.6479e+05,4.9823e+03,1.8583e-01,-1.3385e+00,5.0864e+00,1.9758e+01
2.0000e+03,3.1400e+02,1.0000e+00,3.3836e+01,-4.8158e+05,-4.8158e+05,-6.2737e-01,-4.8158e+05,1.2270e-01,7.5351e+00,3.6457e+05,4.9869e+03,-3.7345e-01,-1.9618e+00,4.8276e+00,1.3212e+01
2.0000e+03,3.1500e+02,1.0000e+00,3.3907e+01,-4.8129e+05,-4.8129e+05,-6.2937e-01,-4.8129e+05,1.2272e-01,7.5371e+00,3.6455e+05,4.9923e+03,-9.0117e-01,-1.5196e+00,4.6064e+00,1.9184e+01
2.0000e+03,3.1600e+02,3.0000e+00,3.3906e+01,-4.8113e+05,-4.8114e+05,-6.3137e-01,-4.8114e+05,1.2273e-01,7.5391e+00,3.6427e+05,5.0086e+03,-1.1939e+00,-1.5186e+00,4.5111e+00,9.8737e+00
2.0000e+03,3.1700e+02,1.0000e+00,3.3976e+01,-4.8051e+05,-4.8052e+05,-6.3337e-01,-4.8052e+05,1.2275e-01,7.5411e+00,3.6411e+05,5.0141e+03,3.3314e-01,-1.2783e+00,4.7976e+00,3.7484e+00
2.0000e+03,3.1800e+02,1.0000e+00,3.4047e+01,-4.7965e+05,-4.7965e+05,-6.3536e-01,-4.7965e+05,1.2276e-01,7.5431e+00,3.6349e+05,5.0197e+03,-1.4797e+00,-1.4404e+00,4.4052e+00,6.1434e+00
2.0000e+03,3.1900e+02,2.0000e+00,3.4081e+01,-4.7888e+05,-4.7889e+05,-6.3736e-01,-4.7889e+05,1.2278e-01,7.5451e+00,3.6262e+05,5.0312e+03,-2.4848e-01,-1.1083e+00,4.9000e+00,1.4568e+01
2.0000e+03,3.2000e+02,2.0000e+00,3.4115e+01,-4.7853e+05,-4.7854e+05,-6.3936e-01,-4.7854e+05,1.2280e-01,7.5471e+00,3.6186e+05,5.0422e+03,-1.6865e-01,-1.8802e+00,4.9188e+00,1.4146e+01
2.0000e+03,3.2100e+02,3.0000e+00,3.4113e+01,-4.7826e+05,-4.7827e+05,-6.4136e-01,-4.7827e+05,1.2281e-01,7.5491e+00,3.6151e+05,5.0596e+03,3.6423e-02,-1.7001e+00,4.7344e+00,4.9684e+00
2.0000e+03,3.2200e+02,1.0000e+00,3.4183e+01,-4.7761e+05,-4.7762e+05,-6.4336e-01,-4.7762e+05,1.2283e-01,7.5511e+00,3.6124e+05,5.0651e+03,-1.1124e+00,-1.7071e+00,4.4821e+00,1.3110e+01
2.0000e+03,3.2300e+02,3.0000e+00,3.4180e+01,-4.7738e+05,-4.7739e+05,-6.4535e-01,-4.7739e+05,1.2285e-01,7.5531e+00,3.6059e+05,5.0812e+03,1.6049e-01,-1.2552e+00,4.9324e+00,9.9081e+00
2.0000e+03,3.2400e+02,3.0000e+00,3.4177e+01,-4.7724e+05,-4.7725e+05,-6.4735e-01,-4.7725e+05,1.2286e-01,7.5551e+00,3.6036e+05,5.0973e+03,4.3045e-01,-1.0503e+00,4.7589e+00,1.9415e+00
2.0000e+03,3.2500e+02,1.0000e+00,3.4247e+01,-4.7679e+05,-4.7679e+05,-6.4935e-01,-4.7679e+05,1.2288e-01,7.5571e+00,3.6022e+05,5.1027e+03,-7.4309e-01,-1.4577e+00,4.5790e+00,8.3347e+00
2.0000e+03,3.2600e+02,2.0000e+00,3.4280e+01,-4.7636e+05,-4.7637e+05,-6.5135e-01,-4.7637e+05,1.2289e-01,7.5591e+00,3.5977e+05,5.1132e+03,-2.7310e-01,-1.2657e+00,4.8318e+00,1.5527e+01
2.0000e+03,3.2700e+02,1.0000e+00,3.4349e+01,-4.7631e+05,-4.7632e+05,-6.5335e-01,-4.7632e+05,1.2291e-01,7.5611e+00,3.5934e+05,5.1179e+03,2.3304e-01,-1.7536e+00,4.9667e+00,1.9520e+01
2.0000e+03,3.2800e+02,1.0000e+00,3.4418e+01,-4.7624e+05,-4.7625e+05,-6.5534e-01,-4.7625e+05,1.2293e-01,7.5631e+00,3.5929e+05,5.1235e+03,-1.0103e+00,-1.3360e+00,4.4061e+00,7.9538e-01
2.0000e+03,3.2900e+02,1.0000e+00,3.4486e+01,-4.7611e+05,-4.7612e+05,-6.5734e-01,-4.7612e+05,1.2294e-01,7.5651e+00,3.5922e+05,5.1291e+03,-3.7164e-01,-1.3098e+00,4.4852e+00,4.4133e-01
2.0000e+03,3.3000e+02,1.0000e+00,3.4555e+01,-4.7520e+05,-4.7521e+05,-6.5934e-01,-4.7521e+05,1.2296e-01,7.5671e+00,3.5909e+05,5.1346e+03,-9.2950e-01,-1.3751e+00,4.3905e+00,3.9939e+00
2.0000e+03,3.3100e+02,5.0000e+00,3.4479e+01,-4.7490e+05,-4.7491e+05,-6.6134e-01,-4.7491e+05,1.2298e-01,7.5691e+00,3.5818e+05,5.1622e+03,2.7882e-03,-1.7369e+00,4.5379e+00,2.5714e+00
2.0000e+03,3.3200e+02,1.0000e+00,3.4547e+01,-4.7481e+05,-4.7482e+05,-6.6334e-01,-4.7482e+05,1.2299e-01,7.5711e+00,3.5788e+05,5.1668e+03,-2.3815e-01,-1.4488e+00,4.8354e+00,1.6385e+01
2.0000e+03,3.3300e+02,2.0000e+00,3.4579e+01,-4.7477e+05,-4.7477e+05,-6.6533e-01,-4.7477e+05,1.2301e-01,7.5731e+00,3.5779e+05,5.1786e+03,1.5875e-01,-1.8615e+00,4.8474e+00,9.6077e+00
2.0000e+03,3.3400e+02,3.0000e+00,3.4576e+01,-4.7441e+05,-4.7441e+05,-6.6733e-01,-4.7441e+05,1.2302e-01,7.5751e+00,3.5775e+05,5.1952e+03,-8.9971e-01,-1.5382e+00,4.4780e+00,1.1755e+01
2.0000e+03,3.3500e+02,2.0000e+00,3.4607e+01,-4.7401e+05,-4.7401e+05,-6.6933e-01,-4.7401e+05,1.2304e-01,7.5771e+00,3.5739e+05,5.2055e+03,-9.3681e-01,-1.3233e+00,4.4787e+00,1.5844e+01
2.0000e+03,3.3600e+02,2.0000e+00,3.4639e+01,-4.7348e+05,-4.7349e+05,-6.7133e-01,-4.7349e+05,1.2306e-01,7.5791e+00,3.5699e+05,5.2168e+03,-8.2453e-01,-1.4954e+00,4.4619e+00,7.0709e+00
2.0000e+03,3.3700e+02,1.0000e+00,3.4706e+01,-4.7330e+05,-4.7331e+05,-6.7333e-01,-4.7331e+05,1.2307e-01,7.5811e+00,3.5646e+05,5.2224e+03,-6.9974e-01,-1.5067e+00,4.5094e+00,6.7364e+00
2.0000e+03,3.3800e+02,1.0000e+00,3.4774e+01,-4.7306e+05,-4.7307e+05,-6.7532e-01,-4.7307e+05,1.2309e-01,7.5831e+00,3.5628e+05,5.2277e+03,-7.6010e-01,-1.0634e+00,4.4153e+00,2.5941e+00
2.0000e+03,3.3900e+02,1.0000e+00,3.4841e+01,-4.7211e+05,-4.7212e+05,-6.7732e-01,-4.7212e+05,1.2311e-01,7.5851e+00,3.5604e+05,5.2323e+03,-7.1786e-02,-1.2419e+00,4.8898e+00,1.9621e+01
2.0000e+03,3.4000e+02,2.0000e+00,3.4872e+01,-4.7083e+05,-4.7084e+05,-6.7932e-01,-4.7084e+05,1.2312e-01,7.5871e+00,3.5509e+05,5.2428e+03,-1.1067e+00,-1.5899e+00,4.3843e+00,1.0211e+01
2.0000e+03,3.4100e+02,1.0000e+00,3.4939e+01,-4.7049e+05,-4.7049e+05,-6.8132e-01,-4.7049e+05,1.2314e-01,7.5891e+00,3.5381e+05,5.2474e+03,-2.2835e-01,-1.5644e+00,4.7641e+00,1.5719e+01
2.0000e+03,3.4200e+02,2.0000e+00,3.4969e+01,-4.7024e+05,-4.7025e+05,-6.8332e-01,-4.7025e+05,1.2315e-01,7.5911e+00,3.5346e+05,5.2583e+03,-1.8875e-01,-1.3478e+00,4.7575e+00,1.4050e+01
2.0000e+03,3.4300e+02,5.0000e+00,3.4893e+01,-4.7014e+05,-4.7015e+05,-6.8531e-01,-4.7015e+05,1.2317e-01,7.5931e+00,3.5322e+05,5.2857e+03,-6.9779e-01,-1.0694e+00,4.5767e+00,1.6211e+01
2.0000e+03,3.4400e+02,2.0000e+00,3.4924e+01,-4.7012e+05,-4.7013e+05,-6.8731e-01,-4.7013e+05,1.2319e-01,7.5951e+00,3.5312e+05,5.2962e+03,-3.7637e-01,-1.8624e+00,4.6158e+00,1.1198e+01
2.0000e+03,3.4500e+02,1.0000e+00,3.4990e+01,-4.6997e+05,-4.6998e+05,-6.8931e-01,-4.6998e+05,1.2320e-01,7.5971e+00,3.5310e+05,5.3017e+03,-4.5598e-01,-1.0533e+00,4.5741e+00,7.5671e+00
2.0000e+03,3.4600e+02,3.0000e+00,3.4985e+01,-4.6971e+05,-4.6972e+05,-6.9131e-01,-4.6972e+05,1.2322e-01,7.5991e+00,3.5295e+05,5.3181e+03,2.6790e-01,-1.2586e+00,4.5786e+00,2.7915e+00
2.0000e+03,3.4700e+02,2.0000e+00,3.5015e+01,-4.6906e+05,-4.6907e+05,-6.9331e-01,-4.6907e+05,1.2324e-01,7.6011e+00,3.5269e+05,5.3292e+03,-6.3991e-01,-1.9770e+00,4.5366e+00,1.3763e+01
2.0000e+03,3.4800e+02,1.0000e+00,3.5081e+01,-4.6878e+05,-4.6879e+05,-6.9530e-01,-4.6879e+05,1.2325e-01,7.6031e+00,3.5204e+05,5.3346e+03,-1.3772e+00,-1.7478e+00,4.2327e+00,3.2119e+00
2.0000e+03,3.4900e+02,2.0000e+00,3.5111e+01,-4.6863e+05,-4.6864e+05,-6.9730e-01,-4.6864e+05,1.2327e-01,7.6050e+00,3.5176e+05,5.3455e+03,-1.0936e+00,-1.3330e+00,4.8739e+00,1.1343e+00
2.0000e+03,3.5000e+02,1.0000e+00,3.5176e+01,-4.6857e+05,-4.6858e+05,-6.9930e-01,-4.6858e+05,1.2328e-01,7.6071e+00,3.5161e+05,5.3510e+03,-8.2475e-01,-1.5931e+00,4.3673e+00,7.3667e+00
2.0000e+03,3.5100e+02,1.0000e+00,3.5241e+01,-4.6843e+05,-4.6844e+05,-7.0130e-01,-4.6844e+05,1.2330e-01,7.6091e+00,3.5155e+05,5.3566e+03,-1.4751e+00,-1.0718e+00,4.3011e+00,1.4855e+00
2.0000e+03,3.5200e+02,2.0000e+00,3.5271e+01,-4.6835e+05,-4.6835e+05,-7.0330e-01,-4.6835e+05,1.2332e-01,7.6110e+00,3.5141e+05,5.3671e+03,-2.0244e-01,-1.6544e+00,4.7166e+00,1.7562e+01
2.0000e+03,3.5300e+02,1.0000e+00,3.5335e+01,-4.6820e+05,-4.6821e+05,-7.0529e-01,-4.6821e+05,1.2333e-01,7.6131e+00,3.5133e+05,5.3718e+03,-1.0251e+00,-1.5316e+00,4.3442e+00,1.1306e+01
2.0000e+03,3.5400e+02,1.0000e+00,3.5400e+01,-4.6815e+05,-4.6815e+05,-7.0729e-01,-4.6815e+05,1.2335e-01,7.6151e+00,3.5118e+05,5.3773e+03,-1.4576e+00,-1.5665e+00,4.2316e+00,4.8525e+00
2.0000e+03,3.5500e+02,3.0000e+00,3.5394e+01,-4.6706e+05,-4.6707e+05,-7.0929e-01,-4.6707e+05,1.2336e-01,7.6170e+00,3.5112e+05,5.3929e+03,-9.6131e-01,-1.9662e+00,4.3393e+00,1.0862e+01
2.0000e+03,3.5600e+02,1.0000e+00,3.5458e+01,-4.6617e+05,-4.6618e+05,-7.1129e-01,-4.6618e+05,1.2338e-01,7.6190e+00,3.5004e+05,5.3984e+03,2.9401e-02,-1.9454e+00,4.4506e+00,3.6957e+00
2.0000e+03,3.5700e+02,6.0000e+00,3.5347e+01,-4.6593e+05,-4.6593e+05,-7.1329e-01,-4.6593e+05,1.2340e-01,7.6210e+00,3.4915e+05,5.4314e+03,4.8713e-01,-1.1813e+00,4.7256e+00,9.0800e+00
2.0000e+03,3.5800e+02,2.0000e+00,3.5375e+01,-4.6557e+05,-4.6558e+05,-7.1528e-01,-4.6558e+05,1.2341e-01,7.6230e+00,3.4890e+05,5.4432e+03,-7.1197e-01,-1.8333e+00,4.2765e+00,1.0431e+00
2.0000e+03,3.5900e+02,2.0000e+00,3.5404e+01,-4.6440e+05,-4.6441e+05,-7.1728e-01,-4.6441e+05,1.2343e-01,7.6250e+00,3.4855e+05,5.4550e+03,-1.4105e+00,-1.8871e+00,4.1902e+00,1.5144e+00
2.0000e+03,3.6000e+02,2.0000e+00,3.5433e+01,-4.6395e+05,-4.6396e+05,-7.1928e-01,-4.6396e+05,1.2345e-01,7.6270e+00,3.4738e+05,5.4654e+03,2.9821e-01,-1.3043e+00,4.5228e+00,3.5336e+00
2.0000e+03,3.6100e+02,1.0000e+00,3.5497e+01,-4.6381e+05,-4.6382e+05,-7.2128e-01,-4.6382e+05,1.2346e-01,7.6290e+00,3.4693e+05,5.4702e+03,3.6827e-01,-1.5292e+00,4.5618e+00,5.3333e+00
2.0000e+03,3.6200e+02,4.0000e+00,3.5455e+01,-4.6332e+05,-4.6332e+05,-7.2328e-01,-4.6332e+05,1.2348e-01,7.6310e+00,3.4679e+05,5.4910e+03,-1.0623e+00,-1.2538e+00,4.2706e+00,8.2244e+00
2.0000e+03,3.6300e+02,4.0000e+00,3.5415e+01,-4.6327e+05,-4.6328e+05,-7.2527e-01,-4.6328e+05,1.2349e-01,7.6330e+00,3.4630e+05,5.5124e+03,4.0025e-01,-1.5821e+00,4.7245e+00,1.2255e+01
2.0000e+03,3.6400e+02,1.0000e+00,3.5478e+01,-4.6294e+05,-4.6295e+05,-7.2727e-01,-4.6295e+05,1.2351e-01,7.6350e+00,3.4625e+05,5.5180e+03,-9.1298e-02,-1.1561e+00,4.4126e+00,1.8852e+00
2.0000e+03,3.6500e+02,1.0000e+00,3.5540e+01,-4.6289e+05,-4.6290e+05,-7.2927e-01,-4.6290e+05,1.2353e-01,7.6370e+00,3.4592e+05,5.5228e+03,-1.6558e-01,-1.8507e+00,4.3546e+00,5.4361e-01
2.0000e+03,3.6600e+02,1.0000e+00,3.5603e+01,-4.6252e+05,-4.6252e+05,-7.3127e-01,-4.6252e+05,1.2354e-01,7.6390e+00,3.4587e+05,5.5275e+03,-7.6615e-01,-1.2802e+00,4.3709e+00,1.8460e+01
2.0000e+03,3.6700e+02,1.0000e+00,3.5666e+01,-4.6191e+05,-4.6191e+05,-7.3327e-01,-4.6191e+05,1.2356e-01,7.6410e+00,3.4549e+05,5.5330e+03,1.1201e-01,-1.9698e+00,4.6766e+00,1.2239e+01
2.0000e+03,3.6800e+02,5.0000e+00,3.5590e+01,-4.6157e+05,-4.6158e+05,-7.3526e-01,-4.6158e+05,1.2357e-01,7.6430e+00,3.4488e+05,5.5613e+03,-8.3269e-01,-1.2610e+00,4.2946e+00,1.1088e+01
2.0000e+03,3.6900e+02,1.0000e+00,3.5652e+01,-4.6110e+05,-4.6110e+05,-7.3726e-01,-4.6110e+05,1.2359e-01,7.6450e+00,3.4455e+05,5.5668e+03,-7.5746e-01,-1.1561e+00,4.3541e+00,1.1740e+01
2.0000e+03,3.7000e+02,1.0000e+00,3.5714e+01,-4.6086e+05,-4.6087e+05,-7.3926e-01,-4.6087e+05,1.2361e-01,7.6470e+00,3.4408e+05,5.5725e+03,-1.0812e+00,-1.9715e+00,4.1936e+00,6.2355e+00
2.0000e+03,3.7100e+02,1.0000e+00,3.5776e+01,-4.6083e+05,-4.6084e+05,-7.4126e-01,-4.6084e+05,1.2362e-01,7.6490e+00,3.4384e+05,5.5780e+03,-2.8949e-01,-1.9935e+00,4.4925e+00,1.2013e+01
2.0000e+03,3.7200e+02,1.0000e+00,3.5838e+01,-4.6047e+05,-4.6048e+05,-7.4326e-01,-4.6048e+05,1.2364e-01,7.6510e+00,3.4381e+05,5.5835e+03,-1.0888e+00,-1.7746e+00,4.1719e+00,4.7349e+00
2.0000e+03,3.7300e+02,1.0000e+00,3.5900e+01,-4.6045e+05,-4.6046e+05,-7.4525e-01,-4.6046e+05,1.2366e-01,7.6530e+00,3.4345e+05,5.5891e+03,3.8841e-01,-1.8689e+00,4.5918e+00,9.5972e+00
2.0000e+03,3.7400e+02,1.0000e+00,3.5962e+01,-4.6033e+05,-4.6034e+05,-7.4725e-01,-4.6034e+05,1.2367e-01,7.6550e+00,3.4343e+05,5.5939e+03,-1.0544e+00,-1.1102e+00,4.2546e+00,1.3974e+01
2.0000e+03,3.7500e+02,6.0000e+00,3.5851e+01,-4.6015e+05,-4.6016e+05,-7.4925e-01,-4.6016e+05,1.2369e-01,7.6570e+00,3.4331e+05,5.6289e+03,-1.1512e+00,-1.6487e+00,4.1478e+00,2.4460e+00
2.0000e+03,3.7600e+02,1.0000e+00,3.5912e+01,-4.6006e+05,-4.6006e+05,-7.5125e-01,-4.6006e+05,1.2370e-01,7.6590e+00,3.4313e+05,5.6335e+03,-1.6162e-01,-1.2371e+00,4.6693e+00,1.2862e+01
2.0000e+03,3.7700e+02,1.0000e+00,3.5973e+01,-4.5987e+05,-4.5988e+05,-7.5325e-01,-4.5988e+05,1.2372e-01,7.6610e+00,3.4303e+05,5.6390e+03,-8.2454e-01,-1.0042e+00,4.3104e+00,1.6237e+01
2.0000e+03,3.7800e+02,2.0000e+00,3.6000e+01,-4.5935e+05,-4.5935e+05,-7.5525e-01,-4.5935e+05,1.2374e-01,7.6630e+00,3.4285e+05,5.6502e+03,-6.0652e-01,-1.5849e+00,4.4019e+00,1.9668e+01
2.0000e+03,3.7900e+02,1.0000e+00,3.6061e+01,-4.5893e+05,-4.5893e+05,-7.5724e-01,-4.5893e+05,1.2375e-01,7.6650e+00,3.4232e+05,5.6556e+03,-5.2721e-01,-1.1941e+00,4.2571e+00,1.5023e+00
2.0000e+03,3.8000e+02,2.0000e+00,3.6087e+01,-4.5891e+05,-4.5891e+05,-7.5924e-01,-4.5891e+05,1.2377e-01,7.6670e+00,3.4190e+05,5.6664e+03,6.3579e-02,-1.2421e+00,4.3871e+00,7.3336e-01
2.0000e+03,3.8100e+02,1.0000e+00,3.6148e+01,-4.5884e+05,-4.5885e+05,-7.6124e-01,-4.5885e+05,1.2378e-01,7.6690e+00,3.4189e+05,5.6719e+03,-1.1149e-01,-1.5305e+00,4.3269e+00,3.2191e+00
2.0000e+03,3.8200e+02,4.0000e+00,3.6106e+01,-4.5881e+05,-4.5882e+05,-7.6324e-01,-4.5882e+05,1.2380e-01,7.6710e+00,3.4182e+05,5.6938e+03,-1.4175e+00,-1.8251e+00,4.1005e+00,6.8781e+00
2.0000e+03,3.8300e+02,1.0000e+00,3.6166e+01,-4.5880e+05,-4.5881e+05,-7.6524e-01,-4.5881e+05,1.2380e-01,7.6710e+00,3.4179e+05,5.6992e+03,3.5341e-01,-1.5898e+00,4.6217e+00,1.7066e+01
2.0000e+03,3.8400e+02,4.0000e+00,3.6124e+01,-4.5847e+05,-4.5848e+05,-7.6723e-01,-4.5848e+05,1.2383e-01,7.6750e+00,3.4178e+05,5.7211e+03,-1.2815e+00,-1.2857e+00,4.1419e+00,1.9439e+01
2.0000e+03,3.8500e+02,4.0000e+00,3.6082e+01,-4.5845e+05,-4.5846e+05,-7.6923e-01,-4.5846e+05,1.2385e-01,7.6770e+00,3.4145e+05,5.7437e+03,1.3221e-01,-1.4610e+00,4.5665e+00,1.1786e+01
2.0000e+03,3.8600e+02,1.0000e+00,3.6142e+01,-4.5827e+05,-4.5828e+05,-7.7123e-01,-4.5828e+05,1.2387e-01,7.6790e+00,3.4143e+05,5.7491e+03,-1.1170e+00,-1.3779e+00,4.1886e+00,1.5729e+01
2.0000e+03,3.8700e+02,1.0000e+00,3.6202e+01,-4.5808e+05,-4.5809e+05,-7.7323e-01,-4.5809e+05,1.2388e-01,7.6810e+00,3.4125e+05,5.7547e+03,-5.7083e-01,-1.6597e+00,4.3923e+00,1.9745e+01
2.0000e+03,3.8800e+02,2.0000e+00,3.6228e+01,-4.5806e+05,-4.5807e+05,-7.7523e-01,-4.5807e+05,1.2390e-01,7.6830e+00,3.4106e+05,5.7648e+03,-1.9944e-01,-1.9233e+00,4.5408e+00,1.8795e+01
2.0000e+03,3.8900e+02,2.0000e+00,3.6253e+01,-4.5802e+05,-4.5803e+05,-7.7722e-01,-4.5803e+05,1.2391e-01,7.6850e+00,3.4104e+05,5.7759e+03,3.1457e-01,-1.5935e+00,4.5663e+00,1.2146e+01
2.0000e+03,3.9000e+02,4.0000e+00,3.6212e+01,-4.5790e+05,-4.5791e+05,-7.7922e-01,-4.5791e+05,1.2393e-01,7.6870e+00,3.4100e+05,5.7976e+03,-4.5834e-01,-1.4090e+00,4.2227e+00,2.9459e+00
2.0000e+03,3.9100e+02,2.0000e+00,3.6237e+01,-4.5775e+05,-4.5776e+05,-7.8122e-01,-4.5776e+05,1.2395e-01,7.6890e+00,3.4088e+05,5.8082e+03,-1.4602e+00,-1.8944e+00,4.0692e+00,1.4857e+01
2.0000e+03,3.9200e+02,2.0000e+00,3.6263e+01,-4.5775e+05,-4.5775e+05,-7.8322e-01,-4.5775e+05,1.1801e-01,6.9702e+00,3.4073e+05,5.8194e+03,-4.0549e-01,-1.9936e+00,4.3639e+00,1.0490e+01
2.0000e+03,3.9300e+02,2.0000e+00,3.6288e+01,-4.5772e+05,-4.5772e+05,-7.8522e-01,-4.5772e+05,1.2398e-01,7.6930e+00,3.4073e+05,5.8306e+03,2.6158e-01,-1.2770e+00,4.7571e+00,1.8359e+01
2.0000e+03,3.9400e+02,3.0000e+00,3.6280e+01,-4.5744e+05,-4.5744e+05,-7.8721e-01,-4.5744e+05,1.2399e-01,7.6950e+00,3.4070e+05,5.8465e+03,-7.4572e-01,-1.4977e+00,4.2498e+00,9.4005e+00
2.0000e+03,3.9500e+02,2.0000e+00,3.6305e+01,-4.5737e+05,-4.5738e+05,-7.8921e-01,-4.5738e+05,1.2401e-01,7.6970e+00,3.4042e+05,5.8566e+03,-4.4355e-01,-1.0486e+00,4.4018e+00,1.0101e+01
2.0000e+03,3.9600e+02,4.0000e+00,3.6264e+01,-4.5696e+05,-4.5697e+05,-7.9121e-01,-4.5697e+05,1.2403e-01,7.6990e+00,3.4035e+05,5.8792e+03,-1.0624e+00,-1.0751e+00,4.2107e+00,1.8195e+01
2.0000e+03,3.9700e+02,1.0000e+00,3.6322e+01,-4.5663e+05,-4.5664e+05,-7.9321e-01,-4.5664e+05,1.2404e-01,7.7010e+00,3.3994e+05,5.8839e+03,-1.4017e+00,-1.3734e+00,4.0824e+00,4.7992e+00
2.0000e+03,3.9800e+02,2.0000e+00,3.6347e+01,-4.5655e+05,-4.5656e+05,-7.9521e-01,-4.5656e+05,1.2406e-01,7.7030e+00,3.3961e+05,5.8950e+03,-3.4707e-01,-1.6824e+00,4.4032e+00,1.5827e+01
2.0000e+03,3.9900e+02,4.0000e+00,3.6306e+01,-4.5651e+05,-4.5652e+05,-7.9720e-01,-4.5652e+05,1.2407e-01,7.7050e+00,3.3953e+05,5.9173e+03,-1.2518e+00,-1.6976e+00,4.1017e+00,1.1907e+01
2.0000e+03,4.0000e+02,4.0000e+00,3.6265e+01,-4.5643e+05,-4.5644e+05,-7.9920e-01,-4.5644e+05,1.2409e-01,7.7069e+00,3.3949e+05,5.9390e+03,-5.4800e-01,-1.6110e+00,4.3760e+00,1.7588e+01
2.0000e+03,4.0100e+02,1.0000e+00,3.6322e+01,-4.5598e+05,-4.5599e+05,-8.0120e-01,-4.5599e+05,1.2411e-01,7.7090e+00,3.3941e+05,5.9444e+03,-5.7516e-01,-1.1136e+00,4.3249e+00,9.3777e+00
2.0000e+03,4.0200e+02,3.0000e+00,3.6314e+01,-4.5587e+05,-4.5588e+05,-8.0320e-01,-4.5588e+05,1.2412e-01,7.7110e+00,3.3896e+05,5.9604e+03,9.8785e-02,-1.0565e+00,4.6050e+00,1.7333e+01
2.0000e+03,4.0300e+02,1.0000e+00,3.6372e+01,-4.5555e+05,-4.5555e+05,-8.0520e-01,-4.5555e+05,1.2414e-01,7.7129e+00,3.3885e+05,5.9659e+03,-7.3537e-01,-1.9461e+00,4.2582e+00,1.9642e+01
2.0000e+03,4.0400e+02,3.0000e+00,3.6364e+01,-4.5531e+05,-4.5532e+05,-8.0719e-01,-4.5532e+05,1.2416e-01,7.7150e+00,3.3853e+05,5.9822e+03,-1.2743e+00,-1.3559e+00,4.1035e+00,1.8048e+01
2.0000e+03,4.0500e+02,1.0000e+00,3.6421e+01,-4.5518e+05,-4.5519e+05,-8.0919e-01,-4.5519e+05,1.2417e-01,7.7170e+00,3.3829e+05,5.9876e+03,-2.3201e-01,-1.3568e+00,4.7625e+00,7.8614e+00
2.0000e+03,4.0600e+02,1.0000e+00,3.6478e+01,-4.5498e+05,-4.5499e+05,-8.1119e-01,-4.5499e+05,1.2419e-01,7.7189e+00,3.3816e+05,5.9923e+03,-7.9152e-01,-1.0882e+00,4.1676e+00,3.6481e+00
2.0000e+03,4.0700e+02,1.0000e+00,3.6535e+01,-4.5491e+05,-4.5492e+05,-8.1319e-01,-4.5492e+05,1.2420e-01,7.7209e+00,3.3796e+05,5.9969e+03,4.4949e-01,-1.2731e+00,4.4845e+00,6.6793e+00
2.0000e+03,4.0800e+02,8.0000e+00,3.6364e+01,-4.5459e+05,-4.5460e+05,-8.1519e-01,-4.5460e+05,1.2422e-01,7.7229e+00,3.3789e+05,6.0420e+03,-8.1479e-01,-1.9939e+00,4.1928e+00,1.5961e+01
