nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logSFH5,logSFH6
2.0000e+03,2.7500e+02,2.0000e+00,3.7364e+01,-6.6818e+05,-6.6818e+05,-9.1514e-01,-6.6818e+05,1.5599e-01,7.3121e+00,6.4807e+05,1.7586e+03,-3.9747e-01,-1.1388e+00,-3.9219e-01,1.3755e-01,6.3796e-01,7.0252e-01,1.0057e+00,1.9290e+00,1.3892e+00
2.0000e+03,2.7600e+02,1.0000e+00,3.7449e+01,-6.6712e+05,-6.6713e+05,-9.1847e-01,-6.6713e+05,1.5603e-01,7.3154e+00,6.4621e+05,1.7626e+03,-8.8563e-01,-1.4670e+00,-1.7305e+00,5.1786e-01,1.0729e-01,-7.6806e-02,1.1578e-01,1.9131e+00,1.5499e+00
2.0000e+03,2.7700e+02,2.0000e+00,3.7483e+01,-6.6664e+05,-6.6665e+05,-9.2180e-01,-6.6665e+05,1.5606e-01,7.3187e+00,6.4516e+05,1.7707e+03,-1.5094e-01,-1.4227e+00,-1.6441e+00,4.2369e-01,1.0354e+00,-6.7681e-02,1.7206e+00,1.6813e+00,6.9363e-01
2.0000e+03,2.7800e+02,2.0000e+00,3.7517e+01,-6.6575e+05,-6.6575e+05,-9.2513e-01,-6.6575e+05,1.5610e-01,7.3221e+00,6.4468e+05,1.7788e+03,-8.2369e-01,-7.8920e-01,-1.3803e+00,-1.6556e+00,-1.2120e+00,-8.0716e-01,9.0341e-01,8.0142e-01,1.1804e+00
2.0000e+03,2.7900e+02,7.0000e+00,3.7299e+01,-6.6262e+05,-6.6263e+05,-9.2845e-01,-6.6263e+05,1.5613e-01,7.3254e+00,6.4378e+05,1.8069e+03,6.7329e-02,-2.1291e-01,-1.0699e+00,-1.6025e-01,-3.8838e-01,1.0516e+00,1.8921e-01,1.9018e+00,8.2849e-01
2.0000e+03,2.8000e+02,2.0000e+00,3.7333e+01,-6.6173e+05,-6.6174e+05,-9.3178e-01,-6.6174e+05,1.5617e-01,7.3287e+00,6.4066e+05,1.8149e+03,6.8363e-02,-1.6606e+00,-2.1332e+00,5.4173e-01,-5.7684e-01,8.9280e-02,1.6932e-02,1.2665e+00,2.4330e+00
2.0000e+03,2.8100e+02,3.0000e+00,3.7317e+01,-6.6123e+05,-6.6124e+05,-9.3511e-01,-6.6124e+05,1.5620e-01,7.3320e+00,6.3977e+05,1.8268e+03,-1.5450e-01,-1.8661e+00,-1.7339e+00,3.3721e-01,-1.0561e+00,4.8835e-01,1.5191e+00,1.1142e+00,2.1235e+00
2.0000e+03,2.8200e+02,1.0000e+00,3.7401e+01,-6.5994e+05,-6.5995e+05,-9.3844e-01,-6.5995e+05,1.5624e-01,7.3354e+00,6.3927e+05,1.8308e+03,-1.2834e+00,-5.9548e-02,-7.8954e-01,1.5828e-01,9.2095e-01,7.8150e-01,1.0559e+00,6.3933e-01,1.8128e+00
2.0000e+03,2.8300e+02,1.0000e+00,3.7483e+01,-6.5767e+05,-6.5768e+05,-9.4176e-01,-6.5768e+05,1.5627e-01,7.3387e+00,6.3798e+05,1.8348e+03,-4.8350e-01,-8.1045e-01,-5.9895e-01,-1.1794e+00,1.0480e+00,-2.0334e-01,1.8631e+00,9.3365e-01,9.3733e-01
2.0000e+03,2.8400e+02,3.0000e+00,3.7467e+01,-6.5551e+05,-6.5552e+05,-9.4509e-01,-6.5552e+05,1.5631e-01,7.3420e+00,6.3570e+05,1.8468e+03,-6.9508e-01,-1.1815e+00,-2.5448e+00,1.0161e-01,-4.4203e-01,9.3308e-01,1.5709e+00,1.2276e+00,5.4780e-01
2.0000e+03,2.8500e+02,5.0000e+00,3.7353e+01,-6.5400e+05,-6.5401e+05,-9.4842e-01,-6.5401e+05,1.5635e-01,7.3454e+00,6.3355e+05,1.8668e+03,-3.5867e-01,-6.1857e-01,-8.0588e-01,3.0563e-01,-3.4548e-01,6.7047e-01,1.6495e+00,2.0133e+00,1.0570e+00
2.0000e+03,2.8600e+02,1.0000e+00,3.7435e+01,-6.5364e+05,-6.5365e+05,-9.5175e-01,-6.5365e+05,1.5638e-01,7.3487e+00,6.3204e+05,1.8708e+03,4.2770e-01,-1.8439e+00,-2.1144e+00,-1.5197e+00,-2.8616e-01,-6.7686e-02,2.3837e-01,7.7728e-01,1.5986e+00
2.0000e+03,2.8700e+02,2.0000e+00,3.7467e+01,-6.5337e+05,-6.5338e+05,-9.5508e-01,-6.5338e+05,1.5642e-01,7.3520e+00,6.3168e+05,1.8788e+03,-8.6429e-01,-1.6430e+00,-5.6308e-01,-1.1424e+00,9.5861e-01,9.5511e-01,5.5541e-01,9.8417e-01,2.2983e-01
2.0000e+03,2.8800e+02,3.0000e+00,3.7451e+01,-6.5142e+05,-6.5142e+05,-9.5840e-01,-6.5142e+05,1.5645e-01,7.3553e+00,6.3141e+05,1.8907e+03,-6.6516e-01,-1.9082e+00,-4.0788e-01,7.3462e-01,1.0270e-02,1.1772e+00,5.5782e-01,8.2873e-01,6.5221e-01
2.0000e+03,2.8900e+02,4.0000e+00,3.7387e+01,-6.5110e+05,-6.5110e+05,-9.6173e-01,-6.5110e+05,1.5649e-01,7.3587e+00,6.2945e+05,1.9067e+03,-1.3684e+00,-1.3977e+00,-3.7965e-01,-1.1237e+00,8.3723e-01,6.2072e-02,1.1855e+00,1.6703e+00,6.9305e-01
2.0000e+03,2.9000e+02,1.0000e+00,3.7468e+01,-6.5056e+05,-6.5056e+05,-9.6506e-01,-6.5056e+05,1.5652e-01,7.3620e+00,6.2913e+05,1.9107e+03,-7.1480e-02,-9.2904e-01,-3.1617e-01,4.0837e-01,-3.8950e-01,1.3476e+00,1.3214e+00,3.9901e-01,1.5103e+00
2.0000e+03,2.9100e+02,4.0000e+00,3.7404e+01,-6.4646e+05,-6.4647e+05,-9.6839e-01,-6.4647e+05,1.5656e-01,7.3653e+00,6.2859e+05,1.9266e+03,-1.0491e+00,-6.2768e-01,-8.1683e-01,-9.1819e-01,-1.1329e+00,-6.0687e-01,-2.5020e-01,4.7611e-01,1.6754e+00
2.0000e+03,2.9200e+02,5.0000e+00,3.7292e+01,-6.4412e+05,-6.4413e+05,-9.7171e-01,-6.4413e+05,1.5659e-01,7.3686e+00,6.2450e+05,1.9467e+03,-1.1139e+00,-1.3433e-01,-2.2024e+00,-1.4540e+00,3.9582e-01,1.2446e+00,8.4125e-01,3.5921e-01,2.1169e+00
2.0000e+03,2.9300e+02,3.0000e+00,3.7277e+01,-6.3890e+05,-6.3890e+05,-9.7504e-01,-6.3890e+05,1.5663e-01,7.3720e+00,6.2216e+05,1.9589e+03,-1.1330e+00,-1.1284e+00,-1.5445e+00,-1.3591e-01,1.8900e-01,1.0379e+00,3.5157e-01,1.3659e+00,1.7719e+00
2.0000e+03,2.9400e+02,2.0000e+00,3.7310e+01,-6.3828e+05,-6.3828e+05,-9.7837e-01,-6.3828e+05,1.5666e-01,7.3753e+00,6.1693e+05,1.9670e+03,-9.5114e-01,-1.5314e+00,-2.2085e+00,1.5640e-01,9.9716e-01,3.8882e-01,1.2901e+00,1.0034e+00,3.8853e-01
2.0000e+03,2.9500e+02,2.0000e+00,3.7342e+01,-6.3714e+05,-6.3715e+05,-9.8170e-01,-6.3715e+05,1.5670e-01,7.3787e+00,6.1631e+05,1.9751e+03,-5.7969e-01,-4.6240e-01,-9.2314e-01,-1.2513e+00,-2.1098e-01,-8.3554e-01,1.1957e+00,1.0669e+00,8.6711e-01
2.0000e+03,2.9600e+02,3.0000e+00,3.7327e+01,-6.3527e+05,-6.3528e+05,-9.8503e-01,-6.3528e+05,1.5673e-01,7.3819e+00,6.1518e+05,1.9872e+03,-1.2641e+00,-4.0190e-01,-1.4823e+00,-7.3403e-01,-9.9989e-01,-4.1110e-01,1.1351e+00,2.2451e+00,1.4036e+00
2.0000e+03,2.9700e+02,2.0000e+00,3.7358e+01,-6.3512e+05,-6.3513e+05,-9.8835e-01,-6.3513e+05,1.5677e-01,7.3853e+00,6.1331e+05,1.9951e+03,4.4487e-01,-1.9851e+00,-2.8629e-01,3.3174e-01,2.3205e-01,1.1476e+00,1.4984e+00,1.3765e+00,2.8306e-01
2.0000e+03,2.9800e+02,2.0000e+00,3.7390e+01,-6.3418e+05,-6.3419e+05,-9.9168e-01,-6.3419e+05,1.5680e-01,7.3886e+00,6.1316e+05,2.0031e+03,-7.8456e-01,-1.0548e+00,-1.3125e+00,5.8786e-01,-8.2452e-01,8.3469e-01,1.5364e+00,9.4955e-01,1.3713e+00
2.0000e+03,2.9900e+02,3.0000e+00,3.7375e+01,-6.3362e+05,-6.3363e+05,-9.9501e-01,-6.3363e+05,1.5684e-01,7.3920e+00,6.1222e+05,2.0152e+03,-1.4732e+00,-1.0378e+00,-2.6162e+00,-4.1940e-01,-8.4127e-01,-1.8065e-01,1.6479e-01,9.5172e-01,6.7212e-02
2.0000e+03,3.0000e+02,5.0000e+00,3.7267e+01,-6.3310e+05,-6.3311e+05,-9.9834e-01,-6.3311e+05,1.5688e-01,7.3952e+00,6.1166e+05,2.0352e+03,-1.4251e+00,-6.0190e-01,-1.8542e+00,6.8362e-01,-1.3007e+00,-2.0478e-01,3.9565e-01,4.5641e-01,1.6618e-01
2.0000e+03,3.0100e+02,5.0000e+00,3.7160e+01,-6.3299e+05,-6.3300e+05,-1.0017e+00,-6.3300e+05,1.5691e-01,7.3986e+00,6.1114e+05,2.0550e+03,1.3597e-01,-2.3013e-01,-4.2016e-01,3.9034e-01,-4.3387e-01,1.4804e+00,8.3740e-01,2.4541e+00,1.7666e+00
2.0000e+03,3.0200e+02,3.0000e+00,3.7146e+01,-6.3265e+05,-6.3266e+05,-1.0050e+00,-6.3266e+05,1.5695e-01,7.4019e+00,6.1103e+05,2.0669e+03,-1.4168e+00,-1.2229e+00,-7.9001e-01,2.4305e-01,7.6639e-01,4.9467e-01,1.1115e+00,4.8271e-01,1.5391e-01
2.0000e+03,3.0300e+02,9.0000e+00,3.6861e+01,-6.3262e+05,-6.3262e+05,-1.0083e+00,-6.3262e+05,1.5698e-01,7.4053e+00,6.1069e+05,2.1024e+03,3.4735e-01,-8.5199e-01,-1.1718e+00,-1.4412e+00,-7.8832e-01,-8.1383e-01,-1.5775e-01,5.4010e-01,9.3530e-01
2.0000e+03,3.0400e+02,7.0000e+00,3.6671e+01,-6.3226e+05,-6.3226e+05,-1.0116e+00,-6.3226e+05,1.5702e-01,7.4086e+00,6.1065e+05,2.1300e+03,4.2178e-01,-1.4950e+00,-1.1224e+00,-9.8901e-01,-7.3506e-01,-6.8121e-01,1.9264e+00,1.5650e+00,1.1265e+00
2.0000e+03,3.0500e+02,1.0000e+00,3.6747e+01,-6.3200e+05,-6.3201e+05,-1.0150e+00,-6.3201e+05,1.5705e-01,7.4119e+00,6.1029e+05,2.1340e+03,1.4582e-01,-1.3132e+00,-2.6164e+00,-1.3759e+00,-1.3238e+00,1.0910e+00,5.0774e-01,2.0091e+00,2.0449e-01
2.0000e+03,3.0600e+02,1.0000e+00,3.6823e+01,-6.3192e+05,-6.3193e+05,-1.0183e+00,-6.3193e+05,1.5709e-01,7.4152e+00,6.1004e+05,2.1379e+03,6.8827e-02,-9.5935e-01,-7.4686e-01,-1.4934e+00,-8.0758e-01,-1.0674e-01,1.9775e+00,1.1444e+00,4.7976e-01
2.0000e+03,3.0700e+02,2.0000e+00,3.6855e+01,-6.3189e+05,-6.3189e+05,-1.0216e+00,-6.3189e+05,1.5712e-01,7.4186e+00,6.0996e+05,2.1459e+03,-6.5877e-01,-1.6245e+00,-2.1605e+00,-1.4578e+00,-6.3222e-01,1.0459e+00,-1.7921e-01,1.7058e+00,4.6920e-01
2.0000e+03,3.0800e+02,3.0000e+00,3.6842e+01,-6.3104e+05,-6.3104e+05,-1.0250e+00,-6.3104e+05,1.5716e-01,7.4219e+00,6.0992e+05,2.1579e+03,2.8380e-01,-1.4699e+00,-2.5272e+00,-1.8443e-02,6.7349e-01,4.6277e-01,1.3254e+00,1.5704e-01,2.3578e+00
2.0000e+03,3.0900e+02,3.0000e+00,3.6830e+01,-6.3041e+05,-6.3042e+05,-1.0283e+00,-6.3042e+05,1.5719e-01,7.4252e+00,6.0907e+05,2.1700e+03,-1.3945e+00,-1.8933e+00,-1.4234e+00,-2.3728e-01,-1.1594e+00,9.0948e-01,-7.4715e-02,6.2820e-01,2.0153e+00
2.0000e+03,3.1000e+02,1.0000e+01,3.6514e+01,-6.2985e+05,-6.2986e+05,-1.0316e+00,-6.2986e+05,1.5723e-01,7.4285e+00,6.0845e+05,2.2101e+03,2.7846e-01,-1.8693e+00,-7.8777e-01,-1.3828e+00,-1.2183e+00,-7.1757e-01,-2.3513e-01,1.4249e+00,1.0796e+00
2.0000e+03,3.1100e+02,1.0000e+00,3.6588e+01,-6.2913e+05,-6.2914e+05,-1.0349e+00,-6.2914e+05,1.5726e-01,7.4319e+00,6.0789e+05,2.2141e+03,-1.3842e+00,-7.5099e-01,-2.9183e-01,-1.4013e+00,2.0739e-01,1.2643e+00,-9.5014e-03,1.8278e-01,1.4273e+00
2.0000e+03,3.1200e+02,1.0000e+00,3.6663e+01,-6.2885e+05,-6.2886e+05,-1.0383e+00,-6.2886e+05,1.5730e-01,7.4352e+00,6.0716e+05,2.2181e+03,-5.1167e-02,-1.2308e-01,-1.0005e+00,-1.4623e+00,-6.4766e-01,-2.0970e-01,-1.9949e-01,1.4038e-01,7.4046e-01
2.0000e+03,3.1300e+02,6.0000e+00,3.6523e+01,-6.2759e+05,-6.2759e+05,-1.0416e+00,-6.2759e+05,1.5733e-01,7.4385e+00,6.0689e+05,2.2421e+03,-6.9553e-01,-8.5723e-01,-1.7883e+00,-1.0051e-01,8.3797e-01,5.6662e-01,7.0504e-01,7.8088e-01,2.2303e+00
2.0000e+03,3.1400e+02,2.0000e+00,3.6554e+01,-6.2675e+05,-6.2676e+05,-1.0449e+00,-6.2676e+05,1.5737e-01,7.4418e+00,6.0562e+05,2.2500e+03,2.6281e-01,-3.6093e-01,-1.1152e+00,-3.6698e-01,3.8741e-01,-2.0999e-02,6.5215e-01,1.3186e+00,9.8001e-01
2.0000e+03,3.1500e+02,3.0000e+00,3.6543e+01,-6.2668e+05,-6.2669e+05,-1.0483e+00,-6.2669e+05,1.5740e-01,7.4452e+00,6.0479e+05,2.2620e+03,-1.5704e-02,-1.7600e+00,-1.4664e+00,3.6331e-01,1.1188e+00,7.1183e-01,3.4862e-01,4.4999e-01,1.0049e-01
2.0000e+03,3.1600e+02,1.0000e+01,3.6239e+01,-6.2660e+05,-6.2661e+05,-1.0516e+00,-6.2661e+05,1.5744e-01,7.4485e+00,6.0472e+05,2.3017e+03,-1.6116e-01,-8.2208e-02,-9.7544e-01,2.4644e-01,2.9341e-02,1.5495e+00,2.8311e-03,2.0906e-01,1.5518e+00
2.0000e+03,3.1700e+02,1.0000e+00,3.6312e+01,-6.2649e+05,-6.2650e+05,-1.0549e+00,-6.2650e+05,1.5747e-01,7.4519e+00,6.0464e+05,2.3057e+03,-1.8564e-01,-7.1608e-01,-1.6420e+00,1.6923e-01,2.3322e-01,1.2393e+00,6.3895e-01,1.0482e+00,2.1651e+00
2.0000e+03,3.1800e+02,1.0000e+00,3.6384e+01,-6.2576e+05,-6.2577e+05,-1.0582e+00,-6.2577e+05,1.5751e-01,7.4551e+00,6.0453e+05,2.3097e+03,-1.3290e+00,-1.5578e-01,-2.5566e+00,-9.1501e-01,6.8634e-01,1.6533e-01,3.2342e-01,2.3321e+00,1.2829e+00
2.0000e+03,3.1900e+02,2.0000e+00,3.6416e+01,-6.2224e+05,-6.2224e+05,-1.0616e+00,-6.2224e+05,1.5754e-01,7.4585e+00,6.0380e+05,2.3176e+03,3.0426e-01,-1.4086e+00,-2.4243e+00,-9.5104e-01,7.5684e-01,1.2157e+00,4.9907e-01,7.3487e-01,1.4066e+00
2.0000e+03,3.2000e+02,3.0000e+00,3.6405e+01,-6.1932e+05,-6.1933e+05,-1.0649e+00,-6.1933e+05,1.5758e-01,7.4618e+00,6.0027e+05,2.3296e+03,-1.4324e+00,-8.3034e-01,-1.3937e+00,-1.2338e+00,-7.9307e-01,7.6827e-01,-3.1601e-01,8.8348e-01,1.2681e+00
2.0000e+03,3.2100e+02,6.0000e+00,3.6271e+01,-6.1843e+05,-6.1844e+05,-1.0682e+00,-6.1844e+05,1.5762e-01,7.4652e+00,5.9736e+05,2.3535e+03,-1.4977e+00,-1.7146e+00,-9.1864e-01,5.7791e-01,-1.0625e+00,7.6214e-02,5.3794e-01,4.5641e-01,1.5215e+00
2.0000e+03,3.2200e+02,1.0000e+00,3.6343e+01,-6.1805e+05,-6.1806e+05,-1.0715e+00,-6.1806e+05,1.5765e-01,7.4685e+00,5.9647e+05,2.3575e+03,-7.2933e-01,-1.8451e+00,-7.0145e-01,7.0720e-01,-4.8431e-01,-6.6343e-01,1.6493e+00,5.2220e-01,1.0171e+00
2.0000e+03,3.2300e+02,2.0000e+00,3.6374e+01,-6.1789e+05,-6.1790e+05,-1.0749e+00,-6.1790e+05,1.5769e-01,7.4718e+00,5.9609e+05,2.3655e+03,-2.1569e-01,-9.5666e-01,-2.3344e+00,-3.5934e-01,-5.3575e-01,1.2482e+00,2.3804e-02,5.5932e-01,2.0670e-01
2.0000e+03,3.2400e+02,4.0000e+00,3.6323e+01,-6.1783e+05,-6.1784e+05,-1.0782e+00,-6.1784e+05,1.5772e-01,7.4751e+00,5.9593e+05,2.3814e+03,-1.4589e+00,-4.5611e-01,-7.3434e-01,-1.1603e+00,-3.6474e-01,3.6822e-01,8.8964e-01,9.6866e-01,3.3065e-01
2.0000e+03,3.2500e+02,1.0000e+00,3.6394e+01,-6.1739e+05,-6.1739e+05,-1.0815e+00,-6.1739e+05,1.5776e-01,7.4785e+00,5.9587e+05,2.3854e+03,-1.4131e+00,-1.0816e+00,-1.2818e+00,4.7200e-01,4.1860e-01,4.7945e-01,-2.1013e-01,1.2291e+00,5.0020e-01
2.0000e+03,3.2600e+02,7.0000e+00,3.6222e+01,-6.1683e+05,-6.1684e+05,-1.0849e+00,-6.1684e+05,1.5779e-01,7.4818e+00,5.9542e+05,2.4135e+03,-8.5516e-01,-1.0572e+00,-1.4901e+00,-6.2082e-01,-1.9666e-01,-6.0328e-01,5.6932e-01,1.8937e-01,1.1879e+00
2.0000e+03,3.2700e+02,1.0000e+00,3.6293e+01,-6.1680e+05,-6.1681e+05,-1.0882e+00,-6.1681e+05,1.5783e-01,7.4851e+00,5.9487e+05,2.4175e+03,-1.0061e+00,-1.8100e-02,-1.3419e+00,6.1759e-01,1.1169e+00,-2.9660e-01,7.3311e-02,5.2187e-01,1.4467e+00
2.0000e+03,3.2800e+02,3.0000e+00,3.6283e+01,-6.1651e+05,-6.1651e+05,-1.0915e+00,-6.1651e+05,1.5786e-01,7.4884e+00,5.9484e+05,2.4296e+03,-1.3252e+00,-5.0924e-01,-8.0020e-01,-1.4496e+00,-1.2779e+00,-6.6849e-01,1.0076e-01,2.5766e-01,7.9886e-01
2.0000e+03,3.2900e+02,1.0000e+00,3.6354e+01,-6.1631e+05,-6.1632e+05,-1.0948e+00,-6.1632e+05,1.5790e-01,7.4918e+00,5.9454e+05,2.4336e+03,-1.4821e+00,-9.2418e-01,-2.3631e+00,-5.4226e-01,-1.0950e-01,3.6279e-01,1.6175e+00,2.5869e-01,1.8580e+00
2.0000e+03,3.3000e+02,3.0000e+00,3.6344e+01,-6.1520e+05,-6.1521e+05,-1.0982e+00,-6.1521e+05,1.5793e-01,7.4951e+00,5.9435e+05,2.4457e+03,-4.3975e-01,-2.9879e-01,-1.6772e+00,1.7373e-01,-3.3106e-01,5.8497e-01,2.1074e+00,1.9254e+00,1.2283e+00
2.0000e+03,3.3100e+02,2.0000e+00,3.6374e+01,-6.1373e+05,-6.1374e+05,-1.1015e+00,-6.1374e+05,1.5797e-01,7.4984e+00,5.9324e+05,2.4538e+03,-5.0716e-01,-3.6562e-01,-1.2292e+00,2.3956e-02,-5.7956e-01,2.4957e-01,3.8766e-01,1.2281e+00,1.9404e-01
2.0000e+03,3.3200e+02,6.0000e+00,3.6245e+01,-6.1329e+05,-6.1330e+05,-1.1048e+00,-6.1330e+05,1.5800e-01,7.5018e+00,5.9177e+05,2.4779e+03,-9.5176e-01,-1.9271e+00,-5.4405e-01,5.3344e-01,-1.1389e+00,6.3321e-01,1.3554e+00,2.7897e-01,2.7863e-01
2.0000e+03,3.3300e+02,3.0000e+00,3.6235e+01,-6.1291e+05,-6.1292e+05,-1.1082e+00,-6.1292e+05,1.5804e-01,7.5051e+00,5.9133e+05,2.4898e+03,-1.6725e-01,-6.1165e-01,-2.5959e+00,-2.5670e-01,-6.2736e-01,1.4864e+00,3.2612e-01,1.0781e+00,1.7551e+00
2.0000e+03,3.3400e+02,2.0000e+00,3.6265e+01,-6.1287e+05,-6.1288e+05,-1.1115e+00,-6.1288e+05,1.5807e-01,7.5084e+00,5.9095e+05,2.4978e+03,-7.2922e-01,-1.6345e+00,-1.6679e+00,-1.4167e+00,-3.1830e-01,2.8630e-01,5.6382e-01,5.2516e-01,1.2092e+00
2.0000e+03,3.3500e+02,1.0000e+00,3.6334e+01,-6.1264e+05,-6.1265e+05,-1.1148e+00,-6.1265e+05,1.5811e-01,7.5117e+00,5.9091e+05,2.5018e+03,4.7003e-02,-1.1398e+00,-1.7861e+00,-8.0088e-01,-3.0015e-01,9.0218e-01,2.4537e-01,5.7939e-01,6.0827e-01
2.0000e+03,3.3600e+02,2.0000e+00,3.6364e+01,-6.1207e+05,-6.1207e+05,-1.1181e+00,-6.1207e+05,1.5814e-01,7.5151e+00,5.9068e+05,2.5098e+03,-6.6854e-01,-1.7779e+00,-5.0226e-01,-1.7355e+00,9.6383e-01,7.6285e-01,3.6722e-01,1.0312e+00,5.3806e-01
2.0000e+03,3.3700e+02,1.0000e+00,3.6432e+01,-6.1200e+05,-6.1201e+05,-1.1215e+00,-6.1201e+05,1.5818e-01,7.5184e+00,5.9010e+05,2.5138e+03,-1.0912e+00,-1.1582e+00,-1.0971e+00,-4.5484e-01,-5.8732e-01,8.6591e-01,1.2705e+00,8.0315e-01,7.2827e-01
2.0000e+03,3.3800e+02,2.0000e+00,3.6462e+01,-6.1048e+05,-6.1049e+05,-1.1248e+00,-6.1049e+05,1.5821e-01,7.5217e+00,5.9004e+05,2.5218e+03,-6.0518e-01,-1.7340e+00,-1.0826e+00,-4.9005e-01,-3.4205e-01,9.5492e-01,6.5165e-02,1.0961e+00,7.3461e-01
2.0000e+03,3.3900e+02,1.0000e+00,3.6530e+01,-6.1031e+05,-6.1031e+05,-1.1281e+00,-6.1031e+05,1.5825e-01,7.5250e+00,5.8852e+05,2.5258e+03,-1.4493e+00,-1.0951e+00,-1.0435e+00,-1.5903e+00,-8.7884e-01,-4.3519e-01,1.1387e+00,1.2289e+00,3.4018e-01
2.0000e+03,3.4000e+02,4.0000e+00,3.6481e+01,-6.0858e+05,-6.0859e+05,-1.1314e+00,-6.0859e+05,1.5828e-01,7.5284e+00,5.8834e+05,2.5418e+03,-6.2111e-01,-1.3004e+00,-5.7467e-01,-1.2930e+00,5.1275e-01,4.8910e-01,4.6221e-01,1.8429e+00,1.5977e+00
2.0000e+03,3.4100e+02,1.0000e+00,3.6549e+01,-6.0821e+05,-6.0822e+05,-1.1348e+00,-6.0822e+05,1.5832e-01,7.5317e+00,5.8662e+05,2.5458e+03,-1.1460e+00,-1.0238e+00,-1.2554e+00,-5.7843e-01,-8.6197e-01,4.5776e-01,1.2021e+00,2.0641e-01,2.1650e+00
2.0000e+03,3.4200e+02,2.0000e+00,3.6578e+01,-6.0796e+05,-6.0797e+05,-1.1381e+00,-6.0797e+05,1.5835e-01,7.5351e+00,5.8625e+05,2.5537e+03,-7.4968e-01,-1.0792e+00,-2.0326e+00,-1.0441e+00,-8.3028e-01,-7.7076e-01,1.3207e+00,2.4235e-01,8.6917e-02
2.0000e+03,3.4300e+02,4.0000e+00,3.6528e+01,-6.0773e+05,-6.0773e+05,-1.1414e+00,-6.0773e+05,1.5839e-01,7.5383e+00,5.8600e+05,2.5697e+03,-7.1454e-01,-1.6486e+00,-2.6154e+00,-1.5139e+00,8.5241e-01,-4.4468e-01,5.4216e-01,1.7706e+00,1.5792e+00
2.0000e+03,3.4400e+02,1.0000e+00,3.6596e+01,-6.0705e+05,-6.0706e+05,-1.1448e+00,-6.0706e+05,1.5842e-01,7.5417e+00,5.8576e+05,2.5738e+03,-3.8863e-01,-1.8177e+00,-1.7994e+00,-5.9301e-01,5.8129e-01,9.3605e-01,2.1295e-01,1.9630e-01,7.1052e-01
2.0000e+03,3.4500e+02,1.0000e+00,3.6663e+01,-6.0457e+05,-6.0458e+05,-1.1481e+00,-6.0458e+05,1.5846e-01,7.5450e+00,5.8509e+05,2.5778e+03,-1.0303e+00,-4.2598e-01,-9.1052e-01,-6.5750e-01,-5.8153e-02,1.6914e-01,-1.7217e-01,6.1690e-01,9.0387e-01
2.0000e+03,3.4600e+02,3.0000e+00,3.6653e+01,-6.0368e+05,-6.0369e+05,-1.1514e+00,-6.0369e+05,1.5849e-01,7.5484e+00,5.8260e+05,2.5899e+03,-4.5050e-01,-1.1227e-01,-2.7215e-01,-2.7299e-01,-6.8163e-01,1.4401e+00,5.2227e-02,1.3249e+00,1.9577e+00
2.0000e+03,3.4700e+02,2.0000e+00,3.6681e+01,-6.0281e+05,-6.0282e+05,-1.1547e+00,-6.0282e+05,1.5853e-01,7.5517e+00,5.8172e+05,2.5980e+03,1.5874e-01,-1.8096e+00,-1.4418e+00,7.1444e-01,-3.0446e-01,7.2450e-01,7.2386e-01,1.5170e+00,2.0293e+00
2.0000e+03,3.4800e+02,2.0000e+00,3.6709e+01,-6.0277e+05,-6.0278e+05,-1.1581e+00,-6.0278e+05,1.5856e-01,7.5550e+00,5.8085e+05,2.6061e+03,-1.4786e+00,-1.7673e+00,-2.4105e+00,-1.7739e-01,-7.1083e-01,5.9130e-01,1.0222e+00,6.3579e-01,1.7098e+00
2.0000e+03,3.4900e+02,2.1000e+01,3.6017e+01,-6.0174e+05,-6.0174e+05,-1.1614e+00,-6.0174e+05,1.5860e-01,7.5583e+00,5.8080e+05,2.6907e+03,-1.0501e+00,-1.8314e+00,-9.9315e-01,3.9015e-01,-3.3325e-01,6.3344e-01,6.6686e-01,1.2311e+00,3.5786e-01
2.0000e+03,3.5000e+02,3.0000e+00,3.6008e+01,-6.0146e+05,-6.0147e+05,-1.1647e+00,-6.0147e+05,1.5863e-01,7.5617e+00,5.7977e+05,2.7028e+03,-1.3726e+00,-1.2379e+00,-2.0909e+00,2.4703e-01,5.5364e-01,5.3947e-01,-2.1079e-02,1.4428e+00,1.4614e+00
2.0000e+03,3.5100e+02,1.0000e+00,3.6074e+01,-6.0140e+05,-6.0140e+05,-1.1681e+00,-6.0140e+05,1.5867e-01,7.5650e+00,5.7950e+05,2.7068e+03,-1.1024e-01,-1.3821e+00,-1.2039e+00,-1.2652e-01,-5.2385e-02,1.0790e+00,-3.3660e-01,4.4781e-01,2.1744e+00
2.0000e+03,3.5200e+02,5.0000e+00,3.5992e+01,-6.0067e+05,-6.0068e+05,-1.1714e+00,-6.0068e+05,1.5870e-01,7.5683e+00,5.7943e+05,2.7269e+03,-7.3300e-01,-2.0846e-01,-1.5439e+00,4.3624e-01,-9.4958e-02,1.5925e+00,7.0048e-01,1.4400e+00,2.4340e+00
