nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix,logage
2.0000e+03,5.5700e+02,7.4680e+03,7.3732e+00,-2.5167e+07,-2.5167e+07,-5.5523e+00,-2.5167e+07,3.2869e-01,1.0858e+01,inf,-6.0207e-02,-5.9061e-01,5.6016e+00,8.0708e+00
2.0000e+03,5.5800e+02,7.4900e+03,7.3650e+00,-2.5079e+07,-2.5079e+07,-5.5622e+00,-2.5079e+07,3.2828e-01,1.0830e+01,inf,-4.7485e-01,-7.9971e-01,6.0731e+00,8.9847e+00
2.0000e+03,5.5900e+02,7.4980e+03,7.3704e+00,-2.4939e+07,-2.4939e+07,-5.5722e+00,-2.4939e+07,3.2927e-01,1.0896e+01,inf,-6.5354e-01,-8.2775e-01,5.8912e+00,8.7970e+00
2.0000e+03,5.6000e+02,7.5360e+03,7.3468e+00,-2.4759e+07,-2.4759e+07,-5.5821e+00,-2.4759e+07,3.2886e-01,1.0869e+01,inf,-1.4770e+00,-1.6923e+00,6.0262e+00,9.3005e+00
2.0000e+03,5.6100e+02,7.5550e+03,7.3416e+00,-2.4609e+07,-2.4609e+07,-5.5921e+00,-2.4609e+07,3.2985e-01,1.0934e+01,inf,-1.4455e+00,-1.2713e+00,5.8835e+00,9.0611e+00
2.0000e+03,5.6200e+02,7.5930e+03,7.3183e+00,-2.4606e+07,-2.4606e+07,-5.6020e+00,-2.4606e+07,3.2944e-01,1.0907e+01,inf,-1.0989e-01,-1.3549e+00,5.9819e+00,8.9272e+00
2.0000e+03,5.6300e+02,7.6450e+03,7.2821e+00,-2.4354e+07,-2.4354e+07,-5.6120e+00,-2.4354e+07,3.2904e-01,1.0881e+01,inf,-1.4038e+00,-1.8727e+00,5.7301e+00,9.0072e+00
2.0000e+03,5.6400e+02,7.7360e+03,7.2103e+00,-2.3812e+07,-2.3812e+07,-5.6219e+00,-2.3812e+07,3.3001e-01,1.0945e+01,inf,2.7454e-02,-6.3894e-01,5.5721e+00,8.1080e+00
2.0000e+03,5.6500e+02,7.8620e+03,7.1088e+00,-2.3686e+07,-2.3686e+07,-5.6319e+00,-2.3686e+07,3.2962e-01,1.0919e+01,inf,-1.0562e+00,-1.7344e+00,6.2898e+00,9.4814e+00
2.0000e+03,5.6600e+02,7.8640e+03,7.1195e+00,-2.3576e+07,-2.3576e+07,-5.6418e+00,-2.3576e+07,3.3057e-01,1.0982e+01,inf,-4.6630e-01,-5.6463e-01,5.5954e+00,8.1328e+00
2.0000e+03,5.6700e+02,7.8680e+03,7.1285e+00,-2.3322e+07,-2.3322e+07,-5.6518e+00,-2.3322e+07,3.3019e-01,1.0957e+01,inf,-1.3118e+00,-1.6350e+00,5.9285e+00,9.1299e+00
2.0000e+03,5.6800e+02,7.9270e+03,7.0886e+00,-2.3088e+07,-2.3088e+07,-5.6617e+00,-2.3088e+07,3.2982e-01,1.0932e+01,inf,3.0643e-01,-5.0817e-01,5.6969e+00,8.0187e+00
2.0000e+03,5.6900e+02,7.9960e+03,7.0405e+00,-2.2722e+07,-2.2722e+07,-5.6717e+00,-2.2722e+07,3.3074e-01,1.0993e+01,inf,-4.1072e-01,-7.7799e-01,5.9608e+00,8.8060e+00
2.0000e+03,5.7000e+02,8.0030e+03,7.0468e+00,-2.2602e+07,-2.2602e+07,-5.6816e+00,-2.2602e+07,3.3038e-01,1.0970e+01,inf,-7.4995e-01,-1.6139e+00,5.8021e+00,9.0149e+00
2.0000e+03,5.7100e+02,8.1110e+03,6.9663e+00,-2.2588e+07,-2.2588e+07,-5.6916e+00,-2.2588e+07,3.3129e-01,1.1030e+01,inf,-1.4211e+00,-1.7170e+00,6.0064e+00,9.2869e+00
2.0000e+03,5.7200e+02,8.1300e+03,6.9623e+00,-2.2057e+07,-2.2057e+07,-5.7015e+00,-2.2057e+07,3.3093e-01,1.1006e+01,inf,-9.4286e-01,-6.2318e-01,5.6917e+00,8.4516e+00
2.0000e+03,5.7300e+02,8.1340e+03,6.9711e+00,-2.1913e+07,-2.1913e+07,-5.7115e+00,-2.1913e+07,3.3059e-01,1.0983e+01,inf,-5.9254e-01,-7.8596e-01,5.4045e+00,8.0862e+00
2.0000e+03,5.7400e+02,8.2080e+03,6.9210e+00,-2.1703e+07,-2.1704e+07,-5.7214e+00,-2.1704e+07,3.3147e-01,1.1042e+01,inf,-2.1579e-01,-6.3421e-01,5.9060e+00,8.5889e+00
2.0000e+03,5.7500e+02,8.2260e+03,6.9181e+00,-2.1451e+07,-2.1451e+07,-5.7314e+00,-2.1451e+07,3.3114e-01,1.1020e+01,inf,-1.3406e-01,-6.4304e-01,5.5411e+00,8.0461e+00
2.0000e+03,5.7600e+02,8.2370e+03,6.9210e+00,-2.1336e+07,-2.1336e+07,-5.7413e+00,-2.1336e+07,3.3200e-01,1.1078e+01,inf,-9.2963e-01,-1.7853e+00,6.1298e+00,9.2898e+00
2.0000e+03,5.7700e+02,8.3040e+03,6.8777e+00,-2.1175e+07,-2.1175e+07,-5.7513e+00,-2.1175e+07,3.3167e-01,1.1056e+01,inf,2.5782e-01,-4.8264e-01,5.8530e+00,8.2284e+00
2.0000e+03,5.7800e+02,8.3060e+03,6.8879e+00,-2.1139e+07,-2.1139e+07,-5.7612e+00,-2.1139e+07,3.3135e-01,1.1034e+01,inf,-6.9674e-02,-8.6793e-01,6.0738e+00,8.8841e+00
2.0000e+03,5.7900e+02,8.3220e+03,6.8867e+00,-2.1117e+07,-2.1117e+07,-5.7712e+00,-2.1117e+07,3.3221e-01,1.1091e+01,inf,-5.2630e-01,-7.8333e-01,5.5072e+00,8.0777e+00
2.0000e+03,5.8000e+02,8.3390e+03,6.8847e+00,-2.0612e+07,-2.0612e+07,-5.7811e+00,-2.0612e+07,3.3189e-01,1.1070e+01,inf,-4.7285e-01,-1.3501e+00,6.1192e+00,9.1600e+00
2.0000e+03,5.8100e+02,8.3400e+03,6.8957e+00,-2.0561e+07,-2.0561e+07,-5.7911e+00,-2.0561e+07,3.3273e-01,1.1126e+01,inf,-1.2421e+00,-5.6020e-01,5.8969e+00,8.7027e+00
2.0000e+03,5.8200e+02,8.3730e+03,6.8807e+00,-1.9912e+07,-1.9912e+07,-5.8010e+00,-1.9912e+07,3.3241e-01,1.1105e+01,inf,-1.2368e+00,-4.5635e-01,6.1505e+00,8.8622e+00
2.0000e+03,5.8300e+02,8.3800e+03,6.8868e+00,-1.9642e+07,-1.9642e+07,-5.8110e+00,-1.9642e+07,3.3212e-01,1.1086e+01,inf,-8.5992e-01,-5.0472e-01,5.7151e+00,8.3233e+00
2.0000e+03,5.8400e+02,8.4520e+03,6.8405e+00,-1.8672e+07,-1.8672e+07,-5.8209e+00,-1.8672e+07,3.3291e-01,1.1138e+01,inf,-1.3520e+00,-1.2699e+00,6.1037e+00,9.3485e+00
2.0000e+03,5.8500e+02,8.5160e+03,6.8013e+00,-1.8593e+07,-1.8593e+07,-5.8309e+00,-1.8593e+07,3.3265e-01,1.1121e+01,inf,-3.5660e-01,-5.7180e-01,5.7619e+00,8.4148e+00
2.0000e+03,5.8600e+02,8.5480e+03,6.7877e+00,-1.8592e+07,-1.8592e+07,-5.8408e+00,-1.8592e+07,3.3342e-01,1.1172e+01,inf,-4.4512e-01,-7.3445e-01,5.4260e+00,8.0712e+00
2.0000e+03,5.8700e+02,8.6020e+03,6.7571e+00,-1.8539e+07,-1.8539e+07,-5.8508e+00,-1.8539e+07,3.3315e-01,1.1154e+01,inf,-3.1897e-01,-3.5466e-01,5.8574e+00,8.1235e+00
2.0000e+03,5.8800e+02,8.6510e+03,6.7307e+00,-1.8497e+07,-1.8497e+07,-5.8607e+00,-1.8497e+07,3.3289e-01,1.1137e+01,inf,-1.1113e+00,-1.8468e+00,5.7524e+00,9.0202e+00
2.0000e+03,5.8900e+02,8.6570e+03,6.7375e+00,-1.8277e+07,-1.8277e+07,-5.8707e+00,-1.8277e+07,3.3365e-01,1.1188e+01,inf,-1.0789e+00,-4.4349e-01,5.5885e+00,8.0042e+00
2.0000e+03,5.9000e+02,8.7430e+03,6.6833e+00,-1.8196e+07,-1.8196e+07,-5.8806e+00,-1.8196e+07,3.3339e-01,1.1171e+01,inf,-1.3681e+00,-3.0949e-01,5.7970e+00,8.1266e+00
2.0000e+03,5.9100e+02,8.8460e+03,6.6175e+00,-1.7851e+07,-1.7851e+07,-5.8906e+00,-1.7851e+07,3.3414e-01,1.1221e+01,inf,-1.0915e+00,-1.3746e+00,6.2661e+00,9.4533e+00
2.0000e+03,5.9200e+02,8.9920e+03,6.5222e+00,-1.7509e+07,-1.7509e+07,-5.9005e+00,-1.7509e+07,3.3389e-01,1.1204e+01,inf,-5.3242e-01,-9.6325e-01,5.9238e+00,8.9152e+00
2.0000e+03,5.9300e+02,9.1290e+03,6.4362e+00,-1.7035e+07,-1.7035e+07,-5.9105e+00,-1.7035e+07,3.3366e-01,1.1188e+01,inf,-1.1196e-01,-5.9753e-01,5.5176e+00,8.0747e+00
2.0000e+03,5.9400e+02,9.2450e+03,6.3670e+00,-1.6626e+07,-1.6626e+07,-5.9204e+00,-1.6626e+07,3.3390e-01,1.1205e+01,inf,-1.4748e+00,-1.4941e+00,6.2397e+00,9.5486e+00
2.0000e+03,5.9500e+02,9.4820e+03,6.2200e+00,-1.6578e+07,-1.6578e+07,-5.9304e+00,-1.6578e+07,3.3414e-01,1.1221e+01,inf,-2.2533e-01,-5.5104e-01,5.8755e+00,8.4323e+00
2.0000e+03,5.9600e+02,9.4890e+03,6.2259e+00,-1.6515e+07,-1.6515e+07,-5.9403e+00,-1.6515e+07,3.3438e-01,1.1237e+01,inf,2.3362e-02,-1.4400e+00,5.9871e+00,8.9641e+00
2.0000e+03,5.9700e+02,9.6430e+03,6.1377e+00,-1.6116e+07,-1.6117e+07,-5.9503e+00,-1.6117e+07,3.3462e-01,1.1253e+01,inf,5.2982e-02,-5.9912e-01,5.5612e+00,8.0661e+00
2.0000e+03,5.9800e+02,9.7080e+03,6.1073e+00,-1.5513e+07,-1.5513e+07,-5.9602e+00,-1.5513e+07,3.3485e-01,1.1269e+01,inf,-1.3423e+00,-8.0113e-01,6.1106e+00,9.0859e+00
2.0000e+03,5.9900e+02,9.7470e+03,6.0932e+00,-1.5459e+07,-1.5459e+07,-5.9702e+00,-1.5459e+07,3.3466e-01,1.1256e+01,inf,-1.2393e+00,-1.9916e+00,6.1419e+00,9.4165e+00
2.0000e+03,6.0000e+02,9.8990e+03,6.0106e+00,-1.5405e+07,-1.5405e+07,-5.9801e+00,-1.5405e+07,3.3489e-01,1.1271e+01,inf,-7.4389e-01,-7.3903e-01,5.5190e+00,8.1509e+00
2.0000e+03,6.0100e+02,9.9010e+03,6.0194e+00,-1.5400e+07,-1.5400e+07,-5.9901e+00,-1.5400e+07,3.3513e-01,1.1287e+01,inf,-1.8959e-01,-4.6417e-01,5.9964e+00,8.5588e+00
2.0000e+03,6.0200e+02,9.9430e+03,6.0042e+00,-1.5054e+07,-1.5054e+07,-6.0000e+00,-1.5054e+07,3.3536e-01,1.1303e+01,inf,-1.0434e+00,-5.0903e-01,5.6976e+00,8.2482e+00
2.0000e+03,6.0300e+02,1.0047e+04,5.9525e+00,-1.4983e+07,-1.4983e+07,-6.0100e+00,-1.4983e+07,3.3559e-01,1.1318e+01,inf,-5.1696e-01,-4.3871e-01,5.8227e+00,8.2885e+00
2.0000e+03,6.0400e+02,1.0101e+04,5.9308e+00,-1.4910e+07,-1.4910e+07,-6.0200e+00,-1.4910e+07,3.3540e-01,1.1306e+01,inf,-6.0918e-01,-8.0971e-01,5.9743e+00,8.9084e+00
2.0000e+03,6.0500e+02,1.0137e+04,5.9197e+00,-1.4840e+07,-1.4840e+07,-6.0299e+00,-1.4840e+07,3.3563e-01,1.1321e+01,inf,-1.2046e+00,-1.3457e+00,6.1139e+00,9.3663e+00
2.0000e+03,6.0600e+02,1.0381e+04,5.7914e+00,-1.4733e+07,-1.4733e+07,-6.0399e+00,-1.4733e+07,3.3586e-01,1.1337e+01,inf,-9.5928e-01,-5.0645e-01,5.5675e+00,8.1591e+00
2.0000e+03,6.0700e+02,1.0460e+04,5.7576e+00,-1.4409e+07,-1.4409e+07,-6.0498e+00,-1.4409e+07,3.3609e-01,1.1352e+01,inf,-7.7600e-01,-4.8483e-01,5.7284e+00,8.2602e+00
2.0000e+03,6.0800e+02,1.0610e+04,5.6863e+00,-1.4199e+07,-1.4199e+07,-6.0598e+00,-1.4199e+07,3.3632e-01,1.1367e+01,inf,-6.5831e-01,-8.0688e-01,5.4416e+00,8.0905e+00
2.0000e+03,6.0900e+02,1.0649e+04,5.6749e+00,-1.4039e+07,-1.4039e+07,-6.0697e+00,-1.4039e+07,3.3615e-01,1.1356e+01,inf,-6.7003e-01,-6.2110e-01,5.6937e+00,8.3349e+00
2.0000e+03,6.1000e+02,1.0668e+04,5.6742e+00,-1.4010e+07,-1.4010e+07,-6.0797e+00,-1.4010e+07,3.3638e-01,1.1371e+01,inf,-8.6588e-01,-1.3786e+00,6.0432e+00,9.1637e+00
2.0000e+03,6.1100e+02,1.0764e+04,5.6333e+00,-1.3810e+07,-1.3810e+07,-6.0896e+00,-1.3810e+07,3.3660e-01,1.1387e+01,inf,-1.0019e+00,-4.6138e-01,5.9895e+00,8.6479e+00
2.0000e+03,6.1200e+02,1.0767e+04,5.6409e+00,-1.3669e+07,-1.3669e+07,-6.0996e+00,-1.3669e+07,3.3682e-01,1.1402e+01,inf,-9.2734e-01,-9.0230e-01,5.9261e+00,8.9588e+00
2.0000e+03,6.1300e+02,1.1006e+04,5.5285e+00,-1.3649e+07,-1.3649e+07,-6.1095e+00,-1.3649e+07,3.3705e-01,1.1417e+01,inf,-1.7922e-01,-1.1515e+00,5.9977e+00,8.9663e+00
2.0000e+03,6.1400e+02,1.1252e+04,5.4175e+00,-1.3363e+07,-1.3363e+07,-6.1195e+00,-1.3363e+07,3.3690e-01,1.1406e+01,inf,-1.3784e+00,-3.1905e-01,6.1395e+00,8.5789e+00
2.0000e+03,6.1500e+02,1.1279e+04,5.4135e+00,-1.3324e+07,-1.3324e+07,-6.1294e+00,-1.3324e+07,3.3712e-01,1.1421e+01,inf,-6.1492e-01,-1.4400e+00,5.9806e+00,9.1081e+00
2.0000e+03,6.1600e+02,1.1332e+04,5.3971e+00,-1.2981e+07,-1.2981e+07,-6.1394e+00,-1.2981e+07,3.3734e-01,1.1436e+01,inf,-9.3714e-01,-5.7514e-01,5.7125e+00,8.4165e+00
2.0000e+03,6.1700e+02,1.1403e+04,5.3725e+00,-1.2805e+07,-1.2805e+07,-6.1493e+00,-1.2805e+07,3.3755e-01,1.1451e+01,inf,-1.4093e+00,-4.4808e-01,5.9568e+00,8.6403e+00
2.0000e+03,6.1800e+02,1.1448e+04,5.3602e+00,-1.2675e+07,-1.2675e+07,-6.1593e+00,-1.2675e+07,3.3777e-01,1.1466e+01,inf,-6.7111e-01,-4.5623e-01,5.8121e+00,8.2948e+00
2.0000e+03,6.1900e+02,1.1456e+04,5.3652e+00,-1.2462e+07,-1.2462e+07,-6.1692e+00,-1.2462e+07,3.3764e-01,1.1457e+01,inf,-2.4065e-01,-1.0144e+00,6.0232e+00,8.9350e+00
2.0000e+03,6.2000e+02,1.1624e+04,5.2968e+00,-1.2290e+07,-1.2290e+07,-6.1792e+00,-1.2290e+07,3.3786e-01,1.1472e+01,inf,-8.3579e-01,-5.9644e-01,5.9211e+00,8.7242e+00
2.0000e+03,6.2100e+02,1.1630e+04,5.3026e+00,-1.1951e+07,-1.1951e+07,-6.1891e+00,-1.1951e+07,3.3807e-01,1.1486e+01,inf,-9.2417e-01,-1.3195e+00,6.1694e+00,9.2756e+00
2.0000e+03,6.2200e+02,1.1844e+04,5.2160e+00,-1.1850e+07,-1.1850e+07,-6.1991e+00,-1.1850e+07,3.3828e-01,1.1501e+01,inf,-1.5395e-01,-6.1780e-01,5.9897e+00,8.6788e+00
2.0000e+03,6.2300e+02,1.1867e+04,5.2143e+00,-1.1811e+07,-1.1811e+07,-6.2090e+00,-1.1811e+07,3.3849e-01,1.1515e+01,inf,-1.4817e+00,-3.2903e-01,6.1076e+00,8.6416e+00
2.0000e+03,6.2400e+02,1.1881e+04,5.2166e+00,-1.1433e+07,-1.1433e+07,-6.2190e+00,-1.1433e+07,3.3838e-01,1.1508e+01,inf,-1.4919e+00,-1.4102e+00,6.2537e+00,9.5258e+00
2.0000e+03,6.2500e+02,1.1930e+04,5.2037e+00,-1.1420e+07,-1.1420e+07,-6.2289e+00,-1.1420e+07,3.3859e-01,1.1522e+01,inf,-6.1619e-01,-6.4032e-01,5.5705e+00,8.1970e+00
2.0000e+03,6.2600e+02,1.1947e+04,5.2046e+00,-1.1339e+07,-1.1339e+07,-6.2389e+00,-1.1339e+07,3.3880e-01,1.1536e+01,inf,-1.2840e+00,-2.7649e-01,5.9433e+00,8.2837e+00
2.0000e+03,6.2700e+02,1.2001e+04,5.1897e+00,-1.1104e+07,-1.1104e+07,-6.2488e+00,-1.1104e+07,3.3901e-01,1.1550e+01,inf,-5.6122e-01,-6.4522e-01,5.5711e+00,8.2120e+00
2.0000e+03,6.2800e+02,1.2085e+04,5.1621e+00,-1.1055e+07,-1.1055e+07,-6.2588e+00,-1.1055e+07,3.3922e-01,1.1564e+01,inf,-9.1438e-01,-1.8016e+00,5.9848e+00,9.1375e+00
2.0000e+03,6.2900e+02,1.2108e+04,5.1606e+00,-1.1020e+07,-1.1021e+07,-6.2687e+00,-1.1021e+07,3.3912e-01,1.1558e+01,inf,-7.2578e-01,-6.1936e-01,5.7269e+00,8.4102e+00
2.0000e+03,6.3000e+02,1.2372e+04,5.0593e+00,-1.1004e+07,-1.1004e+07,-6.2787e+00,-1.1004e+07,3.3933e-01,1.1572e+01,inf,-6.1368e-01,-1.4465e+00,6.1277e+00,9.1965e+00
2.0000e+03,6.3100e+02,1.2870e+04,4.8728e+00,-1.0653e+07,-1.0653e+07,-6.2886e+00,-1.0653e+07,3.3953e-01,1.1586e+01,inf,-9.4179e-01,-1.2931e+00,6.1689e+00,9.3034e+00
2.0000e+03,6.3200e+02,1.3147e+04,4.7784e+00,-1.0482e+07,-1.0482e+07,-6.2986e+00,-1.0482e+07,3.3974e-01,1.1600e+01,inf,-9.4833e-01,-1.6845e+00,6.0838e+00,9.3234e+00
2.0000e+03,6.3300e+02,1.3266e+04,4.7434e+00,-1.0397e+07,-1.0397e+07,-6.3085e+00,-1.0397e+07,3.3994e-01,1.1613e+01,inf,-1.3515e+00,-1.2434e+00,6.0350e+00,9.2506e+00
2.0000e+03,6.3400e+02,1.3303e+04,4.7377e+00,-1.0200e+07,-1.0200e+07,-6.3185e+00,-1.0200e+07,3.3986e-01,1.1608e+01,inf,-4.8909e-01,-8.0134e-01,5.4209e+00,8.0724e+00
2.0000e+03,6.3500e+02,1.3369e+04,4.7220e+00,-1.0154e+07,-1.0154e+07,-6.3284e+00,-1.0154e+07,3.4006e-01,1.1622e+01,inf,-7.4747e-01,-6.8370e-01,5.9267e+00,8.7739e+00
2.0000e+03,6.3600e+02,1.3488e+04,4.6880e+00,-1.0052e+07,-1.0052e+07,-6.3384e+00,-1.0052e+07,3.4026e-01,1.1636e+01,inf,-1.3627e+00,-6.7535e-01,5.9619e+00,8.8775e+00
2.0000e+03,6.3700e+02,1.3544e+04,4.6760e+00,-1.0044e+07,-1.0044e+07,-6.3483e+00,-1.0044e+07,3.4046e-01,1.1649e+01,inf,-1.4438e+00,-1.6537e+00,6.1039e+00,9.3900e+00
2.0000e+03,6.3800e+02,1.3914e+04,4.5597e+00,-1.0017e+07,-1.0017e+07,-6.3583e+00,-1.0017e+07,3.4066e-01,1.1663e+01,inf,-1.0169e+00,-3.9737e-01,5.9665e+00,8.4371e+00
2.0000e+03,6.3900e+02,1.4205e+04,4.4740e+00,-9.8722e+06,-9.8722e+06,-6.3682e+00,-9.8722e+06,3.4059e-01,1.1658e+01,inf,-9.9305e-01,-1.2791e+00,5.8301e+00,8.9829e+00
2.0000e+03,6.4000e+02,1.4230e+04,4.4731e+00,-9.5430e+06,-9.5431e+06,-6.3782e+00,-9.5431e+06,3.4079e-01,1.1672e+01,inf,-1.4323e+00,-1.3885e+00,6.0883e+00,9.3453e+00
2.0000e+03,6.4100e+02,1.4260e+04,4.4708e+00,-9.4476e+06,-9.4477e+06,-6.3881e+00,-9.4477e+06,3.4099e-01,1.1685e+01,inf,-8.0093e-01,-1.2468e+00,6.1172e+00,9.1832e+00
2.0000e+03,6.4200e+02,1.4373e+04,4.4428e+00,-9.4099e+06,-9.4099e+06,-6.3981e+00,-9.4099e+06,3.4119e-01,1.1699e+01,inf,-1.2465e+00,-5.0005e-01,5.9337e+00,8.6538e+00
2.0000e+03,6.4300e+02,1.4406e+04,4.4395e+00,-9.3585e+06,-9.3585e+06,-6.4080e+00,-9.3585e+06,3.4138e-01,1.1712e+01,inf,7.1388e-02,-8.6159e-01,6.1520e+00,8.9559e+00
2.0000e+03,6.4400e+02,1.4480e+04,4.4239e+00,-9.3052e+06,-9.3052e+06,-6.4180e+00,-9.3052e+06,3.4132e-01,1.1708e+01,inf,-5.2411e-01,-7.5322e-01,5.4532e+00,8.0046e+00
2.0000e+03,6.4500e+02,1.4860e+04,4.3182e+00,-9.2892e+06,-9.2892e+06,-6.4279e+00,-9.2892e+06,3.4152e-01,1.1722e+01,inf,-5.5501e-01,-1.4370e+00,6.0885e+00,9.1680e+00
2.0000e+03,6.4600e+02,1.4883e+04,4.3182e+00,-9.2125e+06,-9.2125e+06,-6.4379e+00,-9.2125e+06,3.4171e-01,1.1735e+01,inf,-8.4377e-01,-5.8215e-01,5.5518e+00,8.1746e+00
2.0000e+03,6.4700e+02,1.4917e+04,4.3151e+00,-9.1030e+06,-9.1030e+06,-6.4478e+00,-9.1030e+06,3.4191e-01,1.1749e+01,inf,-9.9811e-01,-1.2646e+00,5.8299e+00,8.9910e+00
2.0000e+03,6.4800e+02,1.4957e+04,4.3103e+00,-8.8442e+06,-8.8443e+06,-6.4578e+00,-8.8443e+06,3.4210e-01,1.1762e+01,inf,-5.2118e-01,-7.1544e-01,5.5292e+00,8.1735e+00
2.0000e+03,6.4900e+02,1.5114e+04,4.2724e+00,-8.8310e+06,-8.8310e+06,-6.4677e+00,-8.8310e+06,3.4205e-01,1.1758e+01,inf,4.6183e-01,-6.1733e-01,6.0472e+00,8.6338e+00
2.0000e+03,6.5000e+02,1.5232e+04,4.2460e+00,-8.8240e+06,-8.8241e+06,-6.4777e+00,-8.8241e+06,3.4225e-01,1.1772e+01,inf,-4.9367e-01,-5.3607e-01,5.6725e+00,8.0529e+00
2.0000e+03,6.5100e+02,1.5305e+04,4.2324e+00,-8.8046e+06,-8.8046e+06,-6.4876e+00,-8.8046e+06,3.4244e-01,1.1785e+01,inf,-9.6173e-01,-3.6851e-01,5.8398e+00,8.1808e+00
2.0000e+03,6.5200e+02,1.5360e+04,4.2238e+00,-8.7384e+06,-8.7384e+06,-6.4976e+00,-8.7384e+06,3.4263e-01,1.1798e+01,inf,-6.9546e-01,-1.7807e+00,5.9964e+00,9.1264e+00
2.0000e+03,6.5300e+02,1.5519e+04,4.1872e+00,-8.6569e+06,-8.6569e+06,-6.5075e+00,-8.6569e+06,3.4282e-01,1.1811e+01,inf,3.2234e-01,-3.7588e-01,6.0634e+00,8.3986e+00
2.0000e+03,6.5400e+02,1.5547e+04,4.1861e+00,-8.5547e+06,-8.5547e+06,-6.5175e+00,-8.5547e+06,3.4278e-01,1.1808e+01,inf,-9.7544e-01,-3.6557e-01,5.8336e+00,8.2745e+00
2.0000e+03,6.5500e+02,1.5826e+04,4.1191e+00,-8.4961e+06,-8.4961e+06,-6.5274e+00,-8.4961e+06,3.4297e-01,1.1822e+01,inf,-8.5343e-01,-5.8800e-01,5.6674e+00,8.2948e+00
2.0000e+03,6.5600e+02,1.5834e+04,4.1233e+00,-8.2480e+06,-8.2480e+06,-6.5374e+00,-8.2480e+06,3.4316e-01,1.1835e+01,inf,-3.1724e-01,-4.8920e-01,5.7004e+00,8.0384e+00
2.0000e+03,6.5700e+02,1.6532e+04,3.9562e+00,-8.2400e+06,-8.2400e+06,-6.5473e+00,-8.2400e+06,3.4335e-01,1.1848e+01,inf,-4.0231e-01,-6.9494e-01,5.4842e+00,8.0739e+00
2.0000e+03,6.5800e+02,1.6926e+04,3.8706e+00,-7.9726e+06,-7.9726e+06,-6.5573e+00,-7.9726e+06,3.4343e-01,1.1853e+01,inf,1.3097e-01,-3.9067e-01,6.0919e+00,8.5003e+00
2.0000e+03,6.5900e+02,1.7084e+04,3.8408e+00,-7.9071e+06,-7.9071e+06,-6.5672e+00,-7.9071e+06,3.4362e-01,1.1866e+01,inf,3.5037e-01,-3.3944e-01,5.8939e+00,8.0355e+00
2.0000e+03,6.6000e+02,1.7135e+04,3.8352e+00,-7.5884e+06,-7.5884e+06,-6.5772e+00,-7.5884e+06,3.4380e-01,1.1879e+01,inf,-4.2807e-01,-5.0557e-01,6.0077e+00,8.6200e+00
2.0000e+03,6.6100e+02,1.7143e+04,3.8392e+00,-7.5481e+06,-7.5481e+06,-6.5871e+00,-7.5481e+06,3.4388e-01,1.1885e+01,inf,4.6571e-01,-4.3681e-01,6.1168e+00,8.5603e+00
2.0000e+03,6.6200e+02,1.7248e+04,3.8218e+00,-7.3952e+06,-7.3952e+06,-6.5971e+00,-7.3952e+06,3.4407e-01,1.1897e+01,inf,-1.2696e-01,-5.0257e-01,5.6766e+00,8.1372e+00
2.0000e+03,6.6300e+02,1.7278e+04,3.8209e+00,-7.3517e+06,-7.3517e+06,-6.6070e+00,-7.3517e+06,3.4415e-01,1.1903e+01,inf,-7.5876e-01,-5.6571e-01,5.5903e+00,8.1697e+00
2.0000e+03,6.6400e+02,1.7430e+04,3.7935e+00,-7.2864e+06,-7.2864e+06,-6.6170e+00,-7.2864e+06,3.4433e-01,1.1916e+01,inf,-1.1375e+00,-1.2205e+00,6.0702e+00,9.2682e+00
2.0000e+03,6.6500e+02,1.7508e+04,3.7824e+00,-7.2474e+06,-7.2474e+06,-6.6269e+00,-7.2474e+06,3.4452e-01,1.1928e+01,inf,-1.0611e+00,-1.8780e+00,6.2210e+00,9.4594e+00
2.0000e+03,6.6600e+02,1.7514e+04,3.7868e+00,-7.2160e+06,-7.2160e+06,-6.6369e+00,-7.2160e+06,3.4460e-01,1.1934e+01,inf,-1.2898e+00,-9.6680e-01,6.0328e+00,9.0839e+00
2.0000e+03,6.6700e+02,1.7793e+04,3.7333e+00,-7.1112e+06,-7.1112e+06,-6.6468e+00,-7.1112e+06,3.4478e-01,1.1947e+01,inf,-2.0287e-01,-5.8471e-01,5.9758e+00,8.6679e+00
2.0000e+03,6.6800e+02,1.7866e+04,3.7237e+00,-7.0712e+06,-7.0712e+06,-6.6568e+00,-7.0712e+06,3.4487e-01,1.1953e+01,inf,-7.3560e-01,-4.6403e-01,5.8839e+00,8.3671e+00
2.0000e+03,6.6900e+02,1.7900e+04,3.7222e+00,-7.0451e+06,-7.0451e+06,-6.6667e+00,-7.0451e+06,3.4505e-01,1.1966e+01,inf,-7.3885e-01,-1.9550e+00,6.1308e+00,9.3110e+00
2.0000e+03,6.7000e+02,1.7918e+04,3.7241e+00,-7.0003e+06,-7.0003e+06,-6.6767e+00,-7.0003e+06,3.4523e-01,1.1978e+01,inf,-1.0505e+00,-1.4053e+00,5.8907e+00,9.0657e+00
2.0000e+03,6.7100e+02,1.8156e+04,3.6810e+00,-6.9547e+06,-6.9547e+06,-6.6866e+00,-6.9547e+06,3.4532e-01,1.1984e+01,inf,-7.5175e-01,-9.2399e-01,5.9833e+00,9.0171e+00
