logz,logdust,logNpix,logage,lnprob,N_walkers
-0.1790,-2.0150,2.0178,9.6058,-853.6580,128
-0.1790,-2.0150,2.0178,9.6058,-853.6580,128
-0.1784,-2.0282,2.0177,9.6046,-855.6622,128
-0.1784,-2.0282,2.0177,9.6046,-855.6622,128
-0.1784,-2.0282,2.0177,9.6046,-855.6622,128
-0.1787,-2.0248,2.0177,9.6043,-851.9847,128
-0.1787,-2.0248,2.0177,9.6043,-851.9847,128
-0.1787,-2.0248,2.0177,9.6043,-851.9847,128
-0.1787,-2.0247,2.0177,9.6042,-852.4418,128
-0.1787,-2.0247,2.0177,9.6042,-852.4418,128
-0.1787,-2.0247,2.0177,9.6042,-852.4418,128
-0.1788,-2.0143,2.0177,9.5992,-850.8048,128
-0.1788,-2.0143,2.0177,9.5992,-850.8048,128
-0.1788,-2.0143,2.0177,9.5992,-850.8048,128
-0.1788,-2.0143,2.0177,9.5992,-850.8048,128
-0.1788,-2.0143,2.0177,9.5992,-850.8048,128
-0.1788,-2.0143,2.0177,9.5992,-850.8048,128
-0.1788,-2.0148,2.0177,9.5991,-852.0390,128
-0.1788,-2.0148,2.0177,9.5991,-852.0390,128
-0.1788,-2.0148,2.0177,9.5991,-852.0390,128
-0.1788,-2.0148,2.0177,9.5991,-852.0390,128
-0.1788,-2.0146,2.0177,9.6009,-852.8021,128
-0.1788,-2.0146,2.0177,9.6009,-852.8021,128
-0.1788,-2.0146,2.0177,9.6009,-852.8021,128
-0.1788,-2.0146,2.0177,9.6009,-852.8021,128
-0.1788,-2.0146,2.0177,9.6009,-852.8021,128
-0.1791,-2.0039,2.0178,9.5994,-855.6247,128
-0.1791,-2.0039,2.0178,9.5994,-855.6247,128
-0.1791,-2.0039,2.0178,9.5994,-855.6247,128
-0.1791,-2.0039,2.0178,9.5994,-855.6247,128
-0.1791,-2.0039,2.0178,9.5994,-855.6247,128
-0.1791,-2.0039,2.0178,9.5994,-855.6247,128
-0.1791,-2.0039,2.0178,9.5994,-855.6247,128
-0.3176,-1.8659,1.9703,9.5813,-6022.1898,128
-0.3176,-1.8659,1.9703,9.5813,-6022.1898,128
-0.3176,-1.8659,1.9703,9.5813,-6022.1898,128
-0.3142,-1.8690,1.9709,9.5807,-5715.9083,128
-0.3026,-1.8846,1.9755,9.5848,-5088.9505,128
-0.3026,-1.8846,1.9755,9.5848,-5088.9505,128
-0.3026,-1.8846,1.9755,9.5848,-5088.9505,128
-0.3026,-1.8846,1.9755,9.5848,-5088.9505,128
-0.2477,-1.9214,2.0220,9.6529,-2864.2548,128
-0.3051,-1.9846,2.0462,9.7149,-1513.4251,128
-0.3051,-1.9846,2.0462,9.7149,-1513.4251,128
-0.3051,-1.9846,2.0462,9.7149,-1513.4251,128
-0.3051,-1.9846,2.0462,9.7149,-1513.4251,128
-0.3051,-1.9846,2.0462,9.7149,-1513.4251,128
-0.3090,-1.9841,2.0464,9.7178,-1446.1240,128
-0.3090,-1.9841,2.0464,9.7178,-1446.1240,128
-0.3090,-1.9841,2.0464,9.7178,-1446.1240,128
-0.3090,-1.9841,2.0464,9.7178,-1446.1240,128
-0.3124,-1.9858,2.0475,9.7217,-1352.1169,128
