nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,logzh,logdust,logNpix
2.0000e+03,1.2400e+02,1.8600e+02,3.2383e+01,-6.1222e+07,-6.1222e+07,-6.2344e-01,-6.1222e+07,1.8254e-01,6.6811e+00,inf,-1.2459e+00,-1.1720e+00,6.2349e+00
2.0000e+03,1.2500e+02,1.8700e+02,3.2558e+01,-6.0380e+07,-6.0380e+07,-6.2843e-01,-6.0380e+07,1.7944e-01,6.4557e+00,inf,-1.3586e+00,-1.6848e+00,5.3231e+00
2.0000e+03,1.2600e+02,1.9000e+02,3.2564e+01,-5.9371e+07,-5.9371e+07,-6.3342e-01,-5.9371e+07,1.8253e-01,6.6801e+00,inf,1.5750e-01,-5.7378e-01,5.6710e+00
2.0000e+03,1.2700e+02,1.9200e+02,3.2653e+01,-5.8292e+07,-5.8292e+07,-6.3841e-01,-5.8292e+07,1.7953e-01,6.4626e+00,inf,4.1346e-01,-9.6821e-01,5.8601e+00
2.0000e+03,1.2800e+02,1.9400e+02,3.2741e+01,-5.8235e+07,-5.8235e+07,-6.4339e-01,-5.8235e+07,1.8253e-01,6.6803e+00,inf,-1.3987e+00,-1.3974e+00,5.3804e+00
2.0000e+03,1.2900e+02,1.9500e+02,3.2911e+01,-5.7872e+07,-5.7872e+07,-6.4838e-01,-5.7872e+07,1.7957e-01,6.4651e+00,inf,-1.2021e+00,-8.6104e-01,5.1195e+00
2.0000e+03,1.3000e+02,1.9600e+02,3.3081e+01,-5.5981e+07,-5.5981e+07,-6.5337e-01,-5.5981e+07,1.8253e-01,6.6801e+00,inf,-1.1086e+00,-1.2354e+00,5.1077e+00
2.0000e+03,1.3100e+02,1.9800e+02,3.3166e+01,-5.5916e+07,-5.5916e+07,-6.5836e-01,-5.5916e+07,1.7967e-01,6.4725e+00,inf,-9.3326e-02,-1.8679e+00,6.3380e+00
2.0000e+03,1.3200e+02,1.9900e+02,3.3333e+01,-5.5633e+07,-5.5633e+07,-6.6334e-01,-5.5633e+07,1.8255e-01,6.6815e+00,inf,1.0321e-01,-4.3453e-01,6.4027e+00
2.0000e+03,1.3300e+02,2.0000e+02,3.3500e+01,-5.5509e+07,-5.5509e+07,-6.6833e-01,-5.5509e+07,1.7971e-01,6.4755e+00,inf,-4.7199e-01,-2.6226e-01,6.4407e+00
2.0000e+03,1.3400e+02,2.0100e+02,3.3666e+01,-5.5414e+07,-5.5414e+07,-6.7332e-01,-5.5414e+07,1.8257e-01,6.6830e+00,inf,4.5653e-02,-2.3472e-01,5.7298e+00
2.0000e+03,1.3500e+02,2.0300e+02,3.3747e+01,-5.4992e+07,-5.4992e+07,-6.7831e-01,-5.4992e+07,1.7976e-01,6.4789e+00,inf,-1.1080e+00,-1.9225e+00,6.2317e+00
2.0000e+03,1.3600e+02,2.0600e+02,3.3744e+01,-5.3644e+07,-5.3644e+07,-6.8329e-01,-5.3644e+07,1.8259e-01,6.6844e+00,inf,-1.3030e+00,-1.5899e+00,5.4695e+00
2.0000e+03,1.3700e+02,2.0700e+02,3.3907e+01,-5.3574e+07,-5.3574e+07,-6.8828e-01,-5.3574e+07,1.7986e-01,6.4857e+00,inf,-1.4268e+00,-2.6370e-01,6.3457e+00
2.0000e+03,1.3800e+02,2.1200e+02,3.3738e+01,-5.3533e+07,-5.3533e+07,-6.9327e-01,-5.3533e+07,1.8261e-01,6.6863e+00,inf,-1.3991e+00,-8.3496e-01,5.5652e+00
2.0000e+03,1.3900e+02,2.1500e+02,3.3735e+01,-5.3310e+07,-5.3310e+07,-6.9826e-01,-5.3310e+07,1.8532e-01,6.8859e+00,inf,-1.2097e+00,-1.8826e+00,5.1180e+00
2.0000e+03,1.4000e+02,2.1600e+02,3.3894e+01,-5.3066e+07,-5.3066e+07,-7.0324e-01,-5.3066e+07,1.8264e-01,6.6883e+00,inf,2.5814e-01,-1.4948e+00,5.6960e+00
2.0000e+03,1.4100e+02,2.1700e+02,3.4053e+01,-5.2586e+07,-5.2586e+07,-7.0823e-01,-5.2586e+07,1.8531e-01,6.8853e+00,inf,-6.0518e-01,-1.7872e+00,6.3305e+00
2.0000e+03,1.4200e+02,2.1800e+02,3.4211e+01,-5.1972e+07,-5.1972e+07,-7.1322e-01,-5.1972e+07,1.8267e-01,6.6906e+00,inf,-1.0534e+00,-1.1609e+00,5.1458e+00
2.0000e+03,1.4300e+02,2.2000e+02,3.4286e+01,-5.1968e+07,-5.1968e+07,-7.1821e-01,-5.1968e+07,1.8531e-01,6.8853e+00,inf,-9.5707e-01,-1.9311e+00,6.2542e+00
2.0000e+03,1.4400e+02,2.2100e+02,3.4442e+01,-5.1192e+07,-5.1192e+07,-7.2319e-01,-5.1192e+07,1.8271e-01,6.6931e+00,inf,-1.3737e+00,-1.9356e+00,5.4849e+00
2.0000e+03,1.4500e+02,2.2300e+02,3.4515e+01,-4.7673e+07,-4.7673e+07,-7.2818e-01,-4.7673e+07,1.8515e-01,6.8736e+00,inf,2.1295e-01,-5.4441e-01,6.3847e+00
2.0000e+03,1.4600e+02,2.2700e+02,3.4426e+01,-4.4708e+07,-4.4708e+07,-7.3317e-01,-4.4708e+07,1.8279e-01,6.6991e+00,inf,2.5336e-02,-1.0712e+00,5.1478e+00
2.0000e+03,1.4700e+02,2.2900e+02,3.4499e+01,-4.4662e+07,-4.4662e+07,-7.3816e-01,-4.4662e+07,1.8507e-01,6.8671e+00,inf,2.4357e-01,-1.6465e+00,5.7413e+00
2.0000e+03,1.4800e+02,2.3000e+02,3.4651e+01,-4.4111e+07,-4.4111e+07,-7.4314e-01,-4.4111e+07,1.8284e-01,6.7028e+00,inf,-9.9109e-03,-1.7853e-01,5.4744e+00
2.0000e+03,1.4900e+02,2.3100e+02,3.4803e+01,-4.3822e+07,-4.3822e+07,-7.4813e-01,-4.3822e+07,1.8508e-01,6.8679e+00,inf,-9.2824e-01,-2.6506e-02,5.8636e+00
2.0000e+03,1.5000e+02,2.3800e+02,3.4475e+01,-4.3474e+07,-4.3474e+07,-7.5312e-01,-4.3474e+07,1.8289e-01,6.7067e+00,inf,-1.1922e+00,-1.0082e+00,5.5226e+00
2.0000e+03,1.5100e+02,2.4100e+02,3.4467e+01,-4.2910e+07,-4.2910e+07,-7.5811e-01,-4.2910e+07,1.8509e-01,6.8688e+00,inf,1.4146e-01,-6.4493e-01,5.8082e+00
2.0000e+03,1.5200e+02,2.4200e+02,3.4615e+01,-4.2428e+07,-4.2428e+07,-7.6309e-01,-4.2428e+07,1.8295e-01,6.7112e+00,inf,-1.2151e+00,-8.9506e-01,5.5461e+00
2.0000e+03,1.5300e+02,2.4400e+02,3.4685e+01,-4.1735e+07,-4.1735e+07,-7.6808e-01,-4.1735e+07,1.8510e-01,6.8692e+00,inf,-1.0624e+00,-1.5026e-01,5.8843e+00
2.0000e+03,1.5400e+02,2.4500e+02,3.4831e+01,-4.0806e+07,-4.0806e+07,-7.7307e-01,-4.0806e+07,1.8303e-01,6.7167e+00,inf,-1.1646e+00,-4.7062e-01,5.7186e+00
2.0000e+03,1.5500e+02,2.4700e+02,3.4899e+01,-3.8950e+07,-3.8950e+07,-7.7806e-01,-3.8950e+07,1.8505e-01,6.8660e+00,inf,-9.2771e-01,-6.8271e-01,5.1806e+00
2.0000e+03,1.5600e+02,2.5100e+02,3.4812e+01,-3.8913e+07,-3.8913e+07,-7.8304e-01,-3.8913e+07,1.8312e-01,6.7230e+00,inf,-1.2057e+00,-1.9407e+00,6.1878e+00
2.0000e+03,1.5700e+02,2.5600e+02,3.4649e+01,-3.8775e+07,-3.8775e+07,-7.8803e-01,-3.8775e+07,1.8510e-01,6.8697e+00,inf,2.1017e-01,-1.9603e+00,6.2834e+00
2.0000e+03,1.5800e+02,2.5700e+02,3.4792e+01,-3.8752e+07,-3.8752e+07,-7.9302e-01,-3.8752e+07,1.8318e-01,6.7274e+00,inf,-1.1834e+00,-1.0472e+00,5.5673e+00
2.0000e+03,1.5900e+02,2.5800e+02,3.4934e+01,-3.8607e+07,-3.8607e+07,-7.9801e-01,-3.8607e+07,1.8515e-01,6.8735e+00,inf,-8.3540e-01,-4.2364e-02,5.4064e+00
2.0000e+03,1.6000e+02,2.6000e+02,3.5000e+01,-3.8520e+07,-3.8520e+07,-8.0299e-01,-3.8520e+07,1.8324e-01,6.7319e+00,inf,-1.1558e+00,-1.2311e+00,5.5340e+00
2.0000e+03,1.6100e+02,2.6100e+02,3.5141e+01,-3.8342e+07,-3.8342e+07,-8.0798e-01,-3.8342e+07,1.8520e-01,6.8771e+00,inf,1.2835e-01,-6.0570e-01,5.8192e+00
2.0000e+03,1.6200e+02,2.6300e+02,3.5205e+01,-3.7382e+07,-3.7382e+07,-8.1297e-01,-3.7382e+07,1.8332e-01,6.7381e+00,inf,-1.4654e+00,-1.8627e+00,5.6412e+00
2.0000e+03,1.6300e+02,2.6500e+02,3.5269e+01,-3.6763e+07,-3.6763e+07,-8.1796e-01,-3.6763e+07,1.8522e-01,6.8784e+00,inf,-1.3900e+00,-1.3536e+00,6.1810e+00
2.0000e+03,1.6400e+02,2.6800e+02,3.5256e+01,-3.6511e+07,-3.6511e+07,-8.2294e-01,-3.6511e+07,1.8340e-01,6.7442e+00,inf,-9.5883e-01,-9.5539e-01,5.1967e+00
2.0000e+03,1.6500e+02,2.7000e+02,3.5319e+01,-3.6374e+07,-3.6374e+07,-8.2793e-01,-3.6374e+07,1.8527e-01,6.8822e+00,inf,-9.2905e-01,-1.7480e+00,5.0267e+00
2.0000e+03,1.6600e+02,2.7100e+02,3.5456e+01,-3.6172e+07,-3.6172e+07,-8.3292e-01,-3.6172e+07,1.8347e-01,6.7493e+00,inf,-9.1295e-01,-1.4644e+00,5.0735e+00
2.0000e+03,1.6700e+02,2.7200e+02,3.5593e+01,-3.4566e+07,-3.4566e+07,-8.3791e-01,-3.4566e+07,1.8529e-01,6.8838e+00,inf,-7.7802e-01,-8.9849e-02,5.2603e+00
2.0000e+03,1.6800e+02,2.7400e+02,3.5654e+01,-3.3945e+07,-3.3945e+07,-8.4289e-01,-3.3945e+07,1.8360e-01,6.7588e+00,inf,2.1708e-02,-1.1022e-01,6.0031e+00
2.0000e+03,1.6900e+02,2.7900e+02,3.5491e+01,-3.3525e+07,-3.3525e+07,-8.4788e-01,-3.3525e+07,1.8534e-01,6.8871e+00,inf,-8.6491e-01,-8.6342e-01,5.0187e+00
2.0000e+03,1.7000e+02,2.8200e+02,3.5477e+01,-3.3450e+07,-3.3450e+07,-8.5287e-01,-3.3450e+07,1.8537e-01,6.8895e+00,inf,-1.7279e-02,-9.6858e-01,5.2705e+00
2.0000e+03,1.7100e+02,2.8300e+02,3.5611e+01,-3.3118e+07,-3.3118e+07,-8.5786e-01,-3.3118e+07,1.8540e-01,6.8916e+00,inf,-9.1111e-01,-4.3876e-01,5.4496e+00
2.0000e+03,1.7200e+02,2.8400e+02,3.5744e+01,-3.2377e+07,-3.2377e+07,-8.6284e-01,-3.2377e+07,1.8542e-01,6.8932e+00,inf,-1.4869e+00,-1.0030e+00,6.1973e+00
2.0000e+03,1.7300e+02,2.8800e+02,3.5656e+01,-3.2319e+07,-3.2319e+07,-8.6783e-01,-3.2319e+07,1.8545e-01,6.8957e+00,inf,-1.0376e+00,-1.9509e+00,5.5147e+00
2.0000e+03,1.7400e+02,2.8900e+02,3.5787e+01,-3.2076e+07,-3.2076e+07,-8.7282e-01,-3.2076e+07,1.8548e-01,6.8980e+00,inf,-7.5806e-02,-1.1122e+00,5.0621e+00
2.0000e+03,1.7500e+02,2.9900e+02,3.5271e+01,-3.1880e+07,-3.1880e+07,-8.7781e-01,-3.1880e+07,1.8551e-01,6.9003e+00,inf,-8.4297e-01,-2.5191e-01,5.4731e+00
2.0000e+03,1.7600e+02,3.0000e+02,3.5400e+01,-3.0652e+07,-3.0652e+07,-8.8279e-01,-3.0652e+07,1.8553e-01,6.9018e+00,inf,-5.0420e-02,-5.6664e-01,5.0822e+00
2.0000e+03,1.7700e+02,3.0200e+02,3.5458e+01,-3.0649e+07,-3.0649e+07,-8.8778e-01,-3.0649e+07,1.8557e-01,6.9045e+00,inf,-9.1112e-01,-7.5414e-01,5.4964e+00
2.0000e+03,1.7800e+02,3.0300e+02,3.5586e+01,-3.0638e+07,-3.0638e+07,-8.9277e-01,-3.0638e+07,1.8561e-01,6.9072e+00,inf,-8.2965e-01,-6.8490e-01,5.1467e+00
2.0000e+03,1.7900e+02,3.0500e+02,3.5644e+01,-3.0471e+07,-3.0471e+07,-8.9776e-01,-3.0471e+07,1.8564e-01,6.9098e+00,inf,8.4995e-02,-1.3415e+00,5.7144e+00
2.0000e+03,1.8000e+02,3.0700e+02,3.5700e+01,-3.0136e+07,-3.0136e+07,-9.0275e-01,-3.0136e+07,1.8568e-01,6.9123e+00,inf,-5.9670e-01,-3.5991e-02,5.2479e+00
2.0000e+03,1.8100e+02,3.0800e+02,3.5827e+01,-2.9937e+07,-2.9937e+07,-9.0773e-01,-2.9937e+07,1.8571e-01,6.9149e+00,inf,-8.4066e-01,-9.9407e-01,5.2238e+00
2.0000e+03,1.8200e+02,3.0900e+02,3.5953e+01,-2.9831e+07,-2.9831e+07,-9.1272e-01,-2.9831e+07,1.8575e-01,6.9176e+00,inf,-1.0614e+00,-2.5495e-01,6.2957e+00
2.0000e+03,1.8300e+02,3.1100e+02,3.6008e+01,-2.9524e+07,-2.9524e+07,-9.1771e-01,-2.9524e+07,1.8578e-01,6.9202e+00,inf,-8.4500e-01,-1.1794e+00,5.2711e+00
2.0000e+03,1.8400e+02,3.1400e+02,3.5992e+01,-2.9437e+07,-2.9437e+07,-9.2270e-01,-2.9437e+07,1.8582e-01,6.9230e+00,inf,-3.9195e-02,-1.1920e+00,5.2359e+00
2.0000e+03,1.8500e+02,3.1600e+02,3.6047e+01,-2.9238e+07,-2.9238e+07,-9.2768e-01,-2.9238e+07,1.8586e-01,6.9257e+00,inf,-8.0176e-01,-5.0064e-01,5.1099e+00
2.0000e+03,1.8600e+02,3.1700e+02,3.6170e+01,-2.8865e+07,-2.8865e+07,-9.3267e-01,-2.8865e+07,1.8589e-01,6.9284e+00,inf,-1.0079e+00,-1.9148e+00,5.4956e+00
2.0000e+03,1.8700e+02,3.1800e+02,3.6293e+01,-2.8854e+07,-2.8854e+07,-9.3766e-01,-2.8854e+07,1.8593e-01,6.9312e+00,inf,-9.5114e-01,-1.6251e+00,5.4298e+00
2.0000e+03,1.8800e+02,3.2100e+02,3.6276e+01,-2.8792e+07,-2.8792e+07,-9.4265e-01,-2.8792e+07,1.8597e-01,6.9341e+00,inf,1.6201e-01,-7.3255e-01,5.8766e+00
2.0000e+03,1.8900e+02,3.2200e+02,3.6398e+01,-2.8735e+07,-2.8735e+07,-9.4763e-01,-2.8735e+07,1.8601e-01,6.9369e+00,inf,-5.9170e-01,-3.5277e-02,5.2650e+00
2.0000e+03,1.9000e+02,3.2300e+02,3.6520e+01,-2.8318e+07,-2.8318e+07,-9.5262e-01,-2.8318e+07,1.8604e-01,6.9398e+00,inf,-1.0687e+00,-5.3011e-01,5.7312e+00
2.0000e+03,1.9100e+02,3.2600e+02,3.6502e+01,-2.8310e+07,-2.8310e+07,-9.5761e-01,-2.8310e+07,1.8608e-01,6.9426e+00,inf,-1.2027e+00,-3.9133e-01,5.8396e+00
2.0000e+03,1.9200e+02,3.2700e+02,3.6622e+01,-2.8127e+07,-2.8127e+07,-9.6260e-01,-2.8127e+07,1.8612e-01,6.9456e+00,inf,-2.2503e-01,-1.7830e-01,6.3843e+00
2.0000e+03,1.9300e+02,3.3300e+02,3.6398e+01,-2.7901e+07,-2.7901e+07,-9.6758e-01,-2.7901e+07,1.8616e-01,6.9485e+00,inf,-1.1522e-01,-1.0475e+00,5.3385e+00
2.0000e+03,1.9400e+02,3.3600e+02,3.6381e+01,-2.7624e+07,-2.7624e+07,-9.7257e-01,-2.7624e+07,1.8620e-01,6.9515e+00,inf,-6.8348e-01,-1.5471e-01,5.3014e+00
2.0000e+03,1.9500e+02,3.3900e+02,3.6364e+01,-2.7556e+07,-2.7556e+07,-9.7756e-01,-2.7556e+07,1.8624e-01,6.9545e+00,inf,-6.9438e-01,-1.3741e-01,6.3463e+00
2.0000e+03,1.9600e+02,3.4100e+02,3.6414e+01,-2.7271e+07,-2.7271e+07,-9.8255e-01,-2.7271e+07,1.8628e-01,6.9576e+00,inf,-8.1117e-01,-7.1824e-01,5.2524e+00
2.0000e+03,1.9700e+02,3.4300e+02,3.6464e+01,-2.6967e+07,-2.6967e+07,-9.8753e-01,-2.6967e+07,1.8632e-01,6.9607e+00,inf,-1.3741e-01,-1.2174e+00,5.0524e+00
2.0000e+03,1.9800e+02,3.4700e+02,3.6380e+01,-2.6654e+07,-2.6654e+07,-9.9252e-01,-2.6654e+07,1.8637e-01,6.9639e+00,inf,4.7309e-01,-4.2159e-01,6.2287e+00
2.0000e+03,1.9900e+02,3.5200e+02,3.6232e+01,-2.6614e+07,-2.6614e+07,-9.9751e-01,-2.6614e+07,1.8641e-01,6.9669e+00,inf,-7.5336e-01,-3.4263e-01,5.1805e+00
2.0000e+03,2.0000e+02,3.5700e+02,3.6086e+01,-2.6569e+07,-2.6569e+07,-1.0025e+00,-2.6569e+07,1.8645e-01,6.9700e+00,inf,-1.4626e+00,-1.4284e+00,6.1610e+00
2.0000e+03,2.0100e+02,3.5800e+02,3.6201e+01,-2.6211e+07,-2.6211e+07,-1.0075e+00,-2.6211e+07,1.8649e-01,6.9733e+00,inf,-1.6595e-01,-8.5043e-01,5.1040e+00
2.0000e+03,2.0200e+02,3.6100e+02,3.6185e+01,-2.5936e+07,-2.5936e+07,-1.0125e+00,-2.5936e+07,1.8654e-01,6.9766e+00,inf,-8.1879e-01,-1.9105e+00,5.2258e+00
2.0000e+03,2.0300e+02,3.6300e+02,3.6234e+01,-2.5546e+07,-2.5546e+07,-1.0175e+00,-2.5546e+07,1.8658e-01,6.9801e+00,inf,-1.3987e+00,-1.5485e+00,5.7254e+00
2.0000e+03,2.0400e+02,3.6400e+02,3.6348e+01,-2.4902e+07,-2.4902e+07,-1.0224e+00,-2.4902e+07,1.8664e-01,6.9839e+00,inf,-2.4006e-01,-2.6069e-01,5.1754e+00
2.0000e+03,2.0500e+02,3.6500e+02,3.6460e+01,-2.4818e+07,-2.4818e+07,-1.0274e+00,-2.4818e+07,1.8668e-01,6.9872e+00,inf,-1.7583e-01,-1.3052e+00,5.2571e+00
2.0000e+03,2.0600e+02,3.6600e+02,3.6572e+01,-2.4798e+07,-2.4798e+07,-1.0324e+00,-2.4798e+07,1.8672e-01,6.9903e+00,inf,-7.9941e-01,-1.5952e+00,5.3199e+00
2.0000e+03,2.0700e+02,3.6900e+02,3.6555e+01,-2.4533e+07,-2.4533e+07,-1.0374e+00,-2.4533e+07,1.8677e-01,6.9938e+00,inf,-1.4365e+00,-1.5211e+00,5.7421e+00
2.0000e+03,2.0800e+02,3.7200e+02,3.6538e+01,-2.4526e+07,-2.4526e+07,-1.0424e+00,-2.4526e+07,1.8681e-01,6.9970e+00,inf,-2.4425e-01,-1.8526e-01,5.1388e+00
2.0000e+03,2.0900e+02,3.7300e+02,3.6649e+01,-2.4272e+07,-2.4272e+07,-1.0474e+00,-2.4272e+07,1.8686e-01,7.0005e+00,inf,-1.4395e-01,-1.2643e+00,5.2760e+00
2.0000e+03,2.1000e+02,3.7400e+02,3.6760e+01,-2.4229e+07,-2.4229e+07,-1.0524e+00,-2.4229e+07,1.8690e-01,7.0038e+00,inf,-7.6070e-01,-7.9133e-01,5.2062e+00
2.0000e+03,2.1100e+02,3.7600e+02,3.6806e+01,-2.4123e+07,-2.4123e+07,-1.0574e+00,-2.4123e+07,1.8694e-01,7.0071e+00,inf,-7.2656e-01,-4.2957e-01,5.2027e+00
2.0000e+03,2.1200e+02,3.8000e+02,3.6724e+01,-2.3856e+07,-2.3856e+07,-1.0623e+00,-2.3856e+07,1.8699e-01,7.0108e+00,inf,4.7003e-02,-1.3118e+00,5.7677e+00
2.0000e+03,2.1300e+02,3.8100e+02,3.6833e+01,-2.3727e+07,-2.3727e+07,-1.0673e+00,-2.3727e+07,1.8821e-01,7.1026e+00,inf,7.6383e-02,-8.7115e-01,5.8312e+00
2.0000e+03,2.1400e+02,3.8400e+02,3.6815e+01,-2.3583e+07,-2.3583e+07,-1.0723e+00,-2.3583e+07,1.8825e-01,7.1055e+00,inf,2.7270e-01,-1.0700e+00,5.9324e+00
2.0000e+03,2.1500e+02,3.8800e+02,3.6735e+01,-2.3566e+07,-2.3566e+07,-1.0773e+00,-2.3566e+07,1.8830e-01,7.1087e+00,inf,-1.1753e+00,-1.4849e+00,5.6852e+00
2.0000e+03,2.1600e+02,3.9200e+02,3.6655e+01,-2.3502e+07,-2.3502e+07,-1.0823e+00,-2.3502e+07,1.8834e-01,7.1118e+00,inf,-7.1454e-01,-1.7189e+00,5.1043e+00
2.0000e+03,2.1700e+02,3.9400e+02,3.6700e+01,-2.3464e+07,-2.3464e+07,-1.0873e+00,-2.3464e+07,1.8838e-01,7.1150e+00,inf,-6.9412e-01,-5.1521e-01,5.0249e+00
2.0000e+03,2.1800e+02,3.9800e+02,3.6622e+01,-2.3460e+07,-2.3460e+07,-1.0923e+00,-2.3460e+07,1.8842e-01,7.1182e+00,inf,-7.7633e-01,-1.8175e+00,5.0905e+00
2.0000e+03,2.1900e+02,4.0000e+02,3.6667e+01,-2.3380e+07,-2.3380e+07,-1.0973e+00,-2.3380e+07,1.8846e-01,7.1213e+00,inf,-1.9107e-01,-8.9535e-01,5.3715e+00
2.0000e+03,2.2000e+02,4.0400e+02,3.6589e+01,-2.3281e+07,-2.3281e+07,-1.1022e+00,-2.3281e+07,1.8850e-01,7.1244e+00,inf,-9.4158e-01,-5.8436e-01,5.6549e+00
2.0000e+03,2.2100e+02,4.0500e+02,3.6694e+01,-2.3183e+07,-2.3183e+07,-1.1072e+00,-2.3183e+07,1.8854e-01,7.1276e+00,inf,-7.8602e-01,-3.6173e-01,6.2803e+00
2.0000e+03,2.2200e+02,4.1600e+02,3.6201e+01,-2.3126e+07,-2.3126e+07,-1.1122e+00,-2.3126e+07,1.8859e-01,7.1307e+00,inf,-6.6154e-01,-8.6267e-01,5.0834e+00
2.0000e+03,2.2300e+02,4.1700e+02,3.6305e+01,-2.2605e+07,-2.2605e+07,-1.1172e+00,-2.2605e+07,1.8862e-01,7.1334e+00,inf,-6.1209e-01,-1.5047e-01,6.3429e+00
2.0000e+03,2.2400e+02,4.1900e+02,3.6349e+01,-2.2572e+07,-2.2572e+07,-1.1222e+00,-2.2572e+07,1.8866e-01,7.1367e+00,inf,-5.5530e-01,-2.8625e-01,6.3295e+00
2.0000e+03,2.2500e+02,4.2000e+02,3.6452e+01,-2.2557e+07,-2.2557e+07,-1.1272e+00,-2.2557e+07,1.8871e-01,7.1399e+00,inf,-1.1571e-01,-1.8478e+00,5.4597e+00
2.0000e+03,2.2600e+02,4.2400e+02,3.6378e+01,-2.2512e+07,-2.2512e+07,-1.1322e+00,-2.2512e+07,1.8875e-01,7.1432e+00,inf,4.0286e-01,-1.0393e+00,6.0051e+00
2.0000e+03,2.2700e+02,4.2600e+02,3.6422e+01,-2.2215e+07,-2.2215e+07,-1.1372e+00,-2.2215e+07,1.8879e-01,7.1463e+00,inf,-1.0453e+00,-4.9628e-01,5.8015e+00
2.0000e+03,2.2800e+02,4.2700e+02,3.6523e+01,-2.2069e+07,-2.2069e+07,-1.1421e+00,-2.2069e+07,1.8883e-01,7.1495e+00,inf,-7.1202e-01,-5.7197e-01,5.3518e+00
2.0000e+03,2.2900e+02,4.2900e+02,3.6566e+01,-2.2025e+07,-2.2025e+07,-1.1471e+00,-2.2025e+07,1.8888e-01,7.1528e+00,inf,-1.4886e+00,-9.1971e-02,6.2105e+00
2.0000e+03,2.3000e+02,4.3200e+02,3.6551e+01,-2.2024e+07,-2.2024e+07,-1.1521e+00,-2.2024e+07,1.8892e-01,7.1561e+00,inf,-7.1001e-01,-1.2508e+00,5.1261e+00
2.0000e+03,2.3100e+02,4.3400e+02,3.6593e+01,-2.2018e+07,-2.2018e+07,-1.1571e+00,-2.2018e+07,1.8897e-01,7.1594e+00,inf,-7.4835e-01,-1.4378e+00,5.2027e+00
2.0000e+03,2.3200e+02,4.3800e+02,3.6520e+01,-2.1880e+07,-2.1880e+07,-1.1621e+00,-2.1880e+07,1.8901e-01,7.1627e+00,inf,-1.1359e-01,-1.2656e+00,5.4649e+00
2.0000e+03,2.3300e+02,4.3900e+02,3.6620e+01,-2.1687e+07,-2.1687e+07,-1.1671e+00,-2.1687e+07,1.8905e-01,7.1660e+00,inf,-4.5380e-01,-2.5388e-01,5.0774e+00
2.0000e+03,2.3400e+02,4.4500e+02,3.6434e+01,-2.1649e+07,-2.1649e+07,-1.1721e+00,-2.1649e+07,1.8910e-01,7.1693e+00,inf,-8.4249e-01,-9.0924e-01,5.4759e+00
2.0000e+03,2.3500e+02,4.4700e+02,3.6476e+01,-2.1374e+07,-2.1374e+07,-1.1771e+00,-2.1374e+07,1.8914e-01,7.1726e+00,inf,-8.0904e-01,-8.1656e-01,5.4581e+00
2.0000e+03,2.3600e+02,4.5000e+02,3.6462e+01,-2.1218e+07,-2.1218e+07,-1.1820e+00,-2.1218e+07,1.8918e-01,7.1760e+00,inf,-1.3139e+00,-1.5956e+00,5.7448e+00
2.0000e+03,2.3700e+02,4.5500e+02,3.6336e+01,-2.1055e+07,-2.1055e+07,-1.1870e+00,-2.1055e+07,1.8923e-01,7.1794e+00,inf,-6.5578e-01,-2.7337e-01,5.4701e+00
2.0000e+03,2.3800e+02,4.5600e+02,3.6433e+01,-2.0990e+07,-2.0990e+07,-1.1920e+00,-2.0990e+07,1.8927e-01,7.1828e+00,inf,-7.8152e-01,-1.4931e+00,5.4375e+00
2.0000e+03,2.3900e+02,4.6100e+02,3.6309e+01,-2.0139e+07,-2.0139e+07,-1.1970e+00,-2.0139e+07,1.8932e-01,7.1863e+00,inf,-2.8561e-01,-8.6811e-01,5.0135e+00
2.0000e+03,2.4000e+02,4.6800e+02,3.6078e+01,-2.0033e+07,-2.0033e+07,-1.2020e+00,-2.0033e+07,1.8937e-01,7.1898e+00,inf,-2.1838e-01,-1.6971e+00,5.3904e+00
2.0000e+03,2.4100e+02,4.7000e+02,3.6119e+01,-1.9895e+07,-1.9895e+07,-1.2070e+00,-1.9895e+07,1.8941e-01,7.1933e+00,inf,-4.2624e-01,-3.6160e-01,5.1142e+00
2.0000e+03,2.4200e+02,4.7200e+02,3.6161e+01,-1.9760e+07,-1.9760e+07,-1.2120e+00,-1.9760e+07,1.8946e-01,7.1969e+00,inf,-6.2059e-01,-1.2670e+00,5.1316e+00
2.0000e+03,2.4300e+02,4.7600e+02,3.6095e+01,-1.9656e+07,-1.9656e+07,-1.2170e+00,-1.9656e+07,1.8951e-01,7.2004e+00,inf,9.1020e-02,-2.9484e-01,6.0878e+00
2.0000e+03,2.4400e+02,4.7900e+02,3.6082e+01,-1.9558e+07,-1.9558e+07,-1.2219e+00,-1.9558e+07,1.8955e-01,7.2040e+00,inf,1.3741e-01,-9.0976e-01,5.9025e+00
2.0000e+03,2.4500e+02,4.8000e+02,3.6176e+01,-1.9479e+07,-1.9479e+07,-1.2269e+00,-1.9479e+07,1.8960e-01,7.2075e+00,inf,-6.7984e-01,-1.9162e+00,5.3484e+00
2.0000e+03,2.4600e+02,4.8300e+02,3.6164e+01,-1.9197e+07,-1.9197e+07,-1.2319e+00,-1.9197e+07,1.8965e-01,7.2112e+00,inf,-6.0719e-01,-1.3863e+00,5.0346e+00
