"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-2780.0602046922795,-873.9807094125571,-305.9232444645047,-402.4218860758143,-7.618471393763867,-4.606436266932803,-2872.9237382832116,-847.9474767499869,-283.0029524979822,-3362.5978172803616,-1129.2860885070572,-235.64371269357125,-2801.6997042898356,-820.5178670927226,-235.89016311386266
-2858.566049971639,-890.3510109651942,-283.93974774772744,-176.17566319607195,-78.26046657071083,-3.2610073115884832,-2817.907256216404,-834.1923748829803,-283.88228866943894,-3064.273824440274,-985.687089457501,-181.61415982017232,-2955.9242328477253,-795.2838482907504,-213.7841445728112
-3018.8214044009487,-808.9143255728918,-326.8899709737031,-195.39589403097295,-62.33326586476021,-3.3921741597523143,-2815.135019543924,-833.111786484143,-277.7869257670292,-2664.648889501424,-988.2745375934626,-225.1039262476339,-2752.722039448155,-888.7819472111136,-267.45963766555616
-2727.141601105636,-846.6547527022307,-278.30896001886794,-142.96065412443784,-5.724491139008974,-2.9151890619583187,-2847.7886002738883,-853.4871858319857,-273.87273245271973,-3259.301157141504,-957.4087935530589,-165.07351677957655,-2852.871475932944,-785.3358740016195,-234.09483663243256
-2944.623954644759,-820.7880751034621,-267.65153854529,-195.39589403097295,-7.096772732783991,-3.716664997515186,-2925.305678824215,-859.3278579301667,-274.8275808512474,-2820.147113665961,-1056.6496234122465,-182.8367569852739,-3082.480067988627,-904.2999225564527,-302.7698378028866
-2969.1632726794687,-863.5331003844618,-251.98350206219763,-216.27007874168902,-8.285349671137695,-4.983575276503536,-2875.440982961116,-839.0594690699295,-272.8254917620117,-3039.6144144815858,-903.8443519490058,-155.35062437433174,-2876.752748495359,-839.9284858677155,-239.19891657772197
-2791.8720194855396,-865.9893629244335,-291.2507183340382,-236.8152723123318,-5.724491139008974,-3.9300062795453954,-2923.26409919104,-854.9259826715574,-290.44829070185915,-2559.629427251258,-935.4677651033936,-140.3143984230914,-2549.8331539276096,-916.4570042350623,-254.25021452447157
-3003.065236400055,-849.3785902939333,-285.40269099442315,-223.37513998042454,-73.02438185257674,-4.08819848179842,-2912.684805903651,-856.3400678128472,-282.8057671868894,-2802.359417820283,-846.768216661608,-171.3046429854403,-2729.6976397845424,-834.6689961425794,-216.98067419404094
-2707.9641303800486,-839.773379759922,-296.21158871088744,-223.91348570919067,-58.33242701873979,-4.5563297637302735,-2796.382196899259,-876.045011472205,-301.0116064976773,-2946.219235892243,-1122.580936773315,-132.4801857886609,-2790.5106386316747,-803.2826340566133,-225.4456260647731
-2828.5959535097686,-842.0053995310909,-296.78626324901813,-178.9420734524576,-5.724491139008974,-2.642096100021113,-2970.4334558051164,-862.5460968333219,-279.02285679247575,-3068.8246672554064,-859.1278233714971,-147.2541442274337,-3169.985003553721,-811.3655208986941,-167.7071860211243
-2804.501316943214,-799.0278355294334,-294.5508883790375,-198.31191417210616,-18.13719830809316,-2.1876396644292004,-2751.1138920518624,-858.1214427555385,-281.9138731189068,-2496.9608345390684,-976.1743762259684,-166.0128844108968,-3020.083969071873,-805.0309394826334,-215.7106453402622
-2766.4630286526894,-822.6023719979107,-269.0978910854467,-263.0704757053121,-64.23033495509729,-6.217619018809701,-2946.726137429676,-860.5437637640606,-290.36176666356175,-3285.362743673838,-954.3261370711923,-98.08168145573194,-2868.0897869044584,-802.3578952202731,-184.42895705662013
-2963.5530475519336,-863.8850559298058,-304.5934076055286,-197.46132987830416,-63.68426232102271,-5.621878860475017,-2945.5257428663267,-859.4457069088779,-287.6606475528385,-2429.0357787288353,-1214.4774158813361,-159.98093239948906,-2701.328012204657,-845.8519219592113,-293.7927400399845
-2862.9159048812367,-904.554829484978,-281.8742286382657,-213.1463836772232,-19.73757318595093,-4.38160676679863,-2764.1591279954655,-841.0007785236011,-283.4688013530578,-2606.789567664087,-949.9984438178027,-160.4765194431168,-2735.3339522897704,-855.4056666286509,-259.7392393845596
-3078.7312284735026,-837.0389847368068,-278.8511111580762,-240.21618513140538,-44.17817528233618,-2.4916846356378803,-2717.6258736755585,-849.9845515487666,-287.94835039465966,-3045.8635969180377,-895.0813905330451,-182.7233199368915,-2594.703233965798,-847.688418171736,-215.6424870132861
-3000.8325608447662,-860.8089189376575,-261.1351447372807,-195.39589403097295,-5.724491139008974,-3.414336464727999,-2921.88501406238,-855.7099161776586,-287.64409591541954,-3460.6747765550645,-878.554706503713,-146.34057212803827,-2750.089380222376,-770.4701480135246,-267.18273851529784
-2933.2937321463123,-886.1573542429076,-250.61589602590576,-202.91100835232407,-60.22053644414211,-2.5810229100503754,-2817.406815635989,-843.7985252528247,-282.3568188613654,-3175.2536417183774,-928.9072004574866,-191.3145430495261,-2288.7720985502997,-860.4453501374055,-251.83359243250842
-2712.868705802185,-818.8036699469303,-265.86154823134643,-185.32382219023418,-62.89486175623462,-3.950490270121084,-2838.9304705431646,-861.0167014873745,-273.85586003767855,-3169.5127337479516,-928.4081852781994,-210.19833290911865,-2766.186214351356,-850.2588604943946,-228.04011382996038
-2686.369313358424,-837.2509259789751,-278.4612625076563,-250.1363989508011,-7.618471393763867,-4.122132148820241,-2894.0053492915176,-833.6980152813834,-282.1833395197828,-3042.249118337566,-1149.023851001766,-136.92680127444797,-2921.3472059500054,-815.1389167798822,-229.38546565330745
-2625.745397197991,-882.4406785564569,-286.08739045419816,-244.61052308315615,-49.40825099851069,-2.848549472015844,-2789.0563069031905,-869.7998911314163,-282.7596804815197,-3470.548242386937,-907.7764615295533,-226.98601681809453,-2654.3261761341446,-919.6176761883235,-244.94104928405596
-2918.490337348609,-847.4116921562843,-300.6603916994652,-165.08678944966817,-5.724491139008974,-3.471190717417301,-2809.2891813643587,-844.2140586112592,-292.44262538670847,-3307.1979207794893,-818.8032614637841,-157.03096449988533,-2799.0044740345306,-784.4887009599108,-218.44311541759575
-2956.2260465490485,-813.1989894500516,-250.29217571717425,-224.13929288249568,-20.200305339053152,-3.6109479741855806,-3006.8175135723977,-844.0585908821168,-282.18363365700617,-2333.846553858223,-952.2051577611985,-142.14297398492255,-2528.480604464419,-871.0472616037554,-212.41309108232787
-2972.6318063305303,-817.5391790274656,-275.26103427229475,-195.39589403097295,-36.849948879786254,-3.9002746093709684,-2928.4632334571843,-855.4685569000035,-275.11796605463906,-3373.1549548357293,-905.8526733476768,-195.99409384259775,-2498.720011034687,-785.7573413216156,-236.80008487544052
-2981.2385637109514,-856.053319092647,-302.504276828509,-190.6821792057697,-62.030109447243134,-2.2666803268936233,-2894.139397801932,-854.8801369974301,-319.1924743988079,-2473.9175781491585,-1012.4751783936737,-120.19206879875507,-3019.5104013160094,-807.2685361483585,-242.46962836757137
-2921.3913487077184,-816.1515147471915,-298.1267800344576,-195.39589403097295,-40.27854329443168,-5.261246484662581,-2756.9268911068125,-817.5359364888719,-289.7859861420989,-2926.0572987088085,-861.0198003600569,-182.2014976151978,-2993.571992078931,-931.9002664210267,-253.27448311746326
-2822.871908419623,-842.5551327969774,-314.68087273581267,-204.22588958979108,-48.13759144899173,-5.996150938476068,-2890.0792308850077,-844.8549424621174,-280.57152266191895,-3015.042380547032,-940.3442157032027,-193.0418601861038,-2930.8059703642175,-845.6741589439854,-279.20289273321623
-3032.4562738582554,-864.3040656313851,-263.7886534750636,-195.39589403097295,-22.220906533952505,-5.017160609975479,-3010.91029483004,-853.1896076695983,-283.6070693586823,-3233.1931861345815,-1164.639943380719,-138.2570240561469,-2825.3070478882037,-792.8504998322226,-240.49845158964317
-2772.0568458557586,-834.9793116621053,-254.44705242247272,-225.36531411377516,-29.08107855457782,-6.029432325699378,-2859.4470031172295,-844.9561172480708,-286.8341769986566,-3030.7754300230476,-944.3124192319266,-177.85695685034543,-2409.6079082638203,-749.3856008217971,-226.201539934383
-2890.289209962717,-844.0040786429646,-260.358108578443,-196.7638209514882,-63.90928255955878,-3.465115374956919,-2794.072543591077,-854.7968171614871,-294.56604147451895,-3315.3812538227226,-942.1133801486135,-136.56961232383782,-2684.269260585031,-877.8512410839292,-256.62796264737483
-3077.130822072124,-833.8410316805983,-277.1826197340851,-248.2509774403502,-28.797046030754824,-4.138504875058899,-2943.844784416626,-846.4633168552688,-278.9308978453256,-3362.469933421238,-1021.8163002340161,-149.11119230106524,-2815.306050436492,-795.6310824568548,-300.2632883632406
-2984.9865792522405,-889.3448767397762,-297.14756545729784,-201.43708928068799,-62.70114983371305,-2.1951039360535582,-2862.2593129215757,-851.6572532912385,-266.3721286721433,-3357.219850077308,-907.6243849990744,-197.56385105426605,-2998.900494653043,-827.0295668386318,-275.8767388944123
-2897.52805219607,-827.368957761821,-329.39382798128287,-221.2160705533936,-69.20582318087712,-5.928803431647477,-2931.1093056370096,-851.1115993772161,-281.35726374738374,-3244.572991463797,-983.7658210042065,-176.7417954818899,-3098.699519317112,-847.5962364500288,-240.2402178615907
-2737.6700431006234,-895.5572189119056,-277.25352039545714,-195.39589403097295,-5.724491139008974,-5.238997316053734,-2921.0737789113837,-853.5490601242504,-290.2839795406483,-3103.813535805669,-854.5464918820519,-149.48918810223415,-2964.857439089738,-771.4954923591617,-252.17057036368922
-2695.7975607758012,-838.0949595136516,-294.9226942489618,-195.39589403097295,-23.21825331791819,-5.194294805068001,-2882.8077560676375,-869.8413956527265,-289.11301827647554,-2863.5908239495125,-1199.3899648015793,-222.51756547420516,-2937.6664286967525,-787.8914514467757,-231.9604699366028
-2898.1174508760446,-835.1411550878873,-302.6761044475561,-195.39589403097295,-47.73056061213516,-2.9754087282394766,-2902.194078661082,-838.5561276789821,-300.3132888369416,-3277.2082820662117,-929.7332359366115,-168.54113990518823,-3267.399740867597,-803.6374281400083,-264.01549714882276
-2854.9446582148976,-836.8734754877083,-275.75447323668453,-205.691388442659,-65.98498329405649,-3.7655463905169846,-2890.852417020267,-816.4907909232927,-287.5200841231367,-2831.8975491613733,-989.8514129133847,-118.8256015739818,-2683.7160117278936,-817.6880016312281,-217.51959875960605
-2601.294176834664,-830.0367428974901,-269.8930432171367,-234.88425410165846,-5.724491139008974,-5.351763492570772,-2753.9031321068423,-860.6031634551738,-297.27764199141467,-2722.027013979933,-1026.3794171629797,-154.8250611833165,-2998.799293573211,-783.1221552086895,-295.85741965884955
-3142.7500944314465,-850.6213586074795,-266.5820365162158,-248.2509774403502,-73.69008882775125,-7.093327380081179,-2930.070083936608,-821.8314071750202,-279.4716822750421,-2862.0810724317475,-1016.799064797364,-125.12903572707621,-2749.275763983489,-781.8514161951141,-276.1567470400834
-3135.880218582302,-866.0993698050797,-265.21612380167625,-195.38985271570112,-59.503740801881044,-4.278182051927478,-2908.965182271276,-868.7170611323334,-277.3276126429201,-2521.760392285877,-919.2874172372873,-206.42992999793563,-2525.0905919207435,-806.7721384172529,-270.0822143147871
-2904.7147342245926,-872.0751953069299,-242.53222737711576,-395.78679876617036,-7.618471393763867,-3.7564321111623284,-2771.110307546474,-847.4397036241236,-265.5083519592706,-2882.0093806669556,-825.7364069766968,-201.8574907408221,-2993.842999847736,-822.6153196111962,-231.45725401314033
-2994.938291468455,-807.9005686333284,-267.3713138116182,-248.2509774403502,-11.907386457016338,-4.324483916816829,-3042.9601180349973,-857.7546113243066,-284.9000407144528,-3259.004784332124,-1142.5025153708593,-189.37932395728023,-2844.2169930458676,-875.8748020318309,-266.5809522349878
-2771.1785544348686,-857.3741115608816,-268.13822093459436,-214.96647328039873,-5.724491139008974,-3.327556530743372,-2738.72224699523,-847.379164179606,-292.14512034155405,-2764.759109873125,-1157.6276660918406,-242.03911408050607,-2853.0760795491237,-816.2232920944928,-288.2468044822292
-2895.052936059096,-830.2400991040661,-285.24139198605053,-258.3271050498972,-57.599842724249335,-4.9040424104269675,-2915.954662989349,-846.0504804129176,-294.9057307089423,-3223.0686096514687,-1133.1149391665574,-155.01067888910939,-2897.754554636782,-831.6793421880759,-242.49483982500766
-2866.960155813258,-861.659874057938,-291.99807940108855,-211.59538028033464,-41.77537230087335,-3.7208975037331475,-2835.83958273359,-837.6376244971799,-266.6458364705529,-3162.6650433137756,-1147.6396187182527,-200.99569292874426,-2785.5593355555698,-921.6402314813588,-210.76730088971686
-2864.2589281610317,-863.9665329350843,-267.42634267512904,-199.92267548088356,-74.87992584989796,-4.77393392836577,-2875.2641842271787,-854.9418098034911,-293.5051899559331,-2669.1000263019355,-1013.6953113232413,-131.58055219442403,-3004.2331650500955,-786.8213597462619,-229.81060815579744
-3009.4798011249204,-904.6210701834574,-268.4076692006747,-183.60510192105187,-73.69008882775125,-2.3789295869342983,-2798.80411206773,-816.6952382078479,-270.3278424015771,-2451.953563887354,-963.6417058872281,-160.8071319112837,-2811.235125454757,-834.6723343675649,-244.82063328754876
-2777.650044728946,-869.4728736080998,-291.5918124526128,-197.69708530652935,-72.45618024614464,-4.608786915165723,-2922.0623500321217,-846.60329126831,-285.6367238246042,-3000.2876844234615,-892.7924723173304,-108.81129530712808,-2854.9108684372977,-878.4751284549426,-203.9534728664295
-2808.5640209157323,-834.6597411631393,-286.6263929844984,-195.39589403097295,-73.69008882775125,-2.6048686477964456,-2863.7374039721035,-844.437562369149,-294.57451636844564,-2204.8709298682543,-966.617581567797,-179.2553602084974,-2680.6478882639053,-820.6600349058624,-218.6549704181849
-2985.94607799791,-897.1543752814925,-264.12493632698994,-185.78123019526538,-58.96883886987027,-3.5949095727178673,-2867.7625518052273,-858.492444563549,-291.6126701917097,-2668.731140817336,-1065.632129498477,-118.62247666704263,-3131.7659554189195,-817.7056404687567,-231.82638296671135
-2754.4451705509537,-905.284107372107,-266.4881348423852,-191.19392246606355,-59.7579505499535,-4.139896870745419,-2827.3879389894446,-836.156008116027,-267.54488170519426,-2508.07068717973,-1025.6308210754305,-221.2404641269001,-3183.1113722582877,-859.7957769599499,-218.77738477492804
-2756.515140421143,-805.1683109191748,-306.6126692002679,-199.50798582435644,-37.192542758907436,-5.430781918478887,-2843.603305422437,-843.3048748025781,-285.842196060321,-3299.7925165119455,-1119.8276481545665,-159.1868297198966,-3252.790584116902,-844.6519639887382,-243.09789037520974
-2878.270098937844,-809.9507524160078,-308.15345826019114,-196.5203501782749,-63.00840229191143,-5.196893215460677,-2841.7710200750726,-879.8671207767259,-272.91325124595886,-3491.7100856130382,-1072.015890310569,-159.0775705243761,-3000.612831212657,-890.0039145484931,-237.0393644936905
-2955.4236595472757,-885.339568815332,-260.1688360470275,-192.23137758843515,-73.69008882775125,-2.634164772098653,-2817.7710402272055,-811.751839818127,-282.31272540944605,-2955.043951528046,-977.4283137948057,-183.09157967275263,-2846.680318214649,-881.0435850413498,-187.18906243553184
-2928.6099845832846,-854.481178213648,-267.5086355022639,-194.70667646282618,-37.5305066758248,-4.8834224955128605,-2861.278444870914,-843.6675260542032,-271.5175757643745,-2465.2238054782647,-1112.7437591776436,-182.63913971672034,-2630.8507889870634,-873.2743481718187,-223.59599853071126
-2992.8641313669277,-833.8894366754827,-248.96119553772883,-195.39589403097295,-5.724491139008974,-3.0036895534550414,-2944.32248317251,-864.1672723227786,-290.85271203223493,-3114.7800894171064,-1000.3581522384204,-192.6110358276998,-2841.007103727999,-836.6275587343582,-226.39373591786548
-3077.341075699379,-836.2236564727581,-289.3666397980227,-206.86771955560715,-44.11896910413389,-4.181676436321417,-2920.3674360176406,-849.5530154765639,-288.17447126755667,-2832.8458541880705,-842.5066012125418,-171.4179683757925,-3159.975143288195,-894.4245645506306,-313.3673445527469
-2966.2278350148686,-813.5828312671188,-296.5942232749398,-182.73011014403482,-21.288255478347544,-4.233878882144781,-2975.3239298158946,-854.9468363080458,-280.8435705509382,-2733.3780909844813,-1289.48022551647,-165.74739516512798,-2762.4183738524525,-833.2142163739857,-233.0901421327213
-2911.0246174313274,-825.1090951066221,-299.26678250743373,-170.999209897382,-58.20503411821352,-5.827200396437347,-2924.7313453025176,-848.6484763677497,-297.0668302453723,-3028.4491944278957,-962.5682139737747,-146.87878774677654,-2910.477739363181,-793.522808664174,-234.8726100403377
-2766.5039650248304,-843.4921836204326,-256.9592631788859,-228.27966357013565,-5.724491139008974,-2.821265739612569,-2921.4433376546403,-848.7075103679169,-286.6689064197961,-3445.3581189788906,-985.4233269861527,-213.70419376020837,-2715.9146600675876,-901.7344812611487,-228.73795937658159
-2906.798043565951,-846.733287856748,-248.87092689357718,-247.4224914054563,-12.21600711840775,-5.403348365962257,-2934.7184161865903,-857.8632623779395,-275.05935182455636,-2776.2279509000455,-1031.2809432364534,-116.88132573900751,-3075.562842545056,-786.8412349812052,-254.12592663605201
-2841.1744015520117,-873.8105653860936,-285.2483963343399,-199.27088258029147,-74.49400331384423,-4.780361026315594,-2945.199920471045,-837.717864101294,-274.99922995881695,-3081.318004232055,-871.3708897730959,-164.16742138359953,-2568.5825460788587,-790.4726956866008,-235.56914645890035
-2834.989173610319,-840.4053293689659,-269.569109700484,-207.7300917166137,-53.61759431974989,-3.073120646486702,-2882.373008107701,-849.8376769943117,-303.0294268894228,-2935.362620092935,-1058.3561947132346,-170.25107204713598,-2688.4395092359905,-786.2181906002547,-250.62566972788906
-2810.890232959003,-822.7345056188963,-292.0689840895737,-195.39589403097295,-82.95021742837844,-4.52292326492283,-2988.090389826389,-838.8082095390434,-277.4352991142129,-2493.4963401204755,-1209.9105509429621,-173.78867592485005,-2581.2554436988726,-789.5312090547934,-275.4207015250819
-3190.071068120311,-822.571351403018,-297.6527624927315,-195.39589403097295,-5.724491139008974,-3.1587244514101074,-2913.2843729214123,-864.4479889543987,-295.8665157684678,-2906.6235266277727,-1076.1846190505253,-179.02932601637207,-2956.625285599553,-839.8991796882542,-286.04389067932163
-2794.4536423983313,-913.6232713438035,-259.3502131612264,-195.39589403097295,-77.94783537051823,-4.0456798040265625,-2825.1435434883797,-834.7065137109875,-281.57585781870944,-3171.72385505087,-784.7094853803135,-144.51916784231707,-3258.6514326888164,-802.3029693802586,-279.80719039735584
-3020.104781931831,-851.4636092171224,-248.89790792334244,-228.7648266628217,-55.735382331758835,-2.2515689635174088,-2906.3038895218547,-867.5135606363394,-281.30937182480073,-2833.6112434482893,-1151.3293967744996,-149.590101072747,-2513.6779259654068,-839.1511171816728,-249.51625107848182
-2876.7203267529653,-830.3739372664645,-291.27816113226663,-195.39589403097295,-45.45449328045538,-4.68819753322409,-2866.620990544878,-847.4596659967656,-268.43377962879686,-2720.8998365337106,-1159.5889940262634,-168.2925566331432,-2705.4905181419444,-813.8139222045104,-277.16297048283013
-2910.5904475235548,-884.5911803242674,-226.2075033793286,-195.39589403097295,-58.85720361286308,-1.3169597303429033,-2839.5813837327933,-854.3256753974397,-267.64995248965005,-2762.9933914449157,-1163.469621898585,-168.45533947769454,-2770.588716853376,-849.624281171393,-186.53454386409646
-2855.7279109550773,-832.0703483152975,-276.32318840071247,-186.33186659180478,-12.092437319031735,-3.548840075595199,-2849.993272365727,-854.3590725243447,-274.8562484718895,-2977.0904192188254,-910.7811600677769,-153.66590126181742,-2866.901474615505,-856.7618529751483,-243.14944107130736
-2872.2556675501114,-801.8831866644615,-277.0256251984321,-195.39589403097295,-72.27005069479438,-2.8068166194555086,-2944.30368165337,-859.7802455620806,-274.6479119624548,-2736.5699969491016,-1070.6165900380574,-136.30010644265948,-2972.922771905931,-842.8822761430139,-261.5846699691498
-2773.3379890043666,-849.3223593251566,-261.8982362165835,-187.98487346584213,-53.087147246537455,-4.998082575989748,-2975.1492987936203,-840.7716220618372,-284.1864722823039,-2557.9061563659775,-1047.8370037604213,-183.77767152028554,-3385.3144153086832,-796.1721951096304,-220.61024763629263
-3016.771339985353,-854.0573702296122,-256.06137067505557,-195.39589403097295,-53.48304530047143,-4.223400266365237,-2794.24902813755,-845.1234054867996,-286.3004625833506,-2679.3714883111597,-925.0590799741539,-175.78081668186894,-2917.004705099739,-872.0578798946989,-255.5961864375601
-2862.5688326893,-845.0185759170871,-295.6387329139101,-188.70031976056268,-21.57285883808903,-4.490052797732358,-2684.0699607436154,-857.1350937522335,-281.67091034400266,-3172.0490908971447,-1187.9609660531933,-202.43372339028565,-2665.1582927225263,-803.3549286611636,-336.38149622213655
-2942.592400986026,-929.126148971858,-261.46262657920823,-195.39589403097295,-69.64947040046397,-5.282779471525109,-2934.8453866803293,-845.5799429198207,-285.7095813942838,-2376.2070415383378,-925.6289175614172,-165.5983072222512,-3217.609047238949,-856.7736526253682,-263.7544464127171
-3028.5265036448595,-895.7830988318523,-286.0549086278486,-227.13342883996762,-5.724491139008974,-2.6756383568942748,-2939.345074563784,-845.7916800678205,-294.22984682993666,-2789.8416557040014,-1040.30406903763,-131.06655218771385,-3110.7247567028708,-842.1623926950246,-202.0232905457063
-2786.538949187481,-842.1749637732374,-276.5451771788486,-195.39589403097295,-16.246036563078086,-4.298384849004854,-2868.93906619803,-858.3921462906345,-284.3697651544428,-3033.974103268315,-1114.278539122125,-158.6339988829352,-2755.715685989722,-772.5912379731133,-270.6637929088019
-2849.2760524309315,-836.3400557627634,-268.1838222130127,-215.5034332599528,-9.591746968421385,-3.088165956212256,-2828.0564315729625,-832.4115776935279,-286.7210012153667,-3168.7394560453063,-1035.118466700069,-160.55022816219454,-2946.68575606577,-811.5317052048749,-252.76599320147378
-2875.2742770723153,-820.3838135692638,-293.20614432568624,-195.39589403097295,-5.724491139008974,-5.272419920599852,-2849.1559401434693,-843.8715670612548,-285.50326504776143,-2999.18728753643,-848.8342051749205,-164.00235418151928,-2962.2192675971605,-875.6573241443461,-220.06957036698694
-2819.906993639734,-869.842126195973,-266.36804193479287,-207.9558172106168,-57.56835715599333,-3.683580694868234,-2986.6794843543607,-846.1430624524918,-278.9108724035908,-2276.2067356205876,-875.3541891053145,-173.8450155486321,-3009.5515584919426,-848.7658072222007,-274.634962261804
-2782.10506721635,-814.5472843727542,-277.92428591160177,-195.39589403097295,-50.56791068796866,-3.4004022643573437,-2898.6585243523327,-845.6766963808158,-292.2714763136364,-3150.1247952003596,-1175.874437341518,-145.86106955549118,-2829.9012776179557,-861.2363457501752,-196.63625374978506
-2920.739186321261,-869.6473215683558,-247.41706374695005,-231.58849410356362,-49.70371035222738,-5.272900736843816,-2887.0986759224393,-829.1681151455524,-290.7285792400921,-3006.030883264624,-972.7445830521775,-135.82104121711626,-3107.6278434377678,-898.7333734147194,-230.5307557327772
-3094.2273095987784,-862.6481606327725,-257.71048977911124,-209.29131259234555,-41.769566375076536,-4.798851575400865,-2750.653474911625,-859.6946623769286,-297.78845204363,-3083.613579134078,-1113.409868732756,-169.6792560256759,-3215.143903020335,-852.6839934841462,-207.05525646936655
-2969.3357636528285,-843.5005094582813,-293.9112068760203,-189.717516080794,-33.63307522684701,-5.372770425769858,-2859.824880260768,-877.2010755750968,-297.93171557132547,-3547.8198299493756,-829.5415661118509,-197.9864050656105,-2925.7427653324057,-900.3936478715559,-263.5288619113451
-2746.933513010007,-821.7188926951784,-299.2574813640336,-170.5204428518339,-14.490120773098685,-4.10629944505403,-2891.176690628737,-844.8316767685322,-274.01935247181285,-2809.157250709632,-911.8035441345937,-175.62704162233786,-2951.7859409970665,-776.7879618176966,-286.3106453465844
-2956.866193080958,-837.8169795919417,-266.94157045498036,-195.39589403097295,-70.85076105919744,-2.498393309367883,-2931.6165879376185,-832.6476179837048,-279.6966309111862,-3388.762084246876,-1141.7983095852983,-169.97731612714313,-2957.8552700100704,-905.2722278041125,-194.88219413691172
-2798.286699256192,-818.304415839877,-284.39606696868077,-434.19904934715726,-62.8433655248294,-6.023962118314234,-2912.3878206166096,-831.4697167865509,-297.71857418344075,-3050.7441712350937,-998.1437734469752,-181.0756387556848,-2827.7276772761743,-910.5683244502766,-241.18694508684152
-2846.9074041371073,-875.7993910236383,-296.13287083997204,-195.39589403097295,-72.39231117676395,-3.806636597909222,-2923.5032402085235,-831.9074599109041,-279.1062595152018,-2551.822647645172,-975.483714972575,-153.87160260816052,-3115.2191979391864,-843.7900454492158,-203.46051143728278
-3133.8529041402894,-848.6548557396386,-313.90410622740313,-198.92709054509092,-56.65836050555046,-3.668132971183621,-2846.8388074373324,-821.323445530448,-286.14375022561535,-3365.1668796661393,-962.5857376831582,-196.97451811233017,-2634.64622255135,-785.8801266160768,-237.46015003370974
-2918.1989811334506,-865.8913966105852,-286.09691244262194,-195.39589403097295,-58.84399719107738,-5.406561297210578,-2832.185882171264,-838.1207082857904,-275.28967031081856,-2672.8128646727805,-961.451485494495,-165.36681845029773,-2920.8429836452256,-866.6550066838995,-242.01397486543513
-2977.189114673309,-810.0418378177056,-269.82594621427523,-198.39252691490773,-5.724491139008974,-2.6714361442976173,-2817.956698967843,-854.9256139838075,-285.45327415610177,-3018.5874807608943,-1241.4640037713755,-200.76110846185617,-2968.3474980037245,-756.8956280610778,-234.46296813875574
-2934.66107843253,-855.717789575294,-273.30925600875014,-219.3331200771488,-54.991465633250336,-3.126958302875746,-2878.2358574662353,-835.6316571415986,-278.3751997753685,-2270.643519433514,-744.3701508932,-151.16264178733456,-2689.997885389687,-802.8672188832401,-203.4895541217375
-3065.8961247812445,-797.2583945129401,-284.4078515997876,-160.22602346319334,-5.724491139008974,-4.398913418387451,-2946.5379787894453,-837.0617559016533,-288.7413903661616,-3049.2394756239573,-1121.8883234059713,-172.73061172310096,-2812.695783754425,-937.8682600651898,-257.71719238069716
-2682.791632935253,-881.5148729677928,-259.3380876039782,-195.39589403097295,-47.970262821719544,-6.118453941372502,-2989.517899233471,-853.8628911830502,-283.8654974320917,-3352.35401391861,-928.3378593461014,-206.24462921025136,-2731.718285427408,-759.9879394556052,-245.55756611866653
-2997.663844011427,-862.7046937959211,-310.7099154638008,-187.00121959027985,-7.925548798129239,-2.543386713617305,-2976.329539403824,-849.9953415030084,-275.31100717708586,-2953.8733239104536,-949.8373924333208,-202.7446335573815,-3040.2547529712415,-893.4790939459936,-249.07021282622316
-2844.250387908788,-839.4136450892235,-269.2751749231007,-188.0400877046236,-11.64628836234769,-5.012644589185649,-2851.250840851058,-846.2099223080687,-279.65492837282704,-2783.030161513341,-879.3344037207695,-138.06612000758068,-2811.014256025243,-804.9368571243056,-245.5950329185725
-2998.4303657272253,-866.0038126582841,-287.3155558698183,-246.62367461423122,-38.050128037517396,-5.007706327076777,-2840.0603831152443,-854.0936204154935,-286.15015270970895,-3606.253190448292,-1097.9180528222296,-145.36230108759662,-3004.240166167713,-800.4118760909696,-236.1606349286868
-2760.1055428678783,-843.5878291814939,-258.9226951795406,-248.2509774403502,-23.800244605475545,-3.0547215401016503,-2908.735386517802,-843.1585277992954,-295.8321620136622,-2902.823714560756,-1173.8290630290996,-181.63504354442605,-2727.7562053916513,-852.680687356641,-300.0722986137851
-2756.736064401412,-853.6622344501087,-284.145469064062,-199.02087168335757,-76.11575424927948,-4.442542801785547,-2947.516154045234,-855.3384502906492,-275.37925787721775,-3098.9193915154033,-917.4588803152888,-127.7150998440777,-3116.055166608201,-808.8162265912679,-210.77048108865745
-3246.0618818944317,-851.5719368976468,-245.11574124321768,-205.4049479133184,-56.4413237710048,-4.114940132813218,-2882.303104114826,-823.4820567174613,-280.39866525602963,-2541.8087741614618,-1408.9159949681139,-140.45008754202132,-3025.311532711034,-779.2804394002318,-302.9132224658583
-2877.918575001438,-810.3963221505378,-266.70647041083356,-208.4055998578692,-61.210813397183514,-3.5083864460108534,-2877.6569032699917,-839.843080185935,-295.5450393155763,-2884.1563574896823,-1062.778296282206,-169.31377104134765,-3002.124355109564,-855.6253467340067,-255.02492310223812
