"N_scale: 1024, log_Npix: 0","N_scale: 1024, log_Npix: 2","N_scale: 1024, log_Npix: 4","N_scale: 128, log_Npix: 0","N_scale: 128, log_Npix: 2","N_scale: 128, log_Npix: 4","N_scale: 2048, log_Npix: 0","N_scale: 2048, log_Npix: 2","N_scale: 2048, log_Npix: 4","N_scale: 256, log_Npix: 0","N_scale: 256, log_Npix: 2","N_scale: 256, log_Npix: 4","N_scale: 512, log_Npix: 0","N_scale: 512, log_Npix: 2","N_scale: 512, log_Npix: 4"
-4063.750745338476,-870.9100848256119,-175.41565032244472,-2112.4059539970376,-996.8029033029632,-137.10489699256212,-4202.662313544494,-849.3345038567269,-167.27623059837424,-4209.356204197304,-783.7068659336327,-125.18902167262694,-4175.431180948016,-830.8178811553993,-191.92623294534036
-4125.248355831731,-846.2161869766859,-178.53082274871446,-2969.043879606528,-984.5734771164848,-253.9484598555858,-4038.174727929106,-810.3875931872092,-156.6892984198791,-4462.462507656408,-804.8366519224021,-174.90652685523918,-3925.0372685867237,-917.2687123999049,-179.96817521781193
-3684.732226682702,-803.5582834450721,-151.77050948305668,-4739.889067649228,-799.1021186585107,-134.79878655474255,-4160.4033605084915,-828.1325179413053,-159.06091470847,-3321.9432973764942,-786.994877987806,-205.1984358772998,-3222.85850274844,-839.2437399973086,-155.46106964849275
-3699.400097326109,-850.42691886793,-167.92721785199274,-2188.047785541792,-989.7133812094729,-189.08003932064963,-3865.840295900513,-846.6254322532665,-162.15285989873112,-3137.294369580517,-820.7724149830422,-222.0489432756599,-4453.2140898494035,-862.3876574951607,-176.22438617907972
-3694.408425474598,-838.879320977075,-152.46462333786323,-2707.731765646708,-928.8916530509853,-195.4074238621457,-4045.9320193528797,-846.9667753325166,-165.3240976788787,-3904.595935631517,-1060.347236766785,-94.90100664459504,-4698.232420391353,-890.7402587197856,-152.25695875530462
-4383.447825495915,-851.9868862101839,-187.46170821601987,-2743.9509679850325,-1019.3901044888344,-267.91909259943134,-3884.639945266848,-832.4283839058484,-151.10555028458404,-3345.571700377462,-915.2286049726763,-166.8309067628885,-3634.225887007176,-913.8550581562163,-165.5729624524125
-4100.456847802315,-875.6816260396012,-149.14954521683342,-2062.045681811092,-971.1129289949289,-81.8677809305567,-4283.888472056927,-834.0305740377594,-169.3848777814294,-3649.2179543719794,-760.7177428357085,-185.95198006671066,-3539.6392341074175,-791.8492325820247,-163.71411754031487
-3858.419992045816,-943.2666984528495,-157.99572927844153,-2715.0518387537245,-1048.3444084250482,-215.78729738922607,-4009.827078121145,-833.0731931786386,-170.48557714936928,-3236.3040753892137,-879.7072000408336,-119.44997127964965,-3755.746590763974,-855.2677370278677,-181.66910440220798
-3910.0700996379474,-853.1611495734986,-161.3575718858208,-1937.8246521992055,-1102.5742324635667,-94.80907071426904,-3844.31628783949,-853.244641422094,-163.9483595794135,-3247.7813969922845,-936.244255931859,-177.20678137897133,-4344.954139062075,-854.7774244175032,-170.45740624552715
-3616.3618075215586,-835.1037466693326,-162.9830633489501,-3154.4456363991726,-1029.6995101724056,-93.59859856341016,-3977.933788747032,-840.8885444220093,-154.67227210043887,-3682.826011011298,-834.1639433662882,-170.364033668278,-3247.9695337146986,-935.5598328610092,-137.52525567277576
-4118.435976169743,-863.765090008951,-157.03231439809636,-2261.7318550757345,-771.9152844985376,-146.78523018701043,-3889.2968575974,-854.8260649923567,-163.27769666856577,-3448.4694707238946,-828.7818178841055,-135.03055446571804,-4114.90261324581,-786.3329943903994,-158.42813596688796
-3961.957083856436,-802.6399004055238,-158.81927840028072,-2289.0422216878637,-775.3402980915998,-127.4948696409868,-3831.6832666844066,-838.2585262317032,-158.82658085942728,-2423.9777998303357,-832.6492708628549,-144.1321353824085,-3832.1432502762195,-836.4528055956081,-151.81858065165656
-4026.547733848577,-859.6325549211377,-167.13556846328186,-2552.4941461680255,-1173.6117513475263,-260.0747659807101,-4136.795826417688,-841.8670196155824,-156.99316686818196,-2165.164573399717,-878.0107170417424,-192.0768638690004,-4040.7136360509608,-809.7518521447603,-166.32405015252434
-3999.7089916273035,-843.691797923933,-144.35335934187117,-2975.9476256745925,-897.9131419878363,-205.5481419824109,-4086.5647006962504,-844.0394153064302,-162.8819854999678,-4673.7499246951365,-813.3620853414908,-145.63117931091966,-4056.2468718668038,-804.7647381580429,-140.72005557090606
-4039.453804455224,-940.4093487736505,-166.469523097038,-2891.5547169460315,-800.5942714263313,-114.35498986550422,-4145.724290458615,-868.2792402122901,-163.06064075069267,-4429.4961265350585,-824.561772971455,-118.1511043789796,-4193.740579309411,-861.6979921822389,-153.6207172639633
-3745.064346207524,-807.2996185451957,-156.85250721621557,-2498.0376155890453,-880.4549756261011,-136.43543510425818,-4119.207017351449,-834.9874390292032,-158.1756763722996,-3574.750335569272,-842.8071340061875,-187.7262668971976,-3798.3824967205173,-892.6567460726193,-138.82443585382086
-3779.2112933168883,-825.7441894774223,-157.80350979358667,-2187.3430940982394,-825.5929454757891,-318.2195557083135,-3927.129621239783,-867.6314714569825,-170.41067773557532,-2938.0164336858184,-1025.0397021287401,-156.61280730726452,-5700.035321865998,-914.6010105342456,-164.94863928432596
-4169.524648980189,-824.9304626912591,-156.0683035266182,-2383.143238388066,-700.1109255873172,-141.63954691419337,-4039.1815994207877,-834.4631958147388,-162.95290497175773,-3920.4486592274193,-825.5604427439313,-114.71076683052276,-3475.7956410514967,-816.6151766683394,-180.09548458069557
-3800.4680796200223,-842.8737225071429,-162.03855635313892,-2287.2649463973094,-770.6865614375827,-142.73299351186074,-3980.1134757352115,-846.3446092636377,-161.52898706348395,-2383.9247100860903,-1115.9228466707377,-180.73512721595972,-3520.449729476287,-968.8413729117675,-124.75470513180784
-3986.700017748935,-831.2126667422305,-172.1006268816141,-2281.046034185773,-1617.3273027169355,-191.07250542431478,-4042.6782083100456,-854.354382556287,-165.3554555616873,-3462.272227891159,-847.1365632193443,-118.76741638741474,-3502.6339158114156,-876.6386753648842,-198.34806602265195
-3662.161473849624,-854.3394033841348,-156.47203382132207,-2471.474249656583,-771.8689110695798,-166.01683042243644,-4260.743715323186,-844.6442186740351,-150.42964991082093,-2307.3539472256907,-939.8363149726539,-128.7313045545109,-3268.624112798944,-794.2453581427866,-183.29614453722616
-4201.217675135894,-820.3818813367672,-177.90785236558457,-2099.0129548612663,-849.4472866342413,-250.0194651297832,-3934.384021224752,-833.644071149761,-159.75987995475668,-3866.0120974125666,-791.9506476368541,-120.9709494151482,-4196.509434741498,-800.6617696379958,-148.88101568855873
-4063.993201122776,-871.8430113005909,-180.02050700152117,-3839.262957299787,-814.4223913902027,-146.6672939094212,-3883.447724822995,-831.8556669518085,-154.40837327450743,-3259.869871809361,-959.9853741290851,-162.60569185659682,-2903.5867854384805,-866.4266395182583,-173.51911447788717
-3594.691754213928,-823.289332693377,-183.37923745292696,-2473.8517250619007,-1159.42328859127,-157.92198941376196,-4135.1057654672495,-860.5591033573679,-157.2973274256434,-3399.638277283907,-843.0393717428321,-144.4425266769352,-3596.820812792191,-792.8490437641889,-175.2400357449919
-3961.196368689144,-845.6418807950794,-168.47148088655257,-2182.500574383162,-1036.367017742286,-122.78124179620937,-3968.4213042946753,-826.684378260259,-166.21436618111264,-3306.358369766896,-792.7220336647815,-143.4843485790803,-4064.326226113365,-877.1444556576315,-132.38756568121374
-4031.239773873021,-822.0344987299892,-163.0318692489776,-3139.9960018422435,-1148.7529661400984,-125.20719775984968,-4118.049009282185,-845.0346512730487,-162.68808966963942,-3223.865649585355,-911.8813070174683,-153.84222632660806,-3479.164234259088,-831.9861050098942,-160.68398326528452
-4275.6685499466585,-818.9850645771581,-150.10755912758418,-2938.1980397326165,-783.1621451938026,-220.47428762230066,-3968.368424553697,-838.1614622834152,-162.5903884101379,-3543.612587078067,-800.2625615160764,-129.81681188342375,-3764.5779997449113,-856.8143717338993,-156.98274667384922
-3894.539746062139,-852.0458845703005,-170.1908989868209,-1960.1821479332602,-754.0032585339347,-112.05790333147552,-4039.221785100657,-830.8543050770922,-164.45779112991153,-4405.580877335214,-829.4307639784963,-221.91650371272766,-3146.6414243505556,-870.6237066749322,-171.75108407861154
-3781.9055906932085,-813.6903928173374,-168.09480834945464,-3082.123312940937,-843.2080103305567,-146.50339393868552,-3945.782755823678,-835.5670683987518,-156.5289091948246,-3366.731366457943,-836.5899325163572,-121.07012983810527,-3789.8651661187446,-904.7116969357369,-199.63616681921746
-3765.2588285869174,-830.8887908986474,-162.0038837757338,-2405.7719720149403,-796.5359533939233,-134.33586143769017,-3862.489148268615,-839.9111917252897,-163.90950608418154,-4142.535748923934,-829.5646873390331,-142.7127875060489,-3428.253312091188,-780.3465841774622,-174.660172904865
-3682.1549748152383,-824.1262413489131,-163.24521422416342,-3386.2689935563176,-729.4899020933033,-296.9586148708943,-3893.8567599481166,-837.4541800555218,-158.97483071091185,-2845.11961298225,-929.5435790602842,-215.34255697536543,-3964.3424951903844,-925.6991366047595,-194.9556276745391
-4320.966842139408,-840.2080854283679,-169.97794026228,-3413.3052423121994,-822.1216826396249,-203.8332759134496,-3706.9489584903517,-816.0231052034891,-161.4969814839206,-3622.2150622168356,-791.6099428267661,-131.75748884471028,-4030.3274195692666,-797.7845979624631,-156.01135720131867
-3726.782164906576,-885.3511544394175,-161.8782997667098,-3707.5406056065603,-1565.2788181639269,-141.60787428388386,-3917.2193693055788,-827.1867184635811,-164.87889690211682,-3040.330967981641,-1046.2794818623204,-207.10416815394885,-3933.950853467207,-956.4617090923341,-161.70941103623042
-3820.342372075811,-888.3895242776656,-143.4672208433663,-2764.5529858998407,-1121.7571410173525,-201.21594671863494,-4279.096637238365,-863.4315243802663,-173.0468767031413,-2915.290186027622,-1299.4196955096822,-215.75113489600497,-4015.9190800234837,-953.6406405256242,-147.7647708662053
-3392.834217647329,-879.647940641366,-142.8537550038793,-3728.5606834917967,-783.7006162129431,-136.61398868594068,-3984.891987747099,-846.4635994624143,-156.53953818063835,-2994.1723595846597,-808.3532956200669,-105.57342151238794,-3512.783235989813,-816.0309655699409,-149.17034631801957
-3951.1111525133897,-837.9520384904288,-179.02856406272429,-3151.2329241988887,-1372.2423919512034,-302.34816971100435,-4241.867587916418,-836.5642488593858,-164.52185203572947,-3646.318085233691,-814.6903470846444,-211.66704102951556,-3958.16059604016,-820.0796631139701,-152.9821435552703
-4002.0465367595034,-822.0139476853674,-182.39483008704013,-2031.4198198772888,-753.2879361584683,-117.93595480103846,-3975.291109592465,-853.7701280084113,-150.68698796355076,-2883.8254581775695,-1198.0142110706238,-107.75789233690905,-4240.35988907632,-838.7470007047749,-187.6691310958327
-3798.6179362320067,-884.538307899648,-169.17272802727464,-1983.8270902126535,-700.8356945704537,-135.86036243575603,-3820.3610765889453,-831.2913610001109,-170.88722738313706,-4971.167375028984,-966.6103344357399,-123.79494177503751,-3265.718580974391,-865.8505291207127,-199.65021927606253
-4060.0789571593305,-873.6072805613247,-158.32656064018036,-4217.007795347249,-760.8893893551308,-93.7729496576893,-3974.7318290237085,-855.1746019130862,-163.3765758429011,-3444.3090719565803,-957.6299110862107,-99.4072314169277,-3543.621965673647,-1012.3709279485545,-162.5868715052105
-3904.2721170027753,-912.4062168027953,-166.84663440790928,-3736.5425785197026,-770.0148079361073,-171.8228697386608,-3967.0057643279656,-840.7409825469963,-164.62045143979668,-2630.4547286013494,-851.8890884311105,-108.47560146208008,-3952.08227787959,-892.591217429971,-174.42070777723754
-4081.3629729250197,-841.4095049342942,-168.91251637271554,-2484.234434596223,-957.4292345437884,-201.76891249266913,-3860.376076971583,-833.9272715170957,-164.5629230145838,-3695.0990265725204,-1011.3218771384435,-134.080879377775,-3828.3637561412716,-826.9072619894741,-144.35741330746194
-4314.634212122432,-849.2063331274683,-174.92222674005004,-4268.738499400671,-750.2489163681223,-122.53438329576062,-4200.129190661328,-844.5307850618734,-157.54364540959068,-2735.6853034241312,-897.5995279311607,-141.63525467638374,-3330.0630750898267,-792.3029060195621,-172.96882147659275
-3989.3812104784456,-816.9275667200013,-170.42434757110757,-2124.5801894105284,-807.0468541429073,-101.79585062585824,-4136.222599359404,-833.7235007474613,-162.81329613861507,-3832.4610860607822,-928.3655096595899,-166.67774682980516,-4058.7849445789857,-857.7900880298129,-205.2642949640664
-3953.4940045134363,-858.9089074965863,-149.74600562315297,-2209.2233123221527,-1035.5690793140843,-199.23786654519978,-4086.7024397332625,-841.3697555176979,-158.38215049748223,-4272.771825772362,-857.030820849374,-147.01015131276625,-3994.376039711758,-895.7717440683915,-212.27771416121428
-4179.268541189669,-849.8611397614942,-167.1416021868144,-2861.7245109218406,-767.638650847545,-156.9009713930366,-4078.042297584964,-832.6908986248498,-161.0123071651985,-3471.3187654711587,-975.0945017028517,-204.92927969375813,-4035.8036286241895,-867.9531765601831,-172.79324180668212
-3527.5683356562254,-849.0349551633445,-151.1152520182901,-3225.1785067584074,-1160.4623912958127,-401.0745144146749,-3844.5179643211263,-847.0925836864435,-179.16615313473332,-3516.9030747384472,-825.2768968685565,-167.99930343386674,-4344.3987879076485,-895.752609966958,-151.33584729119485
-3793.557063028721,-848.6430719152104,-162.15441201606194,-2205.5501541695403,-707.264000809354,-123.86824873139867,-3751.2564838376616,-844.274056881281,-172.885564514196,-4698.951079583506,-953.3362386594513,-144.43273820464444,-3947.7715837236606,-858.910751582817,-141.38547343145913
-3964.963953937006,-874.7128873438197,-171.51030055047013,-2626.009919637347,-860.8287028590539,-128.27925113580034,-3894.1975984584087,-855.076968618739,-161.6613425969189,-3332.381500665075,-886.5963463561412,-121.7843218427895,-3473.2853250684384,-931.7437615818745,-159.04439207304745
-3866.0015545627793,-837.7744194793019,-171.28666338840043,-3783.315410033744,-1152.2732120042829,-214.3887995965668,-3956.555207135813,-845.063151464451,-165.24387165006465,-3939.582319378896,-855.3296967322708,-126.71644338306417,-2996.5455175436746,-908.3312910721357,-192.22653571332526
-4312.2796713687,-896.7431230076925,-198.8137428123201,-1983.6138578371847,-977.9387243863275,-152.95973177640766,-3804.9668472139565,-830.7406672616825,-167.0725510630618,-3415.6259246962272,-867.8623642548,-128.14938299959638,-4376.322085618325,-847.6187583985295,-145.1418268058434
-3793.2413610948934,-834.7601071411897,-150.5408172346697,-2489.0752658607203,-798.2996240859353,-137.1266672113402,-3975.1667079647195,-837.8215022512677,-158.806912364225,-3918.806337988113,-920.2593454404907,-179.09748133968554,-4179.822438994093,-835.5089051129132,-131.72570784026001
-3589.8519772479563,-814.0959776300671,-165.5444235363806,-2298.922425578613,-791.0687301986588,-139.5046378677479,-4000.7748853020103,-836.5047460925083,-164.15440732659877,-3201.1701718008007,-826.9797520070933,-130.34056555780327,-4510.298619135399,-804.6464952259684,-169.26715768147258
-3579.4333572290607,-877.8799169175945,-179.3412868277701,-2977.0414109994304,-1262.9482770988657,-165.429208055099,-4161.951213755277,-835.9591945906767,-163.37471692090176,-4020.6039895018175,-793.3063487427243,-130.86280761030247,-3452.2696644312314,-779.2148990044093,-158.70416490233242
-4076.5325019651636,-843.4920640845406,-175.1770863052505,-2177.136741397494,-752.3367876440585,-100.92032513395976,-4072.6042175276875,-844.9120189838858,-160.99861591096862,-5471.189488576753,-828.1854385658004,-138.0018656328579,-3585.366745941976,-833.1650230571896,-161.1123857503479
-4081.49518423576,-838.3301612282593,-175.10898855283938,-2973.2463889738046,-846.042141189397,-88.42864763190201,-4052.6763516492374,-831.8417757892219,-161.56139691905875,-3440.878740151621,-1092.148488071341,-224.40467118833433,-3257.5881167923662,-837.0186679206195,-163.84864019725472
-4328.502905185521,-847.1483365640531,-162.3378332669047,-2928.29605273221,-989.8710330655967,-212.69664082194822,-4098.891303702906,-862.3426669460996,-171.43194905547443,-3834.047713382807,-1033.178988114342,-136.92802381431065,-3718.1851367252757,-886.9834595834951,-152.22049122381003
-4047.9591616545295,-907.2255173325077,-145.00684312019405,-3750.5527046099596,-755.8600059711754,-156.53220893256523,-4133.575908762438,-821.9655655126412,-164.75008434938746,-3209.656545004903,-887.327150211467,-244.0496818319652,-4844.267409376286,-781.2564353977879,-117.89673765220117
-4264.311817181637,-849.05784513018,-164.80452765668645,-2256.3585580523586,-791.3470192393936,-318.10566523783746,-3981.5280410701807,-832.3810753837624,-174.26551971837551,-4564.836735561872,-933.7644264911114,-131.4187304386092,-4092.341494001918,-832.2336907982194,-153.86234704718424
-3835.3572981766615,-852.9878797787129,-155.6342894592877,-2529.941647760174,-695.7221081772776,-82.77136736213632,-3770.7023499612733,-837.5643649574206,-170.3895798549088,-3484.7912183962876,-855.4381230858098,-166.42242834259653,-4036.2208005397724,-895.2218384023811,-165.872162069763
-3904.0688077067543,-872.0597124023533,-193.48412216519364,-2056.3030467942444,-739.3836029211216,-81.88473227916793,-4051.9816675876523,-830.1664343361795,-177.06902741987517,-3493.448885953624,-919.3110226260991,-256.74512138139914,-3981.352761325534,-803.4330466840246,-202.00406259029305
-3744.2624473146693,-858.0513737392064,-152.35950896582818,-2565.5115574204947,-933.9745981010251,-82.45231496946424,-3749.424364453728,-827.8223794613851,-151.58640728619167,-3263.879997459405,-988.2940603048298,-206.33681359972638,-3910.8273034441468,-834.8916336372627,-159.5433935006286
-3999.5757060838246,-865.1284949759943,-146.79745668096254,-4236.169227487595,-820.4358533374593,-84.52032887990546,-3824.1866262321873,-827.1879848979737,-161.27253569434185,-3455.674717523465,-856.8301427914515,-195.1345175213877,-4230.5064168969675,-875.4538605662747,-192.27226941467865
-3766.818147841869,-836.1632199464925,-170.44266503260286,-2663.3817902497526,-883.1825278717778,-89.09049459863087,-4107.180395241591,-839.259750822645,-163.15851080451236,-2459.8810267722483,-873.716401455877,-120.0956400492188,-3994.8986876108734,-882.313800429103,-141.0538733679263
-4204.650588896272,-817.8101949922558,-167.81950162075074,-2267.925530909259,-893.895079100206,-133.58976510895053,-4062.2668442912304,-839.9694498035051,-164.05441709692238,-3340.390145044357,-841.2602829738262,-151.17103328345604,-3814.0147307412008,-796.8046059466227,-205.89516900567278
-4238.230699870973,-869.6260751449685,-180.2485937939829,-2051.880186093346,-907.0150390454263,-152.18145916848522,-3960.7873417293395,-832.8921814296765,-171.32372673029877,-3080.09765166453,-1386.0055899028919,-148.45946461924777,-3751.527597927968,-826.0835226770203,-156.3168192657522
-3948.549382320254,-837.2242999511014,-173.6900726961173,-2884.3625451236403,-1062.3010031022372,-125.02000604624271,-4252.587765407106,-836.8488228463675,-164.5537226771134,-4446.837959670594,-1007.689633318268,-176.34195126202283,-3768.6105174301265,-817.4389050742345,-198.8864221152716
-3865.9724804607476,-862.2192150930684,-154.84216266352357,-2665.321795610997,-738.4307531885898,-144.56568895566082,-4245.551069109502,-818.2681607985849,-157.99383744624475,-3857.8731106794557,-864.8202797074941,-207.4871183586946,-3944.537195092058,-861.5369731806617,-171.18102093206028
-3897.3529615630214,-854.6195283973655,-159.82288648541928,-2693.1951755928317,-950.5349394051356,-109.24967845999505,-4183.572739000379,-854.7031565269176,-167.7358108759872,-4042.515014261988,-846.4319841174664,-124.52140385653054,-3249.9513561922654,-891.9985916177087,-160.37928637493332
-3591.247785575003,-867.0233635057753,-155.6813116812468,-2140.4739159654355,-797.1260151576997,-165.18123430924373,-4133.055187672606,-835.2480212052166,-160.4430360250721,-2757.1854194779594,-937.1604386513068,-162.28209575597157,-3498.799567561021,-996.9732956375774,-148.41143804560636
-3824.9469701847593,-854.1310579261011,-145.52900028495733,-2038.3395418625225,-882.9792970823169,-145.4209388093987,-3997.4759731336426,-837.4815616066028,-163.8236185240942,-3455.29096811939,-905.7667994258505,-108.6730206213063,-4644.788170552892,-893.5690431083833,-174.0588171055441
-4139.733923202395,-825.8683120754644,-159.09851585753216,-1817.9487829764166,-949.042993011372,-156.0132811515559,-3874.014090212318,-851.5283761604952,-162.53906359564616,-2450.726449151619,-813.6817770240519,-161.51870170659362,-4712.298039938888,-870.267061226729,-152.69155983835796
-3972.3429775143813,-852.4562541182462,-164.49800850700092,-2809.7277186535007,-768.705069441881,-205.97099223797645,-3727.220227691942,-822.5782486950834,-161.70940895867201,-2566.0858325326303,-935.2101793462137,-145.3683438789055,-4232.825156998926,-816.1620432177542,-148.9425238160764
-3841.248936551636,-829.1336546114292,-152.89496444341728,-2291.881570610466,-679.9292107775631,-239.99265466891802,-4236.891820199371,-871.9121003039257,-167.1281725190208,-3682.5379563550537,-839.0734835570853,-97.02084932870892,-4549.317916178907,-943.6926611717041,-165.48812372974027
-4400.316957382021,-836.5117438245244,-155.57393733667277,-3863.1359569329616,-837.4235201471371,-204.08832064980606,-4088.0731720536896,-844.4531897252994,-172.87123231628536,-3167.675373049746,-910.2218296904482,-164.3631570211258,-4277.654326480304,-815.2841361106067,-141.14151473587685
-4078.508737952429,-861.2738603102405,-162.3032355783634,-3200.3393605672195,-885.6124560751101,-154.38694250713974,-3854.470532312179,-823.9602184259411,-163.39880788465197,-4140.861645952557,-870.8507744620576,-178.0459465681085,-2925.6422529368087,-800.3755390710253,-135.8870399386494
-4375.081410725477,-847.7011056248327,-148.2073041931574,-2366.5917112414077,-759.9894562198738,-112.25075714484694,-3964.2735950797596,-855.9355634941992,-168.12601261193197,-3491.581376632205,-896.3156137860847,-225.09523490500135,-3637.524855402663,-1015.3642670710196,-159.77485154558195
-3982.5008137850227,-833.8359661400469,-176.66667846746293,-2001.6298885085241,-881.2102512321866,-138.2528229544381,-3894.1803934958693,-867.9530817472122,-161.86288392699768,-6217.36672185684,-931.9690800396264,-204.50120672432618,-4321.846189954147,-882.6742706687024,-144.41712055415576
-3863.0130456731004,-842.5359232586909,-190.47937407184878,-2713.8202624397313,-896.2199834772639,-93.7010649221101,-3983.25370636468,-824.8858628876173,-164.5409969603832,-2778.6806766029695,-793.6307174627422,-163.09438393276412,-4201.766269864162,-834.3607756038872,-147.14449269585822
-3946.1842246799333,-839.8585584783739,-168.13946247861918,-3113.950474935626,-838.456757559936,-123.9137458697146,-3959.0622814433796,-845.7274442676652,-169.23362989357156,-3196.1941441216127,-1128.9531021022538,-183.7731365014817,-3979.118852212399,-855.8875788857879,-174.02120784902962
-3694.947026213648,-835.7533542985484,-142.2620365256518,-2147.5850954196308,-1328.8051647810871,-125.8060404312419,-3982.667388700098,-844.2159346403537,-164.4300874413117,-3185.571514349543,-829.9223146646993,-174.72133083070213,-3814.9130346443703,-819.6830244667514,-173.90604319732878
-3985.2368042284393,-873.06998288994,-164.85631020631064,-2662.21151318842,-753.0415729423358,-101.01260264158535,-3951.316514284577,-814.5497528606871,-175.182593933523,-2857.027749333462,-794.7041511052647,-183.90551353084604,-4254.2321623680955,-840.9770750502721,-186.34438638954646
-3512.205012734216,-840.1440414532104,-156.0462190158201,-2135.8323936400075,-815.9573415862528,-92.12747135499394,-3878.1685648079183,-835.3015577147312,-163.88060655307825,-4520.029101596488,-822.413812815241,-141.69763199147323,-3579.3908920645517,-844.4804585069378,-136.51635978023936
-3970.175225131598,-824.8471103813714,-177.81452051547868,-2383.98568694636,-1023.8429113624792,-111.75585946226623,-3966.7371000529697,-838.3500791441429,-168.73932955485384,-4212.047469482089,-900.1911639313984,-216.6581650987983,-3673.1463284755855,-955.1069100873455,-160.05060511920232
-3714.939176588503,-845.0484467535439,-168.12546919843032,-2451.018822247217,-768.7677183521088,-103.00066965736926,-4098.202914229004,-837.4310844399229,-168.09637598867528,-4024.9801582376667,-870.6030128478573,-295.33467571350866,-3682.367633215523,-885.2685474059457,-154.81237342220768
-3798.077052753954,-814.4671938385304,-171.81623378665535,-2031.216325114484,-943.6381244902751,-210.1274733834379,-3851.020226380505,-841.4758109225138,-161.95747176461904,-4607.646041624605,-1005.1743769596836,-254.33921067974825,-3584.8060740019328,-792.646230628623,-189.75664292211445
-3870.7543373348153,-815.1995741494477,-171.43768123888663,-3190.756894037743,-968.9241511259742,-177.65717794889636,-3881.8064381353915,-840.4343044820424,-171.91909268795087,-3362.653390229806,-911.8169763741429,-152.71634416923024,-4729.138245288365,-862.724052880132,-203.3562079127767
-4147.897547332904,-875.139007447389,-181.62951821160632,-2305.6673495013447,-1090.2156374360038,-115.85003888035409,-3731.879640094849,-847.3689436544516,-155.23799773780965,-3769.152610763492,-792.7210181208866,-141.50150797344978,-2813.768543778998,-877.3174803568361,-157.5618065399238
-3652.152505966876,-874.7474796791039,-184.6585404171028,-2238.5058172502927,-725.0935484702854,-131.7639007036858,-3748.605217609076,-840.2379931873791,-161.35786553405572,-4047.958241562805,-943.0809040187203,-129.7508607054846,-3812.745924469104,-791.1153509527569,-159.26527422833416
-4569.962673240211,-866.87360202445,-178.44273373527884,-2655.464837870183,-1099.7413189346944,-150.48095741113485,-3946.4897363847695,-851.739030634734,-164.3010473534149,-3536.1754760383897,-884.2056141146945,-171.91656211335078,-4083.6127717889867,-867.7719735753077,-140.84358200537835
-3660.52248220393,-872.9617192646659,-170.40714272858594,-2544.5562327415114,-867.194195483949,-107.19585960961413,-3892.7045356704316,-826.9634871210372,-167.9506920040143,-3358.1268131270594,-822.2772235281499,-128.72497369026212,-4044.4068585343766,-880.0744510894356,-158.83853906124952
-4280.091471575285,-854.0188532380172,-156.33414493913983,-3427.149927325758,-767.0902496899333,-184.97235484347038,-4200.894877029612,-834.2725254023566,-162.4432738694147,-2713.139146241692,-864.6975082928267,-173.90841445503182,-3843.6926926415495,-947.2338717307467,-182.38617928181986
-3806.7428265135495,-812.1139008516867,-159.1469960498126,-2128.3007394575748,-766.5150603639274,-135.83434055599065,-3956.722541863917,-843.1923523086638,-171.5645648661687,-3256.139979827227,-852.4648500892498,-169.25584534771352,-3986.9377867526027,-873.2193100661096,-156.38508497193638
-3791.453924317442,-817.9285836964423,-148.5127634035278,-2573.716906666487,-746.8835731919222,-188.21448939268083,-4033.2025601377454,-859.6674881567687,-157.74139777492735,-3671.4161688886215,-1011.697484217673,-171.7387854957672,-3740.227083070068,-816.4876789232667,-148.7230061543068
-4280.146826638283,-853.1864127418975,-182.54743289234113,-3808.2941960057497,-725.1005637950173,-99.06829430357062,-3785.374056223326,-843.8803732155105,-164.82179750164647,-2624.8356196473137,-869.5171621072448,-184.04418906847317,-4420.022115754893,-807.7344221231322,-206.7019259017423
-3734.033435895401,-819.2841716553207,-145.80481153307326,-3482.2656636358856,-885.5578544860347,-112.37967682840049,-3975.636782154011,-829.2705416159846,-170.13210997664984,-2426.580014914011,-1003.3746625098072,-162.72771816935017,-4060.724882488265,-878.9938965321171,-182.7657451444353
-4204.18290127902,-838.6604691845728,-167.33065152331704,-1992.648257949851,-806.1742205379055,-113.27099285129958,-4154.08718856083,-825.6092283761144,-172.41379006369743,-3412.2586801007897,-1114.6077528062053,-168.35220803141823,-4110.177612897032,-865.9202835270514,-175.79445385589412
-3835.413388785445,-842.1065150315206,-154.66139220770808,-3451.2560866552267,-752.9934796034049,-162.76091790338677,-3933.060516417969,-852.1598736775529,-163.12455763237793,-3607.9590030867466,-927.513698972643,-182.0245565420968,-4002.231080284218,-944.2402670297262,-186.8258652532375
-4100.090613660986,-861.8942901130573,-166.12261296981757,-1970.5463070754188,-925.7462130882274,-239.2970759945328,-4134.467773231809,-844.4400523147773,-166.06733483466064,-2688.4524170911336,-825.022540468064,-194.106590898459,-4479.88740374493,-812.5878750251718,-183.60277616566015
-4137.526585857169,-827.7053560926415,-158.28042062894133,-1889.304439935966,-719.5711733762381,-143.06993378411636,-3967.418815473173,-837.0950020890109,-152.64748400154457,-2890.8103324042895,-881.5009875614597,-326.9278307903329,-5388.826527370886,-837.4764971629302,-138.02630085431568
-3660.918300455896,-836.6041523399981,-159.04636665241676,-2208.9298163019303,-1123.564537666841,-96.42889964160642,-4120.845110285389,-827.2253039054682,-157.98317228854603,-3527.4758631908185,-1083.061065704909,-105.4214745476464,-4237.407127271668,-872.5420148026831,-174.9297380550661
