logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-9.8758e-01,-1.9653e+00,1.7335e+00,2.7301e+00,6.0830e-01,3.0593e+00,3.6897e+00,-2.2691e+03
-9.7042e-01,-1.8867e+00,1.7325e+00,2.7581e+00,1.3365e+00,1.8432e+00,3.8103e+00,-2.2864e+03
-9.8388e-01,-1.8886e+00,1.7330e+00,2.7631e+00,1.9639e+00,2.0481e+00,3.7889e+00,-2.2948e+03
-9.7014e-01,-1.9937e+00,1.7286e+00,2.7511e+00,1.1383e+00,1.6351e+00,3.8205e+00,-2.2908e+03
-9.9789e-01,-1.9795e+00,1.7304e+00,2.7517e+00,1.5952e+00,2.6958e+00,3.7537e+00,-2.2890e+03
-9.8554e-01,-1.9840e+00,1.7296e+00,2.7634e+00,1.1449e+00,2.0234e+00,3.8065e+00,-2.2971e+03
-9.8919e-01,-1.8584e+00,1.7328e+00,2.7499e+00,1.3325e+00,1.7228e+00,3.8162e+00,-2.2953e+03
-9.6700e-01,-1.8836e+00,1.7299e+00,2.7570e+00,2.0381e+00,2.1292e+00,3.7884e+00,-2.2955e+03
-9.9809e-01,-1.8788e+00,1.7275e+00,2.7642e+00,1.2814e+00,1.9952e+00,3.8093e+00,-2.2845e+03
-9.9602e-01,-1.9384e+00,1.7311e+00,2.7551e+00,1.2972e+00,1.7806e+00,3.8113e+00,-2.2975e+03
-9.9880e-01,-1.9659e+00,1.7301e+00,2.7385e+00,1.2280e+00,2.6841e+00,3.7669e+00,-2.2971e+03
-9.7501e-01,-1.9449e+00,1.7306e+00,2.7369e+00,9.2214e-01,2.7728e+00,3.7561e+00,-2.2764e+03
-9.8445e-01,-1.9025e+00,1.7309e+00,2.7332e+00,1.6047e+00,2.4996e+00,3.7942e+00,-2.2953e+03
-9.6135e-01,-1.9181e+00,1.7334e+00,2.7378e+00,5.2972e-01,2.9193e+00,3.7340e+00,-2.2903e+03
-9.5806e-01,-1.8453e+00,1.7313e+00,2.7461e+00,8.0889e-01,1.8476e+00,3.8218e+00,-2.2955e+03
-9.6562e-01,-1.8928e+00,1.7333e+00,2.7428e+00,1.0285e+00,1.7440e+00,3.8154e+00,-2.2766e+03
-9.8949e-01,-1.9370e+00,1.7335e+00,2.7420e+00,1.1984e+00,2.7634e+00,3.7536e+00,-2.2894e+03
-9.8713e-01,-1.8990e+00,1.7330e+00,2.7560e+00,1.0265e+00,1.8594e+00,3.8187e+00,-2.2793e+03
-9.5196e-01,-1.9414e+00,1.7325e+00,2.7452e+00,2.1008e+00,2.0973e+00,3.7798e+00,-2.2765e+03
-9.9049e-01,-1.9355e+00,1.7326e+00,2.7501e+00,1.4197e+00,2.2178e+00,3.8043e+00,-2.2957e+03
-9.9114e-01,-1.8859e+00,1.7304e+00,2.7509e+00,1.3382e+00,1.7107e+00,3.8078e+00,-2.2963e+03
-9.7274e-01,-1.8115e+00,1.7324e+00,2.7280e+00,2.1712e+00,2.0663e+00,3.7856e+00,-2.2976e+03
-9.9654e-01,-1.8837e+00,1.7281e+00,2.7439e+00,2.1805e+00,2.0750e+00,3.7830e+00,-2.2904e+03
-9.8174e-01,-1.8411e+00,1.7324e+00,2.7591e+00,9.2777e-01,1.8870e+00,3.8142e+00,-2.2936e+03
-9.5854e-01,-1.8647e+00,1.7334e+00,2.7443e+00,1.3500e+00,2.7075e+00,3.7595e+00,-2.2588e+03
-9.6674e-01,-1.7356e+00,1.7317e+00,2.7499e+00,9.5648e-01,2.8389e+00,3.7483e+00,-2.2836e+03
-9.9278e-01,-1.9420e+00,1.7305e+00,2.7531e+00,1.2251e+00,1.8865e+00,3.8076e+00,-2.2801e+03
-9.7219e-01,-1.9976e+00,1.7328e+00,2.7394e+00,1.1236e+00,2.7588e+00,3.7594e+00,-2.2845e+03
-9.9099e-01,-1.9516e+00,1.7319e+00,2.7485e+00,8.3641e-01,2.4954e+00,3.7928e+00,-2.2846e+03
