niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logNpix,tau,dmod
2.0800e+02,1.0000e+00,2.7623e+01,-1.2920e+05,-1.2921e+05,-4.1558e-01,-1.2921e+05,1.2096e-01,7.3233e+00,1.2626e+05,2.2811e+02,-7.3333e-01,-1.6753e+00,5.1732e+00,6.3517e+00,3.0384e+01
2.0900e+02,1.0000e+00,2.7719e+01,-1.2908e+05,-1.2909e+05,-4.1758e-01,-1.2909e+05,1.2098e-01,7.3253e+00,1.2624e+05,2.2906e+02,-6.2010e-01,-6.1447e-01,5.0941e+00,4.3122e+00,3.0521e+01
2.1000e+02,1.0000e+00,2.7815e+01,-1.2907e+05,-1.2908e+05,-4.1958e-01,-1.2908e+05,1.2100e-01,7.3273e+00,1.2613e+05,2.2987e+02,-1.2151e-01,-6.9554e-01,5.4967e+00,7.8078e+00,2.9645e+01
2.1100e+02,1.0000e+00,2.7910e+01,-1.2906e+05,-1.2907e+05,-4.2158e-01,-1.2907e+05,1.2101e-01,7.3289e+00,1.2611e+05,2.3066e+02,-1.1690e-02,-1.7251e+00,5.3922e+00,6.1624e+00,2.9667e+01
2.1200e+02,2.0000e+00,2.7968e+01,-1.2901e+05,-1.2902e+05,-4.2358e-01,-1.2902e+05,1.2103e-01,7.3313e+00,1.2610e+05,2.3240e+02,1.5067e-01,-9.3783e-01,5.3906e+00,5.6218e+00,3.0898e+01
2.1300e+02,2.0000e+00,2.8026e+01,-1.2888e+05,-1.2889e+05,-4.2557e-01,-1.2889e+05,1.2105e-01,7.3333e+00,1.2605e+05,2.3431e+02,-1.3437e-01,-1.2122e+00,4.9307e+00,2.6723e+00,3.0935e+01
2.1400e+02,1.0000e+00,2.8121e+01,-1.2887e+05,-1.2888e+05,-4.2757e-01,-1.2888e+05,1.2106e-01,7.3350e+00,1.2592e+05,2.3527e+02,5.8760e-02,-1.4322e+00,5.4493e+00,6.4212e+00,3.0794e+01
2.1500e+02,1.0000e+00,2.8215e+01,-1.2885e+05,-1.2886e+05,-4.2957e-01,-1.2886e+05,1.2108e-01,7.3373e+00,1.2591e+05,2.3622e+02,4.0768e-01,-5.9204e-01,5.2351e+00,9.1163e+00,2.8712e+01
2.1600e+02,1.0000e+00,2.8309e+01,-1.2883e+05,-1.2884e+05,-4.3157e-01,-1.2884e+05,1.2109e-01,7.3393e+00,1.2589e+05,2.3717e+02,-5.7454e-01,-1.1949e+00,5.3197e+00,8.8154e+00,2.9912e+01
2.1700e+02,1.0000e+00,2.8403e+01,-1.2883e+05,-1.2884e+05,-4.3357e-01,-1.2884e+05,1.1168e-01,6.2420e+00,1.2588e+05,2.3797e+02,2.2479e-01,-1.6560e+00,4.9953e+00,5.7985e+00,2.8238e+01
2.1800e+02,2.0000e+00,2.8460e+01,-1.2883e+05,-1.2884e+05,-4.3556e-01,-1.2884e+05,1.1023e-01,6.0810e+00,1.2587e+05,2.3979e+02,-3.9579e-01,-6.0305e-01,5.0195e+00,4.2504e+00,2.9706e+01
2.1900e+02,1.0000e+00,2.8553e+01,-1.2879e+05,-1.2879e+05,-4.3756e-01,-1.2879e+05,1.2114e-01,7.3453e+00,1.2587e+05,2.4076e+02,-2.8364e-02,-8.4214e-01,5.5375e+00,8.3219e+00,2.9285e+01
2.2000e+02,1.0000e+00,2.8646e+01,-1.2877e+05,-1.2878e+05,-4.3956e-01,-1.2878e+05,1.2116e-01,7.3472e+00,1.2583e+05,2.4177e+02,-7.0599e-01,-1.9419e+00,4.8476e+00,5.6898e+00,2.8325e+01
2.2100e+02,1.0000e+00,2.8739e+01,-1.2871e+05,-1.2872e+05,-4.4156e-01,-1.2872e+05,1.2118e-01,7.3493e+00,1.2582e+05,2.4273e+02,-5.9111e-01,-1.5853e+00,5.4056e+00,9.5856e+00,3.0628e+01
2.2200e+02,2.0000e+00,2.8794e+01,-1.2867e+05,-1.2868e+05,-4.4356e-01,-1.2868e+05,1.2119e-01,7.3513e+00,1.2576e+05,2.4450e+02,-6.9200e-01,-6.7523e-01,5.0875e+00,7.1379e+00,2.9109e+01
2.2300e+02,1.0000e+00,2.8886e+01,-1.2858e+05,-1.2859e+05,-4.4555e-01,-1.2859e+05,1.2121e-01,7.3533e+00,1.2571e+05,2.4548e+02,-9.2785e-01,-1.1045e+00,5.0354e+00,5.0050e+00,3.0747e+01
2.2400e+02,1.0000e+00,2.8978e+01,-1.2846e+05,-1.2847e+05,-4.4755e-01,-1.2847e+05,1.2123e-01,7.3553e+00,1.2563e+05,2.4645e+02,4.6116e-01,-1.2115e+00,5.5743e+00,8.2064e+00,3.0516e+01
2.2500e+02,1.0000e+00,2.9070e+01,-1.2839e+05,-1.2840e+05,-4.4955e-01,-1.2840e+05,1.2124e-01,7.3573e+00,1.2550e+05,2.4742e+02,-4.8080e-02,-1.7030e+00,5.3109e+00,7.3444e+00,2.8818e+01
2.2600e+02,1.0000e+00,2.9161e+01,-1.2839e+05,-1.2840e+05,-4.5155e-01,-1.2840e+05,1.1248e-01,6.3319e+00,1.2543e+05,2.4818e+02,-5.7659e-01,-1.0133e+00,5.3313e+00,9.4604e+00,3.0004e+01
2.2700e+02,2.0000e+00,2.9215e+01,-1.2839e+05,-1.2840e+05,-4.5355e-01,-1.2840e+05,1.0792e-01,5.8292e+00,1.2543e+05,2.5008e+02,-5.1909e-01,-1.1115e+00,4.8302e+00,5.1730e+00,2.8434e+01
2.2800e+02,2.0000e+00,2.9268e+01,-1.2837e+05,-1.2837e+05,-4.5554e-01,-1.2837e+05,1.2129e-01,7.3633e+00,1.2543e+05,2.5172e+02,-6.1098e-02,-1.8495e+00,4.8091e+00,4.0415e+00,2.9006e+01
2.2900e+02,2.0000e+00,2.9321e+01,-1.2830e+05,-1.2831e+05,-4.5754e-01,-1.2831e+05,1.2131e-01,7.3653e+00,1.2541e+05,2.5347e+02,-4.5999e-01,-1.7587e+00,5.1791e+00,8.3692e+00,2.8957e+01
2.3000e+02,2.0000e+00,2.9374e+01,-1.2830e+05,-1.2831e+05,-4.5954e-01,-1.2831e+05,1.1746e-01,6.9052e+00,1.2534e+05,2.5547e+02,-5.7212e-01,-1.0626e+00,4.4343e+00,2.0372e+00,2.9147e+01
2.3100e+02,1.0000e+00,2.9464e+01,-1.2827e+05,-1.2828e+05,-4.6154e-01,-1.2828e+05,1.2134e-01,7.3693e+00,1.2534e+05,2.5625e+02,-9.7168e-01,-6.4298e-01,4.5914e+00,8.9121e-01,2.9874e+01
2.3200e+02,5.0000e+00,2.9404e+01,-1.2814e+05,-1.2815e+05,-4.6354e-01,-1.2815e+05,1.2136e-01,7.3713e+00,1.2531e+05,2.6103e+02,-3.0370e-01,-1.4570e+00,5.3067e+00,6.5155e+00,3.0110e+01
2.3300e+02,1.0000e+00,2.9494e+01,-1.2809e+05,-1.2810e+05,-4.6553e-01,-1.2810e+05,1.2137e-01,7.3733e+00,1.2518e+05,2.6205e+02,-1.7232e-01,-1.8612e+00,5.2213e+00,5.6865e+00,3.0238e+01
2.3400e+02,2.0000e+00,2.9545e+01,-1.2808e+05,-1.2809e+05,-4.6753e-01,-1.2809e+05,1.2139e-01,7.3751e+00,1.2513e+05,2.6385e+02,3.8252e-01,-1.1271e+00,5.1633e+00,6.2100e+00,3.0278e+01
2.3500e+02,1.0000e+00,2.9634e+01,-1.2806e+05,-1.2807e+05,-4.6953e-01,-1.2807e+05,1.2141e-01,7.3773e+00,1.2512e+05,2.6484e+02,7.4672e-02,-1.2487e+00,5.2802e+00,8.3428e+00,2.9680e+01
2.3600e+02,1.0000e+00,2.9723e+01,-1.2803e+05,-1.2803e+05,-4.7153e-01,-1.2803e+05,1.2142e-01,7.3793e+00,1.2511e+05,2.6585e+02,-9.7348e-01,-1.2691e+00,4.6491e+00,2.0874e+00,3.0507e+01
2.3700e+02,1.0000e+00,2.9811e+01,-1.2802e+05,-1.2803e+05,-4.7353e-01,-1.2803e+05,1.1632e-01,6.7723e+00,1.2507e+05,2.6685e+02,4.1230e-01,-7.2594e-01,4.4181e+00,7.3084e-01,2.8915e+01
2.3800e+02,1.0000e+00,2.9899e+01,-1.2795e+05,-1.2796e+05,-4.7552e-01,-1.2796e+05,1.2146e-01,7.3833e+00,1.2507e+05,2.6780e+02,-3.9387e-01,-1.6741e+00,5.3208e+00,8.4922e+00,2.9589e+01
2.3900e+02,1.0000e+00,2.9987e+01,-1.2795e+05,-1.2795e+05,-4.7752e-01,-1.2795e+05,1.1537e-01,6.6623e+00,1.2499e+05,2.6874e+02,-1.8503e-01,-6.8376e-01,5.6118e+00,9.7682e+00,3.0944e+01
2.4000e+02,1.0000e+00,3.0075e+01,-1.2794e+05,-1.2795e+05,-4.7952e-01,-1.2795e+05,1.1828e-01,7.0017e+00,1.2499e+05,2.6981e+02,-8.4156e-01,-1.1341e+00,4.9629e+00,9.6644e+00,2.8590e+01
2.4100e+02,2.0000e+00,3.0125e+01,-1.2790e+05,-1.2791e+05,-4.8152e-01,-1.2791e+05,1.2151e-01,7.3893e+00,1.2499e+05,2.7161e+02,-2.4660e-01,-1.3251e+00,4.4021e+00,1.1367e+00,2.9121e+01
2.4200e+02,2.0000e+00,3.0175e+01,-1.2789e+05,-1.2789e+05,-4.8352e-01,-1.2789e+05,1.2152e-01,7.3913e+00,1.2495e+05,2.7331e+02,-7.9388e-01,-5.9387e-01,5.2687e+00,9.5336e+00,3.0579e+01
2.4300e+02,1.0000e+00,3.0262e+01,-1.2783e+05,-1.2783e+05,-4.8551e-01,-1.2783e+05,1.2154e-01,7.3933e+00,1.2493e+05,2.7425e+02,-2.0003e-01,-1.9350e+00,4.6843e+00,3.3637e+00,2.9509e+01
2.4400e+02,1.0000e+00,3.0348e+01,-1.2781e+05,-1.2782e+05,-4.8751e-01,-1.2782e+05,1.2156e-01,7.3953e+00,1.2487e+05,2.7503e+02,-8.0073e-01,-1.8456e+00,4.7257e+00,3.2311e+00,3.0537e+01
2.4500e+02,3.0000e+00,3.0359e+01,-1.2770e+05,-1.2771e+05,-4.8951e-01,-1.2771e+05,1.2157e-01,7.3973e+00,1.2485e+05,2.7750e+02,-7.2499e-01,-9.3956e-01,4.7539e+00,4.6973e+00,2.9001e+01
2.4600e+02,3.0000e+00,3.0370e+01,-1.2768e+05,-1.2768e+05,-4.9151e-01,-1.2768e+05,1.2159e-01,7.3993e+00,1.2474e+05,2.8046e+02,-3.2422e-01,-7.3962e-01,5.4676e+00,9.3088e+00,3.0106e+01
2.4700e+02,1.0000e+00,3.0456e+01,-1.2766e+05,-1.2767e+05,-4.9351e-01,-1.2767e+05,1.2160e-01,7.4003e+00,1.2472e+05,2.8141e+02,-8.5578e-01,-7.7099e-01,4.8888e+00,7.8579e+00,2.8231e+01
2.4800e+02,1.0000e+00,3.0542e+01,-1.2761e+05,-1.2762e+05,-4.9550e-01,-1.2762e+05,1.2162e-01,7.4033e+00,1.2471e+05,2.8218e+02,3.9765e-02,-1.2048e+00,5.0415e+00,4.3313e+00,3.0303e+01
2.4900e+02,1.0000e+00,3.0627e+01,-1.2759e+05,-1.2760e+05,-4.9750e-01,-1.2760e+05,1.2164e-01,7.4053e+00,1.2466e+05,2.8314e+02,-7.0749e-01,-7.6922e-01,4.5609e+00,3.9956e+00,2.8123e+01
2.5000e+02,3.0000e+00,3.0637e+01,-1.2754e+05,-1.2755e+05,-4.9950e-01,-1.2755e+05,1.2165e-01,7.4073e+00,1.2463e+05,2.8602e+02,-4.6733e-01,-1.1639e+00,4.9476e+00,7.8375e+00,2.8016e+01
2.5100e+02,1.0000e+00,3.0722e+01,-1.2751e+05,-1.2752e+05,-5.0150e-01,-1.2752e+05,1.2167e-01,7.4093e+00,1.2458e+05,2.8677e+02,-3.7335e-01,-1.8050e+00,4.9530e+00,5.9203e+00,2.8764e+01
2.5200e+02,1.0000e+00,3.0807e+01,-1.2746e+05,-1.2747e+05,-5.0350e-01,-1.2747e+05,1.2169e-01,7.4113e+00,1.2456e+05,2.8759e+02,7.7743e-02,-1.7886e+00,4.9666e+00,4.4087e+00,3.0304e+01
2.5300e+02,1.0000e+00,3.0891e+01,-1.2742e+05,-1.2743e+05,-5.0549e-01,-1.2743e+05,1.2170e-01,7.4133e+00,1.2450e+05,2.8862e+02,-4.6327e-01,-1.2485e+00,5.0504e+00,7.1558e+00,2.9111e+01
2.5400e+02,2.0000e+00,3.0938e+01,-1.2738e+05,-1.2738e+05,-5.0749e-01,-1.2738e+05,1.2172e-01,7.4152e+00,1.2446e+05,2.9042e+02,-6.7185e-01,-1.1549e+00,4.4402e+00,1.0212e+00,2.9542e+01
2.5500e+02,5.0000e+00,3.0872e+01,-1.2730e+05,-1.2731e+05,-5.0949e-01,-1.2731e+05,1.2174e-01,7.4172e+00,1.2442e+05,2.9521e+02,-1.3967e-02,-1.0544e+00,5.4967e+00,8.7743e+00,2.9820e+01
2.5600e+02,3.0000e+00,3.0881e+01,-1.2730e+05,-1.2731e+05,-5.1149e-01,-1.2731e+05,1.1734e-01,6.8912e+00,1.2435e+05,2.9815e+02,-4.1195e-02,-5.2135e-01,5.1535e+00,4.8507e+00,3.0175e+01
2.5700e+02,1.0000e+00,3.0964e+01,-1.2704e+05,-1.2705e+05,-5.1349e-01,-1.2705e+05,1.2177e-01,7.4212e+00,1.2434e+05,2.9892e+02,-1.9388e-01,-6.1954e-01,5.1307e+00,5.4087e+00,2.9930e+01
2.5800e+02,1.0000e+00,3.1047e+01,-1.2703e+05,-1.2703e+05,-5.1548e-01,-1.2703e+05,1.2179e-01,7.4232e+00,1.2408e+05,2.9986e+02,7.2255e-02,-9.9449e-01,4.9026e+00,3.9677e+00,3.0300e+01
2.5900e+02,2.0000e+00,3.1092e+01,-1.2697e+05,-1.2697e+05,-5.1748e-01,-1.2697e+05,1.2180e-01,7.4252e+00,1.2407e+05,3.0180e+02,-1.4864e-01,-5.8309e-01,5.5469e+00,9.7534e+00,3.0727e+01
2.6000e+02,1.0000e+00,3.1175e+01,-1.2688e+05,-1.2689e+05,-5.1948e-01,-1.2689e+05,1.2182e-01,7.4272e+00,1.2401e+05,3.0280e+02,9.7317e-02,-1.5273e+00,4.4884e+00,5.9922e-01,2.9748e+01
2.6100e+02,1.0000e+00,3.1257e+01,-1.2688e+05,-1.2688e+05,-5.2148e-01,-1.2688e+05,1.2180e-01,7.4246e+00,1.2393e+05,3.0375e+02,-4.2290e-03,-1.9311e+00,5.6267e+00,9.4352e+00,3.0907e+01
2.6200e+02,2.0000e+00,3.1302e+01,-1.2686e+05,-1.2687e+05,-5.2348e-01,-1.2687e+05,1.2185e-01,7.4312e+00,1.2392e+05,3.0555e+02,-3.8858e-01,-1.2526e+00,4.2135e+00,1.1119e+00,2.8253e+01
2.6300e+02,1.0000e+00,3.1384e+01,-1.2684e+05,-1.2684e+05,-5.2547e-01,-1.2684e+05,1.2187e-01,7.4332e+00,1.2390e+05,3.0632e+02,-3.0589e-01,-1.4502e+00,5.0278e+00,7.1518e+00,2.8769e+01
2.6400e+02,1.0000e+00,3.1466e+01,-1.2682e+05,-1.2682e+05,-5.2747e-01,-1.2682e+05,1.2188e-01,7.4352e+00,1.2388e+05,3.0727e+02,-9.7407e-01,-1.7346e+00,4.2618e+00,1.5868e+00,2.8702e+01
2.6500e+02,1.0000e+00,3.1548e+01,-1.2681e+05,-1.2682e+05,-5.2947e-01,-1.2682e+05,1.2159e-01,7.3996e+00,1.2386e+05,3.0803e+02,-3.4217e-01,-8.0443e-01,5.0270e+00,5.4957e+00,2.9693e+01
2.6600e+02,1.0000e+00,3.1629e+01,-1.2680e+05,-1.2680e+05,-5.3147e-01,-1.2680e+05,1.2192e-01,7.4392e+00,1.2385e+05,3.0878e+02,-1.9177e-01,-1.2386e+00,4.9292e+00,5.4924e+00,2.8955e+01
2.6700e+02,2.0000e+00,3.1673e+01,-1.2679e+05,-1.2680e+05,-5.3347e-01,-1.2680e+05,1.2188e-01,7.4344e+00,1.2384e+05,3.1059e+02,-2.2899e-01,-6.9669e-01,5.1610e+00,9.0456e+00,2.8833e+01
2.6800e+02,1.0000e+00,3.1754e+01,-1.2644e+05,-1.2645e+05,-5.3546e-01,-1.2645e+05,1.2195e-01,7.4432e+00,1.2383e+05,3.1136e+02,-4.9117e-01,-1.5543e+00,5.1540e+00,9.9783e+00,2.9656e+01
2.6900e+02,2.0000e+00,3.1797e+01,-1.2622e+05,-1.2623e+05,-5.3746e-01,-1.2623e+05,1.2197e-01,7.4452e+00,1.2348e+05,3.1313e+02,-4.8052e-01,-1.7272e+00,4.2572e+00,2.8596e+00,2.8148e+01
2.7000e+02,1.0000e+00,3.1877e+01,-1.2619e+05,-1.2620e+05,-5.3946e-01,-1.2620e+05,1.2198e-01,7.4472e+00,1.2326e+05,3.1410e+02,-6.8588e-01,-1.4933e+00,4.5197e+00,2.9829e+00,3.0015e+01
2.7100e+02,1.0000e+00,3.1958e+01,-1.2613e+05,-1.2614e+05,-5.4146e-01,-1.2614e+05,1.2200e-01,7.4492e+00,1.2323e+05,3.1490e+02,9.0225e-03,-1.5421e+00,4.4921e+00,3.3660e+00,2.8654e+01
2.7200e+02,2.0000e+00,3.2000e+01,-1.2611e+05,-1.2611e+05,-5.4346e-01,-1.2611e+05,1.2201e-01,7.4512e+00,1.2317e+05,3.1670e+02,-5.7088e-01,-6.0113e-01,5.0797e+00,9.5978e+00,2.9215e+01
2.7300e+02,1.0000e+00,3.2080e+01,-1.2608e+05,-1.2609e+05,-5.4545e-01,-1.2609e+05,1.2203e-01,7.4532e+00,1.2315e+05,3.1766e+02,-2.1655e-01,-1.8525e+00,5.1409e+00,8.8520e+00,2.9701e+01
2.7400e+02,1.0000e+00,3.2160e+01,-1.2604e+05,-1.2604e+05,-5.4745e-01,-1.2604e+05,1.2205e-01,7.4552e+00,1.2312e+05,3.1862e+02,2.5126e-01,-1.0136e+00,4.9440e+00,8.6723e+00,2.8379e+01
2.7500e+02,2.0000e+00,3.2201e+01,-1.2595e+05,-1.2596e+05,-5.4945e-01,-1.2596e+05,1.2206e-01,7.4572e+00,1.2308e+05,3.2040e+02,1.1048e-01,-1.1567e+00,4.6253e+00,3.7864e+00,2.9291e+01
2.7600e+02,2.0000e+00,3.2243e+01,-1.2595e+05,-1.2595e+05,-5.5145e-01,-1.2595e+05,1.2197e-01,7.4453e+00,1.2300e+05,3.2212e+02,-1.2802e-01,-1.8307e+00,4.9322e+00,4.2650e+00,3.0706e+01
2.7700e+02,1.0000e+00,3.2322e+01,-1.2595e+05,-1.2595e+05,-5.5345e-01,-1.2595e+05,1.1463e-01,6.5764e+00,1.2299e+05,3.2288e+02,-3.9786e-02,-9.2742e-01,5.2153e+00,9.7129e+00,2.8738e+01
2.7800e+02,2.0000e+00,3.2363e+01,-1.2591e+05,-1.2592e+05,-5.5544e-01,-1.2592e+05,1.2211e-01,7.4632e+00,1.2299e+05,3.2485e+02,2.7890e-01,-1.1031e+00,5.0815e+00,5.4180e+00,3.0668e+01
2.7900e+02,1.0000e+00,3.2442e+01,-1.2568e+05,-1.2569e+05,-5.5744e-01,-1.2569e+05,1.2213e-01,7.4652e+00,1.2295e+05,3.2563e+02,-3.7775e-01,-1.5769e+00,4.6943e+00,5.1271e+00,2.8336e+01
2.8000e+02,4.0000e+00,3.2407e+01,-1.2552e+05,-1.2553e+05,-5.5944e-01,-1.2553e+05,1.2215e-01,7.4672e+00,1.2272e+05,3.2945e+02,-8.1228e-01,-7.3563e-01,4.9845e+00,6.2111e+00,3.0964e+01
2.8100e+02,1.0000e+00,3.2486e+01,-1.2541e+05,-1.2541e+05,-5.6144e-01,-1.2541e+05,1.2216e-01,7.4692e+00,1.2256e+05,3.3040e+02,-2.6718e-02,-1.1180e+00,5.0702e+00,6.9938e+00,2.9250e+01
2.8200e+02,3.0000e+00,3.2488e+01,-1.2529e+05,-1.2529e+05,-5.6344e-01,-1.2529e+05,1.2218e-01,7.4712e+00,1.2245e+05,3.3342e+02,-3.1933e-01,-1.4090e+00,5.0149e+00,5.5826e+00,3.0529e+01
2.8300e+02,1.0000e+00,3.2566e+01,-1.2524e+05,-1.2525e+05,-5.6543e-01,-1.2525e+05,1.2219e-01,7.4732e+00,1.2233e+05,3.3420e+02,1.4441e-01,-1.1992e+00,4.9240e+00,5.4900e+00,3.0136e+01
2.8400e+02,1.0000e+00,3.2644e+01,-1.2522e+05,-1.2522e+05,-5.6743e-01,-1.2522e+05,1.2221e-01,7.4752e+00,1.2229e+05,3.3498e+02,-4.7264e-01,-1.3356e+00,4.7385e+00,6.2139e+00,2.8531e+01
2.8500e+02,1.0000e+00,3.2721e+01,-1.2517e+05,-1.2517e+05,-5.6943e-01,-1.2517e+05,1.2223e-01,7.4772e+00,1.2226e+05,3.3595e+02,-3.7400e-01,-1.7532e+00,4.6637e+00,3.3841e+00,3.0536e+01
2.8600e+02,3.0000e+00,3.2723e+01,-1.2516e+05,-1.2516e+05,-5.7143e-01,-1.2516e+05,1.2224e-01,7.4787e+00,1.2221e+05,3.3890e+02,-9.2091e-01,-1.9360e+00,4.5868e+00,6.0735e+00,2.8247e+01
2.8700e+02,1.0000e+00,3.2800e+01,-1.2512e+05,-1.2513e+05,-5.7343e-01,-1.2513e+05,1.2226e-01,7.4812e+00,1.2220e+05,3.3986e+02,-7.8934e-01,-1.7670e+00,4.9487e+00,9.8184e+00,3.0084e+01
2.8800e+02,1.0000e+00,3.2877e+01,-1.2508e+05,-1.2508e+05,-5.7542e-01,-1.2508e+05,1.2228e-01,7.4832e+00,1.2216e+05,3.4081e+02,8.7859e-02,-5.3932e-01,4.6064e+00,4.5035e+00,2.8066e+01
2.8900e+02,2.0000e+00,3.2916e+01,-1.2499e+05,-1.2500e+05,-5.7742e-01,-1.2500e+05,1.2229e-01,7.4852e+00,1.2212e+05,3.4274e+02,1.5146e-01,-1.6805e+00,5.0616e+00,6.8243e+00,3.0626e+01
2.9000e+02,1.0000e+00,3.2992e+01,-1.2490e+05,-1.2491e+05,-5.7942e-01,-1.2491e+05,1.2231e-01,7.4872e+00,1.2204e+05,3.4362e+02,-8.3062e-01,-1.5294e+00,4.7469e+00,6.9731e+00,2.9409e+01
2.9100e+02,3.0000e+00,3.2993e+01,-1.2481e+05,-1.2482e+05,-5.8142e-01,-1.2482e+05,1.2232e-01,7.4892e+00,1.2194e+05,3.4630e+02,-9.3810e-01,-1.7377e+00,4.2603e+00,3.4720e+00,2.8134e+01
2.9200e+02,1.0000e+00,3.3069e+01,-1.2481e+05,-1.2482e+05,-5.8342e-01,-1.2482e+05,1.1660e-01,6.8044e+00,1.2185e+05,3.4730e+02,-7.4205e-01,-1.2811e+00,4.3508e+00,3.7144e+00,2.8652e+01
2.9300e+02,1.0000e+00,3.3145e+01,-1.2459e+05,-1.2460e+05,-5.8541e-01,-1.2460e+05,1.2236e-01,7.4932e+00,1.2185e+05,3.4807e+02,-6.9653e-01,-9.1044e-01,4.7140e+00,5.8809e+00,2.9370e+01
2.9400e+02,2.0000e+00,3.3183e+01,-1.2456e+05,-1.2456e+05,-5.8741e-01,-1.2456e+05,1.2237e-01,7.4952e+00,1.2163e+05,3.5008e+02,4.1191e-02,-1.4649e+00,5.3041e+00,8.1915e+00,3.0780e+01
2.9500e+02,1.0000e+00,3.3258e+01,-1.2455e+05,-1.2456e+05,-5.8941e-01,-1.2456e+05,1.2198e-01,7.4475e+00,1.2160e+05,3.5108e+02,4.6787e-01,-1.0903e+00,4.7672e+00,4.5154e+00,2.9311e+01
2.9600e+02,2.0000e+00,3.3296e+01,-1.2455e+05,-1.2456e+05,-5.9141e-01,-1.2456e+05,1.1423e-01,6.5303e+00,1.2159e+05,3.5290e+02,1.1354e-01,-1.0336e+00,5.0168e+00,8.4609e+00,3.0008e+01
2.9700e+02,1.0000e+00,3.3371e+01,-1.2452e+05,-1.2453e+05,-5.9341e-01,-1.2453e+05,1.2242e-01,7.5012e+00,1.2159e+05,3.5387e+02,-3.4994e-02,-1.1201e+00,5.2240e+00,7.4713e+00,3.0397e+01
2.9800e+02,2.0000e+00,3.3408e+01,-1.2445e+05,-1.2446e+05,-5.9540e-01,-1.2446e+05,1.2244e-01,7.5032e+00,1.2156e+05,3.5578e+02,-4.3232e-01,-1.1866e+00,4.5474e+00,4.1966e+00,2.9167e+01
2.9900e+02,2.0000e+00,3.3445e+01,-1.2443e+05,-1.2444e+05,-5.9740e-01,-1.2444e+05,1.2246e-01,7.5052e+00,1.2150e+05,3.5747e+02,-8.5473e-01,-1.3162e+00,4.7689e+00,6.8275e+00,2.9833e+01
3.0000e+02,1.0000e+00,3.3520e+01,-1.2443e+05,-1.2444e+05,-5.9940e-01,-1.2444e+05,1.1915e-01,7.1059e+00,1.2147e+05,3.5827e+02,-8.8174e-01,-1.9866e+00,4.6750e+00,9.5623e+00,2.8104e+01
3.0100e+02,1.0000e+00,3.3594e+01,-1.2431e+05,-1.2432e+05,-6.0140e-01,-1.2432e+05,1.2249e-01,7.5092e+00,1.2147e+05,3.5904e+02,-9.2575e-01,-9.2549e-01,4.6538e+00,3.5102e+00,3.0824e+01
3.0200e+02,2.0000e+00,3.3630e+01,-1.2429e+05,-1.2430e+05,-6.0340e-01,-1.2430e+05,1.2250e-01,7.5112e+00,1.2135e+05,3.6073e+02,-9.7003e-01,-8.6304e-01,4.6536e+00,5.0584e+00,3.0050e+01
3.0300e+02,1.0000e+00,3.3704e+01,-1.2418e+05,-1.2419e+05,-6.0539e-01,-1.2419e+05,1.2252e-01,7.5132e+00,1.2133e+05,3.6168e+02,2.4021e-01,-1.4360e+00,4.8275e+00,6.2382e+00,2.9324e+01
3.0400e+02,1.3000e+01,3.3333e+01,-1.2417e+05,-1.2417e+05,-6.0739e-01,-1.2417e+05,1.2254e-01,7.5150e+00,1.2122e+05,3.7297e+02,7.5017e-02,-1.9384e+00,4.3184e+00,2.8925e+00,2.9005e+01
3.0500e+02,1.0000e+00,3.3406e+01,-1.2415e+05,-1.2416e+05,-6.0939e-01,-1.2416e+05,1.2255e-01,7.5171e+00,1.2121e+05,3.7394e+02,1.2997e-01,-7.9819e-01,4.8811e+00,5.5280e+00,3.0153e+01
3.0600e+02,2.0000e+00,3.3443e+01,-1.2407e+05,-1.2407e+05,-6.1139e-01,-1.2407e+05,1.2257e-01,7.5191e+00,1.2119e+05,3.7584e+02,-3.2041e-01,-6.3538e-01,4.8284e+00,7.5839e+00,2.8193e+01
3.0700e+02,1.0000e+00,3.3515e+01,-1.2401e+05,-1.2401e+05,-6.1339e-01,-1.2401e+05,1.2259e-01,7.5211e+00,1.2111e+05,3.7679e+02,-1.5288e-01,-1.5583e+00,4.9020e+00,6.4680e+00,2.9658e+01
3.0800e+02,1.0000e+00,3.3588e+01,-1.2396e+05,-1.2397e+05,-6.1538e-01,-1.2397e+05,1.2260e-01,7.5231e+00,1.2105e+05,3.7761e+02,-9.9389e-01,-8.2312e-01,4.6814e+00,6.6391e+00,2.9565e+01
3.0900e+02,1.0000e+00,3.3660e+01,-1.2374e+05,-1.2374e+05,-6.1738e-01,-1.2374e+05,1.2262e-01,7.5251e+00,1.2100e+05,3.7858e+02,-4.0787e-01,-1.0360e+00,4.9534e+00,9.6767e+00,2.8995e+01
3.1000e+02,5.0000e+00,3.3586e+01,-1.2371e+05,-1.2372e+05,-6.1938e-01,-1.2372e+05,1.2263e-01,7.5271e+00,1.2078e+05,3.8347e+02,-2.2077e-01,-1.1390e+00,4.1150e+00,1.9554e+00,2.8391e+01
3.1100e+02,2.0000e+00,3.3622e+01,-1.2369e+05,-1.2370e+05,-6.2138e-01,-1.2370e+05,1.2265e-01,7.5291e+00,1.2076e+05,3.8537e+02,-9.4227e-01,-1.8737e+00,4.5060e+00,3.1183e+00,3.0612e+01
