niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.6300e+02,1.0000e+00,3.4742e+01,-8.8385e+04,-8.8393e+04,-6.5668e-01,-8.8393e+04,1.3539e-01,7.3413e+00,8.5456e+04,1.5346e+03,-9.5716e-01,-1.7895e+00,5.4307e-01,3.2540e+00,2.2837e+00,4.1573e+00,4.4091e+00,3.0624e+01
2.6400e+02,1.0000e+00,3.4828e+01,-8.8361e+04,-8.8368e+04,-6.5918e-01,-8.8368e+04,1.3541e-01,7.3438e+00,8.5266e+04,1.5384e+03,-2.1385e-01,-7.0833e-01,3.6679e-01,7.7878e-02,4.1254e+00,1.6290e+00,2.9131e+00,2.9732e+01
2.6500e+02,1.0000e+00,3.4914e+01,-8.8357e+04,-8.8364e+04,-6.6167e-01,-8.8364e+04,1.3393e-01,7.1835e+00,8.5241e+04,1.5427e+03,-7.5791e-02,-1.6711e+00,2.4332e+00,2.5371e+00,2.3541e+00,2.3197e+00,5.1925e+00,2.8394e+01
2.6600e+02,2.0000e+00,3.4954e+01,-8.8236e+04,-8.8244e+04,-6.6417e-01,-8.8244e+04,1.3546e-01,7.3488e+00,8.5237e+04,1.5508e+03,3.7512e-01,-1.3129e+00,4.8157e-01,3.3630e+00,3.8505e+00,2.6747e+00,3.5937e+00,2.8396e+01
2.6700e+02,1.0000e+00,3.5039e+01,-8.7756e+04,-8.7764e+04,-6.6667e-01,-8.7764e+04,1.3548e-01,7.3513e+00,8.5117e+04,1.5550e+03,-9.1038e-01,-1.7461e+00,-7.8080e-01,3.5697e+00,2.2517e+00,1.8085e+00,4.5183e+00,3.0009e+01
2.6800e+02,4.0000e+00,3.4987e+01,-8.7624e+04,-8.7632e+04,-6.6916e-01,-8.7632e+04,1.3550e-01,7.3538e+00,8.4637e+04,1.5720e+03,1.4102e-01,-7.9486e-01,2.6132e-01,1.4528e+00,3.2103e+00,4.2119e+00,2.3006e+00,2.9071e+01
2.6900e+02,3.0000e+00,3.4980e+01,-8.7532e+04,-8.7540e+04,-6.7166e-01,-8.7540e+04,1.3553e-01,7.3563e+00,8.4505e+04,1.5846e+03,2.5869e-02,-1.9082e+00,1.9052e+00,2.6360e+00,5.0369e-01,4.0758e+00,5.0169e+00,3.1323e+01
2.7000e+02,1.0000e+00,3.5065e+01,-8.7287e+04,-8.7294e+04,-6.7416e-01,-8.7294e+04,1.3555e-01,7.3588e+00,8.4413e+04,1.5890e+03,-6.9653e-01,-1.7276e+00,-2.9587e-01,3.7758e+00,4.4617e+00,1.4676e+00,2.5679e+00,3.1839e+01
2.7100e+02,2.0000e+00,3.5104e+01,-8.6937e+04,-8.6944e+04,-6.7665e-01,-8.6944e+04,1.3557e-01,7.3613e+00,8.4167e+04,1.5971e+03,-9.0341e-01,-9.8693e-01,2.0545e-01,1.4113e+00,2.5389e+00,4.7344e+00,2.2902e+00,3.1994e+01
2.7200e+02,2.0000e+00,3.5142e+01,-8.6929e+04,-8.6936e+04,-6.7915e-01,-8.6936e+04,1.3553e-01,7.3562e+00,8.3817e+04,1.6058e+03,-9.1569e-01,-1.5827e+00,2.6899e+00,3.2993e+00,4.0948e+00,3.7614e+00,4.9512e+00,2.9376e+01
2.7300e+02,4.0000e+00,3.5090e+01,-8.6882e+04,-8.6889e+04,-6.8165e-01,-8.6889e+04,1.3562e-01,7.3663e+00,8.3809e+04,1.6224e+03,4.8618e-01,-1.0769e+00,2.2860e+00,1.7847e+00,2.9918e+00,4.7600e+00,4.5413e+00,2.8588e+01
2.7400e+02,1.0000e+00,3.5173e+01,-8.6875e+04,-8.6883e+04,-6.8415e-01,-8.6883e+04,1.3547e-01,7.3497e+00,8.3762e+04,1.6266e+03,-1.0432e-01,-6.2662e-01,-3.4605e-01,3.8741e+00,3.0796e+00,1.9510e+00,2.2040e+00,2.9618e+01
2.7500e+02,1.0000e+00,3.5256e+01,-8.6860e+04,-8.6867e+04,-6.8664e-01,-8.6867e+04,1.3567e-01,7.3712e+00,8.3756e+04,1.6304e+03,-8.4897e-01,-1.3512e+00,1.2907e+00,1.6130e+00,3.9796e+00,3.9256e+00,2.8543e+00,3.0235e+01
2.7600e+02,3.0000e+00,3.5249e+01,-8.6407e+04,-8.6414e+04,-6.8914e-01,-8.6414e+04,1.3569e-01,7.3738e+00,8.3740e+04,1.6431e+03,3.6702e-01,-1.4528e+00,-9.1956e-01,3.0600e+00,4.1008e+00,2.0812e+00,2.9813e+00,3.0228e+01
2.7700e+02,1.0000e+00,3.5332e+01,-8.6265e+04,-8.6273e+04,-6.9164e-01,-8.6273e+04,1.3571e-01,7.3762e+00,8.3287e+04,1.6473e+03,-3.2107e-01,-8.6437e-01,-5.7828e-02,9.2979e-01,4.1529e+00,1.6783e+00,3.2889e+00,3.0479e+01
2.7800e+02,2.0000e+00,3.5369e+01,-8.6134e+04,-8.6142e+04,-6.9413e-01,-8.6142e+04,1.3573e-01,7.3787e+00,8.3146e+04,1.6549e+03,-2.7818e-01,-8.5121e-01,2.2841e+00,9.5485e-01,3.6937e+00,4.5033e+00,4.7523e+00,3.0117e+01
2.7900e+02,2.0000e+00,3.5406e+01,-8.6129e+04,-8.6136e+04,-6.9663e-01,-8.6136e+04,1.3516e-01,7.3164e+00,8.3015e+04,1.6638e+03,-8.8999e-01,-1.9175e+00,2.3586e-01,2.3076e+00,3.8777e+00,2.5312e+00,2.5495e+00,2.8536e+01
2.8000e+02,1.0000e+00,3.5488e+01,-8.6097e+04,-8.6104e+04,-6.9913e-01,-8.6104e+04,1.3578e-01,7.3837e+00,8.3009e+04,1.6681e+03,2.7348e-01,-6.3298e-01,2.5427e+00,3.4146e+00,3.8132e+00,2.3975e+00,5.2293e+00,3.0471e+01
2.8100e+02,1.0000e+00,3.5570e+01,-8.6045e+04,-8.6053e+04,-7.0162e-01,-8.6053e+04,1.3580e-01,7.3862e+00,8.2977e+04,1.6723e+03,-2.2559e-01,-9.5119e-01,1.3764e-01,3.3921e+00,4.0853e+00,4.4573e+00,2.9021e+00,3.1754e+01
2.8200e+02,1.0000e+00,3.5651e+01,-8.6043e+04,-8.6051e+04,-7.0412e-01,-8.6051e+04,1.2887e-01,6.6512e+00,8.2925e+04,1.6770e+03,9.8714e-02,-1.2085e+00,1.0302e+00,1.1301e+00,3.8998e+00,3.5692e+00,2.2960e+00,2.8179e+01
2.8300e+02,2.0000e+00,3.5687e+01,-8.6034e+04,-8.6041e+04,-7.0662e-01,-8.6041e+04,1.3583e-01,7.3892e+00,8.2923e+04,1.6856e+03,-5.4210e-01,-1.2539e+00,2.6267e-01,8.1799e-01,7.4876e-01,4.0638e+00,2.8763e+00,2.8324e+01
2.8400e+02,2.0000e+00,3.5723e+01,-8.5914e+04,-8.5922e+04,-7.0911e-01,-8.5922e+04,1.3587e-01,7.3937e+00,8.2914e+04,1.6942e+03,-7.3166e-01,-1.8849e+00,2.6902e+00,3.2890e+00,4.3526e+00,4.6756e+00,1.9896e+00,3.0278e+01
2.8500e+02,2.0000e+00,3.5759e+01,-8.5557e+04,-8.5565e+04,-7.1161e-01,-8.5565e+04,1.3590e-01,7.3962e+00,8.2795e+04,1.7033e+03,-7.3529e-01,-1.1169e+00,1.6741e+00,3.3750e+00,1.4726e+00,4.5158e+00,2.4436e+00,3.0639e+01
2.8600e+02,2.0000e+00,3.5795e+01,-8.5232e+04,-8.5239e+04,-7.1411e-01,-8.5239e+04,1.3592e-01,7.3987e+00,8.2438e+04,1.7123e+03,-3.3414e-01,-1.9534e+00,3.9604e-01,2.8685e+00,2.3644e+00,2.7606e+00,4.4207e+00,2.8505e+01
2.8700e+02,1.0000e+00,3.5875e+01,-8.5123e+04,-8.5130e+04,-7.1660e-01,-8.5130e+04,1.3594e-01,7.4012e+00,8.2112e+04,1.7166e+03,-3.0313e-01,-1.4896e+00,8.5694e-01,3.8944e+00,9.5853e-01,2.5925e+00,3.5385e+00,3.0373e+01
2.8800e+02,1.0000e+00,3.5955e+01,-8.5095e+04,-8.5102e+04,-7.1910e-01,-8.5102e+04,1.3596e-01,7.4037e+00,8.2003e+04,1.7212e+03,-4.4395e-01,-6.6937e-01,-8.7427e-01,2.1078e+00,1.7676e+00,2.3906e+00,4.4073e+00,2.8830e+01
2.8900e+02,3.0000e+00,3.5945e+01,-8.4951e+04,-8.4959e+04,-7.2160e-01,-8.4959e+04,1.3599e-01,7.4062e+00,8.1975e+04,1.7346e+03,2.5081e-01,-1.3255e+00,2.3286e+00,3.8709e-01,6.5377e-01,4.9693e+00,2.7043e+00,3.0742e+01
2.9000e+02,2.0000e+00,3.5980e+01,-8.4805e+04,-8.4813e+04,-7.2410e-01,-8.4813e+04,1.3601e-01,7.4087e+00,8.1832e+04,1.7433e+03,1.6584e-01,-1.0764e+00,3.6840e-01,2.3315e+00,3.9961e+00,3.2341e+00,2.2575e+00,2.9563e+01
2.9100e+02,2.0000e+00,3.6015e+01,-8.4711e+04,-8.4719e+04,-7.2659e-01,-8.4719e+04,1.3603e-01,7.4112e+00,8.1686e+04,1.7523e+03,-5.5428e-01,-9.2302e-01,2.9343e+00,2.1533e+00,4.0217e+00,2.0568e+00,5.3915e+00,3.0811e+01
2.9200e+02,1.0000e+00,3.6094e+01,-8.4629e+04,-8.4636e+04,-7.2909e-01,-8.4636e+04,1.3606e-01,7.4137e+00,8.1592e+04,1.7565e+03,-7.0599e-01,-1.9419e+00,1.4065e+00,2.2042e+00,8.9503e-01,4.3495e+00,2.5911e+00,2.9395e+01
2.9300e+02,5.0000e+00,3.5995e+01,-8.4285e+04,-8.4293e+04,-7.3159e-01,-8.4293e+04,1.3608e-01,7.4162e+00,8.1509e+04,1.7784e+03,-4.9695e-01,-1.9718e+00,-2.9201e-01,2.4658e+00,5.1935e-01,4.0559e+00,3.8083e+00,2.9053e+01
2.9400e+02,1.0000e+00,3.6074e+01,-8.4221e+04,-8.4228e+04,-7.3408e-01,-8.4228e+04,1.3610e-01,7.4187e+00,8.1166e+04,1.7826e+03,4.5588e-01,-1.5766e+00,1.5744e+00,3.0540e+00,4.2441e+00,4.0554e+00,3.6593e+00,3.1361e+01
2.9500e+02,2.0000e+00,3.6108e+01,-8.3990e+04,-8.3997e+04,-7.3658e-01,-8.3997e+04,1.3612e-01,7.4212e+00,8.1101e+04,1.7919e+03,1.8051e-01,-1.3102e+00,-1.0177e+00,3.0272e+00,1.7846e+00,3.5555e+00,4.7937e+00,3.1531e+01
2.9600e+02,1.0000e+00,3.6186e+01,-8.3928e+04,-8.3936e+04,-7.3908e-01,-8.3936e+04,1.3615e-01,7.4237e+00,8.0870e+04,1.7956e+03,-2.7486e-01,-7.8634e-01,9.7080e-01,2.5455e+00,3.7607e+00,3.7989e+00,3.0946e+00,2.8031e+01
2.9700e+02,1.0000e+00,3.6264e+01,-8.3733e+04,-8.3741e+04,-7.4157e-01,-8.3741e+04,1.3617e-01,7.4262e+00,8.0808e+04,1.8003e+03,-3.0104e-01,-1.5245e+00,4.9624e-02,3.7386e+00,3.3292e+00,2.4160e+00,3.2529e+00,2.9883e+01
2.9800e+02,4.0000e+00,3.6209e+01,-8.3233e+04,-8.3240e+04,-7.4407e-01,-8.3240e+04,1.3619e-01,7.4287e+00,8.0614e+04,1.8175e+03,3.6213e-01,-1.5904e+00,2.6093e+00,1.6243e+00,4.3132e+00,5.0263e+00,2.0700e+00,3.1934e+01
2.9900e+02,2.0000e+00,3.6242e+01,-8.3184e+04,-8.3191e+04,-7.4657e-01,-8.3191e+04,1.3622e-01,7.4312e+00,8.0113e+04,1.8263e+03,6.5230e-02,-6.1253e-01,1.0596e+00,3.8304e+00,2.6511e+00,1.4087e+00,3.7483e+00,3.0088e+01
3.0000e+02,1.0000e+00,3.6320e+01,-8.3087e+04,-8.3095e+04,-7.4906e-01,-8.3095e+04,1.3624e-01,7.4337e+00,8.0064e+04,1.8302e+03,-8.8456e-01,-9.8765e-01,1.1081e+00,1.5841e+00,2.4138e+00,3.9800e+00,4.1862e+00,2.9748e+01
3.0100e+02,1.0000e+00,3.6397e+01,-8.3033e+04,-8.3041e+04,-7.5156e-01,-8.3041e+04,1.3626e-01,7.4362e+00,7.9967e+04,1.8349e+03,-2.8035e-01,-1.8529e+00,5.9935e-01,3.7081e+00,2.8239e+00,2.8667e+00,2.2730e+00,2.8420e+01
3.0200e+02,1.0000e+00,3.6473e+01,-8.2874e+04,-8.2881e+04,-7.5406e-01,-8.2881e+04,1.3628e-01,7.4387e+00,7.9913e+04,1.8396e+03,-2.8542e-01,-1.5745e+00,-4.4167e-01,3.0545e+00,6.9796e-01,1.6994e+00,4.5142e+00,3.0093e+01
3.0300e+02,1.0000e+00,3.6550e+01,-8.2839e+04,-8.2846e+04,-7.5655e-01,-8.2846e+04,1.3631e-01,7.4412e+00,7.9754e+04,1.8442e+03,-1.9808e-01,-1.5235e+00,1.9576e+00,6.6298e-01,2.7161e+00,3.9740e+00,4.9448e+00,3.1383e+01
3.0400e+02,2.0000e+00,3.6582e+01,-8.2726e+04,-8.2733e+04,-7.5905e-01,-8.2733e+04,1.3633e-01,7.4437e+00,7.9719e+04,1.8526e+03,-4.6030e-01,-1.1411e+00,2.7994e-01,3.7227e+00,7.0763e-01,2.3916e+00,3.6433e+00,2.8626e+01
3.0500e+02,1.0000e+00,3.6659e+01,-8.2506e+04,-8.2513e+04,-7.6155e-01,-8.2513e+04,1.3635e-01,7.4462e+00,7.9606e+04,1.8572e+03,-4.1195e-02,-5.2135e-01,1.8144e+00,1.8651e+00,3.3620e+00,3.8374e+00,5.0452e+00,3.1813e+01
3.0600e+02,1.0000e+00,3.6735e+01,-8.2302e+04,-8.2309e+04,-7.6405e-01,-8.2309e+04,1.3638e-01,7.4487e+00,7.9386e+04,1.8615e+03,4.0120e-01,-1.2938e+00,9.9252e-01,9.9758e-01,8.5770e-01,4.5783e+00,2.4284e+00,3.1223e+01
3.0700e+02,2.0000e+00,3.6766e+01,-8.2114e+04,-8.2122e+04,-7.6654e-01,-8.2122e+04,1.3640e-01,7.4512e+00,7.9182e+04,1.8699e+03,-2.7928e-01,-1.0341e+00,1.4296e+00,2.9904e+00,1.6087e+00,3.3525e+00,4.5849e+00,3.0040e+01
3.0800e+02,2.0000e+00,3.6798e+01,-8.2071e+04,-8.2078e+04,-7.6904e-01,-8.2078e+04,1.3642e-01,7.4537e+00,7.8994e+04,1.8786e+03,-4.8609e-01,-1.9908e+00,6.9729e-01,3.1338e+00,3.1648e+00,3.5630e+00,4.1141e+00,2.8056e+01
3.0900e+02,2.0000e+00,3.6830e+01,-8.2053e+04,-8.2061e+04,-7.7154e-01,-8.2061e+04,1.3644e-01,7.4561e+00,7.8951e+04,1.8872e+03,-1.8581e-01,-1.2576e+00,2.1482e+00,1.1775e+00,9.1819e-01,3.6240e+00,4.9337e+00,2.9741e+01
3.1000e+02,2.0000e+00,3.6861e+01,-8.2015e+04,-8.2022e+04,-7.7403e-01,-8.2022e+04,1.3647e-01,7.4586e+00,7.8934e+04,1.8968e+03,-1.9632e-01,-1.5928e+00,-9.1919e-01,2.4540e+00,2.5429e+00,1.5507e+00,4.8871e+00,3.1953e+01
3.1100e+02,1.0000e+00,3.6936e+01,-8.1958e+04,-8.1966e+04,-7.7653e-01,-8.1966e+04,1.3649e-01,7.4611e+00,7.8895e+04,1.9013e+03,1.8173e-01,-1.4742e+00,6.8042e-01,3.5015e-01,9.2688e-01,4.5291e+00,3.5381e+00,3.1320e+01
3.1200e+02,1.0000e+00,3.7011e+01,-8.1810e+04,-8.1818e+04,-7.7903e-01,-8.1818e+04,1.3651e-01,7.4636e+00,7.8839e+04,1.9060e+03,-7.3155e-01,-7.0698e-01,1.4602e+00,1.2059e+00,1.3978e+00,4.1147e+00,4.3947e+00,3.0376e+01
3.1300e+02,2.0000e+00,3.7041e+01,-8.1711e+04,-8.1718e+04,-7.8152e-01,-8.1718e+04,1.3654e-01,7.4661e+00,7.8691e+04,1.9155e+03,-6.9753e-01,-1.9895e+00,2.2649e+00,8.7206e-01,1.4937e+00,4.8449e+00,3.0200e+00,3.1472e+01
3.1400e+02,3.0000e+00,3.7028e+01,-8.1552e+04,-8.1559e+04,-7.8402e-01,-8.1559e+04,1.3656e-01,7.4686e+00,7.8591e+04,1.9291e+03,-5.3866e-02,-1.5718e+00,-5.5283e-01,-9.2289e-04,1.8147e+00,3.3202e+00,4.0420e+00,2.8144e+01
3.1500e+02,4.0000e+00,3.6972e+01,-8.1503e+04,-8.1510e+04,-7.8652e-01,-8.1510e+04,1.3658e-01,7.4711e+00,7.8432e+04,1.9462e+03,-2.2462e-01,-1.1781e+00,1.8809e+00,1.7669e+00,3.8661e+00,3.8761e+00,4.2560e+00,2.8283e+01
3.1600e+02,1.0000e+00,3.7046e+01,-8.0964e+04,-8.0972e+04,-7.8901e-01,-8.0972e+04,1.3660e-01,7.4736e+00,7.8383e+04,1.9508e+03,-3.9075e-01,-1.8603e+00,1.1605e+00,2.7910e+00,3.5725e+00,3.1308e+00,4.5963e+00,3.1283e+01
3.1700e+02,1.0000e+00,3.7119e+01,-8.0885e+04,-8.0892e+04,-7.9151e-01,-8.0892e+04,1.3663e-01,7.4761e+00,7.7844e+04,1.9554e+03,3.0918e-01,-1.2379e+00,2.8752e+00,1.6505e+00,2.5502e+00,5.1699e+00,3.9165e+00,2.9501e+01
3.1800e+02,3.0000e+00,3.7106e+01,-8.0869e+04,-8.0877e+04,-7.9401e-01,-8.0877e+04,1.3665e-01,7.4786e+00,7.7765e+04,1.9680e+03,-7.8578e-01,-6.9041e-01,-9.1590e-02,3.6635e+00,3.3744e+00,2.8557e+00,3.2160e+00,2.8260e+01
3.1900e+02,1.0000e+00,3.7179e+01,-8.0829e+04,-8.0837e+04,-7.9650e-01,-8.0837e+04,1.3667e-01,7.4811e+00,7.7750e+04,1.9726e+03,-6.7866e-01,-6.4963e-01,1.0808e+00,3.3236e+00,1.6195e+00,3.9758e+00,3.9595e+00,2.8448e+01
3.2000e+02,2.0000e+00,3.7209e+01,-8.0776e+04,-8.0783e+04,-7.9900e-01,-8.0783e+04,1.3670e-01,7.4836e+00,7.7709e+04,1.9816e+03,4.6898e-01,-6.5387e-01,9.8869e-01,2.5941e+00,3.1687e+00,4.5239e+00,3.1374e+00,3.1100e+01
3.2100e+02,2.0000e+00,3.7239e+01,-8.0073e+04,-8.0080e+04,-8.0150e-01,-8.0080e+04,1.3672e-01,7.4861e+00,7.7656e+04,1.9905e+03,4.4393e-01,-1.2205e+00,-2.2575e-01,3.4460e+00,1.3587e+00,1.9376e+00,4.7582e+00,3.1895e+01
3.2200e+02,1.0000e+00,3.7312e+01,-8.0061e+04,-8.0069e+04,-8.0400e-01,-8.0069e+04,1.3674e-01,7.4883e+00,7.6953e+04,1.9952e+03,2.1880e-01,-1.8937e+00,1.5718e+00,1.9999e+00,2.2281e+00,4.4469e+00,4.4145e+00,3.1367e+01
3.2300e+02,1.0000e+00,3.7384e+01,-7.9674e+04,-7.9681e+04,-8.0649e-01,-7.9681e+04,1.3676e-01,7.4911e+00,7.6942e+04,1.9994e+03,1.5565e-02,-1.3190e+00,2.4308e+00,1.9528e+00,9.3823e-01,4.9160e+00,2.6526e+00,3.0868e+01
3.2400e+02,1.0000e+00,3.7457e+01,-7.9630e+04,-7.9638e+04,-8.0899e-01,-7.9638e+04,1.3679e-01,7.4936e+00,7.6554e+04,2.0032e+03,2.9747e-01,-9.3459e-01,-3.7439e-01,3.3660e+00,5.4154e-01,3.9497e+00,2.5066e+00,2.9030e+01
3.2500e+02,1.0000e+00,3.7529e+01,-7.9510e+04,-7.9518e+04,-8.1149e-01,-7.9518e+04,1.3681e-01,7.4961e+00,7.6510e+04,2.0078e+03,-7.0885e-01,-6.0699e-01,-3.2944e-01,3.3381e+00,2.6774e+00,4.1047e+00,2.2433e+00,2.9086e+01
3.2600e+02,1.0000e+00,3.7601e+01,-7.9387e+04,-7.9394e+04,-8.1398e-01,-7.9394e+04,1.3683e-01,7.4986e+00,7.6391e+04,2.0121e+03,-8.5688e-01,-1.9214e+00,-6.6543e-02,1.6665e+00,1.4981e+00,4.0398e+00,1.9900e+00,2.9212e+01
3.2700e+02,1.0000e+00,3.7673e+01,-7.9328e+04,-7.9335e+04,-8.1648e-01,-7.9335e+04,1.3686e-01,7.5011e+00,7.6267e+04,2.0163e+03,-8.9172e-01,-1.2021e+00,2.8447e+00,2.5888e+00,4.0603e+00,4.9304e+00,3.0015e+00,3.1730e+01
3.2800e+02,1.0000e+00,3.7745e+01,-7.9304e+04,-7.9312e+04,-8.1898e-01,-7.9312e+04,1.3688e-01,7.5036e+00,7.6208e+04,2.0206e+03,-8.4156e-01,-1.1341e+00,1.5603e+00,3.8101e+00,1.2488e+00,3.0233e+00,3.7646e+00,3.0032e+01
3.2900e+02,2.0000e+00,3.7773e+01,-7.9249e+04,-7.9257e+04,-8.2147e-01,-7.9257e+04,1.3690e-01,7.5061e+00,7.6184e+04,2.0286e+03,4.6212e-01,-9.0958e-01,9.3066e-01,1.2681e+00,1.9390e+00,1.6904e+00,4.9279e+00,3.1709e+01
3.3000e+02,5.0000e+00,3.7671e+01,-7.9214e+04,-7.9222e+04,-8.2397e-01,-7.9222e+04,1.3692e-01,7.5086e+00,7.6130e+04,2.0513e+03,4.3762e-01,-7.3271e-01,1.4524e-01,3.6580e+00,3.1057e+00,4.4344e+00,3.5006e+00,3.1013e+01
3.3100e+02,1.0000e+00,3.7742e+01,-7.9125e+04,-7.9133e+04,-8.2647e-01,-7.9133e+04,1.3695e-01,7.5111e+00,7.6094e+04,2.0555e+03,-5.7278e-02,-1.1198e+00,1.3038e+00,2.1884e+00,1.6005e+00,4.3019e+00,2.3711e+00,2.9630e+01
3.3200e+02,2.0000e+00,3.7770e+01,-7.9067e+04,-7.9075e+04,-8.2896e-01,-7.9075e+04,1.3697e-01,7.5136e+00,7.6006e+04,2.0637e+03,4.3721e-01,-6.8610e-01,3.7435e-01,1.9496e+00,3.1960e+00,4.2337e+00,3.3382e+00,3.0245e+01
3.3300e+02,9.0000e+00,3.7500e+01,-7.8912e+04,-7.8919e+04,-8.3146e-01,-7.8919e+04,1.3699e-01,7.5161e+00,7.5947e+04,2.1027e+03,-2.0589e-01,-6.9102e-01,-4.7426e-01,1.7320e+00,7.3298e-01,3.4819e+00,4.8776e+00,3.1958e+01
3.3400e+02,2.0000e+00,3.7528e+01,-7.8803e+04,-7.8811e+04,-8.3396e-01,-7.8811e+04,1.3701e-01,7.5186e+00,7.5792e+04,2.1120e+03,-5.6918e-01,-9.2435e-01,1.5460e+00,4.8511e-01,7.2135e-01,2.6037e+00,4.6336e+00,3.0355e+01
3.3500e+02,1.0000e+00,3.7598e+01,-7.8735e+04,-7.8743e+04,-8.3645e-01,-7.8743e+04,1.3704e-01,7.5211e+00,7.5683e+04,2.1158e+03,-9.1967e-01,-1.6802e+00,1.5130e+00,3.0103e+00,3.4662e+00,1.6067e+00,4.3318e+00,2.9385e+01
3.3600e+02,1.0000e+00,3.7668e+01,-7.8093e+04,-7.8101e+04,-8.3895e-01,-7.8101e+04,1.3706e-01,7.5236e+00,7.5616e+04,2.1205e+03,-1.1799e-01,-1.7944e+00,1.2021e+00,1.1236e+00,2.9981e+00,3.9559e+00,4.0672e+00,2.9560e+01
3.3700e+02,1.0000e+00,3.7738e+01,-7.7710e+04,-7.7718e+04,-8.4145e-01,-7.7718e+04,1.3708e-01,7.5261e+00,7.4973e+04,2.1243e+03,4.4818e-01,-7.9446e-01,2.4084e+00,3.8071e+00,1.9957e+00,3.9739e+00,4.4143e+00,2.8872e+01
3.3800e+02,1.0000e+00,3.7808e+01,-7.7685e+04,-7.7693e+04,-8.4395e-01,-7.7693e+04,1.3711e-01,7.5286e+00,7.4590e+04,2.1285e+03,-9.9747e-01,-1.3302e+00,9.6439e-01,2.6973e-01,3.7531e+00,2.3437e+00,1.8960e+00,2.8900e+01
3.3900e+02,3.0000e+00,3.7793e+01,-7.7446e+04,-7.7453e+04,-8.4644e-01,-7.7453e+04,1.3713e-01,7.5311e+00,7.4565e+04,2.1416e+03,4.0307e-01,-1.3868e+00,1.8601e+00,5.6486e-02,1.1609e+00,4.5743e+00,2.4332e+00,3.0031e+01
3.4000e+02,3.0000e+00,3.7778e+01,-7.7427e+04,-7.7435e+04,-8.4894e-01,-7.7435e+04,1.3715e-01,7.5336e+00,7.4326e+04,2.1557e+03,4.8188e-01,-7.7292e-01,7.5532e-01,3.5846e+00,2.9000e+00,4.4067e+00,2.1142e+00,3.1957e+01
3.4100e+02,2.0000e+00,3.7805e+01,-7.7393e+04,-7.7400e+04,-8.5144e-01,-7.7400e+04,1.3717e-01,7.5360e+00,7.4308e+04,2.1634e+03,1.2709e-01,-1.6054e+00,9.7338e-01,4.4242e-01,2.8970e+00,4.1562e+00,2.1684e+00,2.9616e+01
3.4200e+02,2.0000e+00,3.7832e+01,-7.7323e+04,-7.7330e+04,-8.5393e-01,-7.7330e+04,1.3720e-01,7.5385e+00,7.4273e+04,2.1710e+03,4.4017e-01,-1.6643e+00,-2.1077e-01,5.6131e-01,2.4457e+00,2.4281e+00,4.0800e+00,2.8292e+01
3.4300e+02,1.0000e+00,3.7901e+01,-7.7255e+04,-7.7263e+04,-8.5643e-01,-7.7263e+04,1.3722e-01,7.5410e+00,7.4203e+04,2.1758e+03,-6.9802e-01,-1.5621e+00,-4.1650e-01,1.8816e+00,3.0447e+00,3.0366e+00,4.3014e+00,3.0342e+01
3.4400e+02,1.0000e+00,3.7969e+01,-7.7119e+04,-7.7127e+04,-8.5893e-01,-7.7127e+04,1.3724e-01,7.5435e+00,7.4136e+04,2.1795e+03,-1.8678e-02,-9.6007e-01,2.3026e+00,3.5617e+00,3.1875e+00,4.4933e+00,2.3856e+00,2.9526e+01
3.4500e+02,1.0000e+00,3.8037e+01,-7.6894e+04,-7.6902e+04,-8.6142e-01,-7.6902e+04,1.3726e-01,7.5460e+00,7.3999e+04,2.1841e+03,4.5724e-02,-1.3856e+00,-1.0341e+00,3.7617e+00,2.8831e+00,1.4091e+00,3.8512e+00,3.0395e+01
3.4600e+02,1.0000e+00,3.8106e+01,-7.6879e+04,-7.6886e+04,-8.6392e-01,-7.6886e+04,1.3729e-01,7.5485e+00,7.3774e+04,2.1888e+03,3.7835e-03,-8.5559e-01,1.0785e+00,2.5109e+00,2.6399e+00,4.2314e+00,2.0880e+00,2.9802e+01
3.4700e+02,5.0000e+00,3.8007e+01,-7.6794e+04,-7.6801e+04,-8.6642e-01,-7.6801e+04,1.3731e-01,7.5510e+00,7.3759e+04,2.2102e+03,-8.0489e-01,-1.3885e+00,2.6360e+00,6.6790e-01,4.0743e+00,3.6956e+00,4.8571e+00,3.0698e+01
3.4800e+02,2.0000e+00,3.8033e+01,-7.6729e+04,-7.6736e+04,-8.6891e-01,-7.6736e+04,1.3733e-01,7.5535e+00,7.3674e+04,2.2197e+03,-3.6012e-01,-7.5838e-01,1.5454e+00,2.1185e-02,4.0808e+00,3.5047e+00,2.1769e+00,3.0499e+01
3.4900e+02,2.0000e+00,3.8059e+01,-7.6614e+04,-7.6621e+04,-8.7141e-01,-7.6621e+04,1.3736e-01,7.5560e+00,7.3609e+04,2.2292e+03,-2.9255e-01,-1.8393e+00,-1.4004e-01,3.5455e+00,2.1291e+00,3.5263e+00,1.8821e+00,2.9203e+01
3.5000e+02,1.0000e+00,3.8126e+01,-7.6587e+04,-7.6595e+04,-8.7391e-01,-7.6595e+04,1.3738e-01,7.5585e+00,7.3494e+04,2.2332e+03,-8.6021e-01,-1.4470e+00,1.8818e+00,7.8482e-02,1.9401e+00,2.6408e+00,4.5778e+00,2.8274e+01
