logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.5790e-01,-8.3906e-01,-9.4586e-01,-9.2929e-01,-9.1444e-01,1.1697e+00,2.8328e+00,2.8383e+01,-2.4332e-01
2.4206e-02,-5.5126e-01,-1.2905e+00,4.2261e-02,-2.0138e-01,1.4787e+00,2.0133e+00,2.6381e+01,-1.6756e-01
-3.9018e-01,-3.0563e-01,-2.2974e+00,-1.4289e+00,-3.3398e-01,1.4415e+00,2.0381e+00,2.6459e+01,-3.1147e-01
-4.3679e-01,-2.4061e-01,-8.4112e-01,-1.4706e+00,-4.4710e-01,1.8626e+00,2.4407e+00,2.7525e+01,-9.0823e-02
-9.0346e-02,-1.2923e-01,-2.1945e+00,-2.1153e-02,-5.3161e-01,1.0907e+00,1.7128e+00,2.5285e+01,-3.1376e-01
-2.9279e-01,-9.7670e-01,-9.6737e-01,-4.4771e-01,7.5341e-01,4.9270e-01,2.6980e+00,2.8121e+01,-2.9717e-01
6.2907e-02,-1.0843e-01,-1.0419e+00,-2.8283e-01,1.2655e-01,1.9557e+00,1.4665e+00,2.6260e+01,-2.3104e-01
-2.1187e-01,-6.5061e-01,-2.3683e+00,-4.7968e-01,-7.9340e-01,1.0144e+00,2.1299e+00,2.6507e+01,-1.9778e-02
-4.2098e-01,-4.5168e-01,-1.5500e+00,-9.1796e-01,6.5422e-01,7.4159e-01,2.3444e+00,2.7077e+01,-6.0154e-03
1.3287e-01,-9.1726e-01,-1.5451e+00,-1.6055e+00,-3.3536e-01,7.6602e-01,1.6454e+00,2.5083e+01,-2.6029e-01
-2.7656e-01,-6.7899e-01,-2.3605e+00,-1.2319e+00,-6.8167e-01,1.4274e+00,2.4048e+00,2.7341e+01,-1.2977e-02
-4.6507e-01,-3.4800e-01,-1.3076e+00,-1.5246e+00,7.8589e-01,2.9238e-01,2.1903e+00,2.6632e+01,-2.4833e-01
-1.7773e-01,-3.7645e-01,-1.7823e+00,-2.1147e-01,-3.3780e-01,1.8802e+00,2.1469e+00,2.7062e+01,-2.8467e-01
-1.0965e-01,-5.1671e-01,-1.5377e+00,-1.0723e+00,2.9115e-01,6.5828e-01,1.6399e+00,2.5196e+01,-1.1430e-02
1.5145e-01,-2.2035e-01,-2.4907e+00,8.0918e-02,1.9930e-01,1.6600e+00,1.0803e+00,2.5551e+01,-1.8544e-01
-3.5900e-01,-6.7556e-01,-2.2510e+00,-1.2086e+00,6.2330e-01,1.0821e+00,2.7414e+00,2.8209e+01,-2.6326e-01
-1.8386e-01,-3.9486e-02,-1.3520e+00,-6.7317e-01,-7.4103e-01,2.0351e+00,2.0444e+00,2.6861e+01,-2.3986e-01
-8.0232e-02,-4.7406e-01,-1.3478e+00,-1.3144e+00,5.2754e-01,1.6258e+00,1.7836e+00,2.6288e+01,-2.7979e-02
-3.0531e-01,-4.3338e-01,-1.1596e+00,-2.5279e-01,4.7199e-01,3.4269e-01,2.1130e+00,2.6432e+01,-1.5299e-01
-2.3300e-01,-8.9330e-01,-2.7542e+00,-1.2092e+00,8.2186e-02,3.9517e-01,2.5476e+00,2.7617e+01,-5.9485e-02
5.7497e-02,-6.9796e-01,-1.9678e+00,-4.5221e-01,2.1963e-01,9.7620e-01,1.7858e+00,2.5600e+01,-1.3253e-01
-3.4408e-01,-5.8693e-01,-1.3680e+00,-2.3903e-01,-3.8344e-01,9.4054e-01,2.3680e+00,2.7122e+01,-5.0487e-02
-7.2445e-02,-2.8546e-01,-1.3629e+00,-8.1358e-01,1.3483e-01,1.4232e+00,1.3723e+00,2.5309e+01,-8.1928e-02
-4.6573e-01,-3.3130e-01,-1.2302e+00,-3.9575e-01,1.4399e-02,8.3745e-01,2.2524e+00,2.6785e+01,-2.2312e-01
-2.6811e-01,-1.3446e-01,-2.0604e+00,4.3420e-02,-3.2059e-01,1.2061e+00,1.9724e+00,2.6027e+01,-4.7292e-02
-2.2786e-01,-7.6541e-01,-1.0653e+00,-1.3262e+00,4.1848e-01,8.0855e-01,2.2562e+00,2.6848e+01,-1.9775e-01
-2.3952e-01,-3.1698e-01,-1.8392e+00,-9.1458e-01,1.1879e-01,1.1652e+00,1.9018e+00,2.5920e+01,-2.6559e-01
-3.0563e-01,-5.9863e-01,-2.6591e+00,-1.2160e+00,8.3303e-01,1.2658e+00,2.4837e+00,2.7589e+01,-2.3412e-01
-3.7805e-01,-2.2977e-01,-7.6833e-01,-9.6577e-01,-6.2909e-01,1.4874e+00,2.1109e+00,2.6550e+01,-1.4111e-02
-9.7885e-02,-9.1925e-01,-8.1015e-01,-1.2819e+00,8.6352e-01,6.4855e-01,2.3155e+00,2.7062e+01,-1.9957e-01
-2.4207e-01,-8.9714e-01,-2.7080e+00,-1.6502e+00,1.1907e-01,2.3392e-01,2.5154e+00,2.7548e+01,-1.4152e-01
-3.2499e-01,-2.8564e-01,-2.6242e+00,-3.7056e-03,4.3756e-02,1.7411e+00,2.1019e+00,2.6844e+01,-1.3993e-01
-6.6282e-02,-5.3950e-01,-2.6347e+00,-4.1208e-01,-6.2330e-02,1.0745e+00,1.8031e+00,2.5693e+01,-1.0607e-02
-1.3067e-01,-6.0949e-01,-1.4558e+00,-4.4079e-02,6.2323e-01,1.8516e+00,2.2508e+00,2.7348e+01,-2.3370e-01
-3.1217e-01,-1.3769e-02,-2.2484e+00,-3.9868e-01,4.5067e-01,5.2232e-01,1.8469e+00,2.5463e+01,-1.8120e-01
-1.9220e-01,-8.9031e-02,-8.4083e-01,-8.0234e-01,1.9840e-01,6.0331e-01,1.6801e+00,2.5066e+01,-1.5513e-01
-2.3191e-01,-9.1450e-01,-1.8525e+00,-1.4543e+00,7.8829e-01,1.8713e+00,2.6872e+00,2.8281e+01,-1.2278e-01
-1.3672e-01,-6.0011e-01,-1.5956e+00,-2.1223e-01,8.6287e-01,7.5340e-01,2.2175e+00,2.6810e+01,-1.7558e-02
1.9328e-01,-6.7663e-01,-1.1916e+00,-9.3039e-01,1.6239e-02,1.8634e+00,1.1358e+00,2.6148e+01,-1.1759e-01
-1.4237e-02,-2.6056e-01,-8.6587e-01,9.4365e-02,6.2865e-01,1.9409e+00,2.0476e+00,2.6944e+01,-2.7469e-01
-3.9291e-01,-3.7197e-01,-2.7646e+00,-5.6364e-01,-9.8576e-01,7.4690e-01,2.1771e+00,2.6495e+01,-2.4118e-01
-4.7222e-01,-6.4423e-01,-1.1488e+00,-1.4796e+00,-6.9822e-01,7.3471e-01,2.4227e+00,2.7325e+01,-2.6190e-01
-3.9749e-01,-5.3471e-01,-1.2932e+00,-3.8982e-02,-8.3831e-01,6.1317e-01,2.3774e+00,2.7170e+01,-2.7172e-01
2.6238e-02,-7.5361e-01,-9.8795e-01,-5.6920e-01,-7.5293e-01,1.1485e+00,1.7720e+00,2.5676e+01,-1.4956e-01
-2.3258e-01,-7.3314e-01,-1.7810e+00,-1.4257e+00,-1.0537e+00,1.9716e+00,2.3499e+00,2.7599e+01,-2.3858e-01
-4.7938e-01,-5.2429e-01,-1.1209e+00,-1.5216e+00,5.6659e-01,1.5290e-01,2.3800e+00,2.7203e+01,-2.0600e-01
-3.0988e-01,-8.9577e-01,-1.2613e+00,-4.6258e-01,-1.8179e-01,1.1520e+00,2.6699e+00,2.7994e+01,-2.1389e-01
-8.1263e-02,-1.1146e-01,-9.6930e-01,-1.0475e+00,5.7152e-01,1.5757e+00,1.7631e+00,2.5992e+01,-1.3287e-01
-1.8553e-01,-8.1893e-01,-1.6030e+00,-1.1525e+00,-2.0063e-01,9.9438e-01,2.3048e+00,2.6960e+01,-6.3193e-02
-2.5452e-01,-7.2085e-01,-2.7417e+00,-2.9157e-01,-1.8351e-01,1.8946e+00,2.4832e+00,2.7792e+01,-1.1009e-01
-3.4904e-02,-2.0541e-01,-1.8746e+00,-6.8080e-01,-8.6680e-01,1.6726e+00,1.2163e+00,2.5578e+01,-6.7092e-03
3.5954e-03,-8.2807e-01,-1.4469e+00,-1.6080e+00,-3.9635e-01,4.4234e-01,1.8593e+00,2.5586e+01,-2.0586e-01
2.2139e-01,-8.1641e-01,-1.2750e+00,3.0668e-02,4.5242e-01,1.7787e+00,1.8772e+00,2.6618e+01,-2.8043e-01
-1.3033e-01,-4.9782e-01,-2.7003e+00,-1.2839e+00,-6.6214e-01,1.6900e+00,2.0739e+00,2.6694e+01,-3.1415e-01
-2.2256e-01,-5.2140e-02,-2.1959e+00,-1.0948e+00,-3.0056e-02,1.4415e+00,1.8022e+00,2.5781e+01,-1.2816e-01
-2.5762e-01,-3.3871e-01,-1.1809e+00,-2.5010e-01,-1.0753e+00,2.0910e+00,1.9486e+00,2.7140e+01,-3.0280e-01
1.1664e-01,-6.4774e-01,-2.2836e+00,-6.9326e-01,7.1160e-01,2.0242e+00,1.5991e+00,2.6854e+01,-1.1213e-01
-9.5115e-02,-5.9683e-01,-1.1527e+00,-1.5412e+00,-6.8550e-01,2.0323e+00,2.3079e+00,2.7505e+01,-2.7362e-01
-2.8060e-01,-8.3747e-01,-2.4567e+00,-1.2199e+00,7.0747e-01,1.8447e+00,2.7734e+00,2.8400e+01,-2.9684e-01
-2.8062e-01,-7.6952e-01,-2.0588e+00,-3.1621e-01,-8.9198e-01,2.1472e-01,2.6496e+00,2.7834e+01,-2.8125e-01
-1.8513e-01,-9.5567e-01,-2.1126e+00,-1.6022e+00,6.6749e-03,1.2012e-01,2.4334e+00,2.7310e+01,-2.6282e-01
