niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
1.8500e+02,2.0000e+00,2.9088e+01,-1.0121e+05,-1.0122e+05,-4.6192e-01,-1.0122e+05,1.3358e-01,7.1465e+00,9.6221e+04,1.3936e+02,-7.2356e-01,-6.0805e-01,1.6891e+00,3.2048e+00,4.4224e+00,1.7057e+00,4.1513e+00
1.8600e+02,2.0000e+00,2.9154e+01,-1.0117e+05,-1.0118e+05,-4.6442e-01,-1.0118e+05,1.3360e-01,7.1490e+00,9.6076e+04,1.4047e+02,3.8050e-01,-5.9361e-01,1.6282e+00,5.0167e-01,4.1780e+00,4.5310e+00,3.6967e+00
1.8700e+02,1.0000e+00,2.9264e+01,-1.0104e+05,-1.0105e+05,-4.6692e-01,-1.0105e+05,1.3363e-01,7.1515e+00,9.6039e+04,1.4111e+02,4.8345e-01,-9.2573e-01,8.0102e-01,2.5269e+00,2.7044e+00,1.6662e+00,4.9133e+00
1.8800e+02,1.0000e+00,2.9375e+01,-1.0099e+05,-1.0099e+05,-4.6941e-01,-1.0099e+05,1.3365e-01,7.1540e+00,9.5905e+04,1.4158e+02,-8.6534e-02,-5.1715e-01,-1.6049e-01,2.2945e+00,3.8023e+00,4.5529e+00,3.1741e+00
1.8900e+02,1.0000e+00,2.9485e+01,-1.0096e+05,-1.0097e+05,-4.7191e-01,-1.0097e+05,1.3367e-01,7.1565e+00,9.5852e+04,1.4205e+02,-1.2549e-01,-7.4672e-01,-7.1013e-02,9.9603e-01,9.7429e-01,4.5439e+00,3.6452e+00
1.9000e+02,1.0000e+00,2.9595e+01,-1.0093e+05,-1.0094e+05,-4.7441e-01,-1.0094e+05,1.3370e-01,7.1590e+00,9.5827e+04,1.4272e+02,-5.7454e-01,-1.1949e+00,2.0360e+00,3.4670e+00,3.0117e+00,4.7933e+00,4.2490e+00
1.9100e+02,4.0000e+00,2.9567e+01,-1.0085e+05,-1.0085e+05,-4.7690e-01,-1.0085e+05,1.3372e-01,7.1615e+00,9.5795e+04,1.4498e+02,-8.3699e-01,-1.2845e+00,2.8721e+00,2.1318e-01,3.8711e+00,5.3251e+00,2.7274e+00
1.9200e+02,1.0000e+00,2.9675e+01,-1.0072e+05,-1.0073e+05,-4.7940e-01,-1.0073e+05,1.3374e-01,7.1640e+00,9.5712e+04,1.4562e+02,1.6421e-01,-6.1007e-01,-6.1925e-01,2.2520e-01,4.0135e+00,4.2065e+00,2.7205e+00
1.9300e+02,1.0000e+00,2.9784e+01,-1.0052e+05,-1.0053e+05,-4.8190e-01,-1.0053e+05,1.3377e-01,7.1665e+00,9.5590e+04,1.4628e+02,2.9843e-02,-1.7927e+00,1.6328e+00,1.0290e-01,2.1892e+00,4.8000e+00,3.5465e+00
1.9400e+02,2.0000e+00,2.9846e+01,-1.0028e+05,-1.0029e+05,-4.8439e-01,-1.0029e+05,1.3379e-01,7.1690e+00,9.5386e+04,1.4744e+02,-6.1954e-01,-7.3549e-01,1.4136e+00,3.8824e+00,2.9043e+00,3.9897e+00,4.4751e+00
1.9500e+02,3.0000e+00,2.9862e+01,-1.0001e+05,-1.0002e+05,-4.8689e-01,-1.0002e+05,1.3381e-01,7.1715e+00,9.5149e+04,1.4889e+02,4.3209e-01,-1.8445e+00,9.3201e-01,3.9020e+00,2.9242e+00,3.6107e+00,2.8069e+00
1.9600e+02,1.0000e+00,2.9969e+01,-9.9893e+04,-9.9900e+04,-4.8939e-01,-9.9900e+04,1.3384e-01,7.1740e+00,9.4878e+04,1.4953e+02,-1.5153e-01,-1.9572e+00,-4.9560e-01,1.5456e+00,3.7705e+00,3.2045e+00,4.6316e+00
1.9700e+02,3.0000e+00,2.9985e+01,-9.9794e+04,-9.9801e+04,-4.9189e-01,-9.9801e+04,1.3386e-01,7.1765e+00,9.4758e+04,1.5150e+02,6.9666e-02,-1.4968e+00,-3.8614e-01,3.0044e+00,1.8994e+00,1.7349e+00,4.7755e+00
1.9800e+02,1.0000e+00,3.0091e+01,-9.9774e+04,-9.9781e+04,-4.9438e-01,-9.9781e+04,1.3388e-01,7.1790e+00,9.4659e+04,1.5198e+02,-3.5094e-02,-1.4229e+00,-5.0937e-01,3.7618e+00,1.5722e+00,4.2968e+00,2.2346e+00
1.9900e+02,1.0000e+00,3.0197e+01,-9.9708e+04,-9.9715e+04,-4.9688e-01,-9.9715e+04,1.3391e-01,7.1815e+00,9.4640e+04,1.5245e+02,-2.9744e-01,-1.2967e+00,1.1956e+00,1.5923e+00,1.1723e+00,1.9922e+00,4.8558e+00
2.0000e+02,1.0000e+00,3.0303e+01,-9.9593e+04,-9.9600e+04,-4.9938e-01,-9.9600e+04,1.3393e-01,7.1840e+00,9.4574e+04,1.5297e+02,8.0240e-02,-1.6635e+00,2.7917e+00,1.2384e+00,2.2199e+00,5.2834e+00,5.0027e+00
2.0100e+02,2.0000e+00,3.0363e+01,-9.9554e+04,-9.9562e+04,-5.0187e-01,-9.9562e+04,1.3395e-01,7.1865e+00,9.4459e+04,1.5410e+02,-2.6661e-01,-9.7130e-01,6.9468e-02,2.6525e+00,2.4450e+00,4.5475e+00,2.7326e+00
2.0200e+02,3.0000e+00,3.0376e+01,-9.9287e+04,-9.9294e+04,-5.0437e-01,-9.9294e+04,1.3398e-01,7.1890e+00,9.4420e+04,1.5572e+02,4.9674e-01,-1.3983e+00,2.4764e+00,2.2222e+00,4.2751e+00,4.9245e+00,4.9744e+00
2.0300e+02,1.0000e+00,3.0480e+01,-9.9123e+04,-9.9130e+04,-5.0687e-01,-9.9130e+04,1.3400e-01,7.1915e+00,9.4153e+04,1.5637e+02,-3.1328e-01,-6.1940e-01,2.4594e+00,9.5612e-01,1.8541e+00,2.1133e+00,5.4644e+00
2.0400e+02,2.0000e+00,3.0539e+01,-9.9063e+04,-9.9070e+04,-5.0936e-01,-9.9070e+04,1.3402e-01,7.1940e+00,9.3988e+04,1.5748e+02,-8.4797e-01,-7.9143e-01,8.8018e-01,3.4524e+00,1.0710e+00,2.2618e+00,4.7903e+00
2.0500e+02,1.0000e+00,3.0643e+01,-9.9046e+04,-9.9053e+04,-5.1186e-01,-9.9053e+04,1.3405e-01,7.1965e+00,9.3929e+04,1.5796e+02,1.8359e-01,-1.7680e+00,2.9419e+00,7.2940e-01,6.3191e-01,3.2844e+00,5.7385e+00
2.0600e+02,1.0000e+00,3.0746e+01,-9.8839e+04,-9.8846e+04,-5.1436e-01,-9.8846e+04,1.3407e-01,7.1990e+00,9.3912e+04,1.5859e+02,2.4540e-01,-5.2161e-01,1.2588e+00,3.9411e+00,1.0391e+00,3.6097e+00,4.2230e+00
2.0700e+02,1.0000e+00,3.0849e+01,-9.8814e+04,-9.8821e+04,-5.1685e-01,-9.8821e+04,1.3409e-01,7.2015e+00,9.3705e+04,1.5923e+02,-2.0991e-01,-1.0554e+00,2.4691e+00,2.5102e+00,5.5286e-01,4.1637e+00,5.3958e+00
2.0800e+02,2.0000e+00,3.0906e+01,-9.8607e+04,-9.8614e+04,-5.1935e-01,-9.8614e+04,1.3412e-01,7.2040e+00,9.3680e+04,1.6035e+02,2.3308e-01,-1.3171e+00,4.7819e-01,3.7831e+00,3.3920e+00,3.4936e+00,3.9443e+00
2.0900e+02,1.0000e+00,3.1009e+01,-9.8578e+04,-9.8585e+04,-5.2185e-01,-9.8585e+04,1.3414e-01,7.2065e+00,9.3473e+04,1.6082e+02,-7.7926e-01,-1.9555e+00,1.3187e+00,4.0192e-01,4.2653e+00,2.6858e+00,2.6317e+00
2.1000e+02,3.0000e+00,3.1019e+01,-9.8465e+04,-9.8472e+04,-5.2434e-01,-9.8472e+04,1.3416e-01,7.2090e+00,9.3444e+04,1.6261e+02,-8.0946e-01,-1.4814e+00,6.0978e-01,1.3917e+00,3.1111e+00,4.3666e+00,3.7149e+00
2.1100e+02,2.0000e+00,3.1075e+01,-9.8440e+04,-9.8447e+04,-5.2684e-01,-9.8447e+04,1.3419e-01,7.2115e+00,9.3331e+04,1.6357e+02,-5.6941e-01,-1.7404e+00,-5.2083e-01,3.9243e+00,1.1801e+00,2.6531e+00,4.1304e+00
2.1200e+02,2.0000e+00,3.1131e+01,-9.7815e+04,-9.7822e+04,-5.2934e-01,-9.7822e+04,1.3421e-01,7.2140e+00,9.3306e+04,1.6485e+02,-4.0751e-01,-1.4381e+00,-8.0463e-01,1.6615e+00,3.3410e+00,4.4550e+00,2.6347e+00
2.1300e+02,1.0000e+00,3.1232e+01,-9.7771e+04,-9.7778e+04,-5.3184e-01,-9.7778e+04,1.3423e-01,7.2164e+00,9.2680e+04,1.6547e+02,-9.1554e-01,-1.7940e+00,-4.8897e-01,2.6007e+00,8.9347e-01,4.4111e+00,3.6742e+00
2.1400e+02,1.0000e+00,3.1332e+01,-9.7749e+04,-9.7757e+04,-5.3433e-01,-9.7757e+04,1.3426e-01,7.2189e+00,9.2636e+04,1.6610e+02,-7.8662e-01,-1.8306e+00,-2.8477e-01,2.9307e+00,1.3314e+00,1.8497e+00,4.6746e+00
2.1500e+02,2.0000e+00,3.1387e+01,-9.7680e+04,-9.7687e+04,-5.3683e-01,-9.7687e+04,1.3428e-01,7.2214e+00,9.2615e+04,1.6706e+02,-8.6584e-01,-1.9424e+00,4.6306e-02,1.4284e+00,4.0105e+00,1.5656e+00,4.0193e+00
2.1600e+02,1.0000e+00,3.1487e+01,-9.7368e+04,-9.7375e+04,-5.3933e-01,-9.7375e+04,1.3430e-01,7.2239e+00,9.2546e+04,1.6752e+02,2.1638e-01,-9.4487e-01,2.7858e+00,2.8054e+00,2.4430e+00,5.2819e+00,4.7650e+00
2.1700e+02,1.0000e+00,3.1587e+01,-9.7338e+04,-9.7345e+04,-5.4182e-01,-9.7345e+04,1.3433e-01,7.2264e+00,9.2234e+04,1.6799e+02,-4.1456e-01,-1.0661e+00,1.8089e+00,1.9491e+00,3.5024e+00,4.7133e+00,4.0970e+00
2.1800e+02,8.0000e+00,3.1367e+01,-9.7228e+04,-9.7235e+04,-5.4432e-01,-9.7235e+04,1.3435e-01,7.2289e+00,9.2203e+04,1.7284e+02,3.4288e-01,-6.7789e-01,3.6354e-01,2.1753e+00,3.0589e+00,4.5092e+00,1.8786e+00
2.1900e+02,1.0000e+00,3.1466e+01,-9.7153e+04,-9.7160e+04,-5.4682e-01,-9.7160e+04,1.3437e-01,7.2314e+00,9.2094e+04,1.7331e+02,-7.0561e-01,-1.6426e+00,2.2411e+00,3.5316e+00,5.7366e-01,3.6761e+00,5.0798e+00
2.2000e+02,1.0000e+00,3.1564e+01,-9.7132e+04,-9.7139e+04,-5.4931e-01,-9.7139e+04,1.3440e-01,7.2339e+00,9.2019e+04,1.7383e+02,-1.5373e-01,-9.6467e-01,9.3124e-01,1.4263e-02,3.8221e+00,4.4317e+00,3.2072e+00
2.2100e+02,1.0000e+00,3.1662e+01,-9.7002e+04,-9.7009e+04,-5.5181e-01,-9.7009e+04,1.3442e-01,7.2364e+00,9.1998e+04,1.7431e+02,4.6309e-01,-1.0088e+00,2.5412e+00,3.4932e+00,1.6064e+00,5.1133e+00,4.6301e+00
2.2200e+02,2.0000e+00,3.1714e+01,-9.6298e+04,-9.6305e+04,-5.5431e-01,-9.6305e+04,1.3444e-01,7.2389e+00,9.1868e+04,1.7561e+02,3.4451e-01,-5.0367e-01,2.1671e+00,6.6326e-02,2.6034e+00,3.8229e+00,5.2629e+00
2.2300e+02,2.0000e+00,3.1766e+01,-9.6124e+04,-9.6131e+04,-5.5680e-01,-9.6131e+04,1.3447e-01,7.2414e+00,9.1164e+04,1.7691e+02,2.5869e-02,-1.9082e+00,1.9052e+00,2.6360e+00,5.0369e-01,4.0758e+00,5.0169e+00
2.2400e+02,1.0000e+00,3.1863e+01,-9.5701e+04,-9.5708e+04,-5.5930e-01,-9.5708e+04,1.3449e-01,7.2439e+00,9.0990e+04,1.7756e+02,-6.5459e-01,-6.5134e-01,1.7261e+00,1.9639e+00,1.1523e+00,4.6473e+00,4.0130e+00
2.2500e+02,3.0000e+00,3.1870e+01,-9.5644e+04,-9.5651e+04,-5.6180e-01,-9.5651e+04,1.3451e-01,7.2464e+00,9.0567e+04,1.7950e+02,-3.7734e-01,-1.2794e+00,2.8764e+00,1.4393e+00,5.1174e-01,5.0705e+00,5.3503e+00
2.2600e+02,1.0000e+00,3.1966e+01,-9.5429e+04,-9.5437e+04,-5.6429e-01,-9.5437e+04,1.3453e-01,7.2489e+00,9.0509e+04,1.8014e+02,3.2118e-01,-9.1550e-01,1.1487e+00,3.6158e+00,1.0120e+00,4.1659e+00,4.1392e+00
2.2700e+02,2.0000e+00,3.2017e+01,-9.5332e+04,-9.5340e+04,-5.6679e-01,-9.5340e+04,1.3456e-01,7.2514e+00,9.0295e+04,1.8125e+02,4.5639e-01,-8.3921e-01,-5.2981e-01,3.6544e+00,3.7733e+00,2.9539e+00,2.4195e+00
2.2800e+02,2.0000e+00,3.2068e+01,-9.5034e+04,-9.5041e+04,-5.6929e-01,-9.5041e+04,1.3458e-01,7.2539e+00,9.0198e+04,1.8238e+02,-9.6926e-01,-1.8756e+00,-4.0866e-01,1.3348e+00,1.9961e+00,4.2494e+00,3.7802e+00
2.2900e+02,2.0000e+00,3.2118e+01,-9.4624e+04,-9.4631e+04,-5.7179e-01,-9.4631e+04,1.3460e-01,7.2564e+00,8.9900e+04,1.8354e+02,-9.3008e-01,-1.0413e+00,1.5028e+00,3.9427e+00,2.0049e+00,4.1642e+00,2.6110e+00
2.3000e+02,2.0000e+00,3.2168e+01,-9.4475e+04,-9.4482e+04,-5.7428e-01,-9.4482e+04,1.3463e-01,7.2589e+00,8.9489e+04,1.8455e+02,2.9978e-01,-1.6304e+00,1.3164e+00,3.8491e+00,1.2374e+00,2.5547e+00,3.8429e+00
2.3100e+02,1.0000e+00,3.2263e+01,-9.4341e+04,-9.4349e+04,-5.7678e-01,-9.4349e+04,1.3465e-01,7.2614e+00,8.9340e+04,1.8518e+02,2.5038e-01,-1.4451e+00,2.6893e+00,1.8779e+00,9.6344e-01,5.2407e+00,1.9253e+00
2.3200e+02,1.0000e+00,3.2357e+01,-9.4191e+04,-9.4199e+04,-5.7928e-01,-9.4199e+04,1.3467e-01,7.2639e+00,8.9207e+04,1.8565e+02,1.4179e-01,-1.5700e+00,9.1262e-01,2.6733e+00,2.5020e+00,4.4558e+00,3.0570e+00
2.3300e+02,1.0000e+00,3.2451e+01,-9.4135e+04,-9.4143e+04,-5.8177e-01,-9.4143e+04,1.3470e-01,7.2664e+00,8.9057e+04,1.8630e+02,-7.2734e-01,-9.1442e-01,1.4786e+00,1.5097e+00,3.4866e+00,3.9067e+00,4.5729e+00
2.3400e+02,2.0000e+00,3.2500e+01,-9.4104e+04,-9.4111e+04,-5.8427e-01,-9.4111e+04,1.3472e-01,7.2689e+00,8.9001e+04,1.8741e+02,-8.3765e-01,-8.8755e-01,-3.2299e-01,1.3402e+00,2.3840e+00,3.9586e+00,4.3437e+00
2.3500e+02,1.0000e+00,3.2594e+01,-9.3980e+04,-9.3987e+04,-5.8677e-01,-9.3987e+04,1.3474e-01,7.2714e+00,8.8969e+04,1.8807e+02,-2.8720e-01,-6.8182e-01,2.6101e+00,1.7778e+00,2.0006e+00,4.8003e+00,5.2456e+00
2.3600e+02,2.0000e+00,3.2642e+01,-9.3778e+04,-9.3786e+04,-5.8926e-01,-9.3786e+04,1.3477e-01,7.2739e+00,8.8846e+04,1.8902e+02,-6.2007e-01,-1.2397e+00,-3.1868e-01,1.7399e-01,1.9298e+00,4.2623e+00,3.7539e+00
2.3700e+02,2.0000e+00,3.2690e+01,-9.3605e+04,-9.3612e+04,-5.9176e-01,-9.3612e+04,1.3479e-01,7.2764e+00,8.8644e+04,1.8998e+02,-7.7473e-01,-1.6489e+00,-5.9627e-01,1.1182e+00,3.5196e+00,1.6803e+00,4.3706e+00
2.3800e+02,2.0000e+00,3.2737e+01,-9.3326e+04,-9.3334e+04,-5.9426e-01,-9.3334e+04,1.3481e-01,7.2789e+00,8.8471e+04,1.9112e+02,-6.6139e-01,-1.4559e+00,5.9210e-01,3.7241e+00,2.7796e+00,2.1300e+00,4.2432e+00
2.3900e+02,3.0000e+00,3.2740e+01,-9.3304e+04,-9.3311e+04,-5.9675e-01,-9.3311e+04,1.3484e-01,7.2814e+00,8.8192e+04,1.9273e+02,-7.8591e-01,-1.3869e+00,1.2289e+00,8.8094e-01,2.3429e+00,4.1023e+00,4.3906e+00
2.4000e+02,1.0000e+00,3.2832e+01,-9.2756e+04,-9.2763e+04,-5.9925e-01,-9.2763e+04,1.3486e-01,7.2839e+00,8.8170e+04,1.9348e+02,-7.1414e-01,-1.1245e+00,-7.1394e-01,3.1748e-01,2.0202e+00,2.4773e+00,4.5081e+00
2.4100e+02,2.0000e+00,3.2879e+01,-9.2679e+04,-9.2687e+04,-6.0175e-01,-9.2687e+04,1.3488e-01,7.2864e+00,8.7622e+04,1.9479e+02,-1.4578e-01,-1.9104e+00,-3.7981e-01,2.2177e-01,4.0862e+00,3.1726e+00,2.2828e+00
2.4200e+02,1.0000e+00,3.2970e+01,-9.2546e+04,-9.2554e+04,-6.0425e-01,-9.2554e+04,1.3491e-01,7.2889e+00,8.7545e+04,1.9526e+02,-7.8345e-01,-1.5298e+00,1.4461e+00,3.5124e+00,2.7821e+00,4.2911e+00,3.8423e+00
2.4300e+02,2.0000e+00,3.3016e+01,-9.2428e+04,-9.2435e+04,-6.0674e-01,-9.2435e+04,1.3493e-01,7.2914e+00,8.7412e+04,1.9654e+02,-1.9205e-01,-9.1947e-01,-9.7701e-01,2.9775e+00,2.6669e+00,3.3863e+00,4.5909e+00
2.4400e+02,1.0000e+00,3.3107e+01,-9.2394e+04,-9.2401e+04,-6.0924e-01,-9.2401e+04,1.3495e-01,7.2939e+00,8.7294e+04,1.9704e+02,1.5287e-01,-1.6082e+00,2.6969e+00,3.7002e+00,3.4423e+00,5.0259e+00,2.8061e+00
2.4500e+02,4.0000e+00,3.3063e+01,-9.2350e+04,-9.2358e+04,-6.1174e-01,-9.2358e+04,1.3497e-01,7.2963e+00,8.7260e+04,1.9948e+02,2.4162e-01,-1.0241e+00,-9.8139e-01,3.5644e+00,2.5839e+00,1.7026e+00,4.3559e+00
2.4600e+02,3.0000e+00,3.3065e+01,-9.2255e+04,-9.2262e+04,-6.1423e-01,-9.2262e+04,1.3500e-01,7.2988e+00,8.7216e+04,2.0111e+02,-2.8477e-02,-1.2124e+00,2.0536e+00,-8.8041e-03,9.6270e-01,4.7546e+00,4.5033e+00
2.4700e+02,1.0000e+00,3.3154e+01,-9.2083e+04,-9.2090e+04,-6.1673e-01,-9.2090e+04,1.3502e-01,7.3013e+00,8.7121e+04,2.0174e+02,-9.8170e-01,-1.3145e+00,2.6701e+00,3.3298e+00,2.3554e+00,4.9931e+00,2.7612e+00
2.4800e+02,1.0000e+00,3.3244e+01,-9.2031e+04,-9.2039e+04,-6.1923e-01,-9.2039e+04,1.3504e-01,7.3038e+00,8.6949e+04,2.0220e+02,-1.2028e-01,-1.2607e+00,8.9251e-01,1.0126e+00,2.8822e+00,4.3971e+00,2.9396e+00
2.4900e+02,3.0000e+00,3.3244e+01,-9.1956e+04,-9.1963e+04,-6.2172e-01,-9.1963e+04,1.3507e-01,7.3063e+00,8.6897e+04,2.0414e+02,-8.3776e-01,-1.7569e+00,1.8150e+00,1.9857e+00,1.2069e+00,2.6942e+00,4.8615e+00
2.5000e+02,1.0000e+00,3.3333e+01,-9.1677e+04,-9.1685e+04,-6.2422e-01,-9.1685e+04,1.3509e-01,7.3088e+00,8.6822e+04,2.0480e+02,1.3301e-01,-1.5556e+00,1.1581e-01,3.1842e-01,1.9367e+00,4.3216e+00,1.9900e+00
2.5100e+02,2.0000e+00,3.3378e+01,-9.1263e+04,-9.1270e+04,-6.2672e-01,-9.1270e+04,1.3511e-01,7.3113e+00,8.6543e+04,2.0593e+02,-7.3333e-01,-1.6753e+00,1.8406e+00,2.4716e+00,3.6402e+00,4.5258e+00,2.4371e+00
2.5200e+02,1.0000e+00,3.3466e+01,-9.1150e+04,-9.1158e+04,-6.2921e-01,-9.1158e+04,1.3514e-01,7.3138e+00,8.6129e+04,2.0655e+02,-8.2879e-01,-8.7992e-01,1.1517e+00,1.6713e-01,3.8729e+00,3.9429e+00,3.5724e+00
2.5300e+02,1.0000e+00,3.3554e+01,-9.1146e+04,-9.1153e+04,-6.3171e-01,-9.1153e+04,1.3397e-01,7.1883e+00,8.6016e+04,2.0718e+02,-4.8080e-02,-1.7030e+00,2.0243e+00,2.8727e+00,1.5534e+00,4.7425e+00,4.1865e+00
2.5400e+02,2.0000e+00,3.3598e+01,-9.1140e+04,-9.1147e+04,-6.3421e-01,-9.1147e+04,1.3493e-01,7.2911e+00,8.6012e+04,2.0845e+02,-1.6647e-01,-1.8906e+00,4.5715e-01,1.7900e+00,3.5763e+00,4.2647e+00,2.7820e+00
2.5500e+02,1.0000e+00,3.3686e+01,-9.1111e+04,-9.1119e+04,-6.3670e-01,-9.1119e+04,1.3521e-01,7.3213e+00,8.6005e+04,2.0907e+02,3.8583e-02,-1.0186e+00,1.2223e-02,1.0035e+00,3.1706e+00,4.2688e+00,1.8946e+00
2.5600e+02,3.0000e+00,3.3684e+01,-9.0970e+04,-9.0977e+04,-6.3920e-01,-9.0977e+04,1.3523e-01,7.3238e+00,8.5977e+04,2.1080e+02,-3.5606e-02,-1.4567e+00,-6.0451e-01,1.0662e+00,3.6508e+00,2.2904e+00,4.2374e+00
2.5700e+02,4.0000e+00,3.3639e+01,-9.0915e+04,-9.0923e+04,-6.4170e-01,-9.0923e+04,1.3525e-01,7.3263e+00,8.5836e+04,2.1307e+02,-5.9073e-01,-7.8632e-01,2.8057e+00,3.1534e-01,2.7958e+00,3.0046e+00,5.4545e+00
2.5800e+02,2.0000e+00,3.3681e+01,-9.0821e+04,-9.0828e+04,-6.4420e-01,-9.0828e+04,1.3527e-01,7.3288e+00,8.5781e+04,2.1437e+02,-3.9075e-01,-1.8603e+00,1.1605e+00,2.7910e+00,3.5725e+00,3.1308e+00,4.5963e+00
2.5900e+02,2.0000e+00,3.3724e+01,-9.0816e+04,-9.0823e+04,-6.4669e-01,-9.0823e+04,1.3443e-01,7.2376e+00,8.5686e+04,2.1567e+02,-7.8635e-01,-1.1713e+00,3.5255e-02,3.8436e+00,3.1333e+00,2.4055e+00,2.2905e+00
2.6000e+02,2.0000e+00,3.3766e+01,-9.0753e+04,-9.0760e+04,-6.4919e-01,-9.0760e+04,1.3532e-01,7.3338e+00,8.5682e+04,2.1666e+02,2.7884e-01,-6.8095e-01,2.7135e+00,2.8255e+00,4.0487e+00,5.0026e+00,4.6773e+00
2.6100e+02,5.0000e+00,3.3677e+01,-9.0715e+04,-9.0722e+04,-6.5169e-01,-9.0722e+04,1.3534e-01,7.3363e+00,8.5618e+04,2.1947e+02,-2.6043e-01,-1.5103e+00,-5.9351e-01,3.8339e+00,1.5598e+00,2.1327e+00,2.7168e+00
2.6200e+02,2.0000e+00,3.3719e+01,-9.0648e+04,-9.0655e+04,-6.5418e-01,-9.0655e+04,1.3537e-01,7.3388e+00,8.5581e+04,2.2079e+02,-6.4871e-01,-7.4927e-01,-6.6285e-01,7.6576e-01,1.4010e+00,3.7708e+00,4.3711e+00
2.6300e+02,1.0000e+00,3.3805e+01,-9.0629e+04,-9.0636e+04,-6.5668e-01,-9.0636e+04,1.3539e-01,7.3413e+00,8.5513e+04,2.2142e+02,4.0789e-01,-1.7344e+00,-8.3964e-01,1.4703e+00,2.8260e+00,3.9460e+00,4.2240e+00
2.6400e+02,1.0000e+00,3.3890e+01,-9.0530e+04,-9.0537e+04,-6.5918e-01,-9.0537e+04,1.3541e-01,7.3438e+00,8.5495e+04,2.2206e+02,-2.1287e-01,-1.1062e+00,4.0867e-01,3.3841e+00,5.9282e-01,3.8964e+00,4.2753e+00
2.6500e+02,2.0000e+00,3.3931e+01,-9.0527e+04,-9.0534e+04,-6.6167e-01,-9.0534e+04,1.3232e-01,7.0126e+00,8.5396e+04,2.2337e+02,1.3938e-01,-1.5407e+00,1.4076e+00,8.2282e-01,3.9522e+00,3.9744e+00,3.7492e+00
2.6600e+02,1.0000e+00,3.4015e+01,-9.0469e+04,-9.0476e+04,-6.6417e-01,-9.0476e+04,1.3546e-01,7.3488e+00,8.5392e+04,2.2402e+02,-8.4413e-01,-1.4419e+00,-9.7959e-01,3.7412e+00,2.6103e+00,3.7320e+00,3.7082e+00
2.6700e+02,2.0000e+00,3.4056e+01,-9.0184e+04,-9.0191e+04,-6.6667e-01,-9.0191e+04,1.3548e-01,7.3513e+00,8.5334e+04,2.2530e+02,-6.4132e-01,-1.1264e+00,2.5793e+00,2.4078e+00,3.5597e+00,3.4817e+00,5.2276e+00
2.6800e+02,1.0000e+00,3.4140e+01,-8.9961e+04,-8.9969e+04,-6.6916e-01,-8.9969e+04,1.3550e-01,7.3538e+00,8.5049e+04,2.2596e+02,-9.3293e-01,-1.6948e+00,1.4498e-01,3.5328e+00,2.2525e+00,2.3193e+00,4.4667e+00
2.6900e+02,2.0000e+00,3.4180e+01,-8.9945e+04,-8.9952e+04,-6.7166e-01,-8.9952e+04,1.3553e-01,7.3563e+00,8.4827e+04,2.2710e+02,-5.6532e-01,-1.2414e+00,3.5375e-01,1.1846e+00,1.5117e+00,4.2757e+00,2.6203e+00
2.7000e+02,1.0000e+00,3.4264e+01,-8.9782e+04,-8.9789e+04,-6.7416e-01,-8.9789e+04,1.3555e-01,7.3588e+00,8.4810e+04,2.2763e+02,-3.3072e-01,-1.0634e+00,9.5890e-01,3.8391e+00,2.0138e+00,1.7087e+00,3.2404e+00
2.7100e+02,1.0000e+00,3.4347e+01,-8.9337e+04,-8.9344e+04,-6.7665e-01,-8.9344e+04,1.3557e-01,7.3613e+00,8.4648e+04,2.2829e+02,2.7464e-01,-1.8035e+00,2.9000e+00,3.4922e+00,2.5407e+00,5.1812e+00,3.7217e+00
2.7200e+02,1.0000e+00,3.4430e+01,-8.9294e+04,-8.9301e+04,-6.7915e-01,-8.9301e+04,1.3560e-01,7.3638e+00,8.4203e+04,2.2896e+02,-7.2649e-01,-1.7371e+00,-1.0516e+00,1.2981e+00,1.4626e+00,4.1844e+00,3.2990e+00
2.7300e+02,2.0000e+00,3.4470e+01,-8.9221e+04,-8.9228e+04,-6.8165e-01,-8.9228e+04,1.3562e-01,7.3663e+00,8.4160e+04,2.2994e+02,2.6081e-01,-9.3185e-01,7.1872e-01,6.9794e-02,1.9151e+00,4.3058e+00,3.7595e+00
2.7400e+02,4.0000e+00,3.4422e+01,-8.9158e+04,-8.9165e+04,-6.8415e-01,-8.9165e+04,1.3564e-01,7.3688e+00,8.4086e+04,2.3227e+02,1.3500e-01,-1.8844e+00,4.7929e-01,3.5608e+00,3.2641e+00,2.6785e+00,3.9305e+00
2.7500e+02,1.0000e+00,3.4504e+01,-8.8684e+04,-8.8691e+04,-6.8664e-01,-8.8691e+04,1.3567e-01,7.3713e+00,8.4023e+04,2.3294e+02,-5.9585e-01,-1.5066e+00,1.1087e+00,2.6377e-01,4.0236e+00,1.4193e+00,2.4757e+00
2.7600e+02,3.0000e+00,3.4500e+01,-8.8594e+04,-8.8601e+04,-6.8914e-01,-8.8601e+04,1.3569e-01,7.3738e+00,8.3550e+04,2.3483e+02,4.7143e-01,-1.1545e+00,-6.0524e-01,1.2005e+00,2.7912e+00,4.1600e+00,3.7353e+00
