niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
1.1100e+02,1.0000e+00,1.7788e+01,-1.5382e+05,-1.5383e+05,-2.2178e-01,-1.5383e+05,1.1935e-01,7.1295e+00,1.5031e+05,8.1766e+01,-1.7362e-01,-1.5412e+00,4.6239e+00,4.3371e+00
1.1200e+02,1.0000e+00,1.7920e+01,-1.5382e+05,-1.5383e+05,-2.2378e-01,-1.5383e+05,1.0986e-01,6.0410e+00,1.5019e+05,8.2498e+01,-3.7248e-01,-1.8307e+00,4.1912e+00,1.2729e+00
1.1300e+02,1.0000e+00,1.8051e+01,-1.5379e+05,-1.5379e+05,-2.2577e-01,-1.5379e+05,1.1939e-01,7.1335e+00,1.5019e+05,8.3053e+01,-3.4434e-01,-5.0607e-01,4.6691e+00,4.0384e+00
1.1400e+02,2.0000e+00,1.8153e+01,-1.5375e+05,-1.5376e+05,-2.2777e-01,-1.5376e+05,1.1940e-01,7.1355e+00,1.5015e+05,8.4335e+01,-4.1523e-01,-1.5005e+00,4.1853e+00,7.9793e-01
1.1500e+02,1.0000e+00,1.8283e+01,-1.5374e+05,-1.5375e+05,-2.2977e-01,-1.5375e+05,1.1917e-01,7.1077e+00,1.5012e+05,8.5062e+01,-4.1348e-01,-8.7048e-01,4.2269e+00,1.6460e+00
1.1600e+02,1.0000e+00,1.8413e+01,-1.5371e+05,-1.5372e+05,-2.3177e-01,-1.5372e+05,1.1944e-01,7.1395e+00,1.5011e+05,8.5795e+01,-3.6417e-01,-6.3094e-01,4.6158e+00,3.9400e+00
1.1700e+02,1.0000e+00,1.8542e+01,-1.5370e+05,-1.5370e+05,-2.3377e-01,-1.5370e+05,1.1945e-01,7.1415e+00,1.5008e+05,8.6543e+01,-4.0911e-01,-1.2145e+00,4.6838e+00,4.8222e+00
1.1800e+02,1.0000e+00,1.8671e+01,-1.5367e+05,-1.5368e+05,-2.3576e-01,-1.5368e+05,1.1947e-01,7.1435e+00,1.5006e+05,8.7090e+01,-2.2588e-01,-1.9563e+00,4.6420e+00,4.5672e+00
1.1900e+02,1.0000e+00,1.8799e+01,-1.5366e+05,-1.5366e+05,-2.3776e-01,-1.5366e+05,1.1949e-01,7.1455e+00,1.5004e+05,8.7816e+01,3.7593e-01,-8.5353e-01,4.5552e+00,4.2158e+00
1.2000e+02,1.0000e+00,1.8927e+01,-1.5363e+05,-1.5364e+05,-2.3976e-01,-1.5364e+05,1.1950e-01,7.1475e+00,1.5002e+05,8.8578e+01,-4.9160e-01,-1.2927e+00,4.5573e+00,4.6236e+00
1.2100e+02,2.0000e+00,1.9025e+01,-1.5363e+05,-1.5363e+05,-2.4176e-01,-1.5363e+05,1.1729e-01,6.8854e+00,1.5000e+05,9.0031e+01,-3.8910e-01,-6.5695e-01,4.6763e+00,4.5843e+00
1.2200e+02,1.0000e+00,1.9152e+01,-1.5362e+05,-1.5363e+05,-2.4376e-01,-1.5363e+05,1.1903e-01,7.0916e+00,1.4999e+05,9.0769e+01,1.6385e-01,-1.9311e+00,4.6267e+00,4.7205e+00
1.2300e+02,1.0000e+00,1.9279e+01,-1.5360e+05,-1.5360e+05,-2.4575e-01,-1.5360e+05,1.1955e-01,7.1535e+00,1.4999e+05,9.1479e+01,-3.1160e-01,-1.9886e+00,4.6890e+00,4.9880e+00
1.2400e+02,1.0000e+00,1.9405e+01,-1.5357e+05,-1.5357e+05,-2.4775e-01,-1.5357e+05,1.1957e-01,7.1555e+00,1.4996e+05,9.2038e+01,2.5971e-01,-1.6915e+00,4.5218e+00,3.8968e+00
1.2500e+02,1.0000e+00,1.9531e+01,-1.5354e+05,-1.5355e+05,-2.4975e-01,-1.5355e+05,1.1959e-01,7.1575e+00,1.4993e+05,9.2759e+01,3.6964e-01,-7.5166e-01,4.3357e+00,2.7873e+00
1.2600e+02,1.0000e+00,1.9657e+01,-1.5352e+05,-1.5353e+05,-2.5175e-01,-1.5353e+05,1.1960e-01,7.1595e+00,1.4991e+05,9.3311e+01,-2.0675e-01,-1.2048e+00,4.5990e+00,4.3570e+00
1.2700e+02,1.0000e+00,1.9782e+01,-1.5345e+05,-1.5345e+05,-2.5375e-01,-1.5345e+05,1.1962e-01,7.1615e+00,1.4989e+05,9.3857e+01,-6.2507e-02,-5.4361e-01,4.3216e+00,7.4570e-01
1.2800e+02,1.0000e+00,1.9907e+01,-1.5343e+05,-1.5344e+05,-2.5574e-01,-1.5344e+05,1.1964e-01,7.1635e+00,1.4981e+05,9.4575e+01,3.5530e-01,-6.3323e-01,4.6297e+00,4.8306e+00
1.2900e+02,1.0000e+00,2.0031e+01,-1.5342e+05,-1.5343e+05,-2.5774e-01,-1.5343e+05,1.1965e-01,7.1648e+00,1.4980e+05,9.5296e+01,2.4043e-01,-1.1536e+00,4.2376e+00,2.3314e+00
1.3000e+02,1.0000e+00,2.0155e+01,-1.5333e+05,-1.5334e+05,-2.5974e-01,-1.5334e+05,1.1967e-01,7.1675e+00,1.4979e+05,9.6064e+01,-8.3783e-02,-6.8363e-01,4.2823e+00,2.7858e+00
1.3100e+02,1.0000e+00,2.0279e+01,-1.5332e+05,-1.5332e+05,-2.6174e-01,-1.5332e+05,1.1968e-01,7.1693e+00,1.4969e+05,9.6812e+01,2.2666e-01,-6.4987e-01,4.3375e+00,3.0359e+00
1.3200e+02,1.0000e+00,2.0402e+01,-1.5325e+05,-1.5326e+05,-2.6374e-01,-1.5326e+05,1.1970e-01,7.1715e+00,1.4968e+05,9.7576e+01,-3.7606e-01,-1.8209e+00,4.2156e+00,2.9778e+00
1.3300e+02,1.0000e+00,2.0525e+01,-1.5324e+05,-1.5325e+05,-2.6573e-01,-1.5325e+05,1.1949e-01,7.1457e+00,1.4962e+05,9.8127e+01,3.0900e-01,-1.0784e+00,4.4118e+00,3.9155e+00
1.3400e+02,1.0000e+00,2.0647e+01,-1.5323e+05,-1.5324e+05,-2.6773e-01,-1.5324e+05,1.1974e-01,7.1755e+00,1.4961e+05,9.8881e+01,-1.5272e-01,-1.4247e+00,4.1498e+00,2.4557e+00
1.3500e+02,1.0000e+00,2.0769e+01,-1.5309e+05,-1.5310e+05,-2.6973e-01,-1.5310e+05,1.1975e-01,7.1775e+00,1.4960e+05,9.9623e+01,-4.5840e-01,-1.5337e+00,4.3469e+00,3.9980e+00
1.3600e+02,2.0000e+00,2.0859e+01,-1.5309e+05,-1.5309e+05,-2.7173e-01,-1.5309e+05,1.1976e-01,7.1781e+00,1.4946e+05,1.0089e+02,-1.3280e-01,-1.6513e+00,4.3552e+00,3.6609e+00
1.3700e+02,1.0000e+00,2.0980e+01,-1.5303e+05,-1.5304e+05,-2.7373e-01,-1.5304e+05,1.1979e-01,7.1815e+00,1.4945e+05,1.0163e+02,-4.8960e-01,-9.9017e-01,4.3698e+00,4.1708e+00
1.3800e+02,1.0000e+00,2.1101e+01,-1.5301e+05,-1.5302e+05,-2.7572e-01,-1.5302e+05,1.1980e-01,7.1835e+00,1.4940e+05,1.0239e+02,-1.2148e-01,-1.3084e+00,4.3356e+00,3.6302e+00
1.3900e+02,2.0000e+00,2.1189e+01,-1.5299e+05,-1.5300e+05,-2.7772e-01,-1.5300e+05,1.1982e-01,7.1855e+00,1.4937e+05,1.0369e+02,-1.3438e-01,-7.9760e-01,4.3482e+00,3.5366e+00
1.4000e+02,1.0000e+00,2.1309e+01,-1.5298e+05,-1.5298e+05,-2.7972e-01,-1.5298e+05,1.1984e-01,7.1875e+00,1.4936e+05,1.0447e+02,-1.0971e-01,-1.0661e+00,4.1493e+00,2.5542e+00
1.4100e+02,1.0000e+00,2.1429e+01,-1.5295e+05,-1.5296e+05,-2.8172e-01,-1.5296e+05,1.1985e-01,7.1895e+00,1.4934e+05,1.0503e+02,-3.0374e-01,-1.6426e+00,4.4735e+00,4.4928e+00
1.4200e+02,1.0000e+00,2.1548e+01,-1.5291e+05,-1.5292e+05,-2.8372e-01,-1.5292e+05,1.1987e-01,7.1915e+00,1.4932e+05,1.0574e+02,1.8391e-01,-1.9082e+00,4.2216e+00,3.3957e+00
1.4300e+02,1.0000e+00,2.1667e+01,-1.5291e+05,-1.5291e+05,-2.8571e-01,-1.5291e+05,1.1965e-01,7.1651e+00,1.4928e+05,1.0646e+02,-2.4435e-01,-1.8375e+00,4.3285e+00,3.9341e+00
1.4400e+02,2.0000e+00,2.1752e+01,-1.5288e+05,-1.5289e+05,-2.8771e-01,-1.5289e+05,1.1990e-01,7.1955e+00,1.4927e+05,1.0757e+02,2.9176e-01,-1.1502e+00,4.4823e+00,4.8772e+00
1.4500e+02,1.0000e+00,2.1870e+01,-1.5287e+05,-1.5288e+05,-2.8971e-01,-1.5288e+05,1.1985e-01,7.1895e+00,1.4925e+05,1.0813e+02,-4.0398e-01,-1.2324e+00,4.5308e+00,4.9684e+00
1.4600e+02,1.0000e+00,2.1988e+01,-1.5278e+05,-1.5279e+05,-2.9171e-01,-1.5279e+05,1.1994e-01,7.1995e+00,1.4924e+05,1.0868e+02,-4.1581e-01,-7.6105e-01,4.1443e+00,1.2983e+00
1.4700e+02,2.0000e+00,2.2072e+01,-1.5270e+05,-1.5271e+05,-2.9371e-01,-1.5271e+05,1.1995e-01,7.2015e+00,1.4915e+05,1.1018e+02,1.4586e-01,-1.3510e+00,4.1918e+00,3.5248e+00
1.4800e+02,1.0000e+00,2.2189e+01,-1.5269e+05,-1.5270e+05,-2.9570e-01,-1.5270e+05,1.1961e-01,7.1605e+00,1.4907e+05,1.1093e+02,3.2841e-01,-6.6284e-01,4.4429e+00,4.8104e+00
1.4900e+02,2.0000e+00,2.2272e+01,-1.5265e+05,-1.5266e+05,-2.9770e-01,-1.5266e+05,1.1999e-01,7.2055e+00,1.4906e+05,1.1220e+02,3.7983e-01,-5.0449e-01,4.3512e+00,3.6535e+00
1.5000e+02,2.0000e+00,2.2355e+01,-1.5265e+05,-1.5266e+05,-2.9970e-01,-1.5266e+05,1.1366e-01,6.4654e+00,1.4902e+05,1.1369e+02,-4.3519e-01,-1.5422e+00,4.0823e+00,2.9849e+00
1.5100e+02,1.0000e+00,2.2470e+01,-1.5263e+05,-1.5264e+05,-3.0170e-01,-1.5264e+05,1.2002e-01,7.2095e+00,1.4902e+05,1.1442e+02,1.0433e-01,-1.8453e+00,4.4071e+00,4.7332e+00
1.5200e+02,1.0000e+00,2.2585e+01,-1.5260e+05,-1.5261e+05,-3.0370e-01,-1.5261e+05,1.2004e-01,7.2115e+00,1.4900e+05,1.1513e+02,2.9302e-01,-1.9257e+00,4.1490e+00,2.8012e+00
1.5300e+02,1.0000e+00,2.2700e+01,-1.5260e+05,-1.5261e+05,-3.0569e-01,-1.5261e+05,1.1217e-01,6.2975e+00,1.4897e+05,1.1585e+02,7.9953e-02,-9.0893e-01,4.1912e+00,2.0796e+00
1.5400e+02,1.0000e+00,2.2815e+01,-1.5260e+05,-1.5260e+05,-3.0769e-01,-1.5260e+05,1.1160e-01,6.2340e+00,1.4896e+05,1.1657e+02,6.3499e-02,-1.0284e+00,4.3157e+00,4.2445e+00
1.5500e+02,1.0000e+00,2.2929e+01,-1.5256e+05,-1.5257e+05,-3.0969e-01,-1.5257e+05,1.2009e-01,7.2174e+00,1.4896e+05,1.1712e+02,4.1703e-02,-8.2905e-01,4.4645e+00,4.7717e+00
1.5600e+02,4.0000e+00,2.2941e+01,-1.5256e+05,-1.5257e+05,-3.1169e-01,-1.5257e+05,1.1706e-01,6.8588e+00,1.4893e+05,1.1983e+02,1.2703e-01,-1.1776e+00,4.1528e+00,2.6913e+00
1.5700e+02,1.0000e+00,2.3054e+01,-1.5252e+05,-1.5253e+05,-3.1369e-01,-1.5253e+05,1.2012e-01,7.2214e+00,1.4893e+05,1.2055e+02,-3.9458e-01,-1.4159e+00,4.2639e+00,3.9702e+00
1.5800e+02,1.0000e+00,2.3167e+01,-1.5251e+05,-1.5252e+05,-3.1568e-01,-1.5252e+05,1.1968e-01,7.1692e+00,1.4889e+05,1.2128e+02,-4.0952e-01,-1.1010e+00,4.0645e+00,3.8230e-01
1.5900e+02,1.0000e+00,2.3280e+01,-1.5239e+05,-1.5240e+05,-3.1768e-01,-1.5240e+05,1.2015e-01,7.2254e+00,1.4888e+05,1.2184e+02,-4.3294e-01,-5.8451e-01,4.3790e+00,4.3448e+00
1.6000e+02,1.0000e+00,2.3392e+01,-1.5236e+05,-1.5236e+05,-3.1968e-01,-1.5236e+05,1.2017e-01,7.2274e+00,1.4876e+05,1.2242e+02,-4.3616e-01,-1.3599e+00,4.1181e+00,3.6190e+00
1.6100e+02,1.0000e+00,2.3504e+01,-1.5234e+05,-1.5235e+05,-3.2168e-01,-1.5235e+05,1.2018e-01,7.2294e+00,1.4872e+05,1.2314e+02,4.5324e-01,-6.7192e-01,4.3379e+00,2.5586e-01
1.6200e+02,1.0000e+00,2.3615e+01,-1.5233e+05,-1.5233e+05,-3.2368e-01,-1.5233e+05,1.2020e-01,7.2314e+00,1.4871e+05,1.2369e+02,-1.6775e-01,-1.1490e+00,4.0989e+00,5.5048e-01
1.6300e+02,1.0000e+00,2.3726e+01,-1.5231e+05,-1.5232e+05,-3.2567e-01,-1.5232e+05,1.2022e-01,7.2332e+00,1.4869e+05,1.2445e+02,-4.4104e-01,-1.8813e+00,3.9927e+00,2.6644e+00
1.6400e+02,1.0000e+00,2.3837e+01,-1.5229e+05,-1.5230e+05,-3.2767e-01,-1.5230e+05,1.2023e-01,7.2354e+00,1.4868e+05,1.2500e+02,4.7992e-01,-1.3335e+00,4.4230e+00,4.8512e+00
1.6500e+02,1.0000e+00,2.3948e+01,-1.5223e+05,-1.5224e+05,-3.2967e-01,-1.5224e+05,1.2025e-01,7.2374e+00,1.4866e+05,1.2572e+02,2.3059e-01,-5.1636e-01,4.3392e+00,4.8997e+00
1.6600e+02,1.0000e+00,2.4058e+01,-1.5222e+05,-1.5223e+05,-3.3167e-01,-1.5223e+05,1.2009e-01,7.2177e+00,1.4860e+05,1.2645e+02,3.0832e-03,-1.9793e+00,4.3185e+00,4.4249e+00
1.6700e+02,1.0000e+00,2.4168e+01,-1.5222e+05,-1.5223e+05,-3.3367e-01,-1.5223e+05,1.1906e-01,7.0951e+00,1.4859e+05,1.2717e+02,2.0600e-01,-1.7752e+00,4.2382e+00,4.1719e+00
1.6800e+02,2.0000e+00,2.4242e+01,-1.5220e+05,-1.5221e+05,-3.3566e-01,-1.5221e+05,1.2030e-01,7.2434e+00,1.4859e+05,1.2862e+02,-1.5260e-01,-1.8071e+00,4.0439e+00,2.0173e+00
1.6900e+02,2.0000e+00,2.4317e+01,-1.5218e+05,-1.5219e+05,-3.3766e-01,-1.5219e+05,1.2032e-01,7.2454e+00,1.4857e+05,1.3008e+02,-2.1335e-01,-1.2614e+00,4.0457e+00,2.5989e+00
1.7000e+02,1.0000e+00,2.4425e+01,-1.5211e+05,-1.5212e+05,-3.3966e-01,-1.5212e+05,1.2033e-01,7.2474e+00,1.4855e+05,1.3085e+02,-1.3077e-01,-1.8847e+00,4.3030e+00,4.6437e+00
1.7100e+02,1.0000e+00,2.4534e+01,-1.5208e+05,-1.5208e+05,-3.4166e-01,-1.5208e+05,1.2035e-01,7.2494e+00,1.4847e+05,1.3140e+02,-1.5553e-01,-5.8788e-01,4.2599e+00,4.0259e+00
1.7200e+02,1.0000e+00,2.4642e+01,-1.5192e+05,-1.5192e+05,-3.4366e-01,-1.5192e+05,1.2037e-01,7.2514e+00,1.4844e+05,1.3195e+02,-3.9673e-01,-1.2720e+00,4.0240e+00,5.4538e-01
1.7300e+02,1.0000e+00,2.4750e+01,-1.5181e+05,-1.5181e+05,-3.4565e-01,-1.5181e+05,1.2038e-01,7.2534e+00,1.4828e+05,1.3267e+02,-2.5220e-01,-1.9325e+00,4.1164e+00,4.1901e+00
1.7400e+02,1.0000e+00,2.4857e+01,-1.5170e+05,-1.5170e+05,-3.4765e-01,-1.5170e+05,1.2040e-01,7.2554e+00,1.4817e+05,1.3324e+02,2.0200e-02,-1.9371e+00,4.2724e+00,4.9429e+00
1.7500e+02,2.0000e+00,2.4929e+01,-1.5169e+05,-1.5170e+05,-3.4965e-01,-1.5170e+05,1.1942e-01,7.1379e+00,1.4806e+05,1.3450e+02,-1.4068e-01,-1.8680e+00,4.1887e+00,4.4171e+00
1.7600e+02,1.0000e+00,2.5036e+01,-1.5169e+05,-1.5170e+05,-3.5165e-01,-1.5170e+05,1.1178e-01,6.2537e+00,1.4806e+05,1.3522e+02,3.0215e-01,-1.7843e+00,4.1128e+00,3.5524e+00
1.7700e+02,1.0000e+00,2.5142e+01,-1.5166e+05,-1.5167e+05,-3.5365e-01,-1.5167e+05,1.2045e-01,7.2614e+00,1.4806e+05,1.3577e+02,1.4114e-01,-1.9660e+00,4.0856e+00,4.4348e+00
1.7800e+02,1.0000e+00,2.5248e+01,-1.5161e+05,-1.5162e+05,-3.5564e-01,-1.5162e+05,1.2047e-01,7.2634e+00,1.4803e+05,1.3632e+02,-3.6267e-01,-1.7870e+00,3.9913e+00,6.2841e-01
1.7900e+02,2.0000e+00,2.5318e+01,-1.5155e+05,-1.5156e+05,-3.5764e-01,-1.5156e+05,1.2048e-01,7.2654e+00,1.4798e+05,1.3775e+02,4.4739e-01,-7.1445e-01,2.0781e+00,6.7768e-01
1.8000e+02,1.0000e+00,2.5424e+01,-1.5153e+05,-1.5154e+05,-3.5964e-01,-1.5154e+05,1.2050e-01,7.2674e+00,1.4791e+05,1.3851e+02,4.6879e-01,-9.6241e-01,2.0679e+00,1.1428e+00
1.8100e+02,1.0000e+00,2.5529e+01,-1.5151e+05,-1.5152e+05,-3.6164e-01,-1.5152e+05,1.2052e-01,7.2694e+00,1.4790e+05,1.3922e+02,4.7262e-01,-7.6524e-01,2.0993e+00,2.8905e+00
1.8200e+02,2.0000e+00,2.5598e+01,-1.5150e+05,-1.5151e+05,-3.6364e-01,-1.5151e+05,1.1928e-01,7.1213e+00,1.4788e+05,1.4033e+02,2.8591e-01,-5.0290e-01,2.1582e+00,3.0913e-01
1.8300e+02,1.0000e+00,2.5702e+01,-1.5150e+05,-1.5151e+05,-3.6563e-01,-1.5151e+05,1.1845e-01,7.0225e+00,1.4787e+05,1.4103e+02,4.0351e-01,-5.4899e-01,2.2026e+00,1.6562e+00
1.8400e+02,1.0000e+00,2.5806e+01,-1.5149e+05,-1.5149e+05,-3.6763e-01,-1.5149e+05,1.2057e-01,7.2753e+00,1.4787e+05,1.4159e+02,3.9510e-01,-9.0342e-01,2.1511e+00,8.5682e-01
1.8500e+02,1.0000e+00,2.5910e+01,-1.5147e+05,-1.5148e+05,-3.6963e-01,-1.5148e+05,1.2058e-01,7.2774e+00,1.4785e+05,1.4231e+02,3.3221e-01,-8.3530e-01,2.1835e+00,1.6798e+00
1.8600e+02,2.0000e+00,2.5978e+01,-1.5147e+05,-1.5147e+05,-3.7163e-01,-1.5147e+05,1.1858e-01,7.0376e+00,1.4784e+05,1.4343e+02,4.8236e-01,-1.8012e+00,2.1808e+00,4.3257e-01
1.8700e+02,1.0000e+00,2.6081e+01,-1.5147e+05,-1.5147e+05,-3.7363e-01,-1.5147e+05,1.1183e-01,6.2594e+00,1.4783e+05,1.4416e+02,4.5149e-01,-9.7553e-01,2.2285e+00,2.1094e+00
1.8800e+02,1.0000e+00,2.6184e+01,-1.5146e+05,-1.5147e+05,-3.7562e-01,-1.5147e+05,1.1806e-01,6.9764e+00,1.4783e+05,1.4491e+02,2.1499e-01,-9.1386e-01,2.0560e+00,1.5005e+00
1.8900e+02,1.0000e+00,2.6287e+01,-1.5146e+05,-1.5147e+05,-3.7762e-01,-1.5147e+05,1.1132e-01,6.2017e+00,1.4783e+05,1.4565e+02,4.0374e-01,-1.7922e+00,2.0046e+00,3.1029e+00
1.9000e+02,1.0000e+00,2.6389e+01,-1.5146e+05,-1.5147e+05,-3.7962e-01,-1.5147e+05,1.0690e-01,5.7192e+00,1.4783e+05,1.4624e+02,2.2251e-01,-5.3143e-01,2.1809e+00,3.6031e+00
1.9100e+02,3.0000e+00,2.6418e+01,-1.5146e+05,-1.5147e+05,-3.8162e-01,-1.5147e+05,1.0405e-01,5.4187e+00,1.4783e+05,1.4846e+02,-2.7585e-01,-1.7920e+00,4.1757e+00,4.8716e+00
1.9200e+02,1.0000e+00,2.6519e+01,-1.5146e+05,-1.5147e+05,-3.8362e-01,-1.5147e+05,1.0486e-01,5.5032e+00,1.4783e+05,1.4901e+02,4.6584e-01,-1.7793e+00,2.0889e+00,3.0101e+00
1.9300e+02,1.0000e+00,2.6621e+01,-1.5145e+05,-1.5146e+05,-3.8561e-01,-1.5146e+05,1.1987e-01,7.1912e+00,1.4783e+05,1.4972e+02,3.0912e-01,-5.5151e-01,2.2773e+00,2.9588e+00
1.9400e+02,1.0000e+00,2.6722e+01,-1.5145e+05,-1.5146e+05,-3.8761e-01,-1.5146e+05,1.1104e-01,6.1715e+00,1.4782e+05,1.5044e+02,3.6763e-01,-1.3322e+00,2.0876e+00,6.2527e-01
1.9500e+02,1.0000e+00,2.6823e+01,-1.5145e+05,-1.5146e+05,-3.8961e-01,-1.5146e+05,1.1663e-01,6.8081e+00,1.4782e+05,1.5099e+02,3.2274e-01,-1.6397e+00,2.0291e+00,1.2027e+00
1.9600e+02,3.0000e+00,2.6849e+01,-1.5144e+05,-1.5145e+05,-3.9161e-01,-1.5145e+05,1.2058e-01,7.2768e+00,1.4782e+05,1.5303e+02,3.1479e-01,-5.1488e-01,2.2421e+00,2.9102e+00
1.9700e+02,1.0000e+00,2.6949e+01,-1.5143e+05,-1.5144e+05,-3.9361e-01,-1.5144e+05,1.2078e-01,7.3013e+00,1.4781e+05,1.5358e+02,4.1085e-01,-9.6179e-01,2.1288e+00,4.1846e+00
1.9800e+02,1.0000e+00,2.7049e+01,-1.5143e+05,-1.5143e+05,-3.9560e-01,-1.5143e+05,1.1686e-01,6.8347e+00,1.4780e+05,1.5432e+02,2.2625e-01,-9.9017e-01,2.1152e+00,1.8576e+00
1.9900e+02,1.0000e+00,2.7149e+01,-1.5141e+05,-1.5142e+05,-3.9760e-01,-1.5142e+05,1.2081e-01,7.3053e+00,1.4779e+05,1.5504e+02,2.2479e-01,-9.2498e-01,2.1232e+00,2.2535e+00
2.0000e+02,1.0000e+00,2.7248e+01,-1.5140e+05,-1.5141e+05,-3.9960e-01,-1.5141e+05,1.2083e-01,7.3073e+00,1.4778e+05,1.5563e+02,1.4921e-01,-8.2765e-01,2.0160e+00,3.5908e+00
2.0100e+02,1.0000e+00,2.7347e+01,-1.5140e+05,-1.5140e+05,-4.0160e-01,-1.5140e+05,1.1831e-01,7.0061e+00,1.4777e+05,1.5639e+02,4.3047e-01,-1.9840e+00,2.2792e+00,7.5704e-01
2.0200e+02,1.0000e+00,2.7446e+01,-1.5138e+05,-1.5139e+05,-4.0360e-01,-1.5139e+05,1.2086e-01,7.3107e+00,1.4776e+05,1.5694e+02,4.2487e-01,-9.4052e-01,2.1764e+00,4.4298e+00
2.0300e+02,1.0000e+00,2.7544e+01,-1.5138e+05,-1.5139e+05,-4.0559e-01,-1.5139e+05,1.1148e-01,6.2206e+00,1.4775e+05,1.5768e+02,3.5977e-01,-1.9526e+00,2.2004e+00,2.4179e+00
2.0400e+02,1.0000e+00,2.7642e+01,-1.5138e+05,-1.5138e+05,-4.0759e-01,-1.5138e+05,1.2081e-01,7.3044e+00,1.4775e+05,1.5842e+02,1.4338e-01,-1.3310e+00,2.0403e+00,1.9860e+00
2.0500e+02,3.0000e+00,2.7665e+01,-1.5137e+05,-1.5138e+05,-4.0959e-01,-1.5138e+05,1.1647e-01,6.7899e+00,1.4774e+05,1.6040e+02,3.8934e-01,-6.2279e-01,2.4572e+00,6.8303e-01
2.0600e+02,2.0000e+00,2.7725e+01,-1.5137e+05,-1.5138e+05,-4.1159e-01,-1.5138e+05,1.1180e-01,6.2560e+00,1.4774e+05,1.6184e+02,3.5428e-01,-1.3665e+00,2.2653e+00,3.7781e-01
2.0700e+02,1.0000e+00,2.7823e+01,-1.5137e+05,-1.5138e+05,-4.1359e-01,-1.5138e+05,1.0957e-01,6.0089e+00,1.4774e+05,1.6257e+02,-2.6856e-01,-5.1357e-01,2.0180e+00,1.7427e+00
2.0800e+02,2.0000e+00,2.7882e+01,-1.5137e+05,-1.5137e+05,-4.1558e-01,-1.5137e+05,1.2069e-01,7.2909e+00,1.4774e+05,1.6404e+02,4.0468e-01,-1.2043e+00,2.2398e+00,3.1609e+00
2.0900e+02,1.0000e+00,2.7979e+01,-1.5136e+05,-1.5137e+05,-4.1758e-01,-1.5137e+05,1.2079e-01,7.3026e+00,1.4773e+05,1.6479e+02,5.3464e-02,-8.4785e-01,2.1315e+00,1.7063e+00
2.1000e+02,1.0000e+00,2.8075e+01,-1.5136e+05,-1.5136e+05,-4.1958e-01,-1.5136e+05,1.1673e-01,6.8201e+00,1.4773e+05,1.6537e+02,4.8011e-01,-1.3152e+00,2.1676e+00,4.4349e+00
2.1100e+02,1.0000e+00,2.8171e+01,-1.5135e+05,-1.5136e+05,-4.2158e-01,-1.5136e+05,1.2000e-01,7.2071e+00,1.4772e+05,1.6609e+02,3.1015e-01,-1.7880e+00,2.2435e+00,1.8520e+00
2.1200e+02,3.0000e+00,2.8191e+01,-1.5135e+05,-1.5136e+05,-4.2358e-01,-1.5136e+05,1.1122e-01,6.1911e+00,1.4772e+05,1.6812e+02,4.8262e-01,-1.5599e+00,2.1691e+00,4.6792e+00
2.1300e+02,1.0000e+00,2.8287e+01,-1.5135e+05,-1.5135e+05,-4.2557e-01,-1.5135e+05,1.2067e-01,7.2877e+00,1.4772e+05,1.6884e+02,3.1625e-01,-7.0083e-01,2.3934e+00,1.0468e+00
2.1400e+02,1.0000e+00,2.8382e+01,-1.5135e+05,-1.5135e+05,-4.2757e-01,-1.5135e+05,1.1156e-01,6.2294e+00,1.4771e+05,1.6959e+02,3.2075e-01,-1.4902e+00,2.1359e+00,4.2195e+00
2.1500e+02,2.0000e+00,2.8439e+01,-1.5134e+05,-1.5135e+05,-4.2957e-01,-1.5135e+05,1.2032e-01,7.2455e+00,1.4771e+05,1.7085e+02,3.6832e-01,-1.5057e+00,2.1606e+00,3.9908e+00
2.1600e+02,1.0000e+00,2.8534e+01,-1.5133e+05,-1.5134e+05,-4.3157e-01,-1.5134e+05,1.2086e-01,7.3103e+00,1.4771e+05,1.7157e+02,4.3899e-01,-1.7106e+00,4.1385e+00,3.5199e+00
2.1700e+02,1.0000e+00,2.8628e+01,-1.5133e+05,-1.5134e+05,-4.3357e-01,-1.5134e+05,1.1679e-01,6.8263e+00,1.4770e+05,1.7211e+02,3.5702e-01,-1.7787e+00,2.3092e+00,6.2111e-01
2.1800e+02,1.0000e+00,2.8722e+01,-1.5131e+05,-1.5132e+05,-4.3556e-01,-1.5132e+05,1.2113e-01,7.3433e+00,1.4770e+05,1.7266e+02,4.3283e-01,-7.6078e-01,2.4363e+00,3.2703e+00
2.1900e+02,1.0000e+00,2.8816e+01,-1.5130e+05,-1.5131e+05,-4.3756e-01,-1.5131e+05,1.2114e-01,7.3453e+00,1.4768e+05,1.7338e+02,3.6771e-01,-1.2391e+00,2.3849e+00,6.5428e-01
2.2000e+02,2.0000e+00,2.8871e+01,-1.5129e+05,-1.5130e+05,-4.3956e-01,-1.5130e+05,1.2093e-01,7.3192e+00,1.4767e+05,1.7486e+02,1.9311e-02,-1.6415e+00,4.1886e+00,4.9808e+00
2.2100e+02,1.0000e+00,2.8965e+01,-1.5129e+05,-1.5130e+05,-4.4156e-01,-1.5130e+05,1.1462e-01,6.5752e+00,1.4766e+05,1.7559e+02,4.7091e-02,-1.1829e+00,2.0264e+00,3.1365e+00
