logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.9167e-01,-1.1536e+00,-2.2296e+00,2.9972e-01,1.1525e+00,2.3929e+00,3.0547e+00,2.4190e+01,-2.1238e+03
1.5836e-01,-1.3507e+00,-2.5210e+00,3.2355e-01,1.2111e+00,1.0016e+00,3.2054e+00,2.4311e+01,-2.1699e+03
2.4396e-01,-1.3521e+00,-2.2261e+00,2.9520e-01,9.1040e-01,2.1594e+00,3.1281e+00,2.4215e+01,-2.1688e+03
2.2115e-01,-1.3459e+00,-1.9889e+00,1.5036e-01,1.2229e+00,2.1236e+00,3.1487e+00,2.4285e+01,-2.1106e+03
1.3149e-01,-1.2148e+00,-1.2003e+00,4.3940e-01,1.0100e+00,2.1712e+00,3.1897e+00,2.4395e+01,-2.2174e+03
1.6010e-01,-1.3897e+00,-2.4035e+00,2.2221e-01,1.2124e+00,1.3382e+00,3.2396e+00,2.4411e+01,-2.2670e+03
2.3962e-01,-1.6449e+00,-2.0336e+00,1.5083e-01,1.0924e+00,1.2420e+00,3.1993e+00,2.4288e+01,-2.2296e+03
2.0866e-01,-1.4919e+00,-2.1613e+00,2.2856e-01,1.2489e+00,1.1244e+00,3.2457e+00,2.4403e+01,-2.1925e+03
2.1281e-01,-1.4738e+00,-1.8655e+00,2.2152e-01,1.0554e+00,1.5258e+00,3.1982e+00,2.4294e+01,-2.1449e+03
2.1417e-01,-1.4295e+00,-1.7569e+00,1.8453e-01,1.1640e+00,1.6452e+00,3.2070e+00,2.4320e+01,-2.2008e+03
9.7822e-02,-1.2382e+00,-1.7334e+00,4.8410e-01,1.2000e+00,1.2237e+00,3.2644e+00,2.4471e+01,-2.2248e+03
1.6962e-01,-1.3527e+00,-1.2847e+00,1.3809e-01,1.1863e+00,1.9449e+00,3.1766e+00,2.4317e+01,-2.2477e+03
1.6572e-01,-1.4228e+00,-2.0031e+00,2.6475e-01,1.1578e+00,9.4316e-01,3.2203e+00,2.4348e+01,-2.2630e+03
2.2842e-01,-1.5367e+00,-1.8289e+00,2.0977e-02,1.2426e+00,1.5185e+00,3.2241e+00,2.4375e+01,-2.2001e+03
1.6483e-01,-1.3864e+00,-1.2084e+00,2.4505e-01,1.1970e+00,1.5817e+00,3.2411e+00,2.4426e+01,-2.2788e+03
1.5429e-01,-1.3005e+00,-1.7080e+00,3.3924e-01,6.4139e-01,2.2133e+00,3.2017e+00,2.4429e+01,-2.2335e+03
2.3734e-01,-1.4603e+00,-1.6348e+00,6.9349e-02,1.1630e+00,2.0005e+00,3.1556e+00,2.4260e+01,-2.1877e+03
2.3527e-01,-1.4762e+00,-2.4441e+00,-1.9401e-02,1.0245e+00,1.8379e+00,3.1655e+00,2.4230e+01,-2.2317e+03
1.5324e-01,-1.1167e+00,-2.0999e+00,3.5032e-01,9.9920e-01,2.4668e+00,3.0949e+00,2.4309e+01,-2.2559e+03
2.1453e-01,-1.4681e+00,-2.0736e+00,2.2212e-01,1.1306e+00,9.6225e-01,3.2012e+00,2.4278e+01,-2.2179e+03
