logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-1.4971e-02,-1.8375e+00,1.4535e+00,2.4140e+00,2.6053e+00,1.7324e+00,3.7976e+00,2.9905e+01,-5.5878e+02
1.7237e-01,-1.4732e+00,7.1700e-01,2.1858e+00,1.4223e+00,3.2222e+00,2.8962e+00,2.8903e+01,-6.5524e+02
6.8890e-02,-1.3066e+00,1.2265e+00,2.3910e+00,4.4947e-01,1.8761e+00,3.7296e+00,2.9459e+01,-4.9007e+02
-1.6667e-01,-1.3631e+00,1.5983e+00,2.3251e+00,8.7016e-01,3.4376e+00,3.6285e+00,3.0008e+01,-7.3792e+02
4.1338e-02,-1.5849e+00,9.9573e-01,2.2119e+00,7.3651e-01,2.2470e+00,3.4927e+00,2.8975e+01,-5.7333e+02
1.7315e-01,-1.8838e+00,-1.1248e+00,2.1808e+00,5.6859e-01,2.7128e+00,3.2615e+00,2.8655e+01,-6.7588e+02
2.4765e-01,-1.1571e+00,6.6932e-01,2.4069e+00,2.1230e+00,2.6605e+00,3.5007e+00,2.9143e+01,-6.5373e+02
-2.7382e-01,-1.8647e+00,1.5694e+00,2.2625e+00,1.6247e+00,2.8642e+00,3.8002e+00,2.9945e+01,-6.5090e+02
-1.1917e-01,-1.9346e+00,1.3889e+00,2.4254e+00,5.9609e-01,1.6805e+00,3.8635e+00,2.9882e+01,-7.5606e+02
2.2904e-01,-1.4455e+00,4.6249e-01,2.3084e+00,1.9789e+00,3.1427e+00,3.1118e+00,2.9009e+01,-7.0538e+02
-2.1301e-02,-1.3552e+00,1.4455e+00,2.3456e+00,4.5378e-01,3.3256e+00,3.5660e+00,2.9746e+01,-6.2625e+02
2.2303e-01,-1.5799e+00,1.2034e+00,2.4071e+00,5.4774e-01,1.8798e+00,3.7550e+00,2.9424e+01,-7.0653e+02
-1.7805e-01,-1.7500e+00,1.6884e+00,2.3165e+00,2.4182e+00,3.3769e+00,3.6663e+00,3.0147e+01,-7.2904e+02
4.1338e-03,-1.0284e+00,5.8797e-01,2.3285e+00,6.4970e-01,2.4047e+00,3.4911e+00,2.9005e+01,-7.6764e+02
2.1192e-02,-1.7746e+00,1.6190e+00,2.3772e+00,2.8208e+00,2.1074e+00,3.7835e+00,3.0023e+01,-6.3593e+02
-1.3197e-01,-1.5060e+00,1.5313e+00,2.2108e+00,1.5537e+00,2.3879e+00,3.7466e+00,2.9634e+01,-6.2341e+02
-6.0861e-02,-1.3190e+00,1.2032e+00,2.4268e+00,9.0305e-01,2.1039e+00,3.7342e+00,2.9603e+01,-7.6946e+02
1.8089e-01,-1.5420e+00,5.0672e-01,2.1232e+00,1.2551e+00,2.7076e+00,3.1828e+00,2.8522e+01,-7.8411e+02
-4.4908e-02,-1.8725e+00,1.4108e+00,2.3418e+00,2.2043e+00,2.4528e+00,3.7071e+00,2.9678e+01,-6.1603e+02
1.6941e-01,-1.4224e+00,1.1876e+00,2.2474e+00,2.4881e+00,2.6757e+00,3.4997e+00,2.9243e+01,-7.0911e+02
2.4832e-01,-1.3582e+00,9.6865e-01,2.3874e+00,2.7019e+00,1.7518e+00,3.5411e+00,2.9337e+01,-6.4527e+02
-1.9839e-01,-1.3508e+00,1.6605e+00,2.3956e+00,2.3515e+00,1.6862e+00,3.8631e+00,3.0066e+01,-7.0328e+02
2.2613e-01,-1.4479e+00,7.3739e-01,2.2069e+00,1.0224e+00,3.0878e+00,3.0345e+00,2.8775e+01,-6.0658e+02
-1.2000e-02,-1.8601e+00,1.2193e+00,2.3891e+00,1.9473e+00,1.7897e+00,3.7613e+00,2.9613e+01,-6.8181e+02
-6.7853e-01,-1.1747e+00,1.6849e+00,1.7124e+00,1.1939e+00,3.5514e+00,3.4059e+00,3.0021e+01,-7.7404e+02
1.9701e-01,-1.3923e+00,9.6962e-01,2.3117e+00,2.0742e+00,1.7998e+00,3.5926e+00,2.9150e+01,-5.2333e+02
2.1166e-01,-1.2199e+00,4.7944e-01,2.1879e+00,2.2678e+00,2.8800e+00,3.0982e+00,2.8768e+01,-7.2828e+02
-2.2525e-02,-1.7603e+00,8.4387e-01,2.3612e+00,3.8917e-01,2.0387e+00,3.6097e+00,2.9276e+01,-6.8793e+02
1.2748e-03,-1.5899e+00,1.3601e+00,2.3849e+00,1.2444e+00,1.9555e+00,3.7733e+00,2.9632e+01,-4.9417e+02
1.4982e-01,-1.6265e+00,1.6206e+00,2.0986e+00,3.2431e+00,3.0728e+00,3.2157e+00,3.0000e+01,-6.6808e+02
-3.2318e-02,-1.5294e+00,1.2294e+00,2.2166e+00,1.5285e+00,2.6555e+00,3.5416e+00,2.9246e+01,-5.3716e+02
1.5780e-01,-1.4403e+00,9.4428e-01,2.4120e+00,6.3368e-01,1.7560e+00,3.6726e+00,2.9333e+01,-7.6607e+02
-8.1165e-02,-1.3209e+00,1.6286e+00,2.2995e+00,1.6061e+00,3.3641e+00,3.6463e+00,2.9937e+01,-6.1435e+02
-1.2189e-02,-1.0360e+00,1.4851e+00,2.3585e+00,9.9074e-01,1.7739e+00,3.7866e+00,2.9588e+01,-6.2519e+02
-1.3340e-01,-1.5575e+00,1.7300e+00,2.1469e+00,1.1300e+00,3.4306e+00,3.6410e+00,3.0005e+01,-6.7549e+02
1.3624e-01,-1.7312e+00,2.3966e-01,2.2615e+00,5.0447e-01,1.7285e+00,3.4539e+00,2.8816e+01,-6.5447e+02
-5.7041e-01,-1.9603e+00,1.4625e+00,2.0462e+00,2.2159e+00,2.8103e+00,3.6954e+00,2.9818e+01,-7.5460e+02
-2.0394e-02,-1.8145e+00,8.3308e-01,2.2067e+00,1.2348e+00,2.1900e+00,3.4844e+00,2.8991e+01,-6.0650e+02
3.5354e-02,-1.4220e+00,1.4031e+00,2.4218e+00,2.7802e+00,3.1538e+00,3.5370e+00,2.9899e+01,-7.4158e+02
5.6028e-02,-1.3731e+00,1.1165e+00,2.3342e+00,1.8004e+00,2.6234e+00,3.5525e+00,2.9295e+01,-6.6248e+02
2.0726e-01,-1.7332e+00,1.5575e+00,2.0795e+00,3.1812e+00,3.2301e+00,2.9443e+00,2.9853e+01,-6.5116e+02
1.6698e-01,-1.3937e+00,1.3924e+00,2.3410e+00,3.0784e+00,2.9734e+00,3.4073e+00,2.9808e+01,-7.3704e+02
8.1980e-02,-1.3083e+00,5.7907e-01,2.2654e+00,1.5175e+00,2.4212e+00,3.4647e+00,2.8946e+01,-6.2492e+02
2.1206e-01,-1.5624e+00,1.2614e+00,2.0408e+00,2.8349e+00,2.2671e+00,3.3247e+00,2.9178e+01,-6.9050e+02
1.5323e-01,-1.3900e+00,1.1595e+00,2.1875e+00,5.6190e-01,3.3581e+00,2.7491e+00,2.9135e+01,-6.9308e+02
1.7849e-01,-1.2835e+00,1.1402e+00,2.4489e+00,7.6878e-01,2.6449e+00,3.6991e+00,2.9449e+01,-6.5642e+02
2.0060e-01,-1.9168e+00,-5.4854e-02,2.2418e+00,5.8802e-01,2.0844e+00,3.4578e+00,2.8795e+01,-6.1205e+02
-3.0592e-01,-1.2712e+00,1.6778e+00,2.3522e+00,1.9124e+00,2.5078e+00,3.8546e+00,3.0025e+01,-5.9062e+02
1.2255e-01,-1.5481e+00,5.8357e-01,2.3843e+00,1.2551e+00,2.2383e+00,3.5763e+00,2.9176e+01,-5.9750e+02
6.6755e-02,-1.9955e+00,1.3493e+00,2.3593e+00,2.2660e+00,2.5926e+00,3.7342e+00,2.9645e+01,-6.1092e+02
-2.1189e-01,-1.3075e+00,1.5699e+00,2.3922e+00,2.4780e+00,3.6178e+00,2.9907e+00,3.0117e+01,-7.1018e+02
-2.3725e-01,-1.9027e+00,1.6142e+00,2.3241e+00,1.2946e+00,3.2122e+00,3.7907e+00,3.0094e+01,-6.0018e+02
-2.1525e-01,-1.2682e+00,1.7227e+00,2.2991e+00,1.1517e+00,1.9486e+00,3.8819e+00,2.9955e+01,-6.8683e+02
1.6922e-01,-1.9914e+00,1.1028e+00,2.1669e+00,2.1889e+00,3.4116e+00,2.4823e+00,2.9265e+01,-6.5556e+02
-4.9467e-02,-1.6850e+00,1.0685e+00,2.1165e+00,8.0186e-01,2.2505e+00,3.4891e+00,2.8968e+01,-6.5177e+02
1.4686e-01,-1.9651e+00,9.5137e-01,2.1463e+00,1.4115e+00,3.1153e+00,3.1906e+00,2.8948e+01,-5.8160e+02
1.6276e-01,-1.5214e+00,1.2809e+00,2.1419e+00,1.0519e+00,3.4037e+00,3.0029e+00,2.9255e+01,-7.8072e+02
-9.4234e-03,-1.1030e+00,1.5371e+00,2.3794e+00,2.2261e+00,3.3594e+00,3.4231e+00,2.9750e+01,-6.0564e+02
1.9953e-01,-1.8695e+00,-9.4899e-01,2.3283e+00,1.2786e+00,2.2923e+00,3.5137e+00,2.8975e+01,-7.7614e+02
7.9575e-02,-1.3474e+00,1.4328e+00,2.2701e+00,1.4975e+00,3.5682e+00,2.7965e+00,2.9637e+01,-6.3146e+02
8.0597e-02,-1.5236e+00,1.0922e+00,2.3167e+00,2.1530e+00,3.2912e+00,3.1878e+00,2.9409e+01,-5.6701e+02
1.5520e-01,-1.8455e+00,1.0442e+00,2.2363e+00,1.8735e+00,2.6001e+00,3.5092e+00,2.9112e+01,-4.6424e+02
1.6878e-01,-1.5871e+00,2.9388e-01,2.2997e+00,7.3448e-01,2.2626e+00,3.4906e+00,2.8930e+01,-5.0129e+02
2.3479e-01,-1.4710e+00,6.5682e-01,2.1607e+00,1.7215e+00,3.1284e+00,2.9467e+00,2.8782e+01,-6.1528e+02
-5.0775e-01,-1.2473e+00,1.5830e+00,2.1213e+00,1.5026e+00,3.5867e+00,3.3193e+00,3.0053e+01,-7.4510e+02
1.6443e-01,-1.6513e+00,-6.8869e-01,2.2460e+00,1.7731e+00,2.3652e+00,3.3911e+00,2.8800e+01,-6.4437e+02
