logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-7.8345e-02,-1.6285e+00,7.8737e-01,2.2879e+00,2.0874e+00,3.3740e+00,3.7817e+00,2.9909e+01,-8.0010e+02
-2.1177e-01,-1.3594e+00,1.2015e+00,2.1403e+00,1.4546e+00,2.4541e+00,3.9080e+00,2.9763e+01,-7.7822e+02
1.1165e-02,-1.5884e+00,-2.9288e-01,2.0439e+00,1.9317e+00,3.4114e+00,3.1950e+00,2.9248e+01,-7.7153e+02
1.2425e-01,-1.6044e+00,7.7108e-03,2.1931e+00,1.2647e+00,3.0127e+00,3.7025e+00,2.9310e+01,-7.3414e+02
1.5069e-01,-1.9497e+00,4.1537e-01,2.2682e+00,7.0140e-01,3.4006e+00,3.6257e+00,2.9541e+01,-7.3694e+02
3.3813e-02,-1.1879e+00,2.7884e-01,2.1019e+00,8.3838e-01,3.2325e+00,3.3980e+00,2.9078e+01,-6.6874e+02
1.9159e-01,-1.4428e+00,-6.6067e-01,2.3152e+00,1.6068e+00,2.6616e+00,3.7603e+00,2.9326e+01,-4.8514e+02
1.0089e-01,-1.3705e+00,4.3654e-02,2.2687e+00,9.4242e-01,2.8199e+00,3.7283e+00,2.9304e+01,-4.5419e+02
4.6681e-02,-1.5164e+00,-1.1639e+00,2.2479e+00,7.4816e-01,2.5500e+00,3.7712e+00,2.9366e+01,-6.8427e+02
1.8788e-01,-1.5024e+00,-6.3018e-01,2.0639e+00,1.1884e+00,3.2647e+00,3.1773e+00,2.8880e+01,-6.9944e+02
-2.8286e-01,-1.1148e+00,8.8990e-01,2.3820e+00,4.0065e-01,2.7023e+00,3.9609e+00,2.9961e+01,-7.9142e+02
2.1139e-01,-1.0221e+00,1.0890e-01,2.3581e+00,1.7830e+00,3.5444e+00,3.3450e+00,2.9478e+01,-6.1984e+02
-1.5962e-01,-1.1999e+00,-1.9722e-01,2.1944e+00,1.9265e+00,2.6767e+00,3.7281e+00,2.9423e+01,-8.1749e+02
2.3718e-01,-1.4498e+00,6.4958e-01,2.1838e+00,5.6796e-01,3.6321e+00,2.9701e+00,2.9411e+01,-8.1323e+02
1.8097e-01,-1.5318e+00,-4.0684e-01,2.3258e+00,2.3914e+00,3.1154e+00,3.7169e+00,2.9554e+01,-6.9822e+02
