logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.6084e-01,-9.4251e-01,1.8619e+00,1.0735e+00,1.1582e+00,3.8502e+00,2.7299e+00,3.0259e+01,-1.7510e+03
-4.6586e-01,-9.1105e-01,2.0421e+00,1.0121e-01,1.1805e+00,4.0546e+00,2.5478e+00,3.0782e+01,-1.6779e+03
1.4401e-01,-1.1096e+00,1.9280e+00,2.7372e+00,3.1997e+00,3.9594e+00,3.0711e+00,3.0985e+01,-1.7212e+03
3.0918e-01,-1.4399e+00,2.4747e+00,2.1037e+00,2.5340e+00,3.9408e+00,4.4026e+00,3.1580e+01,-1.6804e+03
1.6549e-01,-1.1449e+00,1.4993e+00,2.5118e+00,3.0850e+00,3.5458e+00,2.0292e+00,3.0183e+01,-1.5291e+03
4.1292e-01,-9.1000e-01,1.9106e+00,1.2296e+00,3.5638e+00,1.8372e+00,3.0518e+00,3.0334e+01,-1.8510e+03
-3.2057e-02,-1.5223e+00,1.6885e+00,2.4660e+00,2.6114e+00,2.0651e+00,4.0196e+00,3.0442e+01,-1.7325e+03
-9.3820e-01,-1.6090e+00,1.1293e+00,1.4966e+00,1.2193e+00,2.3396e+00,3.5345e+00,2.9154e+01,-1.4964e+03
2.6304e-01,-5.9186e-01,2.5235e+00,1.2852e+00,3.6734e+00,1.5970e+00,4.3431e+00,3.1454e+01,-1.4954e+03
2.4060e-01,-9.6867e-01,1.2672e+00,2.2344e+00,2.4507e+00,2.9635e+00,3.3092e+00,2.9263e+01,-7.4817e+02
-8.8392e-01,-8.7980e-01,1.6096e+00,1.8651e+00,2.2306e+00,2.8804e+00,3.8901e+00,3.0149e+01,-1.7902e+03
-3.9633e-01,-9.9474e-01,1.4004e+00,1.8049e+00,9.7832e-01,1.6825e+00,3.6060e+00,2.9141e+01,-1.9265e+03
-3.2667e-01,-1.8386e+00,2.4059e+00,1.5234e+00,1.1405e+00,3.1704e+00,4.5052e+00,3.1592e+01,-1.8561e+03
-1.7710e-01,-1.3036e+00,8.8259e-01,2.1065e+00,1.9636e+00,3.4136e+00,1.9982e+00,2.9310e+01,-1.4063e+03
-3.2288e-01,-1.5920e+00,1.8277e+00,1.8964e+00,3.1340e+00,3.0459e+00,3.8211e+00,3.0539e+01,-7.9636e+02
3.2763e-01,-1.5302e+00,1.8790e+00,7.2445e-01,3.5485e+00,2.1032e+00,2.7323e+00,3.0438e+01,-1.0510e+03
2.2805e-01,-1.4406e+00,2.0220e+00,2.8322e+00,3.1596e+00,1.9191e+00,4.2536e+00,3.1120e+01,-1.7138e+03
6.7958e-02,-1.6764e+00,1.8115e+00,1.9901e+00,1.2120e+00,2.4876e+00,3.9553e+00,3.0057e+01,-1.1202e+03
-5.4670e-01,-1.0796e+00,1.6141e+00,2.2366e+00,1.1529e+00,2.9220e+00,3.9496e+00,3.0279e+01,-1.7342e+03
8.0532e-02,-1.8449e+00,2.0559e+00,2.0610e+00,3.1919e+00,1.9228e+00,4.1620e+00,3.0854e+01,-1.1999e+03
-6.9386e-01,-8.4618e-01,1.7949e+00,6.1974e-01,2.1946e+00,3.8420e+00,2.9837e+00,3.0408e+01,-1.2052e+03
-4.8258e-01,-5.2193e-01,2.4133e+00,7.1543e-01,2.9325e+00,3.9866e+00,4.0206e+00,3.1237e+01,-1.8976e+03
-7.9154e-01,-5.9304e-01,1.5994e+00,2.4476e+00,1.0000e+00,3.8833e+00,1.9993e+00,3.0409e+01,-1.6971e+03
-2.4846e-01,-1.8083e+00,2.1171e+00,1.6657e+00,1.0674e+00,3.4003e+00,4.2246e+00,3.0977e+01,-1.2794e+03
-1.7168e-01,-7.8984e-01,2.0179e+00,2.2533e+00,3.7550e+00,2.1564e+00,2.4080e+00,3.1017e+01,-1.2028e+03
-5.3702e-01,-1.7081e+00,1.0428e+00,1.8998e+00,1.3608e+00,2.0468e+00,3.5591e+00,2.9232e+01,-1.6679e+03
1.2253e-01,-1.7334e+00,1.8626e+00,1.0524e+00,3.5768e+00,1.8282e+00,3.3695e+00,3.0688e+01,-1.7449e+03
2.3275e-01,-1.9555e+00,2.0180e+00,1.8355e+00,1.0167e+00,3.9722e+00,3.3012e+00,3.0661e+01,-1.3094e+03
-4.7903e-01,-1.6586e+00,1.8749e+00,1.1366e+00,1.7892e+00,3.8565e+00,3.4295e+00,3.0649e+01,-1.4807e+03
3.5531e-01,-1.0613e+00,2.2007e+00,9.6575e-01,3.7907e+00,1.8676e+00,3.2785e+00,3.1039e+01,-8.1582e+02
-4.2632e-01,-5.4561e-01,2.0477e+00,2.4313e+00,3.7524e+00,1.9347e+00,2.3352e+00,3.1043e+01,-1.3071e+03
6.1794e-02,-1.2574e+00,1.7836e+00,7.8922e-01,2.4239e+00,3.5559e+00,3.5211e+00,3.0006e+01,-1.9500e+03
7.4576e-02,-1.0870e+00,2.2395e+00,2.4280e+00,1.0967e+00,3.3532e+00,4.2902e+00,3.1033e+01,-1.1866e+03
-7.1370e-02,-1.3127e+00,1.7198e+00,1.7693e+00,2.3426e+00,3.7229e+00,2.7553e+00,3.0050e+01,-1.0039e+03
-2.8012e-01,-1.8072e+00,2.3137e+00,4.1383e-01,2.5097e+00,4.3556e+00,3.5078e+00,3.1729e+01,-1.9423e+03
-5.4913e-01,-1.5706e+00,1.7365e+00,2.1755e+00,9.7995e-01,2.6463e+00,4.0256e+00,3.0392e+01,-9.0422e+02
1.6180e-01,-5.6626e-01,2.0336e+00,2.3531e+00,2.5990e+00,1.5666e+00,4.0125e+00,3.0199e+01,-9.1290e+02
4.1802e-02,-7.4415e-01,2.4950e+00,2.5721e+00,1.9595e+00,4.3032e+00,3.7765e+00,3.1616e+01,-1.6823e+03
5.0480e-02,-1.1538e+00,1.9909e-01,2.3327e+00,2.2597e+00,3.4028e+00,2.4705e+00,2.9428e+01,-1.5607e+03
-6.2121e-01,-1.2669e+00,2.0674e+00,1.0967e+00,2.6517e+00,3.7940e+00,3.9898e+00,3.1014e+01,-2.0024e+03
3.3860e-01,-1.0165e+00,2.1211e+00,2.4234e+00,3.5092e+00,3.7675e+00,3.0286e+00,3.0947e+01,-9.6295e+02
5.3309e-02,-5.7328e-01,1.9526e+00,2.4433e+00,3.1391e+00,3.5473e+00,2.4625e+00,3.0275e+01,-1.2760e+03
-2.0787e-01,-1.6686e+00,2.1131e+00,8.3778e-01,3.9181e+00,2.6817e+00,2.0981e+00,3.1529e+01,-1.5009e+03
6.8264e-02,-6.6671e-01,1.7114e+00,2.7265e+00,1.3353e+00,2.6145e+00,4.0145e+00,3.0240e+01,-1.2770e+03
-1.7736e-01,-8.8653e-01,1.9088e+00,1.5930e-01,2.8804e+00,3.0040e+00,3.6689e+00,2.9977e+01,-1.7141e+03
3.5742e-01,-1.6546e+00,1.8751e+00,2.4451e+00,3.5600e+00,3.6299e+00,2.9330e+00,3.0881e+01,-1.3485e+03
2.1394e-01,-8.9383e-01,2.2438e+00,1.0026e+00,3.3380e+00,3.9255e+00,3.4992e+00,3.1021e+01,-1.1395e+03
-2.9335e-02,-1.5078e+00,1.6917e+00,1.0088e+00,6.3536e-01,3.5336e+00,3.0288e+00,2.9661e+01,-1.9626e+03
-3.3509e-01,-1.2325e+00,2.3417e+00,8.4054e-01,3.5612e+00,2.2197e+00,4.2901e+00,3.1580e+01,-1.4767e+03
-2.3190e-01,-1.8062e+00,1.5782e+00,1.7173e+00,2.1687e+00,3.8028e+00,1.9369e+00,3.0186e+01,-1.5954e+03
-3.4643e-01,-8.3837e-01,1.8282e+00,2.3018e+00,3.1592e+00,3.5360e+00,2.8028e+00,3.0415e+01,-1.7593e+03
-4.9193e-01,-1.0703e+00,5.7490e-01,2.3807e+00,7.6501e-01,3.2599e+00,3.5057e+00,2.9745e+01,-1.7933e+03
-3.6982e-01,-1.4648e+00,1.7781e+00,1.1401e+00,1.5623e+00,3.8625e+00,2.3346e+00,3.0335e+01,-1.1674e+03
-7.9357e-01,-1.0939e+00,7.3076e-01,2.2711e+00,7.8774e-01,3.0178e+00,3.6413e+00,2.9785e+01,-1.7535e+03
-8.9085e-01,-1.2401e+00,1.4336e+00,1.8171e+00,1.7517e+00,3.0532e+00,3.7263e+00,2.9938e+01,-1.7818e+03
-8.2599e-02,-1.3097e+00,1.1790e+00,2.0810e+00,1.4001e+00,3.2054e+00,3.3432e+00,2.9319e+01,-1.0193e+03
2.4355e-01,-1.7084e+00,1.4277e+00,2.0771e+00,2.9760e+00,2.2497e+00,3.3719e+00,2.9541e+01,-2.0097e+03
-6.7550e-01,-9.1660e-01,1.9086e+00,1.0315e+00,2.4417e+00,3.9111e+00,2.4159e+00,3.0580e+01,-1.0326e+03
6.4363e-02,-1.2073e+00,1.7523e+00,2.5844e+00,3.1914e+00,3.6003e+00,3.3794e+00,3.0632e+01,-1.2759e+03
-5.5589e-01,-1.8359e+00,1.5973e+00,7.7272e-01,2.2162e+00,3.1310e+00,3.7986e+00,3.0026e+01,-1.9573e+03
-5.2950e-01,-1.2814e+00,1.8456e+00,9.1250e-01,2.9890e+00,3.8901e+00,2.7705e+00,3.0718e+01,-1.5618e+03
5.1872e-02,-6.5231e-01,2.5002e+00,2.4715e-01,3.6946e+00,4.0082e+00,3.0964e+00,3.1514e+01,-1.1067e+03
-1.8862e-01,-1.8593e+00,2.1100e+00,1.4901e+00,2.4942e+00,4.2329e+00,2.4619e+00,3.1302e+01,-1.7665e+03
-3.3099e-01,-1.1596e+00,2.0916e+00,5.7278e-01,2.7691e+00,3.2871e+00,3.9917e+00,3.0695e+01,-1.7985e+03
-9.8144e-01,-8.3502e-01,1.5952e+00,5.1004e-01,1.1722e+00,3.8025e+00,2.1636e+00,3.0215e+01,-1.7292e+03
-4.3499e-01,-1.1805e+00,1.6688e+00,1.0670e+00,1.7267e+00,3.7594e+00,2.0962e+00,3.0044e+01,-1.5665e+03
-5.1042e-02,-1.2435e+00,1.8686e+00,1.6549e+00,2.1017e+00,3.5893e+00,3.4820e+00,3.0130e+01,-1.7339e+03
-8.2797e-01,-1.3441e+00,1.4633e+00,1.7593e+00,7.1332e-01,2.9089e+00,3.7816e+00,2.9884e+01,-9.2514e+02
3.8914e-01,-1.1728e+00,2.5619e+00,3.5305e-01,1.8035e+00,3.1386e+00,4.6538e+00,3.1684e+01,-1.8272e+03
1.5504e-01,-1.6528e+00,1.9854e+00,2.3087e-01,3.5024e+00,2.9383e+00,3.4834e+00,3.0586e+01,-1.9357e+03
-7.1408e-01,-8.9339e-01,1.1922e+00,1.9555e+00,2.3039e+00,2.9078e+00,3.4596e+00,2.9419e+01,-1.1149e+03
