logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
-6.6793e-01,-1.4880e+00,1.3249e+00,2.0375e+00,2.1904e+00,2.9733e+00,3.5516e+00,-9.8993e+02
-5.6541e-01,-1.5192e+00,1.5001e+00,1.8927e+00,1.9485e+00,2.7933e+00,3.6702e+00,-9.7032e+02
-2.5349e-01,-1.5386e+00,1.3422e+00,2.3165e+00,6.6404e-01,2.6563e+00,3.6950e+00,-6.2093e+02
6.0687e-02,-1.6151e+00,1.6304e+00,4.1283e-01,3.2117e+00,1.8591e+00,3.2712e+00,-8.8778e+02
-6.3076e-01,-1.1749e+00,1.4925e+00,2.0067e+00,1.4931e+00,2.9440e+00,3.6264e+00,-8.8764e+02
-5.8988e-01,-1.4956e+00,1.3597e+00,1.9744e+00,5.3711e-01,3.4363e+00,3.1467e+00,-9.9781e+02
-4.2215e-01,-1.3962e+00,1.6028e+00,1.7791e+00,9.6249e-01,3.4622e+00,3.1783e+00,-9.8304e+02
-3.6951e-01,-1.9073e+00,1.5929e+00,1.7388e+00,5.4659e-01,3.4002e+00,3.2938e+00,-9.7815e+02
-5.1041e-01,-1.6912e+00,1.4507e+00,2.1647e+00,6.0500e-01,2.1277e+00,3.7224e+00,-6.7843e+02
-2.9909e-01,-1.2413e+00,1.4924e+00,2.1032e+00,5.4967e-01,3.5258e+00,2.8476e+00,-7.3173e+02
7.8328e-02,-1.3786e+00,1.5273e+00,1.4350e+00,3.2949e+00,1.8955e+00,2.7318e+00,-9.9124e+02
2.3187e-01,-1.7390e+00,1.5027e+00,1.7278e+00,3.2844e+00,2.8151e+00,2.7450e+00,-7.4694e+02
-2.2891e-01,-1.3916e+00,1.6340e+00,2.0596e+00,1.6270e+00,2.7522e+00,3.6913e+00,-1.0138e+03
-3.5498e-02,-1.4445e+00,1.3263e+00,2.4317e+00,1.3712e+00,3.0194e+00,3.6679e+00,-5.6592e+02
-5.6163e-01,-1.5798e+00,1.3657e+00,2.1424e+00,2.2106e+00,1.7052e+00,3.7039e+00,-8.6713e+02
-5.7295e-01,-1.4028e+00,1.5718e+00,1.9168e+00,2.0031e+00,2.9161e+00,3.6174e+00,-8.7063e+02
3.5933e-02,-1.4304e+00,1.2738e+00,2.4590e+00,1.3885e+00,2.1429e+00,3.7657e+00,-8.0670e+02
1.6606e-01,-1.1384e+00,1.2579e+00,2.5376e+00,7.2173e-01,2.4485e+00,3.8105e+00,-9.7643e+02
-1.5729e-01,-1.3273e+00,1.3087e+00,2.2763e+00,1.9762e+00,3.4973e+00,2.8194e+00,-8.5522e+02
-5.5843e-01,-1.0867e+00,1.5331e+00,2.0567e+00,1.3450e+00,3.0864e+00,3.5839e+00,-8.2886e+02
1.0578e-01,-1.1320e+00,1.6237e+00,1.0067e+00,3.3176e+00,2.5134e+00,2.5645e+00,-7.6203e+02
1.6115e-01,-1.4097e+00,1.4756e+00,2.3962e+00,8.9167e-01,2.8256e+00,3.7848e+00,-7.4986e+02
-1.2737e-01,-1.7629e+00,1.5344e+00,1.9875e+00,1.5366e+00,3.5633e+00,2.5597e+00,-1.0148e+03
-1.7388e-01,-1.6900e+00,1.4590e+00,2.2278e+00,2.0069e+00,2.6575e+00,3.6953e+00,-7.5176e+02
-5.5523e-01,-1.6410e+00,1.5710e+00,1.7239e+00,1.2446e+00,3.0915e+00,3.5906e+00,-8.7067e+02
6.3604e-03,-1.3280e+00,1.4799e+00,8.4847e-01,3.3201e+00,1.9350e+00,2.4971e+00,-7.7146e+02
-2.9899e-02,-1.2209e+00,1.1873e+00,2.3694e+00,2.7348e+00,3.2329e+00,3.2893e+00,-8.5154e+02
2.0125e-01,-1.6264e+00,1.6048e+00,1.1922e+00,3.2840e+00,2.2044e+00,3.2015e+00,-9.9964e+02
1.1030e-01,-1.6984e+00,1.3038e+00,2.3863e+00,2.4705e+00,2.6670e+00,3.6940e+00,-9.3828e+02
-5.6424e-01,-1.7844e+00,1.3466e+00,2.1889e+00,1.8616e+00,1.8031e+00,3.7192e+00,-9.5526e+02
1.0848e-01,-1.6810e+00,1.0466e+00,2.5377e+00,1.4290e+00,2.5349e+00,3.7524e+00,-9.9276e+02
-1.6621e-01,-1.1951e+00,1.2688e+00,2.4083e+00,1.4519e+00,3.2350e+00,3.4558e+00,-7.8589e+02
-6.0656e-01,-1.4885e+00,1.5548e+00,9.1786e-01,1.2997e+00,3.4968e+00,3.0592e+00,-9.0170e+02
-1.8945e-02,-1.5571e+00,1.3489e+00,2.2652e+00,6.0660e-01,3.5972e+00,2.5617e+00,-7.6850e+02
5.0536e-02,-1.5033e+00,1.5010e+00,2.2589e+00,2.6442e+00,2.8960e+00,3.6389e+00,-8.9479e+02
-5.8054e-01,-1.4756e+00,1.5226e+00,1.2035e+00,2.7890e+00,2.8236e+00,3.4906e+00,-8.7498e+02
-5.2245e-01,-1.0871e+00,1.6174e+00,2.0848e+00,1.4917e+00,1.9560e+00,3.7535e+00,-9.6499e+02
-4.7213e-01,-1.3430e+00,1.4683e+00,2.1820e+00,6.8039e-01,2.4488e+00,3.7004e+00,-7.9459e+02
8.3569e-02,-1.3650e+00,1.4436e+00,2.3970e+00,1.5976e+00,2.5735e+00,3.7821e+00,-6.0795e+02
6.9182e-02,-1.0557e+00,1.1761e+00,2.5161e+00,2.4346e+00,3.2562e+00,3.4232e+00,-8.4095e+02
-4.6848e-01,-1.3372e+00,1.4552e+00,1.9274e+00,1.1211e+00,3.4822e+00,3.0139e+00,-9.2955e+02
-5.1433e-01,-1.8221e+00,1.3153e+00,2.2362e+00,2.1565e+00,1.7175e+00,3.6897e+00,-9.0992e+02
-1.7241e-02,-1.0836e+00,1.3970e+00,2.3902e+00,1.8695e+00,3.4715e+00,3.2482e+00,-7.7083e+02
-2.8429e-01,-1.2655e+00,1.4668e+00,2.3682e+00,6.7633e-01,1.7372e+00,3.7390e+00,-8.9046e+02
1.6213e-01,-1.7497e+00,1.4010e+00,2.3118e+00,1.0415e+00,3.5986e+00,2.6837e+00,-9.7718e+02
2.1282e-01,-1.6116e+00,1.6030e+00,7.8116e-01,3.3123e+00,2.4476e+00,2.9882e+00,-9.7742e+02
-4.1788e-01,-1.7282e+00,1.5255e+00,1.8015e+00,9.7254e-01,3.4983e+00,3.0511e+00,-9.4330e+02
-6.1563e-01,-1.6811e+00,1.2334e+00,2.2427e+00,1.4019e+00,2.3204e+00,3.6879e+00,-9.5245e+02
-4.5585e-01,-1.4125e+00,1.3183e+00,2.2229e+00,1.3235e+00,2.8260e+00,3.6491e+00,-8.8017e+02
-5.6650e-01,-1.7028e+00,1.5885e+00,9.8022e-01,2.4159e+00,3.0179e+00,3.5619e+00,-9.6721e+02
-3.2376e-01,-1.8138e+00,1.6141e+00,1.8192e+00,1.2868e+00,3.2924e+00,3.4669e+00,-9.9122e+02
