logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.3971e-01,-5.4687e-01,2.2919e+00,1.7107e-01,1.6278e+00,1.6233e+00,4.3928e+00,2.9550e+01,-4.5262e+03
1.5023e-01,-5.9775e-01,2.1747e+00,2.0184e-01,1.8815e+00,2.8481e+00,4.2572e+00,2.9288e+01,-4.5426e+03
1.0922e-01,-5.2956e-01,2.1863e+00,6.8011e-01,1.5121e+00,2.7766e+00,4.2734e+00,2.9302e+01,-4.5105e+03
8.1502e-02,-5.1286e-01,2.2452e+00,5.6767e-02,9.7489e-01,2.5926e+00,4.3177e+00,2.9395e+01,-4.5041e+03
8.8372e-02,-5.2111e-01,2.2205e+00,1.0358e+00,1.1162e+00,1.8887e+00,4.3075e+00,2.9342e+01,-4.5444e+03
1.3991e-01,-5.2085e-01,2.1784e+00,4.0759e-01,6.6958e-01,2.6043e+00,4.2669e+00,2.9249e+01,-4.4653e+03
1.0903e-01,-5.2513e-01,2.1454e+00,6.3924e-01,8.8365e-01,1.5189e+00,4.2285e+00,2.9125e+01,-4.5441e+03
8.6192e-02,-5.0244e-01,2.1993e+00,2.7736e-01,2.1783e+00,2.3991e+00,4.2817e+00,2.9313e+01,-4.5372e+03
2.1165e-01,-5.5692e-01,2.2147e+00,1.3212e+00,1.0836e+00,2.7434e+00,4.3041e+00,2.9345e+01,-4.5365e+03
2.7540e-01,-5.5221e-01,2.1403e+00,6.2884e-01,1.2870e+00,2.3935e+00,4.2319e+00,2.9124e+01,-4.5340e+03
1.9709e-01,-5.1701e-01,2.1309e+00,1.4906e+00,1.8994e+00,1.8304e+00,4.2167e+00,2.9092e+01,-4.5113e+03
6.9577e-02,-5.7852e-01,2.1633e+00,2.9303e-01,1.2919e+00,2.9473e+00,4.2493e+00,2.9292e+01,-4.5175e+03
-1.2532e-02,-5.1913e-01,2.2172e+00,5.0268e-01,1.6707e+00,2.1175e+00,4.3105e+00,2.9398e+01,-4.5507e+03
4.3643e-02,-5.3194e-01,2.2362e+00,1.0694e+00,7.4418e-01,1.7638e+00,4.3263e+00,2.9397e+01,-4.5151e+03
1.7472e-01,-6.1245e-01,2.1117e+00,9.2349e-01,6.4783e-01,1.6915e+00,4.2383e+00,2.9160e+01,-4.5050e+03
1.0078e-01,-5.3157e-01,2.2576e+00,2.2292e-01,1.1498e+00,1.9690e+00,4.3475e+00,2.9441e+01,-4.5316e+03
6.5709e-02,-5.9767e-01,2.1707e+00,1.0046e+00,1.8443e+00,3.0535e+00,4.2448e+00,2.9329e+01,-4.5448e+03
6.1494e-03,-5.2928e-01,2.1424e+00,4.0241e-01,8.6662e-01,1.7928e+00,4.2375e+00,2.9185e+01,-4.5292e+03
1.6886e-01,-5.1046e-01,2.3140e+00,1.3413e+00,8.8397e-01,2.2670e+00,4.4126e+00,2.9590e+01,-4.5466e+03
1.8926e-01,-5.3920e-01,2.2034e+00,-2.2969e-03,6.3645e-01,1.7678e+00,4.2893e+00,2.9264e+01,-4.5275e+03
1.1627e-01,-5.3910e-01,2.2469e+00,2.4699e-01,7.9868e-01,1.7039e+00,4.3534e+00,2.9442e+01,-4.5423e+03
-9.7871e-02,-5.1010e-01,2.2344e+00,1.5549e-01,9.2563e-01,2.1581e+00,4.3295e+00,2.9454e+01,-4.5039e+03
7.9461e-02,-5.4556e-01,2.2091e+00,9.1872e-01,1.6548e+00,2.2042e+00,4.3000e+00,2.9339e+01,-4.4969e+03
1.2829e-01,-6.0343e-01,2.2470e+00,4.4431e-01,1.0475e+00,1.8512e+00,4.3754e+00,2.9513e+01,-4.5420e+03
5.8120e-02,-5.2643e-01,2.1872e+00,9.8069e-01,4.7214e-01,2.3971e+00,4.2793e+00,2.9289e+01,-4.4915e+03
1.7317e-01,-6.0016e-01,2.1882e+00,7.2995e-01,2.0464e+00,2.4273e+00,4.2980e+00,2.9345e+01,-4.5480e+03
7.4359e-02,-5.3396e-01,2.2549e+00,1.0229e+00,1.3742e+00,2.9656e+00,4.3315e+00,2.9485e+01,-4.5444e+03
-8.2254e-04,-5.0555e-01,2.2052e+00,5.2227e-01,1.7333e+00,2.0063e+00,4.2886e+00,2.9331e+01,-4.5451e+03
2.1451e-01,-5.0633e-01,2.2984e+00,5.6983e-01,2.0047e+00,1.7198e+00,4.3828e+00,2.9494e+01,-4.5213e+03
8.0767e-02,-5.0836e-01,2.1996e+00,1.1239e+00,8.4415e-01,2.7416e+00,4.2658e+00,2.9269e+01,-4.5225e+03
8.9327e-02,-5.6052e-01,2.1283e+00,5.3975e-01,5.2109e-01,2.9239e+00,4.2102e+00,2.9187e+01,-4.5500e+03
1.8147e-01,-5.8617e-01,2.2453e+00,6.7066e-01,1.9189e+00,1.6104e+00,4.3603e+00,2.9475e+01,-4.5478e+03
1.5478e-01,-5.6395e-01,2.1890e+00,2.7303e-01,6.4633e-01,2.5215e+00,4.2687e+00,2.9268e+01,-4.5515e+03
2.8216e-01,-5.7453e-01,2.1822e+00,1.0316e+00,1.4217e+00,2.8605e+00,4.2761e+00,2.9284e+01,-4.5371e+03
2.6334e-01,-5.0440e-01,2.2472e+00,7.7326e-01,1.3535e+00,1.6608e+00,4.3526e+00,2.9397e+01,-4.5333e+03
2.2097e-02,-5.1476e-01,2.1952e+00,1.5403e+00,1.2035e+00,3.2575e+00,4.2584e+00,2.9403e+01,-4.5424e+03
2.6506e-02,-5.2151e-01,2.2467e+00,8.2980e-01,1.2562e+00,2.1425e+00,4.3472e+00,2.9458e+01,-4.4691e+03
8.2394e-02,-5.1536e-01,2.1883e+00,1.2928e+00,1.8875e+00,2.9181e+00,4.2496e+00,2.9288e+01,-4.5411e+03
3.4772e-01,-5.6166e-01,2.2431e+00,8.1987e-01,1.3164e+00,3.0790e+00,4.3299e+00,2.9423e+01,-4.5357e+03
1.5399e-01,-5.4714e-01,2.1983e+00,1.3957e+00,1.3892e+00,2.0813e+00,4.2997e+00,2.9304e+01,-4.5185e+03
2.3853e-02,-5.4736e-01,2.2290e+00,2.5517e-01,2.1401e+00,1.7878e+00,4.3201e+00,2.9418e+01,-4.5401e+03
7.2947e-02,-5.0841e-01,2.2411e+00,8.7302e-01,5.9363e-01,2.1509e+00,4.3258e+00,2.9389e+01,-4.5362e+03
3.2432e-02,-5.5534e-01,2.2289e+00,6.2784e-01,1.9226e+00,1.4655e+00,4.3255e+00,2.9419e+01,-4.5297e+03
1.6986e-01,-5.2435e-01,2.2621e+00,1.7132e+00,1.0936e+00,1.7957e+00,4.3693e+00,2.9483e+01,-4.5422e+03
6.2878e-02,-5.3607e-01,2.1969e+00,1.3608e+00,7.1291e-01,2.4319e+00,4.3140e+00,2.9385e+01,-4.5455e+03
4.2561e-02,-6.6375e-01,2.1715e+00,4.2302e-01,1.6077e+00,2.5032e+00,4.2926e+00,2.9373e+01,-4.5315e+03
7.5921e-02,-5.0661e-01,2.2516e+00,5.4264e-01,2.1933e+00,1.8221e+00,4.3264e+00,2.9419e+01,-4.5246e+03
2.4744e-01,-5.1268e-01,2.2852e+00,1.0086e+00,5.4205e-01,2.7637e+00,4.3740e+00,2.9494e+01,-4.5312e+03
1.4382e-01,-6.0536e-01,2.1934e+00,7.7932e-01,1.9741e+00,2.1088e+00,4.3046e+00,2.9354e+01,-4.4756e+03
-5.1257e-03,-5.4131e-01,2.1668e+00,1.0597e+00,7.6779e-01,1.9103e+00,4.2627e+00,2.9252e+01,-4.5239e+03
1.8588e-01,-5.1782e-01,2.3079e+00,3.3743e-01,9.1543e-01,2.5446e+00,4.3891e+00,2.9537e+01,-4.5136e+03
1.2261e-01,-5.4981e-01,2.2742e+00,2.3010e-01,2.1668e+00,2.6061e+00,4.3662e+00,2.9530e+01,-4.5289e+03
6.0719e-02,-6.1778e-01,2.1003e+00,7.9334e-01,1.0284e+00,2.8583e+00,4.1907e+00,2.9152e+01,-4.5396e+03
1.4344e-01,-5.3601e-01,2.2490e+00,7.0694e-01,1.4022e+00,1.8411e+00,4.3619e+00,2.9459e+01,-4.5472e+03
-6.9034e-02,-5.0980e-01,2.2163e+00,2.5528e-01,1.7012e+00,2.2014e+00,4.3153e+00,2.9427e+01,-4.4953e+03
8.3851e-02,-5.1533e-01,2.1329e+00,1.2701e+00,5.1358e-01,2.5656e+00,4.2190e+00,2.9137e+01,-4.4737e+03
5.7557e-02,-5.4422e-01,2.2332e+00,4.8438e-01,5.3585e-01,2.4456e+00,4.3331e+00,2.9424e+01,-4.5417e+03
3.0944e-01,-5.0503e-01,2.2836e+00,1.1680e+00,2.3084e+00,2.5204e+00,4.3593e+00,2.9453e+01,-4.5462e+03
4.4045e-02,-5.8065e-01,2.1849e+00,4.4136e-01,7.2750e-01,1.9857e+00,4.2862e+00,2.9313e+01,-4.5199e+03
3.4853e-01,-5.4428e-01,2.1863e+00,3.0730e-01,1.5133e+00,2.7212e+00,4.2723e+00,2.9229e+01,-4.5391e+03
-6.1054e-02,-5.1036e-01,2.2873e+00,2.9141e-01,1.6452e+00,2.1521e+00,4.3858e+00,2.9590e+01,-4.5353e+03
3.6195e-02,-5.5955e-01,2.2548e+00,9.1524e-01,1.4842e+00,2.5510e+00,4.3523e+00,2.9515e+01,-4.5485e+03
-9.1128e-02,-5.0292e-01,2.2213e+00,5.3177e-01,5.0177e-01,2.8627e+00,4.2953e+00,2.9423e+01,-4.5142e+03
1.4208e-01,-5.0524e-01,2.2144e+00,2.0111e-01,8.8144e-01,2.4323e+00,4.3031e+00,2.9311e+01,-4.5342e+03
3.0040e-02,-5.2735e-01,2.2340e+00,4.5526e-01,2.1745e+00,2.0934e+00,4.3169e+00,2.9410e+01,-4.5100e+03
2.7822e-01,-5.0560e-01,2.2701e+00,7.9808e-01,1.6547e+00,2.4791e+00,4.3510e+00,2.9420e+01,-4.5088e+03
2.4346e-02,-5.1174e-01,2.1687e+00,6.6764e-01,2.0467e+00,1.9798e+00,4.2487e+00,2.9224e+01,-4.5319e+03
3.6479e-01,-5.0041e-01,2.2480e+00,7.8095e-01,1.5075e+00,3.1629e+00,4.3026e+00,2.9348e+01,-4.5496e+03
1.0634e-01,-5.2477e-01,2.2591e+00,1.2077e-01,8.3633e-01,2.2477e+00,4.3403e+00,2.9431e+01,-4.5363e+03
-6.3503e-02,-5.5585e-01,2.2236e+00,9.3612e-01,1.1482e+00,2.8403e+00,4.3196e+00,2.9488e+01,-4.5189e+03
1.1063e-01,-5.6060e-01,2.2442e+00,9.2350e-01,2.0693e+00,1.7086e+00,4.3489e+00,2.9472e+01,-4.5479e+03
2.6786e-02,-5.3062e-01,2.1495e+00,9.2536e-01,7.2759e-01,2.2586e+00,4.2326e+00,2.9178e+01,-4.5335e+03
1.5908e-01,-5.0027e-01,2.1849e+00,9.6335e-01,2.1997e+00,1.7882e+00,4.2459e+00,2.9185e+01,-4.5497e+03
2.1289e-01,-5.0895e-01,2.2037e+00,3.6380e-01,8.4540e-01,2.3753e+00,4.2908e+00,2.9261e+01,-4.5453e+03
7.6273e-02,-5.1069e-01,2.2664e+00,9.8803e-01,1.8442e+00,2.9276e+00,4.3332e+00,2.9485e+01,-4.5381e+03
1.6358e-01,-5.6166e-01,2.2187e+00,6.4813e-01,1.8757e+00,2.1552e+00,4.3325e+00,2.9407e+01,-4.5365e+03
5.5860e-02,-5.3243e-01,2.1725e+00,1.2324e+00,1.0890e+00,2.3644e+00,4.2709e+00,2.9279e+01,-4.5133e+03
2.3257e-01,-5.3849e-01,2.2403e+00,1.6250e+00,1.4245e+00,2.4031e+00,4.3444e+00,2.9411e+01,-4.5282e+03
-2.3940e-02,-5.0687e-01,2.2338e+00,2.5759e-01,8.1713e-01,2.6575e+00,4.3127e+00,2.9415e+01,-4.5274e+03
2.2355e-02,-5.4167e-01,2.2159e+00,1.0721e+00,1.6822e+00,1.4061e+00,4.3295e+00,2.9438e+01,-4.5441e+03
2.2947e-01,-5.7076e-01,2.1855e+00,3.2066e-01,1.0164e+00,2.7152e+00,4.2921e+00,2.9305e+01,-4.5510e+03
3.6763e-01,-5.8193e-01,2.1743e+00,1.2555e+00,1.1665e+00,2.2596e+00,4.2760e+00,2.9199e+01,-4.5439e+03
1.5111e-01,-5.4896e-01,2.2325e+00,5.9806e-01,2.2182e+00,1.4009e+00,4.3260e+00,2.9401e+01,-4.5233e+03
-8.7592e-02,-5.9568e-01,2.1852e+00,4.4384e-03,4.7736e-01,1.8780e+00,4.2863e+00,2.9367e+01,-4.5510e+03
5.9343e-03,-5.3255e-01,2.1784e+00,8.7098e-01,1.3070e+00,2.6300e+00,4.2580e+00,2.9282e+01,-4.5029e+03
1.0605e-01,-5.0961e-01,2.2317e+00,5.4963e-01,7.0713e-01,1.6934e+00,4.3336e+00,2.9388e+01,-4.5315e+03
4.7457e-02,-5.4109e-01,2.1920e+00,1.0799e+00,5.2514e-01,2.4504e+00,4.2910e+00,2.9339e+01,-4.4860e+03
7.6920e-02,-5.3977e-01,2.1613e+00,8.4840e-01,8.0468e-01,2.5904e+00,4.2633e+00,2.9267e+01,-4.4676e+03
3.8874e-02,-5.2768e-01,2.2336e+00,3.1614e-01,1.3011e+00,2.0175e+00,4.3339e+00,2.9423e+01,-4.5458e+03
1.7624e-01,-5.8004e-01,2.2835e+00,8.5975e-01,1.0337e+00,1.7280e+00,4.4048e+00,2.9579e+01,-4.5515e+03
1.0018e-01,-5.7005e-01,2.2540e+00,6.7736e-01,7.8731e-01,1.8303e+00,4.3675e+00,2.9501e+01,-4.5428e+03
7.9449e-02,-5.2314e-01,2.1937e+00,2.2961e-01,1.0667e+00,1.6428e+00,4.2898e+00,2.9292e+01,-4.5155e+03
1.2267e-01,-5.4324e-01,2.2071e+00,2.2623e-01,1.0600e+00,3.0979e+00,4.2714e+00,2.9341e+01,-4.4936e+03
5.4294e-02,-5.2944e-01,2.1816e+00,9.4711e-01,4.8916e-01,2.1983e+00,4.2849e+00,2.9293e+01,-4.5361e+03
-2.1560e-02,-5.4239e-01,2.1906e+00,1.0160e+00,1.5803e+00,1.3898e+00,4.3053e+00,2.9380e+01,-4.5469e+03
9.3709e-02,-5.6381e-01,2.2658e+00,1.2616e+00,1.1882e+00,2.2602e+00,4.3615e+00,2.9496e+01,-4.5468e+03
1.6770e-01,-5.3527e-01,2.2857e+00,8.3455e-01,1.3062e+00,2.5963e+00,4.3711e+00,2.9511e+01,-4.5336e+03
1.1533e-01,-5.0252e-01,2.2609e+00,1.2086e+00,2.0995e+00,2.9268e+00,4.3179e+00,2.9431e+01,-4.5031e+03
4.9957e-02,-5.2921e-01,2.1902e+00,6.9098e-01,7.2603e-01,1.7715e+00,4.2810e+00,2.9282e+01,-4.5305e+03
1.9999e-01,-5.2915e-01,2.3068e+00,6.5490e-01,1.7655e+00,1.8782e+00,4.4038e+00,2.9558e+01,-4.5501e+03
2.8164e-01,-5.3173e-01,2.2311e+00,7.2550e-01,2.4171e+00,2.7024e+00,4.3030e+00,2.9364e+01,-4.5452e+03
-7.6968e-02,-5.3526e-01,2.1237e+00,8.9197e-01,7.2772e-01,2.2608e+00,4.2073e+00,2.9154e+01,-4.5389e+03
2.3628e-02,-6.1194e-01,2.2226e+00,2.9207e-01,5.1529e-01,1.6259e+00,4.3463e+00,2.9479e+01,-4.5414e+03
1.2106e-01,-5.5613e-01,2.1530e+00,4.1232e-01,1.7974e+00,1.7844e+00,4.2540e+00,2.9208e+01,-4.5018e+03
5.5455e-04,-5.3273e-01,2.2061e+00,5.0472e-01,7.2163e-01,1.8021e+00,4.2947e+00,2.9330e+01,-4.5508e+03
-2.8179e-02,-5.5448e-01,2.0885e+00,5.6940e-02,1.2175e+00,1.6238e+00,4.1840e+00,2.9070e+01,-4.4994e+03
-2.2697e-03,-5.8194e-01,2.0925e+00,8.8409e-01,1.5159e+00,1.9407e+00,4.1956e+00,2.9105e+01,-4.5456e+03
1.0728e-01,-5.5542e-01,2.1666e+00,1.3123e+00,9.0879e-01,1.8280e+00,4.2638e+00,2.9223e+01,-4.5350e+03
4.2657e-02,-5.8333e-01,2.1816e+00,8.6070e-01,6.9393e-01,2.8349e+00,4.2716e+00,2.9334e+01,-4.4613e+03
1.0438e-01,-5.7023e-01,2.2180e+00,9.7055e-01,1.5251e+00,1.6250e+00,4.3237e+00,2.9375e+01,-4.5379e+03
1.8117e-01,-5.0392e-01,2.2531e+00,5.4667e-01,2.0893e+00,2.4181e+00,4.3422e+00,2.9423e+01,-4.5229e+03
-2.6802e-02,-5.3349e-01,2.2893e+00,4.3978e-01,2.1216e+00,2.5672e+00,4.3721e+00,2.9589e+01,-4.5442e+03
3.0856e-01,-5.3145e-01,2.1823e+00,8.6386e-01,7.1213e-01,2.2945e+00,4.2642e+00,2.9183e+01,-4.5391e+03
1.0153e-01,-5.0368e-01,2.2580e+00,1.1426e+00,1.3001e+00,1.6544e+00,4.3521e+00,2.9444e+01,-4.5337e+03
-2.0909e-02,-5.2129e-01,2.1778e+00,8.7264e-01,8.9171e-01,2.1959e+00,4.2640e+00,2.9274e+01,-4.4969e+03
2.6240e-01,-5.3404e-01,2.2461e+00,1.1230e+00,1.5820e+00,2.7304e+00,4.3441e+00,2.9425e+01,-4.5484e+03
-2.2355e-02,-5.2434e-01,2.2154e+00,8.0320e-01,5.1532e-01,2.4410e+00,4.3127e+00,2.9406e+01,-4.5421e+03
1.8344e-02,-5.0904e-01,2.1541e+00,2.7302e-01,6.1356e-01,2.4626e+00,4.2213e+00,2.9153e+01,-4.5246e+03
8.2327e-02,-5.5155e-01,2.3053e+00,3.0344e-01,1.1659e+00,2.2320e+00,4.4109e+00,2.9616e+01,-4.5437e+03
1.8571e-01,-5.1767e-01,2.1901e+00,1.3898e+00,9.7331e-01,2.3074e+00,4.2935e+00,2.9283e+01,-4.5437e+03
1.9162e-01,-5.2066e-01,2.2389e+00,1.0383e+00,1.8192e+00,2.8146e+00,4.3231e+00,2.9413e+01,-4.5398e+03
8.6863e-02,-5.6599e-01,2.1689e+00,1.3067e-01,1.0375e+00,1.7655e+00,4.2646e+00,2.9245e+01,-4.5306e+03
1.9487e-01,-5.8322e-01,2.2691e+00,2.6295e-01,2.4263e+00,1.7925e+00,4.3657e+00,2.9510e+01,-4.5296e+03
1.0931e-01,-5.7346e-01,2.1423e+00,3.7654e-02,1.2723e+00,1.7420e+00,4.2525e+00,2.9207e+01,-4.5517e+03
8.7451e-02,-5.1797e-01,2.2752e+00,8.7775e-01,6.0411e-01,2.0809e+00,4.3795e+00,2.9533e+01,-4.5498e+03
1.2584e-01,-5.1951e-01,2.2143e+00,1.4277e+00,1.0484e+00,1.8784e+00,4.3251e+00,2.9376e+01,-4.5085e+03
1.5504e-01,-5.0174e-01,2.2181e+00,9.4969e-01,9.7280e-01,2.5662e+00,4.2927e+00,2.9293e+01,-4.5478e+03
1.1465e-01,-5.8641e-01,2.1529e+00,5.1375e-01,8.9543e-01,2.2878e+00,4.2574e+00,2.9226e+01,-4.5415e+03
2.0741e-01,-5.3365e-01,2.2941e+00,1.4228e+00,1.4164e+00,1.3870e+00,4.3911e+00,2.9522e+01,-4.5484e+03
7.2305e-02,-5.0132e-01,2.2296e+00,1.2893e+00,9.9121e-01,1.6249e+00,4.3399e+00,2.9417e+01,-4.5400e+03
7.6077e-02,-5.0382e-01,2.2214e+00,5.4165e-01,2.0164e+00,1.9286e+00,4.3006e+00,2.9340e+01,-4.4462e+03
-3.7487e-02,-5.2233e-01,2.2215e+00,6.9212e-01,9.4872e-01,2.2615e+00,4.3128e+00,2.9399e+01,-4.5172e+03
-1.1355e-02,-5.9578e-01,2.1534e+00,1.4307e+00,7.2114e-01,2.2515e+00,4.2624e+00,2.9292e+01,-4.5344e+03
6.4260e-02,-5.5130e-01,2.2121e+00,9.4437e-01,1.3737e+00,2.2417e+00,4.3033e+00,2.9360e+01,-4.5447e+03
2.5697e-01,-5.4620e-01,2.1455e+00,1.5179e+00,7.0188e-01,1.8706e+00,4.2451e+00,2.9134e+01,-4.5515e+03
1.3506e-01,-5.4054e-01,2.1673e+00,8.9826e-01,1.4618e+00,2.5450e+00,4.2643e+00,2.9245e+01,-4.5052e+03
4.2314e-02,-5.0977e-01,2.2821e+00,1.5452e+00,1.9003e+00,1.3939e+00,4.3854e+00,2.9565e+01,-4.5223e+03
2.7459e-02,-5.6338e-01,2.1958e+00,1.3095e+00,1.6705e+00,3.2466e+00,4.2558e+00,2.9390e+01,-4.5500e+03
7.2796e-02,-5.3873e-01,2.2365e+00,2.8702e-01,1.2554e+00,3.0908e+00,4.3077e+00,2.9443e+01,-4.4725e+03
1.1305e-01,-5.7618e-01,2.2676e+00,1.4177e+00,1.9069e+00,1.4607e+00,4.3836e+00,2.9558e+01,-4.5144e+03
2.3271e-01,-5.1930e-01,2.2207e+00,9.0781e-01,2.0354e+00,2.9655e+00,4.2936e+00,2.9348e+01,-4.5027e+03
7.2268e-02,-5.0383e-01,2.1678e+00,5.0831e-01,1.7333e+00,2.7597e+00,4.2478e+00,2.9241e+01,-4.5284e+03
-2.7564e-02,-5.8963e-01,2.0983e+00,1.5226e+00,9.3843e-01,2.2268e+00,4.2181e+00,2.9187e+01,-4.5010e+03
1.8978e-01,-5.2298e-01,2.2749e+00,6.7788e-01,1.8371e+00,2.9656e+00,4.3512e+00,2.9487e+01,-4.5515e+03
8.3322e-02,-5.6912e-01,2.2053e+00,7.5209e-01,1.6939e+00,1.9711e+00,4.3007e+00,2.9339e+01,-4.5008e+03
3.2692e-01,-5.0353e-01,2.2710e+00,4.9529e-01,2.1317e+00,2.1255e+00,4.3597e+00,2.9422e+01,-4.5248e+03
1.0234e-01,-5.5184e-01,2.1463e+00,1.5723e+00,1.6462e+00,2.0810e+00,4.2624e+00,2.9257e+01,-4.5387e+03
8.5181e-02,-6.0401e-01,2.2515e+00,1.0851e+00,1.7482e+00,1.7800e+00,4.3667e+00,2.9528e+01,-4.5479e+03
2.1724e-01,-5.9923e-01,2.2114e+00,1.3832e+00,2.3267e+00,2.9881e+00,4.2944e+00,2.9416e+01,-4.5337e+03
2.3683e-02,-5.1135e-01,2.2476e+00,7.5654e-01,1.0634e+00,2.0225e+00,4.3409e+00,2.9433e+01,-4.5262e+03
6.1760e-02,-5.2839e-01,2.1148e+00,8.7912e-01,9.0590e-01,2.6418e+00,4.2093e+00,2.9134e+01,-4.5114e+03
8.5790e-02,-5.3623e-01,2.2060e+00,1.9898e-01,5.4201e-01,2.9225e+00,4.2741e+00,2.9336e+01,-4.5250e+03
3.2268e-02,-5.6175e-01,2.1642e+00,3.4170e-01,2.1227e+00,3.1210e+00,4.2287e+00,2.9319e+01,-4.5136e+03
-4.6423e-02,-5.0446e-01,2.1852e+00,8.7165e-01,1.2842e+00,2.8142e+00,4.2656e+00,2.9338e+01,-4.4984e+03
3.0497e-02,-5.1720e-01,2.2383e+00,1.8946e+00,1.5580e+00,1.5667e+00,4.3620e+00,2.9502e+01,-4.5049e+03
2.3896e-01,-5.2861e-01,2.2827e+00,9.4215e-01,1.1282e+00,2.7178e+00,4.3668e+00,2.9490e+01,-4.5353e+03
5.9262e-02,-5.0860e-01,2.1766e+00,8.5955e-01,9.9965e-01,1.6127e+00,4.2577e+00,2.9216e+01,-4.5505e+03
7.0385e-02,-5.0886e-01,2.2172e+00,3.3668e-01,7.2290e-01,2.4033e+00,4.2970e+00,2.9334e+01,-4.5270e+03
1.6726e-01,-5.4209e-01,2.2291e+00,1.6244e-01,2.3407e+00,1.4978e+00,4.3362e+00,2.9428e+01,-4.5286e+03
1.1279e-01,-5.3317e-01,2.2126e+00,4.2523e-01,1.8211e+00,1.5586e+00,4.3046e+00,2.9333e+01,-4.5514e+03
1.6361e-01,-5.9050e-01,2.2608e+00,8.6762e-01,1.3616e+00,1.7379e+00,4.3686e+00,2.9481e+01,-4.5460e+03
1.6145e-01,-5.5005e-01,2.1935e+00,4.4399e-01,9.6758e-01,2.0413e+00,4.2830e+00,2.9262e+01,-4.5177e+03
4.6791e-02,-5.0855e-01,2.2105e+00,6.3658e-01,1.8933e+00,1.4841e+00,4.3043e+00,2.9349e+01,-4.5237e+03
1.0184e-01,-5.7015e-01,2.2111e+00,2.0842e-01,1.2476e+00,1.4737e+00,4.3145e+00,2.9358e+01,-4.5257e+03
5.8897e-02,-5.3119e-01,2.2128e+00,1.1727e+00,1.3638e+00,1.4746e+00,4.3183e+00,2.9382e+01,-4.5255e+03
-3.2159e-02,-5.2752e-01,2.2010e+00,9.3009e-01,1.2992e+00,2.6453e+00,4.2970e+00,2.9387e+01,-4.5499e+03
-1.4541e-03,-5.4174e-01,2.1067e+00,6.9121e-02,1.5867e+00,1.3899e+00,4.1900e+00,2.9070e+01,-4.5479e+03
1.9369e-01,-6.4322e-01,2.1179e+00,1.3864e+00,1.5220e+00,2.7482e+00,4.2376e+00,2.9220e+01,-4.5235e+03
3.0913e-02,-5.4698e-01,2.2294e+00,1.3165e+00,1.3367e+00,1.5941e+00,4.3402e+00,2.9444e+01,-4.4923e+03
1.8284e-01,-5.2681e-01,2.2630e+00,1.1215e+00,9.9338e-01,2.8092e+00,4.3552e+00,2.9483e+01,-4.5034e+03
8.6754e-02,-6.1118e-01,2.2050e+00,-2.5053e-02,2.2157e+00,1.9417e+00,4.3250e+00,2.9442e+01,-4.5475e+03
4.8411e-04,-5.0769e-01,2.1767e+00,5.7111e-01,1.9025e+00,1.6590e+00,4.2469e+00,2.9221e+01,-4.5157e+03
4.4921e-02,-5.0711e-01,2.1316e+00,6.3376e-01,9.7743e-01,1.8683e+00,4.2070e+00,2.9101e+01,-4.5450e+03
8.5914e-02,-5.6713e-01,2.2188e+00,1.1072e+00,8.7226e-01,2.7706e+00,4.3103e+00,2.9398e+01,-4.5350e+03
1.1057e-01,-5.3216e-01,2.2047e+00,-3.8046e-02,6.0489e-01,3.0412e+00,4.2776e+00,2.9335e+01,-4.5387e+03
9.0668e-02,-5.2971e-01,2.2152e+00,2.2995e-01,2.1194e+00,2.0028e+00,4.3097e+00,2.9365e+01,-4.4943e+03
2.3332e-02,-5.6458e-01,2.1464e+00,3.5555e-01,1.0784e+00,2.2324e+00,4.2543e+00,2.9244e+01,-4.4970e+03
6.4330e-02,-5.8866e-01,2.2506e+00,1.0204e+00,1.0930e+00,1.8783e+00,4.3697e+00,2.9515e+01,-4.5001e+03
1.1373e-01,-5.1399e-01,2.2233e+00,1.2822e+00,7.4663e-01,2.2202e+00,4.3205e+00,2.9369e+01,-4.4766e+03
-3.5890e-02,-5.1516e-01,2.2559e+00,6.2484e-02,8.9735e-01,2.2166e+00,4.3291e+00,2.9447e+01,-4.5401e+03
6.4741e-02,-5.4050e-01,2.2425e+00,4.2530e-01,1.5161e+00,2.0952e+00,4.3370e+00,2.9436e+01,-4.5513e+03
1.2990e-01,-5.3099e-01,2.2198e+00,9.1160e-01,9.2085e-01,1.8904e+00,4.3204e+00,2.9354e+01,-4.5034e+03
-1.2844e-02,-5.4218e-01,2.2011e+00,7.5726e-01,1.6317e+00,2.7321e+00,4.2727e+00,2.9338e+01,-4.5477e+03
9.2748e-02,-5.0896e-01,2.1959e+00,6.8849e-02,1.1371e+00,2.6006e+00,4.2621e+00,2.9255e+01,-4.5247e+03
2.1483e-01,-5.7535e-01,2.2000e+00,1.3818e+00,6.2991e-01,2.0301e+00,4.3101e+00,2.9324e+01,-4.5324e+03
-3.9847e-02,-5.2485e-01,2.1710e+00,4.6968e-01,1.7975e+00,1.8552e+00,4.2643e+00,2.9280e+01,-4.5453e+03
-4.6046e-04,-5.8403e-01,2.1971e+00,5.0649e-01,4.8486e-01,1.5650e+00,4.3055e+00,2.9381e+01,-4.5293e+03
1.9949e-01,-5.0572e-01,2.2107e+00,1.7447e+00,4.7870e-01,1.4789e+00,4.3208e+00,2.9340e+01,-4.5434e+03
