logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-2.6930e-01,-6.4486e-01,2.2654e+00,3.7307e-01,1.4405e+00,2.9602e+00,3.6296e+00,2.9160e+01,-8.0588e+02
-2.8489e-02,-5.6148e-01,2.5370e+00,1.4161e-01,1.9922e+00,2.3624e+00,4.0228e+00,2.9825e+01,-7.9646e+02
-9.8583e-01,-6.3704e-01,1.9438e+00,1.2561e+00,1.8883e+00,1.8491e+00,3.4427e+00,2.8408e+01,-7.5982e+02
-6.6451e-01,-5.7432e-01,2.3835e+00,7.7802e-01,7.9491e-01,3.7448e+00,2.6813e+00,2.9670e+01,-7.8833e+02
-3.6079e-01,-7.4138e-01,2.4549e+00,1.7314e+00,2.2919e+00,3.6019e+00,3.5815e+00,2.9871e+01,-8.1438e+02
-4.4811e-01,-5.1807e-01,2.3490e+00,1.4087e+00,1.4219e+00,1.4595e+00,3.7963e+00,2.9316e+01,-8.2178e+02
-2.4444e-01,-5.2006e-01,2.6568e+00,1.1792e+00,1.4940e+00,2.3800e+00,4.1283e+00,3.0159e+01,-7.7457e+02
-9.8986e-01,-5.6048e-01,1.9488e+00,5.5429e-01,2.4215e+00,2.0203e+00,3.3489e+00,2.8371e+01,-8.0510e+02
-6.4827e-01,-6.3187e-01,2.3938e+00,9.4857e-01,1.8365e+00,3.0506e+00,3.8260e+00,2.9635e+01,-7.2940e+02
-1.7869e-01,-5.6807e-01,2.6885e+00,5.1404e-01,4.7212e-01,2.2047e+00,4.2108e+00,3.0297e+01,-7.9994e+02
-1.2900e-01,-5.4489e-01,2.5375e+00,-2.8063e-03,2.4998e+00,1.5759e+00,4.0025e+00,2.9880e+01,-8.0277e+02
-8.7046e-01,-6.9363e-01,2.1717e+00,-2.8114e-02,2.3013e+00,2.0546e+00,3.6728e+00,2.9107e+01,-8.1951e+02
-5.1569e-01,-6.0588e-01,2.4669e+00,1.8987e+00,1.7341e+00,2.8032e+00,3.8950e+00,2.9755e+01,-8.1559e+02
-5.3549e-01,-8.4122e-01,2.2422e+00,4.4841e-01,2.4954e+00,3.3423e+00,3.3654e+00,2.9365e+01,-8.0586e+02
-1.8981e-01,-6.5550e-01,2.0942e+00,1.4167e+00,8.3036e-01,3.3729e+00,2.7287e+00,2.8753e+01,-8.0246e+02
-4.4630e-01,-5.6549e-01,2.3645e+00,7.0055e-01,8.8027e-01,1.8893e+00,3.8522e+00,2.9413e+01,-7.2553e+02
-3.0134e-01,-5.9992e-01,2.4176e+00,1.7942e+00,1.0921e+00,3.1116e+00,3.8251e+00,2.9611e+01,-7.9685e+02
-3.4229e-01,-6.0296e-01,2.5081e+00,1.4837e+00,9.9377e-01,3.7017e+00,3.4413e+00,2.9893e+01,-7.8766e+02
3.7077e-03,-6.0598e-01,2.7599e+00,1.3805e+00,1.5282e+00,2.4793e+00,4.2848e+00,3.0503e+01,-8.2248e+02
-5.1633e-01,-6.0411e-01,2.2492e+00,1.3103e+00,2.0441e+00,3.3460e+00,3.2469e+00,2.9133e+01,-8.2346e+02
-7.6701e-01,-6.8699e-01,2.1739e+00,1.1360e+00,1.1283e+00,1.3918e+00,3.7195e+00,2.9031e+01,-7.5563e+02
-6.3860e-01,-5.0852e-01,2.3256e+00,2.3816e-01,2.7075e+00,3.4201e+00,2.9371e+00,2.9329e+01,-8.2036e+02
-7.6983e-01,-5.0384e-01,2.2778e+00,7.7009e-01,1.0112e+00,2.7856e+00,3.6664e+00,2.9135e+01,-7.4132e+02
-8.4084e-01,-5.6069e-01,2.2116e+00,1.2081e+00,1.2213e+00,1.6970e+00,3.7011e+00,2.8985e+01,-7.3038e+02
-5.6308e-01,-5.3181e-01,2.2902e+00,3.0229e-01,1.4046e+00,1.6070e+00,3.7570e+00,2.9124e+01,-7.7783e+02
-2.4626e-01,-7.3198e-01,2.4674e+00,2.3965e-01,2.5963e+00,1.8756e+00,3.9286e+00,2.9764e+01,-8.2049e+02
-7.5626e-02,-5.1183e-01,2.4205e+00,8.9458e-01,1.9785e+00,3.4189e+00,3.6140e+00,2.9510e+01,-7.7024e+02
-4.7941e-01,-6.0781e-01,2.4875e+00,8.8849e-01,7.4403e-01,3.2360e+00,3.8741e+00,2.9792e+01,-7.6734e+02
-3.9217e-01,-7.0730e-01,2.7220e+00,6.9640e-01,1.2526e+00,2.3578e+00,4.2697e+00,3.0534e+01,-7.9216e+02
