logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.0561e-01,-1.0723e+00,2.7966e-02,2.4784e+00,1.5631e+00,3.5787e+00,3.5868e+00,2.9686e+01,-1.3333e+03
6.6231e-02,-1.6630e+00,3.7425e-01,1.2545e+00,3.1174e+00,1.8627e+00,3.2585e+00,2.9214e+01,-1.3547e+03
-5.0514e-01,-1.1829e+00,1.0227e+00,1.8626e+00,5.2505e-01,3.6629e+00,3.5805e+00,3.0065e+01,-1.3268e+03
-4.6269e-01,-1.5948e+00,1.1815e+00,1.3436e+00,2.6612e+00,3.2396e+00,3.9219e+00,3.0206e+01,-1.4854e+03
-3.0116e-01,-1.7255e+00,-3.2159e-01,2.3137e+00,2.2069e+00,2.7762e+00,3.7908e+00,2.9799e+01,-1.6128e+03
-2.6736e-01,-1.2908e+00,-8.0420e-01,2.6141e+00,2.3911e+00,2.3412e+00,4.1110e+00,3.0441e+01,-1.5506e+03
-5.5739e-01,-1.8403e+00,1.2452e+00,1.5250e+00,1.6701e+00,2.8588e+00,3.9051e+00,2.9889e+01,-1.3684e+03
-5.7810e-01,-1.3968e+00,4.1333e-01,2.0235e+00,1.5646e+00,2.6787e+00,3.7999e+00,2.9691e+01,-1.4139e+03
-5.5331e-01,-1.5721e+00,1.4244e+00,1.8151e-01,1.7162e+00,3.7510e+00,3.7911e+00,3.0462e+01,-1.3618e+03
-9.8757e-02,-1.4725e+00,-7.3313e-01,2.1776e+00,5.1200e-01,3.0359e+00,3.7198e+00,2.9424e+01,-1.5201e+03
-5.3231e-02,-1.8882e+00,8.7108e-01,2.1191e+00,2.3900e+00,3.7343e+00,3.2869e+00,2.9963e+01,-1.5102e+03
-1.3181e-01,-1.3918e+00,1.2165e+00,1.9770e+00,1.0221e+00,3.8213e+00,3.1374e+00,3.0029e+01,-1.2332e+03
-5.1155e-01,-1.7341e+00,1.1235e+00,1.1215e-01,1.5394e+00,3.4421e+00,3.5854e+00,2.9766e+01,-1.2482e+03
-5.9694e-01,-1.4086e+00,1.2688e+00,1.6049e+00,1.4413e+00,3.3755e+00,3.7209e+00,2.9921e+01,-1.4316e+03
-1.1169e-02,-1.2132e+00,-6.1079e-01,2.2899e+00,3.1545e+00,2.8815e+00,3.7042e+00,2.9939e+01,-1.6055e+03
-3.4700e-01,-1.1721e+00,1.1002e+00,1.2190e+00,1.0663e+00,3.4175e+00,3.1816e+00,2.9278e+01,-1.5363e+03
-4.5050e-01,-1.5853e+00,8.9956e-01,1.0764e-01,9.4797e-01,3.7634e+00,2.8583e+00,2.9928e+01,-1.4947e+03
1.2931e-01,-1.7676e+00,-3.5335e-01,1.7304e+00,2.4723e+00,3.1924e+00,2.7222e+00,2.8727e+01,-1.0454e+03
2.3285e-01,-1.2495e+00,1.2218e+00,2.3715e+00,2.4400e+00,2.2456e+00,3.9757e+00,2.9758e+01,-1.4281e+03
1.2315e-01,-1.5611e+00,3.5273e-01,2.1108e+00,1.3779e+00,3.5670e+00,3.1434e+00,2.9407e+01,-9.7614e+02
1.1563e-01,-1.6977e+00,7.6389e-01,1.8112e+00,2.5411e+00,3.1525e+00,3.2047e+00,2.9025e+01,-1.4592e+03
-3.2532e-01,-1.5099e+00,1.2475e+00,1.6845e+00,1.0374e+00,2.8536e+00,3.7339e+00,2.9492e+01,-1.4006e+03
7.3707e-02,-1.8247e+00,6.4529e-01,1.7670e+00,2.4844e+00,3.2013e+00,3.3025e+00,2.9101e+01,-1.0283e+03
8.5674e-02,-1.9328e+00,1.3038e+00,1.0538e+00,3.1106e+00,3.7205e+00,2.6407e+00,3.0015e+01,-1.3580e+03
-2.9856e-01,-1.5720e+00,1.4870e+00,1.9225e+00,8.1925e-01,3.9094e+00,3.2920e+00,3.0386e+01,-1.4234e+03
3.4556e-02,-1.1765e+00,1.0725e-01,2.2813e+00,2.3867e+00,2.9516e+00,3.7977e+00,2.9597e+01,-1.2333e+03
-3.5620e-01,-1.9353e+00,1.8406e-01,2.1066e+00,1.9504e+00,1.9483e+00,3.8326e+00,2.9657e+01,-1.2660e+03
-2.9192e-01,-1.6993e+00,1.3905e+00,2.2350e+00,1.0297e+00,3.0411e+00,3.9894e+00,3.0147e+01,-1.4347e+03
-6.2850e-01,-1.4233e+00,1.5259e+00,1.8127e+00,8.5392e-01,1.9629e+00,4.0847e+00,3.0276e+01,-1.3496e+03
