logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-9.1660e-01,-1.0435e+00,1.7288e+00,1.5545e+00,1.0647e+00,2.3894e+00,3.2532e+00,2.8155e+01,-9.4056e+02
-7.4958e-01,-1.8410e+00,1.6866e+00,1.3672e+00,6.5286e-01,2.8607e+00,3.0468e+00,2.8147e+01,-9.5808e+02
-8.2427e-01,-1.0299e+00,1.6917e+00,1.8563e+00,5.7488e-01,1.7315e+00,3.3065e+00,2.8181e+01,-8.9179e+02
-8.7804e-01,-1.1160e+00,1.7010e+00,1.1867e+00,1.2444e+00,2.9975e+00,2.8743e+00,2.8157e+01,-9.4540e+02
-8.4408e-01,-1.0234e+00,1.7313e+00,1.0225e+00,2.1514e+00,2.4387e+00,3.1294e+00,2.8083e+01,-9.4839e+02
-9.2745e-01,-1.0629e+00,1.7307e+00,4.2113e-01,7.8464e-01,2.4012e+00,3.2646e+00,2.8045e+01,-8.9596e+02
-9.2971e-02,-1.9565e+00,1.7265e+00,1.9802e+00,5.3485e-01,1.9751e+00,3.4067e+00,2.8270e+01,-9.5777e+02
-9.8040e-01,-1.1631e+00,1.7148e+00,1.2589e+00,1.0808e+00,2.8335e+00,3.0797e+00,2.8132e+01,-9.2924e+02
-9.6186e-01,-1.4474e+00,1.7022e+00,2.1086e-01,1.4993e+00,2.6545e+00,3.1912e+00,2.8097e+01,-9.1654e+02
-9.9119e-01,-1.2218e+00,1.6420e+00,1.2590e+00,1.7207e+00,2.6465e+00,3.0749e+00,2.8001e+01,-9.5671e+02
-8.5434e-01,-1.7218e+00,1.7216e+00,8.7864e-01,9.1064e-01,2.9153e+00,3.1030e+00,2.8235e+01,-9.3231e+02
-8.1317e-01,-1.2622e+00,1.6963e+00,1.4806e+00,1.5797e+00,1.8317e+00,3.2840e+00,2.8088e+01,-9.0807e+02
-7.3713e-01,-1.5271e+00,1.7185e+00,1.4140e+00,4.1634e-01,2.8262e+00,3.1527e+00,2.8254e+01,-9.4949e+02
-7.3686e-01,-1.3452e+00,1.7082e+00,1.5427e+00,1.6139e+00,1.9361e+00,3.2990e+00,2.8169e+01,-9.2944e+02
-8.6302e-01,-1.3366e+00,1.6652e+00,1.9353e+00,1.1202e+00,1.7045e+00,3.3425e+00,2.8262e+01,-8.8940e+02
-7.7301e-01,-1.2624e+00,1.6984e+00,1.7680e+00,1.5252e+00,2.0603e+00,3.2676e+00,2.8143e+01,-9.3678e+02
-8.6354e-01,-1.9995e+00,1.6288e+00,1.8938e+00,7.6825e-01,2.4173e+00,3.3065e+00,2.8317e+01,-9.4489e+02
-8.1388e-01,-1.9443e+00,1.7035e+00,1.9172e+00,4.1869e-01,1.8814e+00,3.4060e+00,2.8415e+01,-9.4153e+02
-7.0528e-01,-1.2520e+00,1.7254e+00,1.9592e+00,6.1163e-01,1.8517e+00,3.3782e+00,2.8377e+01,-9.4103e+02
-9.4442e-01,-1.8328e+00,1.7253e+00,1.4344e+00,1.8035e+00,2.2634e+00,3.3521e+00,2.8353e+01,-9.2265e+02
-8.7480e-01,-1.1723e+00,1.7098e+00,5.5118e-01,1.7744e+00,2.1447e+00,3.2617e+00,2.8014e+01,-9.5162e+02
-8.4902e-01,-1.5507e+00,1.6941e+00,1.8039e+00,1.2821e+00,1.6209e+00,3.3713e+00,2.8303e+01,-9.0528e+02
-9.4302e-01,-1.3565e+00,1.5455e+00,1.9322e+00,1.0830e+00,1.8016e+00,3.2932e+00,2.8151e+01,-9.5024e+02
