logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.3027e-01,-1.7285e+00,-1.8669e+00,3.8908e-01,9.0575e-01,1.5995e+00,4.2911e+00,3.0977e+01,-5.7360e+03
-5.8231e-01,-1.2816e+00,-6.2574e-03,3.7337e-02,8.3500e-01,2.5442e+00,2.8235e+00,2.9403e+01,-9.3992e+04
8.1227e-02,-1.2897e+00,-1.5945e+00,8.4507e-01,-9.4937e-02,2.7990e+00,3.1009e+00,2.9515e+01,-9.7680e+04
-7.7941e-01,-1.4112e+00,-5.7029e-01,8.4957e-01,3.7059e-01,3.0820e+00,3.0694e+00,3.0319e+01,-9.9478e+04
-2.3878e-01,-1.0114e+00,-1.4876e+00,3.0934e-01,1.5355e+00,3.1006e+00,3.4346e+00,2.9714e+01,-7.9244e+04
2.0014e-01,-1.7762e+00,-1.5127e+00,-5.5726e-01,8.5714e-01,2.0382e+00,3.8876e+00,2.9146e+01,-9.2180e+04
-5.2685e-01,-1.5389e+00,-3.7870e-01,5.7579e-01,3.2776e-01,1.5647e+00,3.2909e+00,2.9820e+01,-9.7044e+04
-9.8950e-01,-1.5285e+00,-2.3093e-01,9.8127e-01,3.2822e-01,3.4975e+00,2.7882e+00,2.9671e+01,-4.9626e+04
-1.3427e-02,-1.9015e+00,-1.0511e+00,-1.0375e-01,1.5305e+00,2.9395e+00,3.4862e+00,2.9049e+01,-1.3185e+04
-3.6568e-01,-1.1081e+00,-1.5117e+00,-6.9031e-01,1.2472e+00,3.1465e+00,3.8385e+00,3.0352e+01,-5.4426e+04
-3.9498e-01,-1.4963e+00,-8.0841e-02,8.0197e-01,1.4098e+00,2.4138e+00,2.8326e+00,2.9142e+01,-9.1249e+04
-5.3335e-01,-1.1713e+00,-1.7553e+00,-7.3709e-01,8.7714e-01,3.3825e+00,3.0741e+00,3.0139e+01,-9.3547e+04
-1.3606e-01,-1.3177e+00,-1.5149e+00,-6.6870e-01,1.1662e+00,3.4795e+00,2.9308e+00,2.9595e+01,-6.0124e+03
-4.8849e-01,-1.2720e+00,-1.5916e+00,-9.6171e-02,3.9935e-01,2.1321e+00,3.1308e+00,2.9965e+01,-9.8207e+04
-6.5576e-01,-1.1211e+00,-9.6311e-01,1.0795e+00,1.2329e+00,2.0893e+00,2.7925e+00,2.9311e+01,-9.4107e+04
-8.0115e-01,-1.5606e+00,-6.7712e-01,9.8502e-01,5.7933e-01,3.1539e+00,4.0565e+00,3.0430e+01,-6.4514e+04
-7.6972e-02,-1.0290e+00,-1.4437e+00,-7.7993e-01,3.6094e-01,1.6056e+00,4.1871e+00,3.0669e+01,-6.7438e+04
-4.9669e-01,-1.8967e+00,-1.6169e+00,-6.4790e-01,5.0527e-02,1.9624e+00,3.5124e+00,3.0191e+01,-9.9891e+04
-5.2181e-01,-1.9055e+00,-8.2641e-02,-4.0165e-01,1.3552e+00,2.1366e+00,3.5838e+00,3.0170e+01,-9.8445e+04
