niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.7500e+02,2.0000e+00,2.8317e+01,-1.2875e+05,-1.2876e+05,-4.3695e-01,-1.2876e+05,1.3335e-01,7.1216e+00,1.2278e+05,2.1196e+02,-3.3414e-01,-1.9534e+00,-3.1335e-01,2.1891e+00,1.7785e+00,2.4863e+00,4.4991e+00,2.8505e+01
1.7600e+02,1.0000e+00,2.8433e+01,-1.2855e+05,-1.2856e+05,-4.3945e-01,-1.2856e+05,1.3337e-01,7.1241e+00,1.2268e+05,2.1302e+02,2.1523e-01,-1.7880e+00,-1.4417e+00,6.9642e-01,3.7514e+00,3.8755e+00,2.0261e+00,2.8851e+01
1.7700e+02,5.0000e+00,2.8365e+01,-1.2855e+05,-1.2855e+05,-4.4195e-01,-1.2855e+05,1.3333e-01,7.1192e+00,1.2249e+05,2.1809e+02,4.9795e-01,-1.5120e+00,1.6347e+00,1.7122e+00,1.6407e+00,3.2174e+00,5.0548e+00,2.9005e+01
1.7800e+02,1.0000e+00,2.8480e+01,-1.2840e+05,-1.2841e+05,-4.4444e-01,-1.2841e+05,1.3342e-01,7.1291e+00,1.2248e+05,2.1892e+02,-5.9649e-01,-1.1973e+00,1.6585e+00,1.6335e+00,1.3464e+00,3.2631e+00,4.8169e+00,2.8080e+01
1.7900e+02,2.0000e+00,2.8549e+01,-1.2838e+05,-1.2838e+05,-4.4694e-01,-1.2838e+05,1.3344e-01,7.1316e+00,1.2234e+05,2.2084e+02,-3.4557e-01,-1.6963e+00,9.2461e-03,2.2348e+00,2.6033e-01,3.1555e+00,5.3100e+00,3.1974e+01
1.8000e+02,1.0000e+00,2.8662e+01,-1.2822e+05,-1.2823e+05,-4.4944e-01,-1.2823e+05,1.3346e-01,7.1341e+00,1.2231e+05,2.2201e+02,-2.4405e-01,-1.3947e+00,1.1907e+00,3.4199e-01,1.9983e+00,4.4375e+00,4.5080e+00,2.9967e+01
1.8100e+02,1.0000e+00,2.8776e+01,-1.2815e+05,-1.2815e+05,-4.5194e-01,-1.2815e+05,1.3349e-01,7.1365e+00,1.2216e+05,2.2285e+02,4.8618e-01,-1.0769e+00,1.5766e+00,1.1053e+00,2.4059e+00,4.4856e+00,4.6196e+00,2.8588e+01
1.8200e+02,1.0000e+00,2.8889e+01,-1.2812e+05,-1.2813e+05,-4.5443e-01,-1.2813e+05,1.3351e-01,7.1390e+00,1.2208e+05,2.2391e+02,-6.7982e-01,-1.6680e+00,-1.6255e+00,2.8145e+00,2.2508e+00,4.8560e+00,3.3978e+00,3.1562e+01
1.8300e+02,1.0000e+00,2.9002e+01,-1.2803e+05,-1.2804e+05,-4.5693e-01,-1.2804e+05,1.3353e-01,7.1415e+00,1.2205e+05,2.2498e+02,1.3383e-01,-9.8821e-01,-8.4269e-01,1.0287e+00,3.3473e+00,4.9494e+00,3.2113e+00,3.1337e+01
1.8400e+02,2.0000e+00,2.9068e+01,-1.2802e+05,-1.2803e+05,-4.5943e-01,-1.2803e+05,1.3356e-01,7.1439e+00,1.2197e+05,2.2665e+02,-1.8577e-01,-7.1581e-01,-1.2639e+00,3.2540e+00,9.4518e-01,1.7287e+00,4.5404e+00,2.8649e+01
1.8500e+02,1.0000e+00,2.9180e+01,-1.2796e+05,-1.2797e+05,-4.6192e-01,-1.2797e+05,1.3358e-01,7.1465e+00,1.2195e+05,2.2771e+02,-9.5097e-01,-1.7047e+00,1.8371e+00,6.3079e-03,3.7825e-01,5.0356e+00,2.8864e+00,3.1755e+01
1.8600e+02,1.0000e+00,2.9291e+01,-1.2784e+05,-1.2785e+05,-4.6442e-01,-1.2785e+05,1.3360e-01,7.1490e+00,1.2189e+05,2.2880e+02,2.0210e-01,-1.4840e+00,-4.2475e-01,6.7250e-01,1.6481e+00,3.4266e+00,4.4058e+00,2.8708e+01
1.8700e+02,1.0000e+00,2.9403e+01,-1.2782e+05,-1.2783e+05,-4.6692e-01,-1.2783e+05,1.3363e-01,7.1515e+00,1.2178e+05,2.2987e+02,1.5232e-01,-1.5501e+00,4.2121e-01,2.4479e-01,1.6507e+00,4.3487e+00,2.3510e+00,2.8920e+01
1.8800e+02,1.0000e+00,2.9513e+01,-1.2781e+05,-1.2782e+05,-4.6941e-01,-1.2782e+05,1.3365e-01,7.1535e+00,1.2175e+05,2.3095e+02,1.0102e-01,-9.7465e-01,-8.1180e-02,2.0390e+00,1.3451e+00,2.0384e+00,5.0757e+00,3.0907e+01
1.8900e+02,3.0000e+00,2.9531e+01,-1.2762e+05,-1.2763e+05,-4.7191e-01,-1.2763e+05,1.3367e-01,7.1565e+00,1.2174e+05,2.3388e+02,-5.7690e-01,-1.4975e+00,-1.4322e+00,2.3096e+00,1.9134e+00,3.7528e+00,4.4568e+00,2.9484e+01
1.9000e+02,1.0000e+00,2.9641e+01,-1.2756e+05,-1.2756e+05,-4.7441e-01,-1.2756e+05,1.3370e-01,7.1590e+00,1.2156e+05,2.3475e+02,-2.4956e-01,-1.8280e+00,-8.8838e-01,-6.0904e-01,3.5673e+00,1.8469e+00,5.2566e+00,3.1942e+01
1.9100e+02,2.0000e+00,2.9705e+01,-1.2743e+05,-1.2744e+05,-4.7690e-01,-1.2744e+05,1.3372e-01,7.1615e+00,1.2149e+05,2.3687e+02,1.3957e-01,-1.6915e+00,1.5960e+00,2.3656e+00,5.8093e-01,4.6468e+00,2.3078e+00,2.8809e+01
1.9200e+02,1.0000e+00,2.9814e+01,-1.2742e+05,-1.2743e+05,-4.7940e-01,-1.2743e+05,1.3374e-01,7.1635e+00,1.2137e+05,2.3793e+02,-9.8170e-01,-1.3145e+00,1.9607e+00,2.6503e+00,1.7696e+00,4.7188e+00,2.8395e+00,2.9217e+01
1.9300e+02,1.0000e+00,2.9922e+01,-1.2739e+05,-1.2740e+05,-4.8190e-01,-1.2740e+05,1.3377e-01,7.1665e+00,1.2136e+05,2.3875e+02,-3.9834e-01,-6.0408e-01,2.9503e-01,2.5045e+00,3.4034e+00,4.1593e+00,3.7932e+00,2.8296e+01
1.9400e+02,1.0000e+00,3.0031e+01,-1.2735e+05,-1.2735e+05,-4.8439e-01,-1.2735e+05,1.3379e-01,7.1690e+00,1.2132e+05,2.3957e+02,3.9006e-01,-1.3846e+00,3.3102e-01,2.6764e+00,3.3937e+00,4.8790e+00,4.8154e+00,3.1587e+01
1.9500e+02,1.0000e+00,3.0139e+01,-1.2730e+05,-1.2730e+05,-4.8689e-01,-1.2730e+05,1.3381e-01,7.1715e+00,1.2128e+05,2.4063e+02,1.8389e-01,-1.8522e+00,3.0168e-03,7.8889e-01,3.2067e+00,3.9564e+00,3.3555e+00,2.8099e+01
1.9600e+02,2.0000e+00,3.0200e+01,-1.2727e+05,-1.2727e+05,-4.8939e-01,-1.2727e+05,1.3384e-01,7.1740e+00,1.2123e+05,2.4253e+02,2.6797e-01,-1.7667e+00,-1.0873e+00,-5.1044e-01,3.7443e+00,3.3019e+00,3.2155e+00,2.8537e+01
1.9700e+02,1.0000e+00,3.0308e+01,-1.2712e+05,-1.2713e+05,-4.9189e-01,-1.2713e+05,1.3386e-01,7.1765e+00,1.2120e+05,2.4361e+02,-4.4395e-01,-6.6937e-01,-1.5837e+00,1.4283e+00,1.1818e+00,2.1162e+00,4.4857e+00,2.8830e+01
1.9800e+02,1.0000e+00,3.0415e+01,-1.2709e+05,-1.2709e+05,-4.9438e-01,-1.2709e+05,1.3388e-01,7.1790e+00,1.2105e+05,2.4468e+02,-8.0160e-01,-5.3828e-01,-1.0438e+00,2.3076e+00,1.8049e+00,4.1809e+00,3.1471e+00,2.8061e+01
1.9900e+02,1.0000e+00,3.0521e+01,-1.2688e+05,-1.2689e+05,-4.9688e-01,-1.2689e+05,1.3391e-01,7.1815e+00,1.2102e+05,2.4574e+02,1.7558e-01,-1.0910e+00,1.7207e+00,-3.9004e-01,2.0589e+00,4.7708e+00,4.3862e+00,3.0237e+01
2.0000e+02,3.0000e+00,3.0534e+01,-1.2685e+05,-1.2686e+05,-4.9938e-01,-1.2686e+05,1.3393e-01,7.1840e+00,1.2081e+05,2.4899e+02,2.7154e-01,-1.2055e+00,-1.2791e-01,-6.6056e-01,4.7091e-01,4.3259e+00,3.6146e+00,2.9357e+01
2.0100e+02,1.0000e+00,3.0640e+01,-1.2685e+05,-1.2685e+05,-5.0187e-01,-1.2685e+05,1.2709e-01,6.4687e+00,1.2078e+05,2.4981e+02,2.4261e-01,-6.6284e-01,1.4909e+00,3.1114e+00,2.5317e+00,1.2924e+00,5.4377e+00,3.1772e+01
2.0200e+02,2.0000e+00,3.0699e+01,-1.2683e+05,-1.2684e+05,-5.0437e-01,-1.2684e+05,1.3398e-01,7.1890e+00,1.2078e+05,2.5146e+02,1.2824e-01,-7.9607e-01,-4.6279e-01,-6.9862e-01,1.0969e+00,4.9810e+00,4.8413e+00,3.1855e+01
2.0300e+02,1.0000e+00,3.0804e+01,-1.2682e+05,-1.2682e+05,-5.0687e-01,-1.2682e+05,1.3400e-01,7.1915e+00,1.2077e+05,2.5254e+02,-7.4280e-01,-8.9437e-01,-1.2582e+00,7.4481e-01,2.2936e+00,1.5210e+00,5.1450e+00,3.1782e+01
2.0400e+02,1.0000e+00,3.0909e+01,-1.2674e+05,-1.2674e+05,-5.0936e-01,-1.2674e+05,1.3402e-01,7.1940e+00,1.2075e+05,2.5337e+02,-7.6138e-01,-1.3409e+00,7.5101e-01,2.9664e+00,1.3042e+00,4.3851e+00,4.4961e+00,3.0860e+01
2.0500e+02,1.0000e+00,3.1014e+01,-1.2672e+05,-1.2673e+05,-5.1186e-01,-1.2673e+05,1.3405e-01,7.1965e+00,1.2067e+05,2.5418e+02,4.9680e-01,-1.2785e+00,6.6029e-01,1.0655e+00,3.4175e+00,4.0172e+00,4.2204e+00,2.9132e+01
2.0600e+02,1.0000e+00,3.1118e+01,-1.2669e+05,-1.2670e+05,-5.1436e-01,-1.2670e+05,1.3407e-01,7.1990e+00,1.2065e+05,2.5524e+02,-3.4376e-01,-5.4361e-01,1.3291e+00,-2.0668e-01,3.5850e+00,4.4198e+00,3.5065e+00,2.8562e+01
2.0700e+02,1.0000e+00,3.1222e+01,-1.2669e+05,-1.2670e+05,-5.1685e-01,-1.2670e+05,1.3261e-01,7.0431e+00,1.2063e+05,2.5633e+02,-2.9852e-01,-1.5449e+00,1.8923e+00,1.0300e+00,2.6202e+00,2.6716e+00,5.0061e+00,2.8852e+01
2.0800e+02,1.0000e+00,3.1325e+01,-1.2668e+05,-1.2669e+05,-5.1935e-01,-1.2669e+05,1.3411e-01,7.2035e+00,1.2062e+05,2.5739e+02,3.6473e-01,-1.1887e+00,8.4538e-01,1.1905e+00,2.1300e+00,4.4184e+00,4.2888e+00,2.9880e+01
2.0900e+02,4.0000e+00,3.1287e+01,-1.2662e+05,-1.2663e+05,-5.2185e-01,-1.2663e+05,1.3414e-01,7.2065e+00,1.2061e+05,2.6140e+02,-1.9231e-01,-1.7032e+00,1.6487e+00,1.5180e+00,2.2905e-01,2.8777e+00,4.9315e+00,2.9465e+01
2.1000e+02,1.0000e+00,3.1390e+01,-1.2660e+05,-1.2660e+05,-5.2434e-01,-1.2660e+05,1.3416e-01,7.2090e+00,1.2056e+05,2.6252e+02,-9.8470e-01,-1.1347e+00,-1.1973e+00,-2.8193e-01,6.4842e-01,4.0937e+00,2.8048e+00,2.8467e+01
2.1100e+02,1.0000e+00,3.1493e+01,-1.2636e+05,-1.2636e+05,-5.2684e-01,-1.2636e+05,1.3419e-01,7.2115e+00,1.2053e+05,2.6336e+02,-7.7148e-03,-1.3351e+00,-8.6645e-01,-4.6395e-01,2.6804e+00,4.5260e+00,3.5864e+00,3.0398e+01
2.1200e+02,1.0000e+00,3.1595e+01,-1.2623e+05,-1.2624e+05,-5.2934e-01,-1.2624e+05,1.3421e-01,7.2140e+00,1.2029e+05,2.6443e+02,1.8692e-01,-5.9179e-01,9.8614e-01,1.5320e+00,2.6446e+00,4.2606e+00,4.7915e+00,3.0430e+01
2.1300e+02,1.0000e+00,3.1696e+01,-1.2617e+05,-1.2618e+05,-5.3184e-01,-1.2618e+05,1.3423e-01,7.2164e+00,1.2017e+05,2.6551e+02,-8.9302e-01,-8.2219e-01,-2.1230e-01,6.9328e-01,1.9406e+00,4.4389e+00,3.1421e+00,3.0165e+01
2.1400e+02,2.0000e+00,3.1751e+01,-1.2607e+05,-1.2608e+05,-5.3433e-01,-1.2608e+05,1.3426e-01,7.2189e+00,1.2011e+05,2.6716e+02,-7.7169e-01,-1.0186e+00,-1.2445e+00,1.0828e+00,3.8057e+00,1.6386e+00,2.1766e+00,2.8271e+01
2.1500e+02,1.0000e+00,3.1852e+01,-1.2597e+05,-1.2598e+05,-5.3683e-01,-1.2598e+05,1.3428e-01,7.2214e+00,1.2000e+05,2.6823e+02,-3.2509e-01,-1.0725e+00,8.2325e-01,8.3344e-01,3.7959e+00,2.8859e+00,5.1663e+00,3.1879e+01
2.1600e+02,1.0000e+00,3.1953e+01,-1.2591e+05,-1.2592e+05,-5.3933e-01,-1.2592e+05,1.3430e-01,7.2239e+00,1.1990e+05,2.6934e+02,2.5869e-02,-1.9082e+00,1.1958e+00,1.9566e+00,-8.2147e-02,3.8015e+00,5.0952e+00,3.1323e+01
2.1700e+02,1.0000e+00,3.2053e+01,-1.2565e+05,-1.2566e+05,-5.4182e-01,-1.2566e+05,1.3433e-01,7.2264e+00,1.1984e+05,2.7015e+02,-1.2675e-02,-1.2115e+00,-9.3741e-02,8.9635e-01,1.3613e+00,4.4842e+00,3.8188e+00,3.0340e+01
2.1800e+02,1.0000e+00,3.2153e+01,-1.2559e+05,-1.2560e+05,-5.4432e-01,-1.2560e+05,1.3435e-01,7.2289e+00,1.1958e+05,2.7098e+02,-1.6323e-02,-1.5319e+00,4.9416e-01,4.5696e-01,2.2077e+00,4.3079e+00,3.1075e+00,2.9351e+01
2.1900e+02,2.0000e+00,3.2206e+01,-1.2541e+05,-1.2541e+05,-5.4682e-01,-1.2541e+05,1.3437e-01,7.2314e+00,1.1952e+05,2.7316e+02,-5.2558e-01,-7.3156e-01,-1.3789e+00,1.0896e+00,2.2348e+00,3.8268e+00,4.3792e+00,2.9579e+01
2.2000e+02,1.0000e+00,3.2305e+01,-1.2536e+05,-1.2537e+05,-5.4931e-01,-1.2537e+05,1.3440e-01,7.2339e+00,1.1934e+05,2.7403e+02,2.5971e-01,-1.9660e+00,1.1270e+00,2.3557e+00,1.0602e+00,1.8726e+00,4.6579e+00,2.8737e+01
2.2100e+02,1.0000e+00,3.2405e+01,-1.2531e+05,-1.2531e+05,-5.5181e-01,-1.2531e+05,1.3442e-01,7.2364e+00,1.1929e+05,2.7511e+02,-9.1038e-01,-1.7461e+00,-1.4902e+00,2.8903e+00,1.6659e+00,1.5341e+00,4.5966e+00,3.0009e+01
2.2200e+02,2.0000e+00,3.2456e+01,-1.2525e+05,-1.2526e+05,-5.5431e-01,-1.2526e+05,1.3444e-01,7.2389e+00,1.1924e+05,2.7703e+02,-9.9830e-01,-1.7012e+00,2.5279e-01,2.2975e+00,3.5304e+00,2.0501e+00,4.5310e+00,3.0352e+01
2.2300e+02,1.0000e+00,3.2555e+01,-1.2513e+05,-1.2514e+05,-5.5680e-01,-1.2514e+05,1.3447e-01,7.2414e+00,1.1918e+05,2.7812e+02,-5.3613e-02,-1.1731e+00,5.0201e-01,2.5396e+00,3.6322e+00,1.8802e+00,4.7869e+00,3.0792e+01
2.2400e+02,1.0000e+00,3.2653e+01,-1.2509e+05,-1.2510e+05,-5.5930e-01,-1.2510e+05,1.3449e-01,7.2439e+00,1.1907e+05,2.7895e+02,4.1230e-01,-7.2594e-01,1.2454e-01,-4.7890e-01,1.0956e+00,2.1563e+00,5.1240e+00,3.1070e+01
2.2500e+02,1.0000e+00,3.2751e+01,-1.2493e+05,-1.2493e+05,-5.6180e-01,-1.2493e+05,1.3451e-01,7.2464e+00,1.1903e+05,2.8003e+02,3.0918e-01,-1.2379e+00,2.1658e+00,9.7107e-01,1.9643e+00,4.8956e+00,3.9948e+00,2.9501e+01
2.2600e+02,2.0000e+00,3.2801e+01,-1.2491e+05,-1.2492e+05,-5.6429e-01,-1.2492e+05,1.3453e-01,7.2489e+00,1.1886e+05,2.8197e+02,4.2323e-02,-1.6293e+00,7.0061e-01,1.8569e+00,1.9766e+00,4.2191e+00,1.9811e+00,2.8501e+01
2.2700e+02,3.0000e+00,3.2803e+01,-1.2481e+05,-1.2482e+05,-5.6679e-01,-1.2482e+05,1.3456e-01,7.2514e+00,1.1884e+05,2.8471e+02,-4.8609e-01,-1.9908e+00,-1.2108e-02,2.4544e+00,2.5789e+00,3.2887e+00,4.1924e+00,2.8056e+01
2.2800e+02,1.0000e+00,3.2900e+01,-1.2467e+05,-1.2468e+05,-5.6929e-01,-1.2468e+05,1.3458e-01,7.2539e+00,1.1874e+05,2.8579e+02,-8.6534e-02,-5.1715e-01,-8.6988e-01,1.6151e+00,3.2165e+00,4.2786e+00,3.2524e+00,2.9429e+01
2.2900e+02,5.0000e+00,3.2808e+01,-1.2456e+05,-1.2457e+05,-5.7179e-01,-1.2457e+05,1.3460e-01,7.2564e+00,1.1860e+05,2.9064e+02,-2.7928e-01,-1.0341e+00,7.2019e-01,2.3110e+00,1.0229e+00,3.0781e+00,4.6632e+00,3.0040e+01
2.3000e+02,1.0000e+00,3.2904e+01,-1.2454e+05,-1.2455e+05,-5.7428e-01,-1.2455e+05,1.3463e-01,7.2589e+00,1.1850e+05,2.9185e+02,-4.6222e-01,-1.7174e+00,9.2468e-01,-5.1947e-01,1.4952e+00,4.4413e+00,2.4299e+00,3.0165e+01
2.3100e+02,1.0000e+00,3.3000e+01,-1.2451e+05,-1.2452e+05,-5.7678e-01,-1.2452e+05,1.3465e-01,7.2614e+00,1.1848e+05,2.9291e+02,4.7016e-01,-1.3152e+00,-1.5428e+00,2.8049e+00,5.4550e-01,4.2453e+00,2.4785e+00,2.8980e+01
2.3200e+02,4.0000e+00,3.2955e+01,-1.2443e+05,-1.2443e+05,-5.7928e-01,-1.2443e+05,1.3467e-01,7.2639e+00,1.1844e+05,2.9651e+02,-8.4509e-01,-1.2720e+00,9.3232e-01,-3.7021e-01,3.2051e+00,4.2144e+00,2.1802e+00,2.9290e+01
2.3300e+02,2.0000e+00,3.3003e+01,-1.2439e+05,-1.2439e+05,-5.8177e-01,-1.2439e+05,1.3470e-01,7.2664e+00,1.1836e+05,2.9869e+02,-5.6918e-01,-9.2435e-01,8.3662e-01,-1.9433e-01,1.3551e-01,2.3294e+00,4.7119e+00,3.0355e+01
2.3400e+02,2.0000e+00,3.3051e+01,-1.2429e+05,-1.2430e+05,-5.8427e-01,-1.2430e+05,1.3472e-01,7.2689e+00,1.1832e+05,3.0083e+02,-1.9808e-01,-1.5235e+00,1.2482e+00,-1.6461e-02,2.1303e+00,3.6996e+00,5.0232e+00,3.1383e+01
2.3500e+02,3.0000e+00,3.3052e+01,-1.2409e+05,-1.2410e+05,-5.8677e-01,-1.2410e+05,1.3474e-01,7.2714e+00,1.1823e+05,3.0354e+02,-8.0489e-01,-1.3885e+00,1.9266e+00,-1.1546e-02,3.4885e+00,3.4213e+00,4.9355e+00,3.0698e+01
2.3600e+02,1.0000e+00,3.3146e+01,-1.2405e+05,-1.2405e+05,-5.8926e-01,-1.2405e+05,1.3477e-01,7.2739e+00,1.1802e+05,3.0462e+02,-3.8279e-01,-1.6803e+00,-5.8855e-01,1.7579e+00,8.6914e-01,4.3073e+00,2.0111e+00,2.9921e+01
2.3700e+02,2.0000e+00,3.3193e+01,-1.2402e+05,-1.2403e+05,-5.9176e-01,-1.2403e+05,1.3479e-01,7.2764e+00,1.1798e+05,3.0678e+02,-7.9476e-01,-9.5288e-01,1.2921e+00,-5.6277e-01,1.2955e+00,1.2416e+00,4.5513e+00,2.8697e+01
2.3800e+02,1.0000e+00,3.3287e+01,-1.2398e+05,-1.2398e+05,-5.9426e-01,-1.2398e+05,1.3481e-01,7.2789e+00,1.1796e+05,3.0762e+02,-5.3866e-02,-1.5718e+00,-1.2622e+00,-6.8036e-01,1.2289e+00,3.0459e+00,4.1203e+00,2.8144e+01
2.3900e+02,1.0000e+00,3.3380e+01,-1.2396e+05,-1.2397e+05,-5.9675e-01,-1.2397e+05,1.3484e-01,7.2813e+00,1.1791e+05,3.0844e+02,-2.8542e-01,-1.5745e+00,-1.1511e+00,2.3751e+00,1.1212e-01,1.4251e+00,4.5925e+00,3.0093e+01
2.4000e+02,1.0000e+00,3.3473e+01,-1.2379e+05,-1.2379e+05,-5.9925e-01,-1.2379e+05,1.3486e-01,7.2839e+00,1.1790e+05,3.0960e+02,-9.7129e-01,-9.2226e-01,-1.2025e+00,1.8884e+00,1.6172e+00,4.1807e+00,2.7732e+00,2.9351e+01
2.4100e+02,3.0000e+00,3.3472e+01,-1.2371e+05,-1.2372e+05,-6.0175e-01,-1.2372e+05,1.3488e-01,7.2864e+00,1.1772e+05,3.1207e+02,3.3018e-01,-1.1548e+00,-5.7301e-01,7.1239e-01,-3.8929e-02,4.1560e+00,3.0534e+00,2.9097e+01
2.4200e+02,2.0000e+00,3.3518e+01,-1.2340e+05,-1.2341e+05,-6.0425e-01,-1.2341e+05,1.3491e-01,7.2889e+00,1.1765e+05,3.1398e+02,-9.5716e-01,-1.7895e+00,-1.6632e-01,2.5746e+00,1.6978e+00,3.8829e+00,4.4875e+00,3.0624e+01
2.4300e+02,2.0000e+00,3.3564e+01,-1.2339e+05,-1.2339e+05,-6.0674e-01,-1.2339e+05,1.3493e-01,7.2914e+00,1.1734e+05,3.1615e+02,-2.4580e-02,-1.8850e+00,2.6634e-01,3.0241e+00,2.3780e+00,4.1300e+00,3.1207e+00,2.9173e+01
2.4400e+02,1.0000e+00,3.3655e+01,-1.2338e+05,-1.2339e+05,-6.0924e-01,-1.2339e+05,1.3365e-01,7.1542e+00,1.1732e+05,3.1700e+02,-5.7059e-02,-1.6370e+00,-6.7830e-02,1.7004e+00,1.4085e+00,4.0204e+00,2.1235e+00,2.8171e+01
2.4500e+02,1.0000e+00,3.3747e+01,-1.2338e+05,-1.2339e+05,-6.1174e-01,-1.2339e+05,1.2413e-01,6.1708e+00,1.1732e+05,3.1812e+02,-3.8085e-01,-1.3423e+00,-1.3011e+00,3.0872e+00,3.7746e+00,4.6384e+00,2.3645e+00,3.1699e+01
2.4600e+02,1.0000e+00,3.3838e+01,-1.2316e+05,-1.2316e+05,-6.1423e-01,-1.2316e+05,1.3500e-01,7.2988e+00,1.1731e+05,3.1918e+02,-9.7017e-01,-1.8415e+00,-1.1097e-01,2.2324e+00,3.2388e+00,3.8968e+00,4.1345e+00,3.0090e+01
2.4700e+02,1.0000e+00,3.3929e+01,-1.2300e+05,-1.2301e+05,-6.1673e-01,-1.2301e+05,1.3502e-01,7.3013e+00,1.1709e+05,3.2025e+02,-2.2462e-01,-1.1781e+00,1.1715e+00,1.0874e+00,3.2803e+00,3.6017e+00,4.3343e+00,2.8283e+01
2.4800e+02,2.0000e+00,3.3973e+01,-1.2294e+05,-1.2295e+05,-6.1923e-01,-1.2295e+05,1.3504e-01,7.3038e+00,1.1693e+05,3.2189e+02,4.4017e-01,-1.6643e+00,-9.2017e-01,-1.1813e-01,1.8599e+00,2.1538e+00,4.1583e+00,2.8292e+01
2.4900e+02,4.0000e+00,3.3924e+01,-1.2280e+05,-1.2281e+05,-6.2172e-01,-1.2281e+05,1.3507e-01,7.3063e+00,1.1687e+05,3.2572e+02,-5.0162e-01,-1.1490e+00,1.0323e+00,-3.6605e-01,9.1479e-02,4.5598e+00,4.4554e+00,3.1479e+01
2.5000e+02,1.0000e+00,3.4014e+01,-1.2276e+05,-1.2277e+05,-6.2422e-01,-1.2277e+05,1.3509e-01,7.3088e+00,1.1674e+05,3.2661e+02,-9.1967e-01,-1.6802e+00,8.0360e-01,2.3309e+00,2.8804e+00,1.3323e+00,4.4101e+00,2.9385e+01
2.5100e+02,1.0000e+00,3.4103e+01,-1.2262e+05,-1.2262e+05,-6.2672e-01,-1.2262e+05,1.3511e-01,7.3113e+00,1.1669e+05,3.2743e+02,-6.6516e-01,-1.5105e+00,1.2108e+00,-7.1384e-01,1.8922e+00,4.3805e+00,4.7673e+00,3.1721e+01
2.5200e+02,1.0000e+00,3.4193e+01,-1.2251e+05,-1.2251e+05,-6.2921e-01,-1.2251e+05,1.3514e-01,7.3138e+00,1.1655e+05,3.2825e+02,-1.9357e-02,-1.8055e+00,2.2210e+00,2.6284e-02,2.5123e-01,4.7870e+00,4.2064e+00,2.8426e+01
2.5300e+02,1.0000e+00,3.4282e+01,-1.2248e+05,-1.2249e+05,-6.3171e-01,-1.2249e+05,1.3516e-01,7.3163e+00,1.1644e+05,3.2933e+02,-9.3212e-01,-1.4863e+00,-3.4466e-01,3.2496e+00,3.6531e+00,1.6332e+00,4.0090e+00,2.9909e+01
2.5400e+02,1.0000e+00,3.4371e+01,-1.2214e+05,-1.2215e+05,-6.3421e-01,-1.2215e+05,1.3518e-01,7.3188e+00,1.1642e+05,3.3017e+02,-6.9737e-01,-9.5256e-01,2.0425e+00,2.8261e+00,3.8505e+00,4.3834e+00,4.1160e+00,2.9805e+01
2.5500e+02,1.0000e+00,3.4459e+01,-1.2209e+05,-1.2210e+05,-6.3670e-01,-1.2210e+05,1.3521e-01,7.3213e+00,1.1608e+05,3.3101e+02,4.0472e-01,-1.1595e+00,-9.9794e-01,4.8703e-01,2.9815e+00,4.1874e+00,5.1423e+00,3.1812e+01
2.5600e+02,1.0000e+00,3.4548e+01,-1.2208e+05,-1.2209e+05,-6.3920e-01,-1.2209e+05,1.3498e-01,7.2971e+00,1.1602e+05,3.3211e+02,-8.8456e-01,-9.8765e-01,3.9870e-01,9.0461e-01,1.8280e+00,3.7056e+00,4.2645e+00,2.9748e+01
2.5700e+02,1.0000e+00,3.4636e+01,-1.2194e+05,-1.2194e+05,-6.4170e-01,-1.2194e+05,1.3525e-01,7.3263e+00,1.1602e+05,3.3318e+02,-3.5094e-02,-1.4229e+00,-1.2188e+00,3.0823e+00,9.8633e-01,4.0225e+00,2.3129e+00,2.8921e+01
2.5800e+02,1.0000e+00,3.4724e+01,-1.2193e+05,-1.2194e+05,-6.4420e-01,-1.2194e+05,1.3525e-01,7.3260e+00,1.1587e+05,3.3426e+02,-8.7371e-01,-7.6105e-01,1.0928e+00,2.4444e-01,1.3162e-01,2.8156e+00,4.7597e+00,3.0873e+01
2.5900e+02,2.0000e+00,3.4765e+01,-1.2171e+05,-1.2172e+05,-6.4669e-01,-1.2172e+05,1.3530e-01,7.3313e+00,1.1586e+05,3.3618e+02,-7.3155e-01,-7.0698e-01,7.5080e-01,5.2643e-01,8.1200e-01,3.8404e+00,4.4730e+00,3.0376e+01
2.6000e+02,1.0000e+00,3.4853e+01,-1.2169e+05,-1.2170e+05,-6.4919e-01,-1.2170e+05,1.3532e-01,7.3338e+00,1.1565e+05,3.3708e+02,-8.6846e-01,-7.0114e-01,-1.6013e+00,3.0989e+00,7.8574e-01,4.1160e+00,3.5385e+00,2.9612e+01
2.6100e+02,3.0000e+00,3.4846e+01,-1.2167e+05,-1.2167e+05,-6.5169e-01,-1.2167e+05,1.3534e-01,7.3363e+00,1.1562e+05,3.4030e+02,2.9691e-01,-1.4032e+00,5.2778e-04,2.4381e-02,3.6987e+00,1.3338e+00,2.1435e+00,2.8843e+01
