logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-4.8430e-01,-9.1885e-01,1.4163e+00,5.4723e-01,1.8622e+00,2.7846e+00,3.8225e+00,2.9633e+01,-1.6080e+03
-4.1893e-01,-5.3596e-01,1.5178e+00,1.6387e+00,1.9753e+00,2.2233e+00,3.8830e+00,2.9618e+01,-1.5672e+03
-9.4441e-01,-6.1429e-01,1.0302e+00,1.3485e+00,2.1686e+00,3.0360e+00,3.7824e+00,2.9685e+01,-1.0345e+03
-1.3464e-01,-1.1802e+00,1.4274e+00,7.9567e-01,3.2727e+00,3.8523e+00,3.4139e+00,3.0715e+01,-1.4676e+03
4.8534e-02,-8.3268e-01,1.4020e+00,1.3371e-01,3.6061e+00,3.0672e+00,3.1430e+00,3.0454e+01,-1.0788e+03
-4.7683e-01,-1.1535e+00,1.4162e+00,1.6775e+00,2.7976e+00,2.5495e+00,4.1565e+00,3.0541e+01,-1.1675e+03
-1.2084e-01,-6.4832e-01,1.6325e+00,2.1773e+00,3.6160e+00,1.8782e+00,3.8802e+00,3.0747e+01,-1.3796e+03
-9.3284e-01,-7.9187e-01,1.0583e+00,1.5446e+00,9.3823e-01,3.1264e+00,3.8901e+00,2.9969e+01,-1.3706e+03
-5.6651e-01,-7.4707e-01,1.4653e+00,1.4607e+00,6.7831e-01,3.8492e+00,3.6529e+00,3.0390e+01,-1.4727e+03
2.0117e-01,-1.9432e+00,1.5479e+00,8.8530e-01,3.0405e+00,4.0811e+00,1.8681e+00,3.0693e+01,-1.7925e+03
4.5357e-03,-9.7228e-01,1.2715e+00,1.9057e+00,2.2091e+00,3.6204e+00,3.5134e+00,2.9875e+01,-8.1680e+02
-7.2853e-01,-8.2550e-01,1.2361e+00,5.6245e-01,1.5541e+00,2.8955e+00,3.8605e+00,2.9776e+01,-1.2962e+03
-5.4970e-01,-1.2903e+00,6.3078e-01,1.4247e+00,7.0561e-01,2.5806e+00,3.7491e+00,2.9439e+01,-1.3582e+03
-3.0015e-01,-1.0449e+00,-9.1259e-01,1.9502e+00,2.3884e+00,3.6447e+00,3.4505e+00,3.0008e+01,-1.5479e+03
7.9330e-02,-1.2444e+00,3.8426e-01,2.0643e+00,1.1846e+00,2.7930e+00,3.7591e+00,2.9361e+01,-1.0303e+03
-2.0211e-01,-1.0374e+00,-9.3780e-01,1.6582e+00,1.2538e+00,3.4888e+00,2.8009e+00,2.9219e+01,-1.4331e+03
-4.9629e-01,-1.1308e+00,1.1054e+00,1.2383e+00,2.3091e+00,2.8419e+00,3.7264e+00,2.9581e+01,-1.2843e+03
-1.1437e-01,-1.5961e+00,1.3072e+00,4.4547e-01,3.4191e+00,3.3186e+00,3.6868e+00,3.0560e+01,-1.4944e+03
-2.0609e-01,-5.8427e-01,1.4929e+00,7.4125e-01,2.9265e+00,3.7755e+00,2.7644e+00,3.0105e+01,-1.4324e+03
1.0239e-01,-1.7556e+00,1.3987e+00,1.1007e+00,1.3566e+00,3.5819e+00,3.6034e+00,2.9813e+01,-1.3698e+03
1.2372e-01,-1.2132e+00,1.5158e+00,1.0385e+00,2.6144e+00,3.8098e+00,2.7311e+00,3.0047e+01,-1.6930e+03
-7.1138e-01,-9.8973e-01,6.3065e-01,1.7428e+00,1.6890e+00,2.4486e+00,3.9779e+00,2.9941e+01,-1.4370e+03
-6.2981e-01,-6.2289e-01,7.2858e-01,1.6614e+00,1.7944e+00,3.7420e+00,3.2495e+00,2.9933e+01,-1.2381e+03
-7.0348e-01,-8.7054e-01,-4.5198e-01,1.5846e+00,2.2095e+00,1.9078e+00,3.7172e+00,2.9358e+01,-1.6653e+03
2.1535e-01,-1.2500e+00,1.8447e+00,6.6122e-01,3.8874e+00,2.5777e+00,3.9603e+00,3.1310e+01,-1.8159e+03
8.2718e-03,-6.2733e-01,1.3077e+00,6.8476e-01,3.6447e+00,2.7166e+00,2.2960e+00,3.0376e+01,-1.4223e+03
4.4448e-01,-8.1164e-01,1.2747e+00,2.3443e+00,2.0098e+00,3.9806e+00,2.3063e+00,3.0198e+01,-1.7026e+03
9.5860e-02,-1.1347e+00,1.2563e+00,4.4114e-01,3.7700e+00,1.6782e+00,3.3597e+00,3.0803e+01,-1.4800e+03
-4.4735e-01,-1.0472e+00,1.4931e+00,1.2979e+00,3.2095e+00,1.5796e+00,4.1099e+00,3.0630e+01,-1.4003e+03
2.6858e-01,-1.9633e+00,-2.1158e-01,1.8131e+00,2.7531e+00,2.9536e+00,3.5076e+00,2.9307e+01,-1.6692e+03
-6.1423e-01,-1.1993e+00,1.4702e+00,8.7683e-01,6.3714e-01,2.2807e+00,4.1135e+00,3.0281e+01,-1.1748e+03
-4.6288e-01,-8.1833e-01,1.3736e+00,1.9235e+00,1.9573e+00,3.1462e+00,3.8970e+00,2.9963e+01,-1.3561e+03
-8.3295e-01,-8.3749e-01,8.7960e-01,1.5290e+00,2.0853e+00,3.2436e+00,4.0284e+00,3.0308e+01,-1.6918e+03
2.6966e-01,-1.4836e+00,1.2179e+00,1.8945e+00,3.3502e+00,1.6380e+00,3.8880e+00,3.0290e+01,-9.7068e+02
5.6178e-02,-1.3350e+00,1.0490e+00,9.6028e-01,3.3307e+00,3.6371e+00,2.3292e+00,3.0313e+01,-1.6904e+03
1.5369e-01,-1.4820e+00,1.1029e+00,1.3187e+00,1.1843e+00,3.6204e+00,2.6163e+00,2.9360e+01,-1.4787e+03
-4.9046e-01,-1.2784e+00,-6.7663e-01,1.5719e+00,2.0720e+00,2.9533e+00,3.7736e+00,2.9670e+01,-1.7159e+03
3.4696e-01,-6.0391e-01,1.7549e+00,1.7883e+00,3.6324e+00,3.7639e+00,2.0830e+00,3.0698e+01,-1.5845e+03
8.6213e-02,-8.6990e-01,1.2610e+00,1.6347e+00,3.0860e+00,3.7053e+00,2.1937e+00,3.0051e+01,-1.1881e+03
-4.9129e-01,-8.2480e-01,7.9244e-01,1.4303e+00,2.8752e+00,3.0582e+00,3.8232e+00,3.0006e+01,-1.6549e+03
-3.0175e-01,-1.0236e+00,1.5454e+00,1.9732e+00,4.7482e-01,3.2788e+00,4.1358e+00,3.0470e+01,-1.2355e+03
3.4059e-01,-7.9713e-01,1.4273e+00,1.6024e-01,3.4745e+00,2.3001e+00,2.7056e+00,2.9900e+01,-1.7641e+03
-7.6607e-01,-9.7594e-01,2.7484e-01,1.4687e+00,1.3027e+00,3.5861e+00,3.7552e+00,3.0137e+01,-1.7676e+03
1.9963e-02,-1.4638e+00,1.5166e+00,2.3653e-01,3.1703e+00,4.0086e+00,2.9827e+00,3.0726e+01,-1.4081e+03
-2.7264e-01,-1.3593e+00,1.8865e-01,7.7487e-01,2.1933e+00,3.6081e+00,3.1029e+00,2.9669e+01,-1.6780e+03
4.0197e-01,-1.8046e+00,-1.5355e-01,1.8935e+00,1.6088e+00,3.4438e+00,2.6645e+00,2.8994e+01,-1.4254e+03
1.6482e-02,-1.3484e+00,1.4229e+00,1.2219e+00,2.3729e+00,3.8433e+00,2.4467e+00,3.0070e+01,-1.4033e+03
-1.2328e-01,-1.4787e+00,8.4438e-01,7.6917e-01,3.4798e+00,1.4765e+00,3.7640e+00,3.0483e+01,-1.6342e+03
-1.4140e-01,-1.6528e+00,1.0424e+00,1.9020e+00,1.8460e+00,2.5949e+00,3.7963e+00,2.9559e+01,-1.0883e+03
-4.2173e-01,-1.3963e+00,2.8639e-01,1.6159e+00,1.1074e+00,3.2971e+00,3.7511e+00,2.9814e+01,-1.6566e+03
-4.9395e-01,-1.0472e+00,-5.6902e-01,2.1211e+00,1.9864e+00,1.7459e+00,3.8314e+00,2.9661e+01,-1.5864e+03
-5.3926e-01,-1.2881e+00,7.8300e-01,1.1487e+00,1.6244e+00,3.4516e+00,3.7231e+00,2.9955e+01,-1.2777e+03
3.2118e-01,-9.5671e-01,1.7200e+00,2.1681e+00,2.1092e+00,3.8017e+00,3.9568e+00,3.0459e+01,-1.7223e+03
-5.8486e-01,-1.4715e+00,7.8777e-01,1.2253e+00,1.9158e+00,3.2700e+00,3.7830e+00,2.9925e+01,-1.6655e+03
5.5883e-02,-1.0853e+00,1.5203e+00,2.1073e+00,3.3803e+00,3.2415e+00,3.7984e+00,3.0547e+01,-1.7523e+03
-2.3030e-02,-1.5060e+00,9.2912e-01,1.8718e+00,1.4447e+00,3.8145e+00,2.4319e+00,2.9953e+01,-1.1251e+03
-8.5321e-01,-9.5762e-01,5.2419e-01,1.1443e+00,1.5447e+00,1.8564e+00,3.7416e+00,2.9311e+01,-1.6566e+03
-4.8164e-01,-1.5759e+00,8.4196e-01,1.3811e+00,1.0648e+00,2.9472e+00,3.7011e+00,2.9510e+01,-1.4914e+03
-5.9065e-01,-9.6028e-01,1.2749e+00,9.3407e-01,2.6313e+00,1.7505e+00,4.0552e+00,3.0208e+01,-1.2061e+03
3.9807e-01,-1.6065e+00,1.2542e+00,1.9591e+00,2.8193e+00,2.3216e+00,3.9589e+00,2.9915e+01,-1.4154e+03
-7.4436e-02,-1.6028e+00,1.2048e+00,3.4405e-01,1.9000e+00,3.5403e+00,3.4139e+00,2.9653e+01,-9.6024e+02
-4.7015e-01,-1.2799e+00,-1.0186e+00,1.8854e+00,1.1338e+00,2.7459e+00,3.8461e+00,2.9691e+01,-1.1614e+03
4.2029e-01,-1.3216e+00,1.1421e+00,1.6394e+00,1.1838e+00,3.6609e+00,1.9943e+00,2.9407e+01,-1.0729e+03
-3.6473e-01,-1.0108e+00,1.3377e+00,-4.9628e-03,1.4030e+00,3.7955e+00,3.0947e+00,3.0067e+01,-1.7358e+03
-6.0571e-02,-5.9005e-01,1.7664e+00,1.3721e-01,3.7903e+00,1.7509e+00,3.2266e+00,3.0804e+01,-1.1689e+03
7.6245e-02,-1.8920e+00,2.7001e-01,1.4815e+00,1.2970e+00,3.6002e+00,2.1126e+00,2.9311e+01,-1.3929e+03
-3.3198e-01,-1.1689e+00,8.2615e-01,1.3357e+00,1.8565e+00,3.7631e+00,2.7409e+00,2.9918e+01,-1.3299e+03
2.9557e-01,-1.1705e+00,1.2536e+00,2.0743e+00,3.2343e+00,2.1018e+00,3.8823e+00,3.0132e+01,-8.6748e+02
2.9309e-01,-1.1753e+00,6.5199e-01,2.2852e+00,3.5363e+00,3.3678e+00,3.5621e+00,3.0578e+01,-1.7055e+03
-4.0572e-01,-1.1405e+00,1.4516e+00,6.8429e-01,3.0122e+00,2.6543e+00,3.9846e+00,3.0308e+01,-1.4100e+03
-2.7396e-01,-9.8060e-01,1.3991e+00,5.8068e-01,1.1434e+00,3.1842e+00,3.8436e+00,2.9774e+01,-1.3821e+03
2.2196e-01,-1.1507e+00,8.5948e-01,2.2436e+00,7.2248e-01,3.7580e+00,3.2237e+00,2.9866e+01,-1.2885e+03
2.8433e-01,-6.0418e-01,1.3146e+00,1.8387e+00,7.0828e-01,3.6639e+00,2.6857e+00,2.9376e+01,-1.6348e+03
1.8643e-01,-1.0328e+00,4.3844e-01,2.2366e+00,2.9576e+00,1.7278e+00,3.8732e+00,2.9880e+01,-1.2589e+03
-7.0526e-01,-1.4803e+00,7.1209e-01,2.6906e-01,1.8162e+00,3.3755e+00,3.8989e+00,3.0185e+01,-1.5994e+03
-2.9332e-01,-1.0326e+00,6.2303e-01,1.3201e+00,3.2311e+00,3.0586e+00,3.7346e+00,3.0240e+01,-1.7674e+03
1.2518e-01,-6.3575e-01,1.8334e+00,1.7006e-01,3.6837e+00,3.8226e+00,2.3208e+00,3.0900e+01,-1.2541e+03
2.8570e-01,-1.8088e+00,1.1241e+00,1.5416e+00,3.0562e+00,3.7406e+00,1.8808e+00,3.0042e+01,-1.2136e+03
-6.2320e-01,-1.7900e+00,-2.6383e-01,1.2005e+00,2.2178e+00,2.5233e+00,3.9564e+00,2.9994e+01,-1.8127e+03
-1.2290e-01,-1.6979e+00,-5.7246e-01,2.3148e+00,1.0582e+00,2.5954e+00,3.9308e+00,2.9883e+01,-1.5159e+03
-1.3742e-01,-5.8687e-01,1.7590e+00,1.4586e+00,3.8362e+00,3.3936e+00,2.8770e+00,3.1071e+01,-1.2354e+03
-9.6474e-02,-1.4899e+00,1.0866e+00,1.5021e+00,2.8338e+00,3.8961e+00,3.2464e+00,3.0429e+01,-1.4137e+03
-4.6591e-01,-1.4692e+00,1.0217e+00,9.6717e-01,2.0834e+00,3.6622e+00,3.6770e+00,3.0222e+01,-1.6084e+03
2.6721e-01,-1.0361e+00,6.7950e-01,1.8882e+00,3.5627e+00,3.0322e+00,3.1361e+00,3.0332e+01,-1.6138e+03
-9.0191e-02,-1.3356e+00,4.4836e-01,1.9170e+00,2.5681e+00,2.1655e+00,3.8302e+00,2.9672e+01,-1.7102e+03
-6.4904e-01,-1.8821e+00,4.0790e-02,1.4534e+00,6.7950e-01,2.6720e+00,3.7481e+00,2.9497e+01,-1.6142e+03
-3.8686e-01,-1.7061e+00,1.2166e+00,1.0968e+00,5.2606e-01,2.6924e+00,3.9243e+00,2.9839e+01,-8.7482e+02
2.2515e-01,-1.4747e+00,1.3248e+00,1.6964e+00,2.3736e+00,3.8094e+00,3.0265e+00,2.9966e+01,-1.3888e+03
-2.0496e-01,-1.4073e+00,5.4862e-01,1.3438e+00,1.5530e+00,3.4491e+00,3.1493e+00,2.9288e+01,-1.3996e+03
4.1729e-01,-1.2989e+00,1.1009e+00,1.1034e+00,3.5111e+00,2.6890e+00,3.1230e+00,3.0089e+01,-1.7317e+03
-2.6410e-01,-9.3624e-01,7.0087e-01,1.1749e+00,5.8311e-01,3.6900e+00,2.2780e+00,2.9554e+01,-1.6479e+03
-1.3716e-01,-1.1585e+00,1.0167e+00,1.4284e-01,2.3858e+00,3.3905e+00,3.1542e+00,2.9299e+01,-1.4323e+03
-8.7217e-01,-6.9022e-01,9.5923e-01,1.5042e+00,6.0157e-01,2.4169e+00,3.8124e+00,2.9531e+01,-1.4870e+03
-3.9565e-01,-1.0584e+00,1.0441e+00,1.7090e+00,2.2820e+00,1.8357e+00,3.9679e+00,2.9873e+01,-1.7133e+03
2.2111e-01,-5.3134e-01,8.5461e-01,2.6904e+00,3.5432e+00,3.0173e+00,3.7072e+00,3.0536e+01,-1.2736e+03
4.3516e-02,-8.1132e-01,1.7925e+00,1.3385e+00,3.9312e+00,2.2493e+00,2.9416e+00,3.1159e+01,-1.5789e+03
-5.7688e-01,-7.8666e-01,-1.4357e-01,1.8639e+00,1.6207e+00,2.1479e+00,3.6578e+00,2.9155e+01,-1.3012e+03
7.7756e-03,-1.5785e+00,-8.4926e-01,2.0359e+00,6.9960e-01,2.3902e+00,3.7058e+00,2.9254e+01,-1.1342e+03
-3.3233e-02,-6.6105e-01,-2.5929e-01,2.5942e+00,2.6565e+00,2.3409e+00,3.9809e+00,3.0077e+01,-1.0624e+03
-6.7584e-01,-6.1662e-01,1.5510e+00,2.2978e+00,2.4199e+00,1.7648e+00,4.2567e+00,3.0672e+01,-1.6728e+03
4.4810e-01,-8.3436e-01,1.6529e+00,2.0228e+00,2.7829e+00,4.0005e+00,2.4718e+00,3.0326e+01,-1.6909e+03
3.4259e-01,-1.9450e+00,1.2827e+00,-5.2636e-03,3.5689e+00,3.7242e+00,2.5513e+00,3.0667e+01,-1.3635e+03
-1.4367e-01,-8.8641e-01,6.2819e-01,1.7507e+00,2.7977e+00,3.4269e+00,3.0473e+00,2.9579e+01,-1.6536e+03
-8.0633e-01,-8.8081e-01,1.2496e+00,7.3708e-01,1.3836e+00,3.3148e+00,4.0322e+00,3.0315e+01,-1.2141e+03
2.7174e-01,-1.2135e+00,6.4829e-01,1.9484e+00,9.4911e-01,3.6645e+00,2.6171e+00,2.9494e+01,-8.7327e+02
-2.1198e-01,-1.6659e+00,1.5577e+00,1.2574e-01,1.3288e+00,3.4472e+00,4.1095e+00,3.0488e+01,-1.4986e+03
3.0158e-01,-1.0680e+00,1.1501e+00,2.1770e+00,9.9375e-01,3.8099e+00,3.2041e+00,2.9926e+01,-1.0893e+03
7.5211e-02,-1.3771e+00,1.2858e+00,2.5817e-02,1.6629e+00,3.6952e+00,1.9745e+00,2.9552e+01,-1.4814e+03
-4.7416e-01,-1.1637e+00,2.3038e-02,2.0410e+00,1.0998e+00,3.3587e+00,3.8900e+00,3.0125e+01,-1.3426e+03
-7.3719e-01,-1.8324e+00,3.6600e-01,1.2175e-01,2.0951e+00,3.0168e+00,3.9636e+00,3.0117e+01,-1.7537e+03
3.9238e-01,-1.3901e+00,1.7940e+00,1.8310e+00,3.7609e+00,3.6472e+00,4.0646e+00,3.1274e+01,-1.8089e+03
-1.0067e-01,-1.5721e+00,4.4080e-01,1.6680e+00,7.4420e-01,2.6116e+00,3.5025e+00,2.8782e+01,-1.8202e+03
-2.4752e-01,-1.3081e+00,1.2020e+00,4.1908e-02,1.8600e+00,3.4263e+00,3.5735e+00,2.9649e+01,-1.1440e+03
3.1830e-01,-1.2441e+00,1.1812e+00,5.0123e-01,3.8006e+00,2.6616e+00,2.1279e+00,3.0746e+01,-1.5775e+03
-4.0997e-02,-1.3054e+00,1.1762e+00,1.0249e+00,3.0287e+00,3.5547e+00,3.3979e+00,3.0030e+01,-1.2823e+03
-1.4278e-02,-1.7981e+00,1.3319e+00,1.3769e+00,3.1274e+00,3.4054e+00,3.8908e+00,3.0412e+01,-1.0468e+03
-4.5223e-01,-1.8847e+00,1.0799e+00,2.9122e-01,2.7612e+00,2.5427e+00,4.0686e+00,3.0367e+01,-1.5098e+03
-5.4138e-01,-7.5189e-01,7.4632e-01,1.5642e+00,2.2151e+00,3.8654e+00,2.7406e+00,3.0143e+01,-1.5532e+03
3.3362e-01,-1.6809e+00,1.2506e+00,1.9975e-01,3.6196e+00,3.0331e+00,3.6340e+00,3.0612e+01,-1.3724e+03
-6.8856e-02,-5.4754e-01,9.4196e-01,2.1638e+00,1.3735e+00,3.7937e+00,2.0163e+00,2.9792e+01,-1.6174e+03
2.7948e-01,-7.1916e-01,3.1631e-02,2.2294e+00,2.3839e+00,3.6466e+00,2.1732e+00,2.9461e+01,-1.4348e+03
4.2517e-01,-1.9930e+00,1.3094e+00,1.2788e+00,3.7396e+00,2.0076e+00,3.6546e+00,3.0756e+01,-1.6746e+03
-3.3400e-01,-9.2533e-01,-1.5970e-01,2.1688e+00,2.3672e+00,2.6590e+00,3.9720e+00,2.9984e+01,-1.6234e+03
-3.0315e-01,-1.4504e+00,1.3301e+00,1.5371e+00,1.2450e+00,2.5171e+00,3.8984e+00,2.9756e+01,-1.1636e+03
-5.5158e-01,-9.3330e-01,1.4275e+00,1.2687e+00,1.5655e+00,2.5455e+00,3.9577e+00,2.9869e+01,-1.6275e+03
-1.2051e-01,-1.9082e+00,9.6518e-01,8.3492e-01,2.4721e+00,3.6498e+00,2.0829e+00,2.9694e+01,-1.6681e+03
-3.0012e-01,-1.1849e+00,-4.9650e-01,1.4495e+00,2.9983e+00,3.3978e+00,3.4740e+00,2.9983e+01,-1.7632e+03
-2.0260e-01,-7.0060e-01,-5.3379e-01,2.2896e+00,3.2662e+00,2.8897e+00,3.7451e+00,3.0197e+01,-1.5684e+03
-5.0788e-02,-5.3655e-01,1.4665e+00,1.2704e+00,3.2813e+00,3.6315e+00,2.5008e+00,3.0136e+01,-1.5340e+03
1.9166e-01,-1.2616e+00,-1.4947e-01,1.9750e+00,2.7947e+00,2.6100e+00,3.5045e+00,2.9285e+01,-1.3978e+03
-4.6755e-01,-1.1467e+00,1.8369e-01,1.6284e+00,1.9278e+00,3.0750e+00,3.6545e+00,2.9508e+01,-1.4368e+03
-4.4228e-01,-8.1683e-01,6.9605e-01,1.8848e+00,3.0622e+00,3.0917e+00,3.8605e+00,3.0247e+01,-1.5969e+03
4.5749e-02,-1.0960e+00,1.0938e+00,7.1386e-01,3.3993e+00,3.4246e+00,2.0939e+00,3.0142e+01,-1.6926e+03
-5.1723e-01,-6.6648e-01,1.9013e-01,1.7602e+00,2.6014e+00,3.1922e+00,3.5283e+00,2.9499e+01,-1.5959e+03
3.1857e-01,-1.9241e+00,1.5393e+00,5.4680e-01,3.3971e+00,2.5260e+00,4.0555e+00,3.0558e+01,-1.4931e+03
-5.0600e-01,-7.4952e-01,1.0942e+00,1.6397e+00,1.1131e+00,3.1103e+00,3.8327e+00,2.9723e+01,-1.3870e+03
-3.2397e-01,-9.2359e-01,1.1347e+00,5.8452e-01,1.9624e+00,3.0067e+00,3.6539e+00,2.9341e+01,-1.6946e+03
3.2484e-02,-1.9404e+00,-7.7479e-01,1.9991e+00,1.2271e+00,3.8262e+00,2.8151e+00,2.9992e+01,-1.4462e+03
-3.3786e-01,-7.5429e-01,1.5706e+00,7.9730e-01,1.6846e+00,3.7118e+00,3.8582e+00,3.0285e+01,-1.7888e+03
2.6861e-01,-9.4112e-01,5.4803e-01,2.6079e+00,1.8327e+00,3.8128e+00,3.6360e+00,3.0287e+01,-1.7167e+03
-1.1266e-01,-5.9119e-01,6.0366e-01,2.2948e+00,2.9259e+00,3.7316e+00,3.1210e+00,3.0104e+01,-1.2582e+03
-3.0815e-01,-1.1414e+00,2.1729e-01,5.7599e-01,1.3915e+00,3.6566e+00,1.9222e+00,2.9514e+01,-1.7471e+03
7.8566e-02,-1.6385e+00,-5.1797e-01,1.8714e+00,2.7232e+00,3.4139e+00,3.3652e+00,2.9626e+01,-1.2864e+03
4.3701e-01,-5.6709e-01,-2.0531e-01,2.0888e+00,2.8884e+00,3.2570e+00,2.6436e+00,2.9096e+01,-1.5104e+03
-4.3473e-01,-1.2889e+00,3.3506e-01,-3.8840e-02,3.0569e+00,2.1668e+00,3.8064e+00,3.0014e+01,-1.6901e+03
1.2017e-01,-1.3707e+00,4.3202e-01,1.5798e+00,2.6014e+00,3.5385e+00,2.7814e+00,2.9438e+01,-1.8205e+03
-6.6719e-01,-1.5457e+00,1.0391e+00,3.1543e-01,1.2999e+00,3.0278e+00,4.0246e+00,3.0218e+01,-1.2655e+03
1.8577e-01,-8.6039e-01,6.9442e-01,1.8022e+00,2.3868e+00,3.4512e+00,2.2158e+00,2.9110e+01,-1.2523e+03
-3.1340e-01,-1.3077e+00,3.5257e-02,1.9964e+00,2.3150e+00,3.0685e+00,3.6889e+00,2.9661e+01,-1.6319e+03
1.7285e-01,-1.8395e+00,-8.3515e-01,1.8841e+00,1.1353e+00,3.4998e+00,3.2365e+00,2.9329e+01,-1.6638e+03
3.2634e-01,-1.5575e+00,1.2015e+00,1.3802e+00,2.3300e+00,3.7089e+00,2.1240e+00,2.9627e+01,-9.9780e+02
8.4102e-02,-1.5835e+00,9.5801e-01,5.3645e-01,1.7665e+00,3.5308e+00,2.6626e+00,2.9234e+01,-1.3866e+03
8.5794e-02,-1.4965e+00,7.0869e-01,1.7726e+00,3.2896e+00,3.7219e+00,2.3617e+00,3.0342e+01,-1.4856e+03
4.4632e-02,-1.0015e+00,7.2401e-01,1.8962e+00,2.8713e+00,3.4455e+00,3.1740e+00,2.9646e+01,-1.0720e+03
4.2699e-01,-1.4385e+00,-4.3017e-01,1.8698e+00,2.7083e+00,3.2956e+00,2.9793e+00,2.9182e+01,-1.2213e+03
3.8212e-02,-1.1146e+00,1.4921e+00,1.2599e+00,2.4008e+00,3.9559e+00,1.9387e+00,3.0269e+01,-1.0852e+03
-2.1822e-02,-1.8229e+00,1.3748e+00,6.6917e-01,2.7485e+00,3.7928e+00,3.1147e+00,3.0200e+01,-1.5720e+03
-6.8878e-01,-1.0233e+00,5.0535e-01,8.6938e-03,2.6040e+00,2.6824e+00,3.8691e+00,2.9880e+01,-1.6398e+03
-3.8411e-01,-1.8724e+00,1.1528e+00,2.0929e+00,2.1614e+00,2.0863e+00,4.0933e+00,3.0309e+01,-1.3713e+03
-5.0447e-01,-1.2549e+00,1.0391e+00,1.6055e+00,5.7761e-01,2.2679e+00,4.0294e+00,3.0025e+01,-1.5118e+03
4.9865e-01,-1.5147e+00,-5.0160e-01,2.3031e+00,2.7740e+00,1.9956e+00,3.7490e+00,2.9591e+01,-1.4713e+03
3.3152e-01,-1.7740e+00,-5.3502e-01,2.2768e+00,2.8592e+00,2.6680e+00,3.8856e+00,2.9941e+01,-1.3305e+03
2.7023e-01,-1.4590e+00,3.8656e-01,2.1001e+00,1.6019e+00,3.6670e+00,2.3462e+00,2.9540e+01,-1.1345e+03
4.0177e-01,-1.8446e+00,1.3304e+00,1.9384e+00,2.4581e+00,3.5441e+00,3.6887e+00,2.9932e+01,-1.0602e+03
7.3115e-02,-1.9202e+00,1.3571e+00,1.5189e+00,1.8726e+00,4.0190e+00,2.0136e+00,3.0394e+01,-1.2944e+03
-5.4053e-02,-1.8127e+00,-5.8464e-01,1.7198e+00,2.2367e+00,2.8784e+00,3.5507e+00,2.9142e+01,-1.7377e+03
-8.9812e-01,-5.2605e-01,3.6149e-01,2.0930e+00,8.7080e-01,2.2807e+00,3.8066e+00,2.9494e+01,-1.5343e+03
1.1293e-01,-1.5240e+00,1.3236e+00,6.4755e-01,3.3278e+00,2.2996e+00,3.6154e+00,3.0063e+01,-1.6036e+03
-3.3752e-01,-8.3157e-01,1.1564e+00,1.7701e+00,9.8609e-01,3.7199e+00,2.9712e+00,2.9794e+01,-1.7831e+03
8.5220e-02,-7.5751e-01,1.4125e-01,2.2648e+00,3.5978e+00,2.1007e+00,2.7815e+00,3.0323e+01,-1.7775e+03
-2.1515e-01,-6.1557e-01,1.5389e+00,1.4241e+00,3.3890e+00,3.8121e+00,2.0977e+00,3.0590e+01,-1.4062e+03
-5.4324e-01,-5.6033e-01,2.3120e-01,2.0166e+00,1.0626e+00,3.4509e+00,3.5271e+00,2.9605e+01,-9.2441e+02
-7.7775e-01,-8.5218e-01,1.0255e+00,1.0188e+00,1.6130e+00,3.6542e+00,3.7958e+00,3.0245e+01,-1.7969e+03
-1.4624e-01,-1.4855e+00,1.1499e+00,3.8705e-01,1.0423e+00,3.7188e+00,2.5833e+00,2.9735e+01,-1.1924e+03
-6.3550e-01,-1.4037e+00,7.2441e-01,6.0568e-01,1.9875e+00,1.8747e+00,3.8765e+00,2.9708e+01,-1.5278e+03
-2.3750e-01,-1.4343e+00,1.1817e+00,1.8650e+00,2.6837e+00,2.6326e+00,4.0494e+00,3.0227e+01,-1.2159e+03
-2.4858e-01,-1.2940e+00,8.5283e-01,3.0598e-01,1.2888e+00,3.8053e+00,2.0886e+00,2.9899e+01,-1.2449e+03
-6.8779e-01,-6.9745e-01,1.3004e+00,9.6920e-01,2.7276e+00,1.6801e+00,3.9533e+00,2.9948e+01,-1.2638e+03
-5.0693e-01,-9.7207e-01,1.0140e+00,5.6269e-01,2.7566e+00,1.7630e+00,3.8922e+00,2.9898e+01,-1.5233e+03
-4.2730e-01,-1.8157e+00,-6.3303e-01,1.6558e+00,1.2215e+00,3.1474e+00,3.8017e+00,2.9775e+01,-1.3940e+03
1.8747e-01,-5.6218e-01,-1.7075e-01,2.1526e+00,2.7914e+00,3.3390e+00,3.0598e+00,2.9268e+01,-1.5899e+03
3.8336e-01,-8.6317e-01,1.3490e+00,2.0622e+00,2.9616e+00,2.0066e+00,3.8338e+00,2.9780e+01,-1.4945e+03
-4.6158e-01,-7.3470e-01,1.3081e+00,3.8315e-01,2.0139e+00,3.8827e+00,2.3330e+00,3.0130e+01,-9.8870e+02
1.4395e-01,-1.5045e+00,1.4806e+00,1.5558e+00,1.4113e+00,4.0510e+00,2.8296e+00,3.0450e+01,-1.5575e+03
-5.7342e-02,-8.7270e-01,-4.8813e-01,1.9065e+00,1.3789e+00,3.5699e+00,2.8100e+00,2.9365e+01,-1.3119e+03
3.2891e-02,-1.4704e+00,9.4640e-01,2.4738e-01,3.4444e+00,3.7011e+00,2.2484e+00,3.0538e+01,-1.6705e+03
