niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
1.1100e+02,1.0000e+00,1.7760e+01,-1.5200e+05,-1.5201e+05,-2.2178e-01,-1.5201e+05,1.1935e-01,7.1295e+00,1.4831e+05,8.2042e+01,-3.7606e-01,-1.8209e+00,4.2156e+00,2.9778e+00
1.1200e+02,1.0000e+00,1.7891e+01,-1.5195e+05,-1.5195e+05,-2.2378e-01,-1.5195e+05,1.1937e-01,7.1315e+00,1.4805e+05,8.2592e+01,-4.5840e-01,-1.5337e+00,4.3469e+00,3.9980e+00
1.1300e+02,2.0000e+00,1.7994e+01,-1.5194e+05,-1.5195e+05,-2.2577e-01,-1.5195e+05,1.1838e-01,7.0142e+00,1.4799e+05,8.3868e+01,-1.3280e-01,-1.6513e+00,4.3552e+00,3.6609e+00
1.1400e+02,1.0000e+00,1.8124e+01,-1.5188e+05,-1.5189e+05,-2.2777e-01,-1.5189e+05,1.1940e-01,7.1355e+00,1.4799e+05,8.4593e+01,-4.8960e-01,-9.9017e-01,4.3698e+00,4.1708e+00
1.1500e+02,1.0000e+00,1.8254e+01,-1.5186e+05,-1.5187e+05,-2.2977e-01,-1.5187e+05,1.1942e-01,7.1375e+00,1.4792e+05,8.5323e+01,-1.9115e-01,-1.4485e+00,4.2899e+00,9.8419e-01
1.1600e+02,1.0000e+00,1.8384e+01,-1.5186e+05,-1.5187e+05,-2.3177e-01,-1.5187e+05,1.1767e-01,6.9305e+00,1.4791e+05,8.6046e+01,-1.2148e-01,-1.3084e+00,4.3356e+00,3.6302e+00
1.1700e+02,1.0000e+00,1.8513e+01,-1.5175e+05,-1.5176e+05,-2.3377e-01,-1.5176e+05,1.1945e-01,7.1415e+00,1.4790e+05,8.6593e+01,-2.4435e-01,-1.8375e+00,4.3285e+00,3.9341e+00
1.1800e+02,1.0000e+00,1.8641e+01,-1.5174e+05,-1.5175e+05,-2.3576e-01,-1.5175e+05,1.1947e-01,7.1434e+00,1.4780e+05,8.7331e+01,-3.0374e-01,-1.6426e+00,4.4735e+00,4.4928e+00
1.1900e+02,1.0000e+00,1.8770e+01,-1.5172e+05,-1.5172e+05,-2.3776e-01,-1.5172e+05,1.1949e-01,7.1455e+00,1.4778e+05,8.8074e+01,2.9176e-01,-1.1502e+00,4.4823e+00,4.8772e+00
1.2000e+02,2.0000e+00,1.8868e+01,-1.5164e+05,-1.5164e+05,-2.3976e-01,-1.5164e+05,1.1950e-01,7.1475e+00,1.4776e+05,8.9547e+01,-4.0398e-01,-1.2324e+00,4.5308e+00,4.9684e+00
1.2100e+02,1.0000e+00,1.8995e+01,-1.5156e+05,-1.5156e+05,-2.4176e-01,-1.5156e+05,1.1952e-01,7.1495e+00,1.4768e+05,9.0262e+01,4.0157e-01,-5.2446e-01,3.9227e+00,1.7170e+00
1.2200e+02,1.0000e+00,1.9122e+01,-1.5156e+05,-1.5156e+05,-2.4376e-01,-1.5156e+05,1.1402e-01,6.5073e+00,1.4760e+05,9.0978e+01,4.8655e-01,-8.1619e-01,3.8430e+00,8.7559e-01
1.2300e+02,1.0000e+00,1.9249e+01,-1.5150e+05,-1.5151e+05,-2.4575e-01,-1.5151e+05,1.1955e-01,7.1535e+00,1.4760e+05,9.1535e+01,3.9560e-01,-6.3489e-01,3.8866e+00,8.7205e-01
1.2400e+02,1.0000e+00,1.9375e+01,-1.5147e+05,-1.5148e+05,-2.4775e-01,-1.5148e+05,1.1957e-01,7.1555e+00,1.4754e+05,9.2274e+01,1.0433e-01,-1.8453e+00,4.4071e+00,4.7332e+00
1.2500e+02,1.0000e+00,1.9501e+01,-1.5143e+05,-1.5143e+05,-2.4975e-01,-1.5143e+05,1.1959e-01,7.1575e+00,1.4752e+05,9.2822e+01,-5.8887e-02,-1.2092e+00,4.3395e+00,1.3316e+00
1.2600e+02,1.0000e+00,1.9626e+01,-1.5139e+05,-1.5140e+05,-2.5175e-01,-1.5140e+05,1.1960e-01,7.1595e+00,1.4747e+05,9.3370e+01,4.1703e-02,-8.2905e-01,4.4645e+00,4.7717e+00
1.2700e+02,1.0000e+00,1.9751e+01,-1.5137e+05,-1.5138e+05,-2.5375e-01,-1.5138e+05,1.1962e-01,7.1615e+00,1.4743e+05,9.4092e+01,-3.9458e-01,-1.4159e+00,4.2639e+00,3.9702e+00
1.2800e+02,1.0000e+00,1.9876e+01,-1.5133e+05,-1.5134e+05,-2.5574e-01,-1.5134e+05,1.1964e-01,7.1635e+00,1.4741e+05,9.4814e+01,3.9056e-01,-5.4010e-01,3.7802e+00,1.8938e+00
1.2900e+02,1.0000e+00,2.0000e+01,-1.5130e+05,-1.5130e+05,-2.5774e-01,-1.5130e+05,1.1965e-01,7.1655e+00,1.4738e+05,9.5538e+01,3.5258e-01,-1.1842e+00,3.7719e+00,7.8163e-01
1.3000e+02,1.0000e+00,2.0124e+01,-1.5130e+05,-1.5130e+05,-2.5974e-01,-1.5130e+05,1.1107e-01,6.1749e+00,1.4734e+05,9.6290e+01,-1.3438e-01,-7.9760e-01,4.3482e+00,3.5366e+00
1.3100e+02,2.0000e+00,2.0216e+01,-1.5128e+05,-1.5129e+05,-2.6174e-01,-1.5129e+05,1.1968e-01,7.1692e+00,1.4734e+05,9.7562e+01,3.3246e-01,-1.2953e+00,3.7411e+00,6.3362e-01
1.3200e+02,1.0000e+00,2.0339e+01,-1.5124e+05,-1.5124e+05,-2.6374e-01,-1.5124e+05,1.1970e-01,7.1715e+00,1.4733e+05,9.8311e+01,4.6522e-01,-5.7545e-01,3.6554e+00,5.5343e-01
1.3300e+02,1.0000e+00,2.0462e+01,-1.5120e+05,-1.5121e+05,-2.6573e-01,-1.5121e+05,1.1972e-01,7.1735e+00,1.4728e+05,9.9068e+01,4.9357e-01,-7.7194e-01,3.6354e+00,2.3111e+00
1.3400e+02,1.0000e+00,2.0584e+01,-1.5115e+05,-1.5116e+05,-2.6773e-01,-1.5116e+05,1.1974e-01,7.1755e+00,1.4724e+05,9.9616e+01,3.3025e-01,-8.8285e-01,3.7594e+00,2.5151e+00
1.3500e+02,1.0000e+00,2.0706e+01,-1.5114e+05,-1.5114e+05,-2.6973e-01,-1.5114e+05,1.1975e-01,7.1775e+00,1.4720e+05,1.0038e+02,4.3414e-01,-1.2938e+00,3.5371e+00,1.3886e+00
1.3600e+02,1.0000e+00,2.0827e+01,-1.5114e+05,-1.5114e+05,-2.7173e-01,-1.5114e+05,1.1154e-01,6.2263e+00,1.4718e+05,1.0111e+02,4.7474e-01,-9.0958e-01,3.4907e+00,1.7200e+00
1.3700e+02,1.0000e+00,2.0948e+01,-1.5109e+05,-1.5110e+05,-2.7373e-01,-1.5110e+05,1.1979e-01,7.1815e+00,1.4718e+05,1.0184e+02,4.4420e-01,-1.8033e+00,3.5551e+00,2.4385e+00
1.3800e+02,2.0000e+00,2.1037e+01,-1.5108e+05,-1.5108e+05,-2.7572e-01,-1.5108e+05,1.1980e-01,7.1835e+00,1.4714e+05,1.0312e+02,3.8395e-01,-8.8796e-01,3.5471e+00,7.6273e-01
1.3900e+02,1.0000e+00,2.1157e+01,-1.5107e+05,-1.5108e+05,-2.7772e-01,-1.5108e+05,1.1318e-01,6.4112e+00,1.4712e+05,1.0386e+02,3.0832e-03,-1.9793e+00,4.3185e+00,4.4249e+00
1.4000e+02,2.0000e+00,2.1244e+01,-1.5107e+05,-1.5108e+05,-2.7972e-01,-1.5108e+05,1.1913e-01,7.1028e+00,1.4712e+05,1.0522e+02,2.6821e-01,-1.5501e+00,3.6406e+00,1.2988e+00
1.4100e+02,1.0000e+00,2.1364e+01,-1.5101e+05,-1.5102e+05,-2.8172e-01,-1.5102e+05,1.1985e-01,7.1895e+00,1.4711e+05,1.0596e+02,4.4006e-01,-6.7962e-01,3.3744e+00,1.8482e-01
1.4200e+02,1.0000e+00,2.1483e+01,-1.5101e+05,-1.5101e+05,-2.8372e-01,-1.5101e+05,1.1961e-01,7.1603e+00,1.4706e+05,1.0651e+02,1.7566e-01,-1.1825e+00,3.6927e+00,1.6852e-01
1.4300e+02,1.0000e+00,2.1601e+01,-1.5099e+05,-1.5100e+05,-2.8571e-01,-1.5100e+05,1.1989e-01,7.1934e+00,1.4705e+05,1.0706e+02,2.9575e-01,-1.6225e+00,3.5914e+00,3.7589e-01
1.4400e+02,1.0000e+00,2.1719e+01,-1.5099e+05,-1.5100e+05,-2.8771e-01,-1.5100e+05,1.1350e-01,6.4474e+00,1.4704e+05,1.0761e+02,3.2938e-01,-1.7923e+00,3.7084e+00,2.4411e+00
1.4500e+02,1.0000e+00,2.1837e+01,-1.5098e+05,-1.5098e+05,-2.8971e-01,-1.5098e+05,1.1992e-01,7.1974e+00,1.4703e+05,1.0816e+02,3.8177e-01,-8.5600e-01,3.3933e+00,4.6221e-01
1.4600e+02,1.0000e+00,2.1955e+01,-1.5096e+05,-1.5097e+05,-2.9171e-01,-1.5097e+05,1.1994e-01,7.1995e+00,1.4702e+05,1.0888e+02,4.5013e-01,-1.3732e+00,3.6347e+00,3.0929e+00
1.4700e+02,2.0000e+00,2.2039e+01,-1.5094e+05,-1.5095e+05,-2.9371e-01,-1.5095e+05,1.1995e-01,7.2015e+00,1.4700e+05,1.1033e+02,-1.3077e-01,-1.8847e+00,4.3030e+00,4.6437e+00
1.4800e+02,1.0000e+00,2.2156e+01,-1.5093e+05,-1.5093e+05,-2.9570e-01,-1.5093e+05,1.1997e-01,7.2034e+00,1.4699e+05,1.1088e+02,1.3399e-01,-1.0351e+00,3.6575e+00,2.0111e+00
1.4900e+02,1.0000e+00,2.2272e+01,-1.5092e+05,-1.5093e+05,-2.9770e-01,-1.5093e+05,1.1994e-01,7.2005e+00,1.4697e+05,1.1164e+02,4.2718e-01,-7.5831e-01,3.1782e+00,7.8880e-01
1.5000e+02,2.0000e+00,2.2355e+01,-1.5092e+05,-1.5092e+05,-2.9970e-01,-1.5092e+05,1.1598e-01,6.7322e+00,1.4696e+05,1.1316e+02,2.5139e-01,-1.6054e+00,3.5227e+00,7.0854e-01
1.5100e+02,1.0000e+00,2.2470e+01,-1.5091e+05,-1.5092e+05,-3.0170e-01,-1.5092e+05,1.1726e-01,6.8817e+00,1.4696e+05,1.1387e+02,4.5814e-01,-6.8610e-01,3.0735e+00,2.5549e+00
1.5200e+02,1.0000e+00,2.2585e+01,-1.5091e+05,-1.5091e+05,-3.0370e-01,-1.5091e+05,1.1961e-01,7.1604e+00,1.4696e+05,1.1459e+02,4.5083e-01,-1.1267e+00,3.1728e+00,2.5440e+00
1.5300e+02,1.0000e+00,2.2700e+01,-1.5091e+05,-1.5091e+05,-3.0569e-01,-1.5091e+05,1.1064e-01,6.1269e+00,1.4695e+05,1.1532e+02,4.6879e-01,-9.6241e-01,2.0679e+00,1.1428e+00
1.5400e+02,1.0000e+00,2.2815e+01,-1.5091e+05,-1.5091e+05,-3.0769e-01,-1.5091e+05,1.0617e-01,5.6413e+00,1.4695e+05,1.1605e+02,4.4739e-01,-7.1445e-01,2.0781e+00,6.7768e-01
1.5500e+02,1.0000e+00,2.2929e+01,-1.5090e+05,-1.5091e+05,-3.0969e-01,-1.5091e+05,1.1996e-01,7.2030e+00,1.4695e+05,1.1660e+02,4.5149e-01,-9.7553e-01,2.2285e+00,2.1094e+00
1.5600e+02,2.0000e+00,2.3009e+01,-1.5090e+05,-1.5090e+05,-3.1169e-01,-1.5090e+05,1.1552e-01,6.6786e+00,1.4694e+05,1.1786e+02,4.0234e-01,-6.1895e-01,3.3963e+00,2.8717e+00
1.5700e+02,2.0000e+00,2.3088e+01,-1.5090e+05,-1.5090e+05,-3.1369e-01,-1.5090e+05,1.0952e-01,6.0029e+00,1.4694e+05,1.1930e+02,4.7206e-01,-1.5884e+00,2.5623e+00,1.1530e+00
1.5800e+02,1.0000e+00,2.3201e+01,-1.5089e+05,-1.5090e+05,-3.1568e-01,-1.5090e+05,1.0738e-01,5.7706e+00,1.4694e+05,1.2003e+02,4.6011e-01,-1.6643e+00,2.6346e+00,8.5418e-01
1.5900e+02,1.0000e+00,2.3314e+01,-1.5089e+05,-1.5090e+05,-3.1768e-01,-1.5090e+05,1.1893e-01,7.0791e+00,1.4694e+05,1.2075e+02,4.7262e-01,-7.6524e-01,2.0993e+00,2.8905e+00
1.6000e+02,1.0000e+00,2.3426e+01,-1.5089e+05,-1.5090e+05,-3.1968e-01,-1.5090e+05,1.1061e-01,6.1233e+00,1.4693e+05,1.2134e+02,4.8236e-01,-1.8012e+00,2.1808e+00,4.3257e-01
1.6100e+02,1.0000e+00,2.3538e+01,-1.5089e+05,-1.5089e+05,-3.2168e-01,-1.5089e+05,1.1131e-01,6.2013e+00,1.4693e+05,1.2189e+02,3.9510e-01,-9.0342e-01,2.1511e+00,8.5682e-01
1.6200e+02,1.0000e+00,2.3650e+01,-1.5089e+05,-1.5089e+05,-3.2368e-01,-1.5089e+05,1.0812e-01,5.8510e+00,1.4693e+05,1.2261e+02,4.0321e-01,-8.8113e-01,3.0454e+00,1.4578e-01
1.6300e+02,1.0000e+00,2.3761e+01,-1.5089e+05,-1.5089e+05,-3.2567e-01,-1.5089e+05,1.0557e-01,5.5779e+00,1.4693e+05,1.2316e+02,3.8934e-01,-6.2279e-01,2.4572e+00,6.8303e-01
1.6400e+02,1.0000e+00,2.3872e+01,-1.5089e+05,-1.5089e+05,-3.2767e-01,-1.5089e+05,1.0411e-01,5.4253e+00,1.4693e+05,1.2388e+02,4.0351e-01,-5.4899e-01,2.2026e+00,1.6562e+00
1.6500e+02,1.0000e+00,2.3983e+01,-1.5088e+05,-1.5089e+05,-3.2967e-01,-1.5089e+05,1.1021e-01,6.0789e+00,1.4693e+05,1.2443e+02,3.3221e-01,-8.3530e-01,2.1835e+00,1.6798e+00
1.6600e+02,2.0000e+00,2.4058e+01,-1.5088e+05,-1.5089e+05,-3.3167e-01,-1.5089e+05,1.0723e-01,5.7545e+00,1.4693e+05,1.2592e+02,2.8591e-01,-5.0290e-01,2.1582e+00,3.0913e-01
1.6700e+02,1.0000e+00,2.4168e+01,-1.5088e+05,-1.5089e+05,-3.3367e-01,-1.5089e+05,1.0562e-01,5.5836e+00,1.4693e+05,1.2663e+02,4.3199e-01,-1.2531e+00,3.0800e+00,8.8827e-01
1.6800e+02,2.0000e+00,2.4242e+01,-1.5088e+05,-1.5089e+05,-3.3566e-01,-1.5089e+05,1.0354e-01,5.3652e+00,1.4692e+05,1.2808e+02,3.0912e-01,-5.5151e-01,2.2773e+00,2.9588e+00
1.6900e+02,2.0000e+00,2.4317e+01,-1.5088e+05,-1.5089e+05,-3.3766e-01,-1.5089e+05,1.0138e-01,5.1438e+00,1.4692e+05,1.2953e+02,2.2251e-01,-5.3143e-01,2.1809e+00,3.6031e+00
1.7000e+02,1.0000e+00,2.4425e+01,-1.5088e+05,-1.5089e+05,-3.3966e-01,-1.5089e+05,1.0154e-01,5.1601e+00,1.4692e+05,1.3037e+02,4.3047e-01,-1.9840e+00,2.2792e+00,7.5704e-01
1.7100e+02,1.0000e+00,2.4534e+01,-1.5088e+05,-1.5088e+05,-3.4166e-01,-1.5088e+05,1.1257e-01,6.3419e+00,1.4692e+05,1.3092e+02,4.3283e-01,-7.6078e-01,2.4363e+00,3.2703e+00
1.7200e+02,1.0000e+00,2.4642e+01,-1.5088e+05,-1.5088e+05,-3.4366e-01,-1.5088e+05,1.0786e-01,5.8222e+00,1.4692e+05,1.3149e+02,3.9336e-01,-7.6632e-01,2.7850e+00,1.1137e+00
1.7300e+02,1.0000e+00,2.4750e+01,-1.5088e+05,-1.5088e+05,-3.4565e-01,-1.5088e+05,1.0461e-01,5.4766e+00,1.4692e+05,1.3222e+02,2.6008e-01,-7.5109e-01,3.6798e+00,2.7649e+00
1.7400e+02,1.0000e+00,2.4857e+01,-1.5087e+05,-1.5088e+05,-3.4765e-01,-1.5088e+05,1.1162e-01,6.2356e+00,1.4692e+05,1.3276e+02,4.3526e-01,-7.8436e-01,2.5650e+00,2.9779e+00
1.7500e+02,2.0000e+00,2.4929e+01,-1.5087e+05,-1.5088e+05,-3.4965e-01,-1.5088e+05,1.1139e-01,6.2096e+00,1.4692e+05,1.3403e+02,4.3907e-01,-1.9702e+00,3.0343e+00,6.6728e-01
1.7600e+02,1.0000e+00,2.5036e+01,-1.5087e+05,-1.5088e+05,-3.5165e-01,-1.5088e+05,1.0873e-01,5.9172e+00,1.4692e+05,1.3476e+02,3.6763e-01,-1.3322e+00,2.0876e+00,6.2527e-01
1.7700e+02,1.0000e+00,2.5142e+01,-1.5087e+05,-1.5088e+05,-3.5365e-01,-1.5088e+05,1.0801e-01,5.8385e+00,1.4692e+05,1.3530e+02,4.6584e-01,-1.7793e+00,2.0889e+00,3.0101e+00
1.7800e+02,1.0000e+00,2.5248e+01,-1.5087e+05,-1.5088e+05,-3.5564e-01,-1.5088e+05,1.0857e-01,5.8993e+00,1.4691e+05,1.3585e+02,4.1085e-01,-9.6179e-01,2.1288e+00,4.1846e+00
1.7900e+02,2.0000e+00,2.5318e+01,-1.5087e+05,-1.5088e+05,-3.5764e-01,-1.5088e+05,1.0549e-01,5.5692e+00,1.4691e+05,1.3729e+02,4.0213e-01,-1.6452e+00,2.3858e+00,1.6576e+00
1.8000e+02,1.0000e+00,2.5424e+01,-1.5087e+05,-1.5088e+05,-3.5964e-01,-1.5087e+05,1.0348e-01,5.3590e+00,1.4691e+05,1.3804e+02,6.3499e-02,-1.0284e+00,4.3157e+00,4.2445e+00
1.8100e+02,1.0000e+00,2.5529e+01,-1.5087e+05,-1.5087e+05,-3.6164e-01,-1.5087e+05,1.0234e-01,5.2415e+00,1.4691e+05,1.3875e+02,4.0468e-01,-1.2043e+00,2.2398e+00,3.1609e+00
1.8200e+02,1.0000e+00,2.5634e+01,-1.5087e+05,-1.5087e+05,-3.6364e-01,-1.5087e+05,1.0089e-01,5.0949e+00,1.4691e+05,1.3930e+02,4.0374e-01,-1.7922e+00,2.0046e+00,3.1029e+00
1.8300e+02,1.0000e+00,2.5738e+01,-1.5087e+05,-1.5087e+05,-3.6563e-01,-1.5087e+05,1.0114e-01,5.1193e+00,1.4691e+05,1.3985e+02,3.5702e-01,-1.7787e+00,2.3092e+00,6.2111e-01
1.8400e+02,1.0000e+00,2.5843e+01,-1.5086e+05,-1.5087e+05,-3.6763e-01,-1.5087e+05,1.0660e-01,5.6873e+00,1.4691e+05,1.4057e+02,3.1479e-01,-5.1488e-01,2.2421e+00,2.9102e+00
1.8500e+02,2.0000e+00,2.5910e+01,-1.5086e+05,-1.5087e+05,-3.6963e-01,-1.5087e+05,1.0557e-01,5.5781e+00,1.4691e+05,1.4184e+02,3.5428e-01,-1.3665e+00,2.2653e+00,3.7781e-01
1.8600e+02,2.0000e+00,2.5978e+01,-1.5086e+05,-1.5087e+05,-3.7163e-01,-1.5087e+05,1.0380e-01,5.3925e+00,1.4691e+05,1.4295e+02,4.1297e-01,-1.8445e+00,2.3805e+00,1.1996e-01
1.8700e+02,1.0000e+00,2.6081e+01,-1.5086e+05,-1.5087e+05,-3.7363e-01,-1.5087e+05,1.0200e-01,5.2071e+00,1.4691e+05,1.4367e+02,3.6771e-01,-1.2391e+00,2.3849e+00,6.5428e-01
1.8800e+02,1.0000e+00,2.6184e+01,-1.5086e+05,-1.5087e+05,-3.7562e-01,-1.5087e+05,1.0039e-01,5.0446e+00,1.4691e+05,1.4439e+02,3.3793e-01,-1.6381e+00,3.3028e+00,2.1965e+00
1.8900e+02,2.0000e+00,2.6250e+01,-1.5086e+05,-1.5087e+05,-3.7762e-01,-1.5087e+05,9.9335e-02,4.9386e+00,1.4691e+05,1.4566e+02,4.2264e-01,-1.7739e+00,2.3929e+00,1.9713e+00
1.9000e+02,3.0000e+00,2.6279e+01,-1.5086e+05,-1.5087e+05,-3.7962e-01,-1.5087e+05,9.8348e-02,4.8410e+00,1.4691e+05,1.4790e+02,3.5977e-01,-1.9526e+00,2.2004e+00,2.4179e+00
1.9100e+02,1.0000e+00,2.6381e+01,-1.5086e+05,-1.5087e+05,-3.8162e-01,-1.5087e+05,1.0345e-01,5.3562e+00,1.4691e+05,1.4844e+02,2.1499e-01,-9.1386e-01,2.0560e+00,1.5005e+00
1.9200e+02,1.0000e+00,2.6483e+01,-1.5086e+05,-1.5087e+05,-3.8362e-01,-1.5087e+05,1.1459e-01,6.5715e+00,1.4690e+05,1.4920e+02,3.4770e-01,-1.2055e+00,3.2288e+00,1.8971e-01
1.9300e+02,1.0000e+00,2.6584e+01,-1.5086e+05,-1.5086e+05,-3.8561e-01,-1.5086e+05,1.0940e-01,5.9900e+00,1.4690e+05,1.4996e+02,2.2625e-01,-9.9017e-01,2.1152e+00,1.8576e+00
1.9400e+02,1.0000e+00,2.6685e+01,-1.5086e+05,-1.5086e+05,-3.8761e-01,-1.5086e+05,1.0609e-01,5.6331e+00,1.4690e+05,1.5050e+02,3.1625e-01,-7.0083e-01,2.3934e+00,1.0468e+00
1.9500e+02,4.0000e+00,2.6676e+01,-1.5086e+05,-1.5086e+05,-3.8961e-01,-1.5086e+05,1.0680e-01,5.7087e+00,1.4690e+05,1.5302e+02,3.1015e-01,-1.7880e+00,2.2435e+00,1.8520e+00
1.9600e+02,1.0000e+00,2.6776e+01,-1.5086e+05,-1.5086e+05,-3.9161e-01,-1.5086e+05,1.0504e-01,5.5224e+00,1.4690e+05,1.5378e+02,2.6470e-01,-1.9181e+00,3.4704e+00,9.8538e-01
1.9700e+02,2.0000e+00,2.6839e+01,-1.5085e+05,-1.5086e+05,-3.9361e-01,-1.5086e+05,1.0731e-01,5.7634e+00,1.4690e+05,1.5508e+02,4.0503e-01,-9.0284e-01,2.8050e+00,2.4127e+00
1.9800e+02,1.0000e+00,2.6939e+01,-1.5085e+05,-1.5086e+05,-3.9560e-01,-1.5086e+05,1.0592e-01,5.6151e+00,1.4690e+05,1.5582e+02,3.2274e-01,-1.6397e+00,2.0291e+00,1.2027e+00
1.9900e+02,1.0000e+00,2.7038e+01,-1.5085e+05,-1.5086e+05,-3.9760e-01,-1.5086e+05,1.0368e-01,5.3804e+00,1.4690e+05,1.5637e+02,4.6126e-01,-1.3733e+00,2.3901e+00,3.2899e+00
2.0000e+02,1.0000e+00,2.7137e+01,-1.5085e+05,-1.5086e+05,-3.9960e-01,-1.5086e+05,1.0256e-01,5.2647e+00,1.4690e+05,1.5712e+02,3.5390e-01,-1.5694e+00,2.5192e+00,7.5670e-01
2.0100e+02,1.0000e+00,2.7236e+01,-1.5085e+05,-1.5086e+05,-4.0160e-01,-1.5086e+05,1.0718e-01,5.7491e+00,1.4689e+05,1.5787e+02,2.8179e-01,-8.6315e-01,3.4322e+00,2.5595e-01
2.0200e+02,1.0000e+00,2.7334e+01,-1.5085e+05,-1.5086e+05,-4.0360e-01,-1.5085e+05,1.1442e-01,6.5523e+00,1.4689e+05,1.5842e+02,3.1830e-01,-1.7531e+00,3.3191e+00,1.8960e+00
2.0300e+02,1.0000e+00,2.7432e+01,-1.5085e+05,-1.5085e+05,-4.0559e-01,-1.5085e+05,1.0913e-01,5.9607e+00,1.4689e+05,1.5916e+02,4.1237e-01,-1.6811e+00,2.9665e+00,1.3821e+00
2.0400e+02,1.0000e+00,2.7530e+01,-1.5085e+05,-1.5085e+05,-4.0759e-01,-1.5085e+05,1.0553e-01,5.5738e+00,1.4689e+05,1.5990e+02,3.4876e-01,-7.5155e-01,3.0370e+00,1.2759e+00
2.0500e+02,2.0000e+00,2.7591e+01,-1.5085e+05,-1.5085e+05,-4.0959e-01,-1.5085e+05,1.0352e-01,5.3637e+00,1.4689e+05,1.6133e+02,2.2479e-01,-9.2498e-01,2.1232e+00,2.2535e+00
2.0600e+02,1.0000e+00,2.7688e+01,-1.5084e+05,-1.5085e+05,-4.1159e-01,-1.5085e+05,1.1295e-01,6.3854e+00,1.4689e+05,1.6205e+02,4.2487e-01,-9.4052e-01,2.1764e+00,4.4298e+00
2.0700e+02,1.0000e+00,2.7785e+01,-1.5084e+05,-1.5085e+05,-4.1359e-01,-1.5085e+05,1.1265e-01,6.3515e+00,1.4689e+05,1.6278e+02,4.8262e-01,-1.5599e+00,2.1691e+00,4.6792e+00
2.0800e+02,1.0000e+00,2.7882e+01,-1.5084e+05,-1.5085e+05,-4.1558e-01,-1.5085e+05,1.0805e-01,5.8438e+00,1.4689e+05,1.6350e+02,3.1771e-01,-5.2824e-01,3.0569e+00,4.9520e-01
2.0900e+02,3.0000e+00,2.7904e+01,-1.5084e+05,-1.5085e+05,-4.1758e-01,-1.5085e+05,1.1330e-01,6.4250e+00,1.4688e+05,1.6550e+02,3.9525e-01,-6.7789e-01,3.0653e+00,2.8313e+00
2.1000e+02,3.0000e+00,2.7926e+01,-1.5084e+05,-1.5084e+05,-4.1958e-01,-1.5084e+05,1.1323e-01,6.4170e+00,1.4688e+05,1.6756e+02,2.3842e-01,-5.4350e-01,2.7381e+00,3.0865e-01
2.1100e+02,1.0000e+00,2.8021e+01,-1.5084e+05,-1.5084e+05,-4.2158e-01,-1.5084e+05,1.0871e-01,5.9150e+00,1.4688e+05,1.6830e+02,4.8437e-01,-1.0766e+00,2.4641e+00,4.1742e+00
2.1200e+02,3.0000e+00,2.8042e+01,-1.5084e+05,-1.5084e+05,-4.2358e-01,-1.5084e+05,1.0525e-01,5.5445e+00,1.4688e+05,1.7031e+02,3.3049e-01,-1.3575e+00,2.4969e+00,2.7694e+00
2.1300e+02,1.0000e+00,2.8137e+01,-1.5084e+05,-1.5084e+05,-4.2557e-01,-1.5084e+05,1.0339e-01,5.3502e+00,1.4688e+05,1.7105e+02,2.8701e-01,-1.3102e+00,2.0294e+00,3.8749e+00
2.1400e+02,1.0000e+00,2.8232e+01,-1.5083e+05,-1.5084e+05,-4.2757e-01,-1.5084e+05,1.0728e-01,5.7604e+00,1.4688e+05,1.7160e+02,3.6832e-01,-1.5057e+00,2.1606e+00,3.9908e+00
2.1500e+02,1.0000e+00,2.8327e+01,-1.5083e+05,-1.5084e+05,-4.2957e-01,-1.5084e+05,1.0551e-01,5.5718e+00,1.4688e+05,1.7214e+02,3.6890e-01,-1.4363e+00,2.8433e+00,5.9662e-01
2.1600e+02,1.0000e+00,2.8421e+01,-1.5083e+05,-1.5084e+05,-4.3157e-01,-1.5084e+05,1.0482e-01,5.4992e+00,1.4688e+05,1.7286e+02,4.8011e-01,-1.3152e+00,2.1676e+00,4.4349e+00
2.1700e+02,2.0000e+00,2.8478e+01,-1.5083e+05,-1.5084e+05,-4.3357e-01,-1.5084e+05,1.1129e-01,6.1993e+00,1.4688e+05,1.7430e+02,3.3506e-01,-8.1125e-01,2.9877e+00,1.8503e+00
2.1800e+02,1.0000e+00,2.8571e+01,-1.5083e+05,-1.5084e+05,-4.3556e-01,-1.5084e+05,1.1086e-01,6.1512e+00,1.4687e+05,1.7501e+02,3.2075e-01,-1.4902e+00,2.1359e+00,4.2195e+00
2.1900e+02,1.0000e+00,2.8665e+01,-1.5083e+05,-1.5084e+05,-4.3756e-01,-1.5084e+05,1.0776e-01,5.8115e+00,1.4687e+05,1.7574e+02,3.8437e-01,-9.3229e-01,3.6691e+00,3.2616e+00
2.2000e+02,1.0000e+00,2.8758e+01,-1.5082e+05,-1.5083e+05,-4.3956e-01,-1.5083e+05,1.2004e-01,7.2116e+00,1.4687e+05,1.7649e+02,4.0729e-01,-1.3903e+00,3.5398e+00,3.0661e+00
2.2100e+02,1.0000e+00,2.8851e+01,-1.5082e+05,-1.5083e+05,-4.4156e-01,-1.5083e+05,1.1781e-01,6.9461e+00,1.4687e+05,1.7722e+02,1.4921e-01,-8.2765e-01,2.0160e+00,3.5908e+00
