niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
3.1600e+02,2.0000e+00,3.7664e+01,-6.7746e+04,-6.7753e+04,-7.8901e-01,-6.7753e+04,1.3660e-01,7.4736e+00,6.5350e+04,3.4502e+02,4.0307e-01,-1.3868e+00,1.1508e+00,-6.2296e-01,5.7502e-01,4.2999e+00,2.5115e+00,3.0031e+01
3.1700e+02,2.0000e+00,3.7693e+01,-6.7712e+04,-6.7719e+04,-7.9151e-01,-6.7719e+04,1.3663e-01,7.4761e+00,6.5303e+04,3.4645e+02,-8.8439e-01,-1.4239e+00,1.8488e+00,2.0682e+00,1.1718e+00,3.1819e+00,4.5022e+00,2.9173e+01
3.1800e+02,1.0000e+00,3.7767e+01,-6.7428e+04,-6.7436e+04,-7.9401e-01,-6.7436e+04,1.3665e-01,7.4786e+00,6.5269e+04,3.4707e+02,6.1569e-02,-6.1074e-01,1.8299e+00,5.6943e-01,6.0328e-01,4.2246e+00,4.4932e+00,3.0208e+01
3.1900e+02,3.0000e+00,3.7751e+01,-6.7332e+04,-6.7339e+04,-7.9650e-01,-6.7339e+04,1.3667e-01,7.4811e+00,6.4985e+04,3.4912e+02,-5.9885e-01,-1.8443e+00,-1.0979e+00,2.0985e-01,3.6796e+00,3.4375e+00,3.4993e+00,2.9995e+01
3.2000e+02,3.0000e+00,3.7736e+01,-6.7320e+04,-6.7327e+04,-7.9900e-01,-6.7327e+04,1.3669e-01,7.4835e+00,6.4889e+04,3.5104e+02,-7.5193e-01,-7.8619e-01,-1.1166e+00,2.5547e+00,1.8234e+00,2.9245e+00,4.3851e+00,3.0459e+01
3.2100e+02,2.0000e+00,3.7765e+01,-6.7315e+04,-6.7322e+04,-8.0150e-01,-6.7322e+04,1.3599e-01,7.4063e+00,6.4877e+04,3.5259e+02,4.5266e-01,-1.0446e+00,2.1009e-01,2.6800e+00,3.7645e+00,2.5568e+00,3.1509e+00,2.9913e+01
3.2200e+02,2.0000e+00,3.7793e+01,-6.7163e+04,-6.7171e+04,-8.0400e-01,-6.7171e+04,1.3674e-01,7.4886e+00,6.4872e+04,3.5417e+02,3.0246e-01,-1.9076e+00,3.8950e-02,1.8172e+00,5.1469e-01,2.9125e+00,4.5368e+00,3.0565e+01
3.2300e+02,1.0000e+00,3.7866e+01,-6.6910e+04,-6.6918e+04,-8.0649e-01,-6.6918e+04,1.3676e-01,7.4911e+00,6.4720e+04,3.5496e+02,-5.8993e-01,-1.4214e+00,-7.9880e-02,2.9949e+00,3.3468e+00,2.8893e+00,2.0523e+00,2.8429e+01
3.2400e+02,1.0000e+00,3.7939e+01,-6.6443e+04,-6.6451e+04,-8.0899e-01,-6.6451e+04,1.3679e-01,7.4936e+00,6.4467e+04,3.5575e+02,-1.5336e-01,-1.3766e+00,-4.5459e-01,2.9488e+00,3.5981e+00,1.1514e+00,2.3079e+00,2.8536e+01
3.2500e+02,3.0000e+00,3.7923e+01,-6.6376e+04,-6.6383e+04,-8.1149e-01,-6.6383e+04,1.3681e-01,7.4961e+00,6.4000e+04,3.5785e+02,3.1061e-02,-1.3740e+00,6.4639e-01,3.8728e-01,6.5734e-01,1.1549e+00,4.8821e+00,3.1743e+01
3.2600e+02,1.0000e+00,3.7995e+01,-6.6320e+04,-6.6328e+04,-8.1398e-01,-6.6328e+04,1.3683e-01,7.4986e+00,6.3933e+04,3.5862e+02,3.6213e-01,-1.5904e+00,1.8999e+00,9.4484e-01,3.7274e+00,4.7520e+00,2.1484e+00,3.1934e+01
3.2700e+02,2.0000e+00,3.8023e+01,-6.6312e+04,-6.6320e+04,-8.1648e-01,-6.6320e+04,1.3681e-01,7.4960e+00,6.3877e+04,3.6017e+02,9.8714e-02,-1.2085e+00,3.2077e-01,4.5070e-01,3.3140e+00,3.2948e+00,2.3743e+00,2.8179e+01
3.2800e+02,2.0000e+00,3.8051e+01,-6.6132e+04,-6.6140e+04,-8.1898e-01,-6.6140e+04,1.3688e-01,7.5036e+00,6.3869e+04,3.6159e+02,1.0858e-01,-7.2335e-01,9.4969e-01,1.9317e+00,2.0976e+00,1.3483e+00,4.3180e+00,2.9180e+01
3.2900e+02,1.0000e+00,3.8123e+01,-6.5837e+04,-6.5845e+04,-8.2147e-01,-6.5845e+04,1.3690e-01,7.5061e+00,6.3689e+04,3.6237e+02,-9.2180e-01,-1.8609e+00,1.7816e+00,-6.1183e-02,1.3278e+00,3.7257e+00,4.3548e+00,2.9580e+01
3.3000e+02,2.0000e+00,3.8150e+01,-6.5449e+04,-6.5457e+04,-8.2397e-01,-6.5457e+04,1.3692e-01,7.5086e+00,6.3394e+04,3.6366e+02,1.2891e-01,-1.8604e+00,1.9687e+00,1.5426e+00,3.8450e+00,3.4780e+00,4.5928e+00,3.1049e+01
3.3100e+02,1.0000e+00,3.8222e+01,-6.5217e+04,-6.5225e+04,-8.2647e-01,-6.5225e+04,1.3695e-01,7.5111e+00,6.3006e+04,3.6443e+02,7.5960e-02,-6.8908e-01,1.4550e+00,-3.3829e-01,1.1039e+00,2.3435e+00,4.4963e+00,2.9336e+01
3.3200e+02,1.0000e+00,3.8293e+01,-6.5174e+04,-6.5182e+04,-8.2896e-01,-6.5182e+04,1.3697e-01,7.5136e+00,6.2774e+04,3.6523e+02,-1.4579e-01,-1.1095e+00,1.6051e+00,2.2877e+00,7.1791e-01,2.0506e+00,4.4688e+00,2.9074e+01
3.3300e+02,1.0000e+00,3.8364e+01,-6.5163e+04,-6.5170e+04,-8.3146e-01,-6.5170e+04,1.3699e-01,7.5158e+00,6.2731e+04,3.6602e+02,-5.9932e-01,-7.9675e-01,1.8322e+00,-3.2744e-01,1.6914e+00,2.6847e+00,4.6221e+00,3.0215e+01
3.3400e+02,1.0000e+00,3.8435e+01,-6.5102e+04,-6.5109e+04,-8.3396e-01,-6.5109e+04,1.3701e-01,7.5186e+00,6.2720e+04,3.6681e+02,1.4296e-01,-1.3622e+00,-1.2107e+00,1.3096e-01,2.9351e+00,1.3270e+00,3.8960e+00,2.8723e+01
3.3500e+02,1.0000e+00,3.8506e+01,-6.5081e+04,-6.5088e+04,-8.3645e-01,-6.5088e+04,1.3704e-01,7.5211e+00,6.2659e+04,3.6759e+02,-6.7754e-01,-1.5935e+00,1.5623e+00,2.3747e+00,2.1648e+00,2.3248e+00,4.7847e+00,3.1840e+01
3.3600e+02,1.0000e+00,3.8576e+01,-6.5070e+04,-6.5077e+04,-8.3895e-01,-6.5077e+04,1.3706e-01,7.5232e+00,6.2638e+04,3.6838e+02,8.3353e-02,-1.0189e+00,-1.9747e-01,3.1609e+00,2.7203e+00,3.0808e+00,3.2413e+00,2.8463e+01
3.3700e+02,5.0000e+00,3.8470e+01,-6.4949e+04,-6.4957e+04,-8.4145e-01,-6.4957e+04,1.3708e-01,7.5261e+00,6.2627e+04,3.7228e+02,-2.1763e-01,-1.8460e+00,-1.5567e+00,5.8055e-01,2.1153e+00,4.4596e+00,2.1600e+00,3.1580e+01
3.3800e+02,1.0000e+00,3.8540e+01,-6.4621e+04,-6.4628e+04,-8.4395e-01,-6.4628e+04,1.3711e-01,7.5286e+00,6.2506e+04,3.7306e+02,3.7512e-01,-1.3129e+00,-2.2782e-01,2.6835e+00,3.2646e+00,2.4003e+00,3.6721e+00,2.8396e+01
3.3900e+02,2.0000e+00,3.8567e+01,-6.4536e+04,-6.4544e+04,-8.4644e-01,-6.4544e+04,1.3713e-01,7.5311e+00,6.2178e+04,3.7450e+02,4.6212e-01,-9.0958e-01,2.2127e-01,5.8869e-01,1.3532e+00,1.4161e+00,5.0062e+00,3.1709e+01
3.4000e+02,5.0000e+00,3.8462e+01,-6.4466e+04,-6.4474e+04,-8.4894e-01,-6.4474e+04,1.3715e-01,7.5336e+00,6.2093e+04,3.7793e+02,-3.2950e-01,-6.0914e-01,9.5112e-01,1.2393e+00,4.2258e-01,2.9738e+00,4.5887e+00,3.0913e+01
3.4100e+02,2.0000e+00,3.8488e+01,-6.4372e+04,-6.4380e+04,-8.5144e-01,-6.4380e+04,1.3717e-01,7.5360e+00,6.2023e+04,3.7949e+02,-6.1419e-01,-1.9709e+00,1.4809e+00,-1.6097e-01,6.1775e-01,2.0985e+00,4.2933e+00,2.8521e+01
3.4200e+02,2.0000e+00,3.8514e+01,-6.4361e+04,-6.4369e+04,-8.5393e-01,-6.4369e+04,1.3719e-01,7.5381e+00,6.1929e+04,3.8093e+02,-8.7919e-01,-1.6159e+00,-9.6029e-01,2.6558e+00,3.3994e+00,4.0006e+00,4.1412e+00,3.1670e+01
3.4300e+02,2.0000e+00,3.8539e+01,-6.4227e+04,-6.4234e+04,-8.5643e-01,-6.4234e+04,1.3722e-01,7.5410e+00,6.1918e+04,3.8218e+02,1.7538e-01,-1.8326e+00,-1.3946e+00,-3.4936e-01,1.2544e+00,2.8455e+00,4.2537e+00,2.9902e+01
3.4400e+02,1.0000e+00,3.8608e+01,-6.3896e+04,-6.3903e+04,-8.5893e-01,-6.3903e+04,1.3724e-01,7.5435e+00,6.1784e+04,3.8283e+02,-5.7278e-02,-1.1198e+00,5.9444e-01,1.5089e+00,1.0147e+00,4.0276e+00,2.4494e+00,2.9630e+01
3.4500e+02,2.0000e+00,3.8634e+01,-6.3878e+04,-6.3886e+04,-8.6142e-01,-6.3886e+04,1.3726e-01,7.5460e+00,6.1453e+04,3.8411e+02,2.1880e-01,-1.8937e+00,8.6241e-01,1.3205e+00,1.6423e+00,4.1725e+00,4.4928e+00,3.1367e+01
3.4600e+02,1.0000e+00,3.8702e+01,-6.3704e+04,-6.3711e+04,-8.6392e-01,-6.3711e+04,1.3729e-01,7.5485e+00,6.1881e+04,3.8489e+02,-9.0133e-01,-8.1829e-01,2.8324e-01,-2.6433e-02,1.9596e+00,3.4726e+00,3.7137e+00,2.8572e+01
3.4700e+02,1.0000e+00,3.8771e+01,-6.3679e+04,-6.3687e+04,-8.6642e-01,-6.3687e+04,1.3731e-01,7.5510e+00,6.1706e+04,3.8552e+02,3.5862e-01,-1.6160e+00,1.8258e+00,7.1577e-01,8.1596e-01,1.3053e+00,4.6457e+00,2.9357e+01
3.4800e+02,2.0000e+00,3.8796e+01,-6.3496e+04,-6.3504e+04,-8.6891e-01,-6.3504e+04,1.3733e-01,7.5535e+00,6.1682e+04,3.8676e+02,-7.3529e-01,-1.1169e+00,9.6467e-01,2.6955e+00,8.8675e-01,4.2414e+00,2.5219e+00,3.0639e+01
3.4900e+02,3.0000e+00,3.8778e+01,-6.3313e+04,-6.3320e+04,-8.7141e-01,-6.3320e+04,1.3736e-01,7.5560e+00,6.1499e+04,3.8914e+02,-1.2297e-01,-8.9689e-01,-1.2791e+00,1.7750e+00,1.6339e+00,4.6191e+00,2.1035e+00,3.1960e+01
3.5000e+02,4.0000e+00,3.8717e+01,-6.3285e+04,-6.3292e+04,-8.7391e-01,-6.3292e+04,1.3738e-01,7.5585e+00,6.1315e+04,3.9171e+02,1.8380e-02,-1.9722e+00,1.7934e+00,2.2271e+00,1.2369e+00,3.7489e+00,4.6324e+00,3.0668e+01
3.5100e+02,1.0000e+00,3.8785e+01,-6.2934e+04,-6.2941e+04,-8.7640e-01,-6.2941e+04,1.3740e-01,7.5610e+00,6.1287e+04,3.9236e+02,-6.7769e-01,-7.6337e-01,-7.8060e-01,2.5511e+00,8.4959e-01,3.7098e+00,3.4301e+00,2.8688e+01
3.5200e+02,1.0000e+00,3.8852e+01,-6.2890e+04,-6.2897e+04,-8.7890e-01,-6.2897e+04,1.3742e-01,7.5635e+00,6.0936e+04,3.9315e+02,-1.8244e-01,-7.6324e-01,-7.1946e-01,1.2591e+00,2.8714e-01,3.2665e+00,4.6705e+00,3.1441e+01
3.5300e+02,1.0000e+00,3.8920e+01,-6.2746e+04,-6.2753e+04,-8.8140e-01,-6.2753e+04,1.3745e-01,7.5660e+00,6.0892e+04,3.9394e+02,-8.0561e-01,-1.4568e+00,2.7566e-01,2.9707e+00,1.7282e+00,3.7784e+00,2.2761e+00,2.9074e+01
3.5400e+02,4.0000e+00,3.8858e+01,-6.2717e+04,-6.2725e+04,-8.8390e-01,-6.2725e+04,1.3747e-01,7.5685e+00,6.0748e+04,3.9663e+02,-7.0467e-02,-1.7538e+00,-1.5547e+00,7.6244e-01,2.4965e+00,3.3018e+00,4.2182e+00,3.0210e+01
3.5500e+02,2.0000e+00,3.8883e+01,-6.2717e+04,-6.2724e+04,-8.8639e-01,-6.2723e+04,1.2752e-01,6.5127e+00,6.0720e+04,3.9804e+02,8.9564e-02,-7.4709e-01,-4.9080e-01,3.1785e+00,1.7671e+00,3.3732e+00,2.5223e+00,2.8399e+01
3.5600e+02,4.0000e+00,3.8822e+01,-6.2516e+04,-6.2524e+04,-8.8889e-01,-6.2524e+04,1.3751e-01,7.5735e+00,6.0718e+04,4.0061e+02,1.2534e-01,-1.3197e+00,4.8364e-01,5.6537e-01,2.2628e+00,3.6075e+00,3.6733e+00,2.8791e+01
3.5700e+02,1.0000e+00,3.8889e+01,-6.2424e+04,-6.2431e+04,-8.9139e-01,-6.2431e+04,1.3754e-01,7.5760e+00,6.0519e+04,4.0140e+02,-2.2504e-03,-1.4702e+00,1.4427e+00,1.6582e+00,1.6503e+00,2.1449e+00,4.4367e+00,2.9586e+01
3.5800e+02,2.0000e+00,3.8913e+01,-6.2410e+04,-6.2417e+04,-8.9388e-01,-6.2417e+04,1.3756e-01,7.5785e+00,6.0426e+04,4.0283e+02,-9.5420e-01,-1.3985e+00,-1.7418e+00,1.9417e+00,3.3519e+00,2.6119e+00,3.0600e+00,2.8405e+01
3.5900e+02,4.0000e+00,3.8853e+01,-6.2249e+04,-6.2256e+04,-8.9638e-01,-6.2256e+04,1.3758e-01,7.5810e+00,6.0412e+04,4.0548e+02,1.0763e-01,-5.4350e-01,-7.8212e-01,-5.6346e-01,8.6746e-01,1.2887e+00,4.7574e+00,3.1339e+01
3.6000e+02,2.0000e+00,3.8877e+01,-6.2057e+04,-6.2065e+04,-8.9888e-01,-6.2065e+04,1.3760e-01,7.5835e+00,6.0251e+04,4.0694e+02,-5.0347e-01,-1.8607e+00,-1.3532e+00,-5.5002e-01,4.2214e-01,3.6819e+00,4.2820e+00,3.0965e+01
3.6100e+02,1.0000e+00,3.8943e+01,-6.2050e+04,-6.2058e+04,-9.0137e-01,-6.2058e+04,1.3751e-01,7.5736e+00,6.0060e+04,4.0774e+02,2.3602e-01,-1.0872e+00,1.1198e+00,6.9147e-01,3.2118e+00,2.8626e+00,3.9166e+00,2.8116e+01
3.6200e+02,1.0000e+00,3.9009e+01,-6.1933e+04,-6.1941e+04,-9.0387e-01,-6.1941e+04,1.3765e-01,7.5885e+00,6.0053e+04,4.0852e+02,-2.9798e-01,-8.1466e-01,1.9255e+00,2.1472e+00,3.7999e-01,3.9850e+00,4.3975e+00,2.9547e+01
3.6300e+02,2.0000e+00,3.9032e+01,-6.1775e+04,-6.1782e+04,-9.0637e-01,-6.1782e+04,1.3767e-01,7.5910e+00,5.9936e+04,4.1009e+02,-6.0669e-02,-1.4011e+00,-8.8573e-01,9.1619e-01,3.2497e+00,3.6208e+00,2.9144e+00,2.9153e+01
3.6400e+02,1.0000e+00,3.9098e+01,-6.1772e+04,-6.1780e+04,-9.0886e-01,-6.1780e+04,1.3240e-01,7.0211e+00,5.9777e+04,4.1088e+02,-1.3007e-01,-9.0893e-01,1.1553e+00,8.8220e-01,3.4798e-01,4.1630e+00,4.0702e+00,3.0888e+01
3.6500e+02,2.0000e+00,3.9121e+01,-6.1689e+04,-6.1697e+04,-9.1136e-01,-6.1697e+04,1.3772e-01,7.5960e+00,5.9775e+04,4.1227e+02,-4.7889e-01,-1.8071e+00,9.5887e-01,8.3135e-01,-1.8913e-02,3.1110e+00,4.0480e+00,2.8893e+01
3.6600e+02,1.0000e+00,3.9186e+01,-6.1518e+04,-6.1526e+04,-9.1386e-01,-6.1526e+04,1.3774e-01,7.5985e+00,5.9691e+04,4.1307e+02,3.9215e-01,-7.8339e-01,1.0732e+00,1.8382e-01,3.7710e+00,3.5660e+00,4.2121e+00,3.1026e+01
3.6700e+02,1.0000e+00,3.9251e+01,-6.1459e+04,-6.1467e+04,-9.1636e-01,-6.1467e+04,1.3776e-01,7.6010e+00,5.9521e+04,4.1385e+02,-9.0341e-01,-9.8693e-01,-5.0395e-01,7.3184e-01,1.9530e+00,4.4601e+00,2.3685e+00,3.1994e+01
3.6800e+02,2.0000e+00,3.9274e+01,-6.1454e+04,-6.1461e+04,-9.1885e-01,-6.1461e+04,1.3734e-01,7.5547e+00,5.9462e+04,4.1527e+02,-9.1738e-01,-9.0064e-01,-1.0913e+00,-1.6246e-01,1.5356e+00,2.2369e+00,4.1946e+00,3.0031e+01
3.6900e+02,1.0000e+00,3.9339e+01,-6.1408e+04,-6.1415e+04,-9.2135e-01,-6.1415e+04,1.3781e-01,7.6060e+00,5.9456e+04,4.1591e+02,1.1886e-01,-1.3034e+00,2.0485e+00,2.3922e+00,3.1845e+00,3.2142e+00,4.5094e+00,2.8753e+01
3.7000e+02,1.0000e+00,3.9404e+01,-6.1255e+04,-6.1262e+04,-9.2385e-01,-6.1262e+04,1.3783e-01,7.6085e+00,5.9410e+04,4.1660e+02,-8.0945e-01,-1.9619e+00,1.3899e+00,-1.1507e-01,3.8751e+00,1.8923e+00,2.1053e+00,2.9901e+01
3.7100e+02,3.0000e+00,3.9384e+01,-6.1141e+04,-6.1149e+04,-9.2634e-01,-6.1149e+04,1.3785e-01,7.6110e+00,5.9257e+04,4.1865e+02,5.8532e-02,-8.5396e-01,-3.8788e-01,2.7361e-01,2.5451e+00,1.7058e+00,3.8192e+00,2.8089e+01
3.7200e+02,3.0000e+00,3.9365e+01,-6.1067e+04,-6.1074e+04,-9.2884e-01,-6.1074e+04,1.3788e-01,7.6135e+00,5.9144e+04,4.2101e+02,-2.3665e-01,-5.3826e-01,1.8294e+00,1.6193e+00,3.5928e+00,2.3036e+00,4.4288e+00,2.9526e+01
3.7300e+02,5.0000e+00,3.9263e+01,-6.1029e+04,-6.1037e+04,-9.3134e-01,-6.1037e+04,1.3790e-01,7.6159e+00,5.9069e+04,4.2463e+02,1.9858e-01,-1.7084e+00,1.6983e+00,4.7808e-01,3.7951e+00,3.0060e+00,4.5227e+00,3.1344e+01
3.7400e+02,2.0000e+00,3.9286e+01,-6.1013e+04,-6.1021e+04,-9.3383e-01,-6.1021e+04,1.3792e-01,7.6184e+00,5.9032e+04,4.2620e+02,-5.9453e-02,-1.1776e+00,1.1041e+00,1.3816e+00,1.9535e+00,2.0645e+00,4.8537e+00,3.1984e+01
3.7500e+02,4.0000e+00,3.9226e+01,-6.0812e+04,-6.0819e+04,-9.3633e-01,-6.0819e+04,1.3794e-01,7.6209e+00,5.9016e+04,4.2915e+02,-5.2769e-02,-8.0820e-01,1.3766e+00,-1.5388e-01,2.2622e-01,2.1356e+00,4.4960e+00,3.0279e+01
3.7600e+02,3.0000e+00,3.9208e+01,-6.0793e+04,-6.0801e+04,-9.3883e-01,-6.0801e+04,1.3797e-01,7.6234e+00,5.8814e+04,4.3118e+02,4.6856e-01,-6.7815e-01,7.4442e-01,2.9882e+00,2.7754e+00,3.9753e+00,2.0998e+00,2.9758e+01
3.7700e+02,2.0000e+00,3.9230e+01,-6.0582e+04,-6.0590e+04,-9.4132e-01,-6.0590e+04,1.3799e-01,7.6259e+00,5.8796e+04,4.3275e+02,4.8306e-01,-1.6790e+00,4.0659e-02,2.5986e+00,3.6541e+00,2.9548e+00,2.0709e+00,2.9844e+01
3.7800e+02,2.0000e+00,3.9252e+01,-6.0415e+04,-6.0423e+04,-9.4382e-01,-6.0423e+04,1.3801e-01,7.6284e+00,5.8585e+04,4.3432e+02,-5.0067e-01,-6.4195e-01,-1.5118e+00,2.1276e+00,2.7582e+00,2.7952e+00,4.5396e+00,3.1376e+01
3.7900e+02,2.0000e+00,3.9275e+01,-5.9761e+04,-5.9769e+04,-9.4632e-01,-5.9769e+04,1.3803e-01,7.6309e+00,5.8418e+04,4.3560e+02,-8.9172e-01,-1.2021e+00,2.1353e+00,1.9093e+00,3.4744e+00,4.6561e+00,3.0799e+00,3.1730e+01
3.8000e+02,6.0000e+00,3.9135e+01,-5.9752e+04,-5.9759e+04,-9.4881e-01,-5.9759e+04,1.3804e-01,7.6315e+00,5.7763e+04,4.4012e+02,-2.7486e-01,-7.8634e-01,2.6140e-01,1.8660e+00,3.1749e+00,3.5246e+00,3.1729e+00,2.8031e+01
3.8100e+02,1.0000e+00,3.9198e+01,-5.9748e+04,-5.9756e+04,-9.5131e-01,-5.9756e+04,1.3596e-01,7.4031e+00,5.7754e+04,4.4076e+02,-4.4688e-01,-1.6526e+00,1.4798e+00,1.5473e+00,1.2526e+00,4.0400e+00,1.9652e+00,2.8957e+01
3.8200e+02,1.0000e+00,3.9260e+01,-5.9563e+04,-5.9570e+04,-9.5381e-01,-5.9570e+04,1.3810e-01,7.6384e+00,5.7750e+04,4.4139e+02,4.5961e-01,-1.6811e+00,-1.1698e+00,2.9136e+00,2.4082e+00,3.9795e+00,3.0781e+00,3.0092e+01
3.8300e+02,5.0000e+00,3.9162e+01,-5.9455e+04,-5.9462e+04,-9.5631e-01,-5.9462e+04,1.3812e-01,7.6409e+00,5.7565e+04,4.4516e+02,-4.6030e-01,-1.1411e+00,-4.2945e-01,3.0433e+00,1.2179e-01,2.1173e+00,3.7217e+00,2.8626e+01
3.8400e+02,1.0000e+00,3.9224e+01,-5.9424e+04,-5.9432e+04,-9.5880e-01,-5.9432e+04,1.3815e-01,7.6434e+00,5.7457e+04,4.4597e+02,4.3762e-01,-7.3271e-01,-5.6415e-01,2.9786e+00,2.5198e+00,4.1601e+00,3.5789e+00,3.1013e+01
3.8500e+02,1.0000e+00,3.9286e+01,-5.9417e+04,-5.9425e+04,-9.6130e-01,-5.9425e+04,1.3805e-01,7.6323e+00,5.7427e+04,4.4676e+02,-7.9274e-01,-9.9137e-01,-1.6091e+00,9.9332e-01,3.2934e+00,2.7979e+00,2.2893e+00,2.8227e+01
3.8600e+02,1.0000e+00,3.9348e+01,-5.9384e+04,-5.9392e+04,-9.6380e-01,-5.9392e+04,1.3819e-01,7.6484e+00,5.7420e+04,4.4754e+02,-6.9653e-01,-1.7276e+00,-1.0053e+00,3.0963e+00,3.8758e+00,1.1933e+00,2.6462e+00,3.1839e+01
3.8700e+02,1.0000e+00,3.9409e+01,-5.9336e+04,-5.9344e+04,-9.6629e-01,-5.9344e+04,1.3822e-01,7.6509e+00,5.7387e+04,4.4817e+02,1.2709e-01,-1.6054e+00,2.6399e-01,-2.3702e-01,2.3112e+00,3.8818e+00,2.2467e+00,2.9616e+01
3.8800e+02,2.0000e+00,3.9431e+01,-5.9316e+04,-5.9324e+04,-9.6879e-01,-5.9324e+04,1.3824e-01,7.6534e+00,5.7339e+04,4.4961e+02,-5.3890e-01,-1.5524e+00,8.7070e-01,1.6468e+00,3.8137e+00,3.5711e+00,2.5544e+00,3.1326e+01
3.8900e+02,2.0000e+00,3.9452e+01,-5.9247e+04,-5.9255e+04,-9.7129e-01,-5.9255e+04,1.3826e-01,7.6559e+00,5.7319e+04,4.5116e+02,-3.8251e-01,-1.7337e+00,-1.1570e+00,2.2648e+00,1.8317e+00,4.0257e+00,3.6354e+00,3.0903e+01
3.9000e+02,1.0000e+00,3.9514e+01,-5.9110e+04,-5.9118e+04,-9.7378e-01,-5.9118e+04,1.3828e-01,7.6584e+00,5.7250e+04,4.5184e+02,-7.9339e-01,-1.2487e+00,-1.7067e+00,6.5539e-01,1.2272e+00,3.1271e+00,3.9051e+00,2.9401e+01
3.9100e+02,5.0000e+00,3.9415e+01,-5.9009e+04,-5.9017e+04,-9.7628e-01,-5.9017e+04,1.3831e-01,7.6609e+00,5.7113e+04,4.5548e+02,4.4393e-01,-1.2205e+00,-9.3515e-01,2.7666e+00,7.7288e-01,1.6632e+00,4.8365e+00,3.1895e+01
3.9200e+02,1.0000e+00,3.9476e+01,-5.9008e+04,-5.9015e+04,-9.7878e-01,-5.9015e+04,1.2938e-01,6.7039e+00,5.7012e+04,4.5626e+02,2.2642e-01,-1.7944e+00,-1.1542e+00,7.0318e-01,8.9012e-01,1.9837e+00,4.1891e+00,2.9920e+01
3.9300e+02,1.0000e+00,3.9537e+01,-5.8961e+04,-5.8969e+04,-9.8127e-01,-5.8969e+04,1.3835e-01,7.6659e+00,5.7010e+04,4.5705e+02,3.9917e-01,-1.1402e+00,-2.6894e-01,4.6584e-01,2.2764e+00,1.9402e+00,4.2859e+00,3.0169e+01
3.9400e+02,2.0000e+00,3.9558e+01,-5.8846e+04,-5.8854e+04,-9.8377e-01,-5.8854e+04,1.3837e-01,7.6684e+00,5.6964e+04,4.5832e+02,-7.4232e-02,-1.4625e+00,-3.0599e-01,2.4997e+00,2.9763e-01,3.8299e+00,4.2725e+00,3.1236e+01
3.9500e+02,1.0000e+00,3.9619e+01,-5.8840e+04,-5.8848e+04,-9.8627e-01,-5.8848e+04,1.3801e-01,7.6279e+00,5.6849e+04,4.5894e+02,-7.0885e-01,-6.0699e-01,-1.0388e+00,2.6586e+00,2.0916e+00,3.8304e+00,2.3216e+00,2.9086e+01
3.9600e+02,1.0000e+00,3.9679e+01,-5.8378e+04,-5.8386e+04,-9.8876e-01,-5.8386e+04,1.3842e-01,7.6734e+00,5.6843e+04,4.5973e+02,3.7835e-03,-8.5559e-01,3.6910e-01,1.8315e+00,2.0541e+00,3.9571e+00,2.1663e+00,2.9802e+01
3.9700e+02,2.0000e+00,3.9700e+01,-5.8374e+04,-5.8381e+04,-9.9126e-01,-5.8381e+04,1.3735e-01,7.5557e+00,5.6381e+04,4.6098e+02,-4.3366e-01,-1.2889e+00,1.0653e+00,1.8348e+00,1.5456e+00,1.7667e+00,4.1538e+00,2.9327e+01
3.9800e+02,1.0000e+00,3.9760e+01,-5.8348e+04,-5.8356e+04,-9.9376e-01,-5.8356e+04,1.3846e-01,7.6784e+00,5.6376e+04,4.6177e+02,4.1091e-01,-1.5853e+00,-2.5719e-01,1.9670e+00,1.5933e+00,3.7740e+00,2.0801e+00,2.8743e+01
3.9900e+02,2.0000e+00,3.9781e+01,-5.8278e+04,-5.8286e+04,-9.9626e-01,-5.8286e+04,1.3849e-01,7.6809e+00,5.6351e+04,4.6338e+02,-5.5551e-01,-1.6662e+00,2.1695e+00,2.4998e-01,3.5535e+00,1.4600e+00,4.4023e+00,2.8779e+01
4.0000e+02,1.0000e+00,3.9841e+01,-5.8221e+04,-5.8228e+04,-9.9875e-01,-5.8228e+04,1.3851e-01,7.6834e+00,5.6281e+04,4.6406e+02,-3.5405e-01,-9.2996e-01,6.2598e-01,6.6268e-01,7.2968e-02,3.6149e+00,3.6014e+00,2.8945e+01
4.0100e+02,3.0000e+00,3.9821e+01,-5.8121e+04,-5.8128e+04,-1.0012e+00,-5.8128e+04,1.3853e-01,7.6859e+00,5.6223e+04,4.6625e+02,-2.4138e-01,-1.4710e+00,-5.2733e-01,3.1582e-01,2.7691e+00,1.8717e+00,3.9765e+00,2.8906e+01
4.0200e+02,7.0000e+00,3.9645e+01,-5.8083e+04,-5.8091e+04,-1.0037e+00,-5.8091e+04,1.3855e-01,7.6884e+00,5.6123e+04,4.7074e+02,-2.8821e-01,-1.7541e+00,2.1275e+00,1.4528e+00,3.1849e+00,4.1258e+00,4.2993e+00,2.9484e+01
