logfeh,logdust_med,logNpix,tau,dmod,logl
3.5321e-02,-1.4515e+00,3.8063e+00,7.2996e+00,2.9566e+01,-7.2307e+02
-1.4228e-02,-1.8942e+00,3.7771e+00,7.0591e+00,2.9494e+01,-7.2408e+02
-8.9362e-04,-1.6300e+00,3.7535e+00,7.0085e+00,2.9420e+01,-7.2455e+02
-4.2447e-02,-1.3368e+00,3.7569e+00,7.3977e+00,2.9425e+01,-7.2405e+02
-2.1575e-02,-1.5954e+00,3.8027e+00,7.0698e+00,2.9547e+01,-7.2410e+02
4.2436e-02,-1.7629e+00,3.7793e+00,6.9895e+00,2.9494e+01,-7.2021e+02
4.9167e-02,-1.5426e+00,3.7788e+00,7.0356e+00,2.9477e+01,-7.2435e+02
3.9908e-02,-1.9279e+00,3.7545e+00,6.8745e+00,2.9428e+01,-7.2469e+02
-4.6131e-02,-1.5551e+00,3.7771e+00,7.1065e+00,2.9480e+01,-7.0520e+02
2.0028e-02,-1.1999e+00,3.7435e+00,7.7122e+00,2.9401e+01,-7.2454e+02
-3.2547e-02,-1.3403e+00,3.7614e+00,7.3280e+00,2.9439e+01,-7.2325e+02
-3.4047e-02,-1.6291e+00,3.7710e+00,6.9429e+00,2.9458e+01,-7.2012e+02
2.3131e-02,-1.8142e+00,3.7468e+00,6.8885e+00,2.9404e+01,-7.2167e+02
6.2777e-03,-1.9700e+00,3.7721e+00,6.8005e+00,2.9464e+01,-7.2133e+02
3.6493e-02,-1.1692e+00,3.7937e+00,7.8043e+00,2.9534e+01,-7.2292e+02
-2.9487e-02,-1.9566e+00,3.7603e+00,6.7742e+00,2.9428e+01,-7.1859e+02
-1.4846e-02,-1.9374e+00,3.7621e+00,6.7696e+00,2.9436e+01,-7.2363e+02
-4.9014e-03,-1.4875e+00,3.7783e+00,7.1710e+00,2.9483e+01,-7.2020e+02
1.8083e-02,-1.3441e+00,3.7582e+00,7.4482e+00,2.9439e+01,-7.1836e+02
-5.8841e-02,-1.6688e+00,3.8621e+00,7.2500e+00,2.9774e+01,-7.1906e+02
-6.0578e-03,-1.8564e+00,3.7809e+00,6.8907e+00,2.9495e+01,-7.1954e+02
2.7734e-02,-1.4275e+00,3.7580e+00,7.2604e+00,2.9438e+01,-7.2541e+02
-4.4886e-02,-1.6958e+00,3.7657e+00,7.0282e+00,2.9451e+01,-7.1521e+02
-8.9406e-03,-1.9371e+00,3.7703e+00,6.8485e+00,2.9458e+01,-7.2487e+02
1.5051e-02,-1.6203e+00,3.7952e+00,6.9759e+00,2.9522e+01,-7.2046e+02
-3.2001e-02,-1.7550e+00,3.7686e+00,6.9048e+00,2.9454e+01,-7.1594e+02
1.4383e-02,-1.8747e+00,3.7765e+00,6.9939e+00,2.9489e+01,-7.2266e+02
-3.0280e-02,-1.7891e+00,3.7652e+00,6.7942e+00,2.9441e+01,-7.2424e+02
1.8595e-02,-1.3987e+00,3.7588e+00,7.3944e+00,2.9448e+01,-7.2479e+02
2.6419e-02,-1.7335e+00,3.7917e+00,7.0265e+00,2.9524e+01,-7.1090e+02
-4.3220e-02,-1.3482e+00,3.7588e+00,7.2899e+00,2.9430e+01,-7.1412e+02
-1.7893e-02,-1.9675e+00,3.8145e+00,6.8541e+00,2.9575e+01,-7.2617e+02
4.5576e-02,-1.5884e+00,3.7796e+00,7.1304e+00,2.9493e+01,-7.2211e+02
-4.6714e-02,-1.6244e+00,3.7785e+00,6.9877e+00,2.9481e+01,-7.2495e+02
-2.2816e-02,-1.8338e+00,3.7706e+00,6.8428e+00,2.9463e+01,-7.2123e+02
2.2184e-02,-1.4825e+00,3.7591e+00,7.3007e+00,2.9445e+01,-7.0474e+02
-3.1215e-03,-1.9089e+00,3.7521e+00,6.9419e+00,2.9425e+01,-7.2431e+02
1.9283e-02,-1.9784e+00,3.7831e+00,6.7551e+00,2.9494e+01,-7.2424e+02
-2.1808e-02,-1.4951e+00,3.7593e+00,7.2760e+00,2.9443e+01,-7.2602e+02
-2.1198e-02,-1.6866e+00,3.7650e+00,7.0649e+00,2.9454e+01,-7.1583e+02
3.3673e-02,-1.8873e+00,3.7601e+00,6.7875e+00,2.9426e+01,-7.2587e+02
-9.0544e-03,-1.5060e+00,3.7614e+00,7.2641e+00,2.9448e+01,-7.1215e+02
4.0561e-02,-1.9772e+00,3.7828e+00,6.7899e+00,2.9495e+01,-7.2336e+02
3.2087e-02,-1.3132e+00,3.7612e+00,7.3485e+00,2.9433e+01,-7.2543e+02
2.5476e-02,-1.6130e+00,3.7612e+00,7.1302e+00,2.9447e+01,-7.2497e+02
-5.2212e-03,-1.8145e+00,3.7612e+00,6.8430e+00,2.9437e+01,-7.2350e+02
-9.2433e-03,-1.8734e+00,3.7736e+00,6.8866e+00,2.9471e+01,-7.1720e+02
1.4776e-02,-1.7167e+00,3.7521e+00,7.0465e+00,2.9422e+01,-7.1782e+02
-2.5460e-02,-1.7955e+00,3.7759e+00,7.0389e+00,2.9485e+01,-7.2334e+02
-1.0900e-03,-1.9300e+00,3.7435e+00,6.9470e+00,2.9402e+01,-7.2064e+02
1.5656e-02,-1.8514e+00,3.7717e+00,6.8840e+00,2.9468e+01,-7.2189e+02
4.5900e-02,-1.8094e+00,3.8121e+00,6.8609e+00,2.9566e+01,-7.2260e+02
1.1065e-02,-1.4339e+00,3.7586e+00,7.3548e+00,2.9441e+01,-7.0307e+02
-3.5499e-02,-1.4337e+00,3.7754e+00,7.2614e+00,2.9478e+01,-7.2286e+02
3.5985e-02,-1.8510e+00,3.7642e+00,6.7832e+00,2.9440e+01,-7.2136e+02
4.7346e-02,-1.6693e+00,3.7535e+00,7.0465e+00,2.9428e+01,-7.1888e+02
-1.9025e-03,-1.9312e+00,3.8121e+00,6.8651e+00,2.9574e+01,-7.1942e+02
4.8485e-02,-1.6578e+00,3.7782e+00,6.9918e+00,2.9478e+01,-7.2167e+02
-3.2731e-02,-1.4147e+00,3.7604e+00,7.3533e+00,2.9448e+01,-7.2382e+02
7.0176e-03,-1.8096e+00,3.7536e+00,6.8941e+00,2.9419e+01,-7.2503e+02
-2.4873e-02,-1.6157e+00,3.7647e+00,7.1063e+00,2.9452e+01,-7.1933e+02
-2.5601e-02,-1.7228e+00,3.7459e+00,6.9654e+00,2.9403e+01,-7.2550e+02
4.3319e-02,-1.9510e+00,3.7657e+00,6.9047e+00,2.9456e+01,-7.0575e+02
3.6352e-02,-1.5496e+00,3.7765e+00,7.0849e+00,2.9478e+01,-7.1739e+02
1.5215e-02,-1.8380e+00,3.7707e+00,6.7811e+00,2.9451e+01,-7.2223e+02
8.6558e-03,-1.2888e+00,3.7741e+00,7.5555e+00,2.9480e+01,-7.1977e+02
7.8408e-03,-1.4741e+00,3.7599e+00,7.2327e+00,2.9436e+01,-7.1945e+02
-4.0574e-02,-1.8880e+00,3.7646e+00,6.8942e+00,2.9453e+01,-7.2499e+02
-1.5406e-02,-1.9149e+00,3.7478e+00,6.8649e+00,2.9403e+01,-7.2150e+02
3.7695e-02,-1.7353e+00,3.7781e+00,6.9806e+00,2.9484e+01,-7.1391e+02
-2.5523e-02,-1.4069e+00,3.7732e+00,7.3010e+00,2.9475e+01,-7.2150e+02
-1.8255e-02,-1.7768e+00,3.7703e+00,6.9393e+00,2.9464e+01,-7.2332e+02
1.8142e-02,-1.4709e+00,3.7750e+00,7.2710e+00,2.9482e+01,-7.1442e+02
1.1547e-02,-1.2896e+00,3.7738e+00,7.5547e+00,2.9479e+01,-7.2492e+02
4.4571e-02,-1.8465e+00,3.7565e+00,6.9138e+00,2.9428e+01,-7.2238e+02
4.2897e-02,-1.7057e+00,3.7501e+00,6.9090e+00,2.9410e+01,-7.2598e+02
3.4734e-02,-1.6160e+00,3.7725e+00,6.9267e+00,2.9462e+01,-7.2146e+02
-1.8520e-02,-1.4126e+00,3.7618e+00,7.3657e+00,2.9449e+01,-7.1725e+02
1.1914e-03,-1.4660e+00,3.7587e+00,7.2311e+00,2.9440e+01,-7.2534e+02
-1.5671e-02,-1.7225e+00,3.7652e+00,6.9521e+00,2.9452e+01,-7.2265e+02
1.4589e-02,-1.9156e+00,3.7752e+00,6.9866e+00,2.9486e+01,-7.2508e+02
3.5159e-03,-1.6859e+00,3.7780e+00,6.9991e+00,2.9488e+01,-6.9771e+02
5.0951e-03,-1.9449e+00,3.7728e+00,6.9301e+00,2.9476e+01,-7.2175e+02
-4.3945e-02,-1.8182e+00,3.7585e+00,6.8554e+00,2.9429e+01,-7.2311e+02
4.7057e-02,-1.3349e+00,3.7678e+00,7.4012e+00,2.9460e+01,-7.2359e+02
2.4437e-02,-1.5927e+00,3.7411e+00,7.1091e+00,2.9390e+01,-7.2130e+02
2.9815e-02,-1.9636e+00,3.7613e+00,6.8627e+00,2.9444e+01,-7.2502e+02
3.0285e-02,-1.7869e+00,3.7571e+00,6.8489e+00,2.9419e+01,-7.1817e+02
1.3425e-02,-1.8148e+00,3.7666e+00,6.8613e+00,2.9452e+01,-7.2463e+02
3.1613e-02,-1.7927e+00,3.7575e+00,6.8399e+00,2.9420e+01,-7.0770e+02
3.3691e-02,-1.3899e+00,3.8135e+00,7.3280e+00,2.9578e+01,-7.2575e+02
1.0166e-02,-1.9182e+00,3.7683e+00,6.7931e+00,2.9451e+01,-7.2524e+02
1.5800e-02,-1.9481e+00,3.7638e+00,6.6913e+00,2.9429e+01,-7.2620e+02
4.4064e-02,-1.9044e+00,3.7694e+00,6.7852e+00,2.9456e+01,-7.2582e+02
-1.6474e-02,-1.6603e+00,3.7889e+00,6.9843e+00,2.9511e+01,-7.2042e+02
-8.8288e-04,-1.4815e+00,3.7778e+00,7.1341e+00,2.9480e+01,-7.1272e+02
-3.9863e-02,-1.8525e+00,3.7686e+00,6.8877e+00,2.9460e+01,-7.2419e+02
4.2070e-02,-1.9390e+00,3.7521e+00,6.9027e+00,2.9415e+01,-7.2460e+02
-7.0871e-03,-1.8844e+00,3.8131e+00,6.9209e+00,2.9577e+01,-7.2390e+02
1.1984e-02,-1.3949e+00,3.7739e+00,7.3046e+00,2.9477e+01,-7.2484e+02
-3.5151e-02,-1.7280e+00,3.7629e+00,7.0962e+00,2.9459e+01,-7.2478e+02
2.4018e-02,-1.9432e+00,3.7596e+00,6.8009e+00,2.9432e+01,-7.1712e+02
-4.4802e-02,-1.7632e+00,3.7743e+00,6.9229e+00,2.9471e+01,-7.0757e+02
-4.1451e-02,-1.7135e+00,3.7751e+00,7.0744e+00,2.9488e+01,-7.1943e+02
1.8649e-02,-1.7727e+00,3.8123e+00,6.8458e+00,2.9566e+01,-7.2022e+02
-4.4448e-02,-1.7825e+00,3.7778e+00,6.9285e+00,2.9486e+01,-7.2346e+02
1.9908e-02,-1.9818e+00,3.7692e+00,6.8040e+00,2.9455e+01,-7.2587e+02
3.2398e-02,-1.4777e+00,3.7496e+00,7.2121e+00,2.9416e+01,-7.2298e+02
-3.6478e-02,-1.9431e+00,3.7676e+00,6.8199e+00,2.9458e+01,-7.2002e+02
2.6894e-02,-1.8695e+00,3.7647e+00,6.8730e+00,2.9445e+01,-7.2374e+02
-2.2813e-02,-1.7272e+00,3.7750e+00,6.9633e+00,2.9478e+01,-7.2154e+02
1.3362e-03,-1.3831e+00,3.7610e+00,7.3179e+00,2.9445e+01,-7.1862e+02
1.9171e-02,-1.8269e+00,3.7737e+00,6.9137e+00,2.9476e+01,-7.1118e+02
-1.4343e-02,-1.6423e+00,3.7677e+00,7.0086e+00,2.9454e+01,-7.2359e+02
-4.0543e-02,-1.4822e+00,3.7803e+00,7.1819e+00,2.9488e+01,-7.2528e+02
-3.3382e-03,-1.7166e+00,3.8136e+00,6.9340e+00,2.9571e+01,-7.0812e+02
4.5484e-02,-1.6452e+00,3.7759e+00,7.0440e+00,2.9475e+01,-7.1962e+02
4.6823e-02,-1.3658e+00,3.7621e+00,7.2927e+00,2.9435e+01,-7.2481e+02
-3.6678e-02,-1.7147e+00,3.7731e+00,6.9388e+00,2.9464e+01,-7.2256e+02
1.8363e-02,-1.6813e+00,3.7479e+00,7.0616e+00,2.9410e+01,-7.2426e+02
-2.5338e-02,-1.6550e+00,3.7619e+00,7.0597e+00,2.9447e+01,-7.2340e+02
2.4503e-02,-1.8119e+00,3.7917e+00,6.9950e+00,2.9526e+01,-7.2467e+02
-1.9438e-02,-1.9516e+00,3.8107e+00,6.8544e+00,2.9572e+01,-7.2375e+02
4.4104e-02,-1.6937e+00,3.7675e+00,7.0624e+00,2.9464e+01,-7.2303e+02
-1.4457e-02,-1.9737e+00,3.7675e+00,6.8085e+00,2.9457e+01,-7.1979e+02
-2.1510e-02,-1.6736e+00,3.7847e+00,6.9901e+00,2.9502e+01,-7.2001e+02
3.4384e-02,-1.9682e+00,3.7619e+00,6.8090e+00,2.9441e+01,-7.1517e+02
-3.4209e-02,-1.4088e+00,3.7576e+00,7.2324e+00,2.9424e+01,-7.2111e+02
-4.1204e-02,-1.5953e+00,3.7602e+00,7.0846e+00,2.9440e+01,-7.2421e+02
-1.4379e-02,-1.3431e+00,3.7621e+00,7.3255e+00,2.9441e+01,-7.1228e+02
2.6694e-02,-1.8191e+00,3.7467e+00,6.8720e+00,2.9403e+01,-7.2425e+02
-4.2226e-02,-1.7633e+00,3.7728e+00,6.9622e+00,2.9470e+01,-7.1692e+02
-2.0510e-02,-1.8342e+00,3.7729e+00,6.9026e+00,2.9473e+01,-7.1468e+02
-2.1777e-03,-1.6612e+00,3.7725e+00,6.9490e+00,2.9463e+01,-7.1932e+02
4.4710e-02,-1.8787e+00,3.7670e+00,6.9239e+00,2.9460e+01,-7.2021e+02
-4.7645e-03,-1.6702e+00,3.7787e+00,7.0983e+00,2.9491e+01,-7.1855e+02
-2.9503e-02,-1.7472e+00,3.7713e+00,6.8633e+00,2.9462e+01,-7.1641e+02
-2.0359e-02,-1.7000e+00,3.7730e+00,6.8971e+00,2.9461e+01,-7.1851e+02
2.6716e-02,-1.7940e+00,3.7763e+00,6.9568e+00,2.9484e+01,-7.1083e+02
-2.2918e-02,-1.8603e+00,3.7654e+00,6.9187e+00,2.9455e+01,-7.2264e+02
-7.1544e-04,-1.6271e+00,3.7881e+00,6.9617e+00,2.9504e+01,-7.2060e+02
-7.1677e-03,-1.8086e+00,3.7870e+00,6.9652e+00,2.9511e+01,-7.1691e+02
-3.7378e-03,-1.9656e+00,3.7801e+00,6.7354e+00,2.9483e+01,-7.2013e+02
1.2256e-02,-1.6677e+00,3.7588e+00,7.0905e+00,2.9442e+01,-7.2526e+02
4.9095e-02,-1.7034e+00,3.7796e+00,6.9588e+00,2.9492e+01,-7.1953e+02
-4.8707e-02,-1.8185e+00,3.7808e+00,6.8780e+00,2.9489e+01,-7.0961e+02
2.3713e-02,-1.8182e+00,3.7473e+00,6.9152e+00,2.9401e+01,-7.2618e+02
-2.5824e-02,-1.6561e+00,3.7524e+00,7.0044e+00,2.9419e+01,-7.2322e+02
3.5998e-03,-1.9648e+00,3.7613e+00,6.7976e+00,2.9440e+01,-7.2365e+02
4.5697e-02,-1.8172e+00,3.7765e+00,6.9486e+00,2.9489e+01,-7.2379e+02
6.2388e-03,-1.9755e+00,3.8112e+00,6.9414e+00,2.9577e+01,-7.2341e+02
-2.7548e-02,-1.3780e+00,3.7665e+00,7.4297e+00,2.9461e+01,-7.2547e+02
1.9916e-02,-1.9221e+00,3.7783e+00,6.8165e+00,2.9481e+01,-7.2159e+02
3.4272e-02,-1.3230e+00,3.7575e+00,7.3813e+00,2.9427e+01,-7.1156e+02
-2.7269e-02,-1.7109e+00,3.7766e+00,7.0290e+00,2.9482e+01,-7.0998e+02
5.7055e-04,-1.4678e+00,3.7769e+00,7.1086e+00,2.9475e+01,-7.1308e+02
4.3798e-02,-1.9285e+00,3.7703e+00,6.8908e+00,2.9466e+01,-7.2552e+02
3.5168e-02,-1.5987e+00,3.7763e+00,7.1072e+00,2.9483e+01,-7.1193e+02
4.7208e-02,-1.6779e+00,3.7767e+00,7.0767e+00,2.9484e+01,-7.2314e+02
3.7597e-02,-1.6257e+00,3.7756e+00,7.0601e+00,2.9486e+01,-7.2470e+02
8.0939e-03,-1.8046e+00,3.7888e+00,6.9221e+00,2.9514e+01,-7.2096e+02
-3.9616e-03,-1.3792e+00,3.7624e+00,7.3876e+00,2.9446e+01,-7.2321e+02
3.5329e-02,-1.8640e+00,3.7708e+00,6.9377e+00,2.9468e+01,-7.1621e+02
8.7203e-04,-1.9763e+00,3.7844e+00,6.7370e+00,2.9488e+01,-7.1840e+02
4.4624e-02,-1.7400e+00,3.7954e+00,6.9630e+00,2.9529e+01,-7.1946e+02
-4.2163e-02,-1.7866e+00,3.7545e+00,6.9188e+00,2.9428e+01,-7.2339e+02
4.9290e-02,-1.4556e+00,3.7600e+00,7.2043e+00,2.9435e+01,-7.1381e+02
-4.2162e-02,-1.6126e+00,3.7294e+00,7.1199e+00,2.9367e+01,-7.2449e+02
-4.2022e-03,-1.8480e+00,3.7779e+00,7.0158e+00,2.9494e+01,-7.2436e+02
2.6352e-03,-1.6655e+00,3.7673e+00,7.0965e+00,2.9461e+01,-7.2498e+02
7.5071e-03,-1.9164e+00,3.7897e+00,6.9672e+00,2.9521e+01,-7.2259e+02
-3.6646e-02,-1.5057e+00,3.7746e+00,7.2628e+00,2.9478e+01,-7.1887e+02
-2.3442e-03,-1.6976e+00,3.7701e+00,6.9121e+00,2.9459e+01,-7.2421e+02
-3.2444e-02,-1.6845e+00,3.7628e+00,6.9697e+00,2.9443e+01,-7.2430e+02
2.6810e-02,-1.8096e+00,3.7766e+00,6.9289e+00,2.9483e+01,-7.2375e+02
-2.4102e-02,-1.7033e+00,3.7906e+00,6.9757e+00,2.9518e+01,-7.1540e+02
6.5210e-03,-1.9385e+00,3.7610e+00,6.7979e+00,2.9435e+01,-7.1084e+02
5.9681e-03,-1.7886e+00,3.8120e+00,6.9632e+00,2.9575e+01,-7.2447e+02
1.3418e-02,-1.3782e+00,3.7618e+00,7.2836e+00,2.9444e+01,-7.1951e+02
-2.9970e-02,-1.3736e+00,3.7593e+00,7.2651e+00,2.9427e+01,-7.2525e+02
-2.5177e-04,-1.9267e+00,3.7623e+00,6.8099e+00,2.9443e+01,-7.1424e+02
1.1154e-02,-1.4890e+00,3.7481e+00,7.1581e+00,2.9406e+01,-7.2329e+02
3.5507e-02,-1.5632e+00,3.7617e+00,7.1077e+00,2.9442e+01,-7.2563e+02
2.0783e-02,-1.5731e+00,3.7773e+00,7.0115e+00,2.9472e+01,-7.2268e+02
-2.0186e-02,-1.8188e+00,3.7766e+00,6.9352e+00,2.9484e+01,-7.2082e+02
2.2749e-02,-1.7242e+00,3.8133e+00,6.8659e+00,2.9566e+01,-7.2475e+02
4.9186e-02,-1.6007e+00,3.7796e+00,7.0444e+00,2.9485e+01,-7.2181e+02
4.1501e-02,-1.7306e+00,3.7783e+00,6.9649e+00,2.9487e+01,-7.0305e+02
-4.8242e-02,-1.4912e+00,3.7615e+00,7.2822e+00,2.9449e+01,-7.2349e+02
3.1006e-02,-1.6805e+00,3.7762e+00,7.0538e+00,2.9482e+01,-7.0748e+02
1.9615e-02,-1.5950e+00,3.7594e+00,7.0929e+00,2.9436e+01,-7.2495e+02
-4.2023e-02,-1.5875e+00,3.7770e+00,7.0153e+00,2.9474e+01,-7.1623e+02
4.1396e-02,-1.7379e+00,3.7698e+00,6.9670e+00,2.9462e+01,-7.1955e+02
1.9763e-02,-1.7863e+00,3.7665e+00,6.9041e+00,2.9452e+01,-7.1892e+02
-1.7072e-02,-1.6086e+00,3.7763e+00,6.9948e+00,2.9476e+01,-7.0747e+02
4.7656e-02,-1.7780e+00,3.7903e+00,6.9183e+00,2.9519e+01,-7.2473e+02
3.8821e-02,-1.7247e+00,3.7741e+00,7.0075e+00,2.9479e+01,-7.1750e+02
-3.1264e-02,-1.6344e+00,3.7456e+00,7.0097e+00,2.9399e+01,-7.2432e+02
6.8665e-03,-1.7688e+00,3.7863e+00,6.8657e+00,2.9500e+01,-7.2307e+02
-1.7107e-02,-1.7061e+00,3.7789e+00,7.0272e+00,2.9489e+01,-7.1942e+02
-4.4266e-02,-1.9388e+00,3.7814e+00,6.7954e+00,2.9487e+01,-7.1090e+02
-1.8627e-02,-1.3368e+00,3.7606e+00,7.2935e+00,2.9430e+01,-7.2481e+02
6.1460e-03,-1.8974e+00,3.7775e+00,6.9192e+00,2.9486e+01,-7.2025e+02
1.5748e-02,-1.7827e+00,3.7841e+00,7.0552e+00,2.9509e+01,-7.1929e+02
2.0526e-02,-1.8829e+00,3.7221e+00,6.8424e+00,2.9335e+01,-7.2289e+02
-1.0905e-02,-1.8046e+00,3.7723e+00,6.8088e+00,2.9463e+01,-7.2486e+02
-4.0352e-02,-1.5265e+00,3.7594e+00,7.2164e+00,2.9443e+01,-7.1657e+02
-2.9183e-03,-1.5213e+00,3.7773e+00,7.0885e+00,2.9473e+01,-7.2510e+02
-4.0228e-02,-1.6649e+00,3.7841e+00,7.0038e+00,2.9504e+01,-7.2165e+02
2.2240e-04,-1.3408e+00,3.7581e+00,7.4502e+00,2.9442e+01,-7.2553e+02
3.2079e-02,-1.8030e+00,3.7651e+00,6.7629e+00,2.9441e+01,-7.2615e+02
-4.0877e-02,-1.8074e+00,3.7631e+00,6.8318e+00,2.9436e+01,-7.2582e+02
-6.6592e-03,-1.9722e+00,3.8167e+00,6.8898e+00,2.9588e+01,-7.2187e+02
-2.7436e-02,-1.7430e+00,3.7794e+00,6.9068e+00,2.9489e+01,-7.1379e+02
3.6264e-02,-1.8959e+00,3.7792e+00,6.7581e+00,2.9473e+01,-7.2584e+02
-1.9128e-03,-1.9265e+00,3.7601e+00,6.7852e+00,2.9433e+01,-7.2017e+02
-1.3981e-02,-1.7862e+00,3.7442e+00,6.9957e+00,2.9405e+01,-7.2241e+02
3.2368e-02,-1.7840e+00,3.7693e+00,6.9675e+00,2.9459e+01,-7.2000e+02
2.6318e-03,-1.7725e+00,3.7626e+00,7.0626e+00,2.9454e+01,-7.1948e+02
2.5984e-02,-1.9747e+00,3.7819e+00,6.7404e+00,2.9483e+01,-7.2306e+02
-2.8822e-02,-1.3816e+00,3.7586e+00,7.2393e+00,2.9427e+01,-7.2364e+02
2.4049e-02,-1.8189e+00,3.7508e+00,6.9189e+00,2.9414e+01,-7.2039e+02
3.9349e-02,-1.6294e+00,3.7707e+00,6.9458e+00,2.9459e+01,-7.2463e+02
1.3849e-02,-1.8173e+00,3.7745e+00,6.9514e+00,2.9477e+01,-7.1896e+02
