logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-7.2062e-03,-1.9264e+00,1.5153e+00,2.2884e+00,9.5196e-01,3.4041e+00,3.0249e+00,2.9097e+01,-6.6892e+02
2.2071e-03,-1.1651e+00,1.4028e+00,2.2646e+00,1.7557e+00,1.8653e+00,3.4943e+00,2.8645e+01,-8.3065e+02
2.1034e-01,-1.8911e+00,1.4658e+00,2.1039e+00,5.1963e-01,2.4586e+00,3.5051e+00,2.8544e+01,-6.8462e+02
-6.8973e-02,-1.2974e+00,1.6181e+00,2.4813e+00,5.9159e-01,2.8822e+00,3.7341e+00,2.9421e+01,-7.3655e+02
8.2675e-02,-1.0147e+00,1.4141e+00,2.3232e+00,1.3085e+00,2.8624e+00,3.3633e+00,2.8656e+01,-7.2550e+02
4.1895e-02,-1.5278e+00,1.4318e+00,2.4342e+00,2.1227e+00,2.7493e+00,3.5093e+00,2.9019e+01,-8.6209e+02
1.6082e-01,-1.4517e+00,1.4271e+00,2.2419e+00,1.2148e+00,3.1687e+00,3.1559e+00,2.8665e+01,-7.8792e+02
6.0177e-02,-1.0273e+00,1.5802e+00,2.0477e+00,1.5728e+00,3.0437e+00,3.3053e+00,2.8692e+01,-8.8364e+02
-7.2437e-01,-1.9068e+00,1.7127e+00,1.7607e+00,1.1451e+00,1.6747e+00,3.6656e+00,2.9123e+01,-8.7025e+02
1.5605e-01,-1.0622e+00,1.6403e+00,2.2510e+00,1.4609e+00,2.9874e+00,3.4851e+00,2.8845e+01,-7.5371e+02
1.5378e-02,-1.6951e+00,1.7265e+00,2.2271e+00,1.2032e+00,2.4411e+00,3.6910e+00,2.9155e+01,-8.5568e+02
7.8565e-02,-1.5430e+00,1.4930e+00,2.1088e+00,3.9000e-01,3.1438e+00,3.3061e+00,2.8797e+01,-8.6767e+02
2.1023e-01,-1.0773e+00,1.6012e+00,2.0854e+00,2.6503e+00,2.5355e+00,3.4139e+00,2.8811e+01,-7.6571e+02
2.1107e-01,-1.9220e+00,1.5951e+00,2.0284e+00,2.0568e+00,2.7720e+00,3.4776e+00,2.8753e+01,-7.4886e+02
