niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logNpix,tau,dmod
2.5200e+02,1.0000e+00,3.0807e+01,-1.2252e+05,-1.2253e+05,-5.0350e-01,-1.2253e+05,1.2169e-01,7.4113e+00,1.1938e+05,2.0382e+02,-4.6733e-01,-1.1639e+00,4.9476e+00,7.8375e+00,2.8016e+01
2.5300e+02,1.0000e+00,3.0891e+01,-1.2251e+05,-1.2252e+05,-5.0549e-01,-1.2252e+05,1.2169e-01,7.4118e+00,1.1935e+05,2.0460e+02,-7.0749e-01,-7.6922e-01,4.5609e+00,3.9956e+00,2.8123e+01
2.5400e+02,2.0000e+00,3.0938e+01,-1.2249e+05,-1.2250e+05,-5.0749e-01,-1.2250e+05,1.2172e-01,7.4152e+00,1.1934e+05,2.0588e+02,-8.5578e-01,-7.7099e-01,4.8888e+00,7.8579e+00,2.8231e+01
2.5500e+02,5.0000e+00,3.0872e+01,-1.2246e+05,-1.2246e+05,-5.0949e-01,-1.2246e+05,1.2174e-01,7.4172e+00,1.1932e+05,2.0937e+02,-2.4660e-01,-1.3251e+00,4.4021e+00,1.1367e+00,2.9121e+01
2.5600e+02,3.0000e+00,3.0881e+01,-1.2226e+05,-1.2227e+05,-5.1149e-01,-1.2227e+05,1.2175e-01,7.4192e+00,1.1928e+05,2.1150e+02,-1.4864e-01,-5.8309e-01,5.5469e+00,9.7534e+00,3.0727e+01
2.5700e+02,1.0000e+00,3.0964e+01,-1.2225e+05,-1.2226e+05,-5.1349e-01,-1.2226e+05,1.2176e-01,7.4197e+00,1.1909e+05,2.1201e+02,-4.2290e-03,-1.9311e+00,5.6267e+00,9.4352e+00,3.0907e+01
2.5800e+02,1.0000e+00,3.1047e+01,-1.2224e+05,-1.2224e+05,-5.1548e-01,-1.2224e+05,1.2178e-01,7.4229e+00,1.1908e+05,2.1270e+02,-1.9388e-01,-6.1954e-01,5.1307e+00,5.4087e+00,2.9930e+01
2.5900e+02,2.0000e+00,3.1092e+01,-1.2206e+05,-1.2206e+05,-5.1748e-01,-1.2206e+05,1.2180e-01,7.4252e+00,1.1907e+05,2.1412e+02,7.2255e-02,-9.9449e-01,4.9026e+00,3.9677e+00,3.0300e+01
2.6000e+02,1.0000e+00,3.1175e+01,-1.2193e+05,-1.2194e+05,-5.1948e-01,-1.2194e+05,1.2182e-01,7.4272e+00,1.1888e+05,2.1490e+02,-3.4217e-01,-8.0443e-01,5.0270e+00,5.4957e+00,2.9693e+01
2.6100e+02,1.0000e+00,3.1257e+01,-1.2188e+05,-1.2188e+05,-5.2148e-01,-1.2188e+05,1.2183e-01,7.4292e+00,1.1876e+05,2.1558e+02,-6.7185e-01,-1.1549e+00,4.4402e+00,1.0212e+00,2.9542e+01
2.6200e+02,2.0000e+00,3.1302e+01,-1.2177e+05,-1.2178e+05,-5.2348e-01,-1.2178e+05,1.2185e-01,7.4312e+00,1.1871e+05,2.1685e+02,-3.0589e-01,-1.4502e+00,5.0278e+00,7.1518e+00,2.8769e+01
2.6300e+02,1.0000e+00,3.1384e+01,-1.2177e+05,-1.2178e+05,-5.2547e-01,-1.2178e+05,1.2151e-01,7.3898e+00,1.1860e+05,2.1737e+02,-1.9177e-01,-1.2386e+00,4.9292e+00,5.4924e+00,2.8955e+01
2.6400e+02,1.0000e+00,3.1466e+01,-1.2170e+05,-1.2171e+05,-5.2747e-01,-1.2171e+05,1.2188e-01,7.4352e+00,1.1860e+05,2.1805e+02,-2.2899e-01,-6.9669e-01,5.1610e+00,9.0456e+00,2.8833e+01
2.6500e+02,1.0000e+00,3.1548e+01,-1.2155e+05,-1.2155e+05,-5.2947e-01,-1.2155e+05,1.2190e-01,7.4372e+00,1.1853e+05,2.1857e+02,9.7317e-02,-1.5273e+00,4.4884e+00,5.9922e-01,2.9748e+01
2.6600e+02,1.0000e+00,3.1629e+01,-1.2150e+05,-1.2151e+05,-5.3147e-01,-1.2151e+05,1.2192e-01,7.4392e+00,1.1838e+05,2.1908e+02,-4.9117e-01,-1.5543e+00,5.1540e+00,9.9783e+00,2.9656e+01
2.6700e+02,2.0000e+00,3.1673e+01,-1.2115e+05,-1.2116e+05,-5.3347e-01,-1.2116e+05,1.2193e-01,7.4412e+00,1.1833e+05,2.2037e+02,-9.7407e-01,-1.7346e+00,4.2618e+00,1.5868e+00,2.8702e+01
2.6800e+02,1.0000e+00,3.1754e+01,-1.2111e+05,-1.2111e+05,-5.3546e-01,-1.2111e+05,1.2195e-01,7.4432e+00,1.1798e+05,2.2089e+02,-3.8858e-01,-1.2526e+00,4.2135e+00,1.1119e+00,2.8253e+01
2.6900e+02,2.0000e+00,3.1797e+01,-1.2103e+05,-1.2104e+05,-5.3746e-01,-1.2104e+05,1.2197e-01,7.4452e+00,1.1793e+05,2.2217e+02,-5.7088e-01,-6.0113e-01,5.0797e+00,9.5978e+00,2.9215e+01
2.7000e+02,1.0000e+00,3.1877e+01,-1.2103e+05,-1.2103e+05,-5.3946e-01,-1.2103e+05,1.2059e-01,7.2788e+00,1.1786e+05,2.2291e+02,-2.1655e-01,-1.8525e+00,5.1409e+00,8.8520e+00,2.9701e+01
2.7100e+02,1.0000e+00,3.1958e+01,-1.2088e+05,-1.2088e+05,-5.4146e-01,-1.2088e+05,1.2200e-01,7.4492e+00,1.1785e+05,2.2345e+02,2.7890e-01,-1.1031e+00,5.0815e+00,5.4180e+00,3.0668e+01
2.7200e+02,2.0000e+00,3.2000e+01,-1.2087e+05,-1.2088e+05,-5.4346e-01,-1.2088e+05,1.1722e-01,6.8770e+00,1.1770e+05,2.2472e+02,-3.9786e-02,-9.2742e-01,5.2153e+00,9.7129e+00,2.8738e+01
2.7300e+02,1.0000e+00,3.2080e+01,-1.2087e+05,-1.2088e+05,-5.4545e-01,-1.2088e+05,1.1080e-01,6.1440e+00,1.1770e+05,2.2543e+02,-1.2802e-01,-1.8307e+00,4.9322e+00,4.2650e+00,3.0706e+01
2.7400e+02,1.0000e+00,3.2160e+01,-1.2079e+05,-1.2080e+05,-5.4745e-01,-1.2080e+05,1.2205e-01,7.4552e+00,1.1770e+05,2.2612e+02,9.0225e-03,-1.5421e+00,4.4921e+00,3.3660e+00,2.8654e+01
2.7500e+02,2.0000e+00,3.2201e+01,-1.2076e+05,-1.2077e+05,-5.4945e-01,-1.2077e+05,1.2206e-01,7.4572e+00,1.1762e+05,2.2739e+02,-6.8588e-01,-1.4933e+00,4.5197e+00,2.9829e+00,3.0015e+01
2.7600e+02,2.0000e+00,3.2243e+01,-1.2072e+05,-1.2073e+05,-5.5145e-01,-1.2073e+05,1.2208e-01,7.4592e+00,1.1759e+05,2.2861e+02,2.5126e-01,-1.0136e+00,4.9440e+00,8.6723e+00,2.8379e+01
2.7700e+02,1.0000e+00,3.2322e+01,-1.2065e+05,-1.2065e+05,-5.5345e-01,-1.2065e+05,1.2210e-01,7.4612e+00,1.1755e+05,2.2912e+02,1.1048e-01,-1.1567e+00,4.6253e+00,3.7864e+00,2.9291e+01
2.7800e+02,2.0000e+00,3.2363e+01,-1.2057e+05,-1.2058e+05,-5.5544e-01,-1.2058e+05,1.2211e-01,7.4632e+00,1.1747e+05,2.3057e+02,-4.8052e-01,-1.7272e+00,4.2572e+00,2.8596e+00,2.8148e+01
2.7900e+02,1.0000e+00,3.2442e+01,-1.2036e+05,-1.2037e+05,-5.5744e-01,-1.2037e+05,1.2213e-01,7.4652e+00,1.1740e+05,2.3110e+02,-8.1228e-01,-7.3563e-01,4.9845e+00,6.2111e+00,3.0964e+01
2.8000e+02,4.0000e+00,3.2407e+01,-1.2035e+05,-1.2036e+05,-5.5944e-01,-1.2036e+05,1.2114e-01,7.3445e+00,1.1719e+05,2.3384e+02,-2.6718e-02,-1.1180e+00,5.0702e+00,6.9938e+00,2.9250e+01
2.8100e+02,1.0000e+00,3.2486e+01,-1.2033e+05,-1.2034e+05,-5.6144e-01,-1.2034e+05,1.2216e-01,7.4692e+00,1.1718e+05,2.3452e+02,-3.7775e-01,-1.5769e+00,4.6943e+00,5.1271e+00,2.8336e+01
2.8200e+02,3.0000e+00,3.2488e+01,-1.2022e+05,-1.2022e+05,-5.6344e-01,-1.2022e+05,1.2218e-01,7.4712e+00,1.1716e+05,2.3674e+02,-3.1933e-01,-1.4090e+00,5.0149e+00,5.5826e+00,3.0529e+01
2.8300e+02,1.0000e+00,3.2566e+01,-1.2009e+05,-1.2010e+05,-5.6543e-01,-1.2010e+05,1.2219e-01,7.4732e+00,1.1704e+05,2.3726e+02,1.4441e-01,-1.1992e+00,4.9240e+00,5.4900e+00,3.0136e+01
2.8400e+02,1.0000e+00,3.2644e+01,-1.1999e+05,-1.2000e+05,-5.6743e-01,-1.2000e+05,1.2221e-01,7.4752e+00,1.1692e+05,2.3777e+02,-4.7264e-01,-1.3356e+00,4.7385e+00,6.2139e+00,2.8531e+01
2.8500e+02,1.0000e+00,3.2721e+01,-1.1990e+05,-1.1991e+05,-5.6943e-01,-1.1991e+05,1.2223e-01,7.4772e+00,1.1682e+05,2.3847e+02,1.5146e-01,-1.6805e+00,5.0616e+00,6.8243e+00,3.0626e+01
2.8600e+02,3.0000e+00,3.2723e+01,-1.1986e+05,-1.1987e+05,-5.7143e-01,-1.1987e+05,1.2224e-01,7.4792e+00,1.1673e+05,2.4058e+02,-7.8934e-01,-1.7670e+00,4.9487e+00,9.8184e+00,3.0084e+01
2.8700e+02,1.0000e+00,3.2800e+01,-1.1965e+05,-1.1966e+05,-5.7343e-01,-1.1966e+05,1.2226e-01,7.4812e+00,1.1669e+05,2.4127e+02,-9.2091e-01,-1.9360e+00,4.5868e+00,6.0735e+00,2.8247e+01
2.8800e+02,1.0000e+00,3.2877e+01,-1.1965e+05,-1.1965e+05,-5.7542e-01,-1.1965e+05,1.2043e-01,7.2592e+00,1.1648e+05,2.4196e+02,-3.7400e-01,-1.7532e+00,4.6637e+00,3.3841e+00,3.0536e+01
2.8900e+02,2.0000e+00,3.2916e+01,-1.1960e+05,-1.1961e+05,-5.7742e-01,-1.1961e+05,1.2229e-01,7.4852e+00,1.1647e+05,2.4332e+02,4.1191e-02,-1.4649e+00,5.3041e+00,8.1915e+00,3.0780e+01
2.9000e+02,1.0000e+00,3.2992e+01,-1.1954e+05,-1.1954e+05,-5.7942e-01,-1.1954e+05,1.2231e-01,7.4872e+00,1.1643e+05,2.4386e+02,-3.4994e-02,-1.1201e+00,5.2240e+00,7.4713e+00,3.0397e+01
2.9100e+02,3.0000e+00,3.2993e+01,-1.1953e+05,-1.1954e+05,-5.8142e-01,-1.1954e+05,1.2189e-01,7.4356e+00,1.1636e+05,2.4570e+02,-8.3062e-01,-1.5294e+00,4.7469e+00,6.9731e+00,2.9409e+01
2.9200e+02,1.0000e+00,3.3069e+01,-1.1952e+05,-1.1952e+05,-5.8342e-01,-1.1952e+05,1.2234e-01,7.4911e+00,1.1636e+05,2.4641e+02,8.7859e-02,-5.3932e-01,4.6064e+00,4.5035e+00,2.8066e+01
2.9300e+02,1.0000e+00,3.3145e+01,-1.1932e+05,-1.1933e+05,-5.8541e-01,-1.1933e+05,1.2236e-01,7.4932e+00,1.1634e+05,2.4693e+02,1.1354e-01,-1.0336e+00,5.0168e+00,8.4609e+00,3.0008e+01
2.9400e+02,2.0000e+00,3.3183e+01,-1.1928e+05,-1.1928e+05,-5.8741e-01,-1.1928e+05,1.2237e-01,7.4952e+00,1.1615e+05,2.4839e+02,-6.9653e-01,-9.1044e-01,4.7140e+00,5.8809e+00,2.9370e+01
2.9500e+02,1.0000e+00,3.3258e+01,-1.1919e+05,-1.1920e+05,-5.8941e-01,-1.1920e+05,1.2239e-01,7.4972e+00,1.1610e+05,2.4911e+02,-7.4205e-01,-1.2811e+00,4.3508e+00,3.7144e+00,2.8652e+01
2.9600e+02,2.0000e+00,3.3296e+01,-1.1913e+05,-1.1914e+05,-5.9141e-01,-1.1914e+05,1.2241e-01,7.4992e+00,1.1602e+05,2.5035e+02,4.6787e-01,-1.0903e+00,4.7672e+00,4.5154e+00,2.9311e+01
2.9700e+02,1.0000e+00,3.3371e+01,-1.1907e+05,-1.1908e+05,-5.9341e-01,-1.1908e+05,1.2242e-01,7.5012e+00,1.1596e+05,2.5105e+02,-9.3810e-01,-1.7377e+00,4.2603e+00,3.4720e+00,2.8134e+01
2.9800e+02,2.0000e+00,3.3408e+01,-1.1903e+05,-1.1904e+05,-5.9540e-01,-1.1904e+05,1.2244e-01,7.5032e+00,1.1590e+05,2.5243e+02,-8.5473e-01,-1.3162e+00,4.7689e+00,6.8275e+00,2.9833e+01
2.9900e+02,2.0000e+00,3.3445e+01,-1.1890e+05,-1.1890e+05,-5.9740e-01,-1.1890e+05,1.2246e-01,7.5052e+00,1.1586e+05,2.5360e+02,-4.3232e-01,-1.1866e+00,4.5474e+00,4.1966e+00,2.9167e+01
3.0000e+02,1.0000e+00,3.3520e+01,-1.1883e+05,-1.1883e+05,-5.9940e-01,-1.1883e+05,1.2247e-01,7.5072e+00,1.1572e+05,2.5413e+02,-9.2575e-01,-9.2549e-01,4.6538e+00,3.5102e+00,3.0824e+01
3.0100e+02,1.0000e+00,3.3594e+01,-1.1877e+05,-1.1878e+05,-6.0140e-01,-1.1878e+05,1.2249e-01,7.5092e+00,1.1565e+05,2.5463e+02,1.2997e-01,-7.9819e-01,4.8811e+00,5.5280e+00,3.0153e+01
3.0200e+02,2.0000e+00,3.3630e+01,-1.1875e+05,-1.1876e+05,-6.0340e-01,-1.1876e+05,1.2250e-01,7.5111e+00,1.1560e+05,2.5582e+02,-9.7003e-01,-8.6304e-01,4.6536e+00,5.0584e+00,3.0050e+01
3.0300e+02,1.0000e+00,3.3704e+01,-1.1874e+05,-1.1875e+05,-6.0539e-01,-1.1875e+05,1.2252e-01,7.5131e+00,1.1576e+05,2.5651e+02,2.4021e-01,-1.4360e+00,4.8275e+00,6.2382e+00,2.9324e+01
3.0400e+02,1.3000e+01,3.3333e+01,-1.1870e+05,-1.1871e+05,-6.0739e-01,-1.1871e+05,1.2254e-01,7.5151e+00,1.1575e+05,2.6438e+02,-8.8174e-01,-1.9866e+00,4.6750e+00,9.5623e+00,2.8104e+01
3.0500e+02,1.0000e+00,3.3406e+01,-1.1863e+05,-1.1864e+05,-6.0939e-01,-1.1864e+05,1.2255e-01,7.5171e+00,1.1572e+05,2.6509e+02,-1.5288e-01,-1.5583e+00,4.9020e+00,6.4680e+00,2.9658e+01
3.0600e+02,2.0000e+00,3.3443e+01,-1.1840e+05,-1.1841e+05,-6.1139e-01,-1.1841e+05,1.2257e-01,7.5191e+00,1.1565e+05,2.6648e+02,-3.2041e-01,-6.3538e-01,4.8284e+00,7.5839e+00,2.8193e+01
3.0700e+02,1.0000e+00,3.3515e+01,-1.1837e+05,-1.1838e+05,-6.1339e-01,-1.1838e+05,1.2259e-01,7.5211e+00,1.1541e+05,2.6717e+02,-9.9389e-01,-8.2312e-01,4.6814e+00,6.6391e+00,2.9565e+01
3.0800e+02,1.0000e+00,3.3588e+01,-1.1830e+05,-1.1830e+05,-6.1538e-01,-1.1830e+05,1.2260e-01,7.5231e+00,1.1539e+05,2.6773e+02,-4.2826e-01,-1.1135e+00,4.9223e+00,5.9579e+00,3.0683e+01
3.0900e+02,1.0000e+00,3.3660e+01,-1.1827e+05,-1.1828e+05,-6.1738e-01,-1.1828e+05,1.2262e-01,7.5251e+00,1.1531e+05,2.6848e+02,7.5017e-02,-1.9384e+00,4.3184e+00,2.8925e+00,2.9005e+01
3.1000e+02,5.0000e+00,3.3586e+01,-1.1826e+05,-1.1827e+05,-6.1938e-01,-1.1827e+05,1.2263e-01,7.5266e+00,1.1528e+05,2.7206e+02,-4.0787e-01,-1.0360e+00,4.9534e+00,9.6767e+00,2.8995e+01
3.1100e+02,2.0000e+00,3.3622e+01,-1.1818e+05,-1.1819e+05,-6.2138e-01,-1.1819e+05,1.2265e-01,7.5291e+00,1.1527e+05,2.7346e+02,-5.0827e-01,-8.7338e-01,5.0324e+00,9.5917e+00,3.0523e+01
3.1200e+02,1.0000e+00,3.3693e+01,-1.1818e+05,-1.1818e+05,-6.2338e-01,-1.1818e+05,1.2260e-01,7.5227e+00,1.1520e+05,2.7415e+02,3.0088e-01,-5.0341e-01,4.9307e+00,7.2810e+00,2.9538e+01
3.1300e+02,1.0000e+00,3.3765e+01,-1.1815e+05,-1.1816e+05,-6.2537e-01,-1.1816e+05,1.2268e-01,7.5331e+00,1.1519e+05,2.7465e+02,-2.4403e-01,-7.7302e-01,5.1238e+00,9.3092e+00,3.0563e+01
3.1400e+02,4.0000e+00,3.3727e+01,-1.1808e+05,-1.1809e+05,-6.2737e-01,-1.1809e+05,1.2270e-01,7.5351e+00,1.1516e+05,2.7718e+02,-9.4227e-01,-1.8737e+00,4.5060e+00,3.1183e+00,3.0612e+01
3.1500e+02,2.0000e+00,3.3762e+01,-1.1790e+05,-1.1791e+05,-6.2937e-01,-1.1791e+05,1.2272e-01,7.5371e+00,1.1510e+05,2.7841e+02,-7.4118e-01,-7.7585e-01,4.6169e+00,5.1817e+00,2.9762e+01
3.1600e+02,2.0000e+00,3.3797e+01,-1.1774e+05,-1.1774e+05,-6.3137e-01,-1.1774e+05,1.2273e-01,7.5391e+00,1.1491e+05,2.7967e+02,-8.3547e-01,-1.9330e+00,4.5119e+00,4.0949e+00,3.0218e+01
3.1700e+02,1.0000e+00,3.3868e+01,-1.1773e+05,-1.1774e+05,-6.3337e-01,-1.1774e+05,1.1882e-01,7.0657e+00,1.1475e+05,2.8038e+02,-4.7297e-01,-1.3127e+00,4.5769e+00,6.9147e+00,2.8011e+01
3.1800e+02,2.0000e+00,3.3902e+01,-1.1767e+05,-1.1768e+05,-6.3536e-01,-1.1768e+05,1.2276e-01,7.5431e+00,1.1475e+05,2.8176e+02,-9.2458e-01,-1.8176e+00,4.5189e+00,6.0145e+00,2.8822e+01
3.1900e+02,1.0000e+00,3.3972e+01,-1.1750e+05,-1.1751e+05,-6.3736e-01,-1.1751e+05,1.2278e-01,7.5451e+00,1.1469e+05,2.8244e+02,4.1135e-02,-1.1169e+00,5.1519e+00,8.7521e+00,3.0416e+01
3.2000e+02,1.0000e+00,3.4043e+01,-1.1749e+05,-1.1750e+05,-6.3936e-01,-1.1750e+05,1.2279e-01,7.5463e+00,1.1451e+05,2.8297e+02,-2.6897e-01,-1.5999e+00,4.8150e+00,7.5601e+00,2.8812e+01
3.2100e+02,1.0000e+00,3.4113e+01,-1.1740e+05,-1.1741e+05,-6.4136e-01,-1.1741e+05,1.2281e-01,7.5491e+00,1.1450e+05,2.8348e+02,-6.6793e-01,-1.1302e+00,4.9248e+00,9.3095e+00,3.0920e+01
3.2200e+02,3.0000e+00,3.4110e+01,-1.1735e+05,-1.1735e+05,-6.4336e-01,-1.1735e+05,1.2283e-01,7.5511e+00,1.1442e+05,2.8519e+02,-2.2077e-01,-1.1390e+00,4.1150e+00,1.9554e+00,2.8391e+01
3.2300e+02,2.0000e+00,3.4144e+01,-1.1732e+05,-1.1732e+05,-6.4535e-01,-1.1732e+05,1.2285e-01,7.5531e+00,1.1436e+05,2.8664e+02,-9.3743e-01,-5.0655e-01,4.8570e+00,7.8167e+00,3.0794e+01
3.2400e+02,1.0000e+00,3.4213e+01,-1.1720e+05,-1.1721e+05,-6.4735e-01,-1.1721e+05,1.2286e-01,7.5551e+00,1.1433e+05,2.8733e+02,-6.1954e-01,-7.3549e-01,4.8529e+00,9.8434e+00,2.9832e+01
3.2500e+02,1.0000e+00,3.4283e+01,-1.1714e+05,-1.1714e+05,-6.4935e-01,-1.1714e+05,1.2288e-01,7.5571e+00,1.1422e+05,2.8801e+02,3.3795e-01,-1.2365e+00,4.6957e+00,8.3022e+00,2.8224e+01
3.2600e+02,1.0000e+00,3.4352e+01,-1.1704e+05,-1.1705e+05,-6.5135e-01,-1.1705e+05,1.2289e-01,7.5591e+00,1.1415e+05,2.8871e+02,-8.4042e-01,-1.0021e+00,4.5068e+00,4.1511e+00,3.0184e+01
3.2700e+02,1.0000e+00,3.4421e+01,-1.1703e+05,-1.1704e+05,-6.5335e-01,-1.1704e+05,1.2282e-01,7.5493e+00,1.1405e+05,2.8940e+02,4.0189e-01,-7.1308e-01,4.8734e+00,7.6952e+00,3.0395e+01
3.2800e+02,4.0000e+00,3.4382e+01,-1.1692e+05,-1.1693e+05,-6.5534e-01,-1.1693e+05,1.2293e-01,7.5631e+00,1.1404e+05,2.9214e+02,-9.8666e-03,-9.8868e-01,5.0007e+00,9.8348e+00,2.9473e+01
3.2900e+02,1.0000e+00,3.4450e+01,-1.1649e+05,-1.1650e+05,-6.5734e-01,-1.1650e+05,1.2294e-01,7.5651e+00,1.1393e+05,2.9285e+02,2.5761e-01,-6.3774e-01,4.7839e+00,7.7577e+00,2.9032e+01
3.3000e+02,4.0000e+00,3.4411e+01,-1.1643e+05,-1.1644e+05,-6.5934e-01,-1.1644e+05,1.2296e-01,7.5671e+00,1.1351e+05,2.9545e+02,-6.0023e-01,-1.5423e+00,4.6730e+00,6.7568e+00,3.0156e+01
3.3100e+02,8.0000e+00,3.4230e+01,-1.1642e+05,-1.1642e+05,-6.6134e-01,-1.1642e+05,1.2298e-01,7.5691e+00,1.1344e+05,3.0078e+02,-3.1541e-02,-1.3799e+00,4.8331e+00,5.8969e+00,3.0547e+01
3.3200e+02,1.0000e+00,3.4298e+01,-1.1627e+05,-1.1627e+05,-6.6334e-01,-1.1627e+05,1.2299e-01,7.5711e+00,1.1343e+05,3.0130e+02,-4.3891e-01,-1.0174e+00,4.6449e+00,5.7496e+00,2.9658e+01
3.3300e+02,1.0000e+00,3.4365e+01,-1.1624e+05,-1.1625e+05,-6.6533e-01,-1.1625e+05,1.2301e-01,7.5731e+00,1.1328e+05,3.0182e+02,-8.5095e-01,-9.7396e-01,4.6004e+00,6.1816e+00,2.9936e+01
3.3400e+02,2.0000e+00,3.4398e+01,-1.1624e+05,-1.1625e+05,-6.6733e-01,-1.1625e+05,1.1840e-01,7.0158e+00,1.1326e+05,3.0319e+02,-9.0637e-01,-1.6110e+00,4.5965e+00,4.9796e+00,3.0797e+01
3.3500e+02,1.0000e+00,3.4465e+01,-1.1618e+05,-1.1619e+05,-6.6933e-01,-1.1619e+05,1.2304e-01,7.5771e+00,1.1325e+05,3.0389e+02,-9.1496e-01,-1.8451e+00,4.4559e+00,6.7791e+00,2.8273e+01
3.3600e+02,1.0000e+00,3.4532e+01,-1.1615e+05,-1.1615e+05,-6.7133e-01,-1.1615e+05,1.2306e-01,7.5791e+00,1.1319e+05,3.0441e+02,4.5800e-01,-6.7575e-01,4.8913e+00,9.2978e+00,2.9194e+01
3.3700e+02,1.0000e+00,3.4600e+01,-1.1585e+05,-1.1586e+05,-6.7333e-01,-1.1586e+05,1.2307e-01,7.5811e+00,1.1316e+05,3.0493e+02,-1.5232e-01,-1.5535e+00,4.7486e+00,8.0183e+00,2.8879e+01
3.3800e+02,1.0000e+00,3.4667e+01,-1.1568e+05,-1.1569e+05,-6.7532e-01,-1.1569e+05,1.2309e-01,7.5831e+00,1.1286e+05,3.0545e+02,-2.0214e-01,-5.3691e-01,4.9823e+00,9.0054e+00,3.0661e+01
3.3900e+02,4.0000e+00,3.4627e+01,-1.1545e+05,-1.1546e+05,-6.7732e-01,-1.1546e+05,1.2311e-01,7.5851e+00,1.1269e+05,3.0794e+02,-8.2311e-01,-8.5461e-01,4.6010e+00,7.2481e+00,2.9793e+01
3.4000e+02,2.0000e+00,3.4659e+01,-1.1515e+05,-1.1516e+05,-6.7932e-01,-1.1516e+05,1.2312e-01,7.5871e+00,1.1246e+05,3.0938e+02,-7.7041e-01,-1.2779e+00,4.5067e+00,4.9623e+00,3.0379e+01
3.4100e+02,1.0000e+00,3.4725e+01,-1.1494e+05,-1.1495e+05,-6.8132e-01,-1.1495e+05,1.2314e-01,7.5891e+00,1.1216e+05,3.1009e+02,2.1152e-01,-5.4555e-01,4.7506e+00,6.5166e+00,2.9834e+01
3.4200e+02,3.0000e+00,3.4721e+01,-1.1489e+05,-1.1490e+05,-6.8332e-01,-1.1490e+05,1.2315e-01,7.5911e+00,1.1195e+05,3.1224e+02,-7.7791e-01,-1.8685e+00,4.3757e+00,3.5830e+00,3.0380e+01
3.4300e+02,2.0000e+00,3.4752e+01,-1.1483e+05,-1.1484e+05,-6.8531e-01,-1.1484e+05,1.2317e-01,7.5931e+00,1.1191e+05,3.1372e+02,-6.8370e-01,-1.5114e+00,4.6208e+00,9.3303e+00,2.9518e+01
3.4400e+02,1.0000e+00,3.4818e+01,-1.1481e+05,-1.1482e+05,-6.8731e-01,-1.1482e+05,1.2319e-01,7.5951e+00,1.1185e+05,3.1442e+02,-4.8950e-01,-1.3966e+00,4.3713e+00,3.8916e+00,2.9974e+01
3.4500e+02,1.0000e+00,3.4884e+01,-1.1478e+05,-1.1479e+05,-6.8931e-01,-1.1479e+05,1.2320e-01,7.5971e+00,1.1182e+05,3.1512e+02,-5.5676e-02,-1.7599e+00,4.8650e+00,8.9615e+00,3.0193e+01
3.4600e+02,5.0000e+00,3.4809e+01,-1.1473e+05,-1.1474e+05,-6.9131e-01,-1.1474e+05,1.2322e-01,7.5991e+00,1.1179e+05,3.1818e+02,5.0743e-02,-1.5142e+00,4.5550e+00,6.4525e+00,2.8880e+01
3.4700e+02,1.0000e+00,3.4874e+01,-1.1472e+05,-1.1473e+05,-6.9331e-01,-1.1473e+05,1.2320e-01,7.5963e+00,1.1174e+05,3.1871e+02,4.8512e-01,-1.8790e+00,4.7205e+00,8.6785e+00,2.8739e+01
3.4800e+02,1.0000e+00,3.4940e+01,-1.1461e+05,-1.1461e+05,-6.9530e-01,-1.1461e+05,1.2325e-01,7.6031e+00,1.1173e+05,3.1942e+02,-8.5824e-02,-1.9515e+00,4.6185e+00,6.4448e+00,2.9125e+01
3.4900e+02,3.0000e+00,3.4935e+01,-1.1454e+05,-1.1455e+05,-6.9730e-01,-1.1455e+05,1.2327e-01,7.6051e+00,1.1162e+05,3.2116e+02,3.3076e-03,-6.9665e-01,4.1275e+00,2.8830e+00,2.8304e+01
3.5000e+02,2.0000e+00,3.4965e+01,-1.1449e+05,-1.1449e+05,-6.9930e-01,-1.1449e+05,1.2328e-01,7.6071e+00,1.1155e+05,3.2241e+02,-8.7471e-01,-8.5873e-01,4.5278e+00,6.6444e+00,2.9891e+01
3.5100e+02,1.0000e+00,3.5030e+01,-1.1444e+05,-1.1445e+05,-7.0130e-01,-1.1445e+05,1.2330e-01,7.6091e+00,1.1150e+05,3.2312e+02,4.1481e-01,-7.7273e-01,4.6668e+00,9.4141e+00,2.9192e+01
3.5200e+02,1.0000e+00,3.5095e+01,-1.1429e+05,-1.1430e+05,-7.0330e-01,-1.1430e+05,1.2332e-01,7.6111e+00,1.1145e+05,3.2381e+02,4.0821e-01,-9.6783e-01,4.6993e+00,6.9515e+00,3.0364e+01
3.5300e+02,1.0000e+00,3.5159e+01,-1.1417e+05,-1.1417e+05,-7.0529e-01,-1.1417e+05,1.2333e-01,7.6131e+00,1.1130e+05,3.2452e+02,1.6849e-01,-1.0409e+00,4.6559e+00,5.7097e+00,3.0282e+01
3.5400e+02,1.0000e+00,3.5224e+01,-1.1409e+05,-1.1410e+05,-7.0729e-01,-1.1410e+05,1.2335e-01,7.6150e+00,1.1118e+05,3.2503e+02,4.6856e-01,-6.7815e-01,4.8830e+00,9.3118e+00,3.0174e+01
3.5500e+02,1.0000e+00,3.5288e+01,-1.1404e+05,-1.1405e+05,-7.0929e-01,-1.1405e+05,1.2336e-01,7.6170e+00,1.1110e+05,3.2554e+02,-7.8653e-02,-1.3440e+00,4.7793e+00,9.5193e+00,2.9659e+01
