logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.3191e-01,-5.2791e-01,2.8032e+00,2.0556e+00,4.6492e-01,2.9198e+00,4.6313e+00,3.1277e+01,-4.5570e+02
-2.3563e-01,-9.0970e-01,2.4852e+00,3.0837e-01,7.0795e-01,4.2280e+00,2.4055e+00,3.0925e+01,-4.5443e+02
3.4048e-01,-5.5554e-01,2.6635e+00,3.7528e-01,2.6971e+00,4.1408e+00,3.9568e+00,3.0927e+01,-4.1293e+02
3.1349e-01,-7.8452e-01,2.4665e+00,5.2335e-01,2.1390e+00,4.1067e+00,3.1120e+00,3.0545e+01,-4.5196e+02
2.2513e-01,-1.0795e+00,2.6241e+00,6.2544e-01,3.3316e+00,2.7233e+00,4.4413e+00,3.1159e+01,-4.6194e+02
9.5242e-02,-9.5841e-01,2.4072e+00,4.7018e-01,2.2923e+00,4.1357e+00,2.2921e+00,3.0616e+01,-4.2330e+02
-1.6869e-01,-6.4025e-01,2.8807e+00,6.3426e-01,9.1663e-01,2.4416e+00,4.7307e+00,3.1650e+01,-4.5407e+02
7.6004e-02,-1.1877e+00,2.2524e+00,9.7327e-01,8.0431e-01,4.0333e+00,2.1284e+00,3.0338e+01,-4.4976e+02
-9.0670e-01,-6.3111e-01,2.3320e+00,3.0863e-01,1.0665e+00,2.6370e+00,4.1523e+00,3.0288e+01,-4.5989e+02
2.6748e-01,-5.5512e-01,2.5726e+00,1.2492e+00,2.6679e+00,3.9839e+00,3.9477e+00,3.0680e+01,-4.0691e+02
3.6999e-01,-1.7456e+00,2.2177e+00,1.9231e+00,1.0173e+00,4.0496e+00,2.8984e+00,3.0367e+01,-4.6416e+02
3.1093e-01,-9.9833e-01,2.4190e+00,1.2346e+00,1.2000e+00,2.0241e+00,4.3105e+00,3.0463e+01,-4.1817e+02
4.3224e-01,-1.8258e+00,2.3060e+00,5.7313e-03,3.0191e+00,2.4557e+00,4.1813e+00,3.0397e+01,-4.4913e+02
3.8264e-01,-7.5875e-01,2.4297e+00,1.4211e+00,2.4368e+00,3.6845e+00,4.0353e+00,3.0395e+01,-4.5994e+02
-5.7823e-01,-7.0552e-01,2.3411e+00,1.0289e+00,2.9280e+00,2.5486e+00,4.1257e+00,3.0423e+01,-4.5916e+02
4.7321e-01,-1.1251e+00,2.4273e+00,1.8474e+00,2.1608e+00,2.2274e+00,4.3424e+00,3.0539e+01,-4.4397e+02
2.3185e-01,-8.0452e-01,2.4765e+00,5.5914e-01,2.1127e+00,1.5988e+00,4.3166e+00,3.0501e+01,-4.4397e+02
1.9594e-01,-1.3164e+00,2.3987e+00,4.2723e-01,1.7068e+00,4.1370e+00,3.3334e+00,3.0681e+01,-4.3550e+02
2.4512e-01,-1.0930e+00,2.0967e+00,2.1040e+00,1.4178e+00,3.7744e+00,3.3845e+00,2.9912e+01,-4.5301e+02
-2.0853e-01,-1.0909e+00,2.5953e+00,1.0798e+00,1.7477e+00,2.0631e+00,4.5227e+00,3.1154e+01,-4.5362e+02
2.3225e-01,-5.6882e-01,2.6169e+00,1.8395e+00,7.9161e-01,3.7764e+00,4.2979e+00,3.0837e+01,-4.6047e+02
-3.5886e-01,-8.1980e-01,2.3110e+00,2.0100e+00,2.1580e+00,2.5155e+00,4.1436e+00,3.0304e+01,-4.6301e+02
4.5135e-01,-1.5675e+00,2.6103e+00,7.6376e-01,1.4946e+00,2.3617e+00,4.5798e+00,3.1136e+01,-4.5696e+02
3.3155e-01,-1.2847e+00,2.4808e+00,5.5588e-03,9.9267e-01,1.8749e+00,4.4125e+00,3.0717e+01,-4.1033e+02
-7.9447e-02,-1.8740e+00,2.3008e+00,1.0466e+00,4.6400e-01,2.5370e+00,4.2303e+00,3.0415e+01,-4.4303e+02
2.6744e-01,-1.4568e+00,2.4226e+00,3.5811e-01,8.8231e-01,2.6129e+00,4.3454e+00,3.0599e+01,-4.4443e+02
2.1767e-01,-6.3040e-01,2.7677e+00,2.3436e+00,2.6311e+00,1.5147e+00,4.6129e+00,3.1292e+01,-4.5060e+02
-5.4050e-01,-5.4611e-01,2.6068e+00,1.0718e+00,2.8903e+00,4.0767e+00,3.9434e+00,3.1040e+01,-4.4960e+02
3.1592e-01,-6.2056e-01,2.6895e+00,2.6868e-01,2.8107e+00,4.3262e+00,2.2241e+00,3.1076e+01,-4.1241e+02
-2.1905e-01,-1.0654e+00,2.4561e+00,3.9317e-01,7.6643e-01,2.9569e+00,4.3151e+00,3.0718e+01,-4.3694e+02
2.7359e-01,-1.0986e+00,2.1109e+00,2.2361e+00,1.2763e+00,3.8860e+00,2.8155e+00,3.0017e+01,-4.4516e+02
1.8038e-01,-8.9971e-01,2.6398e+00,8.4261e-01,1.5027e+00,2.4089e+00,4.5072e+00,3.0997e+01,-4.6199e+02
2.0194e-01,-6.3043e-01,2.7080e+00,2.1416e+00,7.3674e-01,3.4541e+00,4.5105e+00,3.1106e+01,-4.2646e+02
-8.6435e-02,-6.6091e-01,2.6129e+00,6.3849e-01,1.6502e+00,4.2774e+00,2.3439e+00,3.0982e+01,-4.5223e+02
8.0908e-02,-6.0478e-01,2.8879e+00,1.5702e+00,1.5210e+00,3.4113e+00,4.6963e+00,3.1565e+01,-4.1896e+02
-3.7649e-01,-1.1268e+00,2.4724e+00,1.3178e+00,5.5619e-01,1.7343e+00,4.3961e+00,3.0873e+01,-4.1594e+02
4.1957e-01,-1.1696e+00,2.5272e+00,5.9303e-01,2.2603e+00,2.0954e+00,4.4354e+00,3.0778e+01,-4.4871e+02
2.6239e-01,-1.8242e+00,2.2959e+00,1.3882e+00,7.2662e-01,3.8188e+00,3.9683e+00,3.0449e+01,-4.3730e+02
3.0327e-01,-1.8799e+00,2.4864e+00,1.8928e+00,7.0728e-01,1.7745e+00,4.4679e+00,3.0893e+01,-4.4038e+02
2.7360e-01,-1.3930e+00,2.3453e+00,4.2185e-01,3.1787e+00,1.8401e+00,4.1871e+00,3.0504e+01,-4.6351e+02
4.8622e-01,-6.2549e-01,2.6318e+00,1.0285e+00,1.5250e+00,1.6785e+00,4.4641e+00,3.0762e+01,-4.5736e+02
2.2257e-01,-6.3460e-01,2.8489e+00,2.2351e+00,1.2130e+00,3.1539e+00,4.6871e+00,3.1474e+01,-4.2038e+02
4.6517e-02,-1.7309e+00,2.5058e+00,9.5189e-01,2.1112e+00,2.8306e+00,4.4454e+00,3.0961e+01,-4.3143e+02
4.5831e-02,-1.3641e+00,2.2978e+00,6.8169e-01,2.0038e+00,2.9103e+00,4.1876e+00,3.0319e+01,-4.4280e+02
-6.4688e-01,-5.1971e-01,2.6789e+00,4.1872e-01,2.6005e+00,2.1362e+00,4.5010e+00,3.1139e+01,-4.4930e+02
-4.7809e-01,-6.4434e-01,2.5500e+00,4.9091e-01,1.5629e+00,3.9729e+00,4.0599e+00,3.0923e+01,-4.4943e+02
4.4839e-01,-6.7085e-01,2.7628e+00,7.5884e-01,1.3172e+00,3.0308e+00,4.5832e+00,3.1175e+01,-4.5356e+02
2.6781e-01,-8.1396e-01,2.6998e+00,6.6647e-01,2.7338e+00,3.4066e+00,4.4928e+00,3.1125e+01,-4.6224e+02
-1.9054e-01,-6.1867e-01,2.5390e+00,1.2878e+00,2.6638e+00,2.1904e+00,4.3081e+00,3.0661e+01,-4.6179e+02
1.6659e-02,-1.5938e+00,2.5351e+00,1.0662e+00,2.8025e+00,2.5519e+00,4.4710e+00,3.1066e+01,-4.3746e+02
-3.5911e-01,-7.5014e-01,2.7516e+00,8.4676e-01,3.3186e+00,1.6071e+00,4.5414e+00,3.1449e+01,-4.5880e+02
3.4010e-01,-9.3955e-01,2.0376e+00,2.3070e+00,1.3540e+00,3.7445e+00,3.2573e+00,2.9789e+01,-4.4605e+02
2.5099e-01,-5.1822e-01,2.9261e+00,2.3453e+00,1.3701e+00,3.2944e+00,4.7390e+00,3.1599e+01,-4.4562e+02
1.4948e-01,-6.4010e-01,2.4692e+00,2.4916e+00,2.6322e+00,2.6919e+00,4.2874e+00,3.0581e+01,-4.0913e+02
8.9576e-02,-9.5421e-01,2.7248e+00,1.0026e+00,1.6390e+00,2.2277e+00,4.6283e+00,3.1337e+01,-4.2182e+02
1.2712e-01,-7.7431e-01,2.5236e+00,2.2281e+00,1.5711e+00,2.5657e+00,4.3622e+00,3.0689e+01,-4.4405e+02
4.3734e-01,-1.1520e+00,2.6247e+00,1.1686e+00,2.6997e+00,3.7413e+00,4.4145e+00,3.1093e+01,-4.5733e+02
-8.3855e-02,-6.3199e-01,2.8330e+00,1.5006e+00,3.3463e+00,3.2138e+00,4.5778e+00,3.1532e+01,-4.2644e+02
4.4313e-01,-6.1530e-01,2.6216e+00,1.1857e+00,1.5289e+00,4.0880e+00,3.9879e+00,3.0814e+01,-4.1232e+02
-7.9860e-02,-8.7898e-01,2.5317e+00,6.7659e-01,7.2991e-01,2.7905e+00,4.3894e+00,3.0826e+01,-4.5220e+02
6.4823e-02,-1.0885e+00,2.4286e+00,9.7872e-01,6.2928e-01,2.3304e+00,4.3207e+00,3.0569e+01,-3.8940e+02
3.9520e-01,-5.3742e-01,2.5394e+00,2.1049e+00,8.4357e-01,4.0491e+00,3.8440e+00,3.0619e+01,-4.2381e+02
1.5374e-01,-6.4017e-01,2.7093e+00,7.1510e-01,1.4259e+00,4.3816e+00,3.2673e+00,3.1217e+01,-4.3091e+02
-1.5897e-02,-8.5782e-01,2.6864e+00,1.0232e+00,1.8650e+00,2.2551e+00,4.5721e+00,3.1234e+01,-4.3167e+02
6.0115e-02,-7.2210e-01,2.5522e+00,1.2200e+00,3.3575e+00,2.1419e+00,4.2293e+00,3.0776e+01,-4.6419e+02
6.0874e-02,-1.1220e+00,2.5415e+00,1.0273e+00,5.2672e-01,4.0934e+00,4.0733e+00,3.1018e+01,-4.3084e+02
1.6486e-01,-7.8412e-01,2.4499e+00,9.7980e-01,1.6297e+00,3.5548e+00,4.1615e+00,3.0484e+01,-4.4313e+02
4.3168e-01,-9.2454e-01,2.4758e+00,7.0788e-01,3.1184e+00,4.1126e+00,2.1639e+00,3.0704e+01,-4.3889e+02
1.0638e-01,-1.5008e+00,2.3056e+00,1.5517e+00,9.5052e-01,3.2420e+00,4.1884e+00,3.0402e+01,-4.2912e+02
-2.8407e-02,-1.1411e+00,2.4568e+00,3.9545e-01,2.5517e+00,2.7681e+00,4.3542e+00,3.0770e+01,-4.3492e+02
2.1955e-01,-7.0379e-01,2.5485e+00,1.4048e+00,2.9910e+00,3.5506e+00,4.2342e+00,3.0736e+01,-4.1612e+02
1.6832e-01,-6.6249e-01,2.6497e+00,1.2361e+00,9.8530e-01,3.9247e+00,4.2654e+00,3.0982e+01,-4.4019e+02
2.0816e-01,-1.1247e+00,2.6086e+00,5.9033e-02,1.9974e+00,3.3217e+00,4.4811e+00,3.1056e+01,-4.2225e+02
4.6888e-01,-1.1015e+00,2.3639e+00,1.7967e+00,2.6935e+00,1.9489e+00,4.2542e+00,3.0387e+01,-4.4791e+02
1.1209e-01,-1.2063e+00,2.4714e+00,6.3264e-01,2.1450e+00,4.1957e+00,3.4341e+00,3.0874e+01,-4.3884e+02
1.9972e-02,-1.5466e+00,2.4389e+00,1.4267e+00,2.5014e+00,2.7478e+00,4.3601e+00,3.0767e+01,-4.3558e+02
-1.4353e-01,-1.1731e+00,2.5557e+00,4.5404e-01,7.0134e-01,2.7895e+00,4.4656e+00,3.1025e+01,-4.2347e+02
-2.9815e-02,-5.2418e-01,2.5629e+00,2.3412e+00,6.5447e-01,3.7069e+00,4.1714e+00,3.0676e+01,-4.5149e+02
-2.9693e-01,-5.6016e-01,2.9396e+00,1.7975e+00,7.9008e-01,3.6946e+00,4.6854e+00,3.1739e+01,-4.5339e+02
1.4539e-02,-1.2910e+00,2.4802e+00,5.1746e-01,9.4813e-01,2.8999e+00,4.3736e+00,3.0773e+01,-4.2369e+02
3.0277e-01,-5.3030e-01,2.6128e+00,1.2939e+00,3.0690e+00,4.0427e+00,3.7757e+00,3.0758e+01,-4.4425e+02
1.4630e-03,-7.0857e-01,2.4614e+00,5.3575e-01,1.1745e+00,4.1520e+00,2.3862e+00,3.0627e+01,-4.0149e+02
-3.3851e-01,-8.1382e-01,2.5923e+00,1.9621e+00,2.6895e+00,3.5741e+00,4.3556e+00,3.1093e+01,-4.2572e+02
-9.9015e-02,-6.2540e-01,2.8302e+00,1.3312e+00,2.8161e+00,1.8737e+00,4.6502e+00,3.1481e+01,-4.1208e+02
8.4458e-02,-1.0507e+00,2.2956e+00,1.6093e+00,1.1688e+00,4.0693e+00,2.5372e+00,3.0432e+01,-4.5364e+02
3.5574e-01,-1.1503e+00,2.3906e+00,1.7277e+00,2.6511e+00,2.4555e+00,4.3012e+00,3.0536e+01,-4.4246e+02
2.6268e-01,-1.2782e+00,2.3241e+00,5.2293e-01,1.1611e+00,4.0392e+00,3.3798e+00,3.0433e+01,-4.4393e+02
-3.3347e-01,-1.0082e+00,2.5456e+00,6.9481e-01,2.4069e+00,1.7612e+00,4.4422e+00,3.1027e+01,-4.1134e+02
4.2285e-01,-9.2531e-01,2.4743e+00,1.9886e+00,5.8339e-01,2.7824e+00,4.3877e+00,3.0650e+01,-4.5817e+02
2.4777e-01,-1.6792e+00,2.2520e+00,3.8121e-01,2.1991e+00,3.8973e+00,3.7109e+00,3.0346e+01,-4.5714e+02
4.9204e-01,-1.5573e+00,2.3498e+00,3.4428e-01,2.5227e+00,4.0465e+00,3.4859e+00,3.0523e+01,-4.5001e+02
4.3342e-01,-6.0906e-01,2.7975e+00,1.7703e+00,1.9139e+00,2.2660e+00,4.6217e+00,3.1212e+01,-4.1325e+02
2.4393e-01,-1.8699e+00,2.2111e+00,1.8896e+00,6.1537e-01,3.9793e+00,3.4624e+00,3.0367e+01,-4.5776e+02
1.8092e-01,-6.4854e-01,2.6498e+00,8.8648e-01,1.8098e+00,4.1416e+00,4.0191e+00,3.0993e+01,-4.2574e+02
2.2730e-01,-1.2057e+00,2.2830e+00,9.4507e-01,1.5776e+00,4.0527e+00,2.4828e+00,3.0357e+01,-4.2569e+02
-1.5215e-01,-8.4903e-01,2.5285e+00,4.1441e-01,1.7267e+00,4.1620e+00,3.6183e+00,3.0912e+01,-4.3503e+02
2.1575e-01,-1.6889e+00,2.2979e+00,1.9261e+00,1.2305e+00,3.6252e+00,4.1035e+00,3.0469e+01,-4.6294e+02
1.8641e-01,-9.4602e-01,2.4098e+00,7.3869e-01,1.9129e+00,1.6020e+00,4.2726e+00,3.0410e+01,-4.4151e+02
3.8569e-01,-8.9854e-01,2.5152e+00,1.8628e+00,1.7943e+00,2.4181e+00,4.3911e+00,3.0669e+01,-4.0504e+02
3.0545e-01,-6.6802e-01,2.5735e+00,1.7078e+00,3.1480e+00,3.8139e+00,4.0873e+00,3.0772e+01,-4.6284e+02
-2.1159e-01,-8.1863e-01,2.5220e+00,8.9211e-01,5.2378e-01,4.2015e+00,3.3164e+00,3.0914e+01,-4.3491e+02
4.8044e-01,-1.4768e+00,2.4916e+00,9.6564e-01,1.2263e+00,2.3211e+00,4.4247e+00,3.0747e+01,-4.5027e+02
1.4129e-02,-5.2437e-01,2.7398e+00,2.1322e+00,1.0912e+00,2.6419e+00,4.5377e+00,3.1098e+01,-4.2284e+02
2.4332e-01,-1.0809e+00,2.4677e+00,6.8306e-02,3.2167e+00,4.1360e+00,2.5221e+00,3.0860e+01,-4.4868e+02
-3.6838e-01,-5.9712e-01,2.8482e+00,5.7125e-01,1.2678e+00,3.8526e+00,4.5765e+00,3.1583e+01,-4.2240e+02
-4.4292e-01,-9.5021e-01,2.4806e+00,1.0636e+00,2.8825e+00,2.4102e+00,4.3278e+00,3.0863e+01,-4.2372e+02
4.4875e-01,-1.1163e+00,2.3550e+00,3.2308e-01,2.4879e+00,3.3138e+00,4.1886e+00,3.0383e+01,-4.4700e+02
7.9829e-02,-1.3016e+00,2.5025e+00,1.0264e+00,2.1953e+00,3.3038e+00,4.4135e+00,3.0932e+01,-4.5646e+02
1.3730e-01,-9.6684e-01,2.2757e+00,2.1506e+00,1.4654e+00,2.2154e+00,4.1773e+00,3.0193e+01,-4.5410e+02
-3.4381e-01,-8.5772e-01,2.4884e+00,1.6398e+00,1.6767e+00,2.5896e+00,4.3714e+00,3.0813e+01,-4.5685e+02
2.4060e-01,-9.0339e-01,2.4880e+00,3.5143e-01,2.9757e+00,4.1506e+00,2.3060e+00,3.0760e+01,-4.2554e+02
1.0322e-01,-6.8439e-01,2.3555e+00,1.7648e+00,7.9101e-01,3.9962e+00,3.1167e+00,3.0292e+01,-4.2965e+02
-1.1839e-01,-1.6508e+00,2.2188e+00,2.1336e+00,1.4100e+00,3.0682e+00,4.1475e+00,3.0365e+01,-4.5490e+02
1.9048e-01,-1.1313e+00,2.3224e+00,2.2640e+00,2.2248e+00,1.8221e+00,4.2471e+00,3.0420e+01,-4.2253e+02
-2.9314e-01,-8.8050e-01,2.6359e+00,1.5314e+00,1.4301e+00,1.6928e+00,4.5278e+00,3.1200e+01,-4.4339e+02
2.8132e-01,-5.2135e-01,2.3085e+00,2.4337e+00,2.1017e+00,3.1306e+00,4.0422e+00,3.0030e+01,-4.5826e+02
-5.4405e-02,-1.9626e+00,2.3587e+00,2.5709e-01,2.7520e+00,3.3234e+00,4.2392e+00,3.0708e+01,-4.5543e+02
-3.3271e-02,-6.0341e-01,2.8587e+00,2.1863e+00,3.4978e+00,3.0130e+00,4.5801e+00,3.1577e+01,-4.5140e+02
1.3754e-01,-9.9297e-01,2.7214e+00,1.0593e+00,8.0659e-01,3.4224e+00,4.6083e+00,3.1361e+01,-4.5464e+02
1.3745e-01,-1.7883e+00,2.4511e+00,1.5699e+00,2.7233e+00,3.4573e+00,4.3462e+00,3.0887e+01,-4.6387e+02
2.3362e-01,-7.6743e-01,2.7998e+00,1.9399e+00,5.3687e-01,3.7206e+00,4.5710e+00,3.1391e+01,-4.6200e+02
3.6365e-01,-9.7230e-01,2.3101e+00,-5.1589e-02,1.8969e+00,3.8910e+00,3.6864e+00,3.0248e+01,-4.5743e+02
-1.9128e-01,-6.9237e-01,2.9072e+00,4.9365e-01,2.1498e+00,2.0693e+00,4.7581e+00,3.1733e+01,-4.4968e+02
-1.6003e-01,-6.0031e-01,2.5254e+00,2.4191e+00,1.0575e+00,3.6393e+00,4.2005e+00,3.0726e+01,-4.2787e+02
3.4659e-01,-7.5588e-01,2.6088e+00,2.9398e-01,1.8972e+00,3.6177e+00,4.3376e+00,3.0820e+01,-4.1053e+02
-2.0323e-01,-1.1418e+00,2.5138e+00,2.0958e+00,2.3734e+00,1.5847e+00,4.4447e+00,3.1015e+01,-4.3157e+02
-7.3014e-02,-1.9228e+00,2.2791e+00,1.9814e+00,1.2830e+00,1.3887e+00,4.2374e+00,3.0435e+01,-4.5118e+02
-3.9403e-01,-1.2448e+00,2.4111e+00,2.9258e-01,1.4497e+00,2.5686e+00,4.3307e+00,3.0745e+01,-4.3110e+02
2.4556e-01,-7.3532e-01,2.4449e+00,2.1766e+00,1.1097e+00,2.2746e+00,4.3139e+00,3.0472e+01,-4.5573e+02
-2.6234e-01,-5.8945e-01,2.9370e+00,2.3740e+00,7.2329e-01,3.2371e+00,4.7420e+00,3.1775e+01,-4.4828e+02
-4.8727e-01,-8.8556e-01,2.4098e+00,5.7432e-01,1.6419e+00,3.3163e+00,4.2309e+00,3.0634e+01,-4.5868e+02
3.7196e-01,-1.8668e+00,2.4489e+00,2.9336e-01,2.8609e+00,2.2633e+00,4.3795e+00,3.0773e+01,-4.3009e+02
2.5556e-01,-1.5202e+00,2.3880e+00,6.0042e-01,1.7932e+00,1.8340e+00,4.3244e+00,3.0534e+01,-4.2064e+02
-3.1172e-01,-6.7754e-01,2.4964e+00,1.0045e+00,1.7937e+00,2.1199e+00,4.3166e+00,3.0650e+01,-4.5073e+02
-3.6249e-01,-6.8330e-01,2.5159e+00,9.6667e-01,2.8469e+00,4.0097e+00,3.7760e+00,3.0825e+01,-4.4724e+02
1.5148e-01,-9.5001e-01,2.5750e+00,2.3353e+00,2.2369e+00,3.4184e+00,4.4395e+00,3.1039e+01,-4.4918e+02
1.7416e-01,-1.0661e+00,2.5117e+00,8.1672e-01,1.0499e+00,4.1390e+00,3.7814e+00,3.0861e+01,-4.4234e+02
-2.0671e-02,-1.3274e+00,2.1058e+00,2.0551e+00,1.9115e+00,3.2840e+00,3.9537e+00,3.0021e+01,-4.4122e+02
-1.5793e-01,-6.1806e-01,2.6583e+00,1.9589e+00,1.0253e+00,4.3372e+00,2.7956e+00,3.1165e+01,-4.3854e+02
4.4473e-01,-7.7082e-01,2.6581e+00,1.8166e+00,1.2139e+00,2.2941e+00,4.5453e+00,3.1020e+01,-4.3450e+02
4.4034e-01,-6.6626e-01,2.6204e+00,5.5715e-01,9.4570e-01,3.1802e+00,4.4108e+00,3.0779e+01,-4.5074e+02
1.5516e-01,-1.0216e+00,2.4834e+00,6.6359e-01,6.8529e-01,3.4698e+00,4.2968e+00,3.0693e+01,-4.0384e+02
1.9430e-01,-6.0920e-01,2.5879e+00,1.1245e+00,2.0819e+00,3.7348e+00,4.2491e+00,3.0744e+01,-4.2172e+02
1.2657e-01,-1.1192e+00,2.5070e+00,6.1942e-01,2.2645e+00,3.8100e+00,4.2387e+00,3.0856e+01,-4.2043e+02
-1.2402e-01,-9.5951e-01,2.6148e+00,1.2897e+00,3.2714e+00,2.5288e+00,4.4235e+00,3.1182e+01,-4.4786e+02
-1.7774e-01,-1.0064e+00,2.4192e+00,1.7242e+00,6.6371e-01,3.5299e+00,4.1978e+00,3.0661e+01,-4.3347e+02
3.6772e-01,-7.5635e-01,2.4150e+00,2.3982e+00,2.7355e+00,2.0717e+00,4.2801e+00,3.0489e+01,-4.5339e+02
-4.6092e-01,-5.2179e-01,2.7316e+00,3.8484e-01,1.0309e+00,3.8331e+00,4.3786e+00,3.1208e+01,-4.1245e+02
3.1300e-01,-1.0715e+00,2.5473e+00,7.3738e-01,2.3591e+00,1.8320e+00,4.4440e+00,3.0825e+01,-4.4375e+02
-4.5290e-01,-1.3542e+00,2.3848e+00,5.1602e-01,1.3012e+00,3.3667e+00,4.2791e+00,3.0786e+01,-4.5513e+02
-4.0422e-02,-6.8320e-01,2.7263e+00,1.2037e+00,1.8574e+00,4.0180e+00,4.3210e+00,3.1216e+01,-4.5042e+02
8.4710e-02,-1.9476e+00,2.3152e+00,5.1274e-01,2.3221e+00,3.2905e+00,4.2028e+00,3.0499e+01,-4.3410e+02
-9.5560e-02,-9.3088e-01,2.3756e+00,1.3762e+00,2.4878e+00,3.9065e+00,3.7816e+00,3.0560e+01,-4.4610e+02
1.8819e-01,-9.3270e-01,2.3659e+00,2.2063e+00,2.0431e+00,2.5801e+00,4.2499e+00,3.0429e+01,-4.1391e+02
-6.7203e-02,-6.8947e-01,2.7736e+00,1.8192e+00,3.1350e+00,3.7521e+00,4.4411e+00,3.1371e+01,-4.4180e+02
3.7361e-02,-8.5614e-01,2.4543e+00,8.8852e-02,1.4723e+00,3.1792e+00,4.2829e+00,3.0584e+01,-4.3720e+02
6.3969e-02,-6.1851e-01,2.7721e+00,2.1066e+00,1.3122e+00,2.2913e+00,4.6034e+00,3.1268e+01,-3.9931e+02
9.7818e-02,-7.3941e-01,2.8125e+00,1.4051e+00,7.2781e-01,2.7860e+00,4.6585e+00,3.1411e+01,-4.1289e+02
-2.9488e-01,-5.5110e-01,2.7040e+00,2.3327e+00,2.1387e+00,3.7063e+00,4.3764e+00,3.1149e+01,-4.5590e+02
3.5130e-01,-1.8129e+00,2.5637e+00,7.6927e-01,1.7235e+00,2.5966e+00,4.5284e+00,3.1045e+01,-4.4938e+02
2.5316e-02,-7.6614e-01,2.8969e+00,3.8427e-01,2.0215e+00,2.9875e+00,4.7423e+00,3.1674e+01,-4.3973e+02
-5.0038e-01,-7.3283e-01,2.6372e+00,6.2793e-01,2.1021e+00,1.7826e+00,4.4846e+00,3.1117e+01,-4.1135e+02
4.0177e-01,-6.2715e-01,2.7906e+00,2.2260e-01,2.5974e+00,1.5525e+00,4.6125e+00,3.1206e+01,-4.3188e+02
-3.7456e-01,-7.5657e-01,2.7847e+00,3.5054e-01,2.0131e+00,3.2737e+00,4.6343e+00,3.1536e+01,-4.5812e+02
2.6267e-01,-7.7112e-01,2.4866e+00,1.9771e+00,2.6134e+00,3.3086e+00,4.2436e+00,3.0578e+01,-4.3264e+02
2.9082e-01,-6.9945e-01,2.6972e+00,8.4941e-01,1.1290e+00,1.7479e+00,4.5409e+00,3.1032e+01,-3.8401e+02
2.1952e-01,-1.5204e+00,2.3362e+00,1.9531e+00,2.0572e+00,3.1538e+00,4.2351e+00,3.0491e+01,-4.4067e+02
1.7547e-02,-5.4073e-01,2.6045e+00,6.8817e-01,2.4075e+00,1.9849e+00,4.4003e+00,3.0749e+01,-4.5560e+02
1.5898e-01,-8.9211e-01,2.5105e+00,1.9997e-02,1.9135e+00,2.7453e+00,4.3534e+00,3.0652e+01,-4.3545e+02
5.6342e-02,-1.6245e+00,2.5052e+00,2.7773e-01,3.2589e+00,3.3591e+00,4.3353e+00,3.1062e+01,-4.6394e+02
-7.4253e-02,-9.0267e-01,2.4367e+00,2.4105e+00,1.0261e+00,3.3188e+00,4.2847e+00,3.0717e+01,-4.2550e+02
1.1721e-01,-8.8990e-01,2.5701e+00,1.3984e+00,2.0066e+00,3.7290e+00,4.3087e+00,3.0924e+01,-4.5541e+02
1.8946e-02,-7.6374e-01,2.5546e+00,1.2972e+00,6.7613e-01,3.5731e+00,4.3175e+00,3.0823e+01,-4.1925e+02
-4.3531e-01,-8.6844e-01,2.3072e+00,5.4301e-01,7.3219e-01,4.0303e+00,3.0965e+00,3.0498e+01,-4.6133e+02
2.4212e-02,-6.5974e-01,2.6601e+00,7.9482e-02,2.2707e+00,4.2739e+00,3.6099e+00,3.1114e+01,-4.5130e+02
4.6754e-01,-8.8997e-01,2.3641e+00,1.9105e+00,8.2891e-01,3.9995e+00,3.5379e+00,3.0382e+01,-4.1750e+02
-3.2014e-02,-9.7784e-01,2.3953e+00,-2.6804e-02,2.1651e+00,4.0999e+00,2.5038e+00,3.0584e+01,-4.5445e+02
-4.1375e-01,-7.7516e-01,2.4172e+00,6.9613e-02,1.3475e+00,3.4120e+00,4.1669e+00,3.0554e+01,-4.4570e+02
-5.9087e-01,-8.0094e-01,2.4363e+00,1.2005e+00,1.4447e+00,1.8406e+00,4.2895e+00,3.0628e+01,-4.2994e+02
-1.7786e-01,-7.9489e-01,2.4716e+00,1.1840e+00,1.5268e+00,2.0064e+00,4.3160e+00,3.0616e+01,-4.3010e+02
4.9895e-02,-6.3667e-01,2.7846e+00,7.2617e-01,2.7517e+00,1.8793e+00,4.6163e+00,3.1341e+01,-4.6150e+02
-1.6745e-01,-6.0284e-01,2.8193e+00,1.1965e+00,1.9081e+00,3.0367e+00,4.6212e+00,3.1431e+01,-4.1620e+02
-5.9658e-01,-5.8779e-01,2.4446e+00,1.1425e+00,1.5816e+00,3.7871e+00,4.0175e+00,3.0601e+01,-4.2881e+02
1.8347e-01,-1.2159e+00,2.7073e+00,9.7386e-01,1.9728e+00,1.9901e+00,4.6476e+00,3.1363e+01,-4.5818e+02
4.9936e-01,-9.8377e-01,2.4429e+00,1.3434e+00,9.1153e-01,4.0185e+00,3.8760e+00,3.0606e+01,-4.1786e+02
2.8124e-02,-1.3921e+00,2.3726e+00,1.1388e+00,2.3077e+00,2.4905e+00,4.2999e+00,3.0591e+01,-4.5261e+02
3.6460e-01,-9.7001e-01,2.3495e+00,7.6172e-01,2.3165e+00,3.3011e+00,4.1559e+00,3.0295e+01,-4.5042e+02
