niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logNpix,tau,dmod
2.7100e+02,1.0000e+00,3.1958e+01,-9.1842e+04,-9.1850e+04,-5.4146e-01,-9.1850e+04,1.2167e-01,7.4098e+00,7.7056e+04,2.0570e+02,-9.7348e-01,-1.2691e+00,4.6491e+00,2.0874e+00,3.0507e+01
2.7200e+02,2.0000e+00,3.2000e+01,-9.1641e+04,-9.1648e+04,-5.4346e-01,-9.1648e+04,1.2201e-01,7.4512e+00,7.7050e+04,2.0686e+02,2.5126e-01,-1.0136e+00,4.9440e+00,8.6723e+00,2.8379e+01
2.7300e+02,1.0000e+00,3.2080e+01,-9.1609e+04,-9.1616e+04,-5.4545e-01,-9.1616e+04,1.2203e-01,7.4532e+00,7.6849e+04,2.0748e+02,1.5146e-01,-1.6805e+00,5.0616e+00,6.8243e+00,3.0626e+01
2.7400e+02,1.0000e+00,3.2160e+01,-9.1382e+04,-9.1389e+04,-5.4745e-01,-9.1389e+04,1.2205e-01,7.4552e+00,7.6817e+04,2.0811e+02,-8.1228e-01,-7.3563e-01,4.9845e+00,6.2111e+00,3.0964e+01
2.7500e+02,2.0000e+00,3.2201e+01,-9.1340e+04,-9.1348e+04,-5.4945e-01,-9.1348e+04,1.2206e-01,7.4572e+00,7.6590e+04,2.0926e+02,-4.7264e-01,-1.3356e+00,4.7385e+00,6.2139e+00,2.8531e+01
2.7600e+02,2.0000e+00,3.2243e+01,-9.1259e+04,-9.1266e+04,-5.5145e-01,-9.1266e+04,1.2208e-01,7.4592e+00,7.6548e+04,2.1036e+02,4.1230e-01,-7.2594e-01,4.4181e+00,7.3084e-01,2.8915e+01
2.7700e+02,1.0000e+00,3.2322e+01,-9.1240e+04,-9.1248e+04,-5.5345e-01,-9.1248e+04,1.2210e-01,7.4612e+00,7.6467e+04,2.1082e+02,1.4441e-01,-1.1992e+00,4.9240e+00,5.4900e+00,3.0136e+01
2.7800e+02,2.0000e+00,3.2363e+01,-9.0868e+04,-9.0876e+04,-5.5544e-01,-9.0876e+04,1.2211e-01,7.4632e+00,7.6448e+04,2.1213e+02,-7.8934e-01,-1.7670e+00,4.9487e+00,9.8184e+00,3.0084e+01
2.7900e+02,1.0000e+00,3.2442e+01,-9.0670e+04,-9.0677e+04,-5.5744e-01,-9.0677e+04,1.2213e-01,7.4652e+00,7.6076e+04,2.1261e+02,1.1048e-01,-1.1567e+00,4.6253e+00,3.7864e+00,2.9291e+01
2.8000e+02,4.0000e+00,3.2407e+01,-9.0639e+04,-9.0646e+04,-5.5944e-01,-9.0646e+04,1.2215e-01,7.4672e+00,7.5878e+04,2.1511e+02,9.0225e-03,-1.5421e+00,4.4921e+00,3.3660e+00,2.8654e+01
2.8100e+02,1.0000e+00,3.2486e+01,-9.0622e+04,-9.0630e+04,-5.6144e-01,-9.0630e+04,1.2216e-01,7.4692e+00,7.5847e+04,2.1572e+02,-3.7775e-01,-1.5769e+00,4.6943e+00,5.1271e+00,2.8336e+01
2.8200e+02,3.0000e+00,3.2488e+01,-9.0618e+04,-9.0626e+04,-5.6344e-01,-9.0626e+04,1.2080e-01,7.3033e+00,7.5830e+04,2.1771e+02,-2.4660e-01,-1.3251e+00,4.4021e+00,1.1367e+00,2.9121e+01
2.8300e+02,1.0000e+00,3.2566e+01,-9.0606e+04,-9.0613e+04,-5.6543e-01,-9.0613e+04,1.2219e-01,7.4731e+00,7.5826e+04,2.1819e+02,1.1354e-01,-1.0336e+00,5.0168e+00,8.4609e+00,3.0008e+01
2.8400e+02,1.0000e+00,3.2644e+01,-8.9856e+04,-8.9863e+04,-5.6743e-01,-8.9863e+04,1.2221e-01,7.4752e+00,7.5814e+04,2.1867e+02,-8.3062e-01,-1.5294e+00,4.7469e+00,6.9731e+00,2.9409e+01
2.8500e+02,1.0000e+00,3.2721e+01,-8.9809e+04,-8.9817e+04,-5.6943e-01,-8.9817e+04,1.2223e-01,7.4772e+00,7.5064e+04,2.1930e+02,-6.9653e-01,-9.1044e-01,4.7140e+00,5.8809e+00,2.9370e+01
2.8600e+02,3.0000e+00,3.2723e+01,-8.9629e+04,-8.9637e+04,-5.7143e-01,-8.9637e+04,1.2224e-01,7.4792e+00,7.5017e+04,2.2124e+02,-6.7185e-01,-1.1549e+00,4.4402e+00,1.0212e+00,2.9542e+01
2.8700e+02,1.0000e+00,3.2800e+01,-8.9433e+04,-8.9441e+04,-5.7343e-01,-8.9441e+04,1.2226e-01,7.4812e+00,7.4837e+04,2.2186e+02,-5.0827e-01,-8.7338e-01,5.0324e+00,9.5917e+00,3.0523e+01
2.8800e+02,1.0000e+00,3.2877e+01,-8.9162e+04,-8.9170e+04,-5.7542e-01,-8.9170e+04,1.2228e-01,7.4832e+00,7.4641e+04,2.2248e+02,-9.2091e-01,-1.9360e+00,4.5868e+00,6.0735e+00,2.8247e+01
2.8900e+02,2.0000e+00,3.2916e+01,-8.9132e+04,-8.9139e+04,-5.7742e-01,-8.9139e+04,1.2229e-01,7.4852e+00,7.4370e+04,2.2372e+02,-8.5473e-01,-1.3162e+00,4.7689e+00,6.8275e+00,2.9833e+01
2.9000e+02,1.0000e+00,3.2992e+01,-8.9111e+04,-8.9118e+04,-5.7942e-01,-8.9118e+04,1.2231e-01,7.4872e+00,7.4340e+04,2.2422e+02,9.7317e-02,-1.5273e+00,4.4884e+00,5.9922e-01,2.9748e+01
2.9100e+02,3.0000e+00,3.2993e+01,-8.9053e+04,-8.9060e+04,-5.8142e-01,-8.9060e+04,1.2232e-01,7.4892e+00,7.4319e+04,2.2591e+02,-1.5288e-01,-1.5583e+00,4.9020e+00,6.4680e+00,2.9658e+01
2.9200e+02,1.0000e+00,3.3069e+01,-8.9005e+04,-8.9013e+04,-5.8342e-01,-8.9013e+04,1.2234e-01,7.4912e+00,7.4261e+04,2.2657e+02,-6.8588e-01,-1.4933e+00,4.5197e+00,2.9829e+00,3.0015e+01
2.9300e+02,1.0000e+00,3.3145e+01,-8.8999e+04,-8.9006e+04,-5.8541e-01,-8.9006e+04,1.2218e-01,7.4718e+00,7.4214e+04,2.2704e+02,4.6787e-01,-1.0903e+00,4.7672e+00,4.5154e+00,2.9311e+01
2.9400e+02,2.0000e+00,3.3183e+01,-8.8989e+04,-8.8996e+04,-5.8741e-01,-8.8996e+04,1.2237e-01,7.4944e+00,7.4207e+04,2.2834e+02,4.1135e-02,-1.1169e+00,5.1519e+00,8.7521e+00,3.0416e+01
2.9500e+02,1.0000e+00,3.3258e+01,-8.8785e+04,-8.8793e+04,-5.8941e-01,-8.8793e+04,1.2239e-01,7.4972e+00,7.4197e+04,2.2896e+02,1.2997e-01,-7.9819e-01,4.8811e+00,5.5280e+00,3.0153e+01
2.9600e+02,2.0000e+00,3.3296e+01,-8.8710e+04,-8.8718e+04,-5.9141e-01,-8.8718e+04,1.2241e-01,7.4992e+00,7.6455e+04,2.3008e+02,8.7859e-02,-5.3932e-01,4.6064e+00,4.5035e+00,2.8066e+01
2.9700e+02,1.0000e+00,3.3371e+01,-8.8625e+04,-8.8632e+04,-5.9341e-01,-8.8632e+04,1.2242e-01,7.5012e+00,7.6380e+04,2.3070e+02,2.4021e-01,-1.4360e+00,4.8275e+00,6.2382e+00,2.9324e+01
2.9800e+02,2.0000e+00,3.3408e+01,-8.8612e+04,-8.8619e+04,-5.9540e-01,-8.8619e+04,1.2244e-01,7.5031e+00,7.6294e+04,2.3195e+02,-4.0787e-01,-1.0360e+00,4.9534e+00,9.6767e+00,2.8995e+01
2.9900e+02,2.0000e+00,3.3445e+01,-8.8566e+04,-8.8573e+04,-5.9740e-01,-8.8573e+04,1.2246e-01,7.5052e+00,7.6281e+04,2.3302e+02,-4.2826e-01,-1.1135e+00,4.9223e+00,5.9579e+00,3.0683e+01
3.0000e+02,1.0000e+00,3.3520e+01,-8.8169e+04,-8.8176e+04,-5.9940e-01,-8.8176e+04,1.2247e-01,7.5072e+00,7.6235e+04,2.3353e+02,-4.8052e-01,-1.7272e+00,4.2572e+00,2.8596e+00,2.8148e+01
3.0100e+02,1.0000e+00,3.3594e+01,-8.8163e+04,-8.8170e+04,-6.0140e-01,-8.8170e+04,1.2218e-01,7.4719e+00,7.5838e+04,2.3399e+02,-9.7407e-01,-1.7346e+00,4.2618e+00,1.5868e+00,2.8702e+01
3.0200e+02,2.0000e+00,3.3630e+01,-8.7863e+04,-8.7870e+04,-6.0340e-01,-8.7870e+04,1.2250e-01,7.5112e+00,7.5833e+04,2.3505e+02,3.0088e-01,-5.0341e-01,4.9307e+00,7.2810e+00,2.9538e+01
3.0300e+02,1.0000e+00,3.3704e+01,-8.7823e+04,-8.7831e+04,-6.0539e-01,-8.7831e+04,1.2252e-01,7.5132e+00,7.5533e+04,2.3567e+02,-3.8858e-01,-1.2526e+00,4.2135e+00,1.1119e+00,2.8253e+01
3.0400e+02,1.3000e+01,3.3333e+01,-8.7561e+04,-8.7568e+04,-6.0739e-01,-8.7568e+04,1.2254e-01,7.5151e+00,7.5493e+04,2.4294e+02,-4.3232e-01,-1.1866e+00,4.5474e+00,4.1966e+00,2.9167e+01
3.0500e+02,1.0000e+00,3.3406e+01,-8.7516e+04,-8.7523e+04,-6.0939e-01,-8.7523e+04,1.2255e-01,7.5171e+00,7.5231e+04,2.4359e+02,-9.7003e-01,-8.6304e-01,4.6536e+00,5.0584e+00,3.0050e+01
3.0600e+02,2.0000e+00,3.3443e+01,-8.7508e+04,-8.7515e+04,-6.1139e-01,-8.7515e+04,1.2253e-01,7.5144e+00,7.5186e+04,2.4484e+02,-3.2041e-01,-6.3538e-01,4.8284e+00,7.5839e+00,2.8193e+01
3.0700e+02,1.0000e+00,3.3515e+01,-8.7403e+04,-8.7410e+04,-6.1339e-01,-8.7410e+04,1.2259e-01,7.5211e+00,7.5177e+04,2.4547e+02,-8.8174e-01,-1.9866e+00,4.6750e+00,9.5623e+00,2.8104e+01
3.0800e+02,2.0000e+00,3.3551e+01,-8.7364e+04,-8.7371e+04,-6.1538e-01,-8.7371e+04,1.2260e-01,7.5231e+00,7.5072e+04,2.4664e+02,-9.8666e-03,-9.8868e-01,5.0007e+00,9.8348e+00,2.9473e+01
3.0900e+02,3.0000e+00,3.3550e+01,-8.7303e+04,-8.7311e+04,-6.1738e-01,-8.7311e+04,1.2262e-01,7.5251e+00,7.5033e+04,2.4848e+02,-3.7400e-01,-1.7532e+00,4.6637e+00,3.3841e+00,3.0536e+01
3.1000e+02,2.0000e+00,3.3586e+01,-8.7286e+04,-8.7293e+04,-6.1938e-01,-8.7293e+04,1.2263e-01,7.5271e+00,7.4973e+04,2.4983e+02,-9.9389e-01,-8.2312e-01,4.6814e+00,6.6391e+00,2.9565e+01
3.1100e+02,2.0000e+00,3.3622e+01,-8.7273e+04,-8.7280e+04,-6.2138e-01,-8.7280e+04,1.2265e-01,7.5291e+00,7.4956e+04,2.5110e+02,-7.4205e-01,-1.2811e+00,4.3508e+00,3.7144e+00,2.8652e+01
3.1200e+02,1.0000e+00,3.3693e+01,-8.7109e+04,-8.7117e+04,-6.2338e-01,-8.7117e+04,1.2267e-01,7.5311e+00,7.4942e+04,2.5171e+02,-6.6793e-01,-1.1302e+00,4.9248e+00,9.3095e+00,3.0920e+01
3.1300e+02,1.0000e+00,3.3765e+01,-8.7098e+04,-8.7105e+04,-6.2537e-01,-8.7105e+04,1.2268e-01,7.5329e+00,7.4779e+04,2.5217e+02,-6.1954e-01,-7.3549e-01,4.8529e+00,9.8434e+00,2.9832e+01
3.1400e+02,4.0000e+00,3.3727e+01,-8.6744e+04,-8.6752e+04,-6.2737e-01,-8.6752e+04,1.2270e-01,7.5351e+00,7.4767e+04,2.5452e+02,-7.4118e-01,-7.7585e-01,4.6169e+00,5.1817e+00,2.9762e+01
3.1500e+02,2.0000e+00,3.3762e+01,-8.6623e+04,-8.6631e+04,-6.2937e-01,-8.6631e+04,1.2272e-01,7.5371e+00,7.4414e+04,2.5567e+02,-4.7297e-01,-1.3127e+00,4.5769e+00,6.9147e+00,2.8011e+01
3.1600e+02,2.0000e+00,3.3797e+01,-8.6470e+04,-8.6477e+04,-6.3137e-01,-8.6477e+04,1.2273e-01,7.5391e+00,7.4293e+04,2.5682e+02,-9.3810e-01,-1.7377e+00,4.2603e+00,3.4720e+00,2.8134e+01
3.1700e+02,1.0000e+00,3.3868e+01,-8.6442e+04,-8.6450e+04,-6.3337e-01,-8.6450e+04,1.2275e-01,7.5411e+00,7.4139e+04,2.5745e+02,-2.6897e-01,-1.5999e+00,4.8150e+00,7.5601e+00,2.8812e+01
3.1800e+02,2.0000e+00,3.3902e+01,-8.5975e+04,-8.5983e+04,-6.3536e-01,-8.5983e+04,1.2276e-01,7.5431e+00,7.5347e+04,2.5873e+02,-9.2458e-01,-1.8176e+00,4.5189e+00,6.0145e+00,2.8822e+01
3.1900e+02,1.0000e+00,3.3972e+01,-8.5921e+04,-8.5929e+04,-6.3736e-01,-8.5929e+04,1.2278e-01,7.5451e+00,7.4879e+04,2.5934e+02,-4.1430e-01,-1.1058e+00,4.4008e+00,2.0922e+00,2.9587e+01
3.2000e+02,1.0000e+00,3.4043e+01,-8.5582e+04,-8.5589e+04,-6.3936e-01,-8.5589e+04,1.2280e-01,7.5471e+00,7.4825e+04,2.5993e+02,-9.3743e-01,-5.0655e-01,4.8570e+00,7.8167e+00,3.0794e+01
3.2100e+02,1.0000e+00,3.4113e+01,-8.5137e+04,-8.5145e+04,-6.4136e-01,-8.5145e+04,1.2281e-01,7.5491e+00,7.4486e+04,2.6041e+02,4.0189e-01,-7.1308e-01,4.8734e+00,7.6952e+00,3.0395e+01
3.2200e+02,3.0000e+00,3.4110e+01,-8.5097e+04,-8.5104e+04,-6.4336e-01,-8.5104e+04,1.2283e-01,7.5511e+00,7.4042e+04,2.6202e+02,-6.0023e-01,-1.5423e+00,4.6730e+00,6.7568e+00,3.0156e+01
3.2300e+02,2.0000e+00,3.4144e+01,-8.5096e+04,-8.5103e+04,-6.4535e-01,-8.5103e+04,1.1395e-01,6.4983e+00,7.4001e+04,2.6340e+02,3.3795e-01,-1.2365e+00,4.6957e+00,8.3022e+00,2.8224e+01
3.2400e+02,1.0000e+00,3.4213e+01,-8.4990e+04,-8.4997e+04,-6.4735e-01,-8.4997e+04,1.2286e-01,7.5551e+00,7.4000e+04,2.6405e+02,-3.1541e-02,-1.3799e+00,4.8331e+00,5.8969e+00,3.0547e+01
3.2500e+02,1.0000e+00,3.4283e+01,-8.4970e+04,-8.4978e+04,-6.4935e-01,-8.4978e+04,1.2288e-01,7.5571e+00,7.3894e+04,2.6470e+02,-8.3547e-01,-1.9330e+00,4.5119e+00,4.0949e+00,3.0218e+01
3.2600e+02,1.0000e+00,3.4352e+01,-8.4907e+04,-8.4915e+04,-6.5135e-01,-8.4915e+04,1.2289e-01,7.5591e+00,7.3875e+04,2.6535e+02,4.5800e-01,-6.7575e-01,4.8913e+00,9.2978e+00,2.9194e+01
3.2700e+02,1.0000e+00,3.4421e+01,-8.4723e+04,-8.4730e+04,-6.5335e-01,-8.4730e+04,1.2291e-01,7.5611e+00,7.3812e+04,2.6600e+02,7.5017e-02,-1.9384e+00,4.3184e+00,2.8925e+00,2.9005e+01
3.2800e+02,4.0000e+00,3.4382e+01,-8.4712e+04,-8.4720e+04,-6.5534e-01,-8.4720e+04,1.2292e-01,7.5625e+00,7.3627e+04,2.6852e+02,2.5761e-01,-6.3774e-01,4.7839e+00,7.7577e+00,2.9032e+01
3.2900e+02,1.0000e+00,3.4450e+01,-8.4664e+04,-8.4672e+04,-6.5734e-01,-8.4672e+04,1.2294e-01,7.5651e+00,7.3617e+04,2.6915e+02,-9.2575e-01,-9.2549e-01,4.6538e+00,3.5102e+00,3.0824e+01
3.3000e+02,4.0000e+00,3.4411e+01,-8.4139e+04,-8.4146e+04,-6.5934e-01,-8.4146e+04,1.2296e-01,7.5671e+00,7.3569e+04,2.7157e+02,-2.0214e-01,-5.3691e-01,4.9823e+00,9.0054e+00,3.0661e+01
3.3100e+02,8.0000e+00,3.4230e+01,-8.4094e+04,-8.4101e+04,-6.6134e-01,-8.4101e+04,1.2298e-01,7.5691e+00,7.3043e+04,2.7651e+02,-4.3891e-01,-1.0174e+00,4.6449e+00,5.7496e+00,2.9658e+01
3.3200e+02,1.0000e+00,3.4298e+01,-8.3988e+04,-8.3996e+04,-6.6334e-01,-8.3996e+04,1.2299e-01,7.5711e+00,7.2998e+04,2.7700e+02,-8.5095e-01,-9.7396e-01,4.6004e+00,6.1816e+00,2.9936e+01
3.3300e+02,1.0000e+00,3.4365e+01,-8.3685e+04,-8.3692e+04,-6.6533e-01,-8.3692e+04,1.2301e-01,7.5731e+00,7.2892e+04,2.7748e+02,-1.5232e-01,-1.5535e+00,4.7486e+00,8.0183e+00,2.8879e+01
3.3400e+02,2.0000e+00,3.4398e+01,-8.3616e+04,-8.3624e+04,-6.6733e-01,-8.3624e+04,1.2302e-01,7.5751e+00,7.2589e+04,2.7872e+02,-8.4042e-01,-1.0021e+00,4.5068e+00,4.1511e+00,3.0184e+01
3.3500e+02,1.0000e+00,3.4465e+01,-8.3378e+04,-8.3386e+04,-6.6933e-01,-8.3386e+04,1.2304e-01,7.5771e+00,7.2521e+04,2.7935e+02,-9.1496e-01,-1.8451e+00,4.4559e+00,6.7791e+00,2.8273e+01
3.3600e+02,1.0000e+00,3.4532e+01,-8.2886e+04,-8.2893e+04,-6.7133e-01,-8.2893e+04,1.2306e-01,7.5791e+00,7.2282e+04,2.7981e+02,-5.5676e-02,-1.7599e+00,4.8650e+00,8.9615e+00,3.0193e+01
3.3700e+02,1.0000e+00,3.4600e+01,-8.2823e+04,-8.2831e+04,-6.7333e-01,-8.2831e+04,1.2307e-01,7.5811e+00,7.1790e+04,2.8028e+02,-8.2311e-01,-8.5461e-01,4.6010e+00,7.2481e+00,2.9793e+01
3.3800e+02,1.0000e+00,3.4667e+01,-8.2564e+04,-8.2572e+04,-6.7532e-01,-8.2572e+04,1.2309e-01,7.5831e+00,7.1728e+04,2.8075e+02,-6.8370e-01,-1.5114e+00,4.6208e+00,9.3303e+00,2.9518e+01
3.3900e+02,4.0000e+00,3.4627e+01,-8.2252e+04,-8.2260e+04,-6.7732e-01,-8.2260e+04,1.2311e-01,7.5851e+00,7.1468e+04,2.8302e+02,-9.0637e-01,-1.6110e+00,4.5965e+00,4.9796e+00,3.0797e+01
3.4000e+02,2.0000e+00,3.4659e+01,-8.1966e+04,-8.1974e+04,-6.7932e-01,-8.1974e+04,1.2312e-01,7.5871e+00,7.1156e+04,2.8431e+02,-2.2452e-02,-1.0183e+00,4.6570e+00,1.9387e+00,3.0943e+01
3.4100e+02,1.0000e+00,3.4725e+01,-8.1947e+04,-8.1954e+04,-6.8132e-01,-8.1954e+04,1.2314e-01,7.5891e+00,7.0870e+04,2.8495e+02,4.8512e-01,-1.8790e+00,4.7205e+00,8.6785e+00,2.8739e+01
3.4200e+02,3.0000e+00,3.4721e+01,-8.1860e+04,-8.1868e+04,-6.8332e-01,-8.1868e+04,1.2315e-01,7.5911e+00,7.0851e+04,2.8694e+02,2.1152e-01,-5.4555e-01,4.7506e+00,6.5166e+00,2.9834e+01
3.4300e+02,2.0000e+00,3.4752e+01,-8.1436e+04,-8.1444e+04,-6.8531e-01,-8.1444e+04,1.2317e-01,7.5931e+00,7.0765e+04,2.8829e+02,-7.8653e-02,-1.3440e+00,4.7793e+00,9.5193e+00,2.9659e+01
3.4400e+02,1.0000e+00,3.4818e+01,-8.1436e+04,-8.1443e+04,-6.8731e-01,-8.1443e+04,1.1392e-01,6.4958e+00,7.0341e+04,2.8892e+02,-8.5824e-02,-1.9515e+00,4.6185e+00,6.4448e+00,2.9125e+01
3.4500e+02,1.0000e+00,3.4884e+01,-8.1424e+04,-8.1431e+04,-6.8931e-01,-8.1431e+04,1.2320e-01,7.5969e+00,7.0340e+04,2.8953e+02,4.6856e-01,-6.7815e-01,4.8830e+00,9.3118e+00,3.0174e+01
3.4600e+02,5.0000e+00,3.4809e+01,-8.1400e+04,-8.1407e+04,-6.9131e-01,-8.1407e+04,1.2322e-01,7.5991e+00,7.0328e+04,2.9237e+02,5.0743e-02,-1.5142e+00,4.5550e+00,6.4525e+00,2.8880e+01
3.4700e+02,1.0000e+00,3.4874e+01,-8.1226e+04,-8.1233e+04,-6.9331e-01,-8.1233e+04,1.2324e-01,7.6011e+00,7.0304e+04,2.9286e+02,-2.2077e-01,-1.1390e+00,4.1150e+00,1.9554e+00,2.8391e+01
3.4800e+02,1.0000e+00,3.4940e+01,-8.0994e+04,-8.1001e+04,-6.9530e-01,-8.1001e+04,1.2325e-01,7.6031e+00,7.0130e+04,2.9351e+02,7.1161e-02,-8.6280e-01,4.7339e+00,9.8114e+00,2.9691e+01
3.4900e+02,3.0000e+00,3.4935e+01,-8.0982e+04,-8.0990e+04,-6.9730e-01,-8.0990e+04,1.2327e-01,7.6048e+00,6.9898e+04,2.9511e+02,-7.7114e-01,-1.1474e+00,4.5847e+00,9.5191e+00,2.9441e+01
3.5000e+02,2.0000e+00,3.4965e+01,-8.0945e+04,-8.0953e+04,-6.9930e-01,-8.0953e+04,1.2328e-01,7.6071e+00,6.9886e+04,2.9622e+02,4.1481e-01,-7.7273e-01,4.6668e+00,9.4141e+00,2.9192e+01
3.5100e+02,1.0000e+00,3.5030e+01,-8.0943e+04,-8.0950e+04,-7.0130e-01,-8.0950e+04,1.1927e-01,7.1200e+00,6.9850e+04,2.9689e+02,-7.7041e-01,-1.2779e+00,4.5067e+00,4.9623e+00,3.0379e+01
3.5200e+02,1.0000e+00,3.5095e+01,-8.0815e+04,-8.0823e+04,-7.0330e-01,-8.0823e+04,1.2332e-01,7.6111e+00,6.9847e+04,2.9751e+02,-8.7471e-01,-8.5873e-01,4.5278e+00,6.6444e+00,2.9891e+01
3.5300e+02,1.0000e+00,3.5159e+01,-8.0179e+04,-8.0187e+04,-7.0529e-01,-8.0187e+04,1.2333e-01,7.6131e+00,6.9720e+04,2.9815e+02,-3.6950e-01,-1.1101e+00,4.6285e+00,8.5757e+00,2.8377e+01
3.5400e+02,1.0000e+00,3.5224e+01,-7.9813e+04,-7.9821e+04,-7.0729e-01,-7.9821e+04,1.2335e-01,7.6150e+00,6.9084e+04,2.9862e+02,-2.0616e-02,-1.2784e+00,4.6903e+00,8.2917e+00,2.9765e+01
3.5500e+02,1.0000e+00,3.5288e+01,-7.9768e+04,-7.9776e+04,-7.0929e-01,-7.9776e+04,1.2336e-01,7.6170e+00,6.8718e+04,2.9909e+02,1.6849e-01,-1.0409e+00,4.6559e+00,5.7097e+00,3.0282e+01
3.5600e+02,1.0000e+00,3.5353e+01,-7.9706e+04,-7.9713e+04,-7.1129e-01,-7.9713e+04,1.2338e-01,7.6190e+00,6.8673e+04,2.9972e+02,4.0821e-01,-9.6783e-01,4.6993e+00,6.9515e+00,3.0364e+01
3.5700e+02,1.0000e+00,3.5417e+01,-7.9594e+04,-7.9602e+04,-7.1329e-01,-7.9602e+04,1.2340e-01,7.6210e+00,6.8610e+04,3.0019e+02,2.5148e-01,-1.8244e+00,4.5693e+00,8.7433e+00,2.8116e+01
3.5800e+02,3.0000e+00,3.5410e+01,-7.9544e+04,-7.9552e+04,-7.1528e-01,-7.9552e+04,1.2341e-01,7.6230e+00,6.8499e+04,3.0210e+02,-7.4905e-02,-1.0285e+00,4.5752e+00,7.7985e+00,2.8034e+01
3.5900e+02,1.0000e+00,3.5474e+01,-7.9364e+04,-7.9372e+04,-7.1728e-01,-7.9372e+04,1.2343e-01,7.6250e+00,6.8448e+04,3.0271e+02,-7.0352e-01,-1.7514e+00,4.5030e+00,9.9030e+00,2.9182e+01
3.6000e+02,1.0000e+00,3.5538e+01,-7.9360e+04,-7.9367e+04,-7.1928e-01,-7.9367e+04,1.2222e-01,7.4767e+00,6.8268e+04,3.0336e+02,-3.8486e-01,-1.2847e+00,4.5243e+00,6.3208e+00,2.9164e+01
3.6100e+02,2.0000e+00,3.5567e+01,-7.9323e+04,-7.9331e+04,-7.2128e-01,-7.9331e+04,1.2346e-01,7.6290e+00,6.8264e+04,3.0446e+02,-9.4227e-01,-1.8737e+00,4.5060e+00,3.1183e+00,3.0612e+01
3.6200e+02,1.0000e+00,3.5630e+01,-7.8858e+04,-7.8865e+04,-7.2328e-01,-7.8865e+04,1.2348e-01,7.6310e+00,6.8228e+04,3.0493e+02,-2.4439e-01,-6.0206e-01,4.7224e+00,9.8985e+00,2.9289e+01
3.6300e+02,1.0000e+00,3.5693e+01,-7.8553e+04,-7.8561e+04,-7.2527e-01,-7.8561e+04,1.2349e-01,7.6330e+00,6.7762e+04,3.0555e+02,3.0762e-01,-1.8711e+00,4.6370e+00,9.1639e+00,2.9838e+01
3.6400e+02,1.0000e+00,3.5756e+01,-7.8524e+04,-7.8531e+04,-7.2727e-01,-7.8531e+04,1.2351e-01,7.6350e+00,6.7457e+04,3.0618e+02,-4.8950e-01,-1.3966e+00,4.3713e+00,3.8916e+00,2.9974e+01
3.6500e+02,2.0000e+00,3.5784e+01,-7.8411e+04,-7.8419e+04,-7.2927e-01,-7.8419e+04,1.2353e-01,7.6370e+00,6.7428e+04,3.0745e+02,1.7268e-01,-8.6315e-01,4.4322e+00,4.1509e-01,3.0206e+01
3.6600e+02,2.0000e+00,3.5812e+01,-7.8358e+04,-7.8366e+04,-7.3127e-01,-7.8366e+04,1.2354e-01,7.6390e+00,6.7315e+04,3.0853e+02,-8.2762e-02,-1.3383e+00,4.5816e+00,7.8202e+00,2.8754e+01
3.6700e+02,2.0000e+00,3.5840e+01,-7.8006e+04,-7.8013e+04,-7.3327e-01,-7.8013e+04,1.2356e-01,7.6410e+00,7.0654e+04,3.0977e+02,-4.1725e-01,-1.4648e+00,4.5483e+00,8.3424e+00,2.8905e+01
3.6800e+02,2.0000e+00,3.5867e+01,-7.7943e+04,-7.7951e+04,-7.3526e-01,-7.7951e+04,1.2357e-01,7.6430e+00,7.0302e+04,3.1091e+02,-3.1896e-01,-6.9209e-01,4.5054e+00,1.2784e+00,3.0650e+01
3.6900e+02,1.0000e+00,3.5930e+01,-7.7893e+04,-7.7901e+04,-7.3726e-01,-7.7901e+04,1.2359e-01,7.6450e+00,7.0239e+04,3.1154e+02,-7.9481e-01,-1.6300e+00,4.2872e+00,5.9583e+00,2.8654e+01
3.7000e+02,2.0000e+00,3.5957e+01,-7.7829e+04,-7.7836e+04,-7.3926e-01,-7.7836e+04,1.2361e-01,7.6470e+00,7.0189e+04,3.1286e+02,3.3076e-03,-6.9665e-01,4.1275e+00,2.8830e+00,2.8304e+01
3.7100e+02,1.0000e+00,3.6019e+01,-7.7801e+04,-7.7808e+04,-7.4126e-01,-7.7808e+04,1.2362e-01,7.6490e+00,7.0125e+04,3.1350e+02,-1.9602e-01,-1.7236e+00,4.7603e+00,7.8805e+00,3.0994e+01
3.7200e+02,1.0000e+00,3.6081e+01,-7.7757e+04,-7.7764e+04,-7.4326e-01,-7.7764e+04,1.2364e-01,7.6510e+00,7.0097e+04,3.1413e+02,-6.2959e-01,-8.1086e-01,4.6847e+00,9.4587e+00,3.0978e+01
3.7300e+02,2.0000e+00,3.6108e+01,-7.7564e+04,-7.7571e+04,-7.4525e-01,-7.7571e+04,1.2366e-01,7.6530e+00,7.0053e+04,3.1524e+02,-1.5958e-01,-8.4634e-01,4.3056e+00,9.2699e-01,2.9796e+01
3.7400e+02,1.0000e+00,3.6170e+01,-7.7209e+04,-7.7217e+04,-7.4725e-01,-7.7217e+04,1.2367e-01,7.6550e+00,6.9860e+04,3.1586e+02,-5.5088e-01,-1.2794e+00,4.5638e+00,9.5941e+00,3.0282e+01
