niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
2.2200e+02,1.0000e+00,3.1805e+01,-1.2377e+05,-1.2378e+05,-5.5431e-01,-1.2378e+05,1.3444e-01,7.2389e+00,1.1743e+05,2.3015e+02,2.1638e-01,-9.4487e-01,2.7858e+00,2.8054e+00,2.4430e+00,5.2819e+00,4.7650e+00
2.2300e+02,2.0000e+00,3.1857e+01,-1.2377e+05,-1.2378e+05,-5.5680e-01,-1.2378e+05,1.3145e-01,6.9204e+00,1.1741e+05,2.3182e+02,4.9674e-01,-1.3983e+00,2.4764e+00,2.2222e+00,4.2751e+00,4.9245e+00,4.9744e+00
2.2400e+02,2.0000e+00,3.1909e+01,-1.2374e+05,-1.2374e+05,-5.5930e-01,-1.2374e+05,1.3449e-01,7.2439e+00,1.1740e+05,2.3349e+02,-1.4578e-01,-1.9104e+00,-3.7981e-01,2.2177e-01,4.0862e+00,3.1726e+00,2.2828e+00
2.2500e+02,1.0000e+00,3.2006e+01,-1.2367e+05,-1.2368e+05,-5.6180e-01,-1.2368e+05,1.3451e-01,7.2464e+00,1.1737e+05,2.3433e+02,-9.3008e-01,-1.0413e+00,1.5028e+00,3.9427e+00,2.0049e+00,4.1642e+00,2.6110e+00
2.2600e+02,3.0000e+00,3.2011e+01,-1.2359e+05,-1.2359e+05,-5.6429e-01,-1.2359e+05,1.3453e-01,7.2489e+00,1.1730e+05,2.3684e+02,2.9978e-01,-1.6304e+00,1.3164e+00,3.8491e+00,1.2374e+00,2.5547e+00,3.8429e+00
2.2700e+02,1.0000e+00,3.2107e+01,-1.2350e+05,-1.2351e+05,-5.6679e-01,-1.2351e+05,1.3456e-01,7.2514e+00,1.1722e+05,2.3768e+02,-2.0991e-01,-1.0554e+00,2.4691e+00,2.5102e+00,5.5286e-01,4.1637e+00,5.3958e+00
2.2800e+02,2.0000e+00,3.2158e+01,-1.2350e+05,-1.2351e+05,-5.6929e-01,-1.2351e+05,1.2749e-01,6.5093e+00,1.1714e+05,2.3919e+02,-7.0561e-01,-1.6426e+00,2.2411e+00,3.5316e+00,5.7366e-01,3.6761e+00,5.0798e+00
2.2900e+02,2.0000e+00,3.2208e+01,-1.2346e+05,-1.2347e+05,-5.7179e-01,-1.2347e+05,1.3460e-01,7.2564e+00,1.1713e+05,2.4070e+02,-4.1456e-01,-1.0661e+00,1.8089e+00,1.9491e+00,3.5024e+00,4.7133e+00,4.0970e+00
2.3000e+02,2.0000e+00,3.2258e+01,-1.2341e+05,-1.2342e+05,-5.7428e-01,-1.2342e+05,1.3463e-01,7.2589e+00,1.1709e+05,2.4227e+02,-3.1328e-01,-6.1940e-01,2.4594e+00,9.5612e-01,1.8541e+00,2.1133e+00,5.4644e+00
2.3100e+02,2.0000e+00,3.2308e+01,-1.2336e+05,-1.2337e+05,-5.7678e-01,-1.2337e+05,1.3465e-01,7.2614e+00,1.1705e+05,2.4361e+02,-6.6139e-01,-1.4559e+00,5.9210e-01,3.7241e+00,2.7796e+00,2.1300e+00,4.2432e+00
2.3200e+02,1.0000e+00,3.2402e+01,-1.2334e+05,-1.2335e+05,-5.7928e-01,-1.2335e+05,1.3467e-01,7.2639e+00,1.1700e+05,2.4444e+02,1.4179e-01,-1.5700e+00,9.1262e-01,2.6733e+00,2.5020e+00,4.4558e+00,3.0570e+00
2.3300e+02,2.0000e+00,3.2451e+01,-1.2314e+05,-1.2314e+05,-5.8177e-01,-1.2314e+05,1.3470e-01,7.2664e+00,1.1697e+05,2.4597e+02,-1.9205e-01,-9.1947e-01,-9.7701e-01,2.9775e+00,2.6669e+00,3.3863e+00,4.5909e+00
2.3400e+02,2.0000e+00,3.2500e+01,-1.2312e+05,-1.2313e+05,-5.8427e-01,-1.2313e+05,1.3472e-01,7.2689e+00,1.1677e+05,2.4744e+02,2.4162e-01,-1.0241e+00,-9.8139e-01,3.5644e+00,2.5839e+00,1.7026e+00,4.3559e+00
2.3500e+02,1.0000e+00,3.2594e+01,-1.2273e+05,-1.2274e+05,-5.8677e-01,-1.2274e+05,1.3474e-01,7.2714e+00,1.1675e+05,2.4829e+02,1.3301e-01,-1.5556e+00,1.1581e-01,3.1842e-01,1.9367e+00,4.3216e+00,1.9900e+00
2.3600e+02,2.0000e+00,3.2642e+01,-1.2272e+05,-1.2273e+05,-5.8926e-01,-1.2273e+05,1.3470e-01,7.2664e+00,1.1637e+05,2.4959e+02,-6.5459e-01,-6.5134e-01,1.7261e+00,1.9639e+00,1.1523e+00,4.6473e+00,4.0130e+00
2.3700e+02,2.0000e+00,3.2690e+01,-1.2271e+05,-1.2272e+05,-5.9176e-01,-1.2272e+05,1.3479e-01,7.2764e+00,1.1636e+05,2.5093e+02,3.4451e-01,-5.0367e-01,2.1671e+00,6.6326e-02,2.6034e+00,3.8229e+00,5.2629e+00
2.3800e+02,2.0000e+00,3.2737e+01,-1.2260e+05,-1.2261e+05,-5.9426e-01,-1.2261e+05,1.3481e-01,7.2789e+00,1.1634e+05,2.5243e+02,4.6309e-01,-1.0088e+00,2.5412e+00,3.4932e+00,1.6064e+00,5.1133e+00,4.6301e+00
2.3900e+02,3.0000e+00,3.2740e+01,-1.2248e+05,-1.2248e+05,-5.9675e-01,-1.2248e+05,1.3484e-01,7.2814e+00,1.1623e+05,2.5459e+02,-3.5606e-02,-1.4567e+00,-6.0451e-01,1.0662e+00,3.6508e+00,2.2904e+00,4.2374e+00
2.4000e+02,1.0000e+00,3.2832e+01,-1.2247e+05,-1.2248e+05,-5.9925e-01,-1.2248e+05,1.2930e-01,6.6955e+00,1.1611e+05,2.5545e+02,3.8583e-02,-1.0186e+00,1.2223e-02,1.0035e+00,3.1706e+00,4.2688e+00,1.8946e+00
2.4100e+02,2.0000e+00,3.2879e+01,-1.2246e+05,-1.2247e+05,-6.0175e-01,-1.2247e+05,1.3484e-01,7.2821e+00,1.1611e+05,2.5714e+02,-1.6647e-01,-1.8906e+00,4.5715e-01,1.7900e+00,3.5763e+00,4.2647e+00,2.7820e+00
2.4200e+02,1.0000e+00,3.2970e+01,-1.2239e+05,-1.2239e+05,-6.0425e-01,-1.2239e+05,1.3491e-01,7.2889e+00,1.1610e+05,2.5780e+02,-6.4871e-01,-7.4927e-01,-6.6285e-01,7.6576e-01,1.4010e+00,3.7708e+00,4.3711e+00
2.4300e+02,2.0000e+00,3.3016e+01,-1.2234e+05,-1.2235e+05,-6.0674e-01,-1.2235e+05,1.3493e-01,7.2914e+00,1.1602e+05,2.5945e+02,-2.6043e-01,-1.5103e+00,-5.9351e-01,3.8339e+00,1.5598e+00,2.1327e+00,2.7168e+00
2.4400e+02,1.0000e+00,3.3107e+01,-1.2232e+05,-1.2233e+05,-6.0924e-01,-1.2233e+05,1.3495e-01,7.2938e+00,1.1597e+05,2.6011e+02,2.5869e-02,-1.9082e+00,1.9052e+00,2.6360e+00,5.0369e-01,4.0758e+00,5.0169e+00
2.4500e+02,4.0000e+00,3.3063e+01,-1.2228e+05,-1.2228e+05,-6.1174e-01,-1.2228e+05,1.3497e-01,7.2963e+00,1.1596e+05,2.6330e+02,-7.8635e-01,-1.1713e+00,3.5255e-02,3.8436e+00,3.1333e+00,2.4055e+00,2.2905e+00
2.4600e+02,3.0000e+00,3.3065e+01,-1.2225e+05,-1.2226e+05,-6.1423e-01,-1.2226e+05,1.3500e-01,7.2988e+00,1.1591e+05,2.6553e+02,4.0789e-01,-1.7344e+00,-8.3964e-01,1.4703e+00,2.8260e+00,3.9460e+00,4.2240e+00
2.4700e+02,1.0000e+00,3.3154e+01,-1.2209e+05,-1.2210e+05,-6.1673e-01,-1.2210e+05,1.3502e-01,7.3013e+00,1.1588e+05,2.6636e+02,-7.2734e-01,-9.1442e-01,1.4786e+00,1.5097e+00,3.4866e+00,3.9067e+00,4.5729e+00
2.4800e+02,1.0000e+00,3.3244e+01,-1.2207e+05,-1.2208e+05,-6.1923e-01,-1.2208e+05,1.3504e-01,7.3038e+00,1.1573e+05,2.6702e+02,-8.4413e-01,-1.4419e+00,-9.7959e-01,3.7412e+00,2.6103e+00,3.7320e+00,3.7082e+00
2.4900e+02,3.0000e+00,3.3244e+01,-1.2205e+05,-1.2206e+05,-6.2172e-01,-1.2206e+05,1.3507e-01,7.3063e+00,1.1570e+05,2.6958e+02,-1.2028e-01,-1.2607e+00,8.9251e-01,1.0126e+00,2.8822e+00,4.3971e+00,2.9396e+00
2.5000e+02,1.0000e+00,3.3333e+01,-1.2201e+05,-1.2202e+05,-6.2422e-01,-1.2202e+05,1.3509e-01,7.3088e+00,1.1568e+05,2.7044e+02,-7.8591e-01,-1.3869e+00,1.2289e+00,8.8094e-01,2.3429e+00,4.1023e+00,4.3906e+00
2.5100e+02,2.0000e+00,3.3378e+01,-1.2194e+05,-1.2195e+05,-6.2672e-01,-1.2195e+05,1.3511e-01,7.3113e+00,1.1565e+05,2.7195e+02,2.5038e-01,-1.4451e+00,2.6893e+00,1.8779e+00,9.6344e-01,5.2407e+00,1.9253e+00
2.5200e+02,1.0000e+00,3.3466e+01,-1.2193e+05,-1.2193e+05,-6.2921e-01,-1.2193e+05,1.3514e-01,7.3138e+00,1.1558e+05,2.7278e+02,-2.1287e-01,-1.1062e+00,4.0867e-01,3.3841e+00,5.9282e-01,3.8964e+00,4.2753e+00
2.5300e+02,1.0000e+00,3.3554e+01,-1.2189e+05,-1.2190e+05,-6.3171e-01,-1.2190e+05,1.3516e-01,7.3163e+00,1.1556e+05,2.7360e+02,-7.8345e-01,-1.5298e+00,1.4461e+00,3.5124e+00,2.7821e+00,4.2911e+00,3.8423e+00
2.5400e+02,2.0000e+00,3.3598e+01,-1.2167e+05,-1.2168e+05,-6.3421e-01,-1.2168e+05,1.3518e-01,7.3188e+00,1.1552e+05,2.7527e+02,-5.6532e-01,-1.2414e+00,3.5375e-01,1.1846e+00,1.5117e+00,4.2757e+00,2.6203e+00
2.5500e+02,1.0000e+00,3.3686e+01,-1.2164e+05,-1.2165e+05,-6.3670e-01,-1.2165e+05,1.3521e-01,7.3213e+00,1.1531e+05,2.7608e+02,-9.3293e-01,-1.6948e+00,1.4498e-01,3.5328e+00,2.2525e+00,2.3193e+00,4.4667e+00
2.5600e+02,3.0000e+00,3.3684e+01,-1.2163e+05,-1.2164e+05,-6.3920e-01,-1.2164e+05,1.3523e-01,7.3238e+00,1.1528e+05,2.7840e+02,-7.2649e-01,-1.7371e+00,-1.0516e+00,1.2981e+00,1.4626e+00,4.1844e+00,3.2990e+00
2.5700e+02,4.0000e+00,3.3639e+01,-1.2161e+05,-1.2161e+05,-6.4170e-01,-1.2161e+05,1.3525e-01,7.3263e+00,1.1526e+05,2.8140e+02,-3.7734e-01,-1.2794e+00,2.8764e+00,1.4393e+00,5.1174e-01,5.0705e+00,5.3503e+00
2.5800e+02,2.0000e+00,3.3681e+01,-1.2158e+05,-1.2159e+05,-6.4420e-01,-1.2159e+05,1.3527e-01,7.3288e+00,1.1524e+05,2.8304e+02,-3.3072e-01,-1.0634e+00,9.5890e-01,3.8391e+00,2.0138e+00,1.7087e+00,3.2404e+00
2.5900e+02,2.0000e+00,3.3724e+01,-1.2156e+05,-1.2157e+05,-6.4669e-01,-1.2157e+05,1.3530e-01,7.3313e+00,1.1522e+05,2.8469e+02,-3.9075e-01,-1.8603e+00,1.1605e+00,2.7910e+00,3.5725e+00,3.1308e+00,4.5963e+00
2.6000e+02,2.0000e+00,3.3766e+01,-1.2141e+05,-1.2141e+05,-6.4919e-01,-1.2141e+05,1.3532e-01,7.3338e+00,1.1519e+05,2.8606e+02,-3.0104e-01,-1.5245e+00,4.9624e-02,3.7386e+00,3.3292e+00,2.4160e+00,3.2529e+00
2.6100e+02,5.0000e+00,3.3677e+01,-1.2141e+05,-1.2141e+05,-6.5169e-01,-1.2141e+05,1.2845e-01,6.6077e+00,1.1504e+05,2.8975e+02,1.3500e-01,-1.8844e+00,4.7929e-01,3.5608e+00,3.2641e+00,2.6785e+00,3.9305e+00
2.6200e+02,2.0000e+00,3.3719e+01,-1.2126e+05,-1.2126e+05,-6.5418e-01,-1.2126e+05,1.3537e-01,7.3388e+00,1.1504e+05,2.9142e+02,-8.2879e-01,-8.7992e-01,1.1517e+00,1.6713e-01,3.8729e+00,3.9429e+00,3.5724e+00
2.6300e+02,1.0000e+00,3.3805e+01,-1.2114e+05,-1.2114e+05,-6.5668e-01,-1.2114e+05,1.3539e-01,7.3413e+00,1.1489e+05,2.9223e+02,-9.8170e-01,-1.3145e+00,2.6701e+00,3.3298e+00,2.3554e+00,4.9931e+00,2.7612e+00
2.6400e+02,1.0000e+00,3.3890e+01,-1.2107e+05,-1.2108e+05,-6.5918e-01,-1.2108e+05,1.3541e-01,7.3438e+00,1.1477e+05,2.9306e+02,4.7143e-01,-1.1545e+00,-6.0524e-01,1.2005e+00,2.7912e+00,4.1600e+00,3.7353e+00
2.6500e+02,2.0000e+00,3.3931e+01,-1.2090e+05,-1.2091e+05,-6.6167e-01,-1.2091e+05,1.3544e-01,7.3463e+00,1.1471e+05,2.9473e+02,1.7093e-01,-1.6628e+00,1.0248e-01,3.3416e+00,3.4388e+00,2.7119e+00,4.1266e+00
2.6600e+02,1.0000e+00,3.4015e+01,-1.2083e+05,-1.2084e+05,-6.6417e-01,-1.2084e+05,1.3546e-01,7.3488e+00,1.1453e+05,2.9558e+02,-9.5420e-01,-1.3985e+00,-1.0324e+00,2.6211e+00,3.9377e+00,2.8862e+00,2.9817e+00
2.6700e+02,2.0000e+00,3.4056e+01,-1.2082e+05,-1.2083e+05,-6.6667e-01,-1.2083e+05,1.3547e-01,7.3502e+00,1.1446e+05,2.9725e+02,-2.8720e-01,-6.8182e-01,2.6101e+00,1.7778e+00,2.0006e+00,4.8003e+00,5.2456e+00
2.6800e+02,1.0000e+00,3.4140e+01,-1.2068e+05,-1.2069e+05,-6.6916e-01,-1.2069e+05,1.3550e-01,7.3538e+00,1.1445e+05,2.9807e+02,2.6081e-01,-9.3185e-01,7.1872e-01,6.9794e-02,1.9151e+00,4.3058e+00,3.7595e+00
2.6900e+02,2.0000e+00,3.4180e+01,-1.2047e+05,-1.2048e+05,-6.7166e-01,-1.2048e+05,1.3553e-01,7.3563e+00,1.1431e+05,2.9959e+02,-8.3776e-01,-1.7569e+00,1.8150e+00,1.9857e+00,1.2069e+00,2.6942e+00,4.8615e+00
2.7000e+02,1.0000e+00,3.4264e+01,-1.2047e+05,-1.2047e+05,-6.7416e-01,-1.2047e+05,1.3549e-01,7.3521e+00,1.1411e+05,3.0030e+02,-3.4949e-01,-1.5127e+00,1.9103e-02,2.0862e+00,3.8869e+00,3.7502e+00,3.3273e+00
2.7100e+02,1.0000e+00,3.4347e+01,-1.2046e+05,-1.2047e+05,-6.7665e-01,-1.2047e+05,1.2826e-01,6.5881e+00,1.1410e+05,3.0117e+02,1.5287e-01,-1.6082e+00,2.6969e+00,3.7002e+00,3.4423e+00,5.0259e+00,2.8061e+00
2.7200e+02,1.0000e+00,3.4430e+01,-1.2046e+05,-1.2047e+05,-6.7915e-01,-1.2047e+05,1.3438e-01,7.2322e+00,1.1410e+05,3.0200e+02,3.4345e-01,-1.6801e+00,-5.5951e-01,1.6403e+00,1.3591e+00,4.2401e+00,1.8594e+00
2.7300e+02,2.0000e+00,3.4470e+01,-1.2039e+05,-1.2040e+05,-6.8165e-01,-1.2040e+05,1.3562e-01,7.3663e+00,1.1409e+05,3.0334e+02,1.3938e-01,-1.5407e+00,1.4076e+00,8.2282e-01,3.9522e+00,3.9744e+00,3.7492e+00
2.7400e+02,4.0000e+00,3.4422e+01,-1.2018e+05,-1.2019e+05,-6.8415e-01,-1.2019e+05,1.3564e-01,7.3688e+00,1.1403e+05,3.0635e+02,-5.9585e-01,-1.5066e+00,1.1087e+00,2.6377e-01,4.0236e+00,1.4193e+00,2.4757e+00
2.7500e+02,1.0000e+00,3.4504e+01,-1.2014e+05,-1.2015e+05,-6.8664e-01,-1.2015e+05,1.3567e-01,7.3713e+00,1.1382e+05,3.0720e+02,-2.8477e-02,-1.2124e+00,2.0536e+00,-8.8041e-03,9.6270e-01,4.7546e+00,4.5033e+00
2.7600e+02,3.0000e+00,3.4500e+01,-1.2013e+05,-1.2014e+05,-6.8914e-01,-1.2014e+05,1.3569e-01,7.3737e+00,1.1378e+05,3.0958e+02,-7.3333e-01,-1.6753e+00,1.8406e+00,2.4716e+00,3.6402e+00,4.5258e+00,2.4371e+00
2.7700e+02,3.0000e+00,3.4496e+01,-1.2011e+05,-1.2012e+05,-6.9164e-01,-1.2012e+05,1.3571e-01,7.3762e+00,1.1376e+05,3.1193e+02,-6.9802e-01,-1.5621e+00,-4.1650e-01,1.8816e+00,3.0447e+00,3.0366e+00,4.3014e+00
2.7800e+02,1.0000e+00,3.4577e+01,-1.1999e+05,-1.2000e+05,-6.9413e-01,-1.2000e+05,1.3573e-01,7.3787e+00,1.1375e+05,3.1260e+02,2.7884e-01,-6.8095e-01,2.7135e+00,2.8255e+00,4.0487e+00,5.0026e+00,4.6773e+00
2.7900e+02,2.0000e+00,3.4615e+01,-1.1978e+05,-1.1979e+05,-6.9663e-01,-1.1979e+05,1.3576e-01,7.3812e+00,1.1362e+05,3.1429e+02,4.5319e-01,-9.6241e-01,-9.6639e-01,7.9694e-01,3.3671e+00,4.0758e+00,2.0108e+00
2.8000e+02,3.0000e+00,3.4611e+01,-1.1971e+05,-1.1972e+05,-6.9913e-01,-1.1972e+05,1.3578e-01,7.3837e+00,1.1341e+05,3.1690e+02,-7.0687e-01,-8.5835e-01,-5.6209e-01,1.2542e+00,3.7967e+00,3.5375e+00,2.0112e+00
2.8100e+02,1.0000e+00,3.4691e+01,-1.1966e+05,-1.1966e+05,-7.0162e-01,-1.1966e+05,1.3580e-01,7.3862e+00,1.1335e+05,3.1773e+02,-4.8080e-02,-1.7030e+00,2.0243e+00,2.8727e+00,1.5534e+00,4.7425e+00,4.1865e+00
2.8200e+02,2.0000e+00,3.4729e+01,-1.1962e+05,-1.1963e+05,-7.0412e-01,-1.1963e+05,1.3583e-01,7.3887e+00,1.1329e+05,3.1941e+02,-5.9073e-01,-7.8632e-01,2.8057e+00,3.1534e-01,2.7958e+00,3.0046e+00,5.4545e+00
2.8300e+02,1.0000e+00,3.4809e+01,-1.1961e+05,-1.1961e+05,-7.0662e-01,-1.1961e+05,1.3585e-01,7.3911e+00,1.1325e+05,3.2008e+02,-4.3802e-01,-5.0895e-01,-6.7554e-01,2.9726e+00,5.6411e-01,4.2312e+00,3.5604e+00
2.8400e+02,2.0000e+00,3.4847e+01,-1.1943e+05,-1.1944e+05,-7.0911e-01,-1.1944e+05,1.3587e-01,7.3937e+00,1.1324e+05,3.2156e+02,2.7464e-01,-1.8035e+00,2.9000e+00,3.4922e+00,2.5407e+00,5.1812e+00,3.7217e+00
2.8500e+02,1.0000e+00,3.4926e+01,-1.1922e+05,-1.1923e+05,-7.1161e-01,-1.1923e+05,1.3590e-01,7.3962e+00,1.1306e+05,3.2222e+02,-5.8184e-02,-6.3895e-01,-7.7923e-01,2.1473e+00,1.0805e+00,4.2572e+00,2.3988e+00
2.8600e+02,1.0000e+00,3.5006e+01,-1.1921e+05,-1.1921e+05,-7.1411e-01,-1.1921e+05,1.3592e-01,7.3987e+00,1.1285e+05,3.2289e+02,-4.9695e-01,-1.9718e+00,-2.9201e-01,2.4658e+00,5.1935e-01,4.0559e+00,3.8083e+00
2.8700e+02,2.0000e+00,3.5043e+01,-1.1914e+05,-1.1915e+05,-7.1660e-01,-1.1915e+05,1.3594e-01,7.4012e+00,1.1284e+05,3.2422e+02,-6.4132e-01,-1.1264e+00,2.5793e+00,2.4078e+00,3.5597e+00,3.4817e+00,5.2276e+00
2.8800e+02,1.0000e+00,3.5122e+01,-1.1909e+05,-1.1910e+05,-7.1910e-01,-1.1910e+05,1.3596e-01,7.4037e+00,1.1277e+05,3.2489e+02,3.9527e-01,-9.4691e-01,2.1456e+00,3.7814e+00,2.0056e+00,4.3130e+00,2.3713e+00
2.8900e+02,1.0000e+00,3.5201e+01,-1.1904e+05,-1.1904e+05,-7.2160e-01,-1.1904e+05,1.3599e-01,7.4062e+00,1.1272e+05,3.2573e+02,-3.2420e-01,-1.4142e+00,2.2058e+00,3.8402e+00,4.1446e+00,1.7788e+00,2.3310e+00
2.9000e+02,4.0000e+00,3.5152e+01,-1.1898e+05,-1.1899e+05,-7.2410e-01,-1.1899e+05,1.3601e-01,7.4087e+00,1.1267e+05,3.2917e+02,1.1929e-01,-1.3188e+00,5.7613e-01,3.6362e+00,1.0650e+00,1.9069e+00,3.3848e+00
2.9100e+02,2.0000e+00,3.5187e+01,-1.1888e+05,-1.1889e+05,-7.2659e-01,-1.1889e+05,1.3603e-01,7.4112e+00,1.1261e+05,3.3083e+02,-2.1970e-01,-1.9371e+00,1.9730e+00,3.8991e+00,3.6677e+00,2.7588e+00,3.1988e+00
2.9200e+02,1.0000e+00,3.5266e+01,-1.1863e+05,-1.1863e+05,-7.2909e-01,-1.1863e+05,1.3606e-01,7.4137e+00,1.1252e+05,3.3153e+02,1.6025e-01,-1.4839e+00,4.7855e-01,1.4574e+00,2.1660e+00,4.2105e+00,2.8339e+00
2.9300e+02,3.0000e+00,3.5259e+01,-1.1851e+05,-1.1852e+05,-7.3159e-01,-1.1852e+05,1.3608e-01,7.4162e+00,1.1226e+05,3.3409e+02,-5.7460e-02,-1.4178e+00,-8.6746e-01,3.3235e+00,3.1248e+00,1.8621e+00,4.1922e+00
2.9400e+02,6.0000e+00,3.5125e+01,-1.1847e+05,-1.1848e+05,-7.3408e-01,-1.1848e+05,1.3610e-01,7.4187e+00,1.1215e+05,3.3860e+02,-6.2677e-01,-6.7862e-01,4.2650e-01,2.4266e+00,2.9186e+00,2.3844e+00,4.4048e+00
2.9500e+02,3.0000e+00,3.5119e+01,-1.1841e+05,-1.1842e+05,-7.3658e-01,-1.1842e+05,1.3612e-01,7.4212e+00,1.1211e+05,3.4081e+02,-9.6449e-01,-1.6980e+00,-2.5034e-01,-2.6432e-02,3.7840e+00,2.3093e+00,2.8888e+00
2.9600e+02,4.0000e+00,3.5071e+01,-1.1821e+05,-1.1822e+05,-7.3908e-01,-1.1822e+05,1.3615e-01,7.4237e+00,1.1204e+05,3.4379e+02,-6.6620e-01,-5.2407e-01,-7.3150e-02,3.6229e+00,8.1349e-01,3.8497e+00,2.6362e+00
2.9700e+02,4.0000e+00,3.5024e+01,-1.1809e+05,-1.1809e+05,-7.4157e-01,-1.1809e+05,1.3617e-01,7.4262e+00,1.1185e+05,3.4676e+02,-9.5229e-01,-5.5607e-01,1.0216e+00,7.7682e-01,3.9625e+00,2.2795e+00,2.4119e+00
2.9800e+02,1.0000e+00,3.5100e+01,-1.1804e+05,-1.1804e+05,-7.4407e-01,-1.1804e+05,1.3619e-01,7.4287e+00,1.1172e+05,3.4762e+02,-2.4079e-01,-1.4274e+00,7.6619e-01,3.0604e+00,4.9364e-01,3.8854e+00,4.1644e+00
2.9900e+02,2.0000e+00,3.5135e+01,-1.1803e+05,-1.1803e+05,-7.4657e-01,-1.1803e+05,1.3621e-01,7.4302e+00,1.1167e+05,3.4897e+02,1.4128e-01,-5.8267e-01,9.4928e-01,2.5940e+00,1.8517e+00,1.8972e+00,4.5824e+00
3.0000e+02,1.0000e+00,3.5211e+01,-1.1803e+05,-1.1803e+05,-7.4906e-01,-1.1803e+05,1.2749e-01,6.5101e+00,1.1166e+05,3.4984e+02,-7.3256e-01,-8.7176e-01,-8.5504e-01,2.7633e-01,6.1644e-01,3.2440e+00,4.2725e+00
3.0100e+02,2.0000e+00,3.5246e+01,-1.1792e+05,-1.1793e+05,-7.5156e-01,-1.1793e+05,1.3626e-01,7.4362e+00,1.1166e+05,3.5135e+02,-1.4437e-01,-1.7675e+00,-6.1381e-02,7.3787e-01,1.6093e+00,3.6938e+00,4.1601e+00
3.0200e+02,2.0000e+00,3.5280e+01,-1.1788e+05,-1.1789e+05,-7.5406e-01,-1.1789e+05,1.3628e-01,7.4387e+00,1.1156e+05,3.5300e+02,-5.6389e-01,-5.6583e-01,1.8484e+00,-2.8085e-02,3.8438e+00,1.5003e+00,4.6612e+00
3.0300e+02,1.0000e+00,3.5356e+01,-1.1779e+05,-1.1780e+05,-7.5655e-01,-1.1780e+05,1.3631e-01,7.4412e+00,1.1151e+05,3.5367e+02,-2.0696e-02,-1.5069e+00,1.1246e+00,8.9739e-01,3.9492e+00,2.0899e+00,3.3398e+00
3.0400e+02,1.0000e+00,3.5431e+01,-1.1776e+05,-1.1777e+05,-7.5905e-01,-1.1777e+05,1.3633e-01,7.4437e+00,1.1142e+05,3.5433e+02,-6.8743e-01,-1.7482e+00,-4.8204e-01,1.7570e+00,4.7999e-01,2.6420e+00,4.2990e+00
3.0500e+02,1.0000e+00,3.5506e+01,-1.1772e+05,-1.1773e+05,-7.6155e-01,-1.1773e+05,1.3635e-01,7.4462e+00,1.1140e+05,3.5517e+02,2.9822e-01,-1.5640e+00,2.4154e+00,1.2294e+00,2.1410e+00,4.9044e+00,4.4083e+00
3.0600e+02,3.0000e+00,3.5499e+01,-1.1767e+05,-1.1768e+05,-7.6405e-01,-1.1768e+05,1.3638e-01,7.4487e+00,1.1136e+05,3.5767e+02,1.7545e-01,-1.8843e+00,2.8311e+00,3.4770e+00,2.9838e+00,5.0992e+00,3.4497e+00
3.0700e+02,2.0000e+00,3.5532e+01,-1.1754e+05,-1.1755e+05,-7.6654e-01,-1.1755e+05,1.3640e-01,7.4512e+00,1.1131e+05,3.5934e+02,-9.2785e-01,-1.1045e+00,1.6570e+00,1.9275e+00,4.1241e+00,2.3677e+00,2.8126e+00
3.0800e+02,1.0000e+00,3.5607e+01,-1.1754e+05,-1.1754e+05,-7.6904e-01,-1.1754e+05,1.2608e-01,6.3668e+00,1.1117e+05,3.6001e+02,-6.2934e-01,-1.5094e+00,2.1885e+00,1.5835e+00,1.5782e+00,4.6599e+00,4.3711e+00
3.0900e+02,1.0000e+00,3.5681e+01,-1.1734e+05,-1.1735e+05,-7.7154e-01,-1.1735e+05,1.3644e-01,7.4561e+00,1.1117e+05,3.6066e+02,3.0246e-01,-1.9076e+00,7.4834e-01,2.4966e+00,1.1005e+00,3.1868e+00,4.4584e+00
3.1000e+02,2.0000e+00,3.5714e+01,-1.1712e+05,-1.1713e+05,-7.7403e-01,-1.1713e+05,1.3647e-01,7.4586e+00,1.1097e+05,3.6204e+02,4.1191e-02,-1.4649e+00,2.0152e+00,3.2150e+00,4.1691e+00,2.2111e+00,4.2610e+00
3.1100e+02,3.0000e+00,3.5706e+01,-1.1712e+05,-1.1712e+05,-7.7653e-01,-1.1712e+05,1.3457e-01,7.2522e+00,1.1076e+05,3.6438e+02,-6.4874e-01,-1.3998e+00,9.1634e-01,1.9532e+00,1.7961e+00,1.8046e+00,4.4205e+00
3.1200e+02,5.0000e+00,3.5616e+01,-1.1697e+05,-1.1698e+05,-7.7903e-01,-1.1698e+05,1.3651e-01,7.4636e+00,1.1075e+05,3.6823e+02,-8.4561e-01,-1.1371e+00,2.0819e-01,3.3282e+00,8.4951e-01,3.2063e+00,4.2157e+00
3.1300e+02,1.0000e+00,3.5690e+01,-1.1675e+05,-1.1676e+05,-7.8152e-01,-1.1676e+05,1.3654e-01,7.4661e+00,1.1498e+05,3.6909e+02,-4.4751e-01,-1.5721e+00,6.5623e-02,8.0131e-01,6.1300e-01,4.0801e+00,2.0291e+00
