logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
6.7497e-02,-1.5309e+00,1.4399e+00,2.3358e+00,1.9059e+00,3.0104e+00,2.5357e+00,2.8272e+01,-1.3315e+03
1.1136e-01,-1.3997e+00,1.5680e+00,2.4358e+00,5.8887e-01,2.8513e+00,3.1744e+00,2.8403e+01,-1.2292e+03
2.6027e-03,-1.3830e+00,1.6324e+00,2.2684e+00,1.3208e+00,2.6720e+00,3.2826e+00,2.8355e+01,-1.0141e+03
-8.6522e-01,-1.7134e+00,1.6766e+00,1.2240e+00,2.4959e+00,3.0515e+00,2.5557e+00,2.8482e+01,-1.2728e+03
-7.9099e-01,-1.4009e+00,1.5549e+00,1.9965e+00,1.7556e+00,1.9818e+00,3.2125e+00,2.8089e+01,-1.1023e+03
-8.0314e-01,-1.8002e+00,1.5662e+00,1.3948e+00,2.6169e+00,2.5363e+00,2.7925e+00,2.8197e+01,-1.2514e+03
4.9098e-02,-1.3544e+00,1.6787e+00,2.2258e+00,1.4214e+00,2.9031e+00,3.1694e+00,2.8311e+01,-1.1443e+03
-2.3257e-01,-1.4691e+00,1.5151e+00,2.2746e+00,1.2016e+00,2.2523e+00,3.2327e+00,2.8222e+01,-1.1952e+03
-9.7034e-01,-1.6304e+00,1.6485e+00,1.1900e+00,2.7176e+00,2.5196e+00,2.9726e+00,2.8369e+01,-1.3447e+03
-6.4951e-01,-1.2263e+00,1.6924e+00,1.6322e+00,1.2825e+00,1.9075e+00,3.3349e+00,2.8195e+01,-1.2424e+03
2.0057e-01,-1.3422e+00,1.6095e+00,2.1954e+00,1.2247e+00,2.2141e+00,3.3704e+00,2.8219e+01,-1.1684e+03
-9.3914e-02,-1.9475e+00,1.7311e+00,1.8963e+00,1.9653e+00,2.1398e+00,3.3540e+00,2.8266e+01,-1.2196e+03
-7.3484e-01,-1.3106e+00,1.7319e+00,1.8031e+00,7.3625e-01,2.9092e+00,3.0718e+00,2.8300e+01,-9.3758e+02
-6.6631e-01,-1.6943e+00,1.6649e+00,1.4731e+00,2.2023e+00,2.9853e+00,2.5834e+00,2.8179e+01,-1.1254e+03
-6.1045e-01,-1.0804e+00,1.7289e+00,1.4245e+00,1.4083e+00,2.7615e+00,3.0123e+00,2.8033e+01,-1.0465e+03
6.7780e-02,-1.8638e+00,1.7129e+00,1.7236e+00,1.2032e+00,3.1031e+00,2.7849e+00,2.8170e+01,-1.1290e+03
-9.0711e-01,-1.0008e+00,1.4450e+00,2.0900e+00,2.3976e+00,2.1561e+00,2.9999e+00,2.8148e+01,-1.2983e+03
-1.7031e-01,-1.4591e+00,1.5665e+00,2.4131e+00,1.1206e+00,2.8126e+00,3.2125e+00,2.8518e+01,-1.3492e+03
1.9830e-02,-1.8274e+00,1.6728e+00,1.7894e+00,1.3603e+00,2.9257e+00,3.0636e+00,2.8154e+01,-1.2131e+03
-8.2010e-01,-1.8441e+00,1.7305e+00,6.3423e-01,2.0898e+00,2.1273e+00,3.3176e+00,2.8244e+01,-9.9320e+02
9.7571e-02,-1.0526e+00,1.7302e+00,2.3008e+00,1.2821e+00,2.3481e+00,3.3984e+00,2.8411e+01,-9.6042e+02
-5.9767e-01,-1.7720e+00,1.6931e+00,1.9412e+00,2.3110e+00,2.2129e+00,3.2493e+00,2.8375e+01,-1.3410e+03
-9.9069e-01,-1.8838e+00,1.6286e+00,1.1577e+00,1.4645e+00,2.1624e+00,3.3223e+00,2.8087e+01,-1.2735e+03
-4.7053e-01,-1.0742e+00,1.6397e+00,1.7675e+00,8.8345e-01,2.4477e+00,3.2016e+00,2.8015e+01,-1.3171e+03
-5.8230e-01,-1.7468e+00,1.6983e+00,9.8774e-01,1.1320e+00,3.0206e+00,2.9035e+00,2.8139e+01,-1.2587e+03
9.0441e-02,-1.5086e+00,1.6095e+00,2.0625e+00,2.0986e+00,3.0489e+00,2.4896e+00,2.8215e+01,-1.2132e+03
-2.7600e-01,-1.3469e+00,1.5704e+00,2.0999e+00,1.1782e+00,3.0122e+00,2.4842e+00,2.8072e+01,-1.2971e+03
-6.7006e-01,-1.1663e+00,1.6467e+00,1.2409e+00,2.6052e+00,2.2067e+00,2.8903e+00,2.8146e+01,-1.2633e+03
-5.9139e-01,-1.7268e+00,1.7258e+00,8.3386e-01,2.1825e+00,2.9766e+00,2.6840e+00,2.8195e+01,-1.1228e+03
-8.3293e-01,-1.6186e+00,1.5665e+00,2.1772e+00,1.8576e+00,2.8294e+00,3.0769e+00,2.8463e+01,-1.2873e+03
-9.6952e-01,-1.7210e+00,1.6320e+00,2.3733e+00,9.6535e-01,2.1805e+00,3.4974e+00,2.8839e+01,-1.2658e+03
2.0222e-01,-1.4080e+00,1.6969e+00,2.3292e+00,2.4529e+00,2.9099e+00,2.8500e+00,2.8416e+01,-1.2957e+03
-8.3470e-02,-1.2094e+00,1.6545e+00,2.1201e+00,1.4897e+00,2.8530e+00,3.0481e+00,2.8219e+01,-1.0362e+03
-7.6255e-01,-1.1717e+00,1.6708e+00,2.0239e+00,4.4461e-01,2.0504e+00,3.3125e+00,2.8264e+01,-9.4375e+02
-9.9402e-01,-1.8369e+00,1.6726e+00,1.1152e+00,2.2353e+00,2.6638e+00,3.1647e+00,2.8316e+01,-1.0501e+03
1.8429e-01,-1.9282e+00,1.7325e+00,1.8234e+00,2.0959e+00,2.9827e+00,2.9327e+00,2.8185e+01,-1.1315e+03
