logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-1.3837e-01,-1.8923e+00,1.6368e+00,2.5400e+00,2.5280e+00,1.9202e+00,3.8695e+00,3.0218e+01,-1.1603e+03
1.8340e-01,-1.3184e+00,-6.9293e-02,2.2251e+00,1.2283e+00,2.0010e+00,3.3886e+00,2.8672e+01,-9.4079e+02
8.2880e-02,-1.9483e+00,1.4455e+00,2.3462e+00,2.9406e+00,2.7064e+00,3.5803e+00,2.9828e+01,-1.2050e+03
2.3671e-01,-1.8062e+00,2.2572e-01,2.0482e+00,1.6404e+00,2.9293e+00,2.7592e+00,2.8343e+01,-1.0864e+03
2.4481e-01,-1.2633e+00,-1.2997e-01,2.0277e+00,1.5996e+00,2.4497e+00,3.0502e+00,2.8112e+01,-1.2791e+03
-1.2514e-02,-1.6950e+00,1.2526e+00,2.2057e+00,2.8064e+00,3.3708e+00,2.8075e+00,2.9656e+01,-8.3508e+02
-5.5641e-01,-1.3172e+00,1.4717e+00,1.7366e+00,2.9958e+00,1.7286e+00,3.5795e+00,2.9851e+01,-1.0336e+03
-8.9387e-01,-1.7211e+00,1.3937e+00,-5.5068e-02,2.0977e+00,2.5991e+00,3.6316e+00,2.9505e+01,-1.3669e+03
2.3509e-01,-1.5180e+00,-3.0215e-01,2.1641e+00,6.2041e-01,1.7737e+00,3.3968e+00,2.8534e+01,-1.2154e+03
-2.9493e-01,-1.3867e+00,1.1801e+00,2.2474e+00,1.4551e+00,1.6693e+00,3.6662e+00,2.9408e+01,-1.4508e+03
-4.6525e-03,-1.6473e+00,1.0292e+00,2.2611e+00,8.7410e-01,2.9639e+00,3.4037e+00,2.9152e+01,-9.2673e+02
1.2889e-01,-1.7081e+00,1.6947e+00,2.0722e+00,2.8226e+00,3.4952e+00,3.0153e+00,2.9815e+01,-1.4972e+03
1.9898e-01,-1.4854e+00,1.4003e+00,1.2862e-01,3.1717e+00,1.8144e+00,2.4776e+00,2.9207e+01,-9.3676e+02
-1.2126e-01,-1.5144e+00,1.3575e+00,2.1364e+00,2.4248e+00,2.8763e+00,3.3837e+00,2.9382e+01,-1.2216e+03
-6.7293e-01,-1.1856e+00,1.4892e+00,1.8783e+00,1.4916e+00,3.6201e+00,2.9027e+00,2.9892e+01,-1.2832e+03
-7.8465e-03,-1.2563e+00,1.4567e+00,2.2656e+00,2.5888e+00,3.3169e+00,3.2342e+00,2.9643e+01,-6.9214e+02
-5.5434e-01,-1.5353e+00,1.2716e+00,2.2810e+00,1.0569e+00,2.0976e+00,3.6842e+00,2.9654e+01,-1.1265e+03
-7.0132e-01,-1.7422e+00,1.4330e+00,1.6640e+00,1.3134e+00,2.2332e+00,3.5858e+00,2.9326e+01,-1.5224e+03
-8.4497e-01,-1.6346e+00,1.5853e+00,1.5416e+00,1.0870e+00,3.3067e+00,3.6112e+00,2.9955e+01,-1.1998e+03
-9.0843e-01,-1.2642e+00,1.5894e+00,2.2294e+00,9.1240e-01,2.2677e+00,3.9462e+00,3.0190e+01,-1.4338e+03
-7.1181e-01,-1.2960e+00,1.4269e+00,8.8173e-01,2.4734e+00,3.4605e+00,3.0227e+00,2.9758e+01,-1.3540e+03
5.7326e-02,-1.1738e+00,1.3156e+00,1.3315e+00,3.0410e+00,2.5448e+00,2.7502e+00,2.9110e+01,-1.4218e+03
-7.3155e-01,-1.4921e+00,1.5354e+00,1.3688e+00,2.1858e+00,3.0988e+00,3.5240e+00,2.9690e+01,-1.3290e+03
