niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.5800e+02,1.0000e+00,3.4037e+01,-1.2136e+05,-1.2136e+05,-6.4420e-01,-1.2136e+05,1.3527e-01,7.3288e+00,1.1816e+05,2.1042e+02,-4.8609e-01,-1.9908e+00,6.9729e-01,3.1338e+00,3.1648e+00,3.5630e+00,4.1141e+00,2.8056e+01
2.5900e+02,3.0000e+00,3.4034e+01,-1.2124e+05,-1.2125e+05,-6.4669e-01,-1.2125e+05,1.3530e-01,7.3313e+00,1.1799e+05,2.1219e+02,1.3957e-01,-1.6915e+00,2.3054e+00,3.0451e+00,1.1668e+00,4.9212e+00,2.2295e+00,2.8809e+01
2.6000e+02,1.0000e+00,3.4121e+01,-1.2122e+05,-1.2123e+05,-6.4919e-01,-1.2123e+05,1.3532e-01,7.3338e+00,1.1788e+05,2.1286e+02,-2.1210e-01,-1.5708e+00,1.5777e+00,3.0686e-01,3.7512e+00,4.6126e+00,2.6237e+00,3.0553e+01
2.6100e+02,2.0000e+00,3.4162e+01,-1.2120e+05,-1.2121e+05,-6.5169e-01,-1.2121e+05,1.3534e-01,7.3363e+00,1.1786e+05,2.1412e+02,6.5230e-02,-6.1253e-01,1.0596e+00,3.8304e+00,2.6511e+00,1.4087e+00,3.7483e+00,3.0088e+01
2.6200e+02,2.0000e+00,3.4204e+01,-1.2120e+05,-1.2121e+05,-6.5418e-01,-1.2121e+05,1.2490e-01,6.2474e+00,1.1784e+05,2.1527e+02,7.2255e-02,-9.9449e-01,1.4798e+00,1.5083e+00,3.5287e+00,2.2698e+00,4.6843e+00,2.9218e+01
2.6300e+02,3.0000e+00,3.4200e+01,-1.2120e+05,-1.2121e+05,-6.5668e-01,-1.2121e+05,1.3388e-01,7.1790e+00,1.1784e+05,2.1722e+02,-7.8578e-01,-6.9041e-01,-9.1590e-02,3.6635e+00,3.3744e+00,2.8557e+00,3.2160e+00,2.8260e+01
2.6400e+02,1.0000e+00,3.4286e+01,-1.2118e+05,-1.2118e+05,-6.5918e-01,-1.2118e+05,1.3541e-01,7.3438e+00,1.1783e+05,2.1773e+02,-3.1328e-01,-6.1940e-01,2.4594e+00,9.5612e-01,1.8541e+00,2.1133e+00,5.4644e+00,3.0826e+01
2.6500e+02,1.0000e+00,3.4371e+01,-1.2108e+05,-1.2108e+05,-6.6167e-01,-1.2108e+05,1.3544e-01,7.3463e+00,1.1781e+05,2.1838e+02,-4.9695e-01,-1.9718e+00,-2.9201e-01,2.4658e+00,5.1935e-01,4.0559e+00,3.8083e+00,2.9053e+01
2.6600e+02,1.0000e+00,3.4456e+01,-1.2107e+05,-1.2108e+05,-6.6417e-01,-1.2108e+05,1.3498e-01,7.2972e+00,1.1771e+05,2.1903e+02,-2.8035e-01,-1.8529e+00,5.9935e-01,3.7081e+00,2.8239e+00,2.8667e+00,2.2730e+00,2.8420e+01
2.6700e+02,2.0000e+00,3.4496e+01,-1.2105e+05,-1.2106e+05,-6.6667e-01,-1.2106e+05,1.3548e-01,7.3513e+00,1.1771e+05,2.2020e+02,-4.4395e-01,-6.6937e-01,-8.7427e-01,2.1078e+00,1.7676e+00,2.3906e+00,4.4073e+00,2.8830e+01
2.6800e+02,3.0000e+00,3.4492e+01,-1.2103e+05,-1.2104e+05,-6.6916e-01,-1.2104e+05,1.3550e-01,7.3538e+00,1.1769e+05,2.2167e+02,-8.0945e-01,-1.9619e+00,2.0993e+00,5.6437e-01,4.4609e+00,2.1667e+00,2.0270e+00,2.9901e+01
2.6900e+02,1.0000e+00,3.4576e+01,-1.2100e+05,-1.2101e+05,-6.7166e-01,-1.2101e+05,1.3553e-01,7.3563e+00,1.1767e+05,2.2214e+02,-3.0104e-01,-1.5245e+00,4.9624e-02,3.7386e+00,3.3292e+00,2.4160e+00,3.2529e+00,2.9883e+01
2.7000e+02,1.0000e+00,3.4660e+01,-1.2095e+05,-1.2096e+05,-6.7416e-01,-1.2096e+05,1.3555e-01,7.3588e+00,1.1764e+05,2.2279e+02,-3.3414e-01,-1.9534e+00,3.9604e-01,2.8685e+00,2.3644e+00,2.7606e+00,4.4207e+00,2.8505e+01
2.7100e+02,1.0000e+00,3.4744e+01,-1.2094e+05,-1.2094e+05,-6.7665e-01,-1.2094e+05,1.3557e-01,7.3607e+00,1.1758e+05,2.2343e+02,-5.4210e-01,-1.2539e+00,2.6267e-01,8.1799e-01,7.4876e-01,4.0638e+00,2.8763e+00,2.8324e+01
2.7200e+02,3.0000e+00,3.4738e+01,-1.2079e+05,-1.2080e+05,-6.7915e-01,-1.2080e+05,1.3560e-01,7.3638e+00,1.1757e+05,2.2534e+02,-7.9400e-01,-1.7870e+00,1.5982e+00,3.7701e-01,3.4902e+00,3.1999e+00,4.6337e+00,2.9427e+01
2.7300e+02,1.0000e+00,3.4821e+01,-1.2072e+05,-1.2073e+05,-6.8165e-01,-1.2073e+05,1.3562e-01,7.3663e+00,1.1743e+05,2.2581e+02,-3.2107e-01,-8.6437e-01,-5.7828e-02,9.2979e-01,4.1529e+00,1.6783e+00,3.2889e+00,3.0479e+01
2.7400e+02,2.0000e+00,3.4860e+01,-1.2059e+05,-1.2060e+05,-6.8415e-01,-1.2060e+05,1.3564e-01,7.3688e+00,1.1736e+05,2.2705e+02,2.2478e-01,-1.5778e+00,1.1337e+00,-4.1142e-03,1.1112e+00,3.9331e+00,4.3978e+00,2.8231e+01
2.7500e+02,2.0000e+00,3.4898e+01,-1.2023e+05,-1.2024e+05,-6.8664e-01,-1.2024e+05,1.3567e-01,7.3713e+00,1.1723e+05,2.2817e+02,-6.2208e-03,-1.0597e+00,2.9125e+00,2.0351e+00,8.3755e-01,4.7119e+00,5.6293e+00,2.9812e+01
2.7600e+02,1.0000e+00,3.4981e+01,-1.2022e+05,-1.2023e+05,-6.8914e-01,-1.2023e+05,1.3450e-01,7.2448e+00,1.1686e+05,2.2879e+02,-8.4897e-01,-1.3512e+00,1.2907e+00,1.6130e+00,3.9796e+00,3.9256e+00,2.8543e+00,3.0235e+01
2.7700e+02,1.0000e+00,3.5063e+01,-1.2015e+05,-1.2015e+05,-6.9164e-01,-1.2015e+05,1.3571e-01,7.3762e+00,1.1686e+05,2.2942e+02,1.7558e-01,-1.0910e+00,2.4301e+00,2.8941e-01,2.6447e+00,5.0451e+00,4.3079e+00,3.0237e+01
2.7800e+02,1.0000e+00,3.5145e+01,-1.2014e+05,-1.2014e+05,-6.9413e-01,-1.2014e+05,1.3573e-01,7.3778e+00,1.1678e+05,2.3005e+02,-5.0147e-01,-1.4756e+00,2.1940e+00,3.1902e+00,2.7603e+00,2.1497e+00,5.0367e+00,2.9465e+01
2.7900e+02,2.0000e+00,3.5183e+01,-1.2000e+05,-1.2000e+05,-6.9663e-01,-1.2000e+05,1.3576e-01,7.3812e+00,1.1677e+05,2.3131e+02,2.4352e-01,-8.2518e-01,1.7810e+00,1.7782e+00,9.3765e-01,4.3994e+00,4.5437e+00,2.8405e+01
2.8000e+02,2.0000e+00,3.5220e+01,-1.1994e+05,-1.1995e+05,-6.9913e-01,-1.1995e+05,1.3578e-01,7.3837e+00,1.1663e+05,2.3235e+02,1.5940e-01,-7.5177e-01,-7.8969e-01,3.7213e+00,1.0252e+00,4.0073e+00,2.3138e+00,3.0987e+01
2.8100e+02,2.0000e+00,3.5257e+01,-1.1994e+05,-1.1995e+05,-7.0162e-01,-1.1995e+05,1.3144e-01,6.9197e+00,1.1658e+05,2.3347e+02,-9.4083e-01,-1.9298e+00,-4.2513e-01,3.2686e+00,4.2458e+00,2.8154e+00,1.9119e+00,3.1930e+01
2.8200e+02,2.0000e+00,3.5294e+01,-1.1992e+05,-1.1992e+05,-7.0412e-01,-1.1992e+05,1.3583e-01,7.3887e+00,1.1658e+05,2.3461e+02,-5.3866e-02,-1.5718e+00,-5.5283e-01,-9.2289e-04,1.8147e+00,3.3202e+00,4.0420e+00,2.8144e+01
2.8300e+02,1.0000e+00,3.5375e+01,-1.1981e+05,-1.1982e+05,-7.0662e-01,-1.1982e+05,1.3585e-01,7.3912e+00,1.1655e+05,2.3529e+02,-2.8542e-01,-1.5745e+00,-4.4167e-01,3.0545e+00,6.9796e-01,1.6994e+00,4.5142e+00,3.0093e+01
2.8400e+02,1.0000e+00,3.5456e+01,-1.1978e+05,-1.1978e+05,-7.0911e-01,-1.1978e+05,1.3587e-01,7.3937e+00,1.1644e+05,2.3593e+02,1.3861e-01,-1.3012e+00,7.0878e-01,3.5349e+00,1.7416e+00,4.2193e+00,1.8931e+00,3.0834e+01
2.8500e+02,3.0000e+00,3.5448e+01,-1.1974e+05,-1.1975e+05,-7.1161e-01,-1.1975e+05,1.3590e-01,7.3962e+00,1.1641e+05,2.3773e+02,1.4296e-01,-1.3622e+00,-5.0134e-01,8.1040e-01,3.5209e+00,1.6013e+00,3.8177e+00,2.8723e+01
2.8600e+02,2.0000e+00,3.5484e+01,-1.1962e+05,-1.1962e+05,-7.1411e-01,-1.1962e+05,1.3592e-01,7.3987e+00,1.1638e+05,2.3903e+02,-6.6516e-01,-1.5105e+00,1.9202e+00,-3.4396e-02,2.4780e+00,4.6549e+00,4.6890e+00,3.1721e+01
2.8700e+02,2.0000e+00,3.5520e+01,-1.1953e+05,-1.1954e+05,-7.1660e-01,-1.1954e+05,1.3594e-01,7.4012e+00,1.1625e+05,2.4029e+02,-6.7866e-01,-6.4963e-01,1.0808e+00,3.3236e+00,1.6195e+00,3.9758e+00,3.9595e+00,2.8448e+01
2.8800e+02,1.0000e+00,3.5600e+01,-1.1949e+05,-1.1950e+05,-7.1910e-01,-1.1950e+05,1.3596e-01,7.4037e+00,1.1617e+05,2.4092e+02,-8.2579e-01,-1.7040e+00,2.0602e+00,1.7692e+00,1.6975e+00,2.8536e+00,4.9105e+00,2.8722e+01
2.8900e+02,5.0000e+00,3.5504e+01,-1.1946e+05,-1.1947e+05,-7.2160e-01,-1.1947e+05,1.3599e-01,7.4062e+00,1.1613e+05,2.4366e+02,3.0589e-01,-5.3512e-01,2.8685e+00,1.6892e+00,7.9931e-01,2.8914e+00,5.6384e+00,3.0083e+01
2.9000e+02,1.0000e+00,3.5583e+01,-1.1940e+05,-1.1940e+05,-7.2410e-01,-1.1940e+05,1.3601e-01,7.4087e+00,1.1609e+05,2.4433e+02,-7.0885e-01,-6.0699e-01,-3.2944e-01,3.3381e+00,2.6774e+00,4.1047e+00,2.2433e+00,2.9086e+01
2.9100e+02,1.0000e+00,3.5662e+01,-1.1928e+05,-1.1929e+05,-7.2659e-01,-1.1929e+05,1.3603e-01,7.4112e+00,1.1603e+05,2.4497e+02,-3.6012e-02,-1.0233e+00,2.8124e+00,1.2728e+00,4.9291e-01,5.2777e+00,4.0309e+00,2.8412e+01
2.9200e+02,1.0000e+00,3.5741e+01,-1.1927e+05,-1.1928e+05,-7.2909e-01,-1.1928e+05,1.3606e-01,7.4137e+00,1.1592e+05,2.4544e+02,-2.7486e-01,-7.8634e-01,9.7080e-01,2.5455e+00,3.7607e+00,3.7989e+00,3.0946e+00,2.8031e+01
2.9300e+02,1.0000e+00,3.5819e+01,-1.1922e+05,-1.1923e+05,-7.3159e-01,-1.1923e+05,1.3608e-01,7.4162e+00,1.1590e+05,2.4608e+02,2.9747e-01,-9.3459e-01,-3.7439e-01,3.3660e+00,5.4154e-01,3.9497e+00,2.5066e+00,2.9030e+01
2.9400e+02,1.0000e+00,3.5897e+01,-1.1905e+05,-1.1906e+05,-7.3408e-01,-1.1906e+05,1.3610e-01,7.4187e+00,1.1586e+05,2.4656e+02,3.8556e-01,-1.0692e+00,-2.4071e-01,2.2150e+00,2.9392e+00,3.5054e+00,5.1896e+00,3.1917e+01
2.9500e+02,2.0000e+00,3.5932e+01,-1.1899e+05,-1.1899e+05,-7.3658e-01,-1.1899e+05,1.3612e-01,7.4212e+00,1.1569e+05,2.4771e+02,-7.3529e-01,-1.1169e+00,1.6741e+00,3.3750e+00,1.4726e+00,4.5158e+00,2.4436e+00,3.0639e+01
2.9600e+02,1.0000e+00,3.6010e+01,-1.1860e+05,-1.1861e+05,-7.3908e-01,-1.1861e+05,1.3615e-01,7.4237e+00,1.1562e+05,2.4821e+02,-6.9737e-01,-9.5256e-01,2.7519e+00,3.5055e+00,4.4364e+00,4.6577e+00,4.0377e+00,2.9805e+01
2.9700e+02,1.0000e+00,3.6087e+01,-1.1857e+05,-1.1858e+05,-7.4157e-01,-1.1858e+05,1.3617e-01,7.4262e+00,1.1524e+05,2.4890e+02,4.5588e-01,-1.5766e+00,1.5744e+00,3.0540e+00,4.2441e+00,4.0554e+00,3.6593e+00,3.1361e+01
2.9800e+02,1.0000e+00,3.6165e+01,-1.1851e+05,-1.1852e+05,-7.4407e-01,-1.1852e+05,1.3619e-01,7.4287e+00,1.1521e+05,2.4957e+02,-3.8251e-01,-1.7337e+00,-4.4760e-01,2.9442e+00,2.4175e+00,4.3000e+00,3.5571e+00,3.0903e+01
2.9900e+02,1.0000e+00,3.6242e+01,-1.1841e+05,-1.1841e+05,-7.4657e-01,-1.1841e+05,1.3622e-01,7.4312e+00,1.1515e+05,2.5023e+02,-6.7769e-01,-7.6337e-01,-7.1207e-02,3.2306e+00,1.4354e+00,3.9841e+00,3.3518e+00,2.8688e+01
3.0000e+02,1.0000e+00,3.6320e+01,-1.1839e+05,-1.1839e+05,-7.4906e-01,-1.1839e+05,1.3624e-01,7.4337e+00,1.1504e+05,2.5076e+02,-3.8851e-01,-1.9001e+00,4.9018e-01,1.4951e+00,3.9841e+00,2.9167e+00,3.9684e+00,3.0442e+01
3.0100e+02,1.0000e+00,3.6397e+01,-1.1837e+05,-1.1838e+05,-7.5156e-01,-1.1838e+05,1.3626e-01,7.4362e+00,1.1502e+05,2.5145e+02,2.7348e-01,-6.3298e-01,2.5427e+00,3.4146e+00,3.8132e+00,2.3975e+00,5.2293e+00,3.0471e+01
3.0200e+02,1.0000e+00,3.6473e+01,-1.1832e+05,-1.1833e+05,-7.5406e-01,-1.1833e+05,1.3628e-01,7.4387e+00,1.1500e+05,2.5212e+02,-9.1569e-01,-1.5827e+00,2.6899e+00,3.2993e+00,4.0948e+00,3.7614e+00,4.9512e+00,2.9376e+01
3.0300e+02,1.0000e+00,3.6550e+01,-1.1813e+05,-1.1813e+05,-7.5655e-01,-1.1813e+05,1.3631e-01,7.4412e+00,1.1495e+05,2.5280e+02,-5.0982e-01,-1.4148e+00,1.0426e+00,3.6429e+00,2.5145e+00,4.1097e+00,2.5336e+00,3.1214e+01
3.0400e+02,2.0000e+00,3.6582e+01,-1.1812e+05,-1.1813e+05,-7.5905e-01,-1.1813e+05,1.3589e-01,7.3960e+00,1.1476e+05,2.5396e+02,-5.5050e-01,-1.8464e+00,2.3514e+00,3.4876e+00,2.3799e+00,3.6223e+00,4.9885e+00,2.9517e+01
3.0500e+02,1.0000e+00,3.6659e+01,-1.1795e+05,-1.1796e+05,-7.6155e-01,-1.1796e+05,1.3635e-01,7.4462e+00,1.1476e+05,2.5458e+02,-8.5688e-01,-1.9214e+00,-6.6543e-02,1.6665e+00,1.4981e+00,4.0398e+00,1.9900e+00,2.9212e+01
3.0600e+02,1.0000e+00,3.6735e+01,-1.1793e+05,-1.1794e+05,-7.6405e-01,-1.1794e+05,1.3638e-01,7.4487e+00,1.1458e+05,2.5523e+02,4.4017e-01,-1.6643e+00,-2.1077e-01,5.6131e-01,2.4457e+00,2.4281e+00,4.0800e+00,2.8292e+01
3.0700e+02,2.0000e+00,3.6766e+01,-1.1791e+05,-1.1792e+05,-7.6654e-01,-1.1792e+05,1.3640e-01,7.4512e+00,1.1457e+05,2.5634e+02,2.5869e-02,-1.9082e+00,1.9052e+00,2.6360e+00,5.0369e-01,4.0758e+00,5.0169e+00,3.1323e+01
3.0800e+02,2.0000e+00,3.6798e+01,-1.1790e+05,-1.1791e+05,-7.6904e-01,-1.1791e+05,1.3635e-01,7.4453e+00,1.1455e+05,2.5750e+02,-3.0036e-01,-1.9358e+00,2.3773e+00,1.5976e+00,4.1720e+00,2.3707e+00,5.0283e+00,3.0246e+01
3.0900e+02,2.0000e+00,3.6830e+01,-1.1787e+05,-1.1788e+05,-7.7154e-01,-1.1788e+05,1.3644e-01,7.4561e+00,1.1454e+05,2.5867e+02,-7.0599e-01,-1.9419e+00,1.4065e+00,2.2042e+00,8.9503e-01,4.3495e+00,2.5911e+00,2.9395e+01
3.1000e+02,2.0000e+00,3.6861e+01,-1.1781e+05,-1.1781e+05,-7.7403e-01,-1.1781e+05,1.3647e-01,7.4586e+00,1.1451e+05,2.5984e+02,-8.8456e-01,-9.8765e-01,1.1081e+00,1.5841e+00,2.4138e+00,3.9800e+00,4.1862e+00,2.9748e+01
3.1100e+02,1.0000e+00,3.6936e+01,-1.1771e+05,-1.1772e+05,-7.7653e-01,-1.1772e+05,1.3649e-01,7.4611e+00,1.1444e+05,2.6031e+02,-5.4597e-01,-1.6220e+00,-7.6275e-01,3.6120e+00,2.7501e+00,3.0780e+00,3.1310e+00,3.0043e+01
3.1200e+02,1.0000e+00,3.7011e+01,-1.1750e+05,-1.1751e+05,-7.7903e-01,-1.1751e+05,1.3651e-01,7.4636e+00,1.1434e+05,2.6079e+02,-2.9255e-01,-1.8393e+00,-1.4004e-01,3.5455e+00,2.1291e+00,3.5263e+00,1.8821e+00,2.9203e+01
3.1300e+02,2.0000e+00,3.7041e+01,-1.1738e+05,-1.1738e+05,-7.8152e-01,-1.1738e+05,1.3654e-01,7.4661e+00,1.1414e+05,2.6190e+02,-8.4156e-01,-1.1341e+00,1.5603e+00,3.8101e+00,1.2488e+00,3.0233e+00,3.7646e+00,3.0032e+01
3.1400e+02,3.0000e+00,3.7028e+01,-1.1729e+05,-1.1730e+05,-7.8402e-01,-1.1730e+05,1.3656e-01,7.4686e+00,1.1401e+05,2.6335e+02,6.6911e-02,-1.1104e+00,1.8153e+00,3.7602e+00,2.4744e+00,4.1219e+00,3.8742e+00,3.1244e+01
3.1500e+02,4.0000e+00,3.6972e+01,-1.1727e+05,-1.1728e+05,-7.8652e-01,-1.1728e+05,1.3658e-01,7.4711e+00,1.1393e+05,2.6597e+02,4.7393e-01,-1.5599e+00,-8.3146e-01,3.6838e+00,3.0572e+00,2.7653e+00,4.0305e+00,3.1510e+01
3.1600e+02,1.0000e+00,3.7046e+01,-1.1724e+05,-1.1725e+05,-7.8901e-01,-1.1725e+05,1.3660e-01,7.4736e+00,1.1390e+05,2.6659e+02,-8.4392e-01,-8.8432e-01,1.3435e+00,3.9024e+00,4.7359e-01,3.1963e+00,2.8840e+00,3.1096e+01
3.1700e+02,1.0000e+00,3.7119e+01,-1.1719e+05,-1.1720e+05,-7.9151e-01,-1.1720e+05,1.3663e-01,7.4761e+00,1.1388e+05,2.6723e+02,-5.1981e-01,-1.2099e+00,1.4620e+00,3.4717e+00,3.0267e+00,1.4737e+00,4.6380e+00,3.1539e+01
3.1800e+02,3.0000e+00,3.7106e+01,-1.1715e+05,-1.1716e+05,-7.9401e-01,-1.1716e+05,1.3665e-01,7.4786e+00,1.1383e+05,2.6890e+02,-7.3166e-01,-1.8849e+00,2.6902e+00,3.2890e+00,4.3526e+00,4.6756e+00,1.9896e+00,3.0278e+01
3.1900e+02,1.0000e+00,3.7179e+01,-1.1707e+05,-1.1707e+05,-7.9650e-01,-1.1707e+05,1.3667e-01,7.4811e+00,1.1379e+05,2.6956e+02,-7.5791e-02,-1.6711e+00,2.4332e+00,2.5371e+00,2.3541e+00,2.3197e+00,5.1925e+00,2.8394e+01
3.2000e+02,2.0000e+00,3.7209e+01,-1.1698e+05,-1.1699e+05,-7.9900e-01,-1.1699e+05,1.3670e-01,7.4836e+00,1.1370e+05,2.7100e+02,3.6213e-01,-1.5904e+00,2.6093e+00,1.6243e+00,4.3132e+00,5.0263e+00,2.0700e+00,3.1934e+01
3.2100e+02,2.0000e+00,3.7239e+01,-1.1698e+05,-1.1699e+05,-8.0150e-01,-1.1699e+05,1.3072e-01,6.8432e+00,1.1362e+05,2.7217e+02,-6.9802e-01,-1.5621e+00,-4.1650e-01,1.8816e+00,3.0447e+00,3.0366e+00,4.3014e+00,3.0342e+01
3.2200e+02,1.0000e+00,3.7312e+01,-1.1698e+05,-1.1699e+05,-8.0400e-01,-1.1699e+05,1.2394e-01,6.1519e+00,1.1362e+05,2.7284e+02,4.8618e-01,-1.0769e+00,2.2860e+00,1.7847e+00,2.9918e+00,4.7600e+00,4.5413e+00,2.8588e+01
3.2300e+02,1.0000e+00,3.7384e+01,-1.1686e+05,-1.1687e+05,-8.0649e-01,-1.1687e+05,1.3676e-01,7.4911e+00,1.1362e+05,2.7334e+02,-6.6139e-01,-1.4559e+00,5.9210e-01,3.7241e+00,2.7796e+00,2.1300e+00,4.2432e+00,3.1735e+01
3.2400e+02,1.0000e+00,3.7457e+01,-1.1676e+05,-1.1676e+05,-8.0899e-01,-1.1676e+05,1.3679e-01,7.4936e+00,1.1350e+05,2.7383e+02,2.5081e-01,-1.3255e+00,2.3286e+00,3.8709e-01,6.5377e-01,4.9693e+00,2.7043e+00,3.0742e+01
3.2500e+02,1.0000e+00,3.7529e+01,-1.1672e+05,-1.1673e+05,-8.1149e-01,-1.1673e+05,1.3681e-01,7.4961e+00,1.1339e+05,2.7449e+02,-1.1994e-01,-1.4433e+00,2.6625e+00,2.8175e+00,3.2314e+00,3.2311e+00,5.4092e+00,3.0719e+01
3.2600e+02,1.0000e+00,3.7601e+01,-1.1663e+05,-1.1664e+05,-8.1398e-01,-1.1664e+05,1.3683e-01,7.4986e+00,1.1336e+05,2.7516e+02,4.4818e-01,-7.9446e-01,2.4084e+00,3.8071e+00,1.9957e+00,3.9739e+00,4.4143e+00,2.8872e+01
3.2700e+02,1.0000e+00,3.7673e+01,-1.1657e+05,-1.1657e+05,-8.1648e-01,-1.1657e+05,1.3686e-01,7.5011e+00,1.1327e+05,2.7583e+02,-9.0216e-01,-1.6463e+00,2.5886e-01,3.5675e+00,3.4416e+00,1.4849e+00,1.8719e+00,2.9505e+01
3.2800e+02,1.0000e+00,3.7745e+01,-1.1655e+05,-1.1656e+05,-8.1898e-01,-1.1656e+05,1.3687e-01,7.5031e+00,1.1320e+05,2.7651e+02,-2.7928e-01,-1.0341e+00,1.4296e+00,2.9904e+00,1.6087e+00,3.3525e+00,4.5849e+00,3.0040e+01
3.2900e+02,2.0000e+00,3.7773e+01,-1.1639e+05,-1.1639e+05,-8.2147e-01,-1.1639e+05,1.3690e-01,7.5061e+00,1.1319e+05,2.7783e+02,-7.3155e-01,-7.0698e-01,1.4602e+00,1.2059e+00,1.3978e+00,4.1147e+00,4.3947e+00,3.0376e+01
3.3000e+02,5.0000e+00,3.7671e+01,-1.1625e+05,-1.1626e+05,-8.2397e-01,-1.1626e+05,1.3692e-01,7.5086e+00,1.1302e+05,2.8122e+02,-7.5193e-01,-7.8619e-01,-4.0720e-01,3.2342e+00,2.4092e+00,3.1988e+00,4.3068e+00,3.0459e+01
3.3100e+02,1.0000e+00,3.7742e+01,-1.1599e+05,-1.1600e+05,-8.2647e-01,-1.1600e+05,1.3695e-01,7.5111e+00,1.1289e+05,2.8189e+02,-3.9075e-01,-1.8603e+00,1.1605e+00,2.7910e+00,3.5725e+00,3.1308e+00,4.5963e+00,3.1283e+01
3.3200e+02,2.0000e+00,3.7770e+01,-1.1584e+05,-1.1584e+05,-8.2896e-01,-1.1584e+05,1.3697e-01,7.5136e+00,1.1263e+05,2.8309e+02,-1.1970e-02,-1.6301e+00,-2.4700e-01,3.2199e+00,5.5101e-01,3.7778e+00,3.5781e+00,2.9237e+01
3.3300e+02,9.0000e+00,3.7500e+01,-1.1581e+05,-1.1582e+05,-8.3146e-01,-1.1582e+05,1.3699e-01,7.5161e+00,1.1247e+05,2.8812e+02,9.5884e-02,-5.1636e-01,2.0621e+00,3.8638e+00,3.6819e+00,3.0619e+00,3.7174e+00,3.1026e+01
3.3400e+02,2.0000e+00,3.7528e+01,-1.1581e+05,-1.1581e+05,-8.3396e-01,-1.1581e+05,1.3645e-01,7.4570e+00,1.1245e+05,2.8904e+02,1.7921e-01,-8.7160e-01,-2.1406e-01,1.5577e+00,3.3621e+00,3.8130e+00,2.4154e+00,2.9392e+01
3.3500e+02,1.0000e+00,3.7598e+01,-1.1578e+05,-1.1578e+05,-8.3645e-01,-1.1578e+05,1.3704e-01,7.5211e+00,1.1244e+05,2.8951e+02,-7.0554e-01,-1.8085e+00,1.6153e+00,3.4713e+00,3.0846e+00,3.9918e+00,4.0632e+00,3.0804e+01
3.3600e+02,1.0000e+00,3.7668e+01,-1.1562e+05,-1.1562e+05,-8.3895e-01,-1.1562e+05,1.3706e-01,7.5236e+00,1.1241e+05,2.9000e+02,1.4123e-01,-1.2288e+00,5.0365e-01,3.6244e+00,3.6290e+00,2.2766e+00,2.9580e+00,3.1555e+01
3.3700e+02,1.0000e+00,3.7738e+01,-1.1555e+05,-1.1556e+05,-8.4145e-01,-1.1556e+05,1.3708e-01,7.5261e+00,1.1225e+05,2.9048e+02,-6.9753e-01,-1.9895e+00,2.2649e+00,8.7206e-01,1.4937e+00,4.8449e+00,3.0200e+00,3.1472e+01
3.3800e+02,1.0000e+00,3.7808e+01,-1.1553e+05,-1.1553e+05,-8.4395e-01,-1.1553e+05,1.3711e-01,7.5286e+00,1.1219e+05,2.9111e+02,-9.9747e-01,-1.3302e+00,9.6439e-01,2.6973e-01,3.7531e+00,2.3437e+00,1.8960e+00,2.8900e+01
3.3900e+02,3.0000e+00,3.7793e+01,-1.1545e+05,-1.1546e+05,-8.4644e-01,-1.1546e+05,1.3713e-01,7.5311e+00,1.1216e+05,2.9249e+02,-1.9808e-01,-1.5235e+00,1.9576e+00,6.6298e-01,2.7161e+00,3.9740e+00,4.9448e+00,3.1383e+01
3.4000e+02,3.0000e+00,3.7778e+01,-1.1544e+05,-1.1545e+05,-8.4894e-01,-1.1545e+05,1.3567e-01,7.3714e+00,1.1208e+05,2.9448e+02,-9.1967e-01,-1.6802e+00,1.5130e+00,3.0103e+00,3.4662e+00,1.6067e+00,4.3318e+00,2.9385e+01
3.4100e+02,2.0000e+00,3.7805e+01,-1.1528e+05,-1.1528e+05,-8.5144e-01,-1.1528e+05,1.3717e-01,7.5360e+00,1.1208e+05,2.9545e+02,1.2709e-01,-1.6054e+00,9.7338e-01,4.4242e-01,2.8970e+00,4.1562e+00,2.1684e+00,2.9616e+01
3.4200e+02,2.0000e+00,3.7832e+01,-1.1523e+05,-1.1524e+05,-8.5393e-01,-1.1524e+05,1.3720e-01,7.5385e+00,1.1191e+05,2.9639e+02,-9.7065e-01,-6.4856e-01,1.7353e+00,3.8134e+00,8.8455e-01,3.0802e+00,2.1784e+00,2.8309e+01
3.4300e+02,1.0000e+00,3.7901e+01,-1.1514e+05,-1.1515e+05,-8.5643e-01,-1.1515e+05,1.3722e-01,7.5410e+00,1.1187e+05,2.9689e+02,-2.7818e-01,-8.5121e-01,2.2841e+00,9.5485e-01,3.6937e+00,4.5033e+00,4.7523e+00,3.0117e+01
3.4400e+02,1.0000e+00,3.7969e+01,-1.1492e+05,-1.1492e+05,-8.5893e-01,-1.1492e+05,1.3724e-01,7.5435e+00,1.1177e+05,2.9752e+02,4.1091e-01,-1.5853e+00,4.5221e-01,2.6464e+00,2.1792e+00,4.0484e+00,2.0018e+00,2.8743e+01
3.4500e+02,1.0000e+00,3.8037e+01,-1.1487e+05,-1.1488e+05,-8.6142e-01,-1.1488e+05,1.3726e-01,7.5460e+00,1.1155e+05,2.9815e+02,-1.2297e-01,-8.9689e-01,-5.6975e-01,2.4544e+00,2.2198e+00,4.8934e+00,2.0252e+00,3.1960e+01
